ID,Spells[0],Spells[1],Spells[2],Spells[3],Spells[4],Spells[5],Spells[6],Spells[7],Spells[8],Spells[9],PlayerActionbarFileDataID,Flags
1433,296285,0,0,0,0,0,0,0,0,0,629199,8
1434,296334,0,0,0,0,0,0,0,0,0,629203,8
1435,296708,0,0,0,0,0,0,0,0,0,629198,15
1436,296761,0,0,0,0,0,0,0,0,0,2203955,63
1437,292126,0,0,0,0,0,0,0,0,0,629198,15
1438,297341,0,0,0,0,0,0,0,0,0,629199,8
1439,303748,0,0,0,0,0,0,0,0,0,0,8
1440,295501,297572,0,0,0,0,0,0,0,0,0,5
1441,297845,0,0,0,0,0,0,0,0,0,1589183,8
1442,298460,0,0,0,0,0,0,0,0,0,774879,8
1443,298487,0,0,0,0,0,0,0,0,0,774879,8
1444,299043,0,0,0,298974,0,0,0,0,0,534043,0
1445,300364,0,0,0,0,0,0,0,0,0,1016651,8
1446,296783,0,0,0,0,0,0,0,0,0,629203,8
1447,296819,0,0,0,0,0,0,0,0,0,629198,8
1448,299852,0,0,0,0,0,0,0,0,0,653590,8
1449,300948,0,0,0,0,0,0,0,0,0,876185,63
1450,300335,0,0,0,0,0,0,0,0,0,629202,8
1451,300600,0,0,0,0,0,0,0,0,0,629199,8
1452,300848,0,0,0,0,0,0,0,0,0,629199,8
1453,291887,291905,291906,0,0,291909,0,0,0,0,534039,0
1454,301427,0,0,0,0,0,0,0,0,0,1016651,8
1455,301478,0,0,0,0,0,0,0,0,0,1016656,15
1456,301522,0,0,0,0,0,0,0,0,0,2203956,15
1457,301463,0,0,0,0,0,0,0,0,0,629203,8
1458,301690,0,0,0,0,0,0,0,0,0,0,8
1460,301945,0,0,0,0,0,0,0,0,0,629738,8
1461,302202,0,0,0,0,0,0,0,0,0,1016651,8
1462,302022,302213,302183,0,0,0,0,0,0,0,534041,0
1463,302868,0,0,0,0,0,0,0,0,0,629198,15
1464,303273,0,0,0,0,0,0,0,0,0,1016651,8
1465,303406,0,0,0,0,0,0,0,0,0,629199,8
1466,303769,0,0,0,0,0,0,0,0,0,876185,8
1467,303602,0,0,0,0,0,0,0,0,0,1016656,8
1468,303720,0,0,0,0,0,0,0,0,0,534038,0
1469,303849,0,0,0,0,0,0,0,0,0,629199,15
1470,304344,0,0,0,0,0,0,0,0,0,1016656,8
1471,304557,0,0,0,0,0,0,0,0,0,629199,8
1472,32028,0,0,0,0,0,0,0,0,0,796702,15
1473,305073,0,0,0,0,0,0,0,0,0,534036,0
1474,305154,0,0,0,0,0,0,0,0,0,1016651,8
1475,302908,0,0,0,0,0,0,0,0,0,2203955,15
1476,301991,0,0,0,0,0,0,0,0,0,2203955,15
1477,305240,0,0,0,0,0,0,0,0,0,629199,8
1478,305228,0,0,0,0,0,0,0,0,0,1016656,8
1479,305509,0,0,0,0,0,0,0,0,0,629199,15
1480,305453,0,0,0,0,0,0,0,0,0,629199,63
1481,305527,0,0,0,0,0,0,0,0,0,629199,63
1482,305556,0,0,0,0,0,0,0,0,0,534036,0
1483,305752,0,0,0,0,0,0,0,0,0,629198,8
1484,305824,0,0,0,0,0,0,0,0,0,629199,63
1485,306318,0,0,0,0,0,0,0,0,0,629201,8
1486,306638,0,0,0,0,0,0,0,0,0,629199,12
1487,306652,0,0,0,0,0,0,0,0,0,629199,12
1488,306655,0,0,0,0,0,0,0,0,0,629199,12
1490,306982,0,0,0,0,0,0,0,0,0,629202,8
1491,306920,0,0,0,0,0,0,0,0,0,876185,15
1492,307082,0,0,0,0,0,0,0,0,0,629480,63
1493,307480,0,0,0,0,0,0,0,0,0,629199,63
1494,307486,0,0,0,0,0,0,0,0,0,629199,8
1495,307984,0,0,0,0,0,0,0,0,0,629199,8
1496,307870,0,0,0,0,0,0,0,0,0,629198,63
1497,308079,0,0,0,0,0,0,0,0,0,629199,8
1498,308272,0,0,0,0,0,0,0,0,0,629199,15
1499,308276,0,0,0,0,0,0,0,0,0,629199,15
1500,308285,0,0,0,0,0,0,0,0,0,629199,15
1501,308453,0,0,0,0,0,0,0,0,0,629198,8
1502,350960,0,0,0,0,0,0,0,0,0,1589183,8
1503,337218,0,0,0,0,0,0,0,0,0,629480,8
1504,308649,0,0,0,0,0,0,0,0,0,629199,8
1505,308754,0,0,0,0,0,0,0,0,0,3853104,8
1506,308768,0,0,0,0,0,0,0,0,0,1589183,8
1507,308769,0,0,0,0,0,0,0,0,0,1589183,8
1508,308770,0,0,0,0,0,0,0,0,0,1589183,8
1509,308798,308803,0,0,0,272496,0,0,0,0,534044,0
1510,308350,0,0,0,0,0,0,0,0,0,796702,8
1511,308871,0,0,0,0,0,0,0,0,0,774879,8
1512,308452,0,0,0,0,0,0,0,0,0,796702,8
1513,36481,0,0,0,0,0,0,0,0,0,796702,15
1514,36478,0,0,0,0,0,0,0,0,0,796702,15
1515,36479,0,0,0,0,0,0,0,0,0,796702,15
1516,36483,0,0,0,0,0,0,0,0,0,796702,15
1517,36482,0,0,0,0,0,0,0,0,0,796702,15
1518,36480,0,0,0,0,0,0,0,0,0,796702,15
1520,309357,0,0,0,0,0,0,0,0,0,629199,8
1521,309555,0,0,0,0,0,0,0,0,0,629198,8
1522,309796,0,0,0,0,0,0,0,0,0,629203,15
1523,310248,0,0,0,0,0,0,0,0,0,1589183,8
1524,310259,0,0,0,0,0,0,0,0,0,1589183,8
1525,310264,0,0,0,0,0,0,0,0,0,1589183,8
1526,310269,0,0,0,0,0,0,0,0,0,1589183,8
1527,310275,0,0,0,0,0,0,0,0,0,1589183,8
1528,310281,0,0,0,0,0,0,0,0,0,1589183,8
1529,310286,0,0,0,0,0,0,0,0,0,1589183,8
1530,310293,0,0,0,0,0,0,0,0,0,1589183,8
1531,310300,0,0,0,0,0,0,0,0,0,1589183,8
1532,310306,0,0,0,0,0,0,0,0,0,1589183,8
1533,310463,0,0,0,0,0,0,0,0,0,629199,8
1534,310565,0,0,0,0,0,0,0,0,0,2203955,8
1536,310655,0,0,310658,0,312812,0,0,0,0,534045,4
1537,310616,0,0,0,0,0,0,0,0,0,629198,8
1538,310989,0,0,0,0,0,0,0,0,0,629199,8
1539,310996,0,0,0,0,0,0,0,0,0,774879,8
1540,311069,0,0,0,0,0,0,0,0,0,876185,15
1541,311245,0,0,0,0,0,0,0,0,0,629199,8
1542,311518,0,0,0,0,0,0,0,0,0,629199,8
1543,311630,0,0,0,0,0,0,0,0,0,1016658,8
1544,311670,0,0,0,0,0,0,0,0,0,1016656,15
1545,311755,0,0,0,0,0,0,0,0,0,629201,8
1546,311778,0,0,0,0,0,0,0,0,0,629199,15
1547,311873,0,0,0,0,0,0,0,0,0,629199,15
1548,311754,0,0,0,0,0,0,0,0,0,629201,8
1549,311926,0,0,0,0,0,0,0,0,0,629199,15
1550,311962,0,0,0,0,0,0,0,0,0,629201,8
1551,311961,0,0,0,0,0,0,0,0,0,629201,8
1552,311971,0,0,0,0,0,0,0,0,0,629201,8
1553,311968,0,0,0,0,0,0,0,0,0,629201,8
1554,312008,0,0,0,0,0,0,0,0,0,3853104,15
1555,312039,0,0,0,0,0,0,0,0,0,2203955,8
1556,311682,0,0,0,0,0,0,0,0,0,1016656,8
1557,312061,0,0,0,0,0,0,0,0,0,1589183,8
1558,312084,0,0,0,0,0,0,0,0,0,1589183,8
1559,312158,0,0,0,0,0,0,0,0,0,2203955,15
1560,312248,0,0,0,0,0,0,0,0,0,876185,8
1561,312701,0,0,0,0,0,0,0,0,0,1016656,8
1563,312641,0,0,0,0,0,0,0,0,0,876185,15
1564,312651,0,0,0,0,0,0,0,0,0,876185,15
1565,312675,0,0,0,0,0,0,0,0,0,876185,15
1566,312736,0,0,0,0,0,0,0,0,0,876185,15
1567,312977,0,0,0,0,0,0,0,0,0,876185,15
1568,312997,0,0,0,0,0,0,0,0,0,1589183,8
1569,313037,0,0,0,0,0,0,0,0,0,629199,8
1570,313065,0,0,0,0,0,0,0,0,0,629199,15
1571,313107,0,0,0,0,0,0,0,0,0,1016656,8
1572,313146,0,0,0,0,0,0,0,0,0,1016656,8
1573,313143,0,0,0,0,0,0,0,0,0,3853104,15
1574,313232,0,0,0,0,0,0,0,0,0,629199,8
1575,313421,0,0,0,0,0,0,0,0,0,774879,8
1576,313378,0,0,0,0,0,0,0,0,0,629203,15
1577,313451,0,0,0,0,0,0,0,0,0,667434,8
1578,313464,0,0,0,0,0,0,0,0,0,629199,8
1579,313536,0,0,0,0,0,0,0,0,0,876185,15
1580,313558,0,0,0,0,0,0,0,0,0,876185,15
1581,313719,0,0,0,0,0,0,0,0,0,774879,8
1582,313943,0,0,0,0,0,0,0,0,0,629199,15
1583,314037,0,0,0,0,0,0,0,0,0,1589183,8
1584,314099,0,0,0,0,0,0,0,0,0,629480,63
1585,314357,0,314356,0,0,314355,0,0,0,0,534045,4
1586,314408,0,0,0,0,0,0,0,0,0,876185,15
1587,314756,0,0,0,0,0,0,0,0,0,629199,8
1588,306830,0,0,0,0,0,0,0,0,0,0,15
1589,314815,0,0,0,0,0,0,0,0,0,629202,15
1590,314940,0,0,0,0,0,0,0,0,0,1016654,15
1591,315005,0,0,0,0,0,0,0,0,0,1016654,15
1592,315007,0,0,0,0,0,0,0,0,0,1016654,15
1593,315107,0,0,0,0,0,0,0,0,0,1589183,8
1594,0,0,0,0,0,0,0,0,0,0,876185,15
1595,344497,0,0,0,0,0,0,0,0,0,1016656,15
1596,315595,0,0,0,0,0,0,0,0,0,0,63
1597,315595,0,0,0,0,0,0,0,0,0,0,63
1598,315688,0,0,0,0,0,0,0,0,0,629199,15
1599,321334,0,0,0,0,0,0,0,0,0,0,8
1600,315957,0,0,0,0,0,0,0,0,0,0,8
1601,316311,316314,316309,0,0,0,0,0,0,0,628126,2
1602,316500,0,0,0,0,0,0,0,0,0,629199,8
1603,316650,0,0,0,0,0,0,0,0,0,629201,14
1604,261331,0,0,0,0,316691,316691,316691,316691,316691,628126,0
1605,316888,0,0,0,0,0,0,0,0,0,629199,15
1606,316904,0,0,0,0,0,0,0,0,0,629201,8
1607,316907,0,0,0,0,0,0,0,0,0,629199,15
1608,317139,0,0,0,0,0,0,0,0,0,629199,63
1609,317229,0,0,0,0,0,0,0,0,0,629199,15
1610,317302,0,0,0,0,0,0,0,0,0,629199,8
1611,316749,0,0,0,0,0,0,0,0,0,1589183,15
1612,317549,0,0,0,0,0,0,0,0,0,629199,8
1613,317650,0,0,0,0,0,0,0,0,0,667434,15
1614,317734,0,0,0,0,0,0,0,0,0,1016654,15
1615,317771,0,0,0,0,0,0,0,0,0,629480,15
1616,317876,0,0,0,0,0,0,0,0,0,629480,15
1617,318021,0,0,0,0,0,0,0,0,0,629199,15
1618,318145,0,0,0,0,0,0,0,0,0,629199,63
1619,318549,0,0,0,0,0,0,0,0,0,876185,8
1623,318709,0,0,0,0,0,0,0,0,0,1016656,8
1624,318731,0,0,0,0,0,0,0,0,0,629202,8
1625,318741,0,0,0,0,0,0,0,0,0,2203955,8
1626,310565,0,0,0,0,0,0,0,0,0,2203955,8
1627,318756,0,0,0,0,0,0,0,0,0,629199,8
1628,318741,0,0,0,0,0,0,0,0,0,2203955,8
1629,318763,0,0,0,0,0,0,0,0,0,2203955,8
1632,318919,0,0,0,0,0,0,0,0,0,1589183,8
1633,319021,0,0,0,0,0,0,0,0,0,1589183,8
1634,319043,0,0,0,0,0,0,0,0,0,1589183,8
1635,319177,0,0,0,0,0,0,0,0,0,876185,15
1636,319183,0,0,0,0,0,0,0,0,0,629203,8
1637,48263,0,0,0,0,0,0,0,0,0,0,0
1638,319418,0,0,0,0,0,0,0,0,0,876185,8
1639,319556,0,0,0,0,0,0,0,0,0,629199,15
1640,319049,0,0,0,0,0,0,0,0,0,1589183,8
1641,320566,0,0,0,0,0,0,0,0,0,629480,8
1642,320677,0,0,0,0,0,0,0,0,0,796702,8
1643,314408,0,0,0,0,0,0,0,0,0,876185,15
1644,321145,0,0,0,0,0,0,0,0,0,876185,15
1645,321516,0,0,0,0,0,0,0,0,0,629199,8
1646,321571,323866,0,0,0,321572,0,0,0,0,534044,0
1647,321587,0,0,0,0,0,0,0,0,0,876185,15
1648,321765,0,0,0,0,0,0,0,0,0,1589183,15
1649,321826,0,0,0,0,0,0,0,0,0,629199,63
1650,321843,321844,321847,0,0,0,0,0,0,0,534039,5
1651,321934,0,0,0,0,0,0,0,0,0,796702,15
1652,322733,0,0,0,0,0,0,0,0,0,629199,8
1653,322124,0,0,0,0,0,0,0,0,0,629199,8
1654,321122,0,0,0,0,0,0,0,0,0,876185,15
1655,322891,0,0,0,0,0,0,0,0,0,629199,8
1656,325010,325015,325016,0,0,0,0,0,0,0,534046,0
1657,323054,0,0,0,0,0,0,0,0,0,629199,8
1658,323121,0,0,0,0,0,0,0,0,0,1016656,8
1659,323179,323181,323183,323185,323170,0,0,0,0,0,534046,7
1660,335883,335888,0,336171,0,0,0,0,0,0,534044,0
1661,323367,0,0,0,0,0,0,0,0,0,629199,15
1662,323374,0,0,0,0,0,0,0,0,0,629199,63
1663,323448,0,0,0,0,0,0,0,0,0,0,8
1664,323563,0,0,0,0,0,0,0,0,0,534046,4
1665,323592,0,0,0,0,0,0,0,0,0,1589183,8
1666,323723,0,0,0,0,0,0,0,0,0,629203,8
1667,323757,0,0,0,0,0,0,0,0,0,1589183,8
1668,323884,0,0,0,0,323946,0,0,0,0,534037,4
1669,323966,0,0,0,0,0,0,0,0,0,0,8
1670,324003,0,0,0,0,0,0,0,0,0,629199,63
1671,324086,0,0,0,0,0,0,0,0,0,0,8
1672,324126,0,0,0,0,0,0,0,0,0,629479,8
1673,0,0,0,0,0,0,0,0,0,0,629199,8
1674,324203,0,0,0,0,0,0,0,0,0,629199,15
1675,324204,0,0,0,0,0,0,0,0,0,629199,15
1676,324309,0,0,0,0,0,0,0,0,0,629198,8
1677,324319,0,0,0,0,0,0,0,0,0,629199,15
1678,324115,0,0,0,0,0,0,0,0,0,629480,63
1679,324405,0,0,0,0,0,0,0,0,0,629199,15
1680,324548,0,0,0,0,0,0,0,0,0,629203,12
1681,324683,0,0,0,0,0,0,0,0,0,629199,15
1682,307953,0,0,0,0,0,0,0,0,0,0,8
1683,324795,0,0,0,0,0,0,0,0,0,629199,8
1684,324821,0,0,0,0,0,0,0,0,0,629199,8
1685,324824,0,0,0,0,0,0,0,0,0,629199,8
1686,324956,0,0,0,0,0,0,0,0,0,629199,15
1687,324959,0,0,0,0,0,0,0,0,0,629199,15
1688,324963,0,0,0,0,0,0,0,0,0,629199,15
1689,325364,0,0,0,0,344248,0,0,0,0,534040,4
1690,325404,0,0,0,0,0,0,0,0,0,629199,8
1691,325584,0,0,0,0,0,0,0,0,0,629203,15
1692,325609,0,0,0,0,0,0,0,0,0,629199,8
1693,325154,0,0,0,0,0,0,0,0,0,629199,15
1694,308437,0,0,0,0,0,0,0,0,0,0,8
1695,325621,0,0,0,0,0,0,0,0,0,0,8
1696,325602,0,0,0,0,0,0,0,0,0,0,8
1697,308436,0,0,0,0,0,0,0,0,0,0,8
1698,325614,0,0,0,0,0,0,0,0,0,0,8
1699,325616,0,0,0,0,0,0,0,0,0,0,8
1700,325618,0,0,0,0,0,0,0,0,0,0,8
1701,325620,0,0,0,0,0,0,0,0,0,0,8
1702,325607,0,0,0,0,0,0,0,0,0,0,8
1703,325617,0,0,0,0,0,0,0,0,0,0,8
1704,325628,0,0,0,0,0,0,0,0,0,0,8
1705,325627,0,0,0,0,0,0,0,0,0,0,8
1706,325626,0,0,0,0,0,0,0,0,0,0,8
1707,325629,0,0,0,0,0,0,0,0,0,0,8
1708,325657,0,0,0,0,0,0,0,0,0,0,8
1709,325658,0,0,0,0,0,0,0,0,0,0,8
1710,325660,0,0,0,0,0,0,0,0,0,0,8
1711,325663,0,0,0,0,0,0,0,0,0,0,8
1712,325619,0,0,0,0,0,0,0,0,0,0,8
1713,325708,0,0,0,0,0,0,0,0,0,0,8
1714,325837,0,0,0,0,0,0,0,0,0,1589183,8
1715,324405,0,0,0,0,0,0,0,0,0,629199,15
1716,325947,0,0,0,0,0,0,0,0,0,629199,15
1717,326144,0,0,0,0,0,0,0,0,0,0,15
1718,326735,0,0,0,0,0,0,0,0,0,1589183,15
1719,326737,0,0,0,0,0,0,0,0,0,1589183,15
1720,326739,0,0,0,0,0,0,0,0,0,1589183,15
1721,326886,0,0,0,0,0,0,0,0,0,629480,8
1722,326887,0,0,0,0,0,0,0,0,0,629480,8
1723,307531,0,0,0,0,0,0,0,0,0,629199,8
1724,327098,0,0,0,0,0,0,0,0,0,629480,8
1725,327259,0,0,0,0,0,0,0,0,0,667434,8
1726,327326,0,0,0,0,0,0,0,0,0,1016656,8
1727,327457,0,0,0,0,0,0,0,0,0,0,0
1728,327345,0,0,0,0,0,0,0,0,0,1589183,15
1729,327753,0,0,0,0,0,0,0,0,0,629480,63
1730,327955,0,0,0,0,0,0,0,0,0,629199,63
1731,328050,0,0,0,0,0,0,0,0,0,629198,15
1732,328128,0,0,0,0,0,0,0,0,0,629198,15
1733,328216,0,0,0,0,0,0,0,0,0,629199,8
1734,328351,0,0,0,0,0,0,0,0,0,629198,15
1735,328404,0,0,0,0,0,0,0,0,0,629198,15
1736,328491,0,0,0,0,0,0,0,0,0,0,8
1737,328511,0,0,0,0,0,0,0,0,0,0,8
1738,328582,0,0,0,0,0,0,0,0,0,3853104,15
1739,328932,328978,328927,0,0,328931,0,0,0,0,534039,3
1740,329006,0,0,0,0,0,0,0,0,0,1589183,8
1741,329087,0,0,0,0,0,0,0,0,0,0,8
1742,329131,0,0,0,0,0,0,0,0,0,1016654,15
1743,329134,0,0,0,0,0,0,0,0,0,0,8
1744,329348,0,0,0,0,0,0,0,0,0,629198,12
1745,329581,0,0,0,0,0,0,0,0,0,629199,8
1746,329690,0,0,0,0,0,0,0,0,0,1589183,8
1747,330530,0,0,0,0,0,0,0,0,0,629198,15
1748,330552,0,0,0,0,0,0,0,0,0,1589183,15
1749,330650,0,0,0,0,0,0,0,0,0,629199,8
1750,330680,0,0,0,0,0,0,0,0,0,629480,15
1751,330524,0,0,0,0,0,0,0,0,0,629199,8
1752,331036,0,0,0,0,0,0,0,0,0,534041,0
1753,331259,0,0,0,0,0,0,0,0,0,3853104,8
1754,331450,0,0,0,0,0,0,0,0,0,1589183,15
1755,331494,0,0,0,0,0,0,0,0,0,3853104,15
1756,331499,0,0,0,0,0,0,0,0,0,3853104,15
1757,331538,0,0,0,0,0,0,0,0,0,3853104,15
1758,331661,0,0,0,0,0,0,0,0,0,629199,63
1759,331779,0,0,0,0,0,0,0,0,0,1016656,8
1760,331783,0,0,0,0,0,0,0,0,0,629199,8
1761,331798,0,0,0,0,0,0,0,0,0,1589183,15
1762,331800,0,0,0,0,0,0,0,0,0,629199,8
1763,331961,0,0,0,0,0,0,0,0,0,796702,12
1764,331960,0,0,0,0,0,0,0,0,0,3853104,15
1765,332350,0,0,0,0,0,0,0,0,0,796702,12
1766,332492,0,0,0,0,0,0,0,0,0,629199,15
1767,332510,0,0,0,0,0,0,0,0,0,629199,8
1768,332596,0,0,0,0,0,0,0,0,0,796702,12
1769,332186,0,0,0,0,0,0,0,0,0,629199,8
1770,332851,0,0,0,0,0,0,0,0,0,629199,15
1771,332860,332866,332888,0,0,0,0,0,0,0,534039,0
1772,333059,0,0,0,0,0,0,0,0,0,3853104,15
1773,333162,0,0,0,0,0,0,0,0,0,629199,15
1774,333260,0,0,0,0,0,0,0,0,0,1589183,15
1775,333335,0,0,0,0,0,0,0,0,0,629199,15
1776,333519,333520,333521,333522,0,0,0,0,0,0,534039,0
1777,333810,0,0,0,0,0,0,0,0,0,876185,15
1778,333676,0,0,0,0,0,0,0,0,0,667434,63
1779,333810,0,0,0,0,0,0,0,0,0,534045,5
1780,311721,0,0,0,0,0,0,0,0,0,629201,15
1781,333922,0,0,0,0,0,0,0,0,0,629199,63
1782,322775,323158,322777,322779,322781,334057,0,0,0,0,0,0
1783,334587,0,0,0,0,0,0,0,0,0,629199,8
1784,334648,0,0,0,0,0,0,0,0,0,629199,8
1785,334697,0,0,0,0,0,0,0,0,0,1016656,8
1786,334835,0,0,0,0,0,0,0,0,0,796702,12
1787,334840,0,0,0,0,0,0,0,0,0,796702,12
1788,334891,0,0,0,0,0,0,0,0,0,796702,12
1789,334894,0,0,0,0,0,0,0,0,0,796702,12
1790,0,0,0,0,0,0,0,0,0,0,629199,8
1791,334962,0,0,0,0,0,0,0,0,0,3853104,8
1792,335539,0,0,0,0,0,0,0,0,0,629199,8
1793,335702,0,0,0,0,0,0,0,0,0,0,8
1794,335786,0,0,0,0,0,0,0,0,0,0,8
1795,335802,0,0,0,0,0,0,0,0,0,629203,8
1796,335267,335267,335267,335267,0,0,0,0,0,0,534039,0
1797,335959,0,0,0,0,0,0,0,0,0,1589183,15
1798,336003,0,0,0,0,0,0,0,0,0,629203,15
1799,336123,0,0,0,0,0,0,0,0,0,876185,8
1800,336278,0,0,0,0,0,0,0,0,0,629199,15
1801,336376,0,0,0,0,0,0,0,0,0,629199,63
1802,336515,0,0,0,0,0,0,0,0,0,629199,15
1803,336543,0,0,0,0,0,0,0,0,0,629199,15
1804,336552,0,0,0,0,0,0,0,0,0,629199,15
1805,336575,0,0,0,0,0,0,0,0,0,629480,63
1806,336605,0,0,0,0,0,0,0,0,0,629199,63
1807,336618,0,0,0,0,0,0,0,0,0,629199,15
1808,336628,0,0,0,0,0,0,0,0,0,629199,15
1809,336663,0,0,0,0,0,0,0,0,0,3853104,15
1810,336677,0,0,0,0,0,0,0,0,0,629199,8
1811,336688,0,0,0,0,0,0,0,0,0,629199,8
1812,337624,0,0,0,0,0,0,0,0,0,629203,8
1813,336720,0,0,0,0,0,0,0,0,0,1589183,8
1814,336722,0,0,0,0,0,0,0,0,0,1589183,8
1815,336721,0,0,0,0,0,0,0,0,0,1589183,8
1816,336753,0,0,0,0,0,0,0,0,0,629203,63
1817,336757,0,0,0,0,0,0,0,0,0,629203,63
1818,336795,0,0,0,0,0,0,0,0,0,534044,0
1819,337014,0,0,0,0,0,0,0,0,0,534045,4
1820,337143,0,0,0,0,0,0,0,0,0,629199,8
1821,337014,337361,0,0,0,0,0,0,0,0,534045,4
1822,337376,0,0,0,0,0,0,0,0,0,1016656,8
1823,0,0,0,0,0,0,0,0,0,0,534045,4
1824,337499,337500,0,0,0,0,0,0,0,0,534039,4
1825,337511,0,0,0,0,0,0,0,0,0,1016651,8
1826,337516,0,0,0,0,0,0,0,0,0,1016651,8
1827,337604,0,0,0,0,0,0,0,0,0,629199,15
1828,337699,0,0,0,0,0,0,0,0,0,629199,8
1829,338045,0,0,0,0,0,0,0,0,0,1016656,8
1830,338083,0,0,0,0,0,0,0,0,0,629199,15
1831,338032,0,0,0,0,0,0,0,0,0,629199,15
1832,338282,0,0,0,0,0,0,0,0,0,796702,8
1833,338308,0,0,0,0,0,0,0,0,0,629201,15
1834,338382,0,0,0,0,0,0,0,0,0,629480,8
1835,338388,0,0,0,0,0,0,0,0,0,629203,15
1836,338423,338417,0,0,0,0,0,0,0,0,534038,4
1837,338414,0,0,0,0,0,0,0,0,0,629199,63
1838,338479,0,0,0,0,0,0,0,0,0,534039,4
1839,338583,338584,0,0,0,0,0,0,0,0,534038,4
1840,338633,0,0,0,0,0,0,0,0,0,0,8
1841,338648,0,0,0,0,0,0,0,0,0,629199,8
1842,338655,0,0,0,0,0,0,0,0,0,629199,8
1843,339133,0,0,0,0,0,0,0,0,0,0,8
1844,338734,0,0,0,0,0,0,0,0,0,629199,8
1845,338745,0,0,0,0,0,0,0,0,0,629199,15
1846,338753,0,0,0,0,0,0,0,0,0,796702,12
1847,350961,0,0,0,0,0,0,0,0,0,1589183,8
1848,339378,0,0,0,0,0,0,0,0,0,1016656,8
1849,339428,0,0,0,0,0,0,0,0,0,629199,8
1850,339509,0,0,0,0,0,0,0,0,0,629199,8
1851,339625,0,0,0,0,0,0,0,0,0,0,8
1852,339903,0,0,0,0,0,0,0,0,0,0,8
1853,339916,0,0,0,0,0,0,0,0,0,796702,8
1854,339918,0,0,0,0,0,0,0,0,0,1589183,8
1855,340182,0,0,0,0,0,0,0,0,0,629199,8
1856,340215,0,0,0,0,0,0,0,0,0,629199,8
1857,340325,0,0,0,0,0,0,0,0,0,629480,8
1858,340391,0,0,0,0,0,0,0,0,0,796702,12
1859,340438,0,0,0,0,0,0,0,0,0,629199,8
1860,340441,0,0,0,0,0,0,0,0,0,0,8
1861,340507,0,0,0,0,0,0,0,0,0,3853104,15
1862,338656,0,0,0,0,0,0,0,0,0,629199,8
1863,340701,0,0,0,0,0,0,0,0,0,629199,8
1864,340773,0,0,0,0,0,0,0,0,0,0,15
1865,340810,0,0,0,0,0,0,0,0,0,3853104,15
1866,340866,0,0,0,0,0,0,0,0,0,1016651,15
1867,341407,0,0,0,0,0,0,0,0,0,0,8
1868,341467,341465,341466,341468,0,0,0,0,0,0,534039,0
1869,0,0,0,0,0,0,0,0,0,0,534039,0
1870,341469,0,0,0,0,0,0,0,0,0,1016657,8
1871,341580,341596,341622,341629,0,341614,0,0,0,0,534039,3
1872,341602,0,0,0,0,0,0,0,0,0,629199,8
1873,341628,0,0,0,0,0,0,0,0,0,0,8
1874,341652,0,0,0,0,0,0,0,0,0,629199,8
1875,341689,0,0,0,0,0,0,0,0,0,629199,15
1876,341837,0,0,0,0,0,0,0,0,0,3853104,15
1877,341915,0,0,0,0,0,0,0,0,0,876185,15
1878,341931,341928,341929,0,0,0,0,0,0,0,534039,5
1879,342000,342001,342002,0,0,0,0,0,0,0,534039,5
1880,336178,0,0,0,0,0,0,0,0,0,0,8
1881,342171,0,0,0,0,0,0,0,0,0,876185,8
1882,342506,0,0,0,0,0,0,0,0,0,629199,15
1883,343574,0,0,0,0,0,0,0,0,0,629199,15
1884,343575,0,0,0,0,0,0,0,0,0,629199,15
1885,342638,0,0,0,0,0,0,0,0,0,1589183,8
1886,342645,0,0,0,0,0,0,0,0,0,0,15
1887,342663,0,0,0,0,0,0,0,0,0,1016656,15
1888,342910,0,0,0,0,0,0,0,0,0,0,8
1889,342967,0,0,0,0,0,0,0,0,0,0,8
1890,342983,0,0,0,0,0,0,0,0,0,1016656,8
1891,343234,0,0,0,0,0,0,0,0,0,1589183,8
1892,343413,0,0,0,0,0,0,0,0,0,629199,8
1893,343457,0,0,0,0,0,0,0,0,0,629199,15
1894,343499,0,0,0,0,0,0,0,0,0,629198,15
1895,333810,0,0,0,0,0,0,0,0,0,534045,4
1896,0,0,0,0,0,0,0,0,0,0,534045,5
1897,344032,0,0,0,0,0,0,0,0,0,774879,15
1898,344130,0,0,0,0,0,0,0,0,0,1589183,15
1899,344149,0,0,0,0,0,0,0,0,0,629198,15
1900,325364,0,0,0,0,0,0,0,0,0,534040,4
1901,344430,0,0,0,0,0,0,0,0,0,629199,63
1902,344489,0,0,0,0,0,0,0,0,0,1016654,15
1903,344672,0,0,0,0,0,0,0,0,0,1589183,15
1904,333810,0,0,0,0,0,0,0,0,0,534045,5
1905,343740,0,0,0,0,0,0,0,0,0,629199,8
1906,345112,0,0,0,0,0,0,0,0,0,3853103,8
1907,345111,0,0,0,0,0,0,0,0,0,3853103,8
1908,345110,0,0,0,0,0,0,0,0,0,3853103,8
1909,345109,0,0,0,0,0,0,0,0,0,3853104,8
1910,345108,0,0,0,0,0,0,0,0,0,3853104,8
1911,345107,0,0,0,0,0,0,0,0,0,3853104,8
1912,345106,0,0,0,0,0,0,0,0,0,3853105,8
1913,345105,0,0,0,0,0,0,0,0,0,3853105,8
1914,345104,0,0,0,0,0,0,0,0,0,3853105,8
1915,345103,0,0,0,0,0,0,0,0,0,3853106,8
1916,345102,0,0,0,0,0,0,0,0,0,3853106,8
1917,345100,0,0,0,0,0,0,0,0,0,3853106,8
