ID,Tablename,Object_ID,Flags,PushID
4262,TREASUREITEM,996722,0,101229
4263,TREASUREITEM,996725,0,101229
4264,TREASUREITEM,996726,0,101229
4265,TREASUREITEM,997007,0,101229
4266,TREASUREITEM,997008,0,101229
4267,TREASUREITEM,997011,0,101229
4268,TREASUREITEM,997017,0,101229
4269,TREASUREITEM,997018,0,101229
4270,TREASUREITEM,997019,0,101229
4271,TREASUREITEM,997063,0,101229
4272,TREASUREITEM,997064,0,101229
4273,TREASUREITEM,997065,0,101229
4274,TREASUREITEM,997066,0,101229
4275,TREASUREITEM,997067,0,101229
4276,TREASUREITEM,997071,0,101229
4277,TREASUREITEM,997072,0,101229
4278,TREASUREITEM,997115,0,101229
4279,TREASUREITEM,997116,0,101229
4280,TREASUREITEM,997118,0,101229
4281,TREASUREITEM,997471,0,101229
4282,TREASUREITEM,997472,0,101229
4283,TREASUREITEM,997473,0,101229
4284,TREASUREITEM,997810,0,101229
4285,TREASUREITEM,997811,0,101229
4286,TREASUREITEM,997812,0,101229
4287,TREASUREITEM,997813,0,101229
4288,TREASUREITEM,997814,0,101229
4289,TREASUREITEM,997815,0,101229
4290,TREASUREITEM,997816,0,101229
4291,TREASUREITEM,997817,0,101229
4292,TREASUREITEM,997818,0,101229
4293,TREASUREITEM,997819,0,101229
4294,TREASUREITEM,998007,0,101229
4295,TREASUREITEM,998008,0,101229
4296,TREASUREITEM,998009,0,101229
4297,TREASUREITEM,998010,0,101229
4298,TREASUREITEM,998011,0,101229
4299,TREASUREITEM,998012,0,101229
4300,TREASUREITEM,998013,0,101229
4301,TREASUREITEM,998014,0,101229
4302,TREASUREITEM,998015,0,101229
4303,TREASUREITEM,998018,0,101229
4304,TREASUREITEM,998021,0,101229
4305,TREASUREITEM,998022,0,101229
4306,TREASUREITEM,998023,0,101229
4307,TREASUREITEM,998024,0,101229
4308,TREASUREITEM,998025,0,101229
4309,TREASUREITEM,998026,0,101229
4310,TREASUREITEM,998027,0,101229
4311,TREASUREITEM,998028,0,101229
4312,TREASUREITEM,998029,0,101229
4313,TREASUREITEM,998032,0,101229
4314,TREASUREITEM,998033,0,101229
4315,TREASUREITEM,998291,0,101229
4316,TREASUREITEM,998292,0,101229
4317,TREASUREITEM,998293,0,101229
4318,TREASUREITEM,998294,0,101229
4319,TREASUREITEM,998295,0,101229
4320,TREASUREITEM,998296,0,101229
4321,TREASUREITEM,998297,0,101229
4322,TREASUREITEM,998299,0,101229
4323,TREASUREITEM,998472,0,101229
4324,TREASUREITEM,998473,0,101229
4325,TREASUREITEM,998476,0,101229
4326,TREASUREITEM,998482,0,101229
4327,TREASUREITEM,998483,0,101229
4328,TREASUREITEM,998486,0,101229
4329,TREASUREITEM,998647,0,101229
4330,TREASUREITEM,998650,0,101229
4331,TREASUREITEM,998651,0,101229
4332,TREASUREITEM,998786,0,101229
4333,TREASUREITEM,998787,0,101229
4334,TREASUREITEM,998788,0,101229
4335,TREASUREITEM,998789,0,101229
4336,TREASUREITEM,998791,0,101229
4337,TREASUREITEM,998792,0,101229
4338,TREASUREITEM,998793,0,101229
4339,TREASUREITEM,998794,0,101229
4340,TREASUREITEM,998795,0,101229
4341,TREASUREITEM,998797,0,101229
4342,TREASUREITEM,998988,0,101229
4343,TREASUREITEM,998989,0,101229
4344,TREASUREITEM,999005,0,101229
4345,TREASUREITEM,999006,0,101229
4346,TREASUREITEM,999007,0,101229
4347,TREASUREITEM,999008,0,101229
4348,TREASUREITEM,999009,0,101229
4349,TREASUREITEM,999010,0,101229
4350,TREASUREITEM,999011,0,101229
4351,TREASUREITEM,999012,0,101229
4352,TREASUREITEM,999013,0,101229
4353,TREASUREITEM,999474,0,101229
4354,TREASUREITEM,999476,0,101229
4355,TREASUREITEM,999477,0,101229
4356,TREASUREITEM,999628,0,101229
4357,TREASUREITEM,999630,0,101229
4358,TREASUREITEM,999631,0,101229
4359,TREASUREITEM,999647,0,101229
4360,TREASUREITEM,999648,0,101229
4361,TREASUREITEM,999703,0,101229
4362,TREASUREITEM,999705,0,101229
4363,TREASUREITEM,999788,0,101229
4364,TREASUREITEM,999790,0,101229
4365,TREASUREITEM,999792,0,101229
4366,TREASUREITEM,999793,0,101229
4367,TREASUREITEM,999825,0,101229
4368,TREASUREITEM,999827,0,101229
4369,TREASUREITEM,999828,0,101229
4370,TREASUREITEM,999869,0,101229
4371,TREASUREITEM,999878,0,101229
4372,TREASUREITEM,999886,0,101229
4373,TREASUREITEM,999887,0,101229
4374,TREASUREITEM,999888,0,101229
4375,TREASUREITEM,999986,0,101229
4376,TREASUREITEM,999988,0,101229
4377,TREASUREITEM,1000160,0,101229
4378,TREASUREITEM,1000164,0,101229
4379,TREASUREITEM,1000165,0,101229
4380,TREASUREITEM,1000166,0,101229
4381,TREASUREITEM,1000259,0,101229
4382,TREASUREITEM,1000261,0,101229
4383,TREASUREITEM,1000262,0,101229
4384,TREASUREITEM,1000382,0,101229
4385,TREASUREITEM,1000383,0,101229
4386,TREASUREITEM,1000385,0,101229
4387,TREASUREITEM,1000386,0,101229
4388,TREASUREITEM,1000387,0,101229
4389,TREASUREITEM,1000388,0,101229
4390,TREASUREITEM,1000389,0,101229
4391,TREASUREITEM,1000391,0,101229
4392,TREASUREITEM,1000392,0,101229
4393,TREASUREITEM,1000393,0,101229
4394,TREASUREITEM,1000394,0,101229
4395,TREASUREITEM,1000395,0,101229
4396,TREASUREITEM,1000396,0,101229
4397,TREASUREITEM,1000563,0,101229
4398,TREASUREITEM,1000564,0,101229
4399,TREASUREITEM,1000606,0,101229
4400,TREASUREITEM,1000607,0,101229
4401,TREASUREITEM,1000608,0,101229
4402,TREASUREITEM,1000612,0,101229
4403,TREASUREITEM,1000613,0,101229
4404,TREASUREITEM,1000614,0,101229
4405,TREASUREITEM,1000625,0,101229
4406,TREASUREITEM,1000626,0,101229
4407,TREASUREITEM,1000627,0,101229
4408,TREASUREITEM,1000628,0,101229
4409,TREASUREITEM,1000631,0,101229
4410,TREASUREITEM,1000650,0,101229
4411,TREASUREITEM,1000658,0,101229
4412,TREASUREITEM,1000659,0,101229
4413,TREASUREITEM,1000660,0,101229
4414,TREASUREITEM,1000661,0,101229
4415,TREASUREITEM,1000662,0,101229
4416,TREASUREITEM,1000663,0,101229
4417,TREASUREITEM,1000664,0,101229
4418,TREASUREITEM,1000665,0,101229
4419,TREASUREITEM,1000668,0,101229
4420,TREASUREITEM,1000669,0,101229
4421,TREASUREITEM,1000670,0,101229
4422,TREASUREITEM,1000671,0,101229
4423,TREASUREITEM,1000672,0,101229
4424,TREASUREITEM,1000673,0,101229
4425,TREASUREITEM,1000674,0,101229
4426,TREASUREITEM,1000677,0,101229
4427,TREASUREITEM,1000678,0,101229
4428,TREASUREITEM,1000679,0,101229
4429,TREASUREITEM,1000680,0,101229
4430,TREASUREITEM,1000681,0,101229
4431,TREASUREITEM,1000682,0,101229
4432,TREASUREITEM,1000683,0,101229
4433,TREASUREITEM,1000685,0,101229
4434,TREASUREITEM,1000716,0,101229
4435,TREASUREITEM,1000717,0,101229
4436,TREASUREITEM,1000918,0,101229
4437,TREASUREITEM,1001091,0,101229
4438,TREASUREITEM,1001092,0,101229
4439,TREASUREITEM,1001123,0,101229
4440,TREASUREITEM,1001124,0,101229
4441,TREASUREITEM,1001127,0,101229
4442,TREASUREITEM,1001156,0,101229
4443,TREASUREITEM,1001157,0,101229
4444,TREASUREITEM,1001158,0,101229
4445,TREASUREITEM,1001398,0,101229
4446,TREASUREITEM,1001399,0,101229
4447,TREASUREITEM,1001400,0,101229
4448,TREASUREITEM,1001401,0,101229
4449,TREASUREITEM,1001402,0,101229
4450,TREASUREITEM,1001403,0,101229
4451,TREASUREITEM,1001405,0,101229
4452,TREASUREITEM,1001407,0,101229
4453,TREASUREITEM,1001408,0,101229
4454,TREASUREITEM,1001409,0,101229
4455,TREASUREITEM,1001410,0,101229
4456,TREASUREITEM,1001411,0,101229
4457,TREASUREITEM,1001412,0,101229
4458,TREASUREITEM,1001414,0,101229
4459,TREASUREITEM,1001507,0,101229
4460,TREASUREITEM,1001508,0,101229
4461,TREASUREITEM,1001509,0,101229
4462,TREASUREITEM,1001513,0,101229
4463,TREASUREITEM,1001514,0,101229
4464,TREASUREITEM,1001732,0,101229
4465,TREASUREITEM,1001733,0,101229
4466,TREASUREITEM,1001734,0,101229
4467,TREASUREITEM,1001745,0,101229
4468,TREASUREITEM,1001746,0,101229
4469,TREASUREITEM,1001747,0,101229
4470,TREASUREITEM,1001748,0,101229
4471,TREASUREITEM,1001749,0,101229
4472,TREASUREITEM,1001750,0,101229
4473,TREASUREITEM,1001751,0,101229
4474,TREASUREITEM,1001752,0,101229
4475,TREASUREITEM,1001753,0,101229
4476,TREASUREITEM,1001754,0,101229
4477,TREASUREITEM,1001755,0,101229
4478,TREASUREITEM,1001940,0,101229
4479,TREASUREITEM,1001943,0,101229
4480,TREASUREITEM,1001944,0,101229
4481,TREASUREITEM,1001952,0,101229
4482,TREASUREITEM,1001953,0,101229
4483,TREASUREITEM,1001954,0,101229
4484,TREASUREITEM,1002009,0,101229
4485,TREASUREITEM,1002010,0,101229
4486,TREASUREITEM,1002011,0,101229
4487,TREASUREITEM,1002012,0,101229
4488,TREASUREITEM,1002015,0,101229
4489,TREASUREITEM,1002102,0,101229
4490,TREASUREITEM,1002103,0,101229
4491,TREASUREITEM,1002476,0,101229
4492,TREASUREITEM,1002478,0,101229
4493,TREASUREITEM,1002479,0,101229
4494,TREASUREITEM,1002480,0,101229
4495,TREASUREITEM,1002487,0,101229
4496,TREASUREITEM,1002488,0,101229
4497,TREASUREITEM,1002496,0,101229
4498,TREASUREITEM,1002497,0,101229
4499,TREASUREITEM,1002498,0,101229
4500,TREASUREITEM,1002520,0,101229
4501,TREASUREITEM,1002522,0,101229
4502,TREASUREITEM,1002544,0,101229
4503,TREASUREITEM,1002546,0,101229
4504,TREASUREITEM,1002547,0,101229
4505,TREASUREITEM,1002548,0,101229
4506,TREASUREITEM,1002551,0,101229
4507,TREASUREITEM,1002552,0,101229
4508,TREASUREITEM,1002553,0,101229
4509,TREASUREITEM,1002554,0,101229
4510,TREASUREITEM,1002728,0,101229
4511,TREASUREITEM,1002729,0,101229
4512,TREASUREITEM,1002730,0,101229
4513,TREASUREITEM,1002731,0,101229
4514,TREASUREITEM,1002732,0,101229
4515,TREASUREITEM,1002733,0,101229
4516,TREASUREITEM,1002734,0,101229
4517,TREASUREITEM,1002737,0,101229
4518,TREASUREITEM,1002738,0,101229
4519,TREASUREITEM,1002758,0,101229
4520,TREASUREITEM,1003173,0,101229
4521,TREASUREITEM,1003174,0,101229
4522,TREASUREITEM,1003175,0,101229
4523,TREASUREITEM,1003176,0,101229
4524,TREASUREITEM,1003181,0,101229
4525,TREASUREITEM,1003182,0,101229
4526,TREASUREITEM,1003185,0,101229
4527,TREASUREITEM,1003186,0,101229
4528,TREASUREITEM,1003268,0,101229
4529,TREASUREITEM,1003269,0,101229
4530,TREASUREITEM,1003271,0,101229
4531,TREASUREITEM,1003314,0,101229
4532,TREASUREITEM,1003315,0,101229
4533,TREASUREITEM,1003316,0,101229
4534,TREASUREITEM,1004059,0,101229
4535,TREASUREITEM,1004061,0,101229
4536,TREASUREITEM,1004062,0,101229
4537,TREASUREITEM,1004063,0,101229
4538,TREASUREITEM,1004064,0,101229
4539,TREASUREITEM,1004067,0,101229
4540,TREASUREITEM,1004068,0,101229
4541,TREASUREITEM,1005534,0,101229
4542,TREASUREITEM,1005535,0,101229
4543,TREASUREITEM,1005536,0,101229
4544,TREASUREITEM,1005537,0,101229
4545,TREASUREITEM,1005538,0,101229
4546,TREASUREITEM,1005539,0,101229
4547,TREASUREITEM,1005542,0,101229
4548,TREASUREITEM,1005543,0,101229
4549,TREASUREITEM,1005545,0,101229
4550,TREASUREITEM,1005546,0,101229
4551,TREASUREITEM,1005547,0,101229
4552,TREASUREITEM,1005548,0,101229
4553,TREASUREITEM,1005549,0,101229
4554,TREASUREITEM,1005552,0,101229
4555,TREASUREITEM,1005553,0,101229
4556,TREASUREITEM,1005554,0,101229
4557,TREASUREITEM,1005574,0,101229
4558,TREASUREITEM,1005576,0,101229
4559,TREASUREITEM,1005577,0,101229
4560,TREASUREITEM,1005578,0,101229
4561,TREASUREITEM,1005581,0,101229
4562,TREASUREITEM,1005582,0,101229
4563,TREASUREITEM,1005583,0,101229
4564,TREASUREITEM,1005584,0,101229
4565,TREASUREITEM,1005653,0,101229
4566,TREASUREITEM,1005655,0,101229
4567,TREASUREITEM,1005656,0,101229
4568,TREASUREITEM,1005657,0,101229
4569,TREASUREITEM,1005658,0,101229
4570,TREASUREITEM,1005661,0,101229
4571,TREASUREITEM,1005662,0,101229
4572,TREASUREITEM,1005663,0,101229
4573,TREASUREITEM,1006101,0,101229
4574,TREASUREITEM,1006714,0,101229
4575,TREASUREITEM,1006718,0,101229
4576,TREASUREITEM,1006719,0,101229
4577,TREASUREITEM,1006720,0,101229
4578,TREASUREITEM,1006721,0,101229
4579,TREASUREITEM,1006722,0,101229
4580,TREASUREITEM,1006723,0,101229
4581,TREASUREITEM,1006724,0,101229
4582,TREASUREITEM,1006726,0,101229
4583,TREASUREITEM,1006801,0,101229
4584,TREASUREITEM,1006802,0,101229
4585,TREASUREITEM,1006803,0,101229
4586,TREASUREITEM,1006804,0,101229
4587,TREASUREITEM,1006812,0,101229
4588,TREASUREITEM,1006813,0,101229
4589,TREASUREITEM,1006814,0,101229
4590,TREASUREITEM,1006815,0,101229
4591,TREASUREITEM,1006823,0,101229
4592,TREASUREITEM,1006824,0,101229
4593,TREASUREITEM,1006825,0,101229
4594,TREASUREITEM,1006826,0,101229
4595,TREASUREITEM,1006827,0,101229
4596,TREASUREITEM,1006829,0,101229
4597,TREASUREITEM,1006830,0,101229
4598,TREASUREITEM,1006831,0,101229
4599,TREASUREITEM,1006832,0,101229
4600,TREASUREITEM,1006833,0,101229
4601,TREASUREITEM,1006834,0,101229
4602,TREASUREITEM,1007099,0,101229
4603,TREASUREITEM,1007100,0,101229
4604,TREASUREITEM,1007101,0,101229
4605,TREASUREITEM,1007102,0,101229
4606,TREASUREITEM,1007103,0,101229
4607,TREASUREITEM,1007104,0,101229
4608,TREASUREITEM,1007106,0,101229
4609,TREASUREITEM,1007173,0,101229
4610,TREASUREITEM,1007174,0,101229
4611,TREASUREITEM,1007175,0,101229
4612,TREASUREITEM,1007176,0,101229
4613,TREASUREITEM,1007177,0,101229
4614,TREASUREITEM,1007178,0,101229
4615,TREASUREITEM,1007181,0,101229
4616,TREASUREITEM,1007182,0,101229
4617,TREASUREITEM,1007271,0,101229
4618,TREASUREITEM,1007272,0,101229
4619,TREASUREITEM,1007273,0,101229
4620,TREASUREITEM,1007274,0,101229
4621,TREASUREITEM,1007275,0,101229
4622,TREASUREITEM,1007276,0,101229
4623,TREASUREITEM,1007277,0,101229
4624,TREASUREITEM,1007278,0,101229
4625,TREASUREITEM,1007279,0,101229
4626,TREASUREITEM,1007280,0,101229
4627,TREASUREITEM,1007284,0,101229
4628,TREASUREITEM,1007285,0,101229
4629,TREASUREITEM,1007286,0,101229
4630,TREASUREITEM,1007287,0,101229
4631,TREASUREITEM,1007288,0,101229
4632,TREASUREITEM,1007289,0,101229
4633,TREASUREITEM,1007290,0,101229
4634,TREASUREITEM,1007291,0,101229
4635,TREASUREITEM,1007292,0,101229
4636,TREASUREITEM,1007293,0,101229
4637,TREASUREITEM,1007294,0,101229
4638,TREASUREITEM,1007310,0,101229
4639,TREASUREITEM,1007316,0,101229
4640,TREASUREITEM,1007317,0,101229
4641,TREASUREITEM,1007318,0,101229
4642,TREASUREITEM,1007571,0,101229
4643,TREASUREITEM,1007572,0,101229
4644,TREASUREITEM,1007633,0,101229
4645,TREASUREITEM,1007634,0,101229
4646,TREASUREITEM,1007635,0,101229
4647,TREASUREITEM,1007636,0,101229
4648,TREASUREITEM,1007637,0,101229
4649,TREASUREITEM,1007638,0,101229
4650,TREASUREITEM,1007639,0,101229
4651,TREASUREITEM,1007640,0,101229
4652,TREASUREITEM,1007641,0,101229
4653,TREASUREITEM,1007643,0,101229
4654,TREASUREITEM,1007673,0,101229
4655,TREASUREITEM,1007674,0,101229
4656,TREASUREITEM,1007675,0,101229
4657,TREASUREITEM,1007676,0,101229
4658,TREASUREITEM,1007677,0,101229
4659,TREASUREITEM,1007678,0,101229
4660,TREASUREITEM,1007679,0,101229
4661,TREASUREITEM,1007680,0,101229
4662,TREASUREITEM,1007682,0,101229
4663,TREASUREITEM,1007935,0,101229
4664,TREASUREITEM,1007977,0,101229
4665,TREASUREITEM,1008235,0,101229
4666,TREASUREITEM,1008237,0,101229
4667,TREASUREITEM,1008238,0,101229
4668,TREASUREITEM,1008239,0,101229
4669,TREASUREITEM,1008240,0,101229
4670,TREASUREITEM,1008242,0,101229
4671,TREASUREITEM,1008243,0,101229
4672,TREASUREITEM,1008311,0,101229
4673,TREASUREITEM,1008313,0,101229
4674,TREASUREITEM,1008399,0,101229
4675,TREASUREITEM,1008400,0,101229
4676,TREASUREITEM,1008401,0,101229
4677,TREASUREITEM,1008405,0,101229
4678,TREASUREITEM,1008406,0,101229
4679,TREASUREITEM,1008413,0,101229
4680,TREASUREITEM,1008414,0,101229
4681,TREASUREITEM,1008418,0,101229
4682,TREASUREITEM,1008419,0,101229
4683,TREASUREITEM,1008420,0,101229
4684,TREASUREITEM,1008488,0,101229
4685,TREASUREITEM,1008490,0,101229
4686,TREASUREITEM,1008491,0,101229
4687,TREASUREITEM,1008492,0,101229
4688,TREASUREITEM,1008493,0,101229
4689,TREASUREITEM,1008494,0,101229
4690,TREASUREITEM,1008495,0,101229
4691,TREASUREITEM,1008497,0,101229
4692,TREASUREITEM,1008695,0,101229
4693,TREASUREITEM,1008696,0,101229
4694,TREASUREITEM,1008697,0,101229
4695,TREASUREITEM,1008701,0,101229
4696,TREASUREITEM,1008702,0,101229
4697,TREASUREITEM,1008721,0,101229
4698,TREASUREITEM,1008722,0,101229
4699,TREASUREITEM,1008723,0,101229
4700,TREASUREITEM,1008724,0,101229
4701,TREASUREITEM,1008725,0,101229
4702,TREASUREITEM,1008726,0,101229
4703,TREASUREITEM,1008728,0,101229
4704,TREASUREITEM,1008729,0,101229
4705,TREASUREITEM,1008816,0,101229
4706,TREASUREITEM,1008817,0,101229
4707,TREASUREITEM,1009449,0,101229
4708,TREASUREITEM,1009450,0,101229
4709,TREASUREITEM,1009451,0,101229
4710,TREASUREITEM,1009455,0,101229
4711,TREASUREITEM,1009461,0,101229
4712,TREASUREITEM,1009758,0,101229
4713,TREASUREITEM,1009759,0,101229
4714,TREASUREITEM,1009760,0,101229
4715,TREASUREITEM,1009761,0,101229
4716,TREASUREITEM,1009764,0,101229
4717,TREASUREITEM,1009931,0,101229
4718,TREASUREITEM,1009932,0,101229
4719,TREASUREITEM,1009946,0,101229
4720,TREASUREITEM,1009947,0,101229
4721,TREASUREITEM,1009948,0,101229
4722,TREASUREITEM,1009949,0,101229
4723,TREASUREITEM,1009950,0,101229
4724,TREASUREITEM,1009951,0,101229
4725,TREASUREITEM,1009952,0,101229
4726,TREASUREITEM,1009953,0,101229
4727,TREASUREITEM,1009955,0,101229
4728,TREASUREITEM,1010237,0,101229
4729,TREASUREITEM,1010239,0,101229
4730,TREASUREITEM,1010417,0,101229
4731,TREASUREITEM,1010418,0,101229
4732,TREASUREITEM,1010419,0,101229
4733,TREASUREITEM,1010420,0,101229
4734,TREASUREITEM,1010423,0,101229
4735,TREASUREITEM,1010442,0,101229
4736,TREASUREITEM,1010449,0,101229
4737,TREASUREITEM,1010466,0,101229
4738,TREASUREITEM,1010813,0,101229
4739,TREASUREITEM,1010814,0,101229
4740,TREASUREITEM,1010815,0,101229
4741,TREASUREITEM,1010816,0,101229
4742,TREASUREITEM,1010819,0,101229
4743,TREASUREITEM,1010902,0,101229
4744,TREASUREITEM,1010910,0,101229
4745,TREASUREITEM,1010911,0,101229
4746,TREASUREITEM,1010914,0,101229
4747,TREASUREITEM,1010915,0,101229
4748,TREASUREITEM,1010916,0,101229
4749,TREASUREITEM,1010917,0,101229
4750,TREASUREITEM,1010918,0,101229
4751,TREASUREITEM,1010919,0,101229
4752,TREASUREITEM,1010920,0,101229
4753,TREASUREITEM,1010924,0,101229
4754,TREASUREITEM,1010925,0,101229
4755,TREASUREITEM,1010926,0,101229
4756,TREASUREITEM,1011097,0,101229
4757,TREASUREITEM,1011098,0,101229
4758,TREASUREITEM,1011099,0,101229
4759,TREASUREITEM,1011103,0,101229
4760,TREASUREITEM,1011109,0,101229
4761,TREASUREITEM,1011244,0,101229
4762,TREASUREITEM,1011246,0,101229
4763,TREASUREITEM,1011247,0,101229
4764,TREASUREITEM,1011409,0,101229
4765,TREASUREITEM,1011413,0,101229
4766,TREASUREITEM,1011528,0,101229
4767,TREASUREITEM,1011529,0,101229
4768,TREASUREITEM,1011530,0,101229
4769,TREASUREITEM,1011531,0,101229
4770,TREASUREITEM,1011532,0,101229
4771,TREASUREITEM,1011533,0,101229
4772,TREASUREITEM,1011536,0,101229
4773,TREASUREITEM,1011537,0,101229
4774,TREASUREITEM,1011567,0,101229
4775,TREASUREITEM,1011569,0,101229
4776,TREASUREITEM,1011570,0,101229
4777,TREASUREITEM,1011571,0,101229
4778,TREASUREITEM,1011572,0,101229
4779,TREASUREITEM,1011573,0,101229
4780,TREASUREITEM,1011575,0,101229
4781,TREASUREITEM,1011576,0,101229
4782,TREASUREITEM,1011583,0,101229
4783,TREASUREITEM,1011592,0,101229
4784,TREASUREITEM,1011602,0,101229
4785,TREASUREITEM,1011960,0,101229
4786,TREASUREITEM,1011961,0,101229
4787,TREASUREITEM,1011962,0,101229
4788,TREASUREITEM,1011963,0,101229
4789,TREASUREITEM,1011969,0,101229
4790,TREASUREITEM,1011970,0,101229
4791,TREASUREITEM,1011971,0,101229
4792,TREASUREITEM,1011972,0,101229
4793,TREASUREITEM,1011978,0,101229
4794,TREASUREITEM,1011979,0,101229
4795,TREASUREITEM,1011980,0,101229
4796,TREASUREITEM,1011981,0,101229
4797,TREASUREITEM,1011998,0,101229
4798,TREASUREITEM,1011999,0,101229
4799,TREASUREITEM,1012000,0,101229
4800,TREASUREITEM,1012001,0,101229
4801,TREASUREITEM,1012002,0,101229
4802,TREASUREITEM,1012005,0,101229
4803,TREASUREITEM,1012006,0,101229
4804,TREASUREITEM,1012007,0,101229
4805,TREASUREITEM,1012012,0,101229
4806,TREASUREITEM,1012060,0,101229
4807,TREASUREITEM,1012147,0,101229
4808,TREASUREITEM,1012148,0,101229
4809,TREASUREITEM,1012151,0,101229
4810,TREASUREITEM,1012158,0,101229
4811,TREASUREITEM,1012333,0,101229
4812,TREASUREITEM,1012334,0,101229
4813,TREASUREITEM,1012348,0,101229
4814,TREASUREITEM,1012349,0,101229
4815,TREASUREITEM,1012350,0,101229
4816,TREASUREITEM,1012351,0,101229
4817,TREASUREITEM,1012352,0,101229
4818,TREASUREITEM,1012353,0,101229
4819,TREASUREITEM,1012354,0,101229
4820,TREASUREITEM,1012357,0,101229
4821,TREASUREITEM,1012360,0,101229
4822,TREASUREITEM,1012819,0,101229
4823,TREASUREITEM,1012820,0,101229
4824,TREASUREITEM,1012821,0,101229
4825,TREASUREITEM,1012822,0,101229
4826,TREASUREITEM,1012868,0,101229
4827,TREASUREITEM,1012909,0,101229
4828,TREASUREITEM,1012910,0,101229
4829,TREASUREITEM,1012911,0,101229
4830,TREASUREITEM,1012912,0,101229
4831,TREASUREITEM,1012913,0,101229
4832,TREASUREITEM,1012914,0,101229
4833,TREASUREITEM,1012915,0,101229
4834,TREASUREITEM,1012916,0,101229
4835,TREASUREITEM,1012917,0,101229
4836,TREASUREITEM,1012918,0,101229
4837,TREASUREITEM,1013024,0,101229
4838,TREASUREITEM,1013025,0,101229
4839,TREASUREITEM,1013026,0,101229
4840,TREASUREITEM,1013028,0,101229
4841,TREASUREITEM,1013035,0,101229
4842,TREASUREITEM,1013036,0,101229
4843,TREASUREITEM,1013037,0,101229
4844,TREASUREITEM,1013039,0,101229
4845,TREASUREITEM,1013064,0,101229
4846,TREASUREITEM,1013065,0,101229
4847,TREASUREITEM,1013066,0,101229
4848,TREASUREITEM,1013067,0,101229
4849,TREASUREITEM,1013525,0,101229
4850,TREASUREITEM,1013526,0,101229
4851,TREASUREITEM,1013528,0,101229
4852,TREASUREITEM,1013530,0,101229
4853,TREASUREITEM,1013531,0,101229
4854,TREASUREITEM,1013538,0,101229
4855,TREASUREITEM,1013549,0,101229
4856,TREASUREITEM,1013550,0,101229
4857,TREASUREITEM,1013551,0,101229
4858,TREASUREITEM,1013552,0,101229
4859,TREASUREITEM,1013555,0,101229
4860,TREASUREITEM,1013759,0,101229
4861,TREASUREITEM,1013760,0,101229
4862,TREASUREITEM,1013761,0,101229
4863,TREASUREITEM,1013762,0,101229
4864,TREASUREITEM,1013763,0,101229
4865,TREASUREITEM,1013765,0,101229
4866,TREASUREITEM,1013766,0,101229
4867,TREASUREITEM,1013767,0,101229
4868,TREASUREITEM,1013768,0,101229
4869,TREASUREITEM,1013769,0,101229
4870,TREASUREITEM,1013770,0,101229
4871,TREASUREITEM,1013888,0,101229
4872,TREASUREITEM,1013889,0,101229
4873,TREASUREITEM,1013890,0,101229
4874,TREASUREITEM,1013891,0,101229
4875,TREASUREITEM,1013919,0,101229
4876,TREASUREITEM,1013921,0,101229
4877,TREASUREITEM,1013922,0,101229
4878,TREASUREITEM,1013923,0,101229
4879,TREASUREITEM,1013924,0,101229
4880,TREASUREITEM,1013925,0,101229
4881,TREASUREITEM,1013927,0,101229
4882,TREASUREITEM,1013928,0,101229
4883,TREASUREITEM,1014029,0,101229
4884,TREASUREITEM,1014030,0,101229
4885,TREASUREITEM,1014031,0,101229
4886,TREASUREITEM,1014032,0,101229
4887,TREASUREITEM,1014039,0,101229
4888,TREASUREITEM,1014040,0,101229
4889,TREASUREITEM,1014041,0,101229
4890,TREASUREITEM,1014042,0,101229
4891,TREASUREITEM,1014124,0,101229
4892,TREASUREITEM,1014125,0,101229
4893,TREASUREITEM,1014126,0,101229
4894,TREASUREITEM,1014127,0,101229
4895,TREASUREITEM,1014128,0,101229
4896,TREASUREITEM,1014129,0,101229
4897,TREASUREITEM,1014130,0,101229
4898,TREASUREITEM,1014131,0,101229
4899,TREASUREITEM,1014250,0,101229
4900,TREASUREITEM,1014251,0,101229
4901,TREASUREITEM,1014252,0,101229
4902,TREASUREITEM,1014253,0,101229
4903,TREASUREITEM,1014254,0,101229
4904,TREASUREITEM,1014426,0,101229
4905,TREASUREITEM,1014427,0,101229
4906,TREASUREITEM,1014428,0,101229
4907,TREASUREITEM,1014429,0,101229
4908,TREASUREITEM,1014430,0,101229
4909,TREASUREITEM,1014434,0,101229
4910,TREASUREITEM,1014435,0,101229
4911,TREASUREITEM,1014465,0,101229
4912,TREASUREITEM,1014466,0,101229
4913,TREASUREITEM,1014467,0,101229
4914,TREASUREITEM,1014470,0,101229
4915,TREASUREITEM,1014471,0,101229
4916,TREASUREITEM,1014478,0,101229
4917,TREASUREITEM,1014479,0,101229
4918,TREASUREITEM,1014480,0,101229
4919,TREASUREITEM,1014481,0,101229
4920,TREASUREITEM,1014484,0,101229
4921,TREASUREITEM,1014653,0,101229
4922,TREASUREITEM,1014654,0,101229
4923,TREASUREITEM,1014655,0,101229
4924,TREASUREITEM,1014656,0,101229
4925,TREASUREITEM,1014657,0,101229
4926,TREASUREITEM,1014660,0,101229
4927,TREASUREITEM,1014661,0,101229
4928,TREASUREITEM,1014715,0,101229
4929,TREASUREITEM,1014716,0,101229
4930,TREASUREITEM,1014717,0,101229
4931,TREASUREITEM,1014718,0,101229
4932,TREASUREITEM,1014719,0,101229
