DisplayPos[0],DisplayPos[1],ID,ArtifactID,MaxPurchasableRank,Label,Flags,Tier
0.5780196,0.6949889,2065,202,1,0,0,0
0.7459576,0.905375,2066,202,5,0,0,0
0.7626633,0.7868269,2067,202,5,0,0,0
0.8562045,0.62486196,2068,202,1,0,0,0
0.63853264,0.78589016,2069,202,1,0,0,0
0.8566328,0.9110564,2070,202,5,0,0,0
0.9259529,0.79754263,2071,202,1,0,1,0
0.5,0.43577236,2072,203,1,0,2,0
0.5,0.5902439,2073,203,1,0,1,0
0.573219,0.52022314,2074,203,1,0,0,0
0.6621392,0.50830424,2075,203,5,0,0,0
0.8033323,0.2595692,2076,203,5,0,0,0
0.79011494,0.39441162,2077,203,1,0,0,0
0.60915047,0.40373242,2078,203,1,0,0,0
0.714256,0.25726116,2079,203,5,0,0,0
0.69597626,0.38642237,2080,203,5,0,0,0
0.8792457,0.18538974,2081,203,1,0,1,0
0.4370391,0.5228861,2082,203,1,0,0,0
0.38315699,0.46104604,2083,203,5,0,0,0
0.24697727,0.39979452,2084,203,5,0,0,0
0.23257786,0.26596066,2085,203,5,0,0,0
0.3109127,0.28054267,2086,203,1,0,0,0
0.31299496,0.46527225,2087,203,5,0,0,0
0.37032008,0.3391313,2088,203,1,0,0,0
0.15813145,0.17740035,2089,203,1,0,1,0
0.4408675,0.6472885,2090,203,1,0,0,0
0.3731483,0.6444458,2091,203,5,0,0,0
0.17701559,0.7413613,2092,203,5,0,0,0
0.32144508,0.74126214,2093,203,1,0,0,0
0.24693547,0.773219,2094,203,1,0,0,0
0.20260642,0.8758488,2095,203,5,0,0,0
0.39927554,0.755264,2096,203,5,0,0,0
0.10786363,0.8498371,2097,203,1,0,1,0
0.5733918,0.6379677,2098,203,1,0,0,0
0.67832446,0.7895294,2099,203,5,0,0,0
0.7875407,0.88689375,2100,203,5,0,0,0
0.7657223,0.76201236,2101,203,1,0,0,0
0.8447515,0.71931183,2102,203,5,0,0,0
0.63896203,0.6961513,2103,203,1,0,0,0
0.7134774,0.66471833,2104,203,1,0,0,0
0.8893946,0.85879445,2105,203,1,0,1,0
0.50095403,0.28188983,2106,203,1,0,0,0
0.5003443,0.28477645,2108,203,1,0,0,0
0.5000767,0.8207951,2109,203,1,0,0,0
0.50034434,0.28477633,2110,203,1,0,0,0
0.5009904,0.82212675,2111,203,1,0,0,0
0.50095385,0.28455296,2112,203,1,0,0,0
0.5009906,0.8221268,2113,203,1,0,0,0
0.50163686,0.8215276,2114,203,1,0,0,0
0.5467469,0.35838115,2140,205,3,0,0,0
0.6017455,0.44126058,2142,205,1,0,2,0
0.59832203,0.318527,2143,205,3,0,0,0
0.08082186,0.47421455,2144,205,1,0,1,0
0.20303547,0.47826388,2145,205,1,0,1,0
0.0634463,0.3154249,2146,205,1,0,1,0
0.028422114,0.40956587,2164,205,4,0,0,0
0.08435167,0.38980174,2165,205,4,0,0,0
0.15999793,0.4047654,2166,205,4,0,0,0
0.050151207,0.6069006,2167,205,1,0,1,0
0.20534669,0.586483,2168,205,1,0,1,0
0.02742192,0.5153572,2169,205,5,0,0,0
0.10737554,0.5642083,2170,205,5,0,0,0
0.1525197,0.5278604,2171,205,5,0,0,0
0.1637222,0.21804102,2173,205,1,0,1,0
0.15733732,0.10220338,2177,205,4,0,0,0
0.18879059,0.70367295,2179,205,5,0,1,0
0.07476561,0.876053,2182,205,5,0,0,0
0.13814308,0.8848212,2183,205,5,0,0,0
0.090468936,0.709953,2186,205,4,0,0,0
0.023660848,0.92873436,2189,205,5,0,0,0
0.16231205,0.95741403,2190,205,1,0,1,0
0.08640277,0.95208406,2193,205,3,0,0,0
0.5411132,0.2340723,2195,205,5,0,0,0
0.6004168,0.21389046,2196,205,5,0,0,0
0.51386535,0.06844344,2197,205,1,0,1,0
0.28497738,0.5114683,2203,205,1,0,1,0
0.40991604,0.53169495,2204,205,1,0,1,0
0.27390906,0.39273202,2206,205,5,0,0,0
0.09878572,0.20482887,2217,205,4,0,0,0
0.14933099,0.8054463,2218,205,4,0,0,0
0.12532902,0.28520876,2222,205,4,0,0,0
0.18811263,0.30369014,2223,205,4,0,0,0
0.051494837,0.7708695,2224,205,1,0,1,0
0.3546177,0.21318117,2225,205,4,0,0,0
0.325117,0.40229303,2226,205,5,0,0,0
0.38888398,0.42650503,2227,205,5,0,0,0
0.69958484,0.15357527,2241,205,5,0,0,0
0.77121854,0.12477871,2242,205,5,0,0,0
0.8694032,0.10314547,2243,205,4,0,0,0
0.77635443,0.24423017,2244,205,1,0,1,0
0.93845725,0.16385758,2245,205,1,0,1,0
0.7089645,0.2892488,2246,205,4,0,0,0
0.7526026,0.37445942,2247,205,1,0,1,0
0.48770916,0.24770157,2261,205,5,0,0,0
0.9567323,0.2790768,2262,205,5,0,0,0
0.88028795,0.34136474,2263,205,1,0,1,0
0.23335448,0.16600369,2277,205,4,0,0,0
0.4095345,0.24025853,2278,205,4,0,0,0
0.31432688,0.29785803,2279,205,1,0,1,0
0.40661132,0.3335313,2280,205,1,0,1,0
0.4488135,0.4273715,2281,205,5,0,0,0
0.8780637,0.22019435,2282,205,5,0,0,0
0.5270798,0.35121772,3430,223,3,0,0,0
0.7013167,0.09781179,3431,223,1,0,1,0
0.56634474,0.42979947,3432,223,1,0,2,0
0.5816049,0.3285557,3433,223,3,0,0,0
0.06508812,0.19197962,3434,223,1,0,1,0
0.16468444,0.20892276,3435,223,1,0,1,0
0.3546177,0.21318117,3437,223,4,0,0,0
0.325117,0.40229303,3438,223,5,0,0,0
0.38888398,0.42650503,3439,223,5,0,0,0
0.74636865,0.34698495,3448,223,5,0,0,0
0.8007193,0.4084462,3449,223,5,0,0,0
0.91543126,0.37821695,3450,223,4,0,0,0
0.6947357,0.41758263,3451,223,1,0,1,0
0.9620578,0.41170844,3452,223,1,0,1,0
0.7699327,0.48122594,3453,223,4,0,0,0
0.72801876,0.5707342,3454,223,1,0,1,0
0.81046945,0.22102097,3455,223,1,0,1,0
0.7510977,0.26761523,3456,223,4,0,0,0
0.6929283,0.67148376,3457,223,4,0,0,0
0.69220895,0.19426315,3458,223,3,0,0,0
0.7482603,0.16116819,3459,223,3,0,0,0
0.8486693,0.31973156,3460,223,5,0,1,0
0.75426674,0.7695881,3461,223,1,0,1,0
0.67450845,0.77148366,3462,223,4,0,0,0
0.66860825,0.9246356,3463,223,5,0,0,0
0.7089261,0.84856105,3464,223,5,0,0,0
0.75608236,0.94136477,3465,223,1,0,1,0
0.48770916,0.24770157,3466,223,5,0,0,0
0.9626324,0.5154665,3467,223,5,0,0,0
0.87832105,0.579187,3468,223,1,0,1,0
0.87658614,0.22844402,3469,223,4,0,0,0
0.764332,0.67385924,3470,223,4,0,0,0
0.82613236,0.67085093,3471,223,4,0,0,0
0.78759474,0.080449715,3472,223,3,0,0,0
0.84659606,0.76941824,3473,223,4,0,0,0
0.8603632,0.92257017,3474,223,5,0,0,0
0.8062785,0.8507938,3475,223,5,0,0,0
0.89871424,0.48380464,3476,223,5,0,0,0
0.1316747,0.044236206,3477,223,4,0,0,0
0.18465418,0.10326882,3478,223,4,0,0,0
0.23079967,0.16121253,3479,223,4,0,0,0
0.03540089,0.3418578,3480,223,1,0,1,0
0.17879605,0.3801792,3481,223,1,0,1,0
0.03037203,0.25174683,3482,223,5,0,0,0
0.083774984,0.27481008,3483,223,5,0,0,0
0.20955451,0.2914706,3484,223,5,0,0,0
0.5411132,0.2340723,3494,223,5,0,0,0
0.6004168,0.21389046,3495,223,5,0,0,0
0.51386535,0.06844344,3496,223,1,0,1,0
0.28497738,0.5114683,3497,223,1,0,1,0
0.4089327,0.5302623,3498,223,1,0,1,0
0.27390906,0.39273202,3500,223,5,0,0,0
0.4095345,0.24025853,3514,223,4,0,0,0
0.31432688,0.29785803,3515,223,1,0,1,0
0.40661132,0.3335313,3516,223,1,0,1,0
0.4488135,0.42593884,3517,223,5,0,0,0
0.5850979,0.34835237,3606,225,3,0,0,0
0.63419646,0.42263612,3608,225,1,0,2,0
0.6435564,0.32139236,3609,225,3,0,0,0
0.06508812,0.19197962,3610,225,1,0,1,0
0.16468444,0.20892276,3611,225,1,0,1,0
0.22186442,0.5584534,3613,225,4,0,0,0
0.24153158,0.81203496,3614,225,5,0,0,0
0.28464797,0.7159033,3615,225,5,0,0,0
0.5768016,0.8878351,3616,225,1,0,1,0
0.5814707,0.797422,3617,225,4,0,0,0
0.65787023,0.7469921,3618,225,4,0,0,0
0.72808754,0.7378223,3619,225,1,0,1,0
0.38987425,0.88604426,3620,225,4,0,0,0
0.3966065,0.8085374,3621,225,4,0,0,0
0.7288301,0.8413453,3622,225,4,0,0,0
0.64789236,0.8510873,3623,225,4,0,0,0
0.69958484,0.15357527,3624,225,5,0,0,0
0.77121854,0.12477871,3625,225,5,0,0,0
0.8694032,0.10314547,3626,225,4,0,0,0
0.7635708,0.22847089,3627,225,1,0,1,0
0.9443574,0.15096357,3628,225,1,0,1,0
0.74043196,0.30644068,3629,225,4,0,0,0
0.7821033,0.3816227,3630,225,1,0,1,0
0.5427772,0.2777875,3642,225,5,0,0,0
0.94591534,0.3793634,3643,225,5,0,0,0
0.88717145,0.32130745,3644,225,1,0,1,0
0.903631,0.2230597,3652,225,5,0,0,0
0.1316747,0.044236206,3653,225,4,0,0,0
0.18465418,0.10326882,3654,225,4,0,0,0
0.23079967,0.16121253,3655,225,4,0,0,0
0.036384247,0.34329045,3656,225,1,0,1,0
0.17879605,0.3801792,3657,225,1,0,1,0
0.03037203,0.25174683,3658,225,5,0,0,0
0.083774984,0.27481008,3659,225,5,0,0,0
0.20955451,0.2914706,3660,225,5,0,0,0
0.58831435,0.24553362,3670,225,5,0,0,0
0.64270115,0.2167558,3671,225,5,0,0,0
0.51386535,0.06844344,3672,225,1,0,1,0
0.2771104,0.9226431,3673,225,1,0,1,0
0.33911425,0.75519055,3674,225,1,0,1,0
0.39410317,0.97550195,3675,225,4,0,0,0
0.18245685,0.8726747,3676,225,5,0,0,0
0.3512308,0.2246236,3677,225,4,0,0,0
0.41787732,0.24456398,3678,225,4,0,0,0
0.30302042,0.4008115,3679,225,4,0,0,0
0.37625825,0.43203303,3680,225,4,0,0,0
0.3611224,0.3286616,3681,225,1,0,1,0
0.47985843,0.91187406,3682,225,5,0,1,0
0.31396672,0.49873346,3683,225,1,0,1,0
0.3761003,0.58123267,3690,225,4,0,0,0
0.19239052,0.6703509,3691,225,1,0,1,0
0.32105905,0.6329581,3692,225,1,0,1,0
0.41439587,0.6651937,3693,225,5,0,0,0
