ID,Pos[0],Pos[1],Pos[2],SequenceID,TimeIndex,TransportID
148041,0,0,0,162,2167,190119
148042,0,0,0,162,2333,190119
148043,0,0,0,162,2500,190119
148044,0,0,0,162,2667,190119
148045,0,0,0,162,2833,190119
148046,0,0,0,162,3000,190119
148047,0,0,0,162,3167,190119
148048,0,0,0,162,3333,190119
148049,0,0,0,162,3500,190119
148050,0,0,0,162,3667,190119
148051,0,0,0,162,3833,190119
148052,0,0,0,162,4000,190119
148053,0,0,0,162,4167,190119
148054,0,0,0,162,4333,190119
148055,0,0,0,162,4500,190119
148056,0,0,0,162,4667,190119
148057,0,0,0,162,4833,190119
148058,0,0,0,162,5000,190119
148059,0,0,0.036513,162,5167,190119
148060,0,0,0.058865,163,5200,190119
148061,0,0,0.148275,163,5333,190119
148062,0,0,0.338786,163,5500,190119
148063,0,0,0.611789,163,5667,190119
148064,0,0,0.9713,163,5833,190119
148065,0,0,1.421658,163,6000,190119
148066,0,0,1.967529,163,6167,190119
148067,0,0,2.613905,163,6333,190119
148068,0,0,3.366265,163,6500,190119
148069,0,0,4.230442,163,6667,190119
148070,0,0,5.212836,163,6833,190119
148071,0,0,6.32034,163,7000,190119
148072,0,0,7.560479,163,7167,190119
148073,0,0,8.941461,163,7333,190119
148074,0,0,10.472249,163,7500,190119
148075,0,0,12.162571,163,7667,190119
148076,0,0,14.02318,163,7833,190119
148077,0,0,16.06577,163,8000,190119
148078,0,0,18.303196,163,8167,190119
148079,0,0,20.749594,163,8333,190119
148080,0,0,23.42045,163,8500,190119
148081,0,0,26.332737,163,8667,190119
148082,0,0,29.505045,163,8833,190119
148083,0,0,32.957684,163,9000,190119
148084,0,0,36.712646,163,9167,190119
148085,0,0,40.79362,163,9333,190119
148086,0,0,45.22576,163,9500,190119
148087,0,0,50.035294,163,9667,190119
148088,0,0,55.248657,163,9833,190119
148089,0,0,60.891262,163,10000,190119
148090,0,0,66.985435,163,10167,190119
148091,0,0,73.54739,163,10333,190119
148092,0,0,80.58317,163,10500,190119
148093,0,0,88.083336,163,10667,190119
148094,0,0,96.017075,163,10833,190119
148095,0,0,104.32682,163,11000,190119
148096,0,0,112.92521,163,11167,190119
148097,0,0,121.69669,163,11333,190119
148098,0,0,130.50531,163,11500,190119
148099,0,0,139.20795,163,11667,190119
148100,0,0,147.66986,163,11833,190119
148101,0,0,155.77788,163,12000,190119
148102,0,0,163.44843,163,12167,190119
148103,0,0,170.62881,163,12333,190119
148104,0,0,177.29408,163,12500,190119
148105,0,0,183.44095,163,12667,190119
148106,0,0,189.08162,163,12833,190119
148107,0,0,194.23828,163,13000,190119
148108,0,0,198.93855,163,13167,190119
148109,0,0,203.2126,163,13333,190119
148110,0,0,207.09102,163,13500,190119
148111,0,0,210.60349,163,13667,190119
148112,0,0,213.77824,163,13833,190119
148113,0,0,216.64139,163,14000,190119
148114,0,0,219.2171,163,14167,190119
148115,0,0,221.52737,163,14333,190119
148116,0,0,223.59225,163,14500,190119
148117,0,0,225.43,163,14667,190119
148118,0,0,227.05705,163,14833,190119
148119,0,0,228.48828,163,15000,190119
148120,0,0,229.73737,163,15167,190119
148121,0,0,230.81657,163,15333,190119
148122,0,0,231.73703,163,15500,190119
148123,0,0,232.509,163,15667,190119
148124,0,0,233.14166,163,15833,190119
148125,0,0,233.64351,163,16000,190119
148126,0,0,234.02225,163,16167,190119
148127,0,0,234.28505,163,16333,190119
148128,0,0,234.43837,163,16500,190119
148129,0,0,234.43837,164,16533,190119
148130,0,0,234.48357,164,21833,190119
148131,0,0,234.48357,144,21867,190119
148132,0,0,234.3247,144,22000,190119
148133,0,0,234.00641,144,22167,190119
148134,0,0,233.52312,144,22333,190119
148135,0,0,232.8692,144,22500,190119
148136,0,0,232.03879,144,22667,190119
148137,0,0,231.0261,144,22833,190119
148138,0,0,229.82492,144,23000,190119
148139,0,0,228.42926,144,23167,190119
148140,0,0,226.83293,144,23333,190119
148141,0,0,225.02975,144,23500,190119
148142,0,0,223.01364,144,23667,190119
148143,0,0,220.77873,144,23833,190119
148144,0,0,218.3192,144,24000,190119
148145,0,0,215.62971,144,24167,190119
148146,0,0,212.70538,144,24333,190119
148147,0,0,209.54181,144,24500,190119
148148,0,0,206.13542,144,24667,190119
148149,0,0,202.48364,144,24833,190119
148150,0,0,198.58492,144,25000,190119
148151,0,0,194.43916,144,25167,190119
148152,0,0,190.04788,144,25333,190119
148153,0,0,185.41441,144,25500,190119
148154,0,0,180.54419,144,25667,190119
148155,0,0,175.44502,144,25833,190119
148156,0,0,170.12715,144,26000,190119
148157,0,0,164.60364,144,26167,190119
148158,0,0,158.89026,144,26333,190119
148159,0,0,153.00562,144,26500,190119
148160,0,0,146.97102,144,26667,190119
148161,0,0,140.81029,144,26833,190119
148162,0,0,134.54955,144,27000,190119
148163,0,0,128.21667,144,27167,190119
148164,0,0,121.8409,144,27333,190119
148165,0,0,115.45219,144,27500,190119
148166,0,0,109.08062,144,27667,190119
148167,0,0,102.75581,144,27833,190119
148168,0,0,96.506294,144,28000,190119
148169,0,0,90.35897,144,28167,190119
148170,0,0,84.33873,144,28333,190119
148171,0,0,78.46805,144,28500,190119
148172,0,0,72.76681,144,28667,190119
148173,0,0,67.252144,144,28833,190119
148174,0,0,61.938423,144,29000,190119
148175,0,0,56.837376,144,29167,190119
148176,0,0,51.95812,144,29333,190119
148177,0,0,47.30744,144,29500,190119
148178,0,0,42.889973,144,29667,190119
148179,0,0,38.708374,144,29833,190119
148180,0,0,34.7637,144,30000,190119
148181,0,0,31.055475,144,30167,190119
148182,0,0,27.582058,144,30333,190119
148183,0,0,24.340754,144,30500,190119
148184,0,0,21.328043,144,30667,190119
148185,0,0,18.539742,144,30833,190119
148186,0,0,15.971137,144,31000,190119
148187,0,0,13.61712,144,31167,190119
148188,0,0,11.472303,144,31333,190119
148189,0,0,9.531115,144,31500,190119
148190,0,0,7.787842,144,31667,190119
148191,0,0,6.236722,144,31833,190119
148192,0,0,4.872016,144,32000,190119
148193,0,0,3.687988,144,32167,190119
148194,0,0,2.679009,144,32333,190119
148195,0,0,1.839518,144,32500,190119
148196,0,0,1.164144,144,32667,190119
148197,0,0,0.647542,144,32833,190119
148198,0,0,0.284614,144,33000,190119
148199,0,0,0.070394,144,33167,190119
148200,0,0,0,144,33333,190119
148201,0,0,0,0,0,186452
148202,0,0,0,0,4333,186452
148203,0,0,0,0,4367,186452
148204,0,0,-1.249322,0,4500,186452
148205,0,0,-5.033936,0,4667,186452
148206,0,0,-9.057576,0,4833,186452
148207,0,0,-10.929973,0,5000,186452
148208,0,0,-10.929973,0,5167,186452
148209,0,0,-10.929973,0,32333,186452
148210,0,0,-10.929973,0,32500,186452
148211,0,0,-9.793241,0,32667,186452
148212,0,0,-7.082614,0,32833,186452
148213,0,0,-3.847344,0,33000,186452
148214,0,0,-1.136719,0,33167,186452
148215,0,0,0,0,33333,186452
148756,0,0,0,164,0,194301
148757,0,0,0,162,5000,194301
148758,0,0,1.201138,162,5900,194301
148759,0,0,4.690253,162,6667,194301
148760,5E-06,-1E-06,121.52309,162,13100,194301
148761,5E-06,-1E-06,127.64036,162,14067,194301
148762,5E-06,-1E-06,129.55368,164,15000,194301
148763,5E-06,-1E-06,129.55368,162,20000,194301
148764,5E-06,-1E-06,127.60484,162,21000,194301
148765,5E-06,-1E-06,127.16518,162,21067,194301
148766,5E-06,-1E-06,122.3288,162,21800,194301
148767,0,0,8.591193,162,27933,194301
148768,0,0,1.968553,162,28967,194301
148769,0,0,0,162,30000,194301
148770,0,0,0,164,0,194303
148771,0,0,0,162,5000,194303
148772,-3E-06,2E-06,-1.754774,162,6100,194303
148773,-5E-06,3E-06,-5.17665,162,6867,194303
148774,-7E-06,2E-06,-124.86684,162,12867,194303
148775,-7E-06,2E-06,-127.90156,162,13833,194303
148776,-7E-06,2E-06,-129.29987,164,15000,194303
148777,-7E-06,2E-06,-129.29987,162,20000,194303
148778,-3E-06,0,-127.88876,162,21333,194303
148779,-3E-06,0,-124.79077,162,22233,194303
148780,0,0,-5.247477,162,28133,194303
148781,0,0,-1.585029,162,28800,194303
148782,-3E-06,0,-0.108602,162,29900,194303
148783,0,0,0,162,30000,194303
161186,0,0,0,162,0,189991
161187,0,0,-0.548553,162,167,189991
161188,0,0,-0.877686,163,267,189991
161189,0,0,-4.936981,163,1500,189991
161190,0,0,-5.485535,164,1667,189991
161191,0,0,-5.485535,164,1933,189991
161192,0,0,-5.485535,162,2000,189991
161193,0,0,-4.799843,162,2167,189991
161194,0,0,-4.114151,163,2333,189991
161195,0,0,-0.685692,163,3167,189991
161196,0,0,0,164,3333,189991
161197,0,0,0,164,3667,189991
161198,0,0,0,162,0,191276
161199,-0.063916,0,-0.730561,162,167,191276
161200,-0.102265,0,-1.168898,163,267,191276
161201,-0.639158,0,-7.305614,163,1667,191276
161202,-0.677508,0,-7.743951,164,1767,191276
161203,-0.703074,0,-8.036176,164,1833,191276
161204,-0.68745,0,-7.857593,164,1867,191276
161205,-0.624955,0,-7.143267,163,2000,191276
161206,-0.109367,0,-1.250072,163,3100,191276
161207,-0.031248,0,-0.357163,164,3267,191276
161208,0,0,0,164,3333,191276
161209,0,0,0,162,0,191277
161210,0.01808,0.003104,-0.394286,162,67,191277
161211,0.0452,0.00776,-0.985716,163,167,191277
161212,0.226,0.038798,-4.92858,163,833,191277
161213,0.25312,0.043454,-5.52001,164,933,191277
161214,0.2712,0.046558,-5.914297,164,1000,191277
161215,0.255702,0.043898,-5.576337,164,1067,191277
161216,0.232457,0.039907,-5.069397,163,1167,191277
161217,0.05424,0.009312,-1.182859,163,1933,191277
161218,0.023246,0.003991,-0.50694,164,2067,191277
161219,0,0,0,164,2167,191277
161220,0,0,0,162,0,188136
161221,0,0,-0.438843,162,133,188136
161222,0,0,-0.877686,163,267,188136
161223,0,0,-5.156403,163,1567,188136
161224,0,0,-5.485535,163,1667,188136
161225,0,0,-5.485535,164,1700,188136
161226,0,0,-5.485535,164,1967,188136
161227,0,0,-5.485535,164,2000,188136
161228,0,0,-5.211258,162,2067,188136
161229,0,0,-4.799843,162,2167,188136
161230,0,0,-4.525566,163,2233,188136
161231,0,0,-0.548553,163,3200,188136
161232,0,0,0,163,3333,188136
161233,0,0,0,164,3367,188136
161234,0,0,0,164,3667,188136
161235,0,0,0,162,0,191278
161236,0.010848,0.001862,-0.236572,162,67,191278
161237,0.02712,0.004656,-0.59143,163,167,191278
161238,0.254928,0.043763,-5.559439,163,1567,191278
161239,0.265776,0.045625,-5.796011,164,1633,191278
161240,0.2712,0.046556,-5.914297,164,1667,191278
161241,0.26442,0.045392,-5.766439,164,1700,191278
161242,0.25086,0.043065,-5.470725,162,1767,191278
161243,0.2373,0.040737,-5.175009,162,1833,191278
161244,0.21696,0.037245,-4.731437,163,1933,191278
161245,0.02712,0.004656,-0.59143,163,2867,191278
161246,0.01356,0.002328,-0.295715,164,2933,191278
161247,0,0,0,164,3000,191278
161248,0,0,0,162,0,191329
161249,-0.034351,0,-0.392637,162,100,191329
161250,-0.057252,0,-0.654396,163,167,191329
161251,-0.606872,0,-6.936595,163,1767,191329
161252,-0.664124,0,-7.590991,164,1933,191329
161253,-0.687025,0,-7.852749,164,2000,191329
161254,-0.673285,0,-7.695694,164,2033,191329
161255,-0.645804,0,-7.381584,162,2100,191329
161256,-0.604582,0,-6.910419,162,2200,191329
161257,-0.577101,0,-6.596309,163,2267,191329
161258,-0.096184,0,-1.099385,163,3433,191329
161259,-0.041222,0,-0.471165,164,3567,191329
161260,0,0,0,164,3667,191329
161261,0,0,0,162,0,192588
161262,-0.009815,0.03737,-0.346235,162,100,192588
161263,-0.01963,0.074741,-0.692471,163,200,192588
161264,-0.183209,0.697582,-6.463062,163,1867,192588
161265,-0.193024,0.734953,-6.809298,164,1967,192588
161266,-0.196296,0.747409,-6.92471,164,2000,192588
161267,-0.191388,0.728724,-6.751592,164,2033,192588
161268,-0.181574,0.691354,-6.405356,162,2100,192588
161269,-0.166851,0.635298,-5.886003,163,2200,192588
161270,-0.01963,0.074741,-0.692471,163,3200,192588
161271,-0.009815,0.03737,-0.346235,164,3267,192588
161272,0,0,0,164,3333,192588
161273,0,0,0,162,0,192717
161274,-0.006192,0.010325,0.206736,162,67,192717
161275,-0.012383,0.02065,0.413471,163,133,192717
161276,-0.176463,0.294259,5.891963,163,1900,192717
161277,-0.182654,0.304584,6.0987,164,1967,192717
161278,-0.18575,0.309747,6.202067,164,2000,192717
161279,-0.182035,0.303552,6.078026,164,2033,192717
161280,-0.174605,0.291162,5.829943,162,2100,192717
161281,-0.167175,0.278772,5.581861,162,2167,192717
161282,-0.159745,0.266382,5.333777,163,2233,192717
161283,-0.01486,0.02478,0.496165,163,3533,192717
161284,-0.00743,0.01239,0.248083,164,3600,192717
161285,0,0,0,164,3667,192717
161286,0,0,0,162,0,188428
161287,0,0,-0.329132,162,100,188428
161288,0,0,-0.658264,163,200,188428
161289,0,0,-5.156403,163,1567,188428
161290,0,0,-5.485535,163,1667,188428
161291,0,0,-5.485535,164,1700,188428
161292,0,0,-5.485535,164,1967,188428
161293,0,0,-5.485535,164,2000,188428
161294,0,0,-5.211258,162,2067,188428
161295,0,0,-4.936981,162,2133,188428
161296,0,0,-4.662704,163,2200,188428
161297,0,0,-0.548553,163,3200,188428
161298,0,0,0,163,3333,188428
161299,0,0,0,164,3367,188428
161300,0,0,0,164,3667,188428
167571,0,0,0,0,0,183490
167572,0,0,0,0,3100,183490
167573,0,0,0.017904,0,3400,183490
167574,0,0,0.110894,0,3500,183490
167575,0,0,0.281033,0,3600,183490
167576,0,0,0.525825,0,3700,183490
167577,0,0,0.842882,0,3800,183490
167578,0,0,1.229818,0,3900,183490
167579,0,0,1.684136,0,4000,183490
167580,0,0,2.203396,0,4100,183490
167581,0,0,2.992567,0,4233,183490
167582,0,0,3.887153,0,4367,183490
167583,0,0,4.881293,0,4500,183490
167584,0,0,5.969293,0,4633,183490
167585,0,0,7.145345,0,4767,183490
167586,7E-06,0,8.4037,0,4900,183490
167587,7E-06,0,10.083496,0,5067,183490
167588,7E-06,0,11.871636,0,5233,183490
167589,7E-06,0,13.756673,0,5400,183490
167590,7E-06,0,15.727485,0,5567,183490
167591,7E-06,0,18.18967,0,5767,183490
167592,7E-06,0,21.171713,0,6000,183490
167593,1.4E-05,0,24.686253,0,6267,183490
167594,1.4E-05,0,30.975586,0,6733,183490
167595,1.4E-05,0,36.347656,0,7133,183490
167596,2E-05,0,39.83762,0,7400,183490
167597,2E-05,0,42.78874,0,7633,183490
167598,2E-05,-2.7E-05,45.217396,0,7833,183490
167599,2E-05,-2.7E-05,47.15522,0,8000,183490
167600,2E-05,-2.7E-05,49.002876,0,8167,183490
167601,2E-05,-2.7E-05,50.749023,0,8333,183490
167602,2E-05,-2.7E-05,52.065266,0,8467,183490
167603,2.7E-05,-2.7E-05,53.303547,0,8600,183490
167604,2.7E-05,-2.7E-05,54.45817,0,8733,183490
167605,2.7E-05,-2.7E-05,55.52322,0,8867,183490
167606,2.7E-05,-2.7E-05,56.493057,0,9000,183490
167607,2.7E-05,-2.7E-05,57.361816,0,9133,183490
167608,2.7E-05,-2.7E-05,58.123753,0,9267,183490
167609,2.7E-05,-2.7E-05,58.621635,0,9367,183490
167610,2.7E-05,-2.7E-05,59.053764,0,9467,183490
167611,2.7E-05,-2.7E-05,59.417645,0,9567,183490
167612,2.7E-05,-2.7E-05,59.710884,0,9667,183490
167613,2.7E-05,-2.7E-05,59.9311,0,9767,183490
167614,2.7E-05,-2.7E-05,60.075737,0,9867,183490
167615,2.7E-05,-2.7E-05,60.14247,0,9967,183490
167616,2.7E-05,-2.7E-05,60.138996,0,15033,183490
167617,2.7E-05,-2.7E-05,60.075737,0,15100,183490
167618,2.7E-05,-2.7E-05,59.950954,0,15167,183490
167619,2.7E-05,-2.7E-05,59.766224,0,15233,183490
167620,2.7E-05,-2.7E-05,59.523384,0,15300,183490
167621,2.7E-05,-2.7E-05,59.053764,0,15400,183490
167622,2.7E-05,-2.7E-05,58.462837,0,15500,183490
167623,2.7E-05,-2.7E-05,57.75651,0,15600,183490
167624,2.7E-05,-2.7E-05,56.94043,0,15700,183490
167625,2.7E-05,-2.7E-05,56.0204,0,15800,183490
167626,2.7E-05,-2.7E-05,55.002224,0,15900,183490
167627,2.7E-05,-2.7E-05,53.891712,0,16000,183490
167628,2.7E-05,-2.7E-05,52.6945,0,16100,183490
167629,2E-05,-2.7E-05,51.416504,0,16200,183490
167630,2E-05,-2.7E-05,50.063477,0,16300,183490
167631,2E-05,-2.7E-05,48.641113,0,16400,183490
167632,2E-05,-2.7E-05,46.64681,0,16533,183490
167633,2E-05,0,44.553333,0,16667,183490
167634,2E-05,0,42.37424,0,16800,183490
167635,2E-05,0,39.551,0,16967,183490
167636,1.4E-05,0,36.052517,0,17167,183490
167637,1.4E-05,0,30.07346,0,17500,183490
167638,1.4E-05,0,24.094456,0,17833,183490
167639,7E-06,0,20.595974,0,18033,183490
167640,7E-06,0,17.772732,0,18200,183490
167641,7E-06,0,15.593641,0,18333,183490
167642,7E-06,0,13.500163,0,18467,183490
167643,7E-06,0,11.505859,0,18600,183490
167644,7E-06,0,10.083496,0,18700,183490
167645,7E-06,0,8.730469,0,18800,183490
167646,0,0,7.452474,0,18900,183490
167647,0,0,6.255263,0,19000,183490
167648,0,0,5.144748,0,19100,183490
167649,0,0,4.126574,0,19200,183490
167650,0,0,3.206543,0,19300,183490
167651,0,0,2.390462,0,19400,183490
167652,0,0,1.684136,0,19500,183490
167653,0,0,1.093207,0,19600,183490
167654,0,0,0.623589,0,19700,183490
167655,0,0,0.380751,0,19767,183490
167656,0,0,0.196018,0,19833,183490
167657,0,0,0.071235,0,19900,183490
167658,0,0,0.007975,0,19967,183490
167659,0,0,0,0,0,183407
167660,0,0,0,0,6667,183407
167661,0,0,0.015408,0,6700,183407
167662,0,0,0.132378,0,6800,183407
167663,0,0,0.147786,0,6833,183407
167664,0,0,0.136013,0,6867,183407
167665,0,0,0.045302,0,6967,183407
167666,0,0,0.032335,0,7000,183407
167667,0,0,-0.004774,0,8300,183407
167668,0,0,-0.031684,0,8500,183407
167669,0,0,-0.128472,0,8833,183407
167670,0,0,-0.285699,0,9133,183407
167671,0,0,-0.493761,0,9400,183407
167672,0,0,-0.777127,0,9667,183407
167673,0,0,-1.095052,0,9900,183407
167674,0,0,-1.425293,0,10100,183407
167675,0,0,-1.813368,0,10300,183407
167676,0,0,-2.263889,0,10500,183407
167677,0,0,-2.781142,0,10700,183407
167678,0,0,-3.369629,0,10900,183407
167679,0,0,-4.0338,0,11100,183407
167680,0,0,-4.778103,0,11300,183407
167681,0,0,-5.606988,0,11500,183407
167682,0,0,-6.054525,0,11600,183407
167683,0,0,-6.524902,0,11700,183407
167684,0,0,-7.018609,0,11800,183407
167685,0,0,-7.536242,0,11900,183407
167686,0,0,-8.078397,0,12000,183407
167687,0,0,-8.840223,0,12133,183407
167688,0,0,-9.647949,0,12267,183407
167689,0,0,-10.502713,0,12400,183407
167690,0,0,-11.406034,0,12533,183407
167691,0,0,-12.35905,0,12667,183407
167692,0,0,-12.665527,0,12700,183407
167693,0,0,-13.094781,0,12733,183407
167694,0,0,-13.645345,0,12767,183407
167695,0,0,-14.315864,0,12800,183407
167696,0,0,-15.104817,0,12833,183407
167697,0,0,-16.010742,0,12867,183407
167698,0,0,-17.032335,0,12900,183407
167699,0,0,-18.168024,0,12933,183407
167700,0,0,-19.416395,0,12967,183407
167701,0,0,-20.776041,0,13000,183407
167702,0,0,-22.245443,0,13033,183407
167703,0,0,-23.823298,0,13067,183407
167704,0,0,-25.50803,0,13100,183407
167705,0,0,-27.298231,0,13133,183407
167706,0,0,-29.192492,0,13167,183407
167707,0,0,-31.1894,0,13200,183407
167708,0,0,-33.287434,0,13233,183407
167709,0,0,-35.485188,0,13267,183407
167710,0,0,-37.781197,0,13300,183407
167711,0,0,-40.174046,0,13333,183407
167712,0,0,-42.662327,0,13367,183407
167713,0,0,-45.244522,0,13400,183407
167714,0,0,-47.91927,0,13433,183407
167715,0,0,-50.68506,0,13467,183407
167716,0,0,-53.540474,0,13500,183407
167717,0,0,-56.484104,0,13533,183407
167718,0,0,-59.51443,0,13567,183407
167719,0,0,-62.6301,0,13600,183407
167720,0,0,-65.82964,0,13633,183407
167721,0,0,-69.1116,0,13667,183407
167722,0,0,-72.4745,0,13700,183407
167723,0,0,-75.91699,0,13733,183407
167724,0,0,-79.4375,0,13767,183407
167725,0,0,-83.03472,0,13800,183407
167726,0,0,-86.70714,0,13833,183407
167727,0,0,-90.45335,0,13867,183407
167728,0,0,-94.271866,0,13900,183407
167729,0,0,-98.16129,0,13933,183407
167730,0,0,-102.12012,0,13967,183407
167731,0,0,-106.14703,0,14000,183407
167732,0,0,-110.24046,0,14033,183407
167733,0,0,-114.39898,0,14067,183407
167734,0,0,-118.6212,0,14100,183407
167735,0,0,-122.90566,0,14133,183407
167736,0,0,-127.25092,0,14167,183407
167737,0,0,-131.65549,0,14200,183407
167738,0,0,-136.11806,0,14233,183407
167739,0,0,-140.63704,0,14267,183407
167740,0,0,-145.21104,0,14300,183407
167741,0,0,-149.8387,0,14333,183407
167742,0,0,-154.51845,0,14367,183407
167743,0,0,-159.24892,0,14400,183407
167744,0,0,-164.02864,0,14433,183407
167745,0,0,-168.85623,0,14467,183407
167746,0,0,-173.73015,0,14500,183407
167747,0,0,-178.64903,0,14533,183407
167748,0,0,-183.61139,0,14567,183407
167749,0,0,-188.61583,0,14600,183407
167750,0,0,-193.66086,0,14633,183407
167751,0,0,-198.74507,0,14667,183407
167752,0,0,-203.86702,0,14700,183407
167753,0,0,-209.02528,0,14733,183407
167754,0,0,-214.21832,0,14767,183407
167755,0,0,-219.44482,0,14800,183407
167756,0,0,-224.7033,0,14833,183407
167757,0,0,-229.9923,0,14867,183407
167758,0,0,-235.31033,0,14900,183407
167759,0,0,-240.65604,0,14933,183407
167760,0,0,-246.0279,0,14967,183407
167761,0,0,-251.42459,0,15000,183407
167762,0,0,-256.8445,0,15033,183407
167763,0,0,-267.74866,0,15100,183407
167764,0,0,-278.72873,0,15167,183407
167765,0,0,-289.77322,0,15233,183407
167766,0,0,-300.8706,0,15300,183407
167767,0,0,-317.59067,0,15400,183407
167768,0,0,-356.7474,0,15633,183407
167769,0,0,-367.91998,0,15700,183407
167770,0,0,-379.06473,0,15767,183407
167771,0,0,-390.17007,0,15833,183407
167772,0,0,-401.22455,0,15900,183407
167773,0,0,-412.21664,0,15967,183407
167774,0,0,-423.1347,0,16033,183407
167775,0,0,-428.5624,0,16067,183407
167776,0,0,-433.9673,0,16100,183407
167777,0,0,-439.34793,0,16133,183407
167778,0,0,-444.70285,0,16167,183407
167779,0,0,-450.0306,0,16200,183407
167780,0,0,-455.3298,0,16233,183407
167781,0,0,-460.59903,0,16267,183407
167782,0,0,-465.8367,0,16300,183407
167783,0,0,-471.0415,0,16333,183407
167784,0,0,-476.21198,0,16367,183407
167785,0,0,-481.34662,0,16400,183407
167786,0,0,-486.44406,0,16433,183407
167787,0,0,-491.50284,0,16467,183407
167788,0,0,-496.52148,0,16500,183407
167789,0,0,-501.4986,0,16533,183407
167790,0,0,-506.43268,0,16567,183407
167791,0,0,-511.32233,0,16600,183407
167792,0,0,-516.1661,0,16633,183407
167793,0,0,-520.9626,0,16667,183407
167794,0,0,-525.71027,0,16700,183407
167795,0,0,-530.4077,0,16733,183407
167796,0,0,-535.0535,0,16767,183407
167797,0,0,-539.6463,0,16800,183407
167798,0,0,-544.18445,0,16833,183407
167799,0,0,-548.66675,0,16867,183407
167800,0,0,-553.09155,0,16900,183407
167801,0,0,-557.4575,0,16933,183407
167802,0,0,-561.7632,0,16967,183407
167803,0,0,-566.00714,0,17000,183407
167804,0,0,-570.1878,0,17033,183407
167805,0,0,-574.304,0,17067,183407
167806,0,0,-578.354,0,17100,183407
167807,0,0,-582.3366,0,17133,183407
167808,0,0,-586.2502,0,17167,183407
167809,0,0,-590.0934,0,17200,183407
167810,0,0,-593.8648,0,17233,183407
167811,0,0,-597.56287,0,17267,183407
167812,0,0,-601.18634,0,17300,183407
167813,0,0,-604.7336,0,17333,183407
167814,0,0,-608.2032,0,17367,183407
167815,0,0,-611.5938,0,17400,183407
167816,0,0,-614.90393,0,17433,183407
167817,0,0,-618.13214,0,17467,183407
167818,0,0,-621.27704,0,17500,183407
167819,0,0,-624.33704,0,17533,183407
167820,0,0,-627.31085,0,17567,183407
167821,0,0,-630.19696,0,17600,183407
167822,0,0,-632.99396,0,17633,183407
167823,0,0,-635.7004,0,17667,183407
167824,0,0,-638.31476,0,17700,183407
167825,0,0,-640.8357,0,17733,183407
167826,0,0,-643.2618,0,17767,183407
167827,0,0,-647.99384,0,17833,183407
167828,0,0,-652.6775,0,17900,183407
167829,0,0,-657.31287,0,17967,183407
167830,0,0,-661.90015,0,18033,183407
167831,0,0,-666.4393,0,18100,183407
167832,0,0,-670.9304,0,18167,183407
167833,0,0,-675.3736,0,18233,183407
167834,0,0,-679.7689,0,18300,183407
167835,0,0,-684.1165,0,18367,183407
167836,0,0,-688.41644,0,18433,183407
167837,0,0,-692.66876,0,18500,183407
167838,0,0,-696.8736,0,18567,183407
167839,0,0,-701.03107,0,18633,183407
167840,0,0,-705.1411,0,18700,183407
167841,0,0,-709.2039,0,18767,183407
167842,0,0,-713.21954,0,18833,183407
167843,0,0,-717.1882,0,18900,183407
167844,0,0,-721.10974,0,18967,183407
167845,0,0,-724.98444,0,19033,183407
167846,0,0,-728.8123,0,19100,183407
167847,0,0,-732.59344,0,19167,183407
167848,0,0,-736.3279,0,19233,183407
167849,0,0,-740.01575,0,19300,183407
167850,0,0,-743.65717,0,19367,183407
167851,0,0,-747.2522,0,19433,183407
167852,0,0,-750.80084,0,19500,183407
167853,0,0,-754.3033,0,19567,183407
167854,0,0,-757.7596,0,19633,183407
167855,0,0,-761.16986,0,19700,183407
167856,0,0,-764.5341,0,19767,183407
167857,0,0,-767.8525,0,19833,183407
167858,0,0,-771.12506,0,19900,183407
167859,0,0,-774.35187,0,19967,183407
167860,0,0,-777.5331,0,20033,183407
167861,0,0,-780.66876,0,20100,183407
167862,0,0,-783.759,0,20167,183407
167863,0,0,-786.8038,0,20233,183407
167864,0,0,-789.8033,0,20300,183407
167865,0,0,-792.75757,0,20367,183407
167866,0,0,-795.66675,0,20433,183407
167867,0,0,-798.5308,0,20500,183407
167868,0,0,-801.35,0,20567,183407
167869,0,0,-804.12427,0,20633,183407
167870,0,0,-806.85376,0,20700,183407
167871,0,0,-809.5385,0,20767,183407
167872,0,0,-812.1787,0,20833,183407
167873,0,0,-814.7743,0,20900,183407
167874,0,0,-817.3255,0,20967,183407
167875,0,0,-819.83234,0,21033,183407
167876,0,0,-822.2948,0,21100,183407
167877,0,0,-824.7132,0,21167,183407
167878,0,0,-827.0874,0,21233,183407
167879,0,0,-829.4176,0,21300,183407
167880,0,0,-831.70386,0,21367,183407
167881,0,0,-833.9462,0,21433,183407
167882,0,0,-836.14484,0,21500,183407
167883,0,0,-838.2998,0,21567,183407
167884,0,0,-840.41113,0,21633,183407
167885,0,0,-842.47894,0,21700,183407
167886,0,0,-844.5033,0,21767,183407
167887,0,0,-846.4843,0,21833,183407
167888,0,0,-848.4221,0,21900,183407
167889,0,0,-850.3167,0,21967,183407
167890,0,0,-852.1682,0,22033,183407
167891,0,0,-853.9767,0,22100,183407
167892,0,0,-855.74225,0,22167,183407
167893,0,0,-857.46497,0,22233,183407
167894,0,0,-859.1449,0,22300,183407
167895,0,0,-860.7822,0,22367,183407
167896,0,0,-862.3769,0,22433,183407
167897,0,0,-863.92914,0,22500,183407
167898,0,0,-865.4389,0,22567,183407
