ID,BroadcastTextID,Field_10_2_0_51239_001,SpellVisualKitID,AdditionalDuration,NextConversationLineID,AnimKitID,SpeechType,StartAnimation,EndAnimation
41829,207524,0,0,1000,0,0,0,60,60
41830,0,0,0,2000,41823,0,0,60,60
41831,0,0,0,2000,41826,0,0,60,60
41832,207560,0,0,1000,41833,0,0,60,60
41833,207561,0,0,1000,41834,0,0,60,60
41834,207562,0,0,1000,41835,0,0,60,60
41835,207564,0,0,1000,41836,0,0,60,60
41836,207565,0,0,2000,41837,0,0,60,60
41837,207566,0,0,1000,0,0,0,60,60
41840,207579,0,0,0,41841,0,0,60,60
41841,207581,0,0,0,41852,0,0,60,60
41842,207577,0,0,0,41840,0,0,60,60
41843,207588,0,0,1000,0,0,0,60,60
41844,207589,0,0,1000,0,0,0,60,60
41845,207590,0,0,1000,0,0,0,60,60
41846,207591,0,0,1000,41847,0,0,60,60
41847,207593,0,0,0,0,0,0,60,60
41848,207595,0,0,1000,41849,0,0,60,60
41849,207596,0,0,0,0,0,0,60,60
41850,207598,0,0,1000,41851,0,0,60,60
41851,207599,0,0,1000,0,0,0,60,60
41852,207606,0,0,0,0,0,0,60,60
41854,207610,0,0,1000,41948,0,0,60,60
41855,207611,0,0,0,0,0,0,60,60
41856,207612,0,0,0,0,0,0,60,60
41857,207613,0,0,0,0,0,0,60,60
41858,207614,0,0,0,0,0,0,60,60
41859,207615,0,0,0,0,0,0,60,60
41860,207641,0,0,1000,45785,0,1,60,60
41861,207666,0,0,0,41878,0,0,60,60
41863,207650,0,0,0,0,0,0,60,60
41864,207651,0,0,1000,0,0,0,60,60
41865,207670,0,0,0,41881,0,0,60,60
41866,207663,0,0,0,41883,0,0,60,60
41868,207653,0,0,0,41869,0,0,60,60
41869,207654,0,0,0,41870,0,0,60,60
41870,207655,0,0,0,41871,0,0,60,60
41871,207656,0,0,0,0,0,0,60,60
41872,207657,0,0,1000,0,0,0,60,60
41874,207659,0,0,0,41875,0,0,60,60
41875,207660,0,0,0,0,0,0,60,60
41876,207661,0,0,0,0,0,0,60,60
41877,207662,0,0,0,0,0,0,60,60
41878,207667,0,0,0,41879,0,0,60,60
41879,207668,0,0,0,41880,0,0,60,60
41880,207669,0,0,0,0,0,0,60,60
41881,207671,0,0,0,41882,0,0,60,60
41882,207672,0,0,0,0,0,0,60,60
41883,207664,0,0,0,41884,0,0,60,60
41884,207665,0,0,0,0,0,0,60,60
41895,0,0,0,0,41832,0,0,60,60
41900,207687,0,0,1000,45767,0,0,60,60
41907,207715,0,0,0,41874,0,0,60,60
41908,207716,0,0,0,41909,0,0,60,60
41909,207717,0,0,0,41910,0,0,60,60
41910,207718,0,0,0,41912,0,0,60,60
41912,207719,0,0,0,41913,0,0,60,60
41913,207720,0,0,0,41914,0,0,60,60
41914,207721,0,0,0,41915,0,0,60,60
41915,207722,0,0,0,41916,0,0,60,60
41916,207723,0,0,0,0,0,3,60,60
41917,207725,0,0,1000,41918,0,0,60,60
41918,207726,0,0,1000,41919,0,0,60,60
41919,207727,0,0,1000,41949,0,0,60,60
41920,207741,0,0,1000,0,0,0,60,60
41922,207747,0,0,1000,41923,0,0,60,60
41923,207748,0,0,1000,41924,0,0,60,60
41924,207749,0,0,1000,41925,0,0,60,60
41925,207750,0,0,1000,45798,0,0,60,60
41929,207757,0,0,1000,41930,0,0,60,60
41930,207758,0,0,1000,41931,0,0,60,60
41931,207759,0,0,1000,0,0,0,60,60
41948,207800,0,0,1000,0,0,0,60,60
41949,207801,0,0,1000,45788,0,0,60,60
41950,207802,0,0,1000,0,0,0,60,60
41954,207809,0,0,1000,0,0,0,60,60
41955,207812,0,0,1000,0,0,0,60,60
41956,207813,0,0,1000,0,0,0,60,60
41957,207820,0,0,2000,0,0,0,60,60
41958,207837,0,0,1000,0,0,0,60,60
41960,207841,0,0,1000,0,0,1,60,60
41961,207956,0,0,1000,0,0,0,60,60
41962,207981,0,0,1000,0,0,0,60,60
41963,207982,0,0,1000,0,0,0,60,60
41964,207843,0,0,1000,0,0,0,60,60
41965,207844,0,0,1000,0,0,0,60,60
41966,0,0,0,5000,41964,0,5,60,60
41967,0,0,0,1500,41965,0,5,60,60
41968,0,0,0,0,41969,0,5,60,60
41969,207845,0,0,0,0,0,0,60,60
41971,207996,0,0,0,0,0,0,60,60
41972,207997,0,0,1000,0,0,0,60,60
41973,210381,0,0,1000,41972,0,0,60,60
41974,207999,0,0,1000,41991,0,0,60,60
41975,208000,0,0,0,0,0,0,60,60
41976,208001,0,0,0,0,0,0,60,60
41977,208002,0,0,0,0,0,0,60,60
41978,208003,0,0,0,0,0,0,60,60
41979,208004,0,0,0,0,0,0,60,60
41980,208005,0,0,0,41992,0,0,60,60
41981,208007,0,0,0,0,0,1,60,60
41982,208006,0,0,0,41981,0,0,60,60
41983,208008,0,0,0,41993,0,2,60,60
41984,208009,0,0,0,0,0,0,60,60
41985,208010,0,0,0,0,0,0,60,60
41986,208012,0,0,0,41987,0,0,60,60
41987,208011,0,0,0,0,0,0,60,60
41988,208013,0,0,0,0,0,0,60,60
41989,208014,0,0,0,0,0,0,60,60
41990,208015,0,0,0,0,0,0,60,60
41991,208016,0,0,0,0,0,0,60,60
41992,208018,0,0,0,0,0,2,60,60
41993,208019,0,0,0,0,0,0,60,60
42002,208068,0,0,1000,0,0,0,60,60
42003,208069,0,0,0,0,0,0,60,60
42008,208074,0,0,1000,0,0,0,60,60
42009,208075,0,0,1000,0,0,0,60,60
42010,208076,0,0,1000,0,0,0,60,60
42011,208077,0,0,1000,0,0,0,60,60
42013,208083,0,0,1000,0,0,0,60,60
42016,208081,0,0,1000,43149,0,0,60,60
42017,208082,0,0,1000,42016,0,4,60,60
42023,208091,0,0,1000,0,0,0,60,60
42024,210819,0,0,2000,0,0,0,60,60
42033,208108,0,0,0,42034,0,0,60,60
42034,208109,0,0,0,42035,0,0,60,60
42035,208111,0,0,0,42036,0,0,60,60
42036,208112,0,0,0,42039,0,0,60,60
42039,208115,0,0,0,0,0,0,60,60
42040,208118,0,0,2000,0,0,0,60,60
42041,208119,0,0,2000,0,0,0,60,60
42042,208116,0,0,0,42043,0,0,60,60
42043,208123,0,0,0,0,0,0,60,60
42044,208163,0,0,2000,0,0,0,60,60
42045,208167,0,0,1000,0,0,4,60,60
42050,208205,0,0,1000,0,0,0,60,60
42051,208209,0,0,1000,0,0,0,60,60
42052,208211,0,0,1000,0,0,0,60,60
42053,208192,0,0,1000,42054,0,1,60,60
42054,208256,0,0,1000,0,0,0,60,60
42055,0,0,0,3000,35557,0,0,60,60
42056,208262,0,0,0,42058,0,0,60,60
42058,208264,0,0,0,0,0,0,60,60
42059,208265,0,0,1000,0,0,0,60,60
42060,208266,0,0,1000,0,0,0,60,60
42063,208275,0,0,0,42064,0,0,60,60
42064,208287,0,0,0,42068,0,0,60,60
42068,208291,0,0,0,0,0,0,60,60
42070,208296,0,0,0,0,0,0,60,60
42072,208297,0,0,0,0,0,0,60,60
42073,208298,0,0,0,42074,0,0,60,60
42074,208299,0,0,0,42075,0,0,60,60
42075,208300,0,0,0,0,0,0,60,60
42076,208310,0,0,2000,42077,0,4,60,60
42077,208311,0,0,0,0,0,0,60,60
42078,208320,0,0,1000,42847,0,4,60,60
42079,208322,0,0,2000,42080,0,0,60,60
42080,208323,0,0,1000,42081,0,0,60,60
42081,208324,0,0,2000,42082,0,0,60,60
42082,208325,0,0,1000,42083,0,4,60,60
42083,208326,0,0,1000,42084,0,4,60,60
42084,208327,0,0,1000,42085,0,4,60,60
42085,208328,0,0,1000,43157,0,4,60,60
42086,208329,0,0,1000,0,0,4,60,60
42087,208341,0,0,2000,0,0,0,60,60
42091,208346,0,0,1000,42092,0,0,60,60
42092,208349,0,0,1000,0,0,0,60,60
42093,208345,0,0,0,42094,0,0,60,60
42094,208347,0,0,1000,42095,0,1,60,60
42095,208348,0,0,1000,43017,0,0,60,60
42096,208350,0,0,1000,0,0,0,60,60
42097,208355,0,0,1000,0,0,0,60,60
42098,207944,0,0,0,42099,0,0,60,60
42099,207945,0,0,0,42100,0,0,60,60
42100,207946,0,0,0,42101,0,0,60,60
42101,207947,0,0,0,42102,0,0,60,60
42102,207948,0,0,0,42103,0,0,60,60
42103,207949,0,0,0,42104,0,0,60,60
42104,207950,0,0,0,0,0,0,60,60
42105,207887,0,0,0,42106,0,0,60,60
42106,207888,0,0,0,42107,0,0,60,60
42107,207889,0,0,0,42108,0,0,60,60
42108,207890,0,0,0,42109,0,0,60,60
42109,207891,0,0,0,42110,0,0,60,60
42110,207892,0,0,0,42111,0,0,60,60
42111,207893,0,0,0,42112,0,0,60,60
42112,207894,0,0,0,42113,0,0,60,60
42113,207895,0,0,0,0,0,0,60,60
42114,208124,0,0,0,42115,0,0,60,60
42115,208125,0,0,0,42116,0,0,60,60
42116,208126,0,0,0,42117,0,0,60,60
42117,208127,0,0,0,42118,0,0,60,60
42118,208128,0,0,0,42119,0,0,60,60
42119,208129,0,0,0,0,0,0,60,60
42120,208145,0,0,0,42121,0,0,60,60
42121,208146,0,0,0,42122,0,0,60,60
42122,208147,0,0,0,42123,0,0,60,60
42123,208148,0,0,0,42124,0,0,60,60
42124,208149,0,0,0,42125,0,0,60,60
42125,208150,0,0,0,42126,0,0,60,60
42126,208151,0,0,0,42127,0,0,60,60
42127,208152,0,0,0,42128,0,0,60,60
42128,208153,0,0,0,42129,0,0,60,60
42129,208154,0,0,0,42130,0,0,60,60
42130,208155,0,0,0,0,0,0,60,60
42131,208130,0,0,0,42132,0,0,60,60
42132,208131,0,0,0,42133,0,0,60,60
42133,208132,0,0,0,42134,0,0,60,60
42134,208133,0,0,0,42135,0,0,60,60
42135,208134,0,0,0,42136,0,0,60,60
42136,208135,0,0,0,42137,0,0,60,60
42137,208136,0,0,0,42138,0,0,60,60
42138,208137,0,0,0,0,0,0,60,60
42139,207851,0,0,0,42140,0,0,60,60
42140,207852,0,0,0,42141,0,0,60,60
42141,207853,0,0,0,42142,0,0,60,60
42142,207854,0,0,0,42143,0,0,60,60
42143,207855,0,0,0,42144,0,0,60,60
42144,207856,0,0,0,42145,0,0,60,60
42145,207857,0,0,0,42146,0,0,60,60
42146,207858,0,0,0,42147,0,0,60,60
42147,207859,0,0,0,42148,0,0,60,60
42148,207860,0,0,0,42149,0,0,60,60
42149,207861,0,0,0,0,0,0,60,60
42150,208156,0,0,0,42151,0,0,60,60
42151,208157,0,0,0,42152,0,0,60,60
42152,208158,0,0,0,42153,0,0,60,60
42153,208159,0,0,0,42154,0,0,60,60
42154,208160,0,0,0,42155,0,0,60,60
42155,208161,0,0,0,42156,0,0,60,60
42156,208162,0,0,0,0,0,0,60,60
42157,207864,0,0,0,42158,0,0,60,60
42158,207865,0,0,0,42159,0,0,60,60
42159,207866,0,0,0,42160,0,0,60,60
42160,207867,0,0,0,42161,0,0,60,60
42161,207868,0,0,0,42162,0,0,60,60
42162,207869,0,0,0,42163,0,0,60,60
42163,207870,0,0,0,42164,0,0,60,60
42164,207871,0,0,0,42165,0,0,60,60
42165,207872,0,0,0,42166,0,0,60,60
42166,207873,0,0,0,0,0,0,60,60
42167,207896,0,0,0,42168,0,0,60,60
42168,207897,0,0,0,42169,0,0,60,60
42169,207898,0,0,0,42170,0,0,60,60
42170,207899,0,0,0,42171,0,0,60,60
42171,207900,0,0,0,42172,0,0,60,60
42172,207901,0,0,0,42173,0,0,60,60
42173,207902,0,0,0,0,0,0,60,60
42174,207874,0,0,0,42175,0,0,60,60
42175,207875,0,0,0,42176,0,0,60,60
42176,207876,0,0,0,42177,0,0,60,60
42177,207877,0,0,0,42178,0,0,60,60
42178,207878,0,0,0,42179,0,0,60,60
42179,207879,0,0,0,42180,0,0,60,60
42180,207880,0,0,0,42181,0,0,60,60
42181,207881,0,0,0,0,0,0,60,60
42182,208276,0,0,0,42183,0,0,60,60
42183,208277,0,0,0,42184,0,0,60,60
42184,208278,0,0,0,42185,0,0,60,60
42185,208279,0,0,0,42186,0,0,60,60
42186,208280,0,0,0,42187,0,0,60,60
42187,208281,0,0,0,42188,0,0,60,60
42188,208282,0,0,0,42189,0,0,60,60
42189,208283,0,0,0,42190,0,0,60,60
42190,208284,0,0,0,42191,0,0,60,60
42191,208285,0,0,0,42192,0,0,60,60
42192,208286,0,0,0,0,0,0,60,60
42193,208138,0,0,0,42194,0,0,60,60
42194,208139,0,0,0,42195,0,0,60,60
42195,208140,0,0,0,42196,0,0,60,60
42196,208141,0,0,0,42197,0,0,60,60
42197,208142,0,0,0,42198,0,0,60,60
42198,208143,0,0,0,0,0,0,60,60
42199,207929,0,0,0,42200,0,0,60,60
42200,207930,0,0,0,42201,0,0,60,60
42201,207931,0,0,0,42202,0,0,60,60
42202,207932,0,0,0,42203,0,0,60,60
42203,207933,0,0,0,42204,0,0,60,60
42204,207934,0,0,0,0,0,0,60,60
42205,207935,0,0,0,42206,0,0,60,60
42206,207936,0,0,0,42207,0,0,60,60
42207,207937,0,0,0,42208,0,0,60,60
42208,207938,0,0,0,42209,0,0,60,60
42209,207939,0,0,0,42210,0,0,60,60
42210,207940,0,0,0,42211,0,0,60,60
42211,207941,0,0,0,42212,0,0,60,60
42212,207942,0,0,0,42213,0,0,60,60
42213,207943,0,0,0,0,0,0,60,60
42214,208365,0,0,2000,42215,0,0,60,60
42215,208366,0,0,2000,42216,0,0,60,60
42216,208367,0,0,2000,42217,0,0,60,60
42217,208368,0,0,2000,0,0,0,60,60
42222,0,0,0,3000,42214,0,0,60,60
42223,208395,0,0,0,42224,0,0,60,60
42224,208396,0,0,0,42225,0,0,60,60
42225,208398,0,0,0,42226,0,0,60,60
42226,208399,0,0,0,0,0,0,60,60
42227,208373,0,0,3000,42229,0,0,60,60
42229,208375,0,0,2000,42231,0,0,60,60
42231,208378,0,0,1000,0,0,0,60,60
42233,0,0,0,1000,42234,0,0,60,60
42234,208428,0,0,1000,42235,0,4,60,60
42235,208429,0,0,1000,42237,0,0,60,60
42237,208431,0,0,1000,42238,0,4,60,60
42238,208432,0,0,2000,42239,0,0,60,60
42239,208433,0,0,0,42242,0,0,60,60
42242,208436,0,0,1000,0,0,0,60,60
42243,208490,0,0,1000,43000,0,0,60,60
42248,210518,0,0,1000,43012,0,0,60,60
42252,208516,0,0,0,42253,0,0,60,60
42253,208517,0,0,0,0,0,0,60,60
42254,208518,0,0,0,0,0,0,60,60
42255,208558,0,0,1000,0,0,0,60,60
42256,208477,0,0,1000,42257,0,0,60,60
42257,208478,0,0,1000,0,0,0,60,60
42259,208532,0,0,3000,42260,0,0,60,60
42260,208534,0,0,3000,42261,0,0,60,60
42261,208537,0,0,3000,42263,0,0,60,60
42263,208542,0,0,3000,42264,0,0,60,60
42264,208549,0,0,1000,0,0,0,60,60
42265,208595,0,0,1000,0,0,0,60,60
42266,208526,0,0,1000,42267,0,0,60,60
42267,208527,0,0,1000,42268,0,4,60,60
42268,208528,0,0,1000,42273,0,0,60,60
42273,208535,0,0,1000,42274,0,0,60,60
42274,208536,0,0,1000,42276,0,0,60,60
42276,208540,0,0,0,42277,0,0,60,60
42277,208541,0,0,0,0,0,0,60,60
42279,0,0,0,1000,42266,0,0,60,60
42280,0,0,0,1000,42281,0,0,60,60
42281,208544,0,0,1000,42288,0,4,60,60
42288,208565,0,0,1000,42289,0,0,60,60
42289,208566,0,0,1000,42290,0,0,60,60
42290,208568,0,0,1000,42291,0,0,60,60
42291,208569,0,0,1000,0,0,0,60,60
42292,208712,0,0,1000,42293,0,0,60,60
42293,208713,0,0,1000,42294,0,0,60,60
42294,208714,0,0,1000,0,0,0,60,60
42298,208465,0,0,1000,42299,0,0,60,60
42299,208466,0,0,1000,0,0,0,60,60
42303,208470,0,0,1000,42304,0,0,60,60
42304,208471,0,0,1000,0,0,0,60,60
42306,210968,0,0,1000,42307,0,0,60,60
42307,210969,0,0,1000,0,0,0,60,60
42309,208519,0,0,1000,42310,0,0,60,60
42310,208521,0,0,1000,0,0,0,60,60
42311,208783,0,0,1000,0,0,0,60,60
42312,208786,0,0,3000,0,0,0,60,60
42313,208792,0,0,0,42314,0,0,60,60
42314,208801,0,0,0,0,0,0,60,60
42316,208803,0,0,0,42317,0,0,60,60
42317,208805,0,0,0,42318,0,0,60,60
42318,208806,0,0,0,0,0,0,60,60
42321,208807,0,0,1000,42322,0,0,60,60
42322,208808,0,0,1000,42323,0,0,60,60
42323,208809,0,0,1000,0,0,0,60,60
42324,208814,0,0,500,42326,0,0,60,60
42326,208816,0,0,500,42327,0,0,60,60
42327,208817,0,0,500,43322,0,0,60,60
42328,208818,0,0,500,42331,0,0,60,60
42330,208820,0,0,0,42328,0,0,60,60
42331,208821,0,0,500,42332,0,0,60,60
42332,208822,0,0,0,0,0,0,60,60
42333,0,0,0,8000,42334,0,0,60,60
42334,208743,0,0,2000,42335,0,4,60,60
42335,208744,0,0,2000,42336,0,4,60,60
42336,208745,0,0,1000,42658,0,0,60,60
42338,208827,0,0,2000,42339,0,0,60,60
42339,208747,0,0,2000,42340,0,4,60,60
42340,208748,0,0,1000,0,0,0,60,60
42341,208830,0,0,1000,0,0,0,60,60
42350,208759,0,0,1000,42351,0,0,60,60
42351,208760,0,0,1000,42352,0,0,60,60
42352,208761,0,0,500,42353,0,0,60,60
42353,208762,0,0,0,0,0,0,60,60
42354,208841,0,0,1000,0,0,0,60,60
42355,208842,0,0,1000,42356,0,0,60,60
42356,208843,0,0,1000,42357,0,0,60,60
42357,208844,0,0,1000,42358,0,0,60,60
42358,208845,0,0,1000,43338,0,0,60,60
42359,208846,0,0,4000,42360,0,0,60,60
42360,208848,0,0,1000,42362,0,0,60,60
42361,208849,0,0,1000,42363,0,0,60,60
42362,208850,0,0,1000,42361,0,0,60,60
42363,208855,0,0,1000,0,0,0,60,60
42364,208868,0,0,1000,0,0,0,60,60
42365,208877,0,0,1000,42366,0,0,60,60
42366,208879,0,0,1000,42367,0,0,60,60
42367,208880,0,0,1000,0,0,0,60,60
42370,208926,0,0,1000,42371,0,0,60,60
42371,208927,0,0,0,42372,0,0,60,60
42372,208928,0,0,0,42373,0,0,60,60
42373,208929,0,0,0,42374,0,0,60,60
42374,208930,0,0,0,42376,0,0,60,60
42375,208939,0,0,1000,42758,0,0,60,60
42376,0,0,0,0,42375,0,0,60,60
42377,0,0,0,0,0,0,0,60,60
42382,0,0,0,1000,42370,0,0,60,60
42383,208957,0,0,1000,42384,0,1,60,60
42384,208955,0,0,1000,42385,0,1,60,60
42385,208965,0,0,1000,42386,0,0,60,60
42386,208963,0,0,1000,42387,0,0,60,60
42387,208966,0,0,1000,0,0,0,60,60
42390,208907,0,0,0,0,0,0,60,60
42391,208908,0,0,0,0,0,0,60,60
42392,208909,0,0,0,0,0,0,60,60
42393,209029,0,0,1000,42396,0,0,60,60
42395,209031,0,0,1000,42397,0,0,60,60
42396,209032,0,0,1000,42395,0,0,60,60
42397,209033,0,0,1000,0,0,0,60,60
42398,209068,0,0,1000,0,0,0,60,60
42399,209062,0,0,1000,42400,0,1,60,60
42400,209063,0,0,1000,42401,0,1,60,60
42401,209064,0,0,1000,42402,0,1,60,60
42402,209065,0,0,1000,42403,0,1,60,60
42403,209066,0,0,1000,0,0,1,60,60
42404,184601,0,0,0,42405,0,0,60,60
42405,190911,0,0,0,0,0,0,60,60
42406,209073,0,0,1000,0,0,0,60,60
42407,209081,0,0,1000,0,0,0,60,60
42409,209088,0,0,1000,43006,0,0,60,60
42410,208763,0,0,2000,42411,0,0,60,60
42411,208764,0,0,2000,42412,0,0,60,60
42412,208765,0,0,2000,42413,0,0,60,60
42413,208766,0,0,2000,42414,0,0,60,60
42414,208767,0,0,2000,42416,0,0,60,60
42416,208769,0,0,2000,42419,0,0,60,60
42419,208772,0,0,2000,42420,0,0,60,60
42420,208773,0,0,2000,42422,0,0,60,60
42422,208775,0,0,1000,42423,0,0,60,60
42423,208776,0,0,2000,42424,0,0,60,60
42424,208777,0,0,2000,0,0,0,60,60
42425,208889,0,0,1000,0,0,0,60,60
42428,209108,0,0,1000,42429,0,0,60,60
42429,209109,0,0,1000,0,0,0,60,60
42431,209107,0,0,0,43306,0,0,60,60
42435,209119,0,0,0,42436,0,0,60,60
42436,209120,0,0,0,0,0,0,60,60
42438,209110,0,0,1000,42439,0,0,60,60
42439,209111,0,0,1000,0,0,0,60,60
42442,209252,0,0,1000,42541,0,0,60,60
42444,209254,0,0,1000,0,0,0,60,60
42445,209153,0,0,1000,42446,0,0,60,60
42446,209154,0,0,1000,0,0,0,60,60
42447,209156,0,0,1000,43152,0,0,60,60
42448,209256,0,0,1000,42499,0,0,60,60
42449,209258,0,0,1000,0,0,0,60,60
42450,209269,0,0,1000,42451,0,0,60,60
42451,209270,0,0,1000,0,0,0,60,60
42452,209160,0,0,0,0,0,0,60,60
42453,209161,0,0,0,0,0,0,60,60
42457,209162,0,0,0,0,0,1,60,60
42458,209164,0,0,0,0,0,1,60,60
42459,209163,0,0,0,0,0,1,60,60
42460,209173,0,0,0,42461,0,1,60,60
42461,209174,0,0,0,0,0,1,60,60
42462,209193,0,0,1000,0,0,0,60,60
42463,208454,0,0,0,42464,0,0,60,60
42464,208455,0,0,0,42465,0,0,60,60
42465,208456,0,0,0,0,0,0,60,60
42466,208464,0,0,0,0,0,0,60,60
42467,208480,0,0,0,0,0,0,60,60
42468,208481,0,0,0,0,0,0,60,60
42469,208482,0,0,0,0,0,0,60,60
42470,208483,0,0,0,0,0,0,60,60
42471,208484,0,0,0,0,0,0,60,60
42472,209215,0,0,1000,42473,0,0,60,60
42473,209216,0,0,1000,42474,0,0,60,60
42474,209217,0,0,1000,42475,0,0,60,60
42475,209218,0,0,1000,42476,0,0,60,60
42476,209219,0,0,1000,0,0,0,60,60
42477,208452,0,0,1000,42478,0,0,60,60
42478,208453,0,0,0,0,0,0,60,60
42480,209303,0,0,0,42481,0,0,60,60
42481,209304,0,0,0,0,0,0,60,60
42486,209221,0,0,500,42493,0,0,60,60
42487,209227,0,0,0,0,0,0,60,60
42488,209225,0,0,0,42495,0,0,60,60
42489,209228,0,0,0,0,0,0,60,60
42490,209226,0,0,1000,0,0,0,60,60
42491,209222,0,0,0,42494,0,0,60,60
42492,209229,0,0,0,0,0,0,60,60
42493,209220,0,0,500,42487,0,0,60,60
42494,209224,0,0,0,42492,0,0,60,60
42495,209223,0,0,0,42489,0,0,60,60
42496,209233,0,0,1000,0,0,0,60,60
42497,209234,0,0,1000,0,0,0,60,60
42498,209235,0,0,1000,0,0,0,60,60
42499,209257,0,0,1000,42449,0,0,60,60
42500,209236,0,0,1000,42501,0,0,60,60
42501,209237,0,0,1000,42502,0,0,60,60
42502,209238,0,0,0,42503,0,0,60,60
42503,209239,0,0,0,42504,0,0,60,60
42504,209240,0,0,0,42505,0,0,60,60
42505,209241,0,0,0,42506,0,0,60,60
42506,209242,0,0,0,0,0,0,60,60
42507,209243,0,0,1000,42508,0,0,60,60
42508,209245,0,0,1000,42509,0,0,60,60
42509,209246,0,0,0,0,0,0,60,60
42510,208495,0,0,0,43429,0,0,60,60
42515,208600,0,0,0,42516,0,0,60,60
42516,208604,0,0,0,42518,0,0,60,60
42518,208610,0,0,0,42520,0,0,60,60
42520,208613,0,0,0,0,0,0,60,60
42523,208616,0,0,0,0,0,0,60,60
42525,208618,0,0,0,42526,0,0,60,60
42526,208619,0,0,0,0,0,0,60,60
42527,208620,0,0,0,42528,0,0,60,60
42528,208621,0,0,0,0,0,0,60,60
42531,208624,0,0,0,0,0,0,60,60
42538,208632,0,0,2400,42539,0,0,60,60
42539,208633,0,0,0,0,0,0,60,60
42540,208634,0,0,0,0,0,0,60,60
42541,209253,0,0,1000,42444,0,0,60,60
42542,209260,0,0,5000,42543,0,0,60,60
42543,209266,0,0,3000,42544,0,0,60,60
42544,209262,0,0,3000,0,0,0,60,60
42547,209271,0,0,1000,0,0,0,60,60
42548,208637,0,0,0,42550,0,0,60,60
42550,208659,0,0,0,42552,0,0,60,60
42552,208665,0,0,0,42553,0,0,60,60
42553,208672,0,0,0,0,0,0,60,60
42555,208674,0,0,0,42556,0,0,60,60
42556,208675,0,0,0,42557,0,0,60,60
42557,208676,0,0,0,0,0,0,60,60
42559,208785,0,0,0,0,0,0,60,60
42560,209278,0,0,2000,42561,0,0,60,60
42561,209279,0,0,2000,0,0,0,60,60
42562,209277,0,0,4000,0,0,0,60,60
42564,209282,0,0,1000,0,0,4,60,60
42565,209283,0,0,1000,0,0,4,60,60
42566,209287,0,0,1000,42879,0,0,60,60
42568,209296,0,0,1000,42570,0,0,60,60
42570,209297,0,0,1000,42571,0,0,60,60
42571,209299,0,0,1000,42572,0,0,60,60
42572,209300,0,0,1000,42573,0,0,60,60
42573,209301,0,0,1000,42574,0,0,60,60
42574,209302,0,0,1000,0,0,0,60,60
42575,209144,0,0,0,42576,0,0,60,60
42576,209145,0,0,0,42577,0,0,60,60
42577,209146,0,0,0,0,0,0,60,60
42578,209152,0,0,0,0,0,0,60,60
42581,209150,0,0,0,42582,0,0,60,60
42582,209155,0,0,0,42583,0,0,60,60
42583,0,0,0,4000,42584,0,0,60,60
42584,209176,0,0,0,0,0,0,60,60
42585,209151,0,0,0,43136,0,0,60,60
42586,209180,0,0,0,42587,0,0,60,60
42587,209181,0,0,0,42588,0,0,60,60
42588,0,0,0,4000,42589,0,0,60,60
42589,209183,0,0,0,0,0,0,60,60
42592,209198,0,0,0,42593,0,0,60,60
42593,209199,0,0,0,42594,0,0,60,60
42594,209200,0,0,0,42595,0,0,60,60
42595,0,0,0,4000,42596,0,0,60,60
42596,209201,0,0,0,0,0,0,60,60
42597,209106,0,0,0,0,0,0,60,60
42598,209937,0,0,1000,42599,0,0,60,60
42599,209322,0,0,1000,42600,0,0,60,60
42600,209323,0,0,1000,42601,0,0,60,60
42601,209324,0,0,0,0,0,0,60,60
42602,209629,0,0,1000,42603,0,0,60,60
42603,209272,0,0,1000,0,0,0,60,60
42610,209325,0,0,1000,42611,0,0,60,60
42611,209326,0,0,0,0,0,0,60,60
42612,209328,0,0,1000,42613,0,0,60,60
42613,209329,0,0,1000,0,0,0,60,60
42614,209331,0,0,1000,42880,0,0,60,60
42615,209332,0,0,1000,42881,0,0,60,60
42618,208363,0,0,4500,0,0,1,60,60
42620,203120,0,0,1000,42621,0,0,60,60
42621,190113,0,0,0,0,0,0,60,60
42622,208419,0,0,4500,0,0,1,60,60
42624,208832,0,0,4500,42625,0,1,60,60
42625,208831,0,0,0,0,0,1,60,60
42626,208749,0,0,2000,42627,0,4,60,60
42627,208750,0,0,2000,42629,0,4,60,60
42629,208752,0,0,2000,43244,0,4,60,60
42632,211068,0,0,2000,42633,0,4,60,60
42633,208758,0,0,2000,0,0,4,60,60
42634,209485,0,0,2000,0,0,0,60,60
42635,209486,0,0,2000,0,0,0,60,60
42636,209487,0,0,2000,0,0,0,60,60
42637,209488,0,0,2000,0,0,0,60,60
42638,209362,0,0,2000,42639,0,0,60,60
42639,209363,0,0,2000,42640,0,0,60,60
42640,209364,0,0,2000,42641,0,0,60,60
42641,209365,0,0,2000,42642,0,0,60,60
42642,209366,0,0,2000,0,0,0,60,60
42647,211029,0,0,0,0,0,0,60,60
42648,210866,0,0,500,42649,0,0,60,60
42649,210867,0,0,1000,42650,0,0,60,60
42650,210868,0,0,1000,0,0,0,60,60
42656,209380,0,0,0,42657,0,0,60,60
42657,209381,0,0,0,0,0,0,60,60
42658,0,0,0,25000,42626,0,0,60,60
42659,194794,0,0,9000,42660,0,1,60,60
42660,192957,0,0,3000,0,0,1,60,60
42661,180702,0,0,1000,0,0,0,60,60
42663,179896,0,0,1000,42664,0,0,60,60
42664,180045,0,0,0,0,0,0,60,60
42665,209420,0,0,1000,42666,0,0,60,60
42666,209421,0,0,1000,42668,0,0,60,60
