ID,DifficultyID,CumulativeAura,ProcCategoryRecovery,ProcChance,ProcCharges,SpellProcsPerMinuteID,ProcTypeMask[0],ProcTypeMask[1],SpellID
131952,0,0,0,101,0,0,0,0,21767
131955,0,0,0,101,0,0,0,0,20815
131956,0,0,0,101,0,0,0,0,20734
131958,0,0,0,101,0,0,0,0,20740
131960,0,0,0,101,0,0,0,0,23118
131961,0,0,0,101,0,0,0,0,23119
131963,0,0,0,101,0,0,0,0,23120
131964,0,0,0,101,0,0,0,0,21964
131965,0,0,0,101,0,0,0,0,21468
131966,0,0,0,101,0,0,0,0,23114
131967,0,0,0,101,0,0,0,0,23115
131968,0,0,0,101,0,0,0,0,23116
131969,0,10,0,101,0,0,0,0,21307
131970,0,0,0,100,0,0,0,0,20961
131971,0,0,0,100,0,0,0,0,20962
131973,0,0,0,101,0,0,0,0,21885
131977,0,0,0,100,0,0,20,0,20810
131978,0,0,0,100,0,0,4,0,20289
131979,0,0,0,101,0,0,0,0,22958
131980,0,0,0,101,0,0,0,0,20753
131981,0,0,0,101,0,0,0,0,21469
131982,0,0,0,101,0,0,0,0,21470
131983,0,0,0,101,0,0,0,0,21471
131984,0,0,0,101,0,0,0,0,21508
131985,0,0,0,101,0,0,0,0,20492
131987,0,0,0,101,0,0,0,0,21227
131988,0,3,0,101,0,0,0,0,21971
131989,0,0,0,0,0,0,87376,0,21977
131990,0,0,0,101,0,0,0,0,21980
131995,0,0,0,101,0,0,0,0,22187
131996,0,0,0,101,0,0,0,0,22188
132003,0,0,0,101,0,0,0,0,21452
132004,0,0,0,101,0,0,0,0,21453
132005,0,0,0,101,0,0,0,0,21454
132006,0,0,0,101,0,0,0,0,21926
132011,0,0,0,101,0,0,0,0,22101
132012,0,0,0,101,0,0,0,0,20746
132013,0,0,0,101,0,0,0,0,22111
132014,0,0,0,101,0,0,0,0,22108
132015,0,0,0,101,0,0,0,0,22109
132016,0,0,0,101,0,0,0,0,22114
132017,0,0,0,101,0,0,0,0,22190
132021,0,0,0,101,0,0,0,0,21062
132022,0,0,0,100,0,0,-2146819416,0,21063
132023,0,0,0,101,0,0,0,0,21917
132026,0,3,0,101,0,0,0,0,23379
132027,0,0,0,101,0,0,0,0,20807
132029,0,0,0,101,0,0,0,0,21151
132030,0,0,0,101,0,0,0,0,23050
132031,0,0,0,101,0,0,0,0,20814
132032,0,0,0,101,0,0,0,0,20825
132033,0,0,0,101,0,0,0,0,21833
132034,0,0,0,101,0,0,0,0,22844
132036,0,0,0,101,0,0,0,0,20232
132040,0,0,0,101,0,0,0,0,19644
132041,0,0,0,101,0,0,0,0,21403
132042,0,0,0,101,0,0,0,0,21407
132043,0,0,0,101,0,0,0,0,21408
132044,0,0,0,101,0,0,0,0,21409
132046,0,0,0,101,0,0,87376,0,21228
132047,0,0,0,0,0,0,1,0,21163
132050,0,0,0,101,0,0,0,0,21167
132052,0,0,0,101,0,0,0,0,20816
132054,0,0,0,101,0,0,0,0,20820
132055,0,0,0,101,0,0,0,0,22115
132060,0,0,0,101,0,0,0,0,20482
132061,0,0,0,101,0,0,0,0,22100
132062,0,0,0,101,0,0,0,0,22127
132063,0,0,0,101,0,0,0,0,22147
132064,0,0,0,101,0,0,0,0,22197
132065,0,0,0,101,0,0,0,0,22198
132066,0,0,0,100,0,0,4,0,20423
132067,0,0,0,100,0,0,0,0,20425
132069,0,0,0,100,0,0,4,0,20287
132072,0,0,0,101,0,0,0,0,21249
132076,0,0,0,101,0,0,0,0,23122
132077,0,0,0,101,0,0,0,0,23123
132079,0,5,0,101,0,0,0,0,21081
132081,0,10,0,101,0,0,0,0,21086
132082,0,0,0,101,0,0,0,0,21547
132083,0,0,0,101,0,0,0,0,23125
132085,0,0,0,100,0,0,20,0,22835
132088,0,0,0,101,0,0,0,0,22723
132093,0,0,0,101,0,0,0,0,21267
132094,0,0,0,101,0,0,0,0,22848
132095,0,100,0,101,0,0,0,0,22442
132098,0,0,0,101,0,0,0,0,21531
132099,0,0,0,101,0,0,0,0,21532
132100,0,0,0,101,0,0,0,0,21533
132102,0,0,0,101,0,0,0,0,21330
132104,0,0,0,101,0,0,0,0,21441
132107,0,0,0,101,0,0,0,0,23020
132111,0,0,0,101,0,0,0,0,20751
132112,0,3,0,101,0,0,0,0,20629
132113,0,0,0,101,0,0,0,0,21512
132114,0,0,0,101,0,0,0,0,21422
132117,0,0,0,101,0,0,0,0,23127
132119,0,0,0,101,0,0,0,0,21830
132123,0,0,0,101,0,0,0,0,22518
132124,0,0,0,101,0,0,0,0,22563
132125,0,0,0,101,0,0,0,0,22572
132126,0,0,0,101,0,0,0,0,22578
132128,0,0,0,101,0,0,0,0,21359
132129,0,0,0,101,0,0,0,0,20630
132130,0,0,0,101,0,0,0,0,20631
132132,0,0,0,5,0,0,20,0,21061
132133,0,0,0,101,0,0,0,0,23271
132134,0,0,0,101,0,0,0,0,23272
132136,0,0,0,101,0,0,0,0,20735
132137,0,0,0,101,0,0,0,0,22779
132139,0,0,0,101,0,0,0,0,21728
132140,0,0,0,101,0,0,0,0,21184
132141,0,0,0,101,0,0,0,0,20426
132144,0,0,0,101,0,0,0,0,21394
132145,0,0,0,101,0,0,0,0,21395
132146,0,0,0,100,0,0,0,0,20967
132147,0,0,0,101,0,0,0,0,20539
132151,0,0,0,101,0,0,0,0,20737
132154,0,0,0,101,0,0,0,0,20741
132155,0,0,100,100,0,0,65536,0,21978
132156,0,0,0,101,0,0,0,0,22009
132157,0,0,0,101,0,0,0,0,23124
132158,0,0,0,101,0,0,0,0,21934
132159,0,0,0,101,0,0,0,0,20397
132160,0,0,0,101,0,0,0,0,21355
132161,0,0,0,101,0,0,0,0,21356
132162,0,0,0,101,0,0,0,0,21357
132163,0,0,0,101,0,0,0,0,21620
132165,0,0,0,101,0,0,0,0,20463
132166,0,0,0,101,0,0,0,0,20464
132168,0,0,0,100,0,0,131752,0,20177
132170,0,0,0,101,0,0,0,0,19643
132171,0,0,0,101,0,0,0,0,21891
132172,0,0,0,2,0,0,40,0,21893
132174,0,0,0,101,0,0,0,0,20862
132177,0,0,0,101,0,0,0,0,23126
132178,0,0,0,101,0,0,0,0,20936
132179,0,0,0,101,0,0,0,0,20937
132181,0,0,0,101,0,0,0,0,20818
132182,0,0,0,101,0,0,0,0,20819
132183,0,0,0,101,0,0,0,0,21425
132184,0,0,0,101,0,0,0,0,21426
132193,0,0,0,101,0,0,0,0,20939
132194,0,0,0,101,0,0,0,0,21160
132196,0,0,0,101,0,0,0,0,21988
132197,0,0,0,101,0,0,0,0,21989
132198,0,0,0,101,0,0,0,0,21990
132199,0,0,0,101,0,0,0,0,21963
132200,0,0,0,101,0,0,0,0,21968
132201,0,0,0,101,0,0,0,0,22052
132202,0,0,0,101,0,0,0,0,22089
132203,0,0,0,101,0,0,0,0,21751
132204,0,0,0,101,0,0,0,0,20697
132205,0,0,0,101,0,0,0,0,21051
132206,0,0,0,101,0,0,0,0,21052
132207,0,0,0,101,0,0,0,0,20541
132209,0,0,0,101,0,0,0,0,22459
132210,0,0,0,101,0,0,0,0,22460
132212,0,0,0,101,0,0,0,0,22483
132213,0,0,0,101,0,0,0,0,25680
132214,0,0,0,101,0,0,0,0,20759
132215,0,0,0,100,0,0,0,0,22008
132216,0,0,0,101,0,0,0,0,20389
132217,0,0,0,101,0,0,0,0,20390
132218,0,0,0,101,0,0,0,0,20392
132219,0,0,0,101,0,0,0,0,20396
132220,0,0,1000,100,0,0,4,0,20919
132222,0,0,0,101,0,0,0,0,20663
132225,0,0,0,101,0,0,0,0,20540
132227,0,0,0,101,0,0,0,0,20549
132231,0,0,0,101,0,0,0,0,20822
132232,0,0,0,101,0,0,0,0,21649
132233,0,0,0,101,0,0,0,0,23229
132237,0,0,0,101,0,0,0,0,20465
132239,0,0,0,101,0,0,0,0,20715
132240,0,0,0,101,0,0,0,0,20548
132241,0,0,0,101,0,0,0,0,20506
132242,0,0,0,101,0,0,0,0,20507
132247,0,8,0,0,0,0,0,0,20481
132248,0,0,0,101,0,0,0,0,21170
132249,0,0,0,101,0,0,0,0,21650
132251,0,0,0,101,0,0,0,0,21748
132253,0,0,0,101,0,0,0,0,23117
132254,0,0,0,101,0,0,0,0,21965
132256,0,0,0,101,0,0,0,0,22104
132257,0,0,0,101,0,0,0,0,22106
132258,0,0,0,101,0,0,0,0,22421
132259,0,0,0,101,0,0,0,0,21172
132260,0,0,0,100,0,0,20,0,20357
132261,0,0,0,100,0,0,4,0,20288
132262,0,0,60000,10,0,0,40,0,20847
132264,0,50,0,101,0,0,0,0,23619
132266,0,0,0,101,0,0,0,0,21427
132268,0,0,0,101,0,0,0,0,20861
132269,0,0,0,101,0,0,0,0,22116
132272,0,0,0,101,0,0,0,0,20800
132273,0,0,0,101,0,0,0,0,20435
132274,0,0,0,101,0,0,0,0,21961
132280,0,0,0,101,0,0,0,0,20959
132285,0,0,0,101,0,0,0,0,20853
132286,0,0,0,101,0,0,0,0,20854
132289,0,0,0,101,0,0,0,0,20804
132290,0,0,0,101,0,0,0,0,20805
132291,0,0,0,101,0,0,0,0,23051
132293,0,0,0,101,0,0,0,0,22067
132295,0,0,0,101,0,0,0,0,22110
132296,0,0,0,101,0,0,0,0,22112
132299,0,0,0,101,0,0,0,0,21168
132302,0,0,0,101,0,0,0,0,20754
132304,0,0,0,100,0,0,4,0,20293
132307,0,0,0,101,0,0,0,0,22211
132313,0,0,0,101,0,0,0,0,20821
132314,0,0,0,101,0,0,0,0,20910
132316,0,0,0,101,0,0,0,0,21464
132317,0,0,0,101,0,0,0,0,21465
132318,0,0,0,101,0,0,0,0,21895
132319,0,0,0,101,0,0,0,0,21937
132321,0,0,0,101,0,0,0,0,21352
132322,0,0,0,101,0,0,0,0,21353
132323,0,5,0,0,0,0,0,0,22284
132324,0,0,0,40,0,0,20,0,22285
132325,0,0,0,101,0,0,0,0,21093
132329,0,0,0,101,0,0,0,0,22458
132330,0,0,0,101,0,0,0,0,20926
132331,0,0,0,101,0,0,0,0,21147
132334,0,0,0,20,0,0,4,0,21882
132335,0,0,0,101,0,0,0,0,21883
132336,0,0,0,101,0,0,0,0,21884
132337,0,0,0,101,0,0,0,0,22289
132340,0,0,0,101,0,0,0,0,21538
132341,0,0,0,101,0,0,0,0,21339
132342,0,0,0,101,0,0,0,0,21916
132344,0,0,0,101,0,0,0,0,21922
132348,0,0,0,101,0,0,0,0,22227
132349,0,0,0,101,0,0,0,0,21549
132353,0,0,0,101,0,0,0,0,20708
132354,0,0,0,101,0,0,0,0,20709
132355,0,0,0,101,0,0,0,0,21423
132356,0,0,0,101,0,0,0,0,20824
132357,0,0,0,101,0,0,0,0,20826
132358,0,0,0,101,0,0,0,0,21428
132359,0,0,0,101,0,0,0,0,21429
132360,0,0,0,101,0,0,0,0,23918
132362,0,0,0,101,0,0,0,0,21424
132363,0,0,0,101,0,0,0,0,20792
132366,0,0,0,101,0,0,0,0,21467
132370,0,0,0,101,0,0,0,0,23568
132374,0,0,0,101,0,0,0,0,22167
132375,0,0,0,10,0,0,65536,0,22007
132376,0,0,0,101,0,0,0,0,22478
132380,0,0,0,101,0,0,0,0,21630
132381,0,0,0,101,0,0,0,0,21488
132382,0,0,0,101,0,0,0,0,21371
132383,0,0,0,101,0,0,0,0,20829
132387,0,0,0,101,0,0,0,0,21268
132388,0,0,0,101,0,0,0,0,21287
132389,0,0,0,101,0,0,0,0,22191
132391,0,0,0,101,0,0,0,0,20806
132392,0,0,0,101,0,0,0,0,20808
132393,0,0,0,101,0,0,20,0,20563
132395,0,0,0,101,0,0,0,0,21509
132396,0,0,0,101,0,0,0,0,20514
132398,0,0,0,101,0,0,0,0,20528
132399,0,0,3000,25,0,0,40,0,23378
132400,0,0,0,101,0,0,0,0,20823
132401,0,0,0,101,0,0,0,0,21526
132402,0,0,0,101,0,0,0,0,21527
132403,0,0,0,101,0,0,0,0,21528
132404,0,0,0,101,0,0,0,0,20760
132405,0,0,0,101,0,0,0,0,20427
132406,0,0,0,100,0,0,0,0,20968
132407,0,0,0,101,0,0,0,0,20969
132408,0,0,0,101,0,0,0,0,20987
132409,0,0,0,101,0,0,0,0,21513
132410,0,0,0,101,0,0,0,0,26104
132411,0,0,0,101,0,0,0,0,22498
132412,0,0,0,101,0,0,0,0,21559
132414,0,0,0,101,0,0,0,0,21134
132416,0,0,0,101,0,0,0,0,21886
132420,0,0,0,101,0,0,0,0,20429
132421,0,0,0,101,0,0,0,0,21074
132423,0,0,0,101,0,0,0,0,20381
132424,0,0,0,101,0,0,0,0,20373
132426,0,0,0,101,0,0,0,0,23121
132427,0,0,0,101,0,0,0,0,21880
132430,0,0,0,101,0,0,0,0,22846
132432,0,0,0,100,4,0,680,0,20925
132436,0,0,0,101,0,0,0,0,21898
132437,0,0,0,101,0,0,0,0,20869
132444,0,0,0,101,0,0,0,0,21943
132446,0,0,0,101,0,0,0,0,21643
132447,0,0,0,101,0,0,1,0,21187
132448,0,0,0,101,0,0,0,0,21417
132449,0,0,0,101,0,0,0,0,21928
132450,0,0,0,101,0,0,0,0,21510
132452,0,0,0,101,0,0,0,0,21342
132453,0,0,0,1,0,0,1048576,0,21334
132454,0,0,0,101,0,0,0,0,21393
132455,0,0,0,101,0,0,0,0,21416
132457,0,0,0,100,1,0,87376,0,21091
132459,0,0,0,101,0,0,0,0,22095
132461,0,0,0,101,0,0,0,0,21628
132462,0,0,0,101,0,0,0,0,21938
132463,0,0,0,101,0,0,0,0,20483
132464,0,0,0,101,0,0,0,0,21179
132465,0,0,0,40,0,0,20,0,22288
132466,0,0,0,101,0,0,0,0,20229
132467,0,0,0,101,0,0,0,0,21396
132468,0,0,0,101,0,0,0,0,21644
132469,0,0,0,75,0,0,20,0,21645
132470,0,0,0,101,0,0,0,0,21646
132471,0,0,0,101,0,0,0,0,21511
132473,0,0,0,101,0,0,0,0,20830
132474,0,0,0,101,0,0,0,0,21029
132475,0,10,0,101,0,0,0,0,21047
132476,0,0,0,101,0,0,0,0,21048
132477,0,0,0,101,0,0,0,0,20702
132484,0,0,0,100,30,0,40,0,20230
132485,0,0,0,101,0,0,0,0,20430
132486,0,0,0,101,0,0,0,0,20431
132487,0,0,0,101,0,0,0,0,21861
132488,0,0,0,101,0,0,0,0,21862
132489,0,0,0,101,0,0,0,0,21397
132490,0,0,0,101,0,0,0,0,21398
132491,0,0,0,101,0,0,0,0,21399
132492,0,0,0,1,0,0,20,0,20884
132493,0,0,0,101,0,0,0,0,21976
132498,0,0,0,101,0,0,0,0,21472
132504,0,0,0,101,0,0,0,0,23509
132505,0,0,0,101,0,0,0,0,21489
132506,0,0,0,101,0,0,0,0,21490
132507,0,0,0,101,0,0,0,0,21491
132508,0,0,0,101,0,0,0,0,21075
132510,0,0,0,101,0,0,0,0,20758
132511,0,0,0,101,0,0,0,0,22054
132516,0,0,0,101,0,0,0,0,21180
132517,0,0,0,101,0,0,0,0,21181
132518,0,0,0,101,0,0,0,0,21372
132519,0,0,0,15,0,0,40,0,21387
132520,0,0,0,101,0,0,0,0,21388
132521,0,0,0,101,0,0,0,0,21389
132522,0,0,0,101,0,0,0,0,21390
132523,0,0,0,101,0,0,0,0,20564
132524,0,0,0,101,0,0,0,0,21333
132525,0,0,0,101,0,0,0,0,21335
132526,0,0,0,101,0,0,0,0,21336
132527,0,0,0,101,0,0,0,0,21492
132530,0,0,0,101,0,0,0,0,21932
132531,0,0,0,101,0,0,0,0,21889
132533,0,0,0,101,0,0,0,0,22102
132534,0,0,0,100,0,0,20,0,20809
132538,0,0,0,101,0,0,0,0,20863
132539,0,0,0,101,0,0,0,0,20559
132543,0,0,0,15,0,0,20,0,21788
132544,0,0,0,30,0,0,20,0,21789
132545,0,0,0,101,0,0,0,0,21128
132546,0,0,0,101,0,0,0,0,21129
132549,0,0,0,101,0,0,0,0,22271
132550,0,0,0,101,0,0,0,0,21631
132551,0,0,0,101,0,0,0,0,22786
132552,0,0,0,101,0,0,0,0,21647
132553,0,0,0,101,0,0,0,0,21648
132554,0,0,0,101,0,0,0,0,22205
132555,0,0,0,101,0,0,0,0,22207
132556,0,0,0,101,0,0,0,0,22208
132557,0,0,0,101,0,0,0,0,22209
132558,0,0,0,101,0,0,0,0,22210
132559,0,0,0,101,0,0,0,0,21401
132560,0,0,0,101,0,0,0,0,21402
132561,0,0,0,101,0,0,0,0,21536
132562,0,0,0,101,0,0,0,0,21537
132564,0,0,0,101,0,0,0,0,20989
132565,0,0,0,101,0,0,0,0,21011
132566,0,0,0,101,0,0,0,0,21130
132568,0,0,0,15,0,0,20,0,21080
132570,0,0,0,101,0,0,0,0,20432
132571,0,0,0,101,0,0,0,0,20433
132572,0,0,0,101,0,0,0,0,20714
132573,0,0,0,101,0,0,0,0,20544
132574,0,0,0,101,0,0,0,0,20664
132575,0,0,0,101,0,0,0,0,20666
132576,0,0,0,101,0,0,0,0,20813
132578,0,0,0,101,0,0,0,0,21473
132582,0,0,0,101,0,0,0,0,20367
132583,0,0,0,101,0,0,0,0,20369
132585,0,0,0,101,0,0,0,0,20148
132587,0,0,0,101,0,0,87376,0,21230
132590,0,0,0,101,0,0,0,0,23180
132592,0,0,0,101,0,0,0,0,23001
132593,0,0,0,101,0,0,0,0,23002
132594,0,0,0,101,0,0,0,0,23003
132597,0,0,0,101,0,0,0,0,23504
132599,0,0,0,101,0,0,0,0,21730
132600,0,0,0,101,0,0,0,0,21809
132601,0,0,0,101,0,0,0,0,21642
132602,0,0,0,40,0,0,20,0,22287
132604,0,0,0,101,0,0,0,0,22778
132605,0,0,0,101,0,0,0,0,21638
132607,0,0,0,101,0,0,0,0,22696
132608,0,0,0,101,0,0,0,0,23560
132609,0,0,0,101,0,0,0,0,23562
132611,0,0,0,101,0,0,0,0,21808
132612,0,0,0,101,0,0,0,0,23705
132613,0,0,0,101,0,0,0,0,21741
132614,0,0,0,0,0,0,1048576,0,21959
132615,0,0,0,101,0,0,0,0,22011
132616,0,0,0,101,0,0,0,0,22012
132617,0,0,0,101,0,0,0,0,22047
132618,0,0,0,101,0,0,0,0,21736
132623,0,0,0,101,0,0,0,0,20827
132624,0,0,0,101,0,0,0,0,21076
132625,0,0,0,101,0,0,0,0,21077
132626,0,0,0,101,0,0,0,0,21078
132627,0,0,0,101,0,0,0,0,21556
132628,0,0,0,101,0,0,0,0,22837
132630,0,0,0,101,0,0,0,0,22597
132631,0,0,0,101,0,0,0,0,22598
132632,0,0,0,101,0,0,0,0,22600
132633,0,0,0,101,0,0,0,0,21457
132634,0,0,0,101,0,0,0,0,21458
132635,0,0,0,100,0,0,20,0,21747
132636,0,0,0,101,0,0,0,0,23361
132639,0,0,0,101,0,0,0,0,23102
132641,0,0,0,101,0,0,0,0,21442
132642,0,0,0,101,0,0,0,0,21443
132643,0,0,0,101,0,0,0,0,23344
132644,0,0,0,101,0,0,0,0,21451
132645,0,0,0,101,0,0,0,0,20298
132646,0,0,0,101,0,0,0,0,20313
132647,0,0,0,101,0,0,0,0,20314
132648,0,0,0,101,0,0,0,0,21013
132650,0,0,0,101,0,0,0,0,22562
132651,0,0,0,101,0,0,0,0,22565
132652,0,0,0,101,0,0,0,0,22566
132653,0,0,0,101,0,0,0,0,22575
132658,0,0,0,101,0,0,0,0,21939
132663,0,50,0,101,0,0,0,0,23402
132664,0,0,0,101,0,0,0,0,23406
132665,0,0,0,101,0,0,0,0,23407
132666,0,0,0,101,0,0,0,0,21731
132667,0,0,0,101,0,0,0,0,21732
132668,0,0,0,101,0,0,0,0,21096
132669,0,0,0,101,0,0,0,0,21097
132670,0,0,0,101,0,0,0,0,21186
132671,0,0,0,101,0,0,0,0,20560
132673,0,0,0,101,0,0,0,0,22944
132674,0,0,0,101,0,0,0,0,22945
132675,0,0,0,101,0,0,0,0,22695
132676,0,0,0,101,0,0,0,0,22416
132678,0,0,0,101,0,0,0,0,21900
132679,0,0,0,101,0,0,0,0,21450
132681,0,0,0,25,0,0,20,0,21841
132682,0,0,0,101,0,0,0,0,21848
132683,0,0,0,101,0,0,0,0,22200
132684,0,0,0,101,0,0,0,0,21733
132685,0,0,0,101,0,0,0,0,21734
132686,0,0,0,101,0,0,0,0,23345
132687,0,0,0,101,0,0,0,0,23163
132690,0,0,0,101,0,0,0,0,21901
132691,0,0,0,101,0,0,0,0,21902
132692,0,0,0,101,0,0,0,0,21903
132693,0,0,0,101,0,0,0,0,22423
132695,0,0,0,101,0,0,0,0,22919
132699,0,0,0,101,0,0,0,0,23206
132700,0,0,0,101,0,0,0,0,21707
132701,0,0,0,101,0,0,0,0,21708
132702,0,0,0,101,0,0,0,0,23362
132703,0,0,0,101,0,0,0,0,22882
132704,0,0,0,101,0,0,0,0,23765
132705,0,0,0,101,0,0,0,0,21787
132707,0,0,0,101,0,0,0,0,21835
132708,0,0,0,101,0,0,0,0,23013
132709,0,0,0,101,0,0,0,0,21670
132710,0,0,0,101,0,0,0,0,22199
132712,0,0,0,101,0,0,0,0,23357
132713,0,0,0,101,0,0,0,0,21904
132714,0,0,0,101,0,0,0,0,21905
132715,0,0,0,101,0,0,0,0,22192
132716,0,0,0,101,0,0,0,0,22886
132717,0,0,0,101,0,0,0,0,23207
132718,0,0,0,101,0,0,0,0,23208
132719,0,0,0,101,0,0,0,0,23209
132720,0,0,0,101,0,0,0,0,22424
132721,0,0,0,101,0,0,0,0,21881
132722,0,0,0,101,0,0,0,0,22741
132723,0,0,0,20,0,0,87376,0,21890
132725,0,0,0,101,0,0,0,0,23148
132731,0,0,0,101,0,0,0,0,21639
132732,0,0,0,101,0,0,0,0,23113
132733,0,0,0,101,0,0,0,0,23019
132735,0,0,0,101,0,0,0,0,23360
132736,0,0,0,101,0,0,0,0,22051
132738,0,0,0,101,0,0,0,0,23566
132740,0,0,0,101,0,0,0,0,21448
132741,0,0,0,101,0,0,0,0,21455
132742,0,0,0,101,0,0,0,0,23408
132743,0,0,0,101,0,0,0,0,23343
132744,0,0,0,101,0,0,0,0,21910
132745,0,0,0,101,0,0,0,0,21668
132746,0,0,0,101,0,0,0,0,21836
132747,0,0,0,101,0,0,0,0,21837
132752,0,0,0,100,0,0,0,0,20893
132756,0,0,0,101,0,0,0,0,22792
132757,0,0,0,101,0,0,0,0,23022
132758,0,0,0,101,0,0,0,0,21456
132759,0,0,0,101,0,0,0,0,21952
132760,0,0,0,101,0,0,0,0,21967
132762,0,0,0,101,0,0,0,0,21653
132763,0,0,0,20,0,0,1048576,0,21838
132764,0,0,0,101,0,0,0,0,21847
132765,0,0,0,101,0,0,0,0,22801
132767,0,0,0,101,0,0,0,0,23011
132771,0,0,0,101,0,0,87376,0,21879
132772,0,0,0,101,0,0,0,0,21896
132775,0,0,0,101,0,0,0,0,22193
132776,0,0,0,101,0,0,0,0,22194
132777,0,0,0,101,0,0,0,0,21955
132778,0,0,0,101,0,0,0,0,21654
132779,0,0,0,101,0,0,0,0,21655
132782,0,0,0,101,0,0,0,0,23012
132784,0,0,0,101,0,0,0,0,22334
132785,0,0,0,101,0,0,0,0,21709
132786,0,0,0,101,0,0,0,0,21791
132791,0,0,0,101,0,0,0,0,21493
132796,0,0,0,101,0,0,0,0,22941
132797,0,20,0,101,0,0,0,0,21687
132798,0,0,0,101,0,0,0,0,21688
132799,0,0,0,101,0,0,0,0,22053
132800,0,0,0,101,0,0,0,0,22647
132803,0,0,0,50,0,0,20,0,21911
132804,0,0,0,101,0,0,0,0,22520
132805,0,0,0,101,0,0,0,0,22852
132806,0,0,0,101,0,0,0,0,22736
132807,0,0,0,101,0,0,0,0,21640
132808,0,0,0,101,0,0,0,0,21641
132809,0,0,0,101,0,0,0,0,21669
132810,0,0,0,101,0,0,0,0,20811
132811,0,0,0,101,0,0,0,0,21869
132812,0,0,0,101,0,0,0,0,22942
132813,0,0,0,101,0,0,0,0,23452
132814,0,0,0,101,0,0,0,0,22417
132815,0,0,1000,100,0,0,680,0,22618
132817,0,0,0,101,0,0,0,0,21840
132818,0,0,0,101,0,0,0,0,23269
132819,0,0,0,101,0,0,0,0,21973
132821,0,0,0,101,0,0,0,0,21921
132822,0,0,0,101,0,0,0,0,22737
132823,0,0,0,101,0,0,0,0,22128
132824,0,0,0,101,0,0,0,0,21949
132825,0,5,0,101,0,0,0,0,22433
132826,0,0,0,101,0,0,0,0,22439
132827,0,0,0,101,0,0,0,0,21874
132829,0,0,0,101,0,0,0,0,22781
132831,0,0,0,101,0,0,0,0,23024
132832,0,0,0,101,0,0,0,0,23025
132835,0,0,0,101,0,0,0,0,21461
132838,0,0,0,101,0,0,0,0,22441
132839,0,0,0,101,0,0,0,0,22564
132840,0,0,0,101,0,0,0,0,22577
132841,0,0,0,101,0,0,0,0,21950
132842,0,0,0,101,0,0,0,0,23325
132843,0,0,0,25,20,0,139944,0,20545
132844,0,0,0,101,0,0,0,0,20546
132845,0,0,0,101,0,0,0,0,20547
132847,0,0,0,101,0,0,0,0,22027
132848,0,0,0,101,0,0,0,0,22048
132849,0,0,0,101,0,0,0,0,21737
132850,0,0,0,101,0,0,0,0,21740
132852,0,0,0,101,0,0,0,0,22676
132853,0,0,0,101,0,0,0,0,31363
132854,0,0,0,101,0,0,0,0,22411
132855,0,0,0,101,0,0,0,0,22591
132856,0,0,0,101,0,0,0,0,22592
132857,0,0,0,101,0,0,0,0,22599
132858,0,0,0,101,0,0,0,0,22639
132859,0,0,0,101,0,0,0,0,23363
132860,0,0,0,101,0,0,0,0,23365
132861,0,0,0,101,0,0,0,0,21494
132862,0,0,0,101,0,0,0,0,21525
132865,0,0,0,101,0,0,0,0,20855
132866,0,0,0,101,0,0,0,0,23559
132867,0,0,0,101,0,0,0,0,22722
132868,0,0,0,101,0,0,0,0,23445
132869,0,0,0,101,0,0,0,0,23446
132870,0,0,0,101,0,0,0,0,23448
132871,0,0,0,101,0,0,0,0,22355
132873,0,0,0,101,0,0,0,0,22693
132874,0,0,0,101,0,0,0,0,22694
132875,0,0,0,101,0,0,0,0,22593
132876,0,0,0,101,0,0,0,0,22665
132878,0,0,0,101,0,0,0,0,22619
132879,0,0,1000,50,0,0,680,0,22620
132882,0,0,0,101,0,0,0,0,22709
132883,0,0,0,101,0,0,0,0,21337
132884,0,0,0,101,0,0,0,0,21338
132885,0,0,0,101,0,0,0,0,21400
132888,0,0,0,101,0,0,0,0,23449
132890,0,0,0,100,0,0,0,0,22641
132891,0,0,0,101,0,0,0,0,23324
132892,0,0,0,101,0,0,0,0,23054
132893,0,0,0,101,0,0,0,0,23453
132894,0,0,0,101,0,0,0,0,23454
132896,0,0,0,101,0,0,0,0,22596
132897,0,0,0,101,0,0,0,0,22717
132900,0,0,0,101,0,0,0,0,23600
132905,0,0,0,40,0,0,20,0,22283
132906,0,0,0,40,0,0,20,0,22286
132907,0,0,0,101,0,0,0,0,22567
132909,0,0,0,101,0,0,0,0,22049
132910,0,0,0,101,0,0,0,0,22050
132911,0,0,0,101,0,0,0,0,22418
132912,0,0,0,101,0,0,0,0,22422
132913,0,0,0,101,0,0,0,0,23073
132914,0,0,120000,2,0,0,172712,0,21969
132915,0,0,0,101,0,0,0,0,23317
132918,0,0,0,101,0,0,0,0,22644
132920,0,500,0,101,0,0,0,0,22788
132921,0,0,0,101,0,0,0,0,22677
132922,0,0,0,4,0,0,81920,0,27774
132923,0,0,0,100,4,0,680,0,20927
132926,0,0,0,101,0,0,0,0,22789
132927,0,0,0,101,0,0,0,0,22790
132928,0,0,0,101,0,0,0,0,21729
132929,0,0,0,101,0,0,0,0,23004
132930,0,0,0,101,0,0,0,0,22840
132932,0,0,0,101,0,0,0,0,21444
132933,0,0,0,101,0,0,0,0,22119
132938,0,5,0,101,0,0,0,0,22959
132939,0,0,0,101,0,0,0,0,22924
132940,0,0,0,101,0,0,0,0,21633
132941,0,0,0,101,0,0,0,0,22068
