ID,GeosetGroupOverride,ItemVisual,ParticleColorID,ItemRangedDisplayInfoID,OverrideSwooshSoundKitID,SheatheTransformMatrixID,StateSpellVisualKitID,SheathedSpellVisualKitID,UnsheathedSpellVisualKitID,Flags,ModelResourcesID[0],ModelResourcesID[1],ModelMaterialResourcesID[0],ModelMaterialResourcesID[1],ModelType[0],ModelType[1],GeosetGroup[0],GeosetGroup[1],GeosetGroup[2],GeosetGroup[3],GeosetGroup[4],GeosetGroup[5],AttachmentGeosetGroup[0],AttachmentGeosetGroup[1],AttachmentGeosetGroup[2],AttachmentGeosetGroup[3],AttachmentGeosetGroup[4],AttachmentGeosetGroup[5],HelmetGeosetVis[0],HelmetGeosetVis[1]
148199,0,0,1603,0,0,0,0,0,0,0,37494,0,233676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148200,0,0,1605,0,0,0,0,0,0,0,37494,0,233677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148201,0,0,1604,0,0,0,0,0,0,0,37494,0,233678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148202,0,0,1602,0,0,0,0,0,0,0,37494,0,242769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148203,0,0,1603,0,0,0,0,0,0,0,37494,0,242771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148204,0,0,1605,0,0,0,0,0,0,0,37494,0,242772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148205,0,0,1604,0,0,0,0,0,0,0,37494,0,242770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148206,0,294,0,0,0,0,0,0,0,0,643,0,70573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148207,0,327,0,0,0,0,0,0,0,0,643,0,70573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148208,0,327,0,0,0,0,0,0,0,0,643,0,70573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148209,0,327,0,0,0,0,0,0,0,0,643,0,70573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148210,0,0,1602,0,0,0,0,0,0,0,37495,0,242773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148211,0,0,1604,0,0,0,0,0,0,0,37495,0,242776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148212,0,0,1603,0,0,0,0,0,0,0,37495,0,242774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148213,0,0,1605,0,0,0,0,0,0,0,37495,0,242775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148214,0,0,1602,0,0,0,0,0,0,0,37496,0,242777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148215,0,0,1602,0,0,0,0,0,0,0,37497,0,242783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148216,0,0,1605,0,0,0,0,0,0,0,37498,0,242785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148217,0,0,1603,0,0,0,0,0,0,0,37496,0,242779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148218,0,0,1605,0,0,0,0,0,0,0,37496,0,242780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148219,0,0,1604,0,0,0,0,0,0,0,37496,0,242778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148220,0,0,1602,0,0,0,0,0,0,0,37495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148221,0,0,1604,0,0,0,0,0,0,0,37497,0,242784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148222,0,0,1603,0,0,0,0,0,0,0,37497,0,242781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148223,0,0,1604,0,0,0,0,0,0,0,37494,0,242778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148224,0,0,1602,0,0,0,0,0,0,0,37494,0,242777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148225,0,0,1605,0,0,0,0,0,0,0,37494,0,242780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148226,0,0,1603,0,0,0,0,0,0,0,37494,0,242779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148227,0,0,1605,0,0,0,0,0,0,0,37497,0,242782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148228,0,0,1604,0,0,0,0,0,0,0,37498,0,242786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148229,0,0,1606,0,0,0,0,0,0,0,37498,0,242787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148230,0,0,1603,0,0,0,0,0,0,0,37498,0,242788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148231,0,327,0,0,0,0,0,0,0,0,28979,0,107654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148232,0,0,0,0,0,0,0,0,0,0,37403,0,236410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148233,0,0,0,0,0,0,0,0,0,0,29285,0,56419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0
148234,0,0,0,0,0,0,0,0,0,0,29285,0,235873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0
148235,0,0,0,0,0,0,0,0,0,0,29286,0,235878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
148245,0,0,0,0,0,0,0,0,0,0,0,29286,0,235878,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148248,0,0,0,0,0,0,0,0,0,0,0,0,235880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
148253,0,0,0,0,0,0,0,0,0,0,35172,0,235871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0
148254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148256,0,0,0,0,0,0,0,0,0,0,37014,0,235881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148261,0,327,0,0,0,0,0,0,0,0,16232,0,24313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148262,0,0,0,0,0,0,0,0,0,0,5754,0,55056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0
148263,0,0,0,0,0,0,0,0,0,0,1234,0,67859,67859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
148269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
148273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
148276,0,327,1412,0,0,0,0,0,0,0,33467,0,206015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148277,0,328,1412,0,0,0,0,0,0,0,33467,0,206015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148282,0,0,0,0,0,0,0,0,0,0,16118,16118,77759,77759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148284,0,0,0,0,0,0,0,0,0,0,33316,0,194594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
148288,0,0,0,0,0,0,0,0,0,0,35184,0,235880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148293,0,0,0,0,0,0,0,0,0,0,35184,0,235880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
148295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
148297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
148299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
148300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148304,0,0,0,0,0,0,0,0,0,0,37321,0,235514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148305,0,0,0,0,0,0,0,0,0,256,37419,0,236836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148306,0,138,0,0,0,0,0,0,0,0,16503,0,23504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148307,0,0,1412,0,0,0,0,0,0,256,33420,0,205701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148308,0,0,1466,0,0,0,0,0,0,1024,33420,0,205700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148309,0,0,1468,0,0,0,0,0,0,1024,33420,0,205699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148310,0,0,1467,0,0,0,0,0,0,256,33420,0,205698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148311,0,0,1478,0,0,0,0,0,0,256,33597,0,208157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148312,0,0,1481,0,0,0,0,0,0,256,33597,0,208160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148313,0,0,1480,0,0,0,0,0,0,256,33597,0,208159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148314,0,0,1479,0,0,0,0,0,0,256,33597,0,208158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148315,0,0,0,0,0,0,0,0,0,256,33418,0,205612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148316,0,0,0,0,0,0,0,0,0,1024,33418,0,205611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148317,0,0,0,0,0,0,0,0,0,256,33418,0,205610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148318,0,0,0,0,0,0,0,0,0,1024,33418,0,205609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148320,0,0,0,0,0,0,0,0,0,256,37535,0,248627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148321,0,0,0,0,0,0,0,0,0,256,37535,0,248626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148322,0,0,0,0,0,0,0,0,0,256,37535,0,248625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148323,0,0,0,0,0,0,0,0,0,256,37535,0,248624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148327,0,0,956,0,0,0,0,0,0,0,25731,0,235510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148331,0,0,956,0,0,0,0,0,0,0,25733,0,235508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,306
148332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148334,0,0,956,0,0,0,0,0,0,0,25745,25745,235509,235509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148347,0,0,0,0,0,0,0,0,0,2304,37535,0,248626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148348,0,0,0,0,0,0,0,0,0,2304,36638,0,222673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148349,0,0,0,0,0,0,0,0,0,2304,36638,0,222672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148350,0,0,0,0,0,0,0,0,0,2304,36638,0,222671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148351,0,0,0,0,0,0,0,0,0,2304,36638,0,222670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148352,0,0,0,0,0,0,0,0,0,2304,35951,0,222670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148353,0,0,0,0,0,0,0,0,0,2304,35951,0,222671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148354,0,0,0,0,0,0,0,0,0,2304,35951,0,222672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148355,0,0,0,0,0,0,0,0,0,2304,35951,0,222673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148356,0,0,0,0,0,0,0,0,0,2304,37300,0,235453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148357,0,0,0,0,0,0,0,0,0,2304,37300,0,235455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148358,0,0,0,0,0,0,0,0,0,2304,37300,0,235456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148359,0,0,0,0,0,0,0,0,0,2304,37300,0,235457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148360,0,0,0,0,0,0,0,0,0,2304,35368,0,218072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148361,0,0,0,0,0,0,0,0,0,2304,35368,0,218071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148362,0,0,0,0,0,0,0,0,0,2304,35368,0,218070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148363,0,0,0,0,0,0,0,0,0,2304,35368,0,218069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148364,0,0,1566,0,0,0,0,0,0,2304,35343,0,217750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148365,0,0,1565,0,0,0,0,0,0,2304,35343,0,217749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148366,0,0,1564,0,0,0,0,0,0,2304,35343,0,217748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148367,0,0,1563,0,0,0,0,0,0,2304,35343,0,217747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148368,0,0,0,0,0,0,0,0,0,2304,35317,0,217506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148369,0,0,0,0,0,0,0,0,0,2304,35317,0,217505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148370,0,0,0,0,0,0,0,0,0,2304,35317,0,217504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148371,0,0,0,0,0,0,0,0,0,2304,35317,0,217503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148372,0,0,0,0,0,0,0,0,0,2304,35270,0,217104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148373,0,0,0,0,0,0,0,0,0,2304,35270,0,217103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148374,0,0,0,0,0,0,0,0,0,2304,35270,0,217102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148375,0,0,0,0,0,0,0,0,0,2304,35270,0,217101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148376,0,0,0,0,0,0,0,0,0,2304,35231,0,216858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148377,0,0,0,0,0,0,0,0,0,2304,35231,0,216857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148378,0,0,0,0,0,0,0,0,0,2304,35231,0,216856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148379,0,0,0,0,0,0,0,0,0,2304,35231,0,216855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148380,0,105,0,0,0,0,0,0,0,2304,36638,0,222671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148381,0,0,0,45,0,0,0,0,0,0,37388,0,236306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148382,0,0,0,0,0,0,0,0,0,0,37465,0,237446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
148394,0,138,1381,0,0,0,0,0,0,0,33706,0,214291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148395,0,0,0,0,0,0,0,0,0,0,32717,0,161121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148396,0,0,0,0,0,0,0,0,0,0,32716,0,161120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148397,0,0,0,0,0,0,0,0,0,0,2945,0,51831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367
148398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148403,0,0,0,0,0,0,0,0,0,0,2945,0,51831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,367
148404,0,328,0,0,0,0,0,0,0,0,28979,0,107654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148405,0,329,0,0,0,0,0,0,0,0,28979,0,107654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148406,0,328,0,0,0,0,0,0,0,0,31614,0,129402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148407,0,0,0,0,0,0,0,0,0,256,37620,0,248852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148408,0,0,0,0,0,0,0,0,0,256,37620,0,248851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148409,0,0,0,0,0,0,0,0,0,256,37620,0,248850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148410,0,0,0,0,0,0,0,0,0,256,37620,0,248849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148414,0,0,0,0,0,0,0,0,0,0,37321,0,235513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148415,0,0,0,0,0,0,0,0,0,0,37321,0,235512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148416,0,0,0,0,0,0,0,0,0,0,37321,0,235511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148417,0,0,0,0,0,0,0,0,0,0,37322,0,235515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148418,0,0,0,0,0,0,0,0,0,0,37322,0,235516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148419,0,0,0,0,0,0,0,0,0,0,37322,0,235517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148420,0,0,0,0,0,0,0,0,0,0,37322,0,235518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148421,0,0,0,0,0,0,0,0,0,0,37323,0,235522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148422,0,0,0,0,0,0,0,0,0,0,37323,0,235519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148423,0,0,0,0,0,0,0,0,0,0,37323,0,235520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148424,0,0,0,0,0,0,0,0,0,0,37323,0,235521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148425,0,0,1622,0,0,0,0,0,0,0,37323,0,235521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
