ID,MaterialResourcesID,TextureType,ModelIndex,ItemDisplayInfoID
70480,21716,2,0,26330
70481,16880,2,0,26331
70482,21429,2,0,32956
70483,21428,2,0,32957
70484,21427,2,0,32958
70485,21426,2,0,32959
70486,21433,2,0,32963
70487,21430,2,0,32964
70488,21431,2,0,32965
70489,21705,2,0,32966
70490,21706,2,0,32967
70491,21434,2,0,32968
70492,21435,2,0,32969
70493,21439,2,0,32970
70494,21437,2,0,32972
70495,21436,2,0,32973
70496,20597,2,0,32978
70497,20598,2,0,32979
70498,20596,2,0,32980
70499,20439,2,0,32135
70500,25935,2,0,32140
70501,23439,2,0,31510
70502,23439,2,1,31510
70503,21614,2,0,31514
70504,21206,2,0,31517
70505,23733,2,0,31119
70506,24621,2,0,31120
70507,21734,2,0,27660
70508,26688,2,0,27664
70509,26688,2,1,27664
70510,15844,2,0,27666
70511,25977,2,0,27667
70512,25977,2,1,27667
70513,25726,2,0,29939
70514,21743,2,0,29941
70515,20416,2,0,29942
70516,26188,2,0,29944
70517,26188,2,1,29944
70518,23046,2,0,29952
70519,22893,2,0,30785
70520,22893,2,1,30785
70521,23538,2,0,30791
70522,20415,2,0,30793
70523,22574,2,0,30796
70524,26219,2,0,29533
70525,26219,2,1,29533
70526,18605,2,0,31567
70527,24214,2,0,32034
70528,24214,2,1,32034
70529,23553,2,0,28572
70530,26907,2,0,28573
70531,23552,2,0,28575
70532,24114,2,0,28576
70533,23304,2,0,28577
70534,24219,2,0,26068
70535,24219,2,1,26068
70536,15846,2,0,26139
70537,16890,2,0,26141
70538,21794,2,0,30194
70539,24379,2,0,30211
70540,24379,2,1,30211
70541,22374,2,0,30255
70542,15431,2,0,33736
70543,23837,2,0,33761
70544,23837,2,1,33761
70545,22310,2,0,33796
70546,22310,2,1,33796
70547,16877,2,0,33733
70548,22425,2,0,33734
70549,15435,2,0,33735
70550,16854,2,0,33737
70551,22857,2,0,32739
70552,22857,2,1,32739
70553,25685,2,0,35751
70554,25685,2,1,35751
70555,26216,2,0,34324
70556,26212,2,1,34324
70557,23425,2,0,34939
70558,20419,2,0,36715
70559,21478,2,0,36730
70560,27141,2,0,36367
70561,27141,2,1,36367
70562,29596,2,0,36371
70563,22331,2,0,33828
70564,23143,2,0,33830
70565,21768,2,0,34495
70566,22268,2,0,34507
70567,22426,2,0,34512
70568,22426,2,0,34513
70569,20504,2,0,34524
70570,22876,2,0,34526
70571,22876,2,1,34526
70572,21536,2,0,30278
70573,23545,2,0,30294
70574,24079,2,0,31805
70575,24576,2,0,31806
70576,24605,2,0,31807
70577,23069,2,0,31808
70578,24597,2,0,31809
70579,14653,2,1,31813
70580,14653,2,1,31814
70581,21632,2,0,31815
70582,23671,2,0,31820
70583,25933,2,0,31822
70584,18711,2,0,34069
70585,18405,2,0,33928
70586,18405,2,0,33943
70587,23036,2,0,31226
70588,23574,2,0,31239
70589,23549,2,0,31240
70590,21802,2,0,31246
70591,23723,2,0,31258
70592,21028,2,0,31263
70593,26930,2,0,31265
70594,22090,2,0,31047
70595,22090,2,1,31047
70596,20465,2,0,31101
70597,18603,2,0,31157
70598,21766,2,0,31167
70599,24227,2,0,31217
70600,24227,2,1,31217
70601,21469,2,0,31260
70602,21027,2,0,31262
70603,15848,2,0,26128
70604,16923,2,0,30798
70605,24430,2,0,32032
70606,24430,2,0,32033
70607,24148,2,0,29924
70608,26226,2,0,29928
70609,26226,2,1,29928
70610,23104,2,0,29931
70611,23551,2,0,29932
70612,21788,2,0,33195
70613,26442,2,0,31692
70614,22360,2,0,30809
70615,23699,2,0,35589
70616,23309,2,0,35593
70617,23164,2,0,35601
70618,25680,2,0,35611
70619,25680,2,1,35611
70620,22244,2,0,34128
70621,25704,2,0,34178
70622,21795,2,0,33398
70623,22160,2,0,34048
70624,22160,2,1,34048
70625,21478,2,0,35784
70626,21711,2,0,35789
70627,23215,2,0,35792
70628,22133,2,0,35793
70629,22133,2,1,35793
70630,21802,2,0,35801
70631,22086,2,0,35802
70632,22086,2,1,35802
70633,20399,2,0,35806
70634,27151,2,0,35807
70635,27151,2,1,35807
70636,20346,2,0,35810
70637,23005,2,0,35811
70638,23006,2,1,35811
70639,22306,2,0,29374
70640,22306,2,1,29374
70641,23865,2,0,27116
70642,23865,2,1,27116
70643,23867,2,0,27123
70644,23867,2,1,27123
70645,21298,2,0,27124
70646,20561,2,0,27720
70647,15438,2,0,27721
70648,18604,2,0,34511
70649,23639,2,0,34554
70650,23649,2,0,35064
70651,23649,2,1,35064
70652,22501,2,0,35071
70653,15403,2,0,35076
70654,15398,2,0,35077
70655,24218,2,0,26147
70656,24218,2,1,26147
70657,21889,2,0,26152
70658,22138,2,0,26164
70659,22138,2,1,26164
70660,18329,2,0,26170
70661,20592,2,0,26172
70662,16887,2,0,26173
70663,26186,2,0,27732
70664,26186,2,1,27732
70665,26218,2,0,27733
70666,26218,2,1,27733
70667,20386,2,0,27734
70668,15438,2,0,27743
70669,23318,2,0,27746
70670,26224,2,0,27748
70671,26224,2,1,27748
70672,20492,2,0,27749
70673,15398,2,0,27752
70674,23599,2,0,27754
70675,23599,2,1,27754
70676,24619,2,0,27756
70677,26185,2,0,27759
70678,26185,2,1,27759
70679,20351,2,0,31371
70680,26227,2,0,31373
70681,26227,2,1,31373
70682,24490,2,0,31381
70683,23420,2,0,32450
70684,20558,2,0,29550
70685,22886,2,0,29551
70686,22886,2,1,29551
70687,23636,2,0,29554
70688,23844,2,0,29557
70689,23844,2,1,29557
70690,24227,2,0,26182
70691,24227,2,1,26182
70692,15410,2,0,26189
70693,21535,2,0,29056
70694,16900,2,0,26991
70695,27138,2,0,26997
70696,27138,2,1,26997
70697,16898,2,0,26999
70698,23841,2,0,27003
70699,23841,2,1,27003
70700,18605,2,0,29685
70701,18605,2,0,29687
70702,26931,2,0,29698
70703,25973,2,0,29699
70704,24196,2,0,29703
70705,23698,2,0,29704
70706,22088,2,0,32092
70707,22088,2,1,32092
70708,21804,2,0,32093
70709,27158,2,0,32016
70710,27158,2,1,32016
70711,16909,2,0,35312
70712,21716,2,0,35318
70713,21716,2,0,35319
70714,22862,2,0,35324
70715,22862,2,1,35324
70716,26214,2,0,35325
70717,26214,2,1,35325
70718,21967,2,0,35326
70719,21967,2,1,35326
70720,23544,2,0,34480
70721,23544,2,0,34481
70722,22846,2,0,34482
70723,22846,2,1,34482
70724,22497,2,0,34484
70725,23141,2,0,34485
70726,20882,2,0,34486
70727,20883,2,0,34487
70728,23216,2,0,35813
70729,23214,2,0,35816
70730,23213,2,0,35817
70731,26671,2,0,35818
70732,23889,2,0,35819
70733,21778,2,0,175668
70734,23864,2,0,175669
70735,23864,2,1,175669
70736,21778,2,0,175676
70737,24213,2,0,175678
70738,24213,2,1,175678
70739,22354,2,0,6600
70740,22360,2,0,18372
70741,22980,2,0,20719
70742,23296,2,0,20825
70743,23419,2,0,20920
70744,22358,2,0,28557
70745,23294,2,0,21022
70746,23317,2,0,175580
70747,24223,2,0,175581
70748,24223,2,1,175581
70749,23615,2,0,175586
70750,23615,2,1,175586
70751,18604,2,0,175591
70752,26186,2,0,175592
70753,26186,2,1,175592
70754,24223,2,0,175597
70755,24223,2,1,175597
70756,20072,2,0,175602
70757,24217,2,0,175603
70758,24217,2,1,175603
70759,21486,2,0,175608
70760,24217,2,0,175609
70761,24217,2,1,175609
70762,18610,2,0,175614
70763,24228,2,0,175615
70764,24228,2,1,175615
70765,18610,2,0,175620
70766,18335,2,0,175622
70767,24223,2,0,175623
70768,24223,2,1,175623
70769,18604,2,0,175627
70770,24231,2,0,175628
70771,24231,2,1,175628
70772,18604,2,0,175632
70773,18604,2,0,175633
70774,24217,2,0,175647
70775,24217,2,1,175647
70776,24222,2,0,175696
70777,24222,2,1,175696
70778,21762,2,0,175160
70779,24219,2,0,175161
70780,24219,2,1,175161
70781,20746,2,0,175207
70782,21744,2,0,175232
70783,27136,2,0,175240
70784,27136,2,1,175240
70785,26207,2,0,175573
70786,26207,2,1,175573
70787,18610,2,0,175288
70788,24212,2,0,175305
70789,24212,2,1,175305
70790,22326,2,0,175312
70791,22326,2,1,175312
70792,20386,2,0,175319
70793,20386,2,0,175324
70794,20749,2,0,175330
70795,24223,2,0,175335
70796,24223,2,1,175335
70797,26182,2,0,175341
70798,26182,2,1,175341
70799,22317,2,0,175352
70800,22317,2,1,175352
70801,25975,2,0,175358
70802,25975,2,1,175358
70803,19763,2,0,175381
70804,26172,2,0,175415
70805,26172,2,1,175415
70806,18604,2,0,175416
70807,26186,2,0,175417
70808,26186,2,1,175417
70809,20386,2,0,175426
70810,26173,2,0,175431
70811,26173,2,1,175431
70812,26194,2,0,175434
70813,26194,2,1,175434
70814,21303,2,0,175440
70815,20386,2,0,175445
70816,24231,2,0,175446
70817,24231,2,1,175446
70818,26224,2,0,175452
70819,26224,2,1,175452
70820,26189,2,0,175471
70821,26189,2,1,175471
70822,26683,2,0,175481
70823,26683,2,1,175481
70824,24201,2,0,175491
70825,24201,2,1,175491
70826,24219,2,0,175502
70827,24219,2,1,175502
70828,22844,2,0,175507
70829,22844,2,1,175507
70830,20756,2,0,175512
70831,20754,2,0,175517
70832,23855,2,0,175525
70833,23855,2,1,175525
70834,21299,2,0,175528
70835,23855,2,0,175529
70836,23855,2,1,175529
70837,18604,2,0,175537
70838,18604,2,0,175549
70839,18604,2,0,175554
70840,23855,2,0,175555
70841,23855,2,1,175555
70842,20374,2,0,175561
70843,20740,2,0,175727
70844,21765,2,0,175733
70845,21955,2,0,175734
70846,21955,2,1,175734
70847,20430,2,0,175742
70848,24403,2,0,175743
70849,24403,2,1,175743
70850,21478,2,0,175747
70851,22890,2,0,175748
70852,22890,2,1,175748
70853,21795,2,0,175768
70854,19766,2,0,175775
70855,20747,2,0,175718
70856,19756,2,0,175721
70857,18603,2,0,175689
70858,26219,2,0,175690
70859,26219,2,1,175690
70860,26681,2,0,175703
70861,26681,2,1,175703
70862,24222,2,0,175712
70863,24222,2,1,175712
70864,27140,2,0,175150
70865,27140,2,1,175150
70866,18332,2,0,175654
70867,24231,2,0,175655
70868,24231,2,1,175655
70869,24231,2,0,175657
70870,24231,2,1,175657
70871,26219,2,0,176837
70872,26219,2,1,176837
70873,21720,2,0,176843
70874,21742,2,0,176851
70875,26688,2,0,176856
70876,26688,2,1,176856
70877,26222,2,0,176868
70878,26222,2,1,176868
70879,24236,2,0,176875
70880,24236,2,1,176875
70881,26219,2,0,176880
70882,26219,2,1,176880
70883,23637,2,0,176883
70884,21719,2,0,176894
70885,23829,2,0,176895
70886,23829,2,1,176895
70887,26688,2,0,176903
70888,26688,2,1,176903
70889,26192,2,0,176910
70890,26192,2,1,176910
70891,15846,2,0,176915
70892,26688,2,0,176916
70893,26688,2,1,176916
70894,15843,2,0,176918
70895,23838,2,0,176919
70896,23838,2,1,176919
70897,18615,2,0,176927
70898,21734,2,0,176932
70899,26217,2,0,176933
70900,26217,2,1,176933
70901,23048,2,0,176938
70902,26221,2,0,176939
70903,26221,2,1,176939
70904,18612,2,0,176944
70905,22133,2,0,176945
70906,22133,2,1,176945
70907,21303,2,0,176950
70908,27138,2,0,176955
70909,27138,2,1,176955
70910,24236,2,0,176960
70911,24236,2,1,176960
70912,22858,2,1,15809
70913,21955,2,0,33083
70914,21955,2,1,33083
70915,23615,2,0,33136
70916,23615,2,1,33136
70917,23823,2,0,26988
70918,23823,2,1,26988
70919,23839,2,0,25790
70920,23839,2,1,25790
70921,22847,2,0,26797
70922,22847,2,1,26797
70923,26224,2,0,25734
70924,26224,2,1,25734
70925,26179,2,0,34037
70926,26179,2,1,34037
70927,24236,2,0,15402
70928,24236,2,1,15402
70929,25979,2,0,14361
70930,25979,2,1,14361
70931,23855,2,0,25700
70932,23855,2,1,25700
70933,24234,2,0,28756
70934,24234,2,1,28756
70935,26173,2,0,14232
70936,26173,2,1,14232
70937,21796,2,0,34608
70938,26205,2,0,17190
70939,26205,2,1,17190
70940,22848,2,0,27414
70941,22848,2,1,27414
70942,23846,2,0,12986
70943,23846,2,1,12986
70944,23843,2,0,16081
70945,23843,2,1,16081
70946,22855,2,0,34310
70947,22855,2,1,34310
70948,27136,2,0,176803
70949,23840,2,0,176807
70950,23840,2,1,176807
70951,26182,2,0,176818
70952,26182,2,1,176818
70953,22855,2,0,176822
70954,22855,2,1,176822
70955,21733,2,0,4176
70956,26224,2,0,21340
70957,26224,2,1,21340
70958,22306,2,0,29378
70959,22306,2,1,29378
70960,26688,2,0,5485
70961,26688,2,1,5485
70962,21715,2,0,30031
70963,16906,2,0,29718
70964,21296,2,0,22027
70965,24603,2,0,6573
70966,16983,2,0,15349
70967,22135,2,0,23499
70968,22135,2,1,23499
70969,16855,2,0,15044
70970,16867,2,0,15834
70971,18603,2,0,15488
70972,26688,2,0,23670
70973,26688,2,1,23670
70974,21491,2,0,15929
70975,26896,2,0,8474
70976,26908,2,0,8455
70977,26209,2,0,8254
70978,26209,2,1,8254
70979,26186,2,0,17293
70980,26186,2,1,17293
70981,24211,2,0,25427
70982,24211,2,1,25427
70983,22136,2,0,25174
70984,22136,2,1,25174
70985,26186,2,0,9651
70986,26895,2,0,1386
70987,24227,2,0,17771
70988,24227,2,1,17771
70989,22851,2,0,1060
70990,18405,2,0,33917
70991,23241,2,0,1733
70992,22383,2,0,1597
70993,21302,2,0,17965
70994,16994,2,0,10639
70995,21478,2,0,35833
70996,23849,2,0,11242
70997,23849,2,1,11242
70998,23072,2,0,2708
70999,23071,2,0,2699
71000,23861,2,0,11688
71001,23861,2,1,11688
71002,20374,2,0,3087
71003,23867,2,0,4799
71004,23867,2,1,4799
71005,24215,2,0,176788
71006,24215,2,1,176788
71007,20373,2,0,3215
71008,23826,2,0,4252
71009,23826,2,1,4252
71010,20373,2,0,5659
71011,18605,2,0,13237
71012,26213,2,0,35590
71013,26213,2,1,35590
71014,22090,2,0,177640
71015,22090,2,1,177640
71016,22862,2,0,180713
71017,22862,2,1,180713
71018,21784,2,0,43277
71019,16881,2,0,43290
71020,16867,2,0,43292
71021,21959,2,0,43297
71022,21959,2,1,43297
71023,20357,2,0,43616
71024,21495,2,0,43221
71025,15388,2,0,38976
71026,15390,2,0,38977
71027,22639,2,0,38995
71028,26909,2,0,38997
71029,22342,2,0,38999
71030,20507,2,0,43013
71031,22096,2,0,43014
71032,22096,2,1,43014
71033,22861,2,0,43227
71034,22861,2,1,43227
71035,20425,2,0,43230
71036,21741,2,0,43237
71037,21177,2,0,43238
71038,21176,2,0,43239
71039,20419,2,0,43244
71040,27180,2,0,43511
71041,27180,2,1,43511
71042,21208,2,0,43514
71043,27176,2,0,43019
71044,27176,2,1,43019
71045,21960,2,0,43027
71046,21960,2,1,43027
71047,22884,2,0,43034
71048,22884,2,1,43034
71049,98155,2,0,43036
71050,23881,2,0,43162
71051,23881,2,1,43162
71052,20403,2,0,43516
71053,23163,2,0,43517
71054,16885,2,0,43518
71055,22300,2,0,43519
71056,16897,2,0,43525
71057,23918,2,0,43531
71058,15418,2,0,43534
71059,24233,2,0,42159
71060,24233,2,1,42159
71061,29607,2,0,42160
71062,29613,2,0,42162
71063,26686,2,0,43169
71064,26686,2,1,43169
71065,23642,2,0,43180
71066,27125,2,0,43181
71067,27125,2,1,43181
71068,20466,2,0,43184
71069,24385,2,0,43186
71070,24385,2,1,43186
71071,24376,2,0,43187
71072,24376,2,1,43187
71073,23461,2,0,42167
71074,23461,2,1,42167
71075,23798,2,0,42171
71076,23798,2,1,42171
71077,24427,2,0,42172
71078,24428,2,0,42173
71079,24429,2,0,42174
71080,22781,2,0,42176
71081,21992,2,0,42177
71082,23620,2,0,42178
71083,22449,2,0,42179
71084,24660,2,0,42180
71085,24121,2,0,42181
71086,23502,2,0,42183
71087,23282,2,0,42184
71088,22786,2,0,42185
71089,22753,2,0,42187
71090,22251,2,0,42188
71091,22457,2,0,42189
71092,15418,2,0,42611
71093,21766,2,0,42103
71094,23833,2,0,42109
71095,23833,2,1,42109
71096,23315,2,0,42115
71097,23495,2,0,42125
71098,23217,2,0,42562
71099,23218,2,0,42563
71100,24084,2,0,42564
71101,24083,2,0,42566
71102,23423,2,0,42613
71103,17184,2,0,42615
71104,24481,2,0,42617
71105,21185,2,0,42620
71106,21192,2,0,42621
71107,21189,2,0,42622
71108,22566,2,0,42624
71109,24072,2,0,42625
71110,22578,2,0,42626
71111,22558,2,0,42628
71112,24077,2,0,42630
71113,23122,2,0,43246
71114,23864,2,0,43250
71115,23864,2,1,43250
71116,21456,2,0,42571
71117,23158,2,0,42573
71118,23158,2,1,42573
71119,24390,2,0,42577
71120,24390,2,1,42577
71121,23878,2,0,42583
71122,23878,2,1,42583
71123,23987,2,0,43253
71124,23455,2,0,43258
71125,23455,2,1,43258
71126,22253,2,0,43259
71127,24311,2,0,43263
71128,23124,2,0,43267
71129,21993,2,0,43539
71130,15388,2,0,43541
71131,23675,2,0,43194
71132,23709,2,0,43195
71133,15420,2,0,43197
71134,22870,2,0,43199
71135,22870,2,1,43199
71136,25939,2,0,43200
71137,16854,2,0,43201
71138,22286,2,0,43202
71139,24554,2,0,43204
71140,23172,2,0,43207
71141,26685,2,0,43209
71142,26685,2,1,43209
71143,23433,2,0,43210
71144,21762,2,0,43213
71145,16889,2,0,43488
71146,22136,2,0,43490
71147,22136,2,1,43490
71148,24164,2,0,43491
71149,22064,2,0,43543
71150,22064,2,1,43543
71151,24556,2,0,42193
71152,20598,2,0,42194
71153,20596,2,0,42195
71154,21156,2,0,43501
71155,20597,2,0,42196
71156,21449,2,0,42198
71157,21449,2,0,42199
71158,21449,2,0,42200
71159,20419,2,0,42201
71160,23959,2,0,42203
71161,23048,2,0,42208
71162,23048,2,0,42209
71163,20415,2,0,42211
71164,23915,2,0,42212
71165,20415,2,0,42213
71166,20736,2,0,42214
71167,20738,2,0,42215
71168,20736,2,0,42216
71169,20737,2,0,42217
71170,23737,2,0,42218
71171,22814,2,0,42219
71172,22964,2,0,42220
71173,23167,2,0,42140
71174,21448,2,0,42145
71175,21566,2,0,42146
71176,21566,2,0,42152
71177,22144,2,0,42644
71178,22144,2,1,42644
71179,21786,2,0,42652
71180,23045,2,0,42653
71181,23855,2,0,42654
71182,23855,2,1,42654
71183,24192,2,0,42655
71184,25680,2,0,37276
71185,25680,2,1,37276
71186,19764,2,0,37586
71187,22203,2,0,37589
71188,21781,2,0,37591
71189,23951,2,0,37410
71190,22612,2,0,33299
71191,25718,2,0,33300
71192,22434,2,0,33302
71193,29601,2,0,33304
71194,21817,2,0,33305
71195,21818,2,0,33307
71196,23708,2,0,33308
71197,21819,2,0,33309
71198,20436,2,0,37009
71199,26212,2,0,35026
71200,26212,2,1,35026
71201,24223,2,0,35033
71202,24223,2,1,35033
71203,22614,2,0,35363
71204,26684,2,0,37482
71205,26684,2,1,37482
71206,26166,2,0,37485
71207,26166,2,1,37485
71208,22325,2,0,37491
71209,22325,2,1,37491
71210,18614,2,0,37492
71211,26181,2,0,37494
71212,26181,2,1,37494
71213,26199,2,0,37496
71214,26199,2,1,37496
71215,20420,2,0,37504
71216,20412,2,0,35892
71217,23588,2,0,35895
71218,23588,2,1,35895
71219,29600,2,0,35898
71220,23889,2,0,36036
71221,25970,2,0,36067
71222,16870,2,0,35377
71223,16874,2,0,35378
71224,26166,2,0,35628
71225,22851,2,0,35662
71226,22851,2,1,35662
71227,21028,2,0,35907
71228,24487,2,0,36068
71229,22380,2,0,36069
71230,22249,2,0,36073
71231,19758,2,0,36384
71232,23290,2,0,37290
71233,23728,2,0,37294
71234,20510,2,0,37300
71235,23010,2,0,37302
71236,23010,2,1,37302
71237,23990,2,0,36698
71238,23493,2,0,37415
71239,15384,2,0,37429
71240,22436,2,0,37017
71241,23497,2,0,37018
71242,22289,2,0,37019
71243,25717,2,0,37020
71244,27116,2,0,37027
71245,27116,2,1,37027
71246,21906,2,0,37030
71247,23718,2,0,37031
71248,23715,2,0,37034
71249,20740,2,0,36385
71250,19758,2,0,36386
71251,22985,2,0,37167
71252,22985,2,1,37167
71253,23677,2,0,37170
71254,23682,2,0,37171
71255,21919,2,0,37173
71256,21201,2,0,37311
71257,21947,2,0,37312
71258,21947,2,1,37312
71259,24195,2,0,37660
71260,24013,2,0,37666
71261,21792,2,0,37448
71262,15395,2,0,33356
71263,24228,2,0,33358
71264,24228,2,1,33358
71265,22452,2,0,35390
71266,23488,2,0,35392
71267,23649,2,0,37175
71268,23649,2,1,37175
71269,21688,2,0,37512
71270,22584,2,0,37524
71271,22259,2,0,37525
71272,21696,2,0,37528
71273,22892,2,0,37531
71274,22892,2,1,37531
71275,21784,2,0,37533
71276,20416,2,0,37667
71277,19762,2,0,35910
71278,29598,2,0,35912
71279,21210,2,0,35924
71280,22850,2,0,35931
71281,22850,2,1,35931
71282,23076,2,0,35932
71283,23571,2,0,35450
71284,22331,2,0,35456
71285,20742,2,0,35466
71286,20423,2,0,35682
71287,21767,2,0,35696
71288,24612,2,0,36575
71289,21954,2,0,36579
71290,21954,2,1,36579
71291,22856,2,0,36583
71292,22856,2,1,36583
71293,23188,2,0,36706
71294,23187,2,0,36707
71295,23189,2,0,36708
71296,23190,2,0,36709
71297,23191,2,0,36710
71298,23192,2,0,36711
71299,23193,2,0,36712
71300,23194,2,0,36713
71301,23195,2,0,36714
71302,26424,2,0,36716
71303,29605,2,0,36725
71304,21817,2,0,36726
71305,23153,2,0,36853
71306,23153,2,1,36853
71307,18606,2,0,36416
71308,25944,2,0,36599
71309,23583,2,0,37334
71310,23583,2,1,37334
71311,23960,2,0,36729
71312,17187,2,0,36738
71313,15446,2,0,36915
71314,16926,2,0,36918
71315,16914,2,0,36921
71316,23723,2,0,36924
71317,23031,2,0,36925
71318,21802,2,0,36926
71319,22859,2,0,36931
71320,22859,2,1,36931
71321,22861,2,0,36932
71322,22861,2,1,36932
71323,21469,2,0,41847
71324,24372,2,0,36888
71325,24372,2,1,36888
71326,22824,2,0,37191
71327,23716,2,0,37192
71328,23191,2,0,37193
71329,23701,2,0,37194
71330,22630,2,0,37195
71331,24334,2,0,37201
71332,21731,2,0,37339
71333,26186,2,0,37340
71334,26186,2,1,37340
71335,18603,2,0,33174
71336,20375,2,0,33189
71337,29599,2,0,33220
71338,25710,2,0,33235
71339,29598,2,0,33236
71340,22437,2,0,33237
71341,22864,2,0,36933
71342,22864,2,1,36933
71343,16844,2,0,36937
71344,23718,2,0,37049
71345,24090,2,0,37050
71346,22627,2,0,37054
71347,23701,2,0,37057
71348,22456,2,0,37063
71349,23864,2,0,37064
71350,23864,2,1,37064
71351,29616,2,0,37209
71352,19760,2,0,37616
71353,19758,2,0,37617
71354,19762,2,0,37618
71355,19757,2,0,37619
71356,24088,2,0,37628
71357,21937,2,0,35945
71358,21744,2,0,35951
71359,22920,2,0,35959
71360,23085,2,0,35961
71361,22790,2,0,35962
71362,22855,2,1,35967
71363,23199,2,0,35968
71364,22858,2,0,35470
71365,22858,2,1,35470
71366,23871,2,0,35473
71367,23871,2,1,35473
71368,20375,2,0,35479
71369,21693,2,0,35484
71370,22426,2,0,35716
71371,20531,2,0,35722
71372,20531,2,0,35723
71373,20531,2,0,35724
71374,27142,2,0,35725
71375,27142,2,1,35725
71376,27142,2,0,35727
71377,27142,2,1,35727
71378,27142,2,0,35729
71379,27142,2,1,35729
71380,22437,2,0,35731
71381,22862,2,0,35764
71382,22862,2,1,35764
71383,22970,2,0,36600
71384,21945,2,0,36602
71385,21945,2,1,36602
71386,26186,2,0,36605
71387,26186,2,1,36605
71388,24235,2,0,36606
71389,24235,2,1,36606
71390,22856,2,0,36610
71391,17185,2,0,36740
71392,21945,2,0,36744
71393,21945,2,1,36744
71394,22317,2,0,36746
71395,22317,2,1,36746
71396,26455,2,0,36253
71397,23487,2,0,36255
71398,24040,2,0,36257
71399,22916,2,0,36259
71400,25939,2,0,36261
71401,25935,2,0,36263
71402,24516,2,0,36442
71403,18612,2,0,36445
71404,15384,2,0,36453
71405,24610,2,0,36454
71406,22851,2,0,36458
71407,22851,2,1,36458
71408,22370,2,0,36467
71409,24063,2,0,36483
71410,23721,2,0,36631
71411,23827,2,0,37344
71412,23827,2,1,37344
71413,20743,2,0,37347
71414,22317,2,0,37355
71415,22317,2,1,37355
71416,15849,2,0,36772
71417,16987,2,0,36945
71418,29606,2,0,36958
71419,24262,2,0,36960
71420,22164,2,0,36964
71421,22164,2,1,36964
71422,22255,2,0,36283
71423,27122,2,0,37093
71424,27122,2,1,37093
71425,25715,2,0,37101
71426,21486,2,0,37224
71427,16900,2,0,37376
71428,22134,2,0,37379
71429,22134,2,1,37379
71430,22438,2,0,33253
71431,22617,2,0,33254
71432,25715,2,0,33255
71433,23964,2,0,37469
71434,24212,2,0,37474
71435,24212,2,1,37474
71436,24195,2,0,37550
71437,21880,2,0,37551
71438,20519,2,0,37554
71439,15435,2,0,37556
71440,23012,2,0,37557
71441,21818,2,0,33291
71442,24402,2,0,35983
71443,24402,2,1,35983
71444,22377,2,0,35992
71445,21744,2,0,35994
71446,23177,2,0,36154
71447,20492,2,0,35505
71448,21536,2,0,35510
71449,21539,2,0,35511
71450,21537,2,0,35512
71451,21533,2,0,35513
71452,21958,2,0,35597
71453,21958,2,1,35597
71454,20512,2,0,35604
71455,25681,2,0,35605
71456,25681,2,1,35605
71457,19765,2,0,35773
71458,19765,2,0,35775
71459,17298,2,0,35827
71460,20510,2,0,35840
71461,21469,2,0,35841
71462,24188,2,0,35855
71463,21908,2,0,36637
71464,22435,2,0,36638
71465,26198,2,0,36640
71466,26198,2,1,36640
71467,23609,2,0,36646
71468,23609,2,1,36646
71469,23671,2,0,36650
71470,27113,2,0,36659
71471,27113,2,1,36659
71472,21770,2,0,36780
71473,16913,2,0,36784
71474,20434,2,0,36785
71475,23089,2,0,36285
71476,22858,2,0,36294
71477,22858,2,1,36294
71478,23867,2,0,36491
71479,23867,2,1,36491
71480,23014,2,0,36494
71481,23155,2,0,36497
71482,23155,2,1,36497
71483,21300,2,0,36505
71484,22845,2,0,37397
71485,22845,2,1,37397
71486,20434,2,0,36998
71487,22286,2,0,37000
71488,22617,2,0,37003
71489,23415,2,0,36317
71490,23864,2,0,37119
71491,23864,2,1,37119
71492,20903,2,0,37125
71493,23641,2,0,37126
71494,24326,2,0,37135
71495,20895,2,0,37256
71496,22267,2,0,37257
71497,23605,2,0,37261
71498,23605,2,1,37261
71499,20401,2,0,37275
71500,16855,2,0,40648
71501,24157,2,0,40650
71502,23447,2,0,40651
71503,23447,2,1,40651
71504,29598,2,0,40654
71505,29598,2,0,40655
71506,29598,2,0,40656
71507,26932,2,0,40657
71508,26932,2,0,40660
71509,26932,2,0,40661
71510,26932,2,0,40662
71511,22629,2,0,41336
71512,22630,2,0,41337
71513,22631,2,0,41338
71514,22632,2,0,41339
71515,22633,2,0,41340
71516,22634,2,0,41341
71517,22635,2,0,41342
71518,22636,2,0,41343
71519,22637,2,0,41344
71520,22638,2,0,41345
71521,22639,2,0,41346
71522,22829,2,0,41347
71523,22830,2,0,41348
71524,22831,2,0,41349
71525,26880,2,0,41351
71526,15400,2,0,40775
71527,15393,2,0,40776
71528,24512,2,0,40778
71529,22811,2,0,40780
71530,21906,2,0,40781
71531,21903,2,0,40782
71532,22784,2,0,40783
71533,22837,2,0,40784
71534,24162,2,0,40785
71535,22571,2,0,40786
71536,23089,2,0,40787
71537,23111,2,0,40788
71538,23099,2,0,40789
71539,23727,2,0,40791
71540,24062,2,0,40792
71541,26230,2,0,40794
71542,26420,2,0,40795
71543,21033,2,0,41462
71544,21795,2,0,41463
71545,22817,2,0,41464
71546,21179,2,0,41465
71547,22443,2,0,41469
71548,21818,2,0,41470
71549,22446,2,0,41471
71550,23020,2,0,41472
71551,26881,2,0,41352
71552,26882,2,0,41353
71553,26883,2,0,41354
