ID,OrderIndex,Field_11_1_7_60520_002,ConditionType,ConditionValue1,ConditionValue2,ConditionValue3,AssistedCombatStepID
19517,2,0,2,0,0,0,4620
19518,3,0,50,2,30,0,4620
19519,4,0,38,3,0,0,4620
19520,0,0,0,0,0,0,4621
19521,1,0,14,0,0,0,4621
19522,2,0,2,0,0,0,4621
19523,3,0,3,5,0,0,4621
19524,0,0,0,0,0,0,4622
19525,1,0,14,0,0,0,4622
19526,2,0,2,0,0,0,4622
19527,3,0,16,188370,0,0,4622
19529,0,0,0,0,0,0,4623
19530,1,0,14,0,0,0,4623
19531,2,0,2,0,0,0,4623
19532,0,0,0,0,0,0,4624
19533,1,0,14,0,0,0,4624
19534,2,0,2,0,0,0,4624
19535,3,0,12,2,10,0,4624
19536,4,0,16,13877,0,0,4624
19537,0,0,0,0,0,0,4625
19538,1,0,14,0,0,0,4625
19539,2,0,2,0,0,0,4625
19540,3,0,27,5,0,0,4625
19542,0,0,0,0,0,0,4626
19543,1,0,14,0,0,0,4626
19544,2,0,2,0,0,0,4626
19545,3,0,56,0,0,0,4626
19546,0,0,0,0,0,0,4627
19547,1,0,14,0,0,0,4627
19548,2,0,2,0,0,0,4627
19549,3,0,56,0,0,0,4627
19551,4,0,16,228563,0,0,4627
19552,0,0,0,0,0,0,4628
19553,1,0,14,0,0,0,4628
19554,2,0,2,0,0,0,4628
19555,3,0,3,30,0,0,4628
19556,0,0,0,0,0,0,4629
19557,1,0,14,0,0,0,4629
19558,2,0,2,0,0,0,4629
19559,3,0,56,0,0,0,4629
19560,0,0,0,0,0,0,4630
19561,1,0,14,0,0,0,4630
19562,2,0,2,0,0,0,4630
19563,3,0,3,12,0,0,4630
19564,0,0,0,0,0,0,4631
19565,1,0,14,0,0,0,4631
19566,2,0,2,0,0,0,4631
19567,3,0,3,40,0,0,4631
19568,0,0,0,0,0,0,4632
19569,1,0,14,0,0,0,4632
19570,2,0,2,0,0,0,4632
19571,3,0,56,0,0,0,4632
19572,0,0,0,0,0,0,4633
19573,1,0,14,0,0,0,4633
19574,2,0,2,0,0,0,4633
19575,0,0,0,0,0,0,4634
19576,1,0,14,0,0,0,4634
19577,2,0,2,0,0,0,4634
19578,3,0,12,3,8,0,4634
19579,0,0,0,0,0,0,4635
19580,1,0,14,0,0,0,4635
19581,2,0,2,0,0,0,4635
19582,3,0,56,0,0,0,4635
19583,4,0,16,418359,0,0,4635
19584,0,0,0,0,0,0,4636
19585,1,0,14,0,0,0,4636
19586,2,0,2,0,0,0,4636
19587,3,0,56,0,0,0,4636
19588,4,0,16,418359,0,0,4636
19589,5,0,9,228563,0,0,4636
19591,0,0,56,0,0,0,4639
19592,1,0,2,0,0,0,4639
19593,2,0,14,0,0,0,4639
19594,3,0,0,0,0,0,4639
19595,4,0,16,443421,0,0,4639
19596,0,0,54,325202,2,0,4640
19598,1,0,2,0,0,0,4640
19599,2,0,14,0,0,0,4640
19601,0,0,56,0,0,0,4641
19602,1,0,2,0,0,0,4641
19603,2,0,14,0,0,0,4641
19604,3,0,0,0,0,0,4641
19605,4,0,54,393039,20,0,4641
19607,0,0,2,0,0,0,4642
19608,1,0,14,0,0,0,4642
19609,0,0,56,0,0,0,4643
19610,1,0,2,0,0,0,4643
19611,2,0,14,0,0,0,4643
19612,0,0,3,5,0,0,4644
19613,1,0,2,0,0,0,4644
19614,2,0,14,0,0,0,4644
19616,2,0,0,0,0,0,4642
19617,3,0,0,0,0,0,4643
19618,3,0,16,443421,0,0,4644
19619,4,0,0,0,0,0,4644
19620,0,0,56,0,0,0,4645
19621,1,0,2,0,0,0,4645
19622,2,0,14,0,0,0,4645
19623,3,0,0,0,0,0,4645
19629,3,0,0,0,0,0,4640
19630,0,0,2,0,0,0,4647
19631,1,0,14,0,0,0,4647
19632,2,0,12,3,9,0,4647
19633,3,0,0,0,0,0,4647
19653,3,0,3,8,0,0,4642
19671,0,0,2,0,0,0,4648
19672,1,0,14,0,0,0,4648
19673,2,0,0,0,0,0,4648
19710,0,0,2,0,0,0,4667
19711,1,0,14,0,0,0,4667
19712,2,0,0,0,0,0,4667
19713,3,0,16,137639,0,0,4667
19746,4,0,9,116768,0,0,4645
19751,0,0,56,0,0,0,4677
19752,1,0,2,0,0,0,4677
19753,2,0,14,0,0,0,4677
19754,3,0,0,0,0,0,4677
19755,0,0,2,0,0,0,4678
19756,1,0,14,0,0,0,4678
19757,2,0,0,0,0,0,4678
19758,0,0,2,0,0,0,4679
19759,1,0,14,0,0,0,4679
19760,2,0,0,0,0,0,4679
19797,0,0,3,20,0,0,4689
19798,1,0,2,0,0,0,4689
19799,2,0,14,0,0,0,4689
19800,3,0,0,0,0,0,4689
19874,4,0,50,2,9,0,4677
19911,3,0,25,75,0,0,4679
20018,3,0,56,0,0,0,4678
20053,0,0,2,0,0,0,4756
20054,1,0,14,0,0,0,4756
20055,2,0,0,0,0,0,4756
20056,3,0,56,0,0,0,4756
20057,4,0,42,4,0,0,4756
20058,5,0,25,101,0,0,4756
20161,6,0,16,443421,0,0,4756
20165,3,0,16,193356,0,0,4623
20166,4,0,16,193357,0,0,4623
20167,5,0,16,193358,0,0,4623
20168,6,0,16,193359,0,0,4623
20169,7,0,16,199600,0,0,4623
20170,8,0,16,199603,0,0,4623
20207,0,0,0,0,0,0,4793
20208,1,0,14,0,0,0,4793
20209,2,0,2,0,0,0,4793
20210,3,0,56,0,0,0,4793
20211,4,0,9,115192,0,0,4793
20212,5,0,27,5,0,0,4793
20213,6,0,9,423703,0,0,4793
20227,0,0,0,0,0,0,4797
20228,1,0,14,0,0,0,4797
20229,2,0,2,0,0,0,4797
20230,3,0,56,0,0,0,4797
20231,4,0,9,115191,0,0,4797
20232,5,0,27,5,0,0,4797
20233,6,0,9,423703,0,0,4797
20234,0,0,0,0,0,0,4798
20235,1,0,14,0,0,0,4798
20236,2,0,2,0,0,0,4798
20237,3,0,56,0,0,0,4798
20238,4,0,9,11327,0,0,4798
20239,5,0,27,5,0,0,4798
20240,6,0,9,423703,0,0,4798
20254,0,0,0,0,0,0,4802
20255,1,0,14,0,0,0,4802
20256,2,0,2,0,0,0,4802
20257,3,0,56,0,0,0,4802
20258,4,0,9,193357,0,0,4802
20259,5,0,27,5,0,0,4802
20260,0,0,0,0,0,0,4803
20261,1,0,14,0,0,0,4803
20262,2,0,2,0,0,0,4803
20263,3,0,56,0,0,0,4803
20264,4,0,16,315341,0,0,4803
20265,5,0,27,5,0,0,4803
20279,0,0,0,0,0,0,4816
20280,1,0,14,0,0,0,4816
20281,2,0,2,0,0,0,4816
20282,3,0,56,0,0,0,4816
20283,0,0,0,0,0,0,4817
20284,1,0,14,0,0,0,4817
20285,2,0,2,0,0,0,4817
20286,3,0,56,0,0,0,4817
20287,4,0,27,5,0,0,4817
20288,0,0,0,0,0,0,4818
20289,1,0,14,0,0,0,4818
20290,2,0,2,0,0,0,4818
20291,3,0,56,0,0,0,4818
20292,4,0,9,383281,0,0,4818
20293,0,0,0,0,0,0,4819
20294,1,0,14,0,0,0,4819
20295,2,0,2,0,0,0,4819
20296,3,0,56,0,0,0,4819
20297,4,0,9,195627,0,0,4819
20298,0,0,0,0,0,0,4820
20299,1,0,14,0,0,0,4820
20300,2,0,2,0,0,0,4820
20301,3,0,56,0,0,0,4820
20302,0,0,0,0,0,0,4821
20303,1,0,14,0,0,0,4821
20304,2,0,2,0,0,0,4821
20306,3,0,25,99,0,0,4821
20346,0,0,0,0,0,0,4828
20347,1,0,14,0,0,0,4828
20348,2,0,2,0,0,0,4828
20349,3,0,56,0,0,0,4828
20350,0,0,0,0,0,0,4829
20351,1,0,14,0,0,0,4829
20352,2,0,2,0,0,0,4829
20353,3,0,16,315584,0,0,4829
20354,0,0,0,0,0,0,4830
20355,1,0,14,0,0,0,4830
20356,2,0,2,0,0,0,4830
20357,3,0,27,5,0,0,4830
20358,0,0,14,0,0,0,4831
20359,1,0,2,0,0,0,4831
20360,2,0,2,185313,0,0,4831
20361,3,0,0,0,0,0,4831
20362,4,0,16,212283,0,0,4831
20363,0,0,14,0,0,0,4832
20364,1,0,2,0,0,0,4832
20365,2,0,0,0,0,0,4832
20366,0,0,14,0,0,0,4833
20367,1,0,2,0,0,0,4833
20368,2,0,0,0,0,0,4833
20369,3,0,0,280719,0,0,4833
20370,4,0,2,280719,0,0,4833
20371,5,0,9,185422,0,0,4833
20372,6,0,27,5,0,0,4833
20373,0,0,14,0,0,0,4834
20374,1,0,2,0,0,0,4834
20375,2,0,0,0,0,0,4834
20376,3,0,12,3,10,0,4834
20377,4,0,2,319175,0,0,4834
20378,5,0,9,185422,0,0,4834
20379,6,0,27,5,0,0,4834
20380,0,0,14,0,0,0,4835
20381,1,0,2,0,0,0,4835
20382,2,0,0,0,0,0,4835
20384,3,0,2,196819,0,0,4835
20385,4,0,9,185422,0,0,4835
20386,5,0,27,5,0,0,4835
20387,0,0,14,0,0,0,4836
20388,1,0,2,0,0,0,4836
20389,2,0,0,0,0,0,4836
20390,3,0,9,185422,0,0,4836
20391,4,0,27,5,0,0,4836
20392,0,0,14,0,0,0,4837
20393,1,0,2,0,0,0,4837
20394,2,0,0,0,0,0,4837
20396,3,0,27,5,0,0,4837
20397,4,0,9,462128,0,0,4837
20398,0,0,0,0,0,0,4838
20399,1,0,14,0,0,0,4838
20400,2,0,2,0,0,0,4838
20401,3,0,28,2,0,0,4838
20402,0,0,14,0,0,0,4839
20403,1,0,2,0,0,0,4839
20404,2,0,0,0,0,0,4839
20405,3,0,12,3,10,0,4839
20406,0,0,14,0,0,0,4840
20407,1,0,2,0,0,0,4840
20408,2,0,0,0,0,0,4840
20409,3,0,12,3,10,0,4840
20410,4,0,27,5,0,0,4840
20411,0,0,14,0,0,0,4841
20412,1,0,2,0,0,0,4841
20413,2,0,0,0,0,0,4841
20414,3,0,27,5,0,0,4841
20415,4,0,16,185422,0,0,4841
20416,5,0,15,1943,0,0,4841
20417,0,0,14,0,0,0,4842
20418,1,0,2,0,0,0,4842
20419,2,0,0,0,0,0,4842
20420,3,0,12,3,10,0,4842
20421,0,0,14,0,0,0,4843
20422,1,0,2,0,0,0,4843
20423,2,0,0,0,0,0,4843
20424,0,0,14,0,0,0,4844
20425,1,0,2,0,0,0,4844
20426,2,0,0,0,0,0,4844
20427,3,0,16,185422,0,0,4844
20428,0,0,14,0,0,0,4845
20429,1,0,2,0,0,0,4845
20430,2,0,9,185422,0,0,4845
20431,3,0,0,0,0,0,4845
20432,4,0,16,212283,0,0,4845
20433,4,0,16,382245,0,0,4830
20434,4,0,16,382245,0,0,4838
20435,5,0,56,0,0,0,4830
20436,5,0,56,0,0,0,4836
20437,5,0,56,0,0,0,4837
20438,5,0,56,0,0,0,4838
20439,6,0,56,0,0,0,4841
20440,3,0,56,0,0,0,4843
20441,4,0,56,0,0,0,4844
20442,0,0,14,0,0,0,4846
20443,1,0,2,0,0,0,4846
20444,2,0,0,0,0,0,4846
20445,3,0,56,0,0,0,4846
20446,4,0,16,1784,0,0,4846
20447,5,0,16,11327,0,0,4846
20448,5,0,12,1,10,0,4831
20449,3,0,12,1,10,0,4832
20450,7,0,12,1,10,0,4833
20451,7,0,12,1,10,0,4834
20452,5,0,12,1,10,0,4845
20453,0,0,14,0,0,0,4847
20454,1,0,2,0,0,0,4847
20455,2,0,0,0,0,0,4847
20456,3,0,27,5,0,0,4847
20457,4,0,56,0,0,0,4847
20458,0,0,0,0,0,0,4848
20459,1,0,14,0,0,0,4848
20460,2,0,2,0,0,0,4848
20461,3,0,56,0,0,0,4848
20462,4,0,55,257946,2,0,4848
20463,0,0,0,0,0,0,4850
20464,1,0,14,0,0,0,4850
20465,2,0,2,0,0,0,4850
20466,0,0,0,0,0,0,4851
20467,1,0,14,0,0,0,4851
20468,2,0,2,0,0,0,4851
20469,3,0,56,0,0,0,4851
20470,4,0,17,257946,2000,0,4851
20471,0,0,0,0,0,0,4853
20472,1,0,14,0,0,0,4853
20473,2,0,2,0,0,0,4853
20474,3,0,56,0,0,0,4853
20475,4,0,17,268877,2000,0,4853
20476,5,0,11,3,10,0,4853
20477,0,0,0,0,0,0,4856
20478,1,0,14,0,0,0,4856
20479,2,0,2,0,0,0,4856
20480,3,0,56,0,0,0,4856
20481,0,0,0,0,0,0,4857
20482,1,0,14,0,0,0,4857
20483,2,0,2,0,0,0,4857
20484,3,0,56,0,0,0,4857
20485,0,0,0,0,0,0,4858
20486,1,0,14,0,0,0,4858
20487,2,0,2,0,0,0,4858
20490,0,0,9,466932,0,0,4859
20491,1,0,0,0,0,0,4859
20492,2,0,14,0,0,0,4859
20493,3,0,2,0,0,0,4859
20494,4,0,56,0,0,0,4859
20495,0,0,0,0,0,0,4860
20496,1,0,14,0,0,0,4860
20497,2,0,2,0,0,0,4860
20498,3,0,56,0,0,0,4860
20499,0,0,0,0,0,0,4861
20500,1,0,14,0,0,0,4861
20501,2,0,2,0,0,0,4861
20502,3,0,56,0,0,0,4861
20503,4,0,11,3,10,0,4861
20504,0,0,0,0,0,0,4862
20505,1,0,14,0,0,0,4862
20506,2,0,2,0,0,0,4862
20507,3,0,56,0,0,0,4862
20508,0,0,0,0,0,0,4863
20509,1,0,14,0,0,0,4863
20510,2,0,2,0,0,0,4863
20511,3,0,56,0,0,0,4863
20512,4,0,49,2,10,0,4863
20513,0,0,0,0,0,0,4865
20514,1,0,14,0,0,0,4865
20515,2,0,2,0,0,0,4865
20516,3,0,56,0,0,0,4865
20517,4,0,17,257622,2000,0,4865
20518,5,0,11,3,10,0,4865
20519,0,0,0,0,0,0,4866
20520,1,0,14,0,0,0,4866
20521,2,0,2,0,0,0,4866
20522,3,0,56,0,0,0,4866
20523,4,0,9,260242,0,0,4866
20524,5,0,11,3,10,0,4866
20525,0,0,0,0,0,0,4867
20526,1,0,14,0,0,0,4867
20527,2,0,2,0,0,0,4867
20528,3,0,56,0,0,0,4867
20529,0,0,0,0,0,0,4868
20530,1,0,14,0,0,0,4868
20531,2,0,2,0,0,0,4868
20532,3,0,3,50,0,0,4868
20533,0,0,0,0,0,0,4869
20534,1,0,14,0,0,0,4869
20535,2,0,2,0,0,0,4869
20536,3,0,56,0,0,0,4869
20538,0,0,0,0,0,0,4870
20539,1,0,14,0,0,0,4870
20540,2,0,2,0,0,0,4870
20541,3,0,56,0,0,0,4870
20542,0,0,0,0,0,0,4871
20543,1,0,14,0,0,0,4871
20544,2,0,2,0,0,0,4871
20545,3,0,56,0,0,0,4871
20546,0,0,0,0,0,0,4872
20547,1,0,14,0,0,0,4872
20548,2,0,2,0,0,0,4872
20549,3,0,56,0,0,0,4872
20550,0,0,0,0,0,0,4873
20551,1,0,14,0,0,0,4873
20552,2,0,2,0,0,0,4873
20553,3,0,56,0,0,0,4873
20554,4,0,11,3,10,0,4873
20555,5,0,23,90,0,0,4873
20556,0,0,0,0,0,0,4874
20557,1,0,14,0,0,0,4874
20558,2,0,2,0,0,0,4874
20559,3,0,56,0,0,0,4874
20560,4,0,9,466932,0,0,4874
20561,0,0,0,0,0,0,4875
20562,1,0,14,0,0,0,4875
20563,2,0,2,0,0,0,4875
20564,3,0,56,0,0,0,4875
20565,4,0,9,260242,0,0,4875
20566,0,0,0,0,0,0,4876
20567,1,0,14,0,0,0,4876
20568,2,0,2,0,0,0,4876
20569,3,0,56,0,0,0,4876
20570,0,0,0,0,0,0,4877
20571,1,0,14,0,0,0,4877
20572,2,0,2,0,0,0,4877
20574,0,0,0,0,0,0,4878
20575,1,0,14,0,0,0,4878
20576,2,0,2,0,0,0,4878
20577,3,0,56,0,0,0,4878
20578,0,0,0,0,0,0,4879
20579,1,0,14,0,0,0,4879
20580,2,0,2,0,0,0,4879
20582,3,0,11,3,10,0,4879
20583,0,0,0,0,0,0,4880
20584,1,0,14,0,0,0,4880
20585,2,0,2,0,0,0,4880
20586,3,0,56,0,0,0,4880
20587,0,0,0,0,0,0,4881
20588,1,0,14,0,0,0,4881
20589,2,0,2,0,0,0,4881
20590,3,0,56,0,0,0,4881
20591,4,0,11,3,10,0,4881
20592,0,0,0,0,0,0,4882
20593,1,0,14,0,0,0,4882
20594,2,0,2,0,0,0,4882
20596,0,0,0,0,0,0,4883
20597,1,0,14,0,0,0,4883
20598,2,0,2,0,0,0,4883
20599,3,0,56,0,0,0,4883
20600,0,0,0,0,0,0,4884
20601,1,0,14,0,0,0,4884
20602,2,0,2,0,0,0,4884
20603,3,0,56,0,0,0,4884
20604,0,0,0,0,0,0,4885
20605,1,0,14,0,0,0,4885
20606,2,0,2,0,0,0,4885
20607,3,0,56,0,0,0,4885
20608,0,0,0,0,0,0,4886
20609,1,0,14,0,0,0,4886
20610,2,0,2,0,0,0,4886
20611,3,0,56,0,0,0,4886
20667,0,0,0,0,0,0,4899
20668,1,0,14,0,0,0,4899
20669,2,0,2,0,0,0,4899
20670,3,0,56,0,0,0,4899
20671,4,0,11,3,10,0,4899
20672,5,0,16,268877,0,0,4899
21001,0,0,0,0,0,0,4969
21002,1,0,14,0,0,0,4969
21003,2,0,2,0,0,0,4969
21004,3,0,56,0,0,0,4969
21005,4,0,16,257622,0,0,4969
21006,5,0,11,3,10,0,4969
21266,0,0,0,0,0,0,5025
21267,1,0,14,0,0,0,5025
21268,2,0,2,0,0,0,5025
21269,3,0,58,0,0,0,5025
21286,4,0,3,5,0,0,4879
21323,3,0,3,5,0,0,4877
21389,3,0,3,5,0,0,4882
21449,0,0,0,0,0,0,5071
21450,1,0,14,0,0,0,5071
21451,2,0,2,0,0,0,5071
21452,3,0,56,0,0,0,5071
21453,4,0,9,444764,0,0,5071
21454,0,0,0,0,0,0,5072
21455,1,0,14,0,0,0,5072
21456,2,0,2,0,0,0,5072
21457,3,0,56,0,0,0,5072
21458,0,0,0,0,0,0,5073
21459,1,0,14,0,0,0,5073
21460,2,0,2,0,0,0,5073
21461,3,0,56,0,0,0,5073
21462,4,0,9,442442,0,0,5072
21463,4,0,9,442435,0,0,5073
21464,0,0,0,0,0,0,5074
21465,1,0,14,0,0,0,5074
21466,2,0,2,0,0,0,5074
21467,3,0,56,0,0,0,5074
21469,0,0,0,0,0,0,5075
21470,1,0,14,0,0,0,5075
21471,2,0,2,0,0,0,5075
21472,3,0,3,30,0,0,5075
21473,0,0,0,0,0,0,5076
21474,1,0,14,0,0,0,5076
21475,2,0,2,0,0,0,5076
21476,3,0,3,30,0,0,5076
21477,4,0,15,204598,0,0,5076
21478,0,0,0,0,0,0,5077
21479,1,0,14,0,0,0,5077
21480,2,0,2,0,0,0,5077
21482,3,0,12,1,8,0,5077
21483,0,0,0,0,0,0,5078
21484,1,0,14,0,0,0,5078
21485,2,0,2,0,0,0,5078
21486,3,0,12,1,8,0,5078
21491,0,0,0,0,0,0,5080
21492,1,0,14,0,0,0,5080
21493,2,0,2,0,0,0,5080
21494,3,0,54,203981,4,0,5080
21495,4,0,12,6,10,0,5080
21498,0,0,0,0,0,0,5081
21499,1,0,14,0,0,0,5081
21500,2,0,2,0,0,0,5081
21501,3,0,56,0,0,0,5081
21502,0,0,0,0,0,0,5082
21503,1,0,14,0,0,0,5082
21504,2,0,2,0,0,0,5082
21505,3,0,56,0,0,0,5082
21510,0,0,0,0,0,0,5084
21511,1,0,14,0,0,0,5084
21512,2,0,2,0,0,0,5084
21513,3,0,56,0,0,0,5084
21514,5,0,16,452489,0,0,5076
21515,0,0,0,0,0,0,5085
21516,1,0,14,0,0,0,5085
21517,2,0,2,0,0,0,5085
21518,3,0,3,30,0,0,5085
21519,4,0,2,187827,0,0,5085
21520,5,0,9,452409,0,0,5085
21521,0,0,0,0,0,0,5086
21522,1,0,14,0,0,0,5086
21523,2,0,2,0,0,0,5086
21524,3,0,3,30,0,0,5086
21525,4,0,9,452489,0,0,5086
21526,5,0,15,462030,0,0,5086
21527,0,0,0,0,0,0,5087
21528,1,0,14,0,0,0,5087
21529,2,0,2,0,0,0,5087
21531,3,0,9,162264,0,0,5087
21532,4,0,10,320338,0,0,5087
21533,0,0,0,0,0,0,5088
21534,1,0,14,0,0,0,5088
21535,2,0,2,0,0,0,5088
21536,3,0,56,0,0,0,5088
21537,4,0,9,162264,0,0,5088
21538,5,0,10,320338,0,0,5088
21539,0,0,0,0,0,0,5089
21540,1,0,14,0,0,0,5089
21541,2,0,2,0,0,0,5089
21542,3,0,56,0,0,0,5089
21543,4,0,9,444686,0,0,5089
21544,0,0,0,0,0,0,5090
21545,1,0,14,0,0,0,5090
21546,2,0,2,0,0,0,5090
21548,0,0,0,0,0,0,5091
21549,1,0,14,0,0,0,5091
21550,2,0,2,0,0,0,5091
21551,3,0,3,8,0,0,5091
21552,4,0,9,162264,0,0,5091
21553,3,0,12,3,8,0,5090
21554,0,0,0,0,0,0,5092
21555,1,0,14,0,0,0,5092
21556,2,0,2,0,0,0,5092
21558,3,0,9,162264,0,0,5092
21559,0,0,0,0,0,0,5093
21560,1,0,14,0,0,0,5093
21561,2,0,2,0,0,0,5093
21562,3,0,3,30,0,0,5093
21563,0,0,0,0,0,0,5094
21564,1,0,14,0,0,0,5094
21565,2,0,2,0,0,0,5094
21566,3,0,3,8,0,0,5094
21567,0,0,0,0,0,0,5095
21568,1,0,14,0,0,0,5095
21569,2,0,2,0,0,0,5095
21571,0,0,0,0,0,0,5096
21572,1,0,14,0,0,0,5096
21573,2,0,2,0,0,0,5096
21574,3,0,56,0,0,0,5096
21575,4,0,9,162264,0,0,5096
21576,0,0,0,0,0,0,5097
21577,1,0,14,0,0,0,5097
21578,2,0,2,0,0,0,5097
21579,3,0,3,30,0,0,5097
21580,0,0,0,0,0,0,5098
21581,1,0,14,0,0,0,5098
21582,2,0,2,0,0,0,5098
21583,3,0,56,0,0,0,5098
21584,0,0,0,0,0,0,5099
21585,1,0,14,0,0,0,5099
21586,2,0,2,0,0,0,5099
21587,3,0,56,0,0,0,5099
21588,0,0,9,452489,0,0,5100
21589,1,0,0,0,0,0,5100
21590,2,0,14,0,0,0,5100
21591,3,0,2,0,0,0,5100
21592,4,0,3,30,0,0,5100
21593,5,0,3,5,0,0,5087
21594,4,0,3,5,0,0,5092
21595,3,0,3,5,0,0,5095
21596,5,0,2,188499,0,0,5091
21610,3,0,57,0,0,0,1222
21814,0,0,0,0,0,0,5145
21816,1,0,14,0,0,0,5145
21817,2,0,2,0,0,0,5145
21818,3,0,3,8,0,0,5145
21853,5,0,12,3,10,0,1534
21879,0,0,3,8,0,0,5158
21880,1,0,0,0,0,0,5158
21881,2,0,14,0,0,0,5158
21882,3,0,2,0,0,0,5158
21883,4,0,15,405233,0,0,5158
22002,0,0,0,0,0,0,5183
22003,1,0,14,0,0,0,5183
22004,2,0,2,0,0,0,5183
22005,3,0,27,5,0,0,5183
22006,4,0,3,8,0,0,5183
22007,5,0,2,1079,0,0,5183
22336,0,0,0,0,0,0,5254
22337,1,0,14,0,0,0,5254
22338,2,0,2,0,0,0,5254
22339,3,0,2,49143,0,0,5254
22340,4,0,3,8,0,0,5254
22361,4,0,16,377226,0,0,226
22420,4,0,12,3,10,0,223
22421,5,0,9,51124,0,0,223
22446,5,0,49,2,10,0,242
22474,0,0,0,0,0,0,5284
22475,1,0,14,0,0,0,5284
22476,2,0,2,0,0,0,5284
22477,3,0,3,8,0,0,5284
22478,4,0,12,3,10,0,5284
22620,5,0,31,80,0,0,241
22649,0,0,3,10,0,0,5322
22650,1,0,12,3,10,0,5322
22652,2,0,0,0,0,0,5322
22653,3,0,14,0,0,0,5322
22654,4,0,2,0,0,0,5322
22711,0,0,0,0,0,0,5335
22712,1,0,14,0,0,0,5335
22713,2,0,2,0,0,0,5335
22714,3,0,3,8,0,0,5335
22791,4,0,9,1229310,0,0,5335
22950,0,0,0,0,0,0,5382
22951,1,0,14,0,0,0,5382
22952,2,0,2,0,0,0,5382
22953,3,0,56,0,0,0,5382
22954,4,0,32,80,0,0,5382
22955,5,0,55,51124,1,0,5382
22956,0,0,0,0,0,0,5383
22957,1,0,14,0,0,0,5383
22958,2,0,2,0,0,0,5383
22959,3,0,56,0,0,0,5383
22960,4,0,32,80,0,0,5383
22961,5,0,16,51124,0,0,5383
23075,0,0,0,0,0,0,707
23076,1,0,14,0,0,0,707
23077,2,0,2,0,0,0,707
23078,3,0,16,335052,0,0,707
23080,0,0,0,0,0,0,708
23081,1,0,14,0,0,0,708
23082,2,0,2,0,0,0,708
23083,3,0,9,335052,0,0,708
23085,4,0,15,342938,0,0,708
23331,4,0,15,316099,0,0,707
23584,3,0,2,359073,0,0,1429
23646,0,0,0,0,0,0,5568
23647,1,0,14,0,0,0,5568
23648,2,0,2,0,0,0,5568
23649,3,0,0,365937,0,0,5568
23650,4,0,2,443328,0,0,5568
23651,5,0,15,361500,0,0,5568
23652,0,0,0,0,0,0,5569
23653,1,0,14,0,0,0,5569
23654,2,0,2,0,0,0,5569
23655,3,0,0,365937,0,0,5569
23656,4,0,2,443328,0,0,5569
23657,5,0,15,444017,0,0,5569
23658,6,0,11,3,10,0,5569
23659,0,0,0,0,0,0,5570
23660,1,0,14,0,0,0,5570
23661,2,0,2,0,0,0,5570
23662,3,0,0,365937,0,0,5570
23663,4,0,2,443328,0,0,5570
23664,5,0,15,444017,0,0,5570
23838,0,0,0,0,0,0,5613
23839,1,0,14,0,0,0,5613
23840,2,0,2,0,0,0,5613
23841,3,0,9,429523,0,0,5613
23842,4,0,2,194153,0,0,5613
23843,0,0,11,3,10,0,5614
23844,1,0,0,0,0,0,5614
23845,2,0,14,0,0,0,5614
23846,3,0,2,0,0,0,5614
23847,4,0,2,194153,0,0,5614
23848,0,0,0,0,0,0,5615
23849,1,0,14,0,0,0,5615
23850,2,0,2,0,0,0,5615
23851,3,0,16,48517,0,0,5615
23852,4,0,16,48518,0,0,5615
23853,5,0,2,194153,0,0,5615
23942,5,0,3,45,0,0,5613
23943,5,0,3,45,0,0,5614
23944,6,0,3,45,0,0,5615
24020,0,0,0,0,0,0,5657
24021,1,0,14,0,0,0,5657
24022,2,0,2,0,0,0,5657
24023,3,0,14,117014,0,0,5657
24024,4,0,2,117014,0,0,5657
24100,0,0,0,0,0,0,5658
24101,1,0,14,0,0,0,5658
24102,2,0,2,0,0,0,5658
24103,3,0,11,3,10,0,5658
24104,4,0,2,188443,0,0,5658
24105,0,0,0,0,0,0,5659
24106,1,0,14,0,0,0,5659
24107,2,0,2,0,0,0,5659
24108,3,0,2,51505,0,0,5659
24165,4,0,16,1219480,0,0,738
24299,0,0,0,0,0,0,5728
24300,1,0,14,0,0,0,5728
24301,2,0,2,0,0,0,5728
24302,3,0,9,431177,0,0,5728
27177,4,0,12,3,10,0,2530
27230,4,0,16,7384,0,0,310
27252,0,0,0,0,0,0,6438
27253,1,0,14,0,0,0,6438
27254,2,0,2,0,0,0,6438
27255,3,0,56,0,0,0,6438
27256,4,0,55,7384,1,0,6438
27317,0,0,0,0,0,0,6453
27318,1,0,14,0,0,0,6453
27319,2,0,2,0,0,0,6453
27321,3,0,2,30451,0,0,6453
27608,0,0,0,0,0,0,4153
27609,1,0,14,0,0,0,4153
27610,2,0,2,0,0,0,4153
27975,0,0,0,0,0,0,6636
27976,1,0,14,0,0,0,6636
27977,2,0,2,0,0,0,6636
28164,0,0,0,0,0,0,6684
28165,1,0,14,0,0,0,6684
28166,2,0,2,0,0,0,6684
28167,3,0,3,5,0,0,6684
28192,3,0,16,5215,0,0,1531
28319,0,0,0,0,0,0,6717
28320,1,0,14,0,0,0,6717
28321,2,0,2,0,0,0,6717
28324,3,0,9,5215,0,0,6717
28368,0,0,0,0,0,0,6729
28369,1,0,14,0,0,0,6729
28370,2,0,2,0,0,0,6729
28371,3,0,3,5,0,0,6729
28482,0,0,27,5,0,0,6755
28483,1,0,0,0,0,0,6755
28484,2,0,14,0,0,0,6755
28485,3,0,2,0,0,0,6755
