ID,ChrCustomizationChoiceID,RelatedChrCustomizationChoiceID,ChrCustomizationGeosetID,ChrCustomizationSkinnedModelID,ChrCustomizationMaterialID,ChrCustomizationBoneSetID,ChrCustomizationCondModelID,ChrCustomizationDisplayInfoID,ChrCustItemGeoModifyID,ChrCustomizationVoiceID,AnimKitID,ParticleColorID,ChrCustGeoComponentLinkID
104490,28752,0,0,0,81694,0,0,0,0,0,0,0,0
104491,28752,0,0,0,81695,0,0,0,0,0,0,0,0
104492,28752,0,0,0,81696,0,0,0,0,0,0,0,0
104493,28752,0,0,0,81697,0,0,0,0,0,0,0,0
104494,28753,0,0,0,81698,0,0,0,0,0,0,0,0
104495,28753,0,0,0,81699,0,0,0,0,0,0,0,0
104496,28753,0,0,0,81700,0,0,0,0,0,0,0,0
104497,28753,0,0,0,81701,0,0,0,0,0,0,0,0
104498,28754,0,0,0,81702,0,0,0,0,0,0,0,0
104499,28754,0,0,0,81703,0,0,0,0,0,0,0,0
104500,28754,0,0,0,81704,0,0,0,0,0,0,0,0
104501,28754,0,0,0,81705,0,0,0,0,0,0,0,0
104502,28755,0,0,0,81706,0,0,0,0,0,0,0,0
104503,28755,0,0,0,81707,0,0,0,0,0,0,0,0
104504,28755,0,0,0,81708,0,0,0,0,0,0,0,0
104505,28755,0,0,0,81709,0,0,0,0,0,0,0,0
104514,28762,0,0,0,81718,0,0,0,0,0,0,0,0
104515,28762,0,0,0,81719,0,0,0,0,0,0,0,0
104516,28763,0,0,0,81720,0,0,0,0,0,0,0,0
104517,28763,0,0,0,81721,0,0,0,0,0,0,0,0
104518,28764,0,0,0,81722,0,0,0,0,0,0,0,0
104519,28764,0,0,0,81723,0,0,0,0,0,0,0,0
104520,28765,0,0,0,81724,0,0,0,0,0,0,0,0
104521,28765,0,0,0,81725,0,0,0,0,0,0,0,0
104522,28767,0,0,0,81726,0,0,0,0,0,0,0,0
104523,28768,0,0,0,81727,0,0,0,0,0,0,0,0
104524,28769,0,0,0,81728,0,0,0,0,0,0,0,0
104525,28770,0,0,0,81729,0,0,0,0,0,0,0,0
104526,28778,0,0,0,81730,0,0,0,0,0,0,0,0
104527,28778,0,0,0,81731,0,0,0,0,0,0,0,0
104528,28779,0,0,0,81732,0,0,0,0,0,0,0,0
104529,28779,0,0,0,81733,0,0,0,0,0,0,0,0
104530,28780,0,0,0,81734,0,0,0,0,0,0,0,0
104531,28780,0,0,0,81735,0,0,0,0,0,0,0,0
104532,28781,0,0,0,81736,0,0,0,0,0,0,0,0
104533,28781,0,0,0,81737,0,0,0,0,0,0,0,0
104534,28782,0,0,0,81738,0,0,0,0,0,0,0,0
104535,28782,0,0,0,81739,0,0,0,0,0,0,0,0
104552,28801,0,0,0,81756,0,0,0,0,0,0,0,0
104554,17261,0,10711,0,0,0,0,0,0,0,0,0,0
104555,17261,0,10712,0,0,0,0,0,0,0,0,0,0
104556,17262,0,10713,0,0,0,0,0,0,0,0,0,0
104557,17262,0,10714,0,0,0,0,0,0,0,0,0,0
104558,17263,0,10715,0,0,0,0,0,0,0,0,0,0
104559,17263,0,10716,0,0,0,0,0,0,0,0,0,0
104560,17264,0,10717,0,0,0,0,0,0,0,0,0,0
104561,17264,0,10718,0,0,0,0,0,0,0,0,0,0
104562,17265,0,10719,0,0,0,0,0,0,0,0,0,0
104563,17265,0,10720,0,0,0,0,0,0,0,0,0,0
104564,17266,0,10721,0,0,0,0,0,0,0,0,0,0
104565,17266,0,10722,0,0,0,0,0,0,0,0,0,0
104566,17267,0,10723,0,0,0,0,0,0,0,0,0,0
104567,17267,0,10724,0,0,0,0,0,0,0,0,0,0
104568,17268,0,10725,0,0,0,0,0,0,0,0,0,0
104569,17268,0,10726,0,0,0,0,0,0,0,0,0,0
104570,17269,0,10727,0,0,0,0,0,0,0,0,0,0
104571,17269,0,10728,0,0,0,0,0,0,0,0,0,0
104572,17270,0,10729,0,0,0,0,0,0,0,0,0,0
104573,17270,0,10730,0,0,0,0,0,0,0,0,0,0
104574,28351,0,10731,0,0,0,0,0,0,0,0,0,0
104575,28351,0,10732,0,0,0,0,0,0,0,0,0,0
104576,28352,0,10733,0,0,0,0,0,0,0,0,0,0
104577,28352,0,10734,0,0,0,0,0,0,0,0,0,0
104578,28353,0,10735,0,0,0,0,0,0,0,0,0,0
104579,28353,0,10736,0,0,0,0,0,0,0,0,0,0
104580,17309,0,10737,0,0,0,0,0,0,0,0,0,0
104581,17309,0,10738,0,0,0,0,0,0,0,0,0,0
104582,17310,0,10739,0,0,0,0,0,0,0,0,0,0
104583,17310,0,10740,0,0,0,0,0,0,0,0,0,0
104584,17311,0,10741,0,0,0,0,0,0,0,0,0,0
104585,17311,0,10742,0,0,0,0,0,0,0,0,0,0
104586,17312,0,10743,0,0,0,0,0,0,0,0,0,0
104587,17312,0,10744,0,0,0,0,0,0,0,0,0,0
104588,17313,0,10745,0,0,0,0,0,0,0,0,0,0
104589,17313,0,10746,0,0,0,0,0,0,0,0,0,0
104590,17314,0,10747,0,0,0,0,0,0,0,0,0,0
104591,17314,0,10748,0,0,0,0,0,0,0,0,0,0
104592,17315,0,10749,0,0,0,0,0,0,0,0,0,0
104593,17315,0,10750,0,0,0,0,0,0,0,0,0,0
104594,17316,0,10751,0,0,0,0,0,0,0,0,0,0
104595,17316,0,10752,0,0,0,0,0,0,0,0,0,0
104596,28371,0,10753,0,0,0,0,0,0,0,0,0,0
104597,28371,0,10754,0,0,0,0,0,0,0,0,0,0
104598,28372,0,10755,0,0,0,0,0,0,0,0,0,0
104599,28372,0,10756,0,0,0,0,0,0,0,0,0,0
104600,28373,0,10757,0,0,0,0,0,0,0,0,0,0
104601,28373,0,10758,0,0,0,0,0,0,0,0,0,0
104602,17356,0,10759,0,0,0,0,0,0,0,0,0,0
104603,17356,0,10760,0,0,0,0,0,0,0,0,0,0
104604,17357,0,10761,0,0,0,0,0,0,0,0,0,0
104605,17357,0,10762,0,0,0,0,0,0,0,0,0,0
104606,17358,0,10763,0,0,0,0,0,0,0,0,0,0
104607,17358,0,10764,0,0,0,0,0,0,0,0,0,0
104608,17359,0,10765,0,0,0,0,0,0,0,0,0,0
104609,17359,0,10766,0,0,0,0,0,0,0,0,0,0
104610,17360,0,10767,0,0,0,0,0,0,0,0,0,0
104611,17360,0,10768,0,0,0,0,0,0,0,0,0,0
104612,17361,0,10769,0,0,0,0,0,0,0,0,0,0
104613,17361,0,10770,0,0,0,0,0,0,0,0,0,0
104614,17362,0,10771,0,0,0,0,0,0,0,0,0,0
104615,17362,0,10772,0,0,0,0,0,0,0,0,0,0
104616,17363,0,10773,0,0,0,0,0,0,0,0,0,0
104617,17363,0,10774,0,0,0,0,0,0,0,0,0,0
104618,28391,0,10775,0,0,0,0,0,0,0,0,0,0
104619,28391,0,10776,0,0,0,0,0,0,0,0,0,0
104620,28392,0,10777,0,0,0,0,0,0,0,0,0,0
104621,28392,0,10778,0,0,0,0,0,0,0,0,0,0
104622,28393,0,10779,0,0,0,0,0,0,0,0,0,0
104623,28393,0,10780,0,0,0,0,0,0,0,0,0,0
104624,17467,0,10781,0,0,0,0,0,0,0,0,0,0
104625,17467,0,10782,0,0,0,0,0,0,0,0,0,0
104626,17468,0,10783,0,0,0,0,0,0,0,0,0,0
104627,17468,0,10784,0,0,0,0,0,0,0,0,0,0
104628,17469,0,10785,0,0,0,0,0,0,0,0,0,0
104629,17469,0,10786,0,0,0,0,0,0,0,0,0,0
104630,17470,0,10787,0,0,0,0,0,0,0,0,0,0
104631,17470,0,10788,0,0,0,0,0,0,0,0,0,0
104632,17471,0,10789,0,0,0,0,0,0,0,0,0,0
104633,17471,0,10790,0,0,0,0,0,0,0,0,0,0
104634,17472,0,10791,0,0,0,0,0,0,0,0,0,0
104635,17472,0,10792,0,0,0,0,0,0,0,0,0,0
104636,17473,0,10793,0,0,0,0,0,0,0,0,0,0
104637,17473,0,10794,0,0,0,0,0,0,0,0,0,0
104638,17474,0,10795,0,0,0,0,0,0,0,0,0,0
104639,17474,0,10796,0,0,0,0,0,0,0,0,0,0
104640,17475,0,10797,0,0,0,0,0,0,0,0,0,0
104641,17475,0,10798,0,0,0,0,0,0,0,0,0,0
104642,17476,0,10799,0,0,0,0,0,0,0,0,0,0
104643,17476,0,10800,0,0,0,0,0,0,0,0,0,0
104644,28433,0,10801,0,0,0,0,0,0,0,0,0,0
104645,28433,0,10802,0,0,0,0,0,0,0,0,0,0
104646,28434,0,10803,0,0,0,0,0,0,0,0,0,0
104647,28434,0,10804,0,0,0,0,0,0,0,0,0,0
104648,28435,0,10805,0,0,0,0,0,0,0,0,0,0
104649,28435,0,10806,0,0,0,0,0,0,0,0,0,0
104661,17547,0,10818,0,0,0,0,0,0,0,0,0,0
104662,17547,0,10819,0,0,0,0,0,0,0,0,0,0
104663,17547,0,10820,0,0,0,0,0,0,0,0,0,0
104665,17548,0,10822,0,0,0,0,0,0,0,0,0,0
104666,17548,0,10823,0,0,0,0,0,0,0,0,0,0
104667,17548,0,10824,0,0,0,0,0,0,0,0,0,0
104669,17549,0,10826,0,0,0,0,0,0,0,0,0,0
104670,17549,0,10827,0,0,0,0,0,0,0,0,0,0
104671,17549,0,10828,0,0,0,0,0,0,0,0,0,0
104673,17550,0,10830,0,0,0,0,0,0,0,0,0,0
104674,17550,0,10831,0,0,0,0,0,0,0,0,0,0
104675,17550,0,10832,0,0,0,0,0,0,0,0,0,0
104677,17551,0,10834,0,0,0,0,0,0,0,0,0,0
104678,17551,0,10835,0,0,0,0,0,0,0,0,0,0
104679,17551,0,10836,0,0,0,0,0,0,0,0,0,0
104681,17552,0,10838,0,0,0,0,0,0,0,0,0,0
104682,17552,0,10839,0,0,0,0,0,0,0,0,0,0
104683,17552,0,10840,0,0,0,0,0,0,0,0,0,0
104685,17553,0,10842,0,0,0,0,0,0,0,0,0,0
104686,17553,0,10843,0,0,0,0,0,0,0,0,0,0
104687,17553,0,10844,0,0,0,0,0,0,0,0,0,0
104689,17554,0,10846,0,0,0,0,0,0,0,0,0,0
104690,17554,0,10847,0,0,0,0,0,0,0,0,0,0
104691,17554,0,10848,0,0,0,0,0,0,0,0,0,0
104693,28473,0,10850,0,0,0,0,0,0,0,0,0,0
104694,28473,0,10851,0,0,0,0,0,0,0,0,0,0
104695,28473,0,10852,0,0,0,0,0,0,0,0,0,0
104697,28474,0,10854,0,0,0,0,0,0,0,0,0,0
104698,28474,0,10855,0,0,0,0,0,0,0,0,0,0
104699,28474,0,10856,0,0,0,0,0,0,0,0,0,0
104701,28475,0,10858,0,0,0,0,0,0,0,0,0,0
104702,28475,0,10859,0,0,0,0,0,0,0,0,0,0
104703,28475,0,10860,0,0,0,0,0,0,0,0,0,0
104705,17591,0,10862,0,0,0,0,0,0,0,0,0,0
104706,17591,0,10863,0,0,0,0,0,0,0,0,0,0
104707,17592,0,10864,0,0,0,0,0,0,0,0,0,0
104708,17592,0,10865,0,0,0,0,0,0,0,0,0,0
104709,17593,0,10866,0,0,0,0,0,0,0,0,0,0
104710,17593,0,10867,0,0,0,0,0,0,0,0,0,0
104711,17594,0,10868,0,0,0,0,0,0,0,0,0,0
104712,17594,0,10869,0,0,0,0,0,0,0,0,0,0
104713,17595,0,10870,0,0,0,0,0,0,0,0,0,0
104714,17595,0,10871,0,0,0,0,0,0,0,0,0,0
104715,17596,0,10872,0,0,0,0,0,0,0,0,0,0
104716,17596,0,10873,0,0,0,0,0,0,0,0,0,0
104717,17597,0,10874,0,0,0,0,0,0,0,0,0,0
104718,17597,0,10875,0,0,0,0,0,0,0,0,0,0
104719,17598,0,10876,0,0,0,0,0,0,0,0,0,0
104720,17598,0,10877,0,0,0,0,0,0,0,0,0,0
104721,17599,0,10878,0,0,0,0,0,0,0,0,0,0
104722,17599,0,10879,0,0,0,0,0,0,0,0,0,0
104723,17600,0,10880,0,0,0,0,0,0,0,0,0,0
104724,17600,0,10881,0,0,0,0,0,0,0,0,0,0
104725,17644,0,10882,0,0,0,0,0,0,0,0,0,0
104726,17644,0,10883,0,0,0,0,0,0,0,0,0,0
104727,17644,0,10884,0,0,0,0,0,0,0,0,0,0
104728,17645,0,10885,0,0,0,0,0,0,0,0,0,0
104729,17645,0,10886,0,0,0,0,0,0,0,0,0,0
104730,17645,0,10887,0,0,0,0,0,0,0,0,0,0
104731,17646,0,10888,0,0,0,0,0,0,0,0,0,0
104732,17646,0,10889,0,0,0,0,0,0,0,0,0,0
104733,17646,0,10890,0,0,0,0,0,0,0,0,0,0
104734,17647,0,10891,0,0,0,0,0,0,0,0,0,0
104735,17647,0,10892,0,0,0,0,0,0,0,0,0,0
104736,17647,0,10893,0,0,0,0,0,0,0,0,0,0
104737,17648,0,10894,0,0,0,0,0,0,0,0,0,0
104738,17648,0,10895,0,0,0,0,0,0,0,0,0,0
104739,17648,0,10896,0,0,0,0,0,0,0,0,0,0
104740,17649,0,10897,0,0,0,0,0,0,0,0,0,0
104741,17649,0,10898,0,0,0,0,0,0,0,0,0,0
104742,17649,0,10899,0,0,0,0,0,0,0,0,0,0
104743,17650,0,10900,0,0,0,0,0,0,0,0,0,0
104744,17650,0,10901,0,0,0,0,0,0,0,0,0,0
104745,17650,0,10902,0,0,0,0,0,0,0,0,0,0
104746,17651,0,10903,0,0,0,0,0,0,0,0,0,0
104747,17651,0,10904,0,0,0,0,0,0,0,0,0,0
104748,17651,0,10905,0,0,0,0,0,0,0,0,0,0
104749,17652,0,10906,0,0,0,0,0,0,0,0,0,0
104750,17652,0,10907,0,0,0,0,0,0,0,0,0,0
104751,17652,0,10908,0,0,0,0,0,0,0,0,0,0
104752,17653,0,10909,0,0,0,0,0,0,0,0,0,0
104753,17653,0,10910,0,0,0,0,0,0,0,0,0,0
104754,17653,0,10911,0,0,0,0,0,0,0,0,0,0
104755,17755,0,10912,0,0,0,0,0,0,0,0,0,0
104756,17755,0,10913,0,0,0,0,0,0,0,0,0,0
104757,17756,0,10914,0,0,0,0,0,0,0,0,0,0
104758,17756,0,10915,0,0,0,0,0,0,0,0,0,0
104759,17757,0,10916,0,0,0,0,0,0,0,0,0,0
104760,17757,0,10917,0,0,0,0,0,0,0,0,0,0
104761,17758,0,10918,0,0,0,0,0,0,0,0,0,0
104762,17758,0,10919,0,0,0,0,0,0,0,0,0,0
104763,17759,0,10920,0,0,0,0,0,0,0,0,0,0
104764,17759,0,10921,0,0,0,0,0,0,0,0,0,0
104765,17760,0,10922,0,0,0,0,0,0,0,0,0,0
104766,17760,0,10923,0,0,0,0,0,0,0,0,0,0
104767,17761,0,10924,0,0,0,0,0,0,0,0,0,0
104768,17761,0,10925,0,0,0,0,0,0,0,0,0,0
104769,17762,0,10926,0,0,0,0,0,0,0,0,0,0
104770,17762,0,10927,0,0,0,0,0,0,0,0,0,0
104771,17763,0,10928,0,0,0,0,0,0,0,0,0,0
104772,17763,0,10929,0,0,0,0,0,0,0,0,0,0
104773,28554,0,10930,0,0,0,0,0,0,0,0,0,0
104774,28554,0,10931,0,0,0,0,0,0,0,0,0,0
104775,28555,0,10932,0,0,0,0,0,0,0,0,0,0
104776,28555,0,10933,0,0,0,0,0,0,0,0,0,0
104777,28556,0,10934,0,0,0,0,0,0,0,0,0,0
104778,28556,0,10935,0,0,0,0,0,0,0,0,0,0
104779,17793,0,10936,0,0,0,0,0,0,0,0,0,0
104780,17793,0,10937,0,0,0,0,0,0,0,0,0,0
104781,17794,0,10938,0,0,0,0,0,0,0,0,0,0
104782,17794,0,10939,0,0,0,0,0,0,0,0,0,0
104783,17795,0,10940,0,0,0,0,0,0,0,0,0,0
104784,17795,0,10941,0,0,0,0,0,0,0,0,0,0
104785,17796,0,10942,0,0,0,0,0,0,0,0,0,0
104786,17796,0,10943,0,0,0,0,0,0,0,0,0,0
104787,17797,0,10944,0,0,0,0,0,0,0,0,0,0
104788,17797,0,10945,0,0,0,0,0,0,0,0,0,0
104789,17798,0,10946,0,0,0,0,0,0,0,0,0,0
104790,17798,0,10947,0,0,0,0,0,0,0,0,0,0
104791,17799,0,10948,0,0,0,0,0,0,0,0,0,0
104792,17799,0,10949,0,0,0,0,0,0,0,0,0,0
104793,17800,0,10950,0,0,0,0,0,0,0,0,0,0
104794,17800,0,10951,0,0,0,0,0,0,0,0,0,0
104795,17801,0,10952,0,0,0,0,0,0,0,0,0,0
104796,17801,0,10953,0,0,0,0,0,0,0,0,0,0
104797,28572,0,10954,0,0,0,0,0,0,0,0,0,0
104798,28572,0,10955,0,0,0,0,0,0,0,0,0,0
104799,28573,0,10956,0,0,0,0,0,0,0,0,0,0
104800,28573,0,10957,0,0,0,0,0,0,0,0,0,0
104801,28574,0,10958,0,0,0,0,0,0,0,0,0,0
104802,28574,0,10959,0,0,0,0,0,0,0,0,0,0
104803,17835,0,10960,0,0,0,0,0,0,0,0,0,0
104804,17835,0,10961,0,0,0,0,0,0,0,0,0,0
104805,17836,0,10962,0,0,0,0,0,0,0,0,0,0
104806,17836,0,10963,0,0,0,0,0,0,0,0,0,0
104807,17837,0,10964,0,0,0,0,0,0,0,0,0,0
104808,17837,0,10965,0,0,0,0,0,0,0,0,0,0
104809,17838,0,10966,0,0,0,0,0,0,0,0,0,0
104810,17838,0,10967,0,0,0,0,0,0,0,0,0,0
104811,17839,0,10968,0,0,0,0,0,0,0,0,0,0
104812,17839,0,10969,0,0,0,0,0,0,0,0,0,0
104813,17840,0,10970,0,0,0,0,0,0,0,0,0,0
104814,17840,0,10971,0,0,0,0,0,0,0,0,0,0
104815,17841,0,10972,0,0,0,0,0,0,0,0,0,0
104816,17841,0,10973,0,0,0,0,0,0,0,0,0,0
104817,17842,0,10974,0,0,0,0,0,0,0,0,0,0
104818,17842,0,10975,0,0,0,0,0,0,0,0,0,0
104819,17843,0,10976,0,0,0,0,0,0,0,0,0,0
104820,17843,0,10977,0,0,0,0,0,0,0,0,0,0
104821,17844,0,10978,0,0,0,0,0,0,0,0,0,0
104822,17844,0,10979,0,0,0,0,0,0,0,0,0,0
104823,28587,0,10980,0,0,0,0,0,0,0,0,0,0
104824,28587,0,10981,0,0,0,0,0,0,0,0,0,0
104825,28588,0,10982,0,0,0,0,0,0,0,0,0,0
104826,28588,0,10983,0,0,0,0,0,0,0,0,0,0
104827,28589,0,10984,0,0,0,0,0,0,0,0,0,0
104828,28589,0,10985,0,0,0,0,0,0,0,0,0,0
104829,17882,0,10986,0,0,0,0,0,0,0,0,0,0
104830,17882,0,10987,0,0,0,0,0,0,0,0,0,0
104831,17883,0,10988,0,0,0,0,0,0,0,0,0,0
104832,17883,0,10989,0,0,0,0,0,0,0,0,0,0
104833,17884,0,10990,0,0,0,0,0,0,0,0,0,0
104834,17884,0,10991,0,0,0,0,0,0,0,0,0,0
104835,17885,0,10992,0,0,0,0,0,0,0,0,0,0
104836,17885,0,10993,0,0,0,0,0,0,0,0,0,0
104837,17886,0,10994,0,0,0,0,0,0,0,0,0,0
104838,17886,0,10995,0,0,0,0,0,0,0,0,0,0
104839,17887,0,10996,0,0,0,0,0,0,0,0,0,0
104840,17887,0,10997,0,0,0,0,0,0,0,0,0,0
104841,17888,0,10998,0,0,0,0,0,0,0,0,0,0
104842,17888,0,10999,0,0,0,0,0,0,0,0,0,0
104843,17889,0,11000,0,0,0,0,0,0,0,0,0,0
104844,17889,0,11001,0,0,0,0,0,0,0,0,0,0
104845,17890,0,11002,0,0,0,0,0,0,0,0,0,0
104846,17890,0,11003,0,0,0,0,0,0,0,0,0,0
104847,17891,0,11004,0,0,0,0,0,0,0,0,0,0
104848,17891,0,11005,0,0,0,0,0,0,0,0,0,0
104849,28604,0,11006,0,0,0,0,0,0,0,0,0,0
104850,28604,0,11007,0,0,0,0,0,0,0,0,0,0
104851,28605,0,11008,0,0,0,0,0,0,0,0,0,0
104852,28605,0,11009,0,0,0,0,0,0,0,0,0,0
104853,28606,0,11010,0,0,0,0,0,0,0,0,0,0
104854,28606,0,11011,0,0,0,0,0,0,0,0,0,0
104855,17943,0,11012,0,0,0,0,0,0,0,0,0,0
104856,17943,0,11013,0,0,0,0,0,0,0,0,0,0
104857,17943,0,11014,0,0,0,0,0,0,0,0,0,0
104859,17944,0,11016,0,0,0,0,0,0,0,0,0,0
104860,17944,0,11017,0,0,0,0,0,0,0,0,0,0
104861,17944,0,11018,0,0,0,0,0,0,0,0,0,0
104863,17945,0,11020,0,0,0,0,0,0,0,0,0,0
104864,17945,0,11021,0,0,0,0,0,0,0,0,0,0
104865,17945,0,11022,0,0,0,0,0,0,0,0,0,0
104867,17946,0,11024,0,0,0,0,0,0,0,0,0,0
104868,17946,0,11025,0,0,0,0,0,0,0,0,0,0
104869,17946,0,11026,0,0,0,0,0,0,0,0,0,0
104871,17947,0,11028,0,0,0,0,0,0,0,0,0,0
104872,17947,0,11029,0,0,0,0,0,0,0,0,0,0
104873,17947,0,11030,0,0,0,0,0,0,0,0,0,0
104875,17948,0,11032,0,0,0,0,0,0,0,0,0,0
104876,17948,0,11033,0,0,0,0,0,0,0,0,0,0
104877,17948,0,11034,0,0,0,0,0,0,0,0,0,0
104879,17949,0,11036,0,0,0,0,0,0,0,0,0,0
104880,17949,0,11037,0,0,0,0,0,0,0,0,0,0
104881,17949,0,11038,0,0,0,0,0,0,0,0,0,0
104883,17950,0,11040,0,0,0,0,0,0,0,0,0,0
104884,17950,0,11041,0,0,0,0,0,0,0,0,0,0
104885,17950,0,11042,0,0,0,0,0,0,0,0,0,0
104887,17951,0,11044,0,0,0,0,0,0,0,0,0,0
104888,17951,0,11045,0,0,0,0,0,0,0,0,0,0
104889,17951,0,11046,0,0,0,0,0,0,0,0,0,0
104891,17952,0,11048,0,0,0,0,0,0,0,0,0,0
104892,17952,0,11049,0,0,0,0,0,0,0,0,0,0
104893,17952,0,11050,0,0,0,0,0,0,0,0,0,0
104895,28625,0,11052,0,0,0,0,0,0,0,0,0,0
104896,28625,0,11053,0,0,0,0,0,0,0,0,0,0
104897,28625,0,11054,0,0,0,0,0,0,0,0,0,0
104899,28626,0,11056,0,0,0,0,0,0,0,0,0,0
104900,28626,0,11057,0,0,0,0,0,0,0,0,0,0
104901,28626,0,11058,0,0,0,0,0,0,0,0,0,0
104903,28627,0,11060,0,0,0,0,0,0,0,0,0,0
104904,28627,0,11061,0,0,0,0,0,0,0,0,0,0
104905,28627,0,11062,0,0,0,0,0,0,0,0,0,0
104907,18004,0,11064,0,0,0,0,0,0,0,0,0,0
104908,18004,0,11065,0,0,0,0,0,0,0,0,0,0
104909,18004,0,11066,0,0,0,0,0,0,0,0,0,0
104911,18005,0,11068,0,0,0,0,0,0,0,0,0,0
104912,18005,0,11069,0,0,0,0,0,0,0,0,0,0
104913,18005,0,11070,0,0,0,0,0,0,0,0,0,0
104915,18006,0,11072,0,0,0,0,0,0,0,0,0,0
104916,18006,0,11073,0,0,0,0,0,0,0,0,0,0
104917,18006,0,11074,0,0,0,0,0,0,0,0,0,0
104919,18007,0,11076,0,0,0,0,0,0,0,0,0,0
104920,18007,0,11077,0,0,0,0,0,0,0,0,0,0
104921,18007,0,11078,0,0,0,0,0,0,0,0,0,0
104923,18008,0,11080,0,0,0,0,0,0,0,0,0,0
104924,18008,0,11081,0,0,0,0,0,0,0,0,0,0
104925,18008,0,11082,0,0,0,0,0,0,0,0,0,0
104927,18009,0,11084,0,0,0,0,0,0,0,0,0,0
104928,18009,0,11085,0,0,0,0,0,0,0,0,0,0
104929,18009,0,11086,0,0,0,0,0,0,0,0,0,0
104931,18010,0,11088,0,0,0,0,0,0,0,0,0,0
104932,18010,0,11089,0,0,0,0,0,0,0,0,0,0
104933,18010,0,11090,0,0,0,0,0,0,0,0,0,0
104935,18011,0,11092,0,0,0,0,0,0,0,0,0,0
104936,18011,0,11093,0,0,0,0,0,0,0,0,0,0
104937,18011,0,11094,0,0,0,0,0,0,0,0,0,0
104939,18012,0,11096,0,0,0,0,0,0,0,0,0,0
104940,18012,0,11097,0,0,0,0,0,0,0,0,0,0
104941,18012,0,11098,0,0,0,0,0,0,0,0,0,0
104943,18013,0,11100,0,0,0,0,0,0,0,0,0,0
104944,18013,0,11101,0,0,0,0,0,0,0,0,0,0
104945,18013,0,11102,0,0,0,0,0,0,0,0,0,0
104947,28646,0,11104,0,0,0,0,0,0,0,0,0,0
104948,28646,0,11105,0,0,0,0,0,0,0,0,0,0
104949,28646,0,11106,0,0,0,0,0,0,0,0,0,0
104951,28647,0,11108,0,0,0,0,0,0,0,0,0,0
104952,28647,0,11109,0,0,0,0,0,0,0,0,0,0
104953,28647,0,11110,0,0,0,0,0,0,0,0,0,0
104955,28648,0,11112,0,0,0,0,0,0,0,0,0,0
104956,28648,0,11113,0,0,0,0,0,0,0,0,0,0
104957,28648,0,11114,0,0,0,0,0,0,0,0,0,0
104959,18058,0,11116,0,0,0,0,0,0,0,0,0,0
104960,18058,0,11117,0,0,0,0,0,0,0,0,0,0
104962,18059,0,11119,0,0,0,0,0,0,0,0,0,0
104963,18059,0,11120,0,0,0,0,0,0,0,0,0,0
104965,18060,0,11122,0,0,0,0,0,0,0,0,0,0
104966,18060,0,11123,0,0,0,0,0,0,0,0,0,0
104968,18061,0,11125,0,0,0,0,0,0,0,0,0,0
104969,18061,0,11126,0,0,0,0,0,0,0,0,0,0
104971,18062,0,11128,0,0,0,0,0,0,0,0,0,0
104972,18062,0,11129,0,0,0,0,0,0,0,0,0,0
104974,18063,0,11131,0,0,0,0,0,0,0,0,0,0
104975,18063,0,11132,0,0,0,0,0,0,0,0,0,0
104977,18064,0,11134,0,0,0,0,0,0,0,0,0,0
104978,18064,0,11135,0,0,0,0,0,0,0,0,0,0
104980,28667,0,11137,0,0,0,0,0,0,0,0,0,0
104981,28667,0,11138,0,0,0,0,0,0,0,0,0,0
104983,28668,0,11140,0,0,0,0,0,0,0,0,0,0
104984,28668,0,11141,0,0,0,0,0,0,0,0,0,0
104986,28669,0,11143,0,0,0,0,0,0,0,0,0,0
104987,28669,0,11144,0,0,0,0,0,0,0,0,0,0
104989,18106,0,11146,0,0,0,0,0,0,0,0,0,0
104990,18106,0,11147,0,0,0,0,0,0,0,0,0,0
104991,18106,0,11148,0,0,0,0,0,0,0,0,0,0
104993,18107,0,11150,0,0,0,0,0,0,0,0,0,0
104994,18107,0,11151,0,0,0,0,0,0,0,0,0,0
104995,18107,0,11152,0,0,0,0,0,0,0,0,0,0
104997,18108,0,11154,0,0,0,0,0,0,0,0,0,0
104998,18108,0,11155,0,0,0,0,0,0,0,0,0,0
104999,18108,0,11156,0,0,0,0,0,0,0,0,0,0
105001,18109,0,11158,0,0,0,0,0,0,0,0,0,0
105002,18109,0,11159,0,0,0,0,0,0,0,0,0,0
105003,18109,0,11160,0,0,0,0,0,0,0,0,0,0
105005,18110,0,11162,0,0,0,0,0,0,0,0,0,0
105006,18110,0,11163,0,0,0,0,0,0,0,0,0,0
105007,18110,0,11164,0,0,0,0,0,0,0,0,0,0
105009,18111,0,11166,0,0,0,0,0,0,0,0,0,0
105010,18111,0,11167,0,0,0,0,0,0,0,0,0,0
105011,18111,0,11168,0,0,0,0,0,0,0,0,0,0
105013,18112,0,11170,0,0,0,0,0,0,0,0,0,0
105014,18112,0,11171,0,0,0,0,0,0,0,0,0,0
105015,18112,0,11172,0,0,0,0,0,0,0,0,0,0
105017,28688,0,11174,0,0,0,0,0,0,0,0,0,0
105018,28688,0,11175,0,0,0,0,0,0,0,0,0,0
105019,28688,0,11176,0,0,0,0,0,0,0,0,0,0
105021,28689,0,11178,0,0,0,0,0,0,0,0,0,0
105022,28689,0,11179,0,0,0,0,0,0,0,0,0,0
105023,28689,0,11180,0,0,0,0,0,0,0,0,0,0
105025,28690,0,11182,0,0,0,0,0,0,0,0,0,0
105026,28690,0,11183,0,0,0,0,0,0,0,0,0,0
