ID,Name,RaceID,Sex,NameType
25588,Bluewater,4,1,1
25589,Brightforest,4,1,1
25590,Brightmoon,4,1,1
25591,Darkheart,4,1,1
25592,Darkoak,4,1,1
25593,Darkshade,4,1,1
25594,Darkwater,4,1,1
25595,Darkwing,4,1,1
25596,Dawnsong,4,1,1
25597,Emeraldlake,4,1,1
25598,Featherbow,4,1,1
25599,Featherwind,4,1,1
25600,Glaivestorm,4,1,1
25601,Heartsong,4,1,1
25602,Lightmane,4,1,1
25603,Moonblade,4,1,1
25604,Moonshadow,4,1,1
25605,Moonsong,4,1,1
25606,Moonwater,4,1,1
25607,Nightshadow,4,1,1
25608,Nightwing,4,1,1
25609,Nightwing,4,1,1
25610,Oakheart,4,1,1
25611,Oakwalker,4,1,1
25612,Proudsong,4,1,1
25613,Proudstrider,4,1,1
25614,Raincaller,4,1,1
25615,Ravenpine,4,1,1
25616,Redleaf,4,1,1
25617,Sabremane,4,1,1
25618,Skyshadow,4,1,1
25619,Skysong,4,1,1
25620,Springwater,4,1,1
25621,Stagheart,4,1,1
25622,Staghorn,4,1,1
25623,Starcaller,4,1,1
25624,Starwalker,4,1,1
25625,Stormflight,4,1,1
25626,Stormheart,4,1,1
25627,Stormseeker,4,1,1
25628,Summermoon,4,1,1
25629,Summerwind,4,1,1
25630,Swiftmane,4,1,1
25631,Swiftwind,4,1,1
25632,Trueflight,4,1,1
25633,Trueshot,4,1,1
25634,Windlight,4,1,1
25635,Winterdew,4,1,1
25636,Adenayer,1,0,1
25637,Amburil,1,0,1
25638,Bastiane,1,0,1
25639,Belgarden,1,0,1
25640,Celese,1,0,1
25641,Chamberlyn,1,0,1
25642,Cuthbridge,1,0,1
25643,Dawnstone,1,0,1
25644,Delianco,1,0,1
25645,Elwynter,1,0,1
25646,Emmenthal,1,0,1
25647,Ennobel,1,0,1
25648,Falbryn,1,0,1
25649,Galewyn,1,0,1
25650,Goodspeed,1,0,1
25651,Heartwood,1,0,1
25652,Hillmont,1,0,1
25653,Ironshire,1,0,1
25654,Jaconelli,1,0,1
25655,Juliastus,1,0,1
25656,Kaelius,1,0,1
25657,Kalorwyn,1,0,1
25658,Kavalieri,1,0,1
25659,Korvino,1,0,1
25660,Laszwyn,1,0,1
25661,Liongard,1,0,1
25662,Maebryn,1,0,1
25663,Merriweather,1,0,1
25664,Navarrose,1,0,1
25665,Nolanworth,1,0,1
25666,O'Brinnsy,1,0,1
25667,Olwynne,1,0,1
25668,Pemberton,1,0,1
25669,Proudshield,1,0,1
25670,Quietfield,1,0,1
25671,Quilwrit,1,0,1
25672,Raelorias,1,0,1
25673,Roycebrin,1,0,1
25674,Santigold,1,0,1
25675,Stansworth,1,0,1
25676,Talberth,1,0,1
25677,Tenthorian,1,0,1
25678,Uldrasse,1,0,1
25679,Urnmacher,1,0,1
25680,Vail,1,0,1
25681,Valorhart,1,0,1
25682,Watersten,1,0,1
25683,Youngfield,1,0,1
25684,Zandrig,1,0,1
25685,Zealhearth,1,0,1
25686,Adenayer,1,1,1
25687,Amburil,1,1,1
25688,Bastiane,1,1,1
25689,Belgarden,1,1,1
25690,Celese,1,1,1
25691,Chamberlyn,1,1,1
25692,Cuthbridge,1,1,1
25693,Dawnstone,1,1,1
25694,Delianco,1,1,1
25695,Elwynter,1,1,1
25696,Emmenthal,1,1,1
25697,Ennobel,1,1,1
25698,Falbryn,1,1,1
25699,Galewyn,1,1,1
25700,Goodspeed,1,1,1
25701,Heartwood,1,1,1
25702,Hillmont,1,1,1
25703,Ironshire,1,1,1
25704,Jaconelli,1,1,1
25705,Juliastus,1,1,1
25706,Kaelius,1,1,1
25707,Kalorwyn,1,1,1
25708,Kavalieri,1,1,1
25709,Korvino,1,1,1
25710,Laszwyn,1,1,1
25711,Liongard,1,1,1
25712,Maebryn,1,1,1
25713,Merriweather,1,1,1
25714,Navarrose,1,1,1
25715,Nolanworth,1,1,1
25716,O'Brinnsy,1,1,1
25717,Olwynne,1,1,1
25718,Pemberton,1,1,1
25719,Proudshield,1,1,1
25720,Quietfield,1,1,1
25721,Quilwrit,1,1,1
25722,Raelorias,1,1,1
25723,Roycebrin,1,1,1
25724,Santigold,1,1,1
25725,Stansworth,1,1,1
25726,Talberth,1,1,1
25727,Tenthorian,1,1,1
25728,Uldrasse,1,1,1
25729,Urnmacher,1,1,1
25730,Vail,1,1,1
25731,Valorhart,1,1,1
25732,Watersten,1,1,1
25733,Youngfield,1,1,1
25734,Zandrig,1,1,1
25735,Zealhearth,1,1,1
25736,Anglegrind,7,0,1
25737,Armwrench,7,0,1
25738,Blastcap,7,0,1
25739,Bracketfix,7,0,1
25740,Brassbolt,7,0,1
25741,Cleanfuse,7,0,1
25742,Copperbink,7,0,1
25743,Crumbnut,7,0,1
25744,Dinkwobble,7,0,1
25745,Doublespring,7,0,1
25746,Drillmaven,7,0,1
25747,Electrogear,7,0,1
25748,Engineshine,7,0,1
25749,Fitzsprocket,7,0,1
25750,Flintspring,7,0,1
25751,Greasewit,7,0,1
25752,Heatfuse,7,0,1
25753,Hustlegear,7,0,1
25754,Jerrynut,7,0,1
25755,Jiffywrench,7,0,1
25756,Jumpspring,7,0,1
25757,Kneadmetal,7,0,1
25758,Knifesplice,7,0,1
25759,Kraftwell,7,0,1
25760,Lashwire,7,0,1
25761,Lightbolt,7,0,1
25762,Limbertorque,7,0,1
25763,Millspring,7,0,1
25764,Niftywrench,7,0,1
25765,Nimsprocket,7,0,1
25766,Oilwinch,7,0,1
25767,Oldwrench,7,0,1
25768,Ottomech,7,0,1
25769,Pipwhistle,7,0,1
25770,Quickwrench,7,0,1
25771,Quipwhistle,7,0,1
25772,Readywrench,7,0,1
25773,Rivetpop,7,0,1
25774,Shocksure,7,0,1
25775,Steadydrill,7,0,1
25776,Steamwright,7,0,1
25777,Tinkerhelm,7,0,1
25778,Ultravolt,7,0,1
25779,Voltwatcher,7,0,1
25780,Winchgood,7,0,1
25781,Wrenchgleam,7,0,1
25782,Yarbletink,7,0,1
25783,Yarnspinner,7,0,1
25784,Zambonium,7,0,1
25785,Zetawidget,7,0,1
25786,Anglegrind,7,1,1
25787,Armwrench,7,1,1
25788,Blastcap,7,1,1
25789,Bracketfix,7,1,1
25790,Brassbolt,7,1,1
25791,Cleanfuse,7,1,1
25792,Copperbink,7,1,1
25793,Crumbnut,7,1,1
25794,Dinkwobble,7,1,1
25795,Doublespring,7,1,1
25796,Drillmaven,7,1,1
25797,Electrogear,7,1,1
25798,Engineshine,7,1,1
25799,Fitzsprocket,7,1,1
25800,Flintspring,7,1,1
25801,Greasewit,7,1,1
25802,Heatfuse,7,1,1
25803,Hustlegear,7,1,1
25804,Jerrynut,7,1,1
25805,Jiffywrench,7,1,1
25806,Jumpspring,7,1,1
25807,Kneadmetal,7,1,1
25808,Knifesplice,7,1,1
25809,Kraftwell,7,1,1
25810,Lashwire,7,1,1
25811,Lightbolt,7,1,1
25812,Limbertorque,7,1,1
25813,Millspring,7,1,1
25814,Niftywrench,7,1,1
25815,Nimsprocket,7,1,1
25816,Oilwinch,7,1,1
25817,Oldwrench,7,1,1
25818,Ottomech,7,1,1
25819,Pipwhistle,7,1,1
25820,Quickwrench,7,1,1
25821,Quipwhistle,7,1,1
25822,Readywrench,7,1,1
25823,Rivetpop,7,1,1
25824,Shocksure,7,1,1
25825,Steadydrill,7,1,1
25826,Steamwright,7,1,1
25827,Tinkerhelm,7,1,1
25828,Ultravolt,7,1,1
25829,Voltwatcher,7,1,1
25830,Winchgood,7,1,1
25831,Wrenchgleam,7,1,1
25832,Yarbletink,7,1,1
25833,Yarnspinner,7,1,1
25834,Zambonium,7,1,1
25835,Zetawidget,7,1,1
25836,Anvilhew,3,0,1
25837,Ashenbraid,3,0,1
25838,Barleybale,3,0,1
25839,Barrelfist,3,0,1
25840,Bitterhammer,3,0,1
25841,Ciderhelm,3,0,1
25842,Coalbeard,3,0,1
25843,Darkforge,3,0,1
25844,Dawnhammer,3,0,1
25845,Eldstone,3,0,1
25846,Emberbraid,3,0,1
25847,Everforge,3,0,1
25848,Firmhammer,3,0,1
25849,Forgeheart,3,0,1
25850,Glimmerwel,3,0,1
25851,Grandstone,3,0,1
25852,Greatbeard,3,0,1
25853,Halfgrim,3,0,1
25854,Halverd,3,0,1
25855,Heavybraid,3,0,1
25856,Ironbraid,3,0,1
25857,Ironhewer,3,0,1
25858,Jawgrim,3,0,1
25859,Kegsmith,3,0,1
25860,Khazadin,3,0,1
25861,Lodeglimmer,3,0,1
25862,Longbraid,3,0,1
25863,Mirthbraid,3,0,1
25864,Mugbrew,3,0,1
25865,Nobelhammer,3,0,1
25866,Northbraid,3,0,1
25867,Oakflame,3,0,1
25868,Plumbrew,3,0,1
25869,Pyrestout,3,0,1
25870,Quakehammer,3,0,1
25871,Quarrystone,3,0,1
25872,Quartzvein,3,0,1
25873,Ridgecleaver,3,0,1
25874,Rockheart,3,0,1
25875,Stonegrit,3,0,1
25876,Sureforge,3,0,1
25877,Truehammer,3,0,1
25878,Underclimb,3,0,1
25879,Valorhammer,3,0,1
25880,Vastforge,3,0,1
25881,Widebraid,3,0,1
25882,Yeastbrew,3,0,1
25883,Yulebraid,3,0,1
25884,Zealhammer,3,0,1
25885,Zenforge,3,0,1
25886,Anvilhew,3,1,1
25887,Ashenbraid,3,1,1
25888,Barleybale,3,1,1
25889,Barrelfist,3,1,1
25890,Bitterhammer,3,1,1
25891,Ciderhelm,3,1,1
25892,Coalbeard,3,1,1
25893,Darkforge,3,1,1
25894,Dawnhammer,3,1,1
25895,Eldstone,3,1,1
25896,Emberbraid,3,1,1
25897,Everforge,3,1,1
25898,Firmhammer,3,1,1
25899,Forgeheart,3,1,1
25900,Glimmerwel,3,1,1
25901,Grandstone,3,1,1
25902,Greatbeard,3,1,1
25903,Halfgrim,3,1,1
25904,Halverd,3,1,1
25905,Heavybraid,3,1,1
25906,Ironbraid,3,1,1
25907,Ironhewer,3,1,1
25908,Jawgrim,3,1,1
25909,Kegsmith,3,1,1
25910,Khazadin,3,1,1
25911,Lodeglimmer,3,1,1
25912,Longbraid,3,1,1
25913,Mirthbraid,3,1,1
25914,Mugbrew,3,1,1
25915,Nobelhammer,3,1,1
25916,Northbraid,3,1,1
25917,Oakflame,3,1,1
25918,Plumbrew,3,1,1
25919,Pyrestout,3,1,1
25920,Quakehammer,3,1,1
25921,Quarrystone,3,1,1
25922,Quartzvein,3,1,1
25923,Ridgecleaver,3,1,1
25924,Rockheart,3,1,1
25925,Stonegrit,3,1,1
25926,Sureforge,3,1,1
25927,Truehammer,3,1,1
25928,Underclimb,3,1,1
25929,Valorhammer,3,1,1
25930,Vastforge,3,1,1
25931,Widebraid,3,1,1
25932,Yeastbrew,3,1,1
25933,Yulebraid,3,1,1
25934,Zealhammer,3,1,1
25935,Zenforge,3,1,1
25936,Arrowkeeper,8,0,1
25937,Blazehook,8,0,1
25938,Blazehunter,8,0,1
25939,Darkchewer,8,0,1
25940,Deathweaver,8,0,1
25941,Drakebranch,8,0,1
25942,Drakechewer,8,0,1
25943,Drakelore,8,0,1
25944,Drakescalp,8,0,1
25945,Dunebark,8,0,1
25946,Dunescalp,8,0,1
25947,Dunetusk,8,0,1
25948,Duskcall,8,0,1
25949,Duskfisher,8,0,1
25950,Earthfisher,8,0,1
25951,Fangbark,8,0,1
25952,Fangkeeper,8,0,1
25953,Fangtusk,8,0,1
25954,Felcaller,8,0,1
25955,Felneck,8,0,1
25956,Fireneck,8,0,1
25957,Firereaver,8,0,1
25958,Fowlfisher,8,0,1
25959,Fowlkeeper,8,0,1
25960,Fowlneck,8,0,1
25961,Fowlscalp,8,0,1
25962,Fowltongue,8,0,1
25963,Ghosthook,8,0,1
25964,Ghostscalp,8,0,1
25965,Ghosttusk,8,0,1
25966,Goldtusk,8,0,1
25967,Gutfisher,8,0,1
25968,Hazecaller,8,0,1
25969,Hazefisher,8,0,1
25970,Hazefisher,8,0,1
25971,Ironneck,8,0,1
25972,Ironreaver,8,0,1
25973,Prowltusk,8,0,1
25974,Sandfowler,8,0,1
25975,Sandglare,8,0,1
25976,Skragbane,8,0,1
25977,Skragbranch,8,0,1
25978,Skragscalp,8,0,1
25979,Soulcaller,8,0,1
25980,Stormbranch,8,0,1
25981,Stormhunter,8,0,1
25982,Stormtoes,8,0,1
25983,Thunderneck,8,0,1
25984,Warpbark,8,0,1
25985,Witherbranch,8,0,1
25986,Arrowkeeper,8,1,1
25987,Blazehook,8,1,1
25988,Blazehunter,8,1,1
25989,Darkchewer,8,1,1
25990,Deathweaver,8,1,1
25991,Drakebranch,8,1,1
25992,Drakechewer,8,1,1
25993,Drakelore,8,1,1
25994,Drakescalp,8,1,1
25995,Dunebark,8,1,1
25996,Dunescalp,8,1,1
25997,Dunetusk,8,1,1
25998,Duskcall,8,1,1
25999,Duskfisher,8,1,1
26000,Earthfisher,8,1,1
26001,Fangbark,8,1,1
26002,Fangkeeper,8,1,1
26003,Fangtusk,8,1,1
26004,Felcaller,8,1,1
26005,Felneck,8,1,1
26006,Fireneck,8,1,1
26007,Firereaver,8,1,1
26008,Fowlfisher,8,1,1
26009,Fowlkeeper,8,1,1
26010,Fowlneck,8,1,1
26011,Fowlscalp,8,1,1
26012,Fowltongue,8,1,1
26013,Ghosthook,8,1,1
26014,Ghostscalp,8,1,1
26015,Ghosttusk,8,1,1
26016,Goldtusk,8,1,1
26017,Gutfisher,8,1,1
26018,Hazecaller,8,1,1
26019,Hazefisher,8,1,1
26020,Hazefisher,8,1,1
26021,Ironneck,8,1,1
26022,Ironreaver,8,1,1
26023,Prowltusk,8,1,1
26024,Sandfowler,8,1,1
26025,Sandglare,8,1,1
26026,Skragbane,8,1,1
26027,Skragbranch,8,1,1
26028,Skragscalp,8,1,1
26029,Soulcaller,8,1,1
26030,Stormbranch,8,1,1
26031,Stormhunter,8,1,1
26032,Stormtoes,8,1,1
26033,Thunderneck,8,1,1
26034,Warpbark,8,1,1
26035,Witherbranch,8,1,1
26036,Autumncloud,6,0,1
26037,Autumnstrider,6,0,1
26038,Bloodrage,6,0,1
26039,Bloodwind,6,0,1
26040,Brightsworn,6,0,1
26041,Cliffsong,6,0,1
26042,Cliffstrider,6,0,1
26043,Cloudrage,6,0,1
26044,Darkmane,6,0,1
26045,Darkrage,6,0,1
26046,Darksworn,6,0,1
26047,Dawnfury,6,0,1
26048,Eaglechaser,6,0,1
26049,Eagleeye,6,0,1
26050,Grimspire,6,0,1
26051,Hawkswind,6,0,1
26052,Highcloud,6,0,1
26053,Huntwalker,6,0,1
26054,Ironbluff,6,0,1
26055,Ironhoof,6,0,1
26056,Ironleaf,6,0,1
26057,Ironsong,6,0,1
26058,Ironwanderer,6,0,1
26059,Longhoof,6,0,1
26060,Longwind,6,0,1
26061,Ragehoof,6,0,1
26062,Rageleaf,6,0,1
26063,Ragerunner,6,0,1
26064,Ragetalon,6,0,1
26065,Ragewanderer,6,0,1
26066,Runefury,6,0,1
26067,Runewanderer,6,0,1
26068,Sagesong,6,0,1
26069,Sagetalon,6,0,1
26070,Seachaser,6,0,1
26071,Skybluff,6,0,1
26072,Skychaser,6,0,1
26073,Skymane,6,0,1
26074,Skystrider,6,0,1
26075,Springcloud,6,0,1
26076,Springrunner,6,0,1
26077,Springwater,6,0,1
26078,Steeleye,6,0,1
26079,Stonetotem,6,0,1
26080,Stonewanderer,6,0,1
26081,Stormeye,6,0,1
26082,Stormsworn,6,0,1
26083,Windmane,6,0,1
26084,Winterchaser,6,0,1
26085,Winterrunner,6,0,1
26086,Autumncloud,6,1,1
26087,Autumnstrider,6,1,1
26088,Bloodrage,6,1,1
26089,Bloodwind,6,1,1
26090,Brightsworn,6,1,1
26091,Cliffsong,6,1,1
26092,Cliffstrider,6,1,1
26093,Cloudrage,6,1,1
26094,Darkmane,6,1,1
26095,Darkrage,6,1,1
26096,Darksworn,6,1,1
26097,Dawnfury,6,1,1
26098,Eaglechaser,6,1,1
26099,Eagleeye,6,1,1
26100,Grimspire,6,1,1
26101,Hawkswind,6,1,1
26102,Highcloud,6,1,1
26103,Huntwalker,6,1,1
26104,Ironbluff,6,1,1
26105,Ironhoof,6,1,1
26106,Ironleaf,6,1,1
26107,Ironsong,6,1,1
26108,Ironwanderer,6,1,1
26109,Longhoof,6,1,1
26110,Longwind,6,1,1
26111,Ragehoof,6,1,1
26112,Rageleaf,6,1,1
26113,Ragerunner,6,1,1
26114,Ragetalon,6,1,1
26115,Ragewanderer,6,1,1
26116,Runefury,6,1,1
26117,Runewanderer,6,1,1
26118,Sagesong,6,1,1
26119,Sagetalon,6,1,1
26120,Seachaser,6,1,1
26121,Skybluff,6,1,1
26122,Skychaser,6,1,1
26123,Skymane,6,1,1
26124,Skystrider,6,1,1
26125,Springcloud,6,1,1
26126,Springrunner,6,1,1
26127,Springwater,6,1,1
26128,Steeleye,6,1,1
26129,Stonetotem,6,1,1
26130,Stonewanderer,6,1,1
26131,Stormeye,6,1,1
26132,Stormsworn,6,1,1
26133,Windmane,6,1,1
26134,Winterchaser,6,1,1
26135,Winterrunner,6,1,1
26136,Abaddon,5,0,1
26137,Abashed,5,0,1
26138,Acherus,5,0,1
26139,Ashkeeper,5,0,1
26140,Belfall,5,0,1
26141,Blacksling,5,0,1
26142,Brennan,5,0,1
26143,Cairnbuilder,5,0,1
26144,Calston,5,0,1
26145,Cameron,5,0,1
26146,Curtaincutter,5,0,1
26147,Cuthbridge,5,0,1
26148,Darkfall,5,0,1
26149,Dartfall,5,0,1
26150,Deadheart,5,0,1
26151,Dedmar,5,0,1
26152,Dolor,5,0,1
26153,Endrunner,5,0,1
26154,Eversorrow,5,0,1
26155,Farthing,5,0,1
26156,Finreaper,5,0,1
26157,Foresworn,5,0,1
26158,Galewyn,5,0,1
26159,Ghoulbasher,5,0,1
26160,Ghoulhunter,5,0,1
26161,Gloomhaunt,5,0,1
26162,Gloomlover,5,0,1
26163,Graves,5,0,1
26164,Hillmont,5,0,1
26165,Johannsen,5,0,1
26166,Keegan,5,0,1
26167,Korvino,5,0,1
26168,Lifebane,5,0,1
26169,Marcellus,5,0,1
26170,Morrigan,5,0,1
26171,Mortis,5,0,1
26172,Obit,5,0,1
26173,Perdition,5,0,1
26174,Reaper,5,0,1
26175,Reaver,5,0,1
26176,Ruefield,5,0,1
26177,Salwyn,5,0,1
26178,Seizeheart,5,0,1
26179,Sorrowfield,5,0,1
26180,Spleeneater,5,0,1
26181,Stonebrow,5,0,1
26182,Tombkeeper,5,0,1
26183,Tristan,5,0,1
26184,Umbra,5,0,1
26185,Warelight,5,0,1
26186,Abaddon,5,1,1
26187,Abashed,5,1,1
26188,Acherus,5,1,1
26189,Ashkeeper,5,1,1
26190,Belfall,5,1,1
26191,Blacksling,5,1,1
26192,Brennan,5,1,1
26193,Cairnbuilder,5,1,1
26194,Calston,5,1,1
26195,Cameron,5,1,1
26196,Curtaincutter,5,1,1
26197,Cuthbridge,5,1,1
26198,Darkfall,5,1,1
26199,Dartfall,5,1,1
26200,Deadheart,5,1,1
26201,Dedmar,5,1,1
26202,Dolor,5,1,1
26203,Endrunner,5,1,1
26204,Eversorrow,5,1,1
26205,Farthing,5,1,1
26206,Finreaper,5,1,1
26207,Foresworn,5,1,1
26208,Galewyn,5,1,1
26209,Ghoulbasher,5,1,1
26210,Ghoulhunter,5,1,1
26211,Gloomhaunt,5,1,1
26212,Gloomlover,5,1,1
26213,Graves,5,1,1
26214,Hillmont,5,1,1
26215,Johannsen,5,1,1
26216,Keegan,5,1,1
26217,Korvino,5,1,1
26218,Lifebane,5,1,1
26219,Marcellus,5,1,1
26220,Morrigan,5,1,1
26221,Mortis,5,1,1
26222,Obit,5,1,1
26223,Perdition,5,1,1
26224,Reaper,5,1,1
26225,Reaver,5,1,1
26226,Ruefield,5,1,1
26227,Salwyn,5,1,1
26228,Seizeheart,5,1,1
26229,Sorrowfield,5,1,1
26230,Spleeneater,5,1,1
26231,Stonebrow,5,1,1
26232,Tombkeeper,5,1,1
26233,Tristan,5,1,1
26234,Umbra,5,1,1
26235,Warelight,5,1,1
26236,Angerfist,2,0,1
26237,Axefist,2,0,1
26238,Axefury,2,0,1
26239,Axeripper,2,0,1
26240,Bearbrother,2,0,1
26241,Bladefury,2,0,1
26242,Bladesplitter,2,0,1
26243,Crushhammer,2,0,1
26244,Deadhammer,2,0,1
26245,Deadhand,2,0,1
26246,Deathbinder,2,0,1
26247,Deathkicker,2,0,1
26248,Deathscream,2,0,1
26249,Doomaxe,2,0,1
26250,Doomfist,2,0,1
26251,Doomskull,2,0,1
26252,Doomcrusher,2,0,1
26253,Foehammer,2,0,1
26254,Earthfury,2,0,1
26255,Wolfkiller,2,0,1
26256,Bearkiller,2,0,1
26257,Fistcrusher,2,0,1
26258,Fistfury,2,0,1
26259,Foecrusher,2,0,1
26260,Foesmasher,2,0,1
26261,Forebinder,2,0,1
26262,Foreripper,2,0,1
26263,Stagbrother,2,0,1
26264,Raptorbrother,2,0,1
26265,Gorefury,2,0,1
26266,Gorehammer,2,0,1
26267,Hackfist,2,0,1
26268,Hackskull,2,0,1
26269,Hornbreaker,2,0,1
26270,Hornsplitter,2,0,1
26271,Raptorkiller,2,0,1
26272,Tigerbrother,2,0,1
26273,Skullsplitter,2,0,1
26274,Tigerkiller,2,0,1
26275,Smashfist,2,0,1
26276,Stagkiller,2,0,1
26277,Stonebreaker,2,0,1
26278,Stonefist,2,0,1
26279,Stonesplitter,2,0,1
26280,Stormblade,2,0,1
26281,Stormfury,2,0,1
26282,Tearshorn,2,0,1
26283,Thumper,2,0,1
26284,Tornfang,2,0,1
26285,Wolfbrother,2,0,1
26286,Angerfist,2,1,1
26287,Axefist,2,1,1
26288,Axefury,2,1,1
26289,Axeripper,2,1,1
26290,Bearsister,2,1,1
26291,Bladefury,2,1,1
26292,Bladesplitter,2,1,1
26293,Crushhammer,2,1,1
26294,Deadhammer,2,1,1
26295,Deadhand,2,1,1
26296,Deathbinder,2,1,1
26297,Deathkicker,2,1,1
26298,Deathscream,2,1,1
26299,Doomaxe,2,1,1
26300,Doomfist,2,1,1
26301,Doomskull,2,1,1
26302,Doomcrusher,2,1,1
26303,Foehammer,2,1,1
26304,Earthfury,2,1,1
26305,Wolfkiller,2,1,1
26306,Bearkiller,2,1,1
26307,Fistcrusher,2,1,1
26308,Fistfury,2,1,1
26309,Foecrusher,2,1,1
26310,Foesmasher,2,1,1
26311,Forebinder,2,1,1
26312,Foreripper,2,1,1
26313,Stagsister,2,1,1
26314,Raptorsister,2,1,1
26315,Gorefury,2,1,1
26316,Gorehammer,2,1,1
26317,Hackfist,2,1,1
26318,Hackskull,2,1,1
26319,Hornbreaker,2,1,1
26320,Hornsplitter,2,1,1
26321,Raptorkiller,2,1,1
26322,Tigersister,2,1,1
26323,Skullsplitter,2,1,1
26324,Tigerkiller,2,1,1
26325,Smashfist,2,1,1
26326,Stagkiller,2,1,1
26327,Stonebreaker,2,1,1
26328,Stonefist,2,1,1
26329,Stonesplitter,2,1,1
26330,Stormblade,2,1,1
26331,Stormfury,2,1,1
26332,Tearshorn,2,1,1
26333,Thumper,2,1,1
26334,Tornfang,2,1,1
26335,Wolfsister,2,1,1
