ID,BattlePetStateID,Value,BattlePetSpeciesID
7829,20,200,1780
7830,18,200,1781
7831,20,-100,1781
7832,19,-100,1781
7833,18,50,1782
7834,19,0,1782
7835,20,-50,1782
7836,20,-100,1705
7837,19,100,1705
7841,18,50,1719
7842,20,50,1719
7843,19,-100,1719
7844,20,100,1718
7845,19,-100,1718
7846,18,-100,1717
7847,19,100,1717
7848,20,0,1717
7849,19,100,1713
7850,20,-100,1713
7852,20,-100,1715
7853,18,100,1715
7854,18,0,1787
7855,19,50,1787
7856,20,-50,1787
7857,18,-100,1788
7858,19,100,1788
7859,20,0,1788
7860,18,-100,1789
7861,19,200,1789
7862,20,-100,1789
7863,18,-100,1790
7864,19,100,1790
7865,20,0,1790
7866,18,0,1791
7867,19,0,1791
7868,20,0,1791
7869,18,50,1792
7870,20,-100,1792
7871,19,50,1792
7872,18,0,1793
7873,19,0,1793
7874,20,0,1793
7875,18,100,1794
7876,19,100,1794
7877,20,-200,1794
7878,19,60,1795
7879,20,-40,1795
7880,18,-20,1795
7881,18,100,1796
7882,19,0,1796
7883,20,-100,1796
7884,18,100,1797
7885,20,-100,1797
7886,19,0,1797
7887,18,-100,1798
7888,19,100,1798
7889,20,0,1798
7890,18,0,1799
7891,19,0,1799
7892,20,0,1799
7893,18,0,1800
7894,19,100,1800
7895,20,-100,1800
7896,18,-100,1801
7897,20,0,1801
7898,19,100,1801
7899,18,0,1803
7900,19,0,1803
7901,20,0,1803
7902,18,100,1804
7903,19,-200,1804
7904,20,100,1804
7905,18,-100,1805
7906,19,0,1805
7907,20,100,1805
7908,18,0,1806
7909,20,0,1806
7910,19,0,1806
7911,18,100,1807
7912,19,-200,1807
7913,20,100,1807
7914,18,100,1808
7915,19,-200,1808
7916,20,100,1808
7917,18,100,1809
7918,19,-200,1809
7919,20,100,1809
7920,18,100,1810
7921,19,-200,1810
7922,20,100,1810
7923,183,1586,1811
7934,24,-100,1811
7936,17,25,1815
7937,18,250,1815
7938,19,1000,1815
7939,183,1588,1815
7941,17,25,1818
7942,17,25,1817
7943,17,25,1816
7951,18,50,1828
7952,19,-50,1828
7975,18,100,1840
7976,19,300,1840
7977,20,-400,1840
7978,18,100,1841
7979,19,300,1841
7980,20,-400,1841
7981,18,100,1842
7982,19,300,1842
7983,20,-400,1842
7984,17,25,1843
7985,153,1,1843
7986,19,750,1843
7987,20,50,1847
7988,19,-50,1847
7989,18,250,1849
7990,19,500,1849
7991,162,1,1849
7993,19,500,1850
7994,153,1,1850
7996,18,100,1851
7997,19,-100,1851
7998,20,0,1851
7999,19,0,1852
8000,18,0,1852
8001,20,0,1852
8002,19,350,1853
8003,18,-150,1853
8004,20,-200,1853
8005,17,25,1855
8006,18,1250,1855
8007,153,1,1855
8008,20,-25,1855
8009,19,625,1855
8010,18,50,1858
8011,20,50,1858
8012,19,-100,1858
8013,18,0,1859
8014,19,0,1859
8015,20,0,1859
8016,18,100,1860
8017,20,100,1860
8018,19,200,1860
8019,18,100,1861
8020,20,-100,1861
8021,18,0,1862
8022,20,100,1862
8023,19,-100,1862
8024,18,75,1863
8025,19,-75,1863
8026,20,0,1863
8027,18,75,1864
8028,19,-75,1864
8029,20,0,1864
8030,18,75,1865
8031,19,-75,1865
8032,20,0,1865
8033,18,0,1866
8034,20,0,1866
8035,19,0,1866
8036,153,1,1866
8037,18,0,1867
8038,20,0,1867
8039,19,0,1867
8040,153,1,1867
8041,18,0,1868
8042,19,100,1868
8044,18,50,1869
8045,19,0,1869
8046,20,-50,1869
8047,18,100,1871
8048,19,100,1871
8049,20,-200,1871
8050,18,100,1872
8051,19,100,1872
8052,20,-200,1872
8053,19,100,1873
8054,20,100,1873
8056,18,100,1874
8057,19,100,1874
8058,19,100,1875
8059,20,100,1875
8063,18,-100,1877
8064,19,100,1877
8065,20,0,1877
8066,18,-100,1878
8067,19,100,1878
8068,20,0,1878
8069,18,-100,1879
8070,19,100,1879
8071,20,0,1879
8072,18,500,1880
8073,20,-400,1880
8074,19,3500,1880
8075,183,1390,1880
8076,18,500,1881
8077,19,1500,1881
8078,183,1673,1881
8079,18,250,1882
8080,19,2000,1882
8081,20,-200,1882
8083,18,200,1883
8084,19,2000,1883
8085,183,1672,1883
8087,183,1674,1882
8088,18,0,1884
8089,20,0,1884
8090,19,0,1884
8094,18,100,1886
8095,19,0,1886
8096,20,-100,1886
8100,18,0,1888
8101,20,0,1888
8102,19,0,1888
8106,18,0,1890
8107,20,0,1890
8108,19,0,1890
8109,18,500,1891
8110,19,1500,1891
8112,18,0,1892
8113,19,0,1892
8114,20,0,1892
8115,18,0,1893
8116,19,0,1893
8117,20,0,1893
8118,18,0,1894
8119,19,0,1894
8120,20,0,1894
8121,162,1,1891
8122,19,500,1895
8123,18,250,1895
8124,19,500,1896
8125,18,250,1896
8126,20,0,1896
8127,18,100,1897
8128,19,-100,1897
8129,20,0,1897
8130,18,100,1898
8131,19,100,1898
8132,20,-200,1898
8133,18,0,1899
8134,20,0,1899
8135,19,0,1899
8136,19,-100,1885
8137,20,100,1885
8141,18,50,1639
8142,19,50,1639
8143,20,-100,1639
8144,18,100,1903
8145,19,300,1903
8146,20,-1875,1903
8147,18,100,1907
8148,20,-100,1907
8152,18,0,1911
8153,20,0,1911
8154,19,0,1911
8155,18,-100,1912
8156,19,200,1912
8157,20,-100,1912
8158,18,0,1914
8159,20,0,1914
8160,19,0,1914
8164,18,100,1917
8165,20,-100,1917
8166,19,0,1917
8167,18,100,1920
8168,19,100,1920
8169,20,-200,1920
8170,18,-50,1921
8171,19,50,1921
8173,20,50,1922
8174,19,-50,1922
8184,18,200,1926
8185,19,0,1926
8186,20,-200,1926
8187,18,100,1927
8188,20,-100,1927
8189,19,0,1927
8190,20,-100,1928
8191,18,100,1928
8192,18,0,1929
8193,20,0,1929
8194,19,0,1929
8195,18,0,1930
8196,19,0,1930
8197,20,0,1930
8198,20,-500,1817
8199,20,-500,1818
8200,20,-500,1816
8201,18,100,1931
8202,19,-100,1931
8203,20,0,1931
8204,18,100,1932
8205,19,-100,1932
8206,20,0,1932
8210,19,100,1934
8211,20,-100,1934
8212,18,-50,1935
8213,19,-50,1935
8214,20,100,1935
8215,18,50,1936
8216,19,-50,1936
8217,153,1,1883
8218,20,-50,1938
8219,18,50,1938
8220,20,-250,1742
8221,18,50,1939
8222,20,-50,1939
8223,19,50,1940
8224,20,-50,1940
8225,18,0,1941
8226,19,-100,1941
8227,20,100,1941
8228,153,1,1519
8229,17,25,1519
8233,18,-100,1943
8234,19,0,1943
8235,20,100,1943
8246,19,200,1959
8247,18,-75,1959
8248,20,-125,1959
8249,18,200,1955
8250,19,-200,1955
8251,18,-50,1953
8252,20,50,1953
8253,20,-100,1956
8254,19,100,1956
8255,20,-200,1957
8256,19,200,1957
8257,19,150,1961
8258,20,-100,1961
8259,18,-50,1961
8260,18,50,1965
8261,20,-100,1965
8262,19,50,1965
8263,18,50,1967
8264,19,-50,1967
8265,19,-75,1968
8266,20,75,1968
8267,18,50,1969
8268,19,50,1969
8269,20,-100,1969
8270,153,1,1971
8271,20,50,1971
8272,18,100,1971
8273,19,50,1971
8274,153,1,1972
8275,20,100,1972
8276,18,50,1972
8277,19,50,1972
8278,153,1,1973
8279,19,100,1973
8280,18,100,1973
8281,20,-200,1973
8292,18,0,1984
8293,20,100,1984
8294,19,-100,1984
8295,17,25,1987
8297,17,25,1988
8299,17,25,1989
8301,162,1,1990
8302,17,25,1990
8303,153,1,1991
8304,17,25,1991
8305,153,1,1992
8306,17,25,1992
8307,153,1,1993
8308,17,25,1993
8309,162,1,1994
8310,17,25,1994
8311,153,1,1995
8312,17,25,1995
8313,162,1,1996
8314,17,25,1996
8321,18,500,1990
8322,19,500,1990
8323,18,750,1996
8324,19,750,1996
8325,18,500,1994
8326,19,500,1994
8327,18,200,1993
8328,19,200,1993
8329,18,200,1992
8330,19,200,1992
8331,18,200,1991
8332,19,200,1991
8333,18,300,1995
8334,19,300,1995
8335,18,50,1997
8336,20,25,1997
8337,19,-75,1997
8338,18,0,1998
8339,20,0,1998
8340,19,0,1998
8347,18,0,2004
8348,20,-100,2004
8349,19,100,2004
8352,18,50,2008
8353,19,-50,2008
8357,18,0,2010
8358,20,-100,2010
8359,19,100,2010
8360,20,50,2011
8361,19,-50,2011
8365,18,100,2017
8366,19,0,2017
8367,20,-100,2017
8368,18,0,2018
8369,20,0,2018
8370,19,0,2018
8374,18,250,2022
8375,20,-250,2022
8376,19,0,2022
8377,153,1,2023
8378,17,25,2023
8379,18,100,2023
8380,153,1,2024
8381,17,25,2024
8382,19,200,2024
8383,19,100,2023
8384,153,1,2025
8385,17,25,2025
8386,20,100,2025
8387,19,100,2025
8388,153,1,2026
8389,17,25,2026
8390,19,200,2026
8391,153,1,2027
8392,17,25,2027
8394,153,1,2028
8395,17,25,2028
8396,19,200,2028
8403,162,1,2031
8404,17,25,2031
8405,19,500,2031
8407,162,1,2032
8408,17,25,2032
8409,19,500,2032
8410,18,250,2032
8411,162,1,2033
8412,17,25,2033
8416,19,500,2033
8417,18,500,2031
8418,18,500,2033
8419,19,200,2027
8420,18,100,2038
8421,20,100,2038
8423,20,100,2039
8424,19,100,2039
8426,19,100,2040
8427,20,100,2040
8431,20,-200,2041
8432,19,200,2041
8433,18,-50,2042
8434,19,-50,2042
8435,20,100,2042
8436,18,50,2047
8437,19,0,2047
8438,20,-50,2047
8439,19,200,2049
8440,20,-200,2049
8441,18,25,2051
8442,19,-50,2051
8443,20,25,2051
8444,19,100,2058
8445,20,-100,2058
8446,19,-100,2057
8447,20,100,2057
8448,20,-250,2033
8449,18,0,2062
8450,19,-100,2062
8451,20,100,2062
8452,19,300,2002
8453,20,-300,2002
8455,19,-100,2063
8456,20,100,2063
8458,18,-50,2064
8459,19,50,2064
8462,19,300,2068
8463,18,300,2068
8464,20,-300,2068
8465,18,200,2067
8466,20,300,2067
8467,19,-100,2067
8468,19,150,2066
8469,18,100,2066
8470,19,100,2001
8471,18,50,2001
8472,20,-150,2001
8475,18,0,2071
8476,19,0,2071
8477,20,0,2071
8478,18,0,2072
8479,19,0,2072
8480,20,0,2072
8490,18,100,2076
8491,20,100,2076
8492,19,50,2076
8495,18,100,2077
8496,20,100,2077
8497,19,-200,2077
8498,20,-200,2078
8499,19,200,2078
8500,20,-100,2079
8501,19,50,2079
8502,18,50,2080
8503,19,-50,2080
8506,20,100,2082
8507,19,-100,2082
8510,20,50,2084
8511,19,-100,2084
8512,20,50,2085
8513,19,-100,2085
8514,20,100,2086
8515,18,-100,2086
8518,20,200,2088
8519,19,-100,2088
8522,20,50,2090
8523,19,-50,2090
8526,20,-100,2092
8527,19,100,2092
8528,20,-100,2093
8529,19,100,2093
8530,18,50,2079
8531,18,50,2084
8532,18,50,2085
8533,18,50,2083
8534,20,-50,2083
8535,18,-100,2088
8536,20,-100,2091
8537,19,100,2091
8542,162,1,2095
8543,17,25,2095
8544,19,650,2095
8545,18,1850,2095
8546,162,1,2096
8547,17,25,2096
8548,19,550,2096
8549,18,1950,2096
8550,162,1,2097
8551,17,25,2097
8552,19,750,2097
8553,18,1750,2097
8554,162,1,2098
8555,17,25,2098
8556,19,900,2098
8557,18,1600,2098
8558,162,1,2099
8559,17,25,2099
8560,19,850,2099
8561,18,1650,2099
8562,162,1,2100
8563,17,25,2100
8564,19,750,2100
8565,18,1750,2100
8566,162,1,2101
8567,17,25,2101
8568,19,700,2101
8569,18,1800,2101
8570,162,1,2102
8571,17,25,2102
8572,19,600,2102
8573,18,1900,2102
8574,162,1,2103
8575,17,25,2103
8576,19,800,2103
8577,18,1700,2103
8578,162,1,2104
8579,17,25,2104
8580,19,800,2104
8581,18,1700,2104
8582,162,1,2105
8583,17,25,2105
8584,19,650,2105
8585,18,1850,2105
8586,162,1,2106
8587,17,25,2106
8588,19,850,2106
8589,18,1650,2106
8590,162,1,2107
8591,17,25,2107
8592,19,500,2107
8593,18,2000,2107
8594,162,1,2108
8595,17,25,2108
8596,19,600,2108
8597,18,1900,2108
8598,162,1,2109
8599,17,25,2109
8600,19,700,2109
8601,18,1800,2109
8602,162,1,2110
8603,17,25,2110
8604,19,900,2110
8605,18,1600,2110
8606,162,1,2111
8607,17,25,2111
8608,19,1000,2111
8609,18,2000,2111
8610,162,1,2112
8611,17,25,2112
8612,19,950,2112
8613,18,1550,2112
8614,20,-500,2111
8615,20,500,2107
8616,20,300,2102
8617,20,100,2101
8618,20,-100,2103
8619,20,-50,2097
8620,20,350,2095
8621,20,350,2096
8622,20,-300,2112
8623,20,150,2106
8624,20,-200,2110
8625,20,-50,2109
8626,20,-150,2108
8627,20,-150,2105
8629,20,200,2099
8630,20,50,2104
8631,20,50,2100
8632,18,50,2113
8633,19,-50,2113
8634,18,50,2114
8635,19,50,2114
8636,20,-100,2114
8637,18,100,2115
8638,19,0,2115
8639,20,-100,2115
8640,18,0,2116
8641,19,-100,2116
8642,20,100,2116
8643,18,100,2117
8644,19,-100,2117
8645,20,0,2117
8646,18,0,2121
8647,19,200,2121
8648,20,-200,2121
8649,18,0,2122
8650,19,200,2122
8651,20,-200,2122
8652,18,0,2123
8653,19,200,2123
8654,20,-200,2123
8655,18,0,2127
8656,19,100,2127
8657,20,-100,2127
8658,18,0,2128
8659,20,0,2128
8660,19,0,2128
8661,18,0,2129
8662,20,0,2129
8663,19,0,2129
8664,18,75,2130
8665,19,-75,2130
8666,20,0,2130
8667,18,-50,2131
8668,19,50,2131
8669,20,-50,2132
8670,19,50,2132
8671,18,0,2133
8672,19,-100,2133
8673,20,100,2133
8674,18,100,2135
8675,19,-100,2135
8676,20,-100,2119
8677,19,100,2119
8678,20,-100,2118
8679,19,100,2118
8680,20,-100,2134
8681,19,100,2134
8682,18,100,2120
8683,19,0,2120
8684,20,-100,2120
8685,17,25,2114
8686,18,0,2144
8687,19,200,2144
8688,20,-200,2144
8689,18,0,2145
8690,19,200,2145
8691,20,-200,2145
8692,18,50,2146
8693,20,25,2146
8694,19,-75,2146
8712,18,100,2157
8713,19,0,2157
8714,20,-100,2157
8715,18,75,2158
8716,19,-75,2158
8717,20,0,2158
8735,18,0,2163
8736,20,50,2163
8737,19,-50,2163
8738,18,0,2164
8739,19,0,2164
8740,20,0,2164
8741,18,0,2165
8742,19,-100,2165
8743,20,100,2165
8752,18,0,2186
8753,19,0,2186
8754,20,0,2186
8755,18,0,2187
8756,19,0,2187
8757,20,0,2187
8758,18,0,2188
8759,19,0,2188
8760,20,0,2188
8761,18,0,2189
8762,19,0,2189
8763,20,0,2189
8764,18,0,2190
8765,19,0,2190
8766,20,0,2190
8767,18,0,2192
8768,19,0,2192
8769,20,0,2192
8770,18,0,2193
8771,19,50,2193
8772,20,-50,2193
8773,18,50,2194
8774,19,-25,2194
8775,20,-25,2194
8776,18,-25,2195
8777,19,0,2195
8778,20,25,2195
8779,18,0,2196
8780,19,0,2196
8781,20,0,2196
8782,18,0,2197
8783,19,0,2197
8784,20,0,2197
8785,18,0,2198
8786,19,0,2198
8787,20,0,2198
8788,18,0,2199
8789,19,0,2199
8790,20,0,2199
8791,18,-250,2200
8792,19,2000,2200
8793,20,-250,2200
8794,184,2077,2200
8795,18,0,2201
8796,19,0,2201
8797,20,0,2201
8798,18,0,2202
8799,19,0,2202
8800,20,0,2202
8801,18,-250,2203
8802,19,1500,2203
8803,20,-250,2203
8804,18,-250,2204
8805,19,1500,2204
8806,20,-250,2204
8807,18,-250,2205
8808,19,1500,2205
8809,20,-250,2205
8810,18,0,2206
8811,19,0,2206
8812,20,0,2206
8816,18,0,2208
8817,19,250,2208
8818,20,-50,2208
8819,18,0,2209
8820,19,0,2209
8821,20,0,2209
8822,18,0,2210
8823,19,0,2210
8824,20,0,2210
8825,18,0,2211
8826,19,500,2211
8827,20,0,2211
8828,18,0,2212
8829,19,500,2212
8830,20,0,2212
8831,18,0,2213
8832,19,5000,2213
8833,20,0,2213
8834,18,0,2214
8835,19,5000,2214
8836,20,0,2214
8837,18,0,2215
8838,19,5000,2215
8839,20,0,2215
8846,18,0,2220
8847,19,250,2220
8848,20,250,2220
8849,18,250,2221
8850,19,250,2221
8851,20,-500,2221
8852,18,250,2222
8853,19,250,2222
8854,20,250,2222
8855,18,250,2223
8856,19,0,2223
8857,20,250,2223
8861,18,250,2225
8862,19,0,2225
8863,20,250,2225
8864,18,0,2226
8865,19,0,2226
8866,20,500,2226
8867,18,500,2227
8868,19,500,2227
8869,20,0,2227
8870,18,0,2228
8871,19,500,2228
8872,20,500,2228
8873,18,500,2229
8874,19,500,2229
8875,20,0,2229
8876,18,500,2230
8877,19,-500,2230
8878,20,500,2230
8879,183,2105,2230
8880,18,0,2231
8881,19,200,2231
8882,20,200,2231
8883,18,150,2232
8884,19,0,2232
8885,20,200,2232
8886,18,300,2233
8887,19,200,2233
8888,20,-150,2233
8976,18,-250,2330
8977,19,200,2330
8978,20,200,2330
8982,18,200,2332
8983,19,0,2332
8984,20,200,2332
8985,18,0,2333
8986,19,300,2333
8987,20,0,2333
8988,18,0,2334
8989,19,0,2334
8990,20,300,2334
8991,18,150,2335
8992,19,0,2335
8993,20,150,2335
8994,18,300,2336
8995,19,0,2336
8996,20,0,2336
8997,18,0,2337
8998,19,2000,2337
8999,20,0,2337
9000,183,2208,2337
9001,18,250,2338
9002,19,0,2338
9003,20,250,2338
9004,18,250,2339
9005,19,0,2339
9006,20,250,2339
9007,18,250,2340
9008,19,0,2340
9009,20,250,2340
9010,18,0,2341
9011,19,350,2341
9012,20,250,2341
9016,18,150,2343
9017,19,0,2343
9018,20,250,2343
9019,18,0,2344
9020,19,150,2344
9021,20,250,2344
9022,18,0,2345
9023,19,150,2345
9024,20,250,2345
9025,18,250,2346
9026,19,75,2346
9027,20,0,2346
9028,18,75,2347
9029,19,0,2347
9030,20,250,2347
9035,162,1,2349
9036,17,25,2349
9037,20,1000,2349
9038,19,10000,2349
9042,18,50,2352
9043,19,50,2352
9044,20,-100,2352
9045,18,200,2353
9046,19,200,2353
9047,20,0,2353
9048,18,0,2354
9049,19,400,2354
9050,20,0,2354
9051,0,0,2354
9052,18,-1000,2355
9053,19,0,2355
9054,20,500,2355
9055,18,0,2356
9056,19,2000,2356
9057,20,75,2356
9058,183,2213,2356
9059,18,75,2357
9060,19,75,2357
9061,20,75,2357
9062,18,75,2358
9063,19,75,2358
9064,20,75,2358
9065,18,0,2359
9066,19,250,2359
9067,20,75,2359
9068,18,150,2360
9069,19,250,2360
9070,20,75,2360
9071,18,0,2361
9072,19,150,2361
9073,20,150,2361
9077,18,0,2363
9078,19,100,2363
9079,20,200,2363
9080,18,150,2364
9081,19,0,2364
9082,20,75,2364
9083,18,150,2365
9084,19,75,2365
9085,20,75,2365
9086,18,0,2366
9087,19,500,2366
9088,20,0,2366
9089,18,0,2367
9090,19,2500,2367
9091,20,0,2367
9092,183,2215,2367
9093,18,0,2368
9094,19,100,2368
9095,20,250,2368
9099,18,250,2370
9100,19,75,2370
9101,20,0,2370
9102,18,150,2371
9103,19,0,2371
9104,20,150,2371
9105,18,0,2372
9106,19,0,2372
9107,20,0,2372
9108,18,0,2373
9109,19,0,2373
9110,20,0,2373
9111,18,0,2374
9112,19,0,2374
9113,20,0,2374
9114,18,0,2375
9115,19,0,2375
9116,20,0,2375
9117,18,50,2376
9118,19,-100,2376
9119,20,50,2376
9120,18,-25,2377
9121,19,150,2377
9122,20,-125,2377
9123,18,0,2378
9124,19,150,2378
9125,20,-150,2378
9126,18,75,2379
9127,19,-75,2379
9128,20,0,2379
9129,18,-100,2380
9130,19,0,2380
9131,20,100,2380
9132,18,0,2381
9133,19,0,2381
9134,20,0,2381
9135,18,50,2382
9136,19,50,2382
9137,20,-100,2382
9138,18,0,2383
9139,19,0,2383
9140,20,0,2383
9141,18,-100,2384
9142,19,-50,2384
9143,20,150,2384
9144,18,0,2385
9145,19,0,2385
9146,20,0,2385
9147,18,-75,2386
9148,19,150,2386
9149,20,-75,2386
9150,18,50,2387
9151,19,-50,2387
9152,20,0,2387
9153,18,0,2388
9154,19,-75,2388
9155,20,75,2388
9156,18,0,2389
9157,19,0,2389
9158,20,0,2389
9159,18,-150,2390
9160,19,0,2390
9161,20,150,2390
9165,18,-50,2392
9166,19,-75,2392
9167,20,125,2392
9168,18,-100,2393
9169,19,200,2393
9170,20,-100,2393
9171,18,-75,2394
9172,19,150,2394
9173,20,-75,2394
9174,18,150,2395
9175,19,-100,2395
9176,20,-50,2395
9180,18,-150,2397
9181,19,0,2397
9182,20,150,2397
9183,18,-75,2398
9184,19,-75,2398
9185,20,150,2398
9186,18,75,2399
9187,19,-150,2399
9188,20,75,2399
9189,18,0,2400
9190,19,0,2400
9191,20,0,2400
9192,19,100,2003
9193,20,-100,2003
9194,19,50,2401
9195,20,-50,2401
9196,19,150,2402
9197,20,-150,2402
9198,18,150,2403
9199,19,-75,2403
9200,20,-75,2403
9201,18,0,2404
9202,19,0,2404
9203,20,0,2404
9204,18,50,2405
9205,19,0,2405
9206,20,-50,2405
9207,18,0,2406
9208,19,0,2406
9209,20,0,2406
9210,18,50,2407
9211,19,-100,2407
9212,20,50,2407
9213,18,0,2408
9214,19,0,2408
9215,20,0,2408
9216,18,-150,2409
9217,19,0,2409
9218,20,150,2409
9219,18,50,2410
9220,19,-50,2410
9221,20,0,2410
9222,18,-150,2411
9223,19,50,2411
9224,20,100,2411
9225,18,0,2412
9226,19,100,2412
9227,20,-100,2412
9228,18,150,2413
9229,19,-100,2413
9230,20,-50,2413
9231,18,150,2414
9232,19,-300,2414
9233,20,150,2414
9234,18,0,2415
9235,19,0,2415
9236,20,0,2415
9237,18,-100,2416
9238,19,200,2416
9239,20,-100,2416
9240,18,150,2417
9241,19,-150,2417
9242,20,0,2417
9243,18,-150,2418
9244,19,0,2418
9245,20,150,2418
9246,18,0,2419
9247,19,0,2419
9248,20,0,2419
9249,18,150,2420
9250,19,-75,2420
9251,20,-75,2420
9252,18,0,2421
9253,19,0,2421
9254,20,0,2421
9255,18,50,2422
9256,19,-100,2422
9257,20,50,2422
9258,18,75,2423
9259,19,75,2423
9260,20,-150,2423
9261,18,0,2424
9262,19,0,2424
9263,20,0,2424
9264,18,-75,2425
9265,19,150,2425
9266,20,-75,2425
9267,18,-150,2426
9268,19,0,2426
9269,20,150,2426
9270,18,75,2427
9271,19,75,2427
9272,20,-150,2427
9273,18,50,2428
9274,19,-25,2428
9275,20,-25,2428
9276,18,-100,2429
9277,19,200,2429
9278,20,-100,2429
9279,18,75,2430
9280,19,-75,2430
9281,20,0,2430
9282,18,-100,2431
9283,19,0,2431
9284,20,100,2431
9285,18,100,2432
9286,19,-200,2432
9287,20,100,2432
9288,18,0,2433
9289,19,0,2433
9290,20,0,2433
9291,19,50,2434
9292,20,-50,2434
9294,19,-100,2435
9295,20,100,2435
9297,18,0,2436
9298,19,200,2436
9299,20,-200,2436
9303,18,100,2438
9304,20,-100,2438
9305,19,0,2438
9306,18,100,2439
9307,19,-50,2439
9308,20,-50,2439
9309,18,50,2440
9310,19,50,2440
9311,20,-100,2440
9315,18,0,2442
9316,19,0,2442
9317,20,0,2442
9318,18,100,2443
9319,19,100,2443
9320,20,-200,2443
9321,18,100,2444
9322,19,100,2444
9323,20,-200,2444
9324,18,-50,2445
9325,19,150,2445
9326,20,-100,2445
9327,18,33,2446
9328,19,33,2446
9329,20,-66,2446
9330,18,25,2448
9331,20,75,2448
9332,19,-100,2448
9333,18,75,2449
9334,19,75,2449
9335,20,-150,2449
9336,20,75,2450
9337,18,-75,2450
9338,18,-25,2452
9339,20,0,2452
9340,19,25,2452
9341,18,75,2453
9342,19,125,2453
9343,20,-200,2453
9344,18,125,2454
9345,20,-250,2454
9346,19,125,2454
9347,18,75,2455
9348,20,-25,2455
9349,19,-50,2455
9350,18,25,2456
9351,19,25,2456
9352,20,-50,2456
9353,18,-25,2457
9354,19,-50,2457
9355,20,75,2457
9356,19,75,2458
9357,20,-75,2458
9358,19,75,2459
9359,20,-75,2459
9360,18,-75,2460
9361,19,-25,2460
9362,20,100,2460
9363,19,25,2461
9364,18,-50,2461
9365,20,25,2461
9366,18,75,2462
9367,20,-25,2462
9368,19,-50,2462
9369,18,75,2463
9370,20,25,2463
9371,19,-100,2463
9372,93,1,2463
9373,18,50,2464
9374,20,-25,2464
9375,19,-25,2464
9376,18,50,2465
9377,20,-25,2465
9378,19,-25,2465
9379,18,25,2466
9380,20,25,2466
9381,19,-50,2466
9382,18,-25,2467
9383,20,50,2467
9384,19,-25,2467
9385,18,-25,2468
9386,20,-25,2468
9387,19,50,2468
9388,18,-100,2469
9389,19,-50,2469
9390,20,150,2469
9391,18,-75,2472
9392,19,150,2472
9393,20,-75,2472
9394,18,0,2474
9395,19,0,2474
9396,20,0,2474
9397,18,0,2475
9398,19,0,2475
9399,20,0,2475
9400,18,0,2476
9401,19,0,2476
9402,20,0,2476
9403,18,0,2477
9404,19,0,2477
9405,20,0,2477
9406,18,0,2478
9407,19,75,2478
9408,20,-75,2478
9409,18,0,2479
9410,19,75,2479
9411,20,-75,2479
9412,20,25,2473
9413,19,-25,2473
9414,20,25,2471
9415,18,-25,2471
9416,19,500,2480
9417,162,1,2481
9418,17,25,2481
9419,19,650,2481
9420,18,1850,2481
9421,20,350,2481
9422,18,0,2482
9423,19,0,2482
9424,20,0,2482
9425,18,0,2483
9426,19,0,2483
9427,20,0,2483
9428,18,0,2484
9429,19,0,2484
9430,20,0,2484
9431,18,75,2485
9432,19,250,2485
9433,20,75,2485
9434,18,-100,2486
9435,19,500,2486
9436,20,0,2486
9437,18,75,2487
9438,19,0,2487
9439,20,250,2487
9440,18,-350,2488
9441,19,0,2488
9442,20,0,2488
9443,18,250,2489
9444,19,200,2489
9445,20,0,2489
9446,18,250,2490
9447,19,900,2490
9448,20,0,2490
9452,18,50,2492
9453,19,0,2492
9454,20,250,2492
9455,18,0,2493
9456,19,450,2493
9457,20,150,2493
9458,18,0,2494
9459,19,350,2494
9460,20,350,2494
9461,18,450,2495
9462,19,2750,2495
9463,20,0,2495
9464,18,250,2496
9465,19,150,2496
9466,20,0,2496
9467,18,0,2497
9468,19,-500,2497
9469,20,250,2497
9470,18,0,2498
9471,19,-500,2498
9472,20,-250,2498
9473,18,0,2499
9474,19,-500,2499
9475,20,-200,2499
9476,18,0,2500
9477,19,0,2500
9478,20,500,2500
9479,18,200,2501
9480,19,1500,2501
9481,20,0,2501
9482,18,250,2502
9483,19,350,2502
9484,20,0,2502
9485,18,175,2503
9486,19,175,2503
9487,20,0,2503
9488,18,0,2504
9489,19,750,2504
9490,20,-200,2504
9495,153,1,2501
9503,162,1,2488
9504,183,2227,2488
9505,304,1,2488
9539,18,50,2525
9540,19,-100,2525
9541,20,50,2525
9542,153,1,2499
9543,153,1,2498
9544,153,1,2497
9545,183,2244,2495
9546,153,1,2495
9548,18,-50,2526
9549,19,50,2526
9550,20,0,2526
9551,18,50,2527
9552,19,-25,2527
9553,20,-25,2527
9554,18,25,2528
9555,19,-50,2528
9556,20,25,2528
9557,18,-25,2529
9558,19,75,2529
9559,20,-50,2529
9560,18,-50,2530
9561,19,-25,2530
9562,20,75,2530
9563,18,-75,2531
9564,19,50,2531
9565,20,25,2531
9566,93,1,2531
9567,18,75,2532
9568,19,-50,2532
9569,20,-25,2532
9570,18,25,2533
9571,19,75,2533
9572,20,-100,2533
9573,18,-25,2534
9574,19,-25,2534
9575,20,50,2534
9576,18,75,2535
9577,19,25,2535
9578,20,-100,2535
9582,18,-50,2537
9583,19,-50,2537
9584,20,100,2537
9585,18,75,2538
9586,19,-100,2538
9587,20,25,2538
9588,18,50,2539
9589,19,50,2539
9590,20,-100,2539
9591,18,125,2540
9592,19,-75,2540
9593,20,-50,2540
9594,18,125,2541
9595,19,-75,2541
