Pos[0],Pos[1],Pos[2],ID,ContinentID,PhaseUseFlags,PhaseID,PhaseGroupID,Radius,Box_length,Box_width,Box_height,Box_yaw,ShapeType,ShapeID,AreaTriggerActionSetID,Flags
-3472.56,-4324.42,212.067,6653,0,1,0,0,0,9.334,11.75,15,5.944,1,0,2404,0
-3408.22,-4242.84,222.319,6654,0,0,395,0,12.7539,0,0,0,0,0,0,2405,0
-3465.25,-4195.3,213.219,6655,0,0,395,0,14.6066,0,0,0,0,0,0,2406,0
-3481.69,-4242.23,214.668,6656,0,0,395,0,10.9022,0,0,0,0,0,0,2407,0
-1913.5,2282.79,44.4508,6657,654,0,0,553,0,18,16,30,5.538,1,0,2408,0
-1122.7,498.941,617,6660,657,0,0,0,0,280,300,30,5.539,1,0,2409,0
-929.373,619.988,682,6661,657,0,0,0,0,280,275,30,5.539,1,0,2410,0
529.566,842.741,36.2732,6662,730,0,0,0,0,25.1,32.94,16.72,0,1,0,2411,0
-726.688,469.625,628,6663,657,0,0,0,0,300,300,30,5.539,1,0,2412,0
-1274,1050.09,110,6664,732,0,0,0,0,6,8,11,0.02163,1,0,2413,0
-791.988,524.872,687,6665,657,0,0,0,0,50,80,20,5.539,1,0,2414,0
-1004.82,429.429,688,6666,657,0,0,0,0,80,105,20,5.539,1,0,2415,0
-1000,395,643.5,6667,657,0,0,0,0,80,160,20,5.539,1,0,2416,0
2078.99,-169.255,-175.279,6670,646,0,0,0,0,34.74,44.96,25,0.2293,1,0,2417,0
-11361.2,73.0295,723.901,6672,1,0,0,0,0,22.35,8.082,40.35,0.3559,1,0,2418,0
-322.891,815.91,199.489,6673,754,0,0,0,0,6.448,20.84,34.05,6.278,1,0,2419,0
-444.444,-360.786,217.911,6676,670,0,0,0,32.6127,0,0,0,0,0,0,2421,0
1333.95,-4631.2,24.2825,6683,1,0,0,0,25,0,0,0,0,0,0,2425,0
1333.96,-4631.16,24.2825,6684,1,0,0,0,25,0,0,0,0,0,0,2426,0
-1381.96,2918.73,73.2039,6685,1,0,0,0,2,31.69,17.33,34.19,3.211,0,0,2427,0
-2171.81,-1960.2,14.0273,6686,0,0,0,0,7.58502,0,0,0,0,0,0,2428,0
-2238.01,1428.29,-22.9394,6687,654,0,186,0,5.16442,0,0,0,0,0,0,2429,0
-2238.38,1370.45,-25.6965,6688,654,0,186,0,5.16442,0,0,0,0,0,0,2430,0
-2252.13,1478.67,-19.6097,6689,654,0,186,0,5.16442,0,0,0,0,0,0,2431,0
-6536.84,-2389.95,294.773,6690,0,0,0,0,7.94493,0,0,0,0,0,0,2432,1
-730.344,1.50168,-248.061,6701,90,0,0,0,0,1,18,10,0,1,0,2434,0
-326.789,-5.17325,-152.847,6702,90,0,0,0,0,1,10,10,0,1,0,2435,0
5255.1,-1505.62,1363.02,6710,1,1,0,0,3.45056,0,0,0,0,0,0,2437,0
-6626.41,-4670.07,12.0313,6713,0,0,0,0,0,27.14,24.09,7,0.5392,1,0,2438,0
4737.34,-4857.78,26.2892,6733,571,0,0,0,0,13.4,10.54,13.06,0,1,0,2440,0
-11916.7,-1204,95,6769,859,0,0,0,0,20,35,30,0,1,0,2442,0
-17.8021,802.064,807.684,6774,643,0,0,0,0,7.625,34.67,73.91,0,1,0,2443,0
-11916.2,-1218.47,100,6775,0,0,0,601,0,6,4,17.5,0,1,0,2444,0
-12067.3,-1785.23,68,6781,859,0,0,0,0,58.43,19.57,15,0.7169,1,0,2445,0
-12893.7,-1414.03,134.689,6783,0,0,424,0,60.9349,0,0,0,0,0,0,2447,0
4617.35,-1967.67,1193.22,6800,1,0,431,0,20,0,0,0,0,0,0,2451,0
4598.71,-2697.39,1140.15,6801,1,0,431,0,25,0,0,0,0,0,0,2452,0
4929.93,-1492.76,1327.94,6802,1,0,431,0,32,0,0,0,0,0,0,2453,0
1820.85,156.363,9,6803,726,0,0,0,0,43,29,18,0,1,0,2454,0
1879.68,442.125,0,6804,726,0,0,0,13.6763,5.332,11.1,0,0,0,0,2455,0
1552,212.507,18,6805,726,0,0,0,0,57,37,12,1.608,1,0,2456,0
2180,330,45,6806,726,0,0,0,0,35,49,25,0.3152,1,0,2457,0
5223.66,-1244.59,1405,6809,1,0,425,0,0,130,130,80,0.915,1,0,2458,0
1037.94,302.111,42.3317,6810,861,1,0,0,0,6.706,1.025,15,0.294,1,0,2459,0
3661.94,6911.14,354,6823,571,1,0,0,0,60.32,46.31,32.73,0,1,0,2467,0
1425.68,674.592,-50,6824,861,0,0,0,0,336.9,371.8,130,0,1,0,2468,0
1518.91,335.533,61.7052,6828,861,0,0,0,60.9491,73.33,57.46,0,0,0,0,2470,0
4032.1,7518.1,251.33,6831,951,0,0,0,10,0,0,0,0,0,0,2471,0
4057.34,7518.76,255.074,6832,951,0,0,0,10,0,0,0,0,0,0,2472,0
4079.61,7523.54,260.716,6833,951,0,0,0,10,0,0,0,0,0,0,2473,0
4100.08,7515.63,266.244,6834,951,0,0,0,10,0,0,0,0,0,0,2474,0
3709.11,7348.94,269.679,6843,951,1,0,0,0,10,4,10,0,1,0,2475,0
-11255.3,311.634,630.267,6847,1,0,0,0,56.0786,0,0,0,0,0,0,2477,0
3898.75,6985.52,69.4879,6850,571,1,0,0,0,3.362,6.65,20,0.06263,1,0,2478,8
4239.33,7167.57,260.63,6852,951,0,0,0,10,0,0,0,0,0,0,2479,0
-5664.69,-1567.51,383.204,6853,0,0,0,0,7.41453,0.001953,0.1892,0,0,0,0,2480,0
-5617.25,-1973.55,392.11,6854,0,0,0,0,0,70,95.21,3.2,0,1,0,2481,0
-4765.25,-1188.36,509.395,6855,0,0,0,0,4.42723,0,0,0,0,0,0,2482,0
1699.81,1708.01,136.08,6857,0,0,0,0,2.54065,0,0,0,0,0,0,2484,1
4199.64,7211.18,256.024,6858,951,0,0,0,10,0,0,0,0,0,0,2485,0
-204.34,-330.207,67.6068,6861,720,0,0,0,60,21.21,21.21,1,0,0,0,2486,0
-272.793,-416.733,102.393,6862,720,0,0,0,30,21.21,21.21,1,0,0,0,2487,0
-334.811,-412.915,103.564,6863,720,0,0,0,30,21.21,21.21,1,0,0,0,2488,0
3980.63,-2924.81,1017,6864,1,0,0,0,0,18,40,32,5.135,1,0,2489,0
-562.25,324.45,132,6866,720,0,0,0,0,10,40,36,5.958,1,0,2490,0
1145.93,281.672,16.7615,6868,861,0,428,0,17.7076,0,0,0,0,0,0,2491,0
1062.95,421.892,41.4536,6869,861,0,445,0,17.7076,0,0,0,0,0,0,2492,0
2302.69,1391.27,1197.77,6891,968,0,0,0,3,0,0,0,0,0,0,2502,0
2283.38,1748.98,1189.71,6892,968,0,0,0,3,0,0,0,0,0,0,2503,0
2046.33,1748.81,1190.03,6893,968,0,0,0,3,0.2778,0.2778,0.2778,0,0,0,2504,0
2050.46,1372.26,1194.56,6894,968,0,0,0,3,0.2778,0.2778,0.2778,0,0,0,2505,0
1308.79,248.497,26.6107,6902,861,0,0,0,0,20.43,13.79,20,0,1,0,2508,0
-8513.88,1305.05,6.10045,6911,0,1,0,0,0,11.12,5,3.93,0,1,0,2509,0
-8835.51,651.471,98.0269,6912,0,0,0,0,0,0.07426,3.266,9.205,0.4006,1,0,2510,0
1450.08,343.014,51.5926,6913,861,0,467,0,5.61836,0,0,0,0,0,0,2511,0
-8535.16,609.703,102.877,6914,0,0,0,0,0,8.661,16.31,7.048,0.6894,1,0,2512,0
1232.14,164.066,10.7211,6915,861,0,451,0,17.4536,27.31,14.79,0,0,0,0,2513,0
-8508.44,772.727,73.2745,6916,0,0,0,0,0,6.668,1.122,8.32,3.855,1,0,2514,0
1487.89,-4997.26,19.7,6920,1,0,0,0,0,18.89,13.4,4,0.1549,1,0,2515,0
1624.23,-4431.57,20.2148,6921,1,0,0,0,0,9.455,2.609,9,0.7724,1,0,2516,0
1922.74,-4508.72,29.4203,6922,1,0,0,0,0,7.515,2.153,9.273,3.822,1,0,2517,0
1584.25,61.3906,62.5365,6924,0,0,0,0,23,25.07,9.326,0,0,0,0,2518,0
1251,148,119.6,6927,861,0,0,0,0,7,7,8,0,1,0,2519,0
174.913,285.918,84.891,6929,720,0,0,0,0,27.63,27.33,20,5.346,1,0,2521,0
1028.24,333.17,44.1711,6937,861,0,0,606,0,30.01,46.08,10,0.2498,1,0,2523,0
3732.04,7359.03,269.679,6945,951,0,0,0,10,0,0,0,0,0,0,2524,0
-442.615,-1730.05,7.15333,6951,870,0,0,0,17.1902,0,0,0,0,0,0,2526,0
-480.597,-1677.92,12.0338,6952,870,0,0,0,13.4879,0,0,0,0,0,0,2527,0
-720.28,-1693.85,15.8618,6954,870,0,489,0,12.5252,0,0,0,0,0,0,2528,0
2937.29,71.691,5,6955,938,0,0,0,0,110,99.24,20,4.693,1,0,2529,0
-167.529,-273.998,-7.75557,6956,545,0,0,0,0,10.64,49.96,18.16,4.783,1,0,2530,0
1413.07,3535.35,86.4622,6958,860,0,0,0,16.2252,0,0,0,0,0,0,2531,0
-14.5966,0.20658,-1.8124,6959,554,0,0,0,0,9.39,30.59,20,0,1,0,2532,0
17.1383,-5.64121,-1.09698,6961,553,0,0,0,0,16.08,7.515,10,0.811,1,0,2534,0
166.074,326.997,-5.41998,6962,553,0,0,0,0,26.35,8.777,10,0.2132,1,0,2535,0
-95.9494,391.071,-17.9351,6963,553,0,0,0,0,5.869,12.9,10,0,1,0,2536,0
17.6082,0.578873,-0.205485,6964,552,0,0,0,0,7.826,17.77,10,0,1,0,2537,0
946.58,2954.65,78.496,6966,860,0,0,0,0,112.1,100.9,15,5.203,1,0,2538,0
221.567,-167.296,-7.92068,6967,552,0,0,0,0,14.87,6.621,15,0,1,0,2539,0
201.244,108.268,22.3204,6968,552,0,0,0,0,18.3,4.115,10,0,1,0,2540,0
2521.49,-1574.23,404.028,6973,870,0,0,0,0,8.624,11.02,10,0.4226,1,0,2542,0
209.7,-1501.84,85.5539,6976,870,0,0,0,0,5.514,47.68,15,1.204,1,0,2543,0
2553.45,-1454.72,410.115,6982,870,0,0,0,0,15.35,30.44,10,0.03636,1,0,2544,0
2833.22,-1188.15,329.258,6983,870,0,0,0,0,31.28,38.19,10,5.164,1,0,2545,0
-3815.97,6226.18,81.733,6984,974,0,0,0,13.5187,0,0,0,0,0,0,2546,0
994.503,2931.54,78.5,6985,860,0,0,0,0,119.4,89.72,15,4.431,1,0,2547,0
921.486,3343.02,116,6986,860,0,0,0,0,108.4,86.9,5,5.048,1,0,2798,0
968.771,3329.2,116,6987,860,0,0,0,0,108.4,86.9,5,5.048,1,0,2798,0
1004.4,3237.67,114.016,6988,860,0,0,0,0,77.26,88.14,1.8,5.017,1,0,2799,0
1041.94,3230.8,114.016,6989,860,0,0,0,0,66.07,95.07,1.8,5.459,1,0,2799,0
818.66,3014.97,83,6990,860,0,0,0,0,62.95,66.75,9,5.312,1,0,2796,0
852.851,2896.17,79.665,6991,860,0,0,0,0,136.5,99.2,2,5.203,1,0,2795,0
921.104,2836.86,79.8523,6992,860,0,0,0,0,136.5,99.2,2,5.948,1,0,2795,0
874.531,3063.12,96,6993,860,0,0,0,0,110.1,67.79,5,5.312,1,0,2555,0
-4011.98,6264.18,10.3331,6995,974,0,0,0,11.0134,0,0,0,0,0,0,2557,0
-4029.76,6282.43,10.1482,6996,974,0,0,0,12.2244,0,0,0,0,0,0,2558,0
-4083.43,6338.51,9.71107,6997,974,0,0,0,9.71238,0,0,0,0,0,0,2559,0
-4120.89,6343.39,9.82473,6998,974,0,0,0,9.76533,0,0,0,0,0,0,2560,0
-4183.86,6347.96,9.82423,6999,974,0,0,0,10.3021,0,0,0,0,0,0,2561,0
-4283.77,6329.81,10.0312,7000,974,0,0,0,12.8586,0,0,0,0,0,0,2562,0
-3991.55,6247.01,10.6775,7008,974,0,0,0,13.0184,0,0,0,0,0,0,2564,0
-4261.34,6346.44,10.5273,7009,974,0,0,0,12.5227,0,0,0,0,0,0,2565,0
852.802,3157.36,104,7011,860,0,0,0,0,79.62,60.18,5,0.6855,1,0,2800,0
884.556,3136.46,103.9,7012,860,0,0,0,0,53.62,51.8,5,5.987,1,0,2800,0
-4097.45,6351.13,10.0677,7015,974,0,0,0,8.23055,0,0,0,0,0,0,2568,0
-3982.11,6231.35,13.624,7016,974,0,0,0,0,32.18,4.693,20,0.7907,1,0,2569,0
-152.026,-2365.71,32.7927,7017,870,0,0,0,14.6231,0,0,0,0,0,0,2570,0
753.135,-1717.89,71.9089,7023,972,0,516,0,85,0,0,0,0,0,0,2571,0
723.901,-2012.95,72.5726,7024,972,0,516,0,75,0,0,0,0,0,0,2572,0
961.13196,-1901.5087,48.496582,7025,972,0,516,0,70,0,0,0,0,0,0,2573,0
728.75867,-2114.054,65.94735,7028,972,0,516,0,0,85.51,50.08,33.77,0.1311,1,0,2574,0
3217.27,-4975.21,191.558,7029,939,0,0,0,0,28,52,8,5.478,1,0,2575,0
542.628,4321.92,212.239,7037,860,0,0,0,9.54989,0,0,0,0,0,0,2576,0
3122.58,-5558.39,18.0208,7039,939,0,0,0,0,54.04,53.04,20,4.467,1,0,2577,0
-4395.61,6336.13,13.0368,7040,974,0,0,0,9.76533,0,0,0,0,0,0,2578,0
649.58,4222.01,202.909,7041,860,0,0,0,14.905,0,0,0,0,0,0,2579,0
599.971,4268.14,206.552,7042,860,0,0,0,11.1058,0,0,0,0,0,0,2580,0
-8435.02,322.313,151.791,7045,0,0,0,0,0,6.703,9.229,15,5.321,1,0,2581,0
-8344.34,270.083,155.347,7046,0,0,0,0,11.8995,6.703,9.229,15,5.321,0,0,2582,0
-8708.69,812.648,98.4159,7048,0,0,0,0,0,3.534,1.824,6.846,2.242,1,0,2583,0
796.535,620.62,412.372,7049,650,0,0,0,0,6.497,31.05,15,0,1,0,2584,0
1077.53,974.998,361.07,7053,578,0,0,0,0,27.69,29.37,15,5.898,1,0,2585,0
-1324.35,-5587.31,26.4,7058,1,0,0,0,0,6.275,14,5.549,0.8409,1,0,2587,0
4042.36,534.955,51.1024,7061,940,0,0,0,113.347,0,0,0,0,0,0,2588,0
287.479,-2124.32,62.1253,7062,870,0,0,0,0,23.99,25.68,7.894,0,1,0,2589,0
3193.86,-4927.22,193.562,7066,939,0,0,0,0,35.03,11.63,8,6.277,1,0,2591,0
3347.43,-4910.6,183,7074,939,0,0,0,0,25,240,4,0.06997,1,0,2592,0
3380.74,-4807.02,183.983,7075,939,0,0,0,0,54.08,51.79,8,1.603,1,0,2593,0
1502.32,-1292.28,250.249,7076,870,0,0,0,0,61.9,93.27,42.95,0,1,0,2594,0
2302.57,-1725.48,224.547,7078,870,0,0,0,13.6051,11.75,0.5024,1,5.881,0,0,2595,0
1059.9271,-2501.1926,174.71323,7084,960,0,0,0,0,5.055,21.59,12,5.313,1,0,2597,0
1052.4045,-2543.1094,170.21391,7085,960,0,0,0,0,45,16,1.25,5.968,1,0,2598,0
159.554,-272.319,235.621,7086,870,0,0,0,0,28.58,49.53,20,0.5458,1,0,2599,0
240.71,3843.14,73.5012,7087,860,0,0,0,13.475,0,0,0,0,0,0,2600,0
3660.67,3021.65,804.661,7088,959,0,0,0,0,63.08,62,40,5.664,1,0,2601,0
-23.0417,-298.038,161.185,7090,870,0,0,0,0,118,60.67,80,0.9444,1,0,2603,0
-449.872,242.406,154.641,7091,870,0,0,0,25,0,0,0,0,0,0,2604,0
21.3542,-1477.52,177.817,7092,0,1,0,0,0,12.36,4.514,12,0.6523,1,0,2605,0
2301.85,-1760.33,235.632,7093,870,0,0,0,0,15.73,23.88,35.99,0.5493,1,0,2606,0
49.3038,-1549.27,180.25,7096,0,0,535,0,0,54.52,7.841,15,6.02,1,0,2607,0
23.8611,-1580.4,192.865,7097,0,0,535,0,0,29.6,21.6,20,0,1,0,2608,0
-53.2726,-1516.12,207.989,7098,0,0,535,0,0,22.18,19.43,20,5.572,1,0,2609,0
-97.8021,-1593.52,213.401,7099,0,0,535,0,0,28.48,88.75,30,0.3903,1,0,2610,0
12.2448,-1643.12,194.611,7100,0,0,535,0,0,32.8,14.92,15,0,1,0,2611,0
112.965,-1538.8,169.644,7101,0,0,535,0,0,27.24,48.02,20,6.139,1,0,2612,0
77.6597,-1440.62,180.671,7102,0,0,535,0,0,48.3,20.42,20,0,1,0,2613,0
-3.93576,-1431.13,176.234,7103,0,0,535,0,0,11.63,6.094,10,0.8216,1,0,2614,0
1163.53,2304,387.952,7104,962,0,0,0,0,9.678,27.33,10,0,1,0,2615,0
912.9722,4561.797,230.23793,7106,860,0,0,0,30.0926,3.909,19.23,0,0,0,0,2616,0
-752.559,1342.4166,150.68857,7107,870,0,560,0,0,80,12,15,3.425,1,0,2617,0
-806.969,1269.97,151.665,7108,870,0,560,0,0,15.16,17.81,10,0.2837,1,0,2618,0
-749.979,1330.89,166.629,7109,870,0,560,0,0,17.95,20.5,10,0.2837,1,0,2619,0
-11975,12259.4,-38,7110,967,0,0,0,0,25,130,75,0.4725,1,0,89,0
-12020,12243,-45,7111,967,0,0,0,0,35,95,75,0.625,1,0,124,0
-12060,12208.9,-45,7112,967,0,0,0,0,33,90,75,0.849,1,0,125,0
-12080,12180,-41,7113,967,0,0,0,0,25,85,75,0.9766,1,0,126,0
-12110,12143.3,-42,7114,967,0,0,0,0,40,95,75,1.158,1,0,127,0
-12105,12099.7,-37,7115,967,0,0,0,0,25,116.4,75,1.313,1,0,128,0
791.512,3607.19,160.521,7116,860,0,0,0,0,24.37,89.43,40,0,1,0,2626,0
995.679,-2516.91,180.524,7118,960,0,0,0,0,12,20,12,5.968,1,0,2628,0
3726.23,3110.42,822,7121,959,0,0,0,0,40,8,20,5.672,1,0,2629,0
3922.95,3096.74,781.799,7126,959,0,0,0,0,60,8,20,0.8972,1,0,2630,0
721.856,2113.15,402.99,7127,962,0,0,0,0,28.92,23.75,30,0,1,0,2631,0
856.576,-2438.26,192.565,7128,960,0,0,0,0,15,10,5,4.392,1,0,2632,0
818.0469,-2473.4167,192.54414,7129,960,0,0,0,0,15,10,5,5.96,1,0,2633,0
858.701,-2487.25,192.545,7130,960,0,0,0,0,15,10,5,5.94,1,0,2634,0
849.566,-2439.08,176.303,7131,960,0,0,0,0,30,10,5,2.798,1,0,2635,0
-13854.6,-13770,250,7136,967,0,0,0,0,280,130,250,0,1,0,2638,0
-13854.6,-13505,250,7137,967,0,0,0,0,280,130,250,0,1,0,2639,0
-13945,-13637.5,250,7138,967,0,0,0,0,100,134.5,250,0,1,0,2640,0
-13764,-13637.5,250,7139,967,0,0,0,0,100,134.5,250,0,1,0,2641,0
-13854.6,-13637.5,195,7140,967,0,0,0,0,79.5,134.5,120,0,1,0,2642,0
3216.4,-4902.03,194.179,7144,939,0,0,0,0,8,48,8,0,1,0,2643,0
-8595.2,-3993.16,-198,7151,1,0,0,0,0,30,8,25,6.079,1,0,2645,0
-8281.13,-4456.64,-190,7152,1,0,0,0,0,40,8,45,5.368,1,0,2646,0
-8287.83,-4593.46,-209,7154,1,0,0,0,0,55,8,55,0.2181,1,0,2647,0
-8262.02,-4512.12,-200,7155,1,0,0,0,0,50,8,45,5.076,1,0,2648,0
3249.25,-5007.95,197,7161,939,0,0,0,0,11,6,10,0.7755,1,0,2649,0
3728.76,-429.809,118,7162,938,0,0,0,0,35,8,20,0.1763,1,0,2650,0
4927.62,338.502,115,7163,940,0,0,0,0,50,8,25,0.09843,1,0,2651,0
-2315.62,-2387.71,95,7164,967,0,0,0,0,8,50,30,6.125,1,0,2652,0
325.38,230.332,187.41,7175,870,0,0,0,0,42.96,8.034,15.56,0,1,0,2653,0
-1778.86,-2392.26,349,7185,967,0,0,0,0,110,100,20,0.1531,1,0,2654,1
12.1788,-1637.01,211.987,7232,0,0,535,0,0,4.253,2.352,3,0,1,0,2656,0
200.863,931.75,174.503,7239,870,0,0,0,23.8274,0,0,0,0,0,0,2657,0
397.825,1337.07,170.192,7246,757,0,0,0,0,17.41,20.54,20,0,1,0,2658,0
-428.462,268.679,74.8847,7256,720,0,0,0,80,0,0,0,0,0,0,2659,0
985.503,2860.77,89.7622,7258,860,0,0,0,14.4374,0,0,0,0,0,0,2660,0
268.316,3874.54,74.7288,7265,860,0,545,0,21.7407,0,0,0,0,0,0,2661,0
4.48785,-1628.07,190.498,7269,0,1,0,0,0,5.588,4.573,7,6.227,1,0,2663,0
1257.74,3925.61,124.066,7273,860,0,0,0,11.6753,9.871,9.664,10,0.5405,0,0,2664,1
-1708.83,1412.28,21.6686,7276,0,1,0,0,0,62.24,63.15,8,0.8135,1,0,2665,0
3710.3,-385.198,112.499,7290,938,0,0,0,0,78.44,11.94,10,0.7192,1,0,2670,0
-11382.9,-2183.87,30.0904,7307,0,0,640,0,0,84.79,75.34,20,6.207,1,0,2671,0
3398.35,-4989.11,200,7308,939,0,0,0,0,35.2,19.95,8,2.143,1,0,2672,0
-11989,12259.4,13,7315,967,0,0,0,0,15,130,25,0.4725,1,0,89,0
-12006,12243,6,7316,967,0,0,0,0,20,95,25,0.625,1,0,124,0
-12071.2,12202.9,6,7317,967,0,0,0,0,10,90,25,0.849,1,0,125,0
-12073,12180,8,7318,967,0,0,0,0,10,85,25,0.9766,1,0,126,0
-12127,12143,9,7319,967,0,0,0,0,10,95,25,1.158,1,0,127,0
-12100,12099.7,14,7320,967,0,0,0,0,10,116.4,25,1.2460002,1,0,128,0
-35.526,-1579.77,194.453,7326,0,0,0,655,10.3591,0,0,0,0,0,0,2681,0
22.4462,-1600.79,195.419,7331,0,0,535,0,0,16.35,18.11,5,6.266,1,0,2682,0
792.632,2304.68,381.235,7332,962,0,0,0,0,7.635,25.01,10,0,1,0,2683,0
-4296.74,6293.69,13.1168,7338,974,0,0,0,16,0,0,0,0,0,0,2684,8
-4135.69,6304.55,13.1168,7340,974,0,0,0,17,0,0,0,0,0,0,2685,8
-3984.04,6292.34,13.1167,7344,974,0,0,0,16.5,0,0,0,0,0,0,2686,8
-1795.32,-2393.99,45.6111,7347,967,0,0,0,0,110,100,20,0.1531,1,0,2687,0
-8334.83,607.488,102,7349,0,0,0,0,0,4.243,4.243,6,0.6727,1,0,2688,0
-8208.78,428.774,118.088,7350,0,0,0,0,15,4.243,4.243,6,0.6727,0,0,2689,0
-8891.03,636.785,102,7351,0,0,0,0,0,4.243,4.243,6,0.5018,1,0,2690,0
-8373.1,606.036,99.6,7352,0,0,0,0,0,5,4,6,0.6824,1,0,2691,0
-8862.87,665.177,99,7353,0,0,0,0,0,4,4,6,0.6225,1,0,2692,0
2049.4,-4376.9,98.8448,7354,1,0,0,0,15,4.243,4.243,6,0.6727,0,0,2693,0
1539.34,-4365.16,24,7355,1,0,0,0,0,5,3,8,1.062,1,0,2694,0
1572.53,-4436.35,19.1,7356,1,0,0,0,0,5,3,8,0.2849,1,0,2695,0
1918.05,-4730.65,42,7357,1,0,0,0,0,5,3,8,5.681,1,0,2696,0
1899.11,-4683.2,42,7358,1,0,0,0,0,5,3,8,1.483,1,0,2697,0
2198.3,-3140.14,42.3326,7365,870,0,0,0,10.7818,0,0,0,0,0,0,2699,0
2224.98,-3134.03,41.4023,7366,870,0,0,0,7.25754,0,0,0,0,0,0,2700,0
2248.36,-3128.88,40.1483,7367,870,0,0,0,7.25754,0,0,0,0,0,0,2701,0
2252.48,-3099.11,35.0457,7368,870,0,0,0,7.25754,0,0,0,0,0,0,2702,0
2190.19,-2970.75,33.6251,7369,870,0,0,0,10.7818,0,0,0,0,0,0,2703,0
2253.51,-3008.06,24.4799,7370,870,0,0,0,7.25754,0,0,0,0,0,0,2704,0
2300.93,-3037.46,20.1306,7371,870,0,0,0,10.7818,0,0,0,0,0,0,2705,0
2307.17,-3079.11,25.8036,7372,870,0,0,0,7.25754,0,0,0,0,0,0,2706,0
2419.29,-3076.75,49.8737,7373,870,0,0,0,7.25754,0,0,0,0,0,0,2707,0
2423.77,-3108.19,49.8737,7374,870,0,0,0,10.7818,0,0,0,0,0,0,2708,0
3233.19,-4994.9,194.093,7387,939,0,0,0,0,15,48,8,5.478,1,0,2717,0
-1351.38,1325.73,22.5128,7390,0,0,635,0,0,26.97,8.814,8,0,1,0,2719,0
-1363.07,1482.99,14.8181,7391,0,0,635,0,0,34.53,28.51,20,0,1,0,2720,0
-1510.86,1485.89,14.8183,7392,0,0,635,0,0,37.62,33.85,15,0,1,0,2721,0
-1578.63,1435.09,39.5108,7393,0,0,635,0,0,21.62,11.93,4,0,1,0,2722,0
-1643.15,1438.09,21.8892,7394,0,0,635,0,0,20.91,17.75,8,0.7717,1,0,2723,0
-1691.39,1554.11,15.259,7395,0,0,635,0,0,36.18,31.98,15,0,1,0,2724,0
-1801.16,1533.03,20.4795,7396,0,0,635,0,0,33.2,26.07,8,6.232,1,0,2725,0
-1733.2,1510.76,26.2229,7397,0,0,635,0,0,23.55,23.81,8,0,1,0,2726,0
-1833.14,1423.51,20.297,7398,0,0,635,0,0,13.8,34.13,8,4.858,1,0,2727,0
-1711.31,1259.67,0.568448,7399,0,0,635,0,0,99.38,24.41,4,6.11,1,0,2728,0
-1502.05,1296.57,0.228116,7400,0,0,635,0,0,115.3,13.26,4,0.2477,1,0,2729,0
-1480.31,1311.07,38.8942,7401,0,0,635,0,0,60.76,19.18,8,0.244,1,0,2730,0
-1372.77,1397.47,35.5559,7403,0,0,635,0,0,9.471,16.23,8,4.714,1,0,2731,0
-196.292,484.151,187.189,7406,870,0,0,0,17.5917,0,0,0,0,0,0,2732,0
-1841.29,1515.35,20.284,7410,0,0,635,0,0,34.39,13.81,7,6.225,1,0,2734,0
-1818.74,1499.13,20.1559,7411,0,0,635,0,0,10.89,14.81,8,6.226,1,0,2735,0
-11923.8,12286.9,-18,7412,967,0,0,0,0,40,130,25,0.4725,1,0,2736,0
-1779.79,1334.24,19.9241,7413,0,0,635,0,0,19.36,10.83,12,5.498,1,0,2737,0
-1699.15,1493.15,22.0152,7414,0,0,635,0,0,22.66,15.48,8,6.275,1,0,2738,0
-1816.82,1410.39,20.1597,7415,0,0,635,0,0,15.91,19.92,8,0.2011,1,0,2739,0
-1734.74,1301.39,20.2839,7416,0,0,635,0,0,13.32,8.764,8,5.841,1,0,2740,0
-794.557,-280.467,56.5568,7417,870,0,0,0,0,81.69,75.67,34.91,0,1,0,2741,0
-1705.34,1414.9,55,7419,0,0,635,0,0,105,67.37,3,2.356,1,0,2742,0
-1646.85,1276.63,20.2834,7423,0,0,635,0,0,47.99,28.63,8,0.01918,1,0,2743,0
3372.63,-4947.72,181.077,7427,939,0,0,0,10,54.08,51.79,8,1.603,1,0,2744,0
1493.67,-2626.6,222.435,7429,870,0,0,0,0,25,4.603,50,5.636,1,0,2745,0
-1067.77,2052.91,147.893,7430,870,0,0,0,0,45.76,53.09,8.578,0,1,0,2746,0
-393.139,-594.828,120.271,7438,870,0,0,0,0,3.898,6.415,1,5.663,1,0,2747,0
-395.186,-593.203,122.402,7439,870,0,0,0,0,0.9433,3.728,3,5.663,1,0,2748,0
-381.543,-674.205,126.925,7440,870,0,0,0,0,3.898,6.415,1,4.743,1,0,2749,0
-381.429,-677.471,128.072,7441,870,0,0,0,0,0.9433,3.728,3,4.748,1,0,2750,0
-3815.44,-4792.75,10.7503,7442,999,0,0,0,5,0,0,0,0,0,0,3337,0
-8398.59,226.573,160.347,7476,0,0,0,0,0,6.703,6.229,10,5.391,1,0,2751,0
-192.696,552.307,184.82,7477,870,0,0,0,45.279,0,0,0,0,0,0,2752,0
-58.3924,798.938,160.765,7478,870,0,0,0,80.4881,148.2,62.85,10,0,0,0,2753,0
94.0868,797.469,160.499,7479,870,0,0,0,80.4881,148.2,62.85,10,0,0,0,2754,0
-297.356,988.707,160.883,7480,870,0,0,0,80.4881,148.2,62.85,10,4.342,0,0,2755,0
