ID,DifficultyID,JournalEncounterSectionID
4404,6,7749
4405,3,6911
4406,5,6911
4407,4,7750
4408,6,7750
4409,7,7751
4410,5,7763
4411,6,7763
4412,5,7764
4413,6,7764
4414,3,7765
4415,4,7765
4416,5,7765
4417,6,7765
4418,3,7773
4419,4,7773
4420,5,7773
4421,6,7773
4422,3,7775
4423,5,7775
4424,5,7777
4425,6,7777
4426,5,7778
4427,6,7778
4428,5,7779
4429,6,7779
4430,5,7780
4431,6,7780
4432,5,7781
4433,6,7781
4446,7,7804
4447,3,7805
4448,4,7805
4449,5,7805
4450,6,7805
4451,3,6900
4452,4,6900
4453,5,6900
4454,6,6900
4455,7,7806
4456,5,7015
4457,6,7015
4458,5,6889
4459,6,6889
4460,5,7810
4461,6,7810
4469,5,7814
4470,6,7814
4471,5,7815
4472,6,7815
4473,5,7816
4474,6,7816
4475,5,7817
4476,6,7817
4477,5,7818
4478,6,7818
4479,7,6895
4480,3,7811
4481,4,7811
4482,5,7811
4483,6,7811
4484,7,7819
4485,3,7812
4486,4,7812
4487,5,7812
4488,6,7812
4489,7,7820
4490,3,7813
4491,4,7813
4492,5,7813
4493,6,7813
4494,7,7821
4495,5,7827
4496,6,7827
4497,5,7828
4498,6,7828
4499,5,7769
4500,6,7769
4501,7,7774
4502,3,7837
4503,4,7837
4504,5,7837
4505,6,7837
4508,5,7840
4509,6,7840
4512,3,6905
4513,4,6905
4514,5,6905
4515,6,6905
4516,7,7859
4517,3,7860
4518,4,7860
4519,5,7860
4520,6,7860
4521,7,6974
4522,7,6975
4523,3,7861
4524,4,7861
4525,5,7861
4526,6,7861
4527,7,7862
4528,3,7771
4529,4,7771
4530,7,7863
4531,5,7864
4532,6,7864
4533,5,7866
4534,6,7866
4535,5,7867
4536,6,7867
4537,5,7868
4538,6,7868
4551,5,7913
4552,6,7913
4553,5,7946
4554,6,7946
4555,5,7947
4556,6,7947
4557,5,7948
4558,6,7948
4559,5,7949
4560,6,7949
4561,5,7950
4562,6,7950
4563,5,7952
4564,6,7952
4565,5,7953
4566,6,7953
4567,5,7989
4568,6,7989
4571,5,7999
4572,6,7999
4573,3,8000
4574,4,8000
4575,7,8000
4580,5,8040
4581,6,8040
4582,5,8041
4583,6,8041
4584,5,8042
4585,6,8042
4596,5,8142
4597,6,8142
4598,5,8143
4599,6,8143
4600,5,8144
4601,6,8144
4604,3,8207
4605,4,8207
4606,5,8207
4607,6,8207
4608,5,8192
4609,6,8192
4610,5,8181
4611,6,8181
4620,5,8331
4621,6,8331
4637,3,8366
4638,4,8366
4639,5,8366
4640,6,8366
4641,14,8366
4642,5,8259
4643,6,8259
4644,5,8281
4645,6,8281
4646,5,8408
4647,6,8408
4648,5,8409
4649,6,8409
4650,5,8410
4651,6,8410
4652,5,8411
4653,6,8411
4654,5,8412
4655,6,8412
4658,5,8433
4659,6,8433
4660,3,7967
4661,5,7967
4662,4,8450
4663,6,8450
4667,5,8469
4668,6,8469
4669,14,7967
4670,3,8037
4671,4,8037
4672,7,8037
4673,14,8037
4674,3,8038
4675,4,8038
4676,7,8038
4677,14,8038
4678,3,8039
4679,4,8039
4680,7,8039
4681,14,8039
4682,5,8473
4683,6,8473
4684,5,8474
4685,6,8474
4686,3,8476
4687,4,8476
4688,5,8476
4689,6,8476
4690,14,8476
4691,5,8480
4692,6,8480
4693,5,8534
4694,6,8534
4695,5,8535
4696,6,8535
4697,5,8572
4698,6,8572
4699,3,8002
4700,4,8002
4701,7,8002
4702,14,8002
4703,5,8576
4704,6,8576
4705,5,8577
4706,6,8577
4707,5,8578
4708,6,8578
4709,5,8579
4710,6,8579
4711,5,8580
4712,6,8580
4713,5,8581
4714,6,8581
4715,5,8475
4716,6,8475
4728,3,8261
4729,4,8261
4730,5,8261
4731,6,8261
4732,14,8261
4735,3,8198
4736,4,8198
4737,5,8198
4738,6,8198
4739,14,8198
4752,3,8043
4753,4,8043
4754,5,8043
4755,6,8043
4756,14,8043
4757,3,8050
4758,4,8050
4759,5,8050
4760,6,8050
4761,14,8050
