ID,Name_lang,SetFlags,RequiredSkill,RequiredSkillRank,ItemID[0],ItemID[1],ItemID[2],ItemID[3],ItemID[4],ItemID[5],ItemID[6],ItemID[7],ItemID[8],ItemID[9],ItemID[10],ItemID[11],ItemID[12],ItemID[13],ItemID[14],ItemID[15],ItemID[16]
1938,Raiments of Revelation,0,0,0,239575,239581,239582,239577,239572,239583,239574,239565,0,0,0,0,0,0,0,0,0
1939,Vestments of Revelation,0,0,0,239585,239586,239590,239587,239589,239588,239584,239591,0,0,0,0,0,0,0,0,0
1940,Inquisition Warplate,0,0,0,240027,240025,240030,240024,240026,240029,240023,240028,0,0,0,0,0,0,0,0,0
1941,Inquisition Armor,0,0,0,240040,240021,240039,240043,240020,240022,240042,240041,0,0,0,0,0,0,0,0,0
1942,Inquisition Bulwark,0,0,0,240035,240033,240038,240032,240034,240037,240031,240036,0,0,0,0,0,0,0,0,0
1943,Fireleaf Regalia,0,0,0,240056,240054,240053,240055,240058,240052,240057,240059,0,0,0,0,0,0,0,0,0
1944,Fireleaf Vestments,0,0,0,240048,240046,240045,240047,240050,240044,240049,240051,0,0,0,0,0,0,0,0,0
1945,Waywatcher Ferocity,0,0,0,240064,240062,240067,240061,240063,240066,240060,240065,0,0,0,0,0,0,0,0,0
1946,Waywatcher Eclipse,0,0,0,240072,240070,240075,240069,240071,240074,240068,240073,0,0,0,0,0,0,0,0,0
1947,Waywatcher Raiment,0,0,0,240088,240086,240091,240085,240087,240090,240084,240089,0,0,0,0,0,0,0,0,0
1948,Waywatcher Guardian,0,0,0,240080,240078,240083,240077,240079,240082,240076,240081,0,0,0,0,0,0,0,0,0
1949,The Soulcrusher's Resolve,0,0,0,240104,240106,240101,240107,240105,240102,240108,240103,0,0,0,0,0,0,0,0,0
1950,The Soulcrusher,0,0,0,240096,240098,240092,240099,240097,240093,240100,240095,0,0,0,0,0,0,0,0,0
1951,The Soulcrusher's Rage,0,0,0,240131,240135,240128,240136,240134,240129,240137,240130,0,0,0,0,0,0,0,0,0
1952,The Soulcrusher's Storm,0,0,0,240123,240125,240109,240126,240124,240110,240127,240122,0,0,0,0,0,0,0,0,0
1953,Heretic Stitchings,0,0,0,240148,240150,240151,240149,240153,240152,240147,240146,0,0,0,0,0,0,0,0,0
1954,Heretic Raiment,0,0,0,240141,240143,240144,240142,240139,240145,240140,240138,0,0,0,0,0,0,0,0,0
1955,Fallen Regality,0,0,0,236343,240853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,Tools of the Nathrezim,0,0,0,240922,240923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,Hack and Smash,0,0,0,240854,240852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,Inquisition Shockplate,0,0,0,246062,246061,246060,246059,246058,246057,246056,246055,0,0,0,0,0,0,0,0,0
1968,Blessed Plate,0,0,0,250594,250593,250592,250591,250590,250588,250587,250586,0,0,0,0,0,0,0,0,0
1969,Goliaths' Adaptive Garments,0,0,0,251769,251770,251771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,Stormcloth Regalia,0,0,0,10010,10011,10020,10032,10038,10039,0,0,0,0,0,0,0,0,0,0,0
2071,Teachings of the Furbolgs,0,0,0,21326,268873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,Champion's Investiture,0,0,0,272634,272619,272611,272663,272650,272649,0,0,0,0,0,0,0,0,0,0,0
2073,Warlord's Investiture,0,0,0,273435,273431,273429,273436,273433,273434,0,0,0,0,0,0,0,0,0,0,0
2074,Field Marshal's Investiture,0,0,0,273424,273427,273426,273422,273423,273421,0,0,0,0,0,0,0,0,0,0,0
2075,Lieutenant Commander's Investiture,0,0,0,273448,273445,273443,273447,272678,272677,0,0,0,0,0,0,0,0,0,0,0
2076,Warlord's Refuge,0,0,0,273419,273418,273416,273413,273415,273414,0,0,0,0,0,0,0,0,0,0,0
2077,Field Marshal's Refuge,0,0,0,273399,273404,273401,273403,273400,273402,0,0,0,0,0,0,0,0,0,0,0
2078,Field Marshal's Wildhide,0,0,0,273391,273396,273393,273395,273392,273394,0,0,0,0,0,0,0,0,0,0,0
2079,Warlord's Wildhide,0,0,0,273411,273410,273408,273405,273407,273406,0,0,0,0,0,0,0,0,0,0,0
2080,Champion's Wildhide,0,0,0,273382,273383,273385,273384,273387,273386,0,0,0,0,0,0,0,0,0,0,0
2081,Lieutenant Commander's Wildhide,0,0,0,273368,273370,272656,273371,272670,272669,0,0,0,0,0,0,0,0,0,0,0
2082,Champion's Aegis,0,0,0,274256,274258,274245,274244,274247,274246,0,0,0,0,0,0,0,0,0,0,0
2083,Warlord's Aegis,0,0,0,274250,274251,274254,274252,274255,274253,0,0,0,0,0,0,0,0,0,0,0
2084,Champion's Vindication,0,0,0,274227,274226,274232,274230,274233,274231,0,0,0,0,0,0,0,0,0,0,0
2085,Warlord's Vindication,0,0,0,274236,274237,274240,274238,274241,274239,0,0,0,0,0,0,0,0,0,0,0
2086,Lieutenant Commander's Vindication,0,0,0,272719,272718,272744,272742,272745,272743,0,0,0,0,0,0,0,0,0,0,0
2087,Field Marshal's Vindication,0,0,0,272780,272781,272784,272782,272785,272783,0,0,0,0,0,0,0,0,0,0,0
2088,Lieutenant Commander's Earthshaker,0,0,0,274177,274192,274180,274194,274181,274196,0,0,0,0,0,0,0,0,0,0,0
2089,Field Marshal's Earthshaker,0,0,0,274184,274183,274189,274187,274190,274188,0,0,0,0,0,0,0,0,0,0,0
2090,Champion's Wartide,0,0,0,273358,273355,273359,273357,273360,273356,0,0,0,0,0,0,0,0,0,0,0
2091,Warlord's Wartide,0,0,0,273345,273344,273350,273348,273351,273349,0,0,0,0,0,0,0,0,0,0,0
2092,Lieutenant Commander's Wartide,0,0,0,274220,274217,274221,274219,274222,274218,0,0,0,0,0,0,0,0,0,0,0
2093,Field Marshal's Wartide,0,0,0,274207,274206,274212,274210,274213,274211,0,0,0,0,0,0,0,0,0,0,0
2094,Champion's Thunderfist,0,0,0,272617,272484,272636,272487,272648,272486,0,0,0,0,0,0,0,0,0,0,0
2095,Warlord's Thunderfist,0,0,0,273337,273336,273342,273340,273343,273341,0,0,0,0,0,0,0,0,0,0,0
2096,Lieutenant Commander's Thunderfist,0,0,0,274193,274176,274195,274179,274197,274178,0,0,0,0,0,0,0,0,0,0,0
2097,Field Marshal's Thunderfist,0,0,0,274199,274198,274204,274202,274205,274203,0,0,0,0,0,0,0,0,0,0,0
2098,Manaflare Regalia,0,0,0,280455,280454,280450,280451,280453,280452,0,0,0,0,0,0,0,0,0,0,0
2099,Grimstitch Armor,0,0,0,280877,280876,280879,280875,280872,280878,0,0,0,0,0,0,0,0,0,0,0
2100,Demonheart Raiment,0,0,0,280887,280882,280883,280888,280886,280889,0,0,0,0,0,0,0,0,0,0,0
2101,Wildstalker Armor,0,0,0,280898,280897,280896,280893,280895,280894,0,0,0,0,0,0,0,0,0,0,0
2102,Battlegear of Glory,0,0,0,280904,280903,280902,280899,280901,280900,0,0,0,0,0,0,0,0,0,0,0
2103,Battleplate of Glory,0,0,0,280910,280909,280908,280905,280907,280906,0,0,0,0,0,0,0,0,0,0,0
2104,Vestments of Conviction,0,0,0,280918,280917,280912,280913,280915,280914,0,0,0,0,0,0,0,0,0,0,0
2105,Raiments of Conviction,0,0,0,280924,280923,280919,280920,280922,280921,0,0,0,0,0,0,0,0,0,0,0
2106,Justice Battlegear,0,0,0,280930,280929,280928,280925,280927,280926,0,0,0,0,0,0,0,0,0,0,0
2107,Justice Armor,0,0,0,280936,280935,280934,280931,280933,280932,0,0,0,0,0,0,0,0,0,0,0
2108,Justice Battleplate,0,0,0,280937,280942,280941,280938,280940,280939,0,0,0,0,0,0,0,0,0,0,0
2109,The Spiritcaller,0,0,0,280951,280944,280950,280949,280947,280945,0,0,0,0,0,0,0,0,0,0,0
2110,The Spiritcaller's Rage,0,0,0,280957,280956,280955,280952,280954,280953,0,0,0,0,0,0,0,0,0,0,0
2111,The Spiritcaller's Storm,0,0,0,280963,280962,280961,280958,280960,280959,0,0,0,0,0,0,0,0,0,0,0
2112,Grovekeeper Raiment,0,0,0,280977,280976,280974,280965,280971,280967,0,0,0,0,0,0,0,0,0,0,0
2113,Grovekeeper Rage,0,0,0,280986,280987,280988,280991,280989,280990,0,0,0,0,0,0,0,0,0,0,0
2114,Grovekeeper Eclipse,0,0,0,280998,280999,281000,281003,281001,281002,0,0,0,0,0,0,0,0,0,0,0
2115,Grovekeeper Ferocity,0,0,0,280992,280993,280994,280997,280995,280996,0,0,0,0,0,0,0,0,0,0,0
2130,Rider of the Plaguelands,0,0,0,284102,284101,284100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,Partners in Crime,0,0,0,284715,284716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,Blessing of Kalimdor,0,0,0,285331,285330,285329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
