Name,ID
UI-Frame-CypherChoice-FX-LineMask,18130
UI-Frame-CypherChoice-CardParchment-Style1,18131
UI-Frame-CypherChoice-CardParchment-Style2,18132
UI-Frame-CypherChoice-CardParchment-Style3,18133
UI-Frame-CypherChoice-FX-BottomGlow,18134
UI-Frame-CypherChoice-FX-LineGlow,18135
UI-Frame-CypherChoice-FX-Pixels01,18136
UI-Frame-CypherChoice-FX-Pixels02,18137
UI-Frame-CypherChoice-FX-Wisps,18138
UI-Frame-CypherChoice-HideButton,18139
UI-Frame-CypherChoice-Portrait-QualityCommon-border,18140
UI-Frame-CypherChoice-Portrait-QualityEpic-border,18141
UI-Frame-CypherChoice-Portrait-QualityRare-border,18142
UI-Frame-CypherChoice-Portrait-QualityUncommon-border,18143
flightmaster_bastion-taxi_frame_special,18144
UI-Frame-CypherChoice-Portrait-border,18145
UI-Frame-CypherChoice-FX-GlowMask,18146
CypherChoice-hidepowers-buttonhighlight,18147
UI-Frame-CypherChoice-Portrait-FX-GoldGlow,18148
UI-Frame-CypherChoice-Portrait-FX-GoldSwirl,18149
UI-Frame-CypherChoice-PendingButton,18150
UI-Frame-CypherChoice-PendingButtonHighlight,18151
UI-Frame-CypherChoice-CountdownShadow,18152
!ui-frame-cypherchoice-fx-lineglow,18153
cypher-zone-ability-2,18154
cypher-zone-ability,18155
progenitor-extrabutton,18156
UI-Frame-CypherChoice-PendingButtonFXGlow,18157
UI-Frame-CypherChoice-PendingButtonFXMask,18158
perks-backarrow,18159
perks-backbutton-disabled,18160
perks-backbutton-down,18161
perks-backbutton,18162
perks-button-down,18163
perks-button-up,18164
perks-checkbox-small,18165
perks-clock,18166
perks-divider-short,18167
perks-divider,18168
perks-dropdown-clear,18169
perks-dropdown-mouseover-middle,18170
perks-dropdown-mouseover-side,18171
perks-dropdownbox-hover,18172
perks-dropdownbox-open,18173
perks-dropdownbox,18174
perks-hold-background,18175
perks-hold-corner-bottom,18176
perks-hold-corner-top,18177
perks-hold-side,18178
perks-hold-slot-corner,18179
perks-hold-slot,18180
perks-icon-rotate-left,18181
perks-icon-rotate-right,18182
perks-list-active,18183
perks-list-background,18184
perks-list-corner,18185
perks-list-hover,18186
perks-list-side,18187
perks-nextbutton-disabled,18188
perks-nextbutton-down,18189
perks-nextbutton,18190
perks-owned-large,18191
perks-owned-small,18192
perks-radio-background,18193
perks-radio-dot,18194
perks-tooltip-background,18195
perks-tooltip-corner,18196
perks-tooltip-side,18197
perks-warning-large,18198
perks-warning-small,18199
WarlockPortal-Yellow-32x32,18200
perks-hold-side-horizontal,18201
perks-list-side-horizontal,18202
perks-tooltip-side-horizontal,18203
perks-hold-side-vertical,18204
perks-list-side-vertical,18205
perks-tooltip-side-vertical,18206
perks-checkbox,18207
perks-icon-checkmark,18208
perks-forwardarrow,18209
UI-Frame-CypherChoice-Portrait-FX-Mask,18210
minimal-scrollbar-arrow-bottom,18211
minimal-scrollbar-arrow-top,18212
minimal-scrollbar-thumb-bottom,18213
minimal-scrollbar-thumb-top,18214
minimal-scrollbar-track-bottom,18215
minimal-scrollbar-track-top,18216
!minimal-scrollbar-track-middle,18217
minimal-scrollbar-thumb-middle,18218
!perks-hold-side-vertical,18219
!perks-list-side-vertical,18220
!perks-tooltip-side-vertical,18221
_perks-dropdown-mouseover-middle,18222
_perks-hold-side-horizontal,18223
_perks-list-side-horizontal,18224
_perks-tooltip-side-horizontal,18225
minimal-scrollbar-arrow-bottom-down,18226
minimal-scrollbar-arrow-bottom-over,18227
minimal-scrollbar-arrow-top-down,18228
minimal-scrollbar-arrow-top-over,18229
minimal-scrollbar-thumb-bottom-down,18230
minimal-scrollbar-thumb-bottom-over,18231
minimal-scrollbar-thumb-top-down,18232
minimal-scrollbar-thumb-top-over,18233
minimal-scrollbar-thumb-middle-down,18234
minimal-scrollbar-thumb-middle-over,18235
UI-Frame-cypherchoice-HideButtonHighlight,18236
dropdown-hover-arrow,18238
dropdown-hover-left-cap,18239
dropdown-hover-right-cap,18240
dropdown-left-cap,18241
dropdown-open-left-cap,18242
dropdown-open-right-cap,18243
dropdown-right-cap,18244
_dropdown-hover-middle,18245
_dropdown-middle,18246
_dropdown-open-middle,18247
cosmic-bar-bgcenter,18248
cosmic-bar-bgleft,18249
cosmic-bar-bgright,18250
cosmic-bar-bordercenter,18251
cosmic-bar-borderleft,18252
cosmic-bar-borderright,18253
cosmic-bar-bordertick-flash,18254
cosmic-bar-bordertick-full,18255
cosmic-bar-bordertick,18256
cosmic-bar-fill-white,18257
cosmic-bar-runes-bg,18258
cosmic-bar-spark,18259
widgetstatusbar-bgcenter,18260
widgetstatusbar-bgleft,18261
widgetstatusbar-bgright,18262
widgetstatusbar-bordercenter,18263
widgetstatusbar-borderleft,18264
widgetstatusbar-borderright,18265
widgetstatusbar-bordertick,18266
widgetstatusbar-fill-blue,18267
widgetstatusbar-fill-green,18268
widgetstatusbar-fill-red,18269
widgetstatusbar-fill-white,18270
widgetstatusbar-fill-yellow,18271
widgetstatusbar-glowcenter,18272
widgetstatusbar-glowleft,18273
widgetstatusbar-glowright,18274
widgetstatusbar-spark,18275
perks-gradient-orgrimmar-left,18276
perks-gradient-orgrimmar-right,18277
perks-gradient-stormwind-left,18278
perks-gradient-stormwind-right,18279
cyphersetupgrade-arrow-empty,18281
cyphersetupgrade-arrow-full,18282
cyphersetupgrade-background,18283
cyphersetupgrade-leftitem-border-empty,18284
cyphersetupgrade-leftitem-border-full,18285
cyphersetupgrade-rightitem-border-empty,18286
cyphersetupgrade-rightitem-border-full,18287
FlightMaster_ProgenitorObelisk-Taxi_Frame_Gray,18289
FlightMaster_ProgenitorObelisk-Taxi_Frame_Green,18290
FlightMaster_ProgenitorObelisk-Taxi_Frame_Yellow,18291
CreationCatalyst-32x32,18292
FlightMaster_ProgenitorObelisk-TaxiNode_Neutral,18293
FlightMaster_ProgenitorObelisk-Taxi_Frame_Special,18294
generic-extrabutton,18295
cyphersetupgrade-leftitem-slotinnerglow,18296
friendslist-invitebutton-alliance-disabled,18297
friendslist-invitebutton-alliance-normal,18298
friendslist-invitebutton-alliance-pressed,18299
friendslist-invitebutton-default-disabled,18300
friendslist-invitebutton-default-normal,18301
friendslist-invitebutton-default-pressed,18302
friendslist-invitebutton-highlight,18303
friendslist-invitebutton-horde-disabled,18304
friendslist-invitebutton-horde-normal,18305
friendslist-invitebutton-horde-pressed,18306
charactercreate-icon-customize-mirror-selected,18307
charactercreate-icon-customize-mirror,18308
Professions-Icon-Quality-Tier2,18330
Professions-Icon-Quality-Tier1-Small,18331
Professions-Icon-Quality-Tier2-Small,18332
Professions-Icon-Quality-Tier3-Small,18333
Professions-Icon-Quality-Tier3,18334
Professions-Icon-Quality-Tier1,18335
raceicon-visage-female,18336
raceicon-visage-male,18337
raceicon128-visage-female,18338
raceicon128-visage-male,18339
splash-920-botleft,18340
splash-920-right,18341
splash-920-topleft,18342
splash-9202-botleft,18343
splash-9202-right,18344
splash-9202-topleft,18345
Professions-Icon-Quality-Mixed,18346
Professions-Icon-Quality-Mixed_Small,18347
Professions-Icon-Quality-Tier4,18348
Professions-Icon-Quality-Tier5,18349
cyphersetupgrade-portraiticon,18350
cyphersetupgrade-portrait,18351
perks-char-shadow,18352
perks-mount-shadow,18353
cosmic-bar-spark-mask,18354
Cursor_Gauntlet_128,18355
Cursor_Gauntlet_32,18356
Cursor_Gauntlet_48,18357
Cursor_Gauntlet_64,18358
Cursor_Gauntlet_96,18359
Unable_Cursor_Gauntlet_128,18360
Unable_Cursor_Gauntlet_32,18361
Unable_Cursor_Gauntlet_48,18362
Unable_Cursor_Gauntlet_64,18363
Unable_Cursor_Gauntlet_96,18364
common-button-dropdown-closed,18374
common-button-dropdown-closedpressed,18375
common-button-dropdown-open,18376
common-button-dropdown-openpressed,18377
Cursor_Point_128,18378
Cursor_Point_32,18379
Cursor_Point_48,18380
Cursor_Point_64,18381
Cursor_Point_96,18382
Cursor_UnablePoint_128,18383
Cursor_UnablePoint_32,18384
Cursor_UnablePoint_48,18385
Cursor_UnablePoint_64,18386
Cursor_UnablePoint_96,18387
ReportList-ButtonSelect,18388
communities-icon-faction-alliance,18389
communities-icon-faction-horde,18390
activities-active,18391
activities-bar-end,18392
activities-bar-fill,18393
activities-bar,18394
activities-bg-decoration,18395
activities-clock,18396
activities-complete-diamond,18397
activities-complete-line,18398
activities-default,18399
activities-divider,18400
activities-dropdownbox-hover-open,18401
activities-dropdownbox-hover,18402
activities-dropdownbox,18403
activities-icon-checkmark,18404
activities-incomplete-diamond,18405
activities-incomplete-line,18406
activities-ribbon,18407
UI-CastingBar-Background,18435
UI-CastingBar-Filling-ApplyingCrafting,18436
UI-CastingBar-Filling-Channel,18437
UI-CastingBar-Filling-Standard,18438
UI-CastingBar-Frame,18439
UI-CastingBar-Full-ApplyingCrafting,18440
UI-CastingBar-Full-Channel,18441
UI-CastingBar-Full-Glow-ApplyingCrafting,18442
UI-CastingBar-Full-Glow-Channel,18443
UI-CastingBar-Full-Glow-Standard,18444
UI-CastingBar-Full-Standard,18445
UI-CastingBar-Interrupted,18446
UI-CastingBar-Pip,18447
UI-CastingBar-PressAndHold-Background,18448
UI-CastingBar-PressAndHold-Frame,18449
UI-CastingBar-PressAndHold-Full-Glow,18450
UI-CastingBar-Shield,18451
UI-CastingBar-Uninterruptable,18452
UI-CastingBar-Background-2x,18453
UI-CastingBar-Filling-ApplyingCrafting-2x,18454
UI-CastingBar-Filling-Channel-2x,18455
UI-CastingBar-Filling-Standard-2x,18456
UI-CastingBar-Frame-2x,18457
UI-CastingBar-Full-ApplyingCrafting-2x,18458
UI-CastingBar-Full-Channel-2x,18459
UI-CastingBar-Full-Glow-ApplyingCrafting-2x,18460
UI-CastingBar-Full-Glow-Channel-2x,18461
UI-CastingBar-Full-Glow-Standard-2x,18462
UI-CastingBar-Full-Standard-2x,18463
UI-CastingBar-Interrupted-2x,18464
UI-CastingBar-Pip-2x,18465
UI-CastingBar-PressAndHold-Background-2x,18466
UI-CastingBar-PressAndHold-Frame-2x,18467
UI-CastingBar-PressAndHold-Full-Glow-2x,18468
UI-CastingBar-Shield-2x,18469
UI-CastingBar-Uninterruptable-2x,18470
UI-CastingBar-PressAndHold-Frame-Pip1,18471
UI-CastingBar-PressAndHold-Frame-Pip2,18472
UI-CastingBar-PressAndHold-Full-Glow-Frame-Pip,18473
UI-CastingBar-PressAndHold-Frame-Pip1-2x,18474
UI-CastingBar-PressAndHold-Frame-Pip2-2x,18475
UI-CastingBar-PressAndHold-Full-Glow-Frame-Pip-2x,18476
UI-CastingBar-TextBox-2x,18477
UI-CastingBar-TextBox,18478
Professions-Icon-Quality-Tier5_Small,18479
Professions-Icon-Quality-Tier4-Small,18480
activities-background,18481
activities-bar-background,18482
activities-bar-border,18483
ui-ej-icon-empoweredraid-large,18484
ui-ej-icon-empoweredraid-small,18485
shop-card-full-m64,18487
shop-card-full-m68,18488
raceicon128-dracthyrvisage-female,18489
raceicon128-dracthyrvisage-male,18490
raceicon128px,18491
raceicons-128px,18492
raceicon-dracthyrvisage-female,18493
raceicon-dracthyrvisage-male,18494
CreditsScreen-Keyart-9,18495
CreditsScreen-Background-9,18496
worldquest-icon-empoweredraid,18497
Professions-Icon-Quality-Tier5-Small,18498
Cast_Standard_Flipbook2,18499
Cast_Crafting_LineTextureMask,18519
Cast_Standard_Flipbook02,18520
Cast_Standard_BarMask,18521
Cast_Standard_LineTextureMask,18522
Cast_Channel_WispMask,18523
splash-925-topleft,18527
splash-925-botleft,18528
splash-925-right,18529
splash-9252-botleft,18530
splash-9252-right,18531
splash-9252-topleft,18532
editmode-actionbar-highlight-nineslice-corner,18533
editmode-actionbar-selected-nineslice-corner,18534
_editmode-actionbar-highlight-nineslice-edgebottom,18535
_editmode-actionbar-highlight-nineslice-edgetop,18536
_editmode-actionbar-selected-nineslice-edgebottom,18537
_editmode-actionbar-selected-nineslice-edgetop,18538
editmode-highlight-backgroundtile,18539
editmode-selected-backgroundtile,18540
!editmode-actionbar-highlight-nineslice-edgeleft,18541
!editmode-actionbar-highlight-nineslice-edgeright,18542
!editmode-actionbar-selected-nineslice-edgeleft,18543
!editmode-actionbar-selected-nineslice-edgeright,18544
Cast_Channel_PipShadow,18545
Cast_Channel_Sparkles_01,18546
Cast_Channel_Sparkles_02,18547
Cast_Channel_WispGlow,18548
Cast_Crafting_PipGlow,18549
Cast_Crafting_ShineWipe,18550
Cast_Empowered_FlakesS01,18551
Cast_Empowered_FlakesS02,18552
Cast_Empowered_FlakesS03,18553
Cast_Empowered_OuterGlow,18554
Cast_Empowered_PipFlare,18555
Cast_Interrupt_OuterGlow,18556
Cast_Standard_Flakes01,18557
Cast_Standard_Flakes02,18558
Cast_Standard_Flakes03,18559
Cast_Standard_Flipbook1,18561
Cast_Standard_GlowLine,18562
Cast_Standard_PipGlow,18563
Channel_WispGlow2,18564
UI-CastingBar-Pip-2x_Red,18565
talents-frame-temp,18570
talents-choicenodes-arrows-yellow-temp,18571
talents-choicenodes-separatorline-yellow-temp,18572
Professions-Icon-Quality-Mixed-Small,18583
Perks-Hold-NineSlice-Center,18584
Perks-Hold-NineSlice-CornerBottomLeft,18585
Perks-Hold-NineSlice-CornerBottomRight,18586
Perks-Hold-NineSlice-CornerTopLeft,18587
Perks-Hold-NineSlice-CornerTopRight,18588
Perks-List-NineSlice-Center,18589
Perks-List-NineSlice-CornerTopLeft,18590
Perks-Tooltip-NineSlice-CornerTopLeft,18591
_Perks-Hold-NineSlice-EdgeTop,18592
_Perks-List-NineSlice-EdgeTop,18593
_Perks-Tooltip-NineSlice-EdgeTop,18594
Perks-Tooltip-NineSlice-Center,18595
!Perks-Hold-NineSlice-EdgeLeft,18596
!Perks-List-NineSlice-EdgeLeft,18597
!Perks-Tooltip-NineSlice-EdgeLeft,18598
editmode-highlight-center,18599
editmode-actionbar-highlight-nineslice-center,18600
editmode-actionbar-selected-nineslice-center,18601
UI-ChatIcon-Battlenet,18602
UI-ChatIcon-RTRO,18603
UI-ChatIcon-VIPR,18604
UI-ChatIcon-ZEUS,18605
UI-ChatIcon-LAZR,18606
UI-ChatIcon-ODIN,18607
UI-ChatIcon-FORE,18608
UI-ChatIcon-WLBY,18609
UI-ChatIcon-D3,18610
UI-ChatIcon-DST2,18611
UI-ChatIcon-OSI,18612
UI-ChatIcon-ANBS,18613
UI-ChatIcon-Hero,18614
UI-ChatIcon-Pro,18615
UI-ChatIcon-S1,18616
UI-ChatIcon-S2,18617
UI-ChatIcon-W3,18618
UI-ChatIcon-GRY,18619
UI-ChatIcon-WoW,18620
UI-ChatIcon-WTCG,18621
UI-ChatIcon-App,18622
Battlenet-ClientIcon-App,18623
Battlenet-ClientIcon-RTRO,18624
Battlenet-ClientIcon-VIPR,18625
Battlenet-ClientIcon-ZEUS,18626
Battlenet-ClientIcon-LAZR,18627
Battlenet-ClientIcon-ODIN,18628
Battlenet-ClientIcon-FORE,18629
Battlenet-ClientIcon-WLBY,18630
Battlenet-ClientIcon-D3,18631
Battlenet-ClientIcon-DST2,18632
Battlenet-ClientIcon-OSI,18633
Battlenet-ClientIcon-ANBS,18634
Battlenet-ClientIcon-Hero,18635
Battlenet-ClientIcon-Pro,18636
Battlenet-ClientIcon-S2,18637
Battlenet-ClientIcon-S1,18638
Battlenet-ClientIcon-W3,18639
Battlenet-ClientIcon-GRY,18640
Battlenet-ClientIcon-WoW,18641
Battlenet-ClientIcon-WTCG,18642
Cast_Standard_LineGlow,18643
Options_CategoryHeader_1,18644
Options_CategoryHeader_2,18645
Options_CategoryHeader_3,18646
Options_HorizontalDivider,18647
Options_List_Active,18648
Options_List_Hover,18649
Options_VerticalDivider,18650
Options_InnerFrame,18651
Minimal_SliderBar_Button,18652
Minimal_SliderBar_Button_Left,18653
Minimal_SliderBar_Button_Right,18654
Minimal_SliderBar_Left,18655
Minimal_SliderBar_Right,18656
_Minimal_SliderBar_Middle,18657
Options_ListExpand_Right_Expanded-1,18658
Options_ListExpand_Right_Expanded,18659
_Options_ListExpand_Middle,18660
Options_ListExpand_Left,18661
Options_ListExpand_Right,18662
Options_Tab_ Middle,18664
Options_Tab_ Right,18665
Options_Tab_Active_Left,18666
Options_Tab_Active_Middle,18667
Options_Tab_Active_Right,18668
Options_Tab_Left_,18669
Minimap_Mail_Flipbook,18670
Options_Tab_Left,18671
Options_Tab_Middle,18672
Options_Tab_Right,18673
classicon-evoker,18674
common-icon-checkmark-yellow,18688
UI-HUD-MicroMenu-Achievements-Down,18689
UI-HUD-MicroMenu-Achievements-Mouseover,18690
UI-HUD-MicroMenu-Achievements-Up,18691
UI-HUD-MicroMenu-AdventureGuide-Down,18692
UI-HUD-MicroMenu-AdventureGuide-Mouseover,18693
UI-HUD-MicroMenu-AdventureGuide-Up,18694
UI-HUD-MicroMenu-CharacterInfo-Down,18695
UI-HUD-MicroMenu-CharacterInfo-Mouseover,18696
UI-HUD-MicroMenu-CharacterInfo-Up,18697
UI-HUD-MicroMenu-Collections-Down,18698
UI-HUD-MicroMenu-Collections-Mouseover,18699
UI-HUD-MicroMenu-Collections-Up,18700
UI-HUD-MicroMenu-GameMenu-Down,18701
UI-HUD-MicroMenu-GameMenu-Mouseover,18702
UI-HUD-MicroMenu-GameMenu-Up,18703
UI-HUD-MicroMenu-Groupfinder-Down,18704
UI-HUD-MicroMenu-Groupfinder-Mouseover,18705
UI-HUD-MicroMenu-Groupfinder-Up,18706
UI-HUD-MicroMenu-GuildCommunities-Down,18707
UI-HUD-MicroMenu-GuildCommunities-Mouseover,18708
UI-HUD-MicroMenu-GuildCommunities-Up,18709
UI-HUD-MicroMenu-Questlog-Down,18710
UI-HUD-MicroMenu-Questlog-Mouseover,18711
UI-HUD-MicroMenu-Questlog-Up,18712
UI-HUD-MicroMenu-Shop-Mouseover-Down,18713
UI-HUD-MicroMenu-Shop-Mouseover,18714
UI-HUD-MicroMenu-Shop-Up,18715
UI-HUD-MicroMenu-SpecTalents-Down,18716
UI-HUD-MicroMenu-SpecTalents-Mouseover,18717
UI-HUD-MicroMenu-SpecTalents-Up,18718
UI-HUD-MicroMenu-SpellbookAbilities-Down,18719
UI-HUD-MicroMenu-SpellbookAbilities-Mouseover,18720
UI-HUD-MicroMenu-SpellbookAbilities-Up,18721
UI-HUD-MicroMenu-Communities-Icon-Notification,18722
UI-HUD-MicroMenu-Achievements-Disabled,18723
UI-HUD-MicroMenu-AdventureGuide-Disabled,18724
UI-HUD-MicroMenu-CharacterInfo-Disabled,18725
UI-HUD-MicroMenu-Collections-Disabled,18726
UI-HUD-MicroMenu-GameMenu-Disabled,18727
UI-HUD-MicroMenu-Groupfinder-Disabled,18728
UI-HUD-MicroMenu-GuildCommunities-Disabled,18729
UI-HUD-MicroMenu-Questlog-Disabled,18730
UI-HUD-MicroMenu-Shop-Disabled,18731
UI-HUD-MicroMenu-SpecTalents-Disabled,18732
UI-HUD-MicroMenu-SpellbookAbilities-Disabled,18733
UI-HUD-ActionBar-Frame-Divider-BorderBottom,18734
UI-HUD-ActionBar-Frame-Divider-BorderTop,18735
UI-HUD-ActionBar-Frame-NineSlice-CornerBottomLeft,18736
UI-HUD-ActionBar-Frame-NineSlice-CornerBottomRight,18737
UI-HUD-ActionBar-Frame-NineSlice-CornerTopLeft,18738
UI-HUD-ActionBar-Frame-NineSlice-CornerTopRight,18739
UI-HUD-ActionBar-Gryphon-Flying,18740
UI-HUD-ActionBar-Gryphon,18741
UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-CornerBottomLeft,18742
UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-CornerBottomRight,18743
UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-CornerTopLeft,18744
UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-CornerTopRight,18745
UI-HUD-ActionBar-IconFrame-NineSlice-CornerBottomLeft,18746
UI-HUD-ActionBar-IconFrame-NineSlice-CornerBottomRight,18747
UI-HUD-ActionBar-IconFrame-NineSlice-CornerTopLeft,18748
UI-HUD-ActionBar-IconFrame-NineSlice-CornerTopRight,18749
UI-HUD-ActionBar-PageArrow-Down,18750
UI-HUD-ActionBar-PageArrow-Up,18751
UI-HUD-ActionBar-Wyvern-Flying,18752
UI-HUD-ActionBar-Wyvern,18753
_UI-HUD-ActionBar-Frame-NineSlice-EdgeBottom,18754
_UI-HUD-ActionBar-Frame-NineSlice-EdgeTop,18755
_UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-EdgeBottom,18756
_UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-EdgeTop,18757
_UI-HUD-ActionBar-IconFrame-NineSlice-EdgeBottom,18758
_UI-HUD-ActionBar-IconFrame-NineSlice-EdgeTop,18759
_UI-HUD-ExperienceBar-Background-BorderCenter,18760
_UI-HUD-ExperienceBar-Fill-BorderCenter,18761
_UI-HUD-ExperienceBar-Frame-BorderCenter,18762
UI-HUD-ExperienceBar-Background-BorderLeft,18763
UI-HUD-ExperienceBar-Background-BorderRight,18764
UI-HUD-ExperienceBar-Fill-BorderLeft,18765
UI-HUD-ExperienceBar-Fill-BorderRight,18766
UI-HUD-ExperienceBar-Frame-BorderLeft,18767
UI-HUD-ExperienceBar-Frame-BorderRight,18768
UI-HUD-ExperienceBar-Frame-Divider,18769
!UI-HUD-ActionBar-Frame-Divider-BorderCenter,18770
!UI-HUD-ActionBar-Frame-NineSlice-EdgeLeft,18771
!UI-HUD-ActionBar-Frame-NineSlice-EdgeRight,18772
!UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-EdgeLeft,18773
!UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-EdgeRight,18774
!UI-HUD-ActionBar-IconFrame-NineSlice-EdgeLeft,18775
!UI-HUD-ActionBar-IconFrame-NineSlice-EdgeRight,18776
charactercreate-icon-customize-speechbubble-selected,18777
charactercreate-icon-customize-speechbubble,18778
checkbox-minimal,18779
checkmark-minimal-disabled,18780
checkmark-minimal,18781
charactercreate-druidforms,18782
charactercreate-gendericon,18783
charactercreate-icon-customize,18784
charactercreate-icon-customize2,18785
charactercreate-ring-customizecategories,18786
charactercreate-ring-faction,18787
charactercreate-ring-metal,18788
charactercreate-tooltip,18789
charactercreate-vignette,18790
CharacterCreateIcons-modifiedforcut,18791
CharacterCreate,18792
UI-HUD-ActionBar-Frame-Background-NineSlice-Center,18793
UI-HUD-ActionBar-Frame-Background-NineSlice-CornerBottomLeft,18794
UI-HUD-ActionBar-Frame-Background-NineSlice-CornerBottomRight,18795
UI-HUD-ActionBar-Frame-Background-NineSlice-CornerTopLeft,18796
UI-HUD-ActionBar-Frame-Background-NineSlice-CornerTopRight,18797
UI-HUD-ActionBar-Gryphon-Flying-Left,18798
UI-HUD-ActionBar-Gryphon-Flying-Right,18799
UI-HUD-ActionBar-Gryphon-Left,18800
UI-HUD-ActionBar-Gryphon-Right,18801
UI-HUD-ActionBar-Wyvern-Flying-Left,18802
UI-HUD-ActionBar-Wyvern-Flying-Right,18803
UI-HUD-ActionBar-Wyvern-Left,18804
UI-HUD-ActionBar-Wyvern-Right,18805
_UI-HUD-ActionBar-Frame-Background-NineSlice-EdgeBottom,18806
_UI-HUD-ActionBar-Frame-Background-NineSlice-EdgeTop,18807
!UI-HUD-ActionBar-Frame-Background-NineSlice-EdgeLeft,18808
!UI-HUD-ActionBar-Frame-Background-NineSlice-EdgeRight,18809
UI-HUD-ActionBar-Frame-Background-NineSlice-Center-2x,18810
UI-HUD-ActionBar-Frame-Background-NineSlice-CornerBottomLeft-2x,18811
UI-HUD-ActionBar-Frame-Background-NineSlice-CornerBottomRight-2x,18812
UI-HUD-ActionBar-Frame-Background-NineSlice-CornerTopLeft-2x,18813
UI-HUD-ActionBar-Frame-Background-NineSlice-CornerTopRight-2x,18814
UI-HUD-ActionBar-Frame-Divider-BorderBottom-2x,18815
UI-HUD-ActionBar-Frame-Divider-BorderTop-2x,18816
UI-HUD-ActionBar-Frame-NineSlice-CornerBottomLeft-2x,18817
UI-HUD-ActionBar-Frame-NineSlice-CornerBottomRight-2x,18818
UI-HUD-ActionBar-Frame-NineSlice-CornerTopLeft-2x,18819
UI-HUD-ActionBar-Frame-NineSlice-CornerTopRight-2x,18820
UI-HUD-ActionBar-Gryphon-Flying-Left-2x,18821
UI-HUD-ActionBar-Gryphon-Flying-Right-2x,18822
UI-HUD-ActionBar-Gryphon-Left-2x,18823
UI-HUD-ActionBar-Gryphon-Right-2x,18824
UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-CornerBottomLeft-2x,18825
UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-CornerBottomRight-2x,18826
UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-CornerTopLeft-2x,18827
UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-CornerTopRight-2x,18828
UI-HUD-ActionBar-IconFrame-NineSlice-CornerBottomLeft-2x,18829
UI-HUD-ActionBar-IconFrame-NineSlice-CornerBottomRight-2x,18830
UI-HUD-ActionBar-IconFrame-NineSlice-CornerTopLeft-2x,18831
UI-HUD-ActionBar-IconFrame-NineSlice-CornerTopRight-2x,18832
UI-HUD-ActionBar-PageArrow-Down-2x,18833
UI-HUD-ActionBar-PageArrow-Up-2x,18834
UI-HUD-ActionBar-Wyvern-Flying-Left-2x,18835
UI-HUD-ActionBar-Wyvern-Flying-Right-2x,18836
UI-HUD-ActionBar-Wyvern-Left-2x,18837
UI-HUD-ActionBar-Wyvern-Right-2x,18838
_UI-HUD-ActionBar-Frame-Background-NineSlice-EdgeBottom-2x,18839
_UI-HUD-ActionBar-Frame-Background-NineSlice-EdgeTop-2x,18840
_UI-HUD-ActionBar-Frame-NineSlice-EdgeBottom-2x,18841
_UI-HUD-ActionBar-Frame-NineSlice-EdgeTop-2x,18842
_UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-EdgeBottom-2x,18843
_UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-EdgeTop-2x,18844
_UI-HUD-ActionBar-IconFrame-NineSlice-EdgeBottom-2x,18845
_UI-HUD-ActionBar-IconFrame-NineSlice-EdgeTop-2x,18846
!UI-HUD-ActionBar-Frame-Background-NineSlice-EdgeLeft-2x,18847
!UI-HUD-ActionBar-Frame-Background-NineSlice-EdgeRight-2x,18848
!UI-HUD-ActionBar-Frame-Divider-BorderCenter-2x,18849
!UI-HUD-ActionBar-Frame-NineSlice-EdgeLeft-2x,18850
!UI-HUD-ActionBar-Frame-NineSlice-EdgeRight-2x,18851
!UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-EdgeLeft-2x,18852
!UI-HUD-ActionBar-IconFrame-AddRow-NineSlice-EdgeRight-2x,18853
!UI-HUD-ActionBar-IconFrame-NineSlice-EdgeLeft-2x,18854
!UI-HUD-ActionBar-IconFrame-NineSlice-EdgeRight-2x,18855
UI-HUD-ExperienceBar-Background-BorderLeft-2x,18856
UI-HUD-ExperienceBar-Background-BorderRight-2x,18857
UI-HUD-ExperienceBar-Fill-BorderLeft-2x,18858
UI-HUD-ExperienceBar-Fill-BorderRight-2x,18859
UI-HUD-ExperienceBar-Frame-BorderLeft-2x,18860
UI-HUD-ExperienceBar-Frame-BorderRight-2x,18861
UI-HUD-ExperienceBar-Frame-Divider-2x,18862
_UI-HUD-ExperienceBar-Background-BorderCenter-2x,18863
_UI-HUD-ExperienceBar-Fill-BorderCenter-2x,18864
_UI-HUD-ExperienceBar-Frame-BorderCenter-2x,18865
groupfinder-eye-anim1,18866
groupfinder-eye-anim10,18867
groupfinder-eye-anim11,18868
groupfinder-eye-anim12,18869
groupfinder-eye-anim13,18870
groupfinder-eye-anim14,18871
groupfinder-eye-anim15,18872
groupfinder-eye-anim16,18873
groupfinder-eye-anim17,18874
