ID,TraitDefinitionID,MaxRanks,NodeEntryType,TraitSubTreeID
119135,124035,1,2,0
119136,124036,1,2,0
119137,124037,1,1,0
119138,124038,1,1,0
119139,124039,1,1,0
119140,124040,1,2,0
119141,124041,1,2,0
119142,124042,1,2,0
119176,124076,1,8,0
119177,124077,1,8,0
119178,124078,1,8,0
119179,124079,1,8,0
119180,124080,1,8,0
119181,124081,1,8,0
119182,124082,1,8,0
119183,124083,1,8,0
119184,124084,1,8,0
119185,124085,40,7,0
119186,124086,1,8,0
119187,124087,1,8,0
119188,124088,1,8,0
119189,124089,1,8,0
119190,124090,1,8,0
119191,124091,1,8,0
119192,124092,1,8,0
119193,124093,1,8,0
119194,124094,1,8,0
119195,124095,40,7,0
119196,124096,1,8,0
119197,124097,1,8,0
119198,124098,1,8,0
119199,124099,1,8,0
119200,124100,1,8,0
119201,124101,1,8,0
119202,124102,1,8,0
119203,124103,1,8,0
119204,124104,1,8,0
119205,124105,40,7,0
119206,124106,1,9,0
119207,124107,1,9,0
119208,124108,1,9,0
119209,124109,1,8,0
119210,124110,1,8,0
119211,124111,1,8,0
119212,124112,1,8,0
119213,124113,1,8,0
119214,124114,1,8,0
119215,124115,1,8,0
119216,124116,1,8,0
119217,124117,1,8,0
119218,124118,40,7,0
119219,124119,1,8,0
119220,124120,1,8,0
119221,124121,1,8,0
119222,124122,1,8,0
119223,124123,1,8,0
119224,124124,1,8,0
119225,124125,1,8,0
119226,124126,1,8,0
119227,124127,1,8,0
119228,124128,40,7,0
119229,124129,1,8,0
119230,124130,1,8,0
119231,124131,1,8,0
119232,124132,1,8,0
119233,124133,1,8,0
119234,124134,1,8,0
119235,124135,1,8,0
119236,124136,1,8,0
119237,124137,1,8,0
119238,124138,40,7,0
119239,124139,1,8,0
119240,124140,1,8,0
119241,124141,1,8,0
119242,124142,1,8,0
119243,124143,1,8,0
119244,124144,1,8,0
119245,124145,1,8,0
119246,124146,1,8,0
119247,124147,1,8,0
119248,124148,40,7,0
119249,124149,1,8,0
119250,124150,1,8,0
119251,124151,1,8,0
119252,124152,1,8,0
119253,124153,1,8,0
119254,124154,1,8,0
119255,124155,1,8,0
119256,124156,1,8,0
119257,124157,1,8,0
119258,124158,40,7,0
119259,124159,1,9,0
119260,124160,1,9,0
119261,124161,1,9,0
119262,124162,1,9,0
119263,124163,1,9,0
119264,124164,1,8,0
119265,124165,1,8,0
119266,124166,1,8,0
119267,124167,1,8,0
119268,124168,1,8,0
119269,124169,1,8,0
119270,124170,1,8,0
119271,124171,1,8,0
119272,124172,1,8,0
119273,124173,40,7,0
119274,124174,1,8,0
119275,124175,1,8,0
119276,124176,1,8,0
119277,124177,1,8,0
119278,124178,1,8,0
119279,124179,1,8,0
119280,124180,1,8,0
119281,124181,1,8,0
119282,124182,1,8,0
119283,124183,40,7,0
119284,124184,1,8,0
119285,124185,1,8,0
119286,124186,1,8,0
119287,124187,1,8,0
119288,124188,1,8,0
119289,124189,1,8,0
119290,124190,1,8,0
119291,124191,1,8,0
119292,124192,1,8,0
119293,124193,40,7,0
119294,124194,1,8,0
119295,124195,1,8,0
119296,124196,1,8,0
119297,124197,1,8,0
119298,124198,1,8,0
119299,124199,1,8,0
119300,124200,1,8,0
119301,124201,1,8,0
119302,124202,1,8,0
119303,124203,40,7,0
119304,124204,1,8,0
119305,124205,1,8,0
119306,124206,1,8,0
119307,124207,1,8,0
119308,124208,1,8,0
119309,124209,1,8,0
119310,124210,1,8,0
119311,124211,1,8,0
119312,124212,1,8,0
119313,124213,40,7,0
119314,124214,1,8,0
119315,124215,1,8,0
119316,124216,1,8,0
119317,124217,1,8,0
119318,124218,1,8,0
119319,124219,1,8,0
119320,124220,1,8,0
119321,124221,1,8,0
119322,124222,1,8,0
119323,124223,40,7,0
119324,124224,1,9,0
119325,124225,1,9,0
119326,124226,1,9,0
119327,124227,1,9,0
119328,124228,1,9,0
119329,124229,1,9,0
119330,124230,1,2,0
119331,124231,1,2,0
119332,124232,1,2,0
119333,124233,1,2,0
119335,124235,1,2,0
119743,124643,1,8,0
119744,124644,1,8,0
119745,124645,1,8,0
119746,124646,1,8,0
119747,124647,1,8,0
119748,124648,1,8,0
119749,124649,1,8,0
119750,124650,1,8,0
119751,124651,1,8,0
119752,124652,40,7,0
119753,124653,1,8,0
119754,124654,1,8,0
119755,124655,1,8,0
119756,124656,1,8,0
119757,124657,1,8,0
119758,124658,1,8,0
119759,124659,1,8,0
119760,124660,1,8,0
119761,124661,1,8,0
119762,124662,40,7,0
119763,124663,1,8,0
119764,124664,1,8,0
119765,124665,1,8,0
119766,124666,1,8,0
119767,124667,1,8,0
119768,124668,1,8,0
119769,124669,1,8,0
119770,124670,1,8,0
119771,124671,1,8,0
119772,124672,40,7,0
119773,124673,1,8,0
119774,124674,1,8,0
119775,124675,1,8,0
119776,124676,1,8,0
119777,124677,1,8,0
119778,124678,1,8,0
119779,124679,1,8,0
119780,124680,1,8,0
119781,124681,1,8,0
119782,124682,40,7,0
119783,124683,1,9,0
119784,124684,1,9,0
119785,124685,1,9,0
119786,124686,1,9,0
119787,124687,1,8,0
119788,124688,1,8,0
119789,124689,1,8,0
119790,124690,1,8,0
119791,124691,1,8,0
119792,124692,1,8,0
119793,124693,1,8,0
119794,124694,1,8,0
119795,124695,1,8,0
119796,124696,40,7,0
119797,124697,1,8,0
119798,124698,1,8,0
119799,124699,1,8,0
119800,124700,1,8,0
119801,124701,1,8,0
119802,124702,1,8,0
119803,124703,1,8,0
119804,124704,1,8,0
119805,124705,1,8,0
119806,124706,40,7,0
119807,124707,1,8,0
119808,124708,1,8,0
119809,124709,1,8,0
119810,124710,1,8,0
119811,124711,1,8,0
119812,124712,1,8,0
119813,124713,1,8,0
119814,124714,1,8,0
119815,124715,1,8,0
119816,124716,40,7,0
119817,124717,1,9,0
119818,124718,1,9,0
119819,124719,1,9,0
119820,124720,1,8,0
119821,124721,1,8,0
119822,124722,1,8,0
119823,124723,1,8,0
119824,124724,1,8,0
119825,124725,1,8,0
119826,124726,1,8,0
119827,124727,1,8,0
119828,124728,1,8,0
119829,124729,40,7,0
119830,124730,1,8,0
119831,124731,1,8,0
119832,124732,1,8,0
119833,124733,1,8,0
119834,124734,1,8,0
119835,124735,1,8,0
119836,124736,1,8,0
119837,124737,1,8,0
119838,124738,1,8,0
119839,124739,40,7,0
119840,124740,1,8,0
119841,124741,1,8,0
119842,124742,1,8,0
119843,124743,1,8,0
119844,124744,1,8,0
119845,124745,1,8,0
119846,124746,1,8,0
119847,124747,1,8,0
119848,124748,1,8,0
119849,124749,40,7,0
119850,124750,1,9,0
119851,124751,1,9,0
119852,124752,1,9,0
119853,124753,1,2,0
119854,124754,1,2,0
119855,124755,1,2,0
119856,124756,1,2,0
119857,124757,1,2,0
119858,124758,1,2,0
120123,125023,1,2,0
120124,125024,1,2,0
120125,125025,1,2,0
120128,125028,1,2,0
120129,125029,1,2,0
120130,125030,1,2,0
120131,125031,1,2,0
120132,125032,1,2,0
120133,125033,1,2,0
120134,125034,1,2,0
120640,125540,1,8,0
120641,125541,1,8,0
120642,125542,1,8,0
120643,125543,1,8,0
120644,125544,1,8,0
120645,125545,1,8,0
120646,125546,1,8,0
120647,125547,30,7,0
120648,125548,1,8,0
120649,125549,1,8,0
120650,125550,1,8,0
120651,125551,1,8,0
120652,125552,1,8,0
120653,125553,1,8,0
120654,125554,1,8,0
120655,125555,30,7,0
120656,125556,1,8,0
120657,125557,1,8,0
120658,125558,1,8,0
120659,125559,1,8,0
120660,125560,1,8,0
120661,125561,1,8,0
120662,125562,1,8,0
120663,125563,30,7,0
120664,125564,1,8,0
120665,125565,1,8,0
120666,125566,1,8,0
120667,125567,1,8,0
120668,125568,1,8,0
120669,125569,1,8,0
120670,125570,1,8,0
120671,125571,30,7,0
120672,125572,1,8,0
120673,125573,1,8,0
120674,125574,1,8,0
120675,125575,1,8,0
120676,125576,1,8,0
120677,125577,1,8,0
120678,125578,1,8,0
120679,125579,30,7,0
120680,125580,1,8,0
120681,125581,1,8,0
120682,125582,1,8,0
120683,125583,1,8,0
120684,125584,1,8,0
120685,125585,1,8,0
120686,125586,1,8,0
120687,125587,30,7,0
120688,125588,1,9,0
120689,125589,1,9,0
120690,125590,1,9,0
120691,125591,1,9,0
120692,125592,1,9,0
120693,125593,1,9,0
120748,125648,1,8,0
120749,125649,1,8,0
120750,125650,1,8,0
120751,125651,1,8,0
120752,125652,1,8,0
120753,125653,1,8,0
120754,125654,1,8,0
120755,125655,30,7,0
120756,125656,1,8,0
120757,125657,1,8,0
120758,125658,1,8,0
120759,125659,1,8,0
120760,125660,1,8,0
120761,125661,1,8,0
120762,125662,1,8,0
120763,125663,30,7,0
120764,125664,1,8,0
120765,125665,1,8,0
120766,125666,1,8,0
120767,125667,1,8,0
120768,125668,1,8,0
120769,125669,1,8,0
120770,125670,1,8,0
120771,125671,30,7,0
120772,125672,1,8,0
120773,125673,1,8,0
120774,125674,1,8,0
120775,125675,1,8,0
120776,125676,1,8,0
120777,125677,1,8,0
120778,125678,1,8,0
120779,125679,30,7,0
120780,125680,1,9,0
120781,125681,1,9,0
120782,125682,1,9,0
120783,125683,1,9,0
120784,125684,1,8,0
120785,125685,1,8,0
120786,125686,1,8,0
120787,125687,1,8,0
120788,125688,1,8,0
120789,125689,20,7,0
120790,125690,1,8,0
120791,125691,1,8,0
120792,125692,1,8,0
120793,125693,1,8,0
120794,125694,1,8,0
120795,125695,20,7,0
120796,125696,1,8,0
120797,125697,1,8,0
120798,125698,1,8,0
120799,125699,1,8,0
120800,125700,1,8,0
120801,125701,20,7,0
120802,125702,1,8,0
120803,125703,1,8,0
120804,125704,1,8,0
120805,125705,1,8,0
120806,125706,1,8,0
120807,125707,20,7,0
120808,125708,1,8,0
120809,125709,1,8,0
120810,125710,1,8,0
120811,125711,1,8,0
120812,125712,1,8,0
120813,125713,1,8,0
120814,125714,1,8,0
120815,125715,30,7,0
120816,125716,1,8,0
120817,125717,1,8,0
120818,125718,1,8,0
120819,125719,1,8,0
120820,125720,1,8,0
120821,125721,20,7,0
120822,125722,1,8,0
120823,125723,1,8,0
120824,125724,1,8,0
120825,125725,1,8,0
120826,125726,1,8,0
120827,125727,20,7,0
120828,125728,1,8,0
120829,125729,1,8,0
120830,125730,1,8,0
120831,125731,1,8,0
120832,125732,1,8,0
120833,125733,20,7,0
120834,125734,1,8,0
120835,125735,1,8,0
120836,125736,1,8,0
120837,125737,1,8,0
120838,125738,1,8,0
120839,125739,20,7,0
120840,125740,1,8,0
120841,125741,1,8,0
120842,125742,1,8,0
120843,125743,1,8,0
120844,125744,1,8,0
120845,125745,1,8,0
120846,125746,1,8,0
120847,125747,30,7,0
120848,125748,1,8,0
120849,125749,1,8,0
120850,125750,1,8,0
120851,125751,1,8,0
120852,125752,1,8,0
120853,125753,1,8,0
120854,125754,1,8,0
120855,125755,30,7,0
120856,125756,1,9,0
120857,125757,1,9,0
120858,125758,1,9,0
120859,125759,1,9,0
120860,125760,1,9,0
120861,125761,1,9,0
120862,125762,1,9,0
120863,125763,1,9,0
120864,125764,1,9,0
120865,125765,1,9,0
120866,125766,1,9,0
120867,125767,1,8,0
120868,125768,1,8,0
120869,125769,1,8,0
120870,125770,1,8,0
120871,125771,1,8,0
120872,125772,20,7,0
120873,125773,1,8,0
120874,125774,1,8,0
120875,125775,1,8,0
120876,125776,1,8,0
120877,125777,1,8,0
120878,125778,20,7,0
120879,125779,1,8,0
120880,125780,1,8,0
120881,125781,1,8,0
120882,125782,1,8,0
120883,125783,1,8,0
120884,125784,20,7,0
120885,125785,1,8,0
120886,125786,1,8,0
120887,125787,1,8,0
120888,125788,1,8,0
120889,125789,1,8,0
120890,125790,20,7,0
120891,125791,1,8,0
120892,125792,1,8,0
120893,125793,1,8,0
120894,125794,1,8,0
120895,125795,1,8,0
120896,125796,1,8,0
120897,125797,1,8,0
120898,125798,30,7,0
120899,125799,1,8,0
120900,125800,1,8,0
120901,125801,1,8,0
120902,125802,1,8,0
120903,125803,1,8,0
120904,125804,20,7,0
120905,125805,1,8,0
120906,125806,1,8,0
120907,125807,1,8,0
120908,125808,1,8,0
120909,125809,1,8,0
120910,125810,20,7,0
120911,125811,1,8,0
120912,125812,1,8,0
120913,125813,1,8,0
120914,125814,1,8,0
120915,125815,1,8,0
120916,125816,20,7,0
120917,125817,1,8,0
120918,125818,1,8,0
120919,125819,1,8,0
120920,125820,1,8,0
120921,125821,1,8,0
120922,125822,20,7,0
120923,125823,1,8,0
120924,125824,1,8,0
120925,125825,1,8,0
120926,125826,1,8,0
120927,125827,1,8,0
120928,125828,1,8,0
120929,125829,1,8,0
120930,125830,30,7,0
120931,125831,1,8,0
120932,125832,1,8,0
120933,125833,1,8,0
120934,125834,1,8,0
120935,125835,1,8,0
120936,125836,1,8,0
120937,125837,1,8,0
120938,125838,30,7,0
120939,125839,1,9,0
120940,125840,1,9,0
120941,125841,1,9,0
120942,125842,1,9,0
120943,125843,1,9,0
120944,125844,1,9,0
120945,125845,1,9,0
120946,125846,1,9,0
120947,125847,1,9,0
120948,125848,1,9,0
120949,125849,1,9,0
121457,126357,1,8,0
121458,126358,1,8,0
121459,126359,1,8,0
121460,126360,1,8,0
121461,126361,1,8,0
121462,126362,1,8,0
121463,126363,1,8,0
121464,126364,30,7,0
121465,126365,1,8,0
121466,126366,1,8,0
121467,126367,1,8,0
121468,126368,1,8,0
121469,126369,1,8,0
121470,126370,1,8,0
121471,126371,1,8,0
121472,126372,30,7,0
121473,126373,1,8,0
121474,126374,1,8,0
121475,126375,1,8,0
121476,126376,1,8,0
121477,126377,1,8,0
121478,126378,1,8,0
121479,126379,1,8,0
121480,126380,1,8,0
121481,126381,1,8,0
121482,126382,40,7,0
121483,126383,1,9,0
121484,126384,1,9,0
121485,126385,1,9,0
121704,126604,1,2,0
121814,126714,1,8,0
121815,126715,1,8,0
121816,126716,1,8,0
121817,126717,20,7,0
121818,126718,1,8,0
121819,126719,1,8,0
121820,126720,1,8,0
121821,126721,20,7,0
121822,126722,1,8,0
121823,126723,1,8,0
121824,126724,1,8,0
121825,126725,20,7,0
121826,126726,1,8,0
121827,126727,1,8,0
121828,126728,1,8,0
121829,126729,1,8,0
121830,126730,1,8,0
121831,126731,1,8,0
121832,126732,1,8,0
121833,126733,30,7,0
121834,126734,1,8,0
121835,126735,1,8,0
121836,126736,1,8,0
121837,126737,20,7,0
121838,126738,1,8,0
121839,126739,1,8,0
121840,126740,1,8,0
121841,126741,20,7,0
121842,126742,1,8,0
121843,126743,1,8,0
121844,126744,1,8,0
121845,126745,20,7,0
121846,126746,1,8,0
121847,126747,1,8,0
121848,126748,1,8,0
121849,126749,1,8,0
121850,126750,1,8,0
121851,126751,1,8,0
121852,126752,1,8,0
121853,126753,30,7,0
121854,126754,1,8,0
121855,126755,1,8,0
121856,126756,1,8,0
121857,126757,20,7,0
121858,126758,1,8,0
121859,126759,1,8,0
121860,126760,1,8,0
121861,126761,20,7,0
121862,126762,1,8,0
121863,126763,1,8,0
121864,126764,1,8,0
121865,126765,20,7,0
121866,126766,1,8,0
121867,126767,1,8,0
121868,126768,1,8,0
121869,126769,1,8,0
121870,126770,1,8,0
121871,126771,1,8,0
121872,126772,1,8,0
121873,126773,30,7,0
121874,126774,1,8,0
121875,126775,1,8,0
121876,126776,1,8,0
121877,126777,20,7,0
121878,126778,1,8,0
121879,126779,1,8,0
121880,126780,1,8,0
121881,126781,20,7,0
121882,126782,1,8,0
121883,126783,1,8,0
121884,126784,1,8,0
121885,126785,20,7,0
121886,126786,1,8,0
121887,126787,1,8,0
121888,126788,1,8,0
121889,126789,1,8,0
121890,126790,1,8,0
121891,126791,1,8,0
121892,126792,1,8,0
121893,126793,30,7,0
121894,126794,1,8,0
121895,126795,1,8,0
121896,126796,1,8,0
121897,126797,1,8,0
121898,126798,1,8,0
121899,126799,1,8,0
121900,126800,1,8,0
121901,126801,1,8,0
121902,126802,1,8,0
121903,126803,1,8,0
121904,126804,1,8,0
121905,126805,50,7,0
121906,126806,1,9,0
121907,126807,1,9,0
121908,126808,1,9,0
121909,126809,1,9,0
121910,126810,1,9,0
121911,126811,1,9,0
121912,126812,1,9,0
121913,126813,1,9,0
121914,126814,1,9,0
121915,126815,1,9,0
121916,126816,1,9,0
121917,126817,1,9,0
121918,126818,1,9,0
121919,126819,1,9,0
121920,126820,1,9,0
121921,126821,1,9,0
121922,126822,1,9,0
121923,126823,1,8,0
121924,126824,1,8,0
121925,126825,1,8,0
121926,126826,1,8,0
121927,126827,1,8,0
121928,126828,20,7,0
121929,126829,1,8,0
121930,126830,1,8,0
121931,126831,1,8,0
121932,126832,1,8,0
121933,126833,1,8,0
121934,126834,20,7,0
121935,126835,1,8,0
121936,126836,1,8,0
121937,126837,1,8,0
121938,126838,1,8,0
121939,126839,1,8,0
121940,126840,20,7,0
121941,126841,1,8,0
121942,126842,1,8,0
121943,126843,1,8,0
121944,126844,1,8,0
121945,126845,1,8,0
121946,126846,20,7,0
121947,126847,1,8,0
121948,126848,1,8,0
121949,126849,1,8,0
121950,126850,1,8,0
121951,126851,1,8,0
121952,126852,1,8,0
121953,126853,1,8,0
121954,126854,1,8,0
121955,126855,1,8,0
121956,126856,40,7,0
121957,126857,1,8,0
121958,126858,1,8,0
121959,126859,1,8,0
121960,126860,1,8,0
121961,126861,15,7,0
121962,126862,1,8,0
121963,126863,1,8,0
121964,126864,1,8,0
121965,126865,1,8,0
121966,126866,15,7,0
121967,126867,1,8,0
121968,126868,1,8,0
121969,126869,1,8,0
121970,126870,1,8,0
121971,126871,1,8,0
121972,126872,1,8,0
121973,126873,1,8,0
121974,126874,30,7,0
121975,126875,1,9,0
121976,126876,1,9,0
121977,126877,1,9,0
121978,126878,1,9,0
121979,126879,1,9,0
121980,126880,1,9,0
121981,126881,1,9,0
121982,126882,1,9,0
121983,126883,1,2,0
121984,126884,1,2,0
122279,127179,1,2,0
122280,127180,1,8,0
122281,127181,1,8,0
122282,127182,1,8,0
122283,127183,1,8,0
122284,127184,1,8,0
122285,127185,1,8,0
122286,127186,25,7,0
122287,127187,1,8,0
122288,127188,1,8,0
122289,127189,1,8,0
122290,127190,1,8,0
122291,127191,1,8,0
122292,127192,1,8,0
122293,127193,25,7,0
122294,127194,1,8,0
122295,127195,1,8,0
122296,127196,1,8,0
122297,127197,1,8,0
122298,127198,1,8,0
122299,127199,1,8,0
122300,127200,1,8,0
122301,127201,30,7,0
122302,127202,1,9,0
122303,127203,1,9,0
122304,127204,1,9,0
122305,127205,1,8,0
122306,127206,1,8,0
122307,127207,1,8,0
122308,127208,1,8,0
122309,127209,1,8,0
122310,127210,1,8,0
122311,127211,1,8,0
122312,127212,1,8,0
122313,127213,1,8,0
122314,127214,1,8,0
122315,127215,40,7,0
122316,127216,1,8,0
122317,127217,1,8,0
122318,127218,1,8,0
122319,127219,1,8,0
122320,127220,1,8,0
122321,127221,1,8,0
122322,127222,1,8,0
122323,127223,1,8,0
122324,127224,1,8,0
122325,127225,1,8,0
122326,127226,40,7,0
122327,127227,1,8,0
122328,127228,1,8,0
122329,127229,1,8,0
122330,127230,1,8,0
122331,127231,1,8,0
122332,127232,1,8,0
122333,127233,1,8,0
122334,127234,1,8,0
122335,127235,1,8,0
122336,127236,1,8,0
122337,127237,40,7,0
122338,127238,1,8,0
122339,127239,1,8,0
122340,127240,1,8,0
122341,127241,1,8,0
122342,127242,1,8,0
122343,127243,1,8,0
122344,127244,1,8,0
122345,127245,1,8,0
122346,127246,1,8,0
122347,127247,1,8,0
122348,127248,40,7,0
122349,127249,1,8,0
122350,127250,1,8,0
122351,127251,1,8,0
122352,127252,1,8,0
122353,127253,1,8,0
122354,127254,1,8,0
122355,127255,1,8,0
122356,127256,1,8,0
122357,127257,1,8,0
122358,127258,1,8,0
122359,127259,40,7,0
122360,127260,1,8,0
122361,127261,1,8,0
122362,127262,1,8,0
122363,127263,1,8,0
122364,127264,1,8,0
122365,127265,1,8,0
122366,127266,1,8,0
122367,127267,1,8,0
122368,127268,1,8,0
122369,127269,1,8,0
122370,127270,1,8,0
122371,127271,50,7,0
122372,127272,1,9,0
122373,127273,1,9,0
122374,127274,1,9,0
122375,127275,1,9,0
122376,127276,1,9,0
122377,127277,1,9,0
122378,127278,1,8,0
122379,127279,1,8,0
122380,127280,1,8,0
122381,127281,1,8,0
122382,127282,1,8,0
122383,127283,20,7,0
122384,127284,1,8,0
122385,127285,1,8,0
122386,127286,1,8,0
122387,127287,1,8,0
122388,127288,1,8,0
122389,127289,1,8,0
122390,127290,25,7,0
122391,127291,1,8,0
122392,127292,1,8,0
122393,127293,1,8,0
122394,127294,1,8,0
122395,127295,1,8,0
122396,127296,1,8,0
122397,127297,1,8,0
122398,127298,30,7,0
122399,127299,1,9,0
122400,127300,1,9,0
122401,127301,1,9,0
122402,127302,1,8,0
122403,127303,1,8,0
122404,127304,1,8,0
122405,127305,1,8,0
122406,127306,1,8,0
122407,127307,1,8,0
122408,127308,1,8,0
122409,127309,30,7,0
122410,127310,1,8,0
122411,127311,1,8,0
122412,127312,1,8,0
122413,127313,1,8,0
122414,127314,1,8,0
122415,127315,1,8,0
122416,127316,1,8,0
122417,127317,1,8,0
122418,127318,1,8,0
122419,127319,55,7,0
122420,127320,1,9,0
122421,127321,1,9,0
122422,127322,1,2,0
122438,0,1,1,0
122439,0,1,1,0
122440,0,1,1,0
122441,0,1,1,0
122442,127332,1,2,0
122443,127333,1,1,0
122444,127334,1,1,0
122445,127335,1,2,0
122446,127336,1,2,0
122447,127337,1,2,0
122448,127338,1,2,0
122449,127339,1,1,0
122450,127340,1,1,0
122451,127341,1,2,0
122452,127342,1,1,0
122453,127343,1,1,0
122454,127344,1,2,0
122455,127345,1,1,0
122456,127346,1,1,0
122457,127347,1,1,0
122458,127348,1,2,0
122459,127349,1,2,0
122460,127350,1,2,0
122461,127351,1,2,0
122462,127352,1,1,0
122463,127353,1,2,0
122464,127354,1,2,0
122465,127355,1,1,0
122466,127356,1,1,0
122467,127357,1,2,0
122468,127358,1,1,0
122469,127359,1,1,0
122472,127360,1,2,0
122473,127361,1,2,0
122474,127362,1,1,0
122475,127363,1,1,0
122476,127364,1,2,0
122477,127365,1,2,0
122478,127366,1,2,0
122479,127367,1,1,0
122480,127368,1,1,0
122481,127369,1,1,0
122482,127370,1,1,0
122483,127371,1,2,0
122484,127372,1,2,0
122485,127373,1,1,0
122536,127417,1,1,0
122537,127418,1,8,0
122538,127419,1,8,0
122539,127420,1,8,0
122540,127421,1,8,0
122541,127422,1,8,0
122542,127423,1,8,0
122543,127424,25,7,0
122544,127425,1,8,0
122545,127426,1,8,0
122546,127427,1,8,0
122547,127428,1,8,0
122548,127429,1,8,0
122549,127430,1,8,0
122550,127431,25,7,0
122551,127432,1,8,0
122552,127433,1,8,0
122553,127434,1,8,0
122554,127435,1,8,0
122555,127436,1,8,0
122556,127437,1,8,0
122557,127438,25,7,0
122558,127439,1,8,0
122559,127440,1,8,0
122560,127441,1,8,0
122561,127442,1,8,0
122562,127443,1,8,0
122563,127444,1,8,0
122564,127445,1,8,0
122565,127446,30,7,0
122566,127447,1,8,0
122567,127448,1,8,0
122568,127449,1,8,0
122569,127450,1,8,0
122570,127451,1,8,0
122571,127452,1,8,0
122572,127453,25,7,0
122573,127454,1,8,0
122574,127455,1,8,0
122575,127456,1,8,0
122576,127457,1,8,0
122577,127458,1,8,0
122578,127459,1,8,0
122579,127460,25,7,0
122580,127461,1,8,0
122581,127462,1,8,0
122582,127463,1,8,0
122583,127464,1,8,0
122584,127465,1,8,0
122585,127466,1,8,0
122586,127467,25,7,0
122587,127468,1,8,0
122588,127469,1,8,0
122589,127470,1,8,0
122590,127471,1,8,0
122591,127472,1,8,0
122592,127473,1,8,0
122593,127474,1,8,0
122594,127475,30,7,0
122595,127476,1,8,0
122596,127477,1,8,0
122597,127478,1,8,0
122598,127479,1,8,0
122599,127480,1,8,0
122600,127481,1,8,0
122601,127482,25,7,0
122602,127483,1,8,0
122603,127484,1,8,0
122604,127485,1,8,0
122605,127486,1,8,0
122606,127487,1,8,0
122607,127488,1,8,0
122608,127489,25,7,0
122609,127490,1,8,0
122610,127491,1,8,0
122611,127492,1,8,0
122612,127493,1,8,0
122613,127494,1,8,0
122614,127495,1,8,0
122615,127496,25,7,0
122616,127497,1,8,0
122617,127498,1,8,0
122618,127499,1,8,0
122619,127500,1,8,0
122620,127501,1,8,0
122621,127502,1,8,0
122622,127503,1,8,0
122623,127504,30,7,0
122624,127505,1,8,0
122625,127506,1,8,0
122626,127507,1,8,0
122627,127508,1,8,0
122628,127509,1,8,0
122629,127510,1,8,0
122630,127511,1,8,0
122631,127512,30,7,0
122632,127513,1,9,0
122633,127514,1,9,0
122634,127515,1,9,0
122635,127516,1,9,0
122636,127517,1,9,0
122637,127518,1,9,0
122638,127519,1,9,0
122639,127520,1,9,0
122640,127521,1,9,0
122641,127522,1,9,0
122642,127523,1,9,0
122643,127524,1,9,0
122644,127525,1,9,0
122645,127526,1,8,0
122646,127527,1,8,0
122647,127528,1,8,0
122648,127529,1,8,0
122649,127530,1,8,0
122650,127531,20,7,0
122651,127532,1,8,0
122652,127533,1,8,0
122653,127534,1,8,0
122654,127535,1,8,0
122655,127536,1,8,0
122656,127537,20,7,0
122657,127538,1,8,0
122658,127539,1,8,0
122659,127540,1,8,0
122660,127541,1,8,0
122661,127542,1,8,0
122662,127543,20,7,0
122663,127544,1,8,0
122664,127545,1,8,0
122665,127546,1,8,0
122666,127547,1,8,0
122667,127548,1,8,0
122668,127549,1,8,0
122669,127550,1,8,0
122670,127551,1,8,0
122671,127552,1,8,0
122672,127553,40,7,0
122673,127554,1,9,0
122674,127555,1,9,0
122675,127556,1,9,0
122676,127557,1,9,0
122833,127714,1,8,0
122834,127715,1,8,0
122835,127716,1,8,0
122836,127717,1,8,0
122837,127718,1,8,0
122838,127719,1,8,0
122839,127720,25,7,0
122840,127721,1,8,0
122841,127722,1,8,0
122842,127723,1,8,0
122843,127724,1,8,0
122844,127725,1,8,0
122845,127726,1,8,0
122846,127727,25,7,0
122847,127728,1,8,0
122848,127729,1,8,0
122849,127730,1,8,0
122850,127731,1,8,0
122851,127732,1,8,0
122852,127733,1,8,0
122853,127734,25,7,0
122854,127735,1,8,0
122855,127736,1,8,0
122856,127737,1,8,0
122857,127738,1,8,0
122858,127739,1,8,0
122859,127740,1,8,0
122860,127741,25,7,0
122861,127742,1,8,0
122862,127743,1,8,0
122863,127744,1,8,0
122864,127745,1,8,0
122865,127746,1,8,0
122866,127747,1,8,0
122867,127748,25,7,0
122868,127749,1,8,0
122869,127750,1,8,0
122870,127751,1,8,0
122871,127752,1,8,0
122872,127753,1,8,0
122873,127754,1,8,0
122874,127755,25,7,0
122875,127756,1,8,0
122876,127757,1,8,0
122877,127758,1,8,0
122878,127759,1,8,0
122879,127760,1,8,0
122880,127761,1,8,0
122881,127762,1,8,0
122882,127763,30,7,0
122883,127764,1,9,0
122884,127765,1,9,0
122885,127766,1,9,0
122886,127767,1,9,0
122887,127768,1,9,0
122888,127769,1,9,0
122889,127770,1,9,0
122968,127849,1,8,0
122969,127850,1,8,0
122970,127851,1,8,0
122971,127852,1,8,0
122972,127853,1,8,0
122973,127854,20,7,0
122974,127855,1,8,0
122975,127856,1,8,0
122976,127857,1,8,0
122977,127858,1,8,0
122978,127859,1,8,0
122979,127860,20,7,0
122980,127861,1,8,0
122981,127862,1,8,0
122982,127863,1,8,0
122983,127864,1,8,0
122984,127865,1,8,0
122985,127866,1,8,0
122986,127867,1,8,0
122987,127868,30,7,0
122988,127869,1,8,0
122989,127870,1,8,0
122990,127871,1,8,0
122991,127872,1,8,0
122992,127873,1,8,0
