ID,ItemDisplayInfoID,ItemSlot,NpcModelID
1420304,11781,2,13461
1420305,9575,3,13461
1420306,8424,5,13461
1420307,16602,6,13461
1420308,10177,1,13462
1420309,11781,2,13462
1420310,9575,3,13462
1420311,8424,5,13462
1420312,16602,6,13462
1420313,34623,1,13463
1420314,40201,3,13463
1420315,37832,5,13463
1420316,40202,6,13463
1420317,40203,7,13463
1420318,5606,8,13463
1420319,34623,1,13464
1420320,40201,3,13464
1420321,37832,5,13464
1420322,40202,6,13464
1420323,40203,7,13464
1420324,5606,8,13464
1420325,31421,0,13465
1420326,40204,3,13465
1420327,34546,5,13465
1420328,34547,6,13465
1420329,31421,0,13466
1420330,40204,3,13466
1420331,34546,5,13466
1420332,34547,6,13466
1420333,2953,1,13467
1420334,22677,2,13467
1420335,7728,4,13467
1420336,7193,5,13467
1420337,9174,6,13467
1420338,6057,7,13467
1420339,31833,1,13468
1420340,37280,2,13468
1420341,31829,4,13468
1420342,31836,5,13468
1420343,31830,6,13468
1420344,9682,1,13469
1420345,35768,3,13469
1420346,35769,5,13469
1420347,32481,6,13469
1420348,9682,1,13470
1420349,35768,3,13470
1420350,35769,5,13470
1420351,32481,6,13470
1420352,31247,1,13471
1420353,36927,3,13471
1420354,36928,4,13471
1420355,31242,5,13471
1420356,36929,6,13471
1420357,31248,7,13471
1420358,31245,8,13471
1420359,30318,1,13472
1420360,30315,3,13472
1420361,30322,4,13472
1420362,30317,5,13472
1420363,40205,6,13472
1420364,30320,7,13472
1420365,30321,8,13472
1420366,12852,3,13473
1420367,12619,5,13473
1420368,8920,6,13473
1420369,31067,1,13474
1420370,40206,3,13474
1420371,32479,4,13474
1420372,40207,5,13474
1420373,40208,7,13474
1420374,31062,8,13474
1420375,1166,0,13475
1420376,13176,2,13475
1420377,10552,3,13475
1420378,2018,5,13475
1420379,4027,6,13475
1420380,40209,3,13476
1420381,13000,5,13476
1420382,15450,6,13476
1420383,40210,8,13476
1420384,40211,1,13477
1420385,23394,3,13477
1420386,32605,4,13477
1420387,29878,5,13477
1420388,24468,6,13477
1420389,24469,8,13477
1420390,29261,1,13478
1420391,15514,2,13478
1420392,29253,3,13478
1420393,29256,4,13478
1420394,29254,5,13478
1420395,40212,6,13478
1420396,29260,8,13478
1420397,16313,2,13480
1420398,16314,3,13480
1420399,16315,4,13480
1420400,11280,5,13480
1420401,11832,6,13480
1420402,16316,8,13480
1420403,11093,2,13481
1420404,10880,4,13481
1420405,8140,5,13481
1420406,9653,6,13481
1420407,7731,8,13481
1420408,38177,1,13878
1420409,41650,3,13878
1420410,36499,4,13878
1420411,36486,5,13878
1420412,37007,6,13878
1420413,38306,7,13878
1420414,38794,10,13878
1420415,40305,1,13879
1420416,41650,3,13879
1420417,36499,4,13879
1420418,36486,5,13879
1420419,37007,6,13879
1420420,38306,7,13879
1420421,38794,10,13879
1420422,2617,0,13880
1420423,41400,1,13880
1420424,41408,3,13880
1420425,41661,4,13880
1420426,41404,5,13880
1420427,41406,6,13880
1420428,41662,8,13880
1420429,2617,0,13881
1420430,41400,1,13881
1420431,41408,3,13881
1420432,41661,4,13881
1420433,41404,5,13881
1420434,41406,6,13881
1420435,41662,8,13881
1420436,2617,0,13882
1420437,41400,1,13882
1420438,41408,3,13882
1420439,41661,4,13882
1420440,41404,5,13882
1420441,41406,6,13882
1420442,41662,8,13882
1420443,2617,0,13883
1420444,41400,1,13883
1420445,41408,3,13883
1420446,41661,4,13883
1420447,41404,5,13883
1420448,41406,6,13883
1420449,41662,8,13883
1420450,41664,3,13884
1420451,41665,5,13884
1420452,41666,7,13884
1420453,14828,4,13885
1420454,16311,5,13885
1420455,19638,6,13885
1420456,29261,1,13886
1420457,29253,3,13886
1420458,31392,4,13886
1420459,29254,5,13886
1420460,31393,6,13886
1420461,35944,8,13886
1420462,41689,0,13887
1420463,29261,1,13887
1420464,39552,2,13887
1420465,32943,3,13887
1420466,22362,4,13887
1420467,24435,5,13887
1420468,22363,6,13887
1420469,41688,8,13887
1420470,35933,9,13887
1420471,34239,10,13887
1420472,15676,0,13888
1420473,29261,1,13888
1420474,39552,2,13888
1420475,32943,3,13888
1420476,22362,4,13888
1420477,24435,5,13888
1420478,22363,6,13888
1420479,41688,8,13888
1420480,35933,9,13888
1420481,34239,10,13888
1420482,41690,0,13889
1420483,29261,1,13889
1420484,39552,2,13889
1420485,32943,3,13889
1420486,22362,4,13889
1420487,24435,5,13889
1420488,22363,6,13889
1420489,41688,8,13889
1420490,35933,9,13889
1420491,34239,10,13889
1420492,14845,3,13622
1420493,16947,4,13622
1420494,4377,5,13622
1420495,4630,6,13622
1420496,3850,8,13622
1420497,33387,3,13623
1420498,33388,4,13623
1420499,33389,5,13623
1420500,33386,6,13623
1420501,2164,8,13623
1420502,33387,3,13624
1420503,33388,4,13624
1420504,33389,5,13624
1420505,33386,6,13624
1420506,2164,8,13624
1420507,33387,3,13625
1420508,33388,4,13625
1420509,33389,5,13625
1420510,33386,6,13625
1420511,2164,8,13625
1420512,40374,3,13626
1420513,33388,4,13626
1420514,33389,5,13626
1420515,33386,6,13626
1420516,33368,3,13627
1420517,33271,4,13627
1420518,33273,5,13627
1420519,33272,6,13627
1420520,33276,8,13627
1420521,33368,3,13628
1420522,33271,4,13628
1420523,33273,5,13628
1420524,33272,6,13628
1420525,33276,8,13628
1420526,33368,3,13629
1420527,33271,4,13629
1420528,33273,5,13629
1420529,33272,6,13629
1420530,33276,8,13629
1420531,33368,3,13630
1420532,33271,4,13630
1420533,33273,5,13630
1420534,33272,6,13630
1420535,33276,8,13630
1420536,33268,3,13631
1420537,33264,4,13631
1420538,33263,5,13631
1420539,33265,6,13631
1420540,33269,8,13631
1420541,33268,3,13632
1420542,33264,4,13632
1420543,33263,5,13632
1420544,33265,6,13632
1420545,33269,8,13632
1420546,33268,3,13633
1420547,33264,4,13633
1420548,33263,5,13633
1420549,33265,6,13633
1420550,33269,8,13633
1420551,33268,3,13634
1420552,33264,4,13634
1420553,33263,5,13634
1420554,33265,6,13634
1420555,33269,8,13634
1420556,31485,2,13635
1420557,13309,4,13635
1420558,22459,5,13635
1420559,13311,6,13635
1420560,10016,7,13635
1420561,38233,0,13636
1420562,38177,1,13636
1420563,38178,2,13636
1420564,38136,3,13636
1420565,38137,4,13636
1420566,38134,5,13636
1420567,38138,6,13636
1420568,38139,8,13636
1420569,38233,0,13637
1420570,38177,1,13637
1420571,38178,2,13637
1420572,38136,3,13637
1420573,38137,4,13637
1420574,38134,5,13637
1420575,38138,6,13637
1420576,38139,8,13637
1420577,38177,1,13638
1420578,38178,2,13638
1420579,38136,3,13638
1420580,38137,4,13638
1420581,38134,5,13638
1420582,38138,6,13638
1420583,38139,8,13638
1420584,38177,1,13639
1420585,38178,2,13639
1420586,38136,3,13639
1420587,38137,4,13639
1420588,38134,5,13639
1420589,38138,6,13639
1420590,38139,8,13639
1420591,21196,1,13640
1420592,37212,2,13640
1420593,40008,3,13640
1420594,38115,4,13640
1420595,38116,5,13640
1420596,38117,6,13640
1420597,38118,8,13640
1420598,21196,1,13641
1420599,37212,2,13641
1420600,40008,3,13641
1420601,38115,4,13641
1420602,38116,5,13641
1420603,38117,6,13641
1420604,38118,8,13641
1420605,34429,0,13642
1420606,38379,1,13642
1420607,35726,3,13642
1420608,38115,4,13642
1420609,32473,5,13642
1420610,32474,6,13642
1420611,32475,8,13642
1420612,40416,10,13642
1420613,34429,0,13643
1420614,38379,1,13643
1420615,35726,3,13643
1420616,38115,4,13643
1420617,32473,5,13643
1420618,32474,6,13643
1420619,32475,8,13643
1420620,40416,10,13643
1420621,40269,1,13644
1420622,37996,3,13644
1420623,36851,4,13644
1420624,37997,5,13644
1420625,35455,6,13644
1420626,38140,8,13644
1420627,40269,1,13645
1420628,37996,3,13645
1420629,36851,4,13645
1420630,37997,5,13645
1420631,35455,6,13645
1420632,38140,8,13645
1420633,31421,0,13646
1420634,40204,3,13646
1420635,34546,5,13646
1420636,34547,6,13646
1420637,31421,0,13647
1420638,40204,3,13647
1420639,34546,5,13647
1420640,34547,6,13647
1420641,37232,3,13648
1420642,36523,4,13648
1420643,36486,5,13648
1420644,4835,6,13648
1420645,37232,3,13649
1420646,36523,4,13649
1420647,36486,5,13649
1420648,4835,6,13649
1420649,37232,3,13650
1420650,36523,4,13650
1420651,36486,5,13650
1420652,4835,6,13650
1420653,37232,3,13651
1420654,36523,4,13651
1420655,36486,5,13651
1420656,4835,6,13651
1420657,38242,1,13652
1420658,38243,2,13652
1420659,10441,3,13652
1420660,25843,4,13652
1420661,25844,5,13652
1420662,38244,6,13652
1420663,3704,7,13652
1420664,12947,8,13652
1420665,9627,9,13652
1420666,38242,1,13653
1420667,38243,2,13653
1420668,10441,3,13653
1420669,25843,4,13653
1420670,25844,5,13653
1420671,38244,6,13653
1420672,3704,7,13653
1420673,12947,8,13653
1420674,9627,9,13653
1420675,30785,1,13654
1420676,39687,2,13654
1420677,30786,3,13654
1420678,37719,4,13654
1420679,25550,5,13654
1420680,30789,6,13654
1420681,39688,7,13654
1420682,30790,8,13654
1420683,37419,9,13654
1420684,40425,10,13654
1420685,30785,1,13655
1420686,39687,2,13655
1420687,30786,3,13655
1420688,37719,4,13655
1420689,25550,5,13655
1420690,30789,6,13655
1420691,39688,7,13655
1420692,30790,8,13655
1420693,37419,9,13655
1420694,40425,10,13655
1420695,33368,3,11024
1420696,33271,4,11024
1420697,33273,5,11024
1420698,33272,6,11024
1420699,33276,8,11024
1420700,6195,2,11025
1420701,6196,3,11025
1420702,6055,4,11025
1420703,6197,5,11025
1420704,6198,6,11025
1420705,6199,7,11025
1420706,6200,8,11025
1420707,36151,3,11026
1420708,33384,4,11026
1420709,33389,5,11026
1420710,33386,6,11026
1420711,3686,3,11028
1420712,5670,4,11028
1420713,7788,5,11028
1420714,13940,6,11028
1420715,12032,2,11029
1420716,10668,3,11029
1420717,5904,4,11029
1420718,7033,5,11029
1420719,15619,6,11029
1420720,5860,8,11029
1420721,7934,2,11030
1420722,35019,3,11030
1420723,8347,4,11030
1420724,1883,5,11030
1420725,8541,6,11030
1420726,10249,7,11030
1420727,9778,8,11030
1420728,15361,0,11037
1420729,35026,1,11037
1420730,25676,2,11037
1420731,8352,3,11037
1420732,10433,4,11037
1420733,28447,5,11037
1420734,11771,6,11037
1420735,11772,8,11037
1420736,7541,1,13086
1420737,7664,2,13086
1420738,7224,4,13086
1420739,7665,5,13086
1420740,7255,6,13086
1420741,7698,8,13086
1420742,6255,9,13086
1420743,11986,2,13087
1420744,12136,4,13087
1420745,6300,5,13087
1420746,6301,6,13087
1420747,7711,8,13087
1420748,9876,2,13088
1420749,7542,4,13088
1420750,5785,5,13088
1420751,9877,6,13088
1420752,8189,3,13089
1420753,5341,5,13089
1420754,9184,6,13089
1420755,17005,7,13089
1420756,38237,3,13090
1420757,25275,4,13090
1420758,25276,5,13090
1420759,25277,7,13090
1420760,25131,3,13091
1420761,25258,5,13091
1420762,7711,8,13091
1420763,36855,2,13092
1420764,33388,4,13092
1420765,36393,5,13092
1420766,8059,6,13092
1420767,41400,1,13093
1420768,37649,2,13093
1420769,44034,3,13093
1420770,41661,4,13093
1420771,41404,5,13093
1420772,44031,8,13093
1420773,43121,9,13093
1420774,39163,10,13093
1420776,37742,3,13094
1420777,38435,4,13094
1420778,37743,5,13094
1420780,43132,2,13095
1420781,36450,3,13095
1420782,33271,4,13095
1420783,37006,5,13095
1420784,37007,6,13095
1420785,37008,8,13095
1420786,43123,9,13095
1420787,39166,3,13096
1420788,36524,5,13096
1420789,38788,6,13096
1420790,38921,7,13096
1420791,37737,8,13096
1420792,8323,1,13097
1420793,16726,3,13097
1420794,8325,4,13097
1420795,8326,5,13097
1420796,6209,6,13097
1420797,39176,8,13097
1420798,33730,10,13097
1420799,18217,3,13098
1420800,18218,5,13098
1420801,15450,6,13098
1420802,47837,0,13099
1420803,47838,1,13099
1420804,37649,2,13099
1420805,47839,3,13099
1420806,47840,4,13099
1420807,47841,5,13099
1420808,47842,6,13099
1420809,47843,8,13099
1420810,47815,9,13099
1420811,39522,0,13101
1420812,39523,1,13101
1420813,39524,2,13101
1420814,36172,3,13101
1420815,33373,4,13101
1420816,33365,5,13101
1420817,37607,6,13101
1420818,39525,7,13101
1420819,39196,2,13103
1420820,39206,3,13103
1420821,36115,4,13103
1420822,2185,5,13103
1420823,15682,6,13103
1420824,16043,0,13104
1420825,11242,1,13104
1420826,39437,2,13104
1420827,39438,3,13104
1420828,12983,4,13104
1420829,39439,5,13104
1420830,2373,6,13104
1420831,3085,8,13104
1420832,39191,10,13104
1420833,39240,3,13105
1420834,26502,4,13105
1420835,28447,5,13105
1420836,28603,6,13105
1420837,29218,7,13105
1420838,26250,10,13105
1420839,39245,3,13106
1420840,34620,4,13106
1420841,37832,5,13106
1420842,17281,6,13106
1420843,34621,7,13106
1420845,38805,3,13107
1420846,10379,5,13107
1420847,38806,6,13107
1420848,17754,0,13108
1420849,38375,3,13108
1420850,36963,4,13108
1420851,38376,5,13108
1420852,38377,6,13108
1420853,38079,2,13109
1420854,38378,3,13109
1420855,36661,4,13109
1420856,37405,5,13109
1420857,37692,7,13109
1420858,37693,8,13109
1420859,39312,2,13112
1420860,37751,3,13112
1420861,21199,4,13112
1420862,13382,5,13112
1420863,13383,6,13112
1420864,13384,8,13112
1420865,17754,0,13116
1420866,38391,3,13116
1420867,37127,4,13116
1420868,37631,5,13116
1420869,38392,6,13116
1420870,38393,8,13116
1420871,35658,2,13117
1420872,36798,3,13117
1420873,36799,4,13117
1420874,36800,5,13117
1420875,36801,6,13117
1420876,36802,7,13117
1420877,5677,0,13118
1420878,36640,1,13118
1420879,37733,3,13118
1420880,36523,4,13118
1420881,36641,5,13118
1420882,36642,6,13118
1420883,37791,8,13118
1420884,43368,3,13119
1420885,5714,5,13119
1420886,43369,6,13119
1420887,15068,10,13119
1420888,37866,3,13121
1420889,37867,4,13121
1420890,37139,5,13121
1420891,16421,0,13124
1420892,19139,3,13124
1420893,25843,4,13124
1420894,5870,5,13124
1420895,10595,6,13124
1420897,36640,1,13125
1420898,38768,3,13125
1420899,36523,4,13125
1420900,37685,5,13125
1420901,39323,6,13125
1420903,36640,1,13126
1420904,38768,3,13126
1420905,36523,4,13126
1420906,37685,5,13126
1420907,39323,6,13126
1420909,36640,1,13127
1420910,38768,3,13127
1420911,36523,4,13127
1420912,37685,5,13127
1420913,39323,6,13127
1420915,36640,1,13128
1420916,38768,3,13128
1420917,36523,4,13128
1420918,37685,5,13128
1420919,39323,6,13128
1420920,45944,0,13129
1420921,38203,2,13129
1420922,11438,3,13129
1420923,11308,5,13129
1420924,38204,6,13129
1420925,34007,3,11299
1420926,10143,5,11299
1420927,7180,6,11299
1420928,15676,0,11300
1420929,35729,1,11300
1420930,35726,3,11300
1420931,33832,4,11300
1420932,32473,5,11300
1420933,32474,6,11300
1420934,32475,8,11300
1420935,26668,0,11301
1420936,27261,1,11301
1420937,35755,3,11301
1420938,27257,4,11301
1420939,32050,5,11301
1420940,27250,6,11301
1420941,27256,8,11301
1420942,3552,3,11302
1420943,5838,4,11302
1420944,1883,5,11302
1420945,6077,6,11302
1420946,3552,3,11303
1420947,5838,4,11303
1420948,1883,5,11303
1420949,6077,6,11303
1420950,3552,3,11304
1420951,5838,4,11304
1420952,35733,5,11304
1420953,6077,6,11304
1420954,3552,3,11305
1420955,5838,4,11305
1420956,35733,5,11305
1420957,6077,6,11305
1420958,15361,0,13890
1420959,29261,1,13890
1420960,39552,2,13890
1420961,32943,3,13890
1420962,22362,4,13890
1420963,24435,5,13890
1420964,22363,6,13890
1420965,41688,8,13890
1420966,35933,9,13890
1420967,34239,10,13890
1420968,34693,0,13891
1420969,29261,1,13891
1420970,39552,2,13891
1420971,32943,3,13891
1420972,22362,4,13891
1420973,24435,5,13891
1420974,22363,6,13891
1420975,41688,8,13891
1420976,35933,9,13891
1420977,34239,10,13891
1420978,41695,0,13892
1420979,29261,1,13892
1420980,39552,2,13892
1420981,32943,3,13892
1420982,22362,4,13892
1420983,24435,5,13892
1420984,22363,6,13892
1420985,41688,8,13892
1420986,35933,9,13892
1420987,34239,10,13892
1420988,41698,1,13893
1420989,41699,3,13893
1420990,41700,4,13893
1420991,41701,5,13893
1420992,41702,6,13893
1420993,41703,8,13893
1420994,36869,3,13894
1420995,36827,4,13894
1420996,36828,5,13894
1420997,41704,6,13894
1420998,41705,8,13894
1420999,26250,10,13894
1421000,41765,0,13896
1421001,43788,3,13896
1421002,41746,4,13896
1421003,41745,5,13896
1421004,41751,6,13896
1421005,25156,7,13896
1421006,17867,0,13897
1421007,43788,3,13897
1421008,41746,4,13897
1421009,41745,5,13897
1421010,41751,6,13897
1421011,25156,7,13897
1421012,17867,0,13898
1421013,43788,2,13898
1421014,41746,4,13898
1421015,41745,5,13898
1421016,41751,6,13898
1421017,25156,7,13898
1421018,41764,0,13899
1421019,43840,1,13899
1421020,43788,2,13899
1421021,43839,3,13899
1421022,40511,4,13899
1421023,41745,5,13899
1421024,41751,6,13899
1421025,41824,7,13899
1421026,41825,8,13899
1421027,8380,0,13900
1421028,4869,1,13900
1421029,13702,3,13900
1421030,3335,4,13900
1421031,10450,5,13900
1421032,8086,6,13900
1421033,8087,8,13900
1421034,11481,3,13901
1421035,8135,4,13901
1421036,7939,5,13901
1421037,10874,3,13903
1421038,8152,5,13903
1421039,10053,7,13903
1421040,12755,3,13904
1421041,8133,4,13904
1421042,15765,5,13904
1421043,41759,6,13904
1421044,39064,8,13904
1421045,17754,0,13905
1421046,41766,1,13905
1421047,3454,2,13905
1421048,32399,3,13905
1421049,10181,5,13905
1421050,41767,6,13905
1421051,27255,7,13905
1421052,36738,10,13905
1421053,41765,0,13906
1421054,43786,3,13906
1421055,41746,4,13906
1421056,41745,5,13906
1421057,41751,6,13906
1421058,25156,7,13906
1421059,41746,4,13907
1421060,36486,5,13907
1421061,41751,6,13907
1421062,3841,7,13907
1421063,41746,4,13908
1421064,36486,5,13908
1421065,41751,6,13908
1421066,3841,7,13908
1421067,41746,4,13909
1421068,36486,5,13909
1421069,41751,6,13909
1421070,3841,7,13909
1421071,41746,4,13910
1421072,36486,5,13910
1421073,41751,6,13910
1421074,3841,7,13910
1421075,11906,2,13911
1421076,10087,4,13911
1421077,7710,5,13911
1421078,41934,6,13911
1421079,29064,3,13912
1421080,25282,4,13912
1421081,7622,5,13912
1421082,29065,6,13912
1421083,29156,7,13912
1421084,25210,3,13913
1421085,8551,4,13913
1421086,2018,5,13913
1421087,9675,6,13913
1421088,3299,8,13913
1421089,41863,3,13914
1421090,31575,5,13914
1421091,41864,6,13914
1421092,41865,8,13914
1421093,36659,1,13915
1421094,41882,3,13915
1421095,37038,4,13915
1421096,36553,5,13915
1421097,37040,8,13915
1421098,36659,1,13916
1421099,41882,3,13916
1421100,37038,4,13916
1421101,36553,5,13916
1421102,37040,8,13916
1421103,36659,1,13917
1421104,41882,3,13917
1421105,37038,4,13917
1421106,36553,5,13917
1421107,37040,8,13917
1421108,41921,0,13918
1421109,19173,2,13918
1421110,17324,3,13918
1421111,28648,5,13918
1421112,41922,6,13918
1421113,9019,8,13918
1421114,36445,0,11702
1421115,17746,1,11702
1421116,11836,3,11702
1421117,11837,4,11702
1421118,9028,5,11702
1421119,22354,6,11702
1421120,22355,7,11702
1421121,22356,8,11702
1421122,36096,2,11705
1421123,36113,4,11705
1421124,36114,5,11705
1421125,36098,6,11705
1421126,36461,2,11706
1421127,34267,3,11706
1421128,23642,4,11706
1421129,23643,5,11706
1421130,28276,6,11706
1421131,18838,2,11707
1421132,6049,4,11707
1421133,11308,5,11707
1421134,35860,6,11707
1421135,1028,7,11707
1421136,36843,3,11708
1421137,36844,4,11708
1421138,36833,5,11708
1421139,36845,8,11708
1421140,12049,3,11709
1421141,5811,4,11709
1421142,7549,5,11709
1421143,9528,1,11710
1421144,36450,3,11710
1421145,36451,5,11710
1421146,36452,6,11710
1421147,36453,10,11710
1421148,15278,0,11711
1421149,8240,2,11711
1421150,36591,3,11711
1421151,5859,4,11711
1421152,35733,5,11711
1421153,15682,6,11711
1421154,36455,2,11712
1421155,36113,4,11712
1421156,36117,5,11712
1421157,36111,6,11712
1421158,32975,2,11713
1421159,36113,4,11713
1421160,36117,5,11713
1421161,36111,6,11713
1421162,36455,2,11714
1421163,36113,4,11714
1421164,36117,5,11714
1421165,36111,6,11714
1421166,8083,0,11716
1421167,34007,3,11716
1421168,33384,4,11716
1421169,10143,5,11716
1421170,9954,6,11716
1421171,36458,1,11717
1421172,36783,2,11717
1421173,27243,3,11717
1421174,27225,4,11717
1421175,26659,5,11717
1421176,26752,6,11717
1421177,26753,8,11717
1421178,36784,10,11717
1421179,15361,0,11038
1421180,35026,1,11038
1421181,25676,2,11038
1421182,8352,3,11038
1421183,10433,4,11038
1421184,28447,5,11038
1421185,11771,6,11038
1421186,11772,8,11038
1421187,15361,0,11039
1421188,35026,1,11039
1421189,25676,2,11039
1421190,8352,3,11039
1421191,10433,4,11039
1421192,28447,5,11039
1421193,11771,6,11039
1421194,11772,8,11039
1421195,15361,0,11040
1421196,35026,1,11040
1421197,25676,2,11040
1421198,8352,3,11040
1421199,10433,4,11040
1421200,28447,5,11040
1421201,11771,6,11040
1421202,11772,8,11040
1421203,9521,3,11041
1421204,14853,4,11041
1421205,9018,5,11041
1421206,17961,6,11041
1421207,17057,8,11041
1421208,9521,3,11042
1421209,14853,4,11042
1421210,9018,5,11042
1421211,17961,6,11042
1421212,17057,8,11042
1421213,35033,1,11051
1421214,6040,2,11051
1421215,35034,3,11051
1421216,25843,4,11051
1421217,6042,5,11051
1421218,6043,6,11051
1421219,11173,8,11051
1421220,8972,0,11057
1421221,5116,1,11057
1421222,32144,2,11057
1421223,3686,3,11057
1421224,5670,4,11057
1421225,7788,5,11057
1421226,33357,6,11057
1421227,9677,8,11057
1421228,33383,3,11058
1421229,33384,4,11058
1421230,33385,5,11058
1421231,33386,6,11058
1421232,33383,3,11059
1421233,33384,4,11059
1421234,33385,5,11059
1421235,33386,6,11059
1421236,33363,3,11060
1421237,33364,4,11060
1421238,33365,5,11060
1421239,35715,6,11060
1421240,33276,8,11060
1421241,33322,3,11061
1421242,33360,4,11061
1421243,33361,5,11061
1421244,33325,6,11061
1421245,33369,8,11061
1421246,10837,2,11081
1421247,5728,4,11081
1421248,8409,5,11081
1421249,4463,6,11081
1421250,15441,2,11082
1421251,5827,4,11082
1421252,10220,5,11082
1421253,8443,6,11082
1421254,11371,7,11082
1421255,9587,8,11082
1421256,15298,0,11090
1421257,13506,2,11090
1421258,3686,3,11090
1421259,6559,4,11090
1421260,7788,5,11090
1421261,35237,6,11090
1421262,14838,8,11090
1421263,36699,2,11109
1421264,5904,4,11109
1421265,7033,5,11109
1421266,15619,6,11109
1421267,5860,8,11109
1421268,33644,0,11111
1421269,34022,1,11111
1421270,35426,3,11111
1421271,34011,4,11111
1421272,35427,5,11111
1421273,35428,6,11111
1421274,34013,8,11111
1421275,12525,1,11113
1421276,9194,2,11113
1421277,9903,4,11113
1421278,9195,5,11113
1421279,9196,6,11113
1421280,9197,8,11113
1421281,28028,2,11114
1421282,22432,4,11114
1421283,22433,5,11114
1421284,22434,6,11114
1421285,22435,8,11114
1421286,5962,1,11115
1421287,35443,2,11115
1421288,6131,4,11115
1421289,15568,5,11115
1421290,15569,6,11115
1421291,3986,8,11115
1421292,14964,0,11116
1421293,7541,1,11116
1421294,7223,2,11116
1421295,7224,4,11116
1421296,7225,5,11116
1421297,7255,6,11116
1421298,7698,8,11116
1421299,15646,0,11119
1421300,12291,2,11119
1421301,12292,3,11119
1421302,5795,4,11119
1421303,5714,5,11119
1421304,12293,6,11119
1421305,10204,8,11119
1421306,35484,0,11120
1421307,31833,1,11120
1421308,35485,3,11120
1421309,31829,4,11120
1421310,35486,5,11120
1421311,31830,6,11120
1421312,31831,7,11120
1421313,31834,8,11120
1421314,35933,9,11120
1421315,32133,0,11122
1421316,32128,1,11122
1421317,35491,3,11122
1421318,35492,4,11122
1421319,32101,5,11122
1421320,32126,6,11122
1421321,32100,8,11122
1421322,35933,9,11122
1421323,35471,2,11123
1421324,32471,3,11123
1421325,33832,4,11123
1421326,32473,5,11123
1421327,32474,6,11123
1421328,32475,8,11123
1421329,35933,9,11123
1421330,35500,3,11125
1421331,5838,4,11125
1421332,16701,5,11125
1421333,9788,6,11125
1421334,35501,3,11126
1421335,7519,4,11126
1421336,25208,5,11126
1421337,35502,6,11126
1421338,17731,0,11127
1421339,10286,3,11127
1421340,9468,5,11127
1421341,6909,6,11127
1421342,35503,2,11128
1421343,35504,5,11128
1421344,7029,6,11128
1421345,15910,0,11129
1421346,10187,3,11129
1421347,10501,4,11129
1421348,10188,5,11129
1421349,8364,6,11129
1421350,35597,1,11130
1421351,35598,3,11130
1421352,33324,4,11130
1421353,33381,5,11130
1421354,33320,6,11130
1421355,35599,8,11130
1421356,30341,0,11131
1421357,33268,3,11131
1421358,33264,4,11131
1421359,33263,5,11131
1421360,33265,6,11131
1421361,33267,8,11131
1421362,35505,0,11132
1421363,22864,1,11132
1421364,31358,3,11132
1421365,15571,4,11132
1421366,15572,5,11132
1421367,15573,6,11132
1421368,15574,8,11132
1421369,35933,9,11132
1421370,22864,1,11133
1421371,31358,3,11133
1421372,15571,4,11133
1421373,15572,5,11133
1421374,15573,6,11133
1421375,15574,8,11133
1421376,35933,9,11133
1421377,22864,1,11134
1421378,31358,3,11134
1421379,15571,4,11134
1421380,15572,5,11134
1421381,15573,6,11134
1421382,15574,8,11134
1421383,35933,9,11134
1421384,9497,1,11905
1421385,36884,3,11905
1421386,7212,4,11905
1421387,7174,5,11905
1421388,36885,2,11906
1421389,11116,3,11906
1421390,8347,4,11906
1421391,7033,5,11906
1421392,36886,6,11906
1421393,17731,0,11907
1421394,5274,3,11907
1421395,6049,4,11907
1421396,7622,5,11907
1421397,36887,6,11907
1421398,1028,7,11907
1421399,17731,0,11908
1421400,36888,1,11908
1421401,36889,3,11908
1421402,36890,4,11908
1421403,36891,5,11908
1421404,35860,6,11908
1421405,1028,7,11908
1421406,17731,0,11909
1421407,11301,3,11909
1421408,11302,5,11909
1421409,35860,6,11909
1421410,1028,7,11909
1421411,17731,0,11910
1421412,37155,3,11910
1421413,36890,4,11910
1421414,36891,5,11910
1421415,35860,6,11910
1421416,1028,7,11910
1421417,36109,3,11912
1421418,27777,4,11912
1421419,36134,5,11912
1421420,36112,7,11912
1421421,36892,2,11913
1421422,7519,4,11913
1421423,36114,5,11913
1421424,36098,6,11913
1421425,25453,7,11913
1421426,35735,2,11306
1421427,7663,3,11306
1421428,11790,4,11306
1421429,35736,5,11306
1421430,12956,6,11306
1421431,25305,2,11307
1421432,7663,3,11307
1421433,11790,4,11307
1421434,36061,5,11307
1421435,12956,6,11307
1421436,35735,2,11308
1421437,7663,3,11308
1421438,11790,4,11308
1421439,35736,5,11308
1421440,12956,6,11308
1421441,15676,0,11311
1421442,35638,3,11311
1421443,3121,4,11311
1421444,4149,5,11311
1421445,35635,6,11311
1421446,35636,8,11311
1421447,12806,9,11311
1421448,15676,0,11312
1421449,35638,3,11312
1421450,3121,4,11312
1421451,4149,5,11312
1421452,35635,6,11312
1421453,35636,8,11312
1421454,12806,9,11312
1421455,15676,0,11313
1421456,35638,3,11313
1421457,3121,4,11313
1421458,4149,5,11313
1421459,35635,6,11313
1421460,35636,8,11313
1421461,12806,9,11313
1421462,15676,0,11314
1421463,6147,3,11314
1421464,5319,4,11314
1421465,5320,5,11314
1421466,35635,6,11314
1421467,35636,8,11314
1421468,12806,9,11314
1421469,14957,0,11315
1421470,6147,3,11315
1421471,5319,4,11315
1421472,5320,5,11315
1421473,35635,6,11315
1421474,35636,8,11315
