ID,OrderIndex,ManaCost,ManaCostPerLevel,ManaPerSecond,PowerDisplayID,AltPowerBarID,PowerCostPct,PowerCostMaxPct,PowerPctPerSecond,PowerType,RequiredAuraSpellID,OptionalCost,SpellID
231302,0,0,0,0,0,0,0,0,0,1,0,0,46080
231311,0,115,0,0,0,0,0,0,0,0,0,0,46180
231315,0,0,0,0,0,0,0,0,0,1,0,0,46270
231319,0,110,0,0,0,0,0,0,0,0,0,0,46381
231387,0,380,0,0,0,0,0,0,0,0,0,0,46181
231388,0,0,0,0,0,0,0,0,0,3,0,0,46182
231389,0,0,0,0,0,0,0,0,0,1,0,0,46183
231393,0,0,0,0,0,0,0,0,0,1,0,0,46276
231403,0,150,0,0,0,0,0,0,0,0,0,0,46553
231404,0,150,0,0,0,0,0,0,0,0,0,0,46555
231407,0,0,0,0,0,0,0,0,0,3,0,0,46558
231422,0,120,0,0,0,0,0,0,0,0,0,0,46984
231423,0,90,0,0,0,0,0,0,0,0,0,0,46987
231466,0,0,0,0,0,0,10,0,0,0,0,0,46280
231474,0,0,0,0,0,0,0,0,0,1,0,0,46559
231475,0,350,0,0,0,0,0,0,0,0,0,0,46560
231486,0,90,0,0,0,0,0,0,0,0,0,0,46988
231502,0,30,0,0,0,0,0,0,0,0,0,0,49512
231507,0,0,0,0,0,0,8,0,0,0,0,0,50425
231525,0,0,0,0,0,0,0,0,0,3,0,0,46189
231526,0,75,0,0,0,0,0,0,0,0,0,0,46190
231527,0,445,0,0,0,0,0,0,0,0,0,0,46191
231542,0,350,0,0,0,0,0,0,0,0,0,0,46562
231543,0,90,0,0,0,0,0,0,0,0,0,0,46563
231544,0,315,0,0,0,0,0,0,0,0,0,0,46564
231594,0,350,0,0,0,0,0,0,0,0,0,0,46101
231599,0,365,0,0,0,0,0,0,0,0,0,0,46192
231600,0,500,0,0,0,0,0,0,0,0,0,0,46193
231605,0,0,0,0,0,0,0,0,0,1,0,0,46290
231615,0,0,0,0,0,0,40,0,0,0,0,0,46565
231671,0,1400,0,0,0,0,0,0,0,0,0,0,46195
231689,0,75,0,0,0,0,0,0,0,0,0,0,46571
231690,0,50,0,0,0,0,0,0,0,0,0,0,46572
231760,0,150,0,0,0,0,0,0,0,0,0,0,46573
231775,0,0,0,0,0,0,0,0,0,1,0,0,46850
231836,0,25,0,0,0,0,0,0,0,0,0,0,46580
231913,0,100,0,0,0,0,0,0,0,0,0,0,46442
231933,0,95,0,0,0,0,0,0,0,0,0,0,47072
231934,0,90,0,0,0,0,0,0,0,0,0,0,47074
231936,0,90,0,0,0,0,0,0,0,0,0,0,47076
231937,0,75,0,0,0,0,0,0,0,0,0,0,47077
231966,0,150,0,0,0,0,0,0,0,0,0,0,46029
231976,0,195,0,0,0,0,0,0,0,0,0,0,46224
231987,0,1000,0,0,0,0,0,0,0,0,0,0,46457
232002,0,125,0,0,0,0,0,0,0,0,0,0,46744
232009,0,90,0,0,0,0,0,0,0,0,0,0,47079
232011,0,0,0,0,0,0,0,0,0,1,0,0,47081
232030,0,0,0,0,0,0,0,0,0,1,0,0,50874
232031,0,0,0,0,0,0,0,0,0,1,0,0,50876
232034,0,300,0,0,0,0,0,0,0,1,0,0,24816
232154,0,210,0,0,0,0,0,0,0,0,0,0,348700
232155,0,0,0,0,0,0,14,0,0,0,0,0,348704
232370,0,425,0,0,0,0,0,0,0,0,0,0,358742
232726,0,0,0,0,0,0,0,0,0,3,0,0,62355
232728,0,20,0,0,0,0,0,0,0,3,0,0,62358
232729,0,200,0,0,0,0,0,0,0,0,0,0,62425
232739,0,90,0,0,0,0,0,0,0,0,0,0,61591
232740,0,195,0,0,0,0,0,0,0,0,0,0,61592
232743,0,0,0,0,0,0,4,0,0,0,0,0,61668
232770,0,50,0,0,0,0,0,0,0,3,0,0,62299
232771,0,10,0,0,0,0,0,0,0,3,0,0,62359
232774,0,200,0,0,0,0,0,0,0,0,0,0,62426
232784,0,0,0,0,0,0,0,0,0,1,0,0,61597
232808,0,150,0,0,0,0,0,0,0,0,0,0,62131
232819,0,0,0,0,0,0,0,0,0,3,0,0,62372
232826,0,90,0,0,0,0,0,0,0,0,0,0,61461
232827,0,75,0,0,0,0,0,0,0,0,0,0,61462
232838,0,250,0,0,0,0,0,0,0,0,0,0,61747
232865,0,0,0,0,0,0,0,0,0,3,0,0,62306
232874,0,0,0,0,0,0,0,0,0,3,0,0,62435
232887,0,0,0,0,0,0,0,0,0,2,0,0,61680
232888,0,0,0,0,0,0,0,0,0,2,0,0,61681
232896,0,90,0,0,0,0,0,0,0,0,0,0,61893
232898,0,0,0,0,0,0,0,0,0,3,0,0,61895
232915,0,0,0,0,0,0,0,0,0,4,0,0,62380
232928,0,0,0,0,0,0,0,0,0,1,0,0,61607
232930,0,0,0,0,0,0,0,0,0,2,0,0,61682
232931,0,0,0,0,0,0,0,0,0,2,0,0,61683
232932,0,30,0,0,0,0,0,0,0,2,0,0,61684
232940,0,0,0,0,0,0,0,0,0,1,0,0,61896
232944,0,0,0,0,0,0,12,0,0,0,0,0,61993
232956,0,0,0,0,0,0,0,0,0,1,0,0,62317
232959,0,125,0,0,0,0,0,0,0,0,0,0,62442
232961,0,0,0,0,0,0,0,0,0,1,0,0,62444
232972,0,35,0,0,0,0,0,0,0,2,0,0,61685
232988,0,0,0,0,0,0,12,0,0,0,0,0,61994
233005,0,150,0,0,0,0,0,0,0,0,0,0,62445
233006,0,280,0,0,0,0,0,0,0,0,0,0,62446
233028,0,150,0,0,0,0,0,0,0,0,0,0,61998
233034,0,45,0,0,0,0,0,0,0,3,0,0,62078
233059,0,0,0,0,0,0,0,0,0,1,0,0,61554
233072,0,90,0,0,0,0,0,0,0,0,0,0,61909
233093,0,150,0,0,0,0,0,0,0,0,0,0,62327
233097,0,20,0,0,0,0,0,0,0,3,0,0,62394
233109,0,90,0,0,0,0,0,0,0,0,0,0,61558
233127,0,90,0,0,0,0,0,0,0,0,0,0,61914
233146,0,0,0,0,0,0,0,0,0,1,0,0,62332
233156,0,0,0,0,0,0,0,0,0,1,0,0,61490
233195,0,125,0,0,0,0,0,0,0,0,0,0,62334
233204,0,0,0,0,0,0,0,0,0,1,0,0,61491
233228,0,0,0,0,0,0,0,0,0,3,0,0,61922
233229,0,60,0,0,0,0,0,0,0,0,0,0,61923
233230,0,75,0,0,0,0,0,0,0,0,0,0,61924
233237,0,0,0,0,0,0,0,0,0,1,0,0,62102
233295,0,0,0,0,0,0,0,0,0,3,0,0,62412
233307,0,120,0,0,0,0,0,0,0,0,0,0,61577
233326,0,0,0,0,0,0,0,0,0,1,0,0,61934
233346,0,40,0,0,0,0,0,0,0,3,0,0,62346
233356,0,0,0,0,0,0,0,0,0,1,0,0,61578
233358,0,0,0,0,0,0,0,0,0,1,0,0,61580
233391,0,0,0,0,0,0,0,0,0,2,0,0,62347
233395,0,0,0,0,0,0,0,0,0,1,0,0,62420
233418,0,500,0,0,0,0,0,0,0,0,0,0,61879
233439,0,0,0,0,0,0,0,0,0,3,0,0,62352
233457,0,90,0,0,0,0,0,0,0,0,0,0,61590
233469,0,0,0,0,0,0,60,0,0,0,0,0,61882
233520,0,140,0,0,0,0,0,0,0,0,0,0,43560
233546,0,0,0,0,0,0,0,0,0,3,0,0,45307
233722,0,50,0,0,0,0,0,0,0,0,0,0,43612
233740,0,0,0,0,0,0,9,0,0,0,0,0,44572
233786,0,0,0,0,0,0,40,0,0,0,0,0,43395
233789,0,0,0,0,0,0,0,0,0,-2,0,0,43644
233792,0,85,0,0,0,0,0,0,0,0,0,0,43649
233839,0,0,0,0,0,0,33,0,0,0,0,0,43241
233850,0,0,0,0,0,0,0,0,0,1,0,0,43651
233857,0,0,0,0,0,0,0,0,0,-2,0,0,44211
233889,0,0,0,0,0,0,3,0,0,0,0,0,42671
233890,0,90,0,0,0,0,0,0,0,0,0,0,42672
233909,0,0,0,0,0,0,0,0,0,1,0,0,43410
233913,0,90,0,0,0,0,0,0,0,0,0,0,43667
233970,0,75,5,0,0,0,0,0,0,0,0,0,43417
233979,0,0,0,0,0,0,0,0,0,1,0,0,43935
233986,0,0,0,0,0,0,11,0,0,0,0,0,44425
234042,0,500,0,0,0,0,0,0,0,0,0,0,43939
234066,0,0,0,0,0,0,35,0,0,0,0,0,42363
234104,0,155,0,0,0,0,0,0,0,0,0,0,43940
234105,0,0,0,0,0,0,0,0,0,1,0,0,43952
234116,0,0,0,0,0,0,0,0,0,3,0,0,44531
234117,0,0,0,0,0,0,0,0,0,1,0,0,44532
234168,0,150,0,0,0,0,0,0,0,0,0,0,43971
234178,0,0,0,0,0,0,0,0,0,1,0,0,44542
234180,0,0,0,0,0,0,0,0,0,1,0,0,44812
234197,0,0,0,0,0,0,0,0,0,1,0,0,42724
234263,0,0,0,0,0,0,0,0,0,1,0,0,42739
234280,0,90,0,0,0,0,0,0,0,0,0,0,43330
234285,0,180,0,0,0,0,0,0,0,0,0,0,43509
234347,0,230,0,0,0,0,0,0,0,0,0,0,43337
234351,0,125,0,0,0,0,0,0,0,0,0,0,43516
234353,0,0,0,0,0,0,0,0,0,-2,0,0,43532
234366,0,0,0,0,0,0,0,0,0,1,0,0,44357
234481,0,0,0,0,0,0,0,0,0,1,0,0,43807
234581,0,180,0,0,0,0,0,0,0,0,0,0,45745
234583,0,90,0,0,0,0,0,0,0,0,0,0,45748
234593,0,0,0,0,0,0,0,0,0,-2,0,0,46439
234639,0,0,0,0,0,0,72,0,0,0,0,0,45608
234642,0,1000,0,0,0,0,0,0,0,0,0,0,45750
234678,0,1000,0,0,0,0,0,0,0,6,0,0,47382
234685,0,50,0,0,0,0,0,0,0,0,0,0,45328
234706,0,850,0,0,0,0,0,0,0,0,0,0,46450
234707,0,850,0,0,0,0,0,0,0,0,0,0,46451
234708,0,850,0,0,0,0,0,0,0,0,0,0,46452
234737,0,200,0,0,0,0,0,0,0,1,0,0,45362
234739,0,90,4,0,0,0,0,0,0,0,0,0,45525
234756,0,90,0,0,0,0,0,0,0,0,0,0,46487
234795,0,100,0,0,0,0,0,0,0,0,0,0,45528
234848,0,40,0,0,0,0,0,0,0,3,0,0,47468
234868,0,0,0,0,0,0,0,0,0,1,0,0,45639
234890,0,0,0,0,0,0,0,0,0,2,0,0,47059
234956,0,850,0,0,0,0,0,0,0,0,0,0,47278
234959,0,0,0,0,0,0,0,0,0,1,0,0,47282
235083,0,30,0,0,0,0,0,0,0,3,0,0,47481
235084,0,10,0,0,0,0,0,0,0,3,0,0,47482
235114,0,0,0,0,0,0,0,0,0,1,0,0,46315
235133,0,0,0,0,0,0,6,0,0,0,0,0,47193
235139,0,684,0,0,0,0,0,0,0,0,0,0,47299
235189,0,150,0,0,0,0,0,0,0,1,0,0,46968
235200,0,1950,0,0,0,0,0,0,0,0,0,0,47307
235319,0,0,0,0,0,0,0,0,0,1,0,0,45485
235370,0,0,0,0,0,0,0,0,0,3,0,0,47496
235376,0,95,0,0,0,0,0,0,0,0,0,0,45492
235388,0,0,0,0,0,0,0,0,0,-2,0,0,45727
235440,0,0,0,0,0,0,0,0,0,6,0,0,47632
235442,0,50,0,0,0,0,0,0,0,0,0,0,47723
235458,0,0,0,0,0,0,0,0,0,3,0,0,48030
235475,0,0,0,0,0,0,0,0,0,1,0,0,48363
235493,0,0,0,0,0,0,10,0,0,0,0,0,47731
235552,0,2000,0,0,0,0,0,0,0,0,0,0,47902
235581,0,0,0,0,0,0,27,0,0,0,0,0,48438
235613,0,0,0,0,0,0,28,0,0,0,0,0,48045
235617,0,0,0,0,0,0,0,0,0,1,0,0,48105
235635,0,0,0,0,0,0,25,0,0,0,0,0,47897
235666,0,50,0,0,0,0,14,0,0,0,0,0,48168
235741,0,90,0,0,0,0,0,0,0,0,0,0,47751
235750,0,75,0,0,0,0,0,0,0,0,0,0,47922
235815,0,0,0,0,0,0,0,0,0,3,0,0,48558
235849,0,75,0,0,0,0,0,0,0,0,0,0,48179
235871,0,0,0,0,0,0,0,0,0,3,0,0,48562
235905,0,0,0,0,0,0,0,0,0,1,0,0,48130
235906,0,0,0,0,0,0,12,0,0,0,0,0,48181
235911,0,0,0,0,0,0,0,0,0,1,0,0,48260
235934,0,0,0,0,0,0,65,0,0,0,0,0,47695
235961,0,0,0,0,0,0,8,0,0,0,0,0,48262
235982,0,110,0,0,0,0,0,0,0,0,0,0,47697
236008,0,0,0,0,0,0,8,0,0,0,0,0,48264
236017,0,90,0,0,0,0,0,0,0,0,0,0,47773
236028,0,0,0,0,0,0,0,0,0,1,0,0,47780
236029,0,80,0,0,0,0,0,0,0,0,0,0,47782
236040,0,0,0,0,0,0,0,0,0,1,0,0,48137
236069,0,245,0,0,0,0,0,0,0,0,0,0,47784
236125,0,100,0,0,0,0,0,0,0,0,0,0,47789
236134,0,100,0,0,0,0,0,0,0,0,0,0,48020
236171,0,120,0,0,0,0,0,0,0,0,0,0,47721
236180,0,0,0,0,0,0,0,0,0,1,0,0,47962
236191,0,0,0,0,0,0,0,0,0,1,0,0,48277
236193,0,0,0,0,0,0,0,0,0,1,0,0,48280
236314,0,400,0,0,0,0,0,0,0,0,0,0,48698
236315,0,500,0,0,0,0,0,0,0,0,0,0,48699
236317,0,0,0,0,0,0,0,0,0,3,0,0,48768
236330,0,50,0,0,0,0,0,0,0,3,0,0,49063
236337,0,180,0,0,0,0,0,0,0,0,0,0,49195
236345,0,0,0,0,0,0,0,0,0,-2,0,0,49323
236346,0,90,0,0,0,0,0,0,0,0,0,0,49418
236380,0,150,0,0,0,0,0,0,0,0,0,0,49198
236393,0,0,0,0,0,0,0,0,0,3,0,0,48594
236410,0,0,0,0,0,0,0,0,0,1,0,0,48880
236421,0,400,0,0,0,0,0,0,0,6,0,0,49143
236425,0,400,0,0,0,0,0,0,0,6,0,0,49203
236429,0,0,0,0,0,0,0,0,0,-2,0,0,49267
236437,0,0,0,0,0,0,5,0,0,0,0,0,48599
236450,0,0,0,0,0,0,0,0,0,1,0,0,48883
236464,0,215,0,0,0,0,0,0,0,0,0,0,49204
236465,0,160,0,0,0,0,0,0,0,0,0,0,49205
236472,0,125,0,0,0,0,0,0,0,0,0,0,49348
236490,0,0,0,0,0,0,0,0,0,3,0,0,48604
236533,0,200,0,0,0,0,0,0,0,6,0,0,48792
236536,0,0,0,0,0,0,0,0,0,1,0,0,48893
236559,0,0,0,0,0,0,0,0,0,1,0,0,49365
236582,0,100,0,0,0,0,0,0,0,0,0,0,48894
236592,0,600,0,0,0,0,0,0,0,6,0,0,49028
236594,0,90,0,0,0,0,0,0,0,0,0,0,49084
236610,0,90,0,0,0,0,0,0,0,0,0,0,49454
236630,0,0,0,0,0,0,0,0,0,1,0,0,48696
236650,0,10,0,0,0,0,0,0,0,3,0,0,49376
236682,0,0,0,0,0,0,0,0,0,-2,0,0,49093
236725,0,30,0,0,0,0,0,0,0,3,0,0,48984
236792,0,0,0,0,0,0,0,0,0,1,0,0,48639
236847,0,500,0,0,0,0,0,0,0,0,0,0,48700
236851,0,0,0,0,0,0,0,0,0,1,0,0,48752
236878,0,450,0,0,0,0,0,0,0,0,0,0,49306
236926,0,380,0,0,0,0,0,0,0,0,0,0,49309
236935,0,0,0,0,0,0,15,0,0,0,0,0,50566
236952,0,0,0,0,0,0,0,0,0,1,0,0,49806
236970,0,0,0,0,0,0,0,0,0,2,0,0,50245
236977,0,90,0,0,0,0,0,0,0,0,0,0,50378
236978,0,0,0,0,0,0,8,0,0,0,0,0,50379
236987,0,0,0,0,0,0,0,0,0,1,0,0,50573
236994,0,0,0,0,0,0,0,0,0,2,0,0,50519
237002,0,0,0,0,0,0,0,0,0,1,0,0,49758
237003,0,0,0,0,0,0,0,0,0,1,0,0,49807
237037,0,0,0,0,0,0,0,0,0,2,0,0,50498
237039,0,25,0,0,0,0,0,0,0,0,0,0,50578
237058,0,50,0,0,0,0,0,0,0,3,0,0,49814
237072,0,50,0,0,0,0,0,0,0,0,0,0,50183
237076,0,0,0,0,0,0,0,0,0,2,0,0,50256
237077,0,150,0,0,0,0,0,0,0,0,0,0,50257
237085,0,0,0,0,0,0,0,0,0,1,0,0,50500
237090,0,0,0,0,0,0,0,0,0,1,0,0,50582
237097,0,20,0,0,0,0,0,0,0,3,0,0,49692
237121,0,0,0,0,0,0,0,0,0,1,0,0,50262
237123,0,350,0,0,0,0,0,0,0,0,0,0,50324
237136,0,0,0,0,0,0,64,0,0,0,0,0,50589
237143,0,90,0,0,0,0,0,0,0,0,0,0,49696
237155,0,25,0,0,0,0,0,0,0,2,0,0,49966
237166,0,0,0,0,0,0,0,0,0,1,0,0,50267
237217,0,125,0,0,0,0,0,0,0,0,0,0,50197
237219,0,0,0,0,0,0,0,0,0,2,0,0,50271
237230,0,0,0,30,0,0,0,0,0,6,0,0,50514
237242,0,0,0,0,0,0,5,0,0,0,0,0,49753
237250,0,100,0,0,0,0,0,0,0,3,0,0,49839
237263,0,0,0,0,0,0,0,0,0,3,0,0,49690
237264,0,2250,0,0,0,0,0,0,0,0,0,0,50198
237268,0,0,0,0,0,0,0,0,0,2,0,0,50274
237271,0,0,0,0,0,0,0,0,0,3,0,0,50334
237276,0,90,0,0,0,0,0,0,0,0,0,0,50455
237279,0,0,0,0,0,0,0,0,0,6,0,0,50515
237280,0,0,0,0,0,0,16,0,0,0,0,0,50516
237281,0,0,0,0,0,0,0,0,0,2,0,0,50518
237328,0,0,0,0,0,0,0,0,0,1,0,0,50520
237329,0,40,0,0,0,0,0,0,0,2,0,0,50521
237347,0,50,0,0,0,0,0,0,0,3,0,0,49847
237368,0,0,0,0,0,0,0,0,0,-2,0,0,50341
237375,0,0,0,0,0,0,0,0,0,6,0,0,50524
237420,0,2500,0,0,0,0,0,0,0,0,0,0,50408
237421,0,2000,0,0,0,0,0,0,0,0,0,0,50409
237424,0,0,0,0,0,0,0,0,0,3,0,0,50463
237425,0,0,0,0,0,0,10,0,0,0,0,0,50464
237440,0,0,0,0,0,0,0,0,0,1,0,0,49721
237464,0,5000,0,0,0,0,0,0,0,0,0,0,50348
237467,0,400,0,0,0,0,0,0,0,0,0,0,50412
237476,0,0,0,0,0,0,0,0,0,1,0,0,50622
237483,0,0,0,0,0,0,0,0,0,1,0,0,49724
237492,0,0,0,0,0,0,0,0,0,1,0,0,49863
237495,0,0,0,0,0,0,32,0,0,0,0,0,49868
237525,0,0,0,0,0,0,0,0,0,2,0,0,50541
237529,0,0,0,0,0,0,0,0,0,-2,0,0,50628
237567,0,0,0,0,0,0,0,0,0,1,0,0,50421
237568,0,0,0,0,0,0,0,0,0,1,0,0,50422
237570,0,0,0,0,0,0,0,0,0,2,0,0,50479
237636,0,250,0,0,0,0,0,0,0,0,0,0,49739
237644,0,0,0,0,0,0,0,0,0,2,0,0,49883
237646,0,120,0,0,0,0,0,0,0,0,0,0,49935
237666,0,0,0,0,0,0,0,0,0,1,0,0,50370
237682,0,0,0,0,0,0,10,0,0,0,0,0,49609
237685,0,100,0,0,0,0,0,0,0,0,0,0,49668
237686,0,350,0,0,0,0,0,0,0,0,0,0,49671
237694,0,0,0,0,0,0,0,0,0,2,0,0,49884
237709,0,0,0,0,0,0,0,0,0,1,0,0,50169
237720,0,0,0,0,0,0,0,0,0,2,0,0,50433
237729,0,0,0,0,0,0,0,0,0,3,0,0,51690
237730,0,0,0,0,0,0,0,0,0,-2,0,0,51742
237736,0,0,0,0,0,0,7,0,0,0,0,0,50796
237748,0,0,0,0,0,0,60,0,0,0,0,0,51035
237782,0,200,0,0,0,0,0,0,0,0,0,0,50721
237785,0,0,0,0,0,0,0,0,0,3,0,0,50799
237835,0,0,0,0,0,0,0,0,0,-2,0,0,51748
237840,0,0,0,0,0,0,0,0,0,-2,0,0,50807
237858,0,1670,0,0,0,0,0,0,0,0,0,0,51177
237888,0,750,0,0,0,0,0,0,0,0,0,0,50730
237945,0,5000,0,0,0,0,0,0,0,0,0,0,50980
237946,0,5000,0,0,0,0,0,0,0,-2,0,0,50982
237968,0,0,0,0,0,0,0,0,0,1,0,0,51467
237980,0,200,0,0,0,0,0,0,0,0,0,0,50668
237994,0,300,0,0,0,0,0,0,0,0,0,0,50905
237997,0,10000,0,0,0,0,0,0,0,0,0,0,50985
238032,0,0,0,0,0,0,0,0,0,2,0,0,50989
238033,0,500,0,0,0,0,0,0,0,0,0,0,50672
238038,0,350,0,0,0,0,0,0,0,0,0,0,50750
238046,0,300,0,0,0,0,0,0,0,0,0,0,50908
238047,0,500,0,0,0,0,0,0,0,0,0,0,50992
238066,0,300,0,0,0,0,0,0,0,0,0,0,51337
238068,0,90,0,0,0,0,0,0,0,0,0,0,51339
238083,0,0,0,0,0,0,0,0,0,-2,0,0,51656
238087,0,600,0,0,0,0,0,0,0,0,0,0,50676
238100,0,75,0,0,0,0,0,0,0,0,0,0,50997
238115,0,5,5,0,0,0,0,0,0,0,0,0,51340
238126,0,0,0,0,0,0,12,0,0,0,0,0,51533
238134,0,50,0,0,0,0,0,0,0,1,0,0,51663
238164,0,0,0,0,0,0,0,0,0,1,0,0,51275
238181,0,145,0,0,0,0,0,0,0,0,0,0,51586
238182,0,250,0,0,0,0,0,0,0,0,0,0,51587
238183,0,110,0,0,0,0,0,0,0,0,0,0,51588
238189,0,25,0,0,0,0,0,0,0,3,0,0,51722
238196,0,0,0,0,0,0,8,0,0,0,0,0,50837
238243,0,35,0,0,0,0,0,0,0,3,0,0,51723
238271,0,90,0,0,0,0,0,0,0,0,0,0,51287
238325,0,0,0,0,0,0,0,0,0,1,0,0,51291
238326,0,0,0,0,0,0,0,0,0,1,0,0,51292
238331,0,0,0,0,0,0,0,0,0,3,0,0,51362
238332,0,90,0,0,0,0,0,0,0,0,0,0,51363
238336,0,105,0,0,0,0,0,0,0,0,0,0,51489
238348,0,0,0,0,0,0,6,0,0,0,0,0,51729
238349,0,0,0,0,0,0,9,0,0,0,0,0,51730
238350,0,90,0,0,0,0,0,0,0,0,0,0,50702
238358,0,0,0,0,0,0,0,0,0,3,0,0,50854
238365,0,300,0,0,0,0,0,0,0,0,0,0,51016
238393,0,0,0,0,0,0,0,0,0,1,0,0,51491
238394,0,0,0,0,0,0,0,0,0,1,0,0,51492
238400,0,250,0,0,0,0,0,0,0,0,0,0,51608
238407,0,0,0,0,0,0,0,0,0,6,0,0,50707
238446,0,250,0,0,0,0,0,0,0,0,0,0,51432
238452,0,250,0,0,0,0,0,0,0,0,0,0,51610
238463,0,150,0,0,0,0,0,0,0,1,0,0,50782
238464,0,150,0,0,0,0,0,0,0,1,0,0,50783
238466,0,0,0,0,0,0,0,0,0,2,0,0,50871
238495,0,0,0,0,0,0,0,0,0,2,0,0,51499
238504,0,90,0,0,0,0,0,0,0,0,0,0,51618
238550,0,0,0,0,0,0,10,0,0,0,0,0,51505
238553,0,800,0,0,0,0,0,0,0,0,0,0,51622
238559,0,90,0,0,0,0,0,0,0,0,0,0,52774
238562,0,150,0,0,0,0,0,0,0,0,0,0,52778
238564,0,0,0,0,0,0,0,0,0,1,0,0,52835
238565,0,685,0,0,0,0,0,0,0,0,0,0,52836
238568,0,250,0,0,0,0,0,0,0,0,0,0,51806
238571,0,100,0,0,0,0,0,0,0,0,0,0,51763
238572,0,0,0,0,0,0,9,0,0,0,0,0,51958
238574,0,0,0,0,0,0,0,0,0,1,0,0,52316
238584,0,0,0,0,0,0,0,0,0,6,0,0,52212
238600,0,50,0,0,0,0,0,0,0,0,0,0,52501
238601,0,50,0,0,0,0,0,0,0,0,0,0,52502
238634,0,0,0,0,0,0,0,0,0,1,0,0,52026
238635,0,0,0,0,0,0,0,0,0,1,0,0,52027
238641,0,120,0,0,0,0,0,0,0,0,0,0,51820
238647,0,390,0,0,0,0,0,0,0,0,0,0,52292
238658,0,0,0,0,0,0,0,0,0,1,0,0,52504
238660,0,0,0,0,0,0,0,0,0,1,0,0,52577
238682,0,0,0,0,0,0,40,0,0,0,0,0,51892
238723,0,300,0,0,0,0,0,0,0,0,0,0,52714
238724,0,0,0,0,0,0,5,0,0,0,0,0,52715
238728,0,500,0,0,0,0,0,0,0,0,0,0,52011
238729,0,0,0,0,0,0,0,0,0,-2,0,0,51751
238730,0,0,0,0,0,0,0,0,0,-2,0,0,51752
238732,0,110,0,0,0,0,0,0,0,0,0,0,51818
238761,0,0,0,0,0,0,4,0,0,0,0,0,52445
238774,0,310,0,0,0,0,0,0,0,0,0,0,52718
238780,0,0,0,0,0,0,0,0,0,-2,0,0,51756
238811,0,0,0,0,0,0,0,0,0,1,0,0,52311
238828,0,100,0,0,0,0,0,0,0,0,0,0,52722
238836,0,100,0,0,0,0,0,0,0,0,0,0,51758
238844,0,300,0,0,0,0,0,0,0,0,0,0,51830
238894,0,0,0,0,0,0,3,0,0,0,0,0,52660
238905,0,0,0,0,0,0,8,0,0,0,0,0,52444
238906,0,100,0,0,0,0,0,0,0,0,0,0,51764
238907,0,100,0,0,0,0,0,0,0,0,0,0,51766
238920,0,20,0,0,0,0,0,0,0,3,0,0,52053
238922,0,40,0,0,0,0,0,0,0,3,0,0,52055
238927,0,0,0,0,0,0,0,0,0,1,0,0,52167
238948,0,0,0,0,0,0,0,0,0,1,0,0,52601
238968,0,0,0,0,0,0,0,0,0,1,0,0,51842
238982,0,0,0,0,0,0,0,0,0,1,0,0,52169
239003,0,0,0,0,0,0,0,0,0,1,0,0,52466
239006,0,120,0,0,0,0,0,0,0,0,0,0,52531
239008,0,0,0,0,0,0,9,0,0,0,0,0,52604
239009,0,245,0,0,0,0,0,0,0,0,0,0,52606
239018,0,0,0,0,0,0,0,0,0,-2,0,0,51772
239028,0,0,0,0,0,0,0,0,0,1,0,0,51917
239041,0,180,0,0,0,0,0,0,0,0,0,0,52176
239058,0,90,0,0,0,0,0,0,0,0,0,0,52534
239059,0,95,0,0,0,0,0,0,0,0,0,0,52535
239067,0,300,0,0,0,0,0,0,0,0,0,0,52807
239070,0,150,0,0,0,0,0,0,0,0,0,0,51776
239071,0,10,2,0,0,0,0,0,0,0,0,0,51777
239074,0,200,0,0,0,0,0,0,0,0,0,0,51854
239091,0,0,0,0,0,0,0,0,0,1,0,0,52460
239096,0,0,0,0,0,0,0,0,0,1,0,0,52331
239108,0,0,0,0,0,0,0,0,0,1,0,0,52538
239119,0,0,0,0,0,0,0,0,0,1,0,0,52744
239122,0,0,0,0,0,0,0,0,0,1,0,0,52221
239126,0,0,0,0,0,0,0,0,0,1,0,0,51781
239166,0,0,0,0,0,0,0,0,0,3,0,0,52540
239197,0,0,0,0,0,0,0,0,0,3,0,0,51937
239215,0,120,0,0,0,0,0,0,0,0,0,0,52341
239244,0,300,0,0,0,0,0,0,0,0,0,0,51787
239263,0,25,0,0,0,0,0,0,0,3,0,0,52197
239269,0,90,0,0,0,0,0,0,0,0,0,0,52269
239285,0,250,0,0,0,0,0,0,0,0,0,0,52554
239302,0,0,0,0,0,0,0,0,0,-2,0,0,51790
239305,0,0,0,0,0,0,0,0,0,-2,0,0,51768
239318,0,0,0,0,0,0,0,0,0,1,0,0,52088
239323,0,20,0,0,0,0,0,0,0,3,0,0,52201
239351,0,35,0,0,0,0,0,0,0,2,0,0,52825
239358,0,0,0,0,0,0,0,0,0,3,0,0,51874
239363,0,0,0,0,0,0,2,0,0,0,0,0,52721
239380,0,20,0,0,0,0,0,0,0,3,0,0,52358
239409,0,300,0,0,0,0,0,0,0,0,0,0,51877
239426,0,300,0,0,0,0,0,0,0,0,0,0,52281
239438,0,0,0,0,0,0,8,0,0,0,0,0,52498
239460,0,0,0,0,0,0,0,0,0,1,0,0,52908
239493,0,0,0,0,0,0,0,0,0,6,0,0,53640
239498,0,0,0,0,0,0,0,0,0,3,0,0,52909
239516,0,0,0,0,0,0,0,0,0,1,0,0,53317
239559,0,0,0,0,0,0,0,0,0,2,0,0,53271
