ID,JournalEncounterID,ItemID,FactionMask,Flags,DifficultyMask,DisplaySeasonID,WorldStateExpressionID
25104,1447,128176,-1,2,0,0,0
25105,1447,128295,-1,2,0,0,0
25106,1447,128054,-1,2,0,0,0
25107,1447,128187,-1,2,0,0,0
25108,1447,128091,-1,2,0,0,0
25109,1391,128066,-1,2,0,0,0
25110,1391,128189,-1,2,0,0,0
25111,1391,128300,-1,2,0,0,0
25112,1391,128183,-1,2,0,0,0
25113,1391,128175,-1,2,0,0,0
25114,1391,128043,-1,2,0,0,0
25115,1391,128299,-1,2,0,0,0
25116,1391,128038,-1,2,0,0,0
25117,1391,128174,-1,2,0,0,0
25118,1391,128202,-1,2,0,0,0
25119,1391,128178,-1,2,0,0,0
25120,1391,128185,-1,2,0,0,0
25121,1394,128181,-1,2,0,0,0
25122,1394,128149,-1,2,0,0,0
25123,1394,128139,-1,2,0,0,0
25124,1394,128099,-1,2,0,0,0
25125,1394,128045,-1,2,0,0,0
25126,1394,128138,-1,2,0,0,0
25127,1394,128137,-1,2,0,0,0
25128,1394,128108,-1,2,0,0,0
25129,1394,128188,-1,2,0,0,0
25130,1394,128090,-1,2,0,0,0
25131,1394,128136,-1,2,0,0,0
25132,1395,128037,-1,2,0,0,0
25133,1395,128120,-1,2,0,0,0
25134,1395,128194,-1,2,0,0,0
25135,1395,128112,-1,2,0,0,0
25136,1395,128034,-1,2,0,0,0
25137,1395,128122,-1,2,0,0,0
25138,1395,128121,-1,2,0,0,0
25139,1395,128123,-1,2,0,0,0
25140,1395,128297,-1,2,0,0,0
25141,1395,128170,-1,2,0,0,0
25142,1395,128177,-1,2,0,0,0
25143,1395,128198,-1,2,0,0,0
25144,1395,128193,-1,2,0,0,0
25145,1438,124372,-1,2,0,0,0
25146,1438,128126,-1,2,0,0,0
25147,1438,128153,-1,2,0,0,0
25148,1438,124514,-1,2,0,0,0
25149,1438,128171,-1,2,0,0,0
25150,1438,128199,-1,2,0,0,0
25151,1438,124523,-1,2,0,0,0
25152,1438,124520,-1,2,0,0,0
25153,1438,124516,-1,2,0,0,0
25154,1438,124343,-1,2,0,0,0
25155,1438,124519,-1,2,0,0,0
25156,1438,124322,-1,2,0,0,0
25157,1438,124144,-1,2,0,0,0
25158,1438,124222,-1,2,0,0,0
25159,1438,124389,-1,2,0,0,0
25160,1438,128150,-1,2,0,0,0
25161,1438,124176,-1,2,0,0,0
25162,1438,124210,-1,2,0,0,0
25163,1438,128039,-1,2,0,0,0
25164,1438,128044,-1,2,0,0,0
25165,1438,128201,-1,2,0,0,0
25166,1438,128127,-1,2,0,0,0
25167,1438,124254,-1,2,0,0,0
25168,1438,124521,-1,2,0,0,0
25169,1438,124382,-1,2,0,0,0
25170,1438,128048,-1,2,0,0,0
25171,1438,124515,-1,2,0,0,0
25172,1438,124159,-1,2,0,0,0
25173,1438,124200,-1,2,0,0,0
25174,1438,128125,-1,2,0,0,0
25175,1438,128154,-1,2,0,0,0
25176,1438,128151,-1,2,0,0,0
25177,1438,128124,-1,2,0,0,0
25178,1438,124522,-1,2,0,0,0
25179,1438,124517,-1,2,0,0,0
25180,1438,128152,-1,2,0,0,0
25181,1438,124513,-1,2,0,0,0
25182,1438,124518,-1,2,0,0,0
25183,1438,124276,-1,2,0,0,0
25184,1438,124291,-1,2,0,0,0
25185,1433,127749,-1,6,0,0,0
25188,1438,123890,-1,2,0,0,0
25216,194,71665,-1,2,15,0,0
25217,1452,127980,-1,2,0,0,0
25218,1452,127971,-1,2,0,0,0
25219,1452,127972,-1,2,0,0,0
25220,1452,124546,-1,2,0,0,0
25221,1452,127975,-1,2,0,0,0
25222,1452,127977,-1,2,0,0,0
25223,1452,127984,-1,2,0,0,0
25224,1452,127974,-1,2,0,0,0
25225,1452,127973,-1,2,0,0,0
25226,1452,127982,-1,2,0,0,0
25227,1452,127978,-1,2,0,0,0
25228,1452,124545,-1,2,0,0,0
25229,1452,127976,-1,2,0,0,0
25230,1452,127981,-1,2,0,0,0
25231,1452,127983,-1,2,0,0,0
25232,1452,127979,-1,2,0,0,0
25295,1519,18879,-1,0,-1,0,0
25296,1519,16859,-1,0,-1,0,0
25297,1519,16800,-1,0,-1,0,0
25298,1519,18861,-1,0,-1,0,0
25299,1519,19145,-1,0,-1,0,0
25300,1519,16837,-1,0,-1,0,0
25301,1519,18875,-1,0,-1,0,0
25302,1519,16863,-1,0,-1,0,0
25303,1519,18878,-1,0,-1,0,0
25304,1519,19147,-1,0,-1,0,0
25305,1519,17077,-1,0,-1,0,0
25306,1519,16805,-1,0,-1,0,0
25307,1519,19146,-1,0,-1,0,0
25308,1519,18870,-1,0,-1,0,0
25309,1519,17109,-1,0,-1,0,0
25310,1519,18872,-1,0,-1,0,0
25311,1519,16829,-1,0,-1,0,0
25312,1520,18820,-1,0,-1,0,0
25313,1520,19142,-1,0,-1,0,0
25314,1520,18203,-1,0,-1,0,0
25315,1520,18861,-1,0,-1,0,0
25316,1520,16822,-1,0,-1,0,0
25317,1520,16796,-1,0,-1,0,0
25318,1520,16855,-1,0,-1,0,0
25319,1520,19144,-1,0,-1,0,0
25320,1520,19143,-1,0,-1,0,0
25321,1520,16814,-1,0,-1,0,0
25322,1520,17069,-1,0,-1,0,0
25323,1520,18821,-1,0,-1,0,0
25324,1520,18824,-1,0,-1,0,0
25325,1520,16867,-1,0,-1,0,0
25326,1520,16843,-1,0,-1,0,0
25327,1520,93034,-1,4,-1,0,0
25328,1520,18823,-1,0,-1,0,0
25329,1520,17073,-1,0,-1,0,0
25330,1520,17065,-1,0,-1,0,0
25331,1520,16835,-1,0,-1,0,0
25332,1520,18202,-1,0,-1,0,0
25333,1520,18822,-1,0,-1,0,0
25334,1520,16847,-1,0,-1,0,0
25335,1520,16810,-1,0,-1,0,0
25336,1520,19136,-1,0,-1,0,0
25337,1520,18829,-1,0,-1,0,0
25338,1521,18879,-1,0,-1,0,0
25339,1521,19146,-1,0,-1,0,0
25340,1521,16839,-1,0,-1,0,0
25341,1521,18861,-1,0,-1,0,0
25342,1521,16849,-1,0,-1,0,0
25343,1521,18870,-1,0,-1,0,0
25344,1521,16860,-1,0,-1,0,0
25345,1521,18872,-1,0,-1,0,0
25346,1521,19145,-1,0,-1,0,0
25347,1521,18875,-1,0,-1,0,0
25348,1521,16812,-1,0,-1,0,0
25349,1521,16862,-1,0,-1,0,0
25350,1521,18878,-1,0,-1,0,0
25351,1521,16826,-1,0,-1,0,0
25352,1521,19147,-1,0,-1,0,0
25353,1521,17077,-1,0,-1,0,0
25354,1522,16834,-1,0,-1,0,0
25355,1522,18820,-1,0,-1,0,0
25356,1522,19142,-1,0,-1,0,0
25357,1522,16813,-1,0,-1,0,0
25358,1522,18861,-1,0,-1,0,0
25359,1522,19144,-1,0,-1,0,0
25360,1522,17066,-1,0,-1,0,0
25361,1522,17105,-1,0,-1,0,0
25362,1522,16866,-1,0,-1,0,0
25363,1522,16854,-1,0,-1,0,0
25364,1522,19143,-1,0,-1,0,0
25365,1522,18832,-1,0,-1,0,0
25366,1522,16846,-1,0,-1,0,0
25367,1522,18821,-1,0,-1,0,0
25368,1522,18564,-1,0,-1,0,0
25369,1522,18824,-1,0,-1,0,0
25370,1522,16842,-1,0,-1,0,0
25371,1522,16821,-1,0,-1,0,0
25372,1522,18823,-1,0,-1,0,0
25373,1522,17071,-1,0,-1,0,0
25374,1522,16808,-1,0,-1,0,0
25375,1522,18822,-1,0,-1,0,0
25376,1522,16795,-1,0,-1,0,0
25377,1522,19136,-1,0,-1,0,0
25378,1522,18829,-1,0,-1,0,0
25379,1523,18879,-1,0,-1,0,0
25380,1523,16803,-1,0,-1,0,0
25381,1523,19146,-1,0,-1,0,0
25382,1523,18861,-1,0,-1,0,0
25383,1523,16831,-1,0,-1,0,0
25384,1523,16801,-1,0,-1,0,0
25385,1523,18870,-1,0,-1,0,0
25386,1523,18872,-1,0,-1,0,0
25387,1523,19145,-1,0,-1,0,0
25388,1523,18875,-1,0,-1,0,0
25389,1523,16824,-1,0,-1,0,0
25390,1523,16852,-1,0,-1,0,0
25391,1523,18878,-1,0,-1,0,0
25392,1523,19147,-1,0,-1,0,0
25393,1523,16811,-1,0,-1,0,0
25394,1523,17077,-1,0,-1,0,0
25395,1524,19142,-1,0,-1,0,0
25396,1524,18820,-1,0,-1,0,0
25397,1524,18861,-1,0,-1,0,0
25398,1524,16836,-1,0,-1,0,0
25399,1524,18563,-1,0,-1,0,0
25400,1524,19144,-1,0,-1,0,0
25401,1524,19143,-1,0,-1,0,0
25402,1524,16844,-1,0,-1,0,0
25403,1524,18821,-1,0,-1,0,0
25404,1524,18824,-1,0,-1,0,0
25405,1524,18823,-1,0,-1,0,0
25406,1524,16807,-1,0,-1,0,0
25407,1524,16797,-1,0,-1,0,0
25408,1524,18822,-1,0,-1,0,0
25409,1524,16856,-1,0,-1,0,0
25410,1524,17110,-1,0,-1,0,0
25411,1524,18829,-1,0,-1,0,0
25412,1524,19136,-1,0,-1,0,0
25413,1525,18879,-1,0,-1,0,0
25414,1525,93033,-1,4,-1,0,0
25415,1525,19146,-1,0,-1,0,0
25416,1525,17074,-1,0,-1,0,0
25417,1525,18861,-1,0,-1,0,0
25418,1525,18870,-1,0,-1,0,0
25419,1525,16848,-1,0,-1,0,0
25420,1525,18872,-1,0,-1,0,0
25421,1525,19145,-1,0,-1,0,0
25422,1525,16868,-1,0,-1,0,0
25423,1525,18875,-1,0,-1,0,0
25424,1525,16823,-1,0,-1,0,0
25425,1525,18878,-1,0,-1,0,0
25426,1525,19147,-1,0,-1,0,0
25427,1525,17077,-1,0,-1,0,0
25428,1525,16816,-1,0,-1,0,0
25429,1526,17072,-1,0,-1,0,0
25430,1526,16841,-1,0,-1,0,0
25431,1526,16865,-1,0,-1,0,0
25432,1526,18820,-1,0,-1,0,0
25433,1526,19142,-1,0,-1,0,0
25434,1526,16853,-1,0,-1,0,0
25435,1526,16845,-1,0,-1,0,0
25436,1526,18861,-1,0,-1,0,0
25437,1526,17203,-1,0,-1,0,0
25438,1526,19144,-1,0,-1,0,0
25439,1526,93035,-1,4,-1,0,0
25440,1526,19143,-1,0,-1,0,0
25441,1526,16815,-1,0,-1,0,0
25442,1526,18821,-1,0,-1,0,0
25443,1526,16809,-1,0,-1,0,0
25444,1526,18824,-1,0,-1,0,0
25445,1526,16798,-1,0,-1,0,0
25446,1526,18823,-1,0,-1,0,0
25447,1526,18842,-1,0,-1,0,0
25448,1526,16833,-1,0,-1,0,0
25449,1526,18822,-1,0,-1,0,0
25450,1526,16820,-1,0,-1,0,0
25451,1526,17103,-1,0,-1,0,0
25452,1526,19136,-1,0,-1,0,0
25453,1526,18829,-1,0,-1,0,0
25454,1527,19140,-1,0,-1,0,0
25455,1527,18811,-1,0,-1,0,0
25456,1527,18809,-1,0,-1,0,0
25457,1527,18803,-1,0,-1,0,0
25458,1527,18810,-1,0,-1,0,0
25459,1527,18806,-1,0,-1,0,0
25460,1527,18812,-1,0,-1,0,0
25461,1527,18805,-1,0,-1,0,0
25462,1527,19139,-1,0,-1,0,0
25463,1527,18808,-1,0,-1,0,0
25464,1528,16938,-1,0,-1,0,0
25465,1528,16909,-1,0,-1,0,0
25466,1528,19138,-1,0,-1,0,0
25467,1528,17102,-1,0,-1,0,0
25468,1528,17107,-1,0,-1,0,0
25469,1528,16930,-1,0,-1,0,0
25470,1528,19137,-1,0,-1,0,0
25471,1528,17076,-1,0,-1,0,0
25472,1528,18815,-1,0,-1,0,0
25473,1528,16915,-1,0,-1,0,0
25474,1528,18814,-1,0,-1,0,0
25475,1528,16946,-1,0,-1,0,0
25476,1528,17204,-1,0,-1,0,0
25477,1528,16962,-1,0,-1,0,0
25478,1528,17082,-1,0,-1,0,0
25479,1528,17063,-1,0,-1,0,0
25480,1528,17106,-1,0,-1,0,0
25481,1528,16954,-1,0,-1,0,0
25482,1528,17104,-1,0,-1,0,0
25483,1528,16901,-1,0,-1,0,0
25484,1528,18816,-1,0,-1,0,0
25485,1528,18817,-1,0,-1,0,0
25486,1528,16922,-1,0,-1,0,0
25487,1529,16918,-1,0,-1,0,0
25488,1529,19335,-1,0,-1,0,0
25489,1529,19337,-1,0,-1,0,0
25490,1529,93036,-1,4,-1,0,0
25491,1529,16926,-1,0,-1,0,0
25492,1529,19334,-1,0,-1,0,0
25493,1529,19369,-1,0,-1,0,0
25494,1529,19336,-1,0,-1,0,0
25495,1529,16911,-1,0,-1,0,0
25496,1529,16934,-1,0,-1,0,0
25497,1529,16959,-1,0,-1,0,0
25498,1529,19370,-1,0,-1,0,0
25499,1529,16951,-1,0,-1,0,0
25500,1529,16904,-1,0,-1,0,0
25501,1529,16943,-1,0,-1,0,0
25502,1529,16935,-1,0,-1,0,0
25503,1530,16818,-1,0,-1,0,0
25504,1530,16960,-1,0,-1,0,0
25505,1530,16944,-1,0,-1,0,0
25506,1530,16936,-1,0,-1,0,0
25507,1530,19339,-1,0,-1,0,0
25508,1530,19372,-1,0,-1,0,0
25509,1530,16910,-1,0,-1,0,0
25510,1530,16952,-1,0,-1,0,0
25511,1530,19371,-1,0,-1,0,0
25512,1530,16925,-1,0,-1,0,0
25513,1530,16933,-1,0,-1,0,0
25514,1530,16903,-1,0,-1,0,0
25515,1530,19340,-1,0,-1,0,0
25516,1530,19348,-1,0,-1,0,0
25517,1530,19346,-1,0,-1,0,0
25518,1531,93037,-1,4,-1,0,0
25519,1531,16906,-1,0,-1,0,0
25520,1531,16957,-1,0,-1,0,0
25521,1531,16919,-1,0,-1,0,0
25522,1531,16949,-1,0,-1,0,0
25523,1531,19374,-1,0,-1,0,0
25524,1531,19350,-1,0,-1,0,0
25525,1531,19373,-1,0,-1,0,0
25526,1531,16927,-1,0,-1,0,0
25527,1531,16898,-1,0,-1,0,0
25528,1531,16965,-1,0,-1,0,0
25529,1531,19342,-1,0,-1,0,0
25530,1531,19351,-1,0,-1,0,0
25531,1531,16941,-1,0,-1,0,0
25532,1531,16912,-1,0,-1,0,0
25533,1531,19341,-1,0,-1,0,0
25534,1532,19396,-1,0,-1,0,0
25535,1532,16899,-1,0,-1,0,0
25536,1532,19365,-1,0,-1,0,0
25537,1532,16920,-1,0,-1,0,0
25538,1532,19343,-1,0,-1,0,0
25539,1532,16907,-1,0,-1,0,0
25540,1532,19398,-1,0,-1,0,0
25541,1532,19401,-1,0,-1,0,0
25542,1532,16940,-1,0,-1,0,0
25543,1532,16928,-1,0,-1,0,0
25544,1532,16956,-1,0,-1,0,0
25545,1532,19355,-1,0,-1,0,0
25546,1532,19395,-1,0,-1,0,0
25547,1532,19402,-1,0,-1,0,0
25548,1532,19397,-1,0,-1,0,0
25549,1532,19344,-1,0,-1,0,0
25550,1532,19399,-1,0,-1,0,0
25551,1532,19400,-1,0,-1,0,0
25552,1532,16913,-1,0,-1,0,0
25553,1532,16964,-1,0,-1,0,0
25554,1532,19353,-1,0,-1,0,0
25555,1532,16948,-1,0,-1,0,0
25556,1532,19394,-1,0,-1,0,0
25557,1533,19396,-1,0,-1,0,0
25558,1533,16899,-1,0,-1,0,0
25559,1533,19403,-1,0,-1,0,0
25560,1533,16920,-1,0,-1,0,0
25561,1533,16907,-1,0,-1,0,0
25562,1533,16940,-1,0,-1,0,0
25563,1533,16928,-1,0,-1,0,0
25564,1533,19405,-1,0,-1,0,0
25565,1533,16956,-1,0,-1,0,0
25566,1533,19345,-1,0,-1,0,0
25567,1533,19355,-1,0,-1,0,0
25568,1533,19395,-1,0,-1,0,0
25569,1533,19397,-1,0,-1,0,0
25570,1533,19406,-1,0,-1,0,0
25571,1533,19407,-1,0,-1,0,0
25572,1533,16964,-1,0,-1,0,0
25573,1533,16913,-1,0,-1,0,0
25574,1533,19353,-1,0,-1,0,0
25575,1533,19368,-1,0,-1,0,0
25576,1533,16948,-1,0,-1,0,0
25577,1533,19394,-1,0,-1,0,0
25578,1534,19396,-1,0,-1,0,0
25579,1534,16899,-1,0,-1,0,0
25580,1534,16920,-1,0,-1,0,0
25581,1534,16907,-1,0,-1,0,0
25582,1534,19430,-1,0,-1,0,0
25583,1534,19431,-1,0,-1,0,0
25584,1534,19357,-1,0,-1,0,0
25585,1534,16940,-1,0,-1,0,0
25586,1534,16928,-1,0,-1,0,0
25587,1534,16956,-1,0,-1,0,0
25588,1534,19432,-1,0,-1,0,0
25589,1534,19433,-1,0,-1,0,0
25590,1534,19355,-1,0,-1,0,0
25591,1534,19395,-1,0,-1,0,0
25592,1534,19367,-1,0,-1,0,0
25593,1534,19397,-1,0,-1,0,0
25594,1534,16964,-1,0,-1,0,0
25595,1534,16913,-1,0,-1,0,0
25596,1534,19353,-1,0,-1,0,0
25597,1534,16948,-1,0,-1,0,0
25598,1534,19394,-1,0,-1,0,0
25599,1535,16902,-1,0,-1,0,0
25600,1535,19347,-1,0,-1,0,0
25601,1535,16917,-1,0,-1,0,0
25602,1535,19393,-1,0,-1,0,0
25603,1535,19388,-1,0,-1,0,0
25604,1535,19392,-1,0,-1,0,0
25605,1535,19385,-1,0,-1,0,0
25606,1535,19386,-1,0,-1,0,0
25607,1535,19389,-1,0,-1,0,0
25608,1535,19352,-1,0,-1,0,0
25609,1535,16932,-1,0,-1,0,0
25610,1535,19349,-1,0,-1,0,0
25611,1535,19387,-1,0,-1,0,0
25612,1535,16937,-1,0,-1,0,0
25613,1535,16832,-1,0,-1,0,0
25614,1535,16953,-1,0,-1,0,0
25615,1535,19390,-1,0,-1,0,0
25616,1535,16961,-1,0,-1,0,0
25617,1535,93038,-1,4,-1,0,0
25618,1535,16924,-1,0,-1,0,0
25619,1535,19361,-1,0,-1,0,0
25620,1535,16945,-1,0,-1,0,0
25621,1535,19391,-1,0,-1,0,0
25622,1536,19381,-1,0,-1,0,0
25623,1536,19363,-1,0,-1,0,0
25624,1536,19376,-1,0,-1,0,0
25625,1536,19379,-1,0,-1,0,0
25626,1536,16908,-1,0,-1,0,0
25627,1536,16916,-1,0,-1,0,0
25628,1536,19356,-1,0,-1,0,0
25629,1536,16921,-1,0,-1,0,0
25630,1536,16963,-1,0,-1,0,0
25631,1536,16966,-1,0,-1,0,0
25632,1536,19375,-1,0,-1,0,0
25633,1536,16950,-1,0,-1,0,0
25634,1536,16931,-1,0,-1,0,0
25635,1536,16947,-1,0,-1,0,0
25636,1536,16914,-1,0,-1,0,0
25637,1536,16929,-1,0,-1,0,0
25638,1536,19378,-1,0,-1,0,0
25639,1536,19364,-1,0,-1,0,0
25640,1536,19360,-1,0,-1,0,0
25641,1536,16955,-1,0,-1,0,0
25642,1536,16923,-1,0,-1,0,0
25643,1536,16939,-1,0,-1,0,0
25644,1536,16958,-1,0,-1,0,0
25645,1536,19382,-1,0,-1,0,0
25646,1536,16900,-1,0,-1,0,0
25647,1536,19377,-1,0,-1,0,0
25648,1536,16905,-1,0,-1,0,0
25649,1536,16942,-1,0,-1,0,0
25650,1536,16897,-1,0,-1,0,0
25651,1536,19380,-1,0,-1,0,0
25652,1537,21503,-1,0,-1,0,0
25653,1537,21500,-1,0,-1,0,0
25654,1537,21501,-1,0,-1,0,0
25655,1537,21499,-1,0,-1,0,0
25656,1537,21502,-1,0,-1,0,0
25657,1537,21498,-1,0,-1,0,0
25658,1538,21493,-1,0,-1,0,0
25659,1538,21492,-1,0,-1,0,0
25660,1538,21497,-1,0,-1,0,0
25661,1538,21496,-1,0,-1,0,0
25662,1538,21494,-1,0,-1,0,0
25663,1538,21495,-1,0,-1,0,0
25664,1539,21469,-1,0,-1,0,0
25665,1539,21475,-1,0,-1,0,0
25666,1539,21476,-1,0,-1,0,0
25667,1539,21477,-1,0,-1,0,0
25668,1539,21473,-1,0,-1,0,0
25669,1539,21471,-1,0,-1,0,0
25670,1539,21470,-1,0,-1,0,0
25671,1539,21472,-1,0,-1,0,0
25672,1539,21468,-1,0,-1,0,0
25673,1539,21467,-1,0,-1,0,0
25674,1539,21474,-1,0,-1,0,0
25675,1539,21455,-1,0,-1,0,0
25676,1539,21479,-1,0,-1,0,0
25677,1540,21488,-1,0,-1,0,0
25678,1540,21490,-1,0,-1,0,0
25679,1540,21489,-1,0,-1,0,0
25680,1540,21485,-1,0,-1,0,0
25681,1540,21486,-1,0,-1,0,0
25682,1540,21487,-1,0,-1,0,0
25683,1540,21491,-1,0,-1,0,0
25684,1541,21481,-1,0,-1,0,0
25685,1541,21484,-1,0,-1,0,0
25686,1541,21466,-1,0,-1,0,0
25687,1541,21478,-1,0,-1,0,0
25688,1541,21480,-1,0,-1,0,0
25689,1541,21479,-1,0,-1,0,0
25690,1541,21483,-1,0,-1,0,0
25698,1542,21460,-1,0,-1,0,0
25699,1542,21461,-1,0,-1,0,0
25700,1542,21458,-1,0,-1,0,0
25701,1542,21459,-1,0,-1,0,0
25702,1542,21457,-1,0,-1,0,0
25703,1542,21715,-1,0,-1,0,0
25704,1542,21463,-1,0,-1,0,0
25705,1542,21453,-1,0,-1,0,0
25706,1542,21452,-1,0,-1,0,0
25707,1542,21464,-1,0,-1,0,0
25708,1542,21454,-1,0,-1,0,0
25709,1542,21462,-1,0,-1,0,0
25710,1542,21456,-1,0,-1,0,0
25711,1543,21701,-1,0,-1,0,0
25712,1543,21707,-1,0,-1,0,0
25713,1543,21699,-1,0,-1,0,0
25714,1543,21128,-1,0,-1,0,0
25715,1543,21702,-1,0,-1,0,0
25716,1543,21708,-1,0,-1,0,0
25717,1543,21814,-1,0,-1,0,0
25718,1543,21704,-1,0,-1,0,0
25719,1543,21698,-1,0,-1,0,0
25720,1543,93041,-1,4,-1,0,0
25721,1543,21700,-1,0,-1,0,0
25722,1543,21705,-1,0,-1,0,0
25723,1543,21703,-1,0,-1,0,0
25724,1543,21706,-1,0,-1,0,0
25725,1544,21648,-1,0,-1,0,0
25726,1544,21666,-1,0,-1,0,0
25727,1544,21669,-1,0,-1,0,0
25728,1544,21670,-1,0,-1,0,0
25729,1544,21672,-1,0,-1,0,0
25730,1544,21668,-1,0,-1,0,0
25731,1544,21675,-1,0,-1,0,0
25732,1544,21667,-1,0,-1,0,0
25733,1544,21671,-1,0,-1,0,0
25734,1544,21673,-1,0,-1,0,0
25735,1544,21674,-1,0,-1,0,0
25736,1544,21676,-1,0,-1,0,0
25737,1544,21678,-1,0,-1,0,0
25751,1545,21645,-1,0,-1,0,0
25752,1545,21627,-1,0,-1,0,0
25753,1545,21664,-1,0,-1,0,0
25754,1545,21650,-1,0,-1,0,0
25755,1545,21639,-1,0,-1,0,0
25756,1545,21651,-1,0,-1,0,0
25757,1545,21635,-1,0,-1,0,0
25758,1545,21652,-1,0,-1,0,0
25759,1545,21647,-1,0,-1,0,0
25760,1545,21663,-1,0,-1,0,0
25761,1545,21665,-1,0,-1,0,0
25762,1546,21621,-1,0,-1,0,0
25763,1546,21617,-1,0,-1,0,0
25764,1546,21619,-1,0,-1,0,0
25765,1546,21616,-1,0,-1,0,0
25766,1546,21620,-1,0,-1,0,0
25767,1546,21618,-1,0,-1,0,0
25768,1547,21693,-1,0,-1,0,0
25769,1547,21697,-1,0,-1,0,0
25770,1547,21683,-1,0,-1,0,0
25771,1547,21686,-1,0,-1,0,0
25772,1547,21682,-1,0,-1,0,0
25773,1547,21685,-1,0,-1,0,0
25774,1547,21687,-1,0,-1,0,0
25775,1547,21684,-1,0,-1,0,0
25776,1547,21689,-1,0,-1,0,0
25777,1547,21694,-1,0,-1,0,0
25778,1547,21695,-1,0,-1,0,0
25779,1547,21681,-1,0,-1,0,0
25780,1547,21680,-1,0,-1,0,0
25781,1547,21692,-1,0,-1,0,0
25782,1547,21696,-1,0,-1,0,0
25783,1547,21690,-1,0,-1,0,0
25784,1547,21691,-1,0,-1,0,0
25785,1547,21603,-1,0,-1,0,0
25786,1547,21688,-1,0,-1,0,0
25787,1548,21626,-1,0,-1,0,0
25788,1548,93039,-1,4,-1,0,0
25789,1548,21623,-1,0,-1,0,0
25790,1548,21625,-1,0,-1,0,0
25791,1548,21624,-1,0,-1,0,0
25792,1548,21622,-1,0,-1,0,0
25793,1548,21677,-1,0,-1,0,0
25794,1549,21604,-1,0,-1,0,0
25795,1549,21606,-1,0,-1,0,0
25796,1549,93040,-1,4,-1,0,0
25797,1549,21605,-1,0,-1,0,0
25798,1549,21600,-1,0,-1,0,0
25799,1549,21601,-1,0,-1,0,0
25800,1549,21679,-1,0,-1,0,0
25801,1549,21602,-1,0,-1,0,0
25802,1549,21609,-1,0,-1,0,0
25803,1549,21597,-1,0,-1,0,0
25804,1549,21599,-1,0,-1,0,0
25805,1549,21598,-1,0,-1,0,0
25806,1549,21608,-1,0,-1,0,0
25807,1549,21607,-1,0,-1,0,0
25808,1550,21232,-1,0,-1,0,0
25809,1550,23570,-1,0,-1,0,0
25810,1550,20931,-1,0,-1,0,0
25811,1550,21611,-1,0,-1,0,0
25812,1550,23558,-1,0,-1,0,0
25813,1550,21610,-1,0,-1,0,0
25814,1550,21615,-1,0,-1,0,0
25815,1550,21237,-1,0,-1,0,0
25816,1550,23557,-1,0,-1,0,0
25817,1550,20927,-1,0,-1,0,0
25818,1551,21581,-1,0,-1,0,0
25819,1551,21596,-1,0,-1,0,0
25820,1551,20929,-1,0,-1,0,0
25821,1551,21582,-1,0,-1,0,0
25822,1551,21586,-1,0,-1,0,0
25823,1551,22730,-1,0,-1,0,0
25824,1551,22732,-1,0,-1,0,0
25825,1551,21126,-1,0,-1,0,0
25826,1551,21585,-1,0,-1,0,0
25827,1551,22731,-1,0,-1,0,0
25828,1551,21134,-1,0,-1,0,0
25829,1551,20933,-1,0,-1,0,0
25830,1551,21583,-1,0,-1,0,0
25831,1551,21839,-1,0,-1,0,0
25832,1551,21579,-1,0,-1,0,0
25833,1549,21232,-1,0,-1,0,0
25834,1549,20735,-1,0,-1,0,0
25835,1549,21237,-1,0,-1,0,0
25836,1549,20726,-1,0,-1,0,0
25837,1549,20930,-1,0,-1,0,0
25838,1549,20926,-1,0,-1,0,0
25839,1548,20932,-1,0,-1,0,0
25840,1548,21232,-1,0,-1,0,0
25841,1548,20928,-1,0,-1,0,0
25842,1548,21237,-1,0,-1,0,0
25843,1547,21232,-1,0,-1,0,0
25844,1547,21237,-1,0,-1,0,0
25845,1546,21232,-1,0,-1,0,0
25846,1546,20932,-1,0,-1,0,0
25847,1546,20928,-1,0,-1,0,0
25848,1546,21237,-1,0,-1,0,0
25849,1544,21232,-1,0,-1,0,0
25850,1544,21237,-1,0,-1,0,0
25851,1545,21232,-1,0,-1,0,0
25852,1545,21237,-1,0,-1,0,0
25853,1543,22222,-1,0,-1,0,0
25854,1541,20890,-1,0,-1,0,0
25855,1541,20885,-1,0,-1,0,0
25856,1541,20886,-1,0,-1,0,0
25857,1541,20889,-1,0,-1,0,0
25858,1541,20888,-1,0,-1,0,0
25859,1541,20884,-1,0,-1,0,0
25860,1540,20890,-1,0,-1,0,0
25861,1540,20885,-1,0,-1,0,0
25862,1540,20886,-1,0,-1,0,0
25863,1540,20889,-1,0,-1,0,0
25864,1540,20888,-1,0,-1,0,0
25865,1540,20884,-1,0,-1,0,0
25866,1538,20885,-1,0,-1,0,0
25867,1538,20889,-1,0,-1,0,0
25868,1538,20888,-1,0,-1,0,0
25869,1538,20884,-1,0,-1,0,0
25870,1537,20885,-1,0,-1,0,0
25871,1537,20889,-1,0,-1,0,0
25872,1537,20888,-1,0,-1,0,0
25873,1537,20884,-1,0,-1,0,0
25874,1539,20890,-1,0,-1,0,0
25875,1539,22220,-1,0,-1,0,0
25876,1539,20884,-1,0,-1,0,0
25877,1539,20886,-1,0,-1,0,0
25878,1539,20888,-1,0,-1,0,0
25879,1542,20890,-1,0,-1,0,0
25880,1542,20884,-1,0,-1,0,0
25881,1542,20886,-1,0,-1,0,0
25882,1542,20888,-1,0,-1,0,0
