ID,Pos[0],Pos[1],PointOrder,ZoneLightID
19802,-5173.5728,3659.4766,14,2176
19803,-4816.157,4794.4634,12,2176
19804,-5361.7114,5507.362,11,2176
19805,-6559.971,6441.229,10,2176
19806,-7885.4688,5488.303,9,2176
19807,-8458.654,3639.7712,8,2176
19808,-5683.1206,4009.2327,3,2196
19809,-5787.0103,4372.588,4,2196
19810,-6134.506,4429.9067,5,2196
19811,-6773.9683,1881.0117,12,2196
19812,-5700.4575,3673.3994,2,2196
19813,-6319.001,4046.5872,6,2196
19814,-6585.8906,3039.9265,8,2196
19815,-6829.4956,2710.3438,9,2196
19816,-6272.4287,1945.4961,14,2196
19817,-6197.06,2856.2844,17,2196
19819,-6396.9185,5243.117,2,2198
19820,-6246.7544,5570.6094,5,2198
19821,-6500.5103,5669.822,6,2198
19822,-6695.156,5645.244,7,2198
19823,-6952.194,5366.7104,9,2198
19824,-6813.8076,5140.9062,10,2198
19825,-6800.8364,4841.8853,11,2198
19827,-6964.569,4427.768,14,2198
19828,-6987.1235,3811.9387,16,2198
19829,-7003.079,3504.9329,17,2198
19830,-6859.9473,3502.0596,20,2198
19831,-6466.611,4356.655,25,2198
19832,-6485.5845,4524.8423,26,2198
19833,-7071.2095,3959.4797,15,2198
19835,-6894.5747,3422.3372,19,2198
19836,-6863.4297,3928.135,22,2198
19837,-6892.683,3789.6462,21,2198
19839,-6720.7266,4125.4985,23,2198
19840,-6534.441,4812.4287,27,2198
19841,-6541.6055,5071.2583,1,2198
19843,-6119.776,5416.178,4,2198
19845,-6907.3115,5496.671,8,2198
19847,-6702.815,4689.73,12,2198
19849,-6698.3364,4493.5923,13,2198
19850,-6628.4795,4319.845,24,2198
19852,-6978.661,3410.805,18,2198
19869,-7701.6504,-1326.7207,2,2199
19871,-7550.2925,-986.3942,3,2199
19872,-7519.751,-812.76843,4,2199
19874,-7274.2173,-654.3544,6,2199
19875,-7277.8975,-454.40082,7,2199
19876,-7479.6104,-428.09354,8,2199
19877,-7593.979,-501.70172,9,2199
19878,-7703.2075,-448.19092,10,2199
19879,-7852.7734,-481.2691,11,2199
19898,-7372.2207,-795.68555,5,2199
19900,-4775.715,267.9681,1,2200
19901,-4987.078,728.3096,3,2200
19902,-5524.4414,685.32043,5,2200
19903,-5356.068,-142.21954,11,2200
19904,-5011.1235,-328.969,14,2200
19905,-5259.973,821.3919,4,2200
19906,-5731.695,126.34124,7,2200
19907,-5215.8247,6.330078,12,2200
19908,-4524.417,-197.86827,16,2200
19909,-4510.0874,144.25325,17,2200
19910,-4888.4023,-457.2965,15,2200
19911,-4945.3525,448.75906,2,2200
19912,-5643.9243,425.47336,6,2200
19913,-5068.946,-101.14258,13,2200
19914,-5763.936,-205.03387,8,2200
19915,-5434.353,-351.91293,10,2200
19916,-5645.7163,-375.19864,9,2200
19917,-4970.541,4475.9883,1,2201
19918,-5036.8154,4232.9185,2,2201
19919,-5346.695,3921.2473,4,2201
19920,-5622.5425,4014.3901,8,2201
19921,-5047.563,4800.7324,21,2201
19922,-5051.1455,4609.0728,22,2201
19923,-5497.1577,3765.4124,5,2201
19924,-5543.7285,4840.139,19,2201
19925,-5260.7173,4872.3813,20,2201
19926,-5796.2896,4763.1177,18,2201
19927,-6013.0264,4829.3926,17,2201
19928,-5758.6743,4419.2056,10,2201
19929,-6115.126,4472.941,11,2201
19930,-6167.07,4985.228,16,2201
19931,-6410.675,4990.6016,15,2201
19932,-6432.17,4533.843,13,2201
19933,-6319.323,4442.4907,12,2201
19934,-6475.1587,4809.6895,14,2201
19935,-5670.905,3819.1494,7,2201
19936,-5169.3657,4003.6438,3,2201
19937,-5706.729,4254.413,9,2201
19938,-5613.586,3709.8855,6,2201
19939,-6279.693,4238.5166,1,2202
19940,-6392.539,4329.8687,2,2202
19941,-6596.7373,4297.627,3,2202
19942,-6682.716,4107.7583,4,2202
19943,-6791.9795,3932.2192,5,2202
19944,-6829.595,3799.6697,6,2202
19946,-6802.7266,3495.1636,7,2202
19947,-6874.375,3362.614,8,2202
19948,-7021.255,3273.0532,9,2202
19949,-7087.53,3083.1848,10,2202
19950,-6723.9136,2947.0525,13,2202
19951,-6630.7705,3102.888,14,2202
19952,-6566.2876,3342.9102,15,2202
19953,-6516.133,3616.9663,16,2202
19954,-6365.671,4079.0986,17,2202
19955,-6870.7925,2834.2063,12,2202
19956,-7046.3315,2904.0635,11,2202
19957,-6102.363,2196.5352,15,2196
19958,-6951.3975,2098.0188,11,2196
19959,-7089.4683,3933.308,1,2203
19960,-7015.1333,3805.2366,2,2203
19962,-7023.194,3499.8352,3,2203
19963,-7107.3813,3310.862,4,2203
19964,-7187.09,3357.4336,5,2203
19965,-7190.672,3486.401,6,2203
19966,-7201.4194,3745.2314,7,2203
19967,-7164.699,3888.5278,8,2203
19970,-7859.316,743.63916,1,2204
19972,-8104.44,570.359,3,2204
19973,-8441.46,757.9688,6,2204
19974,-8484.45,577.05646,7,2204
19976,-8661.778,70.14338,9,2204
19978,-8151.5513,-178.24518,11,2204
19980,-7982.9106,68.35213,12,2204
19981,-7613.9204,317.3307,13,2204
19982,-7453.3267,329.99173,14,2204
19983,-7456.272,548.71704,16,2204
19984,-7594.635,554.38556,17,2204
19985,-7694.5254,691.6939,18,2204
19986,-8677.901,489.28705,8,2204
19987,-8248.01,745.43024,5,2204
19988,-5941.824,3302.161,1,2205
19989,-6077.9556,3096.1714,2,2205
19990,-6126.319,2809.5774,3,2205
19991,-5974.0654,2542.687,4,2205
19992,-6049.2964,2270.4229,5,2205
19993,-5839.725,2211.3127,6,2205
19995,-5689.263,2347.445,7,2205
19996,-5623.91,2556.9812,8,2205
19997,-5750.634,2756.5552,9,2205
19999,-5828.9087,3220.7566,12,2205
20003,-5751.328,3075.7378,11,2205
20005,-6930.4985,886.3253,1,2206
20006,-6740.6304,1043.952,2,2206
20007,-6486.278,1015.2928,3,2206
20008,-6314.322,657.05035,4,2206
20009,-6289.2446,302.39053,5,2206
20010,-6092.211,-12.86263,6,2206
20011,-6059.9697,-335.2806,7,2206
20012,-6253.4204,-621.8747,8,2206
20013,-6486.278,-618.29297,9,2206
20014,-6729.8823,-353.19315,10,2206
20016,-7123.949,83.862305,11,2206
20017,-7163.356,334.6321,12,2206
20018,-4538.403,-162.35287,1,2207
20020,-4901.9814,-433.58987,2,2207
20021,-4822.9126,-746.2328,3,2207
20022,-4706.484,-831.3153,4,2207
20023,-4545.275,-793.7,5,2207
20024,-4416.0024,-594.5828,6,2207
20025,-4404.359,-310.27213,7,2207
20026,-7957.8384,-1223.5988,1,2199
20027,-5826.0635,2940.0188,10,2205
20028,-6111.2695,3151.069,18,2196
20029,-6171.807,5274.9434,3,2198
20030,-8023.3774,-943.75586,12,2199
20031,-7386.2485,453.0695,15,2204
20032,-7988.5947,615.3879,2,2204
20033,-8199.499,618.70056,4,2204
20034,-8471.877,-121.32997,10,2204
20035,-10153.606,1590.9373,1,2208
20036,-10676.035,1593.3948,2,2208
20037,-10674.996,2776.2034,3,2208
20038,-10153.606,2776.2034,4,2208
20039,-10689.234,2149.925,4,2209
20040,-11176.694,2147.5015,5,2209
20041,-11176.003,3289.5422,6,2209
20042,-10689.148,2789.9648,3,2209
20043,-10152.18,2787.8875,2,2209
20044,-10151.141,3288.504,1,2209
20146,3554.7126,6070.7197,1,2214
20147,3585.294,5818.732,2,2214
20148,3442.1748,5635.2456,3,2214
20149,3234.2236,5558.1816,4,2214
20150,2683.7375,5374.467,5,2214
20151,2277.6208,5293.733,6,2214
20152,1736.9479,5391.592,7,2214
20153,1467.8352,5670.491,8,2214
20154,1438.4773,6191.5923,9,2214
20155,1509.4253,6455.8125,10,2214
20156,1732.0553,6869.268,11,2214
20157,2079.4558,7106.5767,12,2214
20158,2439.0889,7064.987,13,2214
20159,2762.0244,7011.165,14,2214
20160,2987.1008,6827.678,15,2214
20161,3136.3645,6717.815,16,2214
20162,3263.5825,6564.909,17,2214
20163,3335.754,6360.6274,18,2214
20164,3415.265,6191.8203,19,2214
20165,2255.2349,2031.7433,1,2215
20166,2227.2893,-2181.6028,2,2215
20167,-993.0371,-2245.1018,3,2215
20168,-977.8035,1993.6437,4,2215
20169,-4775.433,4438.4644,13,2176
20170,-5410.3057,5913.2637,12,2169
20171,-5437.91,5491.3286,11,2169
20172,-4874.018,4773.6445,10,2169
20173,5160.5527,673.11505,1,2216
20174,1570.601,509.9355,2,2216
20175,1407.4215,-3773.529,3,2216
20176,5078.963,-3691.9392,4,2216
20177,-9691.541,2143.1887,1,2217
20178,-9690.941,1577.0319,2,2217
20179,-10204.151,1578.392,3,2217
20182,-10203.55,2142.589,4,2217
20191,1588.8414,2494.7473,1,2219
20192,1583.8746,2651.2083,2,2219
20193,1030.0524,2648.7249,3,2219
20194,1063.0773,2527.1086,4,2219
20195,1140.731,2388.5444,5,2219
20196,1533.029,2351.8796,11,2219
20197,1406.4336,2276.3635,9,2219
20198,1241.3024,2284.513,7,2219
20199,1326.0831,2270.7107,8,2219
20200,1475.9291,2300.2856,10,2219
20201,1176.2374,2325.9172,6,2219
20202,1476.2101,2298.527,1,2220
20203,1478.8385,1956.7732,4,2220
20204,1236.982,1922.5985,6,2220
20205,1328.9926,2372.136,12,2220
20206,1415.7458,2353.734,13,2220
20207,1535.359,2236.7488,2,2220
20208,1560.3333,2084.2747,3,2220
20209,1364.4825,1909.4537,5,2220
20210,1236.9829,2352.4192,11,2220
20211,1177.8336,2323.5015,10,2220
20212,1138.4,2268.2952,9,2220
20213,1109.4822,2157.8826,8,2220
20214,1123.9407,2011.9799,7,2220
20215,1560.7114,1696.9586,1,2221
20216,1020.4774,1696.9586,3,2221
20217,1020.4774,1099.548,5,2221
20218,1556.7681,1099.5486,7,2221
20219,1558.7396,1377.5521,8,2221
20220,1016.5344,1391.3518,4,2221
20221,1326.0846,1099.5465,6,2221
20222,1300.453,1708.7887,2,2221
20223,1430.5824,1432.7567,1,2222
20224,1592.2584,1485.9916,2,2222
20225,1594.2301,1554.9994,3,2222
20226,1479.8739,1614.149,4,2222
20227,1154.5502,1580.6309,6,2222
20228,1109.2021,1491.9064,7,2222
20229,1399.0358,1359.8053,1,2223
20230,1055.9684,1361.7771,5,2223
20231,1057.94,1184.328,6,2223
20232,1468.0438,1273.0518,9,2223
20233,1251.1617,1322.3448,10,2222
20234,1154.5502,1353.8912,9,2222
20235,1341.858,1347.9757,11,2222
20236,1333.9711,1633.8657,5,2222
20237,1109.2024,1422.8987,8,2222
20238,1395.0927,1186.2998,8,2223
20239,1264.9631,1432.7555,3,2223
20240,1235.3883,1144.8951,7,2223
20241,1154.5504,1409.0964,4,2223
20242,1355.6594,1401.2096,2,2223
20243,906.12103,2580.7524,1,2224
20244,1016.5341,2328.3801,2,2224
20245,915.9796,2048.4045,3,2224
20246,628.1173,2062.2063,7,2224
20247,795.70734,2316.5503,9,2224
20248,706.9838,2590.6106,11,2224
20249,716.8421,1916.3055,5,2224
20250,795.7087,2645.8171,12,2224
20251,726.7,2460.4814,10,2224
20252,738.53064,2196.2793,8,2224
20253,608.40137,2426.9631,1,2225
20254,870.6314,2423.0198,2,2225
20255,866.6885,2233.741,3,2225
20256,608.40155,2229.7976,4,2225
20257,650.2791,1974.3186,6,2224
20258,815.8983,1950.6588,4,2224
20259,429.45352,2530.326,1,2226
20260,240.17442,1818.5569,12,2226
20261,161.30797,1749.5494,13,2226
20262,230.97238,2438.3152,20,2226
20263,384.35052,2578.8284,24,2226
20264,306.799,2616.9468,23,2226
20265,235.8193,2601.1736,22,2226
20266,209.53072,2519.6785,21,2226
20267,298.91034,2401.3796,19,2226
20268,436.92813,2480.2454,2,2226
20269,417.2115,2436.869,3,2226
20270,330.45865,2398.7505,5,2226
20271,392.2372,2418.467,4,2226
20272,419.8404,2289.6519,7,2226
20273,146.439,2259.4194,17,2226
20274,223.98975,2352.7449,18,2226
20275,377.77838,2367.2034,6,2226
20276,450.7297,2164.7805,8,2226
20277,256.62436,1930.1052,11,2226
20278,150.15457,2066.148,16,2226
20279,353.23563,1945.877,10,2226
20280,404.4987,2026.7146,9,2226
20281,128.46707,1868.9829,14,2226
20282,185.64429,1971.5094,15,2226
20283,455.76178,2616.241,1,2227
20284,118.60814,2632.014,3,2227
20285,71.288574,1711.25,8,2227
20286,465.62006,1764.4849,11,2227
20287,398.58365,2083.894,13,2227
20288,406.47034,2239.6543,15,2227
20289,388.72543,2152.9016,14,2227
20290,477.44998,1867.0114,12,2227
20291,357.17886,1719.1371,10,2227
20292,29.884333,1886.7268,6,2227
20293,57.48736,2525.5444,4,2227
20294,321.68903,2659.6174,2,2227
20295,505.05322,2515.6863,16,2227
20296,223.10606,1683.6471,9,2227
20297,39.74224,1788.1449,7,2227
20298,23.968967,2206.136,5,2227
20299,301.9725,2212.051,1,2228
20300,152.12741,2182.476,2,2228
20301,67.347275,1993.1979,4,2228
20302,270.42596,2054.3186,6,2228
20303,96.92055,2113.468,3,2228
20304,150.15471,1997.1406,5,2228
20305,317.74576,2133.1848,7,2228
20306,652.2507,1373.948,1,2229
20307,68.64106,1545.4824,2,2229
20308,66.66943,1208.3287,3,2229
20312,747.5679,1641.2565,1,2230
20313,457.73395,1199.6055,2,2230
20314,911.2155,1414.5157,3,2230
20317,796.1829,1248.7483,1,2231
20318,610.84717,1560.2701,2,2231
20319,315.09903,1343.3877,3,2231
20320,516.20764,1063.4125,4,2231
20321,619.06995,-32.466698,1,2232
20322,889.386,-531.21204,4,2232
20323,1175.9518,-550.48615,5,2232
20324,1332.1722,-702.9388,6,2232
20325,1341.742,-919.1214,7,2232
20326,1554.735,-1368.4769,8,2232
20327,1759.6973,-1606.5017,9,2232
20328,1985.7263,-1730.6241,10,2232
20329,2251.632,-1940.9316,11,2232
20330,2546.6204,-2238.4878,12,2232
20331,2771.472,-2503.6074,13,2232
20332,3072.1375,-2569.2385,14,2232
20333,3344.9187,-2629.3289,15,2232
20334,4050.5557,-3023.876,16,2232
20335,4781.305,-2849.6577,17,2232
20336,5062.2227,-1959.4156,18,2232
20337,11021.021,-1011.2491,20,2232
20346,1372.5955,12875.425,22,2232
20347,1356.5654,6450.147,23,2232
20348,1085.2074,6023.369,24,2232
20349,762.2069,5509.6357,25,2232
20350,580.8467,5052.461,26,2232
20352,260.5517,4699.4927,27,2232
20353,64.10318,4497.3916,28,2232
20355,24.251627,4208.883,29,2232
20356,-113.48537,3878.948,30,2232
20357,-169.44885,3459.8235,31,2232
20358,-86.94146,3238.9622,32,2232
20359,184.49986,2576.1301,35,2232
20360,303.4459,2406.8916,36,2232
20361,539.56476,2251.8452,37,2232
20362,910.11896,2086.7961,39,2232
20363,431.4335,1835.6906,43,2232
20364,316.8467,1752.8933,44,2232
20365,258.7778,1327.7291,46,2232
20366,530.8871,1023.4944,47,2232
20367,653.21124,690.77234,48,2232
20368,770.6424,333.58594,50,2232
20369,636.74817,102.08931,52,2232
20370,858.7166,1850.4056,42,2232
20371,786.63574,332.51837,1,2233
20372,303.0895,1593.8502,8,2233
20373,438.0607,1817.8654,10,2233
20374,-191.51329,464.25845,50,2233
20375,659.366,81.45695,60,2233
20376,668.03864,698.03986,3,2233
20377,541.0903,1034.4684,4,2233
20378,276.62003,1333.6044,6,2233
20379,-851.958,565.46075,48,2233
20380,-2404.5696,1767.9243,43,2233
20381,-2188.202,1030.1824,45,2233
20382,-2012.1001,3457.294,37,2233
20383,865.1797,1832.8887,11,2233
20384,926.4923,2100.2263,14,2233
20385,544.1383,2270.0598,16,2233
20386,316.02628,2427.8142,17,2233
20387,207.91048,2585.1313,18,2233
20388,-71.14639,3257.0417,21,2233
20389,-142.5684,3461.3403,22,2233
20390,63.73952,4195.018,24,2233
20391,112.92304,4500.5938,25,2233
20392,-714.95245,4575.982,27,2233
20393,-2571.2024,4422.1714,34,2233
20394,-974.6389,4145.8345,28,2233
20395,-454.903,4781.838,26,2233
20396,-1943.8934,4513.347,32,2233
20397,-2338.3958,4664.9175,33,2233
20398,-2132.7915,3433.6401,36,2233
20399,-2182.5898,2151.4336,42,2233
20400,-2390.6423,1353.7355,44,2233
20401,-1264.4609,609.7235,47,2233
20402,-1751.9628,872.74915,46,2233
20403,-435.37863,693.9211,49,2233
20404,-553.80817,-87.22661,53,2233
20405,-202.38954,163.24416,52,2233
20406,-2882.8918,1732.7922,1,2234
20407,-2993.8196,1422.5868,3,2234
20408,-2478.6394,480.47824,7,2234
20409,-1762.733,-963.25653,12,2234
20410,-1369.5162,-1764.9486,14,2234
20411,-5596.742,-2404.0334,30,2234
20412,-6167.7607,-813.66095,33,2234
20413,-6018.06,1374.953,35,2234
20414,-5532.7134,1797.1063,36,2234
20415,-4685.647,3721.6467,42,2234
20417,-2914.2258,4951.099,45,2234
20418,-2818.8408,4694.8047,46,2234
20419,-2109.4565,3441.719,48,2234
20420,-2591.1416,2406.1055,51,2234
20421,-3101.7832,1244.4581,4,2234
20422,-2299.1907,360.18448,8,2234
20423,-2017.368,185.27425,9,2234
20424,-1697.1229,-118.73404,10,2234
20425,-1777.6389,-248.47116,11,2234
20426,-2929.154,945.5688,5,2234
20427,-2671.054,707.404,6,2234
20428,-2013.5404,-2489.3457,18,2234
20429,-2119.6926,-3202.089,20,2234
20430,-2012.2756,-4260.4595,22,2234
20431,-3278.9934,-4166.3276,25,2234
20432,-4667.26,4517.147,43,2234
20433,-3841.0999,-3849.3286,26,2234
20434,-2045.2118,-4664.6616,23,2234
20435,-1537.2029,-1551.0902,13,2234
20436,-1605.0554,-2012.6191,15,2234
20437,-2431.7793,3660.1394,1,2235
20438,-2471.189,3495.3867,2,2235
20439,-2599.2808,2905.4028,5,2235
20440,-2958.2092,2876.6953,7,2235
20441,-2944.5637,3045.0408,8,2235
20442,-3175.6572,3170.3828,10,2235
20445,-3395.0803,3611.987,17,2235
20456,-3019.234,3707.2644,18,2235
20457,-2663.0942,3927.74,20,2235
20458,-2492.0085,3889.5518,21,2235
20459,-3202.566,3332.3257,11,2235
20460,-2926.4463,3053.5881,1,2236
20461,-3158.075,3181.3726,3,2236
20462,-3190.5786,3351.2432,4,2236
20463,-3625.2085,3235.285,9,2236
20464,-3733.0547,2835.468,12,2236
20465,-3777.658,2111.0764,21,2236
20466,-4073.8594,1767.8689,22,2236
20467,-4254.7065,1405.3499,23,2236
20472,-4264.193,1114.9967,24,2236
20473,-3906.6272,938.86285,26,2236
20474,-3781.1143,921.7044,27,2236
20475,-3353.4368,1383.7157,30,2236
20476,-3346.652,2114.6326,34,2236
20477,-3233.4663,2515.3318,36,2236
20486,-4101.906,3574.2693,1,2238
20487,-4161.828,3444.2422,2,2238
20488,-4351.9487,3123.04,5,2238
20493,-4404.1265,2785.3276,7,2238
20502,-4281.1504,2781.14,8,2238
20503,-4146.4136,2882.4556,9,2238
20504,-3881.346,3219.3684,12,2238
20505,-3825.602,3315.3416,13,2238
20506,-3913.9119,3582.6243,15,2238
20507,-4022.3743,3652.6824,16,2238
20522,-4980.771,-1173.7708,1,2239
20523,-5081.4214,-1376.8076,3,2239
20524,-5140.832,-1430.815,4,2239
20525,-5408.608,-2024.2188,8,2239
20526,-4648.036,-2035.3248,12,2239
20527,-4722.188,-1796.8397,13,2239
20532,-4814.647,-1303.8903,17,2239
20535,-4795.7314,-2255.1946,11,2239
20536,-4991.4316,-2322.4705,10,2239
20537,-6011.124,-733.00543,1,2240
20546,-5976.269,-973.7577,2,2240
20547,-5488.354,-1328.1543,5,2240
20549,-4975.397,-1181.28,10,2240
20550,-4823.4717,-530.7059,15,2240
20551,-4993.784,-297.02844,16,2240
20552,-5680.724,-108.00835,19,2240
20553,-5694.4556,-584.0672,20,2240
20554,-5974.1646,-501.74963,21,2240
20555,-5530.367,-1186.1826,4,2240
20556,-4594.8813,-967.3316,13,2240
20557,-4118.4995,735.8465,1,2241
20558,-3950.0925,1013.1426,4,2241
20560,-4221.7236,1397.6451,6,2241
20561,-3753.168,2109.9126,8,2241
20563,-4255.4067,2103.991,14,2241
20564,-4469.8115,2112.0618,16,2241
20565,-4774.62,1493.1824,21,2241
20567,-4692.6953,1352.5553,22,2241
20568,-4660.288,1011.1966,23,2241
20569,-4895.68,-986.6031,11,2240
20570,-5280.5913,-122.65701,18,2240
20571,-4513.432,767.43665,24,2241
20580,-4374.4346,4793.1274,44,2234
20584,-2498.7083,-1665.7045,1,2242
20585,-2225.431,-2248.5667,2,2242
20587,-1818.6156,-2030.1033,3,2242
20588,-1646.0199,-1792.7235,4,2242
20595,-4342.4736,-1131.4454,1,2243
20597,-4466.0317,-1845.776,3,2243
20598,-4465.4116,-2084.4333,4,2243
20599,-4167.5415,-2362.589,5,2243
20600,-3785.6445,-1813.9459,6,2243
20601,-3235.4446,-1247.3969,8,2243
20602,-3504.9465,-682.1361,10,2243
20603,-3671.1836,-383.40988,11,2243
20604,-3845.0752,47.954304,12,2243
20605,-4113.643,150.5573,13,2243
20606,-4345.7974,-17.504068,14,2243
20607,-4480.242,-280.69547,15,2243
20608,-4346.2095,-893.57404,18,2243
20609,-4412.3086,-707.4922,17,2243
20610,98.1713,-62.289936,1,2244
20611,-1239.6893,-9.131619,4,2244
20613,551.95825,-276.5134,40,2244
20614,458.14005,-182.90779,56,2233
20615,95.2027,-87.79838,55,2233
20616,4040.1636,-3017.2651,28,2244
20617,2349.3838,-10079.015,24,2244
20618,4235.6626,-3329.1516,27,2244
20619,3146.4407,-2537.4292,30,2244
20620,2565.2961,-2205.0618,32,2244
20621,1581.3059,-1351.6592,35,2244
20622,2275.5122,-1906.0641,33,2244
20623,3514.904,-2708.7454,29,2244
20625,4860.811,-5136.436,26,2244
20626,4106.239,-9955.477,25,2244
20627,1375.135,-924.21216,36,2244
20628,1367.5072,-690.08344,37,2244
20629,1195.4089,-512.2664,38,2244
20630,895.805,-501.3023,39,2244
20631,473.8921,-151.14864,41,2244
20632,-1823.7935,-986.35864,9,2244
20633,-1731.125,-107.26159,6,2244
20634,-1827.2023,-241.15419,7,2244
20635,-1579.3119,-1577.8563,10,2244
20636,-1438.914,-1752.5332,11,2244
20637,-2080.1086,-2476.9329,15,2244
20638,-2170.8079,-3190.6724,17,2244
20639,-2048.7012,-4250.6016,19,2244
20640,-2117.938,-4644.1157,20,2244
20641,-2668.7214,-9787.775,21,2244
20642,-956.9478,-9717.724,22,2244
20643,472.88052,-10004.695,23,2244
20644,-538.7398,-65.16087,3,2244
20646,-1595.0775,42.51362,5,2244
20647,-1834.1417,-564.53076,8,2244
20648,-77.97673,-1109.9435,1,2245
20649,545.83844,-1109.9435,4,2245
20650,363.40152,-487.8561,7,2245
20651,-66.20636,-620.26984,9,2245
20652,632.67596,-862.7715,5,2245
20653,356.07883,-1262.9553,3,2245
20654,-138.26599,-868.65607,10,2245
20655,144.2164,-486.12784,8,2245
20656,562.0552,-633.2546,6,2245
20657,120.67616,-1262.9553,2,2245
20658,528.99646,-98.4541,1,2246
20659,952.2153,-555.1121,2,2246
20660,-537.66986,-2005.6744,3,2246
20661,-967.77814,-1528.869,4,2246
20744,-4594.7275,-727.9048,14,2240
20763,-1239.5721,225.97786,1,2259
20764,-2641.4304,-9.787877,2,2259
20765,-2731.3308,365.20425,3,2259
20766,-3016.2017,1858.6498,4,2259
20767,-2741.7527,2212.5127,5,2259
20768,-1334.7803,2469.8665,6,2259
20769,-797.0148,1626.1871,7,2259
20770,-1009.574,539.5785,8,2259
20771,-1239.5721,225.97786,1,2260
20772,-2641.4304,-9.787877,2,2260
20773,-2731.3308,365.20425,3,2260
20774,-3016.2017,1858.6498,4,2260
20775,-2741.7527,2212.5127,5,2260
20776,-1334.7803,2469.8665,6,2260
20777,-797.0148,1626.1871,7,2260
20778,-1009.574,539.5785,8,2260
20783,-3956.5657,991.21594,25,2236
20784,-3659.5793,988.85333,28,2236
20785,-3317.0662,2311.9485,35,2236
20786,-2958.6956,2701.7415,40,2236
20787,-2809.1294,3818.9402,1,2262
20788,-3046.6116,3717.8877,3,2262
20789,-2919.963,3367.889,6,2262
20790,-2741.4817,3429.0425,7,2262
20791,-3799.9553,2975.2632,11,2236
20792,-3715.909,1730.8351,32,2236
20793,-3353.6206,1565.9479,31,2236
20796,-4228.0205,1133.0812,5,2241
20798,-4043.188,1744.7721,7,2241
20799,-2568.4106,-92.85479,1,2263
20800,-2755.662,-274.21292,2,2263
20801,-2740.929,-436.9543,3,2263
20802,-2541.8372,-462.496,4,2263
20803,-2476.3877,-315.95416,5,2263
20804,-2449.8682,-102.18346,6,2263
20805,-2659.8235,-869.51953,1,2264
20806,-2887.5864,-629.67096,2,2264
20807,-3005.138,-677.81445,3,2264
20808,-2989.1758,-979.62976,4,2264
20809,-2683.1516,-1060.9316,5,2264
20812,-2361.1533,-1364.0983,7,2242
20813,-1716.7318,-1419.0919,5,2242
20814,-2343.487,-960.482,1,2265
20815,-2366.082,-1391.5808,2,2265
20816,-2024.4266,-1340.4974,3,2265
20817,-2073.5413,-1133.0138,4,2265
20818,-2289.865,3672.9553,3,1993
20819,-4660.2354,5108.5947,5,1993
20820,-4910.69,6427.9507,1,2266
20821,-4923.477,4183.647,2,2266
20822,-6842.766,4223.058,3,2266
20823,-6851.7104,6499.508,4,2266
20824,615.56586,4991.8755,1,2267
20825,1104.5435,5971.901,3,2267
20826,1690.2994,13054.688,8,2267
20827,-6289.7876,11454.567,12,2267
20828,-2617.1946,5459.4756,15,2267
20829,-2145.8047,5085.2363,16,2267
20830,1952.9666,7989.1104,6,2267
20831,1728.3696,9291.377,7,2267
20832,-381.92102,12911.018,9,2267
20833,-2323.0442,12591.847,10,2267
20834,-4356.2466,7341.8267,13,2267
20835,-2962.4907,5379.382,14,2267
20838,-1654.8103,5198.495,17,2267
20839,2832.621,6891.745,1,2268
20840,2856.474,6834.2524,2,2268
20841,2861.9788,6786.5464,3,2268
20842,2856.474,6716.822,4,2268
20843,2838.1257,6656.8833,5,2268
20844,2785.5261,6554.742,7,2268
20845,2750.6636,6511.9287,8,2268
20846,2706.0156,6502.7544,9,2268
20847,2630.1746,6526.608,10,2268
20848,2592.8657,6554.742,11,2268
20849,2542.101,6606.73,12,2268
20850,2504.7922,6692.9688,13,2268
20851,2490.7249,6782.265,14,2268
20852,2499.2876,6856.2715,15,2268
20853,2565.9543,6913.152,16,2268
20854,2660.1438,6949.238,17,2268
20855,2737.2083,6961.47,18,2268
20856,2795.9236,6938.2285,19,2268
20857,2814.2725,6608.565,6,2268
20957,-526.1651,-100.64545,1,2277
20958,-1722.6582,-179.79964,4,2277
20959,-2370.3113,1763.3785,26,2277
20960,-1730.4475,914.2063,29,2277
20961,-422.54498,731.7206,32,2277
20962,-2318.1716,335.52213,6,2277
20963,-2708.3704,690.84375,8,2277
20964,-2158.6777,1075.5797,28,2277
20965,-1242.4825,-49.638725,2,2277
20966,-1577.1617,3.3844943,3,2277
20967,-2949.6707,911.23364,9,2277
20968,-1256.6877,676.5429,30,2277
20969,-859.67114,619.09814,31,2277
20970,-150.51562,477.29407,33,2277
20971,-150.51607,157.81085,35,2277
20972,-119.59798,319.27008,34,2277
20973,-2905.398,1749.0253,13,2277
20986,-1278.4182,4864.119,18,2267
20987,-3011.3374,1622.9547,12,2277
20988,-3146.034,1264.1796,10,2277
20989,-2687.8677,2148.3225,14,2277
20990,-2347.7812,1378.8805,27,2277
20991,-1858.2604,3137.5227,21,2277
20992,-2154.391,2146.397,25,2277
20994,-1879.413,2654.0479,23,2277
20995,-2007.1068,3477.3833,19,2277
20996,-2607.6487,2904.8496,16,2277
20997,-2622.6816,2416.5334,15,2277
20998,-2054.674,2454.614,24,2277
20999,-1891.2291,3365.7,20,2277
21000,-2181.0432,3430.4163,18,2277
21001,-2477.714,3158.6746,17,2277
21002,-1836.1649,2914.2712,22,2277
21014,-6499.6323,3605.99,13,2149
