ID,GenderIndex,ClassID,RaceID,PositionIndex
533625,0,0,6,-1
533627,1,0,8,-1
533629,0,0,8,-1
533636,2,0,0,0
533638,2,0,0,1
533768,1,0,3,-1
533770,0,0,3,-1
533772,1,0,7,-1
533774,0,0,7,-1
533776,1,0,9,-1
533778,0,0,9,-1
533780,1,0,1,-1
533782,0,0,1,-1
533784,1,0,4,-1
533786,0,0,4,-1
533788,1,0,2,-1
533790,0,0,2,-1
533792,1,0,5,-1
533794,0,0,5,-1
533796,1,0,6,-1
533798,0,0,6,-1
533800,1,0,8,-1
533802,0,0,8,-1
533810,2,0,0,0
533812,2,0,0,1
533968,2,0,0,0
533970,2,0,0,1
534083,1,0,3,-1
534085,0,0,3,-1
534087,1,0,7,-1
534089,0,0,7,-1
534091,1,0,9,-1
534093,0,0,9,-1
534095,1,0,1,-1
534097,0,0,1,-1
534099,1,0,4,-1
534101,0,0,4,-1
534103,1,0,2,-1
534105,0,0,2,-1
534107,1,0,5,-1
534109,0,0,5,-1
534111,1,0,6,-1
534113,0,0,6,-1
534115,1,0,8,-1
534117,0,0,8,-1
534178,2,0,0,0
534180,2,0,0,1
534288,1,0,3,-1
534290,0,0,3,-1
534292,1,0,7,-1
534294,0,0,7,-1
534296,1,0,9,-1
534298,0,0,9,-1
534300,1,0,1,-1
534302,0,0,1,-1
534304,1,0,4,-1
534306,0,0,4,-1
534308,1,0,2,-1
534310,0,0,2,-1
534312,1,0,5,-1
534314,0,0,5,-1
534316,1,0,6,-1
534318,0,0,6,-1
534320,1,0,8,-1
534322,0,0,8,-1
534336,1,0,3,-1
534338,0,0,3,-1
534340,1,0,7,-1
534342,0,0,7,-1
534344,1,0,9,-1
534346,0,0,9,-1
534348,1,0,1,-1
534350,0,0,1,-1
534352,1,0,4,-1
534354,0,0,4,-1
534356,1,0,2,-1
534358,0,0,2,-1
534360,1,0,5,-1
534362,0,0,5,-1
534364,1,0,6,-1
534366,0,0,6,-1
534368,1,0,8,-1
534370,0,0,8,-1
534376,2,0,0,0
534378,2,0,0,1
535491,1,0,3,-1
535493,0,0,3,-1
535495,1,0,7,-1
535497,0,0,7,-1
535499,1,0,9,-1
535501,0,0,9,-1
535503,1,0,1,-1
535505,0,0,1,-1
535507,1,0,4,-1
535509,0,0,4,-1
535511,1,0,2,-1
535513,0,0,2,-1
535515,1,0,5,-1
535517,0,0,5,-1
535519,1,0,6,-1
535521,0,0,6,-1
535523,1,0,8,-1
535525,0,0,8,-1
535531,2,0,0,0
535533,2,0,0,0
535535,2,0,0,1
535537,2,0,0,1
535625,1,0,3,-1
535627,0,0,3,-1
535629,1,0,7,-1
535631,0,0,7,-1
535633,1,0,9,-1
535635,0,0,9,-1
535637,1,0,1,-1
535639,0,0,1,-1
535641,1,0,4,-1
535643,0,0,4,-1
535645,1,0,2,-1
535647,0,0,2,-1
535649,1,0,5,-1
535651,0,0,5,-1
535653,1,0,6,-1
535655,0,0,6,-1
535657,1,0,8,-1
535659,0,0,8,-1
535665,2,0,0,0
535667,2,0,0,1
535844,1,0,3,-1
535846,0,0,3,-1
535848,1,0,7,-1
535850,0,0,7,-1
535852,1,0,9,-1
535854,0,0,9,-1
535856,1,0,1,-1
535858,0,0,1,-1
535860,1,0,4,-1
535862,0,0,4,-1
535864,1,0,2,-1
535866,0,0,2,-1
535868,1,0,5,-1
535870,0,0,5,-1
535872,1,0,6,-1
535874,0,0,6,-1
535876,1,0,8,-1
535878,0,0,8,-1
536660,1,0,3,-1
536662,0,0,3,-1
536664,1,0,7,-1
536666,0,0,7,-1
536668,1,0,9,-1
536670,0,0,9,-1
536672,1,0,1,-1
536674,0,0,1,-1
536676,1,0,4,-1
536678,0,0,4,-1
536680,1,0,2,-1
536682,0,0,2,-1
536684,1,0,5,-1
536686,0,0,5,-1
536688,1,0,6,-1
536690,0,0,6,-1
536692,1,0,8,-1
536694,0,0,8,-1
536707,2,0,0,0
536709,2,0,0,1
537552,1,0,3,-1
537554,0,0,3,-1
537556,1,0,7,-1
537558,0,0,7,-1
537560,1,0,9,-1
537562,0,0,9,-1
537564,1,0,1,-1
537566,0,0,1,-1
537568,1,0,4,-1
537570,0,0,4,-1
537572,1,0,2,-1
537574,0,0,2,-1
537576,1,0,5,-1
537578,0,0,5,-1
537580,1,0,6,-1
537582,0,0,6,-1
537584,1,0,8,-1
537586,0,0,8,-1
537592,2,0,0,0
537594,2,0,0,1
537821,1,0,3,-1
537823,0,0,3,-1
537825,1,0,7,-1
537827,0,0,7,-1
537829,1,0,9,-1
537831,0,0,9,-1
537833,1,0,1,-1
537835,0,0,1,-1
537837,1,0,4,-1
537839,0,0,4,-1
537841,1,0,2,-1
537843,0,0,2,-1
537845,1,0,5,-1
537847,0,0,5,-1
537849,1,0,6,-1
537851,0,0,6,-1
537853,1,0,8,-1
537855,0,0,8,-1
537861,2,0,0,0
537863,2,0,0,1
537987,1,0,3,-1
537989,0,0,3,-1
537991,1,0,7,-1
537993,0,0,7,-1
537995,1,0,9,-1
537997,0,0,9,-1
537999,1,0,1,-1
538001,0,0,1,-1
538003,1,0,4,-1
538005,0,0,4,-1
538007,1,0,2,-1
538009,0,0,2,-1
538011,1,0,5,-1
538013,0,0,5,-1
538015,1,0,6,-1
538017,0,0,6,-1
538019,1,0,8,-1
538021,0,0,8,-1
538061,2,0,0,0
538063,2,0,0,1
538254,1,0,3,-1
538256,0,0,3,-1
538258,1,0,7,-1
538260,0,0,7,-1
538262,1,0,9,-1
538264,0,0,9,-1
538266,1,0,1,-1
538268,0,0,1,-1
538270,1,0,4,-1
538272,0,0,4,-1
538274,1,0,2,-1
538276,0,0,2,-1
538278,1,0,5,-1
538280,0,0,5,-1
538282,1,0,6,-1
538284,0,0,6,-1
538286,1,0,8,-1
538288,0,0,8,-1
538294,2,0,0,0
538296,2,0,0,1
571828,1,0,3,-1
571830,0,0,3,-1
571832,1,0,7,-1
571834,0,0,7,-1
571836,1,0,9,-1
571838,0,0,9,-1
571840,1,0,1,-1
571842,0,0,1,-1
571844,1,0,4,-1
571846,0,0,4,-1
571848,1,0,2,-1
571850,0,0,2,-1
571852,1,0,5,-1
571854,0,0,5,-1
571856,1,0,6,-1
571858,0,0,6,-1
571860,1,0,8,-1
571862,0,0,8,-1
571918,0,0,1,-1
575838,1,0,3,-1
575840,0,0,3,-1
575842,1,0,7,-1
575844,0,0,7,-1
575846,1,0,9,-1
575848,0,0,9,-1
575850,1,0,1,-1
575852,1,0,4,-1
575854,0,0,4,-1
575856,1,0,2,-1
575858,0,0,2,-1
575860,1,0,5,-1
575862,0,0,5,-1
575864,1,0,6,-1
575866,0,0,6,-1
575868,1,0,8,-1
575870,0,0,8,-1
575876,2,0,0,0
575881,2,0,0,1
575927,0,0,1,-1
586234,0,0,8,-1
588170,0,0,7,-1
588187,1,0,3,-1
588189,0,0,3,-1
588191,1,0,7,-1
588193,1,0,9,-1
588195,0,0,9,-1
588197,1,0,1,-1
588199,0,0,1,-1
588201,1,0,4,-1
588203,0,0,4,-1
588205,1,0,2,-1
588207,0,0,2,-1
588209,1,0,5,-1
588211,0,0,5,-1
588213,1,0,6,-1
588215,0,0,6,-1
588217,1,0,8,-1
588219,0,0,8,-1
588228,2,0,0,0
588230,2,0,0,1
588758,2,0,0,0
588763,2,0,0,1
588781,1,0,3,-1
588783,0,0,3,-1
588785,1,0,7,-1
588787,0,0,7,-1
588789,1,0,9,-1
588791,0,0,9,-1
588793,1,0,1,-1
588795,0,0,1,-1
588797,1,0,4,-1
588799,0,0,4,-1
588801,1,0,2,-1
588803,0,0,2,-1
588805,1,0,5,-1
588807,0,0,5,-1
588809,1,0,6,-1
588811,0,0,6,-1
588813,1,0,8,-1
588815,0,0,8,-1
588821,0,0,1,-1
589154,1,0,3,-1
589156,0,0,3,-1
589158,1,0,7,-1
589160,0,0,7,-1
589162,1,0,9,-1
589164,0,0,9,-1
589166,1,0,1,-1
589168,0,0,1,-1
589171,1,0,4,-1
589173,0,0,4,-1
589175,1,0,2,-1
589177,0,0,2,-1
589181,1,0,5,-1
589183,0,0,5,-1
589185,1,0,6,-1
589187,0,0,6,-1
589189,1,0,8,-1
589191,0,0,8,-1
589197,2,0,0,0
589202,2,0,0,1
590198,2,0,0,0
590264,2,0,0,0
590355,1,0,3,-1
590357,0,0,3,-1
590359,1,0,7,-1
590361,0,0,7,-1
590363,1,0,9,-1
590365,0,0,9,-1
590367,1,0,1,-1
590369,0,0,1,-1
590371,1,0,4,-1
590373,0,0,4,-1
590375,1,0,2,-1
590377,0,0,2,-1
590379,1,0,5,-1
590381,0,0,5,-1
590383,1,0,6,-1
590385,0,0,6,-1
590387,1,0,8,-1
590389,0,0,8,-1
590445,1,0,3,-1
590447,0,0,3,-1
590449,1,0,7,-1
590451,0,0,7,-1
590453,1,0,9,-1
590455,0,0,9,-1
590457,1,0,1,-1
590459,0,0,1,-1
590461,1,0,4,-1
590463,0,0,4,-1
590465,1,0,2,-1
590467,0,0,2,-1
590473,1,0,5,-1
590475,0,0,5,-1
590477,1,0,6,-1
590479,0,0,6,-1
590481,1,0,8,-1
590483,0,0,8,-1
590489,2,0,0,0
590491,2,0,0,1
590591,1,0,3,-1
590593,0,0,3,-1
590595,1,0,7,-1
590597,0,0,7,-1
590599,1,0,9,-1
590601,0,0,9,-1
590603,1,0,1,-1
590605,0,0,1,-1
590607,1,0,4,-1
590609,0,0,4,-1
590611,1,0,2,-1
590613,0,0,2,-1
590619,1,0,5,-1
590621,0,0,5,-1
590623,1,0,6,-1
590625,0,0,6,-1
590627,1,0,8,-1
590629,0,0,8,-1
590639,2,0,0,0
590641,2,0,0,1
590737,1,0,3,-1
590739,0,0,3,-1
590741,1,0,7,-1
590743,0,0,7,-1
590745,1,0,9,-1
590747,0,0,9,-1
590749,1,0,1,-1
590751,0,0,1,-1
590753,1,0,4,-1
590755,0,0,4,-1
590757,1,0,2,-1
590759,0,0,2,-1
590765,1,0,5,-1
590767,0,0,5,-1
590769,1,0,6,-1
590771,0,0,6,-1
590773,1,0,8,-1
590775,0,0,8,-1
590995,1,0,3,-1
590997,0,0,3,-1
590999,1,0,7,-1
591001,0,0,7,-1
591003,1,0,9,-1
591005,0,0,9,-1
591007,1,0,1,-1
591009,0,0,1,-1
591011,1,0,4,-1
591013,0,0,4,-1
591015,1,0,2,-1
591017,0,0,2,-1
591023,1,0,5,-1
591025,0,0,5,-1
591027,1,0,6,-1
591029,0,0,6,-1
591031,1,0,8,-1
591033,0,0,8,-1
591039,2,0,0,0
591041,2,0,0,1
591382,1,0,3,-1
591384,0,0,3,-1
591386,1,0,7,-1
591388,0,0,7,-1
591390,1,0,9,-1
591392,0,0,9,-1
591394,1,0,1,-1
591396,1,0,4,-1
591398,0,0,4,-1
591400,1,0,2,-1
591402,0,0,2,-1
591408,1,0,5,-1
591410,0,0,5,-1
591412,1,0,6,-1
591414,0,0,6,-1
591416,1,0,8,-1
591842,2,0,0,0
591844,2,0,0,1
591855,1,0,3,-1
591857,0,0,3,-1
591859,1,0,7,-1
591877,0,0,7,-1
591879,1,0,9,-1
591881,0,0,9,-1
591883,1,0,1,-1
591885,0,0,1,-1
591887,1,0,4,-1
591889,0,0,4,-1
591891,1,0,2,-1
591893,0,0,2,-1
591901,1,0,5,-1
591903,0,0,5,-1
591905,1,0,6,-1
591907,0,0,6,-1
591909,1,0,8,-1
591911,0,0,8,-1
593519,2,0,0,0
593521,2,0,0,1
593619,2,0,0,0
593621,2,0,0,1
593826,1,0,3,-1
593828,0,0,3,-1
593830,1,0,7,-1
593832,0,0,7,-1
593834,1,0,9,-1
593836,0,0,9,-1
593838,1,0,1,-1
593840,0,0,1,-1
593842,1,0,4,-1
593844,0,0,4,-1
593846,1,0,2,-1
593848,0,0,2,-1
593854,1,0,5,-1
593856,0,0,5,-1
593858,1,0,6,-1
593860,0,0,6,-1
593862,1,0,8,-1
593864,0,0,8,-1
594118,1,0,3,-1
594120,0,0,3,-1
594122,1,0,7,-1
594124,0,0,7,-1
594126,1,0,9,-1
594128,0,0,9,-1
594130,1,0,1,-1
594132,0,0,1,-1
594134,1,0,4,-1
594136,0,0,4,-1
594138,1,0,2,-1
594140,0,0,2,-1
594146,1,0,5,-1
594148,0,0,5,-1
594150,1,0,6,-1
594152,0,0,6,-1
594154,1,0,8,-1
594156,0,0,8,-1
594162,2,0,0,0
594164,2,0,0,1
594284,1,0,3,-1
594286,0,0,3,-1
594288,1,0,7,-1
594290,0,0,7,-1
594292,1,0,9,-1
594294,0,0,9,-1
594296,1,0,1,-1
594298,0,0,1,-1
594300,1,0,4,-1
594302,0,0,4,-1
594304,1,0,2,-1
594306,0,0,2,-1
594312,1,0,5,-1
594314,0,0,5,-1
594316,1,0,6,-1
594318,0,0,6,-1
594320,1,0,8,-1
594322,0,0,8,-1
603367,2,0,0,1
603664,2,0,0,1
604255,0,0,1,-1
604477,1,0,3,-1
604479,0,0,3,-1
604481,1,0,7,-1
604483,0,0,7,-1
604485,1,0,9,-1
604487,0,0,9,-1
604489,1,0,1,-1
604491,0,0,1,-1
604493,1,0,4,-1
604495,0,0,4,-1
604497,1,0,2,-1
604499,0,0,2,-1
604505,1,0,5,-1
604507,0,0,5,-1
604509,1,0,6,-1
604511,0,0,6,-1
604513,1,0,8,-1
604515,0,0,8,-1
604532,1,0,3,-1
604534,0,0,3,-1
604536,1,0,7,-1
604538,0,0,7,-1
604540,1,0,9,-1
604545,2,0,0,0
604547,2,0,0,0
604555,2,0,0,1
604557,2,0,0,1
604681,0,0,9,-1
604683,1,0,1,-1
604685,1,0,4,-1
604687,0,0,4,-1
604689,1,0,2,-1
604691,0,0,2,-1
604697,1,0,5,-1
604699,0,0,5,-1
604701,1,0,6,-1
604703,0,0,6,-1
604705,1,0,8,-1
604707,0,0,8,-1
604893,0,0,3,-1
604896,1,0,7,-1
604898,0,0,7,-1
604900,1,0,9,-1
604902,0,0,9,-1
604904,1,0,1,-1
604906,0,0,1,-1
604986,0,0,4,-1
604988,1,0,2,-1
604990,0,0,2,-1
604996,1,0,5,-1
604998,1,0,6,-1
605000,0,0,6,-1
605002,1,0,8,-1
605004,0,0,8,-1
605008,2,0,0,1
605666,1,0,3,-1
605668,0,0,3,-1
605670,1,0,7,-1
605672,0,0,7,-1
605674,1,0,9,-1
605676,0,0,9,-1
605678,1,0,1,-1
605680,0,0,1,-1
605682,1,0,4,-1
605684,0,0,4,-1
605686,1,0,2,-1
605688,0,0,2,-1
605690,1,0,5,-1
605692,0,0,5,-1
605694,1,0,6,-1
605696,0,0,6,-1
605698,1,0,8,-1
605700,0,0,8,-1
605706,2,0,0,0
605708,2,0,0,1
606162,2,0,0,0
606201,0,0,1,-1
606203,2,0,0,0
606205,2,0,0,1
607222,2,0,0,0
607224,2,0,0,1
607333,1,0,3,-1
607335,0,0,3,-1
607337,1,0,7,-1
607339,0,0,7,-1
607341,1,0,9,-1
607343,0,0,9,-1
607345,1,0,1,-1
607347,0,0,1,-1
607349,1,0,4,-1
607351,0,0,4,-1
607353,1,0,2,-1
607355,0,0,2,-1
607361,1,0,5,-1
607363,0,0,5,-1
607365,1,0,6,-1
607367,0,0,6,-1
607369,1,0,8,-1
607371,0,0,8,-1
608332,2,0,0,0
608334,2,0,0,1
608964,1,0,3,-1
608966,0,0,3,-1
608968,1,0,7,-1
608970,0,0,7,-1
608972,1,0,9,-1
608974,0,0,9,-1
608976,1,0,1,-1
608978,0,0,1,-1
608980,1,0,4,-1
608982,0,0,4,-1
608984,1,0,2,-1
608986,0,0,2,-1
608992,1,0,5,-1
608994,0,0,5,-1
608996,1,0,6,-1
608998,0,0,6,-1
609000,1,0,8,-1
609002,0,0,8,-1
609631,1,0,3,-1
609633,0,0,3,-1
609635,1,0,7,-1
609637,0,0,7,-1
609639,1,0,9,-1
609641,0,0,9,-1
609643,1,0,1,-1
609645,0,0,1,-1
609647,1,0,4,-1
609649,0,0,4,-1
609651,1,0,2,-1
609653,0,0,2,-1
609659,1,0,5,-1
609661,0,0,5,-1
609663,1,0,6,-1
609665,0,0,6,-1
609667,1,0,8,-1
609669,0,0,8,-1
609679,2,0,0,0
609681,2,0,0,1
610039,1,0,3,-1
610041,0,0,3,-1
610043,1,0,7,-1
610045,0,0,7,-1
610047,1,0,9,-1
610049,0,0,9,-1
610051,1,0,1,-1
610053,1,0,4,-1
610055,0,0,4,-1
610057,1,0,2,-1
610059,0,0,2,-1
610065,1,0,5,-1
610067,0,0,5,-1
610069,1,0,6,-1
610071,0,0,6,-1
610073,1,0,8,-1
610075,0,0,8,-1
612395,2,0,0,0
612400,2,0,0,1
612571,0,0,1,-1
612591,1,0,3,-1
612595,0,0,3,-1
612599,1,0,7,-1
612603,0,0,7,-1
612607,1,0,9,-1
612611,0,0,9,-1
612615,1,0,1,-1
612619,1,0,4,-1
612623,0,0,4,-1
612627,1,0,2,-1
612631,0,0,2,-1
612643,1,0,5,-1
612647,0,0,5,-1
612651,1,0,6,-1
612655,0,0,6,-1
612659,1,0,8,-1
612663,0,0,8,-1
613206,2,0,0,0
613208,2,0,0,1
613250,1,0,3,-1
613252,0,0,3,-1
613254,1,0,7,-1
613256,0,0,7,-1
613258,1,0,9,-1
613260,0,0,9,-1
613262,1,0,1,-1
613264,0,0,1,-1
613266,1,0,4,-1
613268,0,0,4,-1
613270,1,0,2,-1
613272,0,0,2,-1
613278,1,0,5,-1
613280,0,0,5,-1
613282,1,0,6,-1
613284,0,0,6,-1
613286,1,0,8,-1
613288,0,0,8,-1
613967,1,0,3,-1
613969,0,0,3,-1
613971,1,0,7,-1
613973,0,0,7,-1
613975,1,0,9,-1
613977,0,0,9,-1
613979,1,0,1,-1
613981,0,0,1,-1
613983,1,0,4,-1
613985,0,0,4,-1
613987,1,0,2,-1
613989,0,0,2,-1
613995,1,0,5,-1
613997,0,0,5,-1
613999,1,0,6,-1
614001,0,0,6,-1
614003,1,0,8,-1
614005,0,0,8,-1
614108,2,0,0,0
614110,2,0,0,1
615176,2,0,0,0
615181,2,0,0,1
615248,1,0,3,-1
615250,0,0,3,-1
615252,1,0,7,-1
615254,0,0,7,-1
615256,1,0,9,-1
615258,0,0,9,-1
615260,1,0,1,-1
615262,0,0,1,-1
615264,1,0,4,-1
615266,0,0,4,-1
615268,1,0,2,-1
615270,0,0,2,-1
615276,1,0,5,-1
615278,0,0,5,-1
615280,1,0,6,-1
615282,0,0,6,-1
615284,1,0,8,-1
615286,0,0,8,-1
616011,2,0,0,0
616013,2,0,0,1
617820,1,0,3,-1
617822,1,0,4,-1
618355,1,0,3,-1
618364,0,0,3,-1
618373,1,0,7,-1
618382,0,0,7,-1
618391,1,0,9,-1
618400,0,0,9,-1
618409,1,0,1,-1
618418,0,0,1,-1
618427,1,0,4,-1
618436,0,0,4,-1
618445,1,0,2,-1
618454,0,0,2,-1
618481,1,0,5,-1
618602,0,0,5,-1
618611,1,0,6,-1
618620,0,0,6,-1
618629,1,0,8,-1
618638,0,0,8,-1
618677,1,0,3,-1
618679,0,0,3,-1
618681,1,0,7,-1
618683,0,0,7,-1
618685,1,0,9,-1
618687,0,0,9,-1
618689,1,0,1,-1
618691,0,0,1,-1
618693,1,0,4,-1
618695,0,0,4,-1
618697,1,0,2,-1
618699,0,0,2,-1
618705,1,0,5,-1
618707,0,0,5,-1
618709,1,0,6,-1
618711,0,0,6,-1
618713,1,0,8,-1
618715,0,0,8,-1
618721,2,0,0,0
618723,2,0,0,1
618882,1,0,3,-1
618884,0,0,3,-1
618886,1,0,7,-1
618888,0,0,7,-1
618890,1,0,9,-1
618892,0,0,9,-1
618894,1,0,1,-1
618896,0,0,1,-1
618898,1,0,4,-1
618900,0,0,4,-1
618902,1,0,2,-1
618904,0,0,2,-1
618910,1,0,5,-1
618912,0,0,5,-1
618914,1,0,6,-1
618916,0,0,6,-1
618918,1,0,8,-1
618920,0,0,8,-1
618926,2,0,0,0
618928,2,0,0,1
619231,1,0,3,-1
619285,0,0,3,-1
619339,1,0,7,-1
619393,0,0,7,-1
619447,1,0,9,-1
619501,0,0,9,-1
619555,1,0,1,-1
619609,0,0,1,-1
619663,1,0,4,-1
619717,0,0,4,-1
619771,1,0,2,-1
619825,0,0,2,-1
619987,1,0,5,-1
620041,0,0,5,-1
620095,1,0,6,-1
620149,0,0,6,-1
620203,1,0,8,-1
620257,0,0,8,-1
620423,2,0,0,0
620476,2,0,0,1
621762,1,0,3,-1
621764,0,0,3,-1
621766,1,0,7,-1
621768,0,0,7,-1
621770,1,0,9,-1
621772,0,0,9,-1
621774,1,0,1,-1
621776,0,0,1,-1
621778,1,0,4,-1
621780,0,0,4,-1
621782,1,0,2,-1
621784,0,0,2,-1
621790,1,0,5,-1
621792,0,0,5,-1
621794,1,0,6,-1
621796,0,0,6,-1
621798,1,0,8,-1
621800,0,0,8,-1
621806,2,0,0,0
621808,2,0,0,1
622646,1,0,3,-1
622648,0,0,3,-1
622650,1,0,7,-1
622652,0,0,7,-1
622654,1,0,9,-1
622656,0,0,9,-1
622658,1,0,1,-1
622660,0,0,1,-1
622662,1,0,4,-1
622664,0,0,4,-1
622666,1,0,2,-1
622668,0,0,2,-1
622674,1,0,5,-1
622676,0,0,5,-1
622678,1,0,6,-1
622680,0,0,6,-1
622682,1,0,8,-1
622684,0,0,8,-1
622690,2,0,0,0
622692,2,0,0,1
623827,0,0,5,-1
624017,2,0,0,0
624019,2,0,0,1
625112,1,0,3,-1
625114,0,0,3,-1
625116,1,0,7,-1
625118,0,0,7,-1
625120,1,0,9,-1
625122,0,0,9,-1
625124,1,0,1,-1
625126,0,0,1,-1
625128,1,0,4,-1
625130,0,0,4,-1
625132,1,0,2,-1
625134,0,0,2,-1
625140,1,0,5,-1
625142,0,0,5,-1
625144,1,0,6,-1
625146,0,0,6,-1
625148,1,0,8,-1
625150,0,0,8,-1
626031,1,0,3,-1
626033,0,0,3,-1
626035,1,0,7,-1
626037,0,0,7,-1
626040,1,0,9,-1
626042,0,0,9,-1
626044,1,0,1,-1
626046,0,0,1,-1
626048,1,0,4,-1
626050,0,0,4,-1
626052,1,0,2,-1
626054,0,0,2,-1
626060,1,0,5,-1
626062,0,0,5,-1
626064,1,0,6,-1
626066,0,0,6,-1
626068,1,0,8,-1
626070,0,0,8,-1
626079,2,0,0,0
626082,2,0,0,1
626194,2,0,0,0
626196,2,0,0,1
627141,1,0,3,-1
627143,0,0,3,-1
627145,1,0,7,-1
627147,0,0,7,-1
627149,1,0,9,-1
627151,0,0,9,-1
627153,1,0,1,-1
627155,0,0,1,-1
627157,1,0,4,-1
627159,0,0,4,-1
627161,1,0,2,-1
627163,0,0,2,-1
627169,1,0,5,-1
627171,0,0,5,-1
627173,1,0,6,-1
627175,0,0,6,-1
627177,1,0,8,-1
627179,0,0,8,-1
627318,2,0,0,0
627320,2,0,0,1
627510,1,0,3,-1
627512,0,0,3,-1
627514,1,0,7,-1
627516,0,0,7,-1
627518,1,0,9,-1
627520,0,0,9,-1
627522,1,0,1,-1
627524,0,0,1,-1
627526,1,0,4,-1
627528,0,0,4,-1
627530,1,0,2,-1
627532,0,0,2,-1
627538,1,0,5,-1
627540,0,0,5,-1
627542,1,0,6,-1
627544,0,0,6,-1
627546,1,0,8,-1
627548,0,0,8,-1
627554,2,0,0,0
627556,2,0,0,1
627707,1,0,3,-1
627709,0,0,3,-1
627711,1,0,7,-1
627713,0,0,7,-1
627715,1,0,9,-1
627717,0,0,9,-1
627719,1,0,1,-1
627721,0,0,1,-1
627723,1,0,4,-1
627725,0,0,4,-1
627727,1,0,2,-1
627729,0,0,2,-1
627735,1,0,5,-1
627737,0,0,5,-1
627739,1,0,6,-1
627741,0,0,6,-1
627743,1,0,8,-1
627745,0,0,8,-1
627754,2,0,0,0
627756,2,0,0,1
627959,1,0,3,-1
627961,0,0,3,-1
627963,1,0,7,-1
627965,0,0,7,-1
627967,1,0,9,-1
627969,0,0,9,-1
627971,1,0,1,-1
627973,0,0,1,-1
627975,1,0,4,-1
627977,0,0,4,-1
627979,1,0,2,-1
627987,0,0,2,-1
627993,1,0,5,-1
627995,0,0,5,-1
627997,1,0,6,-1
627999,0,0,6,-1
628001,1,0,8,-1
628003,0,0,8,-1
628037,2,0,0,0
628039,2,0,0,1
628579,1,0,3,-1
628582,0,0,3,-1
628585,1,0,9,-1
628588,0,0,9,-1
628596,1,0,4,-1
628599,0,0,4,-1
628601,1,0,2,-1
628604,0,0,2,-1
628613,1,0,5,-1
628616,0,0,5,-1
628619,1,0,6,-1
628621,0,0,6,-1
628623,1,0,8,-1
628625,0,0,8,-1
630482,2,0,0,0
630484,2,0,0,1
630646,1,0,3,-1
630650,0,0,3,-1
630654,1,0,7,-1
630658,0,0,7,-1
630662,1,0,9,-1
630666,0,0,9,-1
630670,1,0,1,-1
630674,0,0,1,-1
630678,1,0,4,-1
630682,0,0,4,-1
630686,1,0,2,-1
630690,0,0,2,-1
630702,1,0,5,-1
630706,0,0,5,-1
630710,1,0,6,-1
630714,0,0,6,-1
630718,1,0,8,-1
630722,0,0,8,-1
631313,1,0,3,-1
631315,0,0,3,-1
631317,1,0,7,-1
631319,0,0,7,-1
631321,1,0,9,-1
631323,0,0,9,-1
631325,1,0,1,-1
631327,0,0,1,-1
631329,1,0,4,-1
631331,0,0,4,-1
631333,1,0,2,-1
631335,0,0,2,-1
631341,1,0,5,-1
631343,0,0,5,-1
631345,1,0,6,-1
631347,0,0,6,-1
631349,1,0,8,-1
631351,0,0,8,-1
631368,1,0,3,-1
631370,0,0,3,-1
631372,1,0,7,-1
631374,0,0,7,-1
631376,1,0,9,-1
631378,0,0,9,-1
631380,1,0,1,-1
631382,0,0,1,-1
631384,1,0,4,-1
631386,0,0,4,-1
631388,1,0,2,-1
631390,0,0,2,-1
631396,1,0,5,-1
631398,0,0,5,-1
631400,1,0,6,-1
631402,0,0,6,-1
631404,1,0,8,-1
631406,0,0,8,-1
631412,2,0,0,0
631414,2,0,0,0
631416,2,0,0,1
631418,2,0,0,1
633283,1,0,3,-1
633285,0,0,3,-1
633287,1,0,7,-1
633289,0,0,7,-1
633291,1,0,9,-1
633293,0,0,9,-1
633295,1,0,1,-1
633297,0,0,1,-1
633299,1,0,4,-1
633301,0,0,4,-1
633303,1,0,2,-1
633305,0,0,2,-1
633311,1,0,5,-1
633313,0,0,5,-1
633315,1,0,6,-1
633317,0,0,6,-1
633319,1,0,8,-1
633321,0,0,8,-1
633327,2,0,0,0
633329,2,0,0,1
636287,1,0,3,-1
636289,0,0,3,-1
636291,1,0,7,-1
636293,0,0,7,-1
636295,1,0,9,-1
636297,0,0,9,-1
636299,1,0,1,-1
636301,0,0,1,-1
636303,1,0,4,-1
636305,0,0,4,-1
636307,1,0,2,-1
636309,0,0,2,-1
636315,1,0,5,-1
636317,0,0,5,-1
636319,1,0,6,-1
636321,0,0,6,-1
636323,1,0,8,-1
636325,0,0,8,-1
636344,2,0,0,0
636346,2,0,0,1
638084,0,0,1,-1
638086,2,0,0,0
638603,2,0,0,1
642435,1,0,3,-1
642437,0,0,3,-1
642439,1,0,7,-1
642441,0,0,7,-1
642443,1,0,9,-1
642445,0,0,9,-1
642447,1,0,1,-1
642449,0,0,1,-1
642451,1,0,4,-1
642453,0,0,4,-1
642455,1,0,2,-1
642457,0,0,2,-1
642463,1,0,5,-1
642465,0,0,5,-1
642467,1,0,6,-1
642469,0,0,6,-1
642471,1,0,8,-1
642473,0,0,8,-1
642486,2,0,0,0
642488,2,0,0,1
642591,1,0,3,-1
642593,0,0,3,-1
642595,1,0,7,-1
642597,0,0,7,-1
642599,1,0,9,-1
642601,0,0,9,-1
642603,1,0,1,-1
642605,0,0,1,-1
642607,1,0,4,-1
642609,0,0,4,-1
642611,1,0,2,-1
642613,0,0,2,-1
642619,1,0,5,-1
