ID,GarrEncounterID,GarrEncounterSetID,OrderIndex,BoardIndex,GarrMissionID
4203,1727,0,1,-1,1340
4204,1728,0,2,-1,1340
4205,1729,0,0,-1,1344
4206,1730,0,1,-1,1344
4208,1208,0,0,-1,1336
4209,1732,0,1,-1,1336
4210,1733,0,2,-1,1336
4211,1223,0,0,-1,1342
4212,1224,0,1,-1,1342
4214,1277,0,0,-1,1343
4215,1343,0,1,-1,1343
4217,1735,0,0,-1,1338
4218,1736,0,1,-1,1338
4220,1173,0,0,-1,1337
4221,1738,0,1,-1,1337
4223,1187,0,0,-1,1341
4224,1670,0,1,-1,1341
4225,1723,0,2,-1,1341
4226,1177,0,0,-1,1339
4227,1180,0,1,-1,1339
4229,1197,0,0,-1,1353
4230,1740,0,1,-1,1353
4231,1741,0,2,-1,1353
4232,1742,0,0,-1,1354
4233,1744,0,1,-1,1354
4234,1743,0,2,-1,1354
4235,1745,0,0,-1,1355
4236,1746,0,1,-1,1355
4237,1747,0,2,-1,1355
4238,1748,0,0,-1,1356
4239,1749,0,1,-1,1356
4240,1008,0,2,-1,1356
4241,1750,0,0,-1,1357
4242,1751,0,1,-1,1357
4243,1752,0,2,-1,1357
4244,1753,0,0,-1,1348
4245,1754,0,1,-1,1348
4246,1755,0,2,-1,1348
4247,1757,0,0,-1,1349
4248,1756,0,1,-1,1349
4249,1744,0,2,-1,1349
4250,1759,0,0,-1,1351
4251,1758,0,1,-1,1351
4252,1760,0,2,-1,1351
4253,1762,0,0,-1,1350
4254,1761,0,1,-1,1350
4255,1763,0,2,-1,1350
4277,1159,0,0,-1,1388
4278,1158,0,1,-1,1388
4279,1161,0,2,-1,1388
4280,1765,0,0,-1,1279
4281,1764,0,1,-1,1279
4283,1765,0,0,-1,1282
4284,1764,0,1,-1,1282
4285,1465,0,2,-1,1282
4286,1765,0,0,-1,1281
4287,1764,0,1,-1,1281
4288,1465,0,2,-1,1281
4289,1765,0,0,-1,1280
4290,1764,0,1,-1,1280
4291,1465,0,2,-1,1280
4292,1465,0,2,-1,1279
4293,1766,0,0,-1,1295
4294,1767,0,1,-1,1295
4295,1580,0,2,-1,1295
4296,1766,0,0,-1,1301
4297,1767,0,1,-1,1301
4298,1580,0,2,-1,1301
4299,1766,0,0,-1,1297
4300,1767,0,1,-1,1297
4301,1580,0,2,-1,1297
4302,1766,0,0,-1,1299
4303,1767,0,1,-1,1299
4304,1580,0,2,-1,1299
4305,1768,0,0,-1,1296
4306,1769,0,1,-1,1296
4307,1770,0,2,-1,1296
4308,1768,0,0,-1,1302
4309,1769,0,1,-1,1302
4310,1770,0,2,-1,1302
4311,1768,0,0,-1,1298
4312,1769,0,1,-1,1298
4313,1580,0,2,-1,1298
4314,1768,0,0,-1,1300
4315,1769,0,1,-1,1300
4316,1770,0,2,-1,1300
4317,1771,0,0,-1,1311
4318,1772,0,1,-1,1311
4319,1773,0,2,-1,1311
4320,1771,0,0,-1,1303
4321,1772,0,1,-1,1303
4322,1773,0,2,-1,1303
4323,1771,0,0,-1,1315
4324,1772,0,1,-1,1315
4325,1773,0,2,-1,1315
4326,1771,0,0,-1,1307
4327,1772,0,1,-1,1307
4328,1773,0,2,-1,1307
4329,1775,0,0,-1,1312
4330,1774,0,1,-1,1312
4331,1776,0,2,-1,1312
4332,1775,0,0,-1,1304
4333,1774,0,1,-1,1304
4334,1776,0,2,-1,1304
4335,1775,0,0,-1,1316
4336,1774,0,1,-1,1316
4337,1776,0,2,-1,1316
4338,1775,0,0,-1,1308
4339,1774,0,1,-1,1308
4340,1776,0,2,-1,1308
4341,1778,0,0,-1,1313
4342,1777,0,1,-1,1313
4343,1779,0,2,-1,1313
4344,1778,0,0,-1,1305
4345,1777,0,1,-1,1305
4346,1779,0,2,-1,1305
4347,1778,0,0,-1,1317
4348,1777,0,1,-1,1317
4349,1779,0,2,-1,1317
4350,1778,0,0,-1,1309
4351,1777,0,1,-1,1309
4352,1779,0,2,-1,1309
4353,1781,0,0,-1,1314
4354,1780,0,1,-1,1314
4355,1782,0,2,-1,1314
4356,1781,0,0,-1,1306
4357,1780,0,1,-1,1306
4358,1782,0,2,-1,1306
4359,1781,0,0,-1,1318
4360,1780,0,1,-1,1318
4361,1782,0,2,-1,1318
4362,1781,0,0,-1,1310
4363,1780,0,1,-1,1310
4364,1782,0,2,-1,1310
4365,1783,0,0,-1,1266
4366,1784,0,1,-1,1266
4368,1787,0,0,-1,1265
4369,1786,0,1,-1,1265
4370,1788,0,2,-1,1265
4371,1790,0,0,-1,1270
4372,1789,0,1,-1,1270
4373,1791,0,2,-1,1270
4374,1793,0,0,-1,1276
4375,1792,0,1,-1,1276
4376,1794,0,2,-1,1276
4377,1797,0,0,-1,1277
4378,1795,0,1,-1,1277
4379,1796,0,2,-1,1277
4380,1800,0,0,-1,1268
4381,1798,0,1,-1,1268
4382,1799,0,2,-1,1268
4383,1803,0,0,-1,1267
4384,1801,0,1,-1,1267
4385,1802,0,2,-1,1267
4386,1806,0,0,-1,1278
4387,1804,0,1,-1,1278
4388,1805,0,2,-1,1278
4389,1357,0,0,-1,1389
4390,1809,0,0,-1,1258
4391,1807,0,1,-1,1258
4392,1808,0,2,-1,1258
4393,1812,0,0,-1,1269
4394,1810,0,1,-1,1269
4395,1811,0,2,-1,1269
4396,1813,0,0,-1,1352
4397,1814,0,1,-1,1352
4398,1815,0,2,-1,1352
4399,1816,0,0,-1,1358
4400,1817,0,1,-1,1358
4401,1818,0,2,-1,1358
4402,1820,0,0,-1,1359
4403,1819,0,1,-1,1359
4404,1821,0,2,-1,1359
4405,1822,0,0,-1,1360
4406,1823,0,1,-1,1360
4407,927,0,2,-1,1360
4408,1825,0,0,-1,1361
4409,1824,0,1,-1,1361
4410,1826,0,2,-1,1361
4411,1830,0,0,-1,1362
4412,1350,0,1,-1,1362
4413,1828,0,2,-1,1362
4414,1353,0,0,-1,1363
4415,1312,0,1,-1,1363
4416,1831,0,2,-1,1363
4417,1305,0,0,-1,1364
4418,1306,0,1,-1,1364
4419,1832,0,2,-1,1364
4420,1833,0,0,-1,1365
4421,1834,0,1,-1,1365
4422,1713,0,2,-1,1365
4423,1836,0,0,-1,1366
4424,1835,0,1,-1,1366
4425,926,0,2,-1,1366
4426,1839,0,0,-1,1367
4427,1837,0,1,-1,1367
4428,1838,0,2,-1,1367
4429,1840,0,0,-1,1373
4430,1841,0,1,-1,1373
4431,1667,0,2,-1,1373
4432,1842,0,0,-1,1374
4433,1843,0,1,-1,1374
4434,1844,0,2,-1,1374
4435,1845,0,0,-1,1375
4436,1846,0,1,-1,1375
4437,1847,0,2,-1,1375
4438,1848,0,0,-1,1376
4439,1849,0,1,-1,1376
4440,1850,0,2,-1,1376
4441,1851,0,0,-1,1377
4442,1852,0,1,-1,1377
4443,1132,0,2,-1,1377
4444,1247,0,0,-1,1368
4445,1853,0,1,-1,1368
4446,1854,0,2,-1,1368
4447,1262,0,0,-1,1369
4448,1334,0,1,-1,1369
4449,1125,0,2,-1,1369
4450,1234,0,0,-1,1370
4451,1855,0,1,-1,1370
4452,1823,0,2,-1,1370
4453,1250,0,0,-1,1371
4454,1331,0,1,-1,1371
4455,1856,0,2,-1,1371
4456,1269,0,0,-1,1372
4457,1857,0,1,-1,1372
4458,1137,0,2,-1,1372
4482,1858,0,0,-1,1386
4483,1859,0,1,-1,1386
4485,1861,0,0,-1,1387
4486,1862,0,1,-1,1387
4487,1135,0,2,-1,1387
4488,1864,0,0,-1,1383
4489,1865,0,1,-1,1383
4490,1866,0,2,-1,1383
4502,1869,0,0,-1,1381
4503,1867,0,1,-1,1381
4504,1868,0,2,-1,1381
4505,1871,0,0,-1,1382
4506,1870,0,1,-1,1382
4507,1872,0,2,-1,1382
4508,1873,0,0,-1,1385
4509,1874,0,1,-1,1385
4510,1134,0,2,-1,1385
4511,1875,0,0,-1,1384
4512,1628,0,1,-1,1384
4513,1133,0,2,-1,1384
4515,1878,0,0,-1,1284
4518,1881,0,0,-1,1378
4519,1880,0,1,-1,1378
4520,1882,0,2,-1,1378
4521,1884,0,0,-1,1379
4522,1883,0,1,-1,1379
4523,1885,0,2,-1,1379
4524,1887,0,0,-1,1380
4525,1886,0,1,-1,1380
4526,1888,0,2,-1,1380
4530,1891,0,0,-1,1391
4531,1890,0,1,-1,1391
4532,1889,0,2,-1,1391
4533,1893,0,0,-1,1283
4534,1892,0,1,-1,1283
4535,1894,0,2,-1,1283
4536,1896,0,0,-1,1390
4537,1895,0,1,-1,1390
4538,1815,0,2,-1,1390
4539,1897,0,0,-1,1392
4540,1898,0,1,-1,1392
4541,1899,0,2,-1,1392
4542,1900,0,0,-1,1393
4543,1901,0,1,-1,1393
4544,1902,0,2,-1,1393
4545,1903,0,0,-1,1394
4546,1904,0,1,-1,1394
4547,1905,0,2,-1,1394
4548,1906,0,0,-1,1395
4549,1907,0,1,-1,1395
4550,1908,0,2,-1,1395
4551,926,0,2,-1,1337
4552,1909,0,2,-1,1386
4553,1910,0,2,-1,1238
4554,1785,0,2,-1,1266
4555,0,7,0,-1,956
4556,948,0,1,-1,956
4558,1911,0,0,-1,926
4615,0,30,0,-1,1417
4616,0,25,1,-1,1417
4617,0,24,0,-1,1418
4618,0,25,1,-1,1418
4619,0,23,2,-1,1418
4620,0,21,0,-1,1419
4621,0,22,1,-1,1419
4622,0,23,2,-1,1419
4623,0,36,0,-1,1420
4624,0,23,1,-1,1420
4625,0,25,2,-1,1420
4626,0,36,0,-1,1421
4627,0,25,2,-1,1421
4628,0,37,1,-1,1421
4629,0,38,0,-1,1422
4630,0,39,1,-1,1422
4631,0,23,2,-1,1422
4632,0,38,0,-1,1423
4633,0,39,1,-1,1423
4634,0,42,0,-1,1424
4635,0,25,1,-1,1424
4636,0,43,0,-1,1425
4637,0,23,1,-1,1425
4638,0,32,0,-1,1426
4639,0,23,2,-1,1426
4640,0,33,1,-1,1426
4641,0,34,0,-1,1427
4642,0,25,2,-1,1427
4643,0,35,1,-1,1427
4644,0,26,0,-1,1428
4645,0,23,1,-1,1428
4646,0,27,2,-1,1428
4647,0,28,0,-1,1429
4648,0,29,1,-1,1429
4649,0,36,0,-1,1430
4650,0,25,1,-1,1430
4651,0,36,0,-1,1431
4652,0,23,1,-1,1431
4653,0,38,0,-1,1432
4654,0,25,1,-1,1432
4655,0,40,0,-1,1433
4656,0,25,2,-1,1433
4657,0,41,1,-1,1433
4658,0,44,0,-1,1434
4659,0,23,2,-1,1434
4660,0,45,1,-1,1434
4661,0,46,0,-1,1435
4662,0,23,1,-1,1435
4663,0,25,2,-1,1435
4664,0,31,0,-1,1436
4665,0,23,1,-1,1436
4666,0,25,2,-1,1436
4667,1913,0,0,-1,1396
4668,1912,0,1,-1,1396
4669,1914,0,2,-1,1396
4670,1915,0,0,-1,1397
4671,1916,0,1,-1,1397
4672,1917,0,2,-1,1397
4673,1918,0,0,-1,1406
4674,1919,0,1,-1,1406
4675,1008,0,2,-1,1406
4676,1921,0,0,-1,1407
4677,1920,0,1,-1,1407
4678,1922,0,2,-1,1407
4679,1923,0,0,-1,1416
4680,1299,0,1,-1,1416
4681,1924,0,2,-1,1416
4682,1925,0,0,-1,1399
4683,1926,0,1,-1,1399
4684,1927,0,2,-1,1399
4685,1928,0,0,-1,1408
4686,1929,0,1,-1,1408
4687,1930,0,2,-1,1408
4688,1932,0,0,-1,1409
4689,1931,0,1,-1,1409
4690,1933,0,2,-1,1409
4691,1935,0,0,-1,1400
4692,1934,0,1,-1,1400
4693,1138,0,2,-1,1400
4694,1937,0,0,-1,1401
4695,1936,0,1,-1,1401
4696,1938,0,2,-1,1401
4697,1939,0,0,-1,1410
4698,1940,0,1,-1,1410
4699,918,0,2,-1,1410
4700,1942,0,0,-1,1411
4701,1941,0,1,-1,1411
4702,1943,0,2,-1,1411
4703,1945,0,0,-1,1398
4704,1944,0,1,-1,1398
4705,1854,0,2,-1,1398
4706,1947,0,0,-1,1402
4707,1946,0,1,-1,1402
4708,1823,0,2,-1,1402
4709,1948,0,0,-1,1403
4710,1949,0,1,-1,1403
4711,1950,0,2,-1,1403
4712,1951,0,0,-1,1412
4713,1952,0,1,-1,1412
4714,926,0,2,-1,1412
4715,1953,0,0,-1,1413
4716,1954,0,1,-1,1413
4717,1124,0,2,-1,1413
4718,1955,0,0,-1,1404
4719,1956,0,1,-1,1404
4720,1957,0,2,-1,1404
4721,1958,0,0,-1,1405
4722,1959,0,1,-1,1405
4723,1960,0,2,-1,1405
4724,1962,0,0,-1,1414
4725,1961,0,1,-1,1414
4726,1718,0,2,-1,1414
4727,1963,0,0,-1,1415
4728,1964,0,1,-1,1415
4729,1924,0,2,-1,1415
4733,0,31,0,-1,1443
4734,0,23,1,-1,1443
4735,0,25,2,-1,1443
4740,1193,0,0,-1,1454
4741,1163,0,1,-1,1454
4743,954,0,2,-1,1454
4744,1993,0,1,-1,954
4763,1994,0,0,-1,1491
4764,1852,0,1,-1,1491
4765,1447,0,2,-1,1491
4766,1955,0,0,-1,1492
4767,1614,0,1,-1,1492
4768,1844,0,2,-1,1492
4771,1995,0,0,-1,1496
4772,1996,0,1,-1,1496
4773,1997,0,2,-1,1496
4774,1285,0,0,-1,800
4775,1285,0,0,-1,817
4776,1280,0,0,-1,1231
4781,1998,0,0,-1,1502
4783,2006,0,0,-1,1504
4795,0,21,0,-1,1505
4796,0,22,1,-1,1505
4797,0,38,0,-1,1507
4798,0,39,1,-1,1507
4799,0,25,2,-1,1507
4800,0,44,0,-1,1511
4801,0,25,1,-1,1511
4802,0,23,2,-1,1511
4803,0,32,0,-1,1506
4804,0,33,1,-1,1506
4805,0,23,2,-1,1506
4806,2008,0,0,-1,1512
4807,2000,0,0,-1,1513
4811,1547,0,0,-1,1515
4814,1547,0,0,-1,1519
4817,1547,0,0,-1,1520
4818,1418,0,0,-1,1521
4819,1419,0,1,-1,1521
4820,1420,0,2,-1,1521
4821,1516,0,0,-1,1522
4822,1517,0,1,-1,1522
4823,1518,0,2,-1,1522
4824,1528,0,0,-1,1524
4825,1529,0,1,-1,1524
4826,1530,0,2,-1,1524
4829,1547,0,0,-1,1528
4830,1547,0,0,-1,1529
4831,1547,0,0,-1,1530
4846,2019,0,0,-1,1553
4847,2011,0,0,-1,1554
4848,2012,0,0,-1,1555
4849,2013,0,0,-1,1556
4850,2015,0,0,-1,1557
4851,2017,0,0,-1,1558
4852,2018,0,0,-1,1559
4853,2001,0,1,-1,1513
4854,2002,0,2,-1,1513
4856,2003,0,0,-1,1503
4857,2004,0,1,-1,1503
4858,2005,0,2,-1,1503
4859,2007,0,1,-1,1504
4860,2009,0,1,-1,1512
4861,2010,0,2,-1,1512
4862,1915,0,0,-1,1560
4863,1916,0,1,-1,1560
4864,1917,0,2,-1,1560
4865,1955,0,0,-1,1561
4866,1956,0,1,-1,1561
4867,1957,0,2,-1,1561
4868,1932,0,0,-1,1562
4869,1931,0,1,-1,1562
4870,1933,0,2,-1,1562
4871,1951,0,0,-1,1563
4872,1952,0,1,-1,1563
4873,926,0,2,-1,1563
4874,1953,0,0,-1,1564
4875,1954,0,1,-1,1564
4876,1124,0,2,-1,1564
4877,1962,0,0,-1,1565
4878,1961,0,1,-1,1565
4879,1718,0,2,-1,1565
4880,0,21,0,-1,1566
4881,0,22,1,-1,1566
4882,0,23,2,-1,1566
4883,0,36,0,-1,1567
4884,0,37,1,-1,1567
4885,0,25,2,-1,1567
4886,0,38,0,-1,1568
4887,0,39,1,-1,1568
4888,0,23,2,-1,1568
4889,925,0,1,-1,1554
4890,1382,0,1,-1,1555
4891,2014,0,1,-1,1556
4892,2016,0,1,-1,1557
4893,1131,0,2,-1,1557
4894,1134,0,1,-1,1558
4895,1723,0,1,-1,1559
4896,2020,0,1,-1,1553
4905,2021,0,0,-1,1583
4906,1723,0,1,-1,1583
4912,0,36,0,-1,1632
4913,0,37,1,-1,1632
4914,0,34,0,-1,1648
4915,0,35,1,-1,1648
4916,0,28,0,-1,1650
4917,0,29,1,-1,1650
4918,0,42,0,-1,1651
4919,0,45,1,-1,1651
4920,0,38,0,-1,1652
4921,0,39,1,-1,1652
4923,0,49,0,-1,1587
4924,0,50,1,-1,1587
4925,0,23,2,-1,1587
4926,0,49,0,-1,1588
4927,0,49,0,-1,1591
4928,0,49,0,-1,1589
4929,0,49,0,-1,1592
4930,0,49,0,-1,1590
4931,0,49,0,-1,1593
4932,0,30,0,-1,1605
4933,0,21,0,-1,1606
4934,0,36,0,-1,1607
4935,0,38,0,-1,1608
4936,0,46,0,-1,1609
4937,0,49,0,-1,1595
4938,0,43,0,-1,1621
4939,0,49,0,-1,1596
4940,0,30,0,-1,1610
4941,0,26,0,-1,1612
4942,0,36,0,-1,1615
4943,0,38,0,-1,1618
4944,0,49,0,-1,1597
4945,0,44,0,-1,1622
4946,0,49,0,-1,1598
4947,0,30,0,-1,1611
4948,0,21,0,-1,1613
4949,0,36,0,-1,1616
4950,0,40,0,-1,1619
4951,0,49,0,-1,1599
4952,0,38,0,-1,1620
4953,0,46,0,-1,1623
4954,0,49,0,-1,1594
4955,0,24,0,-1,1614
4956,0,36,0,-1,1617
4957,0,26,0,-1,1624
4958,0,32,0,-1,1625
4959,0,42,0,-1,1626
4960,0,40,0,-1,1627
4961,0,36,0,-1,1628
4962,0,31,0,-1,1661
4963,0,44,0,-1,1662
4964,0,40,0,-1,1663
4965,0,36,0,-1,1664
4966,0,49,0,-1,1600
4967,0,36,0,-1,1629
4968,0,26,0,-1,1633
4969,0,42,0,-1,1634
4970,0,38,0,-1,1635
4971,0,34,0,-1,1636
4972,0,51,0,-1,1666
4973,0,26,0,-1,1667
4974,0,42,0,-1,1668
4975,0,49,0,-1,1601
4976,0,38,0,-1,1669
4977,0,30,0,-1,1670
4978,0,49,0,-1,1665
4979,0,51,0,-1,1630
4980,0,21,0,-1,1637
4981,0,49,0,-1,1602
4982,0,51,0,-1,1672
4983,0,28,0,-1,1673
4984,0,38,0,-1,1638
4985,0,42,0,-1,1639
4986,0,30,0,-1,1640
4987,0,42,0,-1,1675
4988,0,32,0,-1,1676
4989,0,49,0,-1,1671
4990,0,51,0,-1,1656
4991,1918,0,0,-1,1657
4992,0,38,0,-1,1658
4993,0,43,0,-1,1659
4994,0,30,0,-1,1660
4995,0,49,0,-1,1655
4996,0,51,0,-1,1631
4997,0,21,0,-1,1641
4998,0,38,0,-1,1642
4999,0,44,0,-1,1643
5000,0,32,0,-1,1644
5001,0,49,0,-1,1603
5002,0,50,1,-1,1603
5003,0,32,0,-1,1653
5004,0,51,0,-1,1654
5005,0,21,0,-1,1645
5006,0,22,1,-1,1645
5007,0,40,0,-1,1646
5008,0,41,1,-1,1646
5009,0,44,0,-1,1647
5010,0,45,1,-1,1647
5011,0,49,0,-1,1649
5012,0,50,1,-1,1649
5013,0,23,2,-1,1649
5014,0,49,0,-1,1604
5015,0,50,1,-1,1604
5016,0,25,1,-1,1588
5017,0,23,1,-1,1591
5018,0,50,1,-1,1589
5019,0,50,1,-1,1592
5020,0,23,2,-1,1592
5021,0,50,1,-1,1590
5022,0,25,2,-1,1590
5023,1723,0,1,-1,1593
5024,2076,0,1,-1,1605
5026,0,37,1,-1,1607
5027,0,23,2,-1,1607
5028,1134,0,1,-1,1608
5029,1838,0,1,-1,1609
5030,0,50,1,-1,1595
5031,0,25,2,-1,1595
5032,0,45,1,-1,1621
5033,0,23,1,-1,1596
5034,0,25,2,-1,1596
5035,0,25,1,-1,1610
5036,0,23,1,-1,1612
5037,0,23,1,-1,1615
5038,0,25,1,-1,1618
5039,0,50,1,-1,1597
5040,0,45,1,-1,1622
5041,0,25,2,-1,1622
5042,1754,0,1,-1,1611
5043,0,22,1,-1,1613
5044,0,23,2,-1,1613
5045,0,25,1,-1,1616
5046,0,23,2,-1,1616
5047,0,39,1,-1,1619
5048,0,23,1,-1,1599
5049,0,39,1,-1,1620
5050,0,23,1,-1,1623
5051,0,25,2,-1,1623
5052,0,23,1,-1,1594
5053,0,29,1,-1,1614
5054,0,25,1,-1,1617
5055,0,33,1,-1,1625
5056,0,45,1,-1,1626
5057,0,23,1,-1,1627
5058,0,35,1,-1,1661
5059,0,25,2,-1,1661
5060,0,45,1,-1,1662
5061,0,41,1,-1,1663
5062,0,37,1,-1,1664
5063,0,23,1,-1,1600
5064,0,23,1,-1,1629
5065,0,25,1,-1,1633
5066,0,45,1,-1,1634
5067,0,41,1,-1,1635
5068,0,23,1,-1,1655
5069,0,25,1,-1,1631
5070,0,22,1,-1,1641
5071,0,23,1,-1,1642
5072,0,25,1,-1,1643
5073,0,33,1,-1,1644
5074,0,23,1,-1,1653
5075,0,25,1,-1,1654
5076,1213,0,0,-1,1674
5077,1311,0,1,-1,1674
5078,0,25,1,-1,1638
5079,0,23,1,-1,1639
5080,0,25,2,-1,1639
5081,0,35,1,-1,1640
5082,0,52,1,-1,1675
5083,0,23,1,-1,1676
5084,0,23,1,-1,1671
5085,0,23,1,-1,1656
5086,0,25,1,-1,1658
5087,0,23,1,-1,1659
5088,0,25,1,-1,1660
5089,0,33,2,-1,1653
5090,0,37,2,-1,1654
5091,0,23,2,-1,1645
5092,0,25,2,-1,1646
5093,0,25,2,-1,1647
5094,0,23,1,-1,1636
5095,0,25,1,-1,1666
5096,0,27,1,-1,1667
5097,0,52,1,-1,1668
5098,0,23,1,-1,1601
5099,0,25,1,-1,1669
5100,0,25,1,-1,1670
5101,0,23,1,-1,1665
5102,0,23,1,-1,1630
5103,0,25,1,-1,1637
5104,0,25,1,-1,1602
5105,0,23,2,-1,1602
5106,0,23,1,-1,1672
5107,0,25,2,-1,1672
5108,0,25,1,-1,1673
5109,0,23,2,-1,1673
5110,0,23,2,-1,1668
5125,0,49,0,-1,1680
5126,0,50,1,-1,1680
5127,1134,0,2,-1,1680
5128,0,49,0,-1,1681
5129,0,50,1,-1,1681
5130,1134,0,2,-1,1681
5131,0,49,0,-1,1682
5132,0,50,1,-1,1682
5133,1134,0,2,-1,1682
5134,0,49,0,-1,1683
5135,0,50,1,-1,1683
5136,1134,0,2,-1,1683
5139,0,38,0,-1,1687
5140,0,25,1,-1,1687
5151,0,49,0,-1,1697
5152,0,53,1,-1,1697
5153,0,55,2,-1,1697
5154,0,49,0,-1,1698
5157,0,49,0,-1,1699
5160,0,53,1,-1,1698
5161,0,55,2,-1,1698
5162,0,53,1,-1,1699
5163,0,55,2,-1,1699
5174,0,58,0,-1,1708
5175,0,61,2,-1,1708
5176,0,68,1,-1,1708
5182,0,56,0,-1,1711
5183,0,63,2,-1,1711
5184,0,59,1,-1,1711
5185,0,56,0,-1,1712
5186,0,59,2,-1,1712
5187,0,63,1,-1,1712
5188,0,56,0,-1,1713
5189,0,66,2,-1,1713
5190,0,56,0,-1,1714
5191,0,63,2,-1,1714
5192,0,59,1,-1,1714
5193,0,56,0,-1,1715
5194,0,59,2,-1,1715
5195,0,66,1,-1,1715
5196,0,56,0,-1,1716
5197,0,66,2,-1,1716
5198,0,56,0,-1,1717
5199,0,63,2,-1,1717
5200,0,59,1,-1,1717
5201,0,56,0,-1,1718
5202,0,59,2,-1,1718
5203,0,63,1,-1,1718
5204,0,56,0,-1,1719
5205,0,66,2,-1,1719
5206,0,56,0,-1,1720
5207,0,63,2,-1,1720
5208,0,59,1,-1,1720
5209,0,56,0,-1,1721
5210,0,59,1,-1,1721
5212,0,56,0,-1,1722
5213,0,66,1,-1,1722
5214,0,56,0,-1,1723
5215,0,63,1,-1,1723
5217,0,56,0,-1,1724
5218,0,59,1,-1,1724
5220,0,56,0,-1,1725
5221,0,66,1,-1,1725
5222,0,56,0,-1,1726
5223,0,63,1,-1,1726
5225,0,56,0,-1,1727
5226,0,59,1,-1,1727
5228,0,56,0,-1,1728
5229,0,66,1,-1,1728
5230,0,56,0,-1,1729
5231,0,63,1,-1,1729
5233,0,56,0,-1,1730
5234,0,59,1,-1,1730
5236,0,57,0,-1,1731
5237,0,60,2,-1,1731
5238,0,57,0,-1,1732
5239,0,64,2,-1,1732
5240,0,60,1,-1,1732
5241,0,57,0,-1,1733
5242,0,67,2,-1,1733
5243,0,67,1,-1,1733
5244,0,57,0,-1,1734
5245,0,60,2,-1,1734
5246,0,57,0,-1,1735
5247,0,64,2,-1,1735
5248,0,67,1,-1,1735
5249,0,57,0,-1,1736
5250,0,67,2,-1,1736
5251,0,60,1,-1,1736
5252,0,57,0,-1,1737
5253,0,60,2,-1,1737
5254,0,57,0,-1,1738
5255,0,64,2,-1,1738
5256,0,67,1,-1,1738
5257,0,57,0,-1,1739
5258,0,67,2,-1,1739
5259,0,60,1,-1,1739
5260,0,57,0,-1,1740
5261,0,60,2,-1,1740
5262,0,57,0,-1,1741
5263,0,64,1,-1,1741
5265,0,57,0,-1,1742
5266,0,67,1,-1,1742
5268,0,57,0,-1,1743
5269,0,60,1,-1,1743
5270,0,57,0,-1,1744
5271,0,64,1,-1,1744
5273,0,57,0,-1,1745
5274,0,67,1,-1,1745
5276,0,57,0,-1,1746
5277,0,60,1,-1,1746
5278,0,57,0,-1,1747
5279,0,64,1,-1,1747
5281,0,57,0,-1,1748
5282,0,67,1,-1,1748
5284,0,57,0,-1,1749
5285,0,60,1,-1,1749
5286,0,57,0,-1,1750
5287,0,64,1,-1,1750
5289,0,58,0,-1,1751
5290,0,61,2,-1,1751
5291,0,65,1,-1,1751
5292,0,58,0,-1,1752
5293,0,65,2,-1,1752
5294,0,58,0,-1,1753
5295,0,68,2,-1,1753
5296,0,68,1,-1,1753
5297,0,58,0,-1,1754
5298,0,61,2,-1,1754
5299,0,65,1,-1,1754
5300,0,58,0,-1,1755
5301,0,65,1,-1,1755
5302,0,58,0,-1,1756
5303,0,68,2,-1,1756
5304,0,61,1,-1,1756
5305,0,58,0,-1,1757
5306,0,61,2,-1,1757
5307,0,65,1,-1,1757
5308,0,58,0,-1,1758
5309,0,65,2,-1,1758
5310,0,58,0,-1,1759
5311,0,68,2,-1,1759
5312,0,68,1,-1,1759
5313,0,58,0,-1,1760
5314,0,61,2,-1,1760
5315,0,65,1,-1,1760
5316,0,58,0,-1,1761
5317,0,65,1,-1,1761
5318,0,58,0,-1,1762
5319,0,68,1,-1,1762
5321,0,58,0,-1,1763
5322,0,61,1,-1,1763
5324,0,58,0,-1,1764
5325,0,65,1,-1,1764
5326,0,58,0,-1,1765
5327,0,68,1,-1,1765
5329,0,58,0,-1,1766
5330,0,61,1,-1,1766
5332,0,58,0,-1,1767
5333,0,65,1,-1,1767
5334,0,58,0,-1,1768
5335,0,68,1,-1,1768
5337,0,58,0,-1,1769
5338,0,61,1,-1,1769
5340,0,58,0,-1,1770
5341,0,65,1,-1,1770
5342,0,56,0,-1,1771
5343,0,63,1,-1,1771
5345,0,57,0,-1,1772
5346,0,67,1,-1,1772
5348,0,61,1,-1,1773
5349,0,58,0,-1,1773
5350,0,56,0,-1,1774
5351,0,63,1,-1,1774
5353,0,56,0,-1,1775
5354,0,66,1,-1,1775
5356,0,67,1,-1,1776
5357,0,57,0,-1,1776
5358,0,57,0,-1,1777
5359,0,60,1,-1,1777
5361,0,58,0,-1,1778
5362,0,65,1,-1,1778
5364,0,61,1,-1,1779
5365,0,58,0,-1,1779
5370,0,63,1,-1,1781
5371,0,63,2,-1,1781
5372,2150,0,0,-1,1782
5374,2154,0,0,-1,1783
5375,0,67,2,-1,1783
5376,0,67,1,-1,1783
5377,2158,0,0,-1,1784
5378,2174,0,2,-1,1784
5379,2157,0,1,-1,1784
5380,0,61,2,-1,1785
5382,0,56,0,-1,1786
5383,0,57,2,-1,1786
5384,0,58,1,-1,1786
5385,0,56,0,-1,1787
5386,0,57,2,-1,1787
5387,0,58,1,-1,1787
5388,0,56,0,-1,1788
5389,0,57,2,-1,1788
5390,0,56,0,-1,1789
