ID,OrderIndex,FactionIndex,GarrAbilityID,GarrFollowerID
4261,4,1,415,996
4262,0,0,337,997
4263,1,0,440,997
4264,0,1,337,997
4265,1,1,440,997
4266,2,0,823,997
4267,3,0,414,997
4268,4,0,415,997
4269,2,1,823,997
4270,3,1,414,997
4271,4,1,415,997
4272,0,0,336,998
4273,0,1,336,998
4274,1,0,416,998
4275,1,1,416,998
4276,2,0,824,998
4277,2,1,824,998
4278,3,0,414,998
4279,4,0,415,998
4280,3,1,414,998
4281,4,1,415,998
4282,0,0,356,999
4283,0,1,356,999
4284,1,0,470,999
4285,1,1,470,999
4286,2,0,825,999
4287,2,1,825,999
4288,3,0,414,999
4289,4,0,415,999
4290,3,1,414,999
4291,4,1,415,999
4292,0,0,341,1000
4293,1,0,455,1000
4294,0,1,341,1000
4295,1,1,455,1000
4296,2,0,826,1000
4297,3,0,414,1000
4298,4,0,415,1000
4299,2,1,826,1000
4300,3,1,414,1000
4301,4,1,415,1000
4302,0,0,342,1001
4303,0,1,342,1001
4304,1,0,454,1001
4305,1,1,454,1001
4306,2,0,827,1001
4307,2,1,827,1001
4308,3,0,414,1001
4309,4,0,415,1001
4310,3,1,414,1001
4311,4,1,415,1001
4312,0,0,353,1002
4313,1,0,828,1002
4314,2,0,457,1002
4315,3,0,414,1002
4316,4,0,415,1002
4317,0,1,353,1002
4318,1,1,828,1002
4319,2,1,457,1002
4320,3,1,414,1002
4321,4,1,415,1002
4322,0,0,362,1003
4323,1,0,446,1003
4324,0,1,362,1003
4325,1,1,446,1003
4326,2,0,829,1003
4327,3,0,414,1003
4328,4,0,415,1003
4329,2,1,829,1003
4330,3,1,414,1003
4331,4,1,415,1003
4332,5,0,855,875
4333,5,1,855,875
4334,0,0,876,1004
4335,0,1,876,1004
4336,0,0,876,1005
4337,0,1,876,1005
4338,0,0,876,1006
4339,0,1,876,1006
4340,0,0,876,1007
4341,0,1,876,1007
4342,5,0,855,716
4343,5,1,855,716
4344,5,0,855,717
4345,5,1,855,717
4346,5,0,855,725
4347,5,1,855,725
4348,5,0,855,726
4349,5,1,855,726
4350,5,0,855,723
4351,5,1,855,723
4352,5,0,855,724
4353,5,1,855,724
4354,5,0,855,761
4355,5,1,855,761
4356,5,0,855,762
4357,5,1,855,762
4358,0,0,877,1008
4359,0,1,877,1008
4360,0,0,878,1012
4361,0,1,878,1012
4362,0,0,877,1009
4363,0,1,877,1009
4364,0,0,877,1010
4365,0,1,877,1010
4366,0,0,877,1011
4367,0,1,877,1011
4368,0,0,878,1013
4369,0,1,878,1013
4370,0,0,878,1014
4371,0,1,878,1014
4372,0,0,878,1015
4373,0,1,878,1015
4374,0,0,879,1016
4375,0,1,879,1016
4376,0,0,879,1020
4377,0,1,879,1020
4378,0,0,879,1021
4379,0,1,879,1021
4380,0,0,879,1022
4381,0,1,879,1022
4382,0,0,884,1023
4383,0,1,884,1023
4384,0,0,885,1027
4385,0,1,885,1027
4386,0,0,886,1031
4387,0,1,886,1031
4388,0,0,884,1024
4389,0,1,884,1024
4390,0,0,884,1025
4391,0,1,884,1025
4392,0,0,884,1026
4393,0,1,884,1026
4394,0,0,886,1032
4395,0,1,886,1032
4396,0,0,886,1033
4397,0,1,886,1033
4398,0,0,886,1034
4399,0,1,886,1034
4400,0,0,885,1028
4401,0,1,885,1028
4402,0,0,885,1029
4403,0,1,885,1029
4404,0,0,885,1030
4405,0,1,885,1030
4406,0,0,887,1035
4407,0,1,887,1035
4408,0,0,887,1036
4409,0,1,887,1036
4410,0,0,887,1037
4411,0,1,887,1037
4412,0,0,887,1038
4413,0,1,887,1038
4414,0,0,888,1039
4415,0,1,888,1039
4416,0,0,889,1043
4417,0,1,889,1043
4418,0,0,890,1047
4419,0,1,890,1047
4420,0,0,890,1048
4421,0,1,890,1048
4422,0,0,890,1049
4423,0,1,890,1049
4424,0,0,890,1050
4425,0,1,890,1050
4426,0,0,888,1040
4427,0,1,888,1040
4428,0,0,888,1041
4429,0,1,888,1041
4430,0,0,888,1042
4431,0,1,888,1042
4432,0,0,889,1044
4433,0,1,889,1044
4434,0,0,889,1045
4435,0,1,889,1045
4436,0,0,889,1046
4437,0,1,889,1046
4438,0,0,891,1051
4439,0,1,891,1051
4440,0,0,891,1052
4441,0,1,891,1052
4442,0,0,891,1053
4443,0,1,891,1053
4444,0,0,891,1054
4445,0,1,891,1054
4446,5,0,855,616
4447,5,1,855,616
4448,5,0,855,584
4449,5,1,855,584
4450,5,0,855,586
4451,5,1,855,586
4452,5,0,855,599
4453,5,1,855,599
4454,5,0,855,838
4455,5,1,855,838
4456,5,0,855,839
4457,5,1,855,839
4458,5,0,855,853
4459,5,1,855,853
4460,5,0,855,854
4461,5,1,855,854
4462,5,0,855,855
4463,5,1,855,855
4464,5,0,855,498
4465,5,1,855,498
4466,5,0,855,722
4467,5,1,855,722
4468,5,0,855,595
4469,5,1,855,595
4470,5,0,855,718
4471,5,1,855,718
4472,5,0,855,721
4473,5,1,855,721
4474,5,0,855,719
4475,5,1,855,719
4476,5,0,855,594
4477,5,1,855,594
4478,5,0,855,720
4479,5,1,855,720
4480,5,0,855,499
4481,5,1,855,499
4482,5,0,855,807
4483,5,1,855,807
4484,5,0,855,639
4485,5,1,855,639
4486,5,0,855,640
4487,5,1,855,640
4488,5,0,855,641
4489,5,1,855,641
4490,5,0,855,642
4491,5,1,855,642
4492,5,0,855,645
4493,5,1,855,645
4494,5,0,855,643
4495,5,1,855,643
4496,5,0,855,644
4497,5,1,855,644
4498,5,0,855,646
4499,5,1,855,646
4500,5,0,855,593
4501,5,1,855,593
4502,5,0,855,742
4503,5,1,855,742
4504,5,0,855,744
4505,5,1,855,744
4506,5,0,855,743
4507,5,1,855,743
4508,5,0,855,746
4509,5,1,855,746
4510,5,0,855,748
4511,5,1,855,748
4512,5,0,855,745
4513,5,1,855,745
4514,5,0,855,747
4515,5,1,855,747
4516,5,0,855,596
4517,5,1,855,596
4518,5,0,855,588
4519,5,1,855,588
4520,5,0,855,603
4521,5,1,855,603
4522,5,0,855,602
4523,5,1,855,602
4524,5,0,855,605
4525,5,1,855,605
4526,5,0,855,606
4527,5,1,855,606
4528,5,0,855,604
4529,5,1,855,604
4530,5,0,855,607
4531,5,1,855,607
4532,5,0,855,478
4533,5,1,855,478
4534,5,0,855,480
4535,5,1,855,480
4536,5,0,855,755
4537,5,1,855,755
4538,5,0,855,479
4539,5,1,855,479
4540,5,0,855,757
4541,5,1,855,757
4542,5,0,855,756
4543,5,1,855,756
4544,5,0,855,758
4545,5,1,855,758
4546,5,0,855,759
4547,5,1,855,759
4548,5,0,855,856
4549,5,1,855,856
4550,5,0,855,857
4551,5,1,855,857
4552,5,0,855,870
4553,5,1,855,870
4554,5,0,855,871
4555,5,1,855,871
4556,5,0,855,872
4557,5,1,855,872
4558,5,0,855,873
4559,5,1,855,873
4560,5,0,855,874
4561,5,1,855,874
4562,5,0,855,591
4563,5,1,855,591
4564,5,0,855,778
4565,5,1,855,778
4566,5,0,855,779
4567,5,1,855,779
4568,5,0,855,780
4569,5,1,855,780
4570,5,0,855,890
4571,5,1,855,890
4572,5,0,855,891
4573,5,1,855,891
4574,5,0,855,892
4575,5,1,855,892
4576,5,0,855,893
4577,5,1,855,893
4578,5,0,855,609
4579,5,1,855,609
4580,5,0,855,608
4581,5,1,855,608
4582,5,0,855,610
4583,5,1,855,610
4584,5,0,855,611
4585,5,1,855,611
4586,5,0,855,615
4587,5,1,855,615
4588,5,0,855,614
4589,5,1,855,614
4590,5,0,855,613
4591,5,1,855,613
4592,5,0,855,612
4593,5,1,855,612
4594,5,0,855,619
4595,5,1,855,619
4596,5,0,855,617
4597,5,1,855,617
4598,5,0,855,589
4599,5,1,855,589
4600,5,0,855,620
4601,5,1,855,620
4602,5,0,855,618
4603,5,1,855,618
4604,5,0,855,621
4605,5,1,855,621
4606,5,0,855,590
4607,5,1,855,590
4608,5,0,855,709
4609,5,1,855,709
4610,5,0,855,708
4611,5,1,855,708
4612,5,0,855,711
4613,5,1,855,711
4614,5,0,855,710
4615,5,1,855,710
4616,5,0,855,714
4617,5,1,855,714
4618,5,0,855,712
4619,5,1,855,712
4620,5,0,855,713
4621,5,1,855,713
4622,5,0,855,715
4623,5,1,855,715
4624,5,0,855,733
4625,5,1,855,733
4626,5,0,855,986
4627,5,1,855,986
4628,5,0,855,1003
4629,5,1,855,1003
4630,5,0,855,990
4631,5,1,855,990
4632,5,0,855,999
4633,5,1,855,999
4634,5,0,855,996
4635,5,1,855,996
4636,5,0,855,994
4637,5,1,855,994
4638,5,0,855,995
4639,5,1,855,995
4640,5,0,855,998
4641,5,1,855,998
4642,5,0,855,1000
4643,5,1,855,1000
4644,5,0,855,1001
4645,5,1,855,1001
4646,5,0,855,1002
4647,5,1,855,1002
4648,5,0,855,988
4649,5,1,855,988
4650,5,0,855,992
4651,5,1,855,992
4652,5,0,855,997
4653,5,1,855,997
4654,5,0,855,989
4655,5,1,855,989
4656,0,0,413,760
4657,0,1,413,760
4658,1,0,952,1055
4659,1,1,952,1055
4660,1,0,952,1056
4661,1,1,952,1056
4662,1,0,953,1057
4663,1,1,953,1057
4664,1,0,953,1058
4665,1,1,953,1058
4666,1,0,954,1059
4667,1,1,954,1059
4668,1,0,954,1060
4669,1,1,954,1060
4670,0,0,978,1055
4671,0,1,978,1055
4672,0,0,978,1056
4673,0,1,978,1056
4674,0,0,978,1057
4675,0,1,978,1057
4676,0,0,978,1058
4677,0,1,978,1058
4678,0,0,978,1059
4679,0,1,978,1059
4680,0,0,978,1060
4681,0,1,978,1060
4700,0,1,1062,1069
4707,0,1,1042,1068
4708,0,1,1083,1066
4709,0,1,1084,1071
4710,0,1,1085,1064
4713,0,1,1084,1067
4716,0,1,1062,1065
4718,0,1,1043,1062
4719,0,0,1042,1068
4722,0,1,1043,1072
4729,1,1,1091,1069
4730,2,1,1090,1069
4733,1,1,1096,1072
4734,2,1,1097,1072
4735,1,0,1099,1068
4736,1,1,1098,1068
4737,0,0,1085,1063
4738,0,0,1083,1066
4740,0,0,1085,1064
4741,0,0,1083,1070
4742,0,0,1084,1071
4743,0,0,1084,1073
4744,0,1,1084,1073
4745,0,0,1084,1067
4746,0,1,1083,1063
4747,0,1,1085,1070
4752,2,0,1100,1068
4753,3,0,1101,1068
4754,2,1,1100,1068
4755,3,1,1101,1068
4778,1,1,1112,1062
4779,2,1,1104,1062
4780,1,1,1131,1065
4781,2,1,1087,1065
4782,1,0,1139,1067
4783,1,1,1138,1067
4784,1,0,1139,1063
4785,1,1,1138,1063
4786,1,0,1139,1066
4787,1,1,1138,1066
4788,1,0,1139,1064
4789,1,1,1138,1064
4790,1,0,1139,1070
4791,1,1,1138,1070
4792,1,0,1139,1071
4793,1,1,1138,1071
4794,1,0,1139,1073
4795,1,1,1138,1073
4801,0,0,1043,1062
4802,1,0,1103,1062
4803,2,0,1111,1062
4807,0,0,1062,1069
4808,1,0,1093,1069
4809,2,0,1102,1069
4811,0,0,1062,1065
4812,1,0,1114,1065
4813,2,0,1094,1065
4814,0,0,1043,1072
4815,1,0,1088,1072
4816,2,0,1089,1072
4817,3,0,1100,1065
4818,3,1,1100,1065
4819,3,0,1100,1072
4820,3,1,1100,1072
4821,3,0,1100,1069
4822,3,1,1100,1069
4823,3,0,1100,1062
4824,3,1,1100,1062
4925,0,0,1083,1177
4926,1,0,1139,1177
4927,0,1,1085,1177
4928,1,1,1138,1177
4929,0,0,1084,1178
4930,1,0,1139,1178
4931,0,1,1084,1178
4932,1,1,1138,1178
4933,0,0,1085,1179
4934,1,0,1139,1179
4935,0,1,1083,1179
4936,1,1,1138,1179
4937,4,0,1101,1065
4938,4,1,1101,1065
4939,4,0,1101,1072
4940,4,1,1101,1072
4941,4,0,1101,1069
4942,4,1,1101,1069
4943,4,0,1260,1068
4944,4,1,1259,1068
4945,4,0,1101,1062
4946,4,1,1101,1062
4947,1,0,1266,1182
4948,1,1,1267,1182
4949,2,0,1268,1182
4950,3,0,1100,1182
4951,4,0,1101,1182
4952,2,1,1268,1182
4953,3,1,1100,1182
4954,4,1,1101,1182
4955,0,0,1084,1183
4956,1,0,1269,1183
4957,2,0,1139,1183
4958,0,1,1084,1183
4959,1,1,1269,1183
4960,2,1,1138,1183
4961,0,0,1042,1182
4962,0,1,1042,1182
4963,0,0,1085,1184
4964,0,1,1083,1184
4965,1,0,1139,1184
4966,1,1,1138,1184
4967,0,0,1083,1185
4968,1,0,1139,1185
4969,0,1,1085,1185
4970,1,1,1138,1185
4971,0,0,1083,1187
4972,2,0,1139,1187
4973,0,1,1083,1187
4974,2,1,1138,1187
4975,0,0,1085,1186
4976,2,0,1139,1186
4977,0,1,1085,1186
4978,2,1,1138,1186
4979,1,0,1272,1186
4980,1,1,1272,1186
4981,1,0,1272,1187
4982,1,1,1272,1187
4983,0,0,1084,1188
4984,1,0,1269,1188
4985,2,0,1139,1188
4986,0,1,1084,1188
4987,1,1,1269,1188
4988,2,1,1138,1188
4989,0,0,1084,1189
4990,1,0,1139,1189
4991,0,1,1084,1189
4992,1,1,1138,1189
4993,0,0,1085,1190
4994,1,0,1139,1190
4995,0,1,1083,1190
4996,1,1,1138,1190
4997,0,0,1083,1191
4998,1,0,1139,1191
4999,0,1,1083,1191
5000,1,1,1138,1191
5001,0,0,1085,1192
5002,1,0,1139,1192
5003,0,1,1085,1192
5004,1,1,1138,1192
5005,0,0,1083,1193
5006,1,0,1139,1193
5007,0,1,1085,1193
5008,1,1,1138,1193
5009,0,0,1084,1194
5010,1,0,1139,1194
5011,0,1,1084,1194
5012,1,1,1138,1194
5013,0,0,1084,1195
5014,1,0,1139,1195
5015,0,1,1084,1195
5016,1,1,1138,1195
5017,0,0,1083,1196
5018,1,0,1139,1196
5019,0,1,1085,1196
5020,1,1,1138,1196
5021,0,0,1084,1197
5022,1,0,1139,1197
5023,0,1,1084,1197
5024,1,1,1138,1197
5025,0,0,1085,1198
5026,1,0,1139,1198
5027,0,1,1083,1198
5028,1,1,1138,1198
5029,0,0,1085,1199
5030,1,0,1139,1199
5031,0,1,1083,1199
5032,1,1,1138,1199
5033,0,0,1083,1200
5034,1,0,1139,1200
5035,0,1,1085,1200
5036,1,1,1138,1200
5037,0,0,1085,1201
5038,2,0,1139,1201
5039,1,0,1272,1201
5040,0,1,1085,1201
5041,2,1,1138,1201
5042,1,1,1272,1201
5043,0,0,1083,1202
5044,2,0,1139,1202
5045,1,0,1272,1202
5046,0,1,1083,1202
5047,2,1,1138,1202
5048,1,1,1272,1202
5049,0,1,413,1204
5203,0,0,1321,1371
5205,0,1,1321,1371
5206,1,1,1322,1371
5207,2,1,1323,1371
