ID,Component,Color,FileDataID,EmblemID
26820,4,7,185104,68
26821,3,8,185107,68
26822,4,8,185106,68
26823,3,9,185109,68
26824,4,9,185108,68
26825,3,10,185111,68
26826,4,10,185110,68
26827,3,11,185113,68
26828,4,11,185112,68
26829,3,12,185115,68
26830,4,12,185114,68
26831,3,13,185117,68
26832,4,13,185116,68
26833,3,14,185119,68
26834,4,14,185118,68
26835,3,15,185121,68
26836,4,15,185120,68
26837,3,16,185123,68
26838,4,16,185122,68
26839,3,0,185125,69
26840,4,0,185124,69
26841,3,1,185127,69
26842,4,1,185126,69
26843,3,2,185129,69
26844,4,2,185128,69
26845,3,3,185131,69
26846,4,3,185130,69
26847,3,4,185133,69
26848,4,4,185132,69
26849,3,5,185135,69
26850,4,5,185134,69
26851,3,6,185137,69
26852,4,6,185136,69
26853,3,7,185139,69
26854,4,7,185138,69
26855,3,8,185141,69
26856,4,8,185140,69
26857,3,9,185143,69
26858,4,9,185142,69
26859,3,10,185145,69
26860,4,10,185144,69
26861,3,11,185147,69
26862,4,11,185146,69
26863,3,12,185149,69
26864,4,12,185148,69
26865,3,13,185151,69
26866,4,13,185150,69
26867,3,14,185153,69
26868,4,14,185152,69
26869,3,15,185155,69
26870,4,15,185154,69
26871,3,16,185157,69
26872,4,16,185156,69
26873,3,0,185159,70
26874,4,0,185158,70
26875,3,1,185161,70
26876,4,1,185160,70
26877,3,2,185163,70
26878,4,2,185162,70
26879,3,3,185165,70
26880,4,3,185164,70
26881,3,4,185167,70
26882,4,4,185166,70
26883,3,5,185169,70
26884,4,5,185168,70
26885,3,6,185171,70
26886,4,6,185170,70
26887,3,7,185173,70
26888,4,7,185172,70
26889,3,8,185175,70
26890,4,8,185174,70
26891,3,9,185177,70
26892,4,9,185176,70
26893,3,10,185179,70
26894,4,10,185178,70
26895,3,11,185181,70
26896,4,11,185180,70
26897,3,12,185183,70
26898,4,12,185182,70
26899,3,13,185185,70
26900,4,13,185184,70
26901,3,14,185187,70
26902,4,14,185186,70
26903,3,15,185189,70
26904,4,15,185188,70
26905,3,16,185191,70
26906,4,16,185190,70
26907,3,0,185193,71
26908,4,0,185192,71
26909,3,1,185195,71
26910,4,1,185194,71
26911,3,2,185197,71
26912,4,2,185196,71
26913,3,3,185199,71
26914,4,3,185198,71
26915,3,4,185201,71
26916,4,4,185200,71
26917,3,5,185203,71
26918,4,5,185202,71
26919,3,6,185205,71
26920,4,6,185204,71
26921,3,7,185207,71
26922,4,7,185206,71
26923,3,8,185209,71
26924,4,8,185208,71
26925,3,9,185211,71
26926,4,9,185210,71
26927,3,10,185213,71
26928,4,10,185212,71
26929,3,11,185215,71
26930,4,11,185214,71
26931,3,12,185217,71
26932,4,12,185216,71
26933,3,13,185219,71
26934,4,13,185218,71
26935,3,14,185221,71
26936,4,14,185220,71
26937,3,15,185223,71
26938,4,15,185222,71
26939,3,16,185225,71
26940,4,16,185224,71
26941,3,0,185227,72
26942,4,0,185226,72
26943,3,1,185229,72
26944,4,1,185228,72
26945,3,2,185231,72
26946,4,2,185230,72
26947,3,3,185233,72
26948,4,3,185232,72
26949,3,4,185235,72
26950,4,4,185234,72
26951,3,5,185237,72
26952,4,5,185236,72
26953,3,6,185239,72
26954,4,6,185238,72
26955,3,7,185241,72
26956,4,7,185240,72
26957,3,8,185243,72
26958,4,8,185242,72
26959,3,9,185245,72
26960,4,9,185244,72
26961,3,10,185247,72
26962,4,10,185246,72
26963,3,11,185249,72
26964,4,11,185248,72
26965,3,12,185251,72
26966,4,12,185250,72
26967,3,13,185253,72
26968,4,13,185252,72
26969,3,14,185255,72
26970,4,14,185254,72
26971,3,15,185257,72
26972,4,15,185256,72
26973,3,16,185259,72
26974,4,16,185258,72
26975,3,0,185261,73
26976,4,0,185260,73
26977,3,1,185263,73
26978,4,1,185262,73
26979,3,2,185265,73
26980,4,2,185264,73
26981,3,3,185267,73
26982,4,3,185266,73
26983,3,4,185269,73
26984,4,4,185268,73
26985,3,5,185271,73
26986,4,5,185270,73
26987,3,6,185273,73
26988,4,6,185272,73
26989,3,7,185275,73
26990,4,7,185274,73
26991,3,8,185277,73
26992,4,8,185276,73
26993,3,9,185279,73
26994,4,9,185278,73
26995,3,10,185281,73
26996,4,10,185280,73
26997,3,11,185283,73
26998,4,11,185282,73
26999,3,12,185285,73
27000,4,12,185284,73
27001,3,13,185287,73
27002,4,13,185286,73
27003,3,14,185289,73
27004,4,14,185288,73
27005,3,15,185291,73
27006,4,15,185290,73
27007,3,16,185293,73
27008,4,16,185292,73
27009,3,0,185295,74
27010,4,0,185294,74
27011,3,1,185297,74
27012,4,1,185296,74
27013,3,2,185299,74
27014,4,2,185298,74
27015,3,3,185301,74
27016,4,3,185300,74
27017,3,4,185303,74
27018,4,4,185302,74
27019,3,5,185305,74
27020,4,5,185304,74
27021,3,6,185307,74
27022,4,6,185306,74
27023,3,7,185309,74
27024,4,7,185308,74
27025,3,8,185311,74
27026,4,8,185310,74
27027,3,9,185313,74
27028,4,9,185312,74
27029,3,10,185315,74
27030,4,10,185314,74
27031,3,11,185317,74
27032,4,11,185316,74
27033,3,12,185319,74
27034,4,12,185318,74
27035,3,13,185321,74
27036,4,13,185320,74
27037,3,14,185323,74
27038,4,14,185322,74
27039,3,15,185325,74
27040,4,15,185324,74
27041,3,16,185327,74
27042,4,16,185326,74
27043,3,0,185329,75
27044,4,0,185328,75
27045,3,1,185331,75
27046,4,1,185330,75
27047,3,2,185333,75
27048,4,2,185332,75
27049,3,3,185335,75
27050,4,3,185334,75
27051,3,4,185337,75
27052,4,4,185336,75
27053,3,5,185339,75
27054,4,5,185338,75
27055,3,6,185341,75
27056,4,6,185340,75
27057,3,7,185343,75
27058,4,7,185342,75
27059,3,8,185345,75
27060,4,8,185344,75
27061,3,9,185347,75
27062,4,9,185346,75
27063,3,10,185349,75
27064,4,10,185348,75
27065,3,11,185351,75
27066,4,11,185350,75
27067,3,12,185353,75
27068,4,12,185352,75
27069,3,13,185355,75
27070,4,13,185354,75
27071,3,14,185357,75
27072,4,14,185356,75
27073,3,15,185359,75
27074,4,15,185358,75
27075,3,16,185361,75
27076,4,16,185360,75
27077,3,0,185363,76
27078,4,0,185362,76
27079,3,1,185365,76
27080,4,1,185364,76
27081,3,2,185367,76
27082,4,2,185366,76
27083,3,3,185369,76
27084,4,3,185368,76
27085,3,4,185371,76
27086,4,4,185370,76
27087,3,5,185373,76
27088,4,5,185372,76
27089,3,6,185375,76
27090,4,6,185374,76
27091,3,7,185377,76
27092,4,7,185376,76
27093,3,8,185379,76
27094,4,8,185378,76
27095,3,9,185381,76
27096,4,9,185380,76
27097,3,10,185383,76
27098,4,10,185382,76
27099,3,11,185385,76
27100,4,11,185384,76
27101,3,12,185387,76
27102,4,12,185386,76
27103,3,13,185389,76
27104,4,13,185388,76
27105,3,14,185391,76
27106,4,14,185390,76
27107,3,15,185393,76
27108,4,15,185392,76
27109,3,16,185395,76
27110,4,16,185394,76
27111,3,0,185397,77
27112,4,0,185396,77
27113,3,1,185399,77
27114,4,1,185398,77
27115,3,2,185401,77
27116,4,2,185400,77
27117,3,3,185403,77
27118,4,3,185402,77
27119,3,4,185405,77
27120,4,4,185404,77
27121,3,5,185407,77
27122,4,5,185406,77
27123,3,6,185409,77
27124,4,6,185408,77
27125,3,7,185411,77
27126,4,7,185410,77
27127,3,8,185413,77
27128,4,8,185412,77
27129,3,9,185415,77
27130,4,9,185414,77
27131,3,10,185417,77
27132,4,10,185416,77
27133,3,11,185419,77
27134,4,11,185418,77
27135,3,12,185421,77
27136,4,12,185420,77
27137,3,13,185423,77
27138,4,13,185422,77
27139,3,14,185425,77
27140,4,14,185424,77
27141,3,15,185427,77
27142,4,15,185426,77
27143,3,16,185429,77
27144,4,16,185428,77
27145,3,0,185431,78
27146,4,0,185430,78
27147,3,1,185433,78
27148,4,1,185432,78
27149,3,2,185435,78
27150,4,2,185434,78
27151,3,3,185437,78
27152,4,3,185436,78
27153,3,4,185439,78
27154,4,4,185438,78
27155,3,5,185441,78
27156,4,5,185440,78
27157,3,6,185443,78
27158,4,6,185442,78
27159,3,7,185445,78
27160,4,7,185444,78
27161,3,8,185447,78
27162,4,8,185446,78
27163,3,9,185449,78
27164,4,9,185448,78
27165,3,10,185451,78
27166,4,10,185450,78
27167,3,11,185453,78
27168,4,11,185452,78
27169,3,12,185455,78
27170,4,12,185454,78
27171,3,13,185457,78
27172,4,13,185456,78
27173,3,14,185459,78
27174,4,14,185458,78
27175,3,15,185461,78
27176,4,15,185460,78
27177,3,16,185463,78
27178,4,16,185462,78
27179,3,0,185465,79
27180,4,0,185464,79
27181,3,1,185467,79
27182,4,1,185466,79
27183,3,2,185469,79
27184,4,2,185468,79
27185,3,3,185471,79
27186,4,3,185470,79
27187,3,4,185473,79
27188,4,4,185472,79
27189,3,5,185475,79
27190,4,5,185474,79
27191,3,6,185477,79
27192,4,6,185476,79
27193,3,7,185479,79
27194,4,7,185478,79
27195,3,8,185481,79
27196,4,8,185480,79
27197,3,9,185483,79
27198,4,9,185482,79
27199,3,10,185485,79
27200,4,10,185484,79
27201,3,11,185487,79
27202,4,11,185486,79
27203,3,12,185489,79
27204,4,12,185488,79
27205,3,13,185491,79
27206,4,13,185490,79
27207,3,14,185493,79
27208,4,14,185492,79
27209,3,15,185495,79
27210,4,15,185494,79
27211,3,16,185497,79
27212,4,16,185496,79
27213,3,0,185499,80
27214,4,0,185498,80
27215,3,1,185501,80
27216,4,1,185500,80
27217,3,2,185503,80
27218,4,2,185502,80
27219,3,3,185505,80
27220,4,3,185504,80
27221,3,4,185507,80
27222,4,4,185506,80
27223,3,5,185509,80
27224,4,5,185508,80
27225,3,6,185511,80
27226,4,6,185510,80
27227,3,7,185513,80
27228,4,7,185512,80
27229,3,8,185515,80
27230,4,8,185514,80
27231,3,9,185517,80
27232,4,9,185516,80
27233,3,10,185519,80
27234,4,10,185518,80
27235,3,11,185521,80
27236,4,11,185520,80
27237,3,12,185523,80
27238,4,12,185522,80
27239,3,13,185525,80
27240,4,13,185524,80
27241,3,14,185527,80
27242,4,14,185526,80
27243,3,15,185529,80
27244,4,15,185528,80
27245,3,16,185531,80
27246,4,16,185530,80
27247,3,0,185533,81
27248,4,0,185532,81
27249,3,1,185535,81
27250,4,1,185534,81
27251,3,2,185537,81
27252,4,2,185536,81
27253,3,3,185539,81
27254,4,3,185538,81
27255,3,4,185541,81
27256,4,4,185540,81
27257,3,5,185543,81
27258,4,5,185542,81
27259,3,6,185545,81
27260,4,6,185544,81
27261,3,7,185547,81
27262,4,7,185546,81
27263,3,8,185549,81
27264,4,8,185548,81
27265,3,9,185551,81
27266,4,9,185550,81
27267,3,10,185553,81
27268,4,10,185552,81
27269,3,11,185555,81
27270,4,11,185554,81
27271,3,12,185557,81
27272,4,12,185556,81
27273,3,13,185559,81
27274,4,13,185558,81
27275,3,14,185561,81
27276,4,14,185560,81
27277,3,15,185563,81
27278,4,15,185562,81
27279,3,16,185565,81
27280,4,16,185564,81
27281,3,0,185567,82
27282,4,0,185566,82
27283,3,1,185569,82
27284,4,1,185568,82
27285,3,2,185571,82
27286,4,2,185570,82
27287,3,3,185573,82
27288,4,3,185572,82
27289,3,4,185575,82
27290,4,4,185574,82
27291,3,5,185577,82
27292,4,5,185576,82
27293,3,6,185579,82
27294,4,6,185578,82
27295,3,7,185581,82
27296,4,7,185580,82
27297,3,8,185583,82
27298,4,8,185582,82
27299,3,9,185585,82
27300,4,9,185584,82
27301,3,10,185587,82
27302,4,10,185586,82
27303,3,11,185589,82
27304,4,11,185588,82
27305,3,12,185591,82
27306,4,12,185590,82
27307,3,13,185593,82
27308,4,13,185592,82
27309,3,14,185595,82
27310,4,14,185594,82
27311,3,15,185597,82
27312,4,15,185596,82
27313,3,16,185599,82
27314,4,16,185598,82
27315,3,0,185601,83
27316,4,0,185600,83
27317,3,1,185603,83
27318,4,1,185602,83
27319,3,2,185605,83
27320,4,2,185604,83
27321,3,3,185607,83
27322,4,3,185606,83
27323,3,4,185609,83
27324,4,4,185608,83
27325,3,5,185611,83
27326,4,5,185610,83
27327,3,6,185613,83
27328,4,6,185612,83
27329,3,7,185615,83
27330,4,7,185614,83
27331,3,8,185617,83
27332,4,8,185616,83
27333,3,9,185619,83
27334,4,9,185618,83
27335,3,10,185621,83
27336,4,10,185620,83
27337,3,11,185623,83
27338,4,11,185622,83
27339,3,12,185625,83
27340,4,12,185624,83
27341,3,13,185627,83
27342,4,13,185626,83
27343,3,14,185629,83
27344,4,14,185628,83
27345,3,15,185631,83
27346,4,15,185630,83
27347,3,16,185633,83
27348,4,16,185632,83
27349,3,0,185635,84
27350,4,0,185634,84
27351,3,1,185637,84
27352,4,1,185636,84
27353,3,2,185639,84
27354,4,2,185638,84
27355,3,3,185641,84
27356,4,3,185640,84
27357,3,4,185643,84
27358,4,4,185642,84
27359,3,5,185645,84
27360,4,5,185644,84
27361,3,6,185647,84
27362,4,6,185646,84
27363,3,7,185649,84
27364,4,7,185648,84
27365,3,8,185651,84
27366,4,8,185650,84
27367,3,9,185653,84
27368,4,9,185652,84
27369,3,10,185655,84
27370,4,10,185654,84
27371,3,11,185657,84
27372,4,11,185656,84
27373,3,12,185659,84
27374,4,12,185658,84
27375,3,13,185661,84
27376,4,13,185660,84
27377,3,14,185663,84
27378,4,14,185662,84
27379,3,15,185665,84
27380,4,15,185664,84
27381,3,16,185667,84
27382,4,16,185666,84
27383,3,0,185669,85
27384,4,0,185668,85
27385,3,1,185671,85
27386,4,1,185670,85
27387,3,2,185673,85
27388,4,2,185672,85
27389,3,3,185675,85
27390,4,3,185674,85
27391,3,4,185677,85
27392,4,4,185676,85
27393,3,5,185679,85
27394,4,5,185678,85
27395,3,6,185681,85
27396,4,6,185680,85
27397,3,7,185683,85
27398,4,7,185682,85
27399,3,8,185685,85
27400,4,8,185684,85
27401,3,9,185687,85
27402,4,9,185686,85
27403,3,10,185689,85
27404,4,10,185688,85
27405,3,11,185691,85
27406,4,11,185690,85
27407,3,12,185693,85
27408,4,12,185692,85
27409,3,13,185695,85
27410,4,13,185694,85
27411,3,14,185697,85
27412,4,14,185696,85
27413,3,15,185699,85
27414,4,15,185698,85
27415,3,16,185701,85
27416,4,16,185700,85
27417,3,0,185703,86
27418,4,0,185702,86
27419,3,1,185705,86
27420,4,1,185704,86
27421,3,2,185707,86
27422,4,2,185706,86
27423,3,3,185709,86
27424,4,3,185708,86
27425,3,4,185711,86
27426,4,4,185710,86
27427,3,5,185713,86
27428,4,5,185712,86
27429,3,6,185715,86
27430,4,6,185714,86
27431,3,7,185717,86
27432,4,7,185716,86
27433,3,8,185719,86
27434,4,8,185718,86
27435,3,9,185721,86
27436,4,9,185720,86
27437,3,10,185723,86
27438,4,10,185722,86
27439,3,11,185725,86
27440,4,11,185724,86
27441,3,12,185727,86
27442,4,12,185726,86
27443,3,13,185729,86
27444,4,13,185728,86
27445,3,14,185731,86
27446,4,14,185730,86
27447,3,15,185733,86
27448,4,15,185732,86
27449,3,16,185735,86
27450,4,16,185734,86
27451,3,0,185737,87
27452,4,0,185736,87
27453,3,1,185739,87
27454,4,1,185738,87
27455,3,2,185741,87
27456,4,2,185740,87
27457,3,3,185743,87
27458,4,3,185742,87
27459,3,4,185745,87
27460,4,4,185744,87
27461,3,5,185747,87
27462,4,5,185746,87
27463,3,6,185749,87
27464,4,6,185748,87
27465,3,7,185751,87
27466,4,7,185750,87
27467,3,8,185753,87
27468,4,8,185752,87
27469,3,9,185755,87
27470,4,9,185754,87
27471,3,10,185757,87
27472,4,10,185756,87
27473,3,11,185759,87
27474,4,11,185758,87
27475,3,12,185761,87
27476,4,12,185760,87
27477,3,13,185763,87
27478,4,13,185762,87
27479,3,14,185765,87
27480,4,14,185764,87
27481,3,15,185767,87
27482,4,15,185766,87
27483,3,16,185769,87
27484,4,16,185768,87
27485,3,0,185771,88
27486,4,0,185770,88
27487,3,1,185773,88
27488,4,1,185772,88
27489,3,2,185775,88
27490,4,2,185774,88
27491,3,3,185777,88
27492,4,3,185776,88
27493,3,4,185779,88
27494,4,4,185778,88
27495,3,5,185781,88
27496,4,5,185780,88
27497,3,6,185783,88
27498,4,6,185782,88
27499,3,7,185785,88
27500,4,7,185784,88
27501,3,8,185787,88
27502,4,8,185786,88
27503,3,9,185789,88
27504,4,9,185788,88
27505,3,10,185791,88
27506,4,10,185790,88
27507,3,11,185793,88
27508,4,11,185792,88
27509,3,12,185795,88
27510,4,12,185794,88
27511,3,13,185797,88
27512,4,13,185796,88
27513,3,14,185799,88
27514,4,14,185798,88
27515,3,15,185801,88
27516,4,15,185800,88
27517,3,16,185803,88
27518,4,16,185802,88
27519,3,0,185805,89
27520,4,0,185804,89
27521,3,1,185807,89
27522,4,1,185806,89
27523,3,2,185809,89
27524,4,2,185808,89
27525,3,3,185811,89
27526,4,3,185810,89
27527,3,4,185813,89
27528,4,4,185812,89
27529,3,5,185815,89
27530,4,5,185814,89
27531,3,6,185817,89
27532,4,6,185816,89
27533,3,7,185819,89
27534,4,7,185818,89
27535,3,8,185821,89
27536,4,8,185820,89
27537,3,9,185823,89
27538,4,9,185822,89
27539,3,10,185825,89
27540,4,10,185824,89
27541,3,11,185827,89
27542,4,11,185826,89
27543,3,12,185829,89
27544,4,12,185828,89
27545,3,13,185831,89
27546,4,13,185830,89
27547,3,14,185833,89
27548,4,14,185832,89
27549,3,15,185835,89
27550,4,15,185834,89
27551,3,16,185837,89
27552,4,16,185836,89
27553,3,0,185839,90
27554,4,0,185838,90
27555,3,1,185841,90
27556,4,1,185840,90
27557,3,2,185843,90
27558,4,2,185842,90
27559,3,3,185845,90
27560,4,3,185844,90
27561,3,4,185847,90
27562,4,4,185846,90
27563,3,5,185849,90
27564,4,5,185848,90
27565,3,6,185851,90
27566,4,6,185850,90
27567,3,7,185853,90
27568,4,7,185852,90
27569,3,8,185855,90
27570,4,8,185854,90
27571,3,9,185857,90
27572,4,9,185856,90
27573,3,10,185859,90
27574,4,10,185858,90
27575,3,11,185861,90
27576,4,11,185860,90
27577,3,12,185863,90
27578,4,12,185862,90
27579,3,13,185865,90
27580,4,13,185864,90
27581,3,14,185867,90
27582,4,14,185866,90
27583,3,15,185869,90
27584,4,15,185868,90
27585,3,16,185871,90
27586,4,16,185870,90
27587,3,0,185873,91
27588,4,0,185872,91
27589,3,1,185875,91
27590,4,1,185874,91
27591,3,2,185877,91
27592,4,2,185876,91
27593,3,3,185879,91
27594,4,3,185878,91
27595,3,4,185881,91
27596,4,4,185880,91
27597,3,5,185883,91
27598,4,5,185882,91
27599,3,6,185885,91
27600,4,6,185884,91
27601,3,7,185887,91
27602,4,7,185886,91
27603,3,8,185889,91
27604,4,8,185888,91
27605,3,9,185891,91
27606,4,9,185890,91
27607,3,10,185893,91
27608,4,10,185892,91
27609,3,11,185895,91
27610,4,11,185894,91
27611,3,12,185897,91
27612,4,12,185896,91
27613,3,13,185899,91
27614,4,13,185898,91
27615,3,14,185901,91
27616,4,14,185900,91
27617,3,15,185903,91
27618,4,15,185902,91
27619,3,16,185905,91
27620,4,16,185904,91
27621,3,0,185907,92
27622,4,0,185906,92
27623,3,1,185909,92
27624,4,1,185908,92
27625,3,2,185911,92
27626,4,2,185910,92
27627,3,3,185913,92
27628,4,3,185912,92
27629,3,4,185915,92
27630,4,4,185914,92
27631,3,5,185917,92
27632,4,5,185916,92
27633,3,6,185919,92
27634,4,6,185918,92
27635,3,7,185921,92
27636,4,7,185920,92
27637,3,8,185923,92
27638,4,8,185922,92
27639,3,9,185925,92
27640,4,9,185924,92
27641,3,10,185927,92
27642,4,10,185926,92
27643,3,11,185929,92
27644,4,11,185928,92
27645,3,12,185931,92
27646,4,12,185930,92
27647,3,13,185933,92
27648,4,13,185932,92
27649,3,14,185935,92
27650,4,14,185934,92
27651,3,15,185937,92
27652,4,15,185936,92
27653,3,16,185939,92
27654,4,16,185938,92
27655,3,0,185941,93
27656,4,0,185940,93
27657,3,1,185943,93
27658,4,1,185942,93
27659,3,2,185945,93
27660,4,2,185944,93
27661,3,3,185947,93
27662,4,3,185946,93
27663,3,4,185949,93
27664,4,4,185948,93
27665,3,5,185951,93
27666,4,5,185950,93
27667,3,6,185953,93
27668,4,6,185952,93
27669,3,7,185955,93
27670,4,7,185954,93
27671,3,8,185957,93
27672,4,8,185956,93
27673,3,9,185959,93
27674,4,9,185958,93
27675,3,10,185961,93
27676,4,10,185960,93
27677,3,11,185963,93
27678,4,11,185962,93
27679,3,12,185965,93
27680,4,12,185964,93
27681,3,13,185967,93
27682,4,13,185966,93
27683,3,14,185969,93
27684,4,14,185968,93
27685,3,15,185971,93
27686,4,15,185970,93
27687,3,16,185973,93
27688,4,16,185972,93
27689,3,0,185975,94
27690,4,0,185974,94
27691,3,1,185977,94
27692,4,1,185976,94
27693,3,2,185979,94
27694,4,2,185978,94
27695,3,3,185981,94
27696,4,3,185980,94
27697,3,4,185983,94
27698,4,4,185982,94
27699,3,5,185985,94
27700,4,5,185984,94
27701,3,6,185987,94
27702,4,6,185986,94
27703,3,7,185989,94
27704,4,7,185988,94
27705,3,8,185991,94
27706,4,8,185990,94
27707,3,9,185993,94
27708,4,9,185992,94
27709,3,10,185995,94
27710,4,10,185994,94
27711,3,11,185997,94
27712,4,11,185996,94
27713,3,12,185999,94
27714,4,12,185998,94
27715,3,13,186001,94
27716,4,13,186000,94
27717,3,14,186003,94
27718,4,14,186002,94
27719,3,15,186005,94
27720,4,15,186004,94
27721,3,16,186007,94
27722,4,16,186006,94
27723,3,0,186009,95
27724,4,0,186008,95
27725,3,1,186011,95
27726,4,1,186010,95
27727,3,2,186013,95
27728,4,2,186012,95
27729,3,3,186015,95
27730,4,3,186014,95
27731,3,4,186017,95
27732,4,4,186016,95
27733,3,5,186019,95
27734,4,5,186018,95
27735,3,6,186021,95
27736,4,6,186020,95
27737,3,7,186023,95
27738,4,7,186022,95
27739,3,8,186025,95
27740,4,8,186024,95
27741,3,9,186027,95
27742,4,9,186026,95
27743,3,10,186029,95
27744,4,10,186028,95
27745,3,11,186031,95
27746,4,11,186030,95
27747,3,12,186033,95
27748,4,12,186032,95
27749,3,13,186035,95
27750,4,13,186034,95
27751,3,14,186037,95
27752,4,14,186036,95
27753,3,15,186039,95
27754,4,15,186038,95
27755,3,16,186041,95
27756,4,16,186040,95
27757,3,0,186043,96
27758,4,0,186042,96
27759,3,1,186045,96
27760,4,1,186044,96
27761,3,2,186047,96
27762,4,2,186046,96
27763,3,3,186049,96
27764,4,3,186048,96
27765,3,4,186051,96
27766,4,4,186050,96
27767,3,5,186053,96
27768,4,5,186052,96
27769,3,6,186055,96
27770,4,6,186054,96
27771,3,7,186057,96
27772,4,7,186056,96
27773,3,8,186059,96
27774,4,8,186058,96
27775,3,9,186061,96
27776,4,9,186060,96
27777,3,10,186063,96
27778,4,10,186062,96
27779,3,11,186065,96
27780,4,11,186064,96
27781,3,12,186067,96
27782,4,12,186066,96
27783,3,13,186069,96
27784,4,13,186068,96
27785,3,14,186071,96
27786,4,14,186070,96
27787,3,15,186073,96
27788,4,15,186072,96
27789,3,16,186075,96
27790,4,16,186074,96
27791,3,0,186077,97
27792,4,0,186076,97
27793,3,1,186079,97
27794,4,1,186078,97
27795,3,2,186081,97
27796,4,2,186080,97
27797,3,3,186083,97
27798,4,3,186082,97
27799,3,4,186085,97
27800,4,4,186084,97
27801,3,5,186087,97
27802,4,5,186086,97
27803,3,6,186089,97
27804,4,6,186088,97
27805,3,7,186091,97
27806,4,7,186090,97
27807,3,8,186093,97
27808,4,8,186092,97
27809,3,9,186095,97
27810,4,9,186094,97
27811,3,10,186097,97
27812,4,10,186096,97
27813,3,11,186099,97
27814,4,11,186098,97
27815,3,12,186101,97
27816,4,12,186100,97
27817,3,13,186103,97
27818,4,13,186102,97
27819,3,14,186105,97
27820,4,14,186104,97
27821,3,15,186107,97
27822,4,15,186106,97
27823,3,16,186109,97
27824,4,16,186108,97
27825,3,0,186111,98
27826,4,0,186110,98
27827,3,1,186113,98
27828,4,1,186112,98
27829,3,2,186115,98
27830,4,2,186114,98
27831,3,3,186117,98
27832,4,3,186116,98
27833,3,4,186119,98
27834,4,4,186118,98
27835,3,5,186121,98
27836,4,5,186120,98
27837,3,6,186123,98
27838,4,6,186122,98
27839,3,7,186125,98
27840,4,7,186124,98
27841,3,8,186127,98
27842,4,8,186126,98
27843,3,9,186129,98
27844,4,9,186128,98
27845,3,10,186131,98
27846,4,10,186130,98
27847,3,11,186133,98
27848,4,11,186132,98
27849,3,12,186135,98
27850,4,12,186134,98
27851,3,13,186137,98
27852,4,13,186136,98
27853,3,14,186139,98
27854,4,14,186138,98
27855,3,15,186141,98
27856,4,15,186140,98
27857,3,16,186143,98
27858,4,16,186142,98
27859,3,0,186145,99
27860,4,0,186144,99
27861,3,1,186147,99
27862,4,1,186146,99
27863,3,2,186149,99
27864,4,2,186148,99
27865,3,3,186151,99
27866,4,3,186150,99
27867,3,4,186153,99
27868,4,4,186152,99
27869,3,5,186155,99
27870,4,5,186154,99
27871,3,6,186157,99
27872,4,6,186156,99
27873,3,7,186159,99
27874,4,7,186158,99
27875,3,8,186161,99
27876,4,8,186160,99
27877,3,9,186163,99
27878,4,9,186162,99
27879,3,10,186165,99
27880,4,10,186164,99
27881,3,11,186167,99
27882,4,11,186166,99
27883,3,12,186169,99
27884,4,12,186168,99
27885,3,13,186171,99
27886,4,13,186170,99
27887,3,14,186173,99
27888,4,14,186172,99
27889,3,15,186175,99
27890,4,15,186174,99
27891,3,16,186177,99
27892,4,16,186176,99
27893,3,0,180739,100
27894,4,0,180738,100
27895,3,1,180741,100
27896,4,1,180740,100
27897,3,2,180743,100
27898,4,2,180742,100
27899,3,3,180745,100
27900,4,3,180744,100
27901,3,4,180747,100
27902,4,4,180746,100
27903,3,5,180749,100
27904,4,5,180748,100
27905,3,6,180751,100
27906,4,6,180750,100
27907,3,7,180753,100
27908,4,7,180752,100
27909,3,8,180755,100
27910,4,8,180754,100
27911,3,9,180757,100
27912,4,9,180756,100
27913,3,10,180759,100
27914,4,10,180758,100
27915,3,11,180761,100
27916,4,11,180760,100
27917,3,12,180763,100
27918,4,12,180762,100
27919,3,13,180765,100
27920,4,13,180764,100
27921,3,14,180767,100
27922,4,14,180766,100
27923,3,15,180769,100
27924,4,15,180768,100
27925,3,16,180771,100
27926,4,16,180770,100
27927,3,0,180773,101
27928,4,0,180772,101
27929,3,1,180775,101
27930,4,1,180774,101
27931,3,2,180777,101
27932,4,2,180776,101
27933,3,3,180779,101
27934,4,3,180778,101
27935,3,4,180781,101
27936,4,4,180780,101
27937,3,5,180783,101
27938,4,5,180782,101
27939,3,6,180785,101
27940,4,6,180784,101
27941,3,7,180787,101
27942,4,7,180786,101
27943,3,8,180789,101
27944,4,8,180788,101
27945,3,9,180791,101
27946,4,9,180790,101
27947,3,10,180793,101
27948,4,10,180792,101
27949,3,11,180795,101
27950,4,11,180794,101
27951,3,12,180797,101
27952,4,12,180796,101
27953,3,13,180799,101
27954,4,13,180798,101
27955,3,14,180801,101
27956,4,14,180800,101
27957,3,15,180803,101
27958,4,15,180802,101
27959,3,16,180805,101
27960,4,16,180804,101
27961,3,0,180807,102
27962,4,0,180806,102
27963,3,1,180809,102
27964,4,1,180808,102
27965,3,2,180811,102
27966,4,2,180810,102
27967,3,3,180813,102
27968,4,3,180812,102
27969,3,4,180815,102
27970,4,4,180814,102
27971,3,5,180817,102
27972,4,5,180816,102
27973,3,6,180819,102
27974,4,6,180818,102
27975,3,7,180821,102
27976,4,7,180820,102
27977,3,8,180823,102
27978,4,8,180822,102
27979,3,9,180825,102
27980,4,9,180824,102
27981,3,10,180827,102
27982,4,10,180826,102
27983,3,11,180829,102
