Name_lang,Description_lang,ID,Pos[0],Pos[1],Pos[2],PortLocID,PlayerConditionID,UiTextureAtlasMemberID,Flags,WMOGroupID,PoiDataType,PoiData,Field_9_1_0_38783_011,ContinentID,AreaID,WorldStateID,UiWidgetSetID,Importance,Icon
Spirit Tower,Alliance Controlled,1926,-3082.89,5329.91,-18.6401,0,14960,0,647,0,0,0,0,530,3519,2683,0,0,11
Spirit Tower,Horde Controlled,1927,-3082.88,5329.91,-18.6402,0,14921,0,647,0,0,0,0,530,3519,2682,0,0,10
Spirit Tower,,1928,-2944.75,4788.92,-17.6654,0,15022,0,647,0,0,0,0,530,3519,2686,0,0,6
Spirit Tower,Alliance Controlled,1929,-2944.78,4788.99,-17.6642,0,14876,0,647,0,0,0,0,530,3519,2684,0,0,11
Spirit Tower,Horde Controlled,1930,-2944.75,4789.01,-17.6647,0,15023,0,647,0,0,0,0,530,3519,2685,0,0,10
Spirit Tower,,1931,-3170.13,4438.59,-19.581,0,15024,0,647,0,0,0,0,530,3519,2690,0,0,6
Spirit Tower,Alliance Controlled,1932,-3170.17,4438.58,-19.5813,0,15031,0,647,0,0,0,0,530,3519,2688,0,0,11
Spirit Tower,Horde Controlled,1933,-3170.19,4438.55,-19.5813,0,15213,0,647,0,0,0,0,530,3519,2689,0,0,10
Spirit Tower,,1934,-3601.07,4533.99,-14.8928,0,15025,0,647,0,0,0,0,530,3519,2696,0,0,6
Spirit Tower,Alliance Controlled,1935,-3600.99,4533.97,-14.8918,0,15000,0,647,0,0,0,0,530,3519,2694,0,0,11
Spirit Tower,Horde Controlled,1936,-3601.06,4533.97,-14.8931,0,14986,0,647,0,0,0,0,530,3519,2695,0,0,10
Spirit Tower,,1937,-3807.71,4896.94,-18.0962,0,14987,0,647,0,0,0,0,530,3519,2693,0,0,6
Spirit Tower,Alliance Controlled,1938,-3807.66,4896.9,-18.0948,0,14996,0,647,0,0,0,0,530,3519,2691,0,0,11
Spirit Tower,Horde Controlled,1939,-3807.7,4896.87,-18.0948,0,15026,0,647,0,0,0,0,530,3519,2692,0,0,10
Blood Watch,,1940,-1990.97,-11866.2,47.1723,0,0,0,525,0,0,0,0,530,3584,0,0,3,5
Blood Elf Tower,Uncontrolled,1941,2048.9219,1393.5851,1194.3336,0,15027,0,655,0,0,0,0,566,3820,2722,0,0,6
Blood Elf Tower,Alliance Controlled,1942,2048.6458,1393.8212,1194.3463,0,15070,0,655,0,0,0,0,566,3820,2723,0,0,11
Blood Elf Tower,Horde Controlled,1943,2048.29,1394.2153,1194.3683,0,15214,0,655,0,0,0,0,566,3820,2724,0,0,10
Fel Reaver Ruins,Uncontrolled,1944,2026.33,1749.76,1195.12,0,15071,0,655,0,0,0,0,566,3820,2725,0,0,6
Fel Reaver Ruins,Alliance Controlled,1945,2026.35,1749.75,1195.11,0,15197,0,655,0,0,0,0,566,3820,2726,0,0,11
Fel Reaver Ruins,Horde Controlled,1946,2026.35,1749.75,1195.11,0,15215,0,655,0,0,0,0,566,3820,2727,0,0,10
Mage Tower,Uncontrolled,1947,2284.889,1731.1146,1189.8414,0,15028,0,655,0,0,0,0,566,3820,2728,0,0,6
Mage Tower,Alliance Controlled,1948,2284.7883,1731.3959,1189.8176,0,15033,0,655,0,0,0,0,566,3820,2730,0,0,11
Mage Tower,Horde Controlled,1949,2284.9548,1731.224,1189.833,0,15029,0,655,0,0,0,0,566,3820,2729,0,0,10
Draenei Ruins,Uncontrolled,1950,2302.85,1388.07,1197.5,0,14884,0,655,0,0,0,0,566,3820,2731,0,0,6
Draenei Ruins,Alliance Controlled,1951,2302.86,1388.07,1197.5,0,15030,0,655,0,0,0,0,566,3820,2732,0,0,11
Draenei Ruins,Horde Controlled,1952,2302.85,1388.07,1197.5,0,14942,0,655,0,0,0,0,566,3820,2733,0,0,10
Draenei Ruins,In Conflict,1953,2302.84,1388.07,1197.5,0,14866,0,655,0,0,0,0,566,3820,2738,0,0,9
Draenei Ruins,In Conflict,1954,2302.85,1388.07,1197.5,0,15058,0,655,0,0,0,0,566,3820,2737,0,0,12
Mage Tower,In Conflict,1955,2284.6963,1731.4202,1189.8148,0,14867,0,655,0,0,0,0,566,3820,2741,0,0,9
Mage Tower,In Conflict,1956,2284.8489,1731.5087,1189.8087,0,14885,0,655,0,0,0,0,566,3820,2742,0,0,12
Fel Reaver Ruins,In Conflict,1957,2026.35,1749.76,1195.11,0,14843,0,655,0,0,0,0,566,3820,2739,0,0,9
Fel Reaver Ruins,In Conflict,1958,2026.34,1749.76,1195.12,0,14868,0,655,0,0,0,0,566,3820,2740,0,0,12
Blood Elf Tower,In Conflict,1959,2048.2048,1393.2795,1194.2748,0,15003,0,655,0,0,0,0,566,3820,2735,0,0,9
Blood Elf Tower,In Conflict,1960,2048.0347,1393.9445,1194.3322,0,15004,0,655,0,0,0,0,566,3820,2736,0,0,12
Shattrath City,,1961,-1863.83,5429.83,-9.70547,0,0,0,541,0,0,0,0,530,3703,0,0,3,6
Netherstorm Flag,Not Controlled,1962,2174.5,1569.48,1160.43,0,15057,0,647,0,0,0,0,566,3820,2757,0,0,45
Wyvern Camp,Uncontrolled,1963,-1817.41,8038.24,-26.434,0,15005,0,647,0,0,0,0,530,3518,2760,0,0,49
Wyvern Camp,Uncontrolled,1964,-1512.78,8135.72,-20.2124,0,15006,0,647,0,0,0,0,530,3518,2761,0,0,49
Wyvern Camp,Uncontrolled,1965,-1387.29,7781.21,-11.4389,0,14988,0,647,0,0,0,0,530,3518,2762,0,0,49
Wyvern Camp,Uncontrolled,1966,-1656.66,7733.23,-15.5197,0,15035,0,647,0,0,0,0,530,3518,2763,0,0,49
"Falconwing Square, Paladin Trainer",,1999,9516,-6871.03,18.75,0,0,0,0,0,0,0,0,530,3665,0,0,0,0
Shalandris Isle,,2005,7704.54,-5690.85,2.40701,0,0,0,516,0,0,0,0,530,3503,0,0,0,7
An'owyn,,2006,6822.26,-7202.79,25.8521,0,0,0,516,0,0,0,0,530,3499,0,0,0,7
Golden Strand,,2015,9050.31,-5844.63,-6.92693,0,0,0,516,0,0,0,0,530,3460,0,0,0,7
The Dead Scar,,2016,9146.88,-6966.3,8.88812,0,0,0,516,0,0,0,0,530,3482,0,0,0,7
Thuron's Livery,,2017,9263.48,-7495.62,37.8467,0,0,0,516,0,0,0,0,530,3469,0,0,0,7
Duskwither Spire,,2018,9335.37,-7884.4,142.246,0,0,0,516,0,0,0,0,530,3481,0,0,0,7
Golden Strand,,2019,8732.59,-5701.58,-1.44282,0,0,0,516,0,0,0,0,530,3460,0,0,0,7
The Dead Scar,,2020,8433.61,-7008.6,93.5002,0,0,0,516,0,0,0,0,530,3482,0,0,0,7
Coilfang Reservoir,,2021,567.344,6943.26,-32.4771,0,0,0,516,0,0,0,0,530,3905,0,0,0,7
Serpent Lake,,2022,546.771,7214.29,-28.1853,0,0,0,516,0,0,0,0,530,3653,0,0,0,7
Serpent Lake,,2023,574.777,6613.34,-5.46778,0,0,0,516,0,0,0,0,530,3653,0,0,0,7
Umbrafen Lake,,2024,-325.616,5702.5,-22.3172,0,0,0,516,0,0,0,0,530,3655,0,0,0,7
Umbrafen Lake,,2025,-712.157,5700.55,-14.9151,0,0,0,516,0,0,0,0,530,3655,0,0,0,7
Toshley's Station,,2034,1917.5,5566.59,263.164,0,0,0,525,0,0,0,0,530,3918,0,0,3,5
Zabra'jin,,2058,256.993,7853.89,23.6173,0,0,0,525,0,0,0,0,530,3645,0,0,3,5
Sporeggar,,2059,233.297,8498.02,23.1166,0,0,0,525,0,0,0,0,530,3649,0,0,3,5
Orebor Harborage,,2060,999.593,7369.97,36.2685,0,0,0,525,0,0,0,0,530,3766,0,0,3,5
Telredor,,2061,281.781,6042.78,130.29,0,0,0,525,0,0,0,0,530,3644,0,0,3,5
Cenarion Refuge,,2062,-237.101,5519.13,25.5686,0,0,0,525,0,0,0,0,530,3565,0,0,3,5
Swamprat Post,,2063,103.671,5204.96,21.3977,0,0,0,525,0,0,0,0,530,3718,0,0,3,5
Garadar,,2064,-1322.49,7214.32,33.4252,0,0,0,525,0,0,0,0,530,3613,0,0,3,5
Telaar,,2065,-2657.54,7282.29,31.4156,0,0,0,525,0,0,0,0,530,3626,0,0,3,5
Sylvanaar,,2066,2057.07,6845.29,172.562,0,0,0,525,0,0,0,0,530,3772,0,0,3,5
Thunderlord Stronghold,,2067,2395.66,6000.24,149.43,0,0,0,525,0,0,0,0,530,3769,0,0,3,5
Evergrove,,2068,2990.17,5470.22,143.774,0,0,0,525,0,0,0,0,530,3951,0,0,3,5
Temple of Telhamat,,2069,143.138,4333.41,106.317,0,0,0,525,0,0,0,0,530,3552,0,0,3,5
The Stormspire,,2070,4119.72,2995.7,350.664,0,0,0,525,0,0,0,0,530,3738,0,0,3,5
Area 52,,2071,3031.08,3687.24,143.055,0,0,0,525,0,0,0,0,530,3712,0,0,3,5
Cosmowrench,,2072,2964.62,1789.14,139.121,0,0,0,525,0,0,0,0,530,3724,0,0,3,5
Stonebreaker Hold,,2073,-2643.03,4416.87,35.3788,0,0,0,525,0,0,0,0,530,3683,0,0,3,5
Allerian Stronghold,,2074,-2958.41,3971.65,1.27412,0,0,0,525,0,0,0,0,530,3684,0,0,3,5
Shadowmoon Village,,2075,-3022.78,2582.05,77.5678,0,0,0,525,0,0,0,0,530,3744,0,0,3,5
Wildhammer Stronghold,,2076,-3995.69,2186.96,104.745,0,0,0,525,0,0,0,0,530,3745,0,0,3,5
Sanctum of the Stars,,2077,-4099.49,1117.34,42.7485,0,0,0,525,0,0,0,0,530,3938,0,0,3,5
Altar of Sha'tar,,2078,-3042.85,804.584,-9.65504,0,0,0,525,0,0,0,0,530,3754,0,0,3,5
Ogri'la,,2080,2329.84,7297.04,365.796,0,0,0,525,0,0,0,0,530,3786,0,0,3,5
Mudsprocket,,2083,-4590.83,-3182.5,34.9064,0,0,0,525,0,0,0,0,1,4010,0,0,3,5
Westguard Keep,,2084,1386.61,-3247.23,160.907,0,0,0,525,0,0,0,0,571,3998,0,0,3,5
Kamagua,,2085,767.473,-2904.19,6.44567,0,0,0,525,0,0,0,0,571,3988,0,0,3,5
Valgarde,,2086,616.887,-5007.05,2.97427,0,0,0,525,0,0,0,0,571,3981,0,0,3,5
Vengeance Landing,,2087,1923.22,-6160.07,24.069,0,0,0,525,0,0,0,0,571,4000,0,0,3,5
New Agamand,,2088,407.822,-4599.75,240.794,0,0,0,525,0,0,0,0,571,3991,0,0,3,5
Fort Wildervar,,2089,2448.53,-5114.01,276.358,0,0,0,525,0,0,0,0,571,4003,0,0,3,5
Camp Winterhoof,,2090,2666.23,-4362.25,278.099,0,0,0,525,0,0,0,0,571,-1,0,0,3,5
Sun's Reach Sanctum,Held by the enemy,2096,12787.3,-6885.54,13.3894,0,14915,0,516,0,0,0,0,530,4080,3418,0,0,0
Sun's Reach Sanctum,Shattered Sun Offensive,2097,12787.4,-6885.6,13.3894,0,15198,0,516,0,0,0,0,530,4080,3419,0,0,0
Sun's Reach Armory,Held by the enemy,2098,12683.2,-6957.78,15.5542,0,14916,0,516,0,0,0,0,530,4080,3414,0,0,0
Sun's Reach Armory,Shattered Sun Offensive,2099,12683.3,-6957.8,15.5542,0,14917,0,516,0,0,0,0,530,4080,3415,0,0,0
Sun's Reach Harbor,Held by the enemy,2100,12825.6,-7015.24,18.5927,0,14918,0,516,0,0,0,0,530,4080,3416,0,0,0
Sun's Reach Harbor,Shattered Sun Offensive,2101,12825.7,-7015.17,18.5927,0,14919,0,516,0,0,0,0,530,4080,3417,0,0,0
Town Hall,Town Hall,2105,2355.44,1195.52,130.521,0,15001,0,903,0,0,0,0,595,4100,3585,0,0,45
Elder's Square Gate,Elder's Square Gate,2106,2279.17,1138.86,138.046,0,14982,0,903,0,0,0,0,595,4100,3581,0,0,45
Festival Lane Gate,Festival Lane Gate,2107,2184.28,1236.69,136.484,0,14965,0,903,0,0,0,0,595,4100,3582,0,0,45
Market Row Gate,Market Row Gate,2108,2225.75,1331.91,127.006,0,15216,0,903,0,0,0,0,595,4100,3584,0,0,45
King's Square Fountain,King's Square Fountain,2109,2122.57,1354.61,131.484,0,15040,0,903,0,0,0,0,595,4100,3583,0,0,45
Stormwind Harbor,Harbor Entrance,2110,-8573.47,990.095,96.3078,0,0,0,0,0,0,0,0,0,4253,0,0,0,7
Gate of the Purple Amethyst,,2111,1216.33,79.1829,53.3525,0,15199,0,647,0,0,0,0,607,4384,3614,0,0,105
Gate of the Red Sun,,2114,1232.38,-210.044,55.1186,0,14923,0,935,0,0,0,0,607,4384,3617,0,0,77
Gate of the Blue Sapphire,,2117,1433.07,-216.331,30.8668,0,14924,0,959,0,0,0,0,607,4384,3620,0,0,80
Gate of the Green Emerald,,2120,1414.54,104.746,29.9468,0,14934,0,959,0,0,0,0,607,4384,3623,0,0,108
The Frostbreaker,Alliance Offense,2123,1571.42,87.6971,4.29729,0,15200,0,959,0,0,0,0,607,4384,3626,0,0,46
The Graceful Maiden,Alliance Offense,2124,1570.41,-145.681,5.71539,0,14833,0,959,0,0,0,0,607,4384,3627,0,0,46
The Blightbringer,Horde Offense,2125,1571.34,-143.83,5.95773,0,14980,0,959,0,0,0,0,607,4384,3628,0,0,48
The Casket Carrier,Horde Offense,2126,1571.31,87.2816,4.24728,0,14883,0,959,0,0,0,0,607,4384,3629,0,0,48
Horde Defense,,2127,794.829,-108.578,499.238,0,14935,0,959,0,0,0,0,607,4384,3631,0,0,48
Alliance Defense,,2128,794.854,-108.89,499.254,0,14977,0,959,0,0,0,0,607,4384,3630,0,0,46
East Graveyard,Horde Controlled,2129,1338.26,-155.265,31.7632,0,14936,0,959,0,0,0,0,607,4384,3632,0,0,13
East Graveyard,Alliance Controlled,2130,1338.91,-155.733,31.7634,0,14937,0,959,0,0,0,0,607,4384,3636,0,0,15
West Graveyard,Alliance Controlled,2132,1308.6,8.67329,31.7639,0,14862,0,959,0,0,0,0,607,4384,3635,0,0,15
South Graveyard,Horde Controlled,2133,1220.74,-70.5094,70.4493,0,15065,0,959,0,0,0,0,607,4384,3634,0,0,13
South Graveyard,Alliance Controlled,2134,1220.39,-70.6197,70.4493,0,15069,0,959,0,0,0,0,607,4384,3637,0,0,15
Gate of the Yellow Moon,,2135,1058.72,-107.526,81.8202,0,14860,0,959,0,0,0,0,607,4384,3638,0,0,102
Death's Rise,,2138,7424.22,4187.86,322.244,0,0,0,1,0,0,0,0,571,4467,0,0,3,5
The Shadow Vault,,2139,8428.89,2707.51,655.094,0,0,0,525,0,0,0,0,571,4477,0,0,3,5
Shadowsight Tower,,2141,4556.98,3623.77,449.097,0,14858,0,903,0,0,0,0,571,4197,3704,0,0,6
Winter's Edge Tower,,2142,4397.97,2822.6,458.842,0,14863,0,903,0,0,0,0,571,4197,3705,0,0,6
Flamewatch Tower,,2143,4458.95,1944.13,488.206,0,14859,0,903,0,0,0,0,571,4197,3706,0,0,6
Wintergrasp Fortress Tower (SW),,2144,5161.26,2934.32,462.306,0,14981,0,903,0,0,0,0,571,4197,3713,0,0,6
Wintergrasp Fortress Tower (SE),,2145,5164.64,2747.98,462.357,0,14830,0,903,0,0,0,0,571,4197,3714,0,0,6
Wintergrasp Fortress Tower (NE),,2146,5279.47,2632.11,462.265,0,15082,0,903,0,0,0,0,571,4197,3712,0,0,6
Wintergrasp Fortress Tower (NW),,2147,5280.07,3046.51,461.025,0,15051,0,903,0,0,0,0,571,4197,3711,0,0,6
Fortress Vehicle Workshop (E),,2149,5389.97,2712.18,442.118,0,14879,0,903,0,0,0,0,571,4197,3699,0,0,65
Fortress Vehicle Workshop (W),,2150,5390.88,2979.48,442.291,0,14880,0,903,0,0,0,0,571,4197,3698,0,0,65
Eastspark Vehicle Workshop,,2151,4360.35,2352.27,409.367,0,14844,0,903,0,0,0,0,571,4197,3703,0,0,65
Westspark Vehicle Workshop,,2152,4355.01,3308.44,405.114,0,14907,0,903,0,0,0,0,571,4197,3702,0,0,65
Broken Temple Vehicle Workshop,,2153,4961.23,3384.18,409.978,0,14881,0,903,0,0,0,0,571,4197,3700,0,0,65
Sunken Ring Vehicle Workshop,,2154,4942.82,2390.43,353.221,0,14889,0,903,0,0,0,0,571,4197,3701,0,0,65
PvP Activity Detected,,2199,5048.52,2847.42,392.943,0,14899,0,903,0,0,0,0,571,4197,3723,0,0,101
PvP Activity Detected,,2200,4484.44,2826.67,394.625,0,14926,0,903,0,0,0,0,571,4197,3724,0,0,101
PvP Activity Detected,,2201,4763.67,2881.21,377.484,0,14890,0,903,0,0,0,0,571,4197,3725,0,0,101
PvP Activity Detected,,2203,5052.91,3192.65,356.551,0,14911,0,903,0,0,0,0,571,4197,3729,0,0,101
PvP Activity Detected,,2205,4812.1,3304.64,366.602,0,14912,0,903,0,0,0,0,571,4197,3730,0,0,101
PvP Activity Detected,,2206,4730.25,2414.65,360.36,0,14827,0,903,0,0,0,0,571,4197,3727,0,0,101
PvP Activity Detected,,2207,5018.89,2578.16,354.455,0,14845,0,903,0,0,0,0,571,4197,3726,0,0,101
PvP Activity Detected,,2208,4493.03,3337.28,359.487,0,14895,0,903,0,0,0,0,571,4197,3731,0,0,101
PvP Activity Detected,,2209,4497.72,2326.91,367.382,0,14846,0,903,0,0,0,0,571,4197,3728,0,0,101
PvP Activity Detected,,2210,5010.88,2701.46,369.534,0,15016,0,903,0,0,0,0,571,4197,3739,0,0,101
PvP Activity Detected,,2211,4821.56,2618.59,356.046,0,14979,0,903,0,0,0,0,571,4197,3740,0,0,101
PvP Activity Detected,,2212,4450.37,2529.12,358.292,0,15008,0,903,0,0,0,0,571,4197,3741,0,0,101
PvP Activity Detected,,2213,4516.68,2087.62,395.444,0,15217,0,903,0,0,0,0,571,4197,3738,0,0,101
PvP Activity Detected,,2214,4774.63,2045.92,425.678,0,14891,0,903,0,0,0,0,571,4197,3737,0,0,101
PvP Activity Detected,,2215,4402.92,3090.83,358.639,0,14841,0,903,0,0,0,0,571,4197,3742,0,0,101
PvP Activity Detected,,2216,4789.57,3074.77,357.01,0,15201,0,903,0,0,0,0,571,4197,3743,0,0,101
PvP Activity Detected,,2217,5046.72,3024.94,367.504,0,14975,0,903,0,0,0,0,571,4197,3744,0,0,101
PvP Activity Detected,,2218,4400.1,3479.49,359.026,0,14848,0,903,0,0,0,0,571,4197,3745,0,0,101
PvP Activity Detected,,2219,4558.4,3490.13,366.603,0,14927,0,903,0,0,0,0,571,4197,3746,0,0,101
PvP Activity Detected,,2220,4837.71,3456.31,360.519,0,15042,0,903,0,0,0,0,571,4197,3747,0,0,101
PvP Activity Detected,,2221,5085.96,3437.93,356.64,0,14849,0,903,0,0,0,0,571,4197,3748,0,0,101
Wintergrasp Fortress Wall,,2222,5372.89,3047.3,431.065,0,15012,0,391,0,0,0,0,571,4197,3749,0,0,92
Wintergrasp Fortress Wall,,2223,5331.85,3046.55,431.403,0,14850,0,391,0,0,0,0,571,4197,3750,0,0,92
Wintergrasp Fortress Wall,,2224,5280.8,2995.93,432.302,0,14851,0,391,0,0,0,0,571,4197,3751,0,0,83
Wintergrasp Fortress Wall,,2225,5279.13,2954.81,432.095,0,15010,0,391,0,0,0,0,571,4197,3752,0,0,83
Wintergrasp Fortress Wall,,2226,5255.6,2934.08,432.836,0,15011,0,391,0,0,0,0,571,4197,3753,0,0,92
Wintergrasp Fortress Wall,,2227,5216.08,2933.99,432.679,0,15017,0,391,0,0,0,0,571,4197,3754,0,0,92
Wintergrasp Fortress Wall,,2228,5162.25,2882.84,433.732,0,15202,0,391,0,0,0,0,571,4197,3755,0,0,83
Wintergrasp Fortress Gate,,2229,5162.54,2841.25,438.039,0,14985,0,1927,0,0,0,0,571,4197,3763,0,0,74
Wintergrasp Fortress Wall,,2230,5163.71,2798.72,432.717,0,14852,0,391,0,0,0,0,571,4197,3756,0,0,83
Wintergrasp Fortress Wall,,2231,5215.36,2747.99,432.667,0,14928,0,391,0,0,0,0,571,4197,3757,0,0,92
Wintergrasp Fortress Wall,,2232,5256.52,2747.55,433.229,0,14888,0,391,0,0,0,0,571,4197,3758,0,0,92
Wintergrasp Fortress Wall,,2233,5279.76,2725.12,433.423,0,14892,0,391,0,0,0,0,571,4197,3759,0,0,83
Wintergrasp Fortress Wall,,2234,5279.45,2683.91,433.323,0,14973,0,391,0,0,0,0,571,4197,3760,0,0,83
Wintergrasp Fortress Wall,,2235,5330.66,2630.69,432.759,0,14853,0,391,0,0,0,0,571,4197,3761,0,0,92
Wintergrasp Fortress Wall,,2236,5372.93,2630.77,431.929,0,14854,0,391,0,0,0,0,571,4197,3762,0,0,92
Wintergrasp Fortress Wall,,2237,5386.46,2909.89,433.194,0,15013,0,391,0,0,0,0,571,4197,3764,0,0,92
Wintergrasp Fortress Wall,,2238,5343.39,2909.19,432.778,0,14855,0,391,0,0,0,0,571,4197,3765,0,0,92
Wintergrasp Fortress Wall,,2239,5300.49,2909.33,433.359,0,15014,0,391,0,0,0,0,571,4197,3766,0,0,92
Wintergrasp Fortress Wall,,2240,5279.34,2883.16,433.021,0,14929,0,391,0,0,0,0,571,4197,3767,0,0,83
Wintergrasp Fortress Wall,,2241,5280.86,2840.4,433.472,0,14974,0,391,0,0,0,0,571,4197,3768,0,0,83
Wintergrasp Fortress Wall,,2242,5280.32,2798.61,433.477,0,14840,0,391,0,0,0,0,571,4197,3769,0,0,83
Wintergrasp Fortress Wall,,2243,5302.01,2771.67,433.389,0,15009,0,391,0,0,0,0,571,4197,3770,0,0,92
Wintergrasp Fortress Wall,,2244,5343.66,2771.01,432.827,0,14893,0,391,0,0,0,0,571,4197,3771,0,0,92
Wintergrasp Fortress Wall,,2245,5384.4,2772.53,433.744,0,14878,0,391,0,0,0,0,571,4197,3772,0,0,92
Wintergrasp Fortress,,2246,5394.58,2841.49,418.914,0,14894,0,903,0,0,0,0,571,4197,3773,0,0,74
PvP Activity Detected,,2247,5217.2,2842.45,409.191,0,14900,0,903,0,0,0,0,571,4197,3774,0,0,101
PvP Activity Detected,,2248,5214.84,3011.21,404.377,0,14901,0,903,0,0,0,0,571,4197,3775,0,0,101
PvP Activity Detected,,2249,5213.37,2684.88,406.243,0,14902,0,903,0,0,0,0,571,4253,3776,0,0,101
PvP Activity Detected,,2250,5339.85,2700.9,409.166,0,14903,0,903,0,0,0,0,571,4197,3777,0,0,101
PvP Activity Detected,,2251,5338.95,2841.39,409.239,0,15043,0,903,0,0,0,0,571,4197,3778,0,0,101
PvP Activity Detected,,2252,5336.29,2978.43,409.191,0,15015,0,903,0,0,0,0,571,4197,3779,0,0,101
PvP Activity Detected,,2253,4481.82,1993.34,431.451,0,14831,0,903,0,0,0,0,571,4197,3794,0,0,101
PvP Activity Detected,,2254,4403.42,2349.1,375.579,0,14930,0,903,0,0,0,0,571,4197,3791,0,0,101
PvP Activity Detected,,2255,4446.22,2820.74,402.839,0,15044,0,903,0,0,0,0,571,4197,3795,0,0,101
PvP Activity Detected,,2256,4530.66,3584.57,396.104,0,15218,0,903,0,0,0,0,2118,14288,3793,0,0,101
PvP Activity Detected,,2257,4394.79,3294.74,372.429,0,15045,0,903,0,0,0,0,571,4197,3792,0,0,101
PvP Activity Detected,,2258,4946.42,3331.67,376.882,0,15046,0,903,0,0,0,0,571,4197,3788,0,0,101
PvP Activity Detected,,2259,4932.31,2440.47,320.176,0,14931,0,903,0,0,0,0,571,4197,3790,0,0,101
PvP Activity Detected,,2260,4860.4,2023.33,396.598,0,14976,0,903,0,0,0,0,571,4197,3797,0,0,101
PvP Activity Detected,,2261,4310.33,1810.36,348.633,0,14978,0,903,0,0,0,0,571,4197,3798,0,0,101
PvP Activity Detected,,2262,4489.01,4028.89,411.913,0,15047,0,903,0,0,0,0,571,4197,3799,0,0,101
PvP Activity Detected,,2263,4696.33,3806.99,362.268,0,14932,0,903,0,0,0,0,571,4197,3796,0,0,101
Wintergrasp,Control of Wintergrasp,2264,5121.38,2845.14,405.681,0,15048,0,424,0,0,0,0,571,4197,3804,0,0,48
Sunken Ring Graveyard,,2265,5105.61,2300.68,368.485,1329,14889,0,2951,0,0,0,0,571,4197,3701,0,0,8
Broken Temple Graveyard,,2266,5102.12,3463.95,368.485,1330,14881,0,2951,0,0,0,0,571,4197,3700,0,0,8
Fortress Graveyard,,2268,5538.38,2894.84,517.055,1285,14894,0,2951,0,0,0,0,571,4197,3773,0,0,8
Southwest Graveyard,,2269,4336.28,3234.63,390.251,1334,14907,0,2951,0,0,0,0,571,4197,3702,0,0,8
Southeast Graveyard,,2270,4318.94,2408,392.581,1333,14844,0,2951,0,0,0,0,571,4197,3703,0,0,8
Chamber of Ancient Relics,,2292,881.703,-108.355,109.835,0,14861,0,959,0,0,0,0,607,4384,3849,0,0,80
Wyrmrest Temple,,2298,3546.8,273.257,45.5803,0,0,0,525,0,0,0,0,571,4161,0,0,3,5
Venomspite,,2299,3240.58,-692.569,166.881,0,0,0,525,0,0,0,0,571,4186,0,0,3,5
Stars' Rest,,2300,3495.58,1993.21,64.8623,0,0,0,525,0,0,0,0,571,4158,0,0,3,5
Agmar's Hammer,,2301,3830.9,1580.96,91.5788,0,0,0,525,0,0,0,0,571,4165,0,0,3,5
Moa'ki Harbor,,2302,2780.97,878.934,5.31823,0,0,0,525,0,0,0,0,571,4152,0,0,3,5
Valiance Keep,,2303,2279.52,5248.36,11.1654,0,0,0,525,0,0,0,0,571,4032,0,0,3,5
Warsong Hold,,2304,2837.43,6186.49,277.412,0,0,0,525,0,0,0,0,571,4129,0,0,3,5
Unu'pe,,2305,3013.88,4103.26,24.6334,0,0,0,525,0,0,0,0,571,4113,0,0,3,5
Taunka'le Village,,2306,3445.23,4111,15.8668,0,0,0,525,0,0,0,0,571,4037,0,0,3,5
Fizzcrank Airstrip,,2307,4158.73,5281.77,26.0579,0,0,0,525,0,0,0,0,571,4108,0,0,3,5
Bor'gorok Outpost,,2308,4497.92,5727.56,80.8764,0,0,0,525,0,0,0,0,571,4122,0,0,3,5
Wintergarde Keep,,2309,3780.27,-734.763,241.097,0,0,0,525,0,0,0,0,571,4177,0,0,3,5
Conquest Hold,,2310,3250.52,-2252.59,114.548,0,0,0,525,0,0,0,0,571,4206,0,0,3,5
Amberpine Lodge,,2311,3415.69,-2788,228.903,0,0,0,525,0,0,0,0,571,4204,0,0,3,5
Camp Oneqwah,,2312,3855.81,-4524.73,209.266,0,0,0,525,0,0,0,0,571,4211,0,0,3,5
Westfall Brigade Encampment,,2313,4554.15,-4213.86,170.492,0,0,0,525,0,0,0,0,571,4159,0,0,3,5
The Argent Stand,,2314,5450.08,-2575.08,303.954,0,0,0,525,0,0,0,0,571,4275,0,0,3,5
Zim'Torga,,2315,5764.67,-3563.47,387.335,0,0,0,525,0,0,0,0,571,4323,0,0,3,5
Nesingwary Base Camp,,2316,5565.21,5757.52,-75.3093,0,0,0,525,0,0,0,0,571,4284,0,0,3,5
Dalaran,,2317,5805.22,639.992,647.771,0,0,0,669,0,0,0,0,571,4395,0,0,4,6
Camp Tunka'lo,,2318,7795.98,-2885.31,1245.18,0,0,0,525,0,0,0,0,571,4441,0,0,3,5
Brunnhildar Village,,2319,6953.43,-1653.6,810.822,0,0,0,525,0,0,0,0,571,4422,0,0,3,5
K3,,2320,6124.23,-1061.87,402.571,0,0,0,525,0,0,0,0,571,4418,0,0,3,5
Frosthold,,2321,6680.32,-231.676,945.471,0,0,0,525,0,0,0,0,571,4428,0,0,3,5
Grom'arsh Crash-Site,,2322,7857.19,-749.898,1180.01,0,0,0,525,0,0,0,0,571,4429,0,0,3,5
Crusaders' Pinnacle,,2323,6410.24,441.831,511.291,0,0,0,525,0,0,0,0,571,4580,0,0,3,5
West Graveyard,Horde Controlled,2324,1309,8.65516,30.8958,0,14832,0,959,0,0,0,0,607,4384,3633,0,0,13
