ID,Fidget,Index,CreatureSoundDataID
46599,218637,5,8114
46600,218640,0,8115
46601,218641,1,8115
46602,218642,2,8115
46603,218643,3,8115
46604,218644,4,8115
46605,218646,0,8116
46606,218647,1,8116
46607,218648,2,8116
46608,218649,3,8116
46609,196872,4,8116
46610,218651,0,8117
46611,195539,1,8117
46612,195540,2,8117
46613,218654,0,8118
46615,218655,2,8118
46616,218656,3,8118
46617,218657,4,8118
46618,218659,8,8118
46619,218660,0,8119
46620,201844,1,8119
46621,201861,2,8119
46625,201871,9,8119
46627,218662,12,8119
46628,202031,13,8119
46629,203371,14,8119
46632,771,0,8120
46633,771,1,8120
46634,218678,17,8120
46635,218681,16,8120
46640,218770,0,8121
46641,218771,1,8121
46642,218772,2,8121
46645,218781,5,8121
46646,218783,6,8121
46647,218784,7,8121
46648,218773,8,8121
46649,218774,9,8121
46650,218775,10,8121
46651,218776,11,8121
46653,218777,14,8121
46654,218778,15,8121
46655,218791,0,8122
46658,216669,0,8126
46659,216670,1,8126
46660,216672,2,8126
46661,216673,3,8126
46662,195980,4,8126
46663,195993,5,8126
46664,195994,6,8126
46665,196013,7,8126
46666,218943,8,8126
46667,216674,9,8126
46668,216675,10,8126
46669,216676,11,8126
46670,216677,12,8126
46671,196331,13,8126
46672,216687,14,8126
46673,196338,15,8126
46674,216504,16,8126
46675,216505,17,8126
46676,218984,0,8124
46677,218985,1,8124
46678,218982,2,8124
46679,218986,3,8124
46680,218987,4,8124
46681,218988,5,8124
46683,208484,0,8127
46684,208489,1,8127
46685,208492,2,8127
46686,208189,3,8127
46687,208510,4,8127
46688,208504,5,8127
46689,208506,6,8127
46690,208507,7,8127
46691,208501,9,8127
46692,208573,10,8127
46693,193763,0,8128
46694,204909,1,8128
46695,204912,2,8128
46696,205012,3,8128
46697,205011,4,8128
46699,219043,0,8130
46700,219078,15,8120
46701,219101,16,8130
46702,219102,17,8130
46703,219103,15,8130
46704,219104,14,8130
46705,219105,13,8130
46706,219150,0,8132
46707,219152,1,8132
46708,219151,2,8132
46709,198097,5,8132
46710,198098,6,8132
46711,198100,7,8132
46712,198101,8,8132
46713,198102,9,8132
46714,198104,12,8132
46715,198104,13,8132
46716,198147,14,8132
46717,198226,15,8132
46719,219195,1,8134
46721,219197,2,8134
46723,219199,3,8134
46724,219185,4,8134
46725,219192,5,8134
46726,219189,6,8134
46727,219212,0,8135
46728,219225,0,8136
46729,221830,1,8136
46730,221831,2,8136
46731,221832,3,8136
46732,224523,4,8136
46733,224519,5,8136
46734,206054,6,8136
46735,206055,7,8136
46736,221833,8,8136
46737,206059,9,8136
46738,206060,10,8136
46739,206061,11,8136
46740,219224,12,8136
46741,206063,13,8136
46742,206064,14,8136
46745,214076,2,8137
46746,214077,3,8137
46748,224513,5,8137
46749,224514,6,8137
46750,224515,7,8137
46751,214088,9,8137
46752,214089,10,8137
46753,214091,12,8137
46754,214094,13,8137
46755,214118,16,8137
46756,208489,1,8140
46757,208492,2,8140
46758,208189,3,8140
46759,221837,5,8140
46760,221838,6,8140
46761,208507,7,8140
46762,221839,10,8140
46763,213964,12,8140
46764,213966,13,8140
46765,213966,16,8140
46766,219355,0,8143
46767,219357,1,8143
46768,219358,2,8143
46769,219360,0,8144
46770,219362,1,8144
46771,219363,2,8144
46772,219368,3,8143
46773,219368,3,8144
46774,210010,0,8145
46775,210012,1,8145
46776,219694,2,8145
46777,210014,3,8145
46778,210015,4,8145
46779,210016,5,8145
46780,210013,6,8145
46781,210017,7,8145
46782,210018,8,8145
46783,209976,9,8145
46784,210160,10,8145
46785,219694,11,8145
46786,202689,12,8145
46787,219695,13,8145
46788,213382,14,8145
46789,213383,15,8145
46790,213387,16,8145
46791,213388,17,8145
46792,213413,0,8147
46793,213718,1,8147
46794,213418,12,8147
46795,213419,13,8147
46796,219700,15,8147
46797,219701,16,8147
46798,213416,17,8147
46799,219708,0,8148
46800,206104,1,8148
46801,206105,2,8148
46802,206106,3,8148
46803,206107,4,8148
46804,206108,5,8148
46805,219705,6,8148
46806,219706,7,8148
46807,224255,8,8148
46808,206117,9,8148
46809,206118,10,8148
46810,206119,11,8148
46811,206120,12,8148
46812,206121,13,8148
46813,206122,14,8148
46814,209815,0,8149
46815,211726,1,8149
46816,210675,2,8149
46817,210685,12,8149
46818,210686,13,8149
46819,219714,14,8149
46820,219711,15,8149
46821,219712,16,8149
46822,219713,17,8149
46823,209815,0,8150
46824,213675,1,8150
46825,219927,2,8150
46826,213476,4,8150
46827,213474,5,8150
46828,214154,12,8150
46829,214155,13,8150
46830,214149,14,8150
46831,214150,15,8150
46832,214151,16,8150
46833,214152,17,8150
46834,214072,0,8151
46835,214073,1,8151
46836,214076,2,8151
46837,214077,3,8151
46838,214078,4,8151
46839,214080,5,8151
46840,214083,6,8151
46841,214086,7,8151
46842,214088,9,8151
46843,214089,10,8151
46844,220432,0,8153
46845,220432,0,4706
46846,220465,0,8154
46847,220466,2,8154
46848,220466,3,8154
46849,220468,4,8154
46850,220469,17,8154
46851,220475,0,8155
46852,220476,2,8155
46853,220477,3,8155
46854,220478,4,8155
46855,220479,8,8155
46856,220480,9,8155
46857,220481,11,8155
46858,220482,13,8155
46859,220483,14,8155
46860,220484,15,8155
46861,220485,17,8155
46880,220639,9,8158
46881,220636,14,8158
46882,220637,15,8158
46883,220534,9,8157
46884,220531,14,8157
46885,220532,15,8157
46886,43372,2,8159
46887,220795,11,8160
46888,220794,12,8160
46889,220761,13,8160
46890,220762,14,8160
46891,220757,15,8160
46892,220758,16,8160
46893,220759,17,8160
46894,220824,0,8162
46895,220831,1,8162
46896,220826,4,8162
46897,220832,2,8162
46898,220833,7,8162
46899,220834,6,8162
46900,220835,9,8162
46901,220848,5,8162
46902,220849,3,8162
46903,220850,8,8162
46904,220851,10,8162
46908,220882,1,8163
46909,220880,2,8163
46910,220889,16,8163
46911,220890,17,8163
46912,220891,3,8163
46913,220893,4,8163
46914,220938,1,8164
46916,220825,11,8162
46917,220938,0,8164
46918,220947,2,8164
46919,220951,10,8164
46920,220952,11,8164
46921,214072,0,8165
46922,214073,1,8165
46923,214076,2,8165
46924,214077,3,8165
46925,214078,4,8165
46926,214080,5,8165
46927,214083,6,8165
46928,214086,7,8165
46929,214088,9,8165
46930,221003,10,8165
46931,214091,12,8165
46932,214094,13,8165
46933,214118,16,8165
46934,208484,0,8167
46935,208489,1,8167
46936,208492,2,8167
46937,208189,3,8167
46938,208510,4,8167
46939,221020,5,8167
46940,221021,6,8167
46941,208507,7,8167
46942,208501,9,8167
46943,221022,10,8167
46944,213964,12,8167
46945,213966,13,8167
46946,213966,16,8167
46947,221054,12,8162
46948,221076,3,8164
46949,221073,6,8164
46950,221074,9,8164
46951,221075,5,8164
46952,221072,4,8164
46953,221077,8,8164
46954,221255,0,8168
46955,221338,0,8169
46956,221341,1,8169
46957,221340,2,8169
46958,221358,0,8170
46959,221359,1,8170
46960,221360,2,8170
46961,221361,3,8170
46962,221362,4,8170
46963,221363,5,8170
46964,221370,3,8169
46965,221371,4,8169
46966,221418,1,8168
46967,221417,4,8168
46968,221637,9,8168
46969,221638,10,8168
46970,221809,0,8172
46971,221810,1,8172
46972,221811,2,8172
46973,221814,3,8172
46974,221815,4,8172
46975,221816,5,8172
46976,221817,6,8172
46977,221818,7,8172
46978,221819,8,8172
46979,221820,9,8172
46980,221821,11,8172
46981,221826,12,8172
46982,209957,0,8173
46983,209958,1,8173
46984,209959,2,8173
46985,209960,3,8173
46986,209962,4,8173
46987,209963,5,8173
46988,209964,6,8173
46989,209965,7,8173
46990,209966,8,8173
46991,209967,9,8173
46992,200623,0,8174
46993,200608,1,8174
46994,200610,7,8174
46995,200611,8,8174
46996,200606,9,8174
46997,200619,10,8174
46998,200612,12,8174
46999,221886,2,8174
47000,221887,3,8174
47001,221888,4,8174
47002,221885,2,8168
47003,209959,15,8174
47004,209960,16,8174
47005,221255,0,8175
47006,221418,1,8175
47007,221885,2,8175
47008,221417,4,8175
47009,221890,9,8175
47010,221638,10,8175
47011,221898,11,8174
47012,221809,0,8177
47013,221932,1,8177
47014,221811,2,8177
47015,221937,3,8177
47016,221939,4,8177
47017,221938,5,8177
47018,221817,6,8177
47019,221818,7,8177
47020,221819,8,8177
47021,221820,9,8177
47022,221821,11,8177
47023,221826,12,8177
47024,221918,0,8178
47025,221920,1,8178
47026,221921,2,8178
47029,221922,5,8178
47032,221923,8,8178
47033,221924,9,8178
47036,221918,0,8179
47037,221940,1,8179
47038,221921,2,8179
47039,221941,5,8179
47040,221923,8,8179
47041,221924,9,8179
47042,221945,0,8176
47043,221903,3,8176
47044,221906,4,8176
47045,221948,1,8176
47046,221946,2,8176
47047,221947,9,8176
47048,209959,15,8176
47049,209960,16,8176
47050,209341,0,8180
47051,209343,1,8180
47052,209346,2,8180
47053,209349,3,8180
47054,209350,4,8180
47055,209351,5,8180
47056,209353,6,8180
47057,209354,7,8180
47058,209359,9,8180
47059,209360,10,8180
47060,209959,15,8180
47061,209960,16,8180
47062,221969,11,8180
47063,221995,0,8181
47064,221997,1,8181
47065,221998,2,8181
47066,222011,5,8181
47067,222006,3,8181
47068,222005,4,8181
47069,222004,6,8181
47070,222013,7,8181
47071,222016,8,8181
47072,222019,9,8181
47073,222087,10,8181
47074,222089,11,8181
47075,196157,0,8182
47076,196158,1,8182
47077,196155,2,8182
47078,200476,3,8182
47079,222122,4,8182
47080,222117,5,8182
47081,196162,6,8182
47082,196163,7,8182
47083,196164,8,8182
47084,212242,10,8182
47085,212358,11,8182
47086,201255,13,8182
47087,212353,14,8182
47088,212347,15,8182
47089,196223,16,8182
47090,212360,17,8182
47091,221995,0,8183
47092,222139,1,8183
47093,221998,2,8183
47094,222006,3,8183
47095,222005,4,8183
47096,222011,5,8183
47097,222004,6,8183
47098,222013,7,8183
47099,222016,8,8183
47100,222019,9,8183
47101,222144,10,8183
47102,222145,11,8183
47103,222269,13,8177
47104,222292,14,8177
47105,222269,13,8172
47106,222292,14,8172
47107,222395,0,8186
47108,222399,0,8187
47109,222441,1,8186
47110,222442,2,8186
47111,222443,3,8186
47112,222444,5,8186
47113,222445,6,8186
47114,222446,9,8186
47115,222447,10,8186
47116,222668,11,8186
47117,222528,0,8188
47118,222529,1,8188
47119,222531,2,8188
47120,222532,3,8188
47121,222533,5,8188
47122,222534,6,8188
47123,222535,9,8188
47124,222536,10,8188
47125,222541,11,8188
47126,222547,7,8186
47127,222395,0,8189
47128,222665,1,8189
47129,222442,2,8189
47130,222443,3,8189
47131,222444,5,8189
47132,222445,6,8189
47133,222547,7,8189
47134,222446,9,8189
47135,222447,10,8189
47136,222448,11,8189
47137,223704,0,8190
47138,223705,1,8190
47139,223707,2,8190
47140,223709,3,8190
47141,223710,4,8190
47142,223711,5,8190
47143,223714,6,8190
47144,223715,7,8190
47145,223716,8,8190
47146,223728,9,8190
47147,223729,10,8190
47148,223730,11,8190
47150,222949,1,8187
47151,222951,2,8187
47152,222963,3,8187
47153,222968,4,8187
47154,210301,0,8193
47155,210302,2,8193
47156,210303,3,8193
47157,210304,7,8193
47158,210305,8,8193
47159,223649,0,8194
47160,217190,1,8194
47179,223785,0,8196
47180,223786,1,8196
47181,223787,2,8196
47182,223788,3,8196
47183,223789,4,8196
47184,223790,9,8196
47185,223791,15,8196
47186,223792,16,8196
47187,223797,0,8197
47188,223798,1,8197
47189,223799,2,8197
47190,223800,3,8197
47191,223801,4,8197
47192,223802,5,8197
47193,223803,6,8197
47194,223804,7,8197
47195,223805,9,8197
47196,223806,10,8197
47197,223807,11,8197
47198,223808,15,8197
47199,223809,16,8197
47200,223818,0,8198
47201,223819,1,8198
47202,223820,2,8198
47203,223821,3,8198
47204,223822,4,8198
47205,223823,7,8198
47206,223824,8,8198
47207,223825,9,8198
47208,223826,10,8198
47209,223827,11,8198
47210,223828,12,8198
47211,223829,15,8198
47212,223830,16,8198
47213,223847,0,8199
47214,201255,1,8199
47215,223848,2,8199
47216,223849,3,8199
47217,196155,4,8199
47218,223850,5,8199
47219,223854,6,8199
47220,223853,7,8199
47221,201245,8,8199
47222,223832,9,8199
47223,223859,10,8199
47224,223885,12,8199
47225,223886,13,8199
47226,223887,14,8199
47227,213991,15,8199
47228,212390,16,8199
47229,201429,17,8199
47230,223903,0,8200
47231,223904,1,8200
47232,223905,2,8200
47233,223906,3,8200
47234,223907,4,8200
47235,223908,5,8200
47236,223909,6,8200
47237,223910,7,8200
47238,223911,8,8200
47239,223912,9,8200
47240,223969,0,8202
47241,223975,1,8202
47242,648,0,8203
47243,648,2,8203
47244,648,0,8204
47245,648,2,8204
47246,224052,1,82
47247,224053,3,82
47248,224052,1,8203
47249,224053,3,8203
47257,226924,7,8214
47258,226925,8,8214
47260,224450,10,8214
47267,224481,17,8214
47268,219355,0,8215
47269,219357,1,8215
47270,219358,2,8215
47271,219368,3,8215
47272,224251,0,8216
47273,219362,1,8216
47274,219363,2,8216
47275,219368,3,8216
47276,219355,4,8215
47277,224250,4,8143
47278,224251,4,8144
47279,202795,0,8221
47280,212537,11,8221
47281,213977,12,8221
47282,224455,0,8222
47283,224458,1,8222
47284,224459,2,8222
47285,224460,3,8222
47286,224461,4,8222
47287,224462,5,8222
47288,224464,6,8222
47289,224465,7,8222
47290,224467,8,8222
47291,224468,9,8222
47292,224470,10,8222
47293,224473,11,8222
47294,224474,12,8222
47295,224475,13,8222
47296,224476,14,8222
47297,224478,15,8222
47298,224454,11,8214
47299,224480,12,8214
47300,224506,13,8214
47301,224547,0,8224
47302,224573,0,8226
47303,215347,0,8227
47304,215346,2,8227
47305,215308,12,8227
47306,215309,13,8227
47307,215303,15,8227
47308,215305,16,8227
47309,215306,17,8227
47310,209815,0,8228
47311,213675,1,8228
47312,215559,2,8228
47313,213476,4,8228
47314,213474,5,8228
47315,215525,12,8228
47316,215526,13,8228
47317,215520,15,8228
47318,215521,16,8228
47319,215522,17,8228
47320,471,2,8231
47321,224584,1,8226
47322,224714,2,8226
47323,224743,5,7699
47324,201362,0,8233
47325,201363,1,8233
47326,201372,2,8233
47327,201374,3,8233
47328,201367,4,8233
47329,201369,5,8233
47330,201365,6,8233
47331,201366,7,8233
47332,201375,8,8233
47333,201368,9,8233
47334,201379,10,8233
47335,201380,11,8233
47336,201381,12,8233
47337,201382,13,8233
47338,201660,14,8233
47339,204969,15,8233
47340,224785,0,8232
47341,224788,1,8232
47342,224789,2,8232
47343,224794,3,8232
47344,224795,4,8232
47345,224797,6,8232
47346,224803,9,8232
47347,224798,7,8232
47348,224826,8,8232
47349,224917,0,8235
47350,224939,0,8236
47351,224940,1,8236
47352,224941,2,8236
47371,225199,9,8226
47372,225201,10,8226
47373,225171,9,8239
47374,225169,14,8239
47375,225170,15,8239
47376,225212,3,8226
47379,225245,10,8242
47380,225246,11,8242
47381,225222,15,8242
47382,225260,0,8234
47383,225261,1,8234
47384,225262,2,8234
47385,225256,7,8234
47386,225257,8,8234
47387,225263,3,8234
47388,225264,4,8234
47389,225265,5,8234
47390,225266,9,8234
47391,225267,10,8234
47392,225269,11,8234
47393,225268,12,8234
47394,225271,6,8234
47395,224768,1,8224
47396,225284,2,8224
47397,225288,3,8224
47398,225293,4,8224
47399,225294,5,8224
47400,225283,12,8242
47402,227723,14,8226
47403,225325,16,8242
47404,225326,17,8242
47406,225378,4,8226
47407,225379,5,8226
47408,225383,11,8226
47409,225385,12,8226
47410,227725,15,8226
47411,225387,6,8226
47413,225426,8,8226
47414,225425,7,8226
47415,225551,0,8250
47416,225554,16,8250
47417,225559,1,8250
47418,226105,0,8251
47419,226106,0,8252
47420,226137,6,8251
47421,226140,1,8251
47422,226141,2,8251
47423,226146,0,8253
47425,226147,2,8253
47426,226148,6,8253
47427,226196,0,8254
47428,226147,2,8254
47429,226197,6,8254
47430,226140,1,8252
47431,226141,2,8252
47432,226202,6,8252
47433,214163,0,8256
47434,207970,1,8256
47435,207974,2,8256
47436,207971,3,8256
47437,208167,6,8256
47438,226261,7,8256
47439,208171,8,8256
47440,208182,10,8256
47441,208184,11,8256
47442,213668,14,8256
47443,213664,15,8256
47444,213665,16,8256
47445,213666,17,8256
47446,208174,0,8257
47447,208176,1,8257
47448,208173,2,8257
47449,208175,3,8257
47450,208167,6,8257
47451,226261,7,8257
47452,208171,8,8257
47453,208180,9,8257
47454,208182,10,8257
47455,208184,11,8257
47456,215419,14,8257
47457,215415,15,8257
47458,215416,16,8257
47459,215417,17,8257
47460,231587,0,8261
47461,201255,1,8261
47462,201254,2,8261
47463,201429,17,8261
47464,226350,0,8258
47465,226355,3,8261
47466,226312,0,8259
47467,226383,1,8259
47468,226389,2,8259
47469,226385,3,8259
47470,226386,4,8259
47471,226384,5,8259
47472,226393,6,8259
47473,226395,7,8259
47474,226390,8,8259
47475,226391,9,8259
47476,226398,10,8259
47477,226400,11,8259
47478,226408,12,8259
47479,226405,9,8258
47480,226411,1,8258
47482,226413,2,8258
47483,226399,10,8258
47484,226415,14,8258
47485,226414,15,8258
47486,226419,6,8258
47487,226420,7,8258
47488,226422,3,8258
47489,226426,16,8258
47490,226312,0,8262
47491,226383,1,8262
47492,226389,2,8262
47493,226385,3,8262
47494,226386,4,8262
47495,226384,5,8262
47496,226393,6,8262
47497,226395,7,8262
47498,226390,8,8262
47499,226391,9,8262
47500,226398,10,8262
47503,199639,0,8263
47504,199640,1,8263
47505,199642,2,8263
47506,226466,3,8263
47507,199648,4,8263
47508,199796,5,8263
47509,226490,17,8266
47514,226514,16,8266
47515,226507,14,8265
47516,226508,15,8265
47517,226509,16,8265
47518,226510,17,8265
47530,201257,0,8269
47531,201255,1,8269
47532,201254,2,8269
47533,201258,3,8269
47534,196155,4,8269
47535,201244,5,8269
47536,201242,6,8269
47537,201243,7,8269
47538,201245,8,8269
47539,201239,9,8269
47540,226569,10,8269
47541,201265,12,8269
47542,201266,13,8269
47543,201246,14,8269
47544,213991,15,8269
47545,212390,16,8269
47546,201429,17,8269
47547,226592,0,8276
47548,226593,1,8276
47549,226597,2,8276
47550,226604,11,8258
47551,226635,17,8267
47552,226636,16,8267
47553,226637,15,8267
47554,226640,14,8267
47555,226643,13,8267
47556,226645,12,8267
47557,226646,11,8267
47558,226647,10,8267
47559,226648,0,8267
47560,226649,1,8267
47561,226651,2,8267
47562,226652,3,8267
47563,226654,4,8267
47564,226639,5,8267
47565,226644,6,8267
47566,226656,7,8267
47567,226658,8,8267
47568,226666,0,8277
47569,226665,1,8277
47570,226664,2,8277
47571,226663,3,8277
47572,226661,4,8277
47574,226644,6,8277
47575,226656,7,8277
47576,226658,8,8277
47577,226647,10,8277
47578,226646,11,8277
47579,226645,12,8277
47580,226643,13,8277
47581,226640,14,8277
47582,226637,15,8277
47583,226636,16,8277
47584,226635,17,8277
47585,226648,0,8278
47586,226649,1,8278
47587,226664,2,8278
47588,226663,3,8278
47589,226661,4,8278
47590,226644,6,8278
47591,226656,7,8278
47592,226658,8,8278
47593,226647,10,8278
47594,226646,11,8278
47595,226645,12,8278
47596,226643,13,8278
47597,226640,14,8278
47598,226637,15,8278
47599,226636,16,8278
47600,226635,17,8278
47601,226682,2,8279
47603,226677,1,8279
47604,226680,17,8279
47605,226673,3,8279
47606,226681,8,8279
47607,226668,0,8279
47608,226683,4,8279
47609,226671,5,8279
47610,226684,6,8279
47611,226685,7,8279
47612,226676,15,8279
47613,226675,16,8279
47614,226691,0,8280
47615,226677,1,8280
47616,226682,2,8280
47617,226673,3,8280
47618,226683,4,8280
47619,226692,5,8280
47620,226684,6,8280
47621,226685,7,8280
47622,226681,8,8280
47623,226676,15,8280
47624,226675,16,8280
47625,226680,17,8280
47626,226755,3,8282
47627,226759,4,8282
47628,226760,5,8282
47629,226761,6,8282
47633,226775,0,8282
47634,226776,1,8282
47635,226777,2,8282
47636,226778,7,8282
47637,226779,9,8282
47638,226780,12,8282
47639,226781,13,8282
47640,226782,11,8282
47641,226783,10,8282
47642,226790,0,8284
47643,226791,1,8284
47644,226792,2,8284
47645,226793,3,8284
47646,226794,4,8284
47647,226795,5,8284
47648,226796,6,8284
47649,226797,7,8284
47650,226798,9,8284
47651,226799,10,8284
47652,226800,11,8284
47653,226801,12,8284
47654,226802,13,8284
47655,226807,0,8285
47656,226808,1,8285
47657,226809,2,8285
47658,226810,3,8285
47659,226811,4,8285
47660,226812,5,8285
47661,226813,6,8285
47662,226815,7,8285
47664,226816,9,8285
47665,226817,10,8285
47666,226818,11,8285
47667,226801,12,8285
47668,226802,13,8285
47669,226830,0,8286
47670,226831,1,8286
47671,226832,2,8286
47672,226833,3,8286
47673,226834,4,8286
47674,226835,5,8286
47675,226836,6,8286
47676,226837,7,8286
47677,226838,9,8286
47678,226839,10,8286
47679,226840,11,8286
47680,226780,12,8286
47681,226781,13,8286
47682,226864,0,8287
47683,226865,1,8287
47684,226866,2,8287
47685,226867,3,8287
47686,226868,4,8287
47687,226869,5,8287
47688,226870,6,8287
47689,226871,7,8287
47690,226872,9,8287
47691,226873,10,8287
47692,226874,11,8287
47693,226780,12,8287
47694,226781,13,8287
47695,226889,0,8289
47696,226890,1,8289
47697,226891,2,8289
47698,226755,3,8289
47699,226759,4,8289
47700,226760,5,8289
47701,226761,6,8289
47702,226892,7,8289
47703,226893,9,8289
47704,226783,10,8289
47705,226782,11,8289
47706,226780,12,8289
47707,226781,13,8289
47708,226898,0,8290
47709,226899,1,8290
47710,226900,2,8290
47711,226755,3,8290
47712,226759,4,8290
47713,226760,5,8290
47714,226761,6,8290
47715,226901,7,8290
47716,226902,9,8290
47717,226783,10,8290
47718,226782,11,8290
47719,226780,12,8290
47720,226781,13,8290
47721,196157,0,8291
47722,196158,1,8291
47723,196155,2,8291
47724,200476,3,8291
47725,228720,4,8291
47726,228721,5,8291
47727,196162,6,8291
47728,196163,7,8291
47729,196164,8,8291
47730,212242,10,8291
47731,212267,11,8291
47732,201255,13,8291
47733,212268,14,8291
47734,212269,15,8291
47735,196223,16,8291
47736,212271,17,8291
47749,226920,13,8258
47763,226923,0,8214
47767,226936,0,8295
47768,226936,1,8295
47769,226937,2,8295
47770,226938,3,8295
47771,226939,4,8295
47772,226940,5,8295
47773,226941,6,8295
47774,226942,8,8295
47775,226943,9,8295
47776,226944,10,8295
47777,226945,11,8295
47778,226995,9,4588
47779,226994,10,4588
47780,202137,0,8298
47781,203235,1,8298
47782,203236,2,8298
47783,203237,3,8298
47784,203243,4,8298
47785,203238,5,8298
47786,203242,6,8298
47787,203244,7,8298
47788,203246,8,8298
47789,203248,9,8298
47790,201379,10,8298
47791,201380,11,8298
47792,201381,12,8298
47793,201382,13,8298
47794,203249,14,8298
47795,214028,0,8301
47796,213473,1,8301
47797,213475,2,8301
47798,213476,4,8301
47799,213474,5,8301
47800,227172,6,8301
47801,214029,15,8301
47802,214030,16,8301
47803,214031,17,8301
47804,213725,11,8302
47805,227222,12,8302
47806,201067,13,8302
47807,201131,14,8302
47808,230013,15,8302
47809,213727,16,8302
47810,213728,17,8302
47811,227258,0,8303
47812,227259,1,8303
47813,227260,4,8303
47814,227261,9,8303
47815,227267,10,8303
47816,227280,0,8304
47817,227281,1,8304
47818,227282,2,8304
47819,227283,3,8304
47820,196157,0,8305
47821,196158,1,8305
47822,196155,2,8305
47823,200476,3,8305
47824,228648,4,8305
47825,228649,5,8305
47826,196162,6,8305
47827,196163,7,8305
47828,196164,8,8305
47829,212242,10,8305
47830,228651,11,8305
47831,201255,13,8305
47832,228652,14,8305
47833,228654,15,8305
47834,196223,16,8305
47835,228655,17,8305
47838,227454,0,8310
47839,227457,6,8310
47840,227462,1,8310
47841,227461,2,8310
47842,227463,3,8310
47843,227464,4,8310
47844,227471,0,8311
47846,227474,2,8311
47847,227473,3,8311
47849,227470,6,8311
47850,227496,0,8299
47851,227499,1,8299
47852,227497,2,8299
47853,227500,3,8299
47854,227501,4,8299
47855,209957,0,8312
47856,209958,1,8312
47857,209959,2,8312
47858,209960,3,8312
47859,209962,4,8312
47860,209963,5,8312
47861,209964,6,8312
47862,209965,7,8312
47863,209966,8,8312
47864,209967,9,8312
47865,227524,0,8313
47866,227516,1,8313
47867,227518,2,8313
47868,227528,3,8313
47869,227530,4,8313
47870,227544,5,8299
47871,227549,6,8299
47872,227590,0,8314
47873,227597,1,8314
47874,227600,2,8314
47875,227601,3,8314
47876,227594,4,8314
47877,227591,6,8314
47878,227581,7,8310
47879,227582,8,8310
47881,227599,7,8314
47882,227598,8,8314
47883,227606,4,8311
47884,227722,9,7796
47885,227732,11,7796
47894,227733,12,7796
47895,227735,13,7796
47896,196256,0,8038
47897,196187,1,8038
47898,196187,2,8038
47899,196187,3,8038
47900,196187,4,8038
47901,196188,5,8038
47902,196257,6,8038
47903,196258,9,8038
47904,227705,0,8317
47905,227721,1,8317
47906,196155,2,8317
47907,204338,4,8317
47908,227754,5,8317
47909,196162,6,8317
47910,227719,7,8317
47911,227722,9,8317
47912,227732,11,8317
47913,227733,12,8317
47914,227735,13,8317
47915,187457,0,8319
47916,227794,1,8319
47917,187459,2,8319
47918,187457,3,8319
47919,187459,4,8319
47920,227794,5,8319
47921,188237,6,8319
47923,227824,0,8320
47924,227886,1,8320
47925,471,2,8321
47926,228089,2,8320
47927,227932,3,7796
47928,227963,0,8322
47929,227965,1,8322
47930,227966,2,8322
47931,227967,0,8323
47932,227969,1,8323
47933,227966,2,8323
47934,227973,0,8324
47935,227975,1,8324
47936,227966,2,8324
47937,228762,0,8325
47939,227966,2,8325
47940,227967,0,8326
47941,227969,1,8326
47942,227966,2,8326
47943,228028,0,8328
47944,228032,3,8328
47945,228042,1,8328
47946,228043,2,8328
47947,228050,4,8328
47948,228095,5,8328
47949,228238,12,8305
47950,227921,3,8320
47951,228252,4,8320
47952,230501,0,8330
47953,230500,1,8330
47954,230497,2,8330
47955,230499,3,8330
47956,228256,5,8320
47957,228253,6,8320
47958,228260,7,8320
47959,228276,0,8331
47960,228267,5,8330
47961,228293,1,8331
47962,228274,2,8331
47963,228296,3,8331
47964,228299,4,8331
47965,228297,5,8331
47966,228302,6,8331
47967,228303,7,8331
47968,228076,8,8320
47969,228078,9,8320
47970,228068,10,8320
47971,228343,11,8320
47972,228459,4,8258
47973,228456,5,8258
47974,228460,8,8258
47990,228543,8,8331
47991,228545,11,8331
47992,196713,6,7696
47993,196709,2,7696
47994,196629,3,7696
47995,196630,4,7696
47996,196655,5,7696
47997,200457,0,8335
47998,228593,1,8335
47999,228595,2,8335
48002,200466,5,8335
48003,228594,6,8335
48005,200460,8,8335
48006,228283,14,8332
48007,228284,15,8332
48008,199639,0,8336
48009,199640,1,8336
48010,199642,2,8336
48011,199643,3,8336
48012,199648,4,8336
48013,199796,5,8336
48014,228879,0,8337
48015,228884,1,8337
48016,228886,2,8337
48017,228880,3,8337
48018,228877,4,8337
48019,228881,5,8337
48020,228882,6,8337
48021,228878,7,8337
48022,228888,8,8337
48023,228889,9,8337
48024,228891,10,8337
48025,228892,11,8337
48026,228987,1,8338
48027,228989,2,8338
48028,228988,3,8338
48029,228990,6,8338
48030,228991,7,8338
48031,229147,0,6369
48032,229149,1,6369
48033,229148,2,6369
48034,229150,3,6369
48035,229153,0,8341
48036,229155,1,8341
48037,229154,2,8341
48038,229156,3,8341
48039,229159,0,2579
48040,229161,1,2579
48041,229160,2,2579
48042,229162,3,2579
48043,229169,9,8342
48044,229170,10,8342
48045,229245,0,8300
48046,227100,12,8300
48047,227101,13,8300
48049,227097,15,8300
48050,227098,17,8300
48051,229236,0,8345
48052,229239,6,8345
48055,229231,1,8345
48056,229250,3,8345
48057,229248,2,8345
48058,229249,4,8345
48059,228723,6,8300
48060,203942,0,8351
48061,203943,1,8351
48062,203944,2,8351
48063,203945,3,8351
48064,203946,4,8351
48065,203947,5,8351
48066,203949,6,8351
