ID,Field_10_1_5_49595_001,CollectableSourceInfoID
67772,1,9570
67773,0,9570
67774,1,9570
67775,0,9570
67776,1,9570
67777,0,9570
67778,0,9571
67779,1,9571
67780,0,9571
67781,1,9571
67782,0,9571
67783,1,9571
67784,0,9572
67785,1,9572
67786,0,9572
67787,1,9572
67788,0,9572
67789,1,9572
67790,0,9573
67791,1,9573
67792,0,9573
67793,1,9573
67794,0,9573
67795,1,9573
67796,0,9574
67797,1,9574
67798,0,9574
67799,1,9574
67800,0,9574
67801,1,9574
67802,0,9575
67803,1,9575
67804,0,9575
67805,1,9575
67806,0,9575
67807,1,9575
67808,0,9576
67809,1,9576
67810,0,9576
67811,1,9576
67812,0,9576
67813,1,9576
67814,0,9577
67815,1,9577
67816,0,9577
67817,1,9577
67818,0,9577
67819,1,9577
67820,0,9578
67821,1,9578
67822,0,9578
67823,1,9578
67824,0,9578
67825,1,9578
67826,0,9579
67827,1,9579
67828,0,9579
67829,1,9579
67830,1,9579
67831,0,9579
67832,0,9580
67833,1,9580
67834,0,9580
67835,1,9580
67836,0,9580
67837,1,9580
67838,0,9581
67839,1,9581
67840,0,9581
67841,1,9581
67842,0,9581
67843,1,9581
67844,0,9582
67845,1,9582
67846,0,9582
67847,1,9582
67848,0,9582
67849,1,9582
67850,0,64414
67851,1,64414
67852,0,64414
67853,1,64414
67854,0,64414
67855,1,64414
67856,0,9584
67857,1,9584
67858,0,9584
67859,1,9584
67860,0,9584
67861,1,9584
67862,0,9585
67863,1,9585
67864,0,9585
67865,1,9585
67866,0,9585
67867,1,9585
67868,0,64417
67869,1,64417
67870,0,64417
67871,1,64417
67872,1,64417
67873,0,64417
67874,0,9587
67875,1,9587
67876,0,9587
67877,1,9587
67878,0,9587
67879,1,9587
67880,0,9588
67881,1,9588
67882,1,9588
67883,0,9588
67884,1,9588
67885,0,9588
67886,0,64420
67887,1,64420
67888,0,64420
67889,1,64420
67890,0,64420
67891,1,64420
67892,0,9590
67893,1,9590
67894,0,9590
67895,1,9590
67896,0,9590
67897,1,9590
67898,0,9591
67899,1,9591
67900,0,9591
67901,1,9591
67902,0,9591
67903,1,9591
67904,0,9592
67905,1,9592
67906,0,9592
67907,1,9592
67908,0,9592
67909,1,9592
67910,0,9593
67911,1,9593
67912,0,9593
67913,1,9593
67914,0,9593
67915,1,9593
67916,0,9594
67917,1,9594
67918,0,9594
67919,1,9594
67920,0,9594
67921,1,9594
67922,0,9595
67923,1,9595
67924,0,9595
67925,1,9595
67926,0,9595
67927,1,9595
67928,0,64427
67929,1,64427
67930,0,64427
67931,1,64427
67932,1,64427
67933,0,64427
67934,0,9597
67935,1,9597
67936,0,9597
67937,1,9597
67938,0,9597
67939,1,9597
67940,0,9598
67941,1,9598
67942,0,9598
67943,1,9598
67944,0,9598
67945,1,9598
67946,0,9599
67947,1,9599
67948,0,9599
67949,1,9599
67950,0,9599
67951,1,9599
67952,0,9600
67953,1,9600
67954,0,9600
67955,1,9600
67956,0,9600
67957,1,9600
67958,0,9601
67959,1,9601
67960,0,9601
67961,1,9601
67962,0,9601
67963,1,9601
67964,0,9602
67965,1,9602
67966,0,9602
67967,1,9602
67968,0,9602
67969,1,9602
67970,0,9603
67971,1,9603
67972,0,9603
67973,1,9603
67974,0,9603
67975,1,9603
67976,0,9604
67977,1,9604
67978,0,9604
67979,1,9604
67980,0,9604
67981,1,9604
67982,1,64436
67983,0,64436
67984,1,64436
67985,0,64436
67986,1,64436
67987,0,64436
67988,0,9606
67989,1,9606
67990,0,9606
67991,1,9606
67992,0,9606
67993,1,9606
67994,1,9607
67995,0,9607
67996,1,9607
67997,0,9607
67998,1,9607
67999,0,9607
68000,0,9608
68001,1,9608
68002,0,9608
68003,1,9608
68004,0,9608
68005,1,9608
68006,0,9609
68007,1,9609
68008,0,9609
68009,1,9609
68010,0,9609
68011,1,9609
68012,0,9610
68013,1,9610
68014,0,9610
68015,1,9610
68016,0,9610
68017,1,9610
68018,0,9611
68019,1,9611
68020,0,9611
68021,1,9611
68022,0,9611
68023,1,9611
68024,0,9612
68025,1,9612
68026,0,9612
68027,1,9612
68028,0,9612
68029,1,9612
68030,1,9613
68031,0,9613
68032,1,9613
68033,0,9613
68034,1,9613
68035,0,9613
68036,0,9614
68037,1,9614
68038,0,9614
68039,1,9614
68040,1,9614
68041,0,9614
68042,0,64446
68043,1,64446
68044,0,64446
68045,1,64446
68046,0,64446
68047,1,64446
68048,0,64447
68049,1,64447
68050,0,64447
68051,1,64447
68052,0,64447
68053,1,64447
68054,0,9617
68055,1,9617
68056,0,9617
68057,1,9617
68058,0,9617
68059,1,9617
68060,0,9618
68061,1,9618
68062,0,9618
68063,1,9618
68064,0,9618
68065,1,9618
68066,0,9619
68067,1,9619
68068,0,9619
68069,1,9619
68070,0,9619
68071,1,9619
68072,0,9620
68073,1,9620
68074,0,9620
68075,1,9620
68076,0,9620
68077,1,9620
68078,0,9621
68079,1,9621
68080,0,9621
68081,1,9621
68082,0,9621
68083,1,9621
68084,0,9622
68085,1,9622
68086,1,9622
68087,0,9622
68088,1,9622
68089,0,9622
68090,0,9623
68091,1,9623
68092,0,9623
68093,1,9623
68094,0,9623
68095,1,9623
68096,0,9624
68097,1,9624
68098,0,9624
68099,1,9624
68100,0,9624
68101,1,9624
68102,0,9625
68103,1,9625
68104,0,9625
68105,1,9625
68106,0,9625
68107,1,9625
68108,0,9626
68109,1,9626
68110,0,9626
68111,1,9626
68112,0,9626
68113,1,9626
68114,0,9627
68115,1,9627
68116,0,9627
68117,1,9627
68118,0,9627
68119,1,9627
68120,0,9628
68121,1,9628
68122,0,9628
68123,1,9628
68124,0,9628
68125,1,9628
68126,0,9629
68127,1,9629
68128,0,9629
68129,1,9629
68130,0,9629
68131,1,9629
68132,0,9630
68133,1,9630
68134,0,9630
68135,1,9630
68136,0,9630
68137,1,9630
68138,0,9631
68139,1,9631
68140,0,9631
68141,1,9631
68142,0,9631
68143,1,9631
68144,0,9632
68145,1,9632
68146,0,9632
68147,1,9632
68148,0,9632
68149,1,9632
68150,0,9633
68151,1,9633
68152,0,9633
68153,1,9633
68154,0,9633
68155,1,9633
68156,0,9634
68157,1,9634
68158,0,9634
68159,1,9634
68160,0,9634
68161,1,9634
68162,0,9635
68163,1,9635
68164,0,9635
68165,1,9635
68166,0,9635
68167,1,9635
68168,0,9636
68169,1,9636
68170,0,9636
68171,1,9636
68172,0,9636
68173,1,9636
68174,0,9637
68175,1,9637
68176,0,9637
68177,1,9637
68178,0,9637
68179,1,9637
68180,0,9638
68181,1,9638
68182,0,9638
68183,1,9638
68184,0,9638
68185,1,9638
68186,0,9639
68187,1,9639
68188,0,9639
68189,1,9639
68190,0,9639
68191,1,9639
68192,0,9640
68193,1,9640
68194,0,9640
68195,1,9640
68196,0,9640
68197,1,9640
68198,0,9641
68199,1,9641
68200,0,9641
68201,1,9641
68202,0,9641
68203,1,9641
68204,0,9642
68205,1,9642
68206,0,9642
68207,1,9642
68208,0,9642
68209,1,9642
68210,0,9643
68211,1,9643
68212,0,9643
68213,1,9643
68214,0,9643
68215,1,9643
68216,0,9644
68217,1,9644
68218,0,9644
68219,1,9644
68220,1,9644
68221,0,9644
68222,0,9645
68223,1,9645
68224,1,9645
68225,0,9645
68226,1,9645
68227,0,9645
68228,0,9646
68229,1,9646
68230,0,9646
68231,1,9646
68232,0,9646
68233,1,9646
68234,0,9647
68235,1,9647
68236,0,9647
68237,1,9647
68238,0,9647
68239,1,9647
68240,0,9648
68241,1,9648
68242,0,9648
68243,1,9648
68244,0,9648
68245,1,9648
68246,0,9649
68247,1,9649
68248,0,9649
68249,1,9649
68250,0,9649
68251,1,9649
68252,0,9650
68253,1,9650
68254,0,9650
68255,1,9650
68256,1,9650
68257,0,9650
68258,0,9651
68259,1,9651
68260,0,9651
68261,1,9651
68262,0,9651
68263,1,9651
68264,0,9652
68265,1,9652
68266,0,9652
68267,1,9652
68268,0,9652
68269,1,9652
68270,0,9653
68271,1,9653
68272,0,9653
68273,1,9653
68274,0,9653
68275,1,9653
68276,0,9654
68277,1,9654
68278,0,9654
68279,1,9654
68280,0,9654
68281,1,9654
68282,0,9655
68283,1,9655
68284,0,9655
68285,1,9655
68286,0,9655
68287,1,9655
68288,0,9656
68289,1,9656
68290,0,9656
68291,1,9656
68292,0,9656
68293,1,9656
68294,0,9657
68295,1,9657
68296,0,9657
68297,1,9657
68298,0,9657
68299,1,9657
68300,0,9658
68301,1,9658
68302,0,9658
68303,1,9658
68304,0,9658
68305,1,9658
68306,0,9659
68307,1,9659
68308,0,9659
68309,1,9659
68310,1,9659
68311,0,9659
68312,0,9660
68313,1,9660
68314,0,9660
68315,1,9660
68316,0,9660
68317,1,9660
68318,0,9661
68319,1,9661
68320,0,9661
68321,1,9661
68322,0,9661
68323,1,9661
68324,0,9662
68325,1,9662
68326,0,9662
68327,1,9662
68328,0,9662
68329,1,9662
68330,0,9663
68331,1,9663
68332,0,9663
68333,1,9663
68334,0,9663
68335,1,9663
68336,0,9664
68337,1,9664
68338,0,9664
68339,1,9664
68340,0,9664
68341,1,9664
68342,0,9665
68343,1,9665
68344,0,9665
68345,1,9665
68346,0,9665
68347,1,9665
68348,0,9666
68349,1,9666
68350,0,9666
68351,1,9666
68352,0,9666
68353,1,9666
68354,0,9667
68355,1,9667
68356,0,9667
68357,1,9667
68358,0,9667
68359,1,9667
68360,0,9668
68361,1,9668
68362,0,9668
68363,1,9668
68364,0,9668
68365,1,9668
68366,0,9669
68367,1,9669
68368,0,9669
68369,1,9669
68370,1,9669
68371,0,9669
68372,0,9670
68373,1,9670
68374,0,9670
68375,1,9670
68376,0,9670
68377,1,9670
68378,0,9671
68379,1,9671
68380,0,9671
68381,1,9671
68382,0,9671
68383,1,9671
68384,0,9672
68385,1,9672
68386,0,9672
68387,1,9672
68388,0,9672
68389,1,9672
68390,0,9673
68391,1,9673
68392,0,9673
68393,1,9673
68394,0,9673
68395,1,9673
68396,0,9674
68397,1,9674
68398,0,9674
68399,1,9674
68400,0,9674
68401,1,9674
68402,0,9675
68403,1,9675
68404,0,9675
68405,1,9675
68406,0,9675
68407,1,9675
68408,0,9676
68409,1,9676
68410,0,9676
68411,1,9676
68412,0,9676
68413,1,9676
68414,0,9677
68415,1,9677
68416,0,9677
68417,1,9677
68418,0,9677
68419,1,9677
68420,0,9678
68421,1,9678
68422,1,9678
68423,0,9678
68424,1,9678
68425,0,9678
68426,0,9679
68427,1,9679
68428,0,9679
68429,1,9679
68430,0,9679
68431,1,9679
68432,0,9680
68433,1,9680
68434,0,9680
68435,1,9680
68436,0,9680
68437,1,9680
68438,0,9681
68439,1,9681
68440,0,9681
68441,1,9681
68442,0,9681
68443,1,9681
68444,0,9682
68445,1,9682
68446,0,9682
68447,1,9682
68448,0,9682
68449,1,9682
68450,0,9683
68451,1,9683
68452,0,9683
68453,1,9683
68454,0,9683
68455,1,9683
68456,0,9684
68457,1,9684
68458,0,9684
68459,1,9684
68460,0,9684
68461,1,9684
68462,0,9685
68463,1,9685
68464,0,9685
68465,1,9685
68466,0,9685
68467,1,9685
68468,0,64517
68469,1,64517
68470,0,64517
68471,1,64517
68472,1,64517
68473,0,64517
68474,0,9687
68475,1,9687
68476,0,9687
68477,1,9687
68478,0,9687
68479,1,9687
68480,0,9688
68481,1,9688
68482,0,9688
68483,1,9688
68484,0,9688
68485,1,9688
68486,0,9689
68487,1,9689
68488,0,9689
68489,1,9689
68490,0,9689
68491,1,9689
68492,0,9690
68493,1,9690
68494,0,9690
68495,1,9690
68496,0,9690
68497,1,9690
68498,0,9691
68499,1,9691
68500,0,9691
68501,1,9691
68502,0,9691
68503,1,9691
68504,0,9692
68505,1,9692
68506,0,9692
68507,1,9692
68508,0,9692
68509,1,9692
68510,0,9693
68511,1,9693
68512,0,9693
68513,1,9693
68514,1,9693
68515,0,9693
68516,0,9694
68517,1,9694
68518,0,9694
68519,1,9694
68520,0,9694
68521,1,9694
68522,0,9695
68523,1,9695
68524,0,9695
68525,1,9695
68526,0,9695
68527,1,9695
68528,0,9696
68529,1,9696
68530,0,9696
68531,1,9696
68532,0,9696
68533,1,9696
68534,0,9697
68535,1,9697
68536,0,9697
68537,1,9697
68538,0,9697
68539,1,9697
68540,0,64529
68541,1,64529
68542,0,64529
68543,1,64529
68544,0,64529
68545,1,64529
68546,0,9699
68547,1,9699
68548,0,9699
68549,1,9699
68550,0,9699
68551,1,9699
68552,0,9700
68553,1,9700
68554,0,9700
68555,1,9700
68556,0,9700
68557,1,9700
68558,0,9701
68559,1,9701
68560,0,9701
68561,1,9701
68562,0,9701
68563,1,9701
68564,0,9702
68565,1,9702
68566,0,9702
68567,1,9702
68568,0,9702
68569,1,9702
68570,0,9703
68571,1,9703
68572,0,9703
68573,1,9703
68574,0,9703
68575,1,9703
68576,0,9704
68577,1,9704
68578,1,9704
68579,0,9704
68580,1,9704
68581,0,9704
68582,0,9705
68583,1,9705
68584,0,9705
68585,1,9705
68586,0,9705
68587,1,9705
68588,0,9706
68589,1,9706
68590,0,9706
68591,1,9706
68592,0,9706
68593,1,9706
68594,0,9707
68595,1,9707
68596,0,9707
68597,1,9707
68598,0,9707
68599,1,9707
68600,0,9708
68601,1,9708
68602,0,9708
68603,1,9708
68604,0,9708
68605,1,9708
68606,0,9709
68607,1,9709
68608,0,9709
68609,1,9709
68610,0,9709
68611,1,9709
68612,0,9710
68613,1,9710
68614,0,9710
68615,1,9710
68616,0,9710
68617,1,9710
68618,0,9711
68619,1,9711
68620,0,9711
68621,1,9711
68622,1,9711
68623,0,9711
68624,0,9712
68625,1,9712
68626,0,9712
68627,1,9712
68628,0,9712
68629,1,9712
68630,0,9713
68631,1,9713
68632,0,9713
68633,1,9713
68634,0,9713
68635,1,9713
68636,0,9714
68637,1,9714
68638,0,9714
68639,1,9714
68640,1,9714
68641,0,9714
68642,0,9715
68643,1,9715
68644,0,9715
68645,1,9715
68646,0,9715
68647,1,9715
68648,0,64547
68649,1,64547
68650,0,64547
68651,1,64547
68652,0,64547
68653,1,64547
68654,0,9717
68655,1,9717
68656,0,9717
68657,1,9717
68658,0,9717
68659,1,9717
68660,0,9718
68661,1,9718
68662,1,9718
68663,0,9718
68664,1,9718
68665,0,9718
68666,0,9719
68667,1,9719
68668,0,9719
68669,1,9719
68670,0,9719
68671,1,9719
68672,0,9720
68673,1,9720
68674,0,9720
68675,1,9720
68676,0,9720
68677,1,9720
68678,0,9721
68679,1,9721
68680,0,9721
68681,1,9721
68682,0,9721
68683,1,9721
68684,0,9722
68685,1,9722
68686,0,9722
68687,1,9722
68688,0,9722
68689,1,9722
68690,0,9723
68691,1,9723
68692,0,9723
68693,1,9723
68694,0,9723
68695,1,9723
68696,0,9724
68697,1,9724
68698,0,9724
68699,1,9724
68700,0,9724
68701,1,9724
68702,1,9725
68703,0,9725
68704,1,9725
68705,0,9725
68706,1,9725
68707,0,9725
68708,0,9726
68709,1,9726
68710,0,9726
68711,1,9726
68712,0,9726
68713,1,9726
68714,0,9727
68715,1,9727
68716,0,9727
68717,1,9727
68718,1,9727
68719,0,9727
68720,0,9728
68721,1,9728
68722,0,9728
68723,1,9728
68724,0,9728
68725,1,9728
68726,0,9729
68727,1,9729
68728,0,9729
68729,1,9729
68730,0,9729
68731,1,9729
68732,0,9730
68733,1,9730
68734,0,9730
68735,1,9730
68736,0,9730
68737,1,9730
68738,0,9731
68739,1,9731
68740,0,9731
68741,1,9731
68742,1,9731
68743,0,9731
68744,0,9732
68745,1,9732
68746,0,9732
68747,1,9732
68748,0,9732
68749,1,9732
68750,0,9733
68751,1,9733
68752,0,9733
68753,1,9733
68754,0,9733
68755,1,9733
68756,0,9734
68757,1,9734
68758,0,9734
68759,1,9734
68760,0,9734
68761,1,9734
68762,0,9735
68763,1,9735
68764,0,9735
68765,1,9735
68766,0,9735
68767,1,9735
68768,0,64567
68769,1,64567
68770,0,64567
68771,1,64567
68772,0,64567
68773,1,64567
68774,0,9737
68775,1,9737
68776,0,9737
68777,1,9737
68778,0,9737
68779,1,9737
68780,0,9738
68781,1,9738
68782,0,9738
68783,1,9738
68784,0,9738
68785,1,9738
68786,0,9739
68787,1,9739
68788,0,9739
68789,1,9739
68790,0,9739
68791,1,9739
68792,0,9740
68793,1,9740
68794,0,9740
68795,1,9740
68796,0,9740
68797,1,9740
68798,0,9741
68799,1,9741
68800,0,9741
68801,1,9741
68802,0,9741
68803,1,9741
68804,0,9742
68805,1,9742
68806,0,9742
68807,1,9742
68808,0,9742
68809,1,9742
68810,0,9743
68811,1,9743
68812,0,9743
68813,1,9743
68814,0,9743
68815,1,9743
70778,-1,10746
70779,-1,10747
70780,-1,10748
70781,-1,10749
70782,-1,10750
70783,-1,10751
70784,-1,10752
70785,-1,10753
70786,-1,10754
70787,-1,10755
70788,0,10756
70789,0,10756
70790,0,10757
70791,0,10757
70792,0,10758
70793,0,10758
70794,0,10759
70795,0,10759
70796,0,10760
70797,0,10760
70798,0,10761
70799,0,10761
70800,0,10762
70801,0,10762
70802,0,10763
70803,0,10763
70804,0,10764
70805,0,10764
70806,0,10765
70807,0,10765
70808,0,10766
70809,0,10766
70810,0,10767
70811,0,10767
70812,0,10768
70813,0,10768
70814,0,10769
70815,0,10769
70816,0,10770
70817,0,10770
70818,0,10771
70819,0,10771
70820,0,10772
70821,0,10772
70822,0,10773
70823,0,10773
70824,0,10774
70825,0,10774
70826,0,10775
70827,0,10775
70828,0,10776
70829,0,10776
70830,0,10777
70831,0,10777
70832,0,10778
70833,0,10778
70834,0,10779
70835,0,10779
70836,0,10780
70837,0,10780
70838,0,10781
70839,0,10781
70840,0,10782
70841,0,10782
70842,0,10783
70843,0,10783
70844,0,10784
70845,0,10784
70846,0,10785
70847,0,10785
70848,0,10786
70849,0,10786
70850,0,10787
70851,0,10787
70852,0,10788
70853,0,10788
70854,0,10789
70855,0,10789
70856,0,10790
70857,0,10790
70858,0,10791
70859,0,10791
70860,0,10792
70861,0,10792
70862,0,10793
70863,0,10793
70864,0,10794
70865,0,10794
70866,0,10795
70867,0,10795
70868,0,10796
70869,0,10796
70870,0,10797
70871,0,10797
70872,0,10798
70873,0,10798
70874,0,10799
70875,0,10799
70876,0,10800
70877,0,10800
70878,0,10801
70879,0,10801
70880,0,10802
70881,0,10802
70882,0,10803
70883,0,10803
70884,0,10804
70885,0,10804
70886,0,10805
70887,0,10805
70888,0,10806
70889,0,10806
70890,0,10807
70891,0,10807
70892,0,10808
70893,0,10808
70894,0,10809
70895,0,10809
70896,0,10810
70897,0,10810
70898,0,10811
70899,0,10811
70900,0,10812
70901,0,10812
70902,0,10813
70903,0,10813
70904,0,10814
70905,0,10814
70906,0,10815
70907,0,10815
70908,0,10816
70909,0,10816
70910,0,10817
70911,0,10817
70912,0,10818
70913,0,10818
70914,0,10819
70915,0,10819
70916,0,10820
70917,0,10820
70918,0,10821
70919,0,10821
70920,0,10822
70921,0,10822
70922,0,10823
70923,0,10823
70924,0,10824
70925,0,10824
70926,0,10825
70927,0,10825
70928,0,10826
70929,0,10826
70930,0,10827
70931,0,10827
70932,0,10828
70933,0,10828
70934,0,10829
70935,0,10829
70936,0,10830
70937,0,10830
70938,0,10831
70939,0,10831
70940,0,10832
70941,0,10832
70942,0,10833
70943,0,10833
70944,0,10834
70945,0,10834
70946,0,10835
70947,0,10835
70948,0,10836
70949,0,10836
70950,0,10837
70951,0,10837
70952,0,10838
70953,0,10838
70954,0,10839
70955,0,10839
70956,0,10840
70957,0,10840
70958,0,10841
70959,0,10841
70960,0,10842
70961,0,10842
70962,0,10843
70963,0,10843
70964,0,10844
70965,0,10844
70966,0,10845
70967,0,10845
70968,0,10846
70969,0,10846
70970,0,10847
70971,0,10847
70972,0,10848
70973,0,10848
70974,0,10849
70975,0,10849
70976,0,10850
70977,0,10850
70978,0,10851
70979,0,10851
70980,0,10852
70981,0,10852
70982,0,10853
70983,0,10853
70984,0,10854
70985,0,10854
70986,0,10855
70987,0,10855
70988,0,10856
70989,0,10856
70990,0,10857
70991,0,10857
70992,0,10858
70993,0,10858
70994,0,10859
70995,0,10859
70996,0,10860
70997,0,10860
70998,0,10861
70999,0,10861
71000,0,10862
71001,0,10862
71002,0,10863
71003,0,10863
71004,0,10864
71005,0,10864
71006,0,10865
71007,0,10865
71008,0,10866
71009,0,10866
71010,0,10867
71011,0,10867
71012,0,10868
71013,0,10868
71014,0,10869
71015,0,10869
71016,0,10870
71017,0,10870
71018,0,10871
71019,0,10871
71020,0,10872
71021,0,10872
71022,0,10873
71023,0,10873
71024,0,10874
71025,0,10874
71026,0,10875
71027,0,10875
71028,0,10876
71029,0,10876
71030,0,10877
71031,0,10877
71032,0,10878
71033,0,10878
71034,0,10879
71035,0,10879
71036,0,10880
71037,0,10880
71038,0,10881
71039,0,10881
71040,0,10882
71041,0,10882
71042,0,10883
71043,0,10883
71044,0,10884
71045,0,10884
71046,0,10885
71047,0,10885
71048,0,10886
71049,0,10886
71050,0,10887
71051,0,10887
71052,0,10888
71053,0,10888
71054,0,10889
71055,0,10889
71056,0,10890
71057,0,10890
71058,0,10891
71059,0,10891
71060,0,10892
71061,0,10892
71062,0,10893
71063,0,10893
71064,0,10894
71065,0,10894
71066,0,10895
71067,0,10895
71068,0,10896
71069,0,10896
71070,0,10897
71071,0,10897
71072,0,10898
71073,0,10898
71074,0,10899
71075,0,10899
71076,0,10900
71077,0,10900
71078,0,10901
71079,0,10901
71080,0,10902
71081,0,10902
71082,0,10903
71083,0,10903
71084,0,10904
71085,0,10904
71086,0,10905
71087,0,10905
71088,0,10906
71089,0,10906
71090,0,10907
71091,0,10907
71092,0,10908
71093,0,10908
71094,0,10909
71095,0,10909
71096,0,10910
71097,0,10910
71098,0,10911
71099,0,10911
71100,0,10912
71101,0,10912
71102,0,10913
71103,0,10913
71104,0,10914
71105,0,10914
71106,0,10915
71107,0,10915
71108,0,10916
71109,0,10916
71110,0,10917
71111,0,10917
71112,0,10918
71113,0,10918
71114,0,10919
71115,0,10919
71116,0,10920
71117,0,10920
71118,0,10921
71119,0,10921
71120,-1,10922
71121,-1,10922
71122,-1,10923
71123,-1,10923
71124,-1,10924
71125,-1,10924
71126,-1,10925
71127,-1,10925
71128,-1,10926
71129,-1,10926
71130,-1,10927
71131,-1,10927
71132,-1,10928
71133,-1,10928
71134,-1,10929
71135,-1,10929
71136,-1,10930
71137,-1,10930
71138,-1,10931
71139,-1,10931
71140,-1,10932
71141,-1,10932
71142,-1,10933
71143,-1,10933
71144,-1,10934
71145,-1,10934
71146,-1,10935
71147,-1,10935
71148,-1,10936
71149,-1,10936
71150,-1,10937
71151,-1,10937
71152,-1,10938
71153,-1,10938
71154,-1,10939
71155,-1,10939
71156,-1,10940
71157,-1,10940
71158,-1,10941
71159,-1,10941
71160,-1,10942
71161,-1,10942
71162,-1,10943
71163,-1,10943
71164,-1,10944
71165,-1,10944
71166,-1,10945
71167,-1,10945
71168,-1,10946
71169,-1,10946
71172,-1,10947
71173,-1,10947
71176,-1,10948
71177,-1,10948
71181,-1,10949
71182,-1,10949
71184,-1,10950
71185,-1,10950
71188,-1,10951
71189,-1,10951
71192,-1,10952
71193,-1,10952
71196,1,10953
71197,0,10953
71198,1,10953
71199,1,10953
71200,0,10953
71201,0,10953
71202,1,10954
71203,0,10954
71204,1,10954
71205,1,10954
71206,0,10954
71207,0,10954
71208,1,10955
71209,0,10955
71210,1,10955
71211,1,10955
71212,0,10955
71213,0,10955
71214,1,10956
71215,0,10956
71216,1,10956
71217,1,10956
71218,0,10956
71219,0,10956
71220,1,10957
71221,0,10957
71222,1,10957
71223,1,10957
71224,0,10957
71225,0,10957
71226,1,10958
71227,0,10958
71228,1,10958
71229,1,10958
71230,0,10958
71231,0,10958
71232,1,10959
71233,0,10959
71234,1,10959
71235,1,10959
71236,0,10959
71237,0,10959
71238,1,10960
71239,0,10960
71240,1,10960
71241,1,10960
71242,0,10960
71243,0,10960
71244,1,10961
71245,0,10961
71246,1,10961
71247,1,10961
71248,0,10961
71249,0,10961
71250,1,10962
71251,0,10962
71252,1,10962
71253,1,10962
71254,0,10962
71255,0,10962
71256,1,10963
71257,0,10963
71258,1,10963
71259,1,10963
71260,0,10963
71261,0,10963
71262,1,10964
71263,0,10964
71264,1,10964
71265,1,10964
71266,0,10964
71267,0,10964
71268,1,10965
71269,0,10965
71270,1,10965
71271,1,10965
71272,0,10965
71273,0,10965
71274,1,10966
71275,0,10966
71276,1,10966
71277,1,10966
71278,0,10966
71279,0,10966
71280,1,10967
71281,0,10967
71282,1,10967
71283,1,10967
71284,0,10967
71285,0,10967
71286,1,10968
71287,0,10968
71288,1,10968
71289,1,10968
71290,0,10968
71291,0,10968
71292,1,10969
71293,0,10969
71294,1,10969
71295,1,10969
71296,0,10969
71297,0,10969
71298,1,10970
71299,0,10970
71300,0,10970
71301,1,10970
71302,1,10970
71303,0,10970
71304,1,10971
71305,0,10971
71306,1,10971
71307,1,10971
71308,0,10971
71309,0,10971
71310,1,10972
71311,0,10972
71312,1,10972
71313,1,10972
71314,0,10972
71315,0,10972
71316,1,10973
71317,0,10973
71318,1,10973
71319,1,10973
71320,0,10973
71321,0,10973
71322,1,10974
71323,0,10974
71324,1,10974
71325,1,10974
71326,0,10974
71327,0,10974
71328,1,10975
71329,0,10975
71330,1,10975
71331,1,10975
71332,0,10975
71333,0,10975
71334,1,10976
71335,0,10976
71336,1,10976
71337,1,10976
71338,0,10976
71339,0,10976
71340,1,10977
71341,0,10977
71342,1,10977
71343,1,10977
71344,0,10977
71345,0,10977
71346,1,10978
71347,0,10978
71348,1,10978
71349,1,10978
71350,0,10978
71351,0,10978
71352,1,10979
71353,0,10979
71354,1,10979
71355,1,10979
71356,0,10979
71357,0,10979
71358,1,10980
71359,0,10980
71360,1,10980
71361,0,10980
71362,1,10980
71363,0,10980
71364,1,10981
71365,0,10981
71366,1,10981
71367,1,10981
71368,0,10981
71369,0,10981
71370,1,10982
71371,0,10982
71372,1,10982
71373,1,10982
71374,0,10982
71375,0,10982
71376,1,10983
71377,0,10983
71378,1,10983
71379,1,10983
71380,0,10983
71381,0,10983
71382,1,10984
71383,0,10984
71384,1,10984
71385,1,10984
71386,0,10984
71387,0,10984
71388,1,40601
71389,-1,40601
71390,-1,40601
71391,1,10985
71392,-1,10985
71393,-1,10985
71394,1,10986
71395,-1,10986
71396,-1,10986
71397,0,10987
71398,0,10987
71399,0,10988
71400,0,10988
71401,0,10989
71402,0,10989
71403,0,10990
71404,0,10990
71405,0,10991
71406,0,10991
71407,0,10992
71408,0,10992
71409,0,10993
71410,0,10993
71411,0,10994
71412,0,10994
71413,0,10995
71414,0,10995
71415,1,10996
71416,1,10996
71417,1,10996
71418,1,10997
71419,1,10997
71420,1,10997
71421,1,10998
71422,1,10998
71423,1,10998
71424,1,10999
71425,1,10999
71426,1,10999
71427,1,11000
71428,1,11000
71429,1,11000
71430,1,11001
71431,1,11001
71432,1,11001
71433,1,11002
71434,1,11002
71435,1,11002
71436,1,11003
71437,1,11003
71438,1,11003
71439,1,11004
71440,1,11004
71441,1,11004
71442,1,11005
71443,1,11005
71444,1,11005
71445,1,11006
71446,1,11006
71447,1,11006
71448,1,11007
71449,1,11007
71450,1,11007
71451,1,11008
71452,1,11008
71453,1,11008
71454,1,11009
71455,1,11009
71456,1,11009
71457,1,11010
71458,1,11010
71459,1,11010
71460,1,11011
71461,1,11011
71462,1,11011
71463,1,11012
71464,1,11012
71465,1,11012
71466,1,11013
71467,1,11013
71468,1,11013
71469,1,11014
71470,1,11014
71471,1,11014
71472,1,11015
71473,1,11015
71474,1,11015
71475,1,11016
71476,1,11016
71477,1,11016
71478,1,11017
71479,1,11017
71480,1,11017
71481,1,11018
71482,1,11018
71483,1,11018
