ID,ClutterLevel,FallbackSpellVisualKitID,DelayMin,DelayMax,MinimumSpellVisualDensityFilterType,MinimumSpellVisualDensityFilterParam,ReducedSpellVisualDensityFilterType,ReducedSpellVisualDensityFilterParam,Flags[0],Flags[1]
229641,0,0,0,0,0,0,0,0,0,0
229646,0,0,0,0,0,0,0,0,1048576,0
229653,0,0,0,0,0,0,0,0,0,0
229654,0,0,0,0,0,0,0,0,0,0
229669,0,0,0,0,0,0,0,0,0,0
229670,0,0,0,0,0,0,0,0,0,0
229671,0,0,0,0,0,0,0,0,0,0
229672,0,0,0,0,0,0,0,0,0,0
229673,0,0,0,0,0,0,0,0,0,0
229674,0,0,0,0,0,0,0,0,0,0
229683,0,0,0,0,0,0,0,0,0,0
229684,0,0,0,0,0,0,0,0,1048576,0
229699,0,0,0,0,0,0,0,0,0,0
229700,0,0,0,0,0,0,0,0,0,0
229704,0,0,0,0,0,0,0,0,1048576,0
229708,0,0,0,0,0,0,0,0,1048576,0
229717,0,0,0,0,0,0,0,0,0,0
229718,0,0,0,0,0,0,0,0,0,0
229724,0,0,0,0,0,0,0,0,0,0
229727,0,0,0,0,0,0,0,0,0,0
229731,0,0,0,0,0,0,0,0,0,0
229733,0,0,0,0,0,0,0,0,0,0
229738,0,0,0,0,0,0,0,0,0,0
229739,0,0,0,0,0,0,0,0,0,0
229754,0,0,0,0,0,0,0,0,0,0
229756,0,0,0,0,0,0,0,0,0,0
229757,0,0,0,0,0,0,0,0,0,0
229761,0,0,0,0,0,0,0,0,0,0
229764,0,0,0,0,0,0,0,0,1048576,0
229769,0,0,0,0,0,0,0,0,0,0
229770,0,0,0,0,0,0,0,0,0,0
229780,0,0,0,0,0,0,0,0,0,0
229785,0,0,0,0,0,0,0,0,0,0
229790,0,0,0,0,0,0,0,0,0,0
229791,0,0,0,0,0,0,0,0,0,0
229792,0,0,0,0,0,0,0,0,0,0
229793,0,0,0,0,0,0,0,0,1048576,0
229794,0,0,0,0,0,0,0,0,1048576,0
229795,0,0,0,0,0,0,0,0,0,0
229796,0,0,0,0,0,0,0,0,0,0
229798,0,0,0,0,0,0,0,0,0,0
229802,0,0,0,0,0,0,0,0,0,0
229803,0,0,0,0,0,0,0,0,0,0
229804,0,0,0,0,0,0,0,0,0,0
229805,0,0,0,0,0,0,0,0,0,0
229806,0,0,0,0,0,0,0,0,1048576,0
229812,0,0,0,0,0,0,0,0,0,0
229813,0,0,0,0,0,0,0,0,0,0
229815,0,0,0,0,0,0,0,0,0,0
229816,0,0,0,0,0,0,0,0,0,0
229817,0,0,0,0,0,0,0,0,0,0
229818,0,0,0,0,0,0,0,0,0,0
229821,0,0,0,0,0,0,0,0,0,0
229822,0,0,0,0,0,0,0,0,0,0
229823,0,0,0,0,0,0,0,0,0,0
229826,0,0,0,0,0,0,0,0,0,0
229828,0,0,0,0,0,0,0,0,0,0
229829,0,0,0,0,0,0,0,0,0,0
229830,0,0,0,0,0,0,0,0,0,0
229832,0,0,0,0,0,0,0,0,0,0
229833,0,0,0,0,0,0,0,0,0,0
229839,0,0,0,0,0,0,0,0,0,0
229842,0,0,0,0,0,0,0,0,0,0
229851,0,0,0,0,0,0,0,0,0,0
229852,0,0,0,0,0,0,0,0,0,0
229853,0,0,0,0,0,0,0,0,0,0
229874,0,0,0,0,0,0,0,0,0,0
229875,0,0,0,0,0,0,0,0,0,0
229894,0,0,0,0,0,0,0,0,2097408,0
229896,0,0,0,0,0,0,0,0,2097408,0
229913,0,0,0,0,0,0,0,0,0,0
229915,0,0,0,0,0,0,0,0,0,0
229916,0,0,0,0,0,0,0,0,0,0
229917,0,0,0,0,0,0,0,0,262144,0
229918,0,0,0,0,0,0,0,0,0,0
229919,0,0,0,0,0,0,0,0,0,0
229924,0,0,0,0,0,0,0,0,0,0
229927,0,0,0,0,0,0,0,0,0,0
229960,0,0,0,0,0,0,0,0,0,0
229961,0,0,0,0,0,0,0,0,1048576,0
229990,0,0,0,0,0,0,0,0,0,0
229991,0,0,0,0,0,0,0,0,4,0
229992,0,0,0,0,0,0,0,0,0,0
229997,0,0,0,0,0,0,0,0,1048576,0
230005,0,0,0,0,0,0,0,0,1048576,0
230018,0,0,0,0,0,0,0,0,0,0
230020,0,0,0,0,0,0,0,0,0,0
230021,0,0,0,0,0,0,0,0,0,0
230030,0,0,0,0,0,0,0,0,0,0
230036,0,0,0,0,0,0,0,0,0,0
230037,0,0,0,0,0,0,0,0,0,0
230040,0,0,0,0,0,0,0,0,0,0
230043,0,0,0,0,0,0,0,0,0,0
230051,0,0,0,0,0,0,0,0,64,0
230053,0,0,0,0,0,0,0,0,0,0
230056,0,0,0,0,0,0,0,0,0,0
230057,0,0,0,0,0,0,0,0,0,0
230064,0,0,0,0,0,0,0,0,0,0
230073,0,0,0,0,0,0,0,0,0,0
230075,0,0,0,0,0,0,0,0,0,0
230076,0,0,0,0,0,0,0,0,0,0
230077,0,0,0,0,0,0,0,0,0,0
230078,0,0,0,0,0,0,0,0,0,0
230079,0,0,0,0,0,0,0,0,0,0
230080,0,0,0,0,0,0,0,0,0,0
230083,0,0,0,0,0,0,0,0,0,0
230084,0,0,0,0,0,0,0,0,0,0
230087,0,0,0,0,0,0,0,0,0,0
230088,0,0,0,0,0,0,0,0,0,0
230089,0,0,0,0,0,0,0,0,0,0
230092,0,0,0,0,0,0,0,0,1048576,0
230094,0,0,0,0,0,0,0,0,0,0
230095,0,0,0,0,0,0,0,0,0,0
230096,0,0,0,0,0,0,0,0,0,0
230100,0,0,0,0,0,0,0,0,0,0
230101,0,0,0,0,0,0,0,0,0,0
230108,0,0,0,0,0,0,0,0,0,0
230110,0,0,0,0,0,0,0,0,0,0
230111,0,0,0,0,0,0,0,0,0,0
230112,0,0,0,0,0,0,0,0,0,0
230135,0,0,0,0,0,0,0,0,0,0
230139,0,0,0,0,0,0,0,0,0,0
230141,0,0,0,0,0,0,0,0,0,0
230142,0,0,0,0,0,0,0,0,0,0
230143,0,0,0,0,0,0,0,0,0,0
230144,0,0,0,0,0,0,0,0,0,0
230145,0,0,0,0,0,0,0,0,0,0
230146,0,0,0,0,0,0,0,0,0,0
230147,0,0,0,0,0,0,0,0,0,0
230228,0,0,0,0,0,0,0,0,0,0
230229,0,0,0,0,0,0,0,0,0,0
230284,0,0,0,0,0,0,0,0,0,0
230296,0,0,0,0,0,0,0,0,0,0
230316,0,0,0,0,0,0,0,0,1048576,0
230317,0,0,0,0,0,0,0,0,1048576,0
230323,0,0,0,0,0,0,0,0,1048576,0
230327,0,0,0,0,0,0,0,0,0,0
230329,0,0,0,0,0,0,0,0,1048576,0
230331,0,0,0,0,0,0,0,0,0,0
230333,0,0,0,0,0,0,0,0,0,0
230340,0,0,0,0,0,0,0,0,0,0
230344,0,0,0,0,0,0,0,0,2097408,0
230347,0,0,0,0,0,0,0,0,0,0
230348,0,0,0,0,0,0,0,0,0,0
230350,0,0,0,0,0,0,0,0,0,0
230354,0,0,0,0,0,0,0,0,1048576,0
230355,0,0,0,0,0,0,0,0,1048576,0
230383,0,0,0,0,0,0,0,0,0,0
230384,0,0,0,0,0,0,0,0,1048576,0
230387,0,0,0,0,0,0,0,0,0,0
230388,0,0,0,0,0,0,0,0,0,0
230395,0,0,0,0,0,0,0,0,1048576,0
230396,0,0,0,0,0,0,0,0,1048576,0
230397,0,0,0,0,0,0,0,0,1048576,0
230399,0,0,0,0,0,0,0,0,1048576,0
230400,0,0,0,0,0,0,0,0,1048576,0
230401,0,0,0,0,0,0,0,0,1048576,0
230403,0,0,0,0,0,0,0,0,1048576,0
230404,0,0,0,0,0,0,0,0,1048576,0
230406,0,0,0,0,0,0,0,0,1048608,0
230417,0,0,0,0,0,0,0,0,0,0
230420,0,0,0,0,0,0,0,0,1048576,0
230421,0,0,0,0,0,0,0,0,0,0
230426,0,0,0,0,0,0,0,0,0,0
230427,0,0,0,0,0,0,0,0,0,0
230428,0,0,0,0,0,0,0,0,0,0
230433,0,0,0,0,0,0,0,0,0,0
230434,0,0,0,0,0,0,0,0,0,0
230436,0,0,0,0,0,0,0,0,1048576,0
230437,0,0,0,0,0,0,0,0,1048576,0
230438,0,0,0,0,0,0,0,0,1048576,0
230439,0,0,0,0,0,0,0,0,0,0
230443,0,0,0,0,0,0,0,0,0,0
230445,0,0,0,0,0,0,0,0,1048576,0
230446,0,0,0,0,0,0,0,0,1048576,0
230447,0,0,0,0,0,0,0,0,1048576,0
230457,0,0,0,0,0,0,0,0,0,0
230460,0,0,0,0,0,0,0,0,1048576,0
230461,0,0,0,0,0,0,0,0,1048576,0
230478,0,0,0,0,0,0,0,0,0,0
230484,0,0,0,0,0,0,0,0,0,0
230491,0,0,0,0,0,0,0,0,0,0
230492,0,0,0,0,0,0,0,0,0,0
230493,0,0,0,0,0,0,0,0,0,0
230494,0,0,0,0,0,0,0,0,0,0
230495,0,0,0,0,0,0,0,0,0,0
230507,0,0,0,0,0,0,0,0,0,0
230516,0,0,0,0,0,0,0,0,0,0
230522,0,0,0,0,0,0,0,0,0,0
230544,0,0,0,0,0,0,0,0,1048576,0
230570,0,0,0,0,0,0,0,0,0,0
230571,0,0,0,0,0,0,0,0,0,0
230572,0,0,0,0,0,0,0,0,0,0
230577,0,0,0,0,0,0,0,0,0,0
230592,0,0,0,0,0,0,0,0,1048576,0
230593,0,0,0,0,0,0,0,0,0,0
230594,0,0,0,0,0,0,0,0,0,0
230595,0,0,0,0,0,0,0,0,0,0
230596,0,0,0,0,0,0,0,0,0,0
230597,0,0,0,0,0,0,0,0,0,0
230598,0,0,0,0,0,0,0,0,0,0
230601,0,0,0,0,0,0,0,0,0,0
230602,0,0,0,0,0,0,0,0,0,0
230604,0,0,0,0,0,0,0,0,0,0
230605,0,0,0,0,0,0,0,0,0,0
230606,0,0,0,0,0,0,0,0,0,0
230608,0,0,0,0,0,0,0,0,0,0
230609,0,0,0,0,0,0,0,0,0,0
230633,0,0,0,0,0,0,0,0,0,0
230657,0,0,0,0,0,0,0,0,0,0
230665,0,0,0,0,0,0,0,0,1048576,0
230666,0,0,0,0,0,0,0,0,0,0
230668,0,0,0,0,0,0,0,0,0,0
230685,0,0,0,0,0,0,0,0,0,0
230703,0,0,0,0,0,0,0,0,0,0
230722,0,0,0,0,0,0,0,0,1048576,0
230735,0,0,0,0,0,0,0,0,1048576,0
230736,0,0,0,0,0,0,0,0,1048576,0
230737,0,0,0,0,0,0,0,0,0,0
230739,0,0,0,0,0,0,0,0,1048576,0
230742,0,0,0,0,0,0,0,0,0,0
230745,0,0,0,0,0,0,0,0,1048576,0
230746,0,0,0,0,0,0,0,0,0,0
230747,0,0,0,0,0,0,0,0,0,0
230749,0,0,0,0,0,0,0,0,0,0
230750,0,0,0,0,0,0,0,0,0,0
230773,0,0,0,0,0,0,0,0,0,0
230784,0,0,0,0,0,0,0,0,0,0
230786,0,0,0,0,0,0,0,0,0,0
230787,0,0,0,0,0,0,0,0,0,0
230792,0,0,0,0,0,0,0,0,0,0
230794,0,0,0,0,0,0,0,0,0,0
230795,0,0,0,0,0,0,0,0,0,0
230796,0,0,0,0,0,0,0,0,0,0
230797,0,0,0,0,0,0,0,0,0,0
230802,0,0,0,0,0,0,0,0,0,0
230805,0,0,0,0,0,0,0,0,0,0
230807,0,0,0,0,0,0,0,0,0,0
230808,0,0,0,0,0,0,0,0,0,0
230810,0,0,0,0,0,0,0,0,0,0
230817,0,0,0,0,0,0,0,0,0,0
230822,0,0,0,0,0,0,0,0,0,0
230823,0,0,0,0,0,0,0,0,1048576,0
230847,0,0,0,0,0,0,0,0,0,0
230848,0,0,0,0,0,0,0,0,0,0
230853,0,0,0,0,0,0,0,0,0,0
230856,0,0,0,0,0,0,0,0,0,0
230857,0,0,0,0,0,0,0,0,0,0
230860,0,0,0,0,0,0,0,0,0,0
230872,0,0,0,0,0,0,0,0,0,0
230874,0,0,0,0,0,0,0,0,0,0
230876,0,0,0,0,0,0,0,0,0,0
230877,0,0,0,0,0,0,0,0,0,0
230880,0,0,0,0,0,0,0,0,0,0
230889,0,0,0,0,0,0,0,0,0,0
230892,0,0,0,0,0,0,0,0,0,0
230905,0,0,0,0,0,0,0,0,0,0
230906,0,0,0,0,0,0,0,0,0,0
230909,0,0,0,0,0,0,0,0,0,0
230910,0,0,0,0,0,0,0,0,0,0
230911,0,0,0,0,0,0,0,0,0,0
230917,0,0,0,0,0,0,0,0,1048576,0
230918,0,0,0,0,0,0,0,0,1048576,0
230919,0,0,0,0,0,0,0,0,1048576,0
230920,0,0,0,0,0,0,0,0,1048576,0
230921,0,0,0,0,0,0,0,0,1048576,0
230960,0,0,0,0,0,0,0,0,0,0
230961,0,0,0,0,0,0,0,0,0,0
230964,0,0,0,0,0,0,0,0,0,0
230968,0,0,0,0,0,0,0,0,0,0
230996,0,0,0,0,0,0,0,0,1048576,0
231012,0,0,0,0,0,0,0,0,1048576,0
231013,0,0,0,0,0,0,0,0,1048576,0
231014,0,0,0,0,0,0,0,0,1048576,0
231015,0,0,0,0,0,0,0,0,0,0
231032,0,0,0,0,0,0,0,0,1048576,0
231047,0,0,0,0,0,0,0,0,0,0
231052,0,0,0,0,0,0,0,0,0,0
231056,0,0,0,0,0,0,0,0,0,0
231057,0,0,0,0,0,0,0,0,1048576,0
231061,0,0,0,0,0,0,0,0,0,0
231069,0,0,0,0,0,0,0,0,0,0
231070,0,0,0,0,0,0,0,0,0,0
231071,0,0,0,0,0,0,0,0,0,0
231072,0,0,0,0,0,0,0,0,1048576,0
231073,0,0,0,0,0,0,0,0,0,0
231074,0,0,0,0,0,0,0,0,0,0
231075,0,0,0,0,0,0,0,0,131072,0
231076,0,0,0,0,0,0,0,0,0,0
231078,0,0,0,0,0,0,0,0,0,0
231079,0,0,0,0,0,0,0,0,0,0
231080,0,0,0,0,0,0,0,0,1048576,0
231081,0,0,0,0,0,0,0,0,4,0
231082,0,0,0,0,0,0,0,0,0,0
231083,0,0,0,0,0,0,0,0,0,0
231084,0,0,0,0,0,0,0,0,1048576,0
231085,0,0,0,0,0,0,0,0,1048576,0
231086,0,0,0,0,0,0,0,0,1048576,0
231087,0,0,0,0,0,0,0,0,1048576,0
231088,0,0,0,0,0,0,0,0,0,0
231091,0,0,0,0,0,0,0,0,0,0
231092,0,0,0,0,0,0,0,0,0,0
231093,0,0,0,0,0,0,0,0,0,0
231094,0,0,0,0,0,0,0,0,0,0
231095,0,0,0,0,0,0,0,0,0,0
231096,0,0,0,0,0,0,0,0,131072,0
231097,0,0,0,0,0,0,0,0,0,0
231098,0,0,0,0,0,0,0,0,0,0
231099,0,0,0,0,0,0,0,0,0,0
231100,0,0,0,0,0,0,0,0,0,0
231113,0,0,0,0,0,0,0,0,0,0
231123,0,0,0,0,0,0,0,0,0,0
231134,0,0,0,0,0,0,0,0,0,0
231135,0,0,0,0,0,0,0,0,1048576,0
231136,0,0,0,0,0,0,0,0,1048576,0
231137,0,0,0,0,0,0,0,0,0,0
231140,0,0,0,0,0,0,0,0,0,0
231142,0,0,0,0,0,0,0,0,0,0
231143,0,0,0,0,0,0,0,0,0,0
231148,0,0,0,0,0,0,0,0,0,0
231164,0,0,0,0,0,0,0,0,0,0
231184,0,0,0,0,0,0,0,0,0,0
231231,0,0,0,0,0,0,0,0,0,0
231232,0,0,0,0,0,0,0,0,0,0
231234,0,0,0,0,0,0,0,0,0,0
231236,0,0,0,0,0,0,0,0,0,0
231238,0,0,0,0,0,0,0,0,0,0
231240,0,0,0,0,0,0,0,0,0,0
231243,0,0,0,0,0,0,0,0,0,0
231244,0,0,0,0,0,0,0,0,0,0
231297,0,0,0,0,0,0,0,0,0,0
231298,0,0,0,0,0,0,0,0,0,0
231327,0,0,0,0,0,0,0,0,0,0
231328,0,0,0,0,0,0,0,0,0,0
231338,0,0,0,0,0,0,0,0,0,0
231354,0,0,0,0,0,0,0,0,1048576,0
231357,0,0,0,0,0,0,0,0,0,0
231367,0,0,0,0,0,0,0,0,0,0
231369,0,0,0,0,0,0,0,0,0,0
231372,0,0,0,0,0,0,0,0,0,0
231373,0,0,0,0,0,0,0,0,1048576,0
231375,0,0,0,0,0,0,0,0,0,0
231376,0,0,0,0,0,0,0,0,1048576,0
231377,0,0,0,0,0,0,0,0,1048576,0
231380,0,0,0,0,0,0,0,0,0,0
231381,0,0,0,0,0,0,0,0,0,0
231418,0,0,0,0,0,0,0,0,1048576,0
231422,0,0,0,0,0,0,0,0,1048576,0
231423,0,0,0,0,0,0,0,0,1048576,0
231424,0,0,0,0,0,0,0,0,1048576,0
231425,0,0,0,0,0,0,0,0,1048576,0
231426,0,0,0,0,0,0,0,0,1179648,0
231428,0,0,0,0,0,0,0,0,1048576,0
231429,0,0,0,0,0,0,0,0,1048576,0
231433,0,0,0,0,0,0,0,0,1048576,0
231435,0,0,0,0,0,0,0,0,1048576,0
231436,0,0,0,0,0,0,0,0,1048576,0
231437,0,0,0,0,0,0,0,0,1048576,0
231440,0,0,0,0,0,0,0,0,1048576,0
231441,0,0,0,0,0,0,0,0,1048576,0
231448,0,0,0,0,0,0,0,0,0,0
231449,0,0,0,0,0,0,0,0,1048576,0
231450,0,0,0,0,0,0,0,0,1048576,0
231452,0,0,0,0,0,0,0,0,0,0
231462,0,0,0,0,0,0,0,0,1048608,0
231466,0,0,0,0,0,0,0,0,0,0
231471,0,0,0,0,0,0,0,0,0,0
231474,0,0,0,0,0,0,0,0,0,0
231475,0,0,0,0,0,0,0,0,0,0
231478,0,0,0,0,0,0,0,0,0,0
231480,0,0,0,0,0,0,0,0,0,0
231483,0,0,0,0,0,0,0,0,0,0
231484,0,0,0,0,0,0,0,0,0,0
231485,0,0,0,0,0,0,0,0,0,0
231500,0,0,0,0,0,0,0,0,0,0
231504,0,0,0,0,0,0,0,0,0,0
231508,0,0,0,0,0,0,0,0,0,0
231509,0,0,0,0,0,0,0,0,0,0
231512,0,0,0,0,0,0,0,0,0,0
231513,0,0,0,0,0,0,0,0,0,0
231514,0,0,0,0,0,0,0,0,0,0
231522,0,0,0,0,0,0,0,0,1048576,0
231523,0,0,0,0,0,0,0,0,0,0
231524,0,0,0,0,0,0,0,0,1048576,0
231525,0,0,0,0,0,0,0,0,1048576,0
231543,0,0,0,0,0,0,0,0,1048576,0
231593,0,0,0,0,0,0,0,0,1048576,0
231598,0,0,0,0,0,0,0,0,1048576,0
231599,0,0,0,0,0,0,0,0,1048576,0
231602,0,0,0,0,0,0,0,0,1048576,0
231607,0,0,0,0,0,0,0,0,1048576,0
231610,0,0,0,0,0,0,0,0,1048576,0
231611,0,0,0,0,0,0,0,0,1048576,0
231612,0,0,0,0,0,0,0,0,1048576,0
231615,0,0,0,0,0,0,0,0,1048576,0
231620,0,0,0,0,0,0,0,0,1048576,0
231621,0,0,0,0,0,0,0,0,1048576,0
231622,0,0,0,0,0,0,0,0,1048576,0
231627,0,0,0,0,0,0,0,0,0,0
231628,0,0,0,0,0,0,0,0,1048576,0
231630,0,0,0,0,0,0,0,0,0,0
231631,0,0,0,0,0,0,0,0,0,0
231633,0,0,0,0,0,0,0,0,0,0
231634,0,0,0,0,0,0,0,0,0,0
231635,0,0,0,0,0,0,0,0,0,0
231640,0,0,0,0,0,0,0,0,0,0
231650,0,0,0,0,0,0,0,0,1048576,0
231662,0,0,0,0,0,0,0,0,1572864,0
231663,0,0,0,0,0,0,0,0,1572864,0
231665,0,0,0,0,0,0,0,0,1572864,0
231668,0,0,0,0,0,0,0,0,1572864,0
231686,0,0,0,0,0,0,0,0,1048576,0
231687,0,0,0,0,0,0,0,0,1048576,0
231688,0,0,0,0,0,0,0,0,0,0
231689,0,0,0,0,0,0,0,0,0,0
231699,0,0,0,0,0,0,0,0,0,0
231702,0,0,0,0,0,0,0,0,0,0
231703,0,0,0,0,0,0,0,0,0,0
231705,0,0,0,0,0,0,0,0,0,0
231706,0,0,0,0,0,0,0,0,1048576,0
231708,0,0,0,0,0,0,0,0,0,0
231709,0,0,0,0,0,0,0,0,1048576,0
231710,0,0,0,0,0,0,0,0,0,0
231711,0,0,0,0,0,0,0,0,0,0
231712,0,0,0,0,0,0,0,0,1048576,0
231713,0,0,0,0,0,0,0,0,0,0
231714,0,0,0,0,0,0,0,0,0,0
231715,0,0,0,0,0,0,0,0,1048576,0
231716,0,0,0,0,0,0,0,0,0,0
231717,0,0,0,0,0,0,0,0,0,0
231718,0,0,0,0,0,0,0,0,0,0
231719,0,0,0,0,0,0,0,0,0,0
231720,0,0,0,0,0,0,0,0,1048576,0
231721,0,0,0,0,0,0,0,0,1048576,0
231722,0,0,0,0,0,0,0,0,0,0
231723,0,0,0,0,0,0,0,0,0,0
231728,0,0,0,0,0,0,0,0,0,0
231729,0,0,0,0,0,0,0,0,0,0
231770,0,0,0,0,0,0,0,0,0,0
231775,0,0,0,0,0,0,0,0,0,0
231777,0,0,0,0,0,0,0,0,1048576,0
231781,0,0,0,0,0,0,0,0,0,0
231782,0,0,0,0,0,0,0,0,0,0
231783,0,0,0,0,0,0,0,0,0,0
231784,0,0,0,0,0,0,0,0,0,0
231785,0,0,0,0,0,0,0,0,0,0
231793,0,0,0,0,0,0,0,0,0,0
231796,0,0,0,0,0,0,0,0,1048576,0
231797,0,0,0,0,0,0,0,0,1048576,0
231798,0,0,0,0,0,0,0,0,1048576,0
231800,0,0,0,0,0,0,0,0,1048576,0
231801,0,0,0,0,0,0,0,0,1048576,0
231802,0,0,0,0,0,0,0,0,1048576,0
231803,0,0,0,0,0,0,0,0,1048576,0
231804,0,0,0,0,0,0,0,0,1048576,0
231805,0,0,0,0,0,0,0,0,1048576,0
231807,0,0,0,0,0,0,0,0,1048576,0
231808,0,0,0,0,0,0,0,0,1048576,0
231809,0,0,0,0,0,0,0,0,1048576,0
231810,0,0,0,0,0,0,0,0,1048576,0
231811,0,0,0,0,0,0,0,0,1048576,0
231812,0,0,0,0,0,0,0,0,1048576,0
231813,0,0,0,0,0,0,0,0,1048576,0
231819,0,0,0,0,0,0,0,0,1572864,0
231820,0,0,0,0,0,0,0,0,1572864,0
231821,0,0,0,0,0,0,0,0,1572864,0
231822,0,0,0,0,0,0,0,0,1572864,0
231824,0,0,0,0,0,0,0,0,1572864,0
231825,0,0,0,0,0,0,0,0,1572864,0
231826,0,0,0,0,0,0,0,0,1572864,0
231827,0,0,0,0,0,0,0,0,1572864,0
231828,0,0,0,0,0,0,0,0,1572864,0
231829,0,0,0,0,0,0,0,0,1572864,0
231830,0,0,0,0,0,0,0,0,1572864,0
231831,0,0,0,0,0,0,0,0,1572864,0
231832,0,0,0,0,0,0,0,0,0,0
231887,0,0,0,0,0,0,0,0,1048576,0
231888,0,0,0,0,0,0,0,0,0,0
231890,0,0,0,0,0,0,0,0,0,0
231906,0,0,0,0,0,0,0,0,0,0
231908,0,0,0,0,0,0,0,0,0,0
231928,0,0,0,0,0,0,0,0,0,0
231940,0,0,0,0,0,0,0,0,0,0
231941,0,0,0,0,0,0,0,0,1048576,0
231964,0,0,0,0,0,0,0,0,1048576,0
231979,0,0,0,0,0,0,0,0,0,0
231981,0,0,0,0,0,0,0,0,0,0
231995,0,0,0,0,0,0,0,0,0,0
232004,0,0,0,0,0,0,0,0,0,0
232006,0,0,0,0,0,0,0,0,0,0
232013,0,0,0,0,0,0,0,0,0,0
232014,0,0,0,0,0,0,0,0,0,0
232016,0,0,0,0,0,0,0,0,0,0
232017,0,0,0,0,0,0,0,0,0,0
232018,0,0,0,0,0,0,0,0,0,0
232163,0,0,0,0,0,0,0,0,1048576,0
232164,0,0,0,0,0,0,0,0,2097408,0
232180,0,0,0,0,0,0,0,0,0,0
232184,0,0,0,0,0,0,0,0,0,0
232224,0,0,0,0,0,0,0,0,0,0
232295,0,0,0,0,0,0,0,0,0,0
232333,0,0,0,0,0,0,0,0,0,0
232335,0,0,0,0,0,0,0,0,0,0
232359,0,0,0,0,0,0,0,0,0,0
232382,0,0,0,0,0,0,0,0,0,0
232383,0,0,0,0,0,0,0,0,0,0
232399,0,0,0,0,0,0,0,0,0,0
232415,0,0,0,0,0,0,0,0,1048576,0
232416,0,0,0,0,0,0,0,0,0,0
232421,0,0,0,0,0,0,0,0,0,0
232422,0,0,0,0,0,0,0,0,0,0
232424,0,0,0,0,0,0,0,0,0,0
232472,0,0,0,0,0,0,0,0,0,0
232473,0,0,0,0,0,0,0,0,0,0
232474,0,0,0,0,0,0,0,0,0,0
232475,0,0,0,0,0,0,0,0,1048576,0
232476,0,0,0,0,0,0,0,0,1048576,0
232477,0,0,0,0,0,0,0,0,1048576,0
232478,0,0,0,0,0,0,0,0,0,0
232479,0,0,0,0,0,0,0,0,0,0
232488,0,0,0,0,0,0,0,0,0,0
232579,0,0,0,0,0,0,0,0,0,0
232606,0,0,0,0,0,0,0,0,0,0
232609,0,0,0,0,0,0,0,0,0,0
232617,0,0,0,0,0,0,0,0,0,0
232628,0,0,0,0,0,0,0,0,0,0
232629,0,0,0,0,0,0,0,0,0,0
232682,0,0,0,0,0,0,0,0,0,0
232688,0,0,0,0,0,0,0,0,0,0
232724,0,0,0,0,0,0,0,0,0,0
232729,0,0,0,0,0,0,0,0,0,0
232731,0,0,0,0,0,0,0,0,1048576,0
232740,0,0,0,0,0,0,0,0,0,0
232770,0,0,0,0,0,0,0,0,0,0
232861,0,0,0,0,0,0,0,0,0,0
232863,0,0,0,0,0,0,0,0,0,0
232870,0,0,0,0,0,0,0,0,0,0
232871,0,0,0,0,0,0,0,0,0,0
232893,0,0,0,0,0,0,0,0,0,0
232897,0,0,0,0,0,0,0,0,0,0
232921,0,0,0,0,0,0,0,0,0,0
233007,0,0,0,0,0,0,0,0,0,0
233029,0,0,0,0,0,0,0,0,0,0
233042,0,0,0,0,0,0,0,0,0,0
233137,0,0,0,0,0,0,0,0,0,0
233285,0,0,0,0,0,0,0,0,0,0
233287,0,0,0,0,0,0,0,0,0,0
233297,0,0,0,0,0,0,0,0,1048576,0
233468,0,0,0,0,0,0,0,0,1048576,0
233469,0,0,0,0,0,0,0,0,1048576,0
233473,0,0,0,0,0,0,0,0,1048576,0
233744,0,0,0,0,0,0,0,0,0,0
233746,0,0,0,0,0,0,0,0,1048576,0
233747,0,0,0,0,0,0,0,0,1048576,0
233810,0,0,0,0,0,0,0,0,0,0
233811,0,0,0,0,0,0,0,0,1048576,0
233812,0,0,0,0,0,0,0,0,1048576,0
233821,0,0,0,0,0,0,0,0,0,0
233844,0,0,0,0,0,0,0,0,0,0
233852,0,0,0,0,0,0,0,0,12,0
233854,0,0,0,0,0,0,0,0,0,0
233855,0,0,0,0,0,0,0,0,0,0
233900,0,0,0,0,0,0,0,0,0,0
234115,0,0,0,0,0,0,0,0,0,0
234127,0,0,0,0,0,0,0,0,1048576,0
234423,0,0,0,0,0,0,0,0,0,0
234468,0,0,0,0,0,0,0,0,0,0
234471,0,0,0,0,0,0,0,0,0,0
234473,0,0,0,0,0,0,0,0,0,0
234476,0,0,0,0,0,0,0,0,0,0
234694,0,0,0,0,0,0,0,0,0,0
234695,0,0,0,0,0,0,0,0,1048576,0
234696,0,0,0,0,0,0,0,0,0,0
234697,0,0,0,0,0,0,0,0,0,0
234715,0,0,0,0,0,0,0,0,0,0
234724,0,0,0,0,0,0,0,0,0,0
234737,0,0,0,0,0,0,0,0,0,0
234738,0,0,0,0,0,0,0,0,0,0
234741,0,0,0,0,0,0,0,0,0,0
234742,0,0,0,0,0,0,0,0,0,0
234747,0,0,0,0,0,0,0,0,1048576,0
234748,0,0,0,0,0,0,0,0,1048576,0
234749,0,0,0,0,0,0,0,0,0,0
234750,0,0,0,0,0,0,0,0,0,0
234751,0,0,0,0,0,0,0,0,0,0
234752,0,0,0,0,0,0,0,0,0,0
234758,0,0,0,0,0,0,0,0,1048576,0
234759,0,0,0,0,0,0,0,0,1048576,0
