FileDataID,UsageType,MaterialResourcesID
964309,0,176693
964310,0,113344
964311,0,113345
964312,0,113346
964313,0,113347
964314,0,113348
964315,0,113349
964316,0,113350
964317,0,113351
964318,0,113352
964319,0,113353
964320,0,113354
964321,0,113355
964322,0,113356
964323,0,113357
964324,0,113358
964325,0,113359
964326,0,113360
964327,0,113361
964328,0,113362
964329,0,113363
964330,0,113391
964331,0,113392
964332,0,113393
964333,0,113394
964334,0,113364
964335,0,113365
964336,0,113367
964337,0,113369
964338,0,113371
964339,0,113372
964340,0,113373
964341,0,113374
964342,0,113375
964343,0,113376
964344,0,113377
964345,0,113378
964346,0,113379
964347,0,113380
964348,0,113381
964349,0,113382
964350,0,113383
964351,0,113384
964352,0,113385
964353,0,113285
964354,0,113286
964355,0,113287
964356,0,113288
964357,0,113289
964358,0,113290
964359,0,113291
964360,0,113292
964361,0,113293
964362,0,113294
964363,0,113295
964364,0,113296
964365,0,113297
964366,0,113298
964367,0,113299
964368,0,113300
964369,0,113301
964370,0,113302
964371,0,113303
964372,0,113304
964373,0,113305
964374,0,113306
964375,0,113307
964376,0,113308
964377,0,113309
964378,0,113310
964379,0,113311
964380,0,113312
964381,0,113313
964382,0,113314
964383,0,113315
964384,0,113316
964385,0,113317
964386,0,113318
964387,0,113319
964388,0,113320
964389,0,113321
964390,0,113322
964391,0,113323
964392,0,113324
964393,0,113325
964394,0,113326
964395,0,113327
964396,0,113328
964397,0,113329
964398,0,113330
964399,0,176694
964400,0,176695
964401,0,176696
964402,0,176697
964403,0,176698
964404,0,176699
964405,0,176700
964406,0,176701
964407,0,176702
964408,0,176703
964409,0,176704
964410,0,176705
964411,0,176706
964412,0,176707
964413,0,176708
964414,0,176709
964415,0,176710
964416,0,176711
964417,0,176712
964418,0,176713
964419,0,176714
964420,0,176715
964421,0,176716
964422,0,176717
964423,0,176718
964424,0,176719
964425,0,176720
964426,0,176721
964427,0,176722
964428,0,176723
964429,0,176724
964430,0,176725
964431,0,176726
964432,0,176727
964433,0,176728
964434,0,176729
964435,0,176730
964436,0,176731
964437,0,176732
964438,0,176733
964439,0,176734
964440,0,176735
964441,0,176736
964442,0,176737
964443,0,176738
964444,0,176739
964445,0,176740
964446,0,176741
964447,0,176742
964448,0,176743
964449,0,176744
964450,0,176745
964451,0,176746
964452,0,176747
964453,0,176748
964454,0,176749
964455,0,176750
964456,0,176751
964457,0,176752
964458,0,176753
964459,0,176754
964460,0,176755
964461,0,176756
964462,0,176757
964463,0,113147
964464,0,113148
964465,0,113149
964466,0,113150
964467,0,113151
964468,0,113152
964469,0,113153
964470,0,113154
964471,0,113155
964472,0,113156
964473,0,113157
964474,0,113158
964475,0,113159
964476,0,113160
964477,0,113161
964478,0,113162
964479,0,113163
964480,0,113164
964481,0,113165
964482,0,113166
964483,0,113167
964484,0,113168
964485,0,113169
964486,0,113170
964487,0,113171
964488,0,113172
964489,0,113173
964490,0,113174
964491,0,113175
964492,0,113176
964493,0,113177
964494,0,113178
964495,0,113179
964496,0,113180
964497,0,113181
964498,0,113182
964499,0,113183
964500,0,113184
964501,0,113185
964502,0,113186
964503,0,113187
964504,0,113188
964505,0,113189
964506,0,113190
964507,0,113191
964508,0,113192
964509,0,113193
964510,0,113194
964511,0,113195
964512,0,113196
964513,0,113197
964514,0,113198
964515,0,113199
964516,0,113200
964517,0,113201
964518,0,113202
964519,0,113203
964520,0,113204
964521,0,113205
964522,0,113206
964523,0,113207
964524,0,113208
964525,0,113209
964526,0,113210
964527,0,113211
964528,0,113212
964529,0,113213
964530,0,113214
964531,0,113215
964532,0,113216
964533,0,113217
964534,0,113218
964535,0,113219
964536,0,113220
964537,0,113221
964538,0,113222
964539,0,113223
964540,0,113224
964541,0,113225
964542,0,113226
964543,0,113227
964544,0,113228
964545,0,113229
964546,0,113230
964547,0,113231
964548,0,113232
964549,0,113233
964550,0,113234
964551,0,113235
964552,0,113236
964553,0,113237
964554,0,113238
964555,0,113239
964556,0,113240
964557,0,113241
964558,0,113242
964559,0,113243
964560,0,113244
964561,0,113245
964562,0,113246
964563,0,113247
964564,0,113248
964565,0,113249
964566,0,113250
964567,0,113251
964568,0,113252
964569,0,113253
964570,0,113254
964571,0,113255
964572,0,113256
964573,0,113257
964574,0,113258
964575,0,113259
964576,0,113260
964577,0,113261
964578,0,113262
964579,0,113263
964580,0,113264
964581,0,113265
964582,0,113266
964583,0,113267
964584,0,113268
964585,0,113269
964586,0,113270
964587,0,113271
964588,0,113272
964589,0,113273
964590,0,113274
964591,0,113275
964592,0,113276
964593,0,113277
964594,0,113278
964595,0,113279
964596,0,113280
964597,0,113281
964598,0,113282
964599,0,113283
964600,0,113284
964601,0,113131
964602,0,113132
964603,0,113133
964604,0,113134
964605,0,113135
964606,0,113136
964607,0,113137
964608,0,113138
964609,0,113139
964610,0,113140
964611,0,113141
964612,0,113142
964613,0,113143
964614,0,113144
964615,0,113145
964616,0,113146
964617,0,112993
964618,0,112994
964619,0,112995
964620,0,112996
964621,0,112997
964622,0,113038
964623,0,112998
964624,0,112999
964625,0,113000
964626,0,113001
964627,0,113002
964628,0,113003
964629,0,113004
964630,0,113005
964631,0,113006
964632,0,113007
964633,0,113008
964634,0,113009
964635,0,113010
964636,0,113011
964637,0,113012
964638,0,113013
964639,0,113014
964640,0,113015
964641,0,113016
964642,0,113017
964643,0,113018
964644,0,113019
964645,0,113020
964646,0,113021
964647,0,113022
964648,0,113023
964649,0,113024
964650,0,113025
964651,0,113039
964652,0,113040
964653,0,113041
964654,0,113042
964655,0,113043
964656,0,113044
964657,0,113045
964658,0,113046
964659,0,113047
964660,0,113048
964661,0,113049
964662,0,113050
964663,0,113051
964664,0,113052
964665,0,113053
964666,0,113054
964667,0,113055
964668,0,113056
964669,0,113057
964670,0,113058
964671,0,113059
964672,0,113060
964673,0,113061
964674,0,113062
964675,0,113063
964676,0,113064
964677,0,113065
964678,0,113066
964679,0,113067
964680,0,113068
964681,0,113069
964682,0,113070
964683,0,113071
964684,0,113072
964685,0,113073
964686,0,113074
964687,0,113075
964688,0,113076
964689,0,113077
964690,0,113078
964691,0,113079
964692,0,113080
964693,0,113081
964694,0,113082
964695,0,113083
964696,0,113084
964697,0,113085
964698,0,113086
964699,0,113087
964700,0,113088
964701,0,113089
964702,0,113090
964703,0,113091
964704,0,113092
964705,0,113093
964706,0,113094
964707,0,113095
964708,0,113096
964709,0,113097
964710,0,113098
964711,0,113099
964712,0,113100
964713,0,113101
964714,0,113102
964715,0,113103
964716,0,113104
964717,0,113105
964718,0,113106
964719,0,113107
964720,0,113108
964721,0,113109
964722,0,113110
964723,0,113111
964724,0,113112
964725,0,113113
964726,0,113114
964727,0,113115
964728,0,113116
964729,0,113117
964730,0,113118
964731,0,113119
964732,0,113120
964733,0,113121
964734,0,113122
964735,0,113123
964736,0,113124
964737,0,113125
964738,0,113126
964739,0,113127
964740,0,113128
964741,0,113129
964742,0,113130
964743,0,115575
964744,0,115576
964745,0,115573
964746,0,115574
964747,0,115571
964748,0,115572
964749,0,115569
964750,0,115570
964751,0,115567
964752,0,115568
964753,0,115565
964754,0,115566
964755,0,115563
964756,0,115564
964757,0,115561
964758,0,115562
964759,0,115559
964760,0,115560
964761,0,115557
964762,0,115558
964763,0,115555
964764,0,115556
964765,0,115553
964766,0,115554
964767,0,115551
964768,0,115552
964769,0,115549
964770,0,115550
964771,0,115547
964772,0,115548
964773,0,113026
964774,0,113027
964775,0,113028
964776,0,113029
964777,0,113030
964778,0,113031
964779,0,113032
964780,0,113033
964781,0,113034
964782,0,113035
964783,0,113036
964784,0,113037
964785,0,112945
964786,0,112946
964787,0,112947
964788,0,112948
964789,0,112949
964790,0,112950
964791,0,112951
964792,0,112952
964793,0,112953
964794,0,112954
964795,0,112955
964796,0,112956
964797,0,112957
964798,0,112958
964799,0,112959
964800,0,112960
964801,0,112961
964802,0,112962
964803,0,112963
964804,0,112964
964805,0,112965
964806,0,112966
964807,0,112967
964808,0,112968
964809,0,112969
964810,0,112970
964811,0,112971
964812,0,112972
964813,0,112973
964814,0,112974
964815,0,112975
964816,0,112976
964817,0,112977
964818,0,112978
964819,0,112979
964820,0,112980
964821,0,112981
964822,0,112982
964823,0,112984
964824,0,112985
964825,0,112986
964826,0,112987
964827,0,112988
964828,0,112989
964829,0,112990
964830,0,112991
964831,0,112992
964832,0,112826
964833,0,112827
964834,0,112828
964835,0,112829
964836,0,112830
964837,0,112831
964838,0,112832
964839,0,112833
964840,0,112834
964841,0,112835
964842,0,112836
964843,0,112837
964844,0,112838
964845,0,112839
964846,0,112840
964847,0,112841
964848,0,112842
964849,0,112843
964850,0,112844
964851,0,112845
964852,0,112846
964853,0,112847
964854,0,112848
964855,0,112849
964856,0,112850
964857,0,112851
964858,0,112852
964859,0,112853
964860,0,112854
964861,0,112855
964862,0,112856
964863,0,112857
964864,0,112858
964865,0,112859
964866,0,112860
964867,0,112861
964868,0,112862
964869,0,112863
964870,0,112864
964871,0,112865
964872,0,112866
964873,0,112867
964874,0,112868
964875,0,112869
964876,0,112870
964877,0,112871
964878,0,112872
964879,0,112873
964880,0,112874
964881,0,112875
964882,0,112876
964883,0,112877
964884,0,112878
964885,0,112879
964886,0,112880
964887,0,112881
964888,0,112882
964889,0,112883
964890,0,112884
964891,0,112885
964892,0,112886
964893,0,112887
964894,0,112888
964895,0,112889
964896,0,112890
964897,0,112891
964898,0,112892
964899,0,112893
964900,0,112894
964901,0,112895
964902,0,112896
964903,0,112897
964904,0,112898
964905,0,112899
964906,0,112900
964907,0,112901
964908,0,112902
964909,0,112903
964910,0,112904
964911,0,112905
964912,0,112906
964913,0,112907
964914,0,112908
964915,0,112909
964916,0,112910
964917,0,112911
964918,0,112912
964919,0,112913
964920,0,112914
964921,0,112915
964922,0,112916
964923,0,112917
964924,0,112918
964925,0,112919
964926,0,112921
964927,0,112922
964928,0,112923
964929,0,112924
964930,0,112925
964931,0,112926
964932,0,112927
964933,0,112928
964934,0,112929
964935,0,112930
964936,0,112931
964937,0,112932
964938,0,112933
964939,0,112934
964940,0,112935
964941,0,112936
964942,0,112937
964943,0,112938
964944,0,112940
964945,0,112942
964946,0,112944
964947,0,112813
964948,0,112815
964949,0,112817
964950,0,112819
964951,0,112821
964952,0,112823
964953,0,112825
964955,0,112795
964957,0,112797
964959,0,112799
964961,0,112801
964963,0,112803
964965,0,112805
964967,0,112807
964969,0,112809
964971,0,112811
964973,0,112793
966372,0,118535
966373,0,118537
966374,0,118539
966375,0,118541
966376,0,118543
966377,0,118545
966378,0,118547
966379,0,118549
966380,0,118551
966381,0,118552
966382,0,118553
966383,0,118554
966384,0,118555
966385,0,118556
966386,0,118557
966387,0,118558
966388,0,118559
966389,0,118560
966390,0,118561
966391,0,118562
966392,0,118563
966393,0,118564
966394,0,118565
966395,0,118566
966396,0,118567
966397,0,118568
966398,0,118569
966399,0,118570
966400,0,118571
966401,0,118572
966402,0,118573
966403,0,118574
966404,0,118575
966405,0,118576
966406,0,118577
966407,0,118578
966408,0,118579
966409,0,118580
966410,0,118581
966411,0,118582
966412,0,118583
966413,0,118584
966414,0,118585
966415,0,118586
966416,0,118587
966417,0,118588
966418,0,118589
966419,0,118590
966420,0,118591
966421,0,118592
966422,0,118593
966423,0,118594
966424,0,118595
966425,0,118596
966426,0,118597
966427,0,118598
966428,0,118599
966429,0,118600
966430,0,118601
966431,0,118602
966432,0,118603
966433,0,119220
966434,0,119221
966435,0,119218
966436,0,119219
966437,0,119216
966438,0,119217
966439,0,119214
966440,0,119215
966441,0,119212
966442,0,119213
966443,0,119210
966444,0,119211
966445,0,119208
966446,0,119209
966447,0,119206
966448,0,119207
966449,0,119204
966450,0,119205
966451,0,119202
966452,0,119203
966453,0,119200
966454,0,119201
966455,0,119198
966456,0,119199
966457,0,119196
966458,0,119197
966459,0,119194
966460,0,119195
966461,0,119192
966462,0,119193
966463,0,119190
966464,0,119191
966465,0,119188
966466,0,119189
966467,0,119186
966468,0,119187
966469,0,119184
966470,0,119185
966471,0,119183
966472,0,119180
966473,0,119181
966474,0,119178
966475,0,119179
966476,0,119176
966477,0,119177
966478,0,119174
966479,0,119175
966480,0,119172
966481,0,119173
966482,0,119170
966483,0,119171
966484,0,119168
966485,0,119169
966487,0,119167
966489,0,119165
966491,0,119163
966493,0,119161
966495,0,119159
966497,0,119157
966499,0,119155
966501,0,119153
966503,0,119151
966505,0,119149
966507,0,119147
966509,0,119145
966511,0,119143
966513,0,119141
966515,0,119139
966517,0,119137
966519,0,119135
966521,0,119133
966523,0,119131
966525,0,119129
966527,0,119127
966529,0,119125
966531,0,119123
966533,0,119121
966535,0,181424
966537,0,181422
966539,0,181420
966541,0,181418
966543,0,181416
966545,0,181414
966547,0,181412
966549,0,181410
966551,0,181408
966553,0,181406
966555,0,181404
966557,0,181402
966559,0,181400
966561,0,181398
966563,0,181396
966565,0,119119
966567,0,119117
966569,0,119115
966571,0,119113
966573,0,119111
966575,0,119109
966787,0,118897
966793,0,118891
966795,0,118889
966986,0,116334
966988,0,116336
966990,0,116338
966992,0,116340
966993,0,116342
966994,0,116344
966995,0,116348
966996,0,116350
966997,0,116352
966998,0,116354
966999,0,116356
967000,0,116358
967001,0,116360
967002,0,116362
967003,0,116364
967004,0,116366
967005,0,116368
967006,0,116370
967007,0,116372
967008,0,116374
967009,0,116376
967011,0,116378
967012,0,116380
967013,0,116382
967014,0,116384
967015,0,116386
967016,0,116388
967017,0,116390
967018,0,116392
967019,0,116394
967020,0,116396
967021,0,116398
967022,0,116400
967023,0,116402
967024,0,116404
967025,0,116406
967026,0,116408
967027,0,116410
967028,0,116412
967029,0,116414
967030,0,116416
967031,0,116418
967032,0,116420
967033,0,116422
967034,0,116424
967035,0,116426
967036,0,116428
967037,0,116430
967038,0,116431
967039,0,116432
967040,0,116433
967041,0,116434
967042,0,116435
967043,0,116436
967044,0,116437
967045,0,116438
967046,0,116439
967047,0,116440
967048,0,116441
967049,0,116442
967050,0,116444
967051,0,116461
967052,0,116462
967053,0,116463
967054,0,116464
967055,0,116465
967056,0,116466
967057,0,116467
967058,0,116469
967059,0,116471
967060,0,116472
967061,0,116473
967062,0,116474
967063,0,116475
967064,0,116476
967065,0,116477
967066,0,116478
967067,0,116479
967068,0,116480
967069,0,116481
967070,0,116482
967071,0,116483
967072,0,116484
967073,0,116485
967074,0,116486
967075,0,116487
967076,0,116488
967077,0,116489
967078,0,116490
967079,0,116491
967080,0,116492
967081,0,116493
967082,0,116494
967083,0,116495
967084,0,116496
967085,0,116497
967086,0,116498
967087,0,116499
967089,0,116500
967090,0,116501
967091,0,116502
967092,0,116503
967093,0,116504
967094,0,116505
967095,0,116506
967096,0,116507
967097,0,116508
967098,0,116509
967099,0,116510
967100,0,116511
967101,0,116512
967102,0,116513
967103,0,116514
967104,0,116515
967105,0,116516
967106,0,116517
967107,0,116518
967108,0,116519
967109,0,116520
967110,0,116521
967111,0,116522
967112,0,116523
967113,0,116524
967114,0,116525
967115,0,116526
967116,0,116527
967117,0,116529
967118,0,116530
967119,0,116531
967120,0,116532
967121,0,116533
967122,0,116534
967123,0,116535
967124,0,116536
967125,0,116537
967126,0,116538
967127,0,116539
967128,0,116540
967129,0,116541
967130,0,116542
967131,0,116543
967132,0,116544
967133,0,116545
967134,0,116546
967135,0,116547
967136,0,116548
967137,0,116549
967138,0,116550
967139,0,116551
967140,0,116552
967141,0,116553
967142,0,116554
967143,0,116555
967144,0,116556
967145,0,116557
967146,0,116558
967147,0,116559
967148,0,116560
967149,0,116561
967150,0,116562
967151,0,116563
967152,0,116564
967153,0,116565
967154,0,116566
967155,0,116567
967156,0,116568
967157,0,116569
967158,0,116570
967159,0,116571
967160,0,116572
967161,0,116573
967162,0,116574
967163,0,116575
967164,0,116576
967165,0,116577
967166,0,116578
967167,0,116579
967168,0,116580
967169,0,116581
967170,0,116582
967171,0,116583
967172,0,116584
967173,0,116585
967174,0,116586
967175,0,116587
967176,0,116588
967177,0,116589
967178,0,116590
967179,0,116591
967180,0,116592
967181,0,116595
967182,0,116596
967183,0,116597
967184,0,116598
967185,0,116599
967186,0,116600
967187,0,116601
967188,0,116602
967189,0,116603
967190,0,116604
967191,0,116605
967192,0,116606
967193,0,116607
967194,0,116608
967195,0,116609
967196,0,116610
967197,0,116611
967198,0,116612
967199,0,116613
967200,0,116614
967201,0,116615
967202,0,116616
967203,0,116617
967204,0,116618
967205,0,116620
967206,0,116621
967207,0,116622
967208,0,116623
967209,0,116624
967210,0,116625
967211,0,116626
967212,0,116627
967213,0,116628
967214,0,116629
967215,0,116630
967216,0,116632
967217,0,116633
967218,0,116634
967219,0,116635
967220,0,116636
967221,0,116637
967222,0,116638
967223,0,116640
967224,0,116641
967225,0,116642
967226,0,116643
967227,0,116644
967228,0,116645
967229,0,116646
967230,0,116647
967231,0,116648
967232,0,116649
967233,0,116650
967234,0,116651
967235,0,116652
967236,0,116653
967237,0,116654
967238,0,116655
967239,0,116656
967240,0,116657
967241,0,116658
967242,0,116659
967243,0,116660
967244,0,116662
967245,0,116663
967246,0,116664
967247,0,116665
967248,0,116666
967249,0,116667
967250,0,116668
967251,0,116669
967252,0,116670
967253,0,116671
967254,0,116672
967255,0,116673
967256,0,116674
967257,0,116675
967258,0,116676
967259,0,116677
967260,0,116678
967261,0,116679
967262,0,116680
967263,0,116681
967264,0,116682
967265,0,116683
967266,0,116684
967267,0,116685
967268,0,116686
967269,0,116687
967270,0,116688
967271,0,116689
967272,0,116690
967273,0,116691
967274,0,116692
967275,0,116693
967276,0,116694
967277,0,116695
967278,0,116696
967279,0,116697
967280,0,116698
967281,0,116699
967282,0,116700
967283,0,116701
967284,0,116702
967285,0,116703
967286,0,116704
967287,0,116705
967288,0,116706
967289,0,116707
967290,0,116708
967291,0,116709
967292,0,116710
967293,0,116711
967294,0,116712
967295,0,116713
967296,0,116714
967297,0,116715
967298,0,116716
967299,0,116717
967300,0,116718
967301,0,116719
967302,0,116720
967303,0,116721
967304,0,116722
967305,0,116723
967306,0,116724
967307,0,116725
967308,0,116726
967309,0,116727
967310,0,116728
967311,0,116729
967312,0,116730
967313,0,116731
967314,0,116732
967315,0,116733
967316,0,116734
967317,0,116735
967318,0,116736
967319,0,116737
967320,0,116738
967321,0,116739
967322,0,116740
967323,0,116741
967324,0,116742
967325,0,116744
967326,0,116745
967327,0,116746
967328,0,116747
967329,0,116748
967330,0,116749
967331,0,116750
967332,0,116751
967333,0,116752
967334,0,116753
967335,0,116754
967336,0,116755
967337,0,116756
967338,0,116757
967339,0,116758
967340,0,116759
967341,0,116760
967343,0,116762
967344,0,117361
967345,0,117362
967346,0,117363
967347,0,117364
967348,0,117366
967492,0,117582
967493,0,117584
973573,0,111270
974469,0,111733
974470,0,111734
974471,0,111735
974472,0,111736
974473,0,111737
974474,0,111738
974475,0,111739
974476,0,111740
974477,0,111741
974478,0,111742
974479,0,111755
974480,0,111756
974481,0,111757
974482,0,111758
974483,0,111759
974484,0,111760
974485,0,111761
974486,0,111762
974487,0,111763
974488,0,111764
974489,0,111777
974490,0,111778
974491,0,111779
974492,0,111780
974493,0,111781
974494,0,111782
974495,0,111783
974496,0,111784
974497,0,111785
974498,0,111786
974499,0,111799
974500,0,111800
974501,0,111801
974502,0,111802
974503,0,111803
974504,0,111804
974505,0,111805
974506,0,111806
974507,0,111807
974508,0,111808
974509,0,111821
974510,0,111822
974511,0,111823
974512,0,111824
974513,0,111825
974514,0,111826
974515,0,111827
974516,0,111828
974517,0,111829
974518,0,111830
974519,0,111843
974520,0,111844
974521,0,111845
974522,0,111846
974523,0,111847
974524,0,111848
974525,0,111849
974526,0,111850
974527,0,111851
974528,0,111852
974529,0,111862
974530,0,111863
974531,0,111864
974532,0,111865
974533,0,111866
974534,0,111867
974535,0,111868
974536,0,111869
974537,0,111871
974538,0,111881
974539,0,111882
974540,0,111883
974541,0,111884
974542,0,111885
974543,0,111886
974544,0,111887
974545,0,111888
974546,0,111889
974547,0,111890
974548,0,111900
974549,0,111901
974550,0,111902
974551,0,111903
974552,0,111904
974553,0,111905
974555,0,111906
974556,0,111907
974557,0,111908
974558,0,111918
974559,0,111919
974560,0,111920
974561,0,111921
974562,0,111922
974563,0,111923
974564,0,111924
974565,0,111925
974566,0,111926
974567,0,111927
974673,0,111937
974717,0,111959
975139,0,111525
975140,0,111526
975141,0,111527
975142,0,111528
975143,0,111529
975144,0,111530
975145,0,111531
975146,0,111532
975147,0,111533
976670,0,111721
976682,0,111743
976683,0,111744
976684,0,111745
976685,0,111746
976686,0,111747
976687,0,111748
976688,0,111749
976689,0,111750
976690,0,111751
976691,0,111752
976692,0,111753
976693,0,111754
976694,0,111765
976695,0,111766
976696,0,111767
976697,0,111768
976698,0,111769
976699,0,111770
976700,0,111771
976701,0,111772
976702,0,111773
976706,0,111787
976707,0,111788
976708,0,111789
976709,0,111790
976710,0,111791
976711,0,111792
976712,0,111793
976713,0,111794
976714,0,111795
976715,0,111796
976716,0,111797
976717,0,111798
976718,0,111809
976719,0,111810
976720,0,111811
976721,0,111812
976722,0,111813
976723,0,111814
976724,0,111815
976725,0,111816
976726,0,111817
976730,0,111831
976731,0,111832
976732,0,111833
976733,0,111834
976734,0,111835
976735,0,111836
976736,0,111837
976737,0,111838
976738,0,111839
976739,0,111840
976740,0,111841
976741,0,111842
976742,0,111853
976743,0,111854
976744,0,111855
976745,0,111856
976746,0,111857
976747,0,111858
976748,0,111859
976749,0,111860
976750,0,111861
976751,0,111870
976752,0,111872
976753,0,111873
976754,0,111874
976755,0,111875
976756,0,111876
976757,0,111877
976758,0,111878
976759,0,111879
976760,0,111880
976761,0,111891
976762,0,111892
976763,0,111893
976764,0,111894
976765,0,111895
976766,0,111896
976767,0,111897
976768,0,111898
976769,0,111899
976770,0,111909
976771,0,111910
976772,0,111911
976773,0,111912
976774,0,111913
976775,0,111914
976776,0,111915
976777,0,111916
976778,0,111917
976779,0,111928
976780,0,111929
976781,0,111930
976782,0,111931
976783,0,111932
976784,0,111933
976785,0,111934
976786,0,111935
976787,0,111936
976788,0,111938
976789,0,111939
976790,0,111940
976791,0,111941
976792,0,111942
976793,0,111943
976794,0,111944
976795,0,111945
976796,0,111946
976797,0,111947
976798,0,111948
976799,0,111949
976800,0,111950
976801,0,111951
976802,0,111952
976803,0,111953
976804,0,111954
976805,0,111955
976806,0,111956
976807,0,111957
976808,0,111958
976809,0,111960
976810,0,111961
976811,0,111962
976812,0,111963
976813,0,111964
976814,0,111965
976815,0,111966
976816,0,111967
976817,0,111968
976818,0,111969
976819,0,111970
976820,0,111971
976821,0,111972
976822,0,111973
976823,0,111974
976824,0,111975
976825,0,111976
976826,0,111977
976827,0,111978
976828,0,111979
976829,0,111980
977223,0,672377
977224,0,672378
977225,0,672379
977229,0,672380
977230,0,672381
977231,0,672382
977235,0,672383
977236,0,672384
977237,0,672385
977241,0,672386
977242,0,672387
977243,0,672388
977247,0,672389
977248,0,672390
977249,0,672391
977252,0,672392
977253,0,672393
977254,0,672394
977258,0,672395
977259,0,672396
977260,0,672397
977264,0,672398
977265,0,672399
977266,0,672400
977270,0,112247
977271,0,112248
977272,0,112249
977273,0,112250
977274,0,161343
977275,0,112251
977276,0,112252
977277,0,112253
977278,0,112254
977282,0,672401
977283,0,672402
977284,0,672403
977288,0,112264
977289,0,112265
977290,0,112266
977291,0,112267
977292,0,112268
977293,0,112269
977294,0,112270
977295,0,112271
977296,0,112272
977354,0,112276
977355,0,112277
977356,0,112279
977357,0,112280
977358,0,112281
977359,0,112282
977360,0,112283
977361,0,112284
977365,0,112288
977366,0,112289
977367,0,112290
977368,0,112291
977369,0,112292
977370,0,112293
977371,0,112294
977372,0,112295
977373,0,112296
978402,0,112278
978403,0,112300
978404,0,112301
978405,0,112302
978406,0,112303
978407,0,112304
978408,0,112305
978409,0,112306
978410,0,112307
978411,0,112308
978412,0,112309
978413,0,112310
978414,0,112311
978415,0,112312
978416,0,112313
978417,0,112314
978418,0,112315
978419,0,112316
978420,0,112317
978421,0,112318
978422,0,112319
978423,0,112320
978424,0,112321
978425,0,112322
978426,0,112323
978427,0,112324
978428,0,112325
978429,0,112326
978430,0,112327
978431,0,112328
978432,0,112329
978433,0,112330
978434,0,112331
978435,0,112332
978436,0,112333
978437,0,112334
978438,0,112335
978439,0,112336
978440,0,112337
978441,0,112338
978442,0,112339
978443,0,112340
978444,0,112341
978445,0,112342
978446,0,112343
978447,0,112344
978448,0,112345
978449,0,112346
978450,0,112347
978451,0,112348
978452,0,112349
978453,0,112350
978454,0,112351
978455,0,112352
978460,0,112405
979257,0,112591
979261,0,112595
979262,0,112596
979264,0,112598
979266,0,112600
979269,0,112603
980451,0,114268
980452,0,114736
980454,0,114269
980455,0,114270
980456,0,114271
980457,0,114272
980458,0,114273
980459,0,114274
980460,0,114275
980461,0,114276
980462,0,114277
980463,0,114278
980464,0,114279
980465,0,114280
980466,0,114281
980467,0,114282
980468,0,114283
980469,0,114284
980470,0,114285
980471,0,114286
980472,0,114287
980473,0,114288
980474,0,114290
980475,0,114292
980476,0,114294
980477,0,114296
980478,0,114298
980479,0,114300
980480,0,114732
980481,0,114303
980482,0,114305
980483,0,114306
980484,0,114307
980485,0,114308
980486,0,114309
980487,0,114310
980488,0,114311
980489,0,114312
980490,0,114313
980491,0,114314
980492,0,114315
980493,0,114316
980494,0,114317
980495,0,114318
980496,0,114319
980497,0,114320
980498,0,114321
980499,0,114322
980500,0,114323
980501,0,114324
980502,0,114325
980503,0,114326
980504,0,114327
980505,0,114328
980506,0,114329
980507,0,114330
980508,0,114331
980509,0,114332
980510,0,114333
980511,0,114334
980512,0,114335
980513,0,114336
980514,0,114337
980515,0,114338
980516,0,114339
980517,0,114340
980518,0,114341
980519,0,114342
980520,0,114343
980521,0,114344
980522,0,114345
980523,0,114346
980524,0,114347
980525,0,114348
980526,0,114349
980527,0,114350
980528,0,114351
980529,0,114352
980530,0,114353
980531,0,114354
980532,0,114355
980533,0,114356
980534,0,114357
980535,0,114358
980536,0,114359
980537,0,114360
980538,0,114361
980539,0,114362
980540,0,114363
980541,0,114364
980542,0,114365
980543,0,114366
980544,0,114367
980545,0,114368
980546,0,114369
980547,0,114370
980548,0,114371
980549,0,114372
980550,0,114373
980551,0,114374
980552,0,114375
980553,0,114376
980554,0,114377
980555,0,114378
980556,0,114379
980557,0,114380
980558,0,114381
980559,0,114382
980560,0,114383
980561,0,114384
980562,0,114385
980563,0,114386
980564,0,114387
980565,0,114388
980566,0,114389
980567,0,114390
980568,0,114391
980569,0,114392
980570,0,114393
980571,0,114394
980572,0,114395
980573,0,114396
980574,0,114397
980575,0,114399
980576,0,114400
980577,0,114401
980578,0,114402
980579,0,114403
980580,0,114404
980581,0,114405
980582,0,114406
980583,0,114407
980584,0,114408
980585,0,114409
980586,0,114410
980587,0,114411
980588,0,114412
980589,0,114413
980590,0,114414
980591,0,114415
980592,0,114416
980593,0,114417
980594,0,114418
980595,0,114419
980596,0,114420
980597,0,114421
980598,0,114422
980599,0,114423
980600,0,114424
980601,0,114425
980602,0,114426
980603,0,114427
980604,0,114428
980605,0,114429
980606,0,114430
980607,0,114431
980608,0,114432
980609,0,114433
980610,0,114434
980611,0,114435
980612,0,114436
980613,0,114437
980614,0,114438
980615,0,114439
980616,0,114440
980617,0,114441
980618,0,114442
980619,0,114443
980620,0,114444
980621,0,114445
980622,0,114446
980623,0,114447
980624,0,114449
980625,0,114451
980626,0,114453
980627,0,114454
980628,0,114455
980629,0,114456
980630,0,114457
980631,0,114458
980632,0,114459
980633,0,114460
980634,0,114461
980635,0,114462
980636,0,114463
980637,0,114464
980638,0,114465
980639,0,114466
980640,0,114467
980641,0,114468
980642,0,114469
980643,0,114470
980644,0,114471
980645,0,114472
980646,0,114473
