ID,DifficultyID,Category,DefenseType,DispelType,Mechanic,PreventionType,StartRecoveryCategory,ChargeCategory,SpellID
77910,0,0,1,0,0,1,0,0,28301
77912,0,0,1,0,0,1,0,0,26552
77916,0,0,1,0,0,1,133,0,28306
77917,0,0,1,0,0,1,0,0,28310
77918,0,0,1,4,0,1,0,0,28311
77919,0,0,1,0,0,1,133,0,26414
77920,0,0,1,4,0,1,0,0,25812
77921,0,0,1,1,0,1,133,0,27532
77922,0,99,0,1,0,0,0,0,27533
77923,0,0,1,0,0,1,0,0,25887
77926,0,0,1,0,0,1,133,0,27609
77928,0,0,1,0,0,1,133,0,27618
77929,0,0,1,0,0,1,0,0,25819
77931,0,0,1,0,0,1,133,0,25912
77933,0,0,1,0,0,1,133,0,25914
77934,0,109,2,0,3,2,133,0,27581
77935,0,0,2,0,0,2,133,0,27611
77936,0,0,3,0,0,2,0,0,26282
77940,0,42,3,1,11,2,133,0,27634
77941,0,0,1,1,0,1,0,0,25668
77943,0,0,1,0,0,1,133,0,27624
77944,0,0,1,0,5,1,133,0,25815
77946,0,85,2,0,0,2,0,0,25814
77947,0,0,0,0,12,0,0,0,28314
77948,0,0,0,0,17,0,0,0,26274
77949,0,0,0,0,17,0,0,0,26272
77950,0,0,1,2,0,1,133,0,25816
77951,0,46,1,0,0,1,133,0,25817
77954,0,0,0,0,0,0,133,0,26666
77955,0,0,1,4,0,0,0,0,25810
77956,0,0,1,1,5,1,0,0,28315
77957,0,37,1,0,29,1,133,0,27619
77958,0,0,1,0,0,1,133,0,28148
77959,0,1139,0,0,0,0,0,0,27191
77962,0,0,0,0,17,0,0,0,26273
77963,0,0,2,0,0,2,133,0,27584
77964,0,39,0,0,0,0,0,0,27617
77969,0,571,1,0,0,1,133,0,27530
77970,0,0,0,1,0,0,0,0,27648
77971,0,0,2,0,0,2,0,0,27613
77972,0,0,0,0,0,0,133,0,25848
77973,0,0,1,0,0,1,133,0,26448
77974,0,0,1,0,0,1,133,0,26455
77975,0,0,1,0,0,1,133,0,26450
77976,0,0,1,0,11,1,0,0,27640
77977,0,0,1,1,5,1,133,0,27641
77979,0,0,1,0,0,1,0,0,25779
77982,0,0,1,0,0,1,133,0,26451
77983,0,0,1,0,0,1,133,0,26452
77984,0,0,1,0,0,1,133,0,25807
77985,0,0,1,0,0,1,133,0,26453
77986,0,0,1,0,0,1,133,0,26454
77990,0,0,0,0,12,0,0,0,25852
77991,0,0,1,0,0,1,0,0,27635
77994,0,0,1,0,0,1,0,0,27686
77996,0,0,0,0,21,0,0,0,25859
77998,0,0,0,1,0,0,0,0,26331
78000,0,0,0,1,0,0,0,0,27688
78001,0,55,1,1,0,1,0,0,27689
78002,0,0,1,0,0,1,133,0,25780
78003,0,0,2,0,0,2,0,0,25788
78004,0,0,1,0,0,1,133,0,25801
78005,0,0,1,0,0,1,133,0,25777
78008,0,1139,0,0,0,0,0,0,27517
78009,0,0,1,0,0,1,0,0,25787
78012,0,0,1,0,11,1,0,0,26554
78013,0,36,1,0,0,1,133,0,26281
78014,0,99,0,0,0,0,0,0,26258
78015,0,99,0,0,0,0,0,0,26259
78016,0,0,0,0,0,0,133,0,27420
78017,0,0,1,0,0,1,133,0,26555
78019,0,0,1,0,0,0,0,0,25768
78021,0,0,0,1,0,0,0,0,25774
78022,0,0,2,0,0,2,0,0,25778
78023,0,99,0,1,0,0,0,0,27534
78024,0,99,0,1,0,0,0,0,27535
78025,0,0,1,0,0,1,0,0,27527
78026,0,0,0,0,21,0,0,0,25858
78027,0,0,1,0,0,1,0,0,26557
78028,0,0,0,0,25,0,0,0,25771
78031,0,0,1,0,0,1,0,0,25886
78033,0,0,1,0,0,1,133,0,27382
78034,0,0,1,0,0,1,133,0,27626
78035,0,99,0,1,0,0,0,0,27536
78036,0,99,0,1,0,0,0,0,27538
78037,0,0,1,1,0,1,133,0,25808
78038,0,0,1,0,0,1,0,0,25818
78040,0,0,1,0,0,1,133,0,27383
78041,0,0,0,0,0,0,133,0,27418
78042,0,0,1,4,11,0,0,0,25809
78044,0,18,1,4,0,1,0,0,25811
78045,0,36,1,2,0,1,0,0,28440
78046,0,0,1,1,0,1,133,0,28450
78049,0,0,0,1,0,0,0,0,28724
78053,0,1139,0,0,0,0,0,0,27184
78054,0,1139,0,0,0,0,0,0,27190
78056,0,0,0,0,0,0,133,0,27986
78060,0,0,1,0,0,1,0,0,28012
78062,0,0,2,0,0,2,0,0,28438
78063,0,0,1,0,0,1,0,0,28200
78064,0,0,1,0,0,1,0,0,28741
78065,0,0,1,0,0,0,0,0,29501
78067,0,0,2,0,0,2,0,0,28335
78068,0,0,1,0,0,1,0,0,28323
78070,0,0,0,0,0,2,0,0,28336
78071,0,36,1,2,0,1,0,0,28350
78072,0,0,1,0,0,0,0,0,28457
78073,0,0,0,1,0,0,0,0,27798
78074,0,0,1,0,0,1,0,0,28204
78075,0,54,0,1,0,0,0,0,27564
78077,0,99,0,1,0,0,0,0,27540
78078,0,39,0,0,0,0,0,0,27543
78080,0,0,1,0,0,1,0,0,28241
78084,0,1139,0,0,0,0,0,0,27203
78085,0,0,1,1,0,1,0,0,27204
78086,0,32,1,0,12,1,0,0,28725
78087,0,0,1,0,0,1,0,0,28340
78088,0,0,0,1,0,0,0,0,28723
78089,0,0,0,0,0,1,0,0,28158
78092,0,0,0,1,0,0,0,0,27782
78094,0,21,0,0,0,0,0,0,28498
78095,0,1152,2,0,0,2,0,0,28168
78096,0,0,0,3,0,0,0,0,28169
78097,0,0,0,0,12,0,0,0,27880
78098,0,39,0,0,0,0,0,0,27545
78105,0,0,2,0,0,2,0,0,28456
78107,0,0,1,0,0,1,133,0,28418
78109,0,0,1,0,0,0,0,0,28701
78110,0,0,1,0,0,1,133,0,28413
78111,0,0,0,0,0,0,133,0,27419
78112,0,0,1,0,0,1,0,0,28969
78114,0,633,1,0,0,1,133,0,28412
78117,0,0,1,0,0,1,0,0,28153
78118,0,0,1,0,0,1,133,0,28447
78119,0,85,1,0,0,1,133,0,28167
78120,0,22,1,0,0,1,133,0,28329
78123,0,1139,0,0,0,0,0,0,27202
78124,0,0,1,0,0,1,133,0,28448
78126,0,0,1,0,0,1,133,0,28419
78129,0,0,0,1,0,0,0,0,28722
78134,0,1152,1,0,12,1,0,0,28125
78136,0,0,2,0,0,0,0,0,28333
78137,0,0,1,0,0,1,133,0,28146
78138,0,0,0,0,0,0,133,0,27864
78139,0,0,1,0,0,0,0,0,27603
78140,0,0,2,0,0,0,0,0,26686
78141,0,0,1,1,5,1,133,0,26580
78143,0,0,1,0,0,0,0,0,27656
78144,0,0,1,1,5,1,0,0,26641
78145,0,0,1,0,0,1,0,0,26575
78146,0,0,1,0,0,1,0,0,27831
78147,0,411,0,0,0,1,133,0,27753
78153,0,1152,0,0,0,0,0,0,27810
78154,0,0,2,0,0,2,133,0,27825
78156,0,932,1,0,0,1,133,0,26573
78161,0,85,1,0,0,1,133,0,28293
78162,0,0,1,0,0,0,0,0,27675
78165,0,0,1,0,0,1,0,0,26584
78166,0,0,1,0,0,0,0,0,27604
78167,0,0,1,0,0,0,0,0,27788
78168,0,2,0,4,0,0,0,0,27806
78169,0,0,1,0,0,1,0,0,27793
78170,0,0,0,0,1,0,0,0,26740
78171,0,0,0,0,0,0,133,0,27861
78172,0,0,1,0,0,0,0,0,27655
78174,0,0,1,0,0,1,0,0,26607
78175,0,0,1,0,0,1,0,0,27807
78176,0,1152,0,0,0,0,0,0,27808
78177,0,0,1,1,0,1,133,0,27737
78180,0,0,1,0,0,0,0,0,26677
78181,0,1142,0,0,0,0,0,0,26681
78182,0,0,1,0,0,1,0,0,26615
78183,0,63,3,0,0,2,0,0,26616
78184,0,0,2,0,0,0,0,0,26654
78185,0,0,0,0,21,0,0,0,26655
78187,0,0,1,0,0,1,0,0,30091
78188,0,1139,0,0,0,0,0,0,27201
78191,0,0,0,0,21,0,0,0,26656
78192,0,0,0,1,0,0,0,0,27777
78193,0,0,2,0,0,2,0,0,27862
78194,0,0,0,1,0,0,0,0,27783
78195,0,0,0,1,0,0,0,0,27784
78196,0,0,1,1,0,0,0,0,27786
78197,0,0,0,0,0,2,0,0,27826
78198,0,0,1,1,0,1,133,0,27605
78199,0,0,0,0,0,0,133,0,27863
78200,0,56,1,1,0,0,0,0,27779
78201,0,0,2,0,0,2,133,0,27633
78202,0,1142,0,0,0,0,0,0,26682
78203,0,0,1,1,0,1,133,0,27606
78204,0,56,1,1,19,1,133,0,27607
78205,0,0,1,0,0,1,0,0,26590
78209,0,59,1,0,0,0,0,0,26389
78210,0,0,0,0,0,0,133,0,27827
78214,0,0,1,0,0,0,0,0,26693
78215,0,0,2,0,15,2,133,0,27638
78216,0,0,1,1,0,0,0,0,27775
78218,0,0,1,1,0,1,0,0,26643
78219,0,0,2,0,0,2,0,0,27814
78220,0,43,1,0,5,1,133,0,27610
78222,0,1152,2,0,0,2,0,0,27794
78223,0,0,1,0,0,1,0,0,26391
78224,0,270,2,0,12,2,133,0,27615
78225,0,35,1,0,0,1,133,0,27623
78226,0,0,1,0,0,0,0,0,29007
78227,0,0,1,0,0,0,0,0,29624
78228,0,0,1,0,0,0,0,0,29625
78231,0,0,1,0,26,0,0,0,29443
78232,0,0,1,0,0,1,0,0,30111
78233,0,0,1,1,0,0,0,0,29164
78235,0,34,1,0,7,1,0,0,28991
78239,0,0,1,0,0,1,133,0,29317
78240,0,0,1,0,0,1,0,0,29318
78241,0,1152,1,1,0,1,0,0,28479
78242,0,0,1,0,0,0,0,0,28750
78245,0,0,1,0,0,0,0,0,29636
78247,0,0,0,0,21,0,133,0,29059
78248,0,1152,0,0,0,0,0,0,29060
78249,0,0,1,0,0,0,0,0,28820
78250,0,0,1,0,0,0,0,0,28824
78251,0,0,0,1,0,0,0,0,28768
78252,0,0,1,0,0,0,0,0,29637
78253,0,0,1,0,0,0,0,0,28817
78254,0,99,0,1,7,2,133,0,28858
78255,0,0,1,1,0,1,0,0,28862
78256,0,0,1,0,0,1,133,0,28863
78257,0,0,0,1,0,0,0,0,28765
78260,0,21,0,0,0,0,0,0,28747
78261,0,0,1,0,0,0,0,0,28825
78262,0,0,1,0,0,0,0,0,28827
78263,0,0,0,1,0,0,0,0,28766
78265,0,0,1,0,0,1,0,0,28794
78266,0,0,1,1,0,0,0,0,28866
78267,0,0,1,0,0,0,0,0,29638
78268,0,0,1,0,0,0,0,0,29639
78269,0,99,1,1,0,0,0,0,29432
78270,0,0,1,1,7,1,0,0,30094
78271,0,0,1,0,0,0,0,0,29655
78272,0,0,0,0,21,0,0,0,30174
78275,0,0,1,1,0,1,133,0,28772
78276,0,0,2,3,0,2,0,0,30113
78278,0,0,1,0,0,1,0,0,29462
78280,0,0,1,9,0,1,0,0,28371
78281,0,0,1,0,0,0,0,0,29626
78282,0,0,1,0,0,0,0,0,29633
78283,0,0,1,0,0,0,0,0,29632
78284,0,0,1,0,0,2,0,0,28882
78285,0,0,1,0,5,2,0,0,29419
78287,0,0,1,0,0,0,0,0,29041
78288,0,0,1,1,5,1,133,0,29168
78291,0,0,1,1,0,1,0,0,30095
78292,0,0,1,0,0,0,0,0,29635
78293,0,0,1,0,0,1,0,0,30110
78294,0,44,0,0,0,0,0,0,30112
78295,0,0,1,0,11,1,0,0,30109
78297,0,0,1,0,0,0,0,0,29324
78298,0,0,1,0,0,0,0,0,29640
78299,0,0,1,0,0,0,0,0,29641
78300,0,0,1,0,0,0,0,0,29644
78301,0,0,1,0,0,0,0,0,29646
78302,0,0,1,0,0,0,0,0,29647
78303,0,0,1,0,0,0,0,0,29653
78304,0,0,1,0,0,1,0,0,28883
78305,0,0,0,0,5,0,0,0,29685
78306,0,0,1,0,0,0,0,0,29387
78307,0,0,1,1,0,1,133,0,29166
78310,0,0,0,4,0,0,0,0,28776
78313,0,0,1,0,0,1,0,0,30138
78314,0,0,0,0,5,0,0,0,29544
78315,0,0,1,0,0,0,0,0,29506
78317,0,0,1,0,0,1,0,0,28873
78318,0,0,2,0,0,2,0,0,30121
78319,0,0,1,0,0,1,0,0,29604
78320,0,0,1,0,0,1,0,0,29602
78321,0,0,1,0,0,0,0,0,29634
78322,0,0,1,1,0,1,1421,0,30096
78326,0,0,1,1,0,1,0,0,28478
78333,0,0,0,1,0,0,0,0,28762
78334,0,0,1,1,5,1,133,0,27990
78337,0,1152,0,0,0,0,0,0,28785
78338,0,0,1,1,9,0,0,0,27559
78339,0,0,0,1,0,0,0,0,28753
78340,0,0,1,1,0,1,0,0,28810
78341,0,0,1,0,0,1,133,0,28420
78342,0,0,1,0,0,1,0,0,27987
78343,0,0,2,0,0,2,0,0,27991
78344,0,0,1,0,0,0,0,0,29155
78347,0,40,2,0,15,2,0,0,28913
78348,0,44,1,0,0,1,133,0,29211
78349,0,22,1,1,0,1,0,0,29212
78350,0,0,0,2,0,0,0,0,29213
78351,0,0,1,0,0,1,0,0,29214
78353,0,0,0,0,0,1,0,0,29204
78354,0,0,1,0,0,0,0,0,28788
78355,0,0,1,0,0,0,0,0,28839
78357,0,44,1,0,0,1,133,0,29208
78358,0,44,1,0,0,1,133,0,29209
78359,0,44,1,0,0,1,133,0,29210
78360,0,59,1,4,0,1,0,0,29220
78361,0,0,1,0,0,1,0,0,29221
78362,0,1152,0,0,0,0,0,0,28783
78363,0,0,1,1,0,0,0,0,28813
78364,0,1152,0,0,0,0,0,0,28798
78366,0,1152,1,4,0,1,0,0,28796
78368,0,0,1,0,0,1,133,0,30281
78372,0,0,1,0,0,0,0,0,28531
78373,0,0,1,0,0,1,133,0,30238
78375,0,0,1,0,0,1,0,0,28361
78376,0,0,1,0,0,0,0,0,28790
78377,0,1149,0,0,0,0,0,0,28354
78378,0,0,1,1,17,1,133,0,28271
78380,0,0,1,0,0,1,0,0,28352
78385,0,0,1,0,0,0,0,0,28793
78387,0,0,1,0,0,0,0,0,28804
78388,0,0,1,0,0,0,0,0,28795
78389,0,0,1,0,0,0,0,0,28826
78390,0,0,0,0,0,2,0,0,27919
78393,0,0,1,1,0,1,133,0,28846
78394,0,0,1,0,0,0,0,0,28791
78396,0,0,1,0,0,1,0,0,28362
78398,0,0,0,1,0,0,0,0,28754
78400,0,0,1,0,0,0,0,0,29150
78401,0,0,1,0,0,0,0,0,29151
78402,0,0,1,0,0,1,0,0,27992
78403,0,0,1,0,0,1,0,0,28358
78404,0,0,1,0,0,0,0,0,28859
78405,0,4,1,0,0,0,0,0,29236
78406,0,0,2,0,0,2,0,0,27553
78407,0,0,2,0,0,2,133,0,27554
78408,0,0,1,0,0,1,0,0,28127
78409,0,21,0,0,0,0,0,0,28131
78410,0,0,0,0,11,0,0,0,27993
78411,0,0,1,0,0,0,0,0,28458
78412,0,0,1,0,0,1,0,0,28459
78413,0,0,1,0,0,1,0,0,28460
78414,0,0,1,0,0,1,133,0,27551
78415,0,0,2,0,15,2,133,0,27556
78416,0,0,2,0,0,2,133,0,27557
78419,0,0,1,1,0,1,133,0,28133
78420,0,0,1,1,0,1,133,0,27994
78421,0,55,1,1,0,1,0,0,27995
78423,0,0,1,0,0,1,0,0,28428
78431,0,330,0,0,21,0,0,0,31700
78432,0,0,1,0,0,0,0,0,29502
78436,0,0,1,1,17,1,0,0,29848
78437,0,32,1,0,9,1,0,0,29943
78438,0,36,0,0,0,0,0,0,29306
78439,0,1152,1,0,0,1,0,0,29310
78444,0,0,1,1,7,1,0,0,29849
78445,0,18,1,0,0,1,0,0,29325
78448,0,0,1,1,5,1,133,0,30002
78449,0,0,0,0,12,0,0,0,30732
78452,0,49,2,0,0,2,0,0,29851
78453,0,0,1,3,0,1,0,0,29915
78459,0,0,2,0,0,2,0,0,29852
78461,0,0,1,0,0,1,0,0,29865
78462,0,0,2,0,0,2,0,0,29061
78463,0,0,1,0,0,0,0,0,29421
78469,0,0,1,0,0,0,0,0,29403
78477,0,0,1,0,11,1,0,0,29407
78481,0,36,1,3,0,1,0,0,30081
78482,0,250,1,0,0,1,0,0,30092
78483,0,0,1,0,0,1,133,0,30093
78486,0,19,3,0,0,2,0,0,31378
78487,0,0,1,4,0,1,0,0,30043
78488,0,0,2,0,0,2,0,0,30056
78491,0,0,1,1,5,1,133,0,31365
78494,0,0,1,3,0,1,0,0,30080
86049,0,0,1,0,0,0,0,0,301100
86050,0,0,1,0,0,0,0,0,301101
87742,0,133,0,0,0,0,0,0,308395
104057,0,0,1,0,0,1,0,0,341722
111570,0,0,0,0,0,4,0,0,27031
111597,0,0,1,1,0,0,133,0,26562
111628,0,0,1,0,0,1,0,0,26572
111660,0,0,0,0,0,0,133,0,25572
111673,0,0,1,0,0,0,0,0,27983
111686,0,0,1,1,0,0,0,0,26593
111703,0,0,0,0,0,0,133,0,27985
111711,0,0,0,0,0,0,133,0,26605
111712,0,0,0,0,0,0,133,0,26606
111727,0,0,1,0,0,1,0,0,27285
111730,0,0,2,0,0,0,0,0,27576
111732,0,0,1,0,0,0,0,0,28005
111740,0,0,1,4,0,0,0,0,26610
111741,0,0,0,0,0,0,133,0,26612
111756,0,0,0,0,0,0,133,0,27907
111765,0,0,2,0,0,0,0,0,25504
111768,0,0,1,1,5,1,133,0,26661
111787,0,1174,0,0,0,0,0,0,28027
111797,0,0,1,1,0,1,0,0,25602
111798,0,51,1,1,11,1,133,0,25603
111799,0,0,1,1,0,0,133,0,25606
111800,0,0,2,0,0,2,133,0,26679
111815,0,1174,0,0,0,0,0,0,28028
111824,0,0,1,1,0,0,133,0,25607
111825,0,0,0,1,0,0,133,0,25608
111826,0,0,0,0,0,2,133,0,26742
111838,0,65,2,0,0,2,133,0,24817
111870,0,0,1,1,9,1,0,0,25046
111882,0,0,1,0,0,0,0,0,27089
111915,0,0,1,1,0,1,133,0,27243
111945,0,100,1,0,0,0,0,0,27103
111952,0,0,1,1,0,0,133,0,25207
111981,0,0,1,1,0,0,133,0,25211
111991,0,56,1,1,0,1,133,0,25641
111999,0,0,0,0,0,4,0,0,27030
112011,0,0,1,0,0,1,0,0,30358
112015,0,4,0,0,0,0,0,0,28499
112016,0,37,1,6,0,0,0,0,28500
112018,0,0,1,0,0,1,0,0,28603
112019,0,0,1,0,0,1,0,0,28604
112020,0,0,1,0,0,1,0,0,28606
112021,0,0,1,0,0,1,0,0,28607
112022,0,0,1,1,9,1,0,0,28730
112023,0,0,1,1,17,1,133,0,29044
112024,0,65,2,0,0,2,0,0,29045
112025,0,0,1,1,9,1,0,0,29505
112026,0,1152,0,0,0,0,0,0,29511
112028,0,0,2,0,12,2,0,0,29711
112029,0,0,1,0,0,1,0,0,29712
112032,0,0,1,0,0,1,0,0,29876
112033,0,0,1,0,0,1,0,0,29880
112034,0,0,1,0,26,1,0,0,29961
112035,0,0,1,0,0,1,0,0,29962
112036,0,0,0,1,0,0,0,0,29963
112037,0,0,1,0,0,1,0,0,30050
112038,0,0,1,0,0,1,0,0,30180
112041,0,63,1,1,0,1,133,0,30280
112042,0,0,1,0,0,1,133,0,30282
112043,0,250,1,1,12,1,133,0,30283
112045,0,0,1,0,0,0,0,0,28502
112046,0,99,1,0,0,0,0,0,28503
112047,0,4,0,1,10,0,0,0,28504
112050,0,0,1,1,0,1,133,0,28734
112051,0,0,0,0,0,1,133,0,28822
112052,0,0,0,0,21,0,0,0,28828
112053,0,0,1,0,0,1,133,0,29054
112054,0,0,1,1,0,1,133,0,29058
112055,0,0,1,0,0,1,0,0,29067
112056,0,0,0,0,0,1,0,0,29512
112057,0,0,1,0,0,0,0,0,29513
112058,0,0,1,1,0,1,0,0,29514
112059,0,0,1,0,0,1,0,0,29601
112060,0,0,2,2,0,1,0,0,29716
112061,0,0,1,1,0,1,0,0,29717
112064,0,0,1,1,0,1,0,0,29881
112065,0,44,0,0,0,1,133,0,29883
112066,0,44,1,0,0,1,133,0,29884
112067,0,44,1,0,0,1,133,0,29966
112068,0,44,1,0,0,1,133,0,29967
112069,0,0,1,0,0,1,0,0,30053
112070,0,0,1,0,0,1,0,0,30055
112074,0,1163,0,0,0,0,0,0,30284
112078,0,79,0,0,0,0,0,0,28509
112079,0,99,1,0,0,0,0,0,28511
112085,0,0,1,1,0,1,133,0,29098
112086,0,0,1,1,0,1,1421,0,29106
112087,0,0,1,1,0,1,0,0,29109
112088,0,0,1,1,1,1,133,0,29516
112089,0,0,1,0,0,1,0,0,29521
112090,0,1152,1,1,0,1,0,0,29522
112091,0,0,1,0,0,1,0,0,29609
112092,0,0,0,0,0,1,0,0,29612
112093,0,0,1,1,0,1,0,0,29718
112094,0,0,1,1,0,0,0,0,29719
112098,0,0,1,0,0,1,0,0,29885
112099,0,44,1,0,0,1,133,0,29968
112105,0,0,1,1,0,1,133,0,30449
112106,0,0,1,0,0,1,133,0,30451
112107,0,99,1,0,0,0,0,0,28512
112108,0,99,1,0,0,0,0,0,28513
112110,0,4,1,0,0,0,0,0,28515
112116,0,0,1,0,0,1,0,0,28880
112117,0,65,1,1,0,2,0,0,28887
112118,0,0,3,0,0,2,0,0,29120
112119,0,0,3,0,0,2,0,0,29121
112120,0,0,3,0,0,2,0,0,29122
112121,0,0,1,0,0,1,0,0,29380
112122,0,0,1,1,0,1,133,0,29381
112124,0,44,1,0,0,1,133,0,29525
112125,0,0,1,0,0,1,0,0,29618
112126,0,0,1,0,0,1,133,0,29722
112129,0,0,1,0,0,1,133,0,29893
112130,0,0,1,0,0,1,133,0,29975
112131,0,0,1,1,0,1,0,0,29976
112132,0,0,1,0,0,1,133,0,30066
112133,0,50,1,0,0,1,0,0,30210
112137,0,0,1,0,0,0,0,0,30383
112139,0,1203,0,0,0,0,0,0,30452
112140,0,0,1,0,0,1,133,0,30455
112141,0,0,0,1,0,0,0,0,30456
112142,0,0,1,0,0,1,133,0,28516
112143,0,0,1,0,0,0,0,0,28517
112149,0,85,1,0,0,1,133,0,28900
112150,0,0,1,0,10,1,0,0,29148
112151,0,37,1,1,0,1,133,0,29382
112152,0,0,1,0,0,1,133,0,29383
112153,0,55,1,1,0,1,1421,0,29385
112154,0,0,2,0,0,2,0,0,29538
112155,0,0,1,2,11,1,133,0,29539
112156,0,0,1,2,11,1,133,0,29540
112157,0,37,1,6,0,0,0,0,29627
112160,0,0,1,1,12,1,0,0,29896
112161,0,0,1,1,0,1,0,0,29900
112162,0,18,1,4,0,1,0,0,29901
112163,0,0,1,1,0,1,0,0,29977
112164,0,0,0,0,0,0,133,0,29978
112169,0,0,2,0,0,2,133,0,30213
112170,0,0,1,0,0,2,0,0,30216
112171,0,0,1,0,0,0,0,0,30217
112178,0,0,2,0,0,2,0,0,30460
112186,0,55,1,1,0,1,0,0,28902
112187,0,0,1,0,0,1,0,0,29157
112188,0,0,1,0,0,1,133,0,29170
112189,0,55,0,0,0,0,0,0,29386
112190,0,0,2,0,0,2,0,0,29390
112191,0,0,1,1,0,1,133,0,29543
112195,0,44,0,0,0,0,0,0,29903
112196,0,0,1,1,9,1,0,0,29904
112197,0,0,1,0,0,2,0,0,29905
112198,0,65,2,0,15,2,0,0,29906
112199,0,0,1,0,0,1,0,0,29982
112200,0,0,1,0,0,1,0,0,29983
112203,0,0,1,1,17,1,133,0,30077
112204,0,0,1,0,0,1,133,0,30218
112206,0,0,3,0,0,2,0,0,30221
112212,0,0,1,0,0,0,0,0,30461
112213,0,0,2,0,0,2,133,0,30462
112214,0,99,1,1,0,0,0,0,28527
112215,0,0,1,0,0,0,0,0,28536
112216,0,99,1,0,0,0,0,0,28537
112217,0,99,1,0,0,0,0,0,28538
112222,0,4,1,0,0,0,0,0,29251
112223,0,0,1,1,0,1,0,0,29271
112225,0,0,1,0,0,1,0,0,29405
112226,0,0,0,0,0,0,133,0,29406
112227,0,0,1,0,1,1,0,0,29546
112229,0,0,0,0,0,0,133,0,29652
112233,0,0,1,0,0,1,0,0,29815
112235,0,0,1,0,0,1,0,0,29907
112236,0,0,1,0,0,1,0,0,29908
112237,0,0,0,0,0,0,133,0,29909
112238,0,51,1,1,11,1,133,0,29990
112241,0,0,1,0,0,1,0,0,30395
112242,0,0,1,0,0,1,133,0,30469
112244,0,0,0,0,28,0,0,0,28543
112245,0,0,0,0,28,0,0,0,28544
112246,0,0,0,0,28,0,0,0,28545
112247,0,0,0,0,28,0,0,0,28546
112252,0,30,1,0,0,0,0,0,29276
112253,0,1139,0,0,0,0,0,0,29279
112254,0,0,1,1,0,1,133,0,29408
112255,0,1152,2,0,0,2,0,0,29425
112256,0,0,2,0,0,2,0,0,29426
112257,0,0,2,0,0,2,0,0,29555
112258,0,1152,0,0,0,0,0,0,29661
112268,0,0,1,0,0,1,0,0,29911
112269,0,0,1,1,7,1,133,0,29991
112270,0,0,0,0,0,0,133,0,30099
112271,0,0,0,0,0,0,133,0,30102
112272,0,0,1,0,18,1,0,0,30231
112273,0,1159,0,0,0,0,0,0,30234
112274,0,1159,1,0,0,1,0,0,30235
112277,0,99,2,0,0,2,0,0,30470
112278,0,0,2,0,0,2,0,0,30471
112279,0,0,2,0,0,2,133,0,30472
112280,0,4,1,0,0,0,0,0,28548
112281,0,0,0,0,28,0,0,0,28549
112282,0,0,0,0,28,0,0,0,28550
112283,0,0,0,0,28,0,0,0,28551
112284,0,0,0,0,28,0,0,0,28552
112285,0,0,0,0,28,0,0,0,28553
112288,0,0,1,0,0,1,0,0,28664
112289,0,0,1,0,0,1,0,0,28665
112290,0,0,1,0,0,1,0,0,28666
112291,0,0,1,4,0,1,0,0,29290
112292,0,0,1,0,11,2,0,0,29292
112293,0,18,1,4,0,1,0,0,29293
112294,0,0,1,0,0,1,133,0,29427
112296,0,0,2,0,0,2,0,0,29560
112297,0,0,2,0,0,2,0,0,29561
112298,0,0,1,0,0,1,133,0,29562
112299,0,451,1,1,0,1,133,0,29563
112300,0,85,2,0,0,2,0,0,29665
112301,0,0,1,1,0,1,0,0,29666
112302,0,0,2,0,11,2,0,0,29667
112309,0,0,1,0,0,0,0,0,29919
112310,0,38,0,0,0,0,0,0,29921
112311,0,1152,0,0,0,0,1152,0,30004
112312,0,0,0,0,0,0,133,0,30105
112318,0,65,2,0,0,2,133,0,30474
112319,0,0,2,0,0,2,0,0,30475
112320,0,0,2,0,0,2,0,0,30476
112321,0,0,3,0,0,2,0,0,30477
112322,0,0,0,0,28,0,0,0,28554
112323,0,0,0,0,28,0,0,0,28555
112324,0,0,0,0,28,0,0,0,28556
112325,0,0,0,0,28,0,0,0,28557
112326,0,0,0,0,28,0,0,0,28558
112327,0,0,0,0,28,0,0,0,28562
112328,0,0,1,0,0,1,0,0,28667
112329,0,0,1,0,0,1,0,0,28668
112330,0,0,1,0,0,1,0,0,28669
112333,0,1139,0,0,0,0,0,0,29297
112334,0,0,1,0,0,1,0,0,29298
112335,0,0,1,0,0,1,0,0,29300
112336,0,0,3,0,0,2,0,0,29436
112337,0,1152,0,0,0,0,0,0,29448
112338,0,0,1,0,0,1,133,0,29564
112339,0,0,2,0,0,2,0,0,29567
112340,0,0,1,0,12,1,0,0,29670
112341,0,0,2,0,0,2,0,0,29673
112346,0,85,2,0,0,2,0,0,29832
112347,0,0,1,2,0,1,0,0,29833
112348,0,0,1,0,0,1,0,0,29922
112349,0,0,1,1,0,1,0,0,29923
112350,0,0,1,0,0,1,0,0,29924
112351,0,0,1,0,0,1,0,0,30007
112352,0,0,1,0,0,1,0,0,30008
112353,0,1152,0,0,0,0,0,0,30010
112354,0,0,1,1,0,1,133,0,30108
112355,0,0,0,0,0,1,0,0,30115
112357,0,35,1,0,0,1,133,0,28269
112359,0,0,0,0,28,0,0,0,28563
112360,0,0,0,0,28,0,0,0,28564
112361,0,0,0,0,28,0,0,0,28565
112362,0,310,0,0,28,0,0,0,28566
112363,0,310,0,0,28,0,0,0,28567
112364,0,310,0,0,28,0,0,0,28568
112365,0,0,1,0,0,1,0,0,28684
