ID,Name_lang,AreaTableID,Type,Flags,UiTextureKitID,UiScenarioDisplayInfoID
2860,Shipping & Handling,0,0,2,5623,0
2861,Shipping & Handling,0,0,2,5623,0
2862,Shipping & Handling,0,0,2,5623,0
2863,Shipping & Handling,0,0,2,5623,0
2864,Shipping & Handling,0,0,2,5623,0
2865,Shipping & Handling,0,0,2,5623,0
2871,Delves,0,8,18,0,0
2875,Shipping & Handling,0,0,2,5623,0
2887,Shock and Awesome,0,3,18,0,0
2889,Maniacal Machinist,0,3,18,0,0
2890,Shipping & Handling,0,0,2,5623,0
2893,Two Heads Are Better,0,3,18,0,0
2896,The Chrome King,0,3,18,0,0
2897,Shipping & Handling,0,0,2,5623,0
2898,Shipping & Handling,0,0,2,5623,0
2901,Delves,0,8,18,0,0
2902,Shipping & Handling,0,0,2,5623,0
2909,Delves,0,8,18,0,0
2914,Delves,0,8,18,0,0
2915,Delves,0,8,18,0,0
2916,Worldsoul Vision,0,0,0,0,0
2917,Worldsoul Vision,0,0,0,0,0
2918,Delves,0,8,18,0,0
2919,Delve,0,0,18,0,0
2921,Delves,0,8,18,0,0
2922,Void Breach,0,0,34,0,0
2923,Breaking the Crown,0,3,2,0,0
2925,Void Breach,0,0,34,0,0
2926,Murder Row,0,3,18,0,0
2927,Dastardly Dome,0,3,0,5656,0
2928,Delves,0,8,18,0,0
2930,Twilight's Call,0,0,34,5704,0
2932,Twilight's Call,0,0,34,5704,0
2933,Shipping & Handling,0,0,2,5623,0
2934,Abundance: Skinning Den,0,0,2,0,0
2935,Might of the Shadowguard,0,3,18,0,0
2937,Monsters of the Sands,0,3,18,0,0
2938,Heart of Darkness,0,3,18,0,0
2940,Shipping & Handling,0,0,2,5623,0
2941,Shipping & Handling,0,0,2,5623,0
2942,Shipping & Handling,0,0,2,5623,0
2943,The Battle of the Bridge,0,0,2,5704,0
2944,Eco-Dome Al'dani,0,3,18,0,0
2945,Eco-Dome Al'dani,0,3,18,0,0
2946,Eco-Dome Al'dani,0,3,18,0,0
2947,Brewfest Banquet,1,7,34,5554,0
2950,Vision of Stormwind,15942,0,2,5278,0
2951,Vision of Orgrimmar,15946,0,2,5278,0
2958,Arcana Overload,0,0,32,0,0
2960,Delves,0,8,18,0,0
2961,The Blinding Vale,0,3,18,0,0
2962,The Blinding Vale,0,3,18,0,0
2963,The Blinding Vale,0,3,18,0,0
2964,Delves,0,8,18,0,0
2965,The Stonecore,0,1,18,0,0
2966,The Stonecore,0,3,18,0,0
2967,Eco-Dome Al'dani,0,1,18,0,0
2977,Delves,0,8,18,0,0
2978,Murder Row,0,3,18,0,0
2979,Murder Row,0,3,18,0,0
2982,The Legend of Wey'nan's Ward,0,0,0,5704,0
2983,Bloodmaul Slag Mines,0,1,18,0,0
2999,Delves,0,8,18,0,0
3007,Arcana Overload,0,0,32,0,0
3008,Arcana Overload,0,0,32,0,0
3011,Delves,0,8,18,0,0
3012,Echoes of Sai'alyo,0,0,0,5704,0
3021,Stormarion Assault,16485,0,160,5704,0
3022,Delves,0,8,18,0,0
3025,Delves,0,8,18,0,0
3034,The Culling of Stratholme,0,3,10,0,0
3060,Arcana Overload,0,0,32,0,0
3063,Delves,0,8,18,0,0
3065,Delves,0,8,18,0,0
3067,Brewfest Banquet,14,7,34,5554,0
3068,Arcana Overload,0,0,32,0,0
3070,Twilight's Call,0,0,34,5704,0
3072,Twilight's Call,0,0,34,5704,0
3074,Delves,0,8,18,0,0
3075,Delves,0,8,18,0,0
3076,Twilight's Call,0,0,34,5704,0
3077,Twilight's Call,0,0,34,5704,0
3078,Twilight's Call,0,0,34,5704,0
3079,Twilight's Call,0,0,34,5704,0
3080,Twilight's Call,0,0,34,5704,0
3081,Twilight's Call,0,0,34,5704,0
3083,Twilight's Call,0,0,34,5704,0
3084,Twilight's Call,0,0,34,5704,0
3085,Twilight's Call,0,0,34,5704,0
3086,Twilight's Call,0,0,34,5704,0
3087,Twilight's Call,0,0,34,5704,0
3088,Twilight's Call,0,0,34,5704,0
3089,Twilight's Call,0,0,34,5704,0
3090,Twilight's Call,0,0,34,5704,0
3092,Delves,0,8,18,0,0
3093,Abundance: Herbalism Cave,0,0,2,0,0
3095,Abundance: Enchanting Crypt,0,0,2,0,0
3096,Abundance: Mining Cave,0,0,2,0,0
3097,Delves,0,8,18,0,0
3098,Delves,0,8,18,0,0
3099,Delves,0,8,18,0,0
3100,Delves,0,8,18,0,0
3101,Heart of Darkness,0,3,2,0,0
3103,Regroup for next defense.,16485,0,160,5704,0
3104,Delves,0,8,18,0,0
3106,Regroup for next defense.,16485,0,160,5704,0
3107,Delves,0,8,18,0,0
3108,Delves,0,8,18,0,0
3113,Delves,0,8,18,0,0
3114,Delves,0,8,18,0,0
3115,Where the Silence Answered,0,0,0,5704,0
3117,Delves,0,8,18,0,0
3118,Den of Nalorakk,0,3,18,0,0
3120,Den of Nalorakk,0,3,18,0,0
3121,Den of Nalorakk,0,3,18,0,0
3122,The First Shul'ka and the Flame,0,0,0,5704,0
3123,Delves,0,8,18,0,0
3124,Delves,0,8,18,0,0
3125,Delves,0,8,18,0,0
3126,Delves,0,8,18,0,0
3127,Maisara Caverns,0,3,18,0,0
3128,Maisara Caverns,0,3,18,0,0
3129,Maisara Caverns,0,3,18,0,0
3131,"Tazavesh, the Veiled Market",0,3,18,0,0
3132,Nexus-Point Xenas,0,3,18,0,0
3133,Nexus-Point Xenas,0,3,18,0,0
3134,Nexus-Point Xenas,0,3,18,0,0
3135,Of Rootways and Wardens,0,0,0,5704,0
3137,Fate of Amirdrassil,0,3,2,0,0
3139,Edge of the Void,0,3,2,0,0
3140,A Stone Falls from the Sky,0,0,0,5704,0
3141,"Tazavesh, the Veiled Market",0,3,18,0,0
3147,Delves,0,8,18,0,0
3148,Delves,0,8,18,0,0
3149,Delves,0,8,18,0,0
3150,Delves,0,8,18,0,0
3151,[DNT] Good Neighbor Test Tracker,16105,0,128,0,0
3152,The Legacy of Russula,0,0,0,5704,0
3153,Void Rift: Tranquil Repose,0,0,162,5704,0
3154,Delves,0,8,18,0,0
3159,Abundance: Acolyte's Induction,0,0,2,5704,0
3170,A Sea Voidage,0,0,160,5704,0
3173,Void Incursion,0,0,162,5704,0
3174,Void Incursion,0,0,162,5704,0
3177,Delves,0,8,18,0,0
3179,Decor Duel,0,0,2,5705,0
3180,A Reinforced Ritual,0,0,160,5704,0
3181,Abyss Anglers,0,0,2,5704,0
3183,Delves,0,8,18,0,0
3184,Delves,0,8,18,0,0
3185,Delves,0,8,18,0,0
3187,Delves,0,8,18,0,0
3188,Pit of Saron,0,1,18,0,0
3189,Windrunner Spire,0,1,18,0,0
3190,Magisters' Terrace,0,1,18,0,0
3191,Nexus-Point Xenas,0,1,18,0,0
3192,Maisara Caverns,0,1,18,0,0
3193,Delves,0,8,18,0,0
3194,Delves,0,8,18,0,0
3195,Void Ritual: Croaker,0,0,160,5704,0
3197,Voidscar Arena,0,3,18,0,0
3198,Voidscar Arena,0,3,18,0,0
3199,Voidscar Arena,0,3,18,0,0
3201,Delves,0,8,18,0,0
3202,Pit of Saron,0,3,18,0,0
3204,Delves,0,8,146,0,0
3206,Template Scenario,0,0,160,0,0
3207,The Voidspire,0,3,2,0,0
3208,The Dreamrift,0,3,18,0,0
3209,[DNT] Example Scenario,0,0,160,0,0
3210,De Other Side,0,3,18,0,0
3211,March on Quel'Danas,0,3,2,0,0
3212,Speaker's Rest,0,0,2,5704,0
3229,Voidstrider Isle,0,0,160,5704,0
3233,While We're Down,0,0,160,5704,0
3234,Defiled Relics of the Sedge,0,0,160,5704,0
3236,Broken Throne,0,8,2,5785,7
3238,Void Rift: Bitter Bark,0,0,162,5704,0
3239,Skyreach,0,3,18,0,0
3240,Swarming Skies: Jan'alai,0,0,160,5704,0
3242,Delves,0,8,18,0,0
3243,Delves,0,8,18,0,0
3245,Toil & Trouble,0,0,160,0,0
3246,March on Quel'Danas,0,3,18,0,0
3247,The Voidspire,0,3,18,0,0
3249,Void Rift: South Eversong Woods,0,0,162,5704,0
3251,Void Ritual: Grizzly,0,0,160,5704,0
3253,Arcane Construct Warfare,0,0,160,5704,0
3254,The Voidspire,0,3,18,0,0
3255,The Voidspire,0,3,18,0,0
3256,Delves,0,8,18,0,0
3257,Delves,0,8,18,0,0
3261,Swarming Skies: Akil'zon,0,0,160,5704,0
3262,Delves,0,8,18,0,0
3267,Daggerspine Point,0,8,2,5785,7
3269,Twilight Purge Twilight Scourge,0,0,160,5704,0
3270,The Malformed Leviathan,16785,0,34,5704,0
3274,Siege at Coiler's Wake,16365,0,34,5704,0
3278,The Broodmother's Nest,16793,0,34,5704,0
3280,Wayward Waygate,0,0,160,5704,0
3286,Mlurkkr Massacre,16776,0,34,5704,0
3288,The Looming Mutagenitor,16787,0,34,5704,0
3289,Delve,0,8,18,0,0
3291,Power Vacuum,0,0,160,5704,0
3293,Delves,0,8,18,0,0
3294,Battery Rush: Downstream,0,0,162,5704,0
3295,Cryptic Operations,0,0,160,5704,0
3297,Delves,0,8,18,0,0
3298,Delves,0,8,18,0,0
3299,Delves,0,8,18,0,0
3300,Delves,0,8,18,0,0
3301,Delves,0,8,18,0,0
3308,Void Rift: Sunset Strand,0,0,162,5704,0
3309,Slayer's Rise,16423,7,34,5117,0
3311,Slayer's Rise,16423,7,34,5116,0
3312,Altar of Fangs,0,3,18,0,0
3313,Altar of Fangs,0,3,18,0,0
3314,Altar of Fangs,0,3,18,0,0
3316,Battery Rush: Maisara Deeps,0,0,162,5704,0
3321,Rage Machines: Spiritpaw,0,0,162,5704,0
3322,Swarming Skies: Windrunner Spire,0,0,160,5704,0
3330,C1 S2,0,0,160,5704,0
3332,Umbral Assault: Farstrider Enclave,0,0,160,5704,0
3333,Pylon Strike: Sunstrider Isle,0,0,162,5704,0
3337,Delves,0,8,18,0,0
3338,Delves,0,8,18,0,0
3339,Delves,0,8,18,0,0
3340,Blinding Bloom,0,0,2,5704,0
3341,Rift of Aln,0,0,2,5704,0
3342,Delves,0,8,18,0,0
3345,Delves,0,8,18,0,0
3346,Delves,0,8,18,0,0
3347,Delves,0,8,18,0,0
3348,Delves,0,8,18,0,0
3349,Delves,0,8,18,0,0
3356,Temple Strike: Purifying Earth and Sky,16535,0,34,5704,0
3357,Temple Incursion: Summoning Ritual,16535,0,98,5704,0
3358,Temple Strike: The Underbelly,16535,0,34,5704,0
3359,Temple Strike: Profane Pyres,0,0,34,5704,0
3360,Temple Strike: Overflowing Venom,0,0,34,5704,0
3362,Temple Incursion: Cache of the Three,16535,0,34,5704,0
3363,Temple Incursion: Supplies Must Flow,16535,0,34,5704,0
3364,Temple Strike: Ruuk'Jar's Clutch,16535,0,34,5704,0
3367,The Blinding Vale,0,1,18,0,0
3370,Voidscar Arena,0,1,18,0,0
3371,Den of Nalorakk,0,1,18,0,0
3372,Murder Row,0,1,18,0,0
3374,Altar of Fangs,0,1,18,0,0
3377,Temple of Sethraliss,0,3,18,0,0
3378,Temple of Sethraliss,0,3,18,0,0
3379,Kings' Rest,0,3,18,0,0
3385,Delves,0,8,18,0,0
3386,Delves,0,8,18,0,0
3387,Sporefall,0,3,18,0,0
3388,Void Ritual: Springclaw,0,0,160,5704,0
3389,Pylon Strike: Scintilas Falls,0,0,162,5704,0
3395,Delve,0,8,18,0,0
3396,Ancient Foe: Congealed Malice,16535,0,34,5704,0
3399,Cursed Keepsake,0,0,34,0,0
3400,Defeat,0,0,34,5704,0
3405,Temple Strike: Cursed Depths,16535,0,34,5704,0
3411,Ancient Foe: Khu'tulak,16535,0,34,5704,0
3412,Ancient Foe: Susarikk,16535,0,34,5704,0
3414,Delves,0,8,18,0,0
3415,Delves,0,8,18,0,0
3416,Delves,0,8,18,0,0
3417,Delves,0,8,18,0,0
3420,Ritual Trove,0,0,0,5785,0
3424,Delves,0,8,2,0,0
3425,You Make Candles,0,0,34,5754,0
3465,Delves,0,8,18,0,0
3505,The Venomous Abyss,0,3,18,0,0
3506,The Venomous Abyss,0,3,18,0,0
3507,The Venomous Abyss,0,3,18,0,0
3508,The Venomous Abyss,0,3,18,0,0
3509,The Venomous Abyss,0,3,2,0,0
3514,Delves,0,8,18,0,0
3519,Cursed Keepsake,0,0,34,0,0
3520,Cursed Keepsake,0,0,34,0,0
3521,Cursed Keepsake,0,0,34,0,0
3522,Cursed Keepsake,0,0,34,0,0
3523,Cursed Keepsake,0,0,34,0,0
