ID,SpellID,MinScalingLevel,MaxScalingLevel,ScalesFromItemLevel
5769,18141,0,20,0
5770,18140,0,20,0
5771,18191,0,15,0
5772,18192,0,15,0
5773,39628,0,25,0
5774,39627,0,25,0
5775,39626,0,25,0
5776,39625,0,25,0
5777,38954,0,25,0
5778,38929,0,25,0
5779,38927,0,25,0
5780,38908,0,25,0
5781,38910,0,25,0
5782,38616,0,25,0
5783,38553,0,25,0
5784,37058,0,25,0
5785,36628,0,25,0
5786,35478,0,25,0
5787,35475,0,25,0
5788,34340,0,25,0
5789,34339,0,25,0
5790,33726,0,25,0
5791,54452,0,25,0
5792,33720,0,25,0
5793,18193,0,15,0
5794,18194,0,15,0
5795,18222,0,15,0
5796,145635,0,20,0
5797,33082,0,25,0
5798,33081,0,25,0
5799,33080,0,25,0
5800,33079,0,25,0
5801,33078,0,25,0
5802,145636,0,40,0
5803,33077,0,25,0
5804,32792,0,21,0
5805,32791,0,17,0
5806,32790,0,13,0
5807,32788,0,10,0
5808,32787,0,5,0
5812,32305,0,25,0
5813,42137,0,25,0
5814,19769,0,22,0
5815,19784,0,24,0
5816,32253,0,1,0
5817,21395,0,20,0
5818,21396,0,15,0
5819,21920,0,12,0
5820,23000,0,13,0
5821,23063,0,20,0
5823,23697,0,23,0
5824,23698,0,23,0
5825,24361,0,22,0
5826,24363,0,17,0
5827,32125,0,25,0
5828,30848,0,1,0
5829,30847,0,1,0
5830,30845,0,1,0
5831,30605,0,25,0
5832,30606,0,25,0
5833,30607,0,25,0
5834,30608,0,25,0
5835,30609,0,25,0
5836,24382,0,23,0
5837,30564,0,25,0
5840,30604,0,25,0
5841,30559,0,27,0
5842,30486,0,25,0
5843,30461,0,25,0
5844,30217,0,25,0
5845,30216,0,25,0
5846,29719,0,25,0
5847,29674,0,25,0
5848,42134,0,25,0
5849,29453,0,25,0
5850,29452,0,25,0
5851,28273,0,25,0
5852,29348,0,1,0
5853,29335,0,25,0
5854,29324,0,25,0
5855,29312,0,1,0
5856,29308,0,1,0
5858,29276,0,1,0
5859,29271,0,1,0
5860,29251,0,1,0
5861,29332,0,25,0
5862,29333,0,25,0
5863,29334,0,25,0
5864,30090,0,25,0
5865,30089,0,25,0
5866,30088,0,25,0
5868,29041,0,25,0
5869,28898,0,28,0
5870,54288,0,25,0
5871,28891,0,23,0
5872,54289,0,28,0
5873,28540,0,25,0
5874,28521,0,25,0
5875,28520,0,25,0
5876,28519,0,25,0
5877,28518,0,25,0
5878,28517,0,25,0
5879,28515,0,25,0
5880,134870,0,25,0
5881,28538,0,27,0
5882,28509,0,25,0
5883,28508,0,25,0
5884,28507,0,25,0
5885,28506,0,25,0
5886,28504,0,25,0
5887,28503,0,25,0
5888,28502,0,25,0
5889,28501,0,25,0
5890,54494,0,25,0
5891,28494,0,25,0
5892,28493,0,25,0
5893,28491,0,25,0
5894,28490,0,25,0
5896,28726,0,25,0
5897,28527,0,25,0
5898,28714,0,25,0
5899,28715,0,25,0
5900,28486,0,1,0
5901,28488,0,25,0
5902,29432,0,21,0
5903,28017,0,21,0
5904,28013,0,21,0
5905,27652,0,21,0
5906,27653,0,21,0
5907,26276,0,21,0
5908,25661,0,21,0
5909,25122,0,21,0
5910,25123,0,21,0
5911,25120,0,21,0
5912,25119,0,21,0
5913,25118,0,21,0
5914,25117,0,21,0
5915,24833,0,21,0
5916,27869,0,17,0
5917,3591,0,1,0
5918,145727,0,10,0
5919,2828,0,1,0
5920,2829,0,1,0
5921,2830,0,7,0
5922,3112,0,1,0
5923,3113,0,1,0
5924,3114,0,7,0
5925,14122,0,11,0
5926,96089,0,13,0
5927,4050,0,13,0
5928,4043,0,17,0
5929,9900,0,11,0
5930,9903,0,11,0
5931,15057,0,17,0
5932,16138,0,15,0
5933,16622,0,15,0
5934,19821,0,21,0
5935,22756,0,21,0
5950,145955,0,0,0
5952,146019,0,0,0
5954,146025,0,0,0
5955,146046,0,0,0
5956,146051,0,0,0
5957,146059,0,0,0
5964,146136,0,0,0
5965,146176,0,0,0
5966,146184,0,0,0
5967,146218,0,0,0
5968,146245,0,0,0
5969,146250,0,0,0
5970,146285,0,0,0
5971,146296,0,0,0
5972,146308,0,0,0
5973,146310,0,0,0
5974,146312,0,0,0
5975,146314,0,0,0
5976,146317,0,0,0
5977,146319,0,0,0
5978,146323,0,0,0
5980,146343,0,0,0
5981,146344,0,0,0
5982,146346,0,0,0
5984,146395,0,0,0
6005,146804,0,35,0
6006,146805,0,35,0
6007,146806,0,35,0
6008,146807,0,35,0
6009,146808,0,35,0
6010,146809,0,35,0
6114,148233,0,0,0
6121,148388,0,30,0
6122,148447,0,0,0
6166,148726,0,32,0
6200,148896,0,0,0
6201,148897,0,0,0
6202,148899,0,0,0
6203,148903,0,0,0
6204,148906,0,0,0
6205,148908,0,0,0
6206,148911,0,0,0
6207,148525,0,35,0
6208,148922,0,32,0
6211,148961,0,32,0
6212,148984,0,32,0
6213,148995,0,32,0
6214,148996,0,32,0
6215,148997,0,32,0
6216,149000,0,32,0
6217,149006,0,32,0
6218,149009,0,32,0
6219,149012,0,32,0
6220,149024,0,32,0
6240,148535,0,30,0
6243,109722,0,0,0
6303,153220,0,0,0
6304,153221,0,0,0
6305,153222,0,0,0
6317,154111,0,0,0
6322,6562,0,0,0
6323,20550,0,0,0
6325,155396,0,35,0
6326,155447,0,0,0
6330,155692,0,25,0
6332,79639,0,35,0
6333,79640,0,35,0
6334,155919,0,30,30
6337,156055,0,40,0
6338,156060,0,40,0
6339,156064,0,40,0
6340,156067,0,40,0
6341,156069,0,40,0
6342,156070,0,40,0
6343,156071,0,40,0
6344,156072,0,40,0
6345,156073,0,40,0
6346,156074,0,40,0
6347,156077,0,40,0
6348,156078,0,40,0
6349,156079,0,40,0
6350,156080,0,40,0
6351,156081,0,40,0
6352,156082,0,40,0
6353,156083,0,40,0
6354,156084,0,40,0
6360,156423,0,40,0
6361,156426,0,40,0
6362,156428,0,40,0
6363,156430,0,40,0
6364,156432,0,40,0
6365,156436,0,40,0
6366,156438,0,40,0
6367,156445,0,40,0
6370,157136,0,0,0
6448,159234,0,40,0
6449,159238,0,40,0
6450,159372,0,1,0
6456,159675,0,40,0
6457,159676,0,40,0
6458,159678,0,40,0
6459,159679,0,40,0
6469,160434,0,0,0
6476,160598,0,40,0
6477,160599,0,40,0
6478,160600,0,40,0
6479,160722,0,40,0
6480,160724,0,40,0
6481,160726,0,40,0
6482,160778,0,40,0
6483,160793,0,40,0
6484,160818,0,0,0
6485,160832,0,40,0
6486,160839,0,40,0
6488,160883,0,40,0
6489,160885,0,40,0
6490,160889,0,40,0
6491,160893,0,40,0
6492,160895,0,40,0
6493,160897,0,40,0
6495,160900,0,40,0
6496,160902,0,40,0
6497,161255,0,40,0
6508,162796,0,0,0
6509,162913,0,0,0
6510,162915,0,0,0
6511,162917,0,0,0
6512,162919,0,0,0
6520,163719,0,0,0
6521,163724,0,0,0
6522,163760,0,0,0
6523,163763,0,0,0
6525,164458,0,0,0
6557,165485,0,0,0
6558,165531,0,0,0
6559,165532,0,0,0
6560,165533,0,0,0
6561,165534,0,0,0
6562,165535,0,0,0
6563,165536,0,0,0
6564,165540,0,0,0
6565,165542,0,0,0
6566,165543,0,0,0
6567,165679,0,0,0
6569,165802,0,35,0
6570,165822,0,0,0
6571,165824,0,0,0
6572,165830,0,0,0
6573,165832,0,0,0
6574,165833,0,0,0
6580,167268,0,32,0
6581,167334,0,0,0
6582,167362,0,0,0
6593,168659,0,0,0
6594,168804,0,0,0
6596,170397,0,0,0
6597,170401,0,40,0
6598,170403,0,40,0
6600,170484,0,31,0
6604,170530,0,40,0
6605,170532,0,40,0
6606,170535,0,40,0
6607,170536,0,40,0
6608,170537,0,40,0
6609,170538,0,40,0
6613,170875,0,0,0
6614,170906,0,40,0
6615,170908,0,40,0
6616,170936,0,0,0
6629,172019,0,0,0
6632,172075,0,0,0
6633,172101,0,0,0
6636,172786,0,40,0
6646,173260,0,40,0
6647,173266,0,40,0
6648,173288,0,40,0
6649,173322,0,40,0
6653,173357,0,25,0
6665,173793,0,0,0
6666,173834,0,0,0
6667,173918,0,0,0
6668,174015,0,0,0
6669,174018,0,40,0
6670,174062,0,40,0
6671,174077,0,40,0
6672,174078,0,40,0
6673,174079,0,40,0
6674,174080,0,40,0
6678,175021,0,40,0
6679,175077,0,40,0
6680,175092,0,40,0
6681,175218,0,40,0
6682,175219,0,40,0
6683,175220,0,40,0
6684,175222,0,40,0
6685,175223,0,40,0
6688,175784,0,45,0
6689,175785,0,45,0
6691,175821,0,20,0
6693,175875,0,0,0
6696,176107,0,40,0
6697,176108,0,40,0
6698,176109,0,40,0
6699,176114,0,40,0
6702,176252,0,40,0
6703,176302,0,40,0
6704,176303,0,40,0
6705,128534,0,32,0
6706,176460,0,0,0
6707,176601,0,0,0
6709,107995,0,0,0
6710,109725,0,0,0
6711,82626,0,50,0
6713,176873,0,0,0
6714,176874,0,0,0
6715,176875,0,0,0
6716,176876,0,0,0
6717,176878,0,0,0
6718,176879,0,0,0
6719,176881,0,0,0
6720,176882,0,0,0
6721,176883,0,0,0
6722,176884,0,0,0
6723,176885,0,0,0
6724,176903,0,0,0
6725,176912,0,0,0
6726,176914,0,0,0
6727,176917,0,0,0
6728,176928,0,0,0
6729,176935,0,0,0
6730,176937,0,0,0
6731,176939,0,0,0
6732,176941,0,0,0
6733,176943,0,0,0
6734,176974,0,0,0
6735,176978,0,0,0
6736,176980,0,0,0
6737,176982,0,0,0
6738,176984,0,0,0
6739,177035,0,0,0
6740,177038,0,0,0
6741,177040,0,0,0
6742,177042,0,0,0
6743,177046,0,0,0
6744,177051,0,0,0
6745,177053,0,0,0
6746,177056,0,0,0
6747,177060,0,0,0
6748,177063,0,0,0
6749,177067,0,0,0
6750,177081,0,0,0
6751,177086,0,0,0
6752,177096,0,0,0
6753,177102,0,0,0
6762,177189,0,0,0
6765,177592,0,0,0
6766,177594,0,0,0
6767,177597,0,0,0
6768,91311,0,0,0
6769,91306,0,30,0
6770,91305,0,30,0
6771,91310,0,0,0
6772,177931,0,70,0
6774,168555,0,40,0
6775,168653,0,40,0
6777,91076,0,0,0
6779,25121,0,25,0
6780,128524,0,0,0
6781,129498,0,35,0
6782,67490,0,27,0
6784,138374,0,35,0
6785,147361,0,35,0
6786,147359,0,35,0
6787,147357,0,35,0
6788,147355,0,35,0
6792,18826,0,20,0
6793,73422,0,0,0
6794,35078,0,0,0
6795,72414,0,0,0
6797,97119,0,0,0
6798,41435,0,27,0
6800,105785,0,35,0
6801,133535,0,35,0
6803,95762,0,32,0
6804,43722,0,25,0
6805,111840,0,30,0
6808,131465,0,30,0
6811,180751,0,35,0
6812,180752,0,35,0
6813,180753,0,35,0
6814,180754,0,35,0
6815,180755,0,35,0
6824,181706,0,0,0
6826,181867,0,0,0
6827,182057,0,0,0
6828,182059,0,0,0
6829,182062,0,0,0
6830,182067,0,0,0
6831,182068,0,0,0
6832,182069,0,0,0
6833,182073,0,0,0
6834,182079,0,35,0
6835,182080,0,35,0
6836,182081,0,0,0
6840,182741,40,45,0
6844,180750,0,35,0
6845,180748,0,35,0
6846,180756,0,35,0
6847,180747,0,35,0
6848,180746,0,35,0
6849,180749,0,35,0
6850,180745,0,35,0
6855,183924,0,0,0
6856,183926,0,0,0
6857,183929,0,0,0
6858,183931,0,0,0
6859,183941,0,0,0
6861,184075,0,0,0
6864,184248,0,0,0
6865,184256,0,0,0
6868,184291,0,0,0
6870,184293,0,0,0
6871,184762,0,0,0
6872,184770,0,0,0
6873,183951,0,0,0
6874,184618,0,0,0
6875,184670,0,0,0
6876,184897,0,0,0
6877,184898,0,0,0
6878,184876,0,0,0
6879,184878,0,0,0
6880,184900,0,0,0
6881,184901,0,0,0
6882,184902,0,0,0
6883,184903,0,0,0
6884,184904,0,0,0
6885,184905,0,0,0
6887,184906,0,0,0
6888,184907,0,0,0
6889,184908,0,0,0
6890,184909,0,0,0
6891,184910,0,0,0
6892,184911,0,0,0
6894,184914,0,0,0
6895,184915,0,0,0
6897,185151,0,0,0
6898,184918,0,0,0
6899,184917,0,0,0
6900,184916,0,0,0
6901,185104,0,0,0
6902,185102,0,0,0
6903,184983,0,0,0
6904,184877,0,0,0
6905,184879,0,0,0
6906,184919,0,0,0
6907,184920,0,0,0
6908,184921,0,0,0
6909,184922,0,0,0
6910,184923,0,0,0
6911,185230,0,0,0
6912,184926,0,0,0
6913,184927,0,0,0
6914,185229,0,0,0
6921,185103,0,0,0
6924,184925,0,0,0
6942,187605,0,0,0
6943,187607,0,0,0
6944,187608,0,0,0
6945,187609,0,0,0
6946,187610,0,0,0
6947,187611,0,0,0
6948,187612,0,0,0
6949,187613,0,0,0
6950,187614,0,0,0
6951,187615,0,0,0
6958,188016,0,45,0
6959,188017,0,45,0
6960,188018,0,45,0
6961,188026,0,0,0
6962,188027,0,31,0
6964,188029,0,45,0
6965,188030,0,45,0
6966,188031,0,45,0
6967,188033,0,45,0
6968,188034,0,45,0
6969,188035,0,45,0
6973,188536,0,35,0
6974,188505,0,40,0
6980,187075,0,0,0
6981,187121,0,0,0
6982,187132,0,0,0
6983,187428,0,0,0
6984,187133,0,0,0
6985,187436,0,0,0
6986,187134,0,0,0
6987,187603,0,0,0
6988,187135,0,0,0
6989,187136,0,0,0
6990,187649,0,0,0
6991,187137,0,0,0
6993,187138,0,0,0
6994,187773,0,0,0
6995,187139,0,0,0
6996,187140,0,40,0
6997,187268,0,0,0
6998,187141,0,0,0
6999,187142,0,0,0
7000,187145,0,0,0
7001,189208,0,0,0
7004,175456,0,40,0
7005,176151,0,40,0
7006,175439,0,40,0
7007,175457,0,40,0
7008,179108,0,0,0
7009,179114,0,0,0
7010,179110,0,0,0
7011,179117,0,0,0
7012,179121,0,0,0
7013,179130,0,0,0
7014,179133,0,0,0
7015,179137,0,0,0
7016,179139,0,0,0
7017,179145,0,0,0
7018,171380,0,40,0
7019,171382,0,40,0
7020,171397,0,40,0
7021,189426,0,0,0
7026,175736,0,0,0
7027,175754,0,0,0
7028,175732,0,0,0
7031,189615,0,0,0
7034,189619,0,0,0
7044,189671,0,35,0
7047,190025,0,0,0
7048,190026,0,0,0
7049,190027,0,0,0
7052,185100,0,0,0
7053,190257,0,0,0
7054,170879,0,40,0
7055,171150,0,40,0
7056,171162,0,40,0
7057,179127,0,0,0
7058,179142,0,0,0
7059,64861,0,0,0
7071,190635,0,31,0
7072,190636,0,31,0
7073,190637,0,31,0
7074,190638,0,31,0
7076,72416,0,0,0
7077,72418,0,0,0
7078,72412,0,0,0
7079,190787,0,40,0
7138,191545,0,0,0
7139,191548,0,0,0
7140,191549,0,0,0
7141,191550,0,0,0
7142,191551,0,0,0
7143,191552,0,0,0
7144,191553,0,0,0
7145,191554,0,0,0
7147,191603,0,0,0
7148,191604,0,0,0
7149,191605,0,0,0
7150,191606,0,0,0
7151,191607,0,0,0
7152,191608,0,0,0
7153,191609,0,0,0
7154,191610,0,0,0
7155,191615,0,0,0
7156,191616,0,0,0
7157,191617,0,0,0
7158,191618,0,0,0
7159,191619,0,0,0
7160,191620,0,0,0
7161,191621,0,0,0
7162,191622,0,0,0
7163,191624,0,0,0
7164,191625,0,0,0
7165,191626,0,0,0
7166,191627,0,0,0
7167,191628,0,0,0
7168,191629,0,0,0
7169,191630,0,0,0
7170,191631,0,0,0
7171,191661,0,0,0
7181,191876,0,48,0
7184,192000,0,45,0
7185,192001,0,48,0
7186,192002,0,45,0
7187,192004,0,45,0
7195,193287,0,0,0
7197,193337,0,0,0
7198,193340,0,0,0
7199,193347,0,0,0
7201,193456,0,40,0
7213,194543,0,0,0
7214,194597,0,0,0
7215,194608,0,0,0
7216,194618,0,0,0
7217,194625,0,0,0
7218,194627,0,0,0
7219,194632,0,0,0
7220,194637,0,0,0
7221,194638,0,0,0
7222,194645,0,0,0
7227,187488,0,0,0
7230,195007,0,0,0
7235,195472,0,40,0
7241,195505,0,0,0
7251,196321,0,0,0
7252,196326,0,0,0
7253,41779,0,28,0
7256,191101,0,0,0
7271,198439,0,235,0
7317,200285,0,45,0
7318,200287,0,45,0
7319,200299,0,45,0
7320,200300,0,45,0
7321,200452,0,0,0
7326,201312,0,1,0
7327,201329,0,45,0
7328,201330,0,45,0
7329,201331,0,45,0
7330,201332,0,45,0
7331,201333,0,45,0
7332,201334,0,45,0
7333,201335,0,45,0
7334,201336,0,40,0
7335,201348,0,0,0
7336,201349,0,0,0
7337,201350,0,0,0
7338,201371,0,0,0
7340,201405,0,0,0
7341,201408,0,0,0
7342,201410,0,0,0
7343,201414,0,0,0
7345,201573,0,45,0
7346,201634,0,45,0
7347,201635,0,45,0
7348,201636,0,45,0
7349,201637,0,45,0
7350,201638,0,45,0
7351,201639,0,45,0
7352,201640,0,45,0
7353,201641,0,45,0
7355,201676,0,0,0
7357,201857,0,0,0
7365,202647,0,45,0
7366,202744,0,0,0
7367,202761,0,0,0
7370,202836,0,0,0
7371,202841,0,0,0
7372,202845,0,0,0
7373,202847,0,0,0
7374,202850,0,45,0
7375,202852,0,45,0
7376,202866,0,0,0
7377,202879,0,0,0
7378,202886,0,0,0
7379,202891,0,0,0
7381,202899,0,0,0
7382,202905,0,0,0
7383,202908,0,0,0
7384,202912,0,0,0
7385,202917,0,0,0
7398,203688,0,0,0
7399,203691,0,0,0
7407,193883,0,0,0
7419,207076,0,45,0
7431,208646,0,40,0
7433,208653,0,40,0
7439,210608,0,35,0
7440,210626,0,35,0
7441,210628,0,35,0
7464,213786,0,0,0
7468,213888,0,0,0
7469,214052,0,0,0
7471,214120,0,0,0
7472,214128,0,0,0
7474,214142,0,0,0
7475,214169,0,0,0
7477,214200,0,0,0
7478,214203,0,0,0
7480,214229,0,0,0
7486,214342,0,0,0
7488,214350,0,0,0
7489,214366,0,0,0
7490,214397,0,0,0
7491,214399,0,0,0
7493,214423,0,0,0
7494,214492,0,0,0
7495,214493,0,0,0
7496,214494,0,0,0
7499,214572,0,0,0
7500,214577,0,0,0
7501,214584,0,0,0
7502,214589,0,0,0
7503,214622,0,0,0
7504,214624,0,0,0
7507,214798,0,0,0
7509,214803,0,0,0
7510,214807,0,0,0
7511,214817,0,0,0
7512,214831,0,0,0
7513,214964,0,0,0
7514,214971,0,0,0
7517,214985,0,0,0
7518,215024,0,0,0
7521,215089,0,0,0
7522,215120,0,0,0
7523,215126,0,0,0
7524,215127,0,0,0
7525,215196,0,0,0
7526,215197,0,0,0
7527,215198,0,0,0
7528,215206,0,0,0
7529,215224,0,0,0
7531,215248,0,0,0
7532,215263,0,0,0
7534,215266,0,0,0
7536,215270,0,0,0
7540,215314,0,0,0
7543,215405,0,0,0
7545,215444,0,0,0
7546,215467,0,0,0
7547,215476,0,0,0
7550,215607,0,40,0
7551,215630,0,0,0
7552,215631,0,0,0
7553,215632,0,0,0
7555,215648,0,0,0
7556,215659,0,0,0
7557,215672,0,45,0
7558,215745,0,0,0
7562,215815,0,0,0
7563,215816,0,0,0
7564,215859,0,0,0
7566,215884,0,0,0
7567,215938,0,0,0
7569,215956,0,0,0
7570,216085,0,0,0
7572,216339,0,30,0
7587,218845,0,0,0
7595,182795,40,45,0
7596,184109,40,45,0
7597,184175,40,45,0
7598,184180,40,45,0
7599,184207,40,45,0
7600,184196,40,45,0
7601,184204,40,45,0
7603,221409,0,45,0
7605,221695,0,0,0
7607,221748,0,0,0
7608,221752,0,0,0
7611,221770,0,0,0
7612,221786,0,0,0
7613,221796,0,0,0
7614,221803,0,0,0
7615,221804,0,0,0
7616,221805,0,0,0
7618,221812,0,0,0
7619,221837,0,0,0
7620,221845,0,0,0
7621,221857,0,0,0
7622,221865,0,0,0
7624,221878,0,0,0
7625,221903,0,0,0
7627,222015,0,0,0
7628,222023,0,0,0
7630,222025,0,0,0
7632,222027,0,0,0
7634,222046,0,0,0
7635,222050,0,0,0
7636,222052,0,0,0
7637,188416,0,45,0
7640,222168,0,0,0
7641,222187,0,0,0
7642,222191,0,0,0
7645,222207,0,0,0
7646,222209,0,0,0
7647,222222,0,0,0
7648,222294,0,0,0
7649,222302,0,0,0
7650,222305,0,0,0
7651,222275,0,0,0
7653,222320,0,0,0
7654,222321,0,0,0
7655,222322,0,0,50
7656,222323,0,0,50
7657,222324,0,0,50
7658,222325,0,0,50
7659,222342,0,0,0
7662,222478,0,0,0
7663,222479,0,0,0
7666,222481,0,0,0
7667,222512,0,0,0
7668,222517,0,0,0
7669,222518,0,0,0
7670,222519,0,0,0
7671,222520,0,0,0
7672,222685,0,0,0
7673,222705,0,0,0
7674,222706,0,0,0
7675,222711,0,0,0
7676,222715,0,0,0
7679,222791,0,0,0
7681,223298,0,1,0
7682,223573,0,45,0
7683,223595,0,45,0
7684,223937,0,35,0
7685,223938,0,35,0
7686,201854,0,0,0
7687,202889,0,0,0
7690,224001,0,45,0
7692,224061,0,0,0
7694,224074,0,0,0
7696,224078,0,0,0
7697,224146,0,0,0
7698,224147,0,45,0
7699,224148,0,0,0
7700,224149,0,45,0
7701,224150,0,0,0
7702,224151,0,45,0
7705,224155,0,0,0
7707,224162,0,0,0
7708,224164,0,0,0
7709,224165,0,0,0
7710,224167,0,0,0
7711,224169,0,0,0
7712,224170,0,0,0
7713,224172,0,0,0
7714,224173,0,0,0
7716,224346,0,0,0
7717,224347,0,0,0
7718,224437,0,0,0
7719,225033,0,0,0
7722,225124,0,0,0
7723,225125,0,0,0
7727,225129,0,0,0
7728,225130,0,0,0
7729,225131,0,0,0
7734,225136,0,0,0
7736,225138,0,0,0
7737,225139,0,0,0
7738,225140,0,0,0
7740,225142,0,0,0
7745,225298,0,0,0
7746,225307,0,0,0
7747,225308,0,0,0
7749,201213,0,45,0
7750,225598,0,45,0
7751,225599,0,45,0
7752,225600,0,45,0
7753,225601,0,40,0
7754,225603,0,45,0
7755,225604,0,45,0
7756,225605,0,45,0
7757,225606,0,40,0
7758,225607,0,45,0
7759,225608,0,45,0
7760,225609,0,45,0
7761,225610,0,45,0
7762,225611,0,45,0
7763,225613,0,45,0
7764,225614,0,45,0
7765,225615,0,45,0
7766,225616,0,45,0
7767,225617,0,45,0
7768,201223,0,45,0
7769,225597,0,45,0
7770,225602,0,45,0
7771,225623,0,45,0
7772,225624,0,45,0
7774,225716,0,0,0
7775,225719,0,0,0
7776,225720,0,0,0
7777,225721,0,0,0
7778,225723,0,0,0
7779,225724,0,0,0
7780,225725,0,0,0
7781,225726,0,0,0
7782,225729,0,0,0
7783,225730,0,0,0
7787,225736,0,0,0
7788,225737,0,38,0
7789,225738,0,38,0
7790,225739,0,0,0
7791,225743,0,42,0
7793,225749,0,0,0
7794,225752,0,0,0
7795,225753,0,0,0
7796,225764,0,0,0
7797,225766,0,0,0
7798,225767,0,0,0
7799,225768,0,0,0
7800,225769,0,0,0
7801,225770,0,0,0
7802,225771,0,0,0
7803,225772,0,0,0
7804,225774,0,0,0
7805,225776,0,0,0
7806,225777,0,0,0
7807,225778,0,0,0
7809,188028,0,45,0
7812,226234,0,1,0
7813,226241,0,1,0
7814,226447,39,45,0
7815,201360,0,45,0
7816,226805,0,45,0
7817,226807,0,45,0
7818,226991,0,0,0
7820,227041,0,1,0
7823,227099,0,0,0
7824,227170,0,0,0
7826,227227,0,45,0
7827,227229,0,45,0
7828,53753,30,30,0
7830,227388,0,0,0
7831,227389,0,0,0
7832,227390,0,0,0
7833,227392,0,0,0
7834,227393,0,0,0
7835,227394,0,0,0
7836,227395,0,0,0
7837,227396,0,0,0
7838,227397,0,0,0
7839,227408,0,0,0
7840,227413,0,0,0
7841,227563,0,1,0
7842,227564,0,1,0
7843,227565,0,1,0
7844,227569,0,1,0
7845,46366,0,0,0
7846,222270,0,0,0
7847,101115,0,0,0
7849,227747,0,0,0
7850,227820,0,0,0
7851,8348,0,0,0
7854,227870,0,0,0
7857,228141,0,0,0
7858,228142,0,50,0
7859,228323,0,0,0
7862,190909,0,45,0
7865,228399,0,45,0
7870,228445,0,0,0
7871,228446,0,45,0
7872,228447,0,45,0
7873,228448,0,0,0
7874,228449,0,45,0
7875,228461,0,0,0
7876,228462,0,0,0
7882,228760,0,0,0
7883,228780,0,0,0
7888,228784,0,0,0
7890,200268,0,45,0
7891,188091,0,45,0
7892,229206,0,45,0
7895,229457,0,0,0
7896,229528,0,0,0
7900,229700,0,0,0
7901,229737,0,0,0
7902,230011,0,0,0
7904,230017,0,0,0
7905,230038,0,45,0
7906,230039,0,45,0
7907,230048,0,45,0
7908,230058,0,0,0
7909,230061,0,0,0
7910,230080,0,0,0
7911,230088,0,0,0
7912,230090,0,0,0
7913,230101,0,0,0
7914,230102,0,0,0
7915,230103,0,0,0
7916,230104,0,0,0
7917,230105,0,0,0
7918,230121,0,0,0
7919,230140,0,0,0
7920,230141,0,0,0
7921,230144,0,0,0
7922,230150,0,0,0
7923,230152,0,0,0
7924,230213,0,0,0
7926,230224,0,0,0
7927,230228,0,0,0
7928,230236,0,0,0
7931,230257,0,0,0
7933,230261,0,0,0
7936,188779,0,40,0
7940,231290,0,0,0
7941,183521,0,40,0
7942,188909,0,40,0
7943,231423,0,70,0
7944,231424,0,70,0
7945,231415,0,70,0
7946,231502,0,70,0
7947,231503,0,70,0
7948,231509,0,45,0
7949,215599,0,40,0
7950,231935,0,0,0
7951,231938,0,0,0
7952,231940,0,0,0
7953,231945,0,0,0
7954,231946,0,0,0
7955,231947,0,0,0
7956,231965,0,0,0
7958,230215,0,0,0
7959,232044,0,0,0
7963,232419,0,40,0
7964,231941,0,0,0
7965,232493,0,40,0
7966,232494,0,40,0
7967,232495,0,45,0
7968,232854,0,0,0
7971,233150,0,45,0
7974,233428,0,0,0
7977,202206,39,45,0
7978,233728,45,45,0
7979,233863,45,45,0
7980,221533,0,45,0
7981,221670,0,45,0
7982,221535,0,45,0
7983,221534,0,45,0
7984,221668,0,45,0
7985,221665,0,45,0
7986,221663,0,45,0
7987,221656,0,45,0
7988,221654,0,45,0
7989,221652,0,45,0
7990,221648,0,45,0
7991,221643,0,45,0
7992,221639,0,45,0
7993,221637,0,45,0
7994,221633,0,45,0
7995,221621,0,45,0
7996,234415,0,1,0
7997,227728,0,0,0
8000,234786,0,0,0
8001,234793,0,0,0
8002,202052,0,0,0
8004,235006,0,0,0
8005,235008,0,0,0
8007,235016,0,0,0
8008,235018,0,0,0
8009,235021,0,0,0
8011,235081,0,45,0
8012,235292,0,45,0
8029,234108,0,45,0
8030,234142,0,0,0
8032,235999,0,0,0
8034,236062,0,0,0
8037,237194,45,45,0
8040,237875,0,45,0
8041,237876,0,45,0
8043,238498,0,0,0
8044,238499,0,0,0
8045,238500,0,0,0
8046,238501,0,0,0
8047,238523,0,0,0
8049,238534,0,0,0
8050,239001,0,0,0
8051,239002,0,0,0
8052,239003,0,0,0
8053,239004,0,0,0
8058,239990,0,0,0
8064,232378,0,45,0
8065,211432,0,45,0
8076,242209,0,0,0
8078,242217,0,0,0
8079,242218,0,0,0
8080,242230,0,45,0
8083,242327,0,0,0
8085,242458,0,0,0
8093,70771,0,0,0
8094,70774,0,0,0
8095,70777,0,0,0
8096,70779,0,0,0
8098,242474,0,0,0
8099,242497,0,0,0
8100,242524,0,0,0
8102,242536,0,0,0
8103,242538,0,45,0
8104,242541,0,0,0
8105,242543,0,0,0
8106,242544,0,0,0
8107,242547,0,45,0
8109,242551,0,45,0
8111,242556,0,0,0
8112,242557,0,0,0
8113,242561,0,0,0
8115,242571,0,0,0
8120,242608,0,0,0
8121,242609,0,0,0
8122,242611,0,0,0
8123,242612,0,0,0
8125,242614,0,0,0
8127,242617,0,0,0
8128,242618,0,0,0
8129,242619,0,0,0
8130,242621,0,0,0
8131,242622,0,0,0
8132,242623,0,0,0
8136,242628,0,0,0
8137,242629,0,0,0
8138,242630,0,0,0
