ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID,PlayerConditionID
205861,1,0,-1,-1,-1,0,1219777,0,0
205862,1,0,-1,-1,-1,0,1219778,0,0
205863,1,0,-1,-1,-1,0,1219779,0,0
205864,1,0,-1,-1,-1,0,1219780,0,0
205865,1,0,-1,-1,-1,0,1219781,0,0
205866,1,0,-1,-1,-1,0,1219782,0,0
205867,1,0,-1,-1,-1,0,1219783,0,0
205868,1,0,-1,-1,-1,0,1219784,0,0
205869,1,0,-1,-1,-1,0,1219785,0,0
205870,1,0,-1,-1,-1,0,1219786,0,0
205871,1,0,-1,-1,-1,0,1219787,0,0
205872,1,0,-1,-1,-1,0,1219788,0,0
205873,1,0,-1,-1,-1,0,1219789,0,0
205874,1,0,-1,-1,-1,0,1219790,0,0
205875,1,0,-1,-1,-1,0,1219791,0,0
205876,1,0,-1,-1,-1,0,1219792,0,0
205877,1,0,-1,-1,-1,0,1219793,0,0
205878,1,0,-1,-1,-1,0,1219794,0,0
205879,1,0,-1,-1,-1,0,1219795,0,0
205880,1,0,-1,-1,-1,0,1219796,0,0
205881,1,0,-1,-1,-1,0,1219797,0,0
205882,1,0,-1,-1,-1,0,1219798,0,0
205883,1,0,-1,-1,-1,0,1219799,0,0
205884,1,0,-1,-1,-1,0,1219800,0,0
205885,1,0,-1,-1,-1,0,1219801,0,0
205886,1,0,-1,-1,-1,0,1219802,0,0
205887,1,0,-1,-1,-1,0,1219803,0,0
205888,1,0,-1,-1,-1,0,1219804,0,0
205889,1,0,-1,-1,-1,0,1219805,0,0
205890,1,0,-1,-1,-1,0,1219806,0,0
205891,1,0,-1,-1,-1,0,1219807,0,0
205892,1,0,-1,-1,-1,0,1219808,0,0
205893,1,0,-1,-1,-1,0,1219809,0,0
205894,1,0,-1,-1,-1,0,1219810,0,0
205895,1,0,-1,-1,-1,0,1219811,0,0
205896,1,0,-1,-1,-1,0,1219812,0,0
205897,1,0,-1,-1,-1,0,1219813,0,0
205898,1,0,-1,-1,-1,0,1219815,0,0
205899,1,0,-1,-1,-1,0,1219816,0,0
205900,1,0,-1,-1,-1,0,1219817,0,0
205901,1,0,-1,-1,-1,0,1219818,0,0
205902,1,0,-1,-1,-1,0,1219819,0,0
205903,1,0,-1,-1,-1,0,1219820,0,0
205904,1,0,-1,-1,-1,0,1219821,0,0
205905,1,0,-1,-1,-1,0,1219822,0,0
205906,1,0,-1,-1,-1,0,1219823,0,0
205907,1,0,-1,-1,-1,0,1219824,0,0
205908,1,0,-1,-1,-1,0,1219825,0,0
205909,1,0,-1,-1,-1,0,1219826,0,0
205910,1,0,-1,-1,-1,0,1219827,0,0
205911,1,0,-1,-1,-1,0,1219828,0,0
205912,1,0,-1,-1,-1,0,1219829,0,0
205913,1,0,-1,-1,-1,0,1219830,0,0
205914,1,0,-1,-1,-1,0,1219831,0,0
205915,1,0,-1,-1,-1,0,1219832,0,0
205916,1,0,-1,-1,-1,0,1219833,0,0
205917,1,0,-1,-1,-1,0,1219834,0,0
205918,1,0,-1,-1,-1,0,1219835,0,0
205919,1,0,-1,-1,-1,0,1219836,0,0
205920,1,0,-1,-1,-1,0,1219837,0,0
205921,1,0,-1,-1,-1,0,1219838,0,0
205922,1,0,-1,-1,-1,0,1219839,0,0
205923,1,0,-1,-1,-1,0,1219840,0,0
205924,1,0,-1,-1,-1,0,1219841,0,0
205925,1,0,-1,-1,-1,0,1219842,0,0
205926,1,0,-1,-1,-1,0,1219843,0,0
205927,1,0,-1,-1,-1,0,1219844,0,0
205928,1,0,-1,-1,-1,0,1219845,0,0
205929,1,0,-1,-1,-1,0,1219846,0,0
205930,1,0,-1,-1,-1,0,1219847,0,0
205931,1,0,-1,-1,-1,0,1219848,0,0
205932,1,0,-1,-1,-1,0,1219849,0,0
205933,1,0,-1,-1,-1,0,1219850,0,0
205934,1,0,-1,-1,-1,0,1219851,0,0
205935,1,0,-1,-1,-1,0,1219852,0,0
205936,1,0,-1,-1,-1,0,1219853,0,0
205937,1,0,-1,-1,-1,0,1219854,0,0
205938,1,0,-1,-1,-1,0,1219855,0,0
205939,1,0,-1,-1,-1,0,1219856,0,0
205940,1,0,-1,-1,-1,0,1219857,0,0
205941,1,0,-1,-1,-1,0,1219858,0,0
205942,1,0,-1,-1,-1,0,1219859,0,0
205943,1,0,-1,-1,-1,0,1219860,0,0
205944,1,0,-1,-1,-1,0,1219861,0,0
205945,1,0,-1,-1,-1,0,1219862,0,0
205946,1,0,-1,-1,-1,0,1219863,0,0
205947,1,0,-1,-1,-1,0,1219864,0,0
205948,1,0,-1,-1,-1,0,1219865,0,0
205949,1,0,-1,-1,-1,0,1219866,0,0
205950,1,0,-1,-1,-1,0,1219867,0,0
205951,1,0,-1,-1,-1,0,1219868,0,0
205952,1,0,-1,-1,-1,0,1219869,0,0
205953,1,0,-1,-1,-1,0,1219870,0,0
205954,1,0,-1,-1,-1,0,1219871,0,0
205955,1,0,-1,-1,-1,0,1219872,0,0
205956,1,0,-1,-1,-1,0,1219873,0,0
205957,1,0,-1,-1,-1,0,1219874,0,0
205958,1,0,-1,-1,-1,0,1219875,0,0
205959,1,0,-1,-1,-1,0,1219876,0,0
205960,1,0,-1,-1,-1,0,1219877,0,0
205961,1,0,-1,-1,-1,0,1219878,0,0
205962,1,0,-1,-1,-1,0,1219879,0,0
205963,1,0,-1,-1,-1,0,1219880,0,0
205964,1,0,-1,-1,-1,0,1219881,0,0
205965,1,0,-1,-1,-1,0,1219882,0,0
205966,1,0,-1,-1,-1,0,1219883,0,0
205967,1,0,-1,-1,-1,0,1219884,0,0
205968,1,0,-1,-1,-1,0,1219885,0,0
205969,1,0,-1,-1,-1,0,1219886,0,0
205970,1,0,-1,-1,-1,0,1219887,0,0
205971,1,0,-1,-1,-1,0,1219888,0,0
205972,1,0,-1,-1,-1,0,1219889,0,0
205973,1,0,-1,-1,-1,0,1219890,0,0
205974,1,0,-1,-1,-1,0,1219891,0,0
205975,1,0,-1,-1,-1,0,1219892,0,0
205976,1,0,-1,-1,-1,0,1219893,0,0
205977,1,0,-1,-1,-1,0,1219894,0,0
205978,1,0,-1,-1,-1,0,1219895,0,0
205979,1,0,-1,-1,-1,0,1219896,0,0
205980,1,0,-1,-1,-1,0,1219897,0,0
205981,1,0,-1,-1,-1,0,1219898,0,0
205982,1,0,-1,-1,-1,0,1219899,0,0
205983,1,0,-1,-1,-1,0,1219900,0,0
205984,1,0,-1,-1,-1,0,1219901,0,0
205985,1,0,-1,-1,-1,0,1219902,0,0
205986,1,0,-1,-1,-1,0,1219903,0,0
205987,1,0,-1,-1,-1,0,1219904,0,0
205988,1,0,-1,-1,-1,0,1219905,0,0
205989,1,0,-1,-1,-1,0,1219906,0,0
205990,1,0,-1,-1,-1,0,1219907,0,0
205991,1,0,-1,-1,-1,0,1219908,0,0
205992,1,0,-1,-1,-1,0,1219909,0,0
205993,1,0,-1,-1,-1,0,1219910,0,0
205994,1,0,-1,-1,-1,0,1219911,0,0
205995,1,0,-1,-1,-1,0,1219912,0,0
205996,1,0,-1,-1,-1,0,1219913,0,0
205997,1,0,-1,-1,-1,0,1219914,0,0
205998,1,0,-1,-1,-1,0,1219915,0,0
205999,1,0,-1,-1,-1,0,1219916,0,0
206000,1,0,-1,-1,-1,0,1219917,0,0
206001,1,0,-1,-1,-1,0,1219918,0,0
206002,1,0,-1,-1,-1,0,1219919,0,0
206003,1,0,-1,-1,-1,0,1219920,0,0
206004,1,0,-1,-1,-1,0,1219921,0,0
206005,1,0,-1,-1,-1,0,1219922,0,0
206006,1,0,-1,-1,-1,0,1219923,0,0
206007,1,0,-1,-1,-1,0,1219924,0,0
206008,1,0,-1,-1,-1,0,1219925,0,0
206009,1,0,-1,-1,-1,0,1219926,0,0
206010,1,0,-1,-1,-1,0,1219927,0,0
206011,1,0,-1,-1,-1,0,1219928,0,0
206012,1,0,-1,-1,-1,0,1219929,0,0
206013,1,0,-1,-1,-1,0,1219930,0,0
206014,1,0,-1,-1,-1,0,1219931,0,0
206015,1,0,-1,-1,-1,0,1219932,0,0
206016,1,0,-1,-1,-1,0,1219933,0,0
206017,1,0,-1,-1,-1,0,1219934,0,0
206018,1,0,-1,-1,-1,0,1219935,0,0
206019,1,0,-1,-1,-1,0,1219936,0,0
206020,1,0,-1,-1,-1,0,1219937,0,0
206021,1,0,-1,-1,-1,0,1219938,0,0
206022,1,0,-1,-1,-1,0,1219939,0,0
206023,1,0,-1,-1,-1,0,1219940,0,0
206024,1,0,-1,-1,-1,0,1219941,0,0
206025,1,0,-1,-1,-1,0,1219942,0,0
206026,1,0,-1,-1,-1,0,1219943,0,0
206027,1,0,-1,-1,-1,0,1219944,0,0
206028,1,0,-1,-1,-1,0,1219945,0,0
206029,1,0,-1,-1,-1,0,1219946,0,0
206030,1,0,-1,-1,-1,0,1219947,0,0
206031,1,0,-1,-1,-1,0,1219948,0,0
206032,1,0,-1,-1,-1,0,1219949,0,0
206033,1,0,-1,-1,-1,0,1219950,0,0
206034,1,0,-1,-1,-1,0,1219951,0,0
206035,1,0,-1,-1,-1,0,1219952,0,0
206036,1,0,-1,-1,-1,0,1219953,0,0
206037,1,0,-1,-1,-1,0,1219954,0,0
206038,0,0,0,-1,-1,0,1220381,0,0
206039,1,1,0,-1,-1,0,1220418,0,0
206050,1,0,0,120000,-1,0,1220533,0,0
206051,0,0,-1,-1,180000,1153,1220538,0,0
206053,0,0,0,900000,-1,0,1220560,0,0
206054,0,0,0,900000,-1,0,1220561,0,0
206055,0,0,0,900000,-1,0,1220562,0,0
206056,0,0,0,900000,-1,0,1220563,0,0
206057,0,0,0,900000,-1,0,1220564,0,0
206058,0,0,-1,0,3000,330,55884,0,0
206059,0,0,-1,0,3000,330,55884,0,0
206060,0,0,-1,0,3000,330,55884,0,0
206061,0,0,-1,0,3000,330,55884,0,0
206075,1,2,0,-1,-1,0,1220668,0,0
206081,1,1,0,-1,-1,0,1220707,0,0
206106,0,0,-1,-1,-1,0,402265,0,0
206167,0,0,-1,-1,-1,0,402265,0,0
206180,0,1,0,-1,-1,0,1220874,0,0
206185,0,1,0,-1,-1,0,1220987,0,0
206190,0,1,0,-1,-1,0,29418,0,0
206191,0,1,0,-1,-1,0,29418,0,0
206192,0,1,0,-1,-1,0,29418,0,0
206193,0,1,0,-1,-1,0,29418,0,0
206194,0,1,0,-1,-1,0,29414,0,0
206195,0,1,0,-1,-1,0,29418,0,0
206196,0,1,0,-1,-1,0,29418,0,0
206197,0,1,0,-1,-1,0,29418,0,0
206198,0,1,0,-1,-1,0,29418,0,0
206199,0,1,0,-1,-1,0,14829,0,0
206202,0,1,0,-1,-1,0,1220980,0,0
206203,0,0,-1,-1,-1,0,402265,0,0
206205,1,6,0,-1,-1,0,1221012,0,0
206220,0,0,-1,-1,-1,0,3366,0,0
206224,0,0,0,-1,-1,0,1221309,0,0
206227,0,0,-1,-1,-1,0,1221337,0,0
206232,0,0,-1,-1,-1,0,402265,0,0
206233,0,1,0,-1,-1,0,466513,0,0
206262,0,5,0,-1,-1,0,1221794,0,0
206271,0,0,-1,-1,-1,0,1222018,0,0
206279,0,0,-1,-1,-1,0,1222050,0,0
206299,0,0,0,50000,20000,1141,28200,0,0
206356,1,1,0,-1,-1,0,1223010,0,0
206491,2,1,0,-1,-1,0,1222974,0,0
206518,1,1,0,-1,-1,0,1222994,0,0
206665,2,1,0,-1,-1,0,461681,0,0
206666,3,1,0,-1,-1,0,1220650,0,0
206682,2,1,0,-1,-1,0,1220418,0,0
206688,1,2,0,-1,-1,0,1220668,0,0
206724,2,0,0,60000,-1,0,1220708,0,0
206728,2,1,0,-1,-1,0,1223341,0,0
206730,2,0,0,180000,-1,0,1219506,0,0
206765,0,0,-1,-1,-1,0,28800,0,0
206778,0,0,-1,1000,-1,0,1223689,0,0
206868,0,0,0,-1,-1,0,1227369,0,0
206871,1,0,0,5000,5000,2380,1223376,0,0
206872,1,0,0,5000,5000,2380,1223375,0,0
206875,1,0,0,5000,5000,2380,1223372,0,0
206876,1,0,0,5000,5000,2380,1223371,0,0
206877,1,0,0,5000,5000,2380,1223370,0,0
206878,1,0,0,5000,5000,2380,1223368,0,0
206879,1,0,0,5000,5000,2380,1223367,0,0
206880,1,0,0,5000,5000,2380,1220514,0,0
206881,1,0,0,5000,5000,2380,1223387,0,0
206882,1,0,0,5000,5000,2380,1223386,0,0
206883,1,0,0,5000,5000,2380,1223385,0,0
206884,1,0,0,5000,5000,2380,1223384,0,0
206885,1,0,0,5000,5000,2380,1223383,0,0
206886,1,0,0,5000,5000,2380,1223382,0,0
206887,1,0,0,5000,5000,2380,1223381,0,0
206888,1,0,0,5000,5000,2380,1223380,0,0
206889,1,0,0,5000,5000,2380,1223379,0,0
206890,1,0,0,5000,5000,2380,1219548,0,0
206891,1,0,0,5000,5000,2380,1223357,0,0
206892,1,0,0,5000,5000,2380,1223355,0,0
206893,1,0,0,5000,5000,2380,1223354,0,0
206894,1,0,0,5000,5000,2380,1223353,0,0
206895,1,0,0,5000,5000,2380,1223352,0,0
206896,1,0,0,5000,5000,2380,1223351,0,0
206897,1,0,0,5000,5000,2380,1223350,0,0
206898,1,0,0,5000,5000,2380,1223349,0,0
206899,1,0,0,5000,5000,2380,1223348,0,0
206900,1,0,0,5000,5000,2380,1219539,0,0
207245,0,0,-1,1000,-1,0,1224410,0,0
207246,0,0,-1,1000,-1,0,1224422,0,0
207262,0,0,-1,-1,-1,0,402265,0,0
207263,0,0,-1,-1,-1,0,402265,0,0
207264,0,0,-1,-1,-1,0,402265,0,0
207265,0,0,-1,-1,-1,0,402265,0,0
207266,0,0,-1,-1,-1,0,402265,0,0
207267,0,0,-1,-1,-1,0,402265,0,0
207268,0,0,-1,-1,-1,0,402265,0,0
207269,0,0,-1,-1,-1,0,402265,0,0
207270,0,0,-1,-1,-1,0,402265,0,0
207271,0,0,-1,-1,-1,0,402265,0,0
207272,0,0,-1,-1,-1,0,402265,0,0
207273,0,0,-1,-1,-1,0,402265,0,0
207274,0,0,-1,-1,-1,0,402265,0,0
207275,0,0,-1,-1,-1,0,402265,0,0
207276,0,0,-1,-1,-1,0,402265,0,0
207277,0,0,-1,-1,-1,0,402265,0,0
207278,0,0,-1,-1,-1,0,402265,0,0
207279,0,0,-1,-1,-1,0,402265,0,0
207280,0,0,-1,-1,-1,0,402265,0,0
207281,0,0,-1,-1,-1,0,402265,0,0
207282,0,0,-1,-1,-1,0,402265,0,0
207283,0,0,-1,-1,-1,0,402265,0,0
207284,0,0,-1,-1,-1,0,402265,0,0
207285,0,0,-1,-1,-1,0,402265,0,0
207286,0,0,-1,-1,-1,0,402265,0,0
207287,0,0,-1,-1,-1,0,402265,0,0
207288,0,0,-1,-1,-1,0,402265,0,0
207289,0,0,-1,-1,-1,0,402265,0,0
207290,0,0,-1,-1,-1,0,402265,0,0
207291,0,0,-1,-1,-1,0,402265,0,0
207292,0,0,-1,-1,-1,0,402265,0,0
207293,0,0,-1,-1,-1,0,402265,0,0
207294,1,6,0,-1,-1,0,1224607,0,0
207295,1,6,0,-1,-1,0,1224608,0,0
207296,1,6,0,-1,-1,0,1224609,0,0
207297,1,6,0,-1,-1,0,1224610,0,0
207298,1,6,0,-1,-1,0,1224611,0,0
207299,1,6,0,-1,-1,0,1224612,0,0
207300,1,6,0,-1,-1,0,1224613,0,0
207301,1,6,0,-1,-1,0,1224614,0,0
207302,1,6,0,-1,-1,0,1224615,0,0
207303,1,6,0,-1,-1,0,1224616,0,0
207304,1,6,0,-1,-1,0,1224617,0,0
207305,1,6,0,-1,-1,0,1224618,0,0
207306,1,6,0,-1,-1,0,1224619,0,0
207307,1,6,0,-1,-1,0,1224620,0,0
207308,1,6,0,-1,-1,0,1224621,0,0
207309,1,6,0,-1,-1,0,1224622,0,0
207310,1,6,0,-1,-1,0,1224623,0,0
207311,1,6,0,-1,-1,0,1224624,0,0
207312,1,6,0,-1,-1,0,1224625,0,0
207313,1,6,0,-1,-1,0,1224626,0,0
207314,1,6,0,-1,-1,0,1224627,0,0
207315,1,6,0,-1,-1,0,1224628,0,0
207316,1,6,0,-1,-1,0,1224629,0,0
207317,1,6,0,-1,-1,0,1224630,0,0
207318,1,6,0,-1,-1,0,1224631,0,0
207319,1,6,0,-1,-1,0,1224632,0,0
207320,1,6,0,-1,-1,0,1224633,0,0
207321,1,6,0,-1,-1,0,1224635,0,0
207322,1,6,0,-1,-1,0,1224636,0,0
207323,1,6,0,-1,-1,0,1224637,0,0
207324,1,6,0,-1,-1,0,1224638,0,0
207325,1,6,0,-1,-1,0,1224639,0,0
207334,0,0,-1,-1,-1,0,3366,0,0
207475,0,0,0,-1,-1,0,1225291,0,0
207508,0,5,0,-1,-1,0,1225438,0,0
207509,0,0,0,-1,-1,0,1225481,0,0
207510,0,0,-1,0,-1,11,1127,0,0
207511,0,0,-1,0,-1,11,1127,0,0
207512,0,0,-1,0,-1,11,1127,0,0
207616,0,0,-1,0,-1,11,1225769,0,0
207617,0,0,-1,0,-1,11,1225771,0,0
207618,0,0,-1,0,-1,11,1225772,0,0
207619,0,0,-1,0,-1,11,1225894,0,0
207620,0,0,-1,300000,-1,11,1225906,0,0
207621,0,0,-1,300000,-1,11,1225907,0,0
207623,0,0,-1,-1,-1,0,402265,0,0
207624,1,6,0,-1,-1,0,1225758,0,0
207625,0,0,-1,-1,-1,0,402265,0,0
207626,1,6,0,-1,-1,0,1225759,0,0
207627,0,0,-1,-1,-1,0,402265,0,0
207628,1,6,0,-1,-1,0,1225760,0,0
207629,0,0,-1,-1,-1,0,402265,0,0
207630,1,6,0,-1,-1,0,1225761,0,0
207631,0,0,-1,-1,-1,0,402265,0,0
207632,1,6,0,-1,-1,0,1225762,0,0
207633,0,0,-1,-1,-1,0,402265,0,0
207634,1,6,0,-1,-1,0,1225763,0,0
207660,0,0,0,-1,-1,0,1226001,0,0
207662,0,7,0,-1,-1,0,1225970,0,0
207668,0,0,-1,-1,-1,0,1225951,0,0
207669,0,0,-1,-1,-1,0,1225982,0,0
207670,0,0,-1,-1,-1,0,1226001,0,0
207674,0,0,0,14400000,-1,0,1226215,0,0
207675,0,0,-1,-1,-1,0,402265,0,0
207676,1,6,0,-1,-1,0,1226206,0,0
207677,0,0,-1,-1,-1,0,402265,0,0
207678,1,6,0,-1,-1,0,1226207,0,0
207679,0,0,-1,-1,-1,0,402265,0,0
207680,1,6,0,-1,-1,0,1226208,0,0
207681,0,0,-1,-1,-1,0,402265,0,0
207682,1,6,0,-1,-1,0,1226209,0,0
207683,0,0,-1,-1,-1,0,402265,0,0
207684,1,6,0,-1,-1,0,1226210,0,0
207685,0,0,-1,-1,-1,0,402265,0,0
207686,1,6,0,-1,-1,0,1226211,0,0
207687,0,0,-1,-1,-1,0,402265,0,0
207688,1,6,0,-1,-1,0,1226212,0,0
207689,0,0,-1,-1,-1,0,402265,0,0
207690,1,6,0,-1,-1,0,1226213,0,0
207697,0,5,0,-1,-1,0,1226310,0,0
207698,0,0,0,3000,-1,0,1226350,0,0
207719,0,0,0,-1,-1,0,1226396,0,0
207720,0,0,0,-1,-1,0,1226402,0,0
207755,0,1,0,-1,-1,0,1226557,0,0
207774,3,1,0,-1,-1,0,1223010,0,0
207775,0,1,0,-1,-1,0,29414,0,0
207776,0,1,0,-1,-1,0,14829,0,0
207777,0,0,-1,-1,-1,0,402265,0,0
207778,1,6,0,-1,-1,0,1226689,0,0
207779,0,0,-1,-1,-1,0,402265,0,0
207780,1,6,0,-1,-1,0,1226690,0,0
207791,0,0,0,-1,-1,0,1226800,0,0
207792,2,1,0,-1,-1,0,1226810,0,0
207813,0,0,-1,-1,-1,0,1227022,0,0
207814,0,0,0,-1,-1,0,1227019,0,0
207828,0,0,-1,-1,-1,0,1227080,0,0
207866,0,0,-1,-1,-1,0,3366,0,0
207915,0,1,0,-1,-1,0,1227397,0,0
207956,0,0,-1,-1,-1,0,402265,0,0
207957,1,6,0,-1,-1,0,1227723,0,0
207958,0,0,-1,-1,-1,0,402265,0,0
207959,1,6,0,-1,-1,0,1227724,0,0
208007,0,0,-1,-1,-1,0,402265,0,0
208013,0,0,-1,-1,-1,0,402265,0,0
208014,1,6,0,-1,-1,0,1228088,0,0
208023,0,1,0,-1,-1,0,28282,0,0
208026,1,1,0,-1,-1,0,1230595,0,0
208029,0,0,0,-1,-1,0,1228294,0,0
208036,0,0,-1,-1,-1,0,1228332,0,0
208191,2,1,0,-1,-1,0,1222994,0,0
208248,0,0,-1,-1,-1,0,402265,0,0
208250,1,6,0,-1,-1,0,1229305,0,0
208251,1,0,-1,0,3000,330,55884,0,0
208252,2,0,0,240000,5000,0,1229340,0,0
208260,0,0,-1,-1,-1,0,1229402,0,0
208587,1,6,0,-1,-1,0,1228025,0,0
208630,0,2,0,-1,-1,0,23719,0,0
208647,1,5,0,-1,-1,0,1230241,0,0
208661,0,0,0,8000,-1,0,1230583,0,0
208676,0,0,0,240000,-1,0,1229340,0,0
208677,0,0,-1,-1,-1,0,1230671,0,0
208684,0,0,-1,-1,-1,0,433,0,0
208724,2,0,0,120000,-1,0,1230942,0,0
208725,1,0,0,120000,30000,1141,1231874,0,0
208726,3,0,0,120000,30000,1141,1230944,0,0
208727,2,1,0,-1,-1,0,1232103,0,0
208756,1,0,0,120000,-1,0,1230980,0,0
208782,0,1,0,-1,-1,0,28282,0,0
208783,1,2,0,-1,-1,0,28414,0,0
208786,0,2,0,-1,-1,0,18112,0,0
208787,1,1,0,-1,-1,0,28282,0,0
208788,4,0,0,240000,5000,0,1229340,0,138415
208789,0,2,0,-1,-1,0,461695,0,0
208790,0,2,0,-1,-1,0,461695,0,0
208792,0,0,0,-1,-1,0,1231024,0,0
208852,0,0,0,-1,-1,0,1231091,0,0
208902,0,0,0,-1,-1,0,1231123,0,0
208934,3,2,0,-1,-1,0,1220711,0,0
208935,4,2,0,-1,-1,0,1231330,0,0
208940,1,1,0,-1,-1,0,1231382,0,0
209203,0,0,0,-1,-1,0,1221309,0,0
209207,1,1,0,-1,-1,0,1231507,0,0
209208,2,0,0,90000,-1,0,1231502,0,0
209220,1,2,0,-1,-1,0,1231547,0,0
209221,0,1,0,-1,-1,0,1231550,0,0
209222,4,2,0,-1,-1,0,1231548,0,0
209223,2,2,0,-1,-1,0,1231551,0,0
209224,2,1,0,-1,-1,0,1231553,0,0
209225,2,1,0,-1,-1,0,1231554,0,0
209226,0,0,-1,0,120000,4,1231578,0,0
209227,0,0,-1,-1,-1,0,402265,0,0
209228,1,6,0,-1,-1,0,1231583,0,0
209231,2,1,0,-1,-1,0,1231586,0,0
209235,2,0,0,-1,-1,0,1231588,0,0
209236,0,0,0,240000,-1,0,1229340,0,0
209237,0,0,0,-1,-1,0,1231589,0,0
209238,1,1,0,-1,-1,0,1232946,0,0
209240,2,0,0,80000,-1,0,1231604,0,0
209241,0,0,0,120000,-1,0,1231605,0,0
209243,0,0,-1,-1,-1,0,402265,0,0
209244,1,6,0,-1,-1,0,1231128,0,0
209245,0,0,-1,-1,-1,0,402265,0,0
209246,1,6,0,-1,-1,0,1231139,0,0
209247,0,0,-1,-1,-1,0,402265,0,0
209248,1,6,0,-1,-1,0,1231164,0,0
209249,2,1,0,-1,-1,0,1231620,0,0
209253,1,1,0,-1,-1,0,1231656,0,0
209280,3,1,0,-1,-1,0,1231628,0,0
209284,4,0,0,90000,-1,0,1231904,0,0
209285,0,0,0,0,60000,24,1237147,0,0
209288,0,1,0,-1,-1,0,1232044,0,0
209289,1,1,0,-1,-1,0,1232047,0,0
209319,0,0,-1,-1,-1,0,1232054,0,0
209327,1,0,0,-1,-1,0,1232057,0,0
209338,0,1,0,-1,-1,0,1232066,0,0
209344,0,0,-1,-1,-1,0,1232077,0,0
209346,0,0,-1,-1,-1,0,1232079,0,0
209349,0,0,-1,-1,-1,0,402265,0,0
209350,1,6,0,-1,-1,0,1232172,0,0
209351,0,0,-1,-1,-1,0,1232176,0,0
209357,3,1,0,-1,-1,0,1232150,0,0
209358,0,0,-1,-1,-1,0,1232193,0,0
209391,1,2,0,-1,-1,0,1232312,0,0
209394,3,0,0,120000,-1,0,1232322,0,0
209397,1,0,-1,-1,-1,0,1232349,0,0
209407,0,0,0,-1,-1,0,1232438,0,0
209417,3,0,0,120000,-1,0,1231612,0,0
209419,3,1,0,-1,-1,0,1231624,0,0
209420,4,0,0,120000,0,0,1231806,0,0
209421,3,0,0,10000,10000,0,1231681,0,0
209422,2,1,0,-1,-1,0,1231694,0,0
209423,3,1,0,-1,-1,0,1231698,0,0
209622,4,1,0,-1,-1,0,1232150,0,0
209658,0,0,0,5000,-1,0,1232989,0,0
209659,0,0,0,5000,-1,0,1232990,0,0
209822,1,0,-1,-1,-1,0,1232351,0,0
209823,1,0,-1,-1,-1,0,1232352,0,0
209824,1,0,-1,-1,-1,0,1232353,0,0
209825,1,0,-1,-1,-1,0,1232355,0,0
209826,0,0,-1,-1,-1,0,1232356,0,0
209874,2,0,0,90000,-1,0,1233908,0,0
209976,0,1,0,-1,-1,0,1234040,0,0
209990,1,1,0,-1,-1,0,1222994,0,0
209991,1,1,0,-1,-1,0,1222994,0,0
209993,1,1,0,-1,-1,0,1222994,0,0
209994,1,1,0,-1,-1,0,1222994,0,0
209995,1,1,0,-1,-1,0,1222997,0,0
209996,1,1,0,-1,-1,0,1222994,0,0
209997,1,1,0,-1,-1,0,1222994,0,0
210068,2,1,0,-1,-1,0,1231258,0,0
210071,3,1,0,-1,-1,0,1234299,0,0
210076,1,1,0,-1,-1,0,1234326,0,0
210169,0,0,-1,-1,-1,0,1234598,0,0
210246,3,2,0,-1,-1,0,1231254,0,0
210247,3,1,0,-1,-1,0,1232150,0,0
210249,1,1,0,-1,-1,0,1231267,0,0
210250,1,0,0,-1,-1,0,1227369,0,0
210254,2,2,0,-1,-1,0,1231289,0,0
210256,1,2,0,-1,-1,0,1231402,0,0
210258,2,1,0,-1,-1,0,1231417,0,0
210260,2,1,0,-1,-1,0,1232181,0,0
210265,2,1,0,-1,-1,0,1235351,0,0
210266,2,1,0,-1,-1,0,1235320,0,0
210325,0,1,0,-1,-1,0,1234805,0,0
210445,2,1,0,-1,-1,0,7219,0,0
210463,1,5,0,-1,-1,0,1234903,0,0
210502,0,0,-1,-1,-1,0,1235011,0,0
210515,0,0,0,-1,-1,0,1235126,0,0
210622,1,5,0,-1,-1,0,1232996,0,0
210747,3,1,0,-1,-1,0,1235681,0,0
210748,2,1,0,-1,-1,0,1232896,0,0
210777,0,1,0,-1,-1,0,1235777,0,0
211365,1,1,0,-1,-1,0,1236813,0,0
211398,0,0,-1,-1,-1,0,1237064,0,0
211405,0,0,-1,-1,-1,0,1237156,0,0
211418,3,0,0,120000,-1,0,1232322,0,0
211637,1,5,0,-1,-1,0,1221794,0,0
212078,0,0,-1,-1,-1,0,3366,0,0
212484,1,5,0,-1,-1,0,1234770,0,0
212548,0,0,-1,-1,-1,0,1241821,0,0
212753,0,0,0,-1,-1,0,1243356,0,0
212852,0,0,0,60000,-1,0,1243960,0,0
212932,0,0,-1,-1,-1,0,1249509,0,0
212968,0,0,-1,60000,60000,0,17038,0,0
212969,1,6,0,-1,-1,0,1244421,0,0
213000,0,0,0,-1,-1,0,1244625,0,0
213001,0,0,-1,0,120000,4,1244864,0,0
213002,0,0,-1,0,120000,4,1244865,0,0
213003,0,0,-1,0,120000,4,1244866,0,0
213004,0,0,-1,0,120000,4,1244867,0,0
213005,1,6,0,-1,-1,0,4508,0,0
213006,1,6,0,-1,-1,0,17556,0,0
213031,1,6,0,-1,-1,0,3174,0,0
213101,0,0,-1,0,3000,79,1245244,0,0
213102,0,0,-1,0,3000,79,1245249,0,0
