ID,Field_1_60_1_69876_000,Field_1_60_1_69876_001,Field_1_60_1_69876_002,Field_1_60_1_69876_003,Field_1_60_1_69876_004,Field_1_60_1_69876_005,Field_1_60_1_69876_006,Field_1_60_1_69876_007,Field_1_60_1_69876_008,Field_1_60_1_69876_009,Field_1_60_1_69876_010,Field_1_60_1_69876_011,Field_1_60_1_69876_012,Field_1_60_1_69876_013,Field_1_60_1_69876_014,Field_1_60_1_69876_015,Field_1_60_1_69876_016,Field_1_60_1_69876_017,Field_1_60_1_69876_018,Field_1_60_1_69876_019,Field_1_60_1_69876_020,Field_1_60_1_69876_021,Field_1_60_1_69876_022,Field_1_60_1_69876_023,Field_1_60_1_69876_024,Field_1_60_1_69876_025,Field_1_60_1_69876_026,Field_1_60_1_69876_027[0],Field_1_60_1_69876_027[1],Field_1_60_1_69876_028[0],Field_1_60_1_69876_028[1]
10938,74121,16765610,8408138,0,0,2100,0.1,1,0.1,0,0,0,0,0,4,0.7,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
10939,70693,14872548,4473143,4473143,0,0,0.4,0.7,1.5,0,0,0,0,0,0.3,0.85,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
10940,70696,8883872,10525293,10525293,0,0,0.2,0.7,1.5,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,2,1,30,1,0,0,0,0
10941,74125,15987699,8222551,8222551,0,0,0.2,0.7,1.5,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,2,1,30,1,0,0,0,0
10942,74126,16744759,9077599,9077599,0,0,0.2,0.7,1.5,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,2,1,30,1,0,0,0,0
10943,74127,16744759,9669732,9669732,0,0,0.2,0.7,1.5,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,2,1,30,1,0,0,0,0
10944,74128,16744759,9801574,9801574,0,0,0.2,0.7,1.5,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,2,1,30,1,0,0,0,0
10945,74129,11447215,10196329,10196329,0,0,0.2,0.7,1.5,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,2,1,30,1,0,0,0,0
10946,74130,16760214,9933158,9933158,0,0,0.2,0.7,1.5,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,2,1,30,1,0,0,0,0
10947,74131,16760214,9867365,9867365,0,0,0.2,0.7,1.5,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,2,1,30,1,0,0,0,0
10948,74132,16760214,9669987,9669987,0,0,0.2,0.7,1.5,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,2,1,30,1,0,0,0,0
10949,74133,16760214,9538402,9538402,0,0,0.2,0.7,1.5,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,2,1,30,1,0,0,0,0
10950,74134,14872548,6973004,6973004,0,0,0.2,0.7,1.5,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,2,1,30,1,0,0,0,0
10951,70693,14872548,2575681,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0
10952,70696,8883872,15852734,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0
10953,74125,15987699,7700846,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0
10954,74126,16744759,8818553,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0
10955,74127,16744759,10396296,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0
10956,74128,16761760,11448211,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0
10957,74129,11447215,14470820,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0
10958,74130,13221817,13549460,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0
10959,74131,16744759,13088907,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.5,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0
10962,74134,14872548,7304536,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0
10963,74146,4669800,0,0,0,1000,0.04,1,0.2,0,0,0,0,0,12,0.1,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0
10964,74146,8812916,0,0,0,2000,1,1,0.7,0,0,1,0,0,16,0.3,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
10965,74146,16777215,3878469,3878469,0,0,0.15,0.5,1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,11,2,1,16,1,0,0,0,0
10966,74145,4014976,0,0,0,1000,0.04,1,0.2,0,0,0,0,0,12,0.1,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0
10967,74145,15374940,0,0,0,2000,1,1,0.7,0,0,1,0,0,16,0.3,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
10968,74145,16744448,7754341,7754341,0,0,0.15,0.5,1,0,0,0,0,0,3,0.4,0,0,0,0,0,0,11,2,1,16,1,0,0,0,0
10969,74144,4870279,0,0,0,1000,0.04,1,0.2,0,0,0,0,0,16,0.1,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0
10970,74144,16748800,0,0,0,2000,1,1,0.7,0,0,1,0,0,16,0.3,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
10971,74144,16744448,7560304,7560304,0,0,0.15,0.5,1,0,0,0,0,0,3,0.4,0,0,0,0,0,0,11,2,1,16,1,0,0,0,0
10972,74143,8422838,0,0,0,1000,0.02,1,0.2,0,0,0,0,0,24,0.1,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0
10973,74143,16753664,0,0,0,2000,1,1,0.7,0,0,1,0,0,24,0.3,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
10974,74143,16742912,7560304,7560304,0,0,0.15,0.5,1,0,0,0,0,0,4,0.6,0,0,0,0,0,0,11,2,1,16,1,0,0,0,0
10975,74142,7117518,0,0,0,1000,0.02,1,0.2,0,0,0,0,0,24,0.1,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0
10976,74142,14074017,0,0,0,2000,1,1,0.7,0,0,1,0,0,24,0.1,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
10977,74142,16753408,7238025,7238025,0,0,0.1,0.5,1,0,0,0,0,0,3,0.7,0,0,0,0,0,0,11,2,1,16,1,0,0,0,0
10978,74141,4563199,0,0,0,1000,0.02,1,0.2,0,0,0,0,0,24,0.1,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0
10979,74141,12383487,0,0,0,2000,1,1,1,0,0,1,0,0,18,0.1,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
10980,74141,16772539,6980509,6980509,0,0,0.1,0.5,2,0,0,0,0,0,12,0.9,0,0,0,0,0,0,11,2,1,16,1,0,0,0,0
10981,74140,4572415,0,0,0,1000,0.02,1,0.2,0,0,0,0,0,24,0.1,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0
10982,74140,12383487,0,0,0,2000,1,1,1,0,0,1,0,0,18,0.1,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
10983,74140,16772539,6659771,6659771,0,0,0.1,0.5,2,0,0,0,0,0,12,0.9,0,0,0,0,0,0,11,2,1,16,1,0,0,0,0
10984,74139,5422020,0,0,0,1000,0.02,1,0.2,0,0,0,0,0,24,0.1,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0
10985,74139,15253375,0,0,0,2000,1,1,1,0,0,1,0,0,24,0.1,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
10986,74139,16755712,7578269,7578269,0,0,0.1,0.5,2,0,0,0,0,0,2,0.7,0,0,0,0,0,0,11,2,1,16,1,0,0,0,0
10987,74138,5618102,0,0,0,1000,0.03,1,0.2,0,0,0,0,0,24,0.1,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0
10988,74138,16036447,0,0,0,2000,1,1,1,0,0,1,0,0,7,0.3,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
10989,74138,16755712,7775126,7775126,0,0,0.1,0.5,2,0,0,0,0,0,3,0.5,0,0,0,0,0,0,11,2,1,16,1,0,0,0,0
10990,74137,4823697,0,0,0,1000,0.03,1,0.2,0,0,0,0,0,6,0.1,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0
10991,74137,13996613,0,0,0,2000,1,1,0.7,0,0,1,0,0,16,0.3,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
10992,74137,16752128,6654589,6654589,0,0,0.2,0.5,1,0,0,0,0,0,3,0.4,0,0,0,0,0,0,11,2,1,16,1,0,0,0,0
10993,74136,5695,1050,0,0,1000,0.1,1,0.2,0,0,0,0,0,6,0.1,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0
10994,74136,2120595,0,0,0,2000,1,1,0.7,0,0,1,0,0,16,0.3,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
10995,74136,15266303,4665,4665,0,0,0.3,0.5,2,0,0,0,0,0,1,0.9,0,0,0,0,0,0,11,2,1,16,1,0,0,0,0
10996,74135,5695,0,0,0,1000,0.01,1,0.2,0,0,0,0,0,12,0.1,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0
10997,74135,2120595,0,0,0,2000,1,1,0.7,0,0,1,0,0,16,0.3,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
10998,74135,15266303,3369,3369,0,0,0.3,0.5,2,0,0,0,0,0,1,0.9,0,0,0,0,0,0,11,2,1,16,1,0,0,0,0
10999,74159,16762760,14576473,0,0,1000,1,1,0.7,0,0,0,0,0,13,0.9,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11000,74159,16761994,16761994,0,0,2000,16.25,1,1.1,0,140,0.25,150,0,1,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
11001,74159,16754550,4270141,4270141,0,0,0.3,1,1.875,0,0,0,0,0,2.75,0.6,0,0,0,0,0,0,11,2,1,25,1.25,0,0,0,0
11002,74158,16760693,14515039,0,0,1000,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11003,74158,16758907,16758907,0,0,2000,15,1,0.8,0,140,0,0,0,1,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
11004,74158,16749917,4598590,4598590,0,0,0.2,1,2,0,0,0,0,0,3,0.5,0,0,0,0,0,0,11,2,1,30,1,0,0,0,0
11005,74157,16749917,16772825,0,0,500,0.1,1,0.15,0,0,0.6,800,0,1,0.4,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11006,74157,16745492,16745492,0,0,2000,20,1,0.7,0,140,1,600,0,0.6,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
11007,74157,16749917,7357277,7357277,0,0,0.2,1,2,0,0,0,0,0,3,0.5,0,0,0,0,0,0,11,2,1,20,1,0,0,0,0
11008,74156,16749917,16773081,0,0,500,0.1,1,0.15,0,0,0.6,800,0,3,0.4,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11009,74156,16745492,16745492,0,0,2000,20,1,0.7,0,140,1,600,0,1,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
11010,74156,16749917,6966371,6966371,0,0,0.2,1,2,0,0,0,0,0,3,0.5,0,0,0,0,0,0,11,2,1,20,1,0,0,0,0
11011,74155,16751713,15461849,0,0,500,0.1,1,0.15,0,0,0.6,800,0,3,0.4,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11012,74155,16751616,16751616,0,0,2000,20,1,0.7,0,140,1,600,0,0.6,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
11013,74155,16751713,6315376,6315376,0,0,0.2,1,2,0,0,0,0,0,3,0.5,0,0,0,0,0,0,11,2,1,20,1,0,0,0,0
11014,74154,15773564,10015952,0,0,500,0.1,1,0.15,0,0,0.6,800,0,3,0.9,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11015,74154,16754176,16754176,0,0,2000,20,1,0.6,0,140,1,0,0,0.6,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11016,74154,15773564,5729661,5729661,0,0,0.2,0.7,2,0,0,0,0,0,3,0.6,0,0,0,0,0,0,11,2,1,20,1,0,0,0,0
11017,74153,14466199,8442595,0,0,500,0.1,1,0.15,0,0,0.6,800,0,3,0.9,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11018,74153,16756992,16758528,0,0,2000,20,1,0.6,0,140,1,0,0,0.6,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11019,74153,14466199,5014668,5014668,0,0,0.15,0.7,2,0,0,0,0,0,2,0.7,0,0,0,0,0,0,11,2,1,20,1,0,0,0,0
11020,74152,16756296,9211520,0,0,500,0.1,1,0.15,0,0,0.6,800,0,3,0.9,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11021,74152,16750592,16750592,0,0,2000,20,1,0.6,0,140,1,600,0,0.6,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
11022,74152,16756296,5146500,5146500,0,0,0.1,1,2,0,0,0,0,0,2,0.9,0,0,0,0,0,0,11,2,1,20,1,0,0,0,0
11023,74151,16755261,8814710,0,0,500,0.1,1,0.15,0,0,0.6,800,0,3,0.9,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11024,74151,16750848,16750848,0,0,2000,20,1,0.64,0,140,1,600,0,0.6,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
11025,74151,16755261,5343104,5343104,0,0,0.1,1,2,0,0,0,0,0,2,0.9,0,0,0,0,0,0,11,2,1,20,1,0,0,0,0
11026,74150,15573316,8285545,0,0,500,0.1,1,0.15,0,0,0.6,800,0,3,0.9,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11027,74150,16751616,16751616,0,0,2000,20,1,0.7,0,0,1,0,0,3,0.1,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
11028,74150,15573316,3688782,3688782,0,0,0.3,1,2,0,0,0,0,0,2,0.9,0,0,0,0,0,0,11,2,1,40,2,0,0,0,0
11029,74149,13342308,5715287,0,0,500,0.1,1,0.3,0,0,0.6,800,0,3,0.9,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11030,74149,15983024,15983024,0,0,2000,20,1,1,0,-100,1,0,0,12,0.7,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
11031,74149,13342308,2168102,2168102,0,0,0.4,1,2,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,2,1,40,2,0,0,0,0
11032,74148,16769733,12925259,0,0,2100,1,1,0.6,0,0,0,0,0,13,0.9,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11033,74148,15983024,15294816,0,0,2000,20,1,2,0,-100,1,0,0,24,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
11034,74148,16769733,3022133,3022133,0,0,0.4,1,3,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,2,1,40,2,0,0,0,0
11035,74147,16769733,16727629,0,0,2100,1,1,0.6,0,0,0,0,0,13,0.9,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11036,74147,15983024,14957384,0,0,2000,20,1,2,0,-100,1,0,0,24,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
11037,74147,16769733,3285050,3285050,0,0,0.4,1,3,0,0,0,0,0,2,0.9,0,0,0,0,0,0,11,2,1,40,2,0,0,0,0
11065,74180,8106590,8106590,0,0,2000,1,1,1,0,0,0,0,0,21.5,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11066,74180,9559770,3632704,3632704,0,0,1,1,1,0,0,0,0,0,1,0.8,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11067,74179,8567140,8567140,0,0,2000,1,1,1,0,0,0,0,0,20.666666,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11068,74179,16772682,3830596,3830596,0,0,1,1,1,0,0,0,0,0,1,0.4,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11069,74178,9224811,9224811,0,0,2000,1,1,1,0,0,0,0,0,19.5,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11070,74178,16764746,4225864,4225864,0,0,1,1,1,0,0,0,0,0,3,0.4,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11071,74177,10014324,10014324,0,0,2000,1,1,1,0,0,0,0,0,18,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11072,74177,16764746,4294729,4294729,0,0,1,1,1,0,0,0,0,0,3,0.4,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11073,74176,10606202,10606202,0,0,2000,1,1,1,0,0,0,0,0,17,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11074,74176,16764746,6071393,6071393,0,0,1,1,1,0,0,1,0,0,3,0.5,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11075,74175,11724679,11724679,0,0,2000,1,1,1,0,0,0,0,0,15,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11076,74175,16772682,6071393,6071393,0,0,1,1,1,0,0,1,0,0,3,0.5,0,0,0,0,0,0,11,2,1,100,1,0,0,0,0
11077,74174,13369242,13369242,0,0,2000,1,1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11078,74174,16772682,6400870,6400870,0,0,1,1,1,0,0,0,0,0,3,0.5,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11079,74173,11132544,11132544,0,0,2000,1,1,1,0,0,0,0,0,16,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11080,74173,16764746,5214550,5214550,0,0,1,1,1,0,0,0,0,0,2,0.65999997,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11081,74172,10540666,10540666,0,0,2000,1,1,1,0,0,0,0,0,17,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11082,74172,16764746,4885074,4885074,0,0,1,0.7,1,0,0,0,0,0,1.6666666,0.7,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11083,74171,9751153,9751153,0,0,2000,1,1,1,0,0,0,0,0,18.5,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11084,74171,16764746,4489548,4489548,0,0,1,1,1,0,0,0,0,0,1,0.75,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11085,74170,9159018,9159018,0,0,2000,1,1,1,0,0,0,0,0,19.5,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11086,74170,9559770,4160072,4160072,0,0,1,1,1,0,0,0,0,0,1,0.8,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11087,74169,6725199,6725199,0,0,2000,1,1,1,0,0,0,0,0,24,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11088,74169,9559770,2907703,2907703,0,0,1,1,1,0,0,0,0,0,2,0.7,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11089,71608,9559770,2907703,2907703,0,0,0.15,1,1,0,0,0,0,0,2,0.7,0,0,0,0,0,0,11,2,1,100,1,0,0,0,0
11090,71609,9559770,6191944,6191944,0,0,0.15,1,1,0,0,0,0,0,1,0.8,0,0,0,0,0,0,11,2,1,100,1,0,0,0,0
11091,71610,16764746,8819286,8819286,0,0,0.1,0.7,1,0,0,0,0,0,2,0.65999997,0,0,0,0,0,0,11,2,1,100,1,0,0,0,0
11092,71611,16772682,11906406,11906406,0,0,0.1,0.7,1,0,0,0,0,0,3,0.5,0,0,0,0,0,0,11,2,1,100,1,0,0,0,0
11093,71612,16772682,9673050,9673050,0,0,0.1,0.7,1,0,0,1,0,0,3,0.5,0,0,0,0,0,0,11,2,1,100,1,0,0,0,0
11094,71613,16764746,7439694,7439694,0,0,0.1,0.7,1,0,0,0,0,0,3,0.4,0,0,0,0,0,0,11,2,1,100,1,0,0,0,0
11095,71614,9559770,4746816,4746816,0,0,0.15,1,1,0,0,0,0,0,1,0.8,0,0,0,0,0,0,11,2,1,100,1,0,0,0,0
11096,73880,16764746,6980172,6980172,0,0,0.15,0.7,1,0,0,0,0,0,1,0.75,0,0,0,0,0,0,11,2,1,100,1,0,0,0,0
11097,73881,16764746,8096594,8096594,0,0,0.15,0.7,1,0,0,0,0,0,1.6666666,0.7,0,0,0,0,0,0,11,2,1,100,1,0,0,0,0
11098,73882,16764746,8162386,8162386,0,0,0.1,0.7,1,0,0,1,0,0,3,0.5,0,0,0,0,0,0,11,2,1,100,1,0,0,0,0
11099,73883,16764746,6257480,6257480,0,0,0.1,0.7,1,0,0,0,0,0,3,0.4,0,0,0,0,0,0,11,2,1,100,1,0,0,0,0
11100,73884,16772682,5403716,5403716,0,0,0.15,1,1,0,0,0,0,0,1,0.4,0,0,0,0,0,0,11,2,1,100,1,0,0,0,0
11101,74192,9085307,9085307,0,0,2000,1,1,1,0,0,0,0,0,21.5,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11102,74192,9559770,4746816,4746816,0,0,1,1,1,0,0,0,0,0,1,0.8,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11103,74191,9741690,9741690,0,0,2000,1,1,1,0,0,0,0,0,20.666666,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11104,74191,16772682,5403716,5403716,0,0,1,1,1,0,0,0,0,0,1,0.4,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11105,74190,10726264,10726264,0,0,2000,1,1,1,0,0,0,0,0,19.5,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11106,74190,16764746,6257480,6257480,0,0,1,1,1,0,0,0,0,0,3,0.4,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11107,74189,11907958,11907958,0,0,2000,1,1,1,0,0,0,0,0,18,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11108,74189,16764746,7439694,7439694,0,0,1,1,1,0,0,0,0,0,3,0.4,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11109,74188,12695669,12695669,0,0,2000,1,1,1,0,0,0,0,0,17,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11110,74188,16764746,8162386,8162386,0,0,1,1,1,0,0,1,0,0,3,0.5,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11111,74187,14336626,14336626,0,0,2000,1,1,1,0,0,0,0,0,15,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11112,74187,16772682,9673050,9673050,0,0,1,1,1,0,0,1,0,0,3,0.5,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11113,74186,16765550,16765550,0,0,2000,1,1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11114,74186,16772682,11906406,11906406,0,0,1,1,1,0,0,0,0,0,3,0.5,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11115,74185,13483379,13483379,0,0,2000,1,1,1,0,0,0,0,0,16,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11116,74185,16764746,8819286,8819286,0,0,1,1,1,0,0,0,0,0,2,0.65999997,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11117,74184,12695669,12695669,0,0,2000,1,1,1,0,0,0,0,0,17,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11118,74184,16764746,8096594,8096594,0,0,1,1,1,0,0,0,0,0,1.6666666,0.7,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11119,74183,11448439,11448439,0,0,2000,1,1,1,0,0,0,0,0,18.5,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11120,74183,16764746,6980172,6980172,0,0,1,1,1,0,0,0,0,0,1,0.75,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11121,74182,10595192,10595192,0,0,2000,1,1,1,0,0,0,0,0,19.5,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11122,74182,9559770,6191944,6191944,0,0,1,1,1,0,0,0,0,0,1,0.8,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11123,74181,7050367,7050367,0,0,2000,1,1,1,0,0,0,0,0,24,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11124,74181,9559770,2907703,2907703,0,0,1,1,1,0,0,0,0,0,2,0.7,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
11125,74204,14743551,8039554,0,0,1600,0.1,1,0.1,0,0,0,0,0,0.5,0.9,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11126,74204,6206084,6206084,0,0,1500,0.1,1,0.7,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11128,74203,16773576,8500100,0,0,1600,0.1,1,0.1,0,0,0,0,0,2,0.95,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11129,74203,12567147,12567147,0,0,1500,0.1,1,0.7,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11131,74202,16773576,9158023,0,0,1600,0.1,1,0.1,0,0,0,0,0,10,0.95,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11132,74202,12567147,12567147,0,0,1500,0.1,1,0.7,0,0,0,0,0,6,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11134,74201,16773576,10013323,0,0,1600,0.1,1,0.1,0,0,0,0,0,2,0.95,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11135,74201,11730829,11730829,0,0,1500,0.1,1,0.7,0,0,0,0,0,6,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11137,74200,16776416,10539917,0,0,1600,0.1,1,0.1,0,0,0,0,0,1,0.95,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11138,74200,11730829,11730829,0,0,1500,0.1,1,0.7,0,0,0,0,0,6,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11140,74199,14743551,11658642,0,0,1600,0.1,1,0.1,0,0,0,0,0,2,0.95,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11141,74199,10485602,10485602,0,0,1500,0.1,1,0.7,0,0,0,0,0,8.4,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11143,74198,14743551,13369242,0,0,1600,0.1,1,0.1,0,0,0,0,0,5,0.95,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11144,74198,8781603,8781603,0,0,1500,0.1,1,0.7,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11146,74197,16773576,11066255,0,0,1600,0.1,1,0.1,0,0,0,0,0,5,0.95,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11147,74197,11394643,11394643,0,0,1500,0.1,1,0.7,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11149,74196,16773576,10539917,0,0,1600,0.1,1,0.1,0,0,0,0,0,5,0.95,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11150,74196,12047967,12047967,0,0,1500,0.1,1,0.7,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11152,74195,16773576,9684361,0,0,1600,0.1,1,0.1,0,0,0,0,0,5,0.95,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
11153,74195,13027953,13027953,0,0,1500,0.1,1,0.7,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
11155,74194,14743551,9092231,0,0,1600,0.1,1,0.1,0,0,0,0,0,0.5,0.9,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0
