ID,Pos[0],Pos[1],Pos[2],Rot[0],Rot[1],Rot[2]
244736,7928.8916,-6652.108,51.155693,0,0,0
244737,7920.98,-6671.816,47.720497,0,0,0
244738,7964.3706,-6675.608,55.252155,0,0,0
244739,7417.565,-6499.7173,18.52195,0,0,0
244740,7397.3325,-6484.9688,18.472763,0,0,0
244741,7399.818,-6497.155,18.31814,0,0,0
244742,7354.0747,-6483.4097,22.575949,0,0,0
244743,7360.7847,-6474.2153,23.14325,0,0,0
244744,7273.547,-6621.0103,32.708843,0,0,0
244745,7354.9243,-6646.682,16.636847,0,0,0
244746,7068.8193,-6462.2188,21.277746,0,0,0
244747,7090.408,-6461.7085,18.0932,0,0,0
244748,7030.0425,-6479.3525,20.243689,0,0,0
244749,6961.9653,-6465.4478,22.053522,0,0,0
244750,6952.922,-6452.1304,21.693823,0,0,0
244751,6934.3203,-6464.252,21.049057,0,0,0
244752,6944.741,-6626.8213,15.437001,0,0,0
244753,6897.4126,-6614.627,18.552395,0,0,0
244756,-10759.064,-749.90625,85.94671,0,0,176.01964
244757,-10762.158,-749.691,85.9871,0,0,174.72809
244760,-10769.766,-744.86115,86.984856,0,0,317.54276
244761,-10766.703,-747.6632,88.08604,0,0,318.78217
244764,-10759.979,-747.13196,89.04134,0,0,8.743713
244765,-10787.158,-754.8264,90.95638,0,0,107.51588
244772,-10800.81,-772.56946,87.90158,0,0,288.06033
244773,-10798.757,-778.86456,88.895966,0,0,339.52478
244774,-10807.232,-743.3507,87.25274,0,0,328.12537
244775,-10803.592,-745.61456,87.25274,0,0,328.1654
244776,-10838.689,-706.11804,87.916794,0,0,33.95771
244777,-10833.564,-702.6667,87.916794,0,0,34.013916
244790,-10755.373,-753.0156,85.88584,0,0,0
244791,-10755.558,-747.4757,85.88584,0,0,0
244792,-10755.268,-742.61804,85.88584,0,0,0
244793,-10755.395,-757.7639,85.88584,0,0,0
244794,-10755.176,-738.36456,85.88584,0,0,0
244795,-10755.026,-762.8403,86.667305,0,0,0
244796,-10754.606,-734.13196,86.667305,0,0,0
244797,-10754.708,-767.0781,87.824425,0,0,0
244798,-10745.219,-750.74304,85.86761,0,0,0
244799,-10744.755,-754.1285,85.86761,0,0,0
244800,-10745.064,-747.49304,85.86761,0,0,0
244801,-10744.806,-757.8403,87.27564,0,0,0
244802,-10744.7,-743.7031,85.9213,0,0,0
244803,-10744.505,-761.033,87.80613,0,0,0
244804,-10744.382,-740.29865,86.10638,0,0,0
244805,-10744.498,-764.2552,87.77093,0,0,0
244806,-10744.063,-737.0156,86.145004,0,0,0
244807,-10739.686,-764.0174,87.797005,0,0,0
244808,-10740.196,-760.98785,87.49454,0,0,0
244809,-10740.46,-758.0972,87.12737,0,0,0
244810,-10740.679,-754.01215,86.52629,0,0,0
244811,-10740.473,-750.53644,86.09557,0,0,0
244812,-10740.599,-747.52954,85.88907,0,0,0
244813,-10740.436,-743.9184,85.854996,0,0,0
244814,-10740.304,-740.67017,85.94048,0,0,0
244815,-10739.946,-737.5868,86.06151,0,0,0
244816,-10761.276,-751.97394,88.73247,0,0,0
244865,-10754.781,-779.8333,87.68089,0,0,0
244866,-10756.143,-784.4948,87.43684,0,0,0
244867,-10757.212,-788.71356,87.504395,0,0,0
244868,-10758.259,-793.29865,88.012184,0,0,0
244869,-10759.25,-797.8733,88.7331,0,0,0
244870,-10761.024,-802.2847,89.298676,0,0,0
244871,-10762.504,-806.7205,89.519615,0,0,0
244872,-10764.547,-810.8958,89.33204,0,0,0
244873,-10754.366,-724.2535,87.57777,0,0,0
244874,-10755.045,-718.86115,87.68589,0,0,0
244875,-10756.401,-714.158,87.486595,0,0,0
244876,-10757.661,-709.5,87.08402,0,0,0
244877,-10758.698,-705.77954,86.71627,0,0,0
244878,-10759.958,-701.67883,86.22452,0,0,0
244879,-10761.453,-696.97394,85.42372,0,0,0
244880,-10762.946,-692.59894,84.81516,0,0,0
244881,-10746.504,-718.42706,87.37527,0,0,0
244882,-10747.196,-715.4965,87.37316,0,0,0
244883,-10747.728,-712.61804,87.27648,0,0,0
244884,-10748.754,-709.36115,87.11469,0,0,0
244885,-10749.629,-706.0833,86.90442,0,0,0
244886,-10750.357,-703.48267,86.721,0,0,0
244887,-10751.111,-700.7118,86.44097,0,0,0
244888,-10752.368,-697.5868,85.99027,0,0,0
244889,-10753.248,-695.0208,85.51042,0,0,0
244890,-10742.278,-717.46875,87.21242,0,0,0
244891,-10743.264,-714.63715,87.18213,0,0,0
244892,-10743.92,-711.6198,87.08272,0,0,0
244893,-10744.962,-708.7552,86.95466,0,0,0
244894,-10746.087,-705.72394,86.7747,0,0,0
244895,-10746.893,-703.1389,86.56448,0,0,0
244896,-10747.868,-700.3906,86.25006,0,0,0
244897,-10749.024,-697.21704,85.73495,0,0,0
244898,-10749.853,-694.5573,85.2756,0,0,0
244899,-10750.967,-810.03125,90.50999,0,0,3.4194336
244900,-10750.172,-807.85767,90.55258,0,0,3.4194336
244901,-10749.37,-805.2639,90.45709,0,0,3.4194336
244902,-10748.411,-802.934,90.301056,0,0,3.4194336
244903,-10747.686,-800.3472,89.99717,0,0,3.4194336
244904,-10746.998,-797.73267,89.62442,0,0,3.4194336
244905,-10746.232,-795.21875,89.23057,0,0,3.4194336
244906,-10745.884,-792.6667,88.90944,0,0,3.4194336
244907,-10745.326,-790.2465,88.67063,0,0,3.4194336
244908,-10744.12,-811.9809,90.65452,0,0,0
244909,-10743.558,-809.9983,90.52,0,0,0
244910,-10742.569,-807.3976,90.27411,0,0,0
244911,-10742.058,-804.99133,89.952034,0,0,0
244912,-10741.257,-802.2899,89.54734,0,0,0
244913,-10740.516,-799.63367,89.14284,0,0,0
244914,-10739.694,-796.8108,88.88883,0,0,0
244915,-10739.339,-794.57465,88.76837,0,0,0
244916,-10738.788,-792.533,88.72293,0,0,0
244917,-10765.031,-747.1024,89.354576,0,0,129.41093
244918,-10763.031,-749.97394,88.10685,0,0,353.2865
244919,-10791.636,-714.1233,120.97648,0,0,133.94202
244920,-10795.198,-710.4219,123.40543,0,0,133.9044
244922,-10788.172,-751.61456,90.57936,0,0,107.52493
244923,8004.711,-6721.53,54.743202,0,0,0
244924,8004.21,-6701.3975,54.49147,0,0,0
244925,7992.7056,-6691.557,53.824055,0,0,0
244926,7992.963,-6678.625,51.698406,0,0,0
244927,8022.665,-6681.2085,57.4226,0,0,0
244928,8010.7363,-6744.9062,55.288715,0,0,0
244929,8008.31,-6689.1753,54.686565,0,0,0
244930,7998.395,-6713.0645,53.839283,0,0,0
244931,8013.9517,-6733.941,56.720722,0,0,0
244933,7826.7466,-6613.231,26.721478,0,0,0
244934,7660.0435,-6626.903,13.633793,0,0,0
244936,7689.153,-6563.0415,12.911048,0,0,0
244937,7482.1685,-6592.8804,9.635746,0,0,0
244939,7467.9395,-6543.066,9.760343,0,0,0
244940,7325.561,-6553.243,11.122816,0,0,0
244943,7053.5044,-6532.9897,9.954254,0,0,0
244944,-10762.393,-749.7274,88.11582,0,0,177.49957
244945,-10766.926,-744.7969,89.67535,0,0,224.40329
244946,7903.634,-6710.849,41.399517,0,0,0
244947,-10777.221,-749.0799,86.42861,0,0,177.49957
244948,-10809.234,-768.5608,88.05536,0,0,0
244949,-10792.379,-769.8524,88.89399,0,0,0
244950,-10788.785,-777.16144,89.092224,0,0,0
244951,-10826.181,-761.98956,89.146866,0,0,0
244952,-10789.186,-729.3976,88.02067,0,0,0
244953,-10785.075,-739.7483,87.67496,0,0,0
244955,-10797.518,-730.8768,88.15351,0,0,0
244956,-10813.692,-723.30383,87.43734,0,0,0
244957,-10824.396,-732.8542,86.83077,0,0,0
244958,-10803.41,-734.6632,87.910286,0,0,0
244959,-10797.888,-717.54517,88.038,0,0,0
244961,-10766.703,-747.6632,88.08604,0,0,322.0055
244962,-10765.672,-748.46875,88.19216,0,0,321.87347
244972,-481.68057,982.44446,350.8848,0,0,41.547516
244973,-466.38196,993.01044,350.88022,0,0,213.91605
244974,-484.88196,980.9167,352.48468,0,0,40.68152
244975,-471.6875,999.65625,350.91626,0,0,234.32507
244976,-469.62848,987.23267,350.87396,0,0,197.02132
244977,-476.967,996.1597,350.94034,0,0,243.11176
244978,-462.14584,999.2309,353.88782,0,0,218.8331
244979,-475.33853,988.61115,352.66287,0,0,219.9649
244980,-470.1979,991.1649,353.88782,0,0,217.82173
244981,-484.32986,980.19446,354.15076,0,0,337.9397
245093,-10542.754,974.09894,40.40907,0,0,315.40146
245094,-10541.504,972.86633,40.433033,0,0,315.4753
245138,-10534.755,983.309,44.166946,0,0,220.51163
245267,-10594.139,1025.2709,33.565178,0,0,347.5894
245268,-10573.895,1020.816,38.452366,0,0,346.29468
245269,-10592.703,1022.1424,34.33674,0,0,347.57178
245270,-10572.484,1017.6875,37.251923,0,0,347.58936
245273,-10595.276,1025.2639,33.179375,0,0,347.5927
245274,-10575.026,1020.809,36.094555,0,0,347.59155
245275,-10585.151,1023.0364,33.90264,0,0,347.59286
245276,-10582.596,1019.9149,35.060013,0,0,347.57428
245277,-10597.505,1025.5416,33.565178,0,0,347.5907
245278,-10577.259,1021.0868,38.452366,0,0,346.29468
245279,-10599.203,1024.342,33.565178,0,0,347.5888
245280,-10578.96,1019.8871,38.452366,0,0,346.29468
245281,-10598.707,1027.9185,33.565178,0,0,347.5888
245282,-10578.464,1023.4636,38.452366,0,0,346.29468
245285,-10597.114,994.6632,35.484623,0,0,0
245286,-10539.301,1015.2292,42.86137,0,0,323.61383
245290,-10529.02,1008.1077,43.459503,0,0,325.29077
245302,-10529.141,1004.3958,44.785645,0,0,45.75421
245303,-10540.672,1014.934,44.234592,0,0,26.997791
245304,-10538.096,1016.2465,44.385822,0,0,26.971436
245307,-10542.033,1017.1493,42.86137,0,0,325.30023
245308,-10531.738,1010.0208,43.459503,0,0,325.27988
245309,-10527.578,1006,44.632053,0,0,45.801605
245310,-10544.207,1016.7778,42.86137,0,0,325.3108
245311,-10533.922,1009.6528,43.459503,0,0,325.28787
245312,-10542.172,1020.382,42.86137,0,0,325.25473
245313,-10531.891,1013.257,43.459503,0,0,325.27768
245314,-10534.268,1009.3316,44.473873,0,0,0
245315,-10528.321,1008.8143,43.803333,0,0,0
245316,-10534.245,983.76215,44.00362,0,0,205.32764
245317,-10538.448,981.8785,47.427254,0,0,200.5774
245318,-10530.069,987.3125,44.19303,0,0,221.85632
245319,-10527.877,992.7118,43.785183,0,0,226.2954
245320,-10530.585,989.8785,44.026295,0,0,208.90642
245321,-10535.58,988.4583,44.029446,0,0,198.90593
245322,-10546.745,984.34375,40.75251,0,0,174.86987
245324,-10561.785,983.88544,51.64587,0,0,0
245325,-10535.643,987.2274,44.059025,0,0,0
245327,-10529.02,1008.1077,43.459503,0,0,326.87433
245328,-10524.326,1005.0452,42.974415,0,0,326.87433
245330,-10531.738,1010.0208,43.459503,0,0,325.66138
245331,-10528.013,1007.4757,43.19827,0,0,325.66138
245338,-10596.538,988.9705,36.882923,0,0,353.37097
245339,-10527.903,994.4375,43.785183,0,0,226.2954
245340,-10530.611,991.6042,44.026295,0,0,208.91257
245341,-10535.604,990.184,44.029446,0,0,198.907
245342,-10546.771,986.06946,40.75251,0,0,174.86987
245343,-10526.386,992.08856,43.785183,0,0,226.29541
245344,-10529.098,989.2552,44.026295,0,0,208.91257
245345,-10534.087,987.8351,44.029446,0,0,198.90999
245346,-10545.254,983.7205,40.75251,0,0,174.86987
245347,-10537.599,982.90454,44.69258,0,0,4.099625
245348,-10532.864,983.2014,44.613472,0,0,37.48291
245356,-10534.929,988.5208,46.74888,0,0,249.48679
245357,-10540.413,973.43054,40.34676,0,0,0
245358,-10538.677,973.73785,40.27078,0,0,65.64707
245359,-10537.969,975.30206,40.691128,0,0,65.47003
245360,-10547.849,979.0035,41.466457,0,0,36.727234
245361,-10547.016,979.625,41.628162,0,0,36.598846
245363,-10535.854,976.3802,45.017166,0,0,4.3342896
245364,-10537.066,982.9427,44.66391,0,0,17.385498
245366,-10535.441,987.28644,46.74888,0,0,249.7103
245367,-10540.413,973.43054,40.34676,0,0,0
245381,-10596.094,988.9358,36.90224,0,0,355.53088
245382,-10595.254,999.875,35.399097,0,0,346.9037
245383,-10594.316,999.691,35.552876,0,0,348.89465
245384,-10538.677,973.73785,42.94765,0,0,180.37346
245385,-10554.127,973.63715,60.040607,0,0,155.14532
245386,-10547.849,979.0035,44.14333,0,0,192.00298
245387,-10559.297,976.56946,60.190388,0,0,200.4259
245390,-10572.41,956.0643,55.593174,0,0,221.82011
245391,-10604.333,927.5018,73.547035,0,0,244.47577
245392,-10573.051,969.5226,49.894367,0,0,214.51764
245393,-10611.061,943.38196,67.84821,0,0,234.33698
245395,-10483.451,1004.1354,71.766495,0,0,201.38484
245397,-10539.254,985.4427,44.48896,0,0,0
245398,-10514.837,985.48267,50.73549,0,0,271.36823
245403,6648.184,-79.234375,39.47891,0,0,0
245404,6639.0312,-80.296875,39.845734,0,0,0
245405,6638.3237,-86.5,39.968124,0,0,0
245406,6640.884,-95.65278,40.27068,0,0,0
245407,6645.942,-104.29166,40.63024,0,0,0
245408,6656.2407,-106.01736,40.588764,0,0,0
245409,6665.069,-104.78646,40.179276,0,0,0
245410,6671.9204,-100.34549,40.098503,0,0,0
245411,6670.329,-91.36979,39.268482,0,0,0
245412,6660.173,-80.885414,39.111412,0,0,0
245413,1254.4879,1229.2673,52.888054,0,0,0
245414,1255.4462,1223.8802,50.298115,0,0,0
245415,1248.1077,1214.9896,46.63872,0,0,0
245416,1255.974,1214.4688,47.492237,0,0,0
245417,1260.1024,1234.2291,56.268948,0,0,0
245418,1249.3993,1181.658,37.66289,0,0,0
245419,1256.0452,1178.6111,37.73415,0,0,0
245420,1252.6354,1170.875,36.11215,0,0,0
245421,1248.231,1166.1927,35.25832,0,0,0
245422,1256.2848,1156.8993,34.50191,0,0,0
245423,1248.3663,1151.6493,32.634754,0,0,0
245424,1253.9271,1166.4219,35.22682,0,0,0
245425,1249.0139,1242.106,56.272984,0,0,0
245426,1255.0192,1233.5677,54.761623,0,0,0
245427,1249.7726,1230.0416,53.229702,0,0,0
245428,1255.3212,1242.1997,57.99916,0,0,0
245429,1261.1528,1246.099,60.120064,0,0,0
245430,1262.6476,1250.8629,62.160088,0,0,0
245431,1259.0695,1253.132,62.05412,0,0,0
245432,1253.5695,1256.4132,60.944294,0,0,0
245433,1252.8541,1251.1598,59.510933,0,0,0
245434,1252.1372,1243.6423,57.74284,0,0,0
245435,1247.3837,1252.3317,57.140644,0,0,0
245436,1246.9514,1261.1649,58.078506,0,0,0
245437,1249.7118,1261.276,59.452236,0,0,0
245438,1250.6233,1160.0834,33.956585,0,0,0
245439,1253.6875,1155.2812,33.429707,0,0,0
245440,1257.4149,1149.4132,34.355206,0,0,0
245441,1251.731,1146.6702,32.28892,0,0,0
245442,1245.9861,1146.9341,31.97651,0,0,0
245443,968.42883,1550.1389,47.991768,0,0,0
245444,982.86115,1553.0591,52.13295,0,0,0
245445,986.1215,1561.7413,53.33632,0,0,0
245446,995.1649,1575.283,54.301826,0,0,0
245447,1003.6511,1575.8594,60.925728,0,0,0
245448,988.82117,1586.6841,55.426636,0,0,0
245449,975.5643,1573.8351,50.875908,0,0,0
245450,973.48956,1568.5764,51.208767,0,0,0
245451,966.2274,1566.408,48.76736,0,0,0
245452,958.9705,1563.0555,45.955635,0,0,0
245453,950.5903,1557.007,44.67654,0,0,0
245454,940.92883,1544.7552,41.401382,0,0,0
245455,953.3733,1527.5834,43.91489,0,0,0
245456,1012.5399,1559.8577,57.42675,0,0,0
245457,1016.9288,1566.1545,59.495125,0,0,0
245458,1001.7257,1561.7344,55.10915,0,0,0
245459,991.9427,1546.6649,52.10471,0,0,0
245460,990.1094,1537.981,52.26524,0,0,0
245461,983.92365,1527.033,51.911892,0,0,0
245462,981.8455,1535.1545,51.588413,0,0,0
245463,979.3125,1546.3889,49.826756,0,0,0
245464,977.8733,1553.7223,51.210136,0,0,0
245465,994.4323,1595.5295,58.542046,0,0,0
245466,984.6233,1588.7969,54.803432,0,0,0
245467,976.0972,1579.7986,50.79699,0,0,0
245468,967.4809,1581.5573,48.880657,0,0,0
245469,959.691,1582.3142,46.994556,0,0,0
245470,960.78644,1572.5712,47.104057,0,0,0
245471,837.5139,1398.4688,36.074696,0,0,0
245472,835.8976,1405.0555,36.14536,0,0,0
245473,835.316,1412.7552,35.918823,0,0,0
245474,828.65106,1413.342,36.023254,0,0,0
245475,820.7049,1413.3125,37.281155,0,0,0
245476,829.44617,1383.7291,37.73529,0,0,0
245477,833.94965,1375.4791,36.462933,0,0,0
245478,860.0868,1389.5695,38.54417,0,0,0
245479,851.53644,1406.3142,37.757202,0,0,0
245480,839.76044,1413.1788,35.889133,0,0,0
245481,835.31946,1427.2014,35.798477,0,0,0
245482,841.0035,1441.7882,36.906258,0,0,0
245483,846.1406,1438.4584,35.35009,0,0,0
245484,831.86456,1428.4774,37.16421,0,0,0
245485,820.7535,1420.4254,38.454388,0,0,0
245486,810.61456,1416.441,40.298645,0,0,0
245487,808.375,1394.6979,35.968086,0,0,0
245488,809.1649,1409.7692,38.639656,0,0,0
245489,832.1024,1402.5538,36.730904,0,0,0
245490,872.94794,1401.9375,38.604866,0,0,0
245491,830.6441,1363.6545,36.338352,0,0,0
245492,834.1059,1381.099,43.672657,0,0,0
245493,803.5903,1401.1736,38.186916,0,0,0
245494,818.61456,1407.5955,36.281208,0,0,0
245495,815.82465,1416.2743,39.211292,0,0,0
245496,814.3299,1426.3055,40.13003,0,0,0
245497,1242,1100.5382,31.565586,0,0,0
245498,1231.5035,1102.2812,31.065504,0,0,0
245499,1223.8281,1103.4062,32.696857,0,0,0
245500,1227.9323,1111.4166,31.607674,0,0,0
245501,1234.7604,1113.3281,31.479383,0,0,0
245502,1242.3993,1111.5365,31.196276,0,0,0
245503,1244.3906,1106.7656,32.26306,0,0,0
245504,1245.4913,1096.9098,31.810127,0,0,0
245505,1246.5885,1085.6685,30.400791,0,0,0
245506,1240.0469,1083.2257,28.057108,0,0,0
245507,1227.0156,1097.6788,31.560188,0,0,0
245508,1234.7274,1095.1997,30.609959,0,0,0
245509,1241.9791,1090.2118,30.151333,0,0,0
245510,1237.3073,1102.8923,31.599752,0,0,0
245511,1235.3055,1111.8334,31.344408,0,0,0
245512,1224.474,1116.533,31.062967,0,0,0
245513,1222.2812,1109.3195,32.561783,0,0,0
245514,1247.3473,1103.8837,33.502308,0,0,0
245515,1250.6476,1111.8073,33.210686,0,0,0
245516,1245.4723,1117.8091,32.564636,0,0,0
245517,1241.1823,1117.9618,31.088907,0,0,0
245518,1232.5955,1120.0416,31.380798,0,0,0
245519,1222.0382,1118.7396,30.824266,0,0,0
245520,1218.908,1111.3021,32.491653,0,0,0
245521,1221.4531,1104.007,32.768135,0,0,0
245522,1241.9791,1078.2656,28.469069,0,0,0
245523,1245.7622,1078.2379,31.26748,0,0,0
245524,1007.3542,958.80206,34.120747,0,0,0
245525,1012.3212,961.8368,33.975506,0,0,0
245526,1015.8871,958.90454,33.975506,0,0,0
245527,1018.2327,955.1684,34.17799,0,0,0
245528,1017.1511,949.73956,34.3107,0,0,0
245529,1010.9479,947.5625,34.752987,0,0,0
245530,1011.0643,955.3472,34.175026,0,0,0
245531,1014.0695,951.29865,34.20148,0,0,0
245532,1006.3386,976.76044,36.715096,0,0,0
245533,1002.4011,976.36804,37.08654,0,0,0
245534,1000.2205,990.6441,39.89609,0,0,0
245535,994.5903,995.4566,41.187256,0,0,0
245536,991.7153,1011.9011,40.339207,0,0,0
245537,993.3472,1004.1424,41.531345,0,0,0
245538,986.3108,1022.7188,38.239216,0,0,0
245539,981.38367,1024.1493,37.232746,0,0,0
245540,982.52954,1031.4531,35.315804,0,0,0
245541,1024.3473,927.1632,36.142353,0,0,0
245542,1028.1406,925.36804,36.754143,0,0,0
245543,1025.4497,920.32465,37.192677,0,0,0
245544,1031.5608,904.941,35.17646,0,0,0
245545,1036,904.92535,34.83191,0,0,0
245546,1034.5677,891.4566,35.18818,0,0,0
245547,1041.8923,890.6059,35.44637,0,0,0
245548,1039.7031,882.816,36.4249,0,0,0
245549,1032.4115,876.3333,37.44568,0,0,0
245550,1032.7084,869.0226,38.68919,0,0,0
245551,1211.8195,1121.8524,30.162706,0,0,0
245552,1212.743,1128.0573,28.027357,0,0,0
245553,1206.316,1135.9584,25.704441,0,0,0
245554,1195.4062,1138.5173,24.812473,0,0,0
245555,1191.7812,1147.2812,24.855143,0,0,0
245556,1186.0764,1155.2622,24.377441,0,0,0
245557,1178.5938,1151.6198,23.055231,0,0,0
245558,840.2031,1339.6841,36.93899,0,0,0
245559,837.1667,1346.4202,34.919678,0,0,0
245560,843.59894,1325.1719,40.225113,0,0,0
245561,849.9792,1321.4254,41.427628,0,0,0
245562,858.5573,1311.6598,42.39407,0,0,0
245563,857.36285,1303.5469,41.272392,0,0,0
245564,861.23956,1295.1771,39.928764,0,0,0
245565,865.94446,1287.8716,37.475506,0,0,0
245566,899.3177,1280.5625,74.523575,0,0,0
245567,873.7031,1273.9166,35.446217,0,0,0
245568,868.94617,1277.6979,35.287903,0,0,0
245569,818.74133,1356.3247,34.560574,0,0,0
245570,807.7448,1365.408,35.48938,0,0,0
245571,1005.2882,1543.5834,51.883327,0,0,0
245572,1013.8229,1544.0851,53.055958,0,0,0
245573,1019.566,1528.9548,50.25192,0,0,0
245574,1029.2778,1524.9098,48.23775,0,0,0
245575,1028.4584,1519.5521,46.46057,0,0,0
245576,1030.0504,1513.3594,45.14495,0,0,0
245577,1039.2656,1515.4028,44.049885,0,0,0
245578,1038.5052,1506.2274,40.3026,0,0,0
245579,1043.717,1503.033,39.471424,0,0,0
245580,1055.7552,1504.3663,39.79057,0,0,0
245581,1056.6927,1498.8837,38.847168,0,0,0
245582,1251.7257,1204.8004,42.825916,0,0,0
245583,1245.8212,1204.4062,42.41811,0,0,0
245584,1247.6302,1190.4844,39.173183,0,0,0
245585,1252.1024,1190.6423,39.701878,0,0,0
245586,1235.8923,1199.356,39.297928,0,0,0
245587,1229.5348,1195.4497,36.978313,0,0,0
245588,1220.9479,1197.4427,34.81304,0,0,0
245589,1214.1476,1192.5885,31.455038,0,0,0
245590,1209.4236,1195.2692,30.249891,0,0,0
245591,1202.5139,1196.0139,27.770197,0,0,0
245592,1197.4271,1192.375,26.480577,0,0,0
245593,1189.618,1193.6389,23.932062,0,0,0
245594,1234.0192,1196.1129,37.907417,0,0,188.4623
245595,1223.1666,1194.4983,35.091885,0,0,189.5508
245596,1212.4635,1192.4861,30.78605,0,0,189.18161
245597,1198.6129,1190.5295,26.717842,0,0,184.19923
245598,1185.6493,1190.5173,23.133327,0,0,167.72299
245599,1171.1927,1196.4966,23.361816,0,0,151.21358
245600,1154.8923,1207.4166,28.036364,0,0,132.69206
245601,1146.4098,1223.3611,32.29609,0,0,123.04892
245602,1137.2882,1234.474,36.982056,0,0,136.13983
245603,1121.4462,1247.3507,43.023857,0,0,142.55952
245604,1104.4584,1259.6111,45.386814,0,0,152.27254
245605,1087.7692,1265.0521,44.289577,0,0,176.0274
245606,1072.6094,1261.8229,44.11084,0,0,192.02507
245607,1217.9062,1119.6771,31.247341,0,0,135.54628
245608,1212.7622,1124.724,29.246881,0,0,129.86316
245609,1202.606,1138,25.285822,0,0,133.4829
245610,1192.7882,1145.7848,24.837824,0,0,160.67188
245611,1177.481,1146.8125,23.33412,0,0,201.59099
245612,1157.118,1131.6685,23.42368,0,0,215.96243
245613,1128.875,1111.5469,23.438599,0,0,208.7348
245614,1106.5868,1103.9635,23.438368,0,0,190.31686
245615,1085.0608,1103.5712,23.318184,0,0,216.09807
245616,1077.6962,1082.8976,23.435194,0,0,257.08337
245617,1072.4497,1048.5817,23.324232,0,0,249.35669
245618,1054.7969,1022.1146,23.18042,0,0,211.75363
245619,1007.9879,1008.6858,21.428873,0,0,197.80354
245620,995.4097,1003.0434,21.9584,0,0,193.21141
245621,974.4427,1000.8108,25.20057,0,0,155.89021
245622,969.6858,1014.5555,27.353022,0,0,110.94072
245623,964.17883,1027.632,31.637363,0,0,105.11755
245624,961.5799,1044.5608,36.133595,0,0,93.099464
245625,962.5347,1057.9948,37.63877,0,0,78.687515
245626,967.52954,1074.3021,38.506294,0,0,84.352646
245627,966.32294,1096.3038,38.845745,0,0,92.86496
245628,965.6302,1112.2552,38.618248,0,0,92.48672
245629,973.69794,1583.3281,50.431507,0,0,308.7281
245630,992.7778,1559.5365,53.670635,0,0,309.23376
245631,1007.493,1541.941,51.823074,0,0,311.5889
245632,1022.2639,1526.3125,49.16067,0,0,317.85907
245633,1036.6736,1515.5365,44.146797,0,0,326.63184
245634,1061.9983,1500.1442,38.591145,0,0,340.45398
245635,1086.8073,1497.7379,38.290188,0,0,344.5108
245636,1107.5625,1487.5173,35.561592,0,0,307.5257
245637,1115.9462,1459.7986,29.997139,0,0,289.60925
245638,1125.7778,1436.3889,29.807617,0,0,276.80386
245639,1120.9166,1418.1389,30.266453,0,0,235.45374
245640,1106.2795,1408.0677,30.309408,0,0,220.48662
245641,1094.1146,1395.2587,30.360487,0,0,248.6423
245642,1094.7743,1378.6459,33.47705,0,0,251.80423
245643,1083.0295,1361.5348,38.54343,0,0,229.68819
245644,1070.7048,1350.276,42.06794,0,0,225.13083
245645,1059.1337,1337.5295,43.985935,0,0,265.13245
245646,1068.6771,1326.4653,44.294178,0,0,312.40002
245647,1081.0677,1313.5087,44.054413,0,0,307.7387
245650,1093.217,1294.7587,44.378227,0,0,260.48358
245651,1074.5087,1274.382,44.110847,0,0,187.42236
245652,1056.2223,1289.9392,44.11084,0,0,163.54132
245653,1054.5695,1280.2726,44.324696,0,0,232.70087
245654,1043.8872,1273.7466,41.34169,0,0,214.9585
245655,1035.3889,1266.8629,41.34169,0,0,219.00768
245656,830.5764,1392.592,37.505726,0,0,287.44968
245657,835.86115,1375.7795,35.93213,0,0,281.92123
245658,839.1858,1351.8125,34.917618,0,0,283.3246
245659,845.9722,1333.0885,39.54263,0,0,292.0909
245660,857.5156,1306.651,41.760975,0,0,293.80832
245661,864.23785,1291.691,38.75933,0,0,296.03955
245662,873.01044,1274.9375,35.34367,0,0,299.0495
245663,880.16144,1263.0226,36.544598,0,0,291.87524
245664,886.52954,1241.2656,38.302944,0,0,285.4856
245665,893.32294,1215.5173,39.09545,0,0,288.35715
245666,901.9375,1194.8317,39.357883,0,0,295.50586
245667,909.79865,1180.9844,39.03246,0,0,299.5837
245668,1035.9462,901.5018,34.809963,0,0,109.64024
245669,1031.2969,914.52954,36.903606,0,0,113.98752
245670,1023.4948,929.4844,35.664204,0,0,113.77718
245671,1018.0643,944.5643,34.310703,0,0,113.2728
245672,1010.2743,960.2222,33.975506,0,0,115.12469
245673,1005.6719,970.98956,35.171535,0,0,115.63401
245674,998.51215,984.7344,39.096672,0,0,111.23836
245675,991.0903,1008.5087,40.79213,0,0,111.8988
245676,980.3368,1029.9497,35.47078,0,0,113.20076
245677,972.191,1052.6024,36.283054,0,0,106.90376
245678,968.6632,1068.3629,38.06079,0,0,96.65227
245679,968.34204,1085.6041,38.774204,0,0,94.4468
245680,966.0781,1101.6041,38.757717,0,0,96.62059
245681,963.26044,1129.3854,38.63098,0,0,95.79137
245682,1204.1736,1499.3334,106.07648,0,0,221.53
245683,1287.0868,1402.0486,106.05507,0,0,226.16698
245684,1245.7344,1449.4514,103.57854,0,0,224.50531
245685,1262.9062,1421.0781,92.90246,0,0,221.53424
245687,1224.3351,1472.5747,108.09232,0,0,193.11305
245688,1142.7361,1533.4705,104.52565,0,0,292.28
245689,1132.5573,1536.5452,103.74918,0,0,280.13232
245690,1185.5295,1196.4531,23.24737,0,0,0
245691,1171.2517,1188.3055,23.668606,0,0,0
