ID,Hand,Duration,FadeOutTime,EdgeLifeSpan,InitialDelay,SmoothSampleAngle,OverrideAttachTop,OverrideAttachBot,Flags,WeaponTrailID
1231,0,0.2,0.15,0.15,0.4,60,0,0,0,1421
1232,0,0.2,0.15,0.2,0.12,60,0,0,0,1422
1233,2,0.2,0.15,0.15,0.4,60,0,0,0,1423
1234,1,0.15,0.15,0.15,0.28,60,0,0,0,1424
1235,1,0.15,0.15,0.15,0.28,60,0,0,0,1425
1236,2,1,0.2,0.2,0,60,3,4,1,1426
1237,0,0.2,0.25,0.2,1.1,60,0,0,0,1427
1238,0,0.2,0.25,0.2,2.1,60,0,0,0,1427
1239,0,0.15,0.24,0.13,0.85,60,2,1,0,1428
1242,0,0.07,0.25,0.15,2,60,0,0,0,1429
1243,0,0.4,0,0.3,0.2,60,0,0,0,1430
1244,0,0.25,0.2,0.25,0,60,0,0,0,1431
1245,1,0.5,0.2,0.3,0,60,3,4,1,1432
1246,0,0.6,0.15,0.2,0,60,9,5,3,1433
1247,1,0.6,0.15,0.2,0,60,5,9,3,1433
1248,0,0.4,0.3,0.15,0.9,60,0,0,0,1434
1249,0,0.35,0.25,0.25,1.05,60,0,0,1,1435
1250,0,0.35,0,0.2,1.12,60,0,0,0,1436
1251,2,1,0.5,1,0,60,14,15,1,1438
1253,0,0.5,0.25,0.25,0,60,0,0,0,1439
1254,2,0.45,0.15,0.15,0.15,60,0,0,0,1440
1255,0,0.15,0.15,0.17,0.35,60,3,4,1,1441
1256,1,0.2,0.15,0.17,0.5,60,3,0,1,1442
1257,0,0.2,0,0.05,1.3,60,0,0,0,1443
1258,0,0.2,0,0.05,0,60,0,0,0,1444
1259,0,0.25,0,0.05,1.25,60,0,0,0,1445
1260,0,0.1,0,0.05,0,60,0,0,0,1446
1261,0,0.2,0,0.05,0,60,0,0,0,1447
1262,0,0.2,0,0.05,1.3,60,0,0,0,1448
1263,2,0.4,0.25,0.25,0,60,0,0,1,1449
1264,0,0.3,0.1,1,0.56,60,3,0,1,1450
1265,0,0.4,0,0.2,0,60,0,0,0,1451
1266,0,0.2,0.25,0.13,0,60,3,4,1,1452
1267,1,0.2,0.25,0.13,0.5,60,3,4,1,1452
1268,0,12,0.15,0.2,0,60,0,0,0,1453
1269,0,0.3,0.1,0.1,0,60,0,0,0,1454
1270,1,0.3,0.1,0.1,0,60,0,0,0,1455
1271,0,0.15,0.25,0.17,0.13,60,0,0,0,1456
1272,0,0.1,0.1,0.1,0.1,60,0,0,0,1457
1273,0,0.11,0.1,0.09,0.05,60,0,0,0,1458
1274,1,0.14,0.1,0.09,0.42,60,0,0,0,1458
1275,2,0.05,0.1,0.09,1.41,60,0,0,0,1458
1276,0,0.5,0.25,0.25,0,60,0,0,0,1459
1277,0,0.75,0.5,1,0.5,60,0,0,0,1460
1278,2,0.25,0.25,0.25,0,60,0,0,0,1461
1279,2,0.3,0.1,0.2,0.1,60,0,0,0,1462
1280,2,0.15,0,0.05,1.35,60,0,0,0,1463
1281,0,0.11,0.15,0.17,0.43,60,0,0,0,1464
1282,0,0.2,0.1,0.1,0.35,90,0,0,0,1290
1283,2,2,0,2,0,60,0,0,1,1465
1284,2,0.15,50,50,0.25,90,5,0,0,1466
1291,0,0.3,0.1,1,0.01,60,3,0,1,1473
1293,1,0.3,0.1,1,0.35,60,3,0,1,1474
1294,0,0.35,0.1,0.1,2.6,60,0,0,0,1475
1295,0,0.35,0.1,0.1,2.6,60,0,0,0,1476
1296,0,0.3,0.1,1,0.01,60,3,0,1,1477
1297,0,0.27,0.2,0.75,2.9,60,0,0,0,1478
1298,0,1,0.2,0.2,4.3,60,0,0,1,1479
1299,0,0.25,0.25,0.25,0,60,0,0,0,1480
1300,0,0.15,0.5,0.2,1.85,60,0,0,0,1481
1301,0,0.13,0.25,0.2,4.87,60,0,0,0,1482
1303,0,1.5,0.5,0.3,3.2,60,0,0,0,1484
1304,0,1,0,0.1,2.6,60,0,0,0,1485
1305,0,0.4,0,0.1,0,60,0,0,0,1486
1306,0,0.5,0,0.1,2.4,30,0,0,0,1487
1307,0,5,0,0.1,0,60,0,0,0,1488
1308,0,6,0.1,0.2,0,60,0,0,0,1489
1309,0,0.5,0.25,0.25,0,60,0,0,0,1490
1314,0,1,0.1,1.5,0.1,60,1,2,1,1496
1316,1,0.12,0.1,0.15,0.13,60,0,0,0,1497
1317,0,0.1,0.15,0.1,0.4,60,0,0,0,1497
1318,2,1,0,1,0,60,0,0,0,1498
1319,1,0.8,0.1,0.1,0,60,0,0,0,1499
1320,0,0.8,0.1,0.1,0,60,0,0,0,1499
1321,1,0.1,0.1,0.17,0.1,60,0,0,4,1500
1322,0,0.07,0.1,0.17,0.4,60,0,0,4,1500
1323,2,0.2,0.2,0.17,0.95,60,0,0,4,1500
1324,0,0.6,0.2,0.2,0.9,60,0,0,0,1501
1325,0,0.35,0.2,0.2,1.12,60,0,0,0,1502
1326,0,0.15,50,50,0.25,90,5,0,0,1503
1327,0,0.35,0.2,0.2,2.12,60,0,0,0,1504
1328,1,0.17,0.1,0.15,0,60,0,0,0,1505
1329,0,0.15,0.2,0.15,0.1,60,0,0,0,1505
1330,0,0.4,0.1,1.5,0.1,60,1,2,1,1506
1331,2,0.3,0.25,0.15,0.15,90,0,0,0,1507
1332,2,1,0.24,0.13,0,60,2,1,0,1508
1333,0,12,0.15,0.2,0,60,0,0,0,1509
1334,0,0.3,0.1,0.1,0.2,60,0,0,0,1510
1335,0,0.5,0,0.5,0,60,0,0,0,1511
1336,2,0.4,0.24,0.18,0,60,2,1,0,1512
1337,2,12,0.16,0.12,3,60,1,2,0,1513
1338,0,0.4,0.2,0.2,0.1,45,0,0,0,1516
1339,1,0.2,0.2,0.2,0.05,45,0,0,0,1517
1340,0,0.2,0.2,0.2,0.6,45,0,0,0,1517
1341,0,0.5,0.2,0.2,0,45,0,0,0,1518
1342,1,0.5,0.2,0.2,0,45,0,0,0,1518
1343,0,0.25,0.15,0.15,0.15,60,2,1,0,1519
1344,0,0.25,0.15,0.15,0,60,2,1,0,1520
1345,0,1.5,0.15,0.15,0,60,2,1,0,1521
1346,0,0.7,0.66,1,0,0,0,0,0,1522
1347,0,0.3,0.15,0.1,0.2,60,0,0,0,1523
1348,0,0.4,0.1,1.5,0.1,60,1,2,1,1524
1349,2,0.9,0.66,2,2.29,5,3,0,0,1525
1350,0,10,0.5,0.2,0,60,0,0,0,1526
1351,1,1,0.5,0.5,0,60,0,0,0,1527
1352,0,0.1,0.15,0.1,0.2,60,0,0,0,1528
1353,0,0.1,0.15,0.1,0.5,60,0,0,0,1528
1354,0,0.15,0.15,0.1,1.48,60,0,0,0,1528
1355,0,0.3,0,0.2,0,60,0,0,0,1529
1356,0,0.35,0.1,0.15,0,60,0,0,0,1530
1357,0,1,0,0.2,0,60,0,0,0,1531
1358,1,0.4,0,0.2,0,60,0,0,0,1532
1359,0,0.5,0,0.2,0,60,0,0,0,1533
1360,1,0.4,0.1,0.2,0.1,0,0,0,0,1534
1361,1,0.3,0,0.2,0,60,0,0,0,1535
1362,0,0.3,0,0.2,0,60,0,0,0,1536
1363,0,0.3,0,0.2,0,60,0,0,0,1537
1364,0,0.2,0.15,0.03,0.1,60,0,0,0,1538
1366,1,0.2,0.15,0.03,0.1,60,0,0,0,1538
1367,0,0.15,0.15,0.07,0.05,60,0,0,0,1539
1368,1,0.06,0.15,0.07,0.45,60,0,0,0,1539
1370,0,0.35,0.15,0.07,0.7,60,0,0,0,1539
1371,1,0.15,0.15,0.05,1,60,0,0,0,1539
1372,0,0.35,0.15,0.25,0.25,60,2,1,0,1540
1373,0,0.35,0.15,0.25,0.25,60,2,1,0,1541
1374,0,0.2,0.15,0.2,0,60,0,0,0,1542
1375,0,0.2,0.15,0.2,0,60,0,0,0,1543
1376,0,0.18,0.2,0.05,0.25,60,3,4,1,1544
1377,1,0.12,0.2,0.05,0.65,60,3,4,1,1544
1378,0,5.5,0.2,0.5,0,60,1,2,1,1545
1379,0,0.7,0,0.3,0.2,60,0,0,0,1546
1380,0,0.25,0.25,0.15,0.15,60,0,0,0,1547
1381,0,1.5,0.1,0.25,0,60,0,0,0,1548
1382,0,3.5,0,0.2,0,60,0,0,0,1549
1383,0,0.35,0.1,0.35,0.2,60,0,0,0,1550
1385,0,0.14,0.18,0.2,0.5,60,0,0,0,1552
1386,0,1.3,0.3,0.2,0.1,60,0,0,0,1553
1388,2,0.25,0.25,0.2,0.3,60,0,0,0,1555
1389,2,1.5,0.25,0.13,0,60,0,0,0,1556
1401,0,1,1,1,0,60,0,0,0,1567
1410,0,0.3,0.25,0.13,1.3,60,4,3,1,1574
1416,0,0.2,0.15,0.2,0,60,0,0,0,1582
