ID,SpellID,Slot,ModifiedCraftingReagentSlotID,Field_9_0_1_35679_003,ReagentCount,ReagentReCraftCount
6925,395807,1,189,0,1,1
6926,395807,2,125,0,1,1
6927,395807,3,181,0,1,1
6928,395807,4,92,0,1,1
6929,395809,0,177,0,6,2
6930,395809,1,189,0,1,1
6931,395809,2,125,0,1,1
6932,395809,3,181,0,1,1
6933,395809,4,92,0,1,1
6934,395813,0,177,0,6,2
6935,395813,1,189,0,1,1
6936,395813,2,125,0,1,1
6937,395813,3,181,0,1,1
6938,395813,4,92,0,1,1
6939,395814,0,177,0,7,3
6940,395814,1,189,0,1,1
6941,395814,2,125,0,1,1
6942,395814,3,181,0,1,1
6943,395814,4,92,0,1,1
6944,395815,0,177,0,6,2
6945,395815,1,189,0,1,1
6946,395815,2,125,0,1,1
6947,395815,3,181,0,1,1
6948,395815,4,92,0,1,1
6949,395839,0,147,0,16,7
6950,395839,1,149,0,2,1
6951,395839,2,189,0,1,1
6952,395839,3,125,0,1,1
6953,395839,4,92,0,1,1
6954,395839,5,184,0,1,1
6955,395844,0,147,0,16,7
6956,395844,1,149,0,2,1
6957,395844,2,189,0,1,1
6958,395844,3,125,0,1,1
6959,395844,4,92,0,1,1
6960,395844,5,184,0,1,1
6961,395845,0,147,0,16,6
6962,395845,1,149,0,2,1
6963,395845,2,189,0,1,1
6964,395845,3,125,0,1,1
6965,395845,4,92,0,1,1
6966,395845,5,184,0,1,1
6967,395847,0,147,0,16,7
6968,395847,1,149,0,2,1
6969,395847,2,189,0,1,1
6970,395847,3,125,0,1,1
6971,395847,4,92,0,1,1
6972,395847,5,184,0,1,1
6973,395851,0,147,0,16,7
6974,395851,1,149,0,2,1
6975,395851,2,189,0,1,1
6976,395851,3,125,0,1,1
6977,395851,4,92,0,1,1
6978,395851,5,184,0,1,1
6979,395863,0,146,0,16,7
6980,395863,1,148,0,2,1
6981,395863,2,189,0,1,1
6982,395863,3,125,0,1,1
6983,395863,4,92,0,1,1
6984,395863,5,185,0,1,1
6985,395864,0,146,0,16,7
6986,395864,1,148,0,2,1
6987,395864,2,189,0,1,1
6988,395864,3,125,0,1,1
6989,395864,4,92,0,1,1
6990,395864,5,185,0,1,1
6991,395865,0,146,0,16,7
6992,395865,1,148,0,2,1
6993,395865,2,189,0,1,1
6994,395865,3,125,0,1,1
6995,395865,4,92,0,1,1
6996,395865,5,185,0,1,1
6997,395867,0,146,0,16,7
6998,395867,1,148,0,2,1
6999,395867,2,189,0,1,1
7000,395867,3,125,0,1,1
7001,395867,4,92,0,1,1
7002,395867,5,185,0,1,1
7003,395868,0,146,0,16,7
7004,395868,1,148,0,2,1
7005,395868,2,189,0,1,1
7006,395868,3,125,0,1,1
7007,395868,4,92,0,1,1
7008,395868,5,185,0,1,1
7009,395879,0,81,0,6,3
7010,395879,1,114,0,12,5
7011,395879,2,189,0,1,1
7012,395879,3,125,0,1,1
7013,395879,4,124,0,1,1
7014,395879,5,92,0,1,1
7015,395880,0,81,0,6,3
7016,395880,1,114,0,12,5
7017,395880,2,189,0,1,1
7018,395880,3,125,0,1,1
7019,395880,4,124,0,1,1
7020,395880,5,92,0,1,1
7021,395881,0,81,0,7,3
7022,395881,1,114,0,14,6
7023,395881,2,189,0,1,1
7024,395881,3,125,0,1,1
7025,395881,4,124,0,1,1
7026,395881,5,92,0,1,1
7027,395883,0,81,0,7,3
7028,395883,1,114,0,14,6
7029,395883,2,189,0,1,1
7030,395883,3,125,0,1,1
7031,395883,4,124,0,1,1
7032,395883,5,92,0,1,1
7033,395886,0,81,0,3,1
7034,395886,1,114,0,10,4
7035,395886,2,116,0,1,1
7036,395886,3,125,0,1,1
7037,395886,4,124,0,1,1
7038,395886,5,92,0,1,1
7039,383531,1,92,0,1,0
7040,383530,3,92,0,1,0
7041,383791,3,92,0,1,0
7042,383790,3,92,0,1,0
7043,383786,3,92,0,1,0
7044,383787,3,92,0,1,0
7045,383788,3,92,0,1,0
7046,383790,4,221,0,1,0
7047,383791,4,221,0,1,0
7048,383786,4,221,0,1,0
7049,383788,4,221,0,1,0
7050,383787,4,221,0,1,0
7051,390825,3,93,0,1,1
7052,390823,3,92,0,1,1
7053,394189,1,92,0,1,1
7054,391812,0,92,0,1,0
7055,391809,0,92,0,1,0
7056,390951,0,92,0,1,0
7057,391811,0,92,0,1,0
7058,391810,0,92,0,1,0
7059,389508,0,93,0,1,1
7060,389513,0,93,0,1,1
7061,389519,0,93,0,1,1
7062,389525,0,93,0,1,1
7063,389530,0,93,0,1,1
7064,396777,0,194,0,3,0
7065,396777,1,195,0,2,0
7066,396777,2,81,0,2,0
7067,382383,5,195,0,2,1
7068,387246,3,194,0,6,0
7069,387246,4,195,0,2,0
7070,387246,5,197,0,3,0
7071,382387,6,125,0,1,1
7072,374486,5,142,0,10,4
7073,374488,5,142,0,10,4
7074,374490,5,142,0,10,4
7075,374493,5,142,0,10,4
7077,178243,1,236,0,1,0
7078,178245,1,236,0,1,0
7079,171698,1,236,0,1,0
7080,171704,1,237,0,1,0
7081,171706,1,237,0,1,0
7082,171703,1,237,0,1,0
7083,171701,1,237,0,1,0
7084,171702,1,237,0,1,0
7085,171700,1,237,0,1,0
7086,171707,1,237,0,1,0
7087,171705,1,237,0,1,0
7088,171694,1,236,0,1,0
7089,171696,1,236,0,1,0
7090,171697,1,236,0,1,0
7091,171695,1,236,0,1,0
7092,162195,0,50,0,1,0
7093,162195,1,238,0,1,0
7094,162196,0,50,0,1,0
7095,162196,1,238,0,1,0
7096,162197,0,50,0,1,0
7097,162197,1,238,0,1,0
7098,162198,0,50,0,1,0
7099,162198,1,238,0,1,0
7100,162199,1,239,0,1,0
7101,166363,1,242,0,1,0
7102,166359,1,242,0,1,0
7103,166356,1,242,0,1,0
7104,165804,1,242,0,1,0
7105,171268,1,240,0,1,0
7106,171269,1,240,0,1,0
7107,171267,1,240,0,1,0
7108,171274,1,240,0,1,0
7109,171276,1,240,0,1,0
7110,171273,1,240,0,1,0
7111,171271,1,240,0,1,0
7112,171272,1,240,0,1,0
7113,171270,1,240,0,1,0
7114,171277,1,240,0,1,0
7115,171275,1,240,0,1,0
7116,171282,1,240,0,1,0
7117,171284,1,240,0,1,0
7118,171281,1,240,0,1,0
7119,171279,1,240,0,1,0
7120,171280,1,240,0,1,0
7121,171278,1,240,0,1,0
7122,171285,1,240,0,1,0
7123,171283,1,240,0,1,0
7124,168846,1,241,0,1,0
7125,168847,1,241,0,1,0
7126,168845,1,241,0,1,0
7127,168843,1,241,0,1,0
7128,168840,1,241,0,1,0
7129,168838,1,241,0,1,0
7130,168839,1,241,0,1,0
7131,168841,1,241,0,1,0
7132,168837,1,241,0,1,0
7133,168844,1,241,0,1,0
7134,168842,1,241,0,1,0
7147,374472,4,158,0,12,0
7149,398438,0,192,0,1,1
7150,398438,1,193,0,1,1
7156,400026,0,92,0,1,1
7157,400026,1,249,0,1,1
7158,400026,2,218,0,1,0
7159,400026,3,213,0,3,1
7160,400027,0,92,0,1,1
7161,400027,1,249,0,1,1
7162,400027,2,218,0,1,0
7163,400027,3,209,0,3,1
7164,400028,0,92,0,1,1
7165,400028,1,249,0,1,1
7166,400028,2,218,0,1,0
7167,400028,3,211,0,3,1
7168,383539,6,123,0,1,1
7169,383543,6,123,0,1,1
7170,383544,6,123,0,1,1
7171,375199,4,93,0,1,1
7348,402118,0,48,0,1,0
7355,402123,0,48,0,1,0
7356,402124,0,48,0,1,0
7357,402125,0,48,0,1,0
7358,402126,0,48,0,1,0
7359,402128,0,48,0,1,0
7360,402129,0,48,0,1,0
7361,402130,0,48,0,1,0
7362,402131,0,48,0,1,0
7363,402133,0,48,0,1,0
7364,402134,0,48,0,1,0
7365,402135,0,48,0,1,0
7366,402136,0,48,0,1,0
7368,402138,0,48,0,1,0
7369,402139,0,48,0,1,0
7370,402140,0,48,0,1,0
7371,402141,0,48,0,1,0
7372,402142,0,48,0,1,0
7373,402143,0,48,0,1,0
7374,402144,0,48,0,1,0
7375,402146,0,48,0,1,0
7376,402147,0,48,0,1,0
7377,402148,0,48,0,1,0
7378,402150,0,48,0,1,0
7379,402151,0,48,0,1,0
7380,402152,0,48,0,1,0
7381,402155,0,48,0,1,0
7382,402156,0,48,0,1,0
7383,402615,0,48,0,1,0
7384,403018,0,192,0,1,1
7385,403018,1,193,0,1,1
7387,403131,0,143,0,1,0
7388,403131,1,129,0,3,1
7389,403131,2,182,0,1,1
7390,403131,3,92,0,1,1
7391,403131,4,243,0,1,1
7392,403132,0,143,0,1,0
7393,403132,1,129,0,3,1
7394,403132,2,182,0,1,1
7395,403132,3,92,0,1,1
7396,403132,4,243,0,1,1
7397,403133,0,153,0,2,0
7398,403133,1,146,0,20,8
7399,403133,2,243,0,1,1
7400,403133,3,92,0,1,1
7401,403133,4,185,0,1,1
7402,403134,0,153,0,2,0
7403,403134,1,146,0,20,8
7404,403134,2,243,0,1,1
7405,403134,3,92,0,1,1
7406,403134,4,185,0,1,1
7407,403135,0,153,0,2,0
7408,403135,1,146,0,20,8
7409,403135,2,243,0,1,1
7410,403135,3,92,0,1,1
7411,403135,4,185,0,1,1
7412,403136,0,153,0,2,0
7413,403136,1,146,0,16,6
7414,403136,2,243,0,1,1
7415,403136,3,92,0,1,1
7416,403136,4,185,0,1,1
7417,403137,0,153,0,2,0
7418,403137,1,146,0,16,6
7419,403137,2,243,0,1,1
7420,403137,3,92,0,1,1
7421,403137,4,185,0,1,1
7422,403138,0,153,0,2,0
7423,403138,1,146,0,16,6
7424,403138,2,243,0,1,1
7425,403138,3,92,0,1,1
7426,403138,4,185,0,1,1
7427,403139,0,153,0,2,0
7428,403139,1,146,0,10,4
7429,403139,2,243,0,1,1
7430,403139,3,92,0,1,1
7431,403139,4,185,0,1,1
7432,403140,0,153,0,2,0
7433,403140,1,146,0,10,4
7434,403140,2,243,0,1,1
7435,403140,3,92,0,1,1
7436,403140,4,185,0,1,1
7437,403141,0,157,0,2,0
7438,403141,1,147,0,20,8
7439,403141,2,243,0,1,1
7440,403141,3,92,0,1,1
7441,403141,4,184,0,1,1
7442,403142,0,157,0,2,0
7443,403142,1,147,0,20,8
7444,403142,2,243,0,1,1
7445,403142,3,92,0,1,1
7446,403142,4,184,0,1,1
7447,403143,0,157,0,2,0
7448,403143,1,147,0,20,8
7449,403143,2,243,0,1,1
7450,403143,3,92,0,1,1
7451,403143,4,184,0,1,1
7452,403144,0,157,0,2,0
7453,403144,1,147,0,16,6
7454,403144,2,243,0,1,1
7455,403144,3,92,0,1,1
7456,403144,4,184,0,1,1
7457,403145,0,157,0,2,0
7458,403145,1,147,0,16,6
7459,403145,2,243,0,1,1
7460,403145,3,92,0,1,1
7461,403145,4,184,0,1,1
7462,403146,0,157,0,2,0
7463,403146,1,147,0,16,6
7464,403146,2,243,0,1,1
7465,403146,3,92,0,1,1
7466,403146,4,184,0,1,1
7467,403147,0,157,0,2,0
7468,403147,1,147,0,10,4
7469,403147,2,243,0,1,1
7470,403147,3,92,0,1,1
7471,403147,4,184,0,1,1
7472,403148,0,157,0,2,0
7473,403148,1,147,0,10,4
7474,403148,2,243,0,1,1
7475,403148,3,92,0,1,1
7476,403148,4,184,0,1,1
7477,403149,0,177,0,8,2
7478,403149,1,176,0,4,1
7479,403149,2,243,0,1,1
7480,403149,3,181,0,1,1
7481,403149,4,92,0,1,1
7482,403150,0,177,0,10,2
7483,403150,1,176,0,4,1
7484,403150,2,243,0,1,1
7485,403150,3,181,0,1,1
7486,403150,4,92,0,1,1
7487,403151,0,177,0,8,2
7488,403151,1,176,0,4,1
7489,403151,2,243,0,1,1
7490,403151,3,181,0,1,1
7491,403151,4,92,0,1,1
7492,403152,0,177,0,8,2
7493,403152,1,176,0,4,1
7494,403152,2,243,0,1,1
7495,403152,3,181,0,1,1
7496,403152,4,92,0,1,1
7497,403153,0,177,0,10,2
7498,403153,1,176,0,4,1
7499,403153,2,243,0,1,1
7500,403153,3,181,0,1,1
7501,403153,4,92,0,1,1
7502,403154,0,177,0,10,2
7503,403154,1,176,0,4,1
7504,403154,2,243,0,1,1
7505,403154,3,181,0,1,1
7506,403154,4,92,0,1,1
7507,403155,0,177,0,8,2
7508,403155,1,176,0,4,1
7509,403155,2,243,0,1,1
7510,403155,3,181,0,1,1
7511,403155,4,92,0,1,1
7512,403156,0,177,0,6,2
7513,403156,1,176,0,4,1
7514,403156,2,243,0,1,1
7515,403156,3,181,0,1,1
7516,403156,4,92,0,1,1
7517,403157,0,177,0,6,2
7518,403157,1,176,0,4,1
7519,403157,2,243,0,1,1
7520,403157,3,181,0,1,1
7521,403157,4,92,0,1,1
7522,403158,0,85,0,4,1
7523,403158,1,243,0,1,1
7524,403158,2,124,0,1,1
7525,403158,3,92,0,1,1
7526,403159,0,85,0,4,1
7527,403159,1,243,0,1,1
7528,403159,2,124,0,1,1
7529,403159,3,92,0,1,1
7530,403160,0,85,0,4,1
7531,403160,1,243,0,1,1
7532,403160,2,124,0,1,1
7533,403160,3,92,0,1,1
7534,403161,0,85,0,4,1
7535,403161,1,243,0,1,1
7536,403161,2,124,0,1,1
7537,403161,3,92,0,1,1
7538,403162,0,85,0,4,1
7539,403162,1,243,0,1,1
7540,403162,2,124,0,1,1
7541,403162,3,92,0,1,1
7542,403163,0,85,0,4,1
7543,403163,1,243,0,1,1
7544,403163,2,124,0,1,1
7545,403163,3,92,0,1,1
7546,403164,0,85,0,4,1
7547,403164,1,243,0,1,1
7548,403164,2,124,0,1,1
7549,403164,3,92,0,1,1
7550,403165,0,85,0,4,1
7551,403165,1,243,0,1,1
7552,403165,2,124,0,1,1
7553,403165,3,92,0,1,1
7554,403166,0,218,0,1,0
7555,403166,1,213,0,6,1
7558,403167,0,218,0,1,0
7559,403167,1,209,0,6,1
7562,403168,0,218,0,1,0
7563,403168,1,211,0,6,1
7568,367605,6,247,0,1,1
7569,365734,6,247,0,2,2
7570,405650,0,92,0,1,0
7571,404859,0,93,0,1,1
7572,405803,0,219,0,2,1
7573,405803,1,138,0,1,1
7574,405803,2,93,0,1,1
7575,405803,3,111,0,1,1
7576,405803,4,247,0,1,1
7578,405832,0,104,0,5,0
7579,405832,1,100,0,2,0
7580,405832,2,91,0,1,1
7581,405847,0,158,0,50,0
7582,403483,0,158,0,25,0
7583,405974,0,172,0,144,0
7584,405974,1,177,0,36,0
7585,405974,2,148,0,4,0
7586,375199,5,247,0,1,1
7587,375152,5,247,0,1,1
7588,383545,6,247,0,2,2
7589,376518,7,247,0,1,1
7590,376511,7,247,0,1,1
7591,376512,7,247,0,1,1
7592,376515,7,247,0,1,1
7593,376516,7,247,0,1,1
7594,376510,7,247,0,1,1
7595,376514,7,247,0,1,1
7596,376513,7,247,0,1,1
7597,376517,7,247,0,1,1
7598,375150,5,247,0,1,1
7599,367618,4,247,0,1,1
7600,375143,5,247,0,1,1
7601,391179,6,247,0,1,1
7602,394621,8,247,0,1,1
7603,370676,6,247,0,1,1
7604,375147,5,247,0,1,1
7606,375146,5,247,0,1,1
7607,375142,5,247,0,1,1
7608,374497,8,247,0,1,1
7609,367623,4,247,0,1,1
7610,375154,5,247,0,1,1
7611,374498,8,247,0,1,0
7612,365729,6,247,0,1,1
7613,367601,6,247,0,1,1
7614,365731,6,247,0,1,1
7615,365730,6,247,0,1,1
7616,367607,6,247,0,1,1
7617,367603,6,247,0,1,1
7618,367586,6,247,0,1,1
7619,367585,6,247,0,1,1
7620,367604,6,247,0,1,1
7621,367602,6,247,0,1,1
7622,367606,6,247,0,1,1
7623,367622,6,247,0,1,1
7624,367608,6,247,0,1,1
7625,382389,9,244,0,1,1
7626,382317,9,247,0,1,1
7627,382390,9,247,0,1,1
7628,375145,5,247,0,1,1
7629,382321,9,247,0,2,2
7630,367593,7,247,0,1,1
7631,367594,7,247,0,1,1
7632,367592,7,247,0,2,2
7633,367587,7,247,0,1,1
7634,367588,7,247,0,2,2
7635,367589,7,247,0,1,1
7636,367591,7,247,0,2,2
7637,367590,7,247,0,2,2
7638,382318,9,247,0,1,1
7639,382388,9,247,0,1,1
7640,375113,7,247,0,1,1
7641,375114,7,247,0,1,1
7642,375111,7,247,0,1,1
7643,375109,7,247,0,1,1
7644,375112,7,247,0,1,1
7645,375110,7,247,0,1,1
7646,375116,7,247,0,1,1
7647,375115,7,247,0,1,1
7648,383542,8,247,0,2,2
7649,367616,5,247,0,1,1
7650,375148,5,247,0,1,1
7651,376495,6,247,0,1,1
7652,367617,5,247,0,1,1
7653,375149,5,247,0,1,1
7654,375156,5,247,0,1,1
7655,375155,5,247,0,1,1
7656,376494,6,247,0,1,1
7657,383541,8,247,0,2,2
7658,374488,6,247,0,1,1
7659,374486,6,247,0,1,1
7660,374493,6,247,0,1,1
7661,374490,6,247,0,1,1
7662,376492,5,247,0,1,1
7663,367619,4,247,0,1,1
7664,375197,5,247,0,1,1
7665,375118,7,247,0,1,1
7666,375122,7,247,0,1,1
7667,375121,7,247,0,1,1
7668,375120,7,247,0,1,1
7669,375119,7,247,0,1,1
7670,375124,7,247,0,1,1
7671,375117,7,247,0,1,1
7672,375123,7,247,0,1,1
7673,374499,7,247,0,1,1
7674,382320,9,247,0,1,1
7675,383772,6,247,0,1,1
7676,383767,6,247,0,1,1
7677,383325,6,247,0,1,1
7678,383770,6,247,0,1,1
7679,383540,8,247,0,1,1
7680,382319,9,247,0,1,1
7681,376505,5,247,0,1,1
7682,376504,5,247,0,1,1
7683,376503,5,247,0,1,1
7684,374501,7,247,0,1,1
7685,375125,6,247,0,2,2
7686,376496,5,247,0,1,1
7687,382391,9,247,0,1,1
7688,376501,5,247,0,1,1
7689,376500,5,247,0,1,1
7690,376502,5,247,0,1,1
7691,375153,5,247,0,1,1
7692,376493,5,247,0,1,1
7693,376497,5,247,0,1,1
7694,367614,4,247,0,1,1
7695,375157,5,247,0,1,1
7696,375144,5,247,0,1,1
7697,367615,4,247,0,1,1
7698,370677,6,247,0,1,1
7699,375151,5,247,0,1,1
7700,406106,0,94,0,1,0
7701,406106,1,92,0,1,0
7702,406106,2,98,0,240,0
7703,406106,3,99,0,80,0
7704,406106,4,100,0,80,0
7705,406106,5,101,0,80,0
7706,406214,0,150,0,4,0
7707,406214,1,146,0,60,0
7708,406214,2,93,0,1,1
7709,406266,0,150,0,18,8
7710,406266,1,146,0,200,80
7711,406266,2,111,0,1,1
7712,406266,3,93,0,1,1
7713,406266,4,185,0,1,1
7714,406266,5,247,0,1,1
7717,406267,0,155,0,10,4
7718,406267,1,147,0,150,60
7719,406267,2,111,0,1,1
7720,406267,3,93,0,1,1
7721,406267,4,184,0,1,1
7722,406267,5,247,0,1,1
7725,406275,0,155,0,2,0
7726,406275,1,146,0,150,0
7727,406275,2,92,0,1,1
7728,407005,0,196,0,6,0
7729,407005,1,195,0,1,0
7730,407005,2,194,0,4,0
7731,407005,3,92,0,1,1
7732,407005,4,230,0,1,1
7733,407006,0,196,0,6,0
7734,407006,1,195,0,1,0
7735,407006,2,194,0,4,0
7736,407006,3,200,0,1,0
7737,407006,4,92,0,1,1
7738,407006,5,230,0,1,1
7739,407066,0,192,0,1,1
7740,407066,1,193,0,1,1
7741,407100,0,192,0,1,1
7742,407100,1,193,0,1,1
7753,405974,3,181,0,1,0
7754,408052,0,195,0,2,0
7755,408052,1,197,0,4,0
7756,408052,2,199,0,1,0
7757,408052,3,198,0,1,0
7758,408052,4,230,0,1,1
7759,408052,5,92,0,1,1
7760,408230,0,194,0,60,0
7761,408230,1,195,0,6,0
7762,408230,2,197,0,8,0
7763,408230,3,199,0,2,0
7764,408230,4,198,0,2,0
7765,408231,0,142,0,200,0
7766,408231,1,158,0,150,0
7767,408271,0,218,0,1,0
7768,408271,1,221,0,1,0
7769,408271,2,92,0,1,1
7770,408272,0,212,0,2,0
7771,408272,1,218,0,1,0
7772,408272,2,221,0,1,0
7773,408272,3,92,0,1,1
7774,408278,0,212,0,2,0
7775,408278,1,221,0,1,0
7776,408278,2,92,0,1,1
7778,408282,0,81,0,5,0
7779,408282,1,117,0,2,0
7780,408282,2,92,0,1,1
7781,408283,0,247,0,2,2
7782,408283,1,248,0,5,0
7783,408283,2,84,0,7,3
7784,408283,3,82,0,7,3
7785,408283,4,111,0,1,1
7786,408283,5,124,0,1,1
7787,408283,6,93,0,1,1
7789,408288,0,248,0,5,0
7790,408288,1,82,0,13,6
7791,408288,2,124,0,1,1
7792,408288,3,93,0,1,1
7796,408299,0,82,0,5,0
7797,408299,1,83,0,5,0
7798,408304,0,177,0,5,0
7802,408305,0,177,0,5,0
7803,408305,1,173,0,1,0
7804,408305,2,181,0,1,1
7805,408305,3,92,0,1,1
7806,408318,0,247,0,1,1
7807,408318,1,177,0,8,4
7808,408318,2,175,0,12,5
7809,408318,3,126,0,1,1
7810,408318,4,181,0,1,1
7811,408318,5,93,0,1,1
7812,408318,6,246,0,1,1
7814,408319,0,177,0,60,0
7815,408319,1,172,0,20,0
7816,408319,2,159,0,1,0
7819,408326,0,247,0,1,1
7820,408326,1,248,0,5,0
7821,408326,2,82,0,15,6
7822,408397,0,142,0,30,0
7823,408397,1,134,0,3,0
7824,408397,2,158,0,15,0
7825,408397,3,182,0,1,0
7826,408397,4,235,0,1,0
7827,408398,0,142,0,30,0
7828,408398,1,158,0,15,0
7829,408398,2,182,0,1,0
7830,408398,3,235,0,1,0
7834,382376,3,114,0,5,0
7835,382389,10,230,0,1,0
7836,367619,5,244,0,1,0
7837,367618,5,245,0,1,0
7838,367617,6,244,0,1,0
7839,367616,6,245,0,1,0
7840,367615,5,244,0,1,0
7841,367614,5,246,0,1,0
7842,367608,7,244,0,1,0
7843,367607,7,245,0,1,0
7844,367606,7,245,0,1,0
7845,367605,7,244,0,1,0
7846,367604,7,244,0,1,0
7847,367603,7,245,0,1,0
7848,367602,7,245,0,1,0
7849,367601,7,246,0,1,0
7850,382388,10,230,0,1,1
7851,382317,10,230,0,1,0
7852,382318,10,230,0,1,0
7853,382390,10,230,0,1,1
7854,382319,10,230,0,1,1
7855,382391,10,230,0,1,1
7856,382320,10,230,0,1,1
7857,374499,8,246,0,1,0
7858,374501,8,246,0,1,1
7859,394621,9,246,0,1,1
7860,374497,9,246,0,1,1
7861,374498,9,246,0,1,1
7862,375142,6,245,0,1,1
7863,375143,6,245,0,1,1
7864,375149,6,245,0,1,1
7865,375148,6,244,0,1,1
7866,375144,6,244,0,1,1
7867,375147,6,245,0,1,1
7868,375145,6,246,0,1,1
7869,375146,6,245,0,1,1
7870,375197,6,244,0,1,1
7871,375109,8,244,0,1,1
7872,375110,8,245,0,1,1
7873,375111,8,245,0,1,1
7874,375112,8,244,0,1,1
7875,375113,8,244,0,1,1
7876,375114,8,245,0,1,1
7877,375115,8,245,0,1,1
7878,375116,8,246,0,1,1
7879,375150,6,245,0,1,1
7880,375151,6,245,0,1,1
7881,375155,6,245,0,1,1
7882,375156,6,244,0,1,1
7883,375154,6,245,0,1,1
7884,375157,6,244,0,1,1
7885,375152,6,245,0,1,1
7886,375153,6,245,0,1,1
7887,375117,8,244,0,1,1
7888,375118,8,245,0,1,1
7889,375119,8,245,0,1,1
7890,375120,8,244,0,1,1
7891,375121,8,244,0,1,1
7892,375122,8,245,0,1,1
7893,375123,8,245,0,1,1
7894,375124,8,246,0,1,1
7895,376492,6,244,0,1,1
7896,376493,6,245,0,1,1
7897,376495,7,244,0,1,1
7898,376494,7,245,0,1,1
7899,376496,6,245,0,1,1
7900,376497,6,246,0,1,1
7901,376500,6,244,0,1,1
7902,376501,6,245,0,1,1
7903,376502,6,245,0,1,1
7904,376503,6,245,0,1,1
7905,376504,6,244,0,1,1
7906,376505,6,245,0,1,1
7907,376510,8,246,0,1,1
7908,376511,8,244,0,1,1
7909,376512,8,245,0,1,1
7910,376513,8,245,0,1,1
7911,376514,8,244,0,1,1
7912,376515,8,244,0,1,1
7913,376516,8,245,0,1,1
7914,376517,8,245,0,1,1
7915,376518,8,246,0,1,1
7917,406266,6,245,0,1,1
7918,406267,6,246,0,1,1
7920,407066,2,114,0,5,0
7921,407066,3,81,0,1,0
7922,405076,0,93,0,1,1
7923,407049,0,84,0,1,0
7924,407049,1,248,0,1,0
7925,407161,0,138,0,20,0
7926,407161,1,159,0,20,0
7927,407170,0,198,0,50,0
7928,409224,0,84,0,50,0
7931,409224,1,248,0,20,0
7932,409351,0,176,0,5,2
7933,409351,1,140,0,2,1
7934,409351,2,194,0,2,1
7935,409351,3,92,0,1,1
7936,409351,4,223,0,1,1
7937,409351,5,230,0,1,0
7938,409353,0,153,0,3,1
7939,409353,1,140,0,2,1
7940,409353,2,194,0,2,1
7941,409353,3,92,0,1,1
7942,409353,4,223,0,1,1
7943,409353,5,230,0,1,0
7944,409355,0,157,0,3,1
7945,409355,1,140,0,2,1
7946,409355,2,194,0,2,1
7947,409355,3,92,0,1,1
7948,409355,4,223,0,1,1
7949,409355,5,230,0,1,0
7950,409356,0,85,0,5,2
7951,409356,1,140,0,2,1
7952,409356,2,194,0,2,1
7953,409356,3,92,0,1,1
7954,409356,4,223,0,1,1
7955,409356,5,230,0,1,0
7956,409555,0,149,0,1,0
7957,409557,0,148,0,1,0
7958,408231,2,137,0,15,0
7963,408299,2,85,0,5,0
7964,408299,3,248,0,5,0
7965,408326,3,111,0,1,1
7966,408326,4,124,0,1,1
7967,408326,5,93,0,1,1
7971,411178,0,192,0,1,1
7972,411178,1,193,0,1,1
7977,367602,8,251,0,1,0
7981,412531,0,192,0,1,1
7982,412531,1,193,0,1,1
7983,412533,0,192,0,1,1
7984,412533,1,193,0,1,1
7985,412534,0,192,0,1,1
7986,412534,1,193,0,1,1
7987,412535,0,192,0,1,1
7988,412535,1,193,0,1,1
7989,412536,0,192,0,1,1
7990,412536,1,193,0,1,1
7991,412537,0,192,0,1,1
7992,412537,1,193,0,1,1
7994,367605,8,251,0,1,0
7995,367617,7,251,0,1,0
7996,375156,7,251,0,1,0
7997,375112,9,251,0,1,0
7998,375126,5,252,0,1,0
7999,375120,9,251,0,1,0
8000,375134,5,252,0,1,0
8001,375148,7,251,0,1,0
8002,376523,5,252,0,1,0
8003,376492,7,251,0,1,0
8004,376621,4,252,0,1,0
8005,376514,9,251,0,1,0
8006,382384,6,252,0,1,0
8007,382385,6,252,0,1,0
8008,382386,6,252,0,1,0
8009,382388,11,251,0,1,0
8010,382389,11,251,0,1,0
8011,382390,11,251,0,1,0
8012,382391,11,251,0,1,0
8013,395883,6,252,0,1,0
8014,395864,6,252,0,1,0
8015,395807,5,252,0,1,0
8016,395839,6,252,0,1,0
8017,403133,5,252,0,1,0
8018,403141,5,252,0,1,0
8019,403153,5,252,0,1,0
8020,403162,4,252,0,1,0
8021,409351,6,252,0,1,0
8022,409353,6,252,0,1,0
8023,409355,6,252,0,1,0
8024,409356,6,252,0,1,0
8025,375197,7,251,0,1,0
8026,382383,6,252,0,1,0
8027,367614,6,251,0,1,0
8028,367609,6,252,0,1,0
8029,367601,8,251,0,1,0
8030,375116,9,251,0,1,0
8031,375132,5,252,0,1,0
8032,375104,6,252,0,1,0
8033,375145,7,251,0,1,0
8034,375124,9,251,0,1,0
8035,375107,6,252,0,1,0
8036,375140,5,252,0,1,0
8037,376497,7,251,0,1,0
8038,376499,5,251,0,1,0
8039,376527,5,252,0,1,0
8040,376509,5,252,0,1,0
8041,376617,4,252,0,1,0
8042,376518,9,251,0,1,0
8043,382317,11,251,0,1,0
8044,382318,11,251,0,1,0
8045,382319,11,251,0,1,0
8046,382320,11,251,0,1,0
8047,403139,5,252,0,1,0
8048,403147,5,252,0,1,0
8049,403157,5,252,0,1,0
8050,403158,4,252,0,1,0
8051,406267,7,251,0,1,0
8052,367618,6,251,0,1,0
8053,375115,9,251,0,1,0
8054,375133,5,252,0,1,0
8055,375123,9,251,0,1,0
