ID,DataTagID,HouseDecorID
9943,66,11455
9944,170,11456
9945,109,11456
9946,66,11456
9947,190,11457
9948,170,11457
9949,109,11457
9950,66,11457
9952,102,11377
9953,67,11377
9954,110,11461
9956,142,11461
9957,160,11461
9958,154,11461
9959,70,11461
9960,110,11468
9961,68,11468
9962,211,11468
9963,154,11468
9964,110,11479
9966,142,11479
9967,160,11479
9968,154,11479
9969,70,11479
9970,110,11480
9971,67,11480
9972,204,11480
9973,142,11480
9974,160,11480
9975,154,11480
9976,70,11480
9977,110,11481
9979,142,11481
9980,160,11481
9981,154,11481
9982,70,11481
9983,110,11482
9985,142,11482
9986,160,11482
9987,154,11482
9988,70,11482
9989,200,11483
9990,174,11483
9991,105,11483
9993,93,11484
9994,95,11484
9995,102,11484
9996,218,11484
9997,67,11484
9998,160,11484
9999,148,11484
10000,182,11485
10001,69,11485
10002,235,11486
10003,105,11486
10004,68,11486
10005,88,11487
10006,160,11487
10008,105,11487
10009,151,11487
10010,203,11487
10011,154,11487
10012,192,11488
10013,91,11488
10014,109,11488
10015,66,11488
10016,93,11489
10017,95,11489
10018,102,11489
10019,218,11489
10020,66,11489
10021,160,11489
10022,148,11489
10023,88,11490
10024,160,11490
10026,105,11490
10027,151,11490
10028,203,11490
10029,154,11490
10030,88,11491
10031,160,11491
10032,191,11491
10034,105,11491
10035,151,11491
10036,154,11491
10037,192,11492
10038,102,11492
10039,67,11492
10040,159,11492
10041,154,11492
10042,235,11493
10043,102,11493
10045,65,11494
10046,159,11494
10047,188,11494
10048,82,11494
10049,102,11494
10050,154,11494
10052,82,11495
10053,102,11495
10054,67,11495
10055,159,11495
10056,154,11495
10057,82,11496
10058,102,11496
10060,66,11496
10061,159,11496
10062,154,11496
10064,82,11497
10065,102,11497
10066,215,11497
10067,82,11498
10068,102,11498
10069,183,11498
10070,66,11498
10071,159,11498
10072,154,11498
10073,83,11499
10074,84,11499
10075,110,11499
10076,225,11499
10078,66,11499
10079,145,11499
10080,160,11499
10081,83,11500
10082,84,11500
10083,110,11500
10084,68,11500
10085,145,11500
10086,160,11500
10087,128,11500
10088,110,11501
10089,84,11501
10090,160,11501
10091,83,11501
10092,68,11501
10093,145,11501
10094,210,11501
10095,83,11502
10096,84,11502
10097,110,11502
10098,187,11502
10100,218,11502
10101,67,11502
10102,145,11502
10103,160,11502
10104,83,11503
10105,84,11503
10106,110,11503
10107,176,11503
10108,177,11503
10109,66,11503
10110,145,11503
10111,160,11503
10112,110,11504
10113,187,11504
10114,68,11504
10115,154,11504
10116,110,11505
10117,69,11505
10118,211,11505
10119,154,11505
10120,110,11506
10121,187,11506
10122,68,11506
10123,154,11506
10133,191,11707
10134,192,11707
10135,91,11707
10136,109,11707
10137,68,11707
10138,160,11707
10139,150,11707
10140,87,11708
10141,105,11708
10143,151,11708
10144,102,11718
10145,69,11718
10146,210,11718
10147,159,11718
10148,154,11718
10149,110,11719
10150,176,11719
10151,177,11719
10152,178,11719
10153,68,11719
10156,72,11719
10157,110,11720
10158,183,11720
10159,66,11720
10162,72,11720
10163,110,11721
10164,179,11721
10165,180,11721
10166,68,11721
10169,72,11721
10170,235,11722
10171,99,11722
10172,67,11722
10173,99,11438
10174,179,11438
10175,180,11438
10176,68,11438
10177,188,11723
10178,102,11723
10179,65,11723
10180,235,11724
10181,102,11724
10182,67,11724
10183,191,11725
10184,192,11725
10185,102,11725
10187,83,1227
10188,84,1227
10189,110,1227
10190,176,1227
10191,177,1227
10192,67,1227
10193,145,1227
10194,160,1227
10195,110,11726
10196,219,11726
10197,66,11726
10198,154,11726
10199,138,11726
10203,188,1674
10204,188,11751
10205,88,11751
10206,105,11751
10207,160,11751
10208,151,11751
10209,154,11751
10210,188,11752
10211,88,11752
10212,105,11752
10213,68,11752
10214,160,11752
10215,151,11752
10216,154,11752
10217,188,11753
10218,88,11753
10219,105,11753
10220,68,11753
10221,160,11753
10222,151,11753
10223,154,11753
10224,191,11754
10225,88,11754
10226,105,11754
10227,68,11754
10228,160,11754
10229,151,11754
10230,154,11754
10231,200,11755
10232,201,11755
10233,88,11755
10234,99,11755
10235,66,11755
10236,160,11755
10237,151,11755
10238,154,11755
10240,68,1407
10242,199,11770
10243,105,11770
10244,67,11770
10245,138,11770
10246,168,11771
10247,452,11771
10248,110,11771
10249,183,11771
10250,66,11771
10251,151,11771
10252,168,11772
10253,452,11772
10254,110,11772
10255,183,11772
10256,66,11772
10257,151,11772
10258,110,11773
10259,84,11773
10260,216,11773
10261,110,11774
10262,84,11774
10263,216,11774
10264,110,11775
10265,84,11775
10266,216,11775
10267,110,11776
10268,84,11776
10269,216,11776
10270,110,11777
10271,84,11777
10272,216,11777
10273,83,11778
10274,84,11778
10275,110,11778
10276,176,11778
10277,177,11778
10278,67,11778
10279,145,11778
10280,160,11778
10282,188,1487
10283,191,1487
10284,110,1487
10288,72,1487
10289,225,1791
10290,225,1740
10291,225,1801
10292,83,1223
10293,84,1223
10294,110,1223
10295,183,1223
10296,66,1223
10297,145,1223
10298,160,1223
10299,188,1136
10300,191,1136
10301,83,1136
10302,84,1136
10303,110,1136
10304,67,1136
10305,145,1136
10306,160,1136
10307,110,11780
10308,183,11780
10309,66,11780
10310,154,11780
10311,93,5648
10312,110,5648
10313,84,5564
10314,84,5133
10315,169,11782
10316,100,11782
10317,214,11782
10318,67,11782
10319,174,11783
10320,100,11783
10321,233,11783
10322,234,11783
10323,231,11783
10324,191,11784
10325,100,11784
10326,179,11784
10327,231,11784
10328,169,11785
10329,166,11785
10330,100,11785
10331,230,11785
10332,68,11785
10333,203,11786
10334,169,11786
10335,100,11786
10336,66,11786
10337,203,11787
10338,169,11787
10339,96,11787
10340,169,11788
10341,100,11788
10342,230,11788
10343,68,11788
10344,100,11789
10345,230,11789
10346,68,11789
10347,100,11790
10348,230,11790
10349,68,11790
10350,100,11791
10351,230,11791
10352,68,11791
10353,100,11792
10354,230,11792
10355,68,11792
10356,68,2505
10357,191,11793
10358,172,11793
10359,101,11793
10360,67,11793
10361,169,11794
10362,100,11794
10363,231,11794
10364,66,11794
10365,166,11795
10366,100,11795
10367,214,11795
10368,231,11795
10369,66,11795
10370,167,11796
10371,100,11796
10372,214,11796
10373,231,11796
10374,66,11796
10375,103,11797
10377,68,11797
10378,103,11798
10379,63,11798
10380,69,11798
10381,168,11799
10382,99,11799
10383,66,11799
10384,151,11799
10385,175,11800
10386,103,11800
10387,66,11800
10388,196,11801
10389,104,11801
10390,66,11801
10391,188,8178
10392,89,8178
10393,104,8178
10394,66,8178
10395,159,8178
10396,145,8178
10397,194,11802
10398,103,11802
10399,67,11802
10400,193,11803
10401,105,11803
10402,65,11803
10403,105,11804
10404,67,11804
10405,199,11805
10406,105,11805
10407,453,11805
10408,67,11805
10409,170,11806
10410,105,11806
10411,67,11806
10412,105,11807
10413,68,11807
10414,81,11808
10415,106,11808
10416,68,11808
10417,97,11809
10418,106,11809
10419,453,11809
10420,68,11809
10421,150,11809
10422,97,11810
10423,106,11810
10424,453,11810
10425,66,11810
10426,150,11810
10427,97,11811
10428,106,11811
10429,66,11811
10430,150,11811
10431,97,11812
10432,106,11812
10433,214,11812
10434,66,11812
10435,150,11812
10436,97,11813
10437,106,11813
10438,68,11813
10439,150,11813
10440,203,11814
10441,97,11814
10442,106,11814
10443,68,11814
10444,159,11814
10445,150,11814
10446,97,11815
10447,106,11815
10448,453,11815
10449,215,11815
10450,150,11815
10451,174,11816
10452,97,11816
10453,106,11816
10454,68,11816
10455,150,11816
10456,108,11817
10457,66,11817
10458,151,11817
10459,108,11818
10460,65,11818
10461,174,11819
10462,108,11819
10463,67,11819
10464,191,11820
10465,108,11820
10466,67,11820
10467,194,11821
10468,108,11821
10469,66,11821
10470,171,11822
10471,108,11822
10474,108,11823
10475,214,11823
10476,129,11823
10477,191,11824
10478,452,11824
10479,191,11825
10480,452,11825
10481,110,11826
10482,84,11826
10483,216,11826
10484,110,3826
10485,225,3826
10487,205,3826
10490,72,3826
10512,225,5854
10513,179,9472
10514,222,9472
10515,138,9472
10516,106,11869
10517,68,11869
10518,211,11869
10519,106,11870
10520,215,11870
10521,67,11870
10522,193,11871
10523,194,11871
10524,83,11871
10525,84,11871
10526,110,11871
10527,66,11871
10528,193,11872
10529,194,11872
10530,83,11872
10531,84,11872
10532,110,11872
10533,66,11872
10534,110,1153
10535,176,1153
10536,177,1153
10540,72,1153
10541,110,1162
10542,181,1162
10543,67,1162
10546,72,1162
10547,110,1163
10548,183,1163
10549,184,1163
10550,67,1163
10553,72,1163
10554,110,1165
10555,176,1165
10556,177,1165
10557,67,1165
10560,72,1165
10561,98,11873
10562,103,11873
10563,183,11873
10564,184,11873
10565,68,11873
10566,159,11873
10567,160,11873
10568,148,11873
10569,110,11874
10570,225,11874
10572,142,11874
10573,160,11874
10574,154,11874
10575,70,11874
10576,467,9144
10586,191,11878
10587,90,11878
10588,100,11878
10589,160,11878
10590,235,11879
10591,100,11879
10592,67,11879
10593,235,11880
10594,100,11880
10595,67,11880
10596,235,11881
10597,89,11881
10598,68,11881
10599,235,11882
10600,89,11882
10601,68,11882
10602,89,11883
10603,100,11883
10604,134,11883
10605,235,11884
10606,89,11884
10607,66,11884
10608,235,11885
10609,89,11885
10610,68,11885
10611,89,11886
10612,180,11886
10614,184,11887
10615,67,11887
10616,154,11887
10617,89,11888
10618,100,11888
10619,217,11888
10620,89,11889
10621,100,11889
10622,218,11889
10623,191,11890
10624,89,11890
10625,100,11890
10626,101,11891
10627,176,11891
10628,67,11891
10629,235,11892
10630,101,11892
10631,66,11892
10632,235,11893
10633,99,11893
10634,66,11893
10635,191,11894
10636,101,11894
10637,458,11894
10638,101,11895
10639,184,11895
10641,101,11896
10642,216,11896
10644,101,11897
10645,183,11897
10646,66,11897
10648,101,11898
10649,66,11898
10650,100,11899
10651,180,11899
10653,188,11900
10654,101,11900
10655,67,11900
10656,101,11901
10657,183,11901
10658,68,11901
10659,188,11433
10660,99,11433
10661,66,11433
10662,98,11902
10663,103,11902
10665,127,11902
10666,89,11903
10667,176,11903
10668,67,11903
10669,103,11904
10671,136,11904
10672,80,4446
10673,105,11905
10674,183,11905
10675,66,11905
10676,154,11905
10677,105,11906
10678,68,11906
10679,210,11906
10680,154,11906
10681,105,11907
10682,183,11907
10683,67,11907
10684,203,11908
10685,105,11908
10686,68,11908
10687,154,11908
10688,188,11909
10689,105,11909
10690,66,11909
10691,105,11910
10692,184,11910
10693,68,11910
10694,105,11911
10695,67,11911
10696,130,11911
10697,105,11912
10698,67,11912
10699,128,11912
10700,130,11912
10701,87,11913
10702,105,11913
10704,132,11913
10705,106,11914
10706,183,11914
10707,66,11914
10708,106,11915
10709,69,11915
10710,210,11915
10711,106,11916
10712,68,11916
10713,211,11916
10714,107,11917
10715,177,11917
10716,67,11917
10717,107,11918
10718,215,11918
10719,151,11918
10720,107,11919
10721,183,11919
10722,67,11919
10723,190,11920
10724,107,11920
10726,458,11920
10728,107,11921
10730,107,11922
10731,234,11922
10732,151,11922
10733,107,11923
10734,180,11923
10736,107,11924
10737,183,11924
10738,67,11924
10739,107,11925
10740,183,11925
10742,201,11926
10743,107,11926
10744,67,11926
10745,107,11927
10746,184,11927
10748,235,11928
10749,107,11928
10751,236,11929
10752,108,11929
10753,69,11929
10754,109,11930
10755,176,11930
10756,177,11930
10757,66,11930
10758,109,11931
10759,214,11931
10760,66,11931
10761,235,11932
10762,109,11932
10763,68,11932
10764,109,11933
10765,68,11933
10766,210,11933
10767,154,11933
10768,109,11934
10769,68,11934
10770,210,11934
10771,179,9471
10773,179,9473
10774,99,11935
10775,68,11935
10776,211,11935
10777,168,11936
10778,110,11936
10779,66,11936
10780,203,11937
10781,110,11937
10782,68,11937
10783,154,11937
10784,203,11938
10785,110,11938
10786,68,11938
10787,154,11938
10788,203,11939
10789,110,11939
10790,68,11939
10791,154,11939
10793,110,11940
10794,66,11940
10795,161,11940
10796,191,11941
10797,101,11941
10798,458,11941
10799,105,11942
10800,69,11942
10801,211,11942
10802,110,11943
10803,68,11943
10804,142,11943
10805,160,11943
10806,154,11943
10807,139,11943
10808,70,11943
10809,188,11944
10810,102,11944
10811,66,11944
10812,159,11944
10813,154,11944
10814,103,11945
10815,68,11945
10816,139,11945
10818,89,11946
10819,104,11946
10820,188,11947
10821,88,11947
10823,160,11947
10824,151,11947
10825,109,11948
10826,68,11948
10827,210,11948
10828,110,11949
10829,68,11949
10830,142,11949
10831,160,11949
10832,154,11949
10833,139,11949
10834,70,11949
10835,109,11950
10836,215,11950
10837,68,11950
10838,109,11951
10839,69,11951
10840,211,11951
10841,105,11952
10842,68,11952
10843,210,11952
10844,109,11953
10845,68,11953
10846,210,11953
10871,235,5114
10872,98,5114
10874,98,11797
10875,235,11797
10876,235,11822
10877,185,11928
10878,235,4813
10879,188,12140
10882,188,12141
10885,188,12142
10888,188,12143
10891,203,12144
10892,110,12144
10893,68,12144
10894,154,12144
10895,203,12145
10896,110,12145
10897,66,12145
10898,154,12145
10899,203,12146
10900,110,12146
10901,68,12146
10902,154,12146
10903,203,12147
10904,110,12147
10905,68,12147
10906,154,12147
10907,203,12148
10908,110,12148
10909,68,12148
10910,154,12148
10911,203,12149
10912,110,12149
10913,68,12149
10914,154,12149
10915,203,12150
10916,110,12150
10917,68,12150
10918,154,12150
10919,203,12151
10920,110,12151
10921,68,12151
10922,154,12151
10923,203,12152
10924,110,12152
10925,68,12152
10926,154,12152
10927,203,12153
10928,110,12153
10929,68,12153
10930,154,12153
10931,93,12154
10932,219,12154
10933,214,12154
10934,203,12155
10935,110,12155
10936,68,12155
10937,154,12155
10938,203,12156
10939,110,12156
10940,68,12156
10941,154,12156
10942,203,12157
10943,110,12157
10944,68,12157
10945,154,12157
10946,203,12158
10947,110,12158
10948,68,12158
10949,154,12158
10950,203,12159
10951,110,12159
10952,68,12159
10953,154,12159
10954,203,12160
10955,110,12160
10956,68,12160
10957,154,12160
10959,105,12161
10961,235,12162
10962,106,12162
10963,68,12162
10964,235,12163
10965,81,12163
10966,106,12163
10967,106,12164
10968,66,12164
10969,129,12164
10971,107,12165
10972,66,12165
10973,203,12166
10974,110,12166
10975,68,12166
10976,154,12166
10977,203,12167
10978,110,12167
10979,68,12167
10980,154,12167
10981,203,12168
10982,110,12168
10983,68,12168
10984,154,12168
10985,110,12169
10986,183,12169
10987,66,12169
10988,159,12169
10989,142,12169
10990,154,12169
10991,71,12169
10992,110,12170
10993,183,12170
10994,66,12170
10995,159,12170
10996,142,12170
10997,154,12170
10998,71,12170
10999,110,12171
11000,176,12171
11001,177,12171
11002,67,12171
11003,161,12171
11004,110,12172
11005,64,12172
11006,67,12172
11007,204,12172
11008,161,12172
11009,110,12173
11011,68,12173
11012,210,12173
11013,161,12173
11014,110,12174
11015,186,12174
11016,68,12174
11017,159,12174
11018,142,12174
11019,154,12174
11020,71,12174
11021,90,12192
11022,110,12192
11023,67,12192
11024,142,12192
11025,160,12192
11026,154,12192
11027,70,12192
11028,201,12193
11029,110,12193
11030,68,12193
11031,160,12193
11032,154,12193
11033,70,12193
11034,201,12194
11035,110,12194
11036,67,12194
11037,160,12194
11038,154,12194
11039,70,12194
11040,109,12195
11041,67,12195
11042,210,12195
11043,109,12196
11044,68,12196
11045,210,12196
11046,109,12197
11047,68,12197
11048,210,12197
11049,109,12198
11051,210,12198
11053,110,12199
11054,187,12199
11055,67,12199
11056,159,12199
11057,142,12199
11058,154,12199
11059,71,12199
11060,188,12200
11061,104,12200
11062,67,12200
11063,188,12201
11064,104,12201
11065,65,12201
11066,188,12202
11067,104,12202
11068,65,12202
11069,188,12203
11070,104,12203
11071,67,12203
11072,104,12204
11073,179,12204
11074,180,12204
11075,68,12204
11076,104,12205
11077,184,12205
11078,67,12205
11079,104,12206
11080,184,12206
11081,67,12206
11082,104,12207
11083,184,12207
11084,67,12207
11085,203,12208
11086,104,12208
11087,68,12208
11088,68,2099
11089,68,2100
11090,68,2101
11091,68,2102
11092,68,2103
11093,68,2111
11094,68,2112
11095,68,2114
11096,68,2115
11097,68,2116
11098,68,2118
11099,188,12209
11100,104,12209
11101,66,12209
11102,81,12210
11103,106,12210
11105,204,12210
11106,159,12210
11107,152,12210
11108,109,12211
11109,68,12211
11110,210,12211
11111,109,12212
11112,68,12212
11113,210,12212
11114,110,12213
11115,183,12213
11116,66,12213
11117,154,12213
11118,110,12214
11119,176,12214
11120,177,12214
11121,66,12214
11122,159,12214
11123,142,12214
11124,154,12214
11125,71,12214
11126,110,12215
11127,183,12215
11128,66,12215
11129,159,12215
11130,142,12215
11131,154,12215
11132,71,12215
11133,110,9630
11134,183,9630
11135,66,9630
11136,159,9630
11137,142,9630
11138,154,9630
11139,71,9630
11140,203,12216
11141,110,12216
11142,67,12216
11143,154,12216
11144,109,12217
11145,68,12217
11146,210,12217
11147,109,12218
11148,68,12218
11149,210,12218
11150,191,12219
11151,168,12219
11152,452,12219
11153,110,12219
11154,184,12219
11155,66,12219
11156,151,12219
11157,64,2515
11158,64,752
11159,64,2516
11160,64,2517
11161,64,2518
11162,64,2519
11163,64,753
11164,64,2520
11165,64,2521
11166,64,2522
11167,64,754
11168,64,2523
11169,64,2525
11170,108,2527
11171,64,2527
11172,64,2528
11173,64,757
11174,64,758
11175,64,11707
11176,64,388
11177,191,11488
11178,64,11488
11180,160,11488
11181,150,11488
11182,110,994
11183,183,994
11184,184,994
11185,68,994
11188,72,994
11189,64,5883
11190,64,5884
11191,64,5885
11192,64,769
11193,64,5886
11194,64,5887
11195,109,12220
11196,68,12220
11197,210,12220
11198,64,9150
11199,203,12221
11200,110,12221
11201,215,12221
11202,218,12221
11203,68,12221
11204,154,12221
11205,203,12222
11206,110,12222
11207,68,12222
11208,154,12222
11209,188,12223
11210,110,12223
11211,66,12223
11212,161,12223
11213,203,12224
11214,110,12224
11215,215,12224
11216,218,12224
11217,68,12224
11218,154,12224
11223,203,12244
11224,226,12244
11225,200,12245
11226,226,12245
11227,201,12247
11228,203,12248
11229,203,12249
11230,203,12260
11231,203,12263
11232,171,12263
11250,191,9152
11251,191,9149
11252,191,9150
11253,191,9151
11254,203,12284
11255,110,12284
11256,68,12284
11257,154,12284
11258,200,12285
11259,201,12285
11260,110,12285
11261,68,12285
11262,154,12285
11263,203,12286
11264,110,12286
11265,68,12286
11266,154,12286
11267,203,12287
11268,110,12287
11269,68,12287
11270,154,12287
11275,203,12419
11276,110,12419
11277,68,12419
11278,154,12419
11279,110,12453
11280,63,12453
11282,160,12453
11283,154,12453
11284,70,12453
11285,110,12454
11286,68,12454
11287,160,12454
11288,70,12454
11289,110,12455
11290,68,12455
11291,160,12455
11292,70,12455
11293,110,12456
11294,68,12456
11295,160,12456
11296,70,12456
11297,110,12457
11298,68,12457
11299,160,12457
11300,70,12457
11301,110,12458
11302,68,12458
11303,160,12458
11304,70,12458
11305,110,12459
11306,68,12459
11307,160,12459
11308,70,12459
11309,67,5854
11310,179,4386
11311,200,12300
11312,67,9471
11313,67,9473
11314,110,1329
11316,72,1329
11319,176,1329
11320,178,1329
11321,177,1329
11322,67,1329
11323,110,1486
11325,72,1486
11326,180,1486
11327,66,1486
11329,110,988
11330,180,988
11331,66,988
11334,72,988
11335,200,1245
11336,201,1245
11337,110,1245
11338,67,1245
11341,72,1245
11342,110,2474
11346,72,2474
11348,110,2590
11353,72,2590
11354,188,2254
11355,191,2254
11356,110,2254
11357,67,2254
11360,72,2254
11361,188,2458
11362,191,2458
11363,110,2458
11367,72,2458
11368,110,1488
11369,67,1488
11370,204,1488
11373,72,1488
11374,110,1350
11376,67,1350
11377,72,1350
11378,180,1350
11433,192,14204
11434,93,14204
11435,110,14204
11436,64,9443
11437,188,5563
11438,110,5563
11439,67,5563
11442,72,5563
11443,64,3826
11444,236,11874
11445,67,11874
11496,110,14346
11497,63,14346
11498,68,14346
11499,160,14346
11500,154,14346
11501,70,14346
11502,110,14347
11503,63,14347
11504,68,14347
11505,160,14347
11506,154,14347
11507,70,14347
11508,110,14348
11509,63,14348
11510,67,14348
11511,160,14348
11512,154,14348
11513,70,14348
11514,110,14349
11515,63,14349
11516,67,14349
11517,160,14349
11518,154,14349
11519,70,14349
11520,192,14350
11521,93,14350
11522,110,14350
11523,192,14351
11524,93,14351
11525,110,14351
11526,192,14352
11527,93,14352
11528,110,14352
11529,79,14353
11530,104,14353
11531,69,14353
11532,210,14353
11533,159,14353
11534,154,14353
11536,484,2469
11537,484,4159
11538,484,4170
11539,484,4173
11540,484,4177
11542,484,10964
11543,484,4481
11544,484,5557
11545,484,5560
11546,484,7835
11547,484,4477
11548,484,10962
11549,484,757
11550,484,758
11551,484,11387
11552,484,11165
11553,484,11164
11554,484,2529
11555,484,2530
11556,484,4160
11557,484,4161
11558,484,4162
11559,484,4163
11560,484,4164
11561,484,4165
11562,484,4166
11563,484,4167
11564,484,4168
11565,484,4169
11566,484,4171
11567,484,4172
11568,484,4174
11569,484,4483
11570,484,5556
11571,484,5558
11572,484,5559
11573,484,5689
11574,484,7701
11575,484,10963
11576,484,10965
11577,484,11162
11578,484,11322
11579,484,11388
11580,484,11163
11581,236,14358
11582,105,14358
11583,67,14358
11584,235,14359
11585,107,14359
11587,171,14360
11588,109,14360
11590,190,14361
11591,105,14361
11592,67,14361
11594,203,14379
11595,106,14379
11596,67,14379
11597,107,14380
11598,68,14380
11599,210,14380
11600,203,14381
11601,106,14381
11602,67,14381
11619,176,986
11620,177,986
11621,145,986
11622,83,986
11623,148,986
11624,67,986
11625,110,986
11626,200,14432
11627,67,991
11628,176,991
11629,177,991
11630,145,991
11631,83,991
11632,148,991
11633,110,991
11635,151,12189
11636,230,12189
11637,110,12189
11638,163,12189
11639,230,12190
11641,110,12190
11642,163,12190
11643,151,12190
11644,183,14330
11645,184,14330
11646,484,14330
11647,108,14330
11648,68,14330
11649,105,14461
11651,210,14461
11671,184,4562
11672,183,4562
11673,83,4562
11674,110,4562
11676,145,4562
11677,145,984
11678,67,984
11679,177,984
11680,176,984
11681,83,984
11682,110,984
11683,159,9057
11684,110,9057
11685,211,9057
11686,209,9057
11687,67,9057
11688,79,9057
11689,66,11287
11691,67,12249
11692,65,12260
11693,188,12260
11694,65,12261
11695,188,12261
11696,203,12261
11697,65,12256
11698,188,12256
11699,203,12256
11700,65,12254
11701,188,12254
11702,203,12254
11703,65,12253
11704,188,12253
11705,203,12253
11706,65,12257
11707,188,12257
11708,203,12257
11709,65,12255
11710,188,12255
11711,203,12255
11712,65,12259
11713,188,12259
11714,203,12259
11715,65,12262
11716,188,12262
11717,203,12262
11718,65,12252
11719,188,12252
11720,203,12252
11721,65,12258
11722,188,12258
11723,203,12258
11724,65,12251
11725,188,12251
11726,203,12251
11727,67,9060
11728,79,9060
11729,110,9060
11730,209,9060
11731,211,9060
11732,67,9058
11733,79,9058
11734,110,9058
11735,209,9058
11736,211,9058
11737,67,9059
11738,79,9059
11739,110,9059
11740,209,9059
11741,211,9059
11743,203,12250
11744,67,989
11745,110,989
11746,67,1356
11747,110,1356
11748,66,4484
11749,110,4484
11750,66,985
11751,110,985
11752,83,80
11753,145,80
11754,83,10860
11755,145,10860
11756,83,11720
11757,145,11720
11758,83,11721
11759,145,11721
11760,83,985
11761,145,985
11762,148,985
11765,83,987
11766,145,987
11767,83,988
11768,145,988
11769,83,989
11770,145,989
11771,148,989
11772,83,992
11773,145,992
11774,83,994
11775,145,994
11776,83,1153
11777,145,1153
11778,83,1155
11779,145,1155
11780,83,1162
11781,145,1162
11782,83,1163
11783,145,1163
11784,83,1165
11785,145,1165
11786,83,1245
11787,145,1245
11788,83,1246
11789,145,1246
11790,83,1329
11791,145,1329
11792,83,1350
11793,145,1350
11794,72,1356
11795,83,1356
11796,145,1356
11797,83,1486
11798,145,1486
11799,83,1487
11800,145,1487
11801,83,1488
11802,145,1488
11803,83,2254
11804,145,2254
11805,83,2458
11806,145,2458
11807,83,2474
11808,145,2474
11809,83,2590
11810,145,2590
11811,83,3826
11812,145,3826
11813,83,3827
11814,145,3827
11815,72,4484
11816,83,4484
11817,145,4484
11818,83,5563
11819,145,5563
11820,83,8917
11821,145,8917
11822,83,9254
11823,145,9254
11824,83,9255
11825,145,9255
11826,83,11719
11827,145,11719
11828,180,1356
11829,100,14553
11830,216,14553
11831,68,14553
11832,200,14554
11833,201,14554
11834,86,14554
11835,110,14554
11836,67,14554
11837,200,14555
11838,201,14555
11839,86,14555
11840,110,14555
11841,68,14555
11842,134,14555
11843,200,14556
11844,201,14556
11845,86,14556
11846,110,14556
11847,68,14556
11848,86,14557
11849,110,14557
11850,66,14557
11851,127,14557
11852,86,14558
11853,110,14558
11854,218,14558
11855,110,14559
11856,66,14559
11860,200,14579
11861,201,14579
11862,110,14579
11863,68,14579
11864,84,14580
11865,110,14580
11866,458,14580
11867,129,14580
11868,84,14581
11869,110,14581
11870,128,14581
11871,84,14582
11872,110,14582
11873,128,14582
11874,188,14583
11875,110,14583
11876,66,14583
11877,132,14583
11878,188,14584
11879,110,14584
11880,66,14584
11881,84,14585
11882,110,14585
11883,129,14585
11884,191,14586
11885,84,14586
11886,110,14586
11887,191,14587
11888,84,14587
11889,110,14587
11890,84,14588
11891,110,14588
11892,129,14588
11893,136,14588
11894,84,14589
11895,110,14589
11896,458,14589
11897,128,14589
11898,129,14589
11899,86,14590
11900,110,14590
11901,128,14590
11902,188,14591
11903,86,14591
11904,110,14591
11905,65,14591
11906,188,14592
11907,86,14592
11908,110,14592
11909,65,14592
11910,188,14593
11911,86,14593
11912,110,14593
11913,65,14593
11914,190,14594
11915,86,14594
11916,110,14594
11917,65,14594
11918,131,14594
11919,86,14595
11920,110,14595
11921,187,14595
11922,86,14596
11923,110,14596
11924,180,14596
11925,68,14596
11926,86,14597
11927,110,14597
11928,180,14597
11929,67,14597
11930,86,14598
11931,110,14598
11932,458,14598
11933,203,14599
11934,110,14599
11935,68,14599
11936,190,14600
11937,84,14600
11938,110,14600
11939,458,14600
11940,129,14600
11941,203,14601
11942,110,14601
11944,132,14601
11945,193,14602
11946,86,14602
11947,110,14602
11948,65,14602
11949,196,14603
11950,86,14603
11951,110,14603
11952,65,14603
11953,109,14615
11956,68,14615
11957,110,14616
11959,129,14616
11960,110,14617
11961,176,14617
11962,177,14617
11963,66,14617
11964,134,14617
11965,110,14618
11966,186,14618
11967,68,14618
11968,134,14618
11969,188,14619
11970,110,14619
11971,65,14619
11972,110,14620
11973,183,14620
11974,184,14620
11975,68,14620
11976,131,14620
11977,110,14621
11978,183,14621
11979,184,14621
11980,67,14621
11981,131,14621
11982,190,14622
11983,110,14622
11984,66,14622
11985,131,14622
11986,188,14623
11987,110,14623
11989,203,14624
11990,110,14624
11991,68,14624
11992,134,14624
11993,200,14625
11994,201,14625
11996,68,14625
11997,191,14626
11999,68,14626
12000,235,14627
12001,110,14627
12002,156,14627
12003,200,14628
12004,201,14628
12005,110,14628
12006,68,14628
12007,154,14628
12008,110,14629
12009,215,14629
12010,68,14629
12011,154,14629
12012,110,14630
12013,215,14630
12014,68,14630
12015,154,14630
12016,86,14631
12017,110,14631
12018,221,14631
12019,67,14631
12020,86,14632
12021,110,14632
12022,177,14632
12023,67,14632
12024,86,14633
12025,110,14633
12026,177,14633
12027,66,14633
12028,86,14634
12029,110,14634
12030,214,14634
12031,66,14634
12032,203,14635
12033,86,14635
12034,110,14635
12035,67,14635
12036,110,14636
12038,65,14636
12039,134,14636
12040,110,14637
12041,183,14637
12043,131,14637
12044,203,14638
12046,69,14638
12047,132,14638
12048,188,14639
12051,188,14640
12052,110,14640
12053,65,14640
12054,188,14641
12055,110,14641
12056,66,14641
12057,110,14642
12059,156,14642
12060,130,14642
12061,110,14643
12062,156,14643
12063,130,14643
12064,98,14644
12065,105,14644
12066,211,14644
12067,68,12263
