ID,Name_lang,Description_lang,CompletionPlayerConditionID,Flags,QuestID,PlayerConditionID,Field_10_2_7_54171_005
1416,Bonus Event Holiday Quests,,0,8,0,0,0
1418,The Storm's Fury,,0,0,0,5703,0
5348,Tarecgosa's Rest,,0,0,0,0,0
5349,Blue Dragon Campaign,,0,0,0,0,0
5352,"Nasz'uro, the Unbound Legacy",,0,0,0,0,0
5353,The Dragons and the Scale Expedition,"A Dragonscale Expedition group have been attacked. Help them, and Two Dragons who have stopped to help recover",0,0,0,0,0
5354,"Return to the Reach - Skip Questline (Not a Real Questline, Used for Skips)",,0,0,0,0,0
5355,Azure Span Chapter 1,,0,0,0,0,0
5356,"A Creche Divided - Skip Questline (Not a Real Questline, Used for Skips)",,0,0,0,0,0
5357,Orc Heritage Armor,,0,8,0,0,0
5358,11.0 Delves - AI Companion - Season 1,,0,8,0,0,0
5359,Zskera Vaults,,0,0,0,0,0
5360,10.1 Upgrade System Tutorial,,0,0,0,0,0
5366,The Missing Expedition,,110289,8,0,0,0
5367,A Dark Ritual,,110288,8,0,0,0
5368,Rebel Resurgence,,0,8,0,112738,0
5369,The Missing Expedition,,110301,8,0,0,0
5370,A Dark Ritual,,110302,8,0,0,0
5371,Secrets of Stormsong Valley,,0,8,0,0,0
5372,Trouble in Tiragarde Sound,A partnership with the island nation of Kul Tiras would grant us access to their legendary navy... and a military edge over the Horde.,0,8,0,0,0
5373,Darkness of Drustvar,,0,8,0,0,0
5374,The Zandalar Campaign,"Our partnership with Kul Tiras is progressing well. The Horde, however, are cultivating their own partnership with the Zandalari and their formidable army. This can't be allowed to happen.",0,8,0,0,0
5375,Welcome to Nazjatar,,0,8,0,0,0
5376,Welcome to Mechagon,,0,8,0,0,0
5377,Visions of N'zoth,,0,8,0,0,0
5378,Gaining a Foothold,"Our partnership with Kul Tiras is progressing well. The Horde, however, are cultivating their own partnership with the Zandalari and their formidable army. This can't be allowed to happen.",0,8,0,0,0
5379,The Heart of Azeroth,"Magni bears a gift, but with it, terrible news: Azeroth is dying.",0,8,51211,0,0
5380,Gaining a Foothold,"Our partnership with Kul Tiras is progressing well. The Horde, however, are cultivating their own partnership with the Zandalari and their formidable army. This can't be allowed to happen.",0,8,0,0,0
5381,The Coalition of Flames,,0,24,0,0,0
5382,Breaking the Cycle,"With N'Zoth rising, King Wrynn requests you to set aside your differences with the Horde for the good of Azeroth, and stand with High Overlord Saurfang against Sylvanas Windrunner.",0,8,0,0,0
5383,Some Wicked Things,,0,8,0,0,0
5384,Welcome to Mechagon,,0,8,0,0,0
5385,Welcome to Nazjatar,,0,8,0,0,0
5386,Visions of N'zoth,,0,8,0,0,0
5387,Breaking the Cycle,"The Horde faces a time of trial. While the shadow of N'Zoth rises, Warchief Sylvanas Windrunner recalls all those loyal to her vision of the Horde while High Overlord Saurfang does the same.",110189,8,0,0,0
5388,Gaining a Foothold,,0,8,0,0,0
5389,Unrest in Zuldazar,,109925,8,0,0,0
5390,Lost in Nazmir,,109924,8,0,0,0
5391,Dunes of Vol'dun,,0,8,0,0,0
5394,Flightstones,,0,0,0,0,0
5395,Coldridge Valley,,0,8,0,0,0
5396,Shadowglen,,0,8,0,0,0
5397,Spark of the Shadowflame,,0,0,0,0,0
5398,Gnomeregan,,0,8,0,0,0
5399,Night Elf Heritage Armor,,0,8,0,0,0
5400,Gorilla Greatness,,0,8,0,0,0
5401,The Last of Their Kind,,0,8,0,0,0
5402,Warbeast Kraal,,0,8,0,0,0
5403,Fossil Extraction,,0,8,0,0,0
5404,Ammen Vale,,0,8,0,0,0
5405,Allies of the Alliance,,0,8,0,0,0
5406,Deathknell,,0,8,0,0,0
5407,Red Cloud Mesa,,0,8,0,0,0
5408,Dawn of the Infinites,,0,0,0,0,0
5409,Dreadpearl Tidings,,0,8,0,0,0
5410,The Sunken City,,0,8,0,0,0
5411,Hunting with Nesingwary,,0,8,0,0,0
5413,A Bloody Meal,,0,8,0,0,0
5414,Bwonswamdi,,0,8,0,0,0
5416,Zardax's Offer,,0,8,0,0,0
5417,"Urok, Terror of the Wetlands",,0,8,0,0,0
5418,Cooking with Sethrak,,0,8,0,0,0
5419,This is the Pits,,0,8,0,0,0
5420,Crawgling Conundrum,,0,8,0,0,0
5421,For Profit,,0,8,0,0,0
5422,Feeding the Hungry,,0,8,0,0,0
5423,Ashvane Antics,,0,8,0,0,0
5424,Champion of the Arena,,0,8,0,0,0
5425,Court of Zak'rajan,,0,8,0,0,0
5426,Goldtusk Inn,,0,8,0,0,0
5427,Port of Zem'lan,,0,8,0,0,0
5428,Sethrak Fortress,,0,8,0,0,0
5429,Kimbul's Wrath,,0,8,0,0,0
5430,Echo Isles,,0,8,0,0,0
5431,Greystone Keep,,0,8,0,0,0
5432,Cave Diving,,0,8,0,0,0
5433,A Mountain Retreat,,0,8,0,0,0
5434,It's Mine,,0,8,0,0,0
5435,A Mountain of Ice,,0,8,0,0,0
5436,A Lumbering Mess,,0,8,0,0,0
5437,A Sirens Song,,0,8,0,0,0
5439,Bilgewater Port,,0,8,0,0,0
5440,Carver's Harbor,,0,8,0,0,0
5441,Drustvar Ruins,,0,8,0,0,0
5442,Falconhurst,,0,8,0,0,0
5443,Trogg Caves,,0,8,0,0,0
5444,Drustvar Chapel,,0,8,0,0,0
5445,Caring about Corlain,,0,8,0,0,0
5446,A Fishing Shack,,0,8,0,0,0
5447,A Tea Party,,0,8,0,0,0
5448,Wicker Rituals,,0,8,0,0,0
5449,Smuggler's Cove,,0,8,0,0,0
5450,Deadliest Cache,,0,8,0,0,0
5451,Not the Bees!,,0,8,0,0,0
5452,Milstone Hamlet,,0,8,0,0,0
5453,The Scarlet Enclave,,0,8,0,0,0
5454,The 5th Essence,"Evokers have unlocked their third specialization, and in doing so have unleashed a potential future ally... or enemy.",0,8,0,0,0
5455,Reforging the Tyr's Guard,,0,24,0,0,0
5456,Enter the Dream,,0,24,0,0,0
5458,Welcome to Stormwind,,111460,8,0,0,0
5459,Welcome to Orgrimmar,,111463,8,0,0,0
5460,Eye of Ysera,,0,24,0,0,0
5461,Emerald Dream Campaign,,0,8,0,0,0
5462,"Fyr'alath, Dream Render",,0,8,0,0,0
5464,Reconciliation,,0,0,0,0,0
5465,A Dream of Fields and Fire,,0,24,0,0,0
5466,Azerothian Archives - Tutorial,,0,0,0,5703,0
5467,Test Trivial Campaign Line,,0,8,0,0,0
5468,Azerothian Archives - Excavation Sites,,0,0,0,5703,0
5469,Azerothian Archives - Technoscrying Sites,,0,0,0,5703,0
5470,Azerothian Archives - Research Site & Wrap Up,,0,0,0,5703,0
5471,Druids of the Flame,,0,24,0,0,0
5472,Ice and Fire,,0,24,0,0,0
5473,New Beginnings,,0,24,0,0,0
5474,Misfit Dragons,,0,0,0,0,0
5475,The Testing of Azj-Kahet,,0,0,0,0,0
5476,Tyr's Return,,0,24,0,112740,0
5477,"A Mix of Hope, Care, and Patience",,0,0,0,0,0
5478,Suffusion Camp,,0,0,0,0,0
5480,11.0 Preorder,,0,0,0,0,0
5482,Seeing Red,,0,8,0,113552,0
5483,Symbiotic Glowspore Grip,,0,0,0,0,0
5484,Concentrated Sophic Vellum,,0,0,0,0,0
5485,Rune of Shadowbinding,,0,0,0,0,0
5487,11.0 Delves - Fungarian 01 - (STM),,0,8,0,0,0
5488,The Jade Forest,,0,8,0,0,0
5489,Valley of the Four Winds,,0,8,0,0,0
5490,Krasarang Wilds,,0,8,0,0,0
5491,Kun-Lai Summit,,0,8,0,0,0
5492,Townlong Steppes,,0,8,0,0,0
5493,Dread Wastes,,120393,8,0,0,0
5494,The Jade Forest,,0,8,0,0,0
5495,Krasarang Wilds,,0,8,0,0,0
5496,Kun-Lai Summit,,0,8,0,0,0
5497,Operation Shieldwall,,0,8,0,0,0
5498,Reforging the Tyr's Guard,,0,0,0,0,0
5499,Dominance Offensive,,0,8,0,0,0
5500,Sunreaver Onslaught,,0,8,0,0,0
5501,Kirin Tor Offensive,,0,8,0,0,0
5502,Escalation,,0,8,0,0,0
5503,The Siege of Orgrimmar,,0,8,0,0,0
5504,Darkspear Troll Heritage Armor,,0,8,0,0,0
5505,10.2 Upgrade System Tutorial,,0,0,0,0,0
5506,Plans within Plans,,0,24,0,0,0
5508,Bronze Reconciliation,,0,0,0,0,0
5509,Rambleshire,Local story for Rambleshire POI,0,72,0,0,0
5510,Spark of Dreams,,0,0,0,0,0
5511,The Gilneas Reclamation,"Help the Gilneans push out the Scarlet Crusade, and retake their City!",0,8,0,0,0
5512,Boskroot of the Problem,,0,72,0,0,0
5513,Visions of Azeroth,,0,24,0,0,0
5514,Azerothian Archives - Repeatable WQs,Container for all the WQs associated with Azerothian Archives in 10.2.5,0,0,0,0,0
5515,Technoscrying: Concord Observatory,This encapsulates the one-off quests for Technoscrying at the Concord Observatory,0,0,0,0,0
5516,Technoscrying: Igira's Watch,This encapsulates the one-off quests for Technoscrying at Igira's Watch,0,0,0,0,0
5517,Technoscrying: Dragonskull Island,This encapsulates the one-off quests for Technoscrying at Dragonskull Island,0,0,0,0,0
5519,Hunt for the Harbinger,,121895,24,0,0,0
5520,Friends in the Dark,,0,24,0,0,0
5521,Unraveling the Trapped,,0,24,0,0,0
5522,Bringing Light to Velhan's Claim,,0,72,0,0,0
5523,Ties That Bind,Max level chapter1 for zone 1,0,24,0,0,0
5524,Seven Soldiers,,0,72,0,0,0
5525,Earthen Fissures,,0,24,0,0,0
5526,Hope in Solidarity,,0,24,0,0,0
5527,An Orphan's Dilemma,,0,72,0,0,0
5528,Azerothian Archives,,0,0,0,0,0
5529,The Guiding Star,,0,24,0,0,0
5530,Gathering Shadows,,0,24,0,0,0
5531,The Machines March to War,This Questline holds Chapter 3 (Zone 2) of the Max Level Campaign.,0,24,0,0,0
5532,The Sky's the Limit,,0,72,0,0,0
5533,By Candlelight,,0,24,0,0,0
5534,Dark Revelations,,0,24,0,0,0
5535,The Monster and the Machine,,0,24,0,0,0
5536,Timerunning: Mists of Pandaria,,117532,24,0,0,0
5537,10.2.6 Upgrade System Tutorial,,0,0,0,0,0
5538,The Gilneas Reclamation,"Help the Gilneans push out the Scarlet Crusade, and retake their City!",0,8,0,0,0
5539,Breaking Point,,0,24,0,0,0
5540,The First Blow,,0,24,0,0,0
5541,Haggling with Mmarl,,0,72,0,0,0
5542,Rest at Last,,0,72,0,0,0
5543,Gutter Work,,0,72,0,0,0
5544,News from Below,"This is the 2nd chapter of the max level campaign, in Zone 5.",0,24,0,0,0
5545,Pillar-nest of Horrors,,0,72,0,0,0
5546,Introduction to Dragonriding,,0,16,0,0,0
5547,Sins of the Sister,,0,0,0,0,0
5548,Peter's Test Questline,A basic quest line for testing stuff!,0,0,0,0,0
5549,Order of the Cloud Serpent,,0,0,0,0,0
5551,Against the Current,,0,24,0,0,0
5552,The Last Mage of Hallowfall,,0,72,0,0,0
5556,Klaxxi Daily Quests,,0,0,0,0,0
5557,The Siege of Orgrimmar,,0,8,0,0,0
5558,Underworld Operative,,0,8,0,0,0
5559,The Second Front,Arathi are creating a second front where the zeppelin was caught in webs.,0,72,0,0,0
5560,11.0 Delves - Systems,,0,8,0,0,0
5561,11.0 Upgrade System Tutorial,,0,16,0,0,0
5562,All Good Things...,Join Faerin Lothar and Monte Gazlowe to prevent the Queen's forces from invading Hallowfall.,0,72,0,0,0
5563,Striking Steel,,0,72,0,0,0
5564,Azj-Kahet - World Quests/Repeatables,,0,0,0,0,0
5565,The Wormlands,,0,72,0,0,0
5566,The Azure Span,,122650,24,0,0,0
5567,Fractured Legacy of Anub'azal,Quests related to the notoriety track progression for the General.,0,0,0,0,0
5568,The Waking Shores,,122657,24,0,0,0
5569,The Ohn'ahran Plains,,122661,24,0,0,0
5570,Thaldraszus,,122662,24,0,0,0
5571,Brotherhood in the Skolzgal Wood,,0,0,0,0,0
5572,Khaz Algar Emissary,,0,8,0,0,0
5573,The Severed Threads,,0,0,0,0,0
5574,Apart for Purpose,,0,72,0,0,0
5575,Hallowfall - World Quests/Repeatables,,0,0,0,0,0
5576,Burning Crusade Chromie Time Breadcrumbs,,0,0,0,0,0
5577,Burning Crusade Chromie Time Breadcrumbs,,0,0,0,0,0
5578,Wrath of the Lich King Chromie Time Breadcrumbs,,0,0,0,0,0
5579,Wrath of the Lich King Chromie Time Breadcrumbs,,0,0,0,0,0
5580,Cataclysm Chromie Time Breadcrumbs,,0,0,0,0,0
5581,Cataclysm Chromie Time Breadcrumbs,,0,0,0,0,0
5582,Mists of Pandaria Chromie Time Breadcrumbs,,0,0,0,0,0
5583,Mists of Pandaria Chromie Time Breadcrumbs,,0,0,0,0,0
5584,Warlords of Draenor Chromie Time Breadcrumbs,,0,0,0,0,0
5585,Warlords of Draenor Chromie Time Breadcrumbs,,0,0,0,0,0
5586,Legion Chromie Time Breadcrumbs,,0,0,0,0,0
5587,Legion Chromie Time Breadcrumbs,,0,0,0,0,0
5588,Ringing Deeps - World Quests / Repeatable,,0,0,0,0,0
5589,Isle of Dorn - World Quests,,0,0,0,0,0
5590,Life Finds a Way,Local story for Three Shields POI,0,72,0,0,0
5591,Opalcreg,Local story for Opalcreg POI,0,72,0,0,0
5592,Epilogue,Finale for 11.0,0,0,0,0,0
5593,New Awakenings,Earthen Intro Questline,0,16,0,0,0
5594,11.0 Delves - zzOLD,,0,8,0,0,0
5595,11.0 Delves - Kobolds,,0,8,0,0,0
5596,Elemental Healing,,0,0,0,0,0
5597,Broken Tools,,0,72,0,0,0
5598,Fearbreaker,,0,72,0,0,0
5600,Subterfuge in Silk,Sericulture Local Story,0,72,0,0,0
5601,"Hope, An Anomaly",,0,72,0,0,0
5602,Crushing Depths,,0,72,0,0,0
5603,What Grows in the Dark,,0,72,0,0,0
5604,The Severed Threads,,0,0,0,0,0
5605,Merrix and Steelvein,,0,72,0,0,0
5606,Mourning Rise,,0,72,0,0,0
5607,The Weight of Duty,,0,72,0,0,0
5608,Lost in the Darkness,,0,72,0,0,0
5609,Memories of the Sky,,0,72,0,0,0
5610,The Priory,,0,72,0,0,0
5611,Routine Maintenance,,0,72,0,0,0
5612,Mr. Sunflower's Therapy,,0,72,0,0,0
5613,Pawns and Puppetry,,0,72,0,0,0
5618,Melody of Madness,,0,72,0,0,0
5619,Rampage at Nibelgaz Mine,,0,72,0,0,0
5620,The Caretaker of Brunwin's Terrace,,0,72,0,0,0
5621,Revenge in the Rumbling Wastes,,0,72,0,0,0
5622,Frolicking in the Fetid Grotto,,0,72,0,0,0
5623,Abysmal Extraction,,0,72,0,0,0
5624,Dread in the Den,,0,72,0,0,0
5625,Envenomed Invasion,,0,72,0,0,0
5626,Tired of Rest,,0,72,0,0,0
5627,Kobold Culture and Integration,,0,72,0,0,0
5628,Suspicious Neighbors,,0,72,0,0,0
5629,Fate of the Kirin Tor,,0,0,0,0,0
5632,Warbanding Together,,0,0,0,0,0
5633,Delves - Season 1,,0,0,0,0,0
5634,Hidden Edicts,,0,72,0,0,0
5635,Threats on the Isle of Dorn,,0,0,0,0,0
5637,Hallowfall Fishing Derby,,0,8,0,0,0
5638,Dalaran Intro,,0,0,0,0,0
5639,(DNT) Campaign,,0,0,0,0,0
5640,(DNT) Legendary,,0,0,0,0,0
5644,The Wild Camp,,0,72,0,0,0
5645,The Mysterious Chef,,0,72,0,0,0
5646,Silken Ward,,0,72,0,0,0
5647,Pillar-nest Vosh,,0,72,0,0,0
5648,Rak-Ush,,0,72,0,0,0
5649,Grieve & Weave,,0,72,0,0,0
5650,11.0 Delves - Level Up Guidance - (STM),,0,0,0,0,0
5651,Heart of Stone,,0,72,0,0,0
5652,A Titanic Adventure,,0,0,0,0,0
5653,Concerning Fungarians,,0,72,0,0,0
5654,Magma-nificence,,0,72,0,0,0
5655,Into the Fog,,0,72,0,0,0
5656,Exploring Gundargaz,,0,0,0,0,0
5657,Mists of Pandaria,,125592,0,0,0,0
5658,[DNT] Weaver Treasure Quests - Zone Map,,0,0,0,0,0
5670,Zone 3 Neck 1,,0,16,0,0,0
5671,Zone 3 Neck 2,,0,16,0,0,0
5672,Zone 3 Neck 3,,0,16,0,0,0
5674,[DNT] General Treasure Quests - Zone Map,,0,0,0,0,0
5675,[DNT] Vizier Treasure Quests - Zone Map,,0,0,0,0,0
5677,Weekly Pact Treasures,,0,0,0,0,0
5679,[DNT] Notoriety Tracking Quests - Weaver Tiers,,0,0,0,0,0
5680,[DNT] Notoriety Tracking Quests - General Tiers,,0,0,0,0,0
5681,[DNT] Notoriety Tracking Quests - Vizier Tiers,,0,0,0,0,0
5709,The Great Vault,,0,8,0,0,0
