AreaName_lang,ID,WMOID,NameSetID,WMOGroupID,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,AreaTableID,Flags
,64686,7505,0,37757,0,0,0,675,0,0,0,0,0,0
,64687,6603,1,-1,0,0,0,675,1378,0,0,0,0,0
,64688,6603,1,32146,67,0,974,675,1378,0,0,0,0,0
,64689,6603,1,32147,0,0,0,675,0,0,0,0,0,0
,64690,6679,2,-1,0,0,0,675,1378,0,0,0,0,0
,64691,6679,2,32431,0,0,1062,675,1378,0,0,0,0,0
,64692,6679,2,32432,0,0,0,675,0,0,0,0,0,0
,64693,6679,3,-1,0,0,0,675,1378,0,0,0,0,0
,64694,6679,3,32431,0,0,1062,675,1378,0,0,0,0,0
,64695,6679,3,32432,0,0,0,675,0,0,0,0,0,0
,64697,7356,1,-1,0,0,0,675,0,0,0,0,0,0
,64698,7356,1,36627,0,0,2042,675,0,0,0,0,0,0
Siege of Orgrimmar,64699,5946,1,-1,0,0,1946,675,1405,0,0,0,6738,0
Gates of Orgrimmar,64700,5946,1,28850,0,0,1946,675,0,0,0,0,6738,4
Gates of Orgrimmar,64701,5946,1,28851,0,0,1946,675,0,0,0,0,6738,4
Gates of Orgrimmar,64702,5946,1,28852,0,0,1946,675,0,0,0,0,6738,4
Gates of Orgrimmar,64703,5946,1,28853,0,0,1946,675,0,0,0,0,6738,4
Gates of Orgrimmar,64704,5946,1,28854,0,0,1946,675,0,0,0,0,6738,4
Gates of Orgrimmar,64705,5946,1,28855,0,0,1946,675,0,0,0,0,6738,4
Gates of Orgrimmar,64706,5946,1,28856,0,0,1946,675,0,0,0,0,6738,4
Gates of Orgrimmar,64707,5946,1,28857,0,0,1946,675,0,0,0,0,6738,4
Gates of Orgrimmar,64708,5946,1,28858,0,0,0,675,0,0,0,0,6738,4
Gates of Orgrimmar,64709,5946,1,28860,0,0,0,675,0,0,0,0,6738,4
Gates of Orgrimmar,64710,5946,1,28861,0,0,0,675,0,0,0,0,6738,4
Gates of Orgrimmar,64711,5946,1,28863,0,0,0,675,0,0,0,0,6738,4
,64712,5946,1,28866,0,0,0,675,0,0,0,0,6738,4
,64713,5946,1,28868,0,0,0,675,0,0,0,0,6738,4
Gates of Orgrimmar,64714,5946,1,28869,0,0,0,675,0,0,0,0,6738,4
,64715,5946,1,28870,0,0,0,675,0,0,0,0,6738,4
Gates of Orgrimmar,64716,5946,1,28871,0,0,0,675,0,0,0,0,6738,4
Gates of Orgrimmar,64717,5946,1,28872,0,0,0,675,0,0,0,0,6738,4
,64718,5946,1,28875,0,0,0,675,0,0,0,0,6738,4
Gates of Orgrimmar,64720,5946,1,28887,0,0,0,675,0,0,0,0,6738,4
Gates of Orgrimmar,64721,5946,1,28888,0,0,0,675,0,0,0,0,6738,4
Gates of Orgrimmar,64722,5946,1,36012,0,0,0,675,0,0,0,0,6738,4
Gates of Orgrimmar,64723,5946,1,36013,0,0,0,675,0,0,0,0,6738,4
Gates of Orgrimmar,64724,5946,1,36014,0,0,0,675,0,0,0,0,6738,4
Gates of Orgrimmar,64725,5946,1,36016,0,0,0,675,0,0,0,0,6738,4
Lunarfall Excavation,64726,7506,0,-1,75,0,375,675,1450,0,0,0,7324,0
,64728,7506,0,37760,0,0,0,675,0,0,0,0,7324,0
Vale of Eternal Blossoms,64729,7369,1,-1,0,0,0,675,0,0,0,0,5840,0
,64730,7369,1,36754,0,0,0,675,0,0,0,0,5840,0
,64731,7369,1,36755,0,0,0,675,0,0,0,0,6295,0
,64732,7369,1,36756,0,0,0,675,0,0,0,0,5840,0
,64733,7369,1,36757,0,0,0,675,0,0,0,0,5840,0
,64734,7369,1,36758,0,0,0,675,0,0,0,0,5840,0
,64735,7369,1,36759,0,0,0,675,0,0,0,0,5840,0
,64736,7369,1,36760,0,0,0,675,0,0,0,0,5840,0
Seat of Knowledge,64737,7369,1,36761,75,0,2029,675,0,0,0,0,6295,0
,64738,7369,1,36762,0,0,0,675,0,0,0,0,5840,0
,64739,7369,1,36763,0,0,0,675,0,0,0,0,5840,0
Seat of Knowledge,64740,7369,1,36764,75,0,2029,675,0,0,0,0,6295,0
,64741,7369,1,36765,0,0,0,675,0,0,0,0,5840,0
,64742,7369,1,36766,0,0,0,675,0,0,0,0,5840,0
,64743,7369,1,36767,0,0,0,675,0,0,0,0,5840,0
,64744,7369,1,36768,0,0,0,675,0,0,0,0,5840,0
,64745,7369,1,36769,0,0,0,675,0,0,0,0,5840,0
,64746,7369,1,36770,0,0,0,675,0,0,0,0,5840,0
,64747,7369,1,36771,0,0,0,675,0,0,0,0,6295,0
,64748,7369,1,36772,0,0,0,675,0,0,0,0,5840,0
,64749,7369,1,36773,0,0,0,675,0,0,0,0,5840,0
,64750,7369,1,36774,75,0,1138,675,1388,0,0,0,5840,0
,64751,7369,1,37589,0,0,0,675,1388,0,0,0,5840,0
Evl'ii's Den,64753,7294,1,-1,0,0,0,675,0,0,0,0,6809,0
,64754,7294,1,36263,0,0,0,675,0,0,0,0,6809,0
,64755,7294,1,36264,0,0,0,675,0,0,0,0,6809,0
Temple of the Jade Serpent,64757,7299,0,37763,0,0,0,675,1384,0,0,0,6738,0
,64758,7507,0,-1,0,0,0,675,0,0,0,0,0,0
,64759,7507,0,37764,0,0,0,675,0,0,0,0,0,0
,64760,7508,0,-1,0,0,0,675,0,0,0,0,0,0
,64761,7508,0,37765,0,0,0,675,0,0,0,0,0,0
Bloodmaul Slag Mines,64762,7509,0,-1,0,0,0,675,1519,0,0,0,6874,0
The Slag Forge,64763,7509,0,37766,72,0,1171,675,1519,0,0,0,6874,0
Slave Quarters,64764,7509,0,37767,72,0,1171,675,1519,0,0,0,6874,0
,64765,7509,0,37768,72,0,1171,675,0,0,0,0,6874,0
,64766,7509,0,37769,72,0,1171,675,0,0,0,0,6874,0
The Slag Forge,64767,7509,0,37770,72,0,1171,675,1522,0,0,0,6874,0
,64768,7509,0,37771,72,0,1171,675,0,0,0,0,6874,0
Slave Quarters,64769,7509,0,37772,72,0,1171,675,1519,0,0,0,6874,0
,64770,7509,0,37773,72,0,1171,675,0,0,0,0,6874,0
Slaver's Fist,64771,7509,0,37774,72,0,1171,675,1522,0,0,0,6874,0
,64772,7509,0,37775,72,0,1171,675,0,0,0,0,6874,0
Proving Grounds,64774,7497,1,-1,73,0,1140,675,0,0,0,0,6852,0
,64775,7497,1,37726,73,0,1140,675,1393,0,0,0,6852,0
,64776,7497,1,37727,73,0,1140,675,0,0,0,0,6852,0
,64777,7497,1,37728,73,0,1140,675,0,0,0,0,6852,0
,64778,7497,1,37729,73,0,1140,675,0,0,0,0,6852,0
Arena Of Annihiliation,64781,6641,1,-1,0,0,0,675,0,0,0,0,6219,0
Arena Of Annihiliation,64782,6641,1,32250,73,0,1041,675,1315,0,0,0,6219,2
Temple of the White Tiger,64783,6641,1,32284,0,0,0,675,0,0,0,0,6219,2
Temple of the White Tiger,64784,6641,1,32291,0,0,0,675,0,0,0,0,6219,2
Temple of the White Tiger,64785,6641,1,32321,0,0,0,675,0,0,0,0,6219,2
Temple of the White Tiger,64786,6641,1,32322,0,0,0,675,0,0,0,0,6219,2
Arena Of Annihiliation,64787,6641,1,32324,0,0,982,675,1272,0,0,0,6219,2
Temple of the White Tiger,64788,6641,1,32334,0,0,0,675,0,0,0,0,6219,2
Temple of the White Tiger,64789,6641,1,32335,0,0,0,675,0,0,0,0,6219,2
Temple of the White Tiger,64790,6641,1,32935,0,0,0,675,0,0,0,0,6219,2
Temple of the White Tiger,64791,6641,1,34402,0,0,0,675,0,0,0,0,6219,2
,64793,7510,0,-1,0,0,0,675,0,0,0,0,0,0
,64799,7510,0,37785,0,0,0,675,0,0,0,0,0,0
,64800,7510,0,37786,0,0,0,675,0,0,0,0,0,0
,64801,7510,0,37787,0,0,0,675,0,0,0,0,0,0
Shadowmoon Burial Grounds,64802,7511,0,-1,0,0,0,675,1528,0,1135,0,6932,0
Pools of Reflection,64803,7511,0,37788,76,0,1196,675,1530,0,0,0,6932,0
Vale of Eternal Blossoms,64806,7405,1,-1,0,0,0,675,1395,0,0,0,0,0
Big Blossom Mine,64807,7405,1,37037,75,0,1121,675,0,0,0,0,5840,0
Big Blossom Mine,64808,7405,1,37038,75,0,1121,675,0,0,0,0,5840,0
Big Blossom Mine,64809,7405,1,37040,0,0,0,675,0,0,0,0,5840,0
Vault of Y'Shaarj,64810,7405,1,37041,75,0,1111,675,0,0,0,0,5840,0
,64811,7405,1,37042,0,0,0,675,0,0,0,0,0,0
,64812,7405,1,37043,0,0,0,675,0,0,0,0,0,0
,64813,7405,1,37044,0,0,0,675,0,0,0,0,0,0
,64814,7405,1,37045,0,0,0,675,0,0,0,0,0,0
,64815,7405,1,37046,0,0,0,675,0,0,0,0,0,0
,64816,7405,1,37047,0,0,0,675,0,0,0,0,0,0
,64817,7405,1,37048,0,0,0,675,0,0,0,0,0,0
,64818,7405,1,37049,0,0,0,675,0,0,0,0,0,0
,64819,7405,1,37062,0,0,0,675,0,0,0,0,0,0
,64820,7405,1,37063,0,0,0,675,0,0,0,0,0,0
,64821,7405,1,37064,0,0,0,675,0,0,0,0,0,0
,64822,7405,1,37065,0,0,0,675,0,0,0,0,0,0
,64823,7405,1,37066,0,0,0,675,0,0,0,0,0,0
,64824,7405,1,37067,0,0,0,675,0,0,0,0,0,0
,64825,7405,1,37068,0,0,0,675,0,0,0,0,0,0
Chamber of Purification,64826,7405,1,37069,75,0,2044,675,0,0,0,0,5840,0
Vault of Y'Shaarj,64827,7405,1,37603,75,0,1111,675,1396,0,0,0,0,0
,64829,7309,0,37792,0,0,0,675,0,0,0,0,0,0
,64830,7309,0,37793,0,0,0,675,0,0,0,0,0,0
Siege of Orgrimmar,64831,5864,1,-1,0,0,0,675,1405,0,0,0,6738,0
,64832,5864,1,28357,69,0,1946,675,0,0,0,0,6738,0
,64833,5864,1,28358,0,0,2043,675,0,0,0,0,6738,0
,64834,5864,1,28465,0,0,0,675,0,0,0,0,6738,0
,64835,5864,1,28711,69,0,1946,675,0,0,0,0,6738,0
Siege of Orgrimmar,64836,5899,1,-1,0,0,0,675,1405,0,0,0,6738,0
,64837,5899,1,28607,0,0,382,675,0,0,0,0,6738,0
,64838,5899,1,28608,69,0,382,675,0,0,0,0,6738,0
,64839,5899,1,28609,0,0,0,675,0,0,0,0,6738,0
,64841,5899,1,28818,84,0,382,675,0,0,0,0,6738,0
Siege of Orgrimmar,64842,5868,1,-1,0,0,0,675,1405,0,0,0,6738,0
,64843,5868,1,28394,0,0,2043,675,0,0,0,0,6738,4
,64844,5868,1,28395,69,0,1946,675,0,0,0,0,6738,0
,64845,5868,1,28467,0,0,0,675,0,0,0,0,6738,0
,64846,5868,1,28949,69,0,1946,675,0,0,0,0,6738,0
Siege of Orgrimmar,64847,5873,1,-1,0,0,0,675,1405,0,0,0,6738,0
,64848,5873,1,28606,0,0,2043,675,0,0,0,0,6738,0
,64849,5873,1,28669,0,0,0,675,0,0,0,0,6738,0
,64850,5873,1,28814,69,0,1946,675,0,0,0,0,6738,0
,64851,5873,1,28815,69,0,1946,675,0,0,0,0,6738,0
Siege of Orgrimmar,64852,5869,1,-1,0,0,0,675,1405,0,0,0,6738,0
,64853,5869,1,28403,0,0,2043,675,0,0,0,0,6738,0
,64854,5869,1,28428,69,0,1946,675,0,0,0,0,6738,0
,64855,5869,1,28469,0,0,0,675,0,0,0,0,6738,0
,64856,5869,1,28674,69,0,1946,675,0,0,0,0,6738,0
,64857,5869,1,28800,0,0,0,675,0,0,0,0,6738,0
Siege of Orgrimmar,64858,5870,1,-1,0,0,0,675,1405,0,0,0,6738,0
,64859,5870,1,28404,0,0,2043,675,0,0,0,0,6738,0
,64860,5870,1,28466,0,0,0,675,0,0,0,0,6738,0
,64861,5870,1,28813,69,0,1946,675,0,0,0,0,6738,0
Gul'dan's Overlook,64864,7294,2,-1,0,0,0,675,0,0,0,0,6857,0
,64865,7294,2,36263,0,0,0,675,0,0,0,0,6857,0
,64866,7294,2,36264,0,0,0,675,0,0,0,0,6857,0
,64867,7512,0,-1,0,0,0,675,0,0,0,0,0,0
,64869,7512,0,37797,0,0,0,675,0,0,0,0,0,0
Grulloc's Grotto,64870,7354,1,-1,0,0,0,675,1480,0,0,0,6745,0
,64880,7327,0,37805,79,0,1163,675,0,0,0,0,0,0
,64881,7327,0,37806,79,0,1163,675,0,0,0,0,0,0
,64882,7512,0,37807,0,0,1162,675,0,0,0,0,0,0
,64893,7510,0,37813,0,0,0,675,0,0,0,0,0,0
,64894,7510,0,37814,0,0,0,675,0,0,0,0,0,0
,64895,7510,0,37815,0,0,0,675,0,0,0,0,0,0
,64896,7418,0,37816,0,0,0,675,0,0,0,0,0,0
,64897,7514,0,-1,75,0,1956,675,0,0,0,0,0,0
,64898,7514,0,37817,0,0,0,675,0,0,0,0,0,0
,64899,7514,0,37818,75,0,1959,675,0,0,0,0,0,0
Bladespire Citadel,64900,7316,1,-1,0,0,0,675,0,0,0,0,6720,0
,64901,7316,1,36472,0,0,0,675,0,0,0,0,7209,4
Sootstained Mines,64902,7316,1,36567,0,0,0,675,1519,0,0,0,6849,0
Sootstained Mines,64903,7316,1,36568,72,0,1159,675,1519,0,0,0,6849,0
Bladespire Throne,64904,7316,1,36612,72,0,1159,675,1522,0,1117,0,6875,2
,64905,7316,1,36628,72,0,1159,675,1522,0,0,0,6864,2
,64906,7316,1,36629,72,0,1159,675,1519,0,0,0,6864,2
,64907,7316,1,36775,72,0,1159,675,1519,0,0,0,6864,2
,64908,7316,1,36877,72,0,1159,675,1522,0,0,0,6864,2
Turgall's Den,64909,7316,1,37749,72,0,1159,675,1522,0,0,0,6848,0
Sootstained Mines,64910,7316,1,37750,72,0,1159,675,1519,0,0,0,6849,0
,65033,7516,0,-1,0,0,0,0,0,0,0,0,0,0
,65041,7516,0,37939,0,0,0,0,0,0,0,0,0,0
,65043,7517,0,-1,0,0,0,675,0,0,0,0,0,0
,65044,7517,0,37942,0,0,0,675,0,0,0,0,0,0
,65045,7517,0,37943,75,0,1364,675,0,0,0,0,0,0
,65046,7518,0,-1,0,0,0,675,0,0,0,0,0,0
,65047,7518,0,37944,0,0,0,675,0,0,0,0,0,0
,65048,7518,0,37945,69,0,1364,675,0,0,0,0,0,0
,65049,7361,0,37946,0,0,0,675,0,0,0,0,0,0
,65050,7519,0,-1,0,0,0,675,0,0,0,0,0,0
,65051,7519,0,37947,0,0,0,675,0,0,0,0,0,0
Lunarfall Excavation,65053,7520,0,-1,75,0,375,675,1450,0,0,0,7326,0
,65054,7520,0,37949,0,0,0,675,0,0,0,0,7326,0
,65057,7306,0,37952,0,0,0,675,0,0,0,0,0,0
,65059,7506,0,37954,0,0,0,675,0,0,0,0,7324,0
,65060,7506,0,37955,0,0,0,675,0,0,0,0,7324,0
,65061,7506,0,37956,0,0,0,675,0,0,0,0,7324,0
,65067,7520,0,37962,0,0,0,675,0,0,0,0,7326,0
,65068,7520,0,37963,0,0,0,675,0,0,0,0,7326,0
,65069,7520,0,37964,0,0,0,675,0,0,0,0,7326,0
,65070,7520,0,37965,0,0,0,675,0,0,0,0,7326,0
,65071,7520,0,37966,0,0,0,675,0,0,0,0,7326,0
Lunarfall Excavation,65075,7521,0,-1,75,0,375,675,1450,0,0,0,7325,0
,65076,7521,0,37970,0,0,0,675,0,0,0,0,7325,0
,65077,7521,0,37971,0,0,0,675,0,0,0,0,7325,0
,65078,7521,0,37972,0,0,0,675,0,0,0,0,7325,0
,65079,7521,0,37973,0,0,0,675,0,0,0,0,7325,0
,65080,7521,0,37974,0,0,0,675,0,0,0,0,7325,0
,65084,7342,1,-1,0,0,0,675,1480,0,0,0,6779,0
,65085,7342,1,36587,0,0,0,675,0,0,0,0,6779,0
The Hunter's Hall,65093,7342,1,37294,72,0,1145,675,0,0,0,0,6868,0
,65097,7418,0,37978,0,0,0,675,0,0,0,0,0,0
,65099,7522,0,-1,0,0,0,675,0,0,0,0,0,0
,65100,7522,0,37980,0,0,0,675,0,0,0,0,0,0
,65101,7522,0,37981,0,0,0,675,0,0,0,0,0,0
,65106,7524,0,-1,0,0,0,675,0,0,0,0,0,0
,65107,7524,0,37985,0,0,0,675,0,0,0,0,0,0
,65108,7524,0,37986,0,0,0,675,0,0,0,0,0,0
,65109,7524,0,37987,0,0,0,675,0,0,0,0,0,0
Gloomshade Grotto,65110,7307,1,-1,0,0,0,675,0,0,0,0,6870,0
Gloomshade Grotto,65111,7307,1,36449,0,0,0,675,0,0,0,0,6870,0
Gloomshade Grotto,65112,7307,1,36450,0,0,0,675,0,0,0,0,6870,0
,65115,7372,0,37990,0,0,0,675,0,0,0,0,0,0
Swamplight Cave,65117,7525,0,-1,75,0,1956,675,0,0,0,0,0,0
,65118,7525,0,37992,0,0,2049,675,0,0,0,0,0,0
,65119,7525,0,37993,75,0,1949,675,0,0,0,0,0,0
Gronn Cave,65120,7295,1,-1,0,0,0,675,0,0,0,0,6894,0
,65121,7295,1,36265,0,0,0,675,0,0,0,0,6894,0
,65122,7295,1,36266,0,0,0,675,0,0,0,0,6894,0
,65269,7527,0,-1,0,0,0,675,0,0,0,0,0,0
,65270,7527,0,38138,0,0,0,675,0,0,0,0,0,0
,65271,7527,0,38139,0,0,0,675,0,0,0,0,0,0
,65300,7429,0,38141,0,0,0,675,0,0,0,0,0,0
,65301,7341,0,38158,0,0,0,675,0,0,0,0,0,0
,65302,7341,0,38160,75,0,1161,675,0,0,0,0,0,0
,65303,7341,0,38163,0,0,1162,675,0,0,0,0,0,0
,65304,7341,0,38167,75,0,1162,675,0,0,0,0,0,0
,65305,7341,0,38155,69,0,1162,675,0,0,0,0,0,0
,65306,7341,0,38157,79,0,1162,675,0,0,0,0,0,0
,65307,7341,0,38156,79,0,1162,675,0,0,0,0,0,0
,65309,7341,0,38159,79,0,1162,675,0,0,0,0,0,0
,65310,7341,0,38162,79,0,1162,675,0,0,0,0,0,0
,65311,7341,0,38164,79,0,1162,675,0,0,0,0,0,0
,65312,7341,0,38161,79,0,1162,675,0,0,0,0,0,0
,65313,7341,0,38165,79,0,1162,675,0,0,0,0,0,0
,65314,7296,1,-1,0,0,0,675,0,0,0,0,6805,0
Reeg'ak's Nest,65315,7296,1,36272,75,0,1153,675,0,0,0,0,6902,0
,65316,7296,1,36273,0,0,0,675,0,0,0,0,6805,0
,65317,7291,2,-1,0,0,0,675,0,0,0,0,6805,0
Melted Burrow,65318,7291,2,36258,75,0,1153,675,0,0,0,0,6903,0
,65319,7291,2,36259,75,0,2046,675,0,0,0,0,6805,0
,65323,7528,0,-1,0,0,0,0,0,0,0,0,0,0
,65328,7528,0,38170,75,0,381,0,0,0,0,0,0,0
,65329,7528,0,38171,0,0,0,0,0,0,0,0,0,0
,65332,7529,0,-1,0,0,0,0,0,0,0,0,0,0
,65335,7529,0,38173,0,0,0,0,0,0,0,0,0,0
,65336,7530,0,-1,0,0,0,675,0,0,0,0,0,0
,65337,7530,0,38174,0,0,0,675,0,0,0,0,0,0
,65338,7482,0,38175,69,0,1286,675,0,0,0,0,0,0
,65339,7482,0,38176,69,0,1339,675,0,0,0,0,0,0
,65340,7531,0,-1,0,0,0,675,0,0,0,0,0,0
,65341,7531,0,38177,0,0,0,675,0,0,0,0,0,0
,65342,7532,0,-1,0,0,0,675,0,0,0,0,0,0
,65343,7532,0,38178,0,0,0,675,0,0,0,0,0,0
,65344,7533,0,-1,0,0,0,675,0,0,0,0,0,0
,65345,7533,0,38179,0,0,0,675,0,0,0,0,0,0
,65346,7534,0,-1,0,0,0,675,0,0,0,0,0,0
,65347,7534,0,38180,0,0,0,675,0,0,0,0,0,0
,65348,7535,0,-1,0,0,0,675,0,0,0,0,0,0
,65349,7535,0,38181,0,0,0,675,0,0,0,0,0,0
,65350,7536,0,-1,0,0,0,675,0,0,0,0,0,0
,65351,7536,0,38182,0,0,0,675,0,0,0,0,0,0
,65352,7537,0,-1,0,0,0,675,0,0,0,0,0,0
,65353,7537,0,38183,0,0,0,675,0,0,0,0,0,0
,65357,7538,0,-1,0,0,0,0,0,0,0,0,0,0
,65360,7538,0,38186,0,0,0,675,0,0,0,0,0,0
,65361,7538,0,38187,75,0,380,675,0,0,0,0,0,0
,65379,7544,0,-1,75,0,380,675,1454,0,0,0,0,0
,65380,7544,0,38199,0,0,0,675,0,0,0,0,0,0
,65381,7544,0,38200,0,0,0,675,0,0,0,0,0,0
,65382,7544,0,38201,0,0,0,675,0,0,0,0,0,0
,65383,7544,0,38202,0,0,0,675,0,0,0,0,0,0
,65384,7544,0,38203,0,0,0,675,0,0,0,0,0,0
,65385,7544,0,38204,0,0,0,675,0,0,0,0,0,0
,65386,7544,0,38205,0,0,0,675,0,0,0,0,0,0
,65387,7545,0,-1,0,0,0,675,0,0,0,0,0,0
,65388,7545,0,38206,0,0,0,675,0,0,0,0,0,0
,65389,7546,0,-1,0,0,0,675,0,0,0,0,0,0
,65390,7546,0,38207,0,0,0,675,0,0,0,0,0,0
,65391,7547,0,-1,0,0,0,675,0,0,0,0,0,0
,65392,7547,0,38208,0,0,0,675,0,0,0,0,0,0
,65393,7548,0,-1,0,0,0,675,0,0,0,0,0,0
,65394,7548,0,38209,0,0,0,675,0,0,0,0,0,0
,65397,7549,0,-1,0,0,0,0,0,0,0,0,0,0
,65407,7551,0,-1,0,0,0,675,0,0,0,0,0,0
,65408,7551,0,38216,0,0,0,675,0,0,0,0,0,0
,65409,7552,0,-1,0,0,0,675,0,0,0,0,0,0
,65410,7552,0,38217,0,0,0,675,0,0,0,0,0,0
,65411,7553,0,-1,0,0,0,675,0,0,0,0,0,0
,65412,7553,0,38218,0,0,0,675,0,0,0,0,0,0
,65413,7554,0,-1,0,0,0,675,0,0,0,0,0,0
,65414,7554,0,38219,0,0,0,675,0,0,0,0,0,0
,65415,7555,0,-1,0,0,0,675,0,0,0,0,0,0
,65416,7555,0,38220,0,0,0,675,0,0,0,0,0,0
,65417,7556,0,-1,0,0,0,675,0,0,0,0,0,0
,65418,7556,0,38221,0,0,0,675,0,0,0,0,0,0
,65419,7557,0,-1,0,0,0,675,0,0,0,0,0,0
,65420,7557,0,38222,0,0,0,675,0,0,0,0,0,0
,65421,7558,0,-1,0,0,0,675,0,0,0,0,0,0
,65422,7558,0,38223,0,0,0,675,0,0,0,0,0,0
,65423,7559,0,-1,0,0,0,675,0,0,0,0,0,0
,65424,7559,0,38224,0,0,0,675,0,0,0,0,0,0
,65425,7560,0,-1,0,0,0,675,0,0,0,0,0,0
,65426,7560,0,38225,0,0,0,675,0,0,0,0,0,0
,65427,7561,0,-1,0,0,0,675,0,0,0,0,0,0
,65428,7561,0,38226,0,0,0,675,0,0,0,0,0,0
,65429,7562,0,-1,0,0,0,675,0,0,0,0,0,0
,65430,7562,0,38227,0,0,0,675,0,0,0,0,0,0
,65442,7563,0,-1,0,0,0,675,0,0,0,0,0,0
,65443,7563,0,38235,0,0,0,675,0,0,0,0,0,0
,65444,7354,0,38236,0,0,0,675,0,0,0,0,0,0
The Savage Crag,65445,7354,1,38236,0,0,0,675,0,0,0,0,6720,0
,65446,7564,0,-1,0,0,0,675,0,0,0,0,0,0
,65447,7564,0,38237,0,0,0,675,0,0,0,0,0,0
,65448,7565,0,-1,0,0,0,675,0,0,0,0,0,0
,65450,7354,0,38239,0,0,0,675,0,0,0,0,0,0
Grulloc's Grotto,65451,7354,1,38239,72,0,1153,675,0,0,0,0,6745,0
,65452,7354,0,38240,0,0,0,675,0,0,0,0,0,0
Grulloc's Grotto,65453,7354,1,38240,72,0,1153,675,0,0,0,0,6745,0
,65454,7354,0,38241,0,0,0,675,0,0,0,0,0,0
Grulloc's Grotto,65455,7354,1,38241,75,0,1165,675,0,0,0,0,6745,0
,65456,7354,0,38242,0,0,0,675,0,0,0,0,0,0
Grulloc's Grotto,65457,7354,1,38242,75,0,1165,675,0,0,0,0,6745,0
,65458,7354,0,38243,0,0,0,675,0,0,0,0,0,0
Grulloc's Grotto,65459,7354,1,38243,75,0,1153,675,0,0,0,0,6745,4
,65460,7354,0,38244,0,0,0,675,0,0,0,0,0,0
Grulloc's Grotto,65461,7354,1,38244,75,0,1165,675,0,0,0,0,6745,0
,65462,7354,0,38245,0,0,0,675,0,0,0,0,0,0
Grulloc's Lair,65463,7354,1,38245,75,0,1167,675,0,0,0,0,6861,2
,65464,7301,0,38246,0,0,0,675,0,0,0,0,0,0
,65465,7301,1,38246,0,0,0,675,0,0,0,0,6930,0
,65474,7312,0,38251,75,0,1181,675,0,0,0,0,0,0
,65475,7312,0,38252,0,0,0,675,0,0,0,0,0,0
,65476,7566,0,-1,0,0,0,675,0,0,0,0,0,0
,65477,7566,0,38253,0,0,0,675,0,0,0,0,0,0
,65478,7566,0,38254,0,0,0,675,0,0,0,0,0,0
,65479,7566,0,38255,0,0,0,675,0,0,0,0,0,0
,65480,7566,0,38256,0,0,0,675,0,0,0,0,0,0
,65481,7566,0,38257,0,0,0,675,0,0,0,0,0,0
,65482,7567,0,-1,0,0,0,675,0,0,0,0,0,0
,65486,7354,0,38260,0,0,0,675,0,0,0,0,0,0
The Savage Crag,65487,7354,1,38260,0,0,0,675,0,0,0,0,6720,0
,65488,7354,0,38261,0,0,0,675,0,0,0,0,0,0
Grulloc's Grotto,65489,7354,1,38261,0,0,0,675,0,0,0,0,6720,0
,65490,7354,0,38262,0,0,0,675,0,0,0,0,0,0
Ashen Crater,65491,7354,1,38262,0,0,0,675,0,0,0,0,7323,0
Auchindoun,65492,7568,0,-1,84,0,1241,675,0,0,1134,0,0,0
,65495,7569,0,-1,0,0,0,675,0,0,0,0,0,0
,65496,7569,0,38265,0,0,0,675,0,0,0,0,0,0
,65497,7570,0,-1,0,0,0,675,0,0,0,0,0,0
,65498,7570,0,38266,0,0,0,675,0,0,0,0,0,0
,65499,7571,0,-1,0,0,0,675,0,0,0,0,0,0
,65500,7571,0,38267,0,0,0,675,0,0,0,0,0,0
,65501,7572,0,-1,0,0,0,675,0,0,0,0,0,0
,65502,7572,0,38268,0,0,0,675,0,0,0,0,0,0
,65503,7573,0,-1,0,0,0,675,0,0,0,0,0,0
,65504,7573,0,38269,0,0,0,675,0,0,0,0,0,0
Bastion Rise,65507,709,5,-1,0,11,0,675,0,0,0,0,6876,0
,65508,709,5,3449,75,0,1946,675,0,0,0,0,6876,0
,65509,709,5,3450,75,0,1946,675,0,0,0,0,6876,0
,65510,709,5,3451,75,0,1946,675,0,0,0,0,6876,0
,65511,709,5,3452,75,0,1946,675,0,0,0,0,6876,0
,65512,709,5,3453,75,0,1946,675,0,0,0,0,6876,0
,65513,709,5,3455,75,0,1946,675,0,0,0,0,6876,0
,65514,709,5,3456,75,0,1946,675,0,0,0,0,6876,0
,65515,709,5,3457,75,0,1946,675,0,0,0,0,6876,0
,65516,709,5,3459,75,0,1946,675,0,0,0,0,6876,0
,65517,709,5,3460,0,0,0,675,0,0,0,0,6876,0
Deathweb Hollow,65518,7498,1,-1,75,0,1975,675,0,0,0,0,6918,0
,65522,7431,0,38271,0,0,0,675,0,0,0,0,0,0
,65523,7340,0,38272,0,0,0,675,0,0,0,0,0,0
,65524,7340,0,38273,0,0,0,675,0,0,0,0,0,0
,65525,7340,0,38274,0,0,0,675,0,0,0,0,0,0
,65526,7431,0,38275,0,0,0,675,0,0,0,0,0,0
,65527,7431,0,38276,0,0,0,675,0,0,0,0,0,0
,65528,7431,0,38277,0,0,0,675,0,0,0,0,0,0
,65529,7431,0,38278,0,0,0,675,0,0,0,0,0,0
,65530,7431,0,38279,0,0,0,675,0,0,0,0,0,0
,65531,7431,0,38280,0,0,0,675,0,0,0,0,0,0
,65532,7574,0,-1,0,0,0,675,0,0,0,0,0,0
