ID,SoundKitID,ParentSoundKitID
5752,174934,183075
5754,174934,183076
5756,174934,183077
5758,174934,183078
5765,174930,183086
5766,174934,183086
5767,174931,183087
5768,174934,183087
5770,174934,183088
5772,174934,183089
5774,174934,183090
5781,174930,183098
5782,174934,183098
5783,174931,183099
5784,174934,183099
5786,174934,183100
5790,174934,183102
5797,174930,183110
5798,174934,183110
5799,174931,183111
5800,174934,183111
5802,174934,183112
5806,174934,183114
5813,174930,183122
5814,174934,183122
5815,174931,183123
5816,174934,183123
5818,174934,183124
5823,183132,183131
5824,183137,183136
5825,183156,183155
5826,183158,183157
5827,183159,183157
5828,183160,183157
5829,183164,183163
5830,183162,181998
5831,183165,181971
5832,183167,183166
5833,183168,182000
5835,183173,183172
5836,183174,183172
5837,183214,183213
5838,183244,183243
5839,183245,183243
5840,183272,182010
5841,183274,182029
5842,183328,183327
5843,183344,183343
5844,183366,183364
5845,183389,182053
5846,183392,182052
5847,183413,183414
5848,183434,183433
5849,183442,183441
5850,183455,183454
5851,183457,183456
5852,183459,183458
5853,183467,183466
5854,183498,183497
5855,183507,183506
5859,183564,183563
5860,183568,183567
5861,183570,183569
5862,183574,183572
5863,183607,180989
5865,183623,183622
5868,183638,183639
5871,183645,183644
5872,183661,183657
5873,183663,183662
5874,183663,183665
5875,183676,183675
5877,183708,183707
5882,183725,183131
5883,183724,183131
5884,183723,183131
5885,183727,183726
5886,183211,183210
5887,183212,183210
5888,183731,183730
5889,183732,183730
5892,183739,183740
5893,183742,183741
5894,183839,183838
5895,183853,183852
5896,183854,183852
5898,183858,183857
5901,183169,181983
5902,183880,183879
5903,183888,183887
5904,183904,183903
5907,184014,184015
5908,184016,184015
5909,184025,184024
5911,184029,184030
5912,184034,184033
5913,184040,184039
5914,184043,184042
5915,184045,184044
5916,184050,184049
5917,184053,184052
5918,184057,184056
5919,184081,184080
5920,184083,184084
5922,184144,184143
5924,184146,184046
5925,184149,184143
5926,181502,181851
5927,184173,184172
5929,184177,184163
5931,184193,184192
5932,184195,184194
5933,184198,184197
5935,184201,184200
5936,184214,184212
5938,184210,184209
5939,184258,184257
5940,184259,184257
5941,184271,184270
5942,184273,184272
5943,184284,184282
5944,184286,184285
5945,184290,184289
5946,184293,184292
5947,184300,184299
5948,184302,184206
5951,184309,184209
5952,184310,184212
5953,184312,184224
5954,184311,184224
5955,184320,184318
5956,184319,184318
5957,184322,184318
5958,184324,184323
5959,184325,184323
5960,184329,184328
5961,184331,184330
5962,184333,184332
5963,184334,184332
5964,184339,184338
5965,184343,184341
5966,184345,184344
5967,184349,184348
5968,184350,184348
5969,184352,184351
5970,184362,184361
5972,184311,184386
5973,184399,184398
5974,184402,184401
5975,184405,184404
5976,184408,184407
5977,184419,184418
5978,184420,184418
5980,184425,184424
5982,184433,184418
5985,184458,184457
5986,184459,184457
5987,184462,184461
5988,184463,184460
5989,184464,184460
5990,184466,184465
5991,184468,184467
5992,184469,184467
5993,184573,184584
5994,184572,184584
5995,184617,184616
5996,184620,184619
5997,184627,184625
6000,184667,184647
6004,184718,184717
6005,184719,184717
6006,184726,184725
6007,184727,184725
6009,184748,181715
6010,181718,181708
6011,181718,181712
6012,181718,181714
6013,181718,181715
6015,181718,184755
6020,184748,184765
6021,181718,184765
6022,181718,184766
6023,181718,184767
6024,181718,184770
6025,181718,184772
6026,184748,184773
6027,181718,184773
6028,184748,184777
6029,181718,184777
6030,184764,184754
6031,184764,184758
6032,184764,184760
6033,184764,184761
6035,181718,184781
6040,184748,184791
6041,181718,184791
6042,184792,184787
6043,184790,184780
6044,184790,184784
6045,184790,184786
6046,184790,184787
6047,184790,184793
6048,184790,184794
6049,184790,184797
6050,184790,184799
6052,184790,184800
6053,184792,184804
6054,184790,184804
6055,184805,184800
6056,184764,184806
6057,184764,184807
6058,184764,184810
6059,184764,184812
6060,184764,184813
6061,184764,184817
6062,184840,184839
6063,184847,184846
6064,184853,180236
6065,184854,180236
6066,184898,184897
6067,184912,184911
6068,184916,184915
6069,184917,184915
6070,184918,184915
6071,184920,184919
6072,184921,184919
6073,184922,184919
6074,184931,184929
6075,184935,184936
6076,184939,184938
6077,184942,184941
6078,184953,184952
6079,184954,184952
6080,184955,184952
6081,184956,184952
6082,184960,184959
6083,184964,184963
6084,184965,184963
6085,184966,184963
6086,184970,184969
6087,184972,184971
6088,184976,184975
6089,184978,184977
6090,184979,184977
6091,184980,184977
6092,184981,184977
6093,185034,185033
6094,185044,185043
6095,185062,185061
6096,185086,185080
6098,185091,182891
6099,185093,185092
6100,185110,185109
6101,185120,185119
6102,185131,185130
6103,185136,185135
6104,185138,185137
6105,185139,185137
6106,185163,185153
6107,185189,185187
6108,185192,185191
6109,185197,185196
6110,185203,185202
6112,185204,185071
6113,185223,185222
6114,185225,185224
6115,185227,185226
6116,185229,185228
6117,185233,185232
6118,185252,185251
6120,185262,185259
6121,185270,185269
6122,185352,185351
6124,185367,185366
6125,185411,185410
6126,185413,185412
6127,185420,185419
6128,185501,185500
6129,185536,183521
6131,185607,185606
6132,185609,185608
6133,185612,185611
6134,185620,185619
6135,185624,185623
6136,185659,185658
6137,185682,185681
6138,185686,185685
6139,156321,185749
6140,185765,185764
6142,185773,185714
6144,185788,185711
6145,185799,185791
6146,185803,185802
6148,185816,179177
6151,185868,183161
6152,185871,185496
6153,185870,185872
6154,185870,185885
6155,185870,185884
6156,185870,185883
6157,185870,185882
6158,185870,185881
6159,185870,185880
6160,185870,185879
6161,185870,185878
6162,185870,185877
6163,185870,185876
6164,185870,185875
6165,185870,185874
6166,185870,185873
6167,185907,185906
6168,185910,185789
6169,185917,185789
6170,185922,185921
6171,185930,183583
6174,185996,185926
6175,185998,185997
6176,186008,186007
6177,186011,186010
6181,182805,186022
6184,186059,186058
6185,186060,186058
6186,186062,186061
6187,186067,186064
6188,186074,186073
6189,186075,186073
6190,186077,186076
6191,186078,186076
6192,186079,186076
6193,186082,186081
6194,186086,186085
6195,186090,186089
6196,186092,186091
6197,186093,186091
6198,186094,186091
6199,186095,186091
6200,186115,186114
6201,186119,186116
6205,186126,186124
6206,186125,186124
6207,186131,186130
6209,186138,186139
6211,186194,185601
6212,186196,183806
6213,186197,183808
6214,186216,186215
6215,186218,186217
6216,186279,186278
6217,186283,186282
6218,186284,186282
6219,186285,186282
6220,186286,186282
6232,186304,186299
6233,186300,186299
6235,186302,186299
6236,186308,186307
6237,186310,186311
6238,186314,186029
6239,186316,186315
6240,186327,186326
6241,186368,186367
6242,176807,186015
6243,176807,186016
6244,186314,186021
6245,186444,186443
6246,186482,186481
6248,186542,186541
6249,186547,183755
6250,186557,186556
6251,186567,186566
6252,186578,186565
6253,186579,186565
6254,186590,186580
6255,186591,186586
6256,186592,186581
6257,186593,186589
6258,186621,186614
6259,186620,186614
6261,186750,186749
6262,186823,186822
6263,186849,186848
6264,186854,186850
6265,186855,186851
6266,186856,186852
6267,186857,186853
6268,186868,186862
6269,186869,186863
6270,186918,186917
6271,186920,186919
6272,186923,186922
6274,186195,183948
6275,186874,183948
6276,185990,183948
6278,186940,185978
6279,186941,185971
6280,186115,186573
6281,186114,186573
6282,186948,186898
6284,186977,185789
6285,186978,185714
6288,186991,186023
6289,186991,186024
6290,186991,186030
6291,187012,187011
6292,187109,186030
6293,187108,186030
6294,187108,186031
6295,187110,186443
6296,187121,187120
6297,187128,187127
6298,187131,187130
6299,187142,187141
6300,187143,186961
6301,187145,183959
6302,187201,187166
6303,187201,187167
6304,187202,187179
6305,187202,187180
6306,187203,187177
6307,187203,187178
6309,187297,187226
6310,187308,187245
6311,187309,187256
6314,187315,187263
6317,187315,187266
6318,187315,187267
6319,187315,187269
6320,187315,187271
6321,187315,187270
6323,187427,187285
6326,187427,187288
6327,187427,187289
6328,187427,187292
6329,187427,187293
6330,187427,187294
6331,187315,187319
6332,187316,187272
6335,187316,187275
6336,187316,187276
6337,187316,187277
6338,187316,187279
6339,187316,187278
6340,187433,187280
6341,187432,187281
6342,187432,187282
6343,187432,187283
6344,187609,187607
6345,187608,187607
6348,187612,187610
6349,187611,187610
6350,187614,187613
6352,187625,187624
6353,187626,187624
6354,187677,187678
6355,187679,187673
6358,187691,187690
6364,187700,187699
6372,187744,187673
6376,187770,187771
6377,187772,187773
6378,187843,187844
6379,187859,187838
6381,187870,187869
6383,187875,187873
6384,187899,187898
6385,187901,187900
6386,187995,187994
6387,187998,187997
6388,188010,188009
6389,188012,188011
6390,188020,188019
6391,188022,188023
6392,188024,188025
6393,188031,188030
6394,188033,188032
6395,188081,187959
6396,188096,188095
6397,188097,188095
6399,188108,188107
6400,188139,188138
6401,188151,188144
6402,188152,188146
6403,188153,188141
6404,188154,188147
6405,188176,188107
6406,188183,188182
6407,188185,188184
6409,188187,188186
6410,188192,188191
6411,188195,188194
6412,188202,188201
6413,188204,188203
6414,188206,188205
6415,188211,188210
6416,188211,188212
6417,188214,188213
6418,188217,188216
6419,188211,188218
6420,188220,188219
6421,188221,188219
6422,188265,188223
6423,188266,188228
6424,188267,188229
6425,188268,188222
6426,188269,188155
6428,188306,188305
6429,188311,188310
6431,188326,188323
6432,188326,188324
6433,188327,188322
6434,188327,188323
6435,188327,188324
6436,188326,188322
6437,188354,188339
6438,188354,188340
6439,188354,188341
6440,188354,188342
6441,188354,188343
6442,188354,188344
6443,188354,188345
6444,188354,188346
6445,188354,188347
6446,188354,188348
6447,188354,188349
6448,188354,188350
6449,188354,188351
6450,188354,188352
6452,188382,188381
6453,188380,188379
6455,188383,188377
6460,188385,188384
6461,188383,188389
6462,188480,188479
6463,188481,188479
6464,188483,188482
6465,188592,188591
6467,188632,188633
6468,188717,188709
6470,188718,188720
6471,188903,188902
6472,188942,188941
6473,188942,188943
6474,188944,188231
6475,189012,189011
6476,189050,187763
6477,189068,189067
6478,189076,189067
6479,189481,189480
6480,189517,189516
6481,189571,189570
6482,189573,189572
6483,189575,189574
6485,189829,189828
6486,189853,189852
6487,189855,189854
6488,189876,189875
6489,189877,189875
6490,189878,189875
6492,189888,189887
6493,189890,189887
6494,189918,189854
6495,189919,189852
6496,189920,189854
6497,189920,189852
6498,189924,189923
6501,189977,189875
6502,189990,189989
6503,189992,189991
6504,189994,189989
6505,189995,189991
6506,190136,189996
6516,190259,189875
6517,190260,189875
6518,190261,190258
6519,189857,189879
6520,190268,190267
6521,190273,190272
6522,190288,190246
6523,190324,188275
6524,190328,190327
6525,190338,188178
6526,190345,190344
6527,190347,190346
6528,190349,190348
6529,190351,190350
6530,190353,190352
6531,190355,190354
6532,190357,190356
6533,190359,190358
6536,190360,188303
6537,190409,190408
6538,190410,190335
6539,190422,190421
6540,190429,190428
6541,190468,190469
6542,190481,190480
6543,190486,190485
6544,190491,190490
6545,190557,190556
6546,190558,190556
6547,190559,190556
6548,190620,190619
6549,190625,190624
6550,190627,190626
6551,190770,190769
6552,190843,190837
6553,190844,190838
6554,190845,190837
6556,190846,190838
6558,190852,190851
6559,190853,190851
6560,190854,190851
6563,190860,190859
6564,190885,190883
6566,190887,190878
6567,190896,190897
6568,190903,190902
6569,190904,190902
6570,190906,190905
6571,190908,190907
6572,190916,190915
6576,190911,190910
6577,190927,190926
6578,190929,190909
6579,190932,190931
6580,190932,190924
6581,190953,190942
6582,191001,191000
6583,191027,191026
6584,191032,190952
6585,191034,191033
6586,187689,187688
6587,187686,187688
6588,187743,187742
6589,191064,191062
6590,191081,191080
6591,191082,191079
6592,191097,191096
6593,191098,191096
6594,191117,191116
6595,191121,191120
6596,191118,191120
6597,191115,191120
6598,191156,191155
6599,191183,191182
6600,191191,191190
6603,191229,191067
6604,191235,191234
6605,191237,191236
6607,191243,191242
6609,191356,191247
6610,191371,190849
6611,191372,190850
6612,191381,191379
6614,191392,191391
6615,191395,191394
6616,191397,191396
6618,191400,190970
6619,191452,191451
6620,191470,191471
6621,191464,191463
6622,191512,191467
6623,191519,191518
6624,191521,191520
6625,191523,191522
6626,191525,191524
6627,191527,191526
6628,191528,191526
6629,191542,191541
6630,191549,191548
6635,191608,191606
6640,191628,191625
6641,191632,191631
6644,191647,191640
6645,191643,191640
6648,191649,191648
6649,191652,191629
6650,191655,191654
6651,191657,191656
6653,191660,191663
6654,191653,191663
6655,191662,191664
6656,191661,191664
6657,191666,191667
6661,191668,191663
6662,191670,191669
6663,191674,191673
6664,191680,191678
6665,191681,191682
6666,191684,191685
6667,191683,191679
6668,191659,191658
6669,188081,191828
6671,191833,191832
6672,191835,191834
6673,191837,191836
6674,191839,191838
6675,191841,191840
6676,191843,191842
6677,191845,191844
6678,191847,191846
6679,191849,191848
6680,191851,191850
6681,191853,191852
6682,191855,191854
6683,191857,191856
6684,191860,191859
6685,191862,191861
6686,191864,191863
6687,191866,191865
6688,191868,191867
6689,191870,191869
6690,191872,191871
6691,191877,191876
6692,191969,191968
6696,191980,189525
6697,191991,191992
6698,191999,191998
6699,192026,192025
6700,192048,192047
6701,192078,191998
6702,192107,192106
6703,192122,192121
6704,192124,192123
6705,192135,192134
6706,192225,192223
6707,192226,192223
6708,192243,192229
6709,192244,192229
6710,192247,192246
6711,192251,192250
6712,192256,192255
6713,192257,192255
6714,192260,192259
6715,192261,192259
6718,192298,192297
6720,192307,192301
6721,192315,192314
6722,192323,192258
6723,191632,192331
6724,192335,191624
6725,192358,192357
6726,192361,192359
6727,192399,192398
6728,192400,192398
6729,192486,192485
6730,192556,192555
6731,192557,192555
6732,192564,192563
6733,192571,192570
6734,192577,192576
6735,192581,192580
6738,192613,192612
6739,192614,192612
6740,192615,192612
6744,192636,192634
6745,192637,192635
6746,192639,192638
6747,192642,192641
6748,192658,192657
6750,192675,188900
6752,192725,192724
6754,192748,192747
6755,192751,192303
6756,192764,192763
6757,192784,192783
6758,192790,192789
6759,192790,192793
6760,192790,192794
6761,192790,192795
6762,192790,192796
6763,192790,192799
6764,192458,192404
6765,192423,192404
6768,192811,192404
6769,192418,192417
6770,192818,192417
6771,192821,192820
6772,192822,192820
6773,192844,192843
6774,192878,192877
6775,192879,192877
6776,192889,192888
6779,192922,191004
6782,192945,192943
6783,192962,192961
6786,192993,192992
6787,192997,192996
6788,193012,193010
6789,193009,193011
6790,193015,193014
6791,193017,193016
6792,193020,193019
6793,193041,193039
6794,193052,193051
6795,193055,193054
6796,193081,193080
6797,193082,193080
6798,193122,193121
6799,193123,193121
6800,193130,193129
6804,193147,193135
6810,193162,193160
6814,193168,193144
6815,193216,193215
6816,193218,193217
6817,193250,192404
6818,193251,192404
6825,193278,193277
6826,193282,193281
6827,193285,192404
6835,193309,193308
6836,193312,193311
6837,193321,193320
6838,193325,193324
6840,193345,193333
6841,193351,193350
6842,193353,193352
6843,193355,193354
6844,193357,193356
6845,193359,193358
6846,193398,193397
6848,193402,193403
6855,193436,193435
6856,193439,193438
6857,193441,193440
6858,193444,193443
6859,193445,193443
6860,193447,193446
6861,193448,193446
6862,193450,193449
6865,193458,193457
6866,193460,193459
6867,193461,193459
6868,193467,193466
6869,193468,193466
6870,193472,193471
6872,193477,193476
6878,193484,193483
6879,193486,193485
6880,193523,193348
6881,171759,193525
6882,171759,193526
6883,163056,193527
6884,163047,193528
6885,163057,193529
6886,163047,193530
6887,163047,193531
6888,171759,193533
6890,171761,171760
6892,193560,192569
6895,193567,193546
6897,193566,193565
6899,193568,193570
6900,193572,193573
6902,193575,193574
6903,193576,193577
6912,193639,193638
6913,187203,193648
6914,187203,193649
6915,187202,193650
6916,187202,193651
6919,193576,193660
6920,193664,190915
6921,193675,193674
6922,193676,193674
6923,193678,193677
6924,193680,193679
6925,193681,193679
6926,193687,193686
6928,193689,193688
6929,193691,193690
6930,193694,193693
6931,193697,193696
6932,193698,193696
6933,193699,193696
6934,193700,193696
6935,193707,193706
6936,193711,191596
6937,193710,191596
6938,193709,191596
6939,193714,193713
6940,193715,193716
6941,187972,193669
6942,191600,191598
6943,191599,191598
6944,193722,191598
6945,193725,193724
6946,193726,193724
6947,193735,193702
6948,193737,193736
6949,193738,193703
6951,193586,193587
6952,193864,193863
6953,192929,193928
6954,193936,193927
6955,193943,193928
6956,193959,193958
6957,193960,193958
6958,193961,193958
6959,193962,193958
6960,193963,193958
6961,193964,193958
6962,193967,193965
6963,193973,193972
6964,193974,193972
6965,193981,193972
6966,193984,193983
6967,193986,193983
6968,193987,193985
6969,194019,194018
6970,194020,194018
6974,194033,194032
6975,194103,194102
6976,194175,194167
6977,194183,194182
6978,194191,194189
6979,194190,194189
6982,194214,194212
6983,194213,194212
6984,194217,194215
6985,194216,194215
6986,194220,194218
6987,194219,194218
6988,194221,194218
6989,194222,194218
6993,194234,194233
6994,194232,194229
6995,194231,194229
6996,194230,194229
6997,194236,194229
7000,194529,194528
7001,194570,194569
7002,194679,194678
7003,194680,194678
7004,194683,194682
7005,194727,194725
7006,194726,194725
7007,194758,194755
7008,194761,187827
7009,194768,194767
7010,194775,194774
7011,194778,194777
7019,194794,194787
7020,194794,194788
7021,194795,194789
7022,194794,194790
7023,194796,194791
7024,194795,194792
7025,194795,194793
7026,194798,194797
7027,194800,194799
7028,194803,194801
7029,194830,194829
7031,194888,194887
7032,194937,194935
7033,194939,194935
7034,194941,194935
7035,194956,194955
7036,194968,191598
7037,194967,191598
7039,194998,194997
7040,195004,192594
7041,195003,192594
7043,195012,195011
7044,195038,194779
7045,195039,194780
7046,195040,194781
7047,195041,194811
7048,195042,194782
7049,195043,194783
7050,195044,194784
7051,195073,195072
7053,195230,195229
7054,195236,195235
7055,195239,195238
7056,195241,195229
7057,195239,195229
7058,195238,195229
7062,195247,195229
7064,195317,195314
7065,195317,195315
7066,195332,195328
7067,195357,195353
7070,195362,195361
7078,195430,195429
7079,195431,195429
7080,195432,195429
7081,195435,195433
7082,195435,195436
7084,195474,195473
7085,195486,195485
7086,195530,195506
7087,195593,195592
7088,195605,195604
7089,195606,195598
7090,195607,195473
7091,195402,195804
7092,195807,195809
7093,195811,195810
7094,191678,195810
7097,195845,195844
7098,195846,195844
7099,195864,195863
7100,195872,195871
7101,195890,195889
7102,195950,194523
7104,195965,195964
7106,195968,195954
7107,195961,195954
7109,195991,195990
7114,196027,196026
7115,196029,196028
7119,196047,196041
7120,196050,196041
7121,196056,196019
7122,196061,196060
7130,196072,196071
7131,196093,196020
7134,196094,196021
7136,196097,196017
7141,196151,196148
7142,196156,196155
7143,196208,196210
7144,196209,196211
7145,196207,196212
7146,196217,196220
7147,196218,196221
7148,196219,196222
7154,196253,196252
7155,196269,196268
7156,196271,196270
7158,196286,195897
7167,196309,196272
7172,196308,196315
7173,196321,196316
7174,196319,196317
7184,196403,196007
7185,196408,196407
7187,196445,196431
7188,196445,196430
7192,196462,196461
7193,196453,196446
7194,196465,196464
7195,196466,196464
7197,196469,196470
7198,196471,196472
7204,196474,196473
7206,196476,196475
7208,196449,196338
7209,196514,194854
7210,196517,194854
7211,196522,196521
7212,196525,196524
7213,196533,196527
7214,196553,196554
7216,196566,196565
7217,196576,196574
7219,196601,196557
7222,196614,196603
7223,196615,196611
7227,196618,195899
7228,196619,195899
7229,196620,195900
7230,196621,195900
7231,196631,195901
7232,196632,195901
7234,196633,196622
7235,196634,196630
7236,196639,196640
7237,196644,196643
7238,196645,196643
7240,196647,196623
7241,196656,196627
7244,196660,196659
7245,196657,196659
7246,196658,196659
7247,196662,196661
7248,196663,196661
7249,196664,196661
7251,196671,196670
7252,196673,196672
7253,196674,196607
7254,196678,196677
7255,196684,196682
7256,196688,196687
7257,196690,196689
7258,196683,196680
7259,196693,196691
7262,196696,196698
7263,196700,196699
7264,196703,196702
7265,196706,196705
7266,196708,196707
7267,196710,196709
7268,196718,196717
7269,196721,196720
7270,196726,196725
7271,196741,196733
7272,196741,196734
7273,196743,196738
7275,196744,196739
7276,196744,196740
7277,196746,196745
7278,196775,196771
7279,196783,196774
7280,196786,196787
7282,196793,196792
7283,196795,196794
7284,196800,196799
7285,196802,196801
7286,196802,196804
7287,196807,196806
7288,196809,196808
7289,196811,196810
7290,196813,196812
7291,196815,196814
7292,196816,196792
7293,196816,196794
7294,196818,196801
7295,196818,196804
7296,196820,196819
7297,196821,196819
7298,196822,196819
7299,196825,196824
7300,196826,196824
7301,196827,196824
7302,196829,196828
7303,196830,196828
7304,196831,196828
7305,196833,196832
7306,196834,196832
7307,196835,196832
7311,196839,196407
7312,196841,196840
7313,196842,196840
7314,196844,196843
7315,196845,196843
7316,196848,196847
7317,197279,197280
7318,197282,197281
7319,197284,197283
7320,197286,197285
7321,197288,197287
7322,197291,197290
7323,197293,197292
7324,197295,197294
7325,197297,197296
7326,197299,197298
7327,197301,197300
7328,197303,197302
7332,198020,198019
7336,198043,198042
7337,198048,198040
7338,198049,198040
7339,198050,198040
7340,198047,196548
7341,198052,198042
7342,198058,198042
7343,198043,198065
7344,198052,198065
7346,198067,198065
7347,198077,198076
7350,198081,198080
7351,198148,198147
7352,198157,195951
7353,195946,195949
7354,198163,198162
7355,198043,198164
7356,198052,198164
7358,198165,198164
7359,198167,195949
7360,198174,198173
7362,198181,198179
7364,198182,198183
7368,198219,198216
7370,198250,198249
7371,198252,198251
7372,198254,198253
7373,198256,198255
7374,198258,198257
7375,198262,198261
7376,198263,198261
7377,198268,198267
7378,198271,198270
7379,198652,196537
7380,199321,199320
7381,199323,199322
7384,199329,199325
7385,199327,199325
7386,199647,199648
7387,199797,199652
7389,199817,199816
7390,199818,199819
7391,199823,199822
7392,199841,199840
7393,199861,199637
7395,199869,199868
7398,199872,199871
7399,199880,199879
7400,199881,199879
7401,199882,199879
7402,199899,199898
7403,199900,199898
7404,199902,199901
7405,199905,199904
7406,199906,199904
7407,199907,199904
7409,199915,199914
7412,199916,199914
7413,199917,199914
7414,199918,199914
7415,199927,199926
7416,199932,199931
7417,199948,199947
7418,199956,199955
7420,195289,199960
7421,194509,199989
7422,200097,200094
7423,200102,200099
7424,200104,200103
7425,200106,200105
7426,200108,200107
7427,200118,200117
7428,200130,200128
7429,200144,200143
7430,200146,200145
7431,200148,200147
7432,200150,199993
7433,200151,199983
7434,200168,200158
7435,200166,200167
7436,200164,200162
7437,200190,200189
7438,200210,200209
7439,200224,200222
7440,200254,200244
7441,200255,200244
7442,200254,200245
7446,12891,200312
7447,12891,200313
7448,200316,200315
7449,200318,200317
7450,200319,200317
7451,200332,200331
7458,200333,200317
7459,200335,200317
7460,200336,200317
7461,200340,199970
7462,200362,200361
7463,200367,200366
7464,200368,200366
7466,200391,200387
7470,200388,200387
7475,200416,200417
7476,200514,200513
7477,200515,200513
7478,200516,200513
7479,200517,200513
7480,200521,200520
7481,200528,200527
7482,200529,200527
7483,200530,200527
7484,200536,200533
7485,200536,200534
7487,200573,200572
7488,200575,200574
7489,200578,200577
7490,200579,200577
7491,200581,200580
7492,200582,200580
7493,200583,200580
7494,200601,200600
7495,200602,200600
7496,200603,200600
7497,200605,200604
7499,200537,200607
7500,200613,200614
7501,200673,200672
7503,200680,200635
7504,200686,200685
7505,200691,200675
7506,200764,200763
7508,200766,196668
7509,200767,200765
7510,200770,200769
7511,200772,200771
7512,200774,200773
7513,200802,200803
7514,200816,200814
7515,200819,200818
7516,200826,200822
7517,200833,200831
7519,200877,200876
7520,200878,200879
7521,200882,200883
7522,200894,200893
7523,200895,200600
7525,172320,200927
7527,172321,200929
7529,172323,200931
7531,200987,200988
7532,201004,201003
7533,201007,201006
7534,201016,201015
7535,201019,201018
7536,201032,201023
7537,201050,201049
7539,201101,201099
7540,201118,201111
7541,201135,201134
7542,201150,201148
7543,194504,194503
7544,201157,201146
7545,201180,201179
7546,201182,201181
7547,201125,201181
7548,201200,201199
7549,201203,201202
7550,200064,201202
7555,201211,201210
7556,201147,201210
7557,201214,201213
7558,201200,201234
7559,201260,201259
7561,201268,201267
7564,201269,201267
7565,201353,201352
7566,201354,201352
7567,201370,201369
7568,201371,201369
7569,201378,201255
7570,201384,201383
7571,201385,201383
7572,201386,201383
7573,201412,201369
7574,201414,201375
7575,201415,201366
7576,201518,201519
7577,201517,201519
7578,201620,200245
7579,201619,200245
7580,201618,200245
7581,201651,201650
7582,201652,201650
7583,201661,201660
7584,201664,201660
7585,201666,194492
7586,201665,194491
7587,201672,201667
7588,201694,201693
7589,201695,201693
7590,201801,201800
7591,201818,201817
7592,201840,201839
7593,201841,201839
7594,201842,201839
7595,201843,201839
7596,201846,201845
7597,201847,201845
7598,201854,201853
7599,201856,201855
7600,201859,201858
7601,201868,201867
7602,201873,201872
7603,201874,201653
7604,201877,201876
7605,201878,201876
7606,201881,201880
7619,201898,201897
7620,201899,201897
7621,201900,201897
7622,201901,201897
7635,201918,201917
7636,201919,201917
7637,201920,201917
7638,201921,201917
7639,201924,201923
7640,201932,201927
7641,201942,201941
7643,201945,201239
7644,201952,201248
7645,201959,201958
7646,201961,201960
7647,201962,201960
7648,201964,201963
7649,201968,201967
7650,201989,201988
7651,201990,201988
7652,201991,201988
7653,201992,201988
7654,201994,201993
7655,201999,201995
7656,201998,202000
7657,202002,202001
7658,202003,202001
7659,202005,202004
7660,202006,202004
7661,202007,202004
7662,202008,202004
7663,202020,202004
7664,202027,201972
7665,202030,202029
7666,202104,202103
7667,202106,202105
7668,202107,202105
7669,202111,202110
7670,202108,195028
7671,202113,202112
7672,202114,202112
7673,202115,202112
7674,202116,202112
7675,202117,195028
7676,202129,202128
7677,202131,202130
7678,202133,202132
7679,202134,202132
7680,202135,202132
7681,202136,202132
7683,202212,202211
7684,202225,202224
7685,202229,202228
7688,202246,202245
7689,202248,202247
7690,202263,202262
7691,202264,202262
7692,202565,202563
7693,202567,202566
7694,202598,202597
7696,202609,202607
7697,202609,202608
7698,202614,202610
7699,202615,202561
7701,202623,202561
7702,202642,198042
7703,202645,198065
7704,202670,202669
7708,202837,202739
7710,202941,202940
7711,203074,203072
7712,203081,203080
7713,203082,203080
7714,203088,203090
7715,203093,203094
7716,203097,203095
7717,203098,203096
7718,203099,203101
7719,203100,203102
7720,203103,203101
7721,203106,203105
7728,203123,203122
7729,203124,203122
7730,203150,200387
7731,203239,203238
7732,203240,203238
7733,203241,203238
7734,203245,203244
7735,203247,203246
7736,203250,203249
7737,203251,203249
7738,203301,203300
7739,203336,203335
7740,203337,203347
7741,203359,203358
7742,203369,203365
7743,203370,203357
7744,203378,203377
7745,203379,203377
7748,203381,203377
7749,203383,203122
7750,203384,203080
7751,203399,203398
7752,203402,203401
7753,201337,194517
7754,201336,194517
7755,194518,194517
7758,203406,203403
7760,203409,203407
7761,203405,203403
7762,200068,200060
7763,203412,203411
7767,203416,203414
7768,203415,203414
7769,203413,203414
7770,203495,203102
7771,203541,203540
7772,203551,203550
7773,203555,203550
7774,203554,203550
7775,203556,203550
7776,203569,203540
7777,203619,203618
7778,203622,203618
7779,203621,203618
7780,203625,203624
7782,203899,203898
7783,203914,203913
7784,203916,203879
7785,203922,203921
7787,203940,203939
7789,203948,203947
7791,203951,203950
7792,203957,203958
7793,203967,203966
7794,204048,204043
7796,204045,204043
7797,204050,204049
7799,204057,204056
7800,204059,204058
7801,204063,204062
7802,204064,204062
7803,204065,204062
7805,204080,204078
7806,204079,204078
7807,204092,204083
7808,204092,204084
7809,204094,204086
7810,204095,204087
7811,204096,204090
7812,204096,204091
7813,201814,201808
7814,201814,201809
7815,204099,204098
7816,204100,204098
7817,204105,204104
7818,204109,204108
7819,204118,204116
7822,204137,203960
7823,204139,203960
7824,204140,204134
7825,204141,204142
7826,204147,204145
7827,204151,204149
7829,204154,204153
7830,204160,204159
7834,204176,204174
7835,204188,204187
7837,204223,204221
7838,204170,204168
7839,204234,204168
7840,204240,204239
7841,204243,204168
7842,204250,204249
7843,204252,204251
7844,204254,204253
7845,204256,204255
7846,204274,204275
7847,204276,204272
7848,204278,204277
7849,204283,204282
7850,204287,204286
7855,204365,204363
7858,204371,204370
