ID,SceneScriptPackageID,SceneScriptID,ChildSceneScriptPackageID,OrderIndex
17535,2790,24099,0,13
17536,2780,24135,0,18
17537,2780,24136,0,19
17538,2797,0,156,1
17539,2797,24142,0,2
17540,2797,24144,0,3
17541,2797,24146,0,4
17542,2797,24150,0,5
17543,2798,0,156,1
17544,2798,24151,0,2
17545,2798,24153,0,3
17546,2798,24155,0,4
17547,2798,24159,0,5
17571,2800,0,156,1
17572,2800,24184,0,2
17573,2800,24185,0,3
17574,2800,24186,0,4
17576,2783,24191,0,5
17577,2801,0,156,1
17578,2801,24195,0,2
17579,2802,0,2781,1
17580,2802,0,2782,2
17581,2802,24212,0,3
17582,2802,24213,0,4
17583,2802,24214,0,5
17584,2802,24215,0,6
17585,2802,24216,0,7
17586,2803,0,2781,1
17587,2803,0,2782,2
17588,2803,24234,0,3
17589,2803,24647,0,4
17590,2803,24235,0,5
17591,2803,24236,0,6
17592,2803,24237,0,7
17593,2803,24238,0,8
17594,2803,24239,0,9
17595,2803,24242,0,10
17596,2803,24240,0,11
17597,2803,24241,0,12
17598,2804,0,2781,1
17599,2804,0,2782,2
17600,2804,24265,0,3
17601,2804,24266,0,4
17602,2804,24267,0,5
17603,2804,24268,0,6
17604,2804,24269,0,7
17605,2804,24270,0,8
17606,2804,24271,0,9
17607,2804,24280,0,10
17608,2804,24282,0,11
17609,2804,24287,0,12
17610,2804,24289,0,13
17611,2804,24291,0,14
17612,2804,24292,0,15
17613,2804,24295,0,16
17614,2804,24297,0,17
17615,2804,24272,0,18
17616,2804,24274,0,19
17617,2804,24273,0,20
17618,2805,0,2781,1
17619,2805,0,2782,2
17620,2805,24299,0,3
17621,2805,24300,0,4
17622,2805,24301,0,5
17623,2805,24305,0,6
17624,2805,24306,0,7
17625,2805,24307,0,8
17626,2805,24308,0,9
17627,2805,24309,0,10
17628,2805,24310,0,11
17629,2805,24311,0,12
17630,2805,24312,0,13
17631,2805,24313,0,14
17632,2805,24314,0,15
17633,2805,24315,0,16
17634,2805,24316,0,17
17635,2805,24317,0,18
17636,2805,24318,0,19
17637,2805,24319,0,20
17638,2805,24320,0,21
17639,2805,24321,0,22
17640,2805,24323,0,23
17641,2806,0,156,1
17642,2806,24324,0,2
17643,2806,24325,0,3
17644,2806,24326,0,4
17645,2806,24367,0,5
17646,2806,24335,0,6
17647,2806,24327,0,7
17648,2806,24328,0,8
17649,2806,24329,0,9
17650,2806,24330,0,10
17651,2806,24331,0,11
17652,2790,24103,0,14
17653,2780,24337,0,20
17654,2807,0,156,1
17655,2807,0,2781,2
17656,2807,0,2782,3
17657,2807,24338,0,4
17658,2807,24369,0,5
17659,2807,24300,0,6
17660,2807,24339,0,7
17661,2807,24342,0,8
17662,2807,24344,0,9
17663,2807,24345,0,10
17664,2807,24346,0,11
17665,2807,24347,0,12
17666,2807,24348,0,13
17667,2807,24349,0,14
17668,2807,24350,0,15
17669,2807,24352,0,16
17670,2807,24353,0,17
17671,2807,24354,0,18
17672,2807,24355,0,19
17673,2807,24356,0,20
17674,2807,24357,0,21
17675,2806,24332,0,12
17676,2808,0,156,1
17677,2808,24368,0,2
17678,2807,24371,0,22
17680,2807,24364,0,23
17681,2807,24366,0,24
17682,2809,0,156,1
17683,2809,24382,0,2
17684,2809,24383,0,3
17685,2809,24384,0,4
17692,2809,24385,0,5
17693,2809,24386,0,6
17694,2809,24387,0,7
17695,2809,24388,0,8
17697,2810,0,156,1
17698,2810,24391,0,2
17699,2811,0,156,1
17700,2811,24392,0,2
17701,2705,23082,0,25
17702,2778,24396,0,22
17703,2778,24397,0,23
17704,2810,24398,0,3
17705,2811,24399,0,3
17706,2779,24400,0,22
17707,2804,24401,0,21
17708,2802,24402,0,8
17709,2778,24403,0,24
17710,2779,24404,0,23
17711,2805,24405,0,24
17712,2812,0,156,1
17713,2812,24406,0,2
17714,2813,0,156,1
17715,2813,24407,0,2
17716,2814,0,156,1
17717,2814,24408,0,2
17718,2815,0,328,1
17719,2815,24418,0,2
17720,2815,24416,0,3
17721,2815,24413,0,4
17729,2817,24425,0,1
17737,2416,20505,0,26
17738,2819,0,156,1
17739,2819,24429,0,2
17741,2820,0,156,1
17742,2820,24430,0,2
17743,2820,24431,0,3
17744,2820,24432,0,4
17745,2820,24433,0,5
17746,2820,24434,0,6
17747,2820,24435,0,7
17748,2820,24436,0,8
17749,2820,24437,0,9
17753,2820,24441,0,10
17754,2821,0,156,1
17755,2821,24446,0,2
17756,2821,24447,0,3
17757,2821,24448,0,4
17758,2712,24450,0,12
17759,2712,23126,0,13
17760,2822,0,156,1
17761,2822,24452,0,2
17762,2822,24451,0,3
17766,2823,0,156,1
17767,2823,24456,0,2
17768,2823,24457,0,3
17769,2823,24458,0,4
17770,2824,0,156,1
17771,2824,24459,0,2
17772,2824,24460,0,3
17773,2824,24461,0,4
17774,2825,0,156,1
17775,2825,24462,0,2
17776,2825,24463,0,3
17777,2825,24464,0,4
17779,2826,0,156,1
17780,2826,24467,0,2
17781,2813,24468,0,3
17782,2813,24473,0,4
17783,2813,24470,0,5
17784,2813,24476,0,6
17786,2827,24475,0,1
17787,2827,0,2826,2
17788,2813,24481,0,7
17789,2828,24477,0,1
17790,2828,0,2826,2
17791,2829,24478,0,1
17792,2829,0,2826,2
17793,2830,24479,0,1
17794,2830,0,2826,2
17795,2813,24480,0,8
17797,2831,24482,0,1
17798,2831,0,2826,2
17799,2832,24483,0,1
17800,2832,0,2826,2
17801,2833,24484,0,1
17802,2833,0,2826,2
17803,2834,24485,0,1
17804,2834,0,2826,2
17805,2775,23925,0,19
17806,2835,24487,0,1
17807,2835,0,2826,2
17808,2836,24488,0,1
17809,2836,0,2826,2
17810,2837,24489,0,1
17811,2837,0,2826,2
17812,2838,24490,0,1
17813,2838,0,2826,2
17814,2839,24491,0,1
17815,2839,0,2826,2
17816,2840,24492,0,1
17817,2840,0,2826,2
17818,2841,24493,0,1
17819,2841,0,2826,2
17820,2842,24494,0,1
17821,2842,0,2826,2
17822,2843,24495,0,1
17823,2843,0,2826,2
17824,2844,24496,0,1
17825,2844,0,2826,2
17826,2845,24497,0,1
17827,2845,0,2826,2
17828,2846,24498,0,1
17829,2846,0,2826,2
17830,2847,24499,0,1
17831,2847,0,2826,2
17832,2848,24500,0,1
17833,2848,0,2826,2
17834,2849,24501,0,1
17835,2849,0,2826,2
17836,2850,24502,0,1
17837,2850,0,2826,2
17838,2851,24503,0,1
17839,2851,0,2826,2
17840,2852,24504,0,1
17841,2852,0,2826,2
17842,2853,24505,0,1
17843,2853,0,2826,2
17844,2854,24506,0,1
17845,2854,0,2826,2
17846,2855,24507,0,1
17847,2855,0,2826,2
17848,2856,24508,0,1
17849,2856,0,2826,2
17850,2857,24509,0,1
17851,2857,0,2826,2
17852,2858,24510,0,1
17853,2858,0,2826,2
17854,2859,24511,0,1
17855,2859,0,2826,2
17856,2860,24512,0,1
17857,2860,0,2826,2
17858,2861,24513,0,1
17859,2861,0,2826,2
17860,2862,24514,0,1
17861,2862,0,2826,2
17862,2863,24515,0,1
17863,2863,0,2826,2
17864,2864,24516,0,1
17865,2864,0,2826,2
17866,2865,24517,0,1
17867,2865,0,2826,2
17868,2866,24518,0,1
17869,2866,0,2826,2
17870,2867,24519,0,1
17871,2867,0,2826,2
17872,2868,24520,0,1
17873,2868,0,2826,2
17874,2869,24521,0,1
17875,2869,0,2826,2
17876,2870,24522,0,1
17877,2870,0,2826,2
17878,2871,24523,0,1
17879,2871,0,2872,2
17880,2872,0,156,1
17881,2872,24525,0,2
17882,2873,24526,0,1
17883,2873,0,2872,2
17884,2874,24527,0,1
17885,2874,0,2872,2
17886,2875,24528,0,1
17887,2875,0,2872,2
17888,2876,24529,0,1
17889,2876,0,2872,2
17890,2877,24530,0,1
17891,2877,0,2872,2
17892,2878,24531,0,1
17893,2878,0,2872,2
17894,2879,24532,0,1
17895,2879,0,2872,2
17896,2880,0,156,1
17897,2880,24533,0,2
17898,2881,0,156,1
17899,2881,24534,0,2
17900,2882,0,156,1
17901,2882,24535,0,2
17903,2884,0,156,1
17904,2884,24537,0,2
17905,2885,0,156,1
17906,2885,24538,0,2
17908,2886,0,156,1
17909,2886,24541,0,2
17910,2787,24542,0,6
17911,2887,0,156,1
17912,2887,25726,0,2
17913,2887,24549,0,3
17914,2887,24543,0,4
17915,2887,24555,0,5
17916,2887,24548,0,6
17917,2887,24550,0,7
17918,2887,24551,0,8
17919,2887,24552,0,9
17920,2887,24553,0,10
17923,2887,24546,0,11
17924,2887,24560,0,12
17925,2888,0,156,1
17926,2888,24559,0,2
17927,2887,24557,0,13
17928,2889,0,2781,1
17929,2889,0,2782,2
17930,2889,24561,0,3
17931,2889,24562,0,4
17932,2889,24563,0,5
17933,2889,24564,0,6
17934,2889,24565,0,7
17935,2889,24566,0,8
17936,2889,24567,0,9
17937,2889,24981,0,10
17938,2889,24984,0,11
17939,2889,24985,0,12
17940,2890,24571,0,1
17941,2890,0,2872,2
17942,2891,0,156,1
17943,2891,24572,0,2
17944,2891,24573,0,3
17945,2891,24574,0,4
17946,2891,24575,0,5
17947,2891,24576,0,6
17948,2892,0,2781,1
17949,2892,0,2782,2
17950,2892,24577,0,3
17951,2892,24578,0,4
17952,2892,24579,0,5
17953,2892,24580,0,6
17954,2892,24581,0,7
17955,2892,24582,0,8
17956,2892,24583,0,9
17957,2892,25180,0,10
17958,2892,25183,0,11
17959,2892,25189,0,12
17960,2893,0,156,1
17961,2893,0,1340,2
17962,2893,0,1743,3
17963,2893,0,2167,4
17964,2893,24587,0,5
17965,2893,24588,0,6
17966,2893,24589,0,7
17967,2893,24590,0,8
17968,2893,24591,0,9
17969,2893,24592,0,10
17970,2893,24593,0,11
17971,2893,24594,0,12
17972,2893,24597,0,13
17973,2893,24598,0,14
17974,2893,24599,0,15
17975,2893,24600,0,16
17976,2893,24601,0,17
17977,2893,24602,0,18
17978,2893,24603,0,19
17983,2894,0,156,1
17984,2894,24606,0,2
17985,2894,24607,0,3
17986,2894,25358,0,4
17987,2894,24608,0,5
17988,2894,24609,0,6
17989,2895,0,2781,1
17990,2895,0,2782,2
17991,2895,24611,0,3
17992,2895,24612,0,4
17993,2895,24613,0,5
17994,2895,24614,0,6
17995,2895,24615,0,7
17996,2895,24616,0,8
17997,2895,24617,0,9
17998,2895,24618,0,10
17999,2895,24619,0,11
18000,2896,0,156,1
18001,2896,24639,0,2
18002,2896,24640,0,3
18003,2896,24627,0,4
18004,2896,24630,0,5
18005,2896,24637,0,6
18006,2896,24633,0,7
18007,2896,24646,0,8
18008,2896,24636,0,9
18014,2803,24243,0,13
18015,2897,0,156,1
18016,2897,0,1340,2
18017,2897,0,1743,3
18018,2897,0,2167,4
18019,2897,24648,0,5
18020,2897,24649,0,6
18021,2897,24650,0,7
18022,2897,24651,0,8
18023,2897,24652,0,9
18024,2897,24653,0,10
18025,2897,24654,0,11
18026,2897,24655,0,12
18027,2897,24656,0,13
18028,2897,24657,0,14
18029,2897,24658,0,15
18030,2897,24659,0,16
18031,2897,24660,0,17
18032,2897,24661,0,18
18033,2897,24662,0,19
18034,2897,24663,0,20
18035,2897,24664,0,21
18036,2897,24665,0,22
18037,2897,24666,0,23
18038,2898,0,2781,1
18039,2898,0,2782,2
18040,2898,24670,0,3
18041,2898,24672,0,4
18042,2898,24673,0,5
18043,2898,24671,0,6
18044,2898,24675,0,7
18045,2898,24674,0,8
18046,2898,24677,0,9
18047,2898,24676,0,10
18048,2898,24892,0,11
18049,2898,24894,0,12
18050,2898,24896,0,13
18051,2899,0,156,1
18052,2899,24681,0,2
18053,2900,0,156,1
18054,2900,0,1340,2
18055,2900,0,1743,3
18056,2900,0,2035,4
18057,2900,24682,0,5
18058,2900,24683,0,6
18059,2900,24684,0,7
18060,2900,24685,0,8
18061,2900,24686,0,9
18062,2900,24687,0,10
18063,2900,24688,0,11
18064,2900,24689,0,12
18065,2900,24690,0,13
18066,2900,24691,0,14
18067,2900,24692,0,15
18068,2900,24693,0,16
18069,2900,24694,0,17
18070,2900,24695,0,18
18071,2900,24697,0,19
18073,2901,0,156,1
18074,2901,24699,0,2
18075,2901,24698,0,3
18076,2902,0,2781,1
18077,2902,0,2782,2
18078,2902,24702,0,3
18079,2902,15122,0,4
18080,2902,26961,0,5
18081,2902,26971,0,6
18082,2902,26974,0,7
18083,2902,26977,0,8
18084,2902,26980,0,9
18085,2902,26984,0,10
18086,2902,26986,0,11
18087,2902,26989,0,12
18088,2902,26994,0,13
18089,2903,24711,0,1
18090,2903,0,2735,2
18091,2904,0,156,1
18092,2904,24712,0,2
18093,2904,24713,0,3
18094,2904,24714,0,4
18095,2904,24715,0,5
18096,2904,24716,0,6
18097,2904,24717,0,7
18098,2904,24718,0,8
18099,2904,24719,0,9
18100,2904,24720,0,10
18101,2905,0,156,1
18102,2905,24721,0,2
18103,2905,24722,0,3
18104,2905,24723,0,4
18105,2905,24724,0,5
18106,2905,24725,0,6
18107,2905,24726,0,7
18108,2905,24727,0,8
18109,2905,24728,0,9
18110,2905,24729,0,10
18111,2905,24730,0,11
18112,2905,24731,0,12
18113,2906,0,156,1
18114,2906,0,1340,2
18115,2906,0,1743,3
18116,2906,0,2167,4
18117,2906,24732,0,5
18118,2906,24733,0,6
18119,2906,24734,0,7
18120,2906,24735,0,8
18121,2906,24736,0,9
18122,2906,24737,0,10
18123,2906,24738,0,11
18124,2906,24739,0,12
18125,2906,24740,0,13
18126,2906,24741,0,14
18127,2906,24742,0,15
18128,2906,24743,0,16
18129,2906,24744,0,17
18130,2906,24745,0,18
18131,2906,24746,0,19
18132,2906,24747,0,20
18133,2906,24748,0,21
18134,2906,24749,0,22
18135,2906,24750,0,23
18136,2907,0,2781,1
18137,2907,0,2782,2
18138,2907,24752,0,3
18139,2907,24753,0,4
18140,2907,24754,0,5
18141,2907,24755,0,6
18142,2907,27507,0,7
18143,2907,27508,0,8
18144,2907,27510,0,9
18145,2907,27512,0,10
18146,2907,27514,0,11
18147,2907,27516,0,12
18148,2907,27519,0,13
18149,2907,27521,0,14
18150,2907,27524,0,15
18151,2907,27526,0,16
18152,2907,27529,0,17
18153,2907,27535,0,18
18154,2907,27538,0,19
18155,2907,29712,0,20
18159,2908,0,156,1
18160,2908,24788,0,2
18161,2908,24790,0,3
18162,2908,24791,0,4
18163,2908,24792,0,5
18164,2908,24793,0,6
18165,2908,24794,0,7
18166,2908,24795,0,8
18167,2908,24827,0,9
18168,2908,24798,0,10
18169,2908,24804,0,11
18170,2908,24799,0,12
18171,2908,24800,0,13
18172,2908,24801,0,14
18173,2908,24802,0,15
18176,2908,24803,0,16
18178,2909,0,2781,1
18179,2909,0,2782,2
18180,2909,24806,0,3
18181,2909,24807,0,4
18182,2909,24808,0,5
18183,2909,24809,0,6
18184,2909,24810,0,7
18185,2909,24811,0,8
18186,2909,24812,0,9
18187,2909,24813,0,10
18188,2909,24814,0,11
18189,2909,24815,0,12
18190,2909,24816,0,13
18204,2908,24805,0,17
18206,2908,24825,0,18
18207,2915,0,2781,1
18208,2915,0,2782,2
18209,2915,24829,0,3
18210,2915,24831,0,4
18211,2915,24832,0,5
18212,2915,24833,0,6
18213,2915,24834,0,7
18214,2915,24835,0,8
18215,2915,24836,0,9
18216,2915,25039,0,10
18217,2915,24837,0,11
18218,2915,24838,0,12
18219,2915,29992,0,13
18220,2916,0,2781,1
18221,2916,0,2782,2
18222,2916,24840,0,3
18223,2916,24841,0,4
18224,2916,24842,0,5
18225,2916,24843,0,6
18226,2916,24844,0,7
18227,2916,25253,0,8
18228,2916,24845,0,9
18229,2916,24846,0,10
18230,2916,24847,0,11
18231,2916,24848,0,12
18232,2916,24849,0,13
18233,2916,24850,0,14
18234,2916,24851,0,15
18235,2916,24852,0,16
18236,2916,25265,0,17
18237,2916,24853,0,18
18238,2916,24854,0,19
18239,2916,25269,0,20
18240,2916,24855,0,21
18241,2916,25272,0,22
18242,2916,24856,0,23
18243,2916,24857,0,24
18244,2916,25276,0,25
18245,2916,24858,0,26
18246,2916,25279,0,27
18247,2917,0,2781,1
18248,2917,0,2782,2
18249,2917,24865,0,3
18250,2917,24867,0,4
18251,2917,24868,0,5
18252,2917,24869,0,6
18253,2917,24870,0,7
18254,2917,24871,0,8
18255,2917,24872,0,9
18256,2917,24866,0,10
18257,2917,26362,0,11
18258,2917,26364,0,12
18259,2917,26368,0,13
18260,2918,0,2781,1
18261,2918,0,2782,2
18262,2918,24876,0,3
18263,2918,24877,0,4
18264,2918,24878,0,5
18265,2918,24879,0,6
18266,2918,24880,0,7
18267,2918,24881,0,8
18268,2918,24882,0,9
18269,2918,24883,0,10
18270,2918,25759,0,11
18271,2918,25760,0,12
18272,2918,25761,0,13
18273,2898,24899,0,14
18274,2898,24900,0,15
18275,2898,24902,0,16
18276,2898,24903,0,17
18277,2898,24906,0,18
18278,2898,24907,0,19
18279,2898,24910,0,20
18280,2898,24913,0,21
18281,2898,24916,0,22
18282,2898,24919,0,23
18283,2898,24921,0,24
18284,2898,24923,0,25
18285,2898,24924,0,26
18286,2898,24926,0,27
18287,2898,24927,0,28
18288,2898,24931,0,29
18289,2898,24678,0,30
18290,2898,24679,0,31
18291,2898,30068,0,32
18292,2902,26999,0,14
18293,2902,27002,0,15
18294,2902,27003,0,16
18295,2902,27010,0,17
18296,2902,27013,0,18
18297,2902,27017,0,19
18298,2902,27020,0,20
18299,2902,27024,0,21
18305,2889,24986,0,13
18306,2889,24992,0,14
18307,2889,24994,0,15
18308,2889,24995,0,16
18309,2889,24568,0,17
18310,2889,24569,0,18
18311,2889,29952,0,19
18312,2919,0,2781,1
18313,2919,0,2782,2
18314,2919,24997,0,3
18315,2919,24998,0,4
18316,2919,24999,0,5
18317,2919,25000,0,6
18318,2919,25001,0,7
18319,2919,25002,0,8
18320,2919,25003,0,9
18321,2919,25004,0,10
18322,2919,25005,0,11
18323,2919,25006,0,12
18324,2919,25007,0,13
18325,2920,0,2781,1
18326,2920,0,2782,2
18327,2920,25008,0,3
18328,2920,25009,0,4
18329,2920,25010,0,5
18330,2920,25011,0,6
18331,2920,25012,0,7
18332,2920,25013,0,8
18333,2920,25014,0,9
18334,2920,25015,0,10
18335,2920,25915,0,11
18336,2920,25917,0,12
18337,2920,25920,0,13
18338,2921,0,2781,1
18339,2921,0,2782,2
18340,2921,25019,0,3
18341,2921,25020,0,4
18342,2921,25021,0,5
18343,2921,25022,0,6
18344,2921,25023,0,7
18345,2921,25024,0,8
18346,2921,25025,0,9
18347,2921,25026,0,10
18348,2921,25804,0,11
18349,2921,25806,0,12
18350,2921,25808,0,13
18351,2922,0,156,1
18352,2922,26215,0,2
18353,2923,0,156,1
18354,2923,25032,0,2
18355,2923,25033,0,3
18356,2924,0,156,1
18357,2924,25034,0,2
18358,2925,25035,0,1
18359,2925,0,2924,2
18361,2926,0,2781,1
18362,2926,0,2782,2
18363,2926,25041,0,3
18364,2926,25043,0,4
18365,2926,25044,0,5
18366,2926,25045,0,6
18367,2926,25046,0,7
18368,2926,25047,0,8
18369,2926,25048,0,9
18370,2926,25042,0,10
18371,2926,25417,0,11
18372,2926,25419,0,12
18373,2926,25421,0,13
18374,2927,0,156,1
18375,2927,25052,0,2
18376,2928,0,2781,1
18377,2928,0,2782,2
18378,2928,25053,0,3
18379,2928,25054,0,4
18380,2928,25055,0,5
18381,2928,25056,0,6
18382,2928,25057,0,7
18383,2928,25060,0,8
18384,2928,25594,0,9
18385,2928,25062,0,10
18386,2928,25063,0,11
18387,2928,25064,0,12
18388,2928,25065,0,13
18389,2928,25066,0,14
18390,2928,25067,0,15
18391,2928,25068,0,16
18392,2928,25069,0,17
18393,2928,25070,0,18
18394,2928,25071,0,19
18395,2928,25072,0,20
18396,2928,25073,0,21
18397,2928,25074,0,22
18398,2928,25075,0,23
18399,2928,25076,0,24
18400,2928,25077,0,25
18401,2928,25078,0,26
18402,2929,0,156,1
18403,2929,25088,0,2
18404,2929,25083,0,3
18409,2930,0,156,1
18410,2930,25118,0,2
18411,2930,25120,0,3
18412,2931,0,156,1
18413,2931,25131,0,2
18414,2931,25123,0,3
18419,2931,25133,0,4
18422,2932,0,2781,1
18423,2932,0,2782,2
18424,2932,25138,0,3
18425,2932,25139,0,4
18426,2932,25140,0,5
18427,2932,25141,0,6
18428,2932,25142,0,7
18429,2932,25145,0,8
18430,2932,25146,0,9
18431,2932,25147,0,10
18432,2932,25148,0,11
18433,2932,25149,0,12
18434,2932,25150,0,13
18435,2932,25151,0,14
18436,2932,28646,0,15
18437,2933,0,2781,1
18438,2933,0,2782,2
18439,2933,25153,0,3
18440,2933,25154,0,4
18441,2933,25155,0,5
18442,2933,25156,0,6
18443,2933,25157,0,7
18444,2933,25161,0,8
18445,2933,25162,0,9
18446,2933,25163,0,10
18447,2933,25164,0,11
18448,2933,25165,0,12
18449,2933,25166,0,13
18450,2933,25167,0,14
18451,2933,25168,0,15
18452,2933,28649,0,16
18453,2934,0,156,1
18454,2934,25170,0,2
18455,2934,25172,0,3
18457,2892,25193,0,13
18458,2892,25198,0,14
18459,2892,25203,0,15
18460,2892,25209,0,16
18461,2892,25211,0,17
18462,2892,25217,0,18
18463,2892,25219,0,19
18464,2892,25225,0,20
18465,2892,24584,0,21
18466,2892,24585,0,22
18467,2892,30069,0,23
18468,2935,0,2781,1
18469,2935,0,2782,2
18470,2935,25229,0,3
18471,2935,25231,0,4
18472,2935,25232,0,5
18473,2935,25233,0,6
18474,2935,25234,0,7
18475,2935,25235,0,8
18476,2935,25236,0,9
18477,2935,25612,0,10
18478,2935,25614,0,11
18479,2935,25618,0,12
18480,2935,25237,0,13
18494,2708,25251,0,5
18495,2916,24859,0,28
18496,2916,24860,0,29
18497,2916,24861,0,30
18498,2916,25281,0,31
18499,2916,24862,0,32
18500,2916,24863,0,33
18501,2916,29995,0,34
18505,2937,0,2781,1
18506,2937,0,2782,2
18507,2937,25289,0,3
18508,2937,25290,0,4
18509,2937,25291,0,5
18510,2938,0,2781,1
18511,2938,0,2782,2
18512,2938,25293,0,3
18513,2938,25322,0,4
18515,2939,0,2781,1
18516,2939,0,2782,2
18517,2939,25297,0,3
18518,2939,25299,0,4
18519,2939,25300,0,5
18520,2939,27051,0,6
18521,2939,25302,0,7
18522,2939,27052,0,8
18523,2939,27056,0,9
18524,2939,27061,0,10
18525,2939,27063,0,11
18526,2939,27067,0,12
18527,2939,27071,0,13
18542,2814,25320,0,3
18543,2938,25295,0,5
18544,2938,25323,0,6
18545,2941,0,156,1
18546,2941,25324,0,2
18547,2941,25325,0,3
18548,2941,25342,0,4
18549,2941,25331,0,5
18550,2941,25345,0,6
18551,2941,25332,0,7
18552,2941,25341,0,8
18553,2941,25344,0,9
18555,2941,25340,0,10
18556,2941,25333,0,11
18558,2941,25338,0,12
18561,2941,25336,0,13
18562,2942,0,156,1
18563,2942,25346,0,2
18564,2942,25347,0,3
18565,2942,25348,0,4
18566,2942,25350,0,5
18567,2942,25351,0,6
18568,2942,25349,0,7
18569,2942,25353,0,8
18570,2942,25354,0,9
18571,2942,25355,0,10
18572,2942,25356,0,11
18573,2942,25352,0,12
18574,2942,25357,0,13
18575,2894,24610,0,7
18576,2943,0,156,1
18577,2943,0,1340,2
18578,2943,0,1743,3
18579,2943,0,2167,4
18580,2943,25359,0,5
18581,2943,25360,0,6
18582,2943,25362,0,7
18583,2943,25363,0,8
18584,2943,25364,0,9
18585,2943,25365,0,10
18586,2943,25366,0,11
18587,2943,25367,0,12
18588,2943,25372,0,13
18589,2943,25373,0,14
18590,2943,25461,0,15
18595,2944,0,156,1
18596,2944,25376,0,2
18597,2944,25375,0,3
18598,2944,25374,0,4
18599,2945,25377,0,1
18600,2945,0,2944,2
18601,2946,25378,0,1
18602,2946,0,2944,2
18603,2947,25379,0,1
18604,2947,0,2944,2
18605,2948,25380,0,1
18606,2948,0,2944,2
18607,2949,25381,0,1
18608,2949,0,2944,2
18609,2950,25382,0,1
18610,2950,0,2944,2
18611,2951,25383,0,1
18612,2951,0,2944,2
18613,2952,25384,0,1
18614,2952,0,2944,2
18615,2953,25385,0,1
18616,2953,0,2944,2
18617,2954,25386,0,1
18618,2954,0,2944,2
18619,2955,25387,0,1
18620,2955,0,2944,2
18621,2956,25388,0,1
18622,2956,0,2944,2
18623,2957,0,156,1
18624,2957,25403,0,2
18625,2957,25392,0,3
18626,2957,25391,0,4
18627,2957,25405,0,5
18628,2957,25401,0,6
18629,2957,25406,0,7
18630,2957,26071,0,8
18631,2957,26072,0,9
18637,2957,25407,0,10
18638,2957,26073,0,11
18639,2957,25408,0,12
18640,2957,26074,0,13
18641,2957,25409,0,14
18642,2957,25410,0,15
18643,2926,25423,0,14
18644,2926,25429,0,15
18645,2926,25435,0,16
18646,2926,25444,0,17
18647,2926,25447,0,18
18648,2926,25449,0,19
18649,2926,25049,0,20
18650,2926,25050,0,21
18651,2926,29955,0,22
18652,2957,25455,0,16
18653,2957,25456,0,17
18654,2957,25394,0,18
18655,2957,25393,0,19
18656,2957,25395,0,20
18658,2958,0,2781,1
18659,2958,0,2782,2
18660,2958,25462,0,3
18661,2958,25463,0,4
18662,2958,25464,0,5
18663,2958,25465,0,6
18664,2958,25466,0,7
18665,2958,25467,0,8
18666,2958,25471,0,9
18667,2958,25472,0,10
18668,2958,25473,0,11
18669,2958,25474,0,12
18670,2958,29991,0,13
18671,2959,0,2781,1
18672,2959,0,2782,2
18673,2959,25476,0,3
18674,2959,25477,0,4
18675,2959,25478,0,5
18676,2959,25479,0,6
18677,2959,25480,0,7
18678,2959,25481,0,8
18679,2959,25485,0,9
18680,2959,25486,0,10
18681,2959,25487,0,11
18682,2959,25488,0,12
18683,2959,29993,0,13
18684,2960,0,2781,1
18685,2960,0,2782,2
18686,2960,25490,0,3
18687,2960,25492,0,4
18688,2960,25493,0,5
18689,2960,27728,0,6
18690,2960,27729,0,7
18691,2960,27730,0,8
18692,2960,27733,0,9
18693,2960,27735,0,10
18694,2960,27737,0,11
18695,2960,27738,0,12
18696,2960,27740,0,13
18697,2960,27742,0,14
18698,2960,27744,0,15
18699,2960,27746,0,16
18700,2960,27747,0,17
18701,2960,27749,0,18
18702,2960,27751,0,19
18703,2960,27753,0,20
18704,2960,27756,0,21
18705,2960,27758,0,22
18706,2960,27760,0,23
18712,2961,0,2781,1
18713,2961,0,2782,2
18714,2961,25528,0,3
18715,2961,25529,0,4
18716,2961,25530,0,5
18717,2961,25531,0,6
18718,2961,25533,0,7
18719,2961,25534,0,8
18720,2961,25538,0,9
18721,2961,25539,0,10
18722,2961,25540,0,11
18723,2961,25541,0,12
18724,2961,29994,0,13
18725,2962,25543,0,1
18739,2964,0,156,1
18740,2964,25559,0,2
18741,2965,0,156,1
18742,2965,0,1340,2
18743,2965,0,1743,3
18744,2965,0,2167,4
18745,2965,25560,0,5
18746,2965,25561,0,6
18747,2965,25563,0,7
18748,2965,25565,0,8
18749,2965,25566,0,9
18750,2965,25567,0,10
18751,2965,25569,0,11
18752,2965,25570,0,12
18753,2965,25571,0,13
18754,2965,25572,0,14
18755,2965,25573,0,15
18756,2965,25574,0,16
18757,2965,25575,0,17
18758,2965,25576,0,18
18760,2966,0,2781,1
18761,2966,0,2782,2
18762,2966,25577,0,3
18763,2966,25579,0,4
18764,2966,25580,0,5
18765,2966,25581,0,6
18766,2966,26241,0,7
18767,2966,26252,0,8
18768,2966,26255,0,9
18769,2966,25582,0,10
18770,2966,25583,0,11
18771,2966,25584,0,12
18772,2966,26259,0,13
18773,2928,29987,0,27
18774,2938,25601,0,7
18779,2935,25238,0,14
18780,2935,29956,0,15
18782,2968,0,156,1
18783,2968,25621,0,2
18784,2968,25623,0,3
18785,2968,25626,0,4
18786,2968,25627,0,5
18789,2968,25629,0,6
18790,2968,25628,0,7
