ID,Attributes[0],Attributes[1],Attributes[2],Attributes[3],Attributes[4],Attributes[5],Attributes[6],Attributes[7],Attributes[8],Attributes[9],Attributes[10],Attributes[11],Attributes[12],Attributes[13],Attributes[14],Attributes[15],Attributes[16],DifficultyID,CastingTimeIndex,DurationIndex,PvPDurationIndex,RangeIndex,SchoolMask,Speed,LaunchDelay,MinDuration,SpellIconFileDataID,ActiveIconFileDataID,ContentTuningID,ShowFutureSpellPlayerConditionID,SpellVisualScript,ActiveSpellVisualScript,SpellID
738635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,29,0,6,8,0,0,0,134919,0,0,0,0,0,446219
738636,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136235,0,0,0,0,0,446220
738642,65584,0,0,0,0,0,0,0,0,0,0,0,0,32,0,8192,0,0,38,0,0,1,1,0,0,0,136192,0,0,0,0,0,446226
738644,134217728,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,42,0,1,1,0,0,0,136225,0,0,0,0,0,446228
738645,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,1,0,0,0,136235,0,0,0,0,0,446229
738647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,29,0,1,1,0,0,0,135461,0,0,0,0,0,446231
738649,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,132175,0,0,0,0,0,446233
738651,65584,0,0,0,0,0,0,0,0,0,0,0,0,32,0,8192,0,0,38,0,0,1,1,0,0,0,136192,0,0,0,0,0,446236
738652,65584,0,0,0,0,0,0,0,0,0,0,0,0,32,0,8192,0,0,38,0,0,1,1,0,0,0,136192,0,0,0,0,0,446237
738653,65584,0,0,0,0,0,0,0,0,0,0,0,0,32,0,8192,0,0,38,0,0,1,1,0,0,0,136192,0,0,0,0,0,446238
738654,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,1,0,0,0,136235,0,0,0,0,0,446239
738655,268435456,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,14,30,0,4,64,0,0,0,254882,0,0,0,0,0,446240
738658,65568,0,0,0,0,0,0,0,0,0,0,0,0,32,0,8192,0,0,14,0,0,1,1,0,0,0,254882,0,0,0,0,0,446243
738659,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,1,0,0,0,136235,0,0,0,0,0,446244
738672,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,367,0,1,1,0,0,0,236885,0,0,0,0,0,446256
738674,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,91,0,0,5,32,20,0,0,136197,0,0,0,0,0,446258
738681,0,0,0,256,8320,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,8,0,0,0,132104,0,0,0,0,0,446265
738683,690225536,1192,273170436,458752,8396928,917512,4096,64,0,1048576,0,0,0,0,0,8192,0,0,1,0,0,135,1,10,0,0,136243,0,0,0,0,0,446267
738686,690225536,1192,273170436,458752,8396928,917512,4096,64,0,1048592,0,0,0,0,0,8192,0,0,1,0,0,135,1,4,0,0,136243,0,0,0,0,0,446269
738687,218103808,168,16388,256,8321,917512,0,0,32,1048576,0,0,0,0,0,8192,0,0,1,0,0,476,8,0,0,0,132104,0,0,0,0,0,446270
738691,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,165,0,13,8,0,0,0,136006,0,0,0,0,0,446274
738692,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,13,8,0,0,0,136006,0,0,0,0,0,446275
738695,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135923,0,0,0,0,0,446278
738699,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136235,0,0,0,0,0,446282
738703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,18,0,1,1,0,0,0,132109,0,0,0,0,0,446286
738704,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,31,0,1,32,0,0,0,135767,135767,0,0,0,0,446287
738705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,1,0,1,1,0,0,0,135900,0,0,0,0,0,446288
738706,262400,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,18,0,1,1,0,0,0,136235,0,0,0,0,0,446289
738709,65536,139268,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,6,22,0,13,32,0,0,0,136155,136155,0,0,0,0,446292
738711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,5,8,0,13,8,0,0,0,136182,136182,0,0,0,0,446294
738712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,32,0,0,0,136155,136155,0,0,0,0,446295
738713,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,28,0,14,32,0,0,0,136090,136090,0,0,0,0,446296
738714,262400,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,18,0,1,1,0,0,0,136235,0,0,0,0,0,446297
738715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,590,9,0,13,8,0,0,0,135745,135745,0,0,0,0,446298
738716,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,36,0,13,32,0,0,0,136218,136218,0,0,0,0,446299
738718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,9,21,0,13,32,0,0,0,133785,133785,0,0,0,0,446301
738720,328064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136076,0,0,0,0,0,446303
738722,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,18,0,1,1,0,0,0,135990,0,0,0,0,0,446305
738727,262400,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,18,0,1,1,0,0,0,136235,0,0,0,0,0,446310
738728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,1,1,0,0,0,132104,0,0,0,0,0,446311
738730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,18,0,1,1,0,0,0,136162,0,0,0,0,0,446313
738731,328064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136076,0,0,0,0,0,446314
738734,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,5,32,0,0,0,136169,0,0,0,0,0,446317
738736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,5,32,0,36,8,25,0,0,136016,136016,0,0,0,0,446319
738739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,18,0,1,64,0,0,0,135994,0,0,0,0,0,446322
738744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,8,0,1,1,0,0,0,136224,0,0,0,0,0,446327
738752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,1,0,4,1,0,0,0,298678,0,0,0,0,0,446335
738753,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,367,0,1,1,0,0,0,236882,0,0,0,0,0,446336
738755,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,8,0,0,0,136015,0,0,0,0,0,446338
738756,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,3,0,1,1,0,0,0,136187,0,0,0,0,0,446339
738769,327696,512,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,39,0,2,1,0,0,0,132357,0,0,0,0,0,446354
738770,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,132381,0,0,0,0,0,446355
738771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,32,0,1,1,0,0,0,135806,0,0,0,0,0,446356
738772,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136190,0,0,0,0,0,446357
738773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,24,0,0,3,4,19,0,0,135825,0,0,0,0,0,446358
738775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,1,32,0,0,0,136221,0,0,0,0,0,446360
738776,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,32,24,0,0,136197,0,0,0,0,0,446361
738777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,5,6,0,3,32,60,0,0,136189,0,0,0,0,0,446362
738778,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,3,0,1,32,0,0,0,136119,0,0,0,0,0,446364
738781,256,136,4,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,476,1,0,0,0,132337,0,0,0,0,0,446367
738783,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,1,27,0,0,132337,0,0,0,0,0,446369
738786,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,8192,0,0,14,328,0,37,1,0,0,0,132340,0,0,0,0,0,446372
738787,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,39,0,37,1,0,0,0,135860,0,0,0,0,0,446373
738788,448,0,0,0,32768,0,0,0,4096,4194304,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,446374
738790,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,27,0,37,1,0,0,0,132340,0,0,0,0,0,446376
738796,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,8,0,1,1,0,0,0,132886,0,0,0,0,0,446382
738797,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,14,0,0,1,1,0,0,0,136235,0,0,0,0,0,446384
738798,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,14,0,0,1,1,0,0,0,136235,0,0,0,0,0,446385
738799,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,14,0,0,1,1,0,0,0,136235,0,0,0,0,0,446386
738800,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,14,0,0,1,1,0,0,0,136235,0,0,0,0,0,446387
738801,262144,268435456,0,0,0,0,1024,0,0,0,0,0,0,0,0,8192,0,0,1,1,0,1,8,0,0,0,135990,0,0,0,0,0,446388
738802,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,8,0,0,0,135934,0,0,0,0,0,446389
738803,192,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,32,0,0,0,136210,0,0,0,0,0,446390
738804,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,27,0,14,32,0,0,0,236295,0,0,0,0,0,446391
738805,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,2,0,0,0,135953,0,0,0,0,0,446392
738806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,32,0,0,0,237170,0,0,0,0,0,446393
738807,671088640,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,134155,0,0,0,0,0,446394
738808,671088832,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136208,0,0,0,0,0,446395
738809,8388864,0,1,1048576,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,1,1,0,0,0,136243,0,0,0,0,0,446383
738810,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,367,0,1,64,0,0,0,236883,0,0,0,0,0,446396
738811,-2147483648,67634180,0,0,0,256,0,0,0,0,0,0,0,0,0,8192,0,0,1,63,0,37,1,0,0,0,237185,237185,0,0,0,0,446397
738812,-2143289088,268960768,268435584,4259840,0,0,1028,0,0,0,0,0,0,8192,0,8192,0,0,1,39,0,36,1,0,0,0,236709,0,0,0,0,0,446398
738824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,19,0,0,135,8,10,0,0,135794,0,0,0,0,0,446410
738857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,5,0,135,8,0,0,0,135794,0,0,0,0,0,446444
738861,268435456,256,0,1048576,4096,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,6,1,0,0,0,132145,0,0,0,0,0,446448
738863,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136235,0,0,0,0,0,446450
738864,65536,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,6,0,0,1,1,0,0,0,136235,0,0,0,0,0,446451
738867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,14,0,0,1,1,0,0,0,136243,0,0,0,0,0,446454
738869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,14,6,0,1,1,0,0,0,133233,0,0,0,0,0,446456
738871,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,8,0,0,0,136235,0,0,0,0,0,446458
738872,65536,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,6,0,0,1,1,0,0,0,136235,0,0,0,0,0,446459
738873,0,0,268435456,1048576,4224,0,4,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,1,1,0,0,0,236166,0,0,0,0,0,446460
738875,0,0,268435456,1048576,4224,0,4,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,1,1,0,0,0,236166,0,0,0,0,0,446461
738880,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,633,1481,0,476,1,0,0,0,132839,0,0,0,0,0,446466
738881,0,0,268435456,1048576,4224,0,4,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,1,1,0,0,0,236157,0,0,0,0,0,446467
738882,0,136,0,0,0,256,0,0,0,0,0,0,0,0,0,8192,0,0,16,1,0,1,8,0,0,0,136193,136193,0,0,0,0,446468
738884,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136235,0,0,0,0,0,446470
738886,65536,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,6,0,0,1,1,0,0,0,136235,0,0,0,0,0,446472
738901,0,136,0,0,0,256,0,0,0,0,0,0,0,0,0,8192,0,0,1,18,0,2,8,0,0,0,136007,0,0,0,0,0,446487
738903,0,136,0,0,0,256,0,0,0,0,67108864,0,0,0,0,8192,0,0,16,0,0,4,1,0,0,0,135789,0,0,0,0,0,446489
738919,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,6,0,0,12,1,0,0,0,136235,0,0,0,0,0,446504
738921,0,0,0,0,0,0,0,0,0,0,0,0,0,4194304,0,8192,0,0,1,21,0,1,8,0,0,0,134154,134154,0,0,0,0,446506
738926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,14,0,0,1,1,0,0,0,134338,0,0,0,0,0,446509
738932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,136235,0,0,0,0,0,446515
738933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,136235,0,0,0,0,0,446516
738934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,136235,0,0,0,0,0,446517
738935,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,132323,0,0,0,0,0,446518
738945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,1,0,1,32,0,0,0,237561,0,0,0,0,0,446528
738954,384,0,0,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135884,0,0,0,0,0,446536
738959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,1,0,1,32,0,0,0,237561,0,0,0,0,0,446541
738963,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,132323,0,0,0,0,0,446545
738970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,136235,0,0,0,0,0,446552
738971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,136235,0,0,0,0,0,446553
738973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,136235,0,0,0,0,0,446555
738974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,136235,0,0,0,0,0,446556
738976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,136235,0,0,0,0,0,446558
738977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,136235,0,0,0,0,0,446559
738980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,136235,0,0,0,0,0,446562
738981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,136235,0,0,0,0,0,446563
738982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,136235,0,0,0,0,0,446564
738983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,136235,0,0,0,0,0,446565
738984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,136235,0,0,0,0,0,446566
738985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,136235,0,0,0,0,0,446567
738988,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,132323,0,0,0,0,0,446570
738990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,1,0,1,32,0,0,0,237561,0,0,0,0,0,446572
738991,589842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,387,0,94,40,40,0,0,134925,0,0,0,0,0,446573
738995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,1,0,1,32,0,0,0,237561,0,0,0,0,0,446577
738997,67108864,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,19,9,0,7,1,0,0,0,237554,0,0,0,0,0,446578
738998,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,132323,0,0,0,0,0,446579
738999,134217728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,40,0,11,1,0,0,0,132092,0,0,0,0,0,446580
739000,134217728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,40,0,11,1,0,0,0,132092,0,0,0,0,0,446581
739001,134217728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,40,0,11,1,0,0,0,132092,0,0,0,0,0,446582
739005,67371024,64,1073741824,0,0,0,0,0,512,0,0,0,0,4194304,0,8192,0,0,1,27,0,1,1,0,0,0,236303,136116,0,0,0,0,446586
739010,384,0,4,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135884,0,0,0,0,0,446591
739011,545522048,394240,1,1048576,0,8,0,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,1,1,0,0,0,136187,0,0,0,0,0,446593
739012,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,132323,0,0,0,0,0,446592
739013,384,0,4,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135884,0,0,0,0,0,446594
739014,384,0,4,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135884,0,0,0,0,0,446595
739015,384,0,4,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135884,0,0,0,0,0,446596
739016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,1,0,1,32,0,0,0,237561,0,0,0,0,0,446597
739020,384,0,4,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135884,0,0,0,0,0,446601
739022,384,0,4,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135884,0,0,0,0,0,446603
739023,384,0,4,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135884,0,0,0,0,0,446604
739024,384,0,4,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135884,0,0,0,0,0,446605
739025,384,0,4,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135884,0,0,0,0,0,446606
739026,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,446607
739028,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,446609
739029,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,446610
739030,384,0,4,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135884,0,0,0,0,0,446611
739031,384,0,4,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135884,0,0,0,0,0,446612
739032,384,0,4,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135884,0,0,0,0,0,446613
739037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,1,0,1,32,0,0,0,237561,0,0,0,0,0,446618
739039,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,132323,0,0,0,0,0,446620
739040,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,3,1,0,0,0,134157,0,0,0,0,0,446621
739041,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,3,1,0,0,0,134157,0,0,0,0,0,446622
739042,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,3,1,0,0,0,134157,0,0,0,0,0,446623
739043,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,3,1,0,0,0,134157,0,0,0,0,0,446624
739044,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,3,1,0,0,0,134157,0,0,0,0,0,446625
739046,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,3,1,0,0,0,134157,0,0,0,0,0,446627
739048,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,132323,0,0,0,0,0,446628
739050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,1,0,1,32,0,0,0,237561,0,0,0,0,0,446630
739051,536870912,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,5,39,0,3,1,40,0,0,133784,0,0,0,0,0,446631
739057,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,14,0,0,1,1,0,0,0,136235,0,0,0,0,0,446637
739059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,14,27,0,4,12,0,0,0,136021,0,0,0,0,0,446639
739060,327888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,132323,0,0,0,0,0,446640
739078,327888,0,0,0,0,0,0,0,4096,4194304,16777216,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,446658
739083,402718720,0,0,0,0,0,0,0,268435456,0,0,0,0,0,0,8192,0,0,7,0,0,13,8,0,0,0,134414,0,0,0,0,0,446665
739084,134283264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,7,0,0,1,1,0,0,0,134414,0,0,0,0,0,446669
739085,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,15,0,0,1,1,0,0,0,237513,0,0,0,0,0,446672
739086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,19,0,0,1,1,0,0,0,135800,0,0,0,0,0,446661
739087,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,15,0,0,1,1,0,0,0,237513,0,0,0,0,0,446674
739088,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136212,0,0,0,0,0,446675
739089,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,237513,0,0,0,0,0,446676
739090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136212,0,0,0,0,0,446677
739098,269582608,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,8192,0,0,14,21,0,1,1,0,0,0,132193,136116,0,0,0,0,446685
739100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,18,0,1,1,0,0,0,134125,0,0,0,0,0,446687
739102,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136212,0,0,0,0,0,446689
739105,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,8,35,0,0,136182,0,0,0,0,0,446348
739109,0,0,260,256,0,393480,0,0,4096,0,0,0,0,0,0,8192,0,0,1,367,0,13,1,0,0,0,236368,0,0,0,0,0,446695
739110,536871296,0,0,262144,0,8,0,0,0,0,0,0,0,0,0,8192,0,0,1,27,0,3,1,0,0,0,136182,0,0,0,0,0,446696
739111,536870912,0,0,262144,0,8,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,3,1,0,0,0,136243,0,0,0,0,0,446697
739112,0,0,260,256,0,393480,0,0,4096,0,0,0,0,0,0,8192,0,0,1,367,0,13,1,0,0,0,236368,0,0,0,0,0,446698
739113,0,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,27,0,1,1,0,0,0,304501,0,0,0,0,0,446699
739116,67633152,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,4,0,0,0,136224,0,0,0,0,0,446702
739117,67108864,33554432,0,0,0,0,0,0,0,0,0,0,0,4195328,0,8192,0,0,1,21,0,1,8,0,0,0,236484,0,0,0,0,0,446703
739118,536871168,0,0,0,0,0,8,0,-2147483648,0,0,0,0,0,0,8192,0,0,4,0,0,4,1,0,0,0,237378,0,0,0,0,0,446704
739119,192,0,0,67108864,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136208,0,0,0,0,0,446705
