ID,FileDataID,UiTextureAtlasSetID,AtlasWidth,AtlasHeight,UiCanvasID
2892,5931967,0,1024,1024,1
2893,5932322,0,1024,1024,1
2894,5932329,0,1024,1024,1
2895,5933889,0,1024,512,1
2897,5937141,0,128,128,1
2898,5937395,0,1024,512,1
2899,5937397,0,1024,512,1
2900,5937400,0,1024,512,1
2901,5937403,0,1024,512,1
2902,5937406,0,1024,512,1
2903,5937409,0,1024,512,1
2904,5937424,0,1024,512,1
2905,5937429,0,1024,512,1
2906,5946378,0,512,1024,1
2907,5946380,0,512,256,1
2908,5946387,0,256,256,2
2910,5948234,0,2048,2048,1
2913,6006445,0,512,256,1
2914,6006905,0,512,512,1
2915,6006908,0,1024,1024,2
2916,6008880,0,1024,1024,0
2917,6008883,0,1024,1024,0
2918,6008946,0,512,512,1
2919,6008949,0,256,256,1
2920,6009167,0,512,512,1
2925,6012160,0,2048,2048,1
2933,6018360,0,2048,2048,1
2934,6022839,0,1024,512,1
2936,6026310,0,1024,512,0
2937,6027050,0,1024,512,0
2940,6031822,0,512,1024,1
2941,6031825,0,512,1024,1
2942,6033665,0,512,256,1
2943,6033710,0,2048,512,0
2944,6033891,0,1024,1024,1
2945,6067148,0,1024,512,0
2946,6074836,0,512,512,1
2947,6074839,0,512,512,1
2948,6074842,0,512,512,1
2949,6074857,0,512,512,1
2950,6074860,0,512,512,1
2951,6074863,0,512,512,1
2953,6075016,0,512,256,1
2954,6075027,0,512,256,1
2955,6075030,0,512,256,1
2956,6075035,0,512,256,1
2957,6075043,0,512,256,1
2958,6075055,0,512,256,1
2959,6075058,0,512,256,1
2960,6075065,0,512,256,1
2961,6075088,0,512,256,1
2962,6075270,0,512,256,1
2963,6075273,0,512,256,1
2964,6075276,0,512,256,1
2965,6075457,0,512,256,1
2966,6075466,0,512,256,1
2967,6075469,0,512,256,1
2968,6080727,0,512,512,1
2969,6099982,0,1024,512,0
2970,6116514,0,512,256,1
2971,6116529,0,512,256,1
2972,6116532,0,512,256,1
2973,6116631,0,512,256,1
2974,6119898,0,512,256,1
2975,6119901,0,512,256,1
2976,6119904,0,512,256,1
2977,6119907,0,512,256,1
2978,6119960,0,512,256,1
2979,6119963,0,512,256,1
2984,6126723,0,256,256,2
2986,6152823,0,128,128,2
2987,6152859,0,512,256,1
2988,6152862,0,512,256,1
2989,6119968,0,512,256,1
2990,6119971,0,512,256,1
2991,6156205,0,1024,1024,1
2992,6156351,0,1024,1024,1
2993,6158300,0,512,256,1
2994,6158302,0,512,256,1
2995,6158314,0,512,256,1
2996,6158309,0,512,256,1
2997,6158312,0,512,256,1
2998,6158317,0,512,256,1
2999,6158776,0,512,1024,1
3000,6161842,0,512,256,1
3001,6161863,0,512,256,1
3002,6188645,0,1024,1024,1
3003,6188888,0,2048,2048,2
3015,6215850,0,1024,1024,0
3016,6215859,0,1024,512,0
3018,6218723,0,64,64,1
3022,6227249,0,2048,1024,1
3023,6227333,1,1024,1024,1
3024,6227336,0,2048,2048,1
3028,6234930,0,256,128,1
3029,6235071,0,256,256,1
3032,6237485,0,1024,512,0
3033,6237634,0,1024,512,0
3036,6238483,0,512,512,1
3040,6252693,0,1024,1024,1
3041,6252696,0,1024,1024,1
3044,6256022,0,1024,1024,1
3046,6310284,0,1024,512,1
3049,6310501,0,1024,512,0
3050,6320240,0,1024,1024,1
3051,6320692,0,2048,2048,2
3068,6325339,0,1024,256,2
3069,6325342,0,512,128,1
3072,6339110,0,2048,512,1
3073,6351645,0,1024,1024,1
3074,6351802,0,1024,1024,1
3075,6354257,0,512,1024,1
3076,6355780,0,256,512,1
3077,6356253,0,1024,2048,2
3078,6356256,0,512,1024,1
3079,6360427,0,1024,128,1
3080,6360430,0,2048,256,2
3084,6368253,0,2048,2048,1
3086,6375814,0,1024,512,1
3087,6375817,0,2048,1024,2
3093,6380639,0,32,32,1
3096,6393129,0,512,256,1
3099,6402484,0,1024,1024,1
3100,6403406,0,1024,256,1
3101,6403817,0,256,128,1
3102,6403824,0,512,256,1
3103,6405990,0,1024,512,0
3105,6427438,0,1024,512,0
3106,6428712,0,1024,512,0
3110,6437722,0,128,128,1
3111,6438303,0,1024,512,1
3112,6438376,0,1024,512,0
3113,6438383,0,1024,512,1
3115,6438677,0,512,1024,1
3116,6438680,0,512,1024,1
3117,6439172,0,1024,512,0
3119,6439267,0,1024,512,0
3122,6447509,0,1024,512,0
3125,6637908,0,1024,512,1
3126,6642680,0,1024,512,0
3127,6648988,0,512,512,1
3129,6653697,0,256,512,1
3130,6653876,0,1024,1024,2
3131,6653881,0,512,512,1
3133,6654376,0,1024,256,2
3134,6654379,0,512,128,1
3137,6660921,0,1024,1024,1
3138,6660934,0,1024,1024,1
3139,6670119,0,1024,512,0
3140,6670792,0,1024,512,0
3142,6685874,0,512,1024,1
3143,6693422,0,512,1024,2
3147,6704514,0,256,128,1
3149,6707800,0,64,64,1
3151,6710206,0,1024,256,1
3157,6715404,0,128,128,1
3159,6714563,0,1024,2048,1
3162,6717956,0,512,256,1
3163,6717959,0,1024,512,2
3164,6718260,0,1024,512,1
3166,6718269,0,1024,512,1
3167,6718444,0,512,256,1
3168,6718453,0,512,256,1
3169,6718763,0,128,128,1
3172,6725697,0,2048,1024,1
3173,6725700,0,2048,1024,1
3174,6725703,0,2048,1024,1
3175,6725706,0,2048,1024,1
3176,6726947,0,512,256,1
3177,6726950,0,512,256,1
3178,6727007,0,1024,512,2
3179,6727026,0,512,256,1
3180,6727029,0,512,256,1
3181,6727032,0,512,256,1
3182,6727202,0,512,256,1
3184,6731321,0,512,512,1
3185,6736668,0,512,1024,1
3186,6739577,0,512,256,2
3188,6777833,0,2048,2048,1
3189,6783554,0,512,1024,1
3190,6783768,0,256,256,1
3191,6789878,0,1024,1024,1
3192,6794850,0,256,128,1
3193,6794983,0,512,512,1
3194,6795001,0,512,256,1
3195,6795677,0,128,128,1
3196,6795680,0,128,128,1
3199,6838828,0,512,256,1
3200,6838848,0,512,256,1
3201,6839810,0,64,64,1
3202,6840672,0,1024,512,1
3203,6843928,0,512,512,1
3204,6851310,0,256,256,2
3205,6855743,0,1024,512,1
3206,6855761,0,1024,512,1
3209,6867082,0,1024,1024,1
3213,6870745,0,512,512,1
3214,6870770,0,1024,1024,2
3215,6875169,0,1024,512,1
3216,6875186,0,2048,1024,2
3219,6875179,0,1024,512,1
3220,6875183,0,2048,1024,1
3230,6877660,0,1024,256,2
3231,6877666,0,512,512,1
3232,6877669,0,1024,1024,1
3233,6877782,0,1024,512,1
3234,6891034,0,1024,512,1
3235,6891038,0,2048,1024,1
3236,6891182,0,1024,512,1
3239,6892828,0,4,16,1
3242,6914202,0,512,256,1
3243,6914207,0,512,256,1
3244,6917685,0,1024,1024,1
3245,6917688,0,1024,1024,1
3247,6934224,0,2048,1024,1
3248,6934259,0,2048,1024,1
3249,6934276,0,2048,1024,1
3250,6934279,0,2048,1024,1
3251,6934282,0,2048,1024,1
3252,6934286,0,2048,1024,1
3253,6935603,0,2048,1024,1
3254,6938224,0,2048,1024,1
3255,6940170,0,512,512,1
3256,6984619,0,2048,1024,1
3257,6989899,0,2048,2048,1
3258,6992986,0,1024,2048,1
3259,6992989,0,2048,2048,2
3260,6992992,0,2048,1024,1
3261,6992995,0,2048,2048,2
3262,6992998,0,64,64,1
3263,6993001,0,128,128,1
3264,6997756,0,512,512,1
3275,7012485,0,512,512,1
3276,7012488,0,1024,1024,1
3279,7012560,0,2048,1024,2
3280,7013569,0,1024,512,1
3331,7065392,0,2048,2048,1
3357,7082445,0,1024,1024,1
3358,7083276,0,2048,1024,1
3359,7083747,0,512,512,1
3361,7116350,0,1024,512,1
3362,7117548,0,512,1024,1
3363,7117980,0,512,128,1
3364,7117987,0,1024,256,2
3365,7129606,0,512,64,1
3366,7129608,0,1024,64,2
3367,7129611,0,1024,512,1
3368,7129663,0,1024,512,1
3369,7129729,0,1024,512,1
3370,7129738,0,1024,512,1
3371,7129791,0,1024,512,1
3379,7163693,0,1024,1024,1
3380,7141562,0,1024,1024,1
3381,7141649,0,512,512,1
3382,7143238,0,1024,512,1
3383,7149548,0,1024,1024,1
3384,7163692,0,256,256,1
3386,7152002,0,128,64,1
3387,7152005,0,256,128,2
3388,7152458,0,96,98,1
3389,7154167,0,256,256,1
3390,7154224,0,512,512,1
3391,7163699,0,64,64,1
3392,7163701,0,64,64,1
3393,7163700,0,64,64,1
3394,7163702,0,64,64,1
3395,7163726,0,512,128,1
3397,7163812,0,512,1024,1
3398,7163814,0,1024,2048,2
3399,7163968,0,64,64,1
3400,7163970,0,64,64,1
3401,7164090,0,2048,2048,2
3402,7164119,0,1024,1024,2
3403,7164262,0,512,512,1
3404,7164282,0,1024,1024,1
3405,7170840,0,2048,2048,1
3407,7183976,0,2048,2048,1
3409,7184018,0,512,512,1
3410,7184694,0,1024,512,2
3411,7193898,0,512,512,1
3412,7193900,0,1024,1024,2
3413,7193951,0,2048,2048,1
3414,7194186,0,2048,1024,1
3415,7194286,0,256,128,1
3416,7195971,0,1024,512,1
3417,7197171,0,2048,1024,1
3418,7214345,0,2048,1024,1
3419,7214375,0,2048,1024,1
3420,7214383,0,2048,1024,1
3421,7214385,0,2048,1024,1
3428,7232414,0,1024,512,1
3429,7232418,0,1024,512,1
3430,7232465,0,1024,512,1
3431,7235517,0,512,1024,1
3432,7235527,0,512,1024,1
3433,7239049,0,1024,1024,2
3434,7239051,0,512,512,1
3435,7241108,0,512,256,1
3436,7241110,0,1024,512,2
3437,7241122,0,256,256,1
3438,7241129,0,256,32,1
3442,7241931,0,1024,1024,1
3443,7241933,0,1024,1024,1
3444,7242852,0,1024,1024,1
3445,7242868,0,2048,2048,2
3446,7242870,0,2048,1024,1
3447,7242873,0,512,512,1
3448,7257690,0,512,512,1
3449,7259256,0,256,256,1
3450,7259716,0,256,256,1
3451,7259854,0,2048,2048,1
3452,7263653,0,2048,2048,1
3453,7266217,0,64,64,1
3454,7266219,0,64,64,1
3455,7266221,0,64,64,1
3456,7273951,0,2048,2048,2
3457,7274206,0,512,512,2
3458,7274304,0,256,256,1
3459,7278003,0,64,64,1
3460,7278154,0,512,256,2
3461,7278156,0,256,256,1
3462,7287923,0,128,64,1
3463,7289697,0,512,128,1
3465,7291407,0,2048,2048,1
3466,7291558,0,2048,1024,2
3467,7291562,0,1024,512,1
3468,7291565,0,2048,1024,2
3469,7291613,0,1024,512,1
3470,7296099,0,1024,1024,1
3471,7300391,0,64,64,1
3472,7300394,0,64,64,1
3473,7300397,0,128,128,2
3474,7300404,0,128,128,2
3475,7300414,0,128,128,2
3476,7300416,0,128,128,2
3477,7300426,0,128,128,2
3479,7304549,0,128,32,1
3480,7312138,0,1024,512,1
3481,7312237,0,2048,1024,2
3482,7318371,0,1024,2048,1
3483,7318373,0,256,256,1
3484,7318898,0,1024,1024,1
3485,7318904,0,1024,1024,2
3486,7318906,0,512,512,1
3487,7320092,0,256,128,1
3488,7320098,0,512,256,1
3489,7320240,0,2048,1024,1
3490,7320242,0,1024,1024,1
3492,7320502,0,256,256,1
3493,7320504,0,512,512,2
3495,7320640,0,1024,512,1
3496,7320642,0,2048,1024,2
3497,7322229,0,512,512,1
3498,7323575,0,2048,1024,1
3499,7324228,0,1024,2048,2
3500,7324260,0,512,512,1
3501,7324299,0,256,256,1
3502,7331466,0,256,128,1
3503,7331473,0,512,256,2
3504,7333277,0,2048,1024,1
3505,7336950,0,256,256,2
3506,7336958,0,128,128,1
3507,7337158,0,256,256,2
3508,7337251,0,128,128,1
3509,7337944,0,2048,1024,2
3510,7341277,0,1024,512,1
3511,7341468,0,1024,512,1
3512,7341490,0,1024,512,1
3513,7341493,0,1024,512,1
3514,7341800,0,1024,512,1
3515,7341818,0,512,256,1
3516,7342204,0,512,256,1
3517,7342413,0,512,256,1
3518,7342415,0,512,256,1
3519,7342431,0,512,256,1
3520,7342548,0,512,512,1
3521,7342579,0,512,512,1
3522,7342581,0,512,512,1
3523,7342586,0,512,512,1
3524,7342956,0,512,512,1
3525,7343130,0,1024,512,1
3526,7343570,0,1024,512,1
3527,7343572,0,512,512,1
3528,7343589,0,512,512,1
3529,7343627,0,1024,256,1
3530,7343648,0,1024,256,1
3531,7343859,0,1024,256,1
3532,7343945,0,512,256,1
3533,7344005,0,512,256,1
3534,7344034,0,1024,256,1
3535,7344062,0,1024,256,1
3537,7344141,0,1024,256,1
3538,7344147,0,1024,256,1
3539,7344149,0,1024,256,1
3540,7344155,0,512,256,1
3541,7344222,0,1024,512,1
3542,7344226,0,512,512,1
3543,7344437,0,1024,1024,1
3544,7344439,0,2048,2048,2
3545,7344956,0,1024,512,1
3546,7344960,0,2048,1024,2
3547,7345792,0,1024,512,1
3548,7350791,0,1024,512,1
3549,7353099,0,1024,512,1
3550,7353785,0,532,299,1
3551,7357546,0,2048,1024,1
3552,7361255,0,1024,512,2
3553,7361809,0,512,256,1
3556,7367529,0,512,2048,1
3557,7367531,0,512,1024,1
3558,7367534,0,64,1024,1
3559,7368705,0,32,32,1
3560,7368707,0,64,64,2
3562,7370725,0,512,256,2
3563,7370727,0,256,128,1
3564,7370730,0,1024,1024,1
3565,7374549,0,256,32,1
3566,7374553,0,256,16,1
3568,7380706,0,512,256,1
3569,7382286,0,512,256,1
3570,7382987,0,512,256,2
3571,7382990,0,256,128,1
3572,7384241,0,2048,1024,1
3573,7384244,0,2048,1024,1
3574,7384774,0,2048,1024,1
3575,7384776,0,2048,1024,1
3576,7384778,0,2048,1024,1
3577,7385629,0,2048,1024,2
3578,7385647,0,1024,512,1
3579,7386081,0,256,256,1
3580,7386088,0,512,512,2
3581,7386125,0,128,128,1
3582,7386194,0,256,256,2
3583,7388889,0,512,64,2
3584,7389035,0,256,32,1
3585,7389773,0,2048,2048,2
3586,7389803,0,1024,1024,1
3587,7390350,0,32,32,2
3588,7390391,0,16,16,1
3589,7393789,0,64,64,1
3590,7393791,0,128,128,2
3591,7406903,0,1024,1024,1
3592,7406907,0,2048,2048,2
3593,7406912,0,1024,512,1
3594,7406916,0,2048,1024,2
3595,7409731,0,1024,512,1
3596,7409733,0,1024,512,1
3597,7409735,0,1024,512,1
3598,7409737,0,1024,512,1
3599,7409739,0,1024,512,1
3600,7409741,0,1024,512,1
3601,7411001,0,1024,512,1
3602,7411004,0,1024,512,1
3603,7411006,0,1024,512,1
3604,7413774,0,2048,1024,1
3606,7426749,0,1024,1024,1
3607,7427044,0,2048,1024,1
3608,7427061,0,2048,1024,1
3609,7427063,0,2048,1024,1
3612,7428036,0,512,512,2
3613,7428047,0,256,256,1
3614,7428052,0,1024,512,2
3615,7428054,0,512,256,1
3616,7429653,0,512,512,1
3617,7429659,0,2048,1024,1
3618,7429661,0,2048,1024,1
3619,7431118,0,256,256,1
3620,7431493,0,1024,1024,1
3621,7431495,0,2048,2048,2
3623,7439086,0,2048,1024,1
3624,7439092,0,2048,1024,1
3625,7441428,0,64,64,1
3626,7441453,0,128,128,2
3628,7446932,0,512,512,1
3631,7447853,0,2048,1024,2
3632,7447855,0,1024,512,1
3634,7455660,0,1024,512,1
3635,7455830,0,1024,512,1
3637,7461352,0,1024,1024,1
3639,7464534,0,128,128,1
3640,7467202,0,64,64,1
3641,7467207,0,64,64,1
3642,7467535,0,512,1024,1
3644,7486929,0,1024,1024,1
3645,7486942,0,2048,2048,2
3646,7486947,0,1024,512,1
3647,7486949,0,2048,1024,2
3648,7486951,0,1024,1024,1
3649,7486954,0,2048,2048,2
3650,7487328,0,2048,1024,1
3651,7487369,0,2048,1024,1
3652,7487371,0,512,256,1
3653,7494373,0,512,256,1
3655,7498608,0,128,128,1
3656,7499492,0,1024,1024,1
3657,7499557,0,1024,512,2
3658,7499559,0,512,256,1
3659,7499602,0,2048,1024,1
3660,7499604,0,2048,1024,1
3661,7499606,0,2048,1024,1
3662,7506092,0,1024,512,2
3663,7506329,0,512,512,1
3664,7507510,0,1024,256,1
3665,7508707,0,256,256,2
3667,7508739,0,256,128,1
3669,7508997,0,1024,512,1
3670,7509149,0,1024,1024,1
3671,7509175,0,2048,2048,2
3672,7509201,0,2048,2048,2
3673,7514883,0,1024,1024,1
3674,7514885,0,2048,2048,1
3675,7525545,0,512,256,1
3676,7517520,0,1024,512,1
3677,7518368,0,256,128,2
3678,7518377,0,128,64,1
3679,7520369,0,512,1024,1
3680,7522791,0,1024,1024,1
3681,7522793,0,2048,2048,2
3682,7523984,0,64,32,0
3683,7524021,0,128,64,2
3684,7524286,0,1024,512,1
3685,7525967,0,256,256,1
3687,7531969,0,512,1024,1
3688,7532035,0,128,128,1
3689,7532037,0,128,128,1
3690,7532039,0,32,32,1
3691,7532041,0,128,128,1
3692,7532043,0,128,128,1
3693,7532046,0,32,32,1
3694,7532048,0,128,64,1
3695,7532050,0,256,4,1
3696,7532584,0,1024,512,1
3699,7535872,0,1024,512,1
3700,7535874,0,2048,1024,2
3701,7538133,0,1024,512,1
3702,7526019,0,256,128,1
3703,7539017,0,32,32,1
3704,7539063,0,32,32,1
3705,7539065,0,32,32,1
3706,7539067,0,16,64,1
3707,7539069,0,32,32,1
3708,7539072,0,32,32,1
3709,7539076,0,32,32,1
3710,7539079,0,32,32,1
3711,7539090,0,64,32,1
3713,7542722,0,1024,512,1
3714,7543089,0,2048,1024,1
3715,7546973,0,1024,1024,1
3716,7549708,0,512,512,1
3718,7551598,0,256,256,1
3719,7551600,0,512,512,2
3720,7552248,0,2048,1024,1
3721,7552325,0,64,64,1
3722,7552328,0,128,128,2
3723,7552408,0,2048,1024,1
3724,7553101,0,32,32,1
3725,7553107,0,64,64,2
3726,7553349,0,256,128,1
3727,7558849,0,512,512,1
3728,7568366,0,2048,1024,1
3729,7568376,0,2048,1024,1
3730,7568378,0,2048,1024,1
3731,7568380,0,2048,1024,1
3732,7568671,0,32,32,1
3733,7570997,0,2048,1024,1
3734,7577153,0,2048,2048,1
3735,7577832,0,512,512,1
3736,7577834,0,512,512,1
3737,7582803,0,512,256,2
3739,7637874,0,1024,1024,1
3740,7639743,0,512,1024,1
3741,7639745,0,512,1024,1
3742,7644228,0,2048,1024,2
3743,7644230,0,1024,512,1
3744,7644232,0,128,128,1
3745,7644234,0,256,256,1
3746,7644236,0,256,256,1
3747,7644238,0,512,512,1
3748,7644240,0,128,128,1
3750,7645759,0,2048,2048,2
3751,7645826,0,1024,2048,1
3752,7649145,0,32,32,1
3753,7649147,0,64,64,1
3754,7653552,0,1024,512,1
3755,7653554,0,2048,1024,2
3756,7655736,0,64,64,1
3757,7655812,0,128,64,2
3758,7658229,0,32,32,1
3759,7678309,0,512,512,1
3760,7680114,0,1024,1024,2
3761,7681052,0,512,512,1
3762,7703585,0,64,64,1
3763,7703587,0,64,64,1
3764,7703610,0,64,64,1
3765,7704507,0,512,256,1
3766,7704509,0,512,256,1
3767,7707413,0,128,128,1
3768,7711817,0,2048,1024,1
3769,7725419,0,512,512,1
3770,7725423,0,1024,1024,2
3772,7792096,0,0,0,1
3773,7734493,0,1024,256,1
3774,7734494,0,2048,512,1
3775,7738267,0,621,115,1
3776,7741880,0,512,128,1
3778,7741897,0,1024,256,2
3779,7741899,0,1024,512,1
3780,7741901,0,1024,512,1
3781,7744090,1,512,512,1
3782,7744092,0,512,512,1
3783,7744227,0,1024,1024,1
3784,7744229,0,1024,1024,1
3785,7745442,0,138,78,1
3786,7745995,0,2048,1024,1
3787,7745997,0,2048,1024,1
3788,7745999,0,2048,1024,1
3789,7746001,0,2048,1024,1
3790,7746003,0,2048,1024,1
3791,7746005,0,2048,1024,1
3792,7746007,0,2048,1024,1
3793,7746009,0,2048,1024,1
3794,7746247,0,1024,1024,1
3795,7746249,0,2048,2048,2
3797,7787459,0,256,256,1
3798,7787514,0,512,512,2
3799,7787516,0,512,512,2
3800,7787518,0,256,256,1
3803,7787533,0,512,512,2
3804,7787535,0,256,256,1
3805,7791861,0,512,256,1
3806,7807951,0,2048,2048,1
3807,7808141,0,2048,2048,1
3808,7808058,0,2048,2048,1
3809,7808136,0,2048,2048,1
3810,7808139,0,2048,2048,1
3811,7792321,0,2048,2048,1
3812,7808138,0,2048,2048,1
3813,7808140,0,2048,2048,1
3814,7808137,0,2048,2048,1
3815,7798225,0,512,1024,1
3816,7802240,0,1024,512,1
3817,7802242,0,1024,512,1
3819,7824803,0,512,512,1
3820,7824805,0,1024,1024,2
3821,7829201,0,32,32,1
3822,7830584,0,512,128,1
3823,7833503,0,1024,1024,1
3825,7864813,0,256,256,1
3826,7864818,0,512,512,2
3827,7873402,0,2048,2048,2
3828,7873431,0,1024,1024,1
3831,7876410,0,1024,512,1
3832,7876432,0,2048,1024,2
3834,7878462,0,1024,512,1
3835,7878464,0,2048,1024,2
3836,7889057,0,1024,512,1
3842,7929539,0,512,256,1
3847,7939244,0,216,106,1
3848,7948326,1,1024,1024,2
3849,7948328,1,512,512,1
3850,7951648,0,128,64,1
3851,7951658,0,256,128,2
3863,7958132,0,512,256,1
3864,7958133,0,512,256,1
3865,7958135,0,512,256,1
3866,7958139,0,512,256,1
3868,7958141,0,512,256,1
3869,7958143,0,512,256,1
3870,7958145,0,512,256,1
3871,7958147,0,512,256,1
3872,7958149,0,512,256,1
3873,7958151,0,512,256,1
3874,7958153,0,512,256,1
3875,7958155,0,512,256,1
3876,7958157,0,512,256,1
3877,7958159,0,512,256,1
3878,7958161,0,512,256,1
3879,7958163,0,512,256,1
3880,7958165,0,0,0,1
3881,7958192,0,512,256,1
3882,7958194,0,512,256,1
3883,7958196,0,512,256,1
3884,7958198,0,512,256,1
3885,7958200,0,512,256,1
3886,7958202,0,512,256,1
3888,7958206,0,512,256,1
3889,7958209,0,512,256,1
3890,7958211,0,512,256,1
3891,7958213,0,512,256,1
3892,7958221,0,512,256,1
3893,7958223,0,512,256,1
3894,7958225,0,512,256,1
3895,7958227,0,512,256,1
3897,7958571,0,512,256,1
3898,7958573,0,512,256,1
3899,7958575,0,512,256,1
3900,7958577,0,512,256,1
3901,7958579,0,512,256,1
3902,7958581,0,512,256,1
3903,7958583,0,512,256,1
3904,7958585,0,512,256,1
3905,7958587,0,512,256,1
3906,7958589,0,512,256,1
3907,7958594,0,512,256,1
3908,7958603,0,512,256,1
3909,7958610,0,512,256,1
3910,7958619,0,512,256,1
3911,7958632,0,512,256,1
3915,7959502,0,512,256,1
3916,7959537,0,512,256,1
3918,7960142,0,2048,2048,1
3925,7975903,0,85,36,1
3926,7975901,0,44,32,1
3927,7975902,0,44,44,1
3932,7976009,0,512,512,1
3933,7976011,0,2048,1024,1
3944,8026705,1,512,512,1
3945,8026708,1,1024,1024,2
3955,8033667,0,256,256,2
3956,8033669,0,128,128,1
3957,8033671,0,256,64,2
3958,8033673,0,128,32,1
3960,8036204,1,256,512,1
3961,8036209,1,512,1024,2
3962,8040086,0,256,256,2
3963,8040088,0,128,128,1
3964,8063723,1,512,2048,1
3965,8064267,1,512,512,1
3966,8064269,1,2048,1024,2
3967,8064271,1,1024,512,1
3970,8069100,1,64,64,1
3971,8069102,1,128,64,1
3972,8069104,1,64,1024,1
3973,8069106,1,512,512,2
3974,8069108,1,256,256,1
3975,8069110,1,512,512,2
3976,8069112,1,512,128,1
3977,8069114,1,512,256,1
3978,8069116,1,1024,512,1
3979,8069118,1,256,512,1
3980,8069120,1,256,1024,1
3981,8069122,1,512,128,2
3982,8069124,1,256,512,2
3983,8069126,1,128,128,1
3984,8069128,1,256,256,2
3985,8070606,1,16,64,1
3986,8070608,0,64,64,1
3987,8070610,1,32,16,1
3988,8070625,1,64,64,1
3989,8070627,1,32,128,1
3990,8070629,1,64,16,1
3991,8086351,1,64,256,1
3992,8086393,1,128,32,1
3993,8086434,1,32,128,1
3994,8086468,1,1024,1024,1
3995,8086474,1,32,32,1
3996,8086476,1,256,128,1
3997,8086478,1,64,1024,1
3998,8087562,1,2048,1024,1
3999,8087564,1,2048,2048,2
4000,8087566,1,2048,2048,2
4004,8107305,1,512,256,2
4005,8107307,1,256,128,1
4010,8116691,1,256,256,1
4011,8116696,1,1024,1024,1
4012,8116698,1,1024,1024,1
4013,8116700,1,64,128,1
4014,8116702,1,128,256,2
4015,8116704,1,2048,2048,2
4016,8116706,1,2048,2048,2
4017,8116735,1,1024,1024,1
4018,8116737,1,2048,2048,2
4019,8116745,1,128,128,1
4020,8117101,1,128,128,1
4021,8117103,1,256,256,2
4022,8117690,1,1024,1024,1
4023,8118792,1,64,64,1
4024,8118796,1,256,256,1
4025,8119721,1,256,64,2
4027,8124215,1,256,256,2
4028,8124217,1,128,128,1
4029,8124219,1,1024,512,2
4030,8124221,1,512,512,1
4032,8124459,1,256,256,2
4033,8124462,1,128,128,1
4040,8125640,1,512,256,2
4041,8125642,1,256,128,1
4042,8126933,1,256,256,1
4043,8126935,1,512,512,2
4046,8129326,0,1024,1024,1
4047,8141489,1,1024,256,1
4049,8143695,1,2048,512,2
4054,8154526,1,128,128,2
4055,8154542,1,128,32,1
4057,8164380,1,512,512,1
4058,8164391,1,512,128,1
4059,8164397,1,1024,256,2
4060,8164399,1,1024,1024,1
4061,8164401,1,1024,1024,1
4062,8164414,1,1024,512,1
4063,8164416,1,1024,1024,1
4064,8164418,1,1024,1024,1
4065,8164420,1,512,512,1
4066,8164423,1,1024,1024,1
4067,8164435,1,1024,1024,1
4068,8164440,1,512,512,1
4069,8164442,1,512,512,1
4070,8164444,1,1024,1024,1
4071,8164446,1,1024,1024,1
4072,8164449,1,1024,1024,1
4073,8164451,1,1024,1024,1
4074,8164458,1,1024,1024,1
4075,8164461,1,1024,1024,1
4076,8164463,1,1024,1024,1
4077,8164465,1,1024,1024,1
4082,8165536,1,128,128,2
4083,8165538,1,64,64,1
4084,8165540,1,512,256,2
4085,8165542,1,256,128,1
4086,8166352,1,2048,2048,2
4087,8166354,1,2048,2048,2
4088,8166356,1,2048,2048,2
4089,8166358,1,2048,2048,2
4090,8166360,1,2048,2048,2
4091,8166362,1,2048,2048,2
4092,8166364,1,2048,2048,2
4093,8166366,1,2048,2048,2
4094,8166368,1,2048,1024,2
4095,8166370,1,1024,1024,2
4096,8166372,1,1024,1024,2
4097,8166374,1,2048,2048,2
4098,8166376,1,2048,2048,2
4099,8166378,1,1024,1024,2
4100,8166380,1,2048,2048,2
4101,8166382,1,2048,2048,2
4102,8166386,1,1024,1024,1
4103,8166388,1,2048,2048,2
4104,8168849,1,64,128,1
4112,8175455,1,1024,1024,1
4113,8175457,1,1024,1024,1
4114,8175459,1,2048,2048,2
4115,8175461,1,2048,2048,2
4117,8176596,1,2048,1024,1
4118,8176598,1,2048,2048,1
4119,8176600,1,2048,1024,1
4120,8182961,0,1024,2048,1
4121,8183023,0,512,1024,1
4122,8186625,1,2048,1024,1
4123,8187590,1,256,256,1
4124,8187737,1,64,64,1
4125,8188339,1,1024,128,1
4126,8188342,1,512,64,1
4129,8198433,1,512,512,1
4130,8198435,1,1024,1024,2
4131,8198947,0,256,256,1
4132,8199012,1,128,64,1
4135,8200220,1,1024,512,1
4137,8200846,1,1024,512,1
4142,8203427,1,512,256,2
4143,8203429,1,256,128,1
4144,8203431,1,1024,1024,2
4145,8203433,1,512,512,1
4151,8244964,0,512,512,1
4152,8244965,0,56,56,1
4153,8244963,0,1024,1024,2
4154,8244966,0,112,112,2
4155,8215416,1,2048,1024,1
4156,8215421,1,2048,1024,1
4157,8215423,1,2048,1024,1
4158,8215428,1,2048,1024,1
4159,8216397,1,128,256,2
4160,8216674,0,2048,2048,2
4161,8216846,1,1024,1024,1
4162,8218265,1,2048,2048,2
4163,8218154,1,2048,1024,1
4165,8218274,1,2048,2048,2
4166,8218293,1,2048,2048,2
4169,8244972,0,56,56,1
4171,8244541,1,256,256,1
4172,8244544,1,512,512,2
4173,8244969,0,56,56,1
4174,8244974,0,56,56,1
