ID,WorldStateExpressionID,SelfConditionID,TargetConditionID,FriendConditionLogic,EnemyConditionLogic,FriendConditionID[0],FriendConditionID[1],FriendConditionOp[0],FriendConditionOp[1],FriendConditionCount[0],FriendConditionCount[1],EnemyConditionID[0],EnemyConditionID[1],EnemyConditionOp[0],EnemyConditionOp[1],EnemyConditionCount[0],EnemyConditionCount[1]
3713,0,3428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3716,0,3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3717,24096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3718,24098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3719,24114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720,24115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721,0,3443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722,24118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3723,14790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,24119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3725,24130,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726,24131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3727,0,0,0,0,0,853,0,5,0,0,0,0,0,0,0,0,0
3728,24134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3729,0,3455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3730,24135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731,16249,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3733,24152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734,0,3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3735,0,3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736,0,3470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3737,0,3471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738,0,3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739,0,3473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3740,0,3474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,24158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742,0,3477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743,0,3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745,0,3481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3746,17662,3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,0,3486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,0,3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,24210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,24211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,24213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,24215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,0,3491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,0,0,3492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,24251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760,0,3493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,0,898,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,0,3496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,0,3497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3764,0,3498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3765,0,3499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,0,3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,24415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,0,3511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,0,0,0,0,0,0,0,0,0,0,0,3169,0,5,0,0,0
3771,24150,0,0,0,0,0,0,0,0,0,0,3169,0,5,0,0,0
3772,24454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,0,3522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,0,0,0,0,0,952,0,5,0,2,0,0,0,0,0,0,0
3775,0,0,0,0,0,1607,0,5,0,2,0,0,0,0,0,0,0
3776,0,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,24512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3780,0,3532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,0,2587,0,0,0,0,0,0,0,0,0,1116,0,5,0,0,0
3782,0,0,0,0,1,0,0,0,0,0,0,1750,855,5,5,0,0
3783,24541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,0,3534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,0,641,641,0,0,0,0,0,0,0,0,81,0,5,0,1,0
3787,0,3545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,0,3546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,0,3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,0,3548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,0,3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,0,3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,0,3551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,0,3553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,0,870,0,0,0,601,0,5,0,0,0,0,0,0,0,0,0
3797,0,3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,0,3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,24699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,0,3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,0,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,24709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,24710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807,24711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,27213,3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,27213,3573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,0,3574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,0,3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,0,3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,0,3577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,0,641,0,0,0,0,0,0,0,0,0,1607,0,1,0,0,0
3816,0,3582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3817,0,3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,0,3584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3819,0,3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,0,3589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821,0,3590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,24768,0,0,0,0,0,0,0,0,0,0,3168,0,5,0,0,0
3823,0,0,3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3824,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3825,0,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3826,0,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3827,0,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,0,3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,24882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,24859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3833,0,3614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,0,3615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,24889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3836,24890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,24891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3838,24892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3839,24906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3840,24905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,24909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3842,24910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,24911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,25234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3845,25235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846,0,3622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,0,3623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,0,3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,0,3626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851,0,3627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3852,0,3629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3853,24964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,0,3633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3857,0,3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,25013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,0,3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3860,0,3637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3861,0,3638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,0,3639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,0,3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3864,0,3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,0,3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,0,3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,0,3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3868,25032,2238,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,24957,2238,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,25101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,25102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,25036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,0,3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,0,3651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,25069,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3876,0,3658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,0,0,0,0,0,1750,0,5,0,1,0,0,0,0,0,0,0
3878,0,3663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,0,3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3880,0,3666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3881,0,3670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,0,3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3884,0,3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,0,1347,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,0,3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3888,0,0,0,0,0,952,0,5,0,1,0,0,0,0,0,0,0
3889,0,3682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3890,0,3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,0,3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,0,3686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,0,3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3894,0,3688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,0,3690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3897,25371,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,0,3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,0,3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,17662,3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,25095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,25439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,0,3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905,0,3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3906,0,3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907,0,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908,25263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,0,3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,0,3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911,0,641,0,0,0,0,0,0,0,0,0,723,0,5,0,0,0
3912,0,3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3913,0,3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,0,0,0,0,0,0,0,0,0,0,0,3717,0,0,0,0,0
3915,25559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3916,25560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3918,0,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,24542,3721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3920,25608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921,0,0,3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3922,25669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,0,3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3924,0,0,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3925,0,3730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3926,25728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3927,0,3737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3929,25769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3930,25770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3931,25771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3932,14871,3741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,14871,3742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,0,3743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3935,0,3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3936,25832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3937,0,3668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,25874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3939,25875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,0,3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,25037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3942,0,0,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,25924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,25925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,0,0,0,0,1,0,0,0,0,0,0,952,3756,5,5,0,0
4042,0,3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4043,0,3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4044,0,0,0,0,0,3856,0,0,0,0,0,0,0,0,0,0,0
4045,0,3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,0,3866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,0,3871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4048,24067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4049,0,3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050,0,3874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4051,0,3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4052,0,3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4053,0,3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,0,0,3878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4055,0,3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4057,0,3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4058,0,3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4059,0,3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4060,26545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4061,26546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4062,26549,4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063,0,3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4064,0,3905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4065,0,3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4066,0,3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4067,0,3908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4068,0,3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4069,0,3910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070,0,3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4071,0,3912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4072,0,3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,0,3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4074,0,3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4075,26563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4076,0,3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4077,25217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4078,0,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4079,0,3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4080,0,0,0,0,0,0,0,0,0,0,0,3921,0,5,0,0,0
4081,0,3922,3922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4082,0,0,0,1,0,952,3926,5,5,0,0,0,0,0,0,0,0
4083,0,3931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4084,0,3933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4086,0,3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,0,3935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4088,0,3936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,0,3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4090,0,3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4091,0,3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,0,0,3943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4093,0,3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4094,14871,3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4095,0,3946,0,0,0,0,0,0,0,0,0,461,0,0,0,0,0
4096,24215,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4097,24882,3326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4098,24906,3327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4099,0,0,3948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,0,0,3949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,26831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4102,0,2587,0,0,0,0,0,0,0,0,0,1610,0,5,0,0,0
4103,24882,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,24859,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,26546,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,0,3959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4107,17898,0,0,0,0,0,0,0,0,0,0,3965,0,5,0,0,0
4108,0,3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,0,3968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4110,0,3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4112,0,0,3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,0,3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4115,27084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,27083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4117,27157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4118,27158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4119,0,3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4120,0,0,3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4122,0,3980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4123,0,3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4124,0,3982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4125,0,0,3983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4126,27213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4127,0,3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4128,0,2159,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4129,27308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4131,27310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,27311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4133,0,3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4134,0,3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,0,3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4136,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4137,0,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,0,4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4139,0,4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4140,0,4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4141,0,4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4142,0,4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4143,0,4010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4144,27361,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4145,27362,4011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,27387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4147,27388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4148,26546,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4149,26545,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,0,4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4151,0,0,4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4152,27459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4153,27469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4154,0,4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4155,0,4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4156,0,4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4157,0,4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4158,0,4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4159,27620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4160,0,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4161,0,4038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4162,0,4039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4163,0,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4164,28419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4165,28420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4166,0,4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4167,0,4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4168,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,27677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4170,27676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4171,0,321,0,0,0,0,0,0,0,0,0,1562,0,1,0,0,0
4172,0,4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4173,0,4053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,0,4054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4175,0,4055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,27826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4177,27817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4178,27820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,27822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,0,4074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4181,0,1395,0,0,0,0,0,0,0,0,0,1132,0,5,0,0,0
4182,0,4075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4183,0,0,0,0,0,0,0,0,0,0,0,761,0,5,0,0,0
4185,27902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4186,0,0,4079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4187,0,0,4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4188,27921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4189,0,4089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4190,0,0,4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4191,27986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4192,27987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,27988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,0,0,3238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4195,27993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4196,27994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4197,14871,4093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198,28056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,28067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
