ID,Description_lang,TierID,Flags,ColumnIndex,TabID,ClassID,SpecID,SpellID,OverridesSpellID,RequiredSpellID,CategoryMask[0],CategoryMask[1],SpellRank[0],SpellRank[1],SpellRank[2],SpellRank[3],SpellRank[4],SpellRank[5],SpellRank[6],SpellRank[7],SpellRank[8],PrereqTalent[0],PrereqTalent[1],PrereqTalent[2],PrereqRank[0],PrereqRank[1],PrereqRank[2]
1827,,1,0,0,181,0,0,0,0,0,0,0,14165,14166,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,,7,2,1,81,0,0,0,0,0,0,0,44378,44379,0,0,0,0,0,0,0,87,0,0,0,0,0
1844,,6,2,2,81,0,0,0,0,0,0,0,44394,44395,44396,0,0,0,0,0,0,0,0,0,0,0,0
1845,,2,2,2,81,0,0,0,0,0,0,0,44397,44398,44399,0,0,0,0,0,0,0,0,0,0,0,0
1846,,9,2,1,81,0,0,0,0,0,0,0,44400,44402,44403,0,0,0,0,0,0,0,0,0,0,0,0
1847,,10,3,1,81,0,0,0,0,0,0,0,44425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,,7,2,0,41,0,0,0,0,0,0,0,64353,64357,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,,8,2,0,41,0,0,0,0,0,0,0,44442,44443,0,0,0,0,0,0,0,0,0,1735,0,0,0
1850,,8,2,2,41,0,0,0,0,0,0,0,44445,44446,44448,0,0,0,0,0,0,0,0,0,0,0,0
1851,,9,2,1,41,0,0,0,0,0,0,0,44449,44469,44470,44471,44472,0,0,0,0,0,0,0,0,0,0
1852,,10,3,1,41,0,0,0,0,0,0,0,44457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,,7,2,2,61,0,0,0,0,0,0,0,44543,44545,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,,8,2,0,61,0,0,0,0,0,0,0,44546,44548,44549,0,0,0,0,0,0,0,0,0,0,0,0
1855,,8,2,2,61,0,0,0,0,0,0,0,44557,44560,44561,0,0,0,0,0,0,0,1741,0,0,0,0
1856,,9,2,1,61,0,0,0,0,0,0,0,44566,44567,44568,44570,44571,0,0,0,0,0,0,0,0,0,0
1857,,10,3,1,61,0,0,0,0,0,0,0,44572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,,8,2,0,201,0,0,0,0,0,0,0,45234,45243,45244,0,0,0,0,0,0,0,0,0,0,0,0
1859,,5,2,3,161,0,0,0,0,0,0,0,46854,46855,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,,7,2,2,161,0,0,0,0,0,0,0,46859,46860,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,,6,2,2,161,0,0,0,0,0,0,0,46865,46866,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,,10,3,1,161,0,0,0,0,0,0,0,46924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,,6,2,0,164,0,0,0,0,0,0,0,46908,46909,56924,0,0,0,0,0,0,0,0,0,0,0,0
1865,,7,2,0,164,0,0,0,0,0,0,0,46910,46911,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,,8,2,2,164,0,0,0,0,0,0,0,46913,46914,46915,0,0,0,0,0,0,0,167,0,0,0,0
1867,,10,2,1,164,0,0,0,0,0,0,0,46917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,,8,3,0,164,0,0,0,0,0,0,0,60970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,,7,2,2,163,0,0,0,0,0,0,0,46945,46949,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,,9,2,1,163,0,0,0,0,0,0,0,46951,46952,46953,0,0,0,0,0,0,1666,0,0,0,0,0
1872,,10,3,1,163,0,0,0,0,0,0,0,46968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,,5,2,0,302,0,0,0,0,0,0,0,54037,54038,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,,8,2,0,302,0,0,0,0,0,0,0,47198,47199,47200,0,0,0,0,0,0,0,0,0,0,0,0
1876,,9,2,1,302,0,0,0,0,0,0,0,47201,47202,47203,47204,47205,0,0,0,0,0,0,0,0,0,0
1878,,6,2,0,302,0,0,0,0,0,0,0,47195,47196,47197,0,0,0,0,0,0,0,0,0,0,0,0
1880,,4,3,0,303,0,0,0,0,0,0,0,47193,0,0,0,0,0,0,0,0,0,0,1262,0,0,4
1882,,8,2,0,303,0,0,0,0,0,0,0,54347,54348,54349,0,0,0,0,0,0,0,0,1673,0,0,4
1883,,0,2,3,303,0,0,0,0,0,0,0,47230,47231,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,,8,2,2,303,0,0,0,0,0,0,0,63117,63121,63123,0,0,0,0,0,0,0,0,0,0,0,0
1885,,9,2,1,303,0,0,0,0,0,0,0,47236,47237,47238,47239,47240,0,0,0,0,0,0,0,0,0,0
1886,,10,3,1,303,0,0,0,0,0,0,0,59672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,,1,2,1,301,0,0,0,0,0,0,0,63349,63350,63351,0,0,0,0,0,0,0,0,0,0,0,0
1888,,8,2,0,301,0,0,0,0,0,0,0,47258,47259,47260,0,0,0,0,0,0,0,0,968,0,0,0
1889,,7,2,2,301,0,0,0,0,0,0,0,54117,54118,0,0,0,0,0,0,0,1678,0,0,2,0,0
1890,,9,2,1,301,0,0,0,0,0,0,0,47266,47267,47268,47269,47270,0,0,0,0,0,0,0,0,0,0
1891,,10,3,1,301,0,0,0,0,0,0,0,50796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,,8,2,2,163,0,0,0,0,0,0,0,47294,47295,47296,0,0,0,0,0,0,0,0,0,0,0,0
1894,,7,2,2,201,0,0,0,0,0,0,0,47507,47508,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,,6,2,0,201,0,0,0,0,0,0,0,47509,47511,47515,0,0,0,0,0,0,0,0,0,0,0,0
1896,,7,2,1,201,0,0,0,0,0,0,0,47535,47536,47537,0,0,0,0,0,0,0,0,0,0,0,0
1897,,10,3,1,201,0,0,0,0,0,0,0,47540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,,0,2,2,201,0,0,0,0,0,0,0,47586,47587,47588,52802,52803,0,0,0,0,0,0,0,0,0,0
1901,,8,2,2,201,0,0,0,0,0,0,0,47516,47517,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,,8,2,0,202,0,0,0,0,0,0,0,63534,63542,63543,0,0,0,0,0,0,0,0,0,0,0,0
1903,,8,2,2,202,0,0,0,0,0,0,0,47558,47559,47560,0,0,0,0,0,0,0,0,0,0,0,0
1904,,4,2,2,202,0,0,0,0,0,0,0,63730,63733,63737,0,0,0,0,0,0,0,0,0,0,0,0
1905,,9,2,1,202,0,0,0,0,0,0,0,47562,47564,47565,47566,47567,0,0,0,0,0,0,0,0,0,0
1906,,7,2,0,203,0,0,0,0,0,0,0,47569,47570,0,0,0,0,0,0,0,0,0,521,0,0,0
1907,,9,2,2,203,0,0,0,0,0,0,0,47573,47577,47578,51166,51167,0,0,0,0,0,0,0,0,0,0
1908,,8,3,0,203,0,0,0,0,0,0,0,64044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,,8,2,2,203,0,0,0,0,0,0,0,47580,47581,47582,0,0,0,0,0,0,0,0,0,0,0,0
1910,,10,3,1,203,0,0,0,0,0,0,0,47585,0,0,0,0,0,0,0,0,1779,0,0,0,0,0
1911,,10,3,1,202,0,0,0,0,0,0,0,47788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,,6,2,2,283,0,0,0,0,0,0,0,48384,48395,48396,0,0,0,0,0,0,0,793,0,0,0,0
1913,,7,2,0,283,0,0,0,0,0,0,0,48389,48392,48393,0,0,0,0,0,0,0,0,793,0,0,0
1915,,2,2,2,282,0,0,0,0,0,0,0,48411,48412,0,0,0,0,0,0,0,826,0,0,2,0,0
1916,,9,2,2,282,0,0,0,0,0,0,0,51179,51180,51181,51182,51183,0,0,0,0,0,0,0,0,0,0
1917,,10,3,1,282,0,0,0,0,0,0,0,48438,0,0,0,0,0,0,0,0,1791,0,0,0,0,0
1918,,9,2,1,281,0,0,0,0,0,0,0,48432,48433,48434,51268,51269,0,0,0,0,0,0,0,0,0,0
1919,,7,2,2,281,0,0,0,0,0,0,0,48483,48484,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,,8,2,2,281,0,0,0,0,0,0,0,80551,48489,48491,0,0,0,0,0,0,0,1796,0,0,0,0
1921,,6,2,0,281,0,0,0,0,0,0,0,48492,48494,48495,0,0,0,0,0,0,0,0,0,0,0,0
1922,,5,2,0,282,0,0,0,0,0,0,0,48496,48499,48500,0,0,0,0,0,0,0,0,0,0,0,0
1923,,8,3,1,283,0,0,0,0,0,0,0,50516,0,0,0,0,0,0,0,0,793,0,0,0,0,0
1924,,8,2,0,283,0,0,0,0,0,0,0,48516,48521,48525,0,0,0,0,0,0,0,0,0,0,0,0
1925,,5,2,0,283,0,0,0,0,0,0,0,48488,48514,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,,10,3,1,283,0,0,0,0,0,0,0,48505,0,0,0,0,0,0,0,0,1923,0,0,0,0,0
1927,,10,3,1,281,0,0,0,0,0,0,0,50334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,,9,2,2,283,0,0,0,0,0,0,0,78788,78789,0,0,0,0,0,0,0,1787,0,0,0,0,0
1929,,8,2,0,282,0,0,0,0,0,0,0,48539,48544,48545,0,0,0,0,0,0,0,0,0,0,0,0
1930,,8,2,2,282,0,0,0,0,0,0,0,48535,48536,48537,0,0,0,0,0,0,0,1791,0,0,0,0
1932,,0,0,1,400,0,0,0,0,0,0,0,48962,49567,49568,0,0,0,0,0,0,0,0,0,0,0,0
1936,,3,0,2,398,0,0,0,0,0,0,0,50365,50371,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,,0,0,2,398,0,0,0,0,0,0,0,48978,49390,49391,0,0,0,0,0,0,0,0,0,0,0,0
1939,,0,0,0,398,0,0,0,0,0,0,0,48979,49483,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,,4,1,1,398,0,0,0,0,0,0,0,48982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,,1,0,1,398,0,0,0,0,0,0,0,49004,49508,49509,0,0,0,0,0,0,0,0,0,0,0,0
1959,,4,0,0,398,0,0,0,0,0,0,0,52284,81163,81164,0,0,0,0,0,0,0,0,1941,0,0,0
1960,,3,0,1,398,0,0,0,0,0,0,0,49027,49542,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,,6,1,1,398,0,0,0,0,0,0,0,49028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,,0,0,2,400,0,0,0,0,0,0,0,49036,49562,81334,0,0,0,0,0,0,0,0,0,0,0,0
1971,,1,0,3,399,0,0,0,0,0,0,0,49137,49657,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,,3,1,1,399,0,0,0,0,0,0,0,51271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,,3,0,3,399,0,0,0,0,0,0,0,81327,81328,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,,2,0,1,399,0,0,0,0,0,0,0,49149,50115,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,,6,1,1,399,0,0,0,0,0,0,0,49184,0,0,0,0,0,0,0,0,1999,0,0,0,0,0
1992,,3,0,0,399,0,0,0,0,0,0,0,49188,56822,59057,0,0,0,0,0,0,0,0,0,0,0,0
1993,,2,0,0,399,0,0,0,0,0,0,0,49024,49538,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,,4,0,0,400,0,0,0,0,0,0,0,49194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,,4,1,1,399,0,0,0,0,0,0,0,49203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,,6,1,1,400,0,0,0,0,0,0,0,49206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,,3,0,1,400,0,0,0,0,0,0,0,49224,49610,49611,0,0,0,0,0,0,0,0,0,0,0,0
2013,,4,0,2,400,0,0,0,0,0,0,0,50391,50392,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,,0,0,1,398,0,0,0,0,0,0,0,49182,49500,49501,0,0,0,0,0,0,0,0,0,0,0,0
2019,,4,1,2,398,0,0,0,0,0,0,0,55233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,,0,0,2,399,0,0,0,0,0,0,0,49226,50137,50138,0,0,0,0,0,0,0,0,0,0,0,0
2025,,0,0,0,400,0,0,0,0,0,0,0,49588,49589,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,,4,0,2,399,0,0,0,0,0,0,0,50384,50385,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,,0,0,0,399,0,0,0,0,0,0,0,49455,50147,91145,0,0,0,0,0,0,0,0,0,0,0,0
2035,,0,0,1,399,0,0,0,0,0,0,0,55061,55062,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,,10,3,1,302,0,0,0,0,0,0,0,48181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,,5,0,1,400,0,0,0,0,0,0,0,51099,51160,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,,2,0,2,399,0,0,0,0,0,0,0,51123,51127,51128,0,0,0,0,0,0,0,0,0,0,0,0
2045,,8,2,2,301,0,0,0,0,0,0,0,47220,47221,47223,0,0,0,0,0,0,0,0,0,0,0,0
2047,,2,0,0,400,0,0,0,0,0,0,0,51459,51462,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,,1,0,0,399,0,0,0,0,0,0,0,51468,51472,51473,0,0,0,0,0,0,0,0,0,0,0,0
2049,,3,0,1,261,0,0,0,0,0,0,0,51466,51470,0,0,0,0,0,0,0,574,0,0,0,0,0
2051,,3,0,2,261,0,0,0,0,0,0,0,51480,51481,51482,0,0,0,0,0,0,0,0,0,0,0,0
2055,,2,0,2,263,0,0,0,0,0,0,0,51525,51526,51527,0,0,0,0,0,0,0,0,0,0,0,0
2056,,4,0,0,263,0,0,0,0,0,0,0,51523,51524,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,,5,0,1,263,0,0,0,0,0,0,0,51528,51529,51530,0,0,0,0,0,0,0,0,0,0,0,0
2058,,6,1,1,263,0,0,0,0,0,0,0,51533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,,5,0,2,262,0,0,0,0,0,0,0,51554,51555,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,,4,0,0,262,0,0,0,0,0,0,0,51556,51557,51558,0,0,0,0,0,0,581,0,0,1,0,0
2063,,5,0,1,262,0,0,0,0,0,0,0,51562,51563,51564,0,0,0,0,0,0,0,0,0,0,0,0
2064,,6,1,1,262,0,0,0,0,0,0,0,61295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,,2,0,0,182,0,0,0,0,0,0,0,51625,51626,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,,5,0,1,182,0,0,0,0,0,0,0,51664,51665,51667,0,0,0,0,0,0,0,0,0,0,0,0
2071,,6,1,1,182,0,0,0,0,0,0,0,79140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,,4,0,0,181,0,0,0,0,0,0,0,5952,51679,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,,4,0,2,181,0,0,0,0,0,0,0,51682,58413,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,,6,1,1,181,0,0,0,0,0,0,0,51690,0,0,0,0,0,0,0,0,205,0,0,0,0,0
2077,,1,0,1,183,0,0,0,0,0,0,0,51692,51696,0,0,0,0,0,0,0,263,0,0,2,0,0
2078,,3,0,0,183,0,0,0,0,0,0,0,51698,51700,51701,0,0,0,0,0,0,0,0,0,0,0,0
2080,,5,0,1,183,0,0,0,0,0,0,0,51708,51709,51710,0,0,0,0,0,0,0,0,0,0,0,0
2081,,6,1,1,183,0,0,0,0,0,0,0,51713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,,3,0,2,400,0,0,0,0,0,0,0,51745,51746,91323,0,0,0,0,0,0,0,0,0,0,0,0
2083,,3,0,2,263,0,0,0,0,0,0,0,77655,77656,77657,0,0,0,0,0,0,0,0,0,0,0,0
2084,,3,0,2,262,0,0,0,0,0,0,0,77130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,,4,1,3,400,0,0,0,0,0,0,0,63560,0,0,0,0,0,0,0,0,11179,0,0,2,0,0
2105,,2,0,3,398,0,0,0,0,0,0,0,53137,53138,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,,2,0,0,410,0,0,0,0,0,0,0,61680,61681,52858,0,0,0,0,0,0,0,0,0,0,0,0
2107,,0,0,0,410,0,0,0,0,0,0,0,61682,61683,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,,0,1,1,410,0,0,0,0,0,2055742496,209715200,61684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,,2,0,0,409,0,0,0,0,0,0,0,61680,61681,52858,0,0,0,0,0,0,0,0,0,0,0,0
2111,,2,1,3,410,0,0,0,0,0,713565216,243269632,61685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,,0,0,2,410,0,0,0,0,0,0,0,61686,61687,61688,0,0,0,0,0,0,0,0,0,0,0,0
2113,,0,0,3,410,0,0,0,0,0,0,0,61689,61690,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,,0,0,0,409,0,0,0,0,0,0,0,61682,61683,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,,0,0,2,409,0,0,0,0,0,0,0,61686,61687,61688,0,0,0,0,0,0,0,0,0,0,0,0
2117,,0,0,3,409,0,0,0,0,0,0,0,61689,61690,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,,0,0,0,411,0,0,0,0,0,0,0,61682,61683,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,,0,1,1,411,0,0,0,0,0,268648448,-2147483648,61684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,,0,0,2,411,0,0,0,0,0,0,0,61686,61687,61688,0,0,0,0,0,0,0,0,0,0,0,0
2121,,0,0,3,411,0,0,0,0,0,0,0,61689,61690,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,,1,0,3,409,0,0,0,0,0,0,0,53175,53176,0,0,0,0,0,0,0,2117,0,0,1,0,0
2123,,2,0,1,409,0,0,0,0,0,0,0,53178,53179,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,,1,0,0,410,0,0,0,0,0,0,0,53180,53181,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,,1,0,2,410,0,0,0,0,0,0,0,53182,53183,53184,0,0,0,0,0,0,0,0,0,0,0,0
2126,,1,0,0,409,0,0,0,0,0,0,0,53182,53183,53184,0,0,0,0,0,0,0,0,0,0,0,0
2127,,1,0,3,411,0,0,0,0,0,0,0,53182,53183,53184,0,0,0,0,0,0,0,0,0,0,0,0
2128,,1,0,1,410,0,0,0,0,0,0,0,53186,53187,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,,3,0,2,410,0,0,0,0,0,0,0,53203,53204,53205,0,0,0,0,0,0,0,0,0,0,0,0
2130,,6,2,0,363,0,0,0,0,0,0,0,83544,83545,0,0,0,0,0,0,0,1351,0,0,0,0,0
2131,,8,2,0,363,0,0,0,0,0,0,0,53228,53232,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,,6,2,2,363,0,0,0,0,0,0,0,53215,53216,53217,0,0,0,0,0,0,0,0,0,0,0,0
2133,,4,2,0,363,0,0,0,0,0,0,0,53221,53222,53224,0,0,0,0,0,0,0,0,0,0,0,0
2134,,9,2,2,363,0,0,0,0,0,0,0,53241,53243,53244,53245,53246,0,0,0,0,7639,0,0,0,0,0
2135,,10,3,1,363,0,0,0,0,0,0,0,53209,0,0,0,0,0,0,0,0,1808,0,0,0,0,0
2136,,7,2,0,361,0,0,0,0,0,0,0,82748,82749,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,,7,2,2,361,0,0,0,0,0,0,0,53256,53259,53260,0,0,0,0,0,0,1802,0,0,4,0,0
2139,,10,3,1,361,0,0,0,0,0,0,0,53270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,,8,2,0,361,0,0,0,0,0,0,0,53262,53263,53264,0,0,0,0,0,0,0,0,0,0,0,0
2141,,7,2,1,362,0,0,0,0,0,0,0,53295,53296,53297,0,0,0,0,0,0,1325,0,0,0,0,0
2142,,7,2,0,362,0,0,0,0,0,0,0,53298,53299,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,,8,2,0,362,0,0,0,0,0,0,0,53302,53303,53304,0,0,0,0,0,0,0,0,0,0,0,0
2144,,7,2,2,362,0,0,0,0,0,0,0,53290,53291,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,,10,3,1,362,0,0,0,0,0,0,0,53301,0,0,0,0,0,0,0,0,1322,0,0,0,0,0
2147,,7,2,2,381,0,0,0,0,0,0,0,53375,53376,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,,8,2,0,381,0,0,0,0,0,0,0,53379,53484,53648,0,0,0,0,0,0,0,0,0,0,0,0
2149,,9,2,1,381,0,0,0,0,0,0,0,53380,53381,53382,0,0,0,0,0,0,0,0,0,0,0,0
2150,,10,3,1,381,0,0,0,0,0,0,0,53385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,,1,0,3,410,0,0,0,0,0,0,0,19596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,,2,0,2,410,0,0,0,0,0,0,0,53409,53411,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,,4,1,1,410,0,0,0,0,0,0,0,53426,0,0,0,0,0,0,0,0,2156,0,0,0,0,0
2154,,3,0,3,410,0,0,0,0,0,0,0,53427,53429,53430,0,0,0,0,0,0,0,0,0,0,0,0
2155,,4,1,0,410,0,0,0,0,0,0,0,53401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,,3,1,1,410,0,0,0,0,0,0,0,55709,0,0,0,0,0,0,0,0,2128,0,0,1,0,0
2157,,4,1,2,410,0,0,0,0,0,0,0,53434,0,0,0,0,0,0,0,0,2129,0,0,2,0,0
2160,,1,0,1,409,0,0,0,0,0,0,0,19596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,,3,0,3,409,0,0,0,0,0,0,0,53427,53429,53430,0,0,0,0,0,0,0,0,0,0,0,0
2162,,2,0,2,409,0,0,0,0,0,0,0,53409,53411,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,,3,0,2,409,0,0,0,0,0,0,0,53450,53451,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,,1,0,0,411,0,0,0,0,0,0,0,19596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,,2,0,0,411,0,0,0,0,0,0,0,61680,61681,52858,0,0,0,0,0,0,0,0,0,0,0,0
2167,,2,0,1,411,0,0,0,0,0,0,0,53409,53411,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,,3,0,1,411,0,0,0,0,0,0,0,53427,53429,53430,0,0,0,0,0,0,0,0,0,0,0,0
2169,,4,1,3,409,0,0,0,0,0,0,0,53476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,,4,1,1,409,0,0,0,0,0,0,0,53477,0,0,0,0,0,0,0,0,2123,0,0,1,0,0
2171,,4,1,0,409,0,0,0,0,0,0,0,53478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,,4,1,2,409,0,0,0,0,0,0,0,53480,0,0,0,0,0,0,0,0,2163,0,0,1,0,0
2173,,1,0,2,409,0,0,0,0,0,0,0,53481,53482,0,0,0,0,0,0,0,2116,0,0,2,0,0
2175,,4,1,2,411,0,0,0,0,0,0,0,53490,0,0,0,0,0,0,0,0,2177,0,0,1,0,0
2176,,6,2,0,381,0,0,0,0,0,0,0,53486,53488,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,,3,0,2,411,0,0,0,0,0,0,0,52234,53497,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,,8,2,2,381,0,0,0,0,0,0,0,53501,53502,53503,0,0,0,0,0,0,0,0,0,0,0,0
2181,,4,1,0,411,0,0,0,0,0,0,0,53508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,,1,0,2,411,0,0,0,0,0,0,0,53514,53516,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,,3,0,3,411,0,0,0,0,0,0,0,53511,53512,0,0,0,0,0,0,0,2127,0,0,2,0,0
2184,,4,1,1,411,0,0,0,0,0,0,0,53517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,,0,2,2,383,0,0,0,0,0,0,0,20262,20263,20264,20265,20266,0,0,0,0,0,0,0,0,0,0
2190,,7,2,0,382,0,0,0,0,0,0,0,53551,53552,53553,0,0,0,0,0,0,0,0,0,0,0,0
2191,,9,2,2,382,0,0,0,0,0,0,0,53556,53557,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,,10,3,1,382,0,0,0,0,0,0,0,53563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,,9,2,1,382,0,0,0,0,0,0,0,53569,53576,0,0,0,0,0,0,0,1502,0,0,0,0,0
2194,,8,2,2,383,0,0,0,0,0,0,0,53583,53585,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,,8,2,0,383,0,0,0,0,0,0,0,53590,53591,53592,0,0,0,0,0,0,0,0,0,0,0,0
2196,,10,3,1,383,0,0,0,0,0,0,0,53595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,,0,2,1,363,0,0,0,0,0,0,0,53620,53621,53622,0,0,0,0,0,0,0,0,0,0,0,0
2198,,3,2,3,382,0,0,0,0,0,0,0,53660,53661,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,,8,2,2,382,0,0,0,0,0,0,0,53671,53673,54151,54154,54155,0,0,0,0,0,0,0,0,0,0
2200,,9,2,2,383,0,0,0,0,0,0,0,53695,53696,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,,0,1,1,411,0,0,0,0,0,21238021,0,23145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,,0,1,1,410,0,0,0,0,0,2064,268435456,23145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,,9,2,1,383,0,0,0,0,0,0,0,53709,53710,53711,0,0,0,0,0,0,1754,0,0,0,0,0
2205,,2,2,0,302,0,0,0,0,0,0,0,53754,53759,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,,2,1,2,411,0,0,0,0,0,0,0,54044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,,1,0,1,411,0,0,0,0,0,268648448,-2147483648,53483,53485,0,0,0,0,0,0,0,2119,0,0,0,0,0
2208,,1,0,1,411,0,0,0,0,0,21238021,0,53554,53555,0,0,0,0,0,0,0,2201,0,0,0,0,0
2209,,8,2,2,81,0,0,0,0,0,0,0,44404,54486,54488,54489,54490,0,0,0,0,0,0,0,0,0,0
2211,,2,3,3,81,0,0,0,0,0,0,0,54646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,,1,2,1,41,0,0,0,0,0,0,0,54747,54749,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,,6,2,0,61,0,0,0,0,0,0,0,44745,54787,0,0,0,0,0,0,0,0,0,71,0,0,0
2215,,1,1,1,399,0,0,0,0,0,0,0,49039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,,2,1,3,410,0,0,0,0,0,2064,268435456,52825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,,4,1,1,400,0,0,0,0,0,0,0,51052,0,0,0,0,0,0,0,0,2009,0,0,2,0,0
2222,,3,2,3,81,0,0,0,0,0,0,0,29447,55339,55340,0,0,0,0,0,0,0,0,0,0,0,0
