ID,RowIndex,ColIndex,LayerIndex,FileDataID,WorldMapOverlayID
22058,0,4,0,3788712,4389
22059,0,5,0,3788713,4389
22060,0,6,0,3788714,4389
22061,1,0,0,3788715,4389
22062,1,1,0,3788716,4389
22063,1,2,0,3788676,4389
22064,1,3,0,3788677,4389
22065,1,4,0,3788678,4389
22066,1,5,0,3788679,4389
22067,1,6,0,3788680,4389
22068,2,0,0,3788681,4389
22069,2,1,0,3788682,4389
22070,2,2,0,3788683,4389
22071,2,3,0,3788684,4389
22072,2,4,0,3788685,4389
22073,2,5,0,3788687,4389
22074,2,6,0,3788688,4389
22075,3,0,0,3788689,4389
22076,3,1,0,3788690,4389
22077,3,2,0,3788691,4389
22078,3,3,0,3788692,4389
22079,3,4,0,3788693,4389
22080,3,5,0,3788694,4389
22081,3,6,0,3788695,4389
22082,4,0,0,3788696,4389
22083,4,1,0,3788698,4389
22084,4,2,0,3788699,4389
22085,4,3,0,3788700,4389
22086,4,4,0,3788701,4389
22087,4,5,0,3788702,4389
22088,4,6,0,3788703,4389
22089,5,0,0,3788704,4389
22090,5,1,0,3788705,4389
22091,5,2,0,3788706,4389
22092,5,3,0,3788707,4389
22093,5,4,0,3788709,4389
22094,5,5,0,3788710,4389
22095,5,6,0,3788711,4389
22096,0,0,0,3788717,4390
22097,0,1,0,3788728,4390
22098,0,2,0,3788740,4390
22099,0,3,0,3788742,4390
22100,0,4,0,3788743,4390
22101,0,5,0,3788744,4390
22102,1,0,0,3788745,4390
22103,1,1,0,3788746,4390
22104,1,2,0,3788747,4390
22105,1,3,0,3788718,4390
22106,1,4,0,3788719,4390
22107,1,5,0,3788720,4390
22108,2,0,0,3788721,4390
22109,2,1,0,3788722,4390
22110,2,2,0,3788723,4390
22111,2,3,0,3788724,4390
22112,2,4,0,3788725,4390
22113,2,5,0,3788726,4390
22114,3,0,0,3788727,4390
22115,3,1,0,3788729,4390
22116,3,2,0,3788730,4390
22117,3,3,0,3788731,4390
22118,3,4,0,3788732,4390
22119,3,5,0,3788733,4390
22120,4,0,0,3788734,4390
22121,4,1,0,3788735,4390
22122,4,2,0,3788737,4390
22123,4,3,0,3788738,4390
22124,4,4,0,3788739,4390
22125,4,5,0,3788741,4390
22126,0,0,0,3788748,4391
22127,0,1,0,3788760,4391
22128,0,2,0,3788767,4391
22129,0,3,0,3788768,4391
22130,0,4,0,3788769,4391
22131,1,0,0,3788770,4391
22132,1,1,0,3788771,4391
22133,1,2,0,3788772,4391
22134,1,3,0,3788773,4391
22135,1,4,0,3788749,4391
22136,2,0,0,3788751,4391
22137,2,1,0,3788752,4391
22138,2,2,0,3788753,4391
22139,2,3,0,3788754,4391
22140,2,4,0,3788755,4391
22141,3,0,0,3788756,4391
22142,3,1,0,3788757,4391
22143,3,2,0,3788758,4391
22144,3,3,0,3788759,4391
22145,3,4,0,3788761,4391
22146,4,0,0,3788762,4391
22147,4,1,0,3788763,4391
22148,4,2,0,3788764,4391
22149,4,3,0,3788765,4391
22150,4,4,0,3788766,4391
22151,0,0,0,3788774,4392
22152,0,1,0,3788785,4392
22153,0,2,0,3788796,4392
22154,0,3,0,3788807,4392
22155,0,4,0,3788809,4392
22156,0,5,0,3788810,4392
22157,0,6,0,3788811,4392
22158,0,7,0,3788812,4392
22159,1,0,0,3788813,4392
22160,1,1,0,3788775,4392
22161,1,2,0,3788776,4392
22162,1,3,0,3788777,4392
22163,1,4,0,3788778,4392
22164,1,5,0,3788779,4392
22165,1,6,0,3788780,4392
22166,1,7,0,3788781,4392
22167,2,0,0,3788782,4392
22168,2,1,0,3788783,4392
22169,2,2,0,3788784,4392
22170,2,3,0,3788786,4392
22171,2,4,0,3788787,4392
22172,2,5,0,3788788,4392
22173,2,6,0,3788789,4392
22174,2,7,0,3788790,4392
22175,3,0,0,3788791,4392
22176,3,1,0,3788792,4392
22177,3,2,0,3788793,4392
22178,3,3,0,3788794,4392
22179,3,4,0,3788795,4392
22180,3,5,0,3788797,4392
22181,3,6,0,3788798,4392
22182,3,7,0,3788799,4392
22183,4,0,0,3788800,4392
22184,4,1,0,3788801,4392
22185,4,2,0,3788802,4392
22186,4,3,0,3788803,4392
22187,4,4,0,3788804,4392
22188,4,5,0,3788805,4392
22189,4,6,0,3788806,4392
22190,4,7,0,3788808,4392
22191,0,0,0,3789079,4393
22192,0,1,0,3789090,4393
22193,0,2,0,3789096,4393
22194,0,3,0,3789097,4393
22195,1,0,0,3789098,4393
22196,1,1,0,3789099,4393
22197,1,2,0,3789100,4393
22198,1,3,0,3789101,4393
22199,2,0,0,3789102,4393
22200,2,1,0,3789080,4393
22201,2,2,0,3789081,4393
22202,2,3,0,3789082,4393
22203,3,0,0,3789083,4393
22204,3,1,0,3789084,4393
22205,3,2,0,3789085,4393
22206,3,3,0,3789086,4393
22207,4,0,0,3789087,4393
22208,4,1,0,3789088,4393
22209,4,2,0,3789089,4393
22210,4,3,0,3789091,4393
22211,5,0,0,3789092,4393
22212,5,1,0,3789093,4393
22213,5,2,0,3789094,4393
22214,5,3,0,3789095,4393
22215,0,0,0,3789103,4394
22216,0,1,0,3789114,4394
22217,0,2,0,3789120,4394
22218,0,3,0,3789121,4394
22219,1,0,0,3789122,4394
22220,1,1,0,3789123,4394
22221,1,2,0,3789124,4394
22222,1,3,0,3789125,4394
22223,2,0,0,3789126,4394
22224,2,1,0,3789104,4394
22225,2,2,0,3789105,4394
22226,2,3,0,3789106,4394
22227,3,0,0,3789107,4394
22228,3,1,0,3789108,4394
22229,3,2,0,3789109,4394
22230,3,3,0,3789110,4394
22231,4,0,0,3789111,4394
22232,4,1,0,3789112,4394
22233,4,2,0,3789113,4394
22234,4,3,0,3789115,4394
22235,5,0,0,3789116,4394
22236,5,1,0,3789117,4394
22237,5,2,0,3789118,4394
22238,5,3,0,3789119,4394
22239,0,0,0,3789127,4395
22240,0,1,0,3789135,4395
22241,0,2,0,3789136,4395
22242,0,3,0,3789137,4395
22243,1,0,0,3789138,4395
22244,1,1,0,3789139,4395
22245,1,2,0,3789140,4395
22246,1,3,0,3789141,4395
22247,2,0,0,3789142,4395
22248,2,1,0,3789128,4395
22249,2,2,0,3789129,4395
22250,2,3,0,3789130,4395
22251,3,0,0,3789131,4395
22252,3,1,0,3789132,4395
22253,3,2,0,3789133,4395
22254,3,3,0,3789134,4395
22255,0,0,0,3789143,4396
22256,0,1,0,3789154,4396
22257,0,2,0,3789165,4396
22258,0,3,0,3789167,4396
22259,0,4,0,3789168,4396
22260,0,5,0,3789169,4396
22261,1,0,0,3789170,4396
22262,1,1,0,3789171,4396
22263,1,2,0,3789172,4396
22264,1,3,0,3789144,4396
22265,1,4,0,3789145,4396
22266,1,5,0,3789146,4396
22267,2,0,0,3789147,4396
22268,2,1,0,3789148,4396
22269,2,2,0,3789149,4396
22270,2,3,0,3789150,4396
22271,2,4,0,3789151,4396
22272,2,5,0,3789152,4396
22273,3,0,0,3789153,4396
22274,3,1,0,3789155,4396
22275,3,2,0,3789156,4396
22276,3,3,0,3789157,4396
22277,3,4,0,3789158,4396
22278,3,5,0,3789159,4396
22279,4,0,0,3789160,4396
22280,4,1,0,3789161,4396
22281,4,2,0,3789162,4396
22282,4,3,0,3789163,4396
22283,4,4,0,3789164,4396
22284,4,5,0,3789166,4396
22285,0,0,0,3790754,4397
22286,0,1,0,3790775,4397
22287,0,2,0,3790800,4397
22288,0,3,0,3790808,4397
22289,1,0,0,3790810,4397
22290,1,1,0,3790812,4397
22291,1,2,0,3790814,4397
22292,1,3,0,3790816,4397
22293,2,0,0,3790818,4397
22294,2,1,0,3790756,4397
22295,2,2,0,3790758,4397
22296,2,3,0,3790760,4397
22297,3,0,0,3790762,4397
22298,3,1,0,3790764,4397
22299,3,2,0,3790766,4397
22300,3,3,0,3790768,4397
22301,4,0,0,3790769,4397
22302,4,1,0,3790771,4397
22303,4,2,0,3790773,4397
22304,4,3,0,3790777,4397
22305,5,0,0,3790779,4397
22306,5,1,0,3790781,4397
22307,5,2,0,3790783,4397
22308,5,3,0,3790785,4397
22309,6,0,0,3790787,4397
22310,6,1,0,3790788,4397
22311,6,2,0,3790790,4397
22312,6,3,0,3790792,4397
22313,7,0,0,3790798,4397
22314,7,1,0,3790802,4397
22315,7,2,0,3790804,4397
22316,7,3,0,3790806,4397
22317,0,0,0,3790819,4398
22318,0,1,0,3790840,4398
22319,0,2,0,3790844,4398
22320,0,3,0,3790846,4398
22321,1,0,0,3790848,4398
22322,1,1,0,3790850,4398
22323,1,2,0,3790852,4398
22324,1,3,0,3790854,4398
22325,2,0,0,3790856,4398
22326,2,1,0,3790821,4398
22327,2,2,0,3790823,4398
22328,2,3,0,3790825,4398
22329,3,0,0,3790827,4398
22330,3,1,0,3790829,4398
22331,3,2,0,3790831,4398
22332,3,3,0,3790833,4398
22333,4,0,0,3790835,4398
22334,4,1,0,3790837,4398
22335,4,2,0,3790838,4398
22336,4,3,0,3790842,4398
22337,0,0,0,3790858,4399
22338,0,1,0,3790879,4399
22339,0,2,0,3790892,4399
22340,0,3,0,3790894,4399
22341,0,4,0,3790896,4399
22342,1,0,0,3790897,4399
22343,1,1,0,3790899,4399
22344,1,2,0,3790901,4399
22345,1,3,0,3790903,4399
22346,1,4,0,3790860,4399
22347,2,0,0,3790862,4399
22348,2,1,0,3790864,4399
22349,2,2,0,3790866,4399
22350,2,3,0,3790867,4399
22351,2,4,0,3790869,4399
22352,3,0,0,3790871,4399
22353,3,1,0,3790873,4399
22354,3,2,0,3790875,4399
22355,3,3,0,3790877,4399
22356,3,4,0,3790881,4399
22357,4,0,0,3790882,4399
22358,4,1,0,3790884,4399
22359,4,2,0,3790886,4399
22360,4,3,0,3790888,4399
22361,4,4,0,3790890,4399
22362,0,0,0,3790905,4400
22363,0,1,0,3790926,4400
22364,0,2,0,3790937,4400
22365,0,3,0,3790939,4400
22366,1,0,0,3790941,4400
22367,1,1,0,3790943,4400
22368,1,2,0,3790945,4400
22369,1,3,0,3790946,4400
22370,2,0,0,3790948,4400
22371,2,1,0,3790907,4400
22372,2,2,0,3790908,4400
22373,2,3,0,3790910,4400
22374,3,0,0,3790912,4400
22375,3,1,0,3790914,4400
22376,3,2,0,3790916,4400
22377,3,3,0,3790918,4400
22378,4,0,0,3790920,4400
22379,4,1,0,3790922,4400
22380,4,2,0,3790924,4400
22381,4,3,0,3790928,4400
22382,5,0,0,3790930,4400
22383,5,1,0,3790931,4400
22384,5,2,0,3790933,4400
22385,5,3,0,3790935,4400
22386,0,0,0,3811363,4401
22387,0,1,0,3811374,4401
22388,0,2,0,3811380,4401
22389,0,3,0,3811381,4401
22390,1,0,0,3811382,4401
22391,1,1,0,3811383,4401
22392,1,2,0,3811384,4401
22393,1,3,0,3811385,4401
22394,2,0,0,3811386,4401
22395,2,1,0,3811364,4401
22396,2,2,0,3811365,4401
22397,2,3,0,3811366,4401
22398,3,0,0,3811367,4401
22399,3,1,0,3811368,4401
22400,3,2,0,3811369,4401
22401,3,3,0,3811370,4401
22402,4,0,0,3811371,4401
22403,4,1,0,3811372,4401
22404,4,2,0,3811373,4401
22405,4,3,0,3811375,4401
22406,5,0,0,3811376,4401
22407,5,1,0,3811377,4401
22408,5,2,0,3811378,4401
22409,5,3,0,3811379,4401
22410,0,0,0,3811387,4402
22411,0,1,0,3811398,4402
22412,0,2,0,3811409,4402
22413,0,3,0,3811417,4402
22414,0,4,0,3811418,4402
22415,0,5,0,3811419,4402
22416,1,0,0,3811420,4402
22417,1,1,0,3811421,4402
22418,1,2,0,3811422,4402
22419,1,3,0,3811388,4402
22420,1,4,0,3811389,4402
22421,1,5,0,3811390,4402
22422,2,0,0,3811391,4402
22423,2,1,0,3811392,4402
22424,2,2,0,3811393,4402
22425,2,3,0,3811394,4402
22426,2,4,0,3811395,4402
22427,2,5,0,3811396,4402
22428,3,0,0,3811397,4402
22429,3,1,0,3811399,4402
22430,3,2,0,3811400,4402
22431,3,3,0,3811401,4402
22432,3,4,0,3811402,4402
22433,3,5,0,3811403,4402
22434,4,0,0,3811404,4402
22435,4,1,0,3811405,4402
22436,4,2,0,3811406,4402
22437,4,3,0,3811407,4402
22438,4,4,0,3811408,4402
22439,4,5,0,3811410,4402
22440,5,0,0,3811411,4402
22441,5,1,0,3811412,4402
22442,5,2,0,3811413,4402
22443,5,3,0,3811414,4402
22444,5,4,0,3811415,4402
22445,5,5,0,3811416,4402
22446,0,0,0,3811423,4403
22447,0,1,0,3811434,4403
22448,0,2,0,3811445,4403
22449,0,3,0,3811456,4403
22450,0,4,0,3811460,4403
22451,0,5,0,3811461,4403
22452,1,0,0,3811462,4403
22453,1,1,0,3811463,4403
22454,1,2,0,3811464,4403
22455,1,3,0,3811424,4403
22456,1,4,0,3811425,4403
22457,1,5,0,3811426,4403
22458,2,0,0,3811427,4403
22459,2,1,0,3811428,4403
22460,2,2,0,3811429,4403
22461,2,3,0,3811430,4403
22462,2,4,0,3811431,4403
22463,2,5,0,3811432,4403
22464,3,0,0,3811433,4403
22465,3,1,0,3811435,4403
22466,3,2,0,3811436,4403
22467,3,3,0,3811437,4403
22468,3,4,0,3811438,4403
22469,3,5,0,3811439,4403
22470,4,0,0,3811440,4403
22471,4,1,0,3811441,4403
22472,4,2,0,3811442,4403
22473,4,3,0,3811443,4403
22474,4,4,0,3811444,4403
22475,4,5,0,3811446,4403
22476,5,0,0,3811447,4403
22477,5,1,0,3811448,4403
22478,5,2,0,3811449,4403
22479,5,3,0,3811450,4403
22480,5,4,0,3811451,4403
22481,5,5,0,3811452,4403
22482,6,0,0,3811453,4403
22483,6,1,0,3811454,4403
22484,6,2,0,3811455,4403
22485,6,3,0,3811457,4403
22486,6,4,0,3811458,4403
22487,6,5,0,3811459,4403
22488,0,0,0,3791427,4404
22489,0,1,0,3791438,4404
22490,0,2,0,3791449,4404
22491,0,3,0,3791451,4404
22492,0,4,0,3791452,4404
22493,1,0,0,3791453,4404
22494,1,1,0,3791454,4404
22495,1,2,0,3791455,4404
22496,1,3,0,3791456,4404
22497,1,4,0,3791428,4404
22498,2,0,0,3791429,4404
22499,2,1,0,3791430,4404
22500,2,2,0,3791431,4404
22501,2,3,0,3791432,4404
22502,2,4,0,3791433,4404
22503,3,0,0,3791434,4404
22504,3,1,0,3791435,4404
22505,3,2,0,3791436,4404
22506,3,3,0,3791437,4404
22507,3,4,0,3791439,4404
22508,4,0,0,3791440,4404
22509,4,1,0,3791441,4404
22510,4,2,0,3791442,4404
22511,4,3,0,3791443,4404
22512,4,4,0,3791444,4404
22513,5,0,0,3791445,4404
22514,5,1,0,3791446,4404
22515,5,2,0,3791447,4404
22516,5,3,0,3791448,4404
22517,5,4,0,3791450,4404
22518,0,0,0,3791457,4405
22519,0,1,0,3791468,4405
22520,0,2,0,3791470,4405
22521,0,3,0,3791471,4405
22522,0,4,0,3791472,4405
22523,1,0,0,3791473,4405
22524,1,1,0,3791474,4405
22525,1,2,0,3791475,4405
22526,1,3,0,3791476,4405
22527,1,4,0,3791458,4405
22528,2,0,0,3791459,4405
22529,2,1,0,3791460,4405
22530,2,2,0,3791461,4405
22531,2,3,0,3791462,4405
22532,2,4,0,3791463,4405
22533,3,0,0,3791464,4405
22534,3,1,0,3791465,4405
22535,3,2,0,3791466,4405
22536,3,3,0,3791467,4405
22537,3,4,0,3791469,4405
22538,0,0,0,3791477,4406
22539,0,1,0,3791488,4406
22540,0,2,0,3791499,4406
22541,0,3,0,3791507,4406
22542,0,4,0,3791508,4406
22543,0,5,0,3791509,4406
22544,1,0,0,3791510,4406
22545,1,1,0,3791511,4406
22546,1,2,0,3791512,4406
22547,1,3,0,3791478,4406
22548,1,4,0,3791479,4406
22549,1,5,0,3791480,4406
22550,2,0,0,3791481,4406
22551,2,1,0,3791482,4406
22552,2,2,0,3791483,4406
22553,2,3,0,3791484,4406
22554,2,4,0,3791485,4406
22555,2,5,0,3791486,4406
22556,3,0,0,3791487,4406
22557,3,1,0,3791489,4406
22558,3,2,0,3791490,4406
22559,3,3,0,3791491,4406
22560,3,4,0,3791492,4406
22561,3,5,0,3791493,4406
22562,4,0,0,3791494,4406
22563,4,1,0,3791495,4406
22564,4,2,0,3791496,4406
22565,4,3,0,3791497,4406
22566,4,4,0,3791498,4406
22567,4,5,0,3791500,4406
22568,5,0,0,3791501,4406
22569,5,1,0,3791502,4406
22570,5,2,0,3791503,4406
22571,5,3,0,3791504,4406
22572,5,4,0,3791505,4406
22573,5,5,0,3791506,4406
22574,0,0,0,3791666,4407
22575,0,1,0,3791677,4407
22576,0,2,0,3791679,4407
22577,0,3,0,3791680,4407
22578,1,0,0,3791681,4407
22579,1,1,0,3791682,4407
22580,1,2,0,3791683,4407
22581,1,3,0,3791684,4407
22582,2,0,0,3791685,4407
22583,2,1,0,3791667,4407
22584,2,2,0,3791668,4407
22585,2,3,0,3791669,4407
22586,3,0,0,3791670,4407
22587,3,1,0,3791671,4407
22588,3,2,0,3791672,4407
22589,3,3,0,3791673,4407
22590,4,0,0,3791674,4407
22591,4,1,0,3791675,4407
22592,4,2,0,3791676,4407
22593,4,3,0,3791678,4407
22594,0,0,0,3791686,4408
22595,0,1,0,3791694,4408
22596,0,2,0,3791695,4408
22597,0,3,0,3791696,4408
22598,1,0,0,3791697,4408
22599,1,1,0,3791698,4408
22600,1,2,0,3791699,4408
22601,1,3,0,3791700,4408
22602,2,0,0,3791701,4408
22603,2,1,0,3791687,4408
22604,2,2,0,3791688,4408
22605,2,3,0,3791689,4408
22606,3,0,0,3791690,4408
22607,3,1,0,3791691,4408
22608,3,2,0,3791692,4408
22609,3,3,0,3791693,4408
22610,0,0,0,3791702,4409
22611,0,1,0,3791713,4409
22612,0,2,0,3791724,4409
22613,0,3,0,3791728,4409
22614,0,4,0,3791729,4409
22615,0,5,0,3791730,4409
22616,0,6,0,3791731,4409
22617,0,7,0,3791732,4409
22618,1,0,0,3791733,4409
22619,1,1,0,3791703,4409
22620,1,2,0,3791704,4409
22621,1,3,0,3791705,4409
22622,1,4,0,3791706,4409
22623,1,5,0,3791707,4409
22624,1,6,0,3791708,4409
22625,1,7,0,3791709,4409
22626,2,0,0,3791710,4409
22627,2,1,0,3791711,4409
22628,2,2,0,3791712,4409
22629,2,3,0,3791714,4409
22630,2,4,0,3791715,4409
22631,2,5,0,3791716,4409
22632,2,6,0,3791717,4409
22633,2,7,0,3791718,4409
22634,3,0,0,3791719,4409
22635,3,1,0,3791720,4409
22636,3,2,0,3791721,4409
22637,3,3,0,3791722,4409
22638,3,4,0,3791723,4409
22639,3,5,0,3791725,4409
22640,3,6,0,3791726,4409
22641,3,7,0,3791727,4409
22642,0,0,0,3791734,4410
22643,0,1,0,3791742,4410
22644,0,2,0,3791743,4410
22645,0,3,0,3791744,4410
22646,1,0,0,3791745,4410
22647,1,1,0,3791746,4410
22648,1,2,0,3791747,4410
22649,1,3,0,3791748,4410
22650,2,0,0,3791749,4410
22651,2,1,0,3791735,4410
22652,2,2,0,3791736,4410
22653,2,3,0,3791737,4410
22654,3,0,0,3791738,4410
22655,3,1,0,3791739,4410
22656,3,2,0,3791740,4410
22657,3,3,0,3791741,4410
22658,0,0,0,3795577,4411
22659,0,1,0,3795588,4411
22660,0,2,0,3795595,4411
22661,0,3,0,3795596,4411
22662,0,4,0,3795597,4411
22663,1,0,0,3795598,4411
22664,1,1,0,3795599,4411
22665,1,2,0,3795600,4411
22666,1,3,0,3795601,4411
22667,1,4,0,3795578,4411
22668,2,0,0,3795579,4411
22669,2,1,0,3795580,4411
22670,2,2,0,3795581,4411
22671,2,3,0,3795582,4411
22672,2,4,0,3795583,4411
22673,3,0,0,3795584,4411
22674,3,1,0,3795585,4411
22675,3,2,0,3795586,4411
22676,3,3,0,3795587,4411
22677,3,4,0,3795589,4411
22678,4,0,0,3795590,4411
22679,4,1,0,3795591,4411
22680,4,2,0,3795592,4411
22681,4,3,0,3795593,4411
22682,4,4,0,3795594,4411
22683,0,0,0,3795602,4412
22684,0,1,0,3795613,4412
22685,0,2,0,3795624,4412
22686,0,3,0,3795635,4412
22687,0,4,0,3795646,4412
22688,0,5,0,3795657,4412
22689,0,6,0,3795668,4412
22690,0,7,0,3795679,4412
22691,0,8,0,3795685,4412
22692,0,9,0,3795603,4412
22693,0,10,0,3795604,4412
22694,0,11,0,3795605,4412
22695,1,0,0,3795606,4412
22696,1,1,0,3795607,4412
22697,1,2,0,3795608,4412
22698,1,3,0,3795609,4412
22699,1,4,0,3795610,4412
22700,1,5,0,3795611,4412
22701,1,6,0,3795612,4412
22702,1,7,0,3795614,4412
22703,1,8,0,3795615,4412
22704,1,9,0,3795616,4412
22705,1,10,0,3795617,4412
22706,1,11,0,3795618,4412
22707,2,0,0,3795619,4412
22708,2,1,0,3795620,4412
22709,2,2,0,3795621,4412
22710,2,3,0,3795622,4412
22711,2,4,0,3795623,4412
22712,2,5,0,3795625,4412
22713,2,6,0,3795626,4412
22714,2,7,0,3795627,4412
22715,2,8,0,3795628,4412
22716,2,9,0,3795629,4412
22717,2,10,0,3795630,4412
22718,2,11,0,3795631,4412
22719,3,0,0,3795632,4412
22720,3,1,0,3795633,4412
22721,3,2,0,3795634,4412
22722,3,3,0,3795636,4412
22723,3,4,0,3795637,4412
22724,3,5,0,3795638,4412
22725,3,6,0,3795639,4412
22726,3,7,0,3795640,4412
22727,3,8,0,3795641,4412
22728,3,9,0,3795642,4412
22729,3,10,0,3795643,4412
22730,3,11,0,3795644,4412
22731,4,0,0,3795645,4412
22732,4,1,0,3795647,4412
22733,4,2,0,3795648,4412
22734,4,3,0,3795649,4412
22735,4,4,0,3795650,4412
22736,4,5,0,3795651,4412
22737,4,6,0,3795652,4412
22738,4,7,0,3795653,4412
22739,4,8,0,3795654,4412
22740,4,9,0,3795655,4412
22741,4,10,0,3795656,4412
22742,4,11,0,3795658,4412
22743,5,0,0,3795659,4412
22744,5,1,0,3795660,4412
22745,5,2,0,3795661,4412
22746,5,3,0,3795662,4412
22747,5,4,0,3795663,4412
22748,5,5,0,3795664,4412
22749,5,6,0,3795665,4412
22750,5,7,0,3795666,4412
22751,5,8,0,3795667,4412
22752,5,9,0,3795669,4412
22753,5,10,0,3795670,4412
22754,5,11,0,3795671,4412
22755,6,0,0,3795672,4412
22756,6,1,0,3795673,4412
22757,6,2,0,3795674,4412
22758,6,3,0,3795675,4412
22759,6,4,0,3795676,4412
22760,6,5,0,3795677,4412
22761,6,6,0,3795678,4412
22762,6,7,0,3795680,4412
22763,6,8,0,3795681,4412
22764,6,9,0,3795682,4412
22765,6,10,0,3795683,4412
22766,6,11,0,3795684,4412
22767,0,0,0,3800970,4413
22768,0,1,0,3800993,4413
22769,0,2,0,3801005,4413
22770,0,3,0,3801007,4413
22771,1,0,0,3801008,4413
22772,1,1,0,3801010,4413
22773,1,2,0,3801012,4413
22774,1,3,0,3801014,4413
22775,2,0,0,3801016,4413
22776,2,1,0,3800973,4413
22777,2,2,0,3800975,4413
22778,2,3,0,3800977,4413
22779,3,0,0,3800979,4413
22780,3,1,0,3800981,4413
22781,3,2,0,3800983,4413
22782,3,3,0,3800985,4413
22783,4,0,0,3800987,4413
22784,4,1,0,3800989,4413
22785,4,2,0,3800991,4413
22786,4,3,0,3800995,4413
22787,5,0,0,3800997,4413
22788,5,1,0,3800999,4413
22789,5,2,0,3801001,4413
22790,5,3,0,3801003,4413
22791,0,0,0,3801018,4414
22792,0,1,0,3801026,4414
22793,0,2,0,3801028,4414
22794,0,3,0,3801030,4414
22795,1,0,0,3801032,4414
22796,1,1,0,3801034,4414
22797,1,2,0,3801036,4414
22798,1,3,0,3801038,4414
22799,2,0,0,3801040,4414
22800,2,1,0,3801020,4414
22801,2,2,0,3801022,4414
22802,2,3,0,3801024,4414
22803,0,0,0,3801042,4415
22804,0,1,0,3801057,4415
22805,0,2,0,3801059,4415
22806,0,3,0,3801061,4415
22807,1,0,0,3801063,4415
22808,1,1,0,3801065,4415
22809,1,2,0,3801067,4415
22810,1,3,0,3801069,4415
22811,2,0,0,3801071,4415
22812,2,1,0,3801044,4415
22813,2,2,0,3801046,4415
22814,2,3,0,3801048,4415
22815,3,0,0,3801050,4415
22816,3,1,0,3801052,4415
22817,3,2,0,3801053,4415
22818,3,3,0,3801055,4415
22819,0,0,0,3801072,4416
22820,0,1,0,3801088,4416
22821,0,2,0,3801090,4416
22822,0,3,0,3801091,4416
22823,1,0,0,3801093,4416
22824,1,1,0,3801095,4416
22825,1,2,0,3801097,4416
22826,1,3,0,3801099,4416
22827,2,0,0,3801101,4416
22828,2,1,0,3801074,4416
22829,2,2,0,3801076,4416
22830,2,3,0,3801078,4416
22831,3,0,0,3801080,4416
22832,3,1,0,3801082,4416
22833,3,2,0,3801084,4416
22834,3,3,0,3801086,4416
22835,0,0,0,3801103,4417
22836,0,1,0,3801118,4417
22837,0,2,0,3801120,4417
22838,0,3,0,3801122,4417
22839,1,0,0,3801124,4417
22840,1,1,0,3801126,4417
22841,1,2,0,3801128,4417
22842,1,3,0,3801130,4417
22843,2,0,0,3801132,4417
22844,2,1,0,3801105,4417
22845,2,2,0,3801107,4417
22846,2,3,0,3801109,4417
22847,3,0,0,3801111,4417
22848,3,1,0,3801113,4417
22849,3,2,0,3801115,4417
22850,3,3,0,3801116,4417
22851,0,0,0,3801134,4418
22852,0,1,0,3801154,4418
22853,0,2,0,3801156,4418
22854,0,3,0,3801158,4418
22855,0,4,0,3801160,4418
22856,0,5,0,3801162,4418
22857,1,0,0,3801164,4418
22858,1,1,0,3801166,4418
22859,1,2,0,3801168,4418
22860,1,3,0,3801136,4418
22861,1,4,0,3801138,4418
22862,1,5,0,3801140,4418
22863,2,0,0,3801142,4418
22864,2,1,0,3801144,4418
22865,2,2,0,3801146,4418
22866,2,3,0,3801148,4418
22867,2,4,0,3801150,4418
22868,2,5,0,3801152,4418
22869,0,0,0,3801170,4419
22870,0,1,0,3801185,4419
22871,0,2,0,3801187,4419
22872,0,3,0,3801189,4419
22873,1,0,0,3801191,4419
22874,1,1,0,3801193,4419
22875,1,2,0,3801195,4419
22876,1,3,0,3801197,4419
22877,2,0,0,3801199,4419
22878,2,1,0,3801172,4419
22879,2,2,0,3801174,4419
22880,2,3,0,3801176,4419
22881,3,0,0,3801178,4419
22882,3,1,0,3801179,4419
22883,3,2,0,3801181,4419
22884,3,3,0,3801183,4419
22885,0,0,0,3802618,4420
22886,0,1,0,3802629,4420
22887,0,2,0,3802635,4420
22888,0,3,0,3802636,4420
22889,1,0,0,3802637,4420
22890,1,1,0,3802638,4420
22891,1,2,0,3802639,4420
22892,1,3,0,3802640,4420
22893,2,0,0,3802641,4420
22894,2,1,0,3802619,4420
22895,2,2,0,3802620,4420
22896,2,3,0,3802621,4420
22897,3,0,0,3802622,4420
22898,3,1,0,3802623,4420
22899,3,2,0,3802624,4420
22900,3,3,0,3802625,4420
22901,4,0,0,3802626,4420
22902,4,1,0,3802627,4420
22903,4,2,0,3802628,4420
22904,4,3,0,3802630,4420
22905,5,0,0,3802631,4420
22906,5,1,0,3802632,4420
22907,5,2,0,3802633,4420
22908,5,3,0,3802634,4420
22909,0,0,0,3802642,4421
22910,0,1,0,3802653,4421
22911,0,2,0,3802664,4421
22912,0,3,0,3802668,4421
22913,1,0,0,3802669,4421
22914,1,1,0,3802670,4421
22915,1,2,0,3802671,4421
22916,1,3,0,3802672,4421
22917,2,0,0,3802673,4421
22918,2,1,0,3802643,4421
22919,2,2,0,3802644,4421
22920,2,3,0,3802645,4421
22921,3,0,0,3802646,4421
22922,3,1,0,3802647,4421
22923,3,2,0,3802648,4421
22924,3,3,0,3802649,4421
22925,4,0,0,3802650,4421
22926,4,1,0,3802651,4421
22927,4,2,0,3802652,4421
22928,4,3,0,3802654,4421
22929,5,0,0,3802655,4421
