ID,MapID,UiMapID,Flags,NumPoints,QuestID,ObjectiveIndex,ObjectiveID,PlayerConditionID,NavigationPlayerConditionID
438870,1220,680,0,1,53905,3,385750,0,0
438871,1220,680,0,1,53905,32,0,0,0
438873,1642,1165,0,1,54033,-1,0,0,0
438874,1642,1165,2,1,54033,0,385697,0,0
438877,1220,680,0,1,54036,32,0,0,0
438878,1220,680,0,1,53906,1,385764,0,0
438879,1220,680,0,1,53906,32,0,0,0
438880,1642,1165,0,1,54034,-1,0,0,0
438881,1642,1165,2,1,54034,0,385695,0,0
438882,1642,1165,0,1,54034,1,387818,0,0
438883,1,85,0,1,53908,-1,0,0,0
438885,1642,1165,0,1,53830,-1,0,0,0
438886,1642,1165,2,1,53830,0,385797,0,0
438887,1642,1165,0,1,53830,32,0,0,0
438888,1642,1165,0,1,53719,-1,0,0,0
438889,1642,1165,0,1,53719,0,385800,0,0
438890,1642,1165,0,1,53719,1,385801,0,0
438897,1643,895,2,1,53994,32,0,0,0
438903,0,84,0,1,53988,1,388452,0,0
438904,0,241,0,1,53898,-1,0,0,0
438905,0,241,0,1,53898,0,393632,0,0
438906,0,241,0,1,53898,1,385352,0,0
438907,1220,680,0,1,53907,-1,0,0,0
438908,1220,680,0,1,53907,0,352978,0,0
438915,1642,862,0,1,49425,32,0,0,0
438922,1643,895,2,1,53875,32,0,0,0
438929,1643,1161,2,1,53726,32,0,0,0
438944,1643,895,2,1,51388,32,0,0,0
438945,1643,1161,0,1,53986,0,385362,0,0
438946,1643,1161,0,1,53986,1,385364,0,0
438947,1,85,0,1,53831,32,0,0,0
438949,1,85,2,1,53777,-1,0,0,0
438950,1,1,0,1,53777,-1,0,0,0
438951,1,1,0,1,53777,0,385577,0,0
438952,1,1,0,1,53777,1,385578,65711,0
438953,1,85,0,1,53777,1,385578,65712,0
438955,0,241,0,1,53892,1,352982,65537,0
438957,0,241,0,1,53897,32,0,0,0
438958,1642,1165,2,1,50765,32,0,0,0
438986,1643,895,0,7,53880,1,352936,0,0
438987,1643,896,0,1,54058,-1,0,0,0
438988,1643,896,2,1,54058,0,385888,0,0
438989,1643,896,0,1,54058,1,385889,0,0
438992,1642,862,2,1,54051,32,0,0,0
439037,1643,895,2,1,53973,2,385914,66485,0
439038,1643,895,0,1,53973,32,0,0,0
439039,1643,895,2,1,53912,-1,0,0,0
439054,1642,864,0,1,53762,-1,0,0,0
439055,1642,864,0,1,53762,-1,0,0,0
439056,1642,864,2,1,53762,0,352826,0,0
439061,1643,895,2,1,54028,2,385857,66615,0
439070,1643,896,0,1,54058,2,385890,0,0
439071,1643,896,0,1,53760,2,385309,0,0
439075,1643,896,2,1,54089,32,0,0,0
439076,1642,1165,0,1,53763,-1,0,0,0
439077,1643,942,2,1,53763,0,385978,0,0
439087,1,63,0,1,53989,-1,0,0,0
439088,1,63,0,1,53989,0,386008,0,0
439089,1,63,0,1,53989,1,386010,0,0
439090,1,63,0,1,53989,2,386014,0,0
439091,1,63,0,1,53989,32,0,0,0
439092,1,63,0,1,54041,-1,0,0,0
439093,1,63,0,7,54041,0,386002,0,0
439094,1,63,0,1,54041,32,0,0,0
439096,1643,1161,0,1,53990,-1,0,0,0
439097,1,63,0,1,53990,0,385786,0,0
439100,1642,862,2,1,54094,-1,0,0,0
439101,1643,895,0,1,54094,32,0,0,0
439112,530,110,0,1,54096,-1,0,0,0
439113,530,122,0,1,54096,0,387268,0,0
439115,1,85,0,1,54097,-1,0,0,0
439116,1,85,0,1,54099,-1,0,0,0
439118,0,37,2,1,54101,-1,0,0,0
439119,0,49,0,1,54102,-1,0,0,0
439120,0,49,2,1,54103,-1,0,0,0
439121,0,49,2,1,54104,-1,0,0,0
439122,0,49,0,1,54105,-1,0,0,0
439123,0,49,2,1,54106,-1,0,0,0
439125,0,51,0,1,54108,-1,0,0,0
439126,1,85,0,1,54109,-1,0,0,0
439128,1643,895,2,1,54028,2,385857,66616,0
439129,1643,895,2,1,54028,4,388454,66604,0
439131,530,95,128,1,53882,0,352945,0,0
439132,530,95,0,1,53882,32,0,0,0
439133,2129,1333,0,1,54043,-1,0,0,0
439134,2129,1333,2,12,54043,0,385808,0,0
439135,2129,1333,0,1,54043,32,0,0,0
439136,2129,1333,0,1,54044,1,385862,0,0
439137,2129,1333,0,1,54044,2,385863,0,0
439138,2129,1333,0,1,54044,3,385993,0,0
439139,2129,1333,0,1,54044,32,0,0,0
439144,2129,1333,0,1,54045,-1,0,0,0
439145,2129,1333,0,8,54045,0,385869,0,0
439146,2129,1333,0,1,54045,32,0,0,0
439147,530,95,0,1,53736,-1,0,0,0
439148,530,95,0,9,53736,0,386043,0,0
439166,1643,895,0,1,54121,-1,0,0,0
439167,1642,862,0,1,54121,0,388129,0,0
439168,1,1,0,1,54120,-1,0,0,0
439169,1220,646,0,1,54120,32,0,0,0
439174,2129,1333,0,1,54047,-1,0,0,0
439175,2129,1333,0,1,54047,0,386125,0,0
439177,1643,942,2,1,52166,32,0,0,0
439182,1643,895,2,1,54119,32,0,0,0
439183,1642,862,0,1,54123,-1,0,0,0
439184,1642,862,0,12,54123,2,387511,0,0
439185,1642,862,0,1,54123,32,0,0,0
439195,1642,862,2,1,54124,-1,0,0,0
439199,1642,862,0,7,54124,0,386112,0,0
439201,1220,646,0,1,53776,-1,0,0,0
439202,1642,1167,0,1,53776,32,0,0,0
439208,1643,896,0,1,53997,-1,0,0,0
439210,1643,896,0,1,53997,0,385807,0,0
439211,1643,896,2,12,53997,8,386092,0,0
439215,530,122,0,1,53853,32,0,0,0
439216,1643,1161,0,1,54126,-1,0,0,0
439217,1643,942,2,1,54126,0,386129,0,0
439218,1643,942,2,1,54126,1,386130,0,0
439221,0,87,0,1,53845,-1,0,0,0
439222,0,27,0,1,53845,0,386019,0,0
439223,0,87,0,1,53846,-1,0,0,0
439224,0,87,0,1,53846,32,0,0,0
439225,1642,862,0,1,54097,32,0,0,0
439226,1,85,0,1,54099,0,386051,0,0
439227,1,85,0,1,54099,32,0,0,0
439228,0,37,0,1,54100,-1,0,0,0
439229,0,37,2,1,54101,0,386140,0,0
439230,0,37,0,1,54101,1,386141,0,0
439231,0,37,0,1,54101,2,386142,0,0
439238,1643,896,0,1,54000,-1,0,0,0
439239,1643,896,0,5,54000,0,385853,0,0
439241,1643,895,2,1,54129,32,0,0,0
439245,1643,896,2,1,54128,-1,0,0,0
439246,603,147,2,12,53844,1,385324,0,0
439247,603,147,2,1,53844,2,385325,0,0
439248,0,48,0,1,53844,32,0,0,0
439250,0,37,0,1,54101,3,386143,0,0
439261,1642,1165,0,1,53766,-1,0,0,0
439263,1642,1165,2,1,53766,0,386203,0,0
439264,1642,1165,0,1,53766,1,386204,0,0
439265,0,48,0,1,53840,-1,0,0,0
439266,0,87,0,1,53840,32,0,0,0
439269,1643,896,0,1,53998,-1,0,0,0
439270,1643,896,0,1,53998,0,385820,0,0
439272,0,48,0,1,53842,32,0,0,0
439273,1643,896,0,8,53999,0,385471,0,0
439276,1642,1165,0,1,54139,-1,0,0,0
439279,1642,862,0,1,54140,-1,0,0,0
439284,1540,715,0,1,43362,2,386262,0,0
439285,1220,680,0,1,43362,32,0,0,0
439286,1642,1165,0,1,54139,0,386260,0,0
439287,1642,862,2,1,54139,32,0,0,0
439303,1642,862,2,1,54140,0,386256,0,0
439304,1642,862,0,1,54140,1,386257,0,0
439305,1642,1165,0,1,54140,2,386258,0,0
439306,1642,1164,2,1,54140,32,0,0,0
439307,1642,1165,0,1,54140,32,0,0,0
439345,1642,862,0,1,54156,-1,0,0,0
439346,1642,862,0,12,54156,0,386302,0,0
439347,1642,862,0,1,54156,32,0,0,0
439349,1642,862,2,1,54157,-1,0,0,0
439350,1642,862,0,1,54157,0,386305,0,0
439353,1643,895,2,1,51287,32,0,0,0
439354,1643,895,2,1,51296,32,0,0,0
439355,1643,895,2,1,51297,32,0,0,0
439360,1220,640,0,1,54147,0,386272,65847,0
439361,1220,634,0,1,54147,0,386272,65848,0
439362,1220,634,0,1,54147,32,0,0,0
439365,1,85,0,1,54100,32,0,0,0
439366,0,37,0,1,54102,32,0,0,0
439367,0,37,0,3,54101,4,386144,0,0
439368,1642,1165,0,1,54164,-1,0,0,0
439370,1642,862,2,1,54165,-1,0,0,0
439371,1642,1165,0,1,54165,0,386319,0,0
439383,1643,1161,2,1,54167,32,0,0,0
439385,1642,1165,2,1,54166,32,0,0,0
439390,1220,630,2,1,37963,32,0,0,0
439391,1220,630,2,1,37466,32,0,0,0
439398,1220,634,2,1,38374,32,0,0,0
439400,1220,641,2,1,38748,32,0,0,0
439404,1220,634,2,1,38939,32,0,0,0
439407,1220,634,2,1,39119,32,0,0,0
439413,1220,634,2,1,39998,32,0,0,0
439421,1220,634,2,1,40111,32,0,0,0
439423,1480,701,2,1,0,0,0,0,0
439424,0,31,2,1,53838,0,353024,66968,0
439425,0,31,0,1,53838,1,386346,0,0
439431,1642,864,0,1,54154,32,0,0,0
439432,1642,864,2,1,54170,32,0,0,0
439433,1642,863,0,1,53780,-1,0,0,0
439434,1642,863,0,1,53780,0,386337,0,0
439435,2147,1359,0,1,53780,1,386338,0,0
439436,2147,1359,2,1,53780,2,386339,0,0
439439,1643,942,0,1,54144,-1,0,0,0
439445,530,95,0,1,53735,0,342176,0,0
439447,1642,862,0,1,54174,-1,0,0,0
439448,1642,862,0,1,54172,-1,0,0,0
439452,0,49,2,1,54103,1,386294,0,0
439470,1642,862,0,1,54165,1,386325,0,0
439471,1642,1165,0,1,54165,32,0,0,0
439472,1642,862,2,1,54165,32,0,0,0
439474,1642,1165,0,1,54164,0,386353,0,0
439475,1642,862,2,1,54164,32,0,0,0
439484,1642,1167,2,12,53775,1,352861,0,0
439485,1642,1167,0,1,53775,32,0,0,0
439486,1642,862,0,1,53775,32,0,0,0
439487,1642,1165,0,1,53775,32,0,0,0
439497,1643,895,2,1,54182,32,0,0,0
439499,1643,895,2,1,48354,32,0,0,0
439500,530,122,128,1,53725,0,342148,0,0
439501,530,122,0,1,53725,32,0,0,0
439534,1643,942,2,1,53878,32,0,0,0
439536,1643,896,0,1,54187,32,0,0,0
439538,1643,896,0,1,54190,32,0,0,0
439544,1642,862,0,1,54157,32,0,0,0
439545,1643,895,0,1,54176,-1,0,0,0
439546,1643,895,0,12,54176,0,386467,0,0
439547,1643,895,0,1,54176,1,386469,0,0
439549,1643,895,0,1,54177,-1,0,0,0
439550,1643,895,0,9,54177,0,386441,0,0
439551,1643,895,0,1,54177,32,0,0,0
439553,1643,895,0,1,54175,-1,0,0,0
439554,1643,895,0,1,54175,0,386471,0,0
439555,1643,895,0,1,54175,1,387441,0,0
439569,1642,1165,0,1,53776,32,0,0,0
439570,1642,862,0,1,53776,32,0,0,0
439580,1642,863,0,1,54207,-1,0,0,0
439581,1642,862,0,1,54207,32,0,0,0
439587,1642,863,0,1,54208,-1,0,0,0
439589,1643,1161,0,1,54191,-1,0,0,0
439590,0,49,2,1,54104,0,386362,0,0
439591,0,49,0,1,54104,1,386363,0,0
439592,1642,862,0,1,54192,-1,0,0,0
439593,1643,1161,0,1,54192,0,387123,0,0
439595,1642,863,0,1,54211,-1,0,0,0
439607,0,49,0,3,54104,2,386364,0,0
439611,0,49,0,1,54104,3,386365,0,0
439612,1642,863,0,1,54212,-1,0,0,0
439613,1642,863,0,8,54212,0,386522,0,0
439614,1642,863,0,1,54212,32,0,0,0
439615,1642,863,2,1,54211,0,386503,66658,0
439616,1642,863,2,1,54211,1,386507,66658,0
439617,2129,1333,0,1,54042,-1,0,0,0
439618,1642,863,2,12,54208,0,386486,0,0
439619,1642,863,0,1,54208,32,0,0,0
439623,1642,862,0,1,54193,-1,0,0,0
439624,1642,862,0,1,54193,0,386511,0,0
439625,1642,862,0,1,54193,32,0,0,0
439628,1643,942,0,1,54141,-1,0,0,0
439641,1642,863,0,1,54213,-1,0,0,0
439642,1642,863,2,1,54213,0,386529,0,0
439643,1642,862,0,1,54194,-1,0,0,0
439644,1642,862,256,8,54194,0,386527,0,0
439645,1642,862,0,8,54194,1,386753,0,0
439646,1643,895,2,1,54091,32,0,0,0
439647,1643,895,2,1,54112,32,0,0,0
439650,1643,895,2,1,53874,32,0,0,0
439651,1642,863,0,1,53782,-1,0,0,0
439652,1642,863,0,1,53782,32,0,0,0
439655,1642,862,0,1,54195,-1,0,0,0
439656,1642,862,0,1,54195,32,0,0,0
439661,1,63,0,1,53990,1,385787,0,0
439662,1642,863,0,1,53779,-1,0,0,0
439663,1642,863,0,1,53779,-1,0,0,0
439664,1220,646,0,1,53779,32,0,0,0
439665,1,1,0,1,53779,32,0,0,0
439667,0,49,2,1,54106,1,386562,0,0
439668,0,49,0,1,54106,2,386563,0,0
439671,1642,863,2,1,54224,-1,0,0,0
439672,1642,863,2,1,54224,0,386547,66700,0
439675,1643,895,2,1,54237,32,0,0,0
439676,1642,862,2,1,54196,-1,0,66027,0
439677,1642,862,0,1,54196,-1,0,66026,0
439678,1642,862,0,11,54196,0,386555,0,0
439679,1642,862,0,1,54196,32,0,0,0
439680,0,84,0,1,53849,32,0,0,0
439681,1642,862,2,1,54197,-1,0,66027,0
439682,1642,862,0,1,54197,-1,0,66026,0
439683,1642,862,0,7,54197,0,386549,0,0
439684,1642,862,0,1,54197,32,0,0,0
439686,1643,895,2,1,53704,32,0,0,0
439687,1642,862,0,1,54198,-1,0,0,0
439688,1642,862,0,1,54198,32,0,0,0
439689,1642,862,0,1,54199,-1,0,0,0
439690,1642,862,0,1,54199,0,387179,0,0
439692,2129,1333,0,1,54049,-1,0,0,0
439693,2129,1333,2,12,54049,0,386024,0,0
439694,2129,1333,2,12,54049,1,386342,0,0
439703,2129,1333,0,1,54050,-1,0,0,0
439704,2129,1333,2,1,54050,0,386432,0,0
439712,1642,862,2,1,54243,32,0,0,0
439719,0,51,0,1,54107,-1,0,0,0
439720,0,49,0,1,54107,32,0,0,0
439721,1642,863,2,1,54244,-1,0,0,0
439722,1642,863,0,1,54244,0,386586,0,0
439725,1642,864,2,1,54245,32,0,0,0
439728,1642,864,2,1,54246,32,0,0,0
439729,90,229,2,1,0,0,0,0,0
439731,1643,942,0,1,53712,32,0,0,0
439734,1642,863,2,1,54244,32,0,0,0
439740,1642,863,2,1,54249,-1,0,0,0
439741,1642,863,0,12,54249,0,386635,0,0
439742,1642,862,0,1,54200,-1,0,0,0
439743,1642,862,0,1,54200,0,386579,0,0
439744,1642,862,0,1,54200,1,386580,66172,0
439745,1642,862,0,1,54200,1,386580,66171,0
439746,1642,862,0,1,54200,2,386581,66172,0
439747,1642,862,0,1,54200,2,386581,66171,0
439753,1642,862,0,1,54201,-1,0,0,0
439754,1642,862,0,8,54201,0,386649,0,0
439755,1642,862,0,1,54201,32,0,0,0
439756,0,51,0,1,54108,0,386655,0,0
439757,1642,862,0,1,54202,-1,0,0,0
439758,1642,862,256,12,54202,0,386652,0,0
439759,1642,862,0,1,54202,32,0,0,0
439761,1643,895,2,1,54251,32,0,0,0
439763,1642,863,0,1,54020,32,0,0,0
439764,1642,862,2,1,54017,32,0,0,0
439771,1642,864,0,1,54253,32,0,0,0
439777,1642,864,0,1,54254,32,0,0,0
439780,0,51,0,1,54109,0,386657,0,0
439781,0,51,0,1,54109,32,0,0,0
439782,530,94,0,4,53737,1,374716,0,0
439783,1642,862,0,1,54203,-1,0,0,0
439784,1642,862,0,1,54203,0,386670,0,0
439785,1642,862,0,1,54203,1,386671,0,0
439786,1642,862,0,1,54203,2,386672,66176,0
439787,1642,862,0,1,54203,2,386672,66175,0
439788,1642,862,0,1,54203,3,386673,66176,0
439789,1642,862,0,1,54203,3,386673,66175,0
439790,1642,862,0,1,54203,4,386674,66176,0
439791,1694,841,2,1,0,0,0,0,0
439792,1694,841,2,1,0,0,0,0,0
439793,1694,841,2,1,0,0,0,0,0
439794,90,228,2,1,0,0,0,0,0
439795,1694,841,2,1,0,0,0,0,0
439796,1694,842,2,1,0,0,0,0,0
439797,1694,842,2,1,0,0,0,0,0
439798,1694,842,2,1,0,0,0,0,0
439799,1694,842,2,1,0,0,0,0,0
439800,1694,842,2,1,0,0,0,0,0
439801,1694,842,2,1,0,0,0,0,0
439802,1694,842,2,1,0,0,0,0,0
439803,1694,842,2,1,0,0,0,0,0
439806,1643,895,2,1,54257,32,0,0,0
439810,1642,864,0,1,54014,32,0,0,0
439812,1642,862,0,1,54205,-1,0,0,0
439813,1642,862,0,1,54205,0,386724,0,0
439815,1643,1161,0,1,54206,-1,0,0,0
439816,1642,862,0,1,54206,32,0,0,0
439817,2115,1338,0,1,0,0,0,0,0
439823,1642,864,0,1,54188,32,0,0,0
439828,2115,1338,2,12,0,0,0,0,0
439829,2115,1338,0,1,0,0,0,0,0
439841,2115,1338,0,1,0,0,0,0,0
439846,1643,895,2,1,53726,32,0,0,0
439851,1642,864,0,1,54188,32,0,0,0
439852,1642,862,0,1,54204,-1,0,0,0
439853,1642,862,0,1,54204,0,386701,0,0
439854,1642,862,2,12,54204,2,386711,66189,0
439855,1642,862,0,1,54204,2,386711,66190,0
439856,1642,862,0,1,54204,32,0,0,0
439860,1643,895,0,1,53761,2,352763,0,0
439861,1643,896,0,1,53761,32,0,0,0
439864,1643,942,0,1,54265,-1,0,0,0
439866,1643,942,2,1,54266,32,0,0,0
439867,2115,1338,0,1,0,0,0,0,0
439868,1642,862,0,1,54194,32,0,0,0
439871,1643,896,2,1,51739,32,0,0,0
439876,1642,863,0,1,54269,-1,0,0,0
439877,1642,863,0,4,54269,0,386770,0,0
439878,1642,863,0,1,54270,-1,0,0,0
439879,1642,863,0,1,54270,0,386773,0,0
439880,2115,1338,2,12,0,0,0,0,0
439882,2115,1338,0,1,0,0,0,0,0
439883,2115,1338,0,1,0,0,0,0,0
439884,2115,1338,0,1,0,0,0,0,0
439885,2115,1338,0,1,0,0,0,0,0
439886,2115,1338,0,1,0,0,0,0,0
439887,2115,1338,0,1,0,0,0,0,0
439888,2115,1338,0,1,0,0,0,0,0
439889,2115,1338,0,1,0,0,0,0,0
439890,2115,1338,2,1,0,0,0,0,0
439891,2115,1338,0,1,0,0,0,0,0
439892,2115,1338,0,1,0,0,0,0,0
439893,2115,1338,0,1,0,0,0,0,0
439894,1642,863,0,1,54270,1,386774,0,0
439895,1642,863,0,1,54270,32,0,0,0
439897,1642,863,2,1,54249,32,0,0,0
439899,1642,863,0,1,54269,32,0,0,0
439904,1642,863,0,1,54271,-1,0,0,0
439905,1642,863,0,1,54271,0,386779,0,0
439907,1643,942,2,1,53983,32,0,0,0
439909,1643,942,2,1,54144,1,386541,0,0
439910,1643,942,0,1,54144,32,0,0,0
439911,1642,863,0,1,54271,32,0,0,0
439912,1643,942,0,1,54113,-1,0,0,0
439913,1643,942,2,12,54113,0,386072,0,0
439914,1643,942,0,1,54113,32,0,0,0
439915,1642,863,0,1,54275,-1,0,0,0
439920,1643,896,256,7,54000,2,385867,0,0
439921,1642,862,0,8,54200,3,386582,66172,0
439922,1642,862,0,1,54200,3,386582,66171,0
439923,1642,862,0,1,54200,32,0,0,0
439934,1642,862,0,1,54203,4,386674,66175,0
439935,1642,862,0,1,54203,32,0,0,0
439938,1643,896,2,1,54011,32,0,0,0
439947,1642,863,0,1,54275,0,386788,0,0
439948,1642,863,0,1,54275,1,386792,0,0
439958,1642,864,2,1,54273,32,0,0,0
439961,1642,864,2,1,54272,32,0,0,0
439964,1642,862,2,1,54280,-1,0,0,0
439965,1642,863,2,1,54280,0,386808,0,0
439989,2105,1203,2,1,0,0,0,0,0
439990,2105,1203,2,1,0,0,0,0,0
439991,2105,1203,2,1,0,0,0,0,0
439998,1643,895,2,1,54295,32,0,0,0
440005,1643,942,2,1,54114,-1,0,0,0
440006,1643,942,2,12,54114,0,386074,0,0
440008,1643,942,2,1,54265,1,386749,0,0
440009,1643,942,2,1,54265,2,386750,0,0
440010,1643,942,0,1,54265,32,0,0,0
440011,1642,1165,0,1,54300,-1,0,0,0
440012,1642,1165,0,1,54301,-1,0,0,0
440014,1643,895,2,1,54281,32,0,0,0
440019,1643,1161,0,1,54302,-1,0,0,0
440020,1643,1161,0,1,54302,0,386896,0,0
440021,1643,1161,0,1,54302,32,0,0,0
440031,530,94,0,1,53738,0,342182,0,0
440032,1642,862,2,1,54117,-1,0,0,0
440033,1642,862,2,12,54117,0,386084,0,0
440040,1642,863,0,1,54303,-1,0,0,0
440041,1643,1161,2,1,54303,0,388181,0,0
440052,1642,862,2,1,54162,32,0,0,0
440054,1642,862,2,1,54298,32,0,0,0
440055,1642,863,2,1,54310,-1,0,0,0
440056,1642,863,0,1,54310,-1,0,0,0
440064,1643,942,2,1,54328,32,0,0,0
440065,1643,896,0,1,53998,1,385821,0,0
440066,1642,863,2,1,52158,32,0,66272,0
440068,1642,863,0,1,54312,-1,0,0,0
440069,1642,863,0,1,54312,0,386936,0,0
440070,1642,863,0,1,54312,32,0,0,0
440074,1643,942,2,1,54403,32,0,0,0
440075,1220,646,0,1,53778,0,385329,0,0
440076,1220,646,0,1,53778,1,385330,0,0
440077,1220,646,0,1,53778,2,387097,0,0
440078,1220,646,0,1,53778,3,387098,0,0
440079,1220,646,0,1,53778,32,0,0,0
440082,1643,1161,0,1,54163,-1,0,0,0
440083,1642,863,0,1,54404,-1,0,0,0
440084,1642,863,0,4,54404,0,387092,0,0
440100,1643,895,2,1,54268,32,0,0,0
440101,1642,1165,0,1,54416,-1,0,0,0
440102,2129,1333,2,1,54416,0,387121,0,0
440103,2129,1333,0,1,54416,32,0,0,0
440104,2129,1333,0,1,54050,32,0,0,0
440105,2129,1333,2,1,54047,1,386840,0,0
440106,2129,1333,2,1,54047,2,386842,0,0
440107,2129,1333,0,1,54047,32,0,0,0
440109,2129,1333,0,1,54059,-1,0,0,0
440110,2129,1333,2,1,54059,0,386000,0,0
440111,2129,1333,0,1,54059,32,0,0,0
440112,2129,1333,0,1,54046,-1,0,0,0
440113,2129,1333,2,1,54046,0,385996,0,0
440114,1642,862,2,1,54042,0,386940,0,0
440115,1642,862,2,1,54042,32,0,0,0
440118,1643,1161,0,1,54183,-1,0,0,0
440119,1643,1161,0,1,54183,0,386414,0,0
440120,1643,1161,0,1,54183,1,386415,0,0
440121,1643,1161,0,1,54183,32,0,0,0
440139,1643,895,0,1,52475,32,0,0,0
440140,1642,863,0,1,54412,-1,0,0,0
440141,1642,863,0,1,54412,0,387110,0,0
440142,1642,863,0,12,54412,1,387111,66859,0
440143,1642,863,2,1,54412,1,387111,66867,0
440146,1642,863,2,1,54418,-1,0,0,0
440147,1642,863,0,1,54418,0,387157,0,0
440148,1642,1165,0,1,54419,-1,0,0,0
440149,1642,1165,0,1,53826,0,386886,0,0
440152,1642,1165,0,11,54301,0,386892,0,0
440153,1642,1165,0,1,54301,32,0,0,0
440154,1642,1165,0,11,54300,0,386888,0,0
440156,1642,1165,2,12,54419,0,387128,0,0
440158,1642,863,0,1,54421,-1,0,0,0
440159,1642,863,0,3,54421,0,387164,0,0
440160,530,95,128,1,53736,1,387136,0,0
440161,1642,862,2,1,54174,1,386913,0,0
440162,1642,862,2,1,54174,2,386914,0,0
440163,1642,862,0,1,54174,32,0,0,0
440165,1642,862,0,1,54433,-1,0,0,0
440166,1642,862,2,1,54433,1,387147,0,0
440167,1642,862,2,1,54433,2,387148,0,0
440170,1643,942,2,1,54434,32,0,0,0
440177,1642,863,0,1,54417,-1,0,0,0
440178,1642,863,0,10,54417,0,387159,0,0
440181,1643,942,2,1,54437,32,0,0,0
440185,1642,863,0,1,54417,32,0,0,0
440187,1642,863,0,1,54421,32,0,0,0
440188,1643,942,0,1,54414,32,0,0,0
440189,1642,863,0,1,54441,-1,0,0,0
440190,1642,863,0,1,54441,0,387169,0,0
440217,1642,862,0,1,54118,-1,0,0,0
440218,1642,862,2,12,54118,0,386086,0,0
440219,1642,862,0,1,54118,32,0,0,0
440221,1643,942,2,1,53763,1,385979,0,0
440227,1643,942,2,1,54442,32,0,0,0
440232,1643,1161,0,1,54438,-1,0,0,0
440233,2096,1346,2,1,54438,0,387198,0,0
440234,1642,1165,0,1,54439,-1,0,0,0
440235,2096,1346,2,1,54439,0,387200,0,0
440263,1642,862,0,12,54441,2,387233,66940,0
440264,1642,863,2,1,54441,2,387233,66939,0
440279,1643,1161,2,1,54459,-1,0,0,0
440281,1643,942,2,1,54468,32,0,0,0
440286,1642,863,0,1,54459,32,0,0,0
440291,654,202,0,1,24902,32,0,0,0
440296,1643,895,0,1,54178,-1,0,0,0
440297,1643,895,0,1,54178,32,0,0,0
440299,1220,646,2,1,46333,32,0,0,0
440302,1643,896,2,1,54488,32,0,0,0
440303,0,31,0,1,53835,32,0,0,0
440304,1642,862,2,1,54179,-1,0,0,0
440305,1643,895,0,1,54179,0,387257,0,0
440306,530,122,0,1,54096,32,0,0,0
440308,1642,862,2,1,53852,32,0,0,0
440314,1643,1161,0,1,53888,32,0,0,0
440320,1642,863,2,1,54500,32,0,0,0
440328,1642,863,2,1,54502,32,0,0,0
440339,1642,862,2,1,54498,32,0,0,0
440340,530,95,0,8,53735,2,342272,0,0
440341,530,95,2,1,53735,32,0,0,0
440343,530,95,0,1,53736,1,387136,0,0
440344,530,95,2,1,53736,32,0,0,0
440345,530,94,0,9,53737,2,374717,0,0
440346,530,95,2,1,53737,32,0,0,0
440348,1642,862,2,1,54504,32,0,0,0
440349,530,94,2,1,53738,32,0,0,0
440355,1642,862,2,1,54505,32,0,0,0
440359,1642,862,2,1,54508,32,0,0,0
440360,1643,895,2,1,54167,32,0,0,0
440363,1642,862,2,1,54166,32,0,0,0
440381,1642,862,2,1,54511,32,0,0,0
440382,0,49,0,1,54103,2,387472,0,0
440383,0,49,0,1,54103,3,387473,0,0
440384,0,49,0,1,54103,4,387474,0,0
440386,1642,862,2,1,54513,32,0,0,0
440387,1643,895,2,1,53856,32,0,0,0
440389,1643,895,0,1,53880,32,0,0,0
440391,1643,895,0,1,54175,2,387442,0,0
440392,1643,895,0,1,54175,32,0,0,0
440398,1642,862,0,1,54205,32,0,0,0
440399,1642,862,0,1,54199,32,0,0,0
440411,1643,895,0,1,54518,-1,0,0,0
440414,1643,895,0,1,54519,-1,0,0,0
440415,1643,942,0,1,53765,-1,0,0,0
440416,1643,942,2,1,53765,0,387447,0,0
440419,1642,862,2,1,54522,32,0,0,0
440422,1643,896,2,1,54506,32,0,0,0
440426,1643,896,2,1,54507,32,0,0,0
440431,1642,862,2,1,54523,32,0,0,0
440439,1642,862,2,1,54527,32,0,0,0
440459,1642,863,0,1,54512,32,0,0,0
440471,0,51,0,1,54108,32,0,0,0
440476,1643,896,0,8,53942,1,387521,66521,0
440477,1643,896,2,1,53942,1,387521,66522,0
440497,1643,896,0,9,53942,2,387522,66521,0
440498,1643,896,2,1,53942,2,387522,66522,0
440499,1643,896,2,1,53942,3,387523,66522,0
440507,1642,862,2,1,54537,32,0,0,0
440508,1642,862,2,1,54060,32,0,0,0
440517,1642,863,0,1,54538,32,0,0,0
440519,1642,863,0,1,54539,32,0,0,0
440524,1642,864,0,1,54127,32,0,0,0
440527,0,14,2,1,54540,32,0,0,0
440530,0,14,2,1,54541,32,0,0,0
440533,0,14,2,1,54542,32,0,0,0
440536,0,14,2,1,54543,32,0,0,0
440539,0,14,2,1,54544,32,0,0,0
440542,0,14,2,1,54545,32,0,0,0
440545,0,14,2,1,54546,32,0,0,0
440548,0,14,2,1,54547,32,0,0,0
440551,0,14,2,1,54548,32,0,0,0
440554,0,14,2,1,54549,32,0,0,0
440557,0,14,2,1,54550,32,0,0,0
440560,0,14,2,1,54551,32,0,0,0
440563,0,14,2,1,54552,32,0,0,0
440566,0,14,2,1,54553,32,0,0,0
440568,1643,896,0,1,54004,32,0,0,0
440570,1642,864,2,1,54554,32,0,0,0
