ID,Type,Asset,Modifier_tree_ID,Start_event,Start_asset,Start_timer,Fail_event,Fail_asset,Flags,Eligibility_world_state_ID,Eligibility_world_state_value
116238,7,2940,446611,0,0,0,0,0,32,0,0
116239,7,2941,446606,0,0,0,0,0,32,0,0
116242,7,2941,446606,0,0,0,0,0,32,0,0
116243,7,2942,446619,0,0,0,0,0,32,0,0
116244,7,2942,446619,0,0,0,0,0,32,0,0
116245,7,2943,446623,0,0,0,0,0,32,0,0
116246,7,2943,446623,0,0,0,0,0,32,0,0
116247,7,2944,446613,0,0,0,0,0,32,0,0
116248,7,2944,446613,0,0,0,0,0,32,0,0
116249,7,2945,446882,0,0,0,0,0,32,0,0
116250,7,2945,446882,0,0,0,0,0,32,0,0
116251,7,2946,446615,0,0,0,0,0,32,0,0
116252,7,2946,446615,0,0,0,0,0,32,0,0
116253,7,2947,446617,0,0,0,0,0,32,0,0
116254,7,2947,446617,0,0,0,0,0,32,0,0
116255,7,2948,441193,0,0,0,0,0,32,0,0
116256,7,2948,441193,0,0,0,0,0,32,0,0
116257,7,2937,446604,0,0,0,0,0,32,0,0
116258,7,2937,446604,0,0,0,0,0,32,0,0
116259,7,2938,446609,0,0,0,0,0,32,0,0
116260,7,2938,446609,0,0,0,0,0,32,0,0
116261,7,2940,446611,0,0,0,0,0,32,0,0
116262,7,2940,446611,0,0,0,0,0,32,0,0
116263,7,2941,446606,0,0,0,0,0,32,0,0
116264,7,2941,446606,0,0,0,0,0,32,0,0
116265,7,2942,446619,0,0,0,0,0,32,0,0
116266,7,2942,446619,0,0,0,0,0,32,0,0
116267,7,2943,446623,0,0,0,0,0,32,0,0
116268,7,2943,446623,0,0,0,0,0,32,0,0
116269,7,2944,446613,0,0,0,0,0,32,0,0
116270,7,2944,446613,0,0,0,0,0,32,0,0
116271,7,2945,446882,0,0,0,0,0,32,0,0
116272,7,2945,446882,0,0,0,0,0,32,0,0
116273,7,2946,446615,0,0,0,0,0,32,0,0
116274,7,2946,446615,0,0,0,0,0,32,0,0
116275,7,2947,446617,0,0,0,0,0,32,0,0
116276,7,2947,446617,0,0,0,0,0,32,0,0
116277,7,2948,441193,0,0,0,0,0,32,0,0
116278,7,2948,441193,0,0,0,0,0,32,0,0
116280,7,2937,446604,0,0,0,0,0,32,0,0
116281,7,2937,446604,0,0,0,0,0,32,0,0
116282,7,2938,446609,0,0,0,0,0,32,0,0
116283,7,2938,446609,0,0,0,0,0,32,0,0
116284,7,2940,446611,0,0,0,0,0,32,0,0
116285,7,2940,446611,0,0,0,0,0,32,0,0
116286,7,2941,446606,0,0,0,0,0,32,0,0
116287,7,2941,446606,0,0,0,0,0,32,0,0
116288,7,2942,446619,0,0,0,0,0,32,0,0
116289,7,2942,446619,0,0,0,0,0,32,0,0
116290,7,2943,446623,0,0,0,0,0,32,0,0
116291,7,2943,446623,0,0,0,0,0,32,0,0
116292,7,2944,446613,0,0,0,0,0,32,0,0
116293,7,2944,446613,0,0,0,0,0,32,0,0
116294,7,2945,446882,0,0,0,0,0,32,0,0
116295,7,2945,446882,0,0,0,0,0,32,0,0
116296,7,2946,446615,0,0,0,0,0,32,0,0
116297,7,2946,446615,0,0,0,0,0,32,0,0
116298,7,2947,446617,0,0,0,0,0,32,0,0
116299,7,2947,446617,0,0,0,0,0,32,0,0
116300,7,2948,441193,0,0,0,0,0,32,0,0
116301,7,2948,441193,0,0,0,0,0,32,0,0
116302,7,2937,446604,0,0,0,0,0,32,0,0
116303,7,2937,446604,0,0,0,0,0,32,0,0
116304,7,2938,446609,0,0,0,0,0,32,0,0
116305,7,2938,446609,0,0,0,0,0,32,0,0
116306,7,2940,446611,0,0,0,0,0,32,0,0
116307,7,2942,446619,0,0,0,0,0,32,0,0
116308,7,2942,446619,0,0,0,0,0,32,0,0
116309,7,2943,446623,0,0,0,0,0,32,0,0
116310,7,2943,446623,0,0,0,0,0,32,0,0
116311,7,2944,446613,0,0,0,0,0,32,0,0
116312,7,2944,446613,0,0,0,0,0,32,0,0
116313,7,2945,446882,0,0,0,0,0,32,0,0
116314,7,2945,446882,0,0,0,0,0,32,0,0
116315,7,2946,446615,0,0,0,0,0,32,0,0
116316,7,2946,446615,0,0,0,0,0,32,0,0
116317,7,2947,446617,0,0,0,0,0,32,0,0
116318,7,2947,446617,0,0,0,0,0,32,0,0
116319,7,2948,441193,0,0,0,0,0,32,0,0
116321,7,2948,441193,0,0,0,0,0,32,0,0
116323,7,2948,441193,0,0,0,0,0,32,0,0
116324,7,2948,441193,0,0,0,0,0,32,0,0
116329,28,1259799,0,0,0,0,0,0,32,0,0
116330,28,20580,0,0,0,0,0,0,32,0,0
116403,29,1284041,0,0,0,0,0,0,32,0,0
116404,29,1284041,0,0,0,0,0,0,32,0,0
116517,29,433094,0,0,0,0,0,0,32,0,0
116518,29,433095,0,0,0,0,0,0,32,0,0
116519,29,433096,0,0,0,0,0,0,32,0,0
116520,29,433097,0,0,0,0,0,0,32,0,0
116641,7,2940,446611,0,0,0,0,0,32,0,0
116642,7,2940,446611,0,0,0,0,0,32,0,0
116643,7,2941,446606,0,0,0,0,0,32,0,0
116644,7,2941,446606,0,0,0,0,0,32,0,0
116645,7,2940,446611,0,0,0,0,0,32,0,0
116646,7,2940,446611,0,0,0,0,0,32,0,0
116647,7,2941,446606,0,0,0,0,0,32,0,0
116648,7,2941,446606,0,0,0,0,0,32,0,0
116661,27,98289,455119,0,0,0,0,0,32,0,0
116666,27,98289,455119,0,0,0,0,0,32,0,0
116667,27,98289,455119,0,0,0,0,0,32,0,0
116668,27,98289,455119,0,0,0,0,0,32,0,0
116669,27,98289,455119,0,0,0,0,0,32,0,0
116670,27,98289,455119,0,0,0,0,0,32,0,0
116671,27,98289,455119,0,0,0,0,0,32,0,0
116814,34,33388,0,0,0,0,0,0,32,0,0
116815,34,33388,0,0,0,0,0,0,32,0,0
116816,34,33388,0,0,0,0,0,0,32,0,0
116817,34,33388,0,0,0,0,0,0,32,0,0
116818,34,33388,0,0,0,0,0,0,32,0,0
116819,34,33388,0,0,0,0,0,0,32,0,0
116820,34,33388,0,0,0,0,0,0,32,0,0
116821,34,33388,0,0,0,0,0,0,32,0,0
116822,34,33388,0,0,0,0,0,0,32,0,0
116887,43,5081,0,0,0,0,0,0,0,0,0
116888,43,5084,0,0,0,0,0,0,0,0,0
116889,43,5076,0,0,0,0,0,0,0,0,0
116890,43,5085,0,0,0,0,0,0,0,0,0
116891,43,5074,0,0,0,0,0,0,0,0,0
116892,43,5079,0,0,0,0,0,0,0,0,0
116893,43,5082,0,0,0,0,0,0,0,0,0
116894,43,5086,0,0,0,0,0,0,0,0,0
116895,43,5078,0,0,0,0,0,0,0,0,0
116896,43,5083,0,0,0,0,0,0,0,0,0
116897,43,5075,0,0,0,0,0,0,0,0,0
116898,43,5080,0,0,0,0,0,0,0,0,0
116899,43,4996,0,0,0,0,0,0,0,0,0
116900,43,4995,0,0,0,0,0,0,0,0,0
116901,43,4994,0,0,0,0,0,0,0,0,0
116902,43,4993,0,0,0,0,0,0,0,0,0
116903,43,4992,0,0,0,0,0,0,0,0,0
116904,43,4991,0,0,0,0,0,0,0,0,0
116905,43,4990,0,0,0,0,0,0,0,0,0
116906,43,4989,0,0,0,0,0,0,0,0,0
116907,43,4988,0,0,0,0,0,0,0,0,0
116908,43,5029,0,0,0,0,0,0,0,0,0
116909,43,5031,0,0,0,0,0,0,0,0,0
116910,43,5032,0,0,0,0,0,0,0,0,0
116911,43,5033,0,0,0,0,0,0,0,0,0
116912,43,5034,0,0,0,0,0,0,0,0,0
116913,43,5035,0,0,0,0,0,0,0,0,0
116914,8,63684,0,0,0,0,0,0,0,0,0
116989,36,9472,0,0,0,0,0,0,32,0,0
117287,8,62353,0,0,0,0,0,0,0,0,0
117429,5,0,463169,0,0,0,0,0,0,0,0
117493,27,7461,0,0,0,0,0,0,32,0,0
117543,1,2997,0,0,0,0,0,0,42,0,0
117560,1,2997,464257,0,0,0,0,0,32,0,0
117561,1,2997,464257,0,0,0,0,0,32,0,0
117562,1,2997,464262,0,0,0,0,0,32,0,0
117570,1,2997,464257,0,0,0,0,0,32,0,0
117571,1,2997,464262,0,0,0,0,0,32,0,0
117572,1,2997,464262,0,0,0,0,0,32,0,0
117573,1,2997,464278,0,0,0,0,0,32,0,0
117574,1,2997,464283,0,0,0,0,0,32,0,0
117712,5,0,421988,0,0,0,0,0,512,0,0
117713,5,0,422101,0,0,0,0,0,512,0,0
117714,5,0,427171,0,0,0,0,0,512,0,0
117715,5,0,427173,0,0,0,0,0,512,0,0
117716,5,0,427175,0,0,0,0,0,512,0,0
117717,5,0,427177,0,0,0,0,0,512,0,0
117718,5,0,427179,0,0,0,0,0,512,0,0
117719,5,0,427181,0,0,0,0,0,512,0,0
117720,5,0,427183,0,0,0,0,0,512,0,0
117721,7,2937,0,0,0,0,0,0,512,0,0
117722,7,2938,0,0,0,0,0,0,512,0,0
117723,7,2940,0,0,0,0,0,0,512,0,0
117724,7,2941,0,0,0,0,0,0,512,0,0
117725,7,2945,0,0,0,0,0,0,512,0,0
117726,7,2948,0,0,0,0,0,0,512,0,0
117727,27,84195,0,0,0,0,0,0,544,0,0
117728,8,62053,0,0,0,0,0,0,512,0,0
117729,0,250657,0,0,0,0,0,0,512,0,0
117730,0,260326,0,0,0,0,0,0,512,0,0
117731,0,639,0,0,0,0,0,0,512,0,0
117732,0,3654,0,0,0,0,0,0,512,0,0
117733,78,0,455791,0,0,0,0,0,512,0,0
117734,0,4275,0,0,0,0,0,0,512,0,0
117735,0,246020,0,0,0,0,0,0,512,0,0
117736,0,260274,0,0,0,0,0,0,512,0,0
117737,0,4829,0,0,0,0,0,0,512,0,0
117738,0,7800,0,0,0,0,0,0,512,0,0
117739,0,4421,0,0,0,0,0,0,512,0,0
117740,0,4543,0,0,0,0,0,0,512,0,0
117741,0,6487,0,0,0,0,0,0,512,0,0
117742,0,3975,0,0,0,0,0,0,512,0,0
117743,0,3976,0,0,0,0,0,0,512,0,0
117744,0,258968,0,0,0,0,0,0,512,0,0
117745,0,7358,0,0,0,0,0,0,512,0,0
117746,0,2748,0,0,0,0,0,0,512,0,0
117747,0,7267,0,0,0,0,0,0,512,0,0
117748,0,12201,0,0,0,0,0,0,512,0,0
117749,0,255702,0,0,0,0,0,0,512,0,0
117750,0,5709,0,0,0,0,0,0,512,0,0
117751,0,9019,0,0,0,0,0,0,512,0,0
117752,0,9568,0,0,0,0,0,0,512,0,0
117753,0,10363,0,0,0,0,0,0,512,0,0
117754,0,1853,0,0,0,0,0,0,512,0,0
117755,0,10813,0,0,0,0,0,0,512,0,0
117756,0,10440,0,0,0,0,0,0,512,0,0
117757,0,11492,0,0,0,0,0,0,512,0,0
117758,0,11501,0,0,0,0,0,0,512,0,0
117759,0,11496,0,0,0,0,0,0,512,0,0
117760,0,261809,0,0,0,0,0,0,512,0,0
117761,0,247234,0,0,0,0,0,0,512,0,0
117762,0,249790,0,0,0,0,0,0,512,0,0
117763,0,250076,0,0,0,0,0,0,512,0,0
117764,165,3339,0,0,0,0,0,0,512,0,0
117765,0,257638,0,0,0,0,0,0,512,0,0
117766,0,250070,0,0,0,0,0,0,512,0,0
117767,0,250075,0,0,0,0,0,0,512,0,0
117768,0,250077,0,0,0,0,0,0,512,0,0
117769,0,249787,0,0,0,0,0,0,512,0,0
117770,0,253861,0,0,0,0,0,0,512,0,0
117771,0,250074,0,0,0,0,0,0,512,0,0
117772,0,250082,0,0,0,0,0,0,512,0,0
117773,0,250078,0,0,0,0,0,0,512,0,0
117774,0,250079,0,0,0,0,0,0,512,0,0
117775,0,259912,0,0,0,0,0,0,512,0,0
117776,0,259904,0,0,0,0,0,0,512,0,0
117777,0,259902,0,0,0,0,0,0,512,0,0
117778,0,259907,0,0,0,0,0,0,512,0,0
117779,0,259866,0,0,0,0,0,0,512,0,0
117780,0,259911,0,0,0,0,0,0,512,0,0
117781,0,259867,0,0,0,0,0,0,512,0,0
117782,0,259905,0,0,0,0,0,0,512,0,0
117783,261,3473,0,0,0,0,0,0,512,0,0
117784,243,729,0,0,0,0,0,0,512,0,0
117785,243,730,0,0,0,0,0,0,512,0,0
117786,243,510,0,0,0,0,0,0,512,0,0
117787,243,509,0,0,0,0,0,0,512,0,0
117788,243,889,0,0,0,0,0,0,512,0,0
117789,243,890,0,0,0,0,0,0,512,0,0
117790,243,2798,0,0,0,0,0,0,512,0,0
117791,243,2799,0,0,0,0,0,0,512,0,0
117792,0,10184,0,0,0,0,0,0,512,0,0
117793,27,96915,0,0,0,0,0,0,512,0,0
117794,27,96918,0,0,0,0,0,0,512,0,0
117795,27,96921,0,0,0,0,0,0,512,0,0
117916,27,99068,0,0,0,0,0,0,0,0,0
117917,27,99067,0,0,0,0,0,0,0,0,0
117918,27,99066,0,0,0,0,0,0,0,0,0
117919,27,99065,0,0,0,0,0,0,0,0,0
117920,27,99063,0,0,0,0,0,0,0,0,0
117921,27,99064,0,0,0,0,0,0,0,0,0
117929,76,0,0,0,0,0,0,0,32,0,0
117930,0,10721,0,0,0,0,0,0,32,0,0
117941,0,259913,466385,0,0,0,0,0,32,0,0
118153,34,33388,0,0,0,0,0,0,32,0,0
118154,34,33391,0,0,0,0,0,0,32,0,0
118155,34,33388,0,0,0,0,0,0,32,0,0
118156,34,33391,0,0,0,0,0,0,32,0,0
118157,34,33388,0,0,0,0,0,0,32,0,0
118158,34,33391,0,0,0,0,0,0,32,0,0
118159,34,33388,0,0,0,0,0,0,32,0,0
118160,34,33391,0,0,0,0,0,0,32,0,0
118161,34,33388,0,0,0,0,0,0,32,0,0
118162,34,33391,0,0,0,0,0,0,32,0,0
118163,34,33388,0,0,0,0,0,0,32,0,0
118164,34,33391,0,0,0,0,0,0,32,0,0
118165,34,33388,0,0,0,0,0,0,32,0,0
118166,34,33391,0,0,0,0,0,0,32,0,0
118167,34,33388,0,0,0,0,0,0,32,0,0
118168,34,33391,0,0,0,0,0,0,32,0,0
118169,34,33388,0,0,0,0,0,0,32,0,0
118170,34,33391,0,0,0,0,0,0,32,0,0
