Offset[0],Offset[1],Offset[2],OffsetVariation[0],OffsetVariation[1],OffsetVariation[2],ID,SpellVisualEffectNameID,AttachmentID,PositionerID,Yaw,Pitch,Roll,YawVariation,PitchVariation,RollVariation,Scale,ScaleVariation,StartAnimID,AnimID,EndAnimID,AnimKitID,Flags,LowDefModelAttachID,StartDelay,Field_1_15_4_56400_021,ParentSpellVisualKitID
0,0,0,0,0,0,293538,249,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25610
0,0,0,0,0,0,293539,3056,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25611
0,0,0,0,0,0,293542,12593,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25617
0,0,0,0,0,0,293543,9799,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25619
0,0,0,0,0,0,293544,5204,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25622
0,0,0,0,0,0,293546,277,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25628
0,0,0,0,0,0,293547,277,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25628
0,0,0,0,0,0,293548,8665,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25629
0,0,0,0,0,0,293549,8665,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25629
0,0,0,0,0,0,293550,8667,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25629
0,0,0,0,0,0,293551,8667,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25629
0,0,0,0,0,0,293552,502,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25630
0,0,0,0,0,0,293554,8669,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25634
0,0,0,0,0,0,293555,12288,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25636
0,0,0,0,0,0,293556,73,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25640
0,0,0,0,0,0,293557,73,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25640
0,0,0,0,0,0,293558,5071,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25643
0,0,0,0,0,0,293559,4782,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25643
0,0,0,0,0,0,293560,11379,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25643
0,0,0,0,0,0,293561,4009,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25644
0,0,0,0,0,0,293562,623,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25645
0,0,0,0,0,0,293563,623,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25645
0,0,0,0,0,0,293564,3189,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25645
0,0,0,0,0,0,293565,1054,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25647
0,0,0,0,0,0,293566,10219,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25648
0,0,0,0,0,0,293567,12306,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25651
0,0,0,0,0,0,293568,12306,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25652
0,0,0,0,0,0,293569,12308,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25653
0,0,0,0,0,0,293570,11148,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25658
0,0,0,0,0,0,293571,127,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25659
0,0,0,0,0,0,293572,127,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25659
0,0,0,0,0,0,293573,11163,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25662
0,0,0,0,0,0,293574,623,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25663
0,0,0,0,0,0,293575,623,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25663
0,0,0,0,0,0,293576,282,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25670
0,0,0,0,0,0,293577,6274,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25670
0,0,0,0,0,0,293578,4009,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25671
0,0,0,0,0,0,293579,216,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25672
0,0,0,0,0,0,293580,12580,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25673
0,0,0,0,0,0,293581,12580,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25673
0,0,0,0,0,0,293582,12577,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25673
0,0,0,0,0,0,293583,11906,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25681
0,0,0,0,0,0,293584,8764,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25682
0,0,0,0,0,0,293585,12324,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25683
0,0,0,0,0,0,293586,7458,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25684
0,0,0,0,0,0,293587,3657,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25684
0,0,0,0,0,0,293588,417,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25685
0,0,0,0,0,0,293589,1785,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25685
0,0,0,0,0,0,293590,10897,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25697
0,0,0,0,0,0,293591,7552,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25698
0,0,0,0,0,0,293592,11067,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25699
0,0,0,0,0,0,293593,86,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25702
0,0,0,0,0,0,293594,10441,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25704
0,0,0,0,0,0,293595,3388,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25707
0,0,0,0,0,0,293596,7883,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25708
0,0,0,0,0,0,293597,9118,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25709
0,0,0,0,0,0,293598,9799,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25711
0,0,0,0,0,0,293600,9799,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25712
0,0,0,0,0,0,293601,9799,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25712
0,0,0,0,0,0,293602,623,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25715
0,0,0,0,0,0,293603,623,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25715
0,0,0,0,0,0,293604,814,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25715
0,0,0,0,0,0,293605,12088,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25716
0,0,0,0,0,0,293606,12089,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25717
0,0,0,0,0,0,293607,3781,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25718
0,0,0,0,0,0,293608,94,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25724
0,0,0,0,0,0,293609,94,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25724
0,0,0,0,0,0,293610,12354,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25725
0,0,0,0,0,0,293611,287,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25731
0,0,0,0,0,0,293612,8418,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25732
0,0,0,0,0,0,293613,4246,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25738
0,0,0,0,0,0,293614,5883,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25738
0,0,0,0,0,0,293615,4246,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25738
0,0,0,0,0,0,293616,5883,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25738
0,0,0,0,0,0,293617,12359,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25740
0,0,0,0,0,0,293618,9048,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25749
0,0,0,0,0,0,293619,3164,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25750
0,0,0,0,0,0,293620,6206,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25751
0,0,0,0,0,0,293622,526,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25753
0,0,0,0,0,0,293624,10897,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25756
0,0,0,0,0,0,293625,4838,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25757
0,0,0,0,0,0,293626,12320,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25766
0,0,0,0,0,0,293627,12320,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25766
0,0,0,0,0,0,293629,7604,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25769
0,0,0,0,0,0,293630,4185,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25773
0,0,0,0,0,0,293631,50,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25774
0,0,0,0,0,0,293632,12378,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25776
0,0,0,0,0,0,293633,12378,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25776
0,0,0,0,0,0,293634,5850,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25778
0,0,0,0,0,0,293635,5748,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25783
0,0,0,0,0,0,293636,12382,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25784
0,0,0,0,0,0,293637,9894,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25785
0,0,0,0,0,0,293638,9894,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25785
0,0,0,0,0,0,293639,12381,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25789
0,0,0,0,0,0,293640,99,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25789
0,0,0,0,0,0,293641,1442,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25792
0,0,0,0,0,0,293642,6341,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25794
0,0,0,0,0,0,293643,13679,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25804
0,0,0,0,0,0,293644,13669,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25804
0,0,0,0,0,0,293645,11933,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25808
0,0,0,0,0,0,293646,9662,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25813
0,0,0,0,0,0,293647,9662,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25813
0,0,0,0,0,0,293648,4559,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25814
0,0,0,0,0,0,293649,4559,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25814
0,0,0,0,0,0,293650,12390,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25815
0,0,0,0,0,0,293651,4559,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25815
0,0,0,0,0,0,293652,11635,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25819
0,0,0,0,0,0,293654,54,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25821
0,0,0,0,0,0,293655,12397,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25822
0,0,0,0,0,0,293656,7205,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25823
0,0,0,0,0,0,293657,6870,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25823
0,0,0,0,0,0,293658,8672,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25824
0,0,0,0,0,0,293659,12420,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25828
0,0,0,0,0,0,293660,11142,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25829
0,0,0,0,0,0,293661,11142,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25829
0,0,0,0,0,0,293662,12421,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25829
0,0,0,0,0,0,293663,12422,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25830
0,0,0,0,0,0,293664,12402,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25831
0,0,0,0,0,0,293665,381,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25832
0,0,0,0,0,0,293666,8916,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25834
0,0,0,0,0,0,293667,12410,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25836
0,0,0,0,0,0,293668,4714,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25840
0,0,0,0,0,0,293669,12281,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25842
0,0,0,0,0,0,293670,11296,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25846
0,0,0,0,0,0,293671,11297,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25846
0,0,0,0,0,0,293672,11163,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25847
0,0,0,0,0,0,293673,11295,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25848
0,0,0,0,0,0,293674,9208,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25850
0,0,0,0,0,0,293675,12202,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25853
0,0,0,0,0,0,293676,6182,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25854
0,0,0,0,0,0,293677,3622,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25855
0,0,0,0,0,0,293678,11038,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25857
0,0,0,0,0,0,293679,11038,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25857
0,0,0,0,0,0,293680,11166,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25858
0,0,0,0,0,0,293681,6587,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25859
0,0,0,0,0,0,293682,11778,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25860
0,0,0,0,0,0,293683,11777,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25860
0,0,0,0,0,0,293684,6587,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25861
0,0,0,0,0,0,293685,12426,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25866
0,0,0,0,0,0,293686,12427,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25867
0,0,0,0,0,0,293687,7688,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25870
0,0,0,0,0,0,293688,12431,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25873
0,0,0,0,0,0,293689,361,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25874
0,0,0,0,0,0,293690,12434,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25880
0,0,0,0,0,0,293691,70,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25881
0,0,0,0,0,0,293692,12441,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25886
0,0,0,0,0,0,293693,12441,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25886
0,0,0,0,0,0,293694,12443,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25886
0,0,0,0,0,0,293695,12446,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25887
0,0,0,0,0,0,293696,12446,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25888
0,0,0,0,0,0,293697,8670,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25893
0,0,0,0,0,0,293698,720,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25896
0,0,0,0,0,0,293699,5426,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25903
0,0,0,0,0,0,293700,2864,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25903
0,0,0,0,0,0,293701,9429,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25904
0,0,0,0,0,0,293702,9429,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25904
0,0,0,0,0,0,293703,70,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25904
0,0,0,0,0,0,293704,12462,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25905
0,0,0,0,0,0,293705,12464,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25907
0,0,0,0,0,0,293706,12466,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25908
0,0,0,0,0,0,293707,12466,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25909
0,0,0,0,0,0,293708,3213,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25913
0,0,0,0,0,0,293709,7431,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25922
0,0,0,0,0,0,293710,11660,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25934
0,0,0,0,0,0,293711,2223,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25935
0,0,0,0,0,0,293712,453,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25935
0,0,0,0,0,0,293713,17,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25937
0,0,0,0,0,0,293714,17,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25937
0,0,0,0,0,0,293715,4767,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25937
0,0,0,0,0,0,293718,8757,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25949
0,0,0,0,0,0,293719,8757,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25949
0,0,0,0,0,0,293720,8756,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25950
0,0,0,0,0,0,293721,8756,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25950
0,0,0,0,0,0,293722,297,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25951
0,0,0,0,0,0,293723,89,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25952
0,0,0,0,0,0,293724,3741,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25953
0,0,0,0,0,0,293725,3741,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25953
0,0,0,0,0,0,293726,3741,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25953
0,0,0,0,0,0,293727,297,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25953
0,0,0,0,0,0,293728,252,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25953
0,0,0,0,0,0,293729,9870,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25954
0,0,0,0,0,0,293730,9870,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25954
0,0,0,0,0,0,293731,11821,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25955
0,0,0,0,0,0,293732,11821,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25955
0,0,0,0,0,0,293733,4155,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25956
0,0,0,0,0,0,293734,7145,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25957
0,0,0,0,0,0,293735,12484,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25958
0,0,0,0,0,0,293736,7636,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25959
0,0,0,0,0,0,293737,73,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25960
0,0,0,0,0,0,293738,73,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25960
0,0,0,0,0,0,293739,12362,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25961
0,0,0,0,0,0,293740,12485,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25962
0,0,0,0,0,0,293741,12488,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25966
0,0,0,0,0,0,293742,12488,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25966
0,0,0,0,0,0,293743,146,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25967
0,0,0,0,0,0,293744,146,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25967
0,0,0,0,0,0,293745,12489,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25968
0,0,0,0,0,0,293746,8405,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25971
0,0,0,0,0,0,293747,12493,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25972
0,0,0,0,0,0,293748,12495,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25972
0,0,0,0,0,0,293749,11543,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25973
0,0,0,0,0,0,293750,11544,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25973
0,0,0,0,0,0,293751,12493,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25974
0,0,0,0,0,0,293752,12494,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25975
0,0,0,0,0,0,293753,12494,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25975
0,0,0,0,0,0,293754,12495,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25976
0,0,0,0,0,0,293755,7931,17,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25982
0,0,0,0,0,0,293756,5406,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25982
0,0,0,0,0,0,293757,146,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25984
0,0,0,0,0,0,293758,146,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25984
0,0,0,0,0,0,293759,4363,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25991
0,0,0,0,0,0,293760,11114,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25992
0,0,0,0,0,0,293761,11114,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25992
0,0,0,0,0,0,293762,11114,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25993
0,0,0,0,0,0,293763,11114,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25993
0,0,0,0,0,0,293764,8968,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25993
0,0,0,0,0,0,293765,4268,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25995
0,0,0,0,0,0,293766,9894,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25997
0,0,0,0,0,0,293767,9894,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25997
0,0,0,0,0,0,293768,2122,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,25997
0,0,0,0,0,0,293769,266,20,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,26014
0,0,0,0,0,0,293770,12543,22,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,26015
0,0,0,0,0,0,293771,12543,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,26015
0,0,0,0,0,0,293772,12518,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,26024
0,0,0,0,0,0,293773,4255,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,26026
0,0,0,0,0,0,293774,12515,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,26027
0,0,0,0,0,0,293775,12522,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,26028
0,0,0,0,0,0,293776,428,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,26030
0,0,0,0,0,0,293777,10644,19,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,26036
0,0,0,0,0,0,293778,10638,34,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,4,0,0,0,26036
