ID,PlayerConditionID,Field_10_0_0_45141_000,CreatureDifficultyID
97628,0,2,5326
97629,0,0,5349
97630,0,3,5349
97631,0,0,5350
97632,0,0,456
97633,0,2,456
97634,0,0,15754
97635,0,0,15757
97636,0,0,5186
97637,0,0,5829
97638,0,3,5829
97639,0,0,9023
97640,0,2,9023
97641,0,0,4841
97642,0,3,4841
97643,0,0,623
97644,0,2,623
97645,0,0,6231
97646,0,0,3438
97647,0,2,3438
97648,0,0,15751
97649,0,0,15813
97650,0,0,14323
97651,0,0,14342
97652,0,2,14342
97653,0,0,14343
97654,0,0,1015
97655,0,3,1015
97656,0,0,1023
97657,0,3,1023
97658,0,0,13546
97659,0,2,13546
97660,0,0,13547
97661,0,2,13547
97662,0,0,13552
97663,0,2,13552
97664,0,0,13602
97665,0,3,13602
97666,0,0,12127
97667,0,2,12127
97668,0,0,4798
97669,0,2,4798
97670,0,0,4822
97671,0,0,4830
97672,0,3,4830
97673,0,0,4831
97674,0,2,4831
97675,0,0,1656
97676,0,2,1656
97677,0,0,1657
97678,0,2,1657
97679,0,0,787
97680,0,2,787
97681,0,0,7873
97682,0,2,7873
97683,0,0,15753
97684,0,0,707
97685,0,2,707
97686,0,0,7079
97687,0,0,5761
97688,0,0,5268
97689,0,3,5268
97690,0,0,14890
97691,0,3,14890
97692,0,0,1180
97693,0,2,1180
97694,0,0,16059
97695,0,0,16060
97696,0,0,16020
97697,0,0,16061
97698,0,0,1491
97699,0,2,1491
97700,0,0,121
97701,0,2,121
97702,0,0,550
97703,0,2,550
97704,0,0,589
97705,0,2,589
97706,0,0,13557
97707,0,2,13557
97708,0,0,11476
97709,0,0,14283
97710,0,0,14284
97711,0,0,14285
97712,0,0,14019
97713,0,3,14019
97714,0,0,14276
97715,0,2,14276
97716,0,0,13777
97717,0,2,13777
97718,0,0,14530
97719,0,0,14531
97720,0,0,14532
97721,0,0,14536
97722,0,0,6487
97723,0,2,6487
97724,0,0,649
97725,0,2,649
97726,0,0,4842
97727,0,2,4842
97728,0,0,10584
97729,0,2,10584
97730,0,0,10596
97731,0,0,5362
97732,0,2,5362
97733,0,0,9031
97734,0,0,9044
97735,0,2,9044
97736,0,0,9045
97737,0,2,9045
97738,0,0,650
97739,0,2,650
97740,0,0,6500
97741,0,3,6500
97742,0,0,6523
97743,0,2,6523
97744,0,0,6527
97745,0,0,5305
97746,0,3,5305
97747,0,0,10493
97748,0,2,10493
97749,0,0,3459
97750,0,2,3459
97751,0,0,3460
97752,0,0,7109
97753,0,2,7109
97754,0,0,910
97755,0,2,910
97756,0,0,1557
97757,0,3,1557
97758,0,0,2963
97759,0,2,2963
97760,0,0,2964
97761,0,2,2964
97762,0,0,15240
97763,0,0,1502
97764,0,2,1502
97765,0,0,1505
97766,0,0,2266
97767,0,2,2266
97768,0,0,3859
97769,0,3,3859
97770,0,0,3860
97771,0,3,3860
97772,0,0,5240
97773,0,2,5240
97774,0,0,6138
97775,0,2,6138
97776,0,0,16505
97777,0,0,4250
97778,0,3,4250
97779,0,0,8319
97780,0,3,8319
97781,0,0,7023
97782,0,0,14308
97783,0,3,14308
97784,0,0,14400
97785,0,0,13517
97786,0,2,13517
97787,0,0,684
97788,0,3,684
97789,0,0,6866
97790,0,2,6866
97791,0,0,6909
97792,0,2,6909
97793,0,0,8409
97794,0,2,8409
97795,0,0,4633
97796,0,2,4633
97797,0,0,13446
97798,0,2,13446
97799,0,0,13447
97800,0,2,13447
97801,0,0,3528
97802,0,2,3528
97803,0,0,13356
97804,0,2,13356
97805,0,0,13357
97806,0,2,13357
97807,0,0,13358
97808,0,2,13358
97809,0,0,13776
97810,0,0,4854
97811,0,2,4854
97812,0,0,501
97813,0,2,501
97814,0,0,15808
97817,0,0,10040
97818,0,0,13081
97819,0,2,13081
97820,0,0,9604
97821,0,2,9604
97822,0,0,9680
97823,0,2,9680
97824,0,0,7110
97825,0,2,7110
97826,0,0,7206
97827,0,0,16156
97828,0,0,4807
97829,0,2,4807
97830,0,0,939
97831,0,2,939
97832,0,0,94
97833,0,2,94
97834,0,0,940
97835,0,2,940
97836,0,0,1561
97837,0,2,1561
97838,0,0,2066
97839,0,2,2066
97840,0,0,4021
97841,0,2,4021
97842,0,0,6168
97843,0,2,6168
97844,0,0,6190
97845,0,2,6190
97846,0,0,6194
97847,0,2,6194
97848,0,0,13336
97849,0,2,13336
97850,0,0,13416
97853,0,0,1785
97854,0,2,1785
97855,0,0,1801
97856,0,0,1805
97857,0,2,1805
97858,0,0,3752
97859,0,2,3752
97860,0,0,3762
97861,0,2,3762
97862,0,0,3763
97863,0,2,3763
97864,0,0,5367
97865,0,0,568
97866,0,2,568
97867,0,0,5717
97868,0,2,5717
97869,0,0,7459
97870,0,3,7459
97871,0,0,8562
97872,0,2,8562
97873,0,0,8580
97874,0,2,8580
97875,0,0,4634
97876,0,2,4634
97877,0,0,4659
97878,0,2,4659
97879,0,0,4660
97880,0,3,4660
97881,0,0,9016
97882,0,0,9025
97883,0,0,881
97884,0,2,881
97885,0,0,10078
97886,0,0,9236
97887,0,2,9236
97888,0,0,9269
97889,0,2,9269
97890,0,0,9443
97891,0,2,9443
97892,0,0,9447
97893,0,2,9447
97894,0,0,3839
97895,0,0,3850
97896,0,2,3850
97897,0,0,3852
97898,0,3,3852
97899,0,0,1353
97900,0,3,1353
97901,0,0,14533
97902,0,0,2149
97903,0,2,2149
97904,0,0,5261
97905,0,2,5261
97906,0,0,4845
97907,0,2,4845
97908,0,0,6584
97909,0,3,6584
97910,0,0,6585
97911,0,3,6585
97912,0,0,6650
97913,0,2,6650
97914,0,0,15954
97915,0,0,1827
97916,0,2,1827
97917,0,0,1833
97918,0,2,1833
97919,0,0,1839
97920,0,2,1839
97921,0,0,10806
97922,0,3,10806
97923,0,0,10808
97924,0,2,10808
97925,0,0,10809
97926,0,0,12460
97927,0,3,12460
97928,0,0,4005
97929,0,0,4097
97930,0,2,4097
97931,0,0,2989
97932,0,2,2989
97933,0,0,30
97934,0,0,1157
97935,0,2,1157
97936,0,0,11581
97937,0,2,11581
97938,0,0,11583
97939,0,3,11583
97940,0,0,11603
97941,0,2,11603
97942,0,0,11606
97943,0,2,11606
97944,0,0,13150
97945,0,2,13150
97946,0,0,13176
97947,0,2,13176
97948,0,0,2268
97949,0,2,2268
97950,0,0,5238
97951,0,2,5238
97952,0,0,5308
97953,0,3,5308
97954,0,0,12474
97955,0,3,12474
97956,0,0,13537
97957,0,2,13537
97958,0,0,13959
97959,0,3,13959
97960,0,0,14229
97961,0,2,14229
97962,0,0,11665
97963,0,3,5058
97964,0,0,13196
97965,0,0,6520
97966,0,0,6560
97967,0,0,2248
97968,0,3,2248
97969,0,0,14221
97970,0,2,14221
97971,0,0,14222
97972,0,3,14222
97973,0,0,7727
97974,0,2,7727
97975,0,0,13616
97976,0,0,8497
97977,0,3,8497
97978,0,0,8503
97979,0,2,8503
97980,0,0,14693
97981,0,0,14016
97982,0,2,14016
97983,0,0,13285
97984,0,0,6556
97985,0,2,6556
97986,0,0,15953
97987,0,0,8906
97988,0,0,8909
97989,0,0,676
97990,0,2,676
97991,0,0,3530
97992,0,2,3530
97993,0,0,9523
97994,0,2,9523
97995,0,0,9541
97996,0,2,9541
97997,0,0,3051
97998,0,2,3051
97999,0,0,1060
98000,0,2,1060
98001,0,0,15369
98002,0,0,14834
98003,0,0,13279
98004,0,0,13298
98005,0,2,13298
98006,0,0,13299
98007,0,2,13299
98008,0,0,12259
98009,0,0,12261
98010,0,2,12261
98011,0,0,15262
98012,0,3,8668
98013,0,0,2368
98014,0,2,2368
98015,0,0,2387
98016,0,2,2387
98017,0,0,15543
98018,0,0,15544
98019,0,0,187057
98020,0,3,187057
112910,0,0,208020
112914,0,0,208067
112916,0,0,208071
112917,0,0,208072
112918,0,2,208072
112919,0,0,208073
112920,0,2,208073
112921,0,0,208074
112922,0,2,208074
112923,0,0,208075
112924,0,2,208075
112925,0,0,208076
112926,0,2,208076
112927,0,0,208077
112928,0,0,208077
112929,0,0,208078
112930,0,2,208078
112931,0,0,208079
112932,0,2,208079
112933,0,0,208080
112934,0,2,208080
112935,0,0,208081
112936,0,2,208081
112937,0,0,208082
112938,0,2,208082
112942,0,0,208102
112943,0,0,208103
112944,0,2,208103
112945,0,0,208104
112946,0,0,208105
112947,0,2,208105
112948,0,0,208106
112949,0,2,208106
112950,0,0,208107
112951,0,2,208107
112952,0,0,208108
112953,0,2,208108
112954,0,0,208109
112955,0,2,208109
112956,0,0,208111
112957,0,0,208112
112958,0,0,208114
112959,0,0,208115
112960,0,2,208115
112961,0,0,208116
112962,0,2,208116
112963,0,0,208117
112964,0,0,208118
112965,0,2,208118
112966,0,0,208119
112967,0,0,208120
112968,0,0,208123
112969,0,2,208123
112970,0,0,208124
112971,0,2,208124
112972,0,0,208127
112973,0,0,208128
112974,0,2,208128
112975,0,0,208129
112976,0,2,208129
112977,0,0,208130
112978,0,0,208131
112979,0,2,208131
112980,0,0,208132
112981,0,2,208132
112982,0,0,208133
112983,0,0,208134
112984,0,0,208135
112985,0,0,208136
112986,0,2,208136
112987,0,0,208137
112988,0,2,208137
112989,0,0,208138
112990,0,2,208138
112991,0,0,208139
112992,0,0,208140
112993,0,0,208144
112994,0,0,208145
112995,0,2,208145
112996,0,0,208146
112997,0,0,208147
112998,0,2,208147
112999,0,0,208150
113000,0,0,208151
113001,0,2,208151
113002,0,0,208152
113003,0,0,208154
113004,0,2,208154
113005,0,0,208156
113006,0,2,208156
113007,0,0,208157
113008,0,2,208157
113014,0,0,208193
113015,0,3,208193
113016,0,0,208194
113017,0,3,208194
113018,0,0,208195
113019,0,3,208195
113020,0,0,208196
113021,0,3,208196
113022,0,0,208197
113023,0,3,208197
113024,0,0,208199
113025,0,0,208200
113026,0,0,208201
113027,0,2,208201
113028,0,0,208202
113029,0,2,208202
113030,0,0,208203
113031,0,2,208203
113032,0,0,208204
113033,0,2,208204
113034,0,0,208205
113035,0,0,208206
113036,0,0,208207
113037,0,0,208208
113038,0,0,208209
113039,0,0,208210
113040,0,0,208211
113041,0,0,208212
113042,0,0,208213
113043,0,0,208214
113044,0,0,208215
113045,0,0,208216
113046,0,0,208217
113047,0,0,208218
113048,0,0,208219
113049,0,0,208220
113050,0,2,208220
113051,0,0,208221
113052,0,2,208221
113053,0,0,208222
113054,0,2,208222
113055,0,0,208223
113056,0,2,208223
113057,0,0,208224
113058,0,2,208224
113059,0,0,208225
113060,0,0,208226
113061,0,0,208227
113062,0,0,208228
113119,0,0,208323
113120,0,2,208323
113144,0,0,208387
113145,0,0,208388
113146,0,0,208392
113151,0,0,208404
113152,0,3,208404
113154,0,0,208414
113155,0,0,208430
113156,0,0,208431
113157,0,0,208432
113158,0,0,208436
113159,0,0,208441
113160,0,0,208442
113366,0,0,208453
113367,0,3,208453
113740,0,0,209072
113777,0,0,209200
113778,0,3,209200
113799,0,0,209311
113800,0,2,209311
113801,0,0,209312
113802,0,2,209312
113803,0,0,209313
113804,0,0,209314
113805,0,2,209314
113806,0,0,209315
113807,0,2,209315
113808,0,0,209316
113809,0,2,209316
113810,0,0,209317
113811,0,2,209317
113812,0,0,209318
113813,0,2,209318
113814,0,0,209319
113815,0,0,209320
113816,0,2,209320
113817,0,0,209321
113818,0,2,209321
113819,0,0,209322
113820,0,3,209322
113821,0,0,209323
113822,0,3,209323
113823,0,0,209324
113824,0,3,209324
113825,0,0,209325
113826,0,2,209325
113827,0,0,209326
113828,0,3,209326
113829,0,0,209327
113830,0,3,209327
113831,0,0,209328
113832,0,3,209328
113833,0,0,209329
113834,0,3,209329
113835,0,0,209330
113836,0,3,209330
113837,0,0,209331
113838,0,3,209331
113839,0,0,209332
113840,0,3,209332
113841,0,0,209333
113842,0,2,209333
113843,0,0,209334
113844,0,0,209335
113845,0,3,209335
113846,0,0,209336
113847,0,2,209336
114040,0,0,209478
114041,0,2,209478
114042,0,0,209479
114043,0,2,209479
114079,0,0,209565
114177,0,0,209713
114319,0,0,209814
114320,0,3,209814
114383,0,0,209863
114384,0,3,209863
114694,0,0,209939
114695,0,0,209940
114696,0,3,209940
114697,0,0,209941
114698,0,3,209941
114915,0,0,210173
114949,0,0,210354
114950,0,3,210354
115051,0,0,210953
115059,0,0,211031
115060,0,0,211032
115061,0,0,211033
115062,0,0,211034
115063,0,0,211036
115064,0,0,211037
115065,0,0,211038
115066,0,0,211039
115067,0,3,211039
115068,0,0,211040
115069,0,0,211041
115070,0,0,211043
115071,0,0,211046
115072,0,0,211048
115073,0,0,211050
115074,0,0,211051
115075,0,0,211055
115076,0,0,211056
115077,0,0,211057
115078,0,0,211058
115079,0,0,211059
115080,0,0,211060
115081,0,0,211061
115082,0,0,211062
115083,0,0,211063
115084,0,0,211064
115085,0,0,211065
115086,0,0,211066
115087,0,0,211067
115088,0,0,211068
115089,0,0,211069
115090,0,0,211071
115091,0,2,211071
115092,0,0,211072
115093,0,2,211072
115094,0,0,211073
115095,0,2,211073
115096,0,0,211074
115097,0,2,211074
115098,0,0,211075
115099,0,2,211075
115100,0,0,211076
115101,0,0,211077
115102,0,2,211077
115103,0,0,211078
115104,0,2,211078
115105,0,0,211079
115106,0,2,211079
115107,0,0,211083
115108,0,0,211084
115109,0,0,211085
115110,0,2,211085
115111,0,0,211086
115112,0,2,211086
115113,0,0,211087
115114,0,2,211087
115115,0,0,211088
115116,0,2,211088
115117,0,0,211089
115118,0,2,211089
115119,0,0,211090
115120,0,0,211091
115121,0,0,211093
115122,0,2,211093
115123,0,0,211094
115124,0,0,211095
115125,0,0,211096
115126,0,2,211096
115127,0,0,211097
115128,0,0,211098
115129,0,2,211098
115130,0,0,211099
115131,0,2,211099
115132,0,0,211100
115133,0,2,211100
115134,0,0,211101
115135,0,2,211101
115136,0,0,211102
115137,0,2,211102
115138,0,0,211103
115139,0,2,211103
115140,0,0,211104
115141,0,2,211104
115142,0,0,211105
115143,0,2,211105
115144,0,0,211106
115145,0,2,211106
115201,0,0,211274
115202,0,0,211275
115208,0,0,211328
115209,0,3,211328
115210,0,0,211329
115211,0,3,211329
115212,0,0,211330
115213,0,3,211330
115214,0,0,211331
115215,0,3,211331
115216,0,0,211333
115217,0,3,211333
115218,0,0,211334
115219,0,2,211334
115220,0,0,211336
115221,0,0,211337
115222,0,3,211337
115223,0,0,211338
115224,0,3,211338
115225,0,0,211339
115226,0,3,211339
115227,0,0,211340
115228,0,0,211341
115229,0,0,211342
115230,0,0,211344
115231,0,2,211344
115232,0,0,211345
115233,0,2,211345
115234,0,0,211346
115235,0,2,211346
115236,0,0,211347
115237,0,2,211347
115238,0,0,211348
115239,0,2,211348
115240,0,0,211349
115241,0,2,211349
115242,0,0,211350
115243,0,2,211350
115244,0,0,211351
115245,0,2,211351
115246,0,0,211352
115247,0,2,211352
115248,0,0,211353
115249,0,0,211354
115250,0,0,211355
115251,0,2,211355
115252,0,0,211356
115253,0,0,211357
115254,0,3,211357
115280,0,0,213675
115370,0,0,214308
115371,0,0,214309
115372,0,0,214313
115373,0,0,214314
115374,0,0,214315
115376,0,0,214319
115382,0,0,214332
115383,0,0,214333
115384,0,0,214335
115401,0,0,214392
115402,0,0,214393
115403,0,0,214396
115404,0,0,214397
115448,0,0,16037
115449,0,0,16036
115450,0,0,16297
115451,0,0,16057
115452,0,0,16056
115453,0,0,16236
115454,0,0,16146
115455,0,0,16861
115457,0,0,16375
115458,0,0,16024
115459,0,0,16029
115464,0,0,214666
142326,0,0,222821
142327,0,0,222823
159399,0,0,230335
159400,0,3,230335
159581,0,0,230729
159582,0,2,230729
159596,0,0,230673
159851,0,0,231313
160297,0,0,231758
160298,0,2,231758
160299,0,0,231759
160300,0,2,231759
160301,0,0,231760
160302,0,3,231760
161427,0,0,233168
161428,0,2,233168
161491,0,5,233170
161829,0,0,233753
161830,0,2,233753
161985,0,0,234037
161986,0,2,234037
162005,0,5,234053
162006,0,0,234056
162007,0,2,234056
162018,0,0,234076
162019,0,2,234076
162020,0,0,234077
162021,0,2,234077
162022,0,0,234078
162023,0,2,234078
162543,0,5,234558
162544,0,3,234558
162664,0,5,234878
162665,0,2,234878
162671,0,0,234924
162672,0,2,234924
164713,0,0,236585
164714,0,2,236585
164955,0,0,236744
164956,0,2,236744
164962,0,5,235456
165200,0,0,237304
165201,0,2,237304
165207,0,0,237357
165208,0,3,237357
165226,0,5,237413
165227,0,2,237413
165238,0,0,237429
165239,0,2,237429
165259,0,5,1544
165260,0,5,1545
165261,0,5,1543
165262,0,5,1541
165263,0,5,237429
165264,0,0,237508
165326,0,5,1553
165327,0,5,1554
165328,0,5,1548
165329,0,5,1549
165330,0,5,1547
165331,0,5,1674
165332,0,5,1675
165333,0,5,1941
165334,0,5,1934
165335,0,5,1935
165336,0,5,1522
165350,0,5,1537
165351,0,5,1536
165352,0,5,1538
165353,0,5,1539
165354,0,5,1540
165355,0,5,1535
165465,0,2,13158
165571,0,0,237870
165572,0,3,237870
165678,0,0,237988
165693,0,5,238049
165694,0,3,238049
165695,0,0,238078
165696,0,2,238078
165697,0,0,238079
165698,0,3,238079
165699,0,0,238080
165700,0,2,238080
165702,0,2,238081
165703,0,5,238082
165704,0,2,238082
165705,0,0,238083
165706,0,2,238083
165707,0,0,238084
165708,0,2,238084
165728,0,0,238112
165729,0,2,238112
165730,0,0,238113
165731,0,2,238113
165767,0,0,238211
165768,0,2,238211
165769,0,0,238212
165770,0,2,238212
165771,0,0,238213
165772,0,2,238213
165773,0,0,238214
165774,0,2,238214
165775,0,0,238215
165776,0,2,238215
165828,0,5,1994
165834,0,5,1986
165835,0,5,1989
165836,0,5,1990
165837,0,5,1991
165909,0,5,38
165910,0,5,80
165974,0,5,1506
165975,0,5,1507
166136,0,0,238761
166137,0,3,238761
166152,0,0,238774
166153,0,3,238774
166264,0,0,238839
166265,0,2,238839
166266,0,0,238840
166267,0,0,238841
166268,0,0,238842
166269,0,0,238843
166270,0,2,238843
166271,0,0,238844
166272,0,3,238844
166273,0,0,238846
166274,0,2,238846
166275,0,0,238847
166276,0,2,238847
166277,0,0,238848
166278,0,2,238848
166279,0,0,238849
166280,0,2,238849
166281,0,0,238850
166282,0,2,238850
166283,0,0,238851
166284,0,2,238851
166285,0,0,238852
166286,0,2,238852
166287,0,0,238853
166288,0,2,238853
166289,0,0,238854
166290,0,2,238854
166291,0,0,238855
166292,0,2,238855
166293,0,0,238856
166294,0,2,238856
166295,0,0,238857
166296,0,2,238857
166297,0,0,238858
166298,0,2,238858
166299,0,0,238859
166300,0,2,238859
166301,0,0,238860
166302,0,2,238860
166303,0,0,238861
166304,0,2,238861
166305,0,0,238862
166306,0,2,238862
166307,0,0,238863
166308,0,2,238863
166309,0,0,238864
166310,0,2,238864
166311,0,0,238865
166312,0,2,238865
166313,0,0,238866
166314,0,2,238866
166315,0,0,238867
166316,0,2,238867
166317,0,0,238869
166318,0,3,238869
166319,0,0,238870
166320,0,3,238870
166321,0,0,238871
166322,0,3,238871
166323,0,0,238872
166324,0,3,238872
166325,0,0,238873
166326,0,3,238873
166327,0,0,238874
166328,0,0,238875
166329,0,0,238876
166330,0,2,238876
166331,0,0,238880
166332,0,2,238880
166333,0,0,238881
166334,0,2,238881
166335,0,0,238885
166336,0,2,238885
166337,0,0,238887
166338,0,2,238887
166339,0,0,238888
166340,0,3,238888
166341,0,0,238889
166342,0,0,238892
166343,0,2,238892
166344,0,0,238893
166345,0,0,238894
166346,0,2,238894
166347,0,0,238895
166348,0,3,238895
166349,0,0,238896
166350,0,3,238896
166351,0,0,238897
166352,0,3,238897
166353,0,0,238898
166354,0,2,238898
166355,0,0,238900
166356,0,2,238900
166357,0,0,238901
166358,0,0,238902
166359,0,2,238902
166360,0,0,238903
166361,0,2,238903
166362,0,0,238904
166363,0,2,238904
166364,0,0,238905
166365,0,2,238905
166366,0,0,238906
166367,0,2,238906
166368,0,0,238907
166369,0,2,238907
166370,0,0,238908
166371,0,2,238908
166372,0,0,238909
166373,0,2,238909
166374,0,0,238910
166375,0,2,238910
166376,0,0,238911
166377,0,2,238911
166378,0,0,238912
166379,0,2,238912
166380,0,0,238913
166381,0,2,238913
166382,0,0,238914
166383,0,2,238914
166384,0,0,238915
166385,0,2,238915
166386,0,0,238916
166387,0,2,238916
166388,0,0,238917
166389,0,2,238917
166390,0,0,238918
166391,0,2,238918
166392,0,0,238919
166393,0,2,238919
166394,0,0,238922
166395,0,2,238922
166396,0,0,238923
166397,0,2,238923
166398,0,0,238924
166399,0,2,238924
166400,0,0,238925
166401,0,2,238925
166402,0,0,238926
166403,0,2,238926
166404,0,0,238927
166405,0,2,238927
166406,0,0,238928
166407,0,2,238928
166408,0,0,238929
166409,0,2,238929
166410,0,0,238930
166411,0,2,238930
166412,0,0,238931
166413,0,2,238931
166414,0,0,238935
166415,0,2,238935
166416,0,0,238938
166417,0,2,238938
166418,0,0,238941
166419,0,2,238941
166420,0,0,238942
166421,0,2,238942
166422,0,0,238943
166423,0,2,238943
166424,0,0,238944
166425,0,0,238946
166426,0,0,238947
166427,0,0,238948
166428,0,0,238949
166429,0,0,238953
166430,0,2,238953
166431,0,0,238954
166432,0,2,238954
166433,0,0,238956
166434,0,2,238956
166435,0,0,238958
166436,0,0,238959
166437,0,0,238960
166438,0,0,238961
166439,0,0,238962
166440,0,0,238963
166441,0,0,238964
166442,0,2,238964
166443,0,0,238965
166444,0,2,238965
166445,0,0,238966
166446,0,2,238966
166447,0,0,238967
166448,0,3,238968
166449,0,0,238970
166450,0,2,238970
166451,0,0,238971
166452,0,2,238971
166453,0,0,238972
166454,0,2,238972
166455,0,0,238973
166456,0,2,238973
166457,0,0,238974
166458,0,2,238974
166459,0,0,238975
166460,0,2,238975
166461,0,0,238976
166462,0,0,238977
166463,0,0,238978
166464,0,2,238978
166465,0,0,238979
166466,0,2,238979
166467,0,0,238980
166468,0,2,238980
166469,0,0,238982
166470,0,0,238983
166471,0,3,238983
166472,0,0,238985
166473,0,0,238987
166474,0,2,238987
166475,0,0,238988
166476,0,3,238988
166477,0,0,238990
166478,0,3,238990
166479,0,0,238991
166480,0,0,238994
166481,0,2,238994
166482,0,0,238996
166483,0,0,238999
166484,0,3,238999
166485,0,0,239000
166486,0,2,239000
166487,0,0,239001
166488,0,2,239001
166489,0,0,239004
166490,0,3,239004
166491,0,0,239005
166492,0,3,239005
166493,0,0,239006
166494,0,3,239006
166495,0,0,239007
166496,0,3,239007
166497,0,0,239008
166498,0,3,239008
166499,0,0,239009
166500,0,3,239009
166501,0,0,239010
166502,0,3,239010
166503,0,0,239011
166504,0,3,239011
166505,0,0,239012
166506,0,3,239012
166507,0,0,239013
166508,0,3,239013
166509,0,0,239014
166510,0,3,239014
166511,0,0,239015
166512,0,3,239015
166513,0,0,239016
166514,0,3,239016
166515,0,0,239017
166516,0,3,239017
166517,0,0,239018
166518,0,3,239018
166519,0,0,239020
166520,0,3,239020
166521,0,0,239022
166522,0,0,239026
166523,0,2,239026
166524,0,0,239027
166525,0,2,239027
166526,0,0,239028
166527,0,2,239028
166528,0,0,239029
166529,0,2,239029
166530,0,0,239030
166531,0,2,239030
166532,0,0,239031
166533,0,2,239031
166534,0,0,239032
166535,0,2,239032
166536,0,0,239033
166537,0,2,239033
166538,0,0,239034
166539,0,2,239034
166540,0,0,239035
166541,0,2,239035
166542,0,0,239036
166543,0,2,239036
166544,0,0,239037
166545,0,2,239037
166546,0,0,239038
166547,0,2,239038
166548,0,0,239039
166549,0,2,239039
166550,0,0,239040
166551,0,2,239040
166552,0,0,239041
166553,0,2,239041
166554,0,0,239042
166555,0,2,239042
166556,0,0,239043
166557,0,2,239043
166558,0,0,239044
166559,0,2,239044
166560,0,0,239045
166561,0,2,239045
166562,0,0,239046
166563,0,2,239046
166564,0,0,239047
166565,0,2,239047
166566,0,0,239048
166567,0,2,239048
166568,0,0,239049
166569,0,2,239049
166570,0,0,239050
166571,0,2,239050
166572,0,0,239051
166573,0,2,239051
166574,0,0,239052
166575,0,2,239052
166576,0,0,239053
166577,0,2,239053
166578,0,0,239054
166579,0,2,239054
166580,0,0,239055
166581,0,2,239055
166582,0,0,239056
166583,0,2,239056
166584,0,0,239057
166585,0,2,239057
166586,0,0,239058
166587,0,2,239058
166588,0,0,239059
166589,0,2,239059
166590,0,0,239060
166591,0,2,239060
166592,0,0,239061
166593,0,2,239061
166594,0,0,239062
166595,0,2,239062
166596,0,0,239063
166597,0,2,239063
166598,0,0,239064
166599,0,2,239064
166600,0,0,239065
166601,0,2,239065
166602,0,0,239066
166603,0,2,239066
166604,0,0,239069
166605,0,2,239069
166606,0,0,239070
166607,0,2,239070
166608,0,0,239071
166609,0,2,239071
166610,0,0,239072
166611,0,2,239072
166612,0,0,239073
166613,0,2,239073
166614,0,0,239074
166615,0,0,239075
166616,0,3,239075
166617,0,0,239076
166618,0,3,239076
166619,0,0,239078
166620,0,2,239078
166621,0,0,239079
166622,0,0,239080
166623,0,0,239081
166624,0,0,239082
166625,0,0,239083
166626,0,0,239085
166627,0,2,239085
166628,0,0,239086
166629,0,2,239086
166630,0,0,239087
166631,0,2,239087
166632,0,0,239088
166633,0,2,239088
166634,0,0,239089
166635,0,2,239089
166636,0,0,239090
166637,0,2,239090
166638,0,0,239091
166639,0,2,239091
166640,0,0,239092
166641,0,2,239092
166642,0,0,239093
166643,0,2,239093
166644,0,0,239095
166645,0,3,239095
166646,0,0,239096
166647,0,3,239096
166648,0,0,239097
166649,0,3,239097
166650,0,0,239098
166651,0,3,239098
166652,0,0,239099
166653,0,3,239099
166654,0,0,239110
166655,0,2,239110
166656,0,0,239112
166657,0,2,239112
166658,0,0,239114
166659,0,2,239114
166660,0,0,239115
166661,0,2,239115
166662,0,0,239116
166663,0,2,239116
166664,0,0,239117
166665,0,2,239117
166666,0,0,239118
166667,0,2,239118
166668,0,0,239119
166669,0,2,239119
166670,0,0,239120
166671,0,2,239120
166672,0,0,239121
166673,0,0,239122
166674,0,0,239123
166675,0,2,239123
166676,0,0,239124
166677,0,2,239124
166678,0,0,239125
166679,0,2,239125
166680,0,0,239126
166681,0,2,239126
166682,0,0,239127
166683,0,2,239127
166684,0,0,239128
166685,0,2,239128
166686,0,0,239129
166687,0,2,239129
166688,0,0,239130
166689,0,2,239130
166690,0,0,239131
166691,0,2,239131
166692,0,0,239132
166693,0,2,239132
166694,0,0,239133
166695,0,2,239133
166696,0,0,239134
166697,0,2,239134
166698,0,0,239135
166699,0,2,239135
166700,0,0,239136
166701,0,2,239136
166702,0,0,239139
166703,0,3,239139
166704,0,0,239142
166705,0,0,239148
166706,0,0,239149
166707,0,0,239150
166708,0,0,239151
166709,0,3,239151
166710,0,0,239154
166711,0,0,239156
166712,0,0,239157
166713,0,0,239158
166714,0,0,239159
166715,0,0,239160
166716,0,0,239165
166717,0,3,239165
166718,0,0,239166
166719,0,0,239167
166720,0,0,239168
166721,0,0,239170
166722,0,3,239170
166723,0,0,239171
166724,0,0,239173
166725,0,0,239175
166726,0,0,239176
166727,0,0,239179
166728,0,0,239182
166729,0,0,239183
166730,0,0,239184
166731,0,0,239185
166732,0,0,239186
166733,0,0,239195
166734,0,0,239196
166735,0,0,239197
166736,0,0,239198
166737,0,0,239204
166738,0,2,239204
166739,0,0,239206
166740,0,2,239206
166741,0,0,239207
166742,0,2,239207
166743,0,0,239208
166744,0,2,239208
166745,0,0,239209
166746,0,2,239209
166747,0,0,239210
166748,0,2,239210
166749,0,0,239211
166750,0,0,239212
166751,0,2,239212
166752,0,0,239213
166753,0,3,239213
166754,0,0,239214
166755,0,3,239214
166756,0,0,239215
166757,0,3,239215
166758,0,0,239216
166759,0,2,239216
166760,0,0,239217
166761,0,2,239217
166762,0,0,239218
166763,0,2,239218
166764,0,0,239219
166765,0,0,239220
166766,0,3,239220
