ID,TraitNodeID,TraitNodeEntryID,Index
93674,76143,96275,200
93675,76144,96277,100
93676,76145,96278,100
93677,76146,96279,100
93678,76147,96280,100
93679,76148,96282,100
93680,76148,96281,200
93681,76149,96283,100
93682,76150,96284,100
93683,76151,96285,100
93684,76152,96286,100
93685,76153,96287,100
93686,76154,96288,100
93687,76155,96289,100
93688,76156,96290,100
93689,76157,96291,100
93690,76158,96292,100
93691,76159,96293,100
93692,76160,96294,100
93693,76161,96295,100
93694,76162,96296,100
93695,76163,96297,100
93696,76164,96299,100
93697,76164,96298,200
93698,76165,96300,100
93699,76166,96301,100
93700,76167,96302,100
93701,76168,96303,100
93702,76169,96304,100
93703,76170,96305,100
93704,76171,96306,100
93705,76172,96307,100
93706,76173,96308,100
93707,76174,96309,100
93708,76175,96310,100
93709,76176,96311,100
93710,76177,96312,100
93711,76178,96313,100
93712,76179,96314,100
93713,76180,96316,100
93714,76180,96315,200
93715,76181,96317,100
93716,76182,96318,100
93717,76183,96320,200
93718,76183,96319,100
93719,76184,96321,100
93720,76185,96322,100
93721,76186,96323,100
93722,76187,96324,100
93723,76188,96325,100
93724,76189,96326,100
93725,76190,96327,100
93726,76191,96328,100
93727,76192,96329,100
93728,76193,96330,100
93729,76194,96331,100
93730,76195,96332,100
93731,76196,96333,100
93732,76197,96334,100
93733,76198,96335,100
97908,79813,100512,100
97909,79813,100511,200
97910,79814,100513,100
97911,79815,100514,100
97912,79816,100515,100
97913,79817,100517,100
97914,79818,100519,100
97915,79818,100518,200
97916,79819,100520,100
97917,79820,100522,100
97918,79820,100521,200
97919,79821,100523,100
97920,79822,100524,100
97921,79823,100527,100
97922,79824,100528,100
97923,79825,100529,100
97924,79826,100530,100
97925,79827,100531,100
97926,79828,100532,100
97927,79829,100533,100
97928,79830,100534,0
97929,79831,100535,100
97930,79832,100536,100
97931,79833,100537,100
97932,79834,100538,100
97933,79835,100539,100
97934,79836,100540,100
97935,79837,100543,0
97936,79838,100541,100
97937,79839,100542,100
97938,79840,100544,100
97939,79841,100545,100
97940,79842,100546,100
97941,79843,100547,100
97942,79844,100548,100
97943,79845,100549,100
97944,79846,100550,100
97945,79847,100551,100
97946,79848,100553,100
97947,79848,100552,200
97948,79849,100554,100
97949,79850,100555,100
97950,79851,100556,100
97951,79852,100557,100
97952,79853,100558,100
97953,79854,100559,100
97954,79855,100560,100
97955,79856,100561,100
97956,79857,100562,100
97957,79858,100563,100
97958,79859,100564,100
97959,79860,100565,100
97960,79861,100566,100
97961,79862,100567,100
97962,79863,100568,100
97963,79864,100569,100
97964,79864,100510,200
97965,79865,100570,100
97966,79866,100571,100
97967,79867,100572,100
97968,79868,100573,100
97969,79869,100574,100
97970,79870,100575,100
97971,79871,100576,100
97972,79872,100577,100
97973,79873,100578,100
97974,79874,100579,100
97975,79875,100580,100
97976,79876,100581,100
97977,79877,100582,100
97978,79878,100583,100
97979,79879,100584,100
97980,79880,100585,100
97981,79881,100586,100
97982,79882,100587,100
97983,79883,100588,100
97984,79884,100589,100
97985,79885,100590,100
97986,79886,100591,100
97987,79887,100592,100
97988,79888,100593,100
97989,79889,100594,100
97990,79890,100595,100
97991,79891,100596,100
97992,79892,100597,100
97993,79893,100598,100
97994,79894,100599,100
97995,79895,100600,100
97996,79896,100601,100
97997,79897,100603,100
97998,79897,100602,200
97999,79898,100604,100
98000,79899,100605,100
98001,79900,100606,100
98002,79901,100607,100
98003,79902,100609,100
98004,79902,100608,200
98005,79903,100611,100
98006,79903,100610,200
98007,79904,100614,100
98008,79904,100613,200
98009,79905,100615,100
98010,79906,100616,100
98011,79907,100617,100
98012,79908,100618,100
98013,79909,100619,100
98014,79910,100621,100
98015,79910,100620,200
98016,79911,100623,100
98017,79911,100622,200
98018,79912,100624,100
98019,79913,100625,100
98020,79914,100626,100
98021,79914,100526,200
98022,79915,100627,200
98023,79916,100629,100
98024,79916,100628,200
98025,79917,100630,100
98026,79918,100631,100
98027,79919,100632,100
98028,79920,100633,100
98029,79921,100634,100
98030,79922,100635,100
98031,79923,100636,100
98032,79924,100637,100
98033,79925,100638,100
98034,79926,100639,100
98035,79927,100640,100
98036,79928,100641,100
98038,79930,100643,100
98039,79931,100644,100
98040,79932,100645,100
98041,79933,100646,100
98042,79934,100647,100
98043,79935,100648,100
98044,79936,100649,100
98045,79937,100651,100
98046,79937,100650,200
98047,79938,100652,100
98048,79939,100653,100
98049,79940,100654,100
98050,79941,100655,100
98051,79942,100656,100
98052,79943,100657,100
98053,79943,100525,200
98054,79944,100658,100
98055,79945,100659,100
98056,79946,100660,100
98057,79946,100612,200
98058,79947,100661,100
98059,79948,100662,100
98060,79949,100663,100
98061,79950,100664,100
98062,79951,100665,100
98063,79952,100666,100
98064,79953,100667,100
98065,79954,100668,100
98066,79955,100669,100
98067,79956,100670,100
98068,79957,100671,100
98069,79958,100672,100
98070,79959,100673,100
98071,79960,100674,100
98072,79961,100676,100
98073,79961,100675,200
98074,79962,100677,100
98075,79962,100516,200
98076,79963,100678,100
98077,79964,100679,100
98078,79965,100680,100
98079,79966,100681,100
98080,79967,100682,100
98081,79968,100683,100
98082,79969,100684,100
98083,79970,100685,100
98084,79971,100686,100
98086,79973,100688,100
98088,79975,100690,100
98089,79976,100691,100
98090,79977,100692,100
98754,80558,101357,100
98755,80558,101356,200
98756,80559,101358,100
98757,80560,101359,100
98759,80562,101361,100
98760,80563,101363,100
98761,80563,101362,200
98762,80564,101365,200
98763,80564,101364,300
98764,80565,101367,200
98765,80565,101366,300
98766,80566,101368,100
98767,80567,101369,100
98768,80568,101370,100
98769,80569,101371,100
98770,80570,101372,100
98771,80571,101373,200
98772,80572,101374,100
98773,80573,101376,100
98774,80573,101375,200
98775,80574,101378,100
98776,80574,101377,200
98777,80575,101380,100
98778,80575,101379,200
98779,80576,101382,100
98780,80576,101381,200
98781,80577,101383,100
98782,80578,101384,200
98783,80579,101385,100
98784,80580,101386,100
98785,80581,101387,100
98786,80582,101388,100
98787,80583,101389,100
98788,80584,101390,100
98789,80585,101391,100
98790,80586,101392,100
98791,80587,101393,100
98792,80588,101394,100
98793,80589,101395,100
98794,80590,101397,100
98795,80590,101396,200
98796,80591,101398,100
98797,80592,101399,100
98798,80593,101401,100
98799,80593,101400,200
98800,80594,101402,100
98801,80595,101403,100
98802,80596,101405,100
98803,80596,101404,200
98804,80597,101406,100
98805,80598,101408,100
98806,80598,101407,200
98807,80599,101409,100
98808,80600,101410,100
98809,80601,101411,100
98810,80602,101412,100
98811,80603,101413,100
98812,80604,101414,100
98813,80605,101415,100
98814,80606,101416,100
98815,80607,101417,100
98816,80608,101418,100
98817,80609,101419,100
98818,80610,101420,100
98819,80611,101421,100
98820,80612,101422,100
98821,80613,101423,100
98822,80614,101424,100
98823,80615,101425,100
98824,80616,101426,100
98825,80617,101427,100
98826,80618,101429,100
98827,80618,101428,200
98828,80619,101430,100
98829,80620,101431,100
98830,80621,101432,100
98831,80622,101433,100
98832,80623,101434,100
98833,80624,101435,100
98834,80625,101436,100
98835,80626,101437,100
98836,80627,101438,100
98837,80628,101439,0
98838,80629,101440,100
98839,80630,101441,100
98840,80631,101442,100
98841,80632,101444,100
98842,80632,101443,200
98843,80633,101445,100
98844,80634,101446,100
98845,80635,101448,100
98846,80635,101447,200
98847,80636,101450,200
98848,80636,101449,100
98849,80637,101451,100
98850,80638,101452,100
98851,80639,101453,100
98853,80641,101455,100
98854,80642,101456,100
98855,80643,101457,100
98856,80644,101458,100
98857,80645,101459,100
98858,80646,101460,100
98859,80647,101461,100
98860,80648,101462,0
98861,80649,101463,100
98862,80650,101464,100
98863,80651,101466,100
98864,80651,101465,200
98865,80652,101468,100
98866,80652,101467,200
98867,80653,101469,100
98868,80654,101470,100
98869,80655,101471,0
98870,80656,101472,100
98871,80657,101473,100
98872,80658,101474,100
98873,80659,101475,100
98874,80660,101476,100
98875,80661,101477,100
98876,80662,101478,100
98877,80663,101479,100
98878,80664,101480,100
98879,80665,101481,100
98880,80666,101482,100
98881,80667,101483,100
98882,80668,101484,100
98883,80669,101485,100
98884,80670,101486,100
98885,80671,101487,100
98886,80672,101488,100
98887,80673,101489,100
98888,80674,101490,100
98889,80675,101491,100
98890,80676,101492,100
98891,80677,101493,100
98892,80678,101494,100
98893,80679,101495,100
98894,80680,101496,100
98895,80681,101498,100
98896,80681,101497,200
98897,80682,101499,100
98898,80683,101500,100
98899,80684,101501,100
98900,80685,101503,100
98901,80685,101502,200
98902,80686,101504,100
98903,80687,101505,100
98904,80688,101506,100
98905,80689,101507,100
98906,80690,101508,100
98907,80691,101509,100
98908,80692,101510,100
98909,80693,101511,100
98910,80694,101512,100
98911,80695,101513,100
98912,80696,101514,100
98913,80697,101515,100
98914,80698,101516,100
98915,80699,101517,100
98916,80700,101518,100
98917,80701,101519,100
98918,80702,101520,100
98919,80703,101521,100
98920,80704,101522,100
98921,80705,101523,100
98922,80706,101524,100
98923,80707,101525,100
98924,80708,101526,100
98925,80709,101528,100
98926,80709,101527,200
98927,80710,101529,100
98928,80711,101530,100
98929,80712,101531,100
98930,80713,101532,100
98931,80714,101533,100
98932,80715,101534,100
98933,80716,101535,100
98934,80717,101536,100
98935,80718,101538,100
98936,80718,101537,200
98937,80719,101539,100
98938,80720,101540,100
98939,80721,101541,100
98940,80722,101542,100
98941,80723,101543,100
98942,80724,101544,100
98943,80725,101546,100
98944,80725,101545,200
98945,80726,101547,100
98946,80727,101549,200
98947,80727,101548,100
98948,80728,101551,100
98949,80728,101550,200
98950,80729,101552,100
98986,80762,101588,0
98987,80763,101589,0
98988,80764,101590,0
98989,80765,101591,0
98990,80766,101592,0
99197,80937,101800,0
99198,80937,101799,100
99199,80938,101801,0
99200,80939,101802,0
99201,80940,101803,100
99202,80941,101804,100
99203,80942,101805,100
99204,80943,101806,100
99205,80944,101808,100
99206,80944,101807,200
99207,80945,101809,100
99208,80946,101810,100
99209,80947,101811,0
99210,80948,101812,100
99211,80949,101813,100
99212,80950,101814,100
99213,80951,101815,100
99216,80953,101818,100
99217,80954,101819,100
99218,80955,101820,100
99219,80956,101821,100
99220,80957,101822,100
99221,80958,101823,100
99222,80959,101824,100
99223,80960,101825,100
99224,80961,101826,100
99225,80962,101827,100
99226,80963,101828,100
99227,80964,101829,100
99228,80965,101830,100
99229,80966,101831,100
99230,80967,101832,100
99231,80968,101833,100
99232,80969,101834,100
99233,80970,101836,100
99234,80970,101835,200
99235,80971,101837,100
99236,80972,101838,100
99237,80973,101839,100
99238,80974,101840,100
99239,80975,101841,100
99240,80976,101842,100
99241,80977,101843,100
99242,80978,101845,200
99243,80978,101844,300
99244,80979,101846,100
99245,80980,101848,200
99246,80980,101847,300
99247,80981,101850,100
99248,80981,101849,200
99249,80982,101852,200
99250,80982,101851,300
99251,80983,101853,100
99252,80984,101854,100
99253,80985,101855,100
99254,80986,101857,200
99255,80986,101856,300
99256,80987,101858,100
99257,80988,101859,100
99258,80989,101860,100
99259,80990,101861,100
99260,80991,101862,100
99261,80992,101864,100
99262,80992,101863,200
99263,80993,101865,100
99264,80994,101866,300
99265,80995,101867,100
99266,80996,101869,100
99267,80996,101868,200
99268,80997,101870,100
99269,80998,101871,100
99270,80999,101872,100
99271,81000,101874,100
99272,81000,101873,200
99273,81001,101875,100
99274,81002,101876,100
99275,81003,101878,200
99276,81003,101877,300
99277,81004,101879,100
99278,81005,101880,100
99279,81006,101882,200
99280,81006,101881,300
99281,81007,101883,100
99282,81008,101885,200
99283,81008,101884,300
99284,81009,101886,100
99285,81010,101887,100
99286,81011,101888,100
99287,81012,101889,100
99288,81013,101890,100
99289,81014,101891,100
99290,81015,101892,100
99291,81016,101893,100
99292,81017,101894,100
99293,81018,101895,100
99294,81019,101897,200
99295,81019,101896,300
99296,81020,101898,100
99297,81021,101899,100
99298,81022,101900,100
99299,81023,101901,100
99300,81024,101902,100
99302,81026,101904,100
99303,81027,101905,100
99304,81028,101906,100
99307,81030,101909,100
99308,81031,101911,100
99309,81031,101910,200
99310,81032,101912,100
99311,81033,101913,100
99312,81034,101915,200
99313,81034,101914,300
99314,81035,101916,100
99315,81036,101917,100
99316,81037,101919,100
99317,81037,101918,200
99318,81038,101920,100
99319,81039,101922,200
99321,81040,101923,100
99322,81041,101924,100
99323,81042,101926,300
99324,81042,101925,400
99325,81043,101927,100
99326,81044,101928,100
99327,81045,101929,100
99328,81046,101931,100
99329,81046,101930,200
99330,81047,101932,100
99331,81048,101934,100
99332,81048,101933,200
99333,81049,101935,100
99334,81050,101936,100
99335,81051,101938,200
99336,81051,101937,300
99337,81052,101939,100
99339,81054,101941,100
99340,81055,101942,100
99341,81056,101944,200
99342,81056,101943,300
99343,81057,101945,100
99344,81058,101946,100
99345,81059,101947,100
99346,81060,101948,100
99347,81061,101949,100
99348,81062,101950,100
99349,81063,101951,100
99350,81064,101952,100
99351,81065,101954,100
99352,81065,101953,200
99353,81066,101955,100
99354,81067,101956,100
99355,81068,101957,100
99356,81069,101958,100
99357,81070,101960,100
99358,81070,101959,200
99359,81071,101961,100
99360,81072,101963,100
99361,81072,101962,200
99362,81073,101964,0
99363,81074,101965,100
99364,81075,101966,100
99365,81076,101968,100
99366,81076,101967,200
99368,81078,101971,100
99369,81078,101970,200
99370,81079,101972,100
99371,81080,101973,100
99372,81081,101974,100
99373,81082,101976,200
99374,81082,101975,100
99376,81084,101978,100
99377,81085,101979,100
99378,81086,101980,100
99379,81087,101981,100
99380,81088,101983,100
99381,81088,101982,200
99382,81089,101984,100
99383,81090,101986,200
99384,81090,101985,300
99385,81091,101987,100
99386,81092,101988,100
99387,81093,101989,100
99388,81094,101990,100
99389,81095,101992,100
99390,81095,101991,200
99391,81096,101994,200
99392,81096,101993,300
99393,81097,101995,100
99395,81099,101997,100
99396,81100,101998,100
99397,81101,101999,100
99398,81102,102000,200
99399,81103,102001,200
99400,81104,102002,100
99401,81105,102003,100
99402,81106,102004,100
99403,81107,102005,0
99404,81108,102006,0
99405,81109,102007,0
99406,81110,102008,0
99407,81111,102009,0
99408,81112,102010,0
99409,81113,102011,0
99410,81114,102013,0
99411,81115,102014,0
99412,81116,102015,0
99413,81117,102016,0
99414,81118,102018,0
99415,81118,102012,1
99416,81119,102019,0
99417,81119,102017,1
99825,81466,102427,100
99826,81467,102428,100
99827,81468,102429,100
99828,81469,102431,100
99829,81469,102430,200
99830,81470,102432,100
99831,81471,102433,100
99832,81472,102435,100
99833,81472,102434,200
99834,81473,102436,100
99835,81474,102437,0
99836,81475,102438,100
99837,81476,102439,100
99838,81477,102440,100
99840,81479,102443,100
99842,81480,102444,100
99843,81481,102445,100
99844,81482,102446,100
99845,81483,102448,100
99846,81483,102447,200
99847,81484,102449,100
99848,81485,102450,100
99849,81486,102452,100
99850,81486,102451,200
99851,81487,102453,100
99852,81488,102454,100
99853,81489,102455,100
99854,81490,102456,100
99855,81491,102457,0
99856,81492,102459,0
99857,81492,102458,100
99858,81493,102461,100
99859,81493,102460,200
99860,81494,102463,100
99861,81494,102462,200
99862,81495,102464,100
99863,81496,102465,100
99864,81497,102466,100
99865,81498,102467,100
99866,81499,102468,100
99867,81500,102469,100
99868,81501,102470,100
99869,81502,102471,100
99870,81503,102472,100
99871,81504,102473,400
99872,81505,102474,100
99873,81506,102475,100
99874,81507,102476,100
99875,81508,102477,100
99876,81509,102478,100
99877,81510,102479,100
99879,81512,102481,100
99883,81516,102485,100
99889,81521,102491,100
99891,81523,102494,100
99892,81523,102493,200
99894,81525,102497,100
99895,81525,102496,200
99896,81526,102498,100
99897,81527,102499,100
99901,81531,102503,100
99902,81532,102504,0
99903,81533,102505,100
99904,81534,102506,100
99907,81536,102510,100
99909,81537,102511,100
99910,81538,102512,100
99911,81539,102513,100
99912,81540,102514,100
99913,81541,102515,0
99914,81542,102516,100
99915,81543,102518,100
99917,81544,102519,0
99918,81545,102521,100
99922,81548,102524,100
99923,81549,102525,0
99924,81550,102526,100
99927,81552,102530,200
99930,81554,102533,100
99931,81554,102532,200
99932,81555,102534,100
99933,81556,102535,100
99934,81557,102536,100
99935,81558,102537,100
99936,81559,102538,100
99937,81560,102539,100
99938,81561,102540,100
99939,81562,102541,100
99940,81563,102542,100
99941,81564,102544,100
99942,81564,102543,200
99943,81565,102545,100
99944,81566,102547,100
99945,81566,102546,200
99946,81567,102548,100
99947,81568,102549,100
99948,81569,102550,100
99949,81570,102551,100
99950,81571,102553,100
99951,81571,102552,200
99952,81572,102555,100
99953,81572,102554,200
99954,81573,102556,200
99955,81574,102557,200
99956,81575,102558,100
99957,81576,102559,100
99958,81577,102561,100
99959,81577,102560,200
99960,81578,102562,100
99961,81579,102563,100
99962,81580,102564,100
99963,81581,102565,100
99964,81582,102566,100
99965,81583,102567,100
99966,81584,102569,100
99967,81584,102568,200
99968,81585,102570,100
99969,81586,102571,100
99970,81587,102572,100
99971,81588,102573,100
99972,81589,102574,100
99973,81590,102575,100
99974,81591,102577,100
99975,81591,102576,200
99976,81592,102578,100
99977,81593,102579,100
99978,81594,102580,100
99979,81595,102581,100
99981,81597,102583,100
99982,81598,102585,100
99983,81598,102584,200
99984,81599,102586,100
99985,81600,102587,100
99986,81601,102588,100
99987,81602,102589,100
99988,81603,102590,0
99989,81604,102591,100
99990,81605,102592,100
99991,81606,102593,100
99992,81607,102595,100
99993,81607,102594,200
99994,81608,102596,100
99995,81609,102597,100
99996,81610,102598,100
99997,81611,102599,100
99998,81612,102600,100
99999,81613,102601,100
100000,81614,102602,100
100001,81615,102603,100
100002,81616,102604,100
100003,81617,102606,100
100005,81618,102608,100
100007,81619,102609,100
100008,81620,102611,100
100010,81621,102612,100
100012,81623,102614,100
100013,81624,102615,100
100014,81625,102616,100
100015,81626,102617,100
100017,81628,102620,100
100018,81628,102619,200
100019,81629,102621,100
100020,81630,102622,100
100021,81631,102624,200
100023,81632,102625,100
100024,81633,102626,100
100025,81634,102627,100
100492,82043,103094,100
100494,82045,103096,100
100495,82046,103097,100
100496,82047,103098,100
100497,82048,103099,100
100498,82049,103100,100
100499,82050,103101,100
100500,82051,103103,100
100501,82051,103102,200
100502,82052,103105,100
100503,82052,103104,200
100504,82053,103107,200
100505,82053,103106,300
100506,82054,103108,100
100507,82055,103109,100
100508,82056,103110,100
100509,82057,103111,100
100510,82058,103112,100
100511,82059,103113,100
100512,82060,103114,100
100513,82061,103116,100
100514,82061,103115,200
100515,82062,103117,100
100516,82063,103118,100
100517,82064,103120,100
100518,82064,103119,200
100519,82065,103121,100
100520,82066,103122,100
100521,82067,103123,100
100522,82068,103124,100
100523,82069,103125,100
100524,82070,103126,100
100525,82071,103127,100
100526,82072,103128,100
100527,82073,103129,200
100528,82074,103130,100
100529,82075,103131,100
100530,82076,103132,100
100531,82077,103134,100
100532,82077,103133,200
100533,82078,103135,100
100534,82079,103137,100
100535,82079,103136,200
100536,82080,103138,100
100537,82081,103140,100
100538,82081,103139,200
100539,82082,103141,100
100540,82083,103142,100
100541,82084,103143,100
100542,82085,103144,100
100543,82086,103145,100
100545,82088,103147,100
100546,82089,103148,100
100547,82090,103149,100
100548,82091,103151,200
100549,82091,103150,100
100550,82092,103152,100
100551,82093,103154,100
100552,82093,103153,200
100553,82094,103155,100
100554,82095,103156,100
100555,82096,103157,100
100556,82097,103158,100
100557,82098,103159,100
100558,82099,103160,100
100559,82100,103161,100
100560,82101,103162,100
100561,82102,103163,100
100562,82103,103164,100
100563,82104,103165,100
100564,82105,103166,100
100565,82106,103167,100
100566,82107,103169,100
100567,82107,103168,200
100568,82108,103170,100
100569,82109,103172,100
100570,82109,103171,200
100571,82110,103173,100
100572,82111,103174,100
100573,82112,103175,100
100574,82113,103176,100
100575,82114,103178,100
100576,82114,103177,200
100577,82115,103179,100
100578,82116,103180,100
100579,82117,103181,100
100580,82118,103182,100
100581,82119,103183,100
100582,82120,103184,100
100583,82121,103185,100
100584,82122,103186,100
100585,82123,103187,100
100586,82124,103188,100
100587,82125,103189,0
100588,82126,103190,0
100589,82127,103191,0
100590,82128,103192,0
100591,82129,103193,0
100592,82130,103194,0
100593,82131,103195,0
100594,82132,103196,0
100595,82133,103197,0
100596,82134,103198,0
100597,82135,103199,0
100598,82136,103201,0
100599,82136,103200,1
100600,82137,103202,0
100601,82138,103203,0
100602,82139,103204,0
100603,82140,103206,0
100604,82140,103205,1
100605,82141,103207,0
100606,82142,103209,0
100608,82143,103210,0
100609,82144,103211,0
100610,82145,103212,0
100611,82146,103213,0
100612,82147,103214,0
100613,82148,103215,0
100614,82149,103216,0
100616,82151,103219,0
100618,82152,103221,0
100619,82152,103220,1
100620,82153,103222,0
100621,82154,103223,0
100622,82155,103224,0
100623,82156,103225,0
100624,82157,103226,0
100625,82158,103227,0
100626,82159,103228,0
100627,82160,103229,0
100628,82161,103231,0
100629,82161,103230,1
100630,82162,103232,0
100672,82197,103274,100
100673,82198,103276,100
100674,82198,103275,200
100675,82199,103277,100
100676,82200,103278,100
100677,82201,103279,100
100678,82202,103280,100
100679,82203,103281,100
100680,82204,103282,100
100681,82205,103283,100
100682,82206,103284,100
100683,82207,103285,100
100684,82208,103286,100
100685,82209,103287,100
100686,82210,103288,100
100687,82211,103289,100
100688,82212,103290,100
100689,82213,103291,100
100690,82214,103292,100
100691,82215,103293,100
100692,82216,103294,100
100693,82217,103295,100
100694,82218,103296,100
100695,82219,103297,100
100696,82220,103298,100
100697,82221,103299,100
100698,82222,103300,100
100699,82223,103301,100
100700,82224,103302,100
100701,82225,103303,100
100702,82226,103304,100
100703,82227,103305,100
100704,82228,103306,100
100705,82229,103307,100
100706,82230,103308,100
100707,82231,103309,100
100708,82232,103310,100
100709,82233,103311,100
100710,82234,103312,100
100711,82235,103313,100
100712,82236,103314,200
100713,82237,103316,100
100714,82237,103315,200
100715,82238,103317,100
100716,82239,103318,100
100717,82240,103319,100
100718,82241,103320,100
100719,82242,103322,100
100720,82242,103321,200
100721,82243,103323,100
100722,82244,103324,100
100723,82245,103325,100
100724,82246,103326,100
100942,82437,103544,0
101072,82552,103781,100
101073,82553,103787,100
101074,82554,103736,100
101075,82554,103675,200
101076,82555,103817,100
101077,82556,103834,100
101078,82557,103803,100
101080,82558,103681,100
101081,82559,103682,100
101082,82560,103683,100
101083,82561,103684,100
101085,82563,103686,100
101086,82564,103687,100
101089,82566,103690,100
101090,82567,103692,0
101091,82567,103691,100
101092,82568,103693,100
101093,82569,103694,100
101094,82570,103695,100
101095,82571,103696,100
101096,82572,103697,200
101097,82573,103698,100
101098,82574,103699,100
101099,82575,103700,200
101100,82576,103701,200
101101,82577,103702,100
101102,82578,103703,100
101103,82579,103704,100
101104,82580,103705,100
101105,82581,103706,100
101106,82582,103708,100
101107,82582,103707,200
101108,82583,103709,200
101109,82584,103710,100
101110,82585,103711,200
101111,82586,103712,100
101112,82587,103713,100
101113,82588,103715,200
101114,82588,103714,300
101115,82589,103717,200
101116,82589,103716,300
101117,82590,103718,100
101118,82591,103720,100
101119,82591,103719,200
101120,82592,103721,100
101121,82593,103722,100
101122,82594,103723,100
101123,82595,103724,100
101124,82596,103725,100
101125,82597,103726,100
101126,82598,103727,100
101127,82599,103728,100
101128,82600,103729,100
101129,82601,103731,100
101131,82602,103732,100
101132,82603,103734,100
101133,82603,103733,200
101134,82604,103735,100
101135,82605,103737,100
101136,82605,103676,200
101137,82606,103738,100
101138,82607,103739,100
101139,82608,103740,100
101140,82609,103741,100
101141,82610,103743,100
101142,82610,103742,200
101143,82611,103744,100
101144,82612,103746,100
101145,82612,103745,200
101146,82613,103747,100
101147,82614,103748,100
101148,82615,103749,100
101149,82616,103750,100
101150,82617,103751,100
101151,82618,103752,100
101152,82619,103753,100
101153,82620,103754,100
101154,82621,103755,100
101155,82622,103756,100
101156,82623,103757,100
101157,82624,103758,100
101158,82625,103760,100
101159,82625,103759,200
101160,82626,103761,100
101161,82627,103762,100
101162,82628,103763,100
101163,82629,103764,100
101164,82630,103765,100
101165,82631,103766,100
101166,82632,103767,100
101167,82633,103769,100
101168,82633,103768,200
101169,82634,103770,100
101170,82635,103771,100
101171,82636,103773,100
101172,82636,103772,200
101173,82637,103774,100
101174,82638,103775,100
101175,82639,103776,100
101176,82640,103777,100
101177,82641,103779,100
101178,82641,103778,200
101179,82642,103780,100
101180,82643,103782,100
101181,82644,103783,100
101182,82645,103784,100
101183,82646,103785,100
101184,82647,103786,100
101185,82648,103788,100
101186,82649,103789,100
101189,82651,103792,100
101190,82652,103794,100
101191,82652,103793,200
101192,82653,103795,100
101193,82654,103796,100
101195,82655,103797,100
101196,82656,103798,100
101197,82657,103680,200
101198,82657,103674,300
101199,82658,103799,100
101200,82659,103801,200
101201,82659,103800,300
101202,82660,103802,100
101203,82661,103804,100
101204,82662,103805,100
101205,82663,103806,100
101207,82665,103808,100
101208,82666,103809,100
101209,82667,103811,300
101211,82668,103812,100
101212,82669,103813,100
101213,82670,103814,100
101214,82671,103816,100
101215,82672,103818,100
101216,82673,103819,100
101217,82674,103820,100
101218,82675,103821,100
101219,82676,103822,100
101220,82677,103823,100
101221,82678,103825,100
101222,82678,103824,200
101223,82679,103826,100
101224,82680,103828,200
101225,82680,103827,300
101226,82681,103829,100
101227,82682,103831,200
101228,82682,103830,300
101229,82683,103832,100
101230,82684,103833,100
101231,82685,103835,100
101232,82686,103836,100
101233,82687,103837,100
101234,82688,103838,100
101235,82689,103839,100
101236,82690,103840,100
101237,82691,103841,200
101238,82692,103842,100
101239,82693,103843,100
101240,82694,103844,100
101241,82695,103845,100
101242,82696,103846,100
101243,82697,103847,100
101244,82698,103848,100
101245,82699,103849,100
101246,82700,103850,100
101247,82701,103851,100
101248,82702,103852,100
101249,82703,103853,0
101250,82704,103854,100
101251,82705,103855,100
101252,82706,103856,100
101253,82707,103858,100
101254,82707,103857,200
101255,82708,103860,100
101256,82708,103859,200
101257,82709,103861,100
101258,82710,103862,100
101259,82710,103678,200
101260,82711,103863,100
101261,82712,103864,100
101262,82713,103865,100
101263,82714,103866,100
101264,82715,103867,100
101265,82716,103868,100
101266,82717,103869,100
101267,82718,103870,100
101268,82719,103871,100
101269,82720,103872,100
101270,82720,103677,200
101271,82721,103873,200
105616,86725,108218,0
105623,86730,103688,100
105625,82576,108226,300
106967,87968,109570,100
106969,87970,109572,100
107228,88199,109831,100
107229,88200,109832,100
107230,88201,109833,100
107231,88202,109834,0
107232,88203,109835,100
107233,88204,109836,0
107234,88205,109837,0
107235,88206,109839,100
107236,88206,109838,200
107237,88207,109840,100
107238,88208,109842,100
107240,88209,109843,100
107241,88210,109844,100
107242,88211,109845,100
107243,88212,109846,100
107244,88213,109847,100
107245,88214,109848,0
107246,88215,109849,100
107247,88216,109850,0
107248,88217,109851,100
107249,88218,109852,0
107250,88219,109853,100
107251,88220,109854,0
107252,88221,109856,100
107253,88221,109855,200
107254,88222,109857,0
107255,88223,109858,100
107256,88224,109860,200
107257,88224,109859,100
107258,88225,109861,100
107259,88226,109862,100
107260,88227,109863,100
107261,88228,109864,100
107262,88229,109865,100
107264,88231,109867,100
107265,88232,109868,100
107267,88234,109870,0
107268,88235,109871,0
107269,88236,109873,100
107270,88236,109872,200
109276,90060,111879,100
109280,90061,111883,0
109283,90062,111887,100
109505,90258,112108,100
109506,90259,112109,100
109507,90260,112302,100
109508,90261,112112,200
109509,90262,112113,100
109511,90264,112115,200
109512,90265,112116,100
109513,90266,112117,0
109514,90267,112119,0
109515,90267,112118,100
109517,90269,112121,100
109518,90270,112122,100
109519,90271,112123,100
109520,90272,112124,100
109521,90273,112125,100
109522,90274,112126,100
109523,90275,112127,100
109524,90276,112128,100
109525,90277,112129,0
109526,90278,112130,100
109527,90279,112131,100
109528,90280,112132,100
109529,90281,112133,100
109530,90282,112134,100
109531,90283,112135,0
109532,90284,112136,100
