ID,FileDataID,Roll,Pitch,Yaw,TextureFileDataID[0],TextureFileDataID[1],TextureFileDataID[2],TextureScrollRateU[0],TextureScrollRateU[1],TextureScrollRateU[2],TextureScrollRateV[0],TextureScrollRateV[1],TextureScrollRateV[2],TextureScaleU[0],TextureScaleU[1],TextureScaleU[2],TextureScaleV[0],TextureScaleV[1],TextureScaleV[2]
957,0,0,0,90,1387297,0,0,0,0,0,0,0,0,1,1,1,1,1,1
958,0,0,0,90,1254360,0,0,0,0,0,0,0,0,1,1,1,1,1,1
959,0,0,0,90,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
960,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
961,1003306,0,0,90,1334004,0,0,0,0,0,0,0,0,1,1,1,1,1,1
962,1089052,0,0,0,959109,0,0,0,0,0,0,0,0,1.5,1,1,1,1.5,1
963,0,0,0,90,1080935,0,0,0,0,0,0,0,0,1,1,1,1,1,1
964,0,0,0,90,1147499,0,0,0,0,0,0,0,0,1,1,1,1,1,1
965,0,0,0,90,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
966,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
967,0,0,0,90,1255207,0,0,0,0,0,0,0,0,1,1,1,1,1,1
968,1121467,0,0,0,1237598,0,0,0,0,0,0,0,0,1,1,1,1,1,1
969,0,0,0,90,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
970,0,0,0,90,1260197,0,0,0,0,0,0,0,0,1,1,1,1,1,1
971,0,0,0,90,1661509,0,0,0,0,0,0,0,0,1,1,1,1,1,1
972,0,0,0,90,1260198,0,0,0,0,0,0,0,0,1,1,1,1,1,1
973,0,0,0,90,1389444,0,0,0,0,0,0,0,0,1,1,1,1,1,1
974,0,0,0,0,1237598,0,0,0,0,0,0,0,0,1,1,1,1,1,1
975,0,0,0,90,1339292,0,0,0,0,0,0,0,0,1,1,1,1,1,1
976,0,0,0,90,1260194,0,0,0,0,0,0,0,0,1,1,1,1,1,1
977,0,0,0,90,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
978,0,0,0,90,1387203,0,0,0,0,0,0,0,0,1,1,1,1,1,1
979,0,0,0,90,1260197,0,0,0,0,0,0,0,0,1,1,1,1,1,1
980,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
981,0,0,0,90,1147498,0,0,0,0,0,0,0,0,1,1,1,1,1,1
982,0,0,0,90,1405605,0,0,0,0,0,0,0,0,1,1,1,1,1,1
983,0,0,0,90,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
984,0,0,0,90,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
985,0,0,0,90,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
986,0,0,0,90,1147495,0,0,0,0,0,0,0,0,1,1,1,1,1,1
987,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
988,0,0,0,90,1260192,0,0,0,0,0,0,0,0,1,1,1,1,1,1
989,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
990,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
991,0,0,0,90,1661509,0,0,0,0,0,0,0,0,1,1,1,1,1,1
992,1121467,0,0,0,1405606,0,0,0,0,0,0,0,0,0.3,1,1,1,0.3,1
993,1121467,0,0,0,1147491,0,0,0,0,0,0,0,0,0.5,1,1,1,0.5,1
994,0,0,0,90,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
995,1121467,0,0,0,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
996,1121467,0,0,0,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
997,1003306,0,0,90,1989709,0,0,0,0,0,0,0,0,1,1,1,1,1,1
998,1003306,0,0,90,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
999,0,0,0,90,1147491,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1000,1003306,0,0,90,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1001,0,0,0,90,1260199,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1002,1003306,0,0,90,1989709,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1003,0,0,0,90,1147495,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1004,0,0,0,90,1080935,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1005,0,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1006,1003306,0,0,90,1147504,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1007,0,0,0,0,1360833,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1008,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1009,0,0,0,0,1405606,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1010,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1011,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1012,1003306,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1013,0,0,0,90,1147506,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1014,0,0,0,0,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1015,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1016,1121467,0,0,0,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1017,1121467,0,0,0,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1018,1127353,0,0,0,2066349,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1019,1003306,0,0,90,1147495,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1120,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1121,1121467,0,0,0,1989709,0,0,0,0,0,0,0,0,2,1,1,1,2,1
1122,1121467,0,0,0,1989711,0,0,0,0,0,0,0,0,2,1,1,1,2,1
1123,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1124,1121467,0,0,0,1989709,0,0,0,0,0,0,0,0,2,1,1,1,2,1
1125,1121467,0,0,0,1989711,0,0,0,0,0,0,0,0,2,1,1,1,2,1
1126,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1127,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1128,0,0,0,90,1109203,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1129,0,0,0,90,1147508,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1130,0,0,0,90,1089593,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1131,0,0,0,90,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1132,1101646,0,0,0,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1133,1121467,0,0,0,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1134,1121467,0,0,0,1376517,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1135,1121467,0,0,0,1260192,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1136,0,0,0,90,1147495,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1137,0,0,0,90,1147507,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1138,0,0,0,90,1260194,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1139,0,0,0,90,1260194,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1140,0,0,0,90,1260194,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1141,0,0,0,90,1260194,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1142,0,0,0,90,1269772,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1143,0,0,0,90,1260194,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1144,0,0,0,90,1260194,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1145,0,0,0,90,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1146,0,0,0,90,1147492,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1147,0,0,0,0,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1148,0,0,0,0,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1149,0,0,0,0,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1150,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1151,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1152,0,0,0,0,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1154,1003306,0,0,90,1989709,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1155,1127353,0,0,0,2066349,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1156,1003306,0,0,90,959923,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1157,971054,0,0,90,1339292,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1158,0,0,0,90,1147498,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1159,0,0,0,90,1147499,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1160,0,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1161,1121467,0,0,0,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1162,0,0,0,90,1405605,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1163,1121467,0,0,0,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1164,1121467,0,0,0,1121467,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1165,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1167,1054820,0,0,90,1147494,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1168,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1169,0,0,0,90,1147506,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1170,1003306,0,0,90,1399831,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1171,1054820,0,0,90,1147491,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1172,1054820,0,0,90,1147491,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1173,1054820,0,0,90,1269772,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1174,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1175,0,0,0,90,1334004,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1176,971054,0,0,90,1399831,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1180,0,0,0,90,2066349,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1181,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1182,1054820,0,0,90,1260194,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1183,0,0,0,90,1254358,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1184,0,0,0,90,1147504,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1185,0,0,0,90,1254358,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1186,0,0,0,90,1147509,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1187,0,0,0,90,1254358,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1188,0,0,0,90,1254358,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1189,0,0,0,90,1254358,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1190,0,0,0,90,1254358,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1191,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1193,0,0,0,90,1254358,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1194,0,0,0,90,1147492,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1195,0,0,0,90,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1196,1054820,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1197,0,0,0,90,1254358,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1198,0,0,0,90,1254358,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1199,0,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1200,0,0,0,90,1360461,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1201,0,0,0,90,1280594,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1202,0,0,0,90,1405606,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1203,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1204,0,0,0,90,1280594,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1205,1089052,0,0,0,1405605,0,0,0,0,0,0,0,0,3,1,1,1,3,1
1206,0,0,0,90,3155289,3059019,3059020,0,0,0,0,0,0,1,1,1,1,1,1
1207,971054,0,0,90,1089593,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1208,1003306,0,0,90,1147494,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1209,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1210,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1211,1101646,0,0,0,1269772,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1212,971054,0,0,90,1089593,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1213,1003306,0,0,90,1147494,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1214,0,0,0,90,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1215,0,0,0,90,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1216,0,0,0,90,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1217,0,0,0,90,1255207,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1218,0,0,0,90,1080935,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1219,0,0,0,90,1269772,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1220,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1221,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1222,0,0,0,90,1255207,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1223,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1224,0,0,0,90,1147506,0,0,0,0,0,0,0,0,2,1,1,1,1,1
1225,0,0,0,90,1254362,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1226,971054,0,0,90,1089593,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1227,0,0,0,90,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1228,0,0,0,90,1260192,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1229,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1230,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1231,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1232,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1233,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1234,0,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1235,0,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1236,1089052,0,0,0,1147504,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1237,0,0,0,90,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1238,0,0,0,90,3450627,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1239,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1240,0,0,0,90,1147491,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1241,1121467,0,0,0,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1242,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1243,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1244,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1245,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1246,0,0,0,90,1411459,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1247,1121467,0,0,0,1405606,0,0,0,0,0,0,0,0,5,1,1,2,1,1
1248,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1249,0,0,0,90,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1250,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1251,0,0,0,90,1147497,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1253,0,0,0,90,1360461,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1254,0,0,0,90,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1255,1089052,0,0,0,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1256,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1257,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1258,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1259,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1260,0,0,0,90,1260198,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1261,0,0,0,0,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1262,0,0,0,0,1147509,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1263,0,0,0,90,1254360,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1264,0,0,0,90,1254362,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1265,0,0,0,90,3155289,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1266,0,0,0,90,3155289,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1267,0,0,0,90,3155289,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1268,0,0,0,90,3155289,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1269,0,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1270,0,0,0,90,3155289,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1271,0,0,0,90,1260197,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1272,0,0,0,90,1147492,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1273,0,0,0,90,1121467,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1274,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1275,0,0,0,90,1147504,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1276,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1277,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1278,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1280,0,0,0,0,3622734,3391960,3307012,0,-1,2,0,0,0,1,1,1,1,1,1
1281,0,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1282,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1283,0,0,0,90,1254362,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1284,0,0,0,90,1255207,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1285,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1286,0,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1287,0,0,0,90,1255207,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1288,0,0,0,90,959109,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1289,0,0,0,90,959109,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1290,0,0,0,90,959923,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1291,0,0,0,90,3155289,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1292,0,0,0,90,1147498,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1293,0,0,0,90,1147509,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1294,0,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1295,1089052,0,0,0,1411459,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1296,0,0,0,90,3155289,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1297,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1298,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1299,0,0,0,90,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1300,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1301,0,0,0,90,1147506,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1302,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1303,0,0,0,90,1387203,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1304,1003306,0,0,90,1334004,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1305,1003306,0,0,90,1334004,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1306,1127353,0,0,0,1147499,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1307,1003306,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1308,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1309,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1310,0,0,0,90,1147492,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1311,0,0,0,90,1147492,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1312,0,0,0,90,1147492,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1313,0,0,0,90,1376516,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1314,0,0,0,0,1455920,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1315,1003306,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1316,1003306,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1317,0,0,0,90,1360833,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1318,0,0,0,90,1260197,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1319,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1320,0,0,0,90,1360833,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1321,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1322,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1323,0,0,0,90,1405605,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1324,0,0,0,90,1405605,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1325,0,0,0,90,1405605,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1326,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1327,0,0,0,90,1411459,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1328,1127357,0,0,0,1147503,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1329,0,0,0,90,1360461,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1330,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1331,0,0,0,90,3155289,1342609,1334004,0,0,0,0,0,0,1,1,1,1,1,1
1332,0,0,0,90,3155289,1342609,1334004,0,0,0,0,0,0,1,1,1,1,1,1
1333,0,0,0,90,3155289,1342609,1334004,0,0,0,0,0,0,1,1,1,1,1,1
1334,0,0,0,90,1139120,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1335,0,0,0,90,1255207,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1336,0,0,0,90,1405605,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1337,0,0,0,90,984065,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1338,0,0,0,90,1260197,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1339,0,0,0,90,1360833,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1340,0,0,0,90,1339292,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1341,0,0,0,90,3622734,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1342,1003306,0,0,90,1399836,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1343,0,0,0,90,1147494,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1344,0,0,0,90,3642189,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1345,0,0,0,90,3155289,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1346,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1347,0,0,0,90,3155289,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1348,0,0,0,90,1360833,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1349,0,0,0,90,1360833,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1350,0,0,0,90,1360833,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1351,0,0,0,90,1147490,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1352,0,0,0,90,1147490,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1353,0,0,0,0,1147509,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1354,0,0,0,90,1147490,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1355,0,0,0,90,1147490,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1356,0,0,0,90,1147499,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1357,0,0,0,90,1254362,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1358,0,0,0,90,1254362,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1359,1003306,0,0,90,1147498,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1360,0,0,0,90,2066349,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1361,0,0,0,90,2066349,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1362,0,0,0,90,1147494,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1363,0,0,0,90,2147148,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1364,0,0,0,90,3155289,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1365,0,0,0,90,1147492,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1366,0,0,0,90,1244540,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1367,0,0,0,90,1147507,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1368,0,0,0,90,1255207,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1369,0,0,0,90,3622734,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1370,0,0,0,90,1399831,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1371,0,0,0,90,1260195,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1372,0,0,0,90,3155289,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1373,0,0,0,90,3155289,1342609,1334004,0,0,0,0,0,0,1,1,1,1,1,1
1374,0,0,0,90,1411459,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1375,0,0,0,90,1342609,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1376,0,0,0,90,1237598,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1377,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1378,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1379,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1380,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1381,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1382,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
