ID,NameSubtext_lang,Description_lang,AuraDescription_lang
100333,,Summons and dismisses a rideable Vicious War Wolf.,$?j1g[Increases ground speed by $j1g%. ][]$?j1f[Increases flight speed by $j1f%. ][]$?j1s[Increases swim speed by $j1s%. ][]
100334,,,
100335,,Teleport to Deepholm.,
100336,,Protects players within the rune from all hostile fire effects. Destroying the rune will stun nearby enemies temporarily.,Protects players within the rune from all hostile fire effects. Destroying the rune will stun nearby enemies temporarily.
100337,,Protects players within the rune from all hostile fire effects. Destroying the rune will stun nearby enemies temporarily.,Protects players within the rune from all hostile fire effects. Destroying the rune will stun nearby enemies temporarily.
100338,,,
100339,,,
100340,,,
100341,,,
100342,,,
100343,,Sing a festive song. Only functions during Winter Veil.,
100344,,,
100345,,,
100346,,,
100347,,,
100348,,Festive music fills the air around you.,Festive music fills the air around you.
100350,,,
100358,,,
100359,,"Voracious Hatchlings imprint upon the first thing they see at birth, constantly pestering the target for food.","A Voracious Hatchling thinks you're its mother!
Damage against this hatchling increased by $s1%."
100360,,,"Fixated on a target.
Immune to taunt."
100362,,,
100363,,,
100364,,,
100365,,Restores $o1 health and ${$100367m2/1*5} mana over $d.  Must remain seated while eating.  If you spend at least 5 seconds eating you will become well fed and gain $87547s1 Intellect and $100368s2 Stamina for $100368d.,Restores $/5;s1 health per second.
100366,,,
100367,,Restores ${$m2/1*5} mana over $d.  Must remain seated while drinking.,Restores ${$m2/1} mana per second.
100368,,Intellect and Stamina increased by $s1. Lasts $d.,Intellect and Stamina increased by $w1.
100369,,,
100370,,,
100371,,,
100373,,Agility and Stamina increased by $s1. Lasts $d.,Agility and Stamina increased by $w1.
100374,,Restores $o1 health and ${$100367m2/1*5} mana over $d.  Must remain seated while eating.  If you spend at least 5 seconds eating you will become well fed and gain $87547s1 Agility and $100368s2 Stamina for $100368d.,Restores $/5;s1 health per second.
100375,,Spirit and Stamina increased by $s1. Lasts $d.,Spirit and Stamina increased by $w1.
100376,,Restores $o1 health and ${$100367m2/1*5} mana over $d.  Must remain seated while eating.  If you spend at least 5 seconds eating you will become well fed and gain $87547s1 Spirit and $100368s2 Stamina for $100368d.,Restores $/5;s1 health per second.
100377,,Strength and Stamina increased by $s1. Lasts $d.,Strength and Stamina increased by $w1.
100378,,"Summons a flame spout under a nearby target, erupting for $98031s1 Fire damage after 3 sec.","Summons a flame spout under a nearby target, erupting for $98031s1 Fire damage after 3 sec."
100379,,Restores $o1 health and ${$100367m2/1*5} mana over $d.  Must remain seated while eating.  If you spend at least 5 seconds eating you will become well fed and gain $87547s1 Strength and $100368s2 Stamina for $100368d.,Restores $/5;s1 health per second.
100380,,,
100391,,,
100393,,Summons a Moonwell.,
100394,,"Draw magic from surrounding enemies, increasing damage dealt by $50131s1% while reducing the damage and healing done by nearby enemies by $s1.",Damage and healing done reduced by $s1.
100395,,"Draw magic from surrounding enemies, increasing damage dealt by $s1% while reducing the damage and healing done by nearby enemies by $50132s1.",Damage done increased by $s1%.
100396,,,
100397,,,
100398,,,
100399,,,
100400,,,
100401,,,
100403,Rank 6,Increases Mastery by $s2.,Increases Mastery by $s2.
100404,,,
100405,,,
100406,,,
100407,,Binding elemental servants.,Binding elemental servants.
100410,,,"Invulnerable, but unable to act."
100412,,,
100415,,The hound will focus its attention on a single foe for $d.,You got the hound's attention!
100417,,,
100418,,Inflicts $99758s1 Fire damage over $d.,$99758s1 Fire damage inflicted every $t1 sec.
100419,,,
100420,,,
100421,,,
100422,,,
100423,,Increases casting speed and removes any additional defenses on target.,Casting much faster without concern for safety.
100428,,,
100429,,,
100430,,,
100431,,Deals $s1 Fire damage split between enemy targets within $a1 yards in front of the caster.,Fire damage taken increased by $s2%.
100432,,,
100439,,,
100441,,,
100442,,,
100444,,,
100445,,,
100446,,,
100447,,,
100448,,,
100455,,"The searing heat of Sulfuras inflicts $s1 Fire damage to enemies who get too close, knocking them back.",Inflicts $s1 Fire damage.
100456,,,
100457,,"Attack speed increased by $s1%.
Damage increased by $s2%.","Attack speed increased by $s1%.
Damage increased by $s2%."
100459,,,
100460,,"The Lava Scion inflicts a random target with Blazing Heat, causing them to create a trail of Blazing Heat in their wake.  Blazing Heat inflicts $99144s1 Fire damage every $99128t1 sec, and heals Sons of Flame for $99145s1% every $99128t1 sec.",You will soon burst into flame!
100462,,,
100463,,Combine 3 Pyreshell Fragments to create a Dull Pyreshell Focus.,
100464,,Combine 3 Rhyolite Fragments to create a Dull Rhyolite Focus.,
100465,,Combine 3 Obsidian-Flecked Chitin Fragments to create a Dull Chitinous Focus.,
100466,,Combine 3 Emberstone Fragments to create a Dull Emberstone Focus.,
100467,,,
100469,,,
100470,,,
100471,,,
100472,,,
100475,,"Throw the Dull Rhyolite Focus to the ground.  Lasts for $d.

|cFFFFAA00""A light, flakey material from the Firelands, a heavy impact from Lord Rhyolith could add density and power to this focus.""|r",
100476,,,
100477,,,
100478,,,
100479,,Cenarius summons Breadth of Frost at the target location!,Cenarius summons Breadth of Frost at the target location!
100480,,,
100481,,,
100482,,,
100485,,,
100486,,,
100487,,,
100488,,"Throw the Dull Emberstone Focus to the ground.  Lasts for $d.

|cFFFFAA00""A gem found only in the Firelands, capable of withstanding even the most powerful strikes of Ragnaros' forces.""|r",
100489,,"Throw the Dull Chitinous Focus to the ground.  Lasts for $d.

|cFFFFAA00""Obsidian-flecked chitin from the exoskeleton of a fire spider, it is capable of absorbing the full intensity of Beth'tilac's rage.""|r",
100490,,,
100491,,"Throw the Dull Pyreshell Focus to the ground.  Lasts for $d.

|cFFFFAA00""A fragment of Alysrazor's eggshell, this focus may be able to absorb some of Alysrazor's excess power.""|r",
100492,,,
100494,,,
100495,,Inflicts Fire damage to enemies within $A1 yards.,
100496,,,
100497,,,
100498,,,
100499,,,
100500,,,
100501,,,
100503,,The protection of Cenarius shields you from Superheated!,Shielded from Superheated!
100504,,,
100505,,"Ignites the area surrounding the cast, causing Fire damage to all narby enemies every second.",Inflicts Fire damage to nearby enemies every second.
100506,,Deals Fire damage to all enemies.,
100507,,,
100508,,Teleport to the Firelands.,
100509,,Teleport to Uldum.,
100510,,,
100512,,,
100515,,Deals Fire damage to all enemies and kills nearby Flamewaker Animators.,
100516,,"Spirts molten lava at the target, dealing $s1 Fire damage.",
100518,,,
100519,,,
100520,,,
100522,,Increases attack speed by $s2% and physical damage dealt by $s1%.,"Physical damage dealt is increased by $s1%.
Attack speed increased by $s2%."
100523,,Teleport to Mount Hyjal.,
100525,,"Melee attacks wound the target, reducing the effectiveness of any healing on it by $100526s%. Stacks.","Melee attacks wound the target, reducing the effectiveness of any healing on it."
100526,,Reduce healing effects by $s2%.,Healing effects reduced by $s2%.
100527,,Increases all damage dealt by $s1%.,Damage dealt increased by $s1%.
100528,,Combine four charged foci to force open the portal at the Circle of Thorns.,Combine four charged foci to force open the portal at the Circle of Thorns.
100529,,,
100530,,,
100532,,,
100533,,,
100534,,,
100535,,,
100537,Shapeshift,"Shapeshift into flight form, increasing movement speed.",Movement speed increased.
100539,,,
100540,,,
100541,,,
100542,,,
100543,,,
100544,,,
100545,,,
100546,,Attempts to step through the shadows and disappear.,
100547,,,
100548,,,
100549,,Deals Fire damage to all enemies and stuns for $d1.,Stunned.
100553,,,
100554,,,
100555,,Entangles an enemy in blazing roots.,Unable to move or act!
100556,,Entangles an enemy in blazing roots.,Unable to move or act!
100557,,,
100558,,,
100559,,Entangles an enemy in blazing roots.,Unable to move or act!
100560,,,
100561,,,
100564,,,
100565,,,
100566,,,Damage increases as energy increases.
100567,,"The Breadth of Frost freezes the Living Meteor, increasing damage taken by $s3%.","Stunned and Inactive.
Increases damage taken by $s3%."
100568,,,
100569,,Belch out a cloud of foul vapor that increases damage taken of all within (including caster) by $S1%. Cloud remains for $D1.,Taking $S1% extra damage from all attacks.
100570,,,
100571,,,
100572,,,
100573,,,
100574,,,
100575,,,
100576,,Right Click to summon and dismiss Lil' Tarecgosa.,
100578,,,
100582,,,
100583,,,
100584,,,
100585,,,
100586,,,
100587,,,
100588,,,Stabilizes and imbues target with energy.
100589,,,
100590,,,
100591,,,
100592,,,
100593,,"Ragnaros is at full power and has become Superheated! Inflicts $100594s1 Fire damage every $t1 sec, increases damage taken from Superheated by $100594s2%.  Stacks.",Inflicting $100594s1 Fire damage every $t1 sec.
100594,,Inflicts $s1 Fire damage and increases Superheated damage taken by $s2%.  Stacks.,Increases damage taken from Superheated by $s2%.
100597,,,
100598,,,
100600,,,
100601,,,
100602,,,
100603,,,
100604,,"Ragnaros begins to Empower Sulfuras with the power of the Firelands.  After $d it will become empowered and his attacks will cause the Flames of Sulfuras, inflicting $100630s1 Fire damage to all enemies within the realm of the Firelord.","Ragnaros begins to Empower Sulfuras with the power of the Firelands.  After $d it will become empowered and his attacks will cause the Flames of Sulfuras, inflicting $100630s1 Fire damage to all enemies within the realm of the Firelord."
100605,,,
100606,,,
100607,,,
100608,,,
100609,,,
100610,,,
100611,,,
100612,,"A small moonwell appears, blessing you with $s2 Mastery for $d.",Increases Mastery by $s2.
100613,,,
100614,,,
100615,,,
100616,,,
100617,,,
100618,,,
100619,,,
100622,,Summons a Moonwell.,
100623,,Summons a Moonwell.,
100624,,,
100625,,,
100626,,,
100627,,,
100628,,"The power of Sulfuras has been aplified! Melee attacks deal devestating damage, inflicting $100630s1 Fire damage to all enemies.",Attacks inflict $100630s1 Fire damage to all enemies.
100629,,,
100630,,"The Flames of Sulfuras devastate all enemies in the realm of the Firelord, inflicting $s1 Fire damage.","The Flames of Sulfuras devastate all enemies in the realm of the Firelord, inflicting $s1 Fire damage."
100632,,,
100633,,,
100634,,"Consuming a lesser beast provides the unit $100634s2% more damage dealt, increases movement speed by $s3%, and heals the target for $100634s1% of its max life.","Damage dealt increased by $s2%.
Movement speed increased by $s3%."
100636,,,
100637,,Mylune's Call.,Mylune's Call.
100638,,Summons a Moonwell.,
100639,,Moonwell chalice.,
100640,,Alysrazor's powerful wingstrokes cause harsh fiery winds to scald the landscape around her nest.,You are too far from Alysrazor!
100641,,Slowly crushes an enemy into a pile of ash.,Slowly crushes an enemy into a pile of ash.
100642,,"Consuming a lesser beast provides the unit $100634s2% more damage dealt, increases movement speed by $s3%, and heals the target for $100634s1% of its max life.",Consuming a lesser beast will heal this unit for $100634s3% of their maximum life.
100643,,,
100644,,,
100645,,,
100646,,Hamuul summons Entrapping Roots at the target location!,Hamuul summons Entrapping Roots at the target location!
100647,,,
100650,,Ignites the magma below the target volcano.,
100651,,Sends nearby Hell Hounds into a frenzy increasing damage done by $s1 for $d1 sec.,Damage done increased by $s1%2.
100652,,Instantly kills all allies within $A1 yards.,Pwned lol.
100653,,Ragnaros has been entrapped by Arch Druid Hamuul Runetotem's Entrapping Roots!,"Stunned.
Increases damage taken by $s2%."
100655,,"Successful melee attacks drive the hound into a feeding frenzy, granting a stacking $100656s1% bonus to physical damage dealt for $100656d.",Successful melee attacks grant a stacking $100656s1% bonus to physical damage dealt for $100656d.
100656,,"Successful melee attacks drive the hound into a feeding frenzy, granting a stacking $100656s1% bonus to physical damage dealt for $100656d.",Physical damage increased by $s1%.
100658,,Stun the target.,Stunned.
100659,,Slowly crushes an enemy into a pile of ash.,Slowly crushes an enemy into a pile of ash.
100660,,"Bursts open seeds within the targets body, killing them instantly.",
100661,,,
100662,,,
100663,,,
100665,,,
100668,,,
100669,,,
100670,,,
100671,,,
100673,,,
100674,,,
100675,,"Ragnaros stomps and forms Dreadflame at the location.  Each Dreadflame will spread every $100695t1 sec creating another patch of Dreadflame.  Dreadflame inflicts $100941s1 Fire damage, and an additional $100941s2 Fire damage every $100941t2 for $100941d.",
100676,,,
100677,Shapeshift,"Shapeshift into gargoyle form, increasing movement speed.",Movement speed increased.
100679,,,
100684,,Right Click to summon and dismiss your... crate?,
100686,,Immune to all forms of damage.,Immune to all forms of damage.
100687,,,
100691,,,
100692,,Inflicts $s1 Fire damage to enemies within $A2 yds.,Inflicts $s1 Fire damage to enemies within $A2 yds.
100694,Shapeshift,"Shapeshift into whelpling form, increasing movement speed.",Movement speed increased.
100695,,,
100696,,,
100700,,"Injects a target with eggs, hatching spiderlings after a short duration.","Injected with eggs, hatching spiderlings after a short duration."
100701,,,
100702,,,
100703,,,
100704,,Inflicts $s1 Fire damage.,
100705,,,
100706,,,
100707,,,
100709,,,
100710,,,
100711,,,
100712,,,
100713,,"Malfurion Stormrage's Cloudburst has soaked you in water, making you invulnerable to Dreadflame and allowing you to extinguish their flames!","Extinguishing nearby Dreadflame.
Immune to Dreadflame damage."
100714,,Malfurion Stormrage summons a Cloudburst at the target location!,Malfurion Stormrage summons a Cloudburst at the target location!
100724,,"Inflicts $s1 physical damage to enemies within $a1 yards and knocks them down, interrupting spellcasting for $d.",
100728,,,
100732,,Summons a Magma Conduit and inflicts $s2 Fire damage to targets in a $a2 yard radius.,Summons a Magma Conduit and inflicts $s2 Fire damage to targets in a $a2 yard radius.
100742,,Reduces all damage taken by $s%.,Damage taken reduced by $s%.
100743,,Immune to many forms of crowd control.,Immune to many forms of crowd control.
100744,,"Alysrazor beats her fiery wings, dealing heavy Fire damage to enemies within line of sight.",Deals Fire damage to enemies within line of sight.
100745,,"Alysrazor beats her wings, bathing enemies in Fire damage.",
100746,,,
100747,,,
100748,,Summons a Magmakin and inflicts $s2 Fire damage to targets in a $a2 yard radius.,Summons a Magmakin and inflicts $s2 Fire damage to targets in a $a2 yard radius.
100749,,,
100750,,,
100751,,,
100752,,Summon and control your steam tonk.,Use your tonk action bar to attack other tonks.
100755,,"Explodes, dealing $s3 Fire damage to enemies within $A3 yards and knocking them back.",
100756,,,
100757,,The Cloudburst Deluge puts out nearby fires!,
100758,,Malfurion Stormrage's creates a Cloudburst at the location!,Causes Deluge.
100759,,,
100760,,,
100761,,"Summons forth a Molten Meteor, dealing cataclysmic amounts of damage to nearby enemies.",
100762,,,
100763,,"Deals $s1 damage to nearby enemies, knocking them back.",
100764,,Increases your Gilnean reputation by 250.,
100765,,Increases your Bilgewater reputation by 250.,
100767,,"Melts the target's armor, reducing it by $s1% and causing $s2 damage every $t2 sec for $d.","Melts the target's armor, reducing it by $s1% and causing $s2 damage every $t2 sec for $d."
100768,,"Attacks from the pincers burn the target, inflicting $100769s1 Fire damage.","Attacks from the pincers burn the target, inflicting $100769s1 Fire damage."
100769,,"Attacks from the pincers burn the target, inflicting $99811s1 Fire damage.",
100770,,,
100771,,,
100773,,$s1 charges of Light Force.,$s1 charges of Light Force.
100774,,$s1 charges of dark force.,$s1 charges of dark force.
100775,,,
100776,,,
100777,,"Ragnaros notices the cluster of four or more enemies and takes advantage, forming a Magma Geyser at the location!",
100778,,Sends nearby Hell Hounds into a frenzy increasing damage done by $s1% for $d1.,Damage done increased by $s1%.
100779,,Immune to many forms of crowd control and increases damage by $s2%.,Immune to many forms of crowd control and increases damage by $s2%.
100780,,"You Jab the target, dealing ${1.5*$<low>} to ${1.5*$<high>} damage and generating $s2 Chi.$?a121278[

Caster weapons deal increased damage.][]",
100783,,,
100784,,"Kick with a blast of Chi energy, dealing ${7.12*$<low>} to ${7.12*$<high>} Physical damage$?s116645&a115070[ to your target and ${3.56*$<low>} to ${3.56*$<high>} to up to $116645s4 additional nearby targets][].$?s128595[

If behind the target, you deal an additional $m2% damage over $128531d. If in front of the target, you are instantly healed for $m2% of the damage done.][] $?s117967[

Also causes you to gain Shuffle, increasing your parry chance by $115307s1% and your Stagger amount by an additional $115307s2% for $115307d.][]$?s116645[

Also empowers you with Serpent's Zeal, causing you and your summoned Jade Serpent Statue to heal nearby injured targets equal to $127722m3% of your auto-attack damage.

Caster weapons deal increased damage.][]",
100785,,,
100786,,,
100787,,"Attack with the palm of your hand, dealing $?a116645[${6*$<low>} to ${6*$<high>}][${3*$<low>} to ${3*$<high>}] damage.

Also grants you Tiger Power, causing your attacks to ignore $125359m1% of enemies' armor for $125359d.$?a121278[

Caster weapons deal increased damage.][]",
100788,,,
100789,,,
100790,,,
100792,,,
100793,,,
100794,,Inflicts $s1 Fire damage every $82777t1 sec for $82777d in a $a1 yard cone in front of the caster.,
100795,,Inflicts $100794s1 Fire damage every $t1 sec for $d in a $100794a1 yard cone in front of the caster.,Inflicting $100794s1 Fire damage every $t1 sec.
100796,,The caster becomes invisible.,Invisible.
100797,,"The caster is enveloped in swirling flames, lashing out every $t1 sec to deal $100802s1 Fire damage to the nearest target and increasing their Fire damage taken by $100802s2% for $100802d.","Lashes out every $t1 sec, dealing $100802s1 Fire damage to the nearest target and increasing their Fire damage taken by $100802s2% for $100802d."
100799,,,
100800,,This will summon any raid member who is currently in your zone.,
100802,,"Lashes out, dealing $s1 Fire damage to the nearest target and increasing their Fire damage taken by $s2% for $d.",Fire damage taken increased by $s2%.
100803,,Increases damage done by $s2% and increases damage taken by $s3%.,Damage done increased by $s2% and damage taken increased by $s3%.
100804,,"You summon a flurry of stars from the sky on all targets within $50286a yards of the caster that you're in combat with, each dealing $50288s1 Arcane damage. Maximum $48505s2 stars. Lasts $48505d.  

Shapeshifting into an animal form or mounting cancels the effect. Any effect which causes you to lose control of your character will suppress the starfall effect.",Summoning stars from the sky.
100805,,"You summon a flurry of stars from the sky on all targets within $50286a yards of the caster that you're in combat with, each dealing $50288s1 Arcane damage. Maximum $48505s2 stars. Lasts $48505d.  

Shapeshifting into an animal form or mounting cancels the effect. Any effect which causes you to lose control of your character will suppress the starfall effect.","You summon a flurry of stars from the sky on all targets within $50286a1 yards of the caster, each dealing $50288s1 Arcane damage. Also causes $50294s1 Arcane damage to all other enemies within $50294a1 yards of the enemy target. Maximum 20 stars. Lasts $48505d."
100806,,"You summon a flurry of stars from the sky on all targets within $50286a yards of the caster that you're in combat with, each dealing $50288s1 Arcane damage. Maximum $48505s2 stars. Lasts $48505d.  

Shapeshifting into an animal form or mounting cancels the effect. Any effect which causes you to lose control of your character will suppress the starfall effect.",
100807,,,
100812,,,
100813,,,
100815,,,
100816,,Deals periodic damage to nearby enemies.,
100817,,,
100818,,Deals periodic damage to nearby enemies.,
100819,,Deals periodic damage to nearby enemies.,
100820,,,
100821,,"Charges at an enemy, knocking it back and inflicting normal damage plus $s3.",
100823,,,
100825,,Review the events of Thrall and Aggra's vows.,Reviewing the events of Thrall and Aggra's vows.
100836,,Periodically dropping Molten Feathers.,Periodically dropping Molten Feathers.
100839,,,
100841,,Summons a Goldwing Hawk to assist the caster.,Assisted by a Goldwing Hawk.
100842,,Reflects $s1% of incoming spells back at the caster.,Reflecting $s1% of incoming spells.
100843,,Reduces damage taken by $s%.,Damage taken reduced by $s%.
100844,,,Damage taken temporarily increases defenses.
100845,,Reflects $s1% of damage taken.,Reflecting $s1% of incoming spells and attacks.
100846,,Summons a Forest Owl to assist the caster.,Assisted by a Forest Owl.
100847,,Summons an Alpine Songbird to assist the caster.,Assisted by an Alpine Songbird.
100848,,Call a flock of birds to aid the caster.,A flock of birds aids the caster.
100849,,"Charges at an enemy, knocking it back and inflicting Physical damage.",
100853,,,
100854,,Regenerates all nearby group members for $s1 every $t1 seconds for $d.  Druid must channel to maintain the spell.,Heals nearby party members every $t1 seconds.
100855,,Regenerates all nearby group members for $s1 every $t1 seconds for $d.  Druid must channel to maintain the spell.,Heals nearby party members for $s1 every $t1 seconds.
100856,,,
100857,,,
100858,,"Ragnaros notices the cluster of four or more enemies and takes advantage, forming a Magma Geyser at the location!  Magma Geyser inflicts $12345s1 Fire damage every $12345t1 sec, knocking the enemies away and melting any nearby Breadth of Frost!","Ragnaros notices the cluster of four or more enemies and takes advantage, forming a Magma Geyser at the location!  Magma Geyser inflicts $12345s1 Fire damage every $12345t1 sec, knocking the enemies away and melting any nearby Breadth of Frost!"
100859,,,
100860,,,
100861,,"Ragnaros notices the cluster of four or more enemies and takes advantage, forming a Magma Geyser at the location!",
100862,,Crossing the link of summoned units will inflict Shadow damage.,Crossing the link of summoned units will inflict Shadow damage.
100863,,,
100864,,"Increases the time between an enemy's attacks by $s1%, casting time increased by $s2% and slows its movement by $s2% for $d.",Movement speed reduced by $s1%.  Time between melee and ranged attacks increased by $s2%.  Casting time increased by $s2%.
100865,,Deals shadow damage to nearby targets.,
100867,,Immune to all forms of damage.,Immune to all forms of damage.
100868,,An attack that instantly deals physical damage.,
100870,,,
100871,,,
100872,,"An attack that instantly deals ${8+$ap*0.264-1} physical damage$?s54811[, and an additional ${(8+$ap*0.264-1)*0.50} damage to a nearby target][].  Effects which increase Bleed damage also increase Maul damage.",
100873,,,
100874,,,
100875,,An attack that instantly deals physical damage.,
100876,,,
100886,,,
100893,,Transform yourself into the Wings of Aviana.,Transformed.  Use your Call the Flock ability to gather other birds.
100894,,,
100896,,,
100897,,Awards yourself ${$m1/100} Conquest points,
100898,,Awards yourself ${$m1/100} Conquest points,
100899,,Awards yourself ${$m1/100} Conquest points,
100901,,Awards yourself ${$m1/100} Valor points,
100902,,Awards yourself ${$m1/100} Valor points,
100903,,Awards yourself ${$m1/100} Valor points,
100904,,,
100905,,,
100906,,,
100907,,Cenarius has temporarily frozen the Living Meteor!,Cenarius has temporarily frozen the Living Meteor!
100910,,You were too close to the Living Meteor and triggered the Living Meteor to explode!,You were too close to the Living Meteor and triggered the Living Meteor to explode!
100911,,"The Living Meteor was knocked back into you, causing the Living Meteor to explode!","The Living Meteor was knocked back into you, causing the Living Meteor to explode!"
100913,Shapeshift,"Shapeshifts into a bear for $d., increasing armor and hit points, as well as allowing the use of various bear abilities.","Shapeshifted into bear.
Armor and hit points increased."
100917,,,
100918,,,
100919,,,
100920,,,
100921,,,
100922,,,
100923,,,
100924,,,
100926,,Fills target enemy with rage.,Unleash your rage or be consumed by it.
100927,,,
100931,,Next attack deals $s Fire damage.,
100932,,,Suffering Fire damage every $t1 sec.
100937,,Shapeshift.,Shapeshift.
100938,,,
100939,,,
100940,,Stuns the target for $d.,Stunned.
100941,,Inflicts $s1 Fire damage and an additional $s2 Fire damage every $t2 sec to enemies standing in Dreadflame.,Inflicts $s2 Fire damage every $t2 sec.
100945,,,
100946,,,
100947,,,
100948,,,
100949,,"Draws your target before you with a beam of unholy power. This will also taunt the target, forcing enemies to attack you for $49560d.",Taunted.
100950,,Grabs a nearby critter.,Taunted.
100951,,Increases Experience and Reputation gains from kills by $s1% for $d.,Experience and Reputation gains from kills increased by $s1%.
100953,,,
100954,,,
100956,,Your Lightning Shield can now be triggered once every 1.5 sec instead of once every 3 sec.,
100957,,,
100958,,,
100959,,Right Click to summon a beer-toting Keg Pony for $d.,
100960,,,
100962,,,
100963,,,
100964,,,
100965,,,
100966,,,
100967,,,
100970,,Right Click to summon and dismiss Nuts.,
100972,,,Cracked by a nut on the noggin'.
100973,,,
100974,,Deals $s1 Fire damage to nearby enemies.,
100975,,Creates a geyser of flame at the target location.,
100976,,Creates a geyser of flame at the target location.,
100977,,Casting your direct healing spells grants you a $77495s1% bonus to periodic healing for $100977d.,Periodic healing increased by $w1%.
100980,,Summon a wave that does $s2 Nature damage and knocking enemies back 5 yards.,Inflicts $s2 Nature damage and knocks enemies back 5 yards.
100988,,Summons a Moonwell.,
100992,,,
100993,,Inflicts Frost damage to an enemy and deals additional Frost damage over $d.,Frost damage inflicted over $d.
100995,,,
100996,,,
101003,,,
101010,Rank 1,,
101011,,,
101012,,Quick Shot!  Bonus hit credit rewarded.,Quick Shot!  Bonus hit credit rewarded.
101013,,Beginning to transform...,Beginning to transform...
101014,,Transforming.,
101020,,"Hold the target in place, stunning them and dealing Frost damage every $t sec.","Stunned, and taking periodic Frost damage every $t sec."
101021,,,
101024,,Healed for $67598s1% of maximum health for each $67598s2 Energy spent.,
101025,,"Charges at an enemy, inflicting normal damage plus $s2.",
101026,,,
101028,,,
101029,,,
101030,,Increase damage and attack speed.,Increases damage and attack speed by $s%.
101031,,Inflicts normal damage plus $s1 to an enemy.,
101032,,,
101033,,Restores mana to the Shaman following a critical direct heal.,
101034,,,
101035,,,
101036,,,
101037,,,
101039,,Your cool entrails make a fine host for spiderlings,
101040,,Your cool entrails make a fine host for spiderlings,
101041,,Your cool entrails make a fine host for spiderlings,
101042,,Your cool entrails make a fine host for spiderlings,
101043,,Your cool entrails make a fine host for spiderlings,
101044,,Your cool entrails make a fine host for spiderlings,
101045,,Your cool entrails make a fine host for spiderlings,
101046,,Your cool entrails make a fine host for spiderlings,
101047,,Your cool entrails make a fine host for spiderlings,
101048,,Inflicts Fire damage to an enemy.,
101049,,The caster splits into an additional lava spawn.,
101050,,Split into another Lava Spawn.,
101051,,$@spelldesc101052,
101052,,"When your Lightning Shield is triggered, you take $142912s1% less damage for $142912d.",
101053,,,
101054,,,
101055,,,
101056,,"When you deal damage, you have a chance to gain the Wrath of Tarecgosa, duplicating the harmful spell.",
101057,,,
101058,,,
101059,,,
101060,,"Throws your weapon, inflicting $s1 Fire damage to enemies in the area.",
101061,,"Throws your weapon, inflicting its $s1 Fire damage to enemies in the area.",
101062,,Heals a friendly target for $s1.,
101063,,,
101064,,Transforming.,
101065,,Transforming.,
101066,,,
101067,,Combine four charged foci to force open the portal at the Circle of Thorns.,Combine four charged foci to force open the portal at the Circle of Thorns.
101068,,Combine four charged foci to force open the portal at the Circle of Thorns.,Combine four charged foci to force open the portal at the Circle of Thorns.
101069,,Combine four charged foci to force open the portal at the Circle of Thorns.,Combine four charged foci to force open the portal at the Circle of Thorns.
101070,,,Damage and attack speed increase as health decreases.
101071,,,
101072,,Channel energy into the Fireball.,"The Fireball will explode upon reaching 100 stacks of Meteoric Flames, dealing Fire damage to all surrounding creatures."
101073,,"Explodes, dealing $s Fire damage to surrounding creatures.",
101074,,,
101075,,,
101076,,,
101077,,,
101078,,,
101079,,,
101080,,,
101081,,,
101083,,,
101084,,,
101085,,Deals Arcane damage to an enemy.,
101086,,,
101087,,Dark twilight energies engulf and immobilize the party.,Dark twilight energies engulf and immobilize the party.
101088,,The Lava Wave has covered the Living Meteor in Lava.,The Lava Wave has covered the Living Meteor in Lava.
101089,,,
101090,,,
101091,,,
101092,,,
101093,,Imbued with the essence of flame itself.,Imbued with the essence of flame itself.
101094,,Firelands is disabled on the PTR at this time.,
101095,,,
101104,,"Hurls a watery bolt at an enemy, inflicting Frost damage.",
101105,,,
101106,,,
101107,,,
101108,,"Ragnaros senses the essence of Tarecgosa and imbues you with the Rage of Ragnaros. Inflicting $101108s1 Fire damage to allies within $101108A1 yards, knocking them back.","Ragnaros senses the essence of Tarecgosa and imbues you with the Rage of Ragnaros. Inflicting $101108s1 Fire damage to allies within $101108A1 yards, knocking them back."
101109,,"Ragnaros senses the essence of Tarecgosa and imbues you with the Rage of Ragnaros. Inflicting $101108s1 Fire damage to allies within $101108A1 yards, knocking them back.",You are about to explode!
101110,,Ragnaros senses the essence of Tarecgosa and imbues the target with Rage of Ragnaros.,Only those enraged by Rage of Ragnaros are able to handle the Heart of Ragnaros.
101111,,"Filled with a sense of purpose, the hound resists attempts to hinder its path back to its master.","Filled with a sense of purpose, unable to be slowed below $w1% of normal movement speed."
101112,,Binding elemental servants.,Binding elemental servants.
101114,,"Disarming a dangerous trap in the heat of battle is intense work, and requires a brief period of recovery.",Unable to focus on disarming another trap in the heat of battle.
101115,,Increases critical strike percent by $46352s2 and causes Fire damage to attackers.,Increases critical strike percent by $46352s2 and causes Fire damage to attackers.
101116,,Dark twilight energies engulf and immobilize the party.,Dark twilight energies engulf and immobilize the party.
101117,,,
101118,,,
101119,,Strikes an enemy with a lightning bolt inflicting $s1 Nature damage.,
101121,,,
101122,,,
101124,,,
101125,,,
101126,,,
101127,,,
101131,,,
101132,,,
101139,,Movement speed increased by $s1% for $d.,Movement speed increased by $s1%.
101140,,Siphons the Smouldering Essence from the corpse of a powerful creature in the Firelands.,
101141,,,
101145,,,
101146,,Siphons the Smouldering Essence from the corpse of a powerful creature in the Firelands.,
101147,,,
