ID,SpecID,ItemID
85480,270,24446
85481,577,24446
85482,581,24446
85483,253,131263
85484,254,131263
85485,255,131263
85486,262,131263
85487,263,131263
85488,264,131263
85489,65,24447
85490,66,24447
85491,70,24447
85492,71,24447
85493,72,24447
85494,73,24447
85495,250,24447
85496,251,24447
85497,252,24447
85516,65,6078
85517,66,6078
85518,70,6078
85519,71,6078
85520,72,6078
85521,73,6078
85522,262,6078
85523,263,6078
85524,264,6078
85534,62,2326
85535,63,2326
85536,64,2326
85537,256,2326
85538,257,2326
85539,258,2326
85540,265,2326
85541,266,2326
85542,267,2326
85543,62,2571
85544,63,2571
85545,64,2571
85546,256,2571
85547,257,2571
85548,258,2571
85549,265,2571
85550,266,2571
85551,267,2571
85552,62,5405
85553,63,5405
85554,64,5405
85555,65,5405
85556,66,5405
85557,70,5405
85558,71,5405
85559,72,5405
85560,73,5405
85561,62,5606
85562,63,5606
85563,64,5606
85564,256,5606
85565,257,5606
85566,258,5606
85567,265,5606
85568,266,5606
85569,267,5606
85570,62,10549
85571,63,10549
85572,64,10549
85573,256,10549
85574,257,10549
85575,258,10549
85576,265,10549
85577,266,10549
85578,267,10549
85579,62,10550
85580,63,10550
85581,64,10550
85582,256,10550
85583,257,10550
85584,258,10550
85585,265,10550
85586,266,10550
85587,267,10550
85588,62,10655
85589,63,10655
85590,64,10655
85591,256,10655
85592,257,10655
85593,258,10655
85594,265,10655
85595,266,10655
85596,267,10655
85597,62,11187
85598,63,11187
85599,64,11187
85600,256,11187
85601,257,11187
85602,258,11187
85603,265,11187
85604,266,11187
85605,267,11187
85606,62,11191
85607,63,11191
85608,64,11191
85609,256,11191
85610,257,11191
85611,258,11191
85612,265,11191
85613,266,11191
85614,267,11191
85615,62,22952
85616,63,22952
85617,64,22952
85618,65,22952
85619,66,22952
85620,70,22952
85621,71,22952
85622,72,22952
85623,73,22952
85624,62,22966
85625,63,22966
85626,64,22966
85627,256,22966
85628,257,22966
85629,258,22966
85630,265,22966
85631,266,22966
85632,267,22966
85633,62,23267
85634,63,23267
85635,64,23267
85636,256,23267
85637,257,23267
85638,258,23267
85639,265,23267
85640,266,23267
85641,267,23267
85642,62,23367
85643,63,23367
85644,64,23367
85645,256,23367
85646,257,23367
85647,258,23367
85648,265,23367
85649,266,23367
85650,267,23367
85651,62,23377
85652,63,23377
85653,64,23377
85654,256,23377
85655,257,23377
85656,258,23377
85657,265,23377
85658,266,23377
85659,267,23377
85660,62,23397
85661,63,23397
85662,64,23397
85663,256,23397
85664,257,23397
85665,258,23397
85666,265,23397
85667,266,23397
85668,267,23397
85669,62,24104
85670,63,24104
85671,64,24104
85672,65,24104
85673,66,24104
85674,70,24104
85675,71,24104
85676,72,24104
85677,73,24104
85678,62,24144
85679,63,24144
85680,64,24144
85681,256,24144
85682,257,24144
85683,258,24144
85684,265,24144
85685,266,24144
85686,267,24144
85687,62,24444
85688,63,24444
85689,64,24444
85690,256,24444
85691,257,24444
85692,258,24444
85693,265,24444
85694,266,24444
85695,267,24444
85714,62,52898
85715,63,52898
85716,64,52898
85717,256,52898
85718,257,52898
85719,258,52898
85720,265,52898
85721,266,52898
85722,267,52898
85723,62,52899
85724,63,52899
85725,64,52899
85726,256,52899
85727,257,52899
85728,258,52899
85729,265,52899
85730,266,52899
85731,267,52899
85732,62,52900
85733,63,52900
85734,64,52900
85735,256,52900
85736,257,52900
85737,258,52900
85738,265,52900
85739,266,52900
85740,267,52900
85741,62,52902
85742,63,52902
85743,64,52902
85744,256,52902
85745,257,52902
85746,258,52902
85747,265,52902
85748,266,52902
85749,267,52902
85750,62,52903
85751,63,52903
85752,64,52903
85753,256,52903
85754,257,52903
85755,258,52903
85756,265,52903
85757,266,52903
85758,267,52903
85759,62,53372
85760,63,53372
85761,64,53372
85762,256,53372
85763,257,53372
85764,258,53372
85765,265,53372
85766,266,53372
85767,267,53372
85768,62,53375
85769,63,53375
85770,64,53375
85771,256,53375
85772,257,53375
85773,258,53375
85774,265,53375
85775,266,53375
85776,267,53375
85777,62,53391
85778,63,53391
85779,64,53391
85780,256,53391
85781,257,53391
85782,258,53391
85783,265,53391
85784,266,53391
85785,267,53391
85786,62,54294
85787,63,54294
85788,64,54294
85789,256,54294
85790,257,54294
85791,258,54294
85792,265,54294
85793,266,54294
85794,267,54294
85795,62,54302
85796,63,54302
85797,64,54302
85798,256,54302
85799,257,54302
85800,258,54302
85801,265,54302
85802,266,54302
85803,267,54302
85804,62,54980
85805,63,54980
85806,64,54980
85807,256,54980
85808,257,54980
85809,258,54980
85810,265,54980
85811,266,54980
85812,267,54980
85813,62,54983
85814,63,54983
85815,64,54983
85816,256,54983
85817,257,54983
85818,258,54983
85819,265,54983
85820,266,54983
85821,267,54983
85822,102,55017
85823,103,55017
85824,104,55017
85825,105,55017
85826,253,55017
85827,254,55017
85828,255,55017
85829,259,55017
85830,260,55017
85831,62,55018
85832,63,55018
85833,64,55018
85834,256,55018
85835,257,55018
85836,258,55018
85837,265,55018
85838,266,55018
85839,267,55018
85840,62,55020
85841,63,55020
85842,64,55020
85843,256,55020
85844,257,55020
85845,258,55020
85846,265,55020
85847,266,55020
85848,267,55020
85849,62,55885
85850,63,55885
85851,64,55885
85852,256,55885
85853,257,55885
85854,258,55885
85855,265,55885
85856,266,55885
85857,267,55885
85858,62,57145
85859,63,57145
85860,64,57145
85861,256,57145
85862,257,57145
85863,258,57145
85864,265,57145
85865,266,57145
85866,267,57145
85867,62,57149
85868,63,57149
85869,64,57149
85870,256,57149
85871,257,57149
85872,258,57149
85873,265,57149
85874,266,57149
85875,267,57149
85876,62,57154
85877,63,57154
85878,64,57154
85879,65,57154
85880,102,57154
85881,105,57154
85882,256,57154
85883,257,57154
85884,258,57154
85885,62,57164
85886,63,57164
85887,64,57164
85888,256,57164
85889,257,57164
85890,258,57164
85891,265,57164
85892,266,57164
85893,267,57164
85894,62,57205
85895,63,57205
85896,64,57205
85897,256,57205
85898,257,57205
85899,258,57205
85900,265,57205
85901,266,57205
85902,267,57205
85903,62,57207
85904,63,57207
85905,64,57207
85906,256,57207
85907,257,57207
85908,258,57207
85909,265,57207
85910,266,57207
85911,267,57207
85912,62,57389
85913,63,57389
85914,64,57389
85915,256,57389
85916,257,57389
85917,258,57389
85918,265,57389
85919,266,57389
85920,267,57389
85921,62,57395
85922,63,57395
85923,64,57395
85924,256,57395
85925,257,57395
85926,258,57395
85927,265,57395
85928,266,57395
85929,267,57395
85930,62,57398
85931,63,57398
85932,64,57398
85933,256,57398
85934,257,57398
85935,258,57398
85936,265,57398
85937,266,57398
85938,267,57398
85939,62,57400
85940,63,57400
85941,64,57400
85942,256,57400
85943,257,57400
85944,258,57400
85945,265,57400
85946,266,57400
85947,267,57400
85948,62,57402
85949,63,57402
85950,64,57402
85951,256,57402
85952,257,57402
85953,258,57402
85954,265,57402
85955,266,57402
85956,267,57402
85957,62,57550
85958,63,57550
85959,64,57550
85960,256,57550
85961,257,57550
85962,258,57550
85963,265,57550
85964,266,57550
85965,267,57550
85966,62,57553
85967,63,57553
85968,64,57553
85969,256,57553
85970,257,57553
85971,258,57553
85972,265,57553
85973,266,57553
85974,267,57553
85975,62,58216
85976,63,58216
85977,64,58216
85978,256,58216
85979,257,58216
85980,258,58216
85981,265,58216
85982,266,58216
85983,267,58216
85984,102,1173
85985,103,1173
85986,104,1173
85987,105,1173
85988,259,1173
85989,260,1173
85990,261,1173
85991,268,1173
85992,269,1173
85993,270,1173
85994,577,1173
85995,581,1173
85996,102,2186
85997,103,2186
85998,104,2186
85999,105,2186
86000,259,2186
86001,260,2186
86002,261,2186
86003,268,2186
86004,269,2186
86005,270,2186
86006,577,2186
86007,581,2186
86008,102,2817
86009,103,2817
86010,104,2817
86011,105,2817
86012,259,2817
86013,260,2817
86014,261,2817
86015,268,2817
86016,269,2817
86017,270,2817
86018,577,2817
86019,581,2817
86020,102,3439
86021,103,3439
86022,104,3439
86023,105,3439
86024,259,3439
86025,260,3439
86026,261,3439
86027,268,3439
86028,269,3439
86029,270,3439
86030,577,3439
86031,581,3439
86032,102,4940
86033,103,4940
86034,104,4940
86035,105,4940
86036,259,4940
86037,260,4940
86038,261,4940
86039,268,4940
86040,269,4940
86041,270,4940
86042,577,4940
86043,581,4940
86044,102,4962
86045,103,4962
86046,104,4962
86047,105,4962
86048,259,4962
86049,260,4962
86050,261,4962
86051,268,4962
86052,269,4962
86053,270,4962
86054,577,4962
86055,581,4962
86056,102,4970
86057,103,4970
86058,104,4970
86059,105,4970
86060,259,4970
86061,260,4970
86062,261,4970
86063,268,4970
86064,269,4970
86065,270,4970
86066,577,4970
86067,581,4970
86068,102,5394
86069,103,5394
86070,104,5394
86071,105,5394
86072,259,5394
86073,260,5394
86074,261,5394
86075,268,5394
86076,269,5394
86077,270,5394
86078,577,5394
86079,581,5394
86080,102,5419
86081,103,5419
86082,104,5419
86083,105,5419
86084,259,5419
86085,260,5419
86086,261,5419
86087,268,5419
86088,269,5419
86089,270,5419
86090,577,5419
86091,581,5419
86092,102,5936
86093,103,5936
86094,104,5936
86095,105,5936
86096,259,5936
86097,260,5936
86098,261,5936
86099,268,5936
86100,269,5936
86101,270,5936
86102,577,5936
86103,581,5936
86104,102,6058
86105,103,6058
86106,104,6058
86107,105,6058
86108,259,6058
86109,260,6058
86110,261,6058
86111,268,6058
86112,269,6058
86113,270,6058
86114,577,6058
86115,581,6058
86116,102,10636
86117,103,10636
86118,104,10636
86119,105,10636
86120,259,10636
86121,260,10636
86122,261,10636
86123,268,10636
86124,269,10636
86125,270,10636
86126,577,10636
86127,581,10636
86128,102,22951
86129,103,22951
86130,104,22951
86131,105,22951
86132,259,22951
86133,260,22951
86134,261,22951
86135,268,22951
86136,269,22951
86137,270,22951
86138,577,22951
86139,581,22951
86140,102,22965
86141,103,22965
86142,104,22965
86143,105,22965
86144,259,22965
86145,260,22965
86146,261,22965
86147,268,22965
86148,269,22965
86149,270,22965
86150,577,22965
86151,581,22965
86152,102,23266
86153,103,23266
86154,104,23266
86155,105,23266
86156,259,23266
86157,261,23266
86158,268,23266
86159,269,23266
86160,260,23266
86161,270,23266
86162,577,23266
86163,581,23266
86164,102,23375
86165,103,23375
86166,104,23375
86167,105,23375
86168,259,23375
86169,260,23375
86170,261,23375
86171,268,23375
86172,269,23375
86173,270,23375
86174,577,23375
86175,581,23375
86176,102,24103
86177,103,24103
86178,104,24103
86179,105,24103
86180,259,24103
86181,260,24103
86182,261,24103
86183,268,24103
86184,269,24103
86185,270,24103
86186,577,24103
86187,581,24103
86188,102,24142
86189,103,24142
86190,104,24142
86191,105,24142
86192,259,24142
86193,260,24142
86194,261,24142
86195,268,24142
86196,269,24142
86197,270,24142
86198,577,24142
86199,581,24142
86200,102,24436
86201,103,24436
86202,104,24436
86203,105,24436
86204,259,24436
86205,260,24436
86206,261,24436
86207,268,24436
86208,269,24436
86209,270,24436
86210,577,24436
86211,581,24436
86212,102,24443
86213,103,24443
86214,104,24443
86215,105,24443
86216,259,24443
86217,260,24443
86218,261,24443
86219,268,24443
86220,269,24443
86221,270,24443
86222,577,24443
86223,581,24443
86224,102,27552
86225,103,27552
86226,104,27552
86227,105,27552
86228,259,27552
86229,260,27552
86230,261,27552
86231,268,27552
86232,269,27552
86233,270,27552
86234,577,27552
86235,581,27552
86236,102,39509
86237,103,39509
86238,104,39509
86239,105,39509
86240,259,39509
86241,260,39509
86242,261,39509
86243,268,39509
86244,269,39509
86245,270,39509
86246,577,39509
86247,581,39509
86260,102,52943
86261,103,52943
86262,104,52943
86263,105,52943
86264,259,52943
86265,260,52943
86266,261,52943
86267,268,52943
86268,269,52943
86269,270,52943
86270,577,52943
86271,581,52943
86272,102,52945
86273,103,52945
86274,104,52945
86275,105,52945
86276,259,52945
86277,260,52945
86278,261,52945
86279,268,52945
86280,269,52945
86281,270,52945
86282,577,52945
86283,581,52945
86284,102,52948
86285,103,52948
86286,104,52948
86287,105,52948
86288,259,52948
86289,260,52948
86290,261,52948
86291,268,52948
86292,269,52948
86293,270,52948
86294,577,52948
86295,581,52948
86296,102,52949
86297,103,52949
86298,104,52949
86299,105,52949
86300,259,52949
86301,260,52949
86302,261,52949
86303,268,52949
86304,269,52949
86305,270,52949
86306,577,52949
86307,581,52949
86308,102,53376
86309,103,53376
86310,104,53376
86311,105,53376
86312,259,53376
86313,260,53376
86314,261,53376
86315,268,53376
86316,269,53376
86317,270,53376
86318,577,53376
86319,581,53376
86320,102,53377
86321,103,53377
86322,104,53377
86323,105,53377
86324,259,53377
86325,260,53377
86326,261,53377
86327,268,53377
86328,269,53377
86329,270,53377
86330,577,53377
86331,581,53377
86332,102,53382
86333,103,53382
86334,104,53382
86335,105,53382
86336,259,53382
86337,260,53382
86338,261,53382
86339,268,53382
86340,269,53382
86341,270,53382
86342,581,53382
86343,577,53382
86344,102,53392
86345,103,53392
86346,104,53392
86347,105,53392
86348,259,53392
86349,260,53392
86350,261,53392
86351,268,53392
86352,269,53392
86353,270,53392
86354,577,53392
86355,581,53392
86356,102,54296
86357,103,54296
86358,104,54296
86359,105,54296
86360,259,54296
86361,260,54296
86362,261,54296
86363,268,54296
86364,269,54296
86365,270,54296
86366,577,54296
86367,581,54296
86368,102,54868
86369,103,54868
86370,104,54868
86371,105,54868
86372,259,54868
86373,260,54868
86374,261,54868
86375,268,54868
86376,269,54868
86377,270,54868
86378,577,54868
86379,581,54868
86380,102,54869
86381,103,54869
86382,104,54869
86383,105,54869
86384,259,54869
86385,260,54869
86386,261,54869
86387,268,54869
86388,269,54869
86389,270,54869
86390,577,54869
86391,581,54869
86392,102,54975
86393,103,54975
86394,104,54975
86395,105,54975
86396,259,54975
86397,260,54975
86398,261,54975
86399,268,54975
86400,269,54975
86401,270,54975
86402,577,54975
86403,581,54975
86404,102,54981
86405,103,54981
86406,104,54981
86407,105,54981
86408,259,54981
86409,260,54981
86410,261,54981
86411,268,54981
86412,269,54981
86413,270,54981
86414,577,54981
86415,581,54981
86416,102,55007
86417,103,55007
86418,104,55007
86419,105,55007
86420,259,55007
86421,260,55007
86422,261,55007
86423,268,55007
86424,269,55007
86425,270,55007
86426,577,55007
86427,581,55007
86428,102,55009
86429,103,55009
86430,104,55009
86431,105,55009
86432,259,55009
86433,260,55009
86434,261,55009
86435,268,55009
86436,269,55009
86437,270,55009
86438,577,55009
86439,581,55009
86440,102,55015
86441,103,55015
86442,104,55015
86443,105,55015
86444,259,55015
86445,260,55015
86446,261,55015
86447,268,55015
86448,269,55015
86449,270,55015
86450,577,55015
86451,581,55015
86452,102,55019
86453,103,55019
86454,104,55019
86455,105,55019
86456,259,55019
86457,260,55019
86458,261,55019
86459,268,55019
86460,269,55019
86461,270,55019
86462,577,55019
86463,581,55019
86464,102,57143
86465,103,57143
86466,104,57143
86467,105,57143
86468,259,57143
86469,260,57143
86470,261,57143
86471,268,57143
86472,269,57143
86473,270,57143
86474,577,57143
86475,581,57143
86476,102,57147
86477,103,57147
86478,104,57147
86479,105,57147
86480,259,57147
86481,260,57147
86482,261,57147
86483,268,57147
86484,269,57147
86485,270,57147
86486,577,57147
86487,581,57147
86488,102,57210
86489,103,57210
86490,104,57210
86491,105,57210
86492,259,57210
86493,260,57210
86494,261,57210
86495,268,57210
86496,269,57210
86497,270,57210
86498,577,57210
86499,581,57210
86500,102,57254
86501,103,57254
86502,104,57254
86503,105,57254
86504,259,57254
86505,260,57254
86506,261,57254
86507,268,57254
86508,269,57254
86509,270,57254
86510,577,57254
86511,581,57254
86512,102,57257
86513,103,57257
86514,104,57257
86515,105,57257
86516,259,57257
86517,260,57257
86518,261,57257
86519,268,57257
86520,269,57257
86521,270,57257
86522,577,57257
86523,581,57257
86524,102,57387
86525,103,57387
86526,104,57387
86527,105,57387
86528,259,57387
86529,260,57387
86530,261,57387
86531,268,57387
86532,269,57387
86533,270,57387
86534,577,57387
86535,581,57387
86536,102,57390
86537,103,57390
86538,104,57390
86539,105,57390
86540,259,57390
86541,260,57390
86542,261,57390
86543,268,57390
86544,269,57390
86545,270,57390
86546,577,57390
86547,581,57390
86548,102,57396
86549,103,57396
86550,104,57396
86551,105,57396
86552,259,57396
86553,260,57396
86554,261,57396
86555,268,57396
86556,269,57396
86557,270,57396
86558,577,57396
86559,581,57396
86560,102,57545
86561,103,57545
86562,104,57545
86563,105,57545
86564,259,57545
86565,260,57545
86566,261,57545
86567,268,57545
86568,269,57545
86569,270,57545
86570,577,57545
86571,581,57545
86572,102,57547
86573,103,57547
86574,104,57547
86575,105,57547
86576,259,57547
86577,260,57547
86578,261,57547
86579,268,57547
86580,269,57547
86581,270,57547
86582,577,57547
86583,581,57547
86584,102,57551
86585,103,57551
86586,104,57551
86587,105,57551
86588,259,57551
86589,260,57551
86590,261,57551
86591,268,57551
86592,269,57551
86593,270,57551
86594,577,57551
86595,581,57551
86596,102,57554
86597,103,57554
86598,104,57554
86599,105,57554
86600,259,57554
86601,260,57554
86602,261,57554
86603,268,57554
86604,269,57554
86605,270,57554
86606,577,57554
86607,581,57554
86608,102,66616
86609,103,66616
86610,104,66616
86611,105,66616
86612,259,66616
86613,260,66616
86614,261,66616
86615,268,66616
86616,269,66616
86617,270,66616
86618,577,66616
86619,581,66616
86620,102,87265
86621,103,87265
86622,104,87265
86623,105,87265
86624,259,87265
86625,260,87265
86626,261,87265
86627,268,87265
86628,269,87265
86629,270,87265
86630,577,87265
86631,581,87265
86632,102,118532
86633,103,118532
86634,104,118532
86635,105,118532
86636,259,118532
86637,260,118532
86638,261,118532
86639,268,118532
86640,269,118532
86641,270,118532
86642,577,118532
86643,581,118532
86644,253,131196
86645,254,131196
86646,255,131196
86647,262,131196
86648,263,131196
86649,264,131196
86650,253,131197
86651,254,131197
86652,255,131197
86653,262,131197
86654,263,131197
86655,264,131197
86656,253,131203
86657,254,131203
86658,255,131203
86659,262,131203
86660,263,131203
86661,264,131203
86662,253,131205
86663,254,131205
86664,255,131205
86665,262,131205
86666,263,131205
86667,264,131205
86668,253,131207
86669,254,131207
86670,255,131207
86671,262,131207
86672,263,131207
86673,264,131207
86674,253,131210
86675,254,131210
86676,255,131210
86677,262,131210
86678,263,131210
86679,264,131210
86680,253,131211
86681,254,131211
86682,255,131211
86683,262,131211
86684,263,131211
86685,264,131211
86686,253,131213
86687,254,131213
86688,255,131213
86689,262,131213
86690,263,131213
86691,264,131213
86692,253,131214
86693,254,131214
86694,255,131214
86695,262,131214
86696,263,131214
86697,264,131214
86698,253,131215
86699,254,131215
86700,255,131215
86701,262,131215
86702,263,131215
86703,264,131215
86704,253,131228
86705,254,131228
86706,255,131228
86707,262,131228
86708,263,131228
86709,264,131228
86710,253,131237
86711,254,131237
86712,255,131237
86713,262,131237
86714,263,131237
86715,264,131237
86716,253,131238
86717,254,131238
86718,255,131238
86719,262,131238
86720,263,131238
86721,264,131238
86722,253,131239
86723,254,131239
86724,255,131239
86725,262,131239
86726,263,131239
86727,264,131239
86728,253,131240
86729,254,131240
86730,255,131240
86731,262,131240
86732,263,131240
86733,264,131240
86734,253,131252
86735,254,131252
86736,255,131252
86737,262,131252
86738,263,131252
86739,264,131252
86740,253,131254
86741,254,131254
86742,255,131254
86743,262,131254
86744,263,131254
86745,264,131254
86746,253,131256
86747,254,131256
86748,255,131256
86749,262,131256
86750,263,131256
86751,264,131256
86752,253,131260
86753,254,131260
86754,255,131260
86755,262,131260
86756,263,131260
86757,264,131260
86758,253,131274
86759,254,131274
86760,255,131274
86761,262,131274
86762,263,131274
86763,264,131274
86764,253,131276
86765,254,131276
86766,255,131276
86767,262,131276
86768,263,131276
86769,264,131276
86770,253,131277
86771,254,131277
86772,255,131277
86773,262,131277
86774,263,131277
86775,264,131277
86776,253,131351
86777,254,131351
86778,255,131351
86779,262,131351
86780,263,131351
86781,264,131351
86782,253,131354
86783,254,131354
86784,255,131354
86785,262,131354
86786,263,131354
86787,264,131354
86788,253,131355
86789,254,131355
86790,255,131355
86791,262,131355
86792,263,131355
86793,264,131355
86794,253,131356
86795,254,131356
86796,255,131356
86797,262,131356
86798,263,131356
86799,264,131356
86800,253,131363
86801,254,131363
86802,255,131363
86803,262,131363
86804,263,131363
86805,264,131363
86806,253,131366
86807,254,131366
86808,255,131366
86809,262,131366
86810,263,131366
86811,264,131366
86812,253,131388
86813,254,131388
86814,255,131388
86815,262,131388
86816,263,131388
86817,264,131388
86818,253,131390
86819,254,131390
86820,255,131390
86821,262,131390
86822,263,131390
86823,264,131390
86824,253,131391
86825,254,131391
86826,255,131391
86827,262,131391
86828,263,131391
86829,264,131391
86830,253,131394
86831,254,131394
86832,255,131394
86833,262,131394
86834,263,131394
86835,264,131394
86836,253,131405
86837,254,131405
86838,255,131405
86839,262,131405
86840,263,131405
86841,264,131405
86842,253,131408
86843,254,131408
86844,255,131408
86845,262,131408
86846,263,131408
86847,264,131408
86848,253,131409
86849,254,131409
86850,255,131409
86851,262,131409
86852,263,131409
86853,264,131409
86854,253,131436
86855,254,131436
86856,255,131436
86857,262,131436
86858,263,131436
86859,264,131436
86860,253,131448
86861,254,131448
86862,255,131448
86863,262,131448
86864,263,131448
86865,264,131448
86866,253,131458
86867,254,131458
86868,255,131458
86869,262,131458
86870,263,131458
86871,264,131458
86872,253,131493
86873,254,131493
86874,255,131493
86875,262,131493
86876,263,131493
86877,264,131493
86878,253,131494
86879,254,131494
86880,255,131494
86881,262,131494
86882,263,131494
86883,264,131494
86884,253,131626
86885,254,131626
86886,255,131626
86887,262,131626
86888,263,131626
86889,264,131626
86890,253,131704
86891,254,131704
86892,255,131704
86893,262,131704
86894,263,131704
86895,264,131704
86896,253,131715
86897,254,131715
86898,255,131715
86899,262,131715
86900,263,131715
86901,264,131715
86902,253,131815
86903,254,131815
86904,255,131815
86905,262,131815
86906,263,131815
86907,264,131815
86908,253,131837
86909,254,131837
86910,255,131837
86911,262,131837
86912,263,131837
86913,264,131837
86914,253,131838
86915,254,131838
86916,255,131838
86917,262,131838
86918,263,131838
86919,264,131838
86920,253,131839
86921,254,131839
86922,255,131839
86923,262,131839
86924,263,131839
86925,264,131839
86926,253,131840
86927,254,131840
86928,255,131840
86929,262,131840
86930,263,131840
86931,264,131840
86932,253,131857
86933,254,131857
86934,255,131857
86935,262,131857
86936,263,131857
86937,264,131857
86938,253,131866
86939,254,131866
86940,255,131866
86941,262,131866
86942,263,131866
86943,264,131866
86944,253,131874
86945,254,131874
86946,255,131874
86947,262,131874
86948,263,131874
86949,264,131874
86950,253,131875
86951,254,131875
86952,255,131875
86953,262,131875
86954,263,131875
86955,264,131875
86956,253,131876
86957,254,131876
86958,255,131876
86959,262,131876
86960,263,131876
86961,264,131876
86962,253,131924
86963,254,131924
86964,255,131924
86965,262,131924
86966,263,131924
86967,264,131924
86968,253,131925
86969,254,131925
86970,255,131925
86971,262,131925
86972,263,131925
86973,264,131925
86974,253,132094
86975,254,132094
86976,255,132094
86977,262,132094
86978,263,132094
86979,264,132094
86980,253,131841
86981,254,131841
86982,255,131841
86983,262,131841
86984,263,131841
86985,264,131841
86986,253,131848
86987,254,131848
86988,255,131848
86989,262,131848
86990,263,131848
86991,264,131848
86992,253,131854
86993,254,131854
86994,255,131854
86995,262,131854
86996,263,131854
86997,264,131854
86998,65,1182
86999,66,1182
87000,70,1182
87001,71,1182
87002,72,1182
87003,73,1182
87004,250,1182
87005,251,1182
87006,252,1182
87007,65,2691
87008,66,2691
87009,70,2691
87010,71,2691
87011,72,2691
87012,73,2691
87013,250,2691
87014,251,2691
87015,252,2691
87016,65,4969
87017,66,4969
87018,70,4969
87019,71,4969
87020,72,4969
87021,73,4969
87022,250,4969
87023,251,4969
87024,252,4969
87025,65,6061
87026,66,6061
87027,70,6061
87028,71,6061
87029,72,6061
87030,73,6061
87031,250,6061
87032,251,6061
87033,252,6061
87034,65,6063
87035,66,6063
87036,70,6063
87037,71,6063
87038,72,6063
87039,73,6063
87040,250,6063
87041,251,6063
87042,252,6063
87043,65,6177
87044,66,6177
87045,70,6177
87046,71,6177
87047,72,6177
87048,73,6177
87049,250,6177
87050,251,6177
87051,252,6177
87052,65,9599
87053,66,9599
87054,70,9599
87055,71,9599
87056,72,9599
87057,73,9599
87058,250,9599
87059,251,9599
87060,252,9599
87061,65,10635
87062,66,10635
87063,70,10635
87064,71,10635
87065,72,10635
87066,73,10635
87067,250,10635
87068,251,10635
87069,252,10635
87070,65,10656
87071,66,10656
87072,70,10656
87073,71,10656
87074,72,10656
87075,73,10656
87076,250,10656
87077,251,10656
87078,252,10656
87079,65,22953
87080,66,22953
87081,70,22953
87082,71,22953
87083,72,22953
87084,73,22953
87085,250,22953
87086,251,22953
87087,252,22953
87088,65,23265
87089,66,23265
87090,70,23265
87091,71,23265
87092,72,23265
87093,73,23265
87094,250,23265
87095,251,23265
87096,252,23265
87097,65,23376
87098,66,23376
87099,70,23376
87100,71,23376
87101,72,23376
87102,73,23376
87103,250,23376
87104,251,23376
87105,252,23376
87106,65,24141
87107,66,24141
87108,70,24141
87109,71,24141
87110,72,24141
87111,73,24141
87112,250,24141
87113,251,24141
87114,252,24141
87115,65,24241
87116,66,24241
87117,70,24241
87118,71,24241
87119,72,24241
87120,73,24241
87121,250,24241
87122,251,24241
87123,252,24241
87124,65,24435
87125,66,24435
87126,70,24435
87127,71,24435
87128,72,24435
87129,73,24435
87130,250,24435
87131,251,24435
87132,252,24435
87133,65,24442
87134,66,24442
87135,70,24442
87136,71,24442
87137,72,24442
87138,73,24442
87139,250,24442
87140,251,24442
87141,252,24442
87142,65,24445
87143,66,24445
87144,70,24445
87145,71,24445
87146,72,24445
87147,73,24445
87148,250,24445
87149,251,24445
87150,252,24445
87151,253,39507
87152,254,39507
87153,255,39507
87154,262,39507
87155,263,39507
87156,264,39507
87169,65,52928
87170,66,52928
87171,70,52928
87172,71,52928
87173,72,52928
87174,73,52928
87175,250,52928
87176,251,52928
87177,252,52928
87178,65,52929
87179,66,52929
87180,70,52929
87181,71,52929
87182,72,52929
87183,73,52929
87184,250,52929
87185,251,52929
87186,252,52929
87187,65,52931
87188,66,52931
87189,70,52931
87190,71,52931
87191,72,52931
87192,73,52931
87193,250,52931
87194,251,52931
87195,252,52931
87196,65,52932
87197,66,52932
87198,70,52932
87199,71,52932
87200,72,52932
87201,73,52932
87202,250,52932
87203,251,52932
87204,252,52932
87205,65,53357
87206,66,53357
87207,70,53357
87208,71,53357
87209,72,53357
87210,73,53357
87211,250,53357
87212,251,53357
87213,252,53357
87214,65,53364
87215,66,53364
87216,70,53364
87217,71,53364
87218,72,53364
87219,73,53364
87220,250,53364
87221,251,53364
87222,252,53364
87223,65,53384
87224,66,53384
87225,70,53384
87226,71,53384
87227,72,53384
87228,73,53384
87229,250,53384
87230,251,53384
87231,252,53384
87232,65,53393
87233,66,53393
87234,70,53393
87235,71,53393
87236,72,53393
87237,73,53393
87238,250,53393
87239,251,53393
87240,252,53393
87241,65,54295
87242,66,54295
87243,70,54295
87244,71,54295
87245,72,54295
87246,73,54295
87247,250,54295
87248,251,54295
87249,252,54295
87250,65,54297
87251,66,54297
87252,70,54297
87253,71,54297
87254,72,54297
87255,73,54297
87256,250,54297
87257,251,54297
87258,252,54297
87259,65,54303
87260,66,54303
87261,70,54303
87262,71,54303
87263,72,54303
87264,73,54303
87265,250,54303
87266,251,54303
87267,252,54303
87268,65,54867
87269,66,54867
87270,70,54867
87271,71,54867
87272,72,54867
87273,73,54867
87274,250,54867
87275,251,54867
87276,252,54867
87277,65,54870
87278,66,54870
87279,70,54870
87280,71,54870
87281,72,54870
87282,73,54870
87283,250,54870
87284,251,54870
87285,252,54870
87286,65,54978
87287,66,54978
87288,70,54978
87289,71,54978
87290,72,54978
87291,73,54978
87292,250,54978
87293,251,54978
87294,252,54978
87295,65,54982
87296,66,54982
