ID,QuestID,QuestGiverCreatureID,QuestMapID,QuestPosition[0],QuestPosition[1],QuestPosition[2],CollectableSourceInfoID
34694,32861,71424,870,736.9028,-501.4236,440.1542,9282
34695,32861,69782,870,831.52606,-166.76042,422.8123,9282
34696,24449,36745,1,3730.138,-5265.104,84.16739,45126
34705,24956,38804,1,-2108.4531,-3604.0781,60.690876,49842
34706,13898,34403,1,4985.134,84.8559,52.93839,47511
34707,13898,34403,1,4985.134,84.8559,52.93839,47511
34708,13898,34403,1,4985.134,84.8559,52.93839,47511
34709,13898,34403,1,4985.134,84.8559,52.93839,47511
34710,49259,125380,1643,-392.72745,1309.8455,20.706553,47513
34711,49259,125380,1643,-373.48785,1283.6493,22.801569,47513
34712,49259,125380,1643,-373.47223,1283.5955,22.801569,47513
34713,49259,125380,1643,-373.47223,1283.5851,22.801569,47513
34714,35704,84276,1116,-647.71704,1569.4688,33.988636,47512
34715,35704,84262,1116,-809.82117,1862.6875,472.8521,47512
34716,24926,9623,1,-6453.729,-1828.092,-270.83487,42817
34717,29637,54918,870,2577.0208,-1525.0139,406.2944,47514
34718,29637,54918,870,2532.9636,-1269.0729,388.08804,47514
34719,30072,57405,870,-467.5816,219.4757,165.8376,42819
34723,32795,70941,1116,6901.172,4554.8257,68.0518,47515
34724,32795,70941,1116,6901.172,4554.8257,68.0518,47515
34725,25420,40109,1,-9471.816,-2956.1338,12.553296,49843
34726,25627,40885,1,-6270.78,-4464.75,88.2606,42820
34728,11919,26117,571,3570.397,6650.404,195.17989,42821
34730,10341,19469,530,3077.685,3696.4792,142.47615,49844
34731,14459,36694,1,-3172.4932,-312.86633,46.706673,49845
34733,12164,26935,571,4001.8794,-4555.9976,196.4155,47518
34734,12164,26935,571,4072.431,-4130.4424,211.63779,47518
34735,12164,26935,571,4601.451,-5668.565,169.47226,47518
34736,12164,26935,451,7074.635,6609.1406,-113.5434,47518
34737,26210,14740,0,-626.0715,-4667.7075,6.424736,53192
34738,26174,16841,0,-11815.207,-3195.5444,-31.00076,53193
34739,14117,8576,1,2551.691,-4851.7725,145.78023,47520
34740,14117,8576,1,3601.0825,-4405.691,119.35233,47520
34741,11280,24157,571,418.71848,-4606.2246,241.6215,42823
34742,11188,23888,571,1335.1849,-3147.5442,172.16512,42823
34743,27213,23566,1,-3819.2432,-4564.0903,8.926755,49847
34744,30690,60161,870,1866.2048,2055.8645,455.69098,47521
34751,9862,18074,530,-782.3108,6953.0903,32.228024,42824
34752,11991,26423,571,3844.5876,-1973.0759,208.43207,42825
34753,26564,43169,646,681.483,1789.82,334.992,45128
34754,28628,48965,1,6758.009,-4666.0435,724.23975,49848
34755,27405,45315,0,-916.026,1629.5,68.3562,53195
34756,27405,45534,0,-929.071,1637.69,68.4167,53195
34757,13546,32967,1,4730.776,203.75073,54.584644,49849
34759,24970,1570,0,1996.0851,1543.5104,77.9976,53197
34760,24970,1570,1931,1996.0851,1543.5104,77.9976,53197
34761,13361,32497,571,6369.5933,2360.8381,471.5724,42827
34762,13400,32497,571,6369.5933,2360.8381,471.5724,42827
34763,25577,40834,1,5009.08,-2043.73,1148.98,47522
34764,31069,62666,870,984.7031,3451.881,256.7625,49851
34765,31069,62666,870,803.5191,4096.126,212.23412,49851
34766,31069,62666,870,1010.0538,3398.856,256.69843,49851
34767,60886,158007,2277,-4.7532554,-2.9129045,56.661983,53198
34768,60886,158007,2222,2067.5051,-1814.4166,3357.219,53198
34769,30082,58376,870,-324.21008,-863.3698,120.10532,49853
34770,49884,140590,1642,-2038.2535,911.6476,5.8287754,49854
34771,49884,130750,1642,-630.2465,1033.9584,351.89722,49854
34772,49884,130750,1642,-427.4861,1072.4427,413.69034,49854
34773,49884,130833,1642,-2944.889,817.13196,14.67846,49854
34774,49884,130750,1642,-3681.9114,1080.6736,91.04928,49854
34775,11914,26110,571,3576.4807,6640.387,195.0926,45130
34777,27510,44640,0,544.45,1570.6,131.495,53200
34778,27510,176567,0,-176.30382,1273.651,47.89101,53200
34779,27510,44640,0,1401.24,1065.34,60.4784,53200
34780,27510,44640,0,1376.38,1046.87,53.3625,53200
34781,27510,46125,0,-694.822,1545.62,28.0018,53200
34782,27510,47294,33,-110.026,2158.99,155.679,53200
34783,27510,47294,33,-269.828,2293.46,77.4851,53200
34784,27510,44640,0,1376.38,1046.87,53.3625,53200
34785,27510,47294,33,-137.90799,2169.5833,137.54822,53200
34786,27510,45631,0,-180.2,1280.6,45.8342,53200
34797,14048,34708,0,-5061.731,-803.3455,495.73276,53202
34798,14058,34768,0,1786.7882,247.38194,60.345974,53202
34799,14061,34713,1,1319.8698,-4414.0312,24.9324,53202
34800,14054,34786,530,9305.004,-7249.3975,14.866551,53202
34801,14051,34708,0,-5061.731,-803.3455,495.73276,53202
34802,14053,34710,0,-9111.498,365.2639,94.66347,53202
34803,14054,34711,1,9990.42,2234.5364,1331.1208,53202
34804,14055,34744,0,-9115.444,359.2691,93.47129,53202
34805,14062,34713,1,1319.8698,-4414.0312,24.9324,53202
34806,14060,34714,1,-1335.9497,193.4618,61.33996,53202
34807,14059,34712,0,1820.816,266.86807,60.74497,53202
34810,25792,40950,0,-5645.4395,-493.2986,396.60764,53204
34811,25954,40920,0,-6774.5034,4194.8325,-479.9374,53205
34812,25954,40920,0,-6492.665,4759.3257,-604.5585,53205
34820,57713,158807,2222,-4742.764,-4990.811,6532.713,53207
34821,57713,158807,2222,-4542.9204,-4933.491,6527.5366,53207
34822,57713,158807,2222,-4460.9707,-4867.1562,6544.671,53207
34823,57713,158807,2222,-4490.368,-5182.2676,6547.9795,53207
34824,57713,158807,2222,-4574.79,-4951.443,6529.502,53207
34825,57713,158807,2222,-4574.1665,-4951.1094,6529.502,53207
34826,57713,174719,2222,-4574.1665,-4951.1094,6529.502,53207
34827,57713,158807,2222,-4496.0767,-5164.528,6548.3877,53207
34828,57713,158807,2222,-4459.2676,-4864.9395,6544.671,53207
34829,27347,23797,1,-4025.3984,-3787.586,42.16141,53208
34830,27347,23797,1749,-4025.3994,-3787.587,42.16141,53208
34833,11182,23870,571,1123.7539,-3891.9714,149.48535,42831
34834,11182,23870,571,1023.1991,-3670.6567,172.28497,42831
34835,11182,23870,571,1155.6411,-3608.1187,160.93712,42831
34836,33976,77082,1116,832.283,3159.5166,163.87926,45134
34837,13943,34359,1,3026.303,-490.9462,203.03947,49859
34840,24814,38442,1,-1257.2899,-5543.415,19.773994,47525
34841,24814,38442,1,-802.9844,-5555.7363,4.517709,47525
34842,13626,11806,1,3254.9988,161.37384,9.467622,42832
34849,29641,18891,555,-61.349033,40.706257,0.596022,42834
34850,29112,52309,1,308.55557,-2157.9133,214.19772,45136
34851,35077,81109,1116,-1562.9896,955.6893,8.192625,45135
34852,24950,38703,1,-7954.868,-5245.2207,1.2518097,49861
34853,49259,125380,1643,-392.72745,1309.8455,20.706553,42835
34854,49259,125380,1643,-373.48785,1283.6493,22.801569,42835
34855,49259,125380,1643,-373.47223,1283.5955,22.801569,42835
34856,49259,125380,1643,-373.47223,1283.5851,22.801569,42835
34857,14253,35757,1,-418.02777,1491.8976,90.69591,49862
34858,10198,19840,530,2237.6663,2793.8894,128.72928,47526
34863,27186,4792,1,-2952.756,-3885.405,34.225567,49863
34864,30608,59894,870,2815.2935,1584.1858,653.9316,49864
34865,30608,59894,870,2945.0374,1674.9115,663.1058,49864
34866,30608,59894,870,2723.2605,2159.6545,589.7054,49864
34867,30608,59894,870,2815.2935,1584.1858,653.9316,49864
34868,30608,59894,870,2945.9653,1964.3403,643.0445,49864
34869,27824,2860,0,-6607.66,-3417.49,279.286,53215
34870,27824,2860,0,-6610.99,-3421.93,279.277,53215
34871,30618,59695,870,3041.3376,1227.5139,654.9926,49866
34872,12211,27248,571,3221.876,-691.3698,167.12564,47528
34874,12082,26814,571,4905.264,-4758.713,27.233072,47529
34875,12082,26814,451,7978.018,6406.4253,-130.36806,47529
34876,13578,34385,1,6066.4985,-12.07118,15.818151,49867
34877,13578,33119,1,6133.672,69.68012,9.6603,49867
34878,13578,33119,1,5908.904,191.02257,63.98338,49867
34879,12255,27391,571,3418.7175,-2812.3586,200.49962,47530
34880,12259,27388,571,3274.9402,-2213.2512,117.02902,47530
34881,26633,2548,0,-14926.732,361.69446,7.5379453,53217
34882,13698,17287,1,2264.798,-3137.8872,120.77059,47531
34883,50466,123005,1642,380.38022,-3.4930556,246.0555,49868
34884,50335,46409,34,138.369,78.2932,-33.9396,42837
34885,27739,46409,34,84.4642,32.8602,-26.5253,42837
34886,27739,46409,34,80.92027,3.439487,-25.606234,42837
34887,50335,46409,34,80.92027,3.439487,-25.606234,42837
34888,50335,46409,34,84.4642,32.8602,-26.5253,42837
34889,27739,46409,34,138.369,78.2932,-33.9396,42837
34890,26244,43397,646,994.413,524.599,-49.3348,45139
34891,26244,43397,646,996.09,518.243,-49.3348,45139
34892,31834,66260,870,3836.8438,1798.6285,950.9958,8431
34894,8479,15406,530,8666.612,-7960.889,151.7925,45141
34895,12707,28484,571,5797.7896,-3553.846,390.34384,42838
34896,30000,56784,870,905.5399,-2600.3716,185.12013,49869
34899,12047,26661,571,4705.633,559.0539,124.02654,49870
34900,30776,60684,870,2558.7466,3216.507,430.1049,45142
34901,30776,60684,870,2394.8403,2992.4653,417.37137,45142
34902,30776,60684,870,2558.7466,3216.507,430.1049,45142
34903,27592,46010,0,-9688.61,-3928.36,3.46311,53221
34904,12114,26884,571,4326.229,-4983.153,20.378014,49871
34905,25912,41486,1,2196.448,1566.9185,341.15958,47533
34906,10867,22004,530,2207.242,4761.2544,157.99829,45143
34907,8475,15416,530,9374.839,-6966.5757,18.077883,42842
34908,27837,46135,1,-9758.25,-914.427,57.0079,42841
34909,28364,47556,1,6853.1,-1874.25,551.144,42843
34910,28364,47556,1,6821.0903,-2088.6702,623.90546,42843
34911,28364,47556,1,3852.52,-1321.92,213.252,42843
34913,29635,54922,870,2499.927,-1567.2466,400.8683,45145
34914,29635,54922,870,2579.0435,-1527.3455,406.2944,45145
34915,45176,89398,1220,-90.15625,6978.989,12.414845,45146
34916,26095,2700,0,-1274.3646,-2516.6123,21.342733,53223
34917,26095,2700,0,-1274.3646,-2516.6128,21.342733,53223
34918,31085,62667,870,998.80035,3424.3176,256.6962,47534
34919,31085,62667,870,986.1268,3448.3403,257.07016,47534
34920,31085,62667,870,805.1528,4089.7197,212.02187,47534
34921,26248,42684,747,48.715565,11.326616,40.42342,49873
34922,26051,2774,0,-2064.04,-2085.467,9.105433,53224
34923,10692,21954,530,-4080.766,1159.615,44.42603,47535
34924,10651,21860,530,-3019.798,859.1349,-9.869576,47535
34925,25065,39059,1,-9757.29,-3669.8665,10.86517,47536
34926,26027,41966,0,-926.57465,-1591.9358,52.628723,53225
34927,30921,61482,870,1830.717,4256.913,149.20374,45147
34928,30921,61482,870,2359.257,4982.2856,67.136826,45147
34929,25720,42344,0,-12327.198,-3015.7812,88.21636,53226
34930,12510,28062,571,5484.587,-2623.7202,306.97012,42844
34931,28724,49479,1,10545.201,875.4375,1309.2794,42845
34932,28724,49479,1,10545.201,875.4375,1309.2792,42845
34933,25403,40052,1,-4932.408,1482.5504,102.42629,45149
34939,61782,172002,2222,3543.2856,-1374.941,3157.3706,53228
34940,61782,167440,2222,3543.4185,-1374.8004,3157.3706,53228
34943,12955,30074,571,8380.458,2717.506,655.09485,49876
34944,25250,39377,1,-3097.9895,2398.9895,233.7743,47537
34945,25250,39377,1,-3081.1946,2567.9775,50.179096,47537
34946,12573,28027,571,5650.8003,4551.0225,-134.8538,45152
34947,9569,17433,530,-2019.6736,-11872.101,46.501347,49877
34948,59209,164394,2222,-3123.6736,6978.5894,4033.5227,53230
34949,13172,30946,571,8401.1875,2681.0564,657.4607,42847
34950,10887,22377,530,-2766.1033,5430.2007,-34.53844,42848
34953,27651,46177,0,-4457.8613,-4857.2446,123.18272,53232
34954,27857,7623,0,-10460.976,-3319.0747,39.85372,53233
34955,14216,35087,1,2922.034,-5009.597,125.86863,47538
34956,30230,58113,870,-882.25867,140.94792,13.219849,53234
34957,30230,58607,870,-1699.9879,1593.1979,15.216385,53234
34958,30230,56112,870,543.86115,-627.2726,258.5714,53234
34959,30355,56114,870,-1127.1442,-164.94098,27.00883,53234
34960,30230,56112,870,-891.691,131.3125,13.219849,53234
34961,30230,58113,2444,6670.4185,-3281.4185,126.714,53234
34962,30355,56114,870,-1189.7257,1766.6615,15.288411,53234
34963,30230,58607,870,-1353.6805,2198.9775,23.351694,53234
34964,30230,56112,870,-1690.8108,1595.8247,15.612622,53234
34965,30230,58113,2570,6670.4185,-3281.4185,126.714,53234
34966,30230,56112,870,-1703.3594,1599.9861,15.149497,53234
34967,30355,56114,870,-1133.7448,-209.71529,31.36735,53234
34968,30230,58113,870,-909.7899,115.9809,13.219849,53234
34969,30230,56112,870,258.13196,1955.5538,164.39497,53234
34970,47422,126560,1642,-1106.7291,803.5035,497.07672,47540
34971,47422,126560,1642,-713.3177,936.5903,320.9955,47540
34972,47422,126560,1642,-1136.9219,798.8715,500.07532,47540
34973,47422,126560,1642,-623.88544,909.5799,348.80713,47540
34974,47422,126560,1642,-433.283,1019.8785,438.94678,47540
34975,47422,126560,1642,-1136.9219,798.8715,500.07532,47540
34976,47422,126560,1642,-507.8212,912.79865,403.94135,47540
34977,31782,65395,870,176.70139,3211.3064,215.19254,47539
34978,25752,40643,0,-6951.4844,5080.9453,-610.0037,53235
34979,25752,40643,0,-6597.526,4296.3384,-562.715,53235
34980,25752,40643,0,-7301.12,4784.32,-426.723,53235
34982,13529,32978,1,6925.773,-653.7401,69.193535,49880
34983,13529,32978,1,7373.3315,-288.9186,6.299708,49880
34984,13529,32978,1,7373.3315,-288.9186,6.299708,49880
34989,27715,4618,0,-6763.39,-3129.3,225.36,53238
34990,27715,4618,0,-7131.81,-2706.22,250.138,53238
34994,13871,17304,1,2438.1985,-3544.468,98.31152,47543
34995,13403,31044,571,6426.6616,440.0376,511.22354,47544
34996,13364,31044,571,6426.6616,440.0376,511.22354,47544
34997,30078,56133,870,-39.9375,-23.567709,154.1577,47545
34998,30078,56133,870,-692.3299,1418.3004,135.61324,47545
34999,30078,56133,870,517.3177,-693.7483,247.25313,47545
35000,30078,56133,870,534.4983,-603.684,258.393,47545
35001,30078,56133,870,-712.78644,1266.2552,136.0223,47545
35002,30078,56133,870,166.9427,-275.45834,236.26096,47545
35003,30078,56133,870,-698.1927,1413.1528,135.55466,47545
35004,30078,56133,870,-33.11632,-24.279514,154.61832,47545
35005,30078,56133,870,-195.22917,487.77432,189.64526,47545
35006,30078,56133,870,-197.79688,485.35416,187.18887,47545
35007,30078,56133,870,459.2396,-287.95486,204.76247,47545
35008,30078,56133,870,-709.3073,1264.6927,136.02353,47545
35009,25050,38535,1,-7209.4253,-3756.0364,9.208942,49881
35012,27968,47006,33,-219.417,2137.05,80.8876,49882
35013,27968,47006,33,-239.936,2116.16,87.0038,49882
35014,27968,47006,33,-161.566,2179.09,151.906,49882
35015,27968,47006,33,-276.547,2298.07,96.7432,49882
35016,27968,47006,33,-172.833,2178.76,129.255,49882
35017,27968,47006,33,-241.061,2224.89,106.273,49882
35022,6134,6019,1,-1401.4045,2082.9705,61.880875,42853
35023,10324,17110,530,-1959.6237,-11820.92,59.190308,47547
35024,10324,17110,530,-4203.6475,-12526.486,45.44321,47547
35025,14050,3391,1,-835.56256,-3728.6614,26.291231,47546
35035,27372,45729,0,2306.87,-5262.5,82.4512,53243
35036,27372,45729,0,3007.13,-3438.02,149.708,53243
35037,27372,45729,0,2295.67,-5341.89,90.7519,53243
35038,27372,45729,0,3162.91,-4320.87,131.629,53243
35039,27372,45429,0,2270.54,-5278.44,81.4475,53243
35040,27372,45429,0,1915.33,-2649.17,60.5409,53243
35041,27372,45429,0,1853.47,-3708.96,160.585,53243
35042,27372,45729,0,2542.57,-4769.43,105.24,53243
35043,27372,45729,0,3134.67,-3408.58,139.574,53243
35044,27372,45429,0,1692.83,-3027.97,77.3576,53243
35045,13911,34343,1,4648.1025,579.9028,22.619568,42856
35046,25493,39858,719,5125.327,-1758.5122,1334.4631,49883
35047,25493,41480,719,5125.2554,-1758.526,1334.4631,49883
35048,25493,39858,719,4422.33,-2080.43,1211.04,49883
35049,10199,19617,530,3080.5122,3684.4033,142.44948,45155
35051,30973,62273,870,1520.9185,3538.9844,225.75945,47548
35052,30973,62736,870,1377.5938,3569.4036,224.32979,47548
35053,24971,49425,0,1962.8281,1417.599,67.379524,53245
35054,24971,49425,1931,1962.8281,1417.599,67.379524,53245
35055,60856,170485,2222,-6737.665,-268.533,5555.8555,53246
35056,28470,9298,1,6395.5728,-2536.7476,541.5351,45156
35057,9916,18300,530,-1340.8455,7222.358,33.499332,49885
35058,11230,24037,571,1647.0582,-6516.5664,19.987474,47550
35059,11290,23546,571,659.72644,-5046.4556,3.74268,47550
35061,57534,158205,2222,-2198,8052,4023.337,53248
35062,26802,1570,0,1996.0851,1543.5104,77.9976,53249
35063,26802,1570,1931,1996.0851,1543.5104,77.9976,53249
35064,10320,19488,530,2247.1135,2277.427,97.82828,47552
35065,34364,74808,1330,5637.4897,4529.3267,118.95421,53250
35066,34364,70859,1116,5611.71,4525.8594,120.18069,53250
35067,34364,70859,1116,5537.367,5011.8784,12.772276,53250
35068,34364,74808,1152,5637.56,4529.658,118.94897,53250
35069,34364,74808,1116,5916.01,6230.51,50.5005,53250
35070,34364,74808,1153,5638.3853,4528.71,118.94938,53250
35071,34364,70859,1116,6810.666,5852.3906,259.27457,53250
35073,30772,60684,870,2394.8403,2992.4653,417.37137,45158
35074,30772,60684,870,2558.7466,3216.507,430.1049,45158
35075,30772,60684,870,2558.7466,3216.507,430.1049,45158
35076,47659,124376,1642,1889.8976,-156.2257,0.9010417,42859
35077,12919,29647,571,5796.48,-1594.164,235.0272,45159
35078,11909,25602,571,3480.6377,4114.55,18.401411,42860
35089,50594,134639,1643,3367.2727,-412.47916,11.893613,42862
35090,50594,134639,1643,3367.2727,-412.47916,11.893613,42862
35091,50594,134639,1643,3367.2727,-412.47916,11.893613,42862
35092,24697,38270,1,-7460.549,-1503.4045,-271.29993,42863
35093,49781,134515,1642,1708.7361,1958.0538,22.307802,45161
35094,49781,130930,1642,1663.7848,2178.5244,69.643394,45161
35101,33082,75884,1116,1517.8594,-802.73956,-20.0352,47554
35102,33082,75884,1116,1484.9375,-793.5851,38.50601,47554
35110,14486,36894,1,3738.3489,-5276.9966,83.38021,42865
35111,34344,78208,1116,6627.257,4288.268,87.47389,42866
35112,937,3519,1,10678.441,1914.6823,1339.1533,49887
35114,25466,14637,1,-4442.587,2057.9915,46.53125,45163
35115,24719,38274,1,-7856.646,-2093.8733,-267.1661,45164
35116,13507,32965,1,7386.244,-790.63086,8.661006,45165
35117,26854,1960,0,-5526.553,-2380.059,400.2226,53257
35118,28336,48127,1,6907.05,-1617.02,503.977,42868
35119,28336,48127,1,6907.05,-1617.02,503.977,42868
35120,47587,138669,1642,467.9566,336.13196,150.0331,49889
35121,30695,59138,870,-1162.9548,1045.7396,21.903938,42869
35122,32816,70980,870,3485.783,2100.9463,1084.0454,49890
35123,32816,70980,870,3622.5105,2024.9705,953.27875,49890
35124,26021,41910,0,-6257.778,6303.568,-949.7034,53258
35126,27418,4500,1,-3132.8447,-2880.2686,34.70084,47555
35127,10350,17480,530,-4165.0454,-12536.358,44.83273,45167
35136,25895,40639,0,-6994.741,5085.093,-610.0037,53261
35137,25895,41535,0,-7358.9985,3919.8213,-235.63815,53261
35138,25895,40639,0,-6347.038,4305.2163,-682.9666,53261
35139,25895,40639,0,-6595.3975,4270.0835,-562.3187,53261
35140,25877,41434,1,1737.724,735.19794,134.79031,49892
35142,37530,89009,1220,-98.34375,6018.329,0.41978326,47557
35154,27200,45171,0,-4966.12,-6441.25,1.06532,53265
35155,9700,17684,530,-1960.3881,-11883.229,48.901436,42872
35156,26483,43108,0,330.224,-4130.02,117.212,53266
35157,25172,3143,1,-597.73615,-4248.2554,38.955986,47559
35158,38817,93446,1220,3292.3186,1078.6562,126.56599,47560
35159,38817,97270,1220,3416.9922,977.65625,101.34274,47560
35160,14452,2980,1,-3015.6355,-463.69965,45.334557,45169
35161,48179,139912,1643,-1003.2327,1751.9323,124.38273,42873
35162,10031,19417,530,-3385.2615,5185.652,-95.10892,47561
35172,11602,25279,571,2784.9526,6081.0225,77.688576,42875
35173,11797,25816,571,2223.2717,5321.9565,10.574487,42875
35174,13039,30224,571,6259.091,46.97819,388.317,42874
35175,28722,10305,1,6752.665,-4639.3325,721.754,47563
35178,27391,10926,0,1455.9786,-3596.047,86.95002,53271
35179,26305,2519,0,-12151.458,-842.71356,47.44417,53272
35180,25558,40737,0,-4483.731,3822.304,-102.47472,53273
35181,12019,26170,571,3295.8892,3682.6997,32.467957,53274
35182,12019,26170,571,3691.9392,3576.4856,473.32144,53274
35183,11916,25237,1,2126.9827,-4729.653,50.331512,53274
35184,11916,25237,571,2838.2688,6187.368,84.682686,53274
35185,11916,25237,2535,1360.066,-877.1424,0.13888974,53274
35186,48683,126979,1643,599.26215,1828.632,25.428074,47566
35187,48683,126979,1643,423.81076,1898.8629,2.6074097,47566
35188,48683,127418,1643,344.77432,2068.6077,8.543691,47566
35189,48683,127418,1643,344.77432,2068.6077,8.543691,47566
35190,30921,61482,870,1830.717,4256.913,149.20374,42878
35191,30921,61482,870,2359.257,4982.2856,67.136826,42878
35192,14253,35757,1,-418.02777,1491.8976,90.69591,49896
35193,9726,17856,530,258.05557,8492.625,23.607727,42879
35199,31357,64432,994,-3964.3682,-2539.9915,27.802908,49897
35200,31357,64432,994,-4684.384,-2600.2327,28.399841,49897
35201,26362,42812,0,-12083.948,-858.3368,51.24184,53276
35202,28200,48012,1,-9933.84,-1210.91,47.6022,49898
35203,10792,22107,530,-1319.3505,2378.3315,88.52747,49899
35204,34672,75606,48,-158.81412,74.343956,-45.88247,49900
35205,34672,75606,48,-847.1019,-473.06848,-34.07683,49900
35206,29111,52207,1,293.9045,-2528.934,91.666664,42880
35207,13507,32965,1,7386.244,-790.63086,8.661006,47568
35208,27198,44467,0,1387.34,-1308.97,57.5052,53277
35209,27198,44467,0,1361.4,-1359.49,51.5932,53277
35210,27198,44467,0,1358.1,-1357.57,50.2657,53277
35211,31133,63218,870,972.6389,3453.5244,256.4042,49901
35212,37658,90317,1220,-109.78646,6988.105,12.114143,42883
35213,25449,40226,1,-4278.2134,2290.1562,9.409993,42882
35214,26038,41983,0,-1746.8923,-1581.3923,52.46024,53278
35215,9170,16204,530,7198.518,-7093.9614,66.45823,42884
35216,30353,58779,870,-1057.2673,2040.5677,148.64583,45173
35217,30353,58779,870,-914.50696,-222.38716,39.912437,45173
35218,30353,58779,870,-1057.2673,2040.5677,148.64583,47570
35219,30353,58779,870,-914.50696,-222.38716,39.912437,47570
35220,59623,165382,2222,-5976.512,636.07117,5502.3804,53279
35221,27651,46177,0,-4457.8613,-4857.2446,123.18272,53280
35222,28519,48660,1,6535.741,-4109.193,662.85925,47572
35223,10099,16837,530,-673.34485,2853.217,49.378162,47573
35224,13796,33777,1,1795.8251,-2673.2512,109.6739,49902
35225,29827,55180,870,2490.6614,-512.56946,341.63498,45174
35226,29827,55180,870,2496.9688,-516.2708,341.125,45174
35227,29827,55180,870,2626.2612,-778.875,316.32632,45174
35231,28326,48307,0,-8395.82,-2785.71,194.798,53283
35236,50454,131636,1643,80.87847,3465.001,197.19855,47575
35237,50454,131636,1643,673.43054,3429.1199,206.7142,47575
35238,50454,131636,1643,121.80729,3510.756,210.47893,47575
35239,50454,131636,1643,105.92188,3505.5808,197.37105,47575
35240,50454,131636,1643,489.80557,3523.7864,189.85274,47575
35241,30776,60684,870,2558.7466,3216.507,430.1049,45177
35242,30776,60684,870,2394.8403,2992.4653,417.37137,45177
35243,30776,60684,870,2558.7466,3216.507,430.1049,45177
35244,26143,42197,0,-6121.68,6654.86,-821.508,53285
35245,26143,42197,0,-6124.47,6658.35,-823.453,53285
35246,13987,34604,1,2640.665,418.2882,74.23627,49905
35247,45176,89398,1220,-90.15625,6978.989,12.414845,47576
35248,26858,44217,389,-18.9471,-54.3344,-21.5435,42886
35249,26668,43611,0,-9636.37,-3474.71,121.956,53286
35250,26668,43611,0,-9138.53,-3034.99,108.683,53286
35251,13558,6887,1,6360.376,490.54688,16.118818,45178
35252,13558,6887,1,6360.369,490.46155,16.130022,45178
35253,59232,156381,2222,-2742.3699,6415.233,4153.207,53287
35258,9729,17877,530,231.40279,8479.942,17.931057,45181
35259,40230,98067,1220,6210.309,4184.4443,70.66488,49907
35260,40230,98067,1220,6447.2007,4667.913,13.137567,49907
35261,28741,49476,645,289.92014,557.5035,67.925606,49908
35262,28741,49476,645,237.82986,1122.0209,205.63033,49908
35263,12282,27314,571,3811.1719,-811.7258,198.37581,45182
35270,1456,5638,1,163.48932,1257.0496,166.69905,47577
35275,11570,25208,571,4012.8125,6396.153,28.774977,45184
35276,12661,28518,571,5211.8384,-1302.0726,242.40254,47579
35277,12534,28138,571,5263.772,4511.3306,-84.79517,49909
35278,30642,59905,870,659.8073,1346.6771,404.60623,45185
35279,30642,59905,1795,659.8073,1346.6771,404.60623,45185
35280,30642,59905,1795,1215.9166,1041.4479,425.9664,45185
35281,30642,59905,1795,1222.3854,1030.9392,425.96643,45185
35282,30642,59905,870,1222.3854,1030.9392,425.96643,45185
35283,30642,59905,870,659.8073,1346.6771,404.60623,45185
35284,30642,59905,870,1215.9166,1041.4479,425.9664,45185
35285,30642,59905,1795,659.8073,1346.6771,404.60623,45185
35286,62794,167745,2222,-1663.2327,-5738.4653,6823.569,53291
35288,27213,23566,1,-3819.2432,-4564.0903,8.926755,49910
35289,13805,33760,1,2456.7756,-2463.1335,109.88747,49911
35290,11968,26218,571,2789.3955,4696.571,1.860813,42887
35291,24904,37783,654,-1369.1111,1209.8959,35.55965,45186
35292,24904,37783,654,-1369.1111,1209.8959,35.55965,45186
35295,27822,46676,0,-10140.5,-3791.99,17.3301,53294
35296,58086,172673,2222,-1899.618,7609.558,4322.8306,53295
35297,13161,30944,571,6450.9946,2048.2622,568.03156,47582
35299,9726,17856,530,258.05557,8492.625,23.607727,49913
35304,28831,50263,1,5732.452,-4796.549,777.66956,45188
35308,10439,20907,530,4277.1978,2132.451,138.55855,42889
35309,39801,96686,1517,-17.792738,4.2430234,11.579698,42890
35310,39801,96686,1517,10.620182,-1.5351393,11.945993,42890
35311,39801,96686,1,1497.2795,-5209.033,14.967732,42890
35312,39801,96686,1517,13.257187,-8.152439,12.340523,42890
35313,39801,96686,1517,-0.17611027,-4.4926653,6.247315,42890
35314,49884,130750,1642,-630.2465,1033.9584,351.89722,47585
35315,49884,140590,1642,-2038.2535,911.6476,5.8287754,47585
35316,49884,130750,1642,-427.4861,1072.4427,413.69034,47585
35317,49884,130833,1642,-2944.889,817.13196,14.67846,47585
35318,49884,130750,1642,-3681.9114,1080.6736,91.04928,47585
35319,12048,26564,571,3810.2952,1574.1312,89.22318,49915
35320,12169,26973,571,3493.888,1990.524,64.86234,49915
35321,10639,21867,530,-4539.0024,1026.4164,9.215924,42891
35322,10645,21797,530,-4543.6924,1022.3536,9.895708,42891
35323,10639,21797,530,-4543.6924,1022.3536,9.895708,42891
35324,10645,21867,530,-4539.0024,1026.4164,9.215924,42891
35325,28520,48564,1,-10732.3,-780.556,87.5411,45189
35326,25132,3145,1,-571.0035,-4260.127,38.237846,49916
35327,9759,17982,530,-1772.8069,-11080.63,77.53689,45190
35328,27715,4618,0,-6763.39,-3129.3,225.36,53300
35329,27715,4618,0,-7131.81,-2706.22,250.138,53300
35330,28326,48307,0,-8395.82,-2785.71,194.798,53301
35331,26575,42469,646,1631.01,1310.04,4.92641,42892
