Name,Position[0],Position[1],Position[2],Direction[0],Direction[1],Direction[2],ID,SoundEntriesID,WorldStateExpressionID,EmitterType,PhaseID,PhaseGroupID,PhaseUseFlags,Flags,MapID
Emitter_Ulduar_ColassalForge_Fire,587.315,391.074,367.254,0,0,0,13456,120940,0,0,0,0,0,0,1579
Emitter_Ulduar_ColassalForge_Gurgle,585.498,389.67,365.023,0,0,0,13457,120941,0,0,0,0,0,0,1579
Emitter_Waterfall_Stormwind_Large_01,-8364.77,441.542,108.194,0,0,0,13463,116931,0,0,0,0,0,0,0
EMITTER_Islands_Havenswood_Waterfall_Top_01,-277.435,-1037.41,50.5627,0,0,0,13481,114220,0,0,0,0,0,0,1814
EMITTER_Islands_Havenswood_Waterfall_Bottom_01,-268.789,-1024.98,1.24032,0,0,0,13482,114228,0,0,0,0,0,0,1814
EMITTER_Islands_Havenswood_Waterfall_Top_02,-450.964,-858.119,44.3799,0,0,0,13483,114220,0,0,0,0,0,0,1814
EMITTER_Islands_Havenswood_Waterfall_Bottom_02,-461.169,-840.102,4.04741,0,0,0,13484,114228,0,0,0,0,0,0,1814
EMITTER_Islands_Havenswood_Waterfall_Top_03,-660.697,-1003.25,36.7361,0,0,0,13485,114220,0,0,0,0,0,0,1814
EMITTER_Islands_Havenswood_Waterfall_Bottom_03,-662.838,-985.638,1.74687,0,0,0,13486,114228,0,0,0,0,0,0,1814
EMITTER_Islands_Havenswood_Waterfall_Top_04,-413.352,-1036.61,51.5284,0,0,0,13487,114220,0,0,0,0,0,0,1814
EMITTER_Islands_Havenswood_Waterfall_Bottom_04,-427.769,-1036.05,29.9683,0,0,0,13488,114228,0,0,0,0,0,0,1814
EMITTER_Islands_Havenswood_Waterfall_Multiple,-488.615,-998.002,27.7319,0,0,0,13489,123078,0,0,0,0,0,0,1814
EMITTER_Islands_Havenswood_Waterfall_Multiple_02,-578.073,-1030.14,23.0252,0,0,0,13490,123078,0,0,0,0,0,0,1814
Emitter_BrawlCooking_WallaAmbi_01,9.66681,1156.55,184.34,0,0,0,13491,123175,0,0,0,0,0,0,1691
Emitter_BrawlCooking_WallaAmbi_02,-55.912,1168.4,185.924,0,0,0,13492,123175,0,0,0,0,0,0,1691
Emitter_DwarfHeritage_Dancers_02,-4867.93,-1044.87,502.189,0,0,0,13493,121517,0,0,12273,0,0,0,0
Emitter_DwarfHeritage_Dancers_01,-4840.44,-1026.96,502.189,0,0,0,13494,121517,0,0,12273,0,0,0,0
Emitter_ZuldazarRaid_Fire_01,-2033.52,844.53,7.65924,0,0,0,13496,123666,0,0,0,0,0,0,2070
Emitter_ZuldazarRaid_Fire_02,-2016.6,846.424,6.14739,0,0,0,13497,123666,0,0,0,0,0,0,2070
Emitter_ZuldazarRaid_Coin_CeilingFall,-1102.24,856.416,166.533,0,0,0,13498,123910,0,0,0,0,0,0,2070
Emitter_ZuldazarRaid_Waterfall_01,-1359.72,802.901,220.25,0,0,0,13499,124306,0,0,0,0,0,0,2070
EMITTER_8.1_ZuldazarRaid_Ship_OnFire,-2203.74,844.097,13.3639,0,0,0,13500,124326,0,0,0,0,0,0,2070
Emitter_ZuldazarRaid_Coin_CeilingFall,-1073.2,770.168,161.349,0,0,0,13501,123910,0,0,0,0,0,0,2070
Emitter_ZuldazarRaid_Coin_CeilingFall,-1060.01,827.816,162.681,0,0,0,13502,123910,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_01,-1486.32,753.293,118.996,0,0,0,13503,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_02,-1491.83,856.635,115.668,0,0,0,13504,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_01,-1500.39,720.994,161.412,0,0,0,13505,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_03,-1443.6,581.025,180.864,0,0,0,13506,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_04,-1478.35,435.865,202.781,0,0,0,13507,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_05,-1472.92,441.672,185.452,0,0,0,13508,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_02,-1491.24,425.182,233.316,0,0,0,13509,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_06,-1638.53,606.079,153.697,0,0,0,13511,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_07,-1638.45,593.909,166.655,0,0,0,13512,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_03,-1647.37,1082.02,37.765,0,0,0,13513,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_04,-1640.93,1151.97,35.8859,0,0,0,13514,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_05,-1581.45,1042.59,68.4143,0,0,0,13515,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_06,-1550.48,971.211,95.6192,0,0,0,13516,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_08,-1548.66,1038.9,93.2181,0,0,0,13517,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_07,-1519.09,1157.29,121.288,0,0,0,13518,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_08,-1514.94,1094.13,134.143,0,0,0,13519,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_09,-1474.2,1119.8,173.652,0,0,0,13520,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_10,-1025.98,1106.82,241.734,0,0,0,13521,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_11,-884.645,1075.28,302.392,0,0,0,13522,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_12,-893.486,1155.8,304.239,0,0,0,13523,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_13,-763.841,1166.32,318.206,0,0,0,13524,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_14,-777.004,1208.89,315.732,0,0,0,13525,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_15,-687.848,1180.15,344.758,0,0,0,13526,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_16,-673.493,1267.65,342.644,0,0,0,13527,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_17,-523.247,1389.72,371.362,0,0,0,13528,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_18,-961.022,1212.69,313.021,0,0,0,13529,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_19,-984.895,1305.61,337.81,0,0,0,13530,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_20,-936.712,1409.52,402.47,0,0,0,13531,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_21,-887.959,1463.69,418.547,0,0,0,13532,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_22,-982.868,1465.01,417.809,0,0,0,13533,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_09,-979.918,1521.64,438.019,0,0,0,13534,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_10,-976.277,1541.42,459.969,0,0,0,13535,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_11,-888.645,1521.82,437.18,0,0,0,13536,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_12,-891.612,1540.81,458.56,0,0,0,13537,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_23,-954.837,1613.42,487.027,0,0,0,13538,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_24,-963.327,1648.27,532.336,0,0,0,13539,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_25,-1012.51,1737.63,649.032,0,0,0,13540,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_13,-840.34,886.184,328.357,0,0,0,13541,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_14,-794.772,885.605,318.362,0,0,0,13542,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_26,-762.373,902.985,304.202,0,0,0,13543,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_15,-837.284,723.215,327.819,0,0,0,13544,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_16,-790.883,726.414,322.244,0,0,0,13545,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_27,-775.568,725.754,251.471,0,0,0,13546,125173,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_28,-753.685,804.604,241.888,0,0,0,13547,125173,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_17,-774.319,805.806,281.269,0,0,0,13548,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_29,-626.861,673.758,218.91,0,0,0,13549,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_30,-593.409,494.052,163.778,0,0,0,13550,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_18,-573.015,524.464,181.399,0,0,0,13551,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_19,-540.719,537.906,182.357,0,0,0,13552,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_20,-1397.97,804.596,189.899,0,0,0,13553,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Medium_21,-1414.71,805.137,146.785,0,0,0,13554,124445,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Small_01,-1244.7,877.99,356.669,0,0,0,13555,124453,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Small_02,-1245.68,733.184,356.245,0,0,0,13556,124453,0,0,0,0,0,0,2070
Emitter_Waterfall_DazarAlor_Large_31,-1357.1,804.325,298.094,0,0,0,13557,124446,0,0,0,0,0,0,2070
Emitter_Waterfall_Ulduar_Large_01,504.771,277.103,376.996,0,0,0,13558,125098,0,0,0,0,0,0,1579
Emitter_Waterfall_Ulduar_Large_02,658.885,276.072,374.693,0,0,0,13559,125098,0,0,0,0,0,0,1579
Emitter_Waterfall_Darkshore_Large_01,6895.09,-354.433,-44.7962,0,0,0,13560,125099,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Large_02,6867.13,-319.553,-45.0296,0,0,0,13561,125099,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Large_03,6821.12,-418.63,3.22779,0,0,0,13562,125099,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Large_04,6796.48,-393.202,1.24156,0,0,0,13563,125099,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Large_05,6799.15,-348.07,0.35762,0,0,0,13564,125099,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Large_Bottom_01,6825.32,-414.885,-42.0092,0,0,0,13565,125102,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Large_Bottom_02,6803.9,-365.603,-43.1341,0,0,0,13566,125102,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Large_Bottom_03,6862.09,-326.232,-49.9865,0,0,0,13567,125102,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Large_Bottom_04,6891.09,-352.954,-45.402,0,0,0,13568,125102,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Large_Bottom_05,6841.97,-368.625,-86.3303,0,0,0,13569,125102,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Large_Bottom_06,6853.92,-401.335,-84.7914,0,0,0,13570,125102,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Large_06,7018.75,-337.017,-3.3378,0,0,0,13571,125099,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Large_07,7029.88,-312.586,-1.42969,0,0,0,13572,125099,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Large_08,7023.32,-271.828,-2.2551,0,0,0,13573,125099,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Large_09,7018.86,-252.856,-1.47874,0,0,0,13574,125099,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Large_Bottom_07,7004.94,-312.724,-32.24,0,0,0,13575,125102,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_01,7111.55,-239.859,6.3956,0,0,0,13576,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_02,7163.13,-241.92,8.91005,0,0,0,13577,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_03,7077.27,-329.734,1.64873,0,0,0,13578,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_04,7130.44,-336.23,12.4142,0,0,0,13579,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_05,7160.73,-294.733,10.8375,0,0,0,13580,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_06,7200.16,-334.127,12.6634,0,0,0,13581,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_07,7203.25,-263.326,12.9599,0,0,0,13582,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_08,7228.11,-381.479,2.90423,0,0,0,13583,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_09,7277.58,-383.616,7.10053,0,0,0,13584,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_10,7278.92,-263.26,4.89703,0,0,0,13585,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_11,7338.68,-337.862,2.89379,0,0,0,13586,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_12,7408.76,-371.171,0.00127873,0,0,0,13587,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_13,7308.78,-298.404,5.13235,0,0,0,13588,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_14,7235.21,-264.688,6.92784,0,0,0,13589,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_15,7305.73,-230.427,8.3266,0,0,0,13590,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_16,7321.89,-208.971,8.1263,0,0,0,13591,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_17,7352.73,-188.946,8.25789,0,0,0,13592,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_18,7387.95,-194.035,7.31686,0,0,0,13593,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_19,7446.77,-236.189,3.2732,0,0,0,13594,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_20,7434.17,-182.884,4.08348,0,0,0,13595,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_21,6743.83,-253.238,4.51113,0,0,0,13596,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_22,6692.91,-213.885,7.3723,0,0,0,13597,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_23,6641.84,-184.576,2.85888,0,0,0,13598,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_24,6597.14,-198.156,2.9111,0,0,0,13599,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_25,6601.81,-154.441,2.9111,0,0,0,13600,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_26,6578.07,-126.408,0.184682,0,0,0,13601,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_27,6574.69,-91.3565,3.73329,0,0,0,13602,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_28,6561.84,-47.9064,2.37109,0,0,0,13603,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_29,6517.3,-38.0033,3.6688,0,0,0,13604,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_30,6554.28,-6.12688,3.52806,0,0,0,13605,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_31,6566.72,31.1421,3.79709,0,0,0,13606,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_32,6501.17,50.1523,2.97416,0,0,0,13607,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_33,6469.46,-2.21237,2.10186,0,0,0,13608,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_34,6433.16,34.4629,2.85357,0,0,0,13609,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_35,6411.18,77.2618,1.71636,0,0,0,13610,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_36,6415.39,113.555,6.49895,0,0,0,13611,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_37,6432.85,170.423,6.33361,0,0,0,13612,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_38,6418.16,214.011,0.00149596,0,0,0,13613,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_39,6435.44,246.227,5.82073,0,0,0,13614,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_40,6416.62,283.924,1.70143,0,0,0,13615,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_41,6458.84,292.36,4.21117,0,0,0,13616,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_42,6485.88,370.724,3.05081,0,0,0,13617,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_43,6366.98,376.416,0.00130726,0,0,0,13618,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_44,6584.03,83.5812,3.48027,0,0,0,13619,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_45,6660.4,244.349,1.95336,0,0,0,13620,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_46,6699.42,273.012,5.76262,0,0,0,13621,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_47,6740.18,299.999,1.97365,0,0,0,13622,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_48,6791.74,309.482,5.4427,0,0,0,13623,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_49,6817.38,341.656,3.86724,0,0,0,13624,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_50,6823.64,380.88,1.28979,0,0,0,13625,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_51,6453.13,-164.021,2.09918,0,0,0,13626,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_52,6427.61,-149.603,5.87106,0,0,0,13627,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_53,6386.17,-142.905,6.9038,0,0,0,13628,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_54,6347.61,-131.031,2.01732,0,0,0,13629,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_55,6310.31,-127.255,-0.17512,0,0,0,13630,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_56,6268.26,-114.753,0.000983097,0,0,0,13631,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_57,6230.65,-95.7357,3.89548,0,0,0,13632,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_58,6192.68,-83.4192,3.28436,0,0,0,13633,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_59,6126.55,-69.974,4.17424,0,0,0,13634,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_60,6077.11,-60.4508,2.54968,0,0,0,13635,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_61,6032.39,-54.4075,0.00114475,0,0,0,13636,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_62,5996.72,-36.4298,0.000566788,0,0,0,13637,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_63,5972.89,-1.95088,7.43671,0,0,0,13638,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Small_01,6281.81,40.4761,-1.05669,0,0,0,13639,125100,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_64,7473.74,-166.808,2.03927,0,0,0,13640,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Medium_65,7477.04,-251.946,0.000758342,0,0,0,13641,125101,0,0,0,0,0,0,2105
Emitter_Waterfall_Darkshore_Horde_Large_01,6823.27,-422.013,0.961818,0,0,0,13642,125099,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_02,6797.17,-392.719,-3.28591,0,0,0,13643,125099,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_03,6807.07,-348.499,-1.12513,0,0,0,13644,125099,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_04,6890.25,-354.58,-45.7894,0,0,0,13645,125099,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_05,6863.87,-327.426,-49.3399,0,0,0,13646,125099,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_Bottom_01,6853.56,-362.815,-78.2443,0,0,0,13647,125102,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_Bottom_02,6888.35,-353.97,-65.2173,0,0,0,13648,125102,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_Bottom_03,6861.67,-330.741,-64.7915,0,0,0,13649,125102,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_Bottom_04,6811.33,-408.176,-35.8008,0,0,0,13650,125102,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_Bottom_05,6800.2,-358.949,-34.9923,0,0,0,13651,125102,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_Bottom_06,6863.05,-397.265,-89.9486,0,0,0,13652,125102,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_01,6950.22,-329.526,-41.178,0,0,0,13653,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_Bottom_07,7012.42,-321.538,-37.8533,0,0,0,13654,125102,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_06,7018.29,-338.679,-2.36358,0,0,0,13655,125099,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_07,7030.16,-312.481,-0.450688,0,0,0,13656,125099,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_08,7020.15,-273.342,-0.318856,0,0,0,13657,125099,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_09,7017.89,-251.462,1.70398,0,0,0,13658,125099,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Large_Bottom_08,7010.51,-261.928,-33.1235,0,0,0,13659,125102,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_02,7047.55,-246.728,2.53783,0,0,0,13660,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_03,7049.04,-270.278,4.02959,0,0,0,13661,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_04,7078.46,-336.654,0.000831267,0,0,0,13662,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_05,7110.21,-239.442,4.94753,0,0,0,13663,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_06,7105.59,-300.628,0.319526,0,0,0,13664,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_07,7120.52,-342.549,0.000927183,0,0,0,13665,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_08,7160.05,-329.482,7.11774,0,0,0,13666,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_09,7139.18,-289.478,0.589718,0,0,0,13667,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_10,7146.34,-238.181,0.00120635,0,0,0,13668,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_11,7198.43,-260.915,3.2953,0,0,0,13669,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_12,7204.98,-337.439,5.78132,0,0,0,13670,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_13,7251.06,-262.168,0.00131496,0,0,0,13671,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_14,7284.58,-264.1,1.90985,0,0,0,13672,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_15,7306.59,-233.291,1.11968,0,0,0,13673,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_16,7327.78,-206.36,3.28715,0,0,0,13674,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_17,7356.3,-196.422,0.00220356,0,0,0,13675,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_18,7396,-190.899,0.893079,0,0,0,13676,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_19,7449.65,-180.714,0.00231454,0,0,0,13677,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_21,7430.89,-221.743,-0.0486081,0,0,0,13678,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_20,7456.93,-247.199,9.53647,0,0,0,13679,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_22,7308.5,-297.85,3.24495,0,0,0,13680,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_23,7363.6,-346.354,4.22834,0,0,0,13681,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_24,7398.87,-368.602,3.54758,0,0,0,13682,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_25,7285.33,-384.805,0.145317,0,0,0,13683,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_26,7239.68,-383.384,0.00159969,0,0,0,13684,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_27,6830.55,-487.08,3.63275,0,0,0,13685,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_28,6843.81,-533.905,4.4487,0,0,0,13686,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_29,6873.74,-550.501,2.60558,0,0,0,13687,125101,0,0,0,0,0,0,2111
Emitter_Waterfall_Darkshore_Horde_Medium_30,6887.76,-640.049,89.0038,0,0,0,13688,125101,0,0,0,0,0,0,2111
