ID,VendorMapID,VendorPosition[0],VendorPosition[1],VendorPosition[2],VendorItemID,CreatureID,AreaTableID,WMOGroupID,CollectableSourceInfoID
247733,1,-2158.5964,-392.94815,-3.030584,268163,5940,215,0,180863
247734,0,1681.1,95.727104,-62.169136,268163,4574,1497,0,180863
247735,0,-8803.9375,765.6887,96.338005,268163,5494,1519,0,180863
247736,0,-9267.5625,-2167.639,62.56196,268163,1678,44,0,180863
247747,2908,-1205.5851,2689.9993,111.15768,268424,264238,16532,0,180872
247748,2908,-1205.5851,2689.9993,111.15768,268425,264238,16532,0,180873
247749,2908,-1205.5851,2689.9993,111.15768,268426,264238,16532,0,180874
247750,2908,-1205.5851,2689.9993,111.15768,268427,264238,16532,0,180875
247751,2908,-1205.5851,2689.9993,111.15768,268428,264238,16532,0,180876
247752,2908,-1205.5851,2689.9993,111.15768,268429,264238,16532,0,180877
247753,2908,-1205.5851,2689.9993,111.15768,268430,264238,16532,0,180878
247754,2908,-1205.5851,2689.9993,111.15768,268431,264238,16532,0,180879
247755,2908,-1205.5851,2689.9993,111.15768,268432,264238,16532,0,180880
247756,2908,-1205.5851,2689.9993,111.15768,268433,264238,16532,0,180881
247757,2908,-1205.5851,2689.9993,111.15768,268434,264238,16532,0,180882
247758,2908,-1205.5851,2689.9993,111.15768,268435,264238,16532,0,180883
247759,2908,-1205.5851,2689.9993,111.15768,268436,264238,16532,0,180884
247760,2908,-1205.5851,2689.9993,111.15768,268437,264238,16532,0,180885
247761,2908,-1205.5851,2689.9993,111.15768,268438,264238,16532,0,180886
247762,2908,-1205.5851,2689.9993,111.15768,268439,264238,16532,0,180887
247763,2908,-1205.5851,2689.9993,111.15768,268440,264238,16532,0,180888
247764,2908,-1205.5851,2689.9993,111.15768,268441,264238,16532,0,180889
247765,2908,-1205.5851,2689.9993,111.15768,268442,264238,16532,0,180890
247766,2908,-1205.5851,2689.9993,111.15768,268443,264238,16532,0,180891
247767,2908,-1205.5851,2689.9993,111.15768,268444,264238,16532,0,180892
247768,2908,-1205.5851,2689.9993,111.15768,268445,264238,16532,0,180893
247769,2908,-1205.5851,2689.9993,111.15768,268446,264238,16532,0,180894
247770,2908,-1205.5851,2689.9993,111.15768,268447,264238,16532,0,180895
247771,2908,-1205.5851,2689.9993,111.15768,268471,264238,16532,0,180896
247772,2908,-1205.5851,2689.9993,111.15768,268472,264238,16532,0,180897
247773,2908,-1205.5851,2689.9993,111.15768,268473,264238,16532,0,180898
247774,2908,-1205.5851,2689.9993,111.15768,268474,264238,16532,0,180899
247775,2908,-1205.5851,2689.9993,111.15768,268475,264238,16532,0,180900
247777,2908,-1205.5851,2689.9993,111.15768,268477,264238,16532,0,180902
247778,2908,-1205.5851,2689.9993,111.15768,268478,264238,16532,0,180903
247780,2908,-1205.5851,2689.9993,111.15768,268480,264238,16532,0,180905
247781,2908,-1205.5851,2689.9993,111.15768,268481,264238,16532,0,180906
247782,2908,-1205.5851,2689.9993,111.15768,268482,264238,16532,0,180907
247783,2908,-1205.5851,2689.9993,111.15768,268483,264238,16532,0,180908
247784,2908,-1205.5851,2689.9993,111.15768,268484,264238,16532,0,180909
247785,2908,-1205.5851,2689.9993,111.15768,268485,264238,16532,0,180910
247786,2908,-1205.5851,2689.9993,111.15768,268486,264238,16532,0,180911
247787,2908,-1205.5851,2689.9993,111.15768,268487,264238,16532,0,180912
247788,2908,-1205.5851,2689.9993,111.15768,268488,264238,16532,0,180913
247790,2908,-1205.5851,2689.9993,111.15768,268505,264238,16532,0,180915
247791,2908,-1205.5851,2689.9993,111.15768,268506,264238,16532,0,180916
247792,2908,-1205.5851,2689.9993,111.15768,268507,264238,16532,0,180917
247793,2908,-1205.5851,2689.9993,111.15768,268508,264238,16532,0,180918
247794,2908,-1205.5851,2689.9993,111.15768,268509,264238,16532,0,180919
247795,2908,-1205.5851,2689.9993,111.15768,268510,264238,16532,0,180920
247796,2908,-1205.5851,2689.9993,111.15768,268511,264238,16532,0,180921
247797,2908,-1205.5851,2689.9993,111.15768,268512,264238,16532,0,180922
247798,2908,-1205.5851,2689.9993,111.15768,268513,264238,16532,0,180923
247799,2908,-1205.5851,2689.9993,111.15768,268514,264238,16532,0,180924
247800,2908,-1205.5851,2689.9993,111.15768,268515,264238,16532,0,180925
247801,2908,-1205.5851,2689.9993,111.15768,268516,264238,16532,0,180926
247802,2908,-1205.5851,2689.9993,111.15768,268517,264238,16532,0,180927
247803,2908,-1205.5851,2689.9993,111.15768,268518,264238,16532,0,180928
247804,2908,-1205.5851,2689.9993,111.15768,268519,264238,16532,0,180929
247805,2908,-1205.5851,2689.9993,111.15768,268520,264238,16532,0,180930
247806,2908,-1205.5851,2689.9993,111.15768,268521,264238,16532,0,180931
247807,2908,-1205.5851,2689.9993,111.15768,268448,264238,16532,0,180932
247808,2908,-1205.5851,2689.9993,111.15768,268449,264238,16532,0,180933
247809,2908,-1205.5851,2689.9993,111.15768,268450,264238,16532,0,180934
247810,2908,-1205.5851,2689.9993,111.15768,268451,264238,16532,0,180935
247811,2908,-1205.5851,2689.9993,111.15768,268452,264238,16532,0,180936
247812,2908,-1205.5851,2689.9993,111.15768,268453,264238,16532,0,180937
247813,2908,-1205.5851,2689.9993,111.15768,268454,264238,16532,0,180938
247814,2908,-1205.5851,2689.9993,111.15768,268455,264238,16532,0,180939
247815,2908,-1205.5851,2689.9993,111.15768,268456,264238,16532,0,180940
247816,2908,-1205.5851,2689.9993,111.15768,268457,264238,16532,0,180941
247817,2908,-1205.5851,2689.9993,111.15768,268458,264238,16532,0,180942
247818,2908,-1205.5851,2689.9993,111.15768,268459,264238,16532,0,180943
247819,2908,-1205.5851,2689.9993,111.15768,268460,264238,16532,0,180944
247820,2908,-1205.5851,2689.9993,111.15768,268461,264238,16532,0,180945
247821,2908,-1205.5851,2689.9993,111.15768,268462,264238,16532,0,180946
247822,2908,-1205.5851,2689.9993,111.15768,268463,264238,16532,0,180947
247823,2908,-1205.5851,2689.9993,111.15768,268464,264238,16532,0,180948
247824,2908,-1205.5851,2689.9993,111.15768,268465,264238,16532,0,180949
247825,2908,-1205.5851,2689.9993,111.15768,268466,264238,16532,0,180950
247826,2908,-1205.5851,2689.9993,111.15768,268467,264238,16532,0,180951
247827,2908,-1205.5851,2689.9993,111.15768,268468,264238,16532,0,180952
247828,2908,-1205.5851,2689.9993,111.15768,268469,264238,16532,0,180953
247829,2908,-1205.5851,2689.9993,111.15768,268470,264238,16532,0,180954
247830,2908,-1205.5851,2689.9993,111.15768,268489,264238,16532,0,180955
247831,2908,-1205.5851,2689.9993,111.15768,268490,264238,16532,0,180956
247832,2908,-1205.5851,2689.9993,111.15768,268491,264238,16532,0,180957
247833,2908,-1205.5851,2689.9993,111.15768,268492,264238,16532,0,180958
247834,2908,-1205.5851,2689.9993,111.15768,268493,264238,16532,0,180959
247835,2908,-1205.5851,2689.9993,111.15768,268494,264238,16532,0,180960
247836,2908,-1205.5851,2689.9993,111.15768,268495,264238,16532,0,180961
247837,2908,-1205.5851,2689.9993,111.15768,268496,264238,16532,0,180962
247838,2908,-1205.5851,2689.9993,111.15768,268497,264238,16532,0,180963
247839,2908,-1205.5851,2689.9993,111.15768,268498,264238,16532,0,180964
247840,2908,-1205.5851,2689.9993,111.15768,268499,264238,16532,0,180965
247841,2908,-1205.5851,2689.9993,111.15768,268500,264238,16532,0,180966
247842,2908,-1205.5851,2689.9993,111.15768,268501,264238,16532,0,180967
247843,2908,-1205.5851,2689.9993,111.15768,268502,264238,16532,0,180968
247844,2908,-1205.5851,2689.9993,111.15768,268503,264238,16532,0,180969
247845,2908,-1205.5851,2689.9993,111.15768,268522,264238,16532,0,180970
247846,2908,-1205.5851,2689.9993,111.15768,268523,264238,16532,0,180971
247847,2908,-1205.5851,2689.9993,111.15768,268524,264238,16532,0,180972
247848,2908,-1205.5851,2689.9993,111.15768,268525,264238,16532,0,180973
247849,2908,-1205.5851,2689.9993,111.15768,268526,264238,16532,0,180974
247850,2908,-1205.5851,2689.9993,111.15768,268527,264238,16532,0,180975
247851,2908,-1205.5851,2689.9993,111.15768,268528,264238,16532,0,180976
247852,2908,-1205.5851,2689.9993,111.15768,268529,264238,16532,0,180977
247853,2908,-1205.5851,2689.9993,111.15768,268530,264238,16532,0,180978
247854,2908,-1205.5851,2689.9993,111.15768,268531,264238,16532,0,180979
247855,2908,-1205.5851,2689.9993,111.15768,268532,264238,16532,0,180980
247856,2908,-1205.5851,2689.9993,111.15768,268533,264238,16532,0,180981
247857,2908,-1205.5851,2689.9993,111.15768,268534,264238,16532,0,180982
247858,2908,-1205.5851,2689.9993,111.15768,268535,264238,16532,0,180983
247859,2908,-1205.5851,2689.9993,111.15768,268536,264238,16532,0,180984
247860,2908,-1205.5851,2689.9993,111.15768,268537,264238,16532,0,180985
247861,2908,-1205.5851,2689.9993,111.15768,268538,264238,16532,0,180986
247862,2908,-1205.5851,2689.9993,111.15768,268539,264238,16532,0,180987
247865,2908,-1211.5504,2684.5,111.17841,268173,264239,16532,0,180990
247867,2908,-1211.5504,2684.5,111.17841,268175,264239,16532,0,180992
247868,2908,-1211.5504,2684.5,111.17841,268176,264239,16532,0,180993
247869,2908,-1211.5504,2684.5,111.17841,268177,264239,16532,0,180994
247870,2908,-1211.5504,2684.5,111.17841,268178,264239,16532,0,180995
247871,2908,-1211.5504,2684.5,111.17841,268179,264239,16532,0,180996
247872,2908,-1211.5504,2684.5,111.17841,268180,264239,16532,0,180997
247873,2908,-1211.5504,2684.5,111.17841,268181,264239,16532,0,180998
247874,2908,-1211.5504,2684.5,111.17841,268182,264239,16532,0,180999
247875,2908,-1211.5504,2684.5,111.17841,268183,264239,16532,0,181000
247876,2908,-1211.5504,2684.5,111.17841,268184,264239,16532,0,181001
247877,2908,-1211.5504,2684.5,111.17841,268185,264239,16532,0,181002
247878,2908,-1211.5504,2684.5,111.17841,268186,264239,16532,0,181003
247879,2908,-1211.5504,2684.5,111.17841,268187,264239,16532,0,181004
247880,2908,-1211.5504,2684.5,111.17841,268188,264239,16532,0,181005
247881,2908,-1211.5504,2684.5,111.17841,268189,264239,16532,0,181006
247882,2908,-1211.5504,2684.5,111.17841,268205,264239,16532,0,181007
247883,2908,-1211.5504,2684.5,111.17841,268206,264239,16532,0,181008
247884,2908,-1211.5504,2684.5,111.17841,268207,264239,16532,0,181009
247885,2908,-1211.5504,2684.5,111.17841,268208,264239,16532,0,181010
247886,2908,-1211.5504,2684.5,111.17841,268209,264239,16532,0,181011
247887,2908,-1211.5504,2684.5,111.17841,268210,264239,16532,0,181012
247888,2908,-1211.5504,2684.5,111.17841,268211,264239,16532,0,181013
247889,2908,-1211.5504,2684.5,111.17841,268212,264239,16532,0,181014
247890,2908,-1211.5504,2684.5,111.17841,268213,264239,16532,0,181015
247891,2908,-1211.5504,2684.5,111.17841,268214,264239,16532,0,181016
247892,2908,-1211.5504,2684.5,111.17841,268215,264239,16532,0,181017
247893,2908,-1211.5504,2684.5,111.17841,268216,264239,16532,0,181018
247894,2908,-1211.5504,2684.5,111.17841,268217,264239,16532,0,181019
247895,2908,-1211.5504,2684.5,111.17841,268218,264239,16532,0,181020
247896,2908,-1211.5504,2684.5,111.17841,268219,264239,16532,0,181021
247897,2908,-1211.5504,2684.5,111.17841,268220,264239,16532,0,181022
247898,2908,-1211.5504,2684.5,111.17841,268221,264239,16532,0,181023
247899,2908,-1211.5504,2684.5,111.17841,268222,264239,16532,0,181024
247900,2908,-1211.5504,2684.5,111.17841,268223,264239,16532,0,181025
247901,2908,-1211.5504,2684.5,111.17841,268224,264239,16532,0,181026
247902,2908,-1211.5504,2684.5,111.17841,268225,264239,16532,0,181027
247903,2908,-1211.5504,2684.5,111.17841,268226,264239,16532,0,181028
247905,2908,-1211.5504,2684.5,111.17841,268228,264239,16532,0,181030
247906,2908,-1211.5504,2684.5,111.17841,268229,264239,16532,0,181031
247907,2908,-1211.5504,2684.5,111.17841,268230,264239,16532,0,181032
247908,2908,-1211.5504,2684.5,111.17841,268231,264239,16532,0,181033
247910,2908,-1211.5504,2684.5,111.17841,268255,264239,16532,0,181035
247911,2908,-1211.5504,2684.5,111.17841,268256,264239,16532,0,181036
247912,2908,-1211.5504,2684.5,111.17841,268257,264239,16532,0,181037
247913,2908,-1211.5504,2684.5,111.17841,268258,264239,16532,0,181038
247914,2908,-1211.5504,2684.5,111.17841,268259,264239,16532,0,181039
247915,2908,-1211.5504,2684.5,111.17841,268260,264239,16532,0,181040
247916,2908,-1211.5504,2684.5,111.17841,268261,264239,16532,0,181041
247917,2908,-1211.5504,2684.5,111.17841,268262,264239,16532,0,181042
247918,2908,-1211.5504,2684.5,111.17841,268263,264239,16532,0,181043
247919,2908,-1211.5504,2684.5,111.17841,268264,264239,16532,0,181044
247920,2908,-1211.5504,2684.5,111.17841,268265,264239,16532,0,181045
247921,2908,-1211.5504,2684.5,111.17841,268266,264239,16532,0,181046
247923,2908,-1211.5504,2684.5,111.17841,268268,264239,16532,0,181048
247924,2908,-1211.5504,2684.5,111.17841,268269,264239,16532,0,181049
247925,2908,-1211.5504,2684.5,111.17841,268270,264239,16532,0,181050
247926,2908,-1211.5504,2684.5,111.17841,268271,264239,16532,0,181051
247927,2908,-1211.5504,2684.5,111.17841,268272,264239,16532,0,181052
247928,2908,-1211.5504,2684.5,111.17841,268273,264239,16532,0,181053
247929,2908,-1211.5504,2684.5,111.17841,268274,264239,16532,0,181054
247930,2908,-1211.5504,2684.5,111.17841,268275,264239,16532,0,181055
247931,2908,-1211.5504,2684.5,111.17841,268276,264239,16532,0,181056
247932,2908,-1211.5504,2684.5,111.17841,268277,264239,16532,0,181057
247933,2908,-1211.5504,2684.5,111.17841,268278,264239,16532,0,181058
247934,2908,-1211.5504,2684.5,111.17841,268279,264239,16532,0,181059
247935,2908,-1211.5504,2684.5,111.17841,268232,264239,16532,0,181060
247936,2908,-1211.5504,2684.5,111.17841,268233,264239,16532,0,181061
247937,2908,-1211.5504,2684.5,111.17841,268234,264239,16532,0,181062
247938,2908,-1211.5504,2684.5,111.17841,268235,264239,16532,0,181063
247939,2908,-1211.5504,2684.5,111.17841,268236,264239,16532,0,181064
247940,2908,-1211.5504,2684.5,111.17841,268237,264239,16532,0,181065
247941,2908,-1211.5504,2684.5,111.17841,268238,264239,16532,0,181066
247942,2908,-1211.5504,2684.5,111.17841,268239,264239,16532,0,181067
247943,2908,-1211.5504,2684.5,111.17841,268240,264239,16532,0,181068
247944,2908,-1211.5504,2684.5,111.17841,268241,264239,16532,0,181069
247945,2908,-1211.5504,2684.5,111.17841,268242,264239,16532,0,181070
247946,2908,-1211.5504,2684.5,111.17841,268243,264239,16532,0,181071
247947,2908,-1211.5504,2684.5,111.17841,268244,264239,16532,0,181072
247948,2908,-1211.5504,2684.5,111.17841,268245,264239,16532,0,181073
247949,2908,-1211.5504,2684.5,111.17841,268246,264239,16532,0,181074
247950,2908,-1211.5504,2684.5,111.17841,268247,264239,16532,0,181075
247951,2908,-1211.5504,2684.5,111.17841,268248,264239,16532,0,181076
247952,2908,-1211.5504,2684.5,111.17841,268249,264239,16532,0,181077
247953,2908,-1211.5504,2684.5,111.17841,268250,264239,16532,0,181078
247954,2908,-1211.5504,2684.5,111.17841,268251,264239,16532,0,181079
247955,2908,-1211.5504,2684.5,111.17841,268252,264239,16532,0,181080
247956,2908,-1211.5504,2684.5,111.17841,268253,264239,16532,0,181081
247957,2908,-1211.5504,2684.5,111.17841,268190,264239,16532,0,181082
247958,2908,-1211.5504,2684.5,111.17841,268191,264239,16532,0,181083
247959,2908,-1211.5504,2684.5,111.17841,268192,264239,16532,0,181084
247960,2908,-1211.5504,2684.5,111.17841,268193,264239,16532,0,181085
247961,2908,-1211.5504,2684.5,111.17841,268194,264239,16532,0,181086
247962,2908,-1211.5504,2684.5,111.17841,268195,264239,16532,0,181087
247963,2908,-1211.5504,2684.5,111.17841,268196,264239,16532,0,181088
247964,2908,-1211.5504,2684.5,111.17841,268197,264239,16532,0,181089
247965,2908,-1211.5504,2684.5,111.17841,268198,264239,16532,0,181090
247966,2908,-1211.5504,2684.5,111.17841,268199,264239,16532,0,181091
247967,2908,-1211.5504,2684.5,111.17841,268200,264239,16532,0,181092
247968,2908,-1211.5504,2684.5,111.17841,268201,264239,16532,0,181093
247969,2908,-1211.5504,2684.5,111.17841,268202,264239,16532,0,181094
247970,2908,-1211.5504,2684.5,111.17841,268203,264239,16532,0,181095
247971,2908,-1211.5504,2684.5,111.17841,268204,264239,16532,0,181096
247972,2908,-1211.5504,2684.5,111.17841,268280,264239,16532,0,181097
247973,2908,-1211.5504,2684.5,111.17841,268281,264239,16532,0,181098
247974,2908,-1211.5504,2684.5,111.17841,268282,264239,16532,0,181099
247975,2908,-1211.5504,2684.5,111.17841,268283,264239,16532,0,181100
247976,2908,-1211.5504,2684.5,111.17841,268284,264239,16532,0,181101
247977,2908,-1211.5504,2684.5,111.17841,268285,264239,16532,0,181102
247978,2908,-1211.5504,2684.5,111.17841,268286,264239,16532,0,181103
247979,2908,-1211.5504,2684.5,111.17841,268287,264239,16532,0,181104
247980,2908,-1211.5504,2684.5,111.17841,268288,264239,16532,0,181105
247981,2908,-1211.5504,2684.5,111.17841,268289,264239,16532,0,181106
247982,2908,-1211.5504,2684.5,111.17841,268290,264239,16532,0,181107
247983,2908,-1211.5504,2684.5,111.17841,268291,264239,16532,0,181108
247984,2908,-1211.5504,2684.5,111.17841,268292,264239,16532,0,181109
247985,2908,-1211.5504,2684.5,111.17841,268293,264239,16532,0,181110
247986,2908,-1211.5504,2684.5,111.17841,268294,264239,16532,0,181111
247987,2908,-1211.5504,2684.5,111.17841,268295,264239,16532,0,181112
247988,2908,-1211.5504,2684.5,111.17841,268296,264239,16532,0,181113
247989,2908,-1211.5504,2684.5,111.17841,268297,264239,16532,0,181114
247990,2908,-1211.5504,2684.5,111.17841,268298,264239,16532,0,181115
247991,2908,-1211.5504,2684.5,111.17841,268299,264239,16532,0,181116
247992,2908,-1211.5504,2684.5,111.17841,268300,264239,16532,0,181117
247993,2908,-1211.5504,2684.5,111.17841,268301,264239,16532,0,181118
247994,2908,-1211.5504,2684.5,111.17841,268302,264239,16532,0,181119
247995,2908,-1211.5504,2684.5,111.17841,268303,264239,16532,0,181120
247996,2908,-1211.5504,2684.5,111.17841,268304,264239,16532,0,181121
247997,2908,-1211.5504,2684.5,111.17841,268305,264239,16532,0,181122
248008,0,-8832.591,639.4653,94.478806,238947,228616,1519,0,175867
248009,0,0,0,0,238947,222842,0,0,175867
248010,2720,-8427.897,-3473.9446,170.88152,238947,228616,51,0,175867
248011,1,1631.9341,-4412.1685,16.625793,238947,228616,1637,0,175867
248012,0,0,0,0,238947,218345,0,0,175867
248018,0,0,0,0,238949,222842,0,0,175865
248019,0,-8832.591,639.4653,94.478806,238949,228616,1519,0,175865
248020,1,1631.9341,-4412.1685,16.625793,238949,228616,1637,0,175865
248021,2720,-8427.897,-3473.9446,170.88152,238949,228616,51,0,175865
248022,0,0,0,0,238949,218345,0,0,175865
248310,0,0,0,0,261565,258873,0,0,181133
248311,0,0,0,0,261566,258873,0,0,181134
248312,0,0,0,0,261567,258873,0,0,181135
248316,2908,-1211.5504,2684.5,111.17841,268840,264239,16532,0,181137
248318,2908,-1211.5504,2684.5,111.17841,268842,264239,16532,0,181139
248319,2908,-1211.5504,2684.5,111.17841,268843,264239,16532,0,181140
248322,2908,-1211.5504,2684.5,111.17841,268846,264239,16532,0,181143
248324,2908,-1211.5504,2684.5,111.17841,268848,264239,16532,0,181145
248331,2908,-1211.5504,2684.5,111.17841,268855,264239,16532,0,181151
248333,2908,-1211.5504,2684.5,111.17841,268857,264239,16532,0,181153
248334,2908,-1211.5504,2684.5,111.17841,268858,264239,16532,0,181154
248335,2908,-1211.5504,2684.5,111.17841,268859,264239,16532,0,181155
248336,2908,-1211.5504,2684.5,111.17841,268860,264239,16532,0,181156
248337,2908,-1211.5504,2684.5,111.17841,268861,264239,16532,0,181157
248338,2908,-1211.5504,2684.5,111.17841,268862,264239,16532,0,181158
248339,2908,-1211.5504,2684.5,111.17841,268863,264239,16532,0,181159
248340,2908,-1211.5504,2684.5,111.17841,268864,264239,16532,0,181160
248341,2908,-1211.5504,2684.5,111.17841,268865,264239,16532,0,181161
248966,2908,-1213.0312,2683.2864,111.2648,270229,264236,16532,0,181462
248967,2908,-1213.0312,2683.2864,111.2648,270230,264236,16532,0,181463
248968,2908,-1213.0312,2683.2864,111.2648,270231,264236,16532,0,181464
248969,2908,-1213.0312,2683.2864,111.2648,270232,264236,16532,0,181465
248970,2908,-1213.0312,2683.2864,111.2648,270233,264236,16532,0,181466
248971,2908,-1213.0312,2683.2864,111.2648,270234,264236,16532,0,181467
248972,2908,-1213.0312,2683.2864,111.2648,270235,264236,16532,0,181468
248973,2908,-1213.0312,2683.2864,111.2648,270236,264236,16532,0,181469
248974,2908,-1213.0312,2683.2864,111.2648,270237,264236,16532,0,181470
248975,2908,-1213.0312,2683.2864,111.2648,270238,264236,16532,0,181471
248976,2908,-1213.0312,2683.2864,111.2648,270239,264236,16532,0,181472
248977,2908,-1213.0312,2683.2864,111.2648,270240,264236,16532,0,181473
248978,2908,-1213.0312,2683.2864,111.2648,270241,264236,16532,0,181474
248979,2908,-1213.0312,2683.2864,111.2648,270242,264236,16532,0,181475
248980,2908,-1213.0312,2683.2864,111.2648,270243,264236,16532,0,181476
248981,2908,-1213.0312,2683.2864,111.2648,270244,264236,16532,0,181477
248982,2908,-1213.0312,2683.2864,111.2648,270245,264236,16532,0,181478
248983,2908,-1213.0312,2683.2864,111.2648,270246,264236,16532,0,181479
248984,2908,-1207.106,2688.7466,111.12488,270247,264235,16532,0,181480
248985,2908,-1207.106,2688.7466,111.12488,270248,264235,16532,0,181481
248986,2908,-1207.106,2688.7466,111.12488,270249,264235,16532,0,181482
248987,2908,-1207.106,2688.7466,111.12488,270250,264235,16532,0,181483
248988,2908,-1207.106,2688.7466,111.12488,270251,264235,16532,0,181484
248989,2908,-1207.106,2688.7466,111.12488,270252,264235,16532,0,181485
248990,2908,-1207.106,2688.7466,111.12488,270253,264235,16532,0,181486
248991,2908,-1207.106,2688.7466,111.12488,270254,264235,16532,0,181487
248992,2908,-1207.106,2688.7466,111.12488,270255,264235,16532,0,181488
248993,2908,-1207.106,2688.7466,111.12488,270256,264235,16532,0,181489
248994,2908,-1207.106,2688.7466,111.12488,270257,264235,16532,0,181490
248995,2908,-1207.106,2688.7466,111.12488,270258,264235,16532,0,181491
248996,2908,-1207.106,2688.7466,111.12488,270259,264235,16532,0,181492
248997,2908,-1207.106,2688.7466,111.12488,270260,264235,16532,0,181493
248998,2908,-1207.106,2688.7466,111.12488,270261,264235,16532,0,181494
248999,2908,-1207.106,2688.7466,111.12488,270262,264235,16532,0,181495
249000,2908,-1207.106,2688.7466,111.12488,270263,264235,16532,0,181496
249001,2908,-1207.106,2688.7466,111.12488,270264,264235,16532,0,181497
249002,2908,-1170.4427,2730.2327,111.84305,255898,256629,16532,0,170189
249003,1,4486.5366,-1654.7848,1284.5358,255898,256629,616,0,170189
249004,2908,-1170.4427,2730.2327,111.84305,255912,256629,16532,0,181498
249005,1,4486.5366,-1654.7848,1284.5358,255912,256629,616,0,181498
249006,1,4486.5366,-1654.7848,1284.5358,270268,256629,616,0,181499
249007,2908,-1170.4427,2730.2327,111.84305,270268,256629,16532,0,181499
249008,1,4486.5366,-1654.7848,1284.5358,270269,256629,616,0,181500
249009,2908,-1170.4427,2730.2327,111.84305,270269,256629,16532,0,181500
249010,1,4486.5366,-1654.7848,1284.5358,270270,256629,616,0,181501
249011,2908,-1170.4427,2730.2327,111.84305,270270,256629,16532,0,181501
249012,2908,-1170.4427,2730.2327,111.84305,270271,256629,16532,0,181502
249013,1,4486.5366,-1654.7848,1284.5358,270271,256629,616,0,181502
249014,1,4486.5366,-1654.7848,1284.5358,270272,256629,616,0,181503
249015,2908,-1170.4427,2730.2327,111.84305,270272,256629,16532,0,181503
249020,2908,-1207.106,2688.7466,111.12488,270289,264235,16532,0,181508
249021,2908,-1207.106,2688.7466,111.12488,270290,264235,16532,0,181509
249029,2908,-1213.0312,2683.2864,111.2648,270299,264236,16532,0,181517
249031,2908,-1207.106,2688.7466,111.12488,270301,264235,16532,0,181519
249074,449,7.216263,33.65127,1.055832,270247,12782,2918,0,181480
249075,2908,-1202.3351,2684.5764,111.16813,270247,12782,16532,0,181480
249076,449,7.216263,33.65127,1.055832,270248,12782,2918,0,181481
249077,2908,-1202.3351,2684.5764,111.16813,270248,12782,16532,0,181481
249078,449,7.216263,33.65127,1.055832,270249,12782,2918,0,181482
249079,2908,-1202.3351,2684.5764,111.16813,270249,12782,16532,0,181482
249080,449,7.216263,33.65127,1.055832,270250,12782,2918,0,181483
249081,2908,-1202.3351,2684.5764,111.16813,270250,12782,16532,0,181483
249082,449,7.216263,33.65127,1.055832,270251,12782,2918,0,181484
249083,2908,-1202.3351,2684.5764,111.16813,270251,12782,16532,0,181484
249084,2908,-1202.3351,2684.5764,111.16813,270252,12782,16532,0,181485
249085,449,7.216263,33.65127,1.055832,270252,12782,2918,0,181485
249086,2908,-1202.3351,2684.5764,111.16813,270253,12782,16532,0,181486
249087,449,7.216263,33.65127,1.055832,270253,12782,2918,0,181486
249088,449,7.216263,33.65127,1.055832,270254,12782,2918,0,181487
249089,2908,-1202.3351,2684.5764,111.16813,270254,12782,16532,0,181487
249090,449,7.216263,33.65127,1.055832,270255,12782,2918,0,181488
249091,2908,-1202.3351,2684.5764,111.16813,270255,12782,16532,0,181488
249092,449,7.216263,33.65127,1.055832,270256,12782,2918,0,181489
249093,2908,-1202.3351,2684.5764,111.16813,270256,12782,16532,0,181489
249094,449,7.216263,33.65127,1.055832,270257,12782,2918,0,181490
249095,2908,-1202.3351,2684.5764,111.16813,270257,12782,16532,0,181490
249096,449,7.216263,33.65127,1.055832,270258,12782,2918,0,181491
249097,2908,-1202.3351,2684.5764,111.16813,270258,12782,16532,0,181491
249098,449,7.216263,33.65127,1.055832,270259,12782,2918,0,181492
249099,2908,-1202.3351,2684.5764,111.16813,270259,12782,16532,0,181492
249100,449,7.216263,33.65127,1.055832,270260,12782,2918,0,181493
249101,2908,-1202.3351,2684.5764,111.16813,270260,12782,16532,0,181493
249102,2908,-1202.3351,2684.5764,111.16813,270261,12782,16532,0,181494
249103,449,7.216263,33.65127,1.055832,270261,12782,2918,0,181494
249104,449,7.216263,33.65127,1.055832,270262,12782,2918,0,181495
249105,2908,-1202.3351,2684.5764,111.16813,270262,12782,16532,0,181495
249106,2908,-1202.3351,2684.5764,111.16813,270263,12782,16532,0,181496
249107,449,7.216263,33.65127,1.055832,270263,12782,2918,0,181496
249108,449,7.216263,33.65127,1.055832,270264,12782,2918,0,181497
249109,2908,-1202.3351,2684.5764,111.16813,270264,12782,16532,0,181497
249110,2908,-1177.9757,2730.5686,111.37269,270406,265574,16532,0,181556
249111,1,-924.2656,-3715.7205,9.043815,270406,265574,17,0,181556
249112,1,-924.2656,-3715.7205,9.043815,270407,265574,17,0,181557
249113,2908,-1177.9757,2730.5686,111.37269,270407,265574,16532,0,181557
249114,2908,-1177.9757,2730.5686,111.37269,270408,265574,16532,0,181558
249115,1,-924.2656,-3715.7205,9.043815,270408,265574,17,0,181558
249116,2908,-1177.9757,2730.5686,111.37269,270409,265574,16532,0,181559
249117,1,-924.2656,-3715.7205,9.043815,270409,265574,17,0,181559
249118,1,-924.2656,-3715.7205,9.043815,270410,265574,17,0,181560
249119,2908,-1177.9757,2730.5686,111.37269,270410,265574,16532,0,181560
249120,1,-924.2656,-3715.7205,9.043815,270494,265574,17,0,181561
249121,2908,-1177.9757,2730.5686,111.37269,270494,265574,16532,0,181561
