ID,JournalEncounterID,DifficultyID,CollectableSourceInfoID
20673,1751,17,32692
20674,1713,14,32693
20675,1713,15,32694
20676,1713,16,32695
20677,1713,17,32696
20678,1761,14,32697
20679,1761,15,32698
20680,1761,16,32699
20681,1761,17,32700
20682,1732,14,32701
20683,1732,15,32702
20684,1732,16,32703
20685,1732,17,32704
20686,1743,14,32705
20687,1872,17,32705
20688,1872,17,32706
20689,1743,15,32706
20690,1872,17,32707
20691,1743,16,32707
20692,1872,17,32708
20693,1743,17,32708
20694,1872,17,32709
20695,1743,14,32709
20696,1872,17,32710
20697,1743,15,32710
20698,1872,17,32711
20699,1743,16,32711
20700,1872,17,32712
20701,1743,17,32712
20702,1872,17,32713
20703,1743,14,32713
20704,1872,17,32714
20705,1743,15,32714
20706,1872,17,32715
20707,1743,16,32715
20708,1872,17,32716
20709,1743,17,32716
20710,1737,14,32717
20711,1737,15,32718
20712,1737,16,32719
20713,1737,17,32720
20714,1737,14,32721
20715,1737,15,32722
20716,1737,16,32723
20717,1737,17,32724
20718,1737,14,32725
20719,1737,15,32726
20720,1737,16,32727
20721,1737,17,32728
20722,1737,14,32729
20723,1737,15,32730
20724,1737,16,32731
20725,1737,17,32732
20726,1731,15,32733
20727,1731,17,32734
20728,1706,14,32735
20729,1706,15,32736
20730,1706,16,32737
20731,1706,17,32738
20732,1750,15,32739
20733,1750,17,32740
20734,1726,15,32741
20808,1731,14,32815
20809,1731,15,32816
20810,1731,16,32817
20811,1837,0,32818
20812,1835,0,32819
20813,1836,0,32820
20814,1818,0,32821
20815,1838,0,32822
20816,1817,0,32823
20817,1825,0,32824
20818,1826,0,32825
20819,1825,0,32826
20820,1835,0,32827
20821,1836,0,32828
20822,1838,0,32829
20823,1837,0,32830
20824,1818,0,32831
20825,1817,0,32832
20826,1826,0,32833
20827,1817,0,32834
20828,1838,0,32835
20829,1836,0,32836
20830,1837,0,32837
20831,1818,0,32838
20832,1835,0,32839
20833,1820,0,32840
20834,1825,0,32841
20835,1837,0,32842
20836,1825,0,32843
20837,1836,0,32844
20838,1835,0,32845
20839,1838,0,32846
20840,1818,0,32847
20841,1817,0,32848
20842,1836,0,32849
20843,1825,0,32850
20844,1827,0,32851
20845,1827,0,32852
20846,1820,0,32853
20847,1826,0,32854
20848,1827,0,32855
20849,1820,0,32856
20850,1820,0,32857
20851,1827,0,32858
20852,1818,0,32859
20853,1820,0,32860
20854,1820,0,32861
20855,1820,0,32862
20856,1820,0,32863
20857,1826,0,32864
20858,1827,0,32865
20859,1819,14,32866
20860,1819,15,32867
20861,1819,16,32868
20862,1819,17,32869
20863,1819,14,32870
20864,1819,15,32871
20865,1819,16,32872
20866,1819,17,32873
20867,1830,14,32874
20868,1830,15,32875
20869,1830,16,32876
20870,1830,17,32877
20871,1830,14,32878
20872,1830,15,32879
20873,1830,16,32880
20874,1830,17,32881
20875,1829,14,32882
20876,1829,15,32883
20877,1829,16,32884
20878,1829,17,32885
20879,1830,14,32886
20880,1830,15,32887
20881,1830,16,32888
20882,1830,17,32889
20883,1829,14,32890
20884,1829,15,32891
20885,1829,16,32892
20886,1829,17,32893
20887,1830,14,32894
20888,1830,15,32895
20889,1830,16,32896
20890,1830,17,32897
20891,1829,14,32898
20892,1829,15,32899
20893,1829,16,32900
20894,1829,17,32901
20895,1819,14,32902
20896,1819,15,32903
20897,1819,16,32904
20898,1819,17,32905
20899,1829,14,32906
20900,1829,15,32907
20901,1829,16,32908
20902,1829,17,32909
20903,1819,14,32910
20904,1819,15,32911
20905,1819,16,32912
20906,1819,17,32913
20907,1819,14,32914
20908,1819,15,32915
20909,1819,16,32916
20910,1819,17,32917
20911,1830,14,32918
20912,1830,15,32919
20913,1830,16,32920
20914,1830,17,32921
20915,1829,14,32922
20916,1829,15,32923
20917,1829,16,32924
20918,1829,17,32925
20919,1819,14,32926
20920,1819,15,32927
20921,1819,16,32928
20922,1819,17,32929
20923,1830,14,32930
20924,1830,15,32931
20925,1830,16,32932
20926,1830,17,32933
20927,1829,14,32934
20928,1829,15,32935
20929,1829,16,32936
20930,1829,17,32937
20931,1829,14,32938
20932,1829,15,32939
20933,1829,16,32940
20934,1829,17,32941
20935,1819,14,32942
20936,1819,15,32943
20937,1819,16,32944
20938,1819,17,32945
20939,1819,14,32946
20940,1819,15,32947
20941,1819,16,32948
20942,1819,17,32949
20943,1830,14,32950
20944,1830,15,32951
20945,1830,16,32952
20946,1830,17,32953
20947,1829,14,32954
20948,1829,15,32955
20949,1829,16,32956
20950,1829,17,32957
20951,1830,14,32958
20952,1830,15,32959
20953,1830,16,32960
20954,1830,17,32961
20955,1830,14,32962
20956,1830,15,32963
20957,1830,16,32964
20958,1830,17,32965
20959,1829,14,32966
20960,1829,15,32967
20961,1829,16,32968
20962,1829,17,32969
20963,1819,14,32970
20964,1819,17,32971
20965,1819,15,32972
20966,1819,16,32973
20967,649,1,32974
20968,698,1,32975
20969,668,1,32976
20970,670,1,32977
20971,335,1,32978
20972,672,1,32979
20973,673,1,32980
20974,686,1,32981
20975,738,1,32982
20976,727,1,32983
20977,671,2,32984
20978,660,2,32985
20979,659,2,32986
20980,666,2,32987
20981,670,1,32988
20982,335,1,32989
20983,658,1,32990
20984,335,1,32991
20985,672,1,32992
20986,664,1,32993
20987,669,1,32994
20988,670,1,32995
20989,649,1,32996
20990,673,1,32997
20991,686,1,32998
20992,675,1,32999
20993,686,1,33000
20994,676,1,33001
20995,675,1,33002
20996,649,1,33003
20997,685,1,33004
20998,686,1,33005
20999,664,1,33006
21000,658,1,33007
21001,668,1,33008
21002,686,1,33009
21003,649,1,33010
21004,690,1,33011
21005,698,1,33012
21006,698,1,33013
21007,698,1,33014
21008,693,1,33015
21009,727,1,33016
21010,727,1,33017
21011,727,1,33018
21012,727,1,33019
21013,688,2,33020
21014,688,2,33021
21015,674,2,33022
21016,674,2,33023
21017,674,2,33024
21018,654,2,33025
21019,654,2,33026
21020,656,2,33027
21021,656,2,33028
21022,656,2,33029
21023,665,2,33030
21024,663,2,33031
21025,663,2,33032
21026,666,2,33033
21027,665,2,33034
21028,684,2,33035
21029,672,1,33036
21030,655,1,33037
21031,676,1,33038
21032,708,1,33039
21033,708,1,33040
21034,693,1,33041
21035,738,1,33042
21036,727,1,33043
21037,727,1,33044
21038,671,2,33045
21039,674,2,33046
21040,674,2,33047
21041,663,2,33048
21042,666,2,33049
21043,664,1,33050
21044,670,1,33051
21045,664,1,33052
21046,668,1,33053
21047,670,1,33054
21048,335,1,33055
21049,668,1,33056
21050,669,1,33057
21051,670,1,33058
21052,658,1,33059
21053,335,1,33060
21054,669,1,33061
21055,335,1,33062
21056,658,1,33063
21057,675,1,33064
21058,673,1,33065
21059,657,1,33066
21060,676,1,33067
21061,685,1,33068
21062,655,1,33069
21063,649,1,33070
21064,686,1,33071
21065,649,1,33072
21066,649,1,33073
21067,657,1,33074
21068,685,1,33075
21069,686,1,33076
21070,686,1,33077
21071,657,1,33078
21072,672,1,33079
21073,335,1,33080
21074,335,1,33081
21075,335,1,33082
21076,669,1,33083
21077,669,1,33084
21078,670,1,33085
21079,673,1,33086
21080,685,1,33087
21081,655,1,33088
21082,675,1,33089
21083,676,1,33090
21084,649,1,33091
21085,649,1,33092
21086,649,1,33093
21087,708,1,33094
21088,708,1,33095
21089,690,1,33096
21090,690,1,33097
21091,690,1,33098
21092,698,1,33099
21093,698,1,33100
21094,698,1,33101
21095,698,1,33102
21096,693,1,33103
21097,738,1,33104
21098,738,1,33105
21099,738,1,33106
21100,692,1,33107
21101,692,1,33108
21102,692,1,33109
21103,692,1,33110
21104,727,1,33111
21105,727,1,33112
21106,727,1,33113
21107,688,2,33114
21108,688,2,33115
21109,671,2,33116
21110,671,2,33117
21111,674,2,33118
21112,674,2,33119
21113,674,2,33120
21114,660,2,33121
21115,660,2,33122
21116,660,2,33123
21117,654,2,33124
21118,654,2,33125
21119,656,2,33126
21120,656,2,33127
21121,656,2,33128
21122,656,2,33129
21123,656,2,33130
21124,659,2,33131
21125,659,2,33132
21126,659,2,33133
21127,665,2,33134
21128,665,2,33135
21129,665,2,33136
21130,665,2,33137
21131,663,2,33138
21132,663,2,33139
21133,666,2,33140
21134,684,2,33141
21135,684,2,33142
21136,684,2,33143
21137,684,2,33144
21138,698,1,33145
21139,686,1,33146
21140,335,1,33147
21141,670,1,33148
21142,649,1,33149
21143,727,1,33150
21144,1905,0,33151
21145,1905,0,33152
21146,1905,0,33153
21147,1905,0,33154
21148,1905,0,33155
21149,1905,0,33156
21150,1906,0,33157
21151,1906,0,33158
21152,1906,0,33159
21153,1906,0,33160
21154,1878,0,33161
21155,1878,0,33162
21156,1904,0,33163
21157,1904,0,33164
21158,1904,0,33165
21159,1904,0,33166
21160,1904,0,33167
21161,1904,0,33168
21162,1905,0,33169
21163,1905,0,33170
21164,1906,0,33171
21165,1906,0,33172
21166,1906,0,33173
21167,1906,0,33174
21168,1878,0,33175
21169,1878,0,33176
21170,1878,0,33177
21171,1878,0,33178
21172,1904,0,33179
21173,1904,0,33180
21174,1904,0,33181
21175,1904,0,33182
21176,1905,0,33183
21177,1905,0,33184
21178,1905,0,33185
21179,1905,0,33186
21180,1906,0,33187
21181,1906,0,33188
21182,1906,0,33189
21183,1906,0,33190
21184,1904,0,33191
21185,1904,0,33192
21186,1904,0,33193
21187,1904,0,33194
21188,1905,0,33195
21189,1905,0,33196
21190,1905,0,33197
21191,1905,0,33198
21192,1906,0,33199
21193,1906,0,33200
21194,1904,0,33201
21195,1904,0,33202
21196,1878,0,33203
21197,1878,0,33204
21198,1878,0,33205
21199,1878,0,33206
21200,1904,0,33207
21201,1904,0,33208
21202,1878,0,33209
21203,1878,0,33210
21204,1897,17,33211
21205,1897,14,33212
21206,1897,15,33213
21207,1897,16,33214
21208,1896,17,33215
21209,1896,14,33216
21210,1896,15,33217
21211,1896,16,33218
21212,1856,17,33219
21213,1856,14,33220
21214,1856,15,33221
21215,1856,16,33222
21216,1867,17,33223
21217,1867,14,33224
21218,1867,15,33225
21219,1867,16,33226
21220,1861,17,33227
21221,1861,14,33228
21222,1861,15,33229
21223,1861,16,33230
21224,1873,17,33231
21225,1873,14,33232
21226,1873,15,33233
21227,1873,16,33234
21228,1897,17,33235
21229,1897,14,33236
21230,1897,15,33237
21231,1897,16,33238
21232,1896,17,33239
21233,1896,14,33240
21234,1896,15,33241
21235,1896,16,33242
21236,1856,17,33243
21237,1856,14,33244
21238,1856,15,33245
21239,1856,16,33246
21240,1867,17,33247
21241,1867,14,33248
21242,1867,15,33249
21243,1867,16,33250
21244,1861,17,33251
21245,1861,14,33252
21246,1861,15,33253
21247,1861,16,33254
21248,1873,17,33255
21249,1873,14,33256
21250,1873,15,33257
21251,1873,16,33258
21252,1897,17,33259
21253,1897,14,33260
21254,1897,15,33261
21255,1897,16,33262
21256,1896,17,33263
21257,1896,14,33264
21258,1896,15,33265
21259,1896,16,33266
21260,1856,17,33267
21261,1856,14,33268
21262,1856,15,33269
21263,1856,16,33270
21264,1867,17,33271
21265,1867,14,33272
21266,1867,15,33273
21267,1867,16,33274
21268,1861,17,33275
21269,1861,14,33276
21270,1861,15,33277
21271,1861,16,33278
21272,1873,17,33279
21273,1873,14,33280
21274,1873,15,33281
21275,1873,16,33282
21276,1897,17,33283
21277,1897,14,33284
21278,1897,15,33285
21279,1897,16,33286
21280,1896,17,33287
21281,1896,16,33288
21282,1856,17,33289
21283,1856,14,33290
21284,1856,15,33291
21285,1856,16,33292
21286,1867,17,33293
21287,1867,14,33294
21288,1867,15,33295
21289,1867,16,33296
21290,1861,17,33297
21291,1861,14,33298
21292,1861,15,33299
21293,1861,16,33300
21294,1873,17,33301
21295,1873,14,33302
21296,1873,15,33303
21297,1873,16,33304
21298,1896,17,33305
21299,1896,14,33306
21300,1896,15,33307
21301,1896,16,33308
21302,1856,17,33309
21303,1856,14,33310
21304,1856,15,33311
21305,1856,16,33312
21306,1867,17,33313
21307,1867,14,33314
21308,1867,15,33315
21309,1867,16,33316
21310,1861,17,33317
21311,1861,14,33318
21312,1861,15,33319
21313,1861,16,33320
21314,1897,17,33321
21315,1897,14,33322
21316,1897,15,33323
21317,1897,16,33324
21318,1873,17,33325
21319,1873,14,33326
21320,1873,15,33327
21321,1873,16,33328
21322,1897,17,33329
21323,1897,14,33330
21324,1897,15,33331
21325,1897,16,33332
21326,1896,17,33333
21327,1896,14,33334
21328,1896,15,33335
21329,1896,16,33336
21330,1856,17,33337
21331,1856,14,33338
21332,1856,15,33339
21333,1856,16,33340
21334,1867,17,33341
21335,1867,14,33342
21336,1867,15,33343
21337,1867,16,33344
21338,1861,17,33345
21339,1861,14,33346
21340,1861,15,33347
21341,1861,16,33348
21342,1873,17,33349
21343,1873,14,33350
21344,1873,15,33351
21345,1873,16,33352
21346,1897,17,33353
21347,1897,14,33354
21348,1897,15,33355
21349,1897,16,33356
21350,1896,17,33357
21351,1896,14,33358
21352,1896,15,33359
21353,1896,16,33360
21354,1856,17,33361
21355,1856,14,33362
21356,1856,15,33363
21357,1856,16,33364
21358,1867,17,33365
21359,1867,14,33366
21360,1867,15,33367
21361,1867,16,33368
21362,1861,17,33369
21363,1861,14,33370
21364,1861,15,33371
21365,1861,16,33372
21366,1873,17,33373
21367,1873,14,33374
21368,1873,15,33375
21369,1873,16,33376
21370,1896,17,33377
21371,1896,14,33378
21372,1896,15,33379
21373,1896,16,33380
21374,1856,17,33381
21375,1856,14,33382
21376,1856,15,33383
21377,1856,16,33384
21378,1867,17,33385
21379,1867,14,33386
21380,1867,15,33387
21381,1867,16,33388
21382,1861,17,33389
21383,1861,14,33390
21384,1861,15,33391
21385,1861,16,33392
21386,1897,17,33393
21387,1897,14,33394
21388,1897,15,33395
21389,1897,16,33396
21390,1873,17,33397
21391,1873,14,33398
21392,1873,15,33399
21393,1873,16,33400
21394,1897,17,33401
21395,1897,14,33402
21396,1897,15,33403
21397,1897,16,33404
21398,1896,17,33405
21399,1896,14,33406
21400,1896,15,33407
21401,1896,16,33408
21402,1856,17,33409
21403,1856,14,33410
21404,1856,15,33411
21405,1856,16,33412
21406,1867,17,33413
21407,1867,14,33414
21408,1867,15,33415
21409,1867,16,33416
21410,1861,17,33417
21411,1861,14,33418
21412,1861,15,33419
21413,1861,16,33420
21414,1873,17,33421
21415,1873,14,33422
21416,1873,15,33423
21417,1873,16,33424
21418,1897,17,33425
21419,1897,14,33426
21420,1897,15,33427
21421,1897,16,33428
21422,1896,17,33429
21423,1896,14,33430
21424,1896,15,33431
21425,1896,16,33432
21426,1856,17,33433
21427,1856,14,33434
21428,1856,15,33435
21429,1856,16,33436
21430,1867,17,33437
21431,1867,14,33438
21432,1867,15,33439
21433,1867,16,33440
21434,1861,17,33441
21435,1861,14,33442
21436,1861,15,33443
21437,1861,16,33444
21438,1873,17,33445
21439,1873,14,33446
21440,1873,15,33447
21441,1873,16,33448
21442,1896,17,33449
21443,1896,14,33450
21444,1896,15,33451
21445,1896,16,33452
21446,1856,17,33453
21447,1856,14,33454
21448,1856,15,33455
21449,1856,16,33456
21450,1867,17,33457
21451,1867,14,33458
21452,1867,15,33459
21453,1867,16,33460
21454,1861,17,33461
21455,1861,14,33462
21456,1861,15,33463
21457,1861,16,33464
21458,1897,17,33465
21459,1897,14,33466
21460,1897,15,33467
21461,1897,16,33468
21462,1873,17,33469
21463,1873,14,33470
21464,1873,15,33471
21465,1873,16,33472
21466,1897,17,33473
21467,1897,14,33474
21468,1897,15,33475
21469,1897,16,33476
21470,1896,17,33477
21471,1896,14,33478
21472,1896,15,33479
21473,1896,16,33480
21474,1856,17,33481
21475,1856,14,33482
21476,1856,15,33483
21477,1856,16,33484
21478,1867,17,33485
21479,1867,14,33486
21480,1867,15,33487
21481,1867,16,33488
21482,1861,17,33489
21483,1861,14,33490
21484,1861,15,33491
21485,1861,16,33492
21486,1873,17,33493
21487,1873,14,33494
21488,1873,15,33495
21489,1873,16,33496
21490,1896,14,33497
21491,1896,15,33498
21492,1896,17,33499
21493,1896,14,33500
21494,1896,15,33501
21495,1896,16,33502
21496,1862,17,33503
21497,1862,14,33504
21498,1862,15,33505
21499,1862,16,33506
21500,1896,17,33507
21501,1896,14,33508
21502,1896,15,33509
21503,1896,16,33510
21504,1898,17,33511
21505,1898,14,33512
21506,1898,15,33513
21507,1898,16,33514
21508,1867,17,33515
21509,1867,14,33516
21510,1867,15,33517
21511,1867,16,33518
21512,1856,17,33519
21513,1856,14,33520
21514,1856,15,33521
21515,1856,16,33522
21516,1898,17,33523
21517,1898,14,33524
21518,1898,15,33525
21519,1898,16,33526
21520,1903,17,33527
21521,1903,14,33528
21522,1903,15,33529
21523,1903,16,33530
21524,1867,17,33531
21525,1867,14,33532
21526,1867,15,33533
21527,1867,16,33534
21528,1896,17,33535
21529,1896,14,33536
21530,1896,15,33537
21531,1896,16,33538
21532,1873,17,33539
21533,1873,14,33540
21534,1873,15,33541
21535,1873,16,33542
21536,1898,17,33543
21537,1898,14,33544
21538,1898,15,33545
21539,1898,16,33546
21540,1896,17,33547
21541,1896,14,33548
21542,1896,15,33549
21543,1896,16,33550
21544,1897,17,33551
21545,1897,14,33552
21546,1897,15,33553
21547,1897,16,33554
21548,1867,17,33555
21549,1867,14,33556
21550,1867,15,33557
21551,1867,16,33558
21552,1867,17,33559
21553,1867,14,33560
21554,1867,15,33561
21555,1867,16,33562
21556,1862,17,33563
21557,1862,14,33564
21558,1862,15,33565
21559,1862,16,33566
21560,1862,17,33567
21561,1862,14,33568
21562,1862,15,33569
21563,1862,16,33570
21564,1897,17,33571
21565,1897,14,33572
21566,1897,15,33573
21567,1897,16,33574
21568,1856,17,33575
21569,1856,14,33576
21570,1856,15,33577
21571,1856,16,33578
21572,1867,17,33579
21573,1867,14,33580
21574,1867,15,33581
21575,1867,16,33582
21576,1862,17,33583
21577,1862,14,33584
21578,1862,15,33585
21579,1862,16,33586
21580,1898,17,33587
21581,1898,14,33588
21582,1898,15,33589
21583,1898,16,33590
21584,1856,17,33591
21585,1856,14,33592
21586,1856,15,33593
21587,1856,16,33594
21588,1897,17,33595
21589,1897,14,33596
21590,1897,15,33597
21591,1897,16,33598
21592,1903,17,33599
21593,1903,14,33600
21594,1903,15,33601
21595,1903,16,33602
21596,1856,17,33603
21597,1856,14,33604
21598,1856,15,33605
21599,1856,16,33606
21600,1862,17,33607
21601,1862,14,33608
21602,1862,15,33609
21603,1862,16,33610
21604,1856,17,33611
21605,1856,14,33612
21606,1856,15,33613
21607,1856,16,33614
21608,1903,17,33615
21609,1903,14,33616
21610,1903,15,33617
21611,1903,16,33618
21612,1861,17,33619
21613,1861,14,33620
21614,1861,15,33621
21615,1861,16,33622
21616,1896,17,33623
21617,1896,14,33624
21618,1896,15,33625
21619,1896,16,33626
21620,1867,17,33627
21621,1867,14,33628
21622,1867,15,33629
21623,1867,16,33630
21624,1873,17,33631
21625,1873,14,33632
21626,1873,15,33633
21627,1873,16,33634
21628,1861,17,33635
21629,1861,14,33636
21630,1861,15,33637
21631,1861,16,33638
21632,1873,17,33639
21633,1873,14,33640
21634,1873,15,33641
21635,1873,16,33642
21636,1897,17,33643
21637,1897,14,33644
21638,1897,15,33645
21639,1897,16,33646
21640,1903,17,33647
21641,1903,14,33648
21642,1903,15,33649
21643,1903,16,33650
21644,1862,17,33651
21645,1862,14,33652
21646,1862,15,33653
21647,1862,16,33654
21648,1867,17,33655
21649,1867,14,33656
21650,1867,15,33657
21651,1867,16,33658
21652,1856,17,33659
21653,1856,14,33660
21654,1856,15,33661
21655,1856,16,33662
21656,1856,17,33663
21657,1856,14,33664
21658,1856,15,33665
21659,1856,16,33666
21660,1898,17,33667
21661,1898,14,33668
21662,1898,15,33669
21663,1898,16,33670
21664,1861,17,33671
21665,1861,14,33672
21666,1861,15,33673
21667,1861,16,33674
21668,1873,17,33675
21669,1873,14,33676
21670,1873,15,33677
21671,1873,16,33678
21672,1903,17,33679
21673,1903,14,33680
21674,1903,15,33681
21675,1903,16,33682
21676,1903,17,33683
21677,1903,14,33684
21678,1903,15,33685
21679,1903,16,33686
21680,1862,17,33687
21681,1862,14,33688
21682,1862,15,33689
21683,1862,16,33690
21684,1898,17,33691
21685,1898,14,33692
21686,1898,15,33693
21687,1898,16,33694
21688,1873,17,33695
21689,1873,14,33696
21690,1873,15,33697
21691,1873,16,33698
21692,1862,17,33699
21693,1862,14,33700
21694,1862,15,33701
21695,1862,16,33702
21696,1903,17,33703
21697,1903,14,33704
21698,1903,15,33705
21699,1903,16,33706
21700,1897,17,33707
21701,1897,14,33708
21702,1897,15,33709
21703,1897,16,33710
21704,1856,17,33711
21705,1856,14,33712
21706,1856,15,33713
21707,1856,16,33714
21708,1861,17,33715
21709,1861,14,33716
21710,1861,15,33717
21711,1861,16,33718
21712,1873,17,33719
21713,1873,14,33720
21714,1873,15,33721
21715,1873,16,33722
21716,1898,17,33723
21717,1898,14,33724
21718,1898,15,33725
21719,1898,16,33726
21720,1903,17,33727
21721,1903,14,33728
21722,1903,15,33729
21723,1903,16,33730
21818,1862,14,33825
21819,1861,14,33826
21820,1873,14,33827
21936,90,1,33943
21937,90,1,33944
21938,91,1,33945
21939,91,1,33946
21940,91,1,33947
21941,98,1,33948
21942,98,1,33949
21943,98,1,33950
21944,98,1,33951
21945,100,1,33952
21946,100,1,33953
21947,100,1,33954
21948,464,0,33955
21949,465,0,33956
21950,465,0,33957
21951,419,0,33958
21952,419,0,33959
21953,419,0,33960
21954,420,0,33961
21955,420,0,33962
21956,418,0,33963
21957,418,0,33964
21958,420,0,33965
21959,466,0,33966
21960,1981,0,33967
21961,1981,0,33968
21962,1979,0,33969
21963,1979,0,33970
21964,1982,0,33971
21965,1982,0,33972
21966,1982,0,33973
21967,1982,0,33974
21968,1980,0,33975
21969,1980,0,33976
21970,1979,0,33977
21971,1979,0,33978
21972,1981,0,33979
21973,1981,0,33980
21974,1982,0,33981
21975,1982,0,33982
21976,1980,0,33983
21977,1980,0,33984
21978,1979,0,33985
21979,1979,0,33986
21980,1981,0,33987
21981,1981,0,33988
21982,1981,0,33989
21983,1981,0,33990
21984,1980,0,33991
21985,1980,0,33992
21986,1982,0,33993
21987,1982,0,33994
21988,1979,0,33995
21989,1979,0,33996
21990,1980,0,33997
21991,1980,0,33998
21992,1982,0,33999
21993,1982,0,34000
21994,1980,0,34001
21995,1980,0,34002
21996,1982,0,34003
21997,1982,0,34004
21998,1981,0,34005
21999,1981,0,34006
22000,1979,0,34007
22001,1979,0,34008
22002,1980,0,34009
22003,1980,0,34010
22004,1982,0,34011
22005,1982,0,34012
22006,1979,0,34013
22007,1979,0,34014
22008,1980,0,34015
22009,1980,0,34016
22010,1979,0,34017
22011,1979,0,34018
22012,1981,0,34019
22013,1981,0,34020
22014,1981,0,34021
22015,1981,0,34022
22016,1979,0,34023
22017,1979,0,34024
22018,1980,0,34025
22019,1980,0,34026
22020,1981,0,34027
22021,1981,0,34028
22022,1982,0,34029
22023,1982,0,34030
22024,467,0,34031
22025,468,0,34032
22026,469,0,34033
22027,470,0,34034
22028,470,0,34035
22029,472,0,34036
22030,445,0,34037
22031,450,0,34038
22032,375,0,34039
22033,376,0,34040
22034,380,0,34041
22035,380,0,34042
22036,381,0,34043
22037,386,0,34044
22038,388,0,34045
22039,389,0,34046
22040,393,0,34047
22041,393,0,34048
22042,395,0,34049
22043,395,0,34050
22044,469,0,34051
22045,694,0,34052
22046,694,0,34053
22047,697,0,34054
22048,697,0,34055
22049,474,0,34056
22050,474,0,34057
22051,476,0,34058
22052,476,0,34059
22053,368,0,34060
22054,368,0,34061
22055,436,0,34062
22056,436,0,34063
22057,437,0,34064
22058,437,0,34065
22059,437,0,34066
22060,444,0,34067
22061,896,0,34068
22062,899,0,34069
22063,427,0,34070
22064,427,0,34071
22065,423,0,34072
22066,423,0,34073
22067,424,0,34074
22068,430,0,34075
22069,1146,0,34076
22070,483,0,34077
22071,487,0,34078
22072,487,0,34079
22073,489,0,34080
22074,489,0,34081
22075,1992,14,34082
22076,2009,14,34083
22077,2009,17,34084
22078,2009,14,34085
22079,2009,15,34086
22080,2009,16,34087
22081,1984,17,34088
22082,1984,14,34089
22083,1984,15,34090
22084,1984,16,34091
22085,1985,17,34092
22086,1985,14,34093
22087,1985,15,34094
22088,1985,16,34095
22089,1983,17,34096
22090,1983,14,34097
22091,1983,15,34098
22092,1983,16,34099
22093,1992,17,34100
22094,1992,14,34101
22095,1992,15,34102
22096,1992,16,34103
22097,2009,17,34104
22098,2009,14,34105
22099,2009,15,34106
22100,2009,16,34107
22101,1985,17,34108
22102,1985,14,34109
22103,1985,15,34110
22104,1985,16,34111
22105,1986,17,34112
22106,1986,14,34113
22107,1986,15,34114
22108,1986,16,34115
22109,1987,17,34116
22110,1987,14,34117
22111,1987,15,34118
22112,1987,16,34119
22113,2004,17,34120
22114,2004,14,34121
22115,2004,15,34122
22116,2004,16,34123
22117,1987,17,34124
22118,1987,14,34125
22119,1987,15,34126
22120,1987,16,34127
22121,1984,17,34128
22122,1984,14,34129
22123,1984,15,34130
22124,1984,16,34131
22125,1992,17,34132
22126,1992,14,34133
22127,1992,15,34134
22128,1992,16,34135
22129,2025,17,34136
22130,2025,14,34137
22131,2025,15,34138
22132,2025,16,34139
22133,1997,17,34140
22134,1997,14,34141
22135,1997,15,34142
22136,1997,16,34143
22137,1983,17,34144
22138,1983,14,34145
22139,1983,15,34146
22140,1983,16,34147
22141,1983,17,34148
22142,1983,14,34149
22143,1983,15,34150
22144,1983,16,34151
22145,1987,17,34152
22146,1987,14,34153
22147,1987,15,34154
22148,1987,16,34155
22149,2025,17,34156
22150,2025,14,34157
22151,2025,15,34158
22152,2025,16,34159
22153,2031,17,34160
22154,2031,14,34161
22155,2031,15,34162
22156,2031,16,34163
22157,1987,17,34164
22158,1987,14,34165
22159,1987,15,34166
22160,1987,16,34167
22161,1986,17,34168
22162,1986,14,34169
22163,1986,15,34170
22164,1986,16,34171
22165,1997,17,34172
22166,1997,14,34173
22167,1997,15,34174
22168,1997,16,34175
22169,2031,17,34176
22170,2031,14,34177
22171,2031,15,34178
22172,2031,16,34179
22173,1992,17,34180
22174,1992,14,34181
22175,1992,15,34182
22176,1992,16,34183
22177,1992,17,34184
22178,1992,14,34185
22179,1992,15,34186
22180,1992,16,34187
22181,2009,17,34188
22182,2009,14,34189
22183,2009,15,34190
22184,2009,16,34191
22185,1985,17,34192
22186,1985,14,34193
22187,1985,15,34194
22188,1985,16,34195
22189,1983,17,34196
22190,1983,14,34197
22191,1983,15,34198
22192,1983,16,34199
22193,1997,17,34200
22194,1997,14,34201
22195,1997,15,34202
22196,1997,16,34203
22197,1997,17,34204
22198,1997,14,34205
22199,1997,15,34206
22200,1997,16,34207
22201,1983,17,34208
22202,1983,14,34209
22203,1983,15,34210
22204,1983,16,34211
22205,2009,17,34212
22206,2009,14,34213
22207,2009,15,34214
22208,2009,16,34215
22209,1983,17,34216
22210,1983,14,34217
22211,1983,15,34218
22212,1983,16,34219
22213,1992,17,34220
22214,1992,14,34221
22215,1992,15,34222
22216,1992,16,34223
22217,2009,17,34224
22218,2009,14,34225
22219,2009,15,34226
22220,2009,16,34227
22221,1987,17,34228
22222,1987,14,34229
22223,1987,15,34230
22224,1987,16,34231
22225,1985,17,34232
22226,1985,14,34233
22227,1985,15,34234
22228,1985,16,34235
22229,1992,17,34236
22230,1992,14,34237
22231,1992,15,34238
22232,1992,16,34239
22233,1986,17,34240
22234,1986,14,34241
22235,1986,15,34242
22236,1986,16,34243
22237,1987,17,34244
22238,1987,14,34245
22239,1987,15,34246
22240,1987,16,34247
22241,2031,17,34248
22242,2031,14,34249
22243,2031,15,34250
22244,2031,16,34251
22245,1997,17,34252
22246,1997,14,34253
