ID,X,Y,Z,QuestPOIBlobID
198818,-339,-3059,0,54137
198819,-251,-3049,0,54137
198820,-188,-3019,0,54137
198821,-142,-2943,0,54137
198822,-181,-2858,0,54137
198823,-227,-2792,0,54137
198824,-310,-2733,0,54137
198825,-385,-2720,0,54137
198826,-481,-2746,0,54137
198827,-517,-2881,0,54137
198828,-487,-2989,0,54137
198829,-415,-3022,0,54137
198830,2090,-389,0,55400
198831,2164,-379,0,55400
198832,2194,-301,0,55400
198833,2194,-246,0,55400
198834,2179,-172,0,55400
198835,2139,-99,0,55400
198836,2070,-99,0,55400
198837,2021,-118,0,55400
198838,1987,-163,0,55400
198839,1972,-246,0,55400
198840,2006,-345,0,55400
198841,2061,-384,0,55400
198842,333,-787,0,55408
198843,433,-797,0,55408
198844,514,-767,0,55408
198845,549,-676,0,55408
198846,549,-575,0,55408
198847,529,-485,0,55408
198848,464,-424,0,55408
198849,353,-414,0,55408
198850,252,-485,0,55408
198851,237,-550,0,55408
198852,237,-626,0,55408
198853,272,-742,0,55408
198854,3387,-5390,0,55412
198855,3641,-5371,0,55412
198856,3731,-5277,0,55412
198857,3773,-5107,0,55412
198858,3759,-5083,0,55412
198859,3627,-4994,0,55412
198860,3509,-4970,0,55412
198861,3434,-4984,0,55412
198862,3288,-5050,0,55412
198863,3207,-5130,0,55412
198864,3189,-5211,0,55412
198865,3203,-5328,0,55412
200862,6811,1590,0,56560
200863,7020,1611,0,56560
200864,7186,1670,0,56560
200865,7272,1783,0,56560
200866,7341,1981,0,56560
200867,7325,2072,0,56560
200868,7234,2179,0,56560
200869,7095,2211,0,56560
200870,6955,2115,0,56560
200871,6763,1927,0,56560
200872,6677,1745,0,56560
200873,6676,1595,0,56560
200919,5503,-1071,0,56530
200920,5536,-955,0,56530
200921,5527,-802,0,56530
200922,5466,-622,0,56530
200923,5431,-546,0,56530
200924,5357,-468,0,56530
200925,5231,-496,0,56530
200926,5175,-613,0,56530
200927,5208,-750,0,56530
200928,5262,-860,0,56530
200929,5303,-920,0,56530
200930,5385,-1018,0,56530
201157,5745,791,0,56528
201158,5858,853,0,56528
201159,5876,944,0,56528
201160,5874,1013,0,56528
201161,5832,1124,0,56528
201162,5796,1177,0,56528
201163,5719,1235,0,56528
201164,5623,1228,0,56528
201165,5565,1097,0,56528
201166,5585,999,0,56528
201167,5630,882,0,56528
201168,5663,829,0,56528
201193,-10465,-4090,0,54862
201194,-10449,-4037,0,54862
201195,-10414,-3618,0,54862
201196,-10461,-3596,0,54862
201197,-10545,-3618,0,54862
201198,-10602,-3671,0,54862
201199,-10627,-3724,0,54862
201200,-10652,-3780,0,54862
201201,-10664,-3843,0,54862
201202,-10652,-3947,0,54862
201203,-10615,-4031,0,54862
201204,-10524,-4152,0,54862
201217,-12964,-762,0,55466
201218,-12907,-762,0,55466
201219,-12864,-759,0,55466
201220,-12814,-725,0,55466
201221,-12804,-628,0,55466
201222,-12827,-571,0,55466
201223,-12864,-551,0,55466
201224,-12971,-535,0,55466
201225,-13051,-558,0,55466
201226,-13071,-625,0,55466
201227,-13064,-692,0,55466
201228,-13024,-738,0,55466
201241,-12911,-919,0,55464
201242,-12864,-912,0,55464
201243,-12831,-882,0,55464
201244,-12821,-819,0,55464
201245,-12827,-772,0,55464
201246,-12954,-765,0,55464
201247,-13004,-765,0,55464
201248,-13051,-769,0,55464
201249,-13105,-812,0,55464
201250,-13095,-882,0,55464
201251,-13054,-899,0,55464
201252,-12961,-916,0,55464
202998,-13121,108,0,55474
202999,-13040,140,0,55474
203000,-12986,233,0,55474
203001,-12979,301,0,55474
203002,-12992,384,0,55474
203003,-13053,465,0,55474
203004,-13124,481,0,55474
203005,-13176,481,0,55474
203006,-13250,468,0,55474
203007,-13266,400,0,55474
203008,-13221,194,0,55474
203009,-13160,114,0,55474
204742,271,6697,0,56404
204743,390,6811,0,56404
204744,426,7447,0,56404
204745,292,7483,0,56404
204746,189,7381,0,56404
204747,144,7303,0,56404
204748,115,7217,0,56404
204749,99,7135,0,56404
204750,87,7045,0,56404
204751,91,6918,0,56404
204752,128,6816,0,56404
204753,169,6746,0,56404
205290,-9886,-2389,0,56593
205291,-9806,-2374,0,56593
205292,-9765,-2333,0,56593
205293,-9740,-2268,0,56593
205294,-9710,-2045,0,56593
205295,-9755,-1944,0,56593
205296,-9901,-1934,0,56593
205297,-9997,-1980,0,56593
205298,-10012,-2086,0,56593
205299,-10012,-2111,0,56593
205300,-10007,-2343,0,56593
205301,-9952,-2384,0,56593
205302,-10194,-2399,0,56595
205303,-10083,-2379,0,56595
205304,-10023,-2343,0,56595
205305,-10002,-2202,0,56595
205306,-10002,-2076,0,56595
205307,-10058,-1975,0,56595
205308,-10209,-1929,0,56595
205309,-10325,-1955,0,56595
205310,-10401,-1995,0,56595
205311,-10421,-2162,0,56595
205312,-10381,-2252,0,56595
205313,-10270,-2374,0,56595
207918,3444,3392,0,56406
207919,3518,3415,0,56406
207920,3563,3443,0,56406
207921,3626,3500,0,56406
207922,3648,3624,0,56406
207923,3603,3698,0,56406
207924,3546,3755,0,56406
207925,3427,3777,0,56406
207926,3325,3709,0,56406
207927,3297,3613,0,56406
207928,3297,3540,0,56406
207929,3320,3415,0,56406
207954,-11158,-2040,0,60350
207955,-11078,-1949,0,60350
207956,-11047,-1869,0,60350
207957,-11037,-1753,0,60350
207958,-11037,-1657,0,60350
207959,-11037,-1576,0,60350
207960,-11199,-1379,0,60350
207961,-11264,-1313,0,60350
207962,-11370,-1268,0,60350
207963,-11497,-1334,0,60350
207964,-11512,-1460,0,60350
207965,-11315,-2000,0,60350
207990,-9982,-2944,0,60352
207991,-9866,-2888,0,60352
207992,-9811,-2808,0,60352
207993,-9811,-2732,0,60352
207994,-9851,-2676,0,60352
207995,-10134,-2580,0,60352
207996,-10235,-2575,0,60352
207997,-10320,-2676,0,60352
207998,-10315,-2782,0,60352
207999,-10260,-2858,0,60352
208000,-10189,-2898,0,60352
208001,-10073,-2939,0,60352
208026,-9901,-2621,0,60354
208027,-9856,-2560,0,60354
208028,-9816,-2469,0,60354
208029,-9800,-2379,0,60354
208030,-9846,-2313,0,60354
208031,-9906,-2283,0,60354
208032,-9967,-2323,0,60354
208033,-10023,-2429,0,60354
208034,-10038,-2469,0,60354
208035,-10053,-2530,0,60354
208036,-10038,-2616,0,60354
208037,-9987,-2641,0,60354
208062,-10411,-1273,0,60356
208063,-10305,-1233,0,60356
208064,-9977,-1026,0,60356
208065,-9957,-970,0,60356
208066,-9957,-849,0,60356
208067,-9977,-753,0,60356
208068,-10078,-723,0,60356
208069,-10144,-723,0,60356
208070,-10245,-783,0,60356
208071,-10527,-1106,0,60356
208072,-10548,-1152,0,60356
208073,-10537,-1238,0,60356
208098,-9205,-1823,0,60358
208099,-9114,-1758,0,60358
208100,-9063,-1692,0,60358
208101,-9033,-1611,0,60358
208102,-9033,-1520,0,60358
208103,-9099,-1384,0,60358
208104,-9180,-1354,0,60358
208105,-9275,-1359,0,60358
208106,-9387,-1389,0,60358
208107,-9447,-1525,0,60358
208108,-9432,-1702,0,60358
208109,-9336,-1833,0,60358
208146,-8811,-950,0,60361
208147,-8710,-829,0,60361
208148,-8675,-723,0,60361
208149,-8680,-576,0,60361
208150,-8745,-491,0,60361
208151,-8932,-354,0,60361
208152,-9043,-375,0,60361
208153,-9079,-460,0,60361
208154,-9089,-561,0,60361
208155,-9084,-688,0,60361
208156,-9023,-809,0,60361
208157,-8937,-900,0,60361
208182,-10431,806,0,60363
208183,-10320,846,0,60363
208184,-10209,987,0,60363
208185,-10194,1230,0,60363
208186,-10260,1351,0,60363
208187,-10416,1497,0,60363
208188,-10643,1548,0,60363
208189,-10770,1427,0,60363
208190,-10800,1260,0,60363
208191,-10790,1154,0,60363
208192,-10714,947,0,60363
208193,-10563,831,0,60363
208242,7167,517,0,60367
208243,7234,522,0,60367
208244,7316,552,0,60367
208245,7336,634,0,60367
208246,7336,706,0,60367
208247,7331,767,0,60367
208248,7254,787,0,60367
208249,7203,782,0,60367
208250,7131,752,0,60367
208251,7070,690,0,60367
208252,7050,624,0,60367
208253,7075,537,0,60367
208278,2487,5277,0,60369
208279,2553,5319,0,60369
208280,2553,5423,0,60369
208281,2529,5517,0,60369
208282,2440,5601,0,60369
208283,2205,5742,0,60369
208284,2102,5761,0,60369
208285,2050,5728,0,60369
208286,2031,5658,0,60369
208287,2059,5568,0,60369
208288,2111,5521,0,60369
208289,2430,5296,0,60369
208684,3155,-2974,0,60442
208685,3198,-2938,0,60442
208686,3224,-2885,0,60442
208687,3224,-2846,0,60442
208688,3198,-2790,0,60442
208689,3155,-2760,0,60442
208690,3066,-2727,0,60442
208691,2987,-2750,0,60442
208692,2968,-2806,0,60442
208693,2964,-2849,0,60442
208694,3007,-2928,0,60442
208695,3073,-2964,0,60442
208720,3162,-4005,0,60444
208721,3224,-3936,0,60444
208722,3237,-3825,0,60444
208723,3194,-3578,0,60444
208724,3129,-3480,0,60444
208725,3047,-3480,0,60444
208726,2961,-3552,0,60444
208727,2948,-3634,0,60444
208728,2948,-3700,0,60444
208729,2955,-3802,0,60444
208730,3030,-3982,0,60444
208731,3086,-4032,0,60444
208792,-8707,97,0,56603
208793,-8617,117,0,56603
208794,-8557,157,0,56603
208795,-8527,217,0,56603
208796,-8597,337,0,56603
208797,-8637,397,0,56603
208798,-8727,446,0,56603
208799,-8817,456,0,56603
208800,-8906,426,0,56603
208801,-8926,357,0,56603
208802,-8926,267,0,56603
208803,-8876,197,0,56603
230353,1729,-933,0,66767
230354,1814,-905,0,66767
230355,1860,-849,0,66767
230356,1888,-764,0,66767
230357,1888,-652,0,66767
230358,1870,-577,0,66767
230359,1814,-502,0,66767
230360,1683,-549,0,66767
230361,1636,-624,0,66767
230362,1608,-718,0,66767
230363,1598,-792,0,66767
230364,1636,-886,0,66767
230608,2905,-2017,0,66795
230609,3020,-1908,0,66795
230610,3167,-1722,0,66795
230611,3250,-1562,0,66795
230612,3250,-1447,0,66795
230613,3180,-1319,0,66795
230614,2975,-1281,0,66795
230615,2841,-1332,0,66795
230616,2751,-1460,0,66795
230617,2693,-1652,0,66795
230618,2668,-1837,0,66795
230619,2687,-2010,0,66795
230668,2438,-2312,0,66817
230669,2550,-2256,0,66817
230670,2606,-2181,0,66817
230671,2650,-2069,0,66817
230672,2638,-1975,0,66817
230673,2600,-1938,0,66817
230674,2488,-1907,0,66817
230675,2401,-1913,0,66817
230676,2301,-2006,0,66817
230677,2301,-2087,0,66817
230678,2307,-2187,0,66817
230679,2370,-2293,0,66817
230746,1871,-2405,0,66789
230747,2033,-2374,0,66789
230748,2083,-2362,0,66789
230749,2120,-2299,0,66789
230750,2120,-2243,0,66789
230751,2114,-2169,0,66789
230752,2027,-2119,0,66789
230753,1896,-2112,0,66789
230754,1777,-2131,0,66789
230755,1771,-2212,0,66789
230756,1771,-2281,0,66789
230757,1777,-2356,0,66789
230758,2463,-1614,0,66784
230759,2525,-1614,0,66784
230760,2588,-1576,0,66784
230761,2638,-1458,0,66784
230762,2650,-1352,0,66784
230763,2650,-1283,0,66784
230764,2606,-1240,0,66784
230765,2519,-1246,0,66784
230766,2463,-1271,0,66784
230767,2407,-1327,0,66784
230768,2382,-1452,0,66784
230769,2382,-1558,0,66784
230794,1628,-2387,0,66854
230795,1696,-2368,0,66854
230796,1746,-2274,0,66854
230797,1746,-2193,0,66854
230798,1721,-2106,0,66854
230799,1634,-2081,0,66854
230800,1547,-2081,0,66854
230801,1422,-2106,0,66854
230802,1397,-2193,0,66854
230803,1422,-2281,0,66854
230804,1472,-2337,0,66854
230805,1522,-2374,0,66854
230949,200,-1464,0,66890
230950,244,-1452,0,66890
230951,294,-1408,0,66890
230952,300,-1314,0,66890
230953,275,-1246,0,66890
230954,181,-1233,0,66890
230955,125,-1233,0,66890
230956,63,-1252,0,66890
230957,38,-1333,0,66890
230958,57,-1402,0,66890
230959,88,-1433,0,66890
230960,138,-1458,0,66890
231138,-134,1595,0,66917
231139,-63,1595,0,66917
231140,11,1616,0,66917
231141,15,1661,0,66917
231142,15,1724,0,66917
231143,15,1794,0,66917
231144,-22,1840,0,66917
231145,-72,1840,0,66917
231146,-159,1807,0,66917
231147,-242,1732,0,66917
231148,-259,1678,0,66917
231149,-238,1599,0,66917
231150,-138,2202,0,66919
231151,-96,2202,0,66919
231152,-42,2202,0,66919
231153,11,2247,0,66919
231154,-26,2326,0,66919
231155,-76,2359,0,66919
231156,-121,2376,0,66919
231157,-171,2380,0,66919
231158,-225,2372,0,66919
231159,-271,2322,0,66919
231160,-263,2251,0,66919
231161,-217,2222,0,66919
231162,-641,2235,0,66923
231163,-595,2235,0,66923
231164,-558,2285,0,66923
231165,-566,2351,0,66923
231166,-595,2393,0,66923
231167,-649,2409,0,66923
231168,-699,2418,0,66923
231169,-782,2409,0,66923
231170,-795,2359,0,66923
231171,-786,2305,0,66923
231172,-757,2268,0,66923
231173,-703,2239,0,66923
231208,-928,1832,0,66925
231209,-857,1840,0,66925
231210,-824,1873,0,66925
231211,-811,1911,0,66925
231212,-815,1977,0,66925
231213,-849,2015,0,66925
231214,-886,2031,0,66925
231215,-953,2031,0,66925
231216,-1011,2002,0,66925
231217,-1019,1931,0,66925
231218,-1019,1890,0,66925
231219,-986,1844,0,66925
231220,925,-254,0,66929
231221,987,-254,0,66929
231222,1025,-220,0,66929
231223,1037,-146,0,66929
231224,1025,-112,0,66929
231225,996,-79,0,66929
231226,941,-62,0,66929
231227,871,-67,0,66929
231228,838,-104,0,66929
231229,833,-150,0,66929
231230,858,-216,0,66929
231231,887,-241,0,66929
231232,218,1919,0,66933
231233,285,1927,0,66933
231234,356,1960,0,66933
231235,397,2010,0,66933
231236,372,2085,0,66933
231237,293,2131,0,66933
231238,239,2139,0,66933
231239,164,2143,0,66933
231240,127,2135,0,66933
231241,110,2077,0,66933
231242,110,2027,0,66933
231243,152,1940,0,66933
231244,60,1179,0,66935
231245,106,1188,0,66935
231246,164,1208,0,66935
231247,206,1237,0,66935
231248,243,1304,0,66935
231249,227,1358,0,66935
231250,144,1391,0,66935
231251,98,1399,0,66935
231252,19,1395,0,66935
231253,-13,1312,0,66935
231254,-13,1258,0,66935
231255,2,1208,0,66935
231256,-283,1300,0,66939
231257,-213,1300,0,66939
231258,-146,1320,0,66939
231259,-113,1399,0,66939
231260,-150,1487,0,66939
231261,-234,1516,0,66939
231262,-288,1516,0,66939
231263,-342,1516,0,66939
231264,-392,1483,0,66939
231265,-412,1424,0,66939
231266,-392,1337,0,66939
231267,-342,1312,0,66939
231268,430,53,0,66941
231269,484,82,0,66941
231270,505,119,0,66941
231271,513,169,0,66941
231272,509,223,0,66941
231273,484,273,0,66941
231274,439,290,0,66941
231275,380,290,0,66941
231276,322,236,0,66941
231277,318,190,0,66941
231278,326,111,0,66941
231279,356,61,0,66941
231280,-1252,1508,0,66943
231281,-1160,1508,0,66943
231282,-1086,1528,0,66943
231283,-1061,1562,0,66943
231284,-1069,1616,0,66943
231285,-1131,1649,0,66943
231286,-1194,1661,0,66943
231287,-1248,1661,0,66943
231288,-1306,1661,0,66943
231289,-1343,1620,0,66943
231290,-1347,1557,0,66943
231291,-1322,1524,0,66943
231292,-1576,1769,0,66945
231293,-1534,1769,0,66945
231294,-1493,1769,0,66945
231295,-1435,1790,0,66945
231296,-1414,1819,0,66945
231297,-1414,1873,0,66945
231298,-1439,1940,0,66945
231299,-1514,1956,0,66945
231300,-1576,1940,0,66945
231301,-1613,1911,0,66945
231302,-1634,1861,0,66945
231303,-1634,1811,0,66945
231304,-1451,726,0,66949
231305,-1381,730,0,66949
231306,-1356,764,0,66949
231307,-1306,934,0,66949
231308,-1306,971,0,66949
231309,-1368,1000,0,66949
231310,-1426,984,0,66949
231311,-1460,951,0,66949
231312,-1489,897,0,66949
231313,-1514,826,0,66949
231314,-1530,764,0,66949
231315,-1518,735,0,66949
231316,-782,-333,0,66951
231317,-741,-333,0,66951
231318,-691,-274,0,66951
231319,-687,-224,0,66951
231320,-695,-175,0,66951
231321,-720,-150,0,66951
231322,-770,-133,0,66951
231323,-807,-133,0,66951
231324,-849,-150,0,66951
231325,-865,-208,0,66951
231326,-865,-254,0,66951
231327,-845,-316,0,66951
231352,-1692,851,0,66957
231353,-1638,859,0,66957
231354,-1584,917,0,66957
231355,-1580,955,0,66957
231356,-1588,1042,0,66957
231357,-1647,1063,0,66957
231358,-1701,1063,0,66957
231359,-1763,1046,0,66957
231360,-1813,1009,0,66957
231361,-1821,959,0,66957
231362,-1780,892,0,66957
231363,-1734,863,0,66957
231364,-454,-682,0,66961
231365,-404,-665,0,66961
231366,-362,-644,0,66961
231367,-338,-594,0,66961
231368,-333,-544,0,66961
231369,-362,-490,0,66961
231370,-404,-474,0,66961
231371,-462,-478,0,66961
231372,-545,-499,0,66961
231373,-587,-565,0,66961
231374,-574,-603,0,66961
231375,-533,-653,0,66961
231376,3603,1148,0,66965
231377,3679,1194,0,66965
231378,3726,1271,0,66965
231379,3743,1334,0,66965
231380,3743,1398,0,66965
231381,3717,1440,0,66965
231382,3624,1466,0,66965
231383,3594,1457,0,66965
231384,3543,1368,0,66965
231385,3522,1292,0,66965
231386,3522,1211,0,66965
231387,3556,1160,0,66965
231388,1804,1207,0,66967
231389,1850,1216,0,66967
231390,1906,1271,0,66967
231391,1923,1339,0,66967
231392,1918,1411,0,66967
231393,1889,1479,0,66967
231394,1846,1508,0,66967
231395,1778,1521,0,66967
231396,1719,1462,0,66967
231397,1706,1364,0,66967
231398,1706,1300,0,66967
231399,1715,1237,0,66967
231400,3263,2467,0,66969
231401,3314,2467,0,66969
231402,3395,2471,0,66969
231403,3437,2510,0,66969
231404,3454,2565,0,66969
231405,3446,2607,0,66969
231406,3390,2650,0,66969
231407,3348,2666,0,66969
231408,3284,2654,0,66969
231409,3250,2616,0,66969
231410,3233,2577,0,66969
231411,3229,2526,0,66969
231412,3344,2289,0,66971
231413,3412,2289,0,66971
231414,3492,2306,0,66971
231415,3539,2336,0,66971
231416,3556,2386,0,66971
231417,3509,2442,0,66971
231418,3458,2442,0,66971
231419,3390,2442,0,66971
231420,3297,2433,0,66971
231421,3259,2420,0,66971
231422,3242,2361,0,66971
231423,3289,2302,0,66971
231424,4230,813,0,66973
231425,4264,825,0,66973
231426,4324,859,0,66973
231427,4358,893,0,66973
231428,4362,1037,0,66973
231429,4341,1063,0,66973
231430,4277,1088,0,66973
231431,4222,1076,0,66973
231432,4175,1020,0,66973
231433,4146,948,0,66973
231434,4146,872,0,66973
231435,4171,825,0,66973
231438,3233,231,0,66979
231439,3297,231,0,66979
231440,3369,231,0,66979
231441,3429,244,0,66979
231442,3433,291,0,66979
231443,3433,359,0,66979
231444,3348,448,0,66979
231445,3293,477,0,66979
231446,3238,477,0,66979
231447,3161,443,0,66979
231448,3144,388,0,66979
231449,3170,291,0,66979
231452,1867,312,0,66983
231453,1931,320,0,66983
231454,1969,371,0,66983
231455,1986,426,0,66983
231456,1990,482,0,66983
231457,1956,554,0,66983
231458,1872,554,0,66983
231459,1778,516,0,66983
231460,1736,452,0,66983
231461,1719,388,0,66983
231462,1732,333,0,66983
231463,1812,320,0,66983
231464,2665,329,0,66985
231465,2741,329,0,66985
231466,2792,354,0,66985
231467,2822,431,0,66985
231468,2818,482,0,66985
231469,2805,550,0,66985
231470,2746,613,0,66985
231471,2695,617,0,66985
231472,2618,605,0,66985
231473,2576,545,0,66985
231474,2563,435,0,66985
231475,2563,376,0,66985
231476,1995,1003,0,66987
231477,2058,1003,0,66987
231478,2101,1071,0,66987
231479,2101,1131,0,66987
231480,2101,1199,0,66987
231481,2033,1254,0,66987
231482,1956,1258,0,66987
231483,1914,1245,0,66987
231484,1880,1186,0,66987
231485,1880,1105,0,66987
231486,1897,1050,0,66987
231487,1935,1016,0,66987
231488,2987,1194,0,66989
231489,3034,1211,0,66989
231490,3093,1245,0,66989
231491,3093,1330,0,66989
231492,3047,1394,0,66989
231493,3004,1419,0,66989
231494,2953,1432,0,66989
231495,2886,1428,0,66989
231496,2864,1394,0,66989
231497,2860,1334,0,66989
231498,2881,1262,0,66989
231499,2928,1199,0,66989
231500,3013,2747,0,66991
231501,3127,2747,0,66991
231502,3191,2840,0,66991
231503,3191,2917,0,66991
231504,3170,2972,0,66991
231505,3127,3027,0,66991
231506,3055,3061,0,66991
231507,2941,3053,0,66991
231508,2890,3002,0,66991
231509,2873,2925,0,66991
231510,2903,2862,0,66991
231511,2949,2781,0,66991
231522,3586,2030,0,67005
231523,3653,2034,0,67005
231524,3679,2064,0,67005
231525,3692,2136,0,67005
231526,3675,2170,0,67005
231527,3624,2213,0,67005
231528,3573,2230,0,67005
231529,3505,2230,0,67005
231530,3433,2174,0,67005
231531,3437,2119,0,67005
231532,3496,2073,0,67005
231533,3543,2047,0,67005
231574,1989,-1876,0,67021
231575,2045,-1876,0,67021
231576,2101,-1832,0,67021
231577,2120,-1782,0,67021
231578,2120,-1689,0,67021
231579,2052,-1651,0,67021
231580,1964,-1639,0,67021
231581,1883,-1645,0,67021
231582,1846,-1682,0,67021
231583,1840,-1745,0,67021
231584,1840,-1832,0,67021
231585,1883,-1869,0,67021
231586,1703,-1458,0,67023
231587,1802,-1445,0,67023
231588,1883,-1408,0,67023
231589,1946,-1327,0,67023
231590,1946,-1246,0,67023
231591,1921,-1196,0,67023
231592,1852,-1159,0,67023
231593,1771,-1152,0,67023
231594,1684,-1202,0,67023
231595,1640,-1302,0,67023
231596,1634,-1371,0,67023
231597,1646,-1445,0,67023
231598,1092,-2206,0,67025
231599,1135,-2206,0,67025
231600,1198,-2187,0,67025
231601,1241,-2125,0,67025
231602,1229,-2069,0,67025
231603,1185,-2019,0,67025
231604,1117,-1994,0,67025
231605,1073,-1994,0,67025
231606,992,-2006,0,67025
231607,967,-2050,0,67025
231608,967,-2137,0,67025
231609,1004,-2187,0,67025
231622,1447,-2605,0,67027
231623,1522,-2599,0,67027
231624,1565,-2574,0,67027
231625,1584,-2499,0,67027
231626,1565,-2424,0,67027
231627,1459,-2349,0,67027
231628,1372,-2337,0,67027
231629,1304,-2343,0,67027
231630,1291,-2399,0,67027
231631,1291,-2468,0,67027
231632,1329,-2555,0,67027
231633,1372,-2580,0,67027
231634,849,-2437,0,67031
231635,905,-2437,0,67031
231636,973,-2424,0,67031
231637,1029,-2362,0,67031
231638,1042,-2299,0,67031
231639,1042,-2250,0,67031
231640,992,-2193,0,67031
231641,886,-2181,0,67031
231642,817,-2212,0,67031
231643,780,-2287,0,67031
231644,774,-2374,0,67031
231645,786,-2418,0,67031
231646,188,-1813,0,67033
231647,263,-1813,0,67033
231648,356,-1794,0,67033
231649,431,-1732,0,67033
231650,418,-1645,0,67033
231651,369,-1595,0,67033
231652,281,-1564,0,67033
231653,181,-1564,0,67033
231654,138,-1626,0,67033
231655,125,-1689,0,67033
231656,119,-1738,0,67033
231657,125,-1807,0,67033
231658,-198,-3247,0,67035
231659,-123,-3241,0,67035
231660,-54,-3216,0,67035
231661,-5,-3122,0,67035
231662,1,-3054,0,67035
231663,-61,-2973,0,67035
231664,-179,-2954,0,67035
231665,-229,-2966,0,67035
231666,-273,-3023,0,67035
231667,-291,-3072,0,67035
231668,-298,-3141,0,67035
231669,-298,-3210,0,67035
231670,-110,-1913,0,67037
231671,-61,-1913,0,67037
231672,1,-1900,0,67037
231673,44,-1813,0,67037
231674,26,-1726,0,67037
231675,-5,-1676,0,67037
231676,-67,-1651,0,67037
231677,-160,-1657,0,67037
231678,-229,-1676,0,67037
231679,-279,-1770,0,67037
231680,-254,-1857,0,67037
231681,-198,-1894,0,67037
231694,-491,-1819,0,67039
231695,-391,-1819,0,67039
231696,-329,-1794,0,67039
231697,-210,-1639,0,67039
231698,-235,-1576,0,67039
231699,-329,-1539,0,67039
231700,-379,-1539,0,67039
231701,-453,-1545,0,67039
231702,-485,-1576,0,67039
231703,-522,-1632,0,67039
231704,-553,-1695,0,67039
231705,-541,-1788,0,67039
261135,2034,-1862,0,81653
261136,2079,-1938,0,81653
261137,2155,-1891,0,81653
261138,2149,-1833,0,81653
261139,2126,-1807,0,81653
261140,2100,-1790,0,81653
261141,2065,-1774,0,81653
261142,2028,-1763,0,81653
261143,1999,-1763,0,81653
261144,1942,-1784,0,81653
261145,1918,-1820,0,81653
261146,1969,-1860,0,81653
261147,2100,-2115,0,81654
261148,2117,-2105,0,81654
261149,2198,-2006,0,81654
261150,2209,-1986,0,81654
261151,2189,-1957,0,81654
261152,2160,-1947,0,81654
261153,2122,-1960,0,81654
261154,2073,-1985,0,81654
261155,2027,-2007,0,81654
261156,2017,-2063,0,81654
261157,2017,-2067,0,81654
261158,2049,-2090,0,81654
261159,1938,-2074,0,81655
261160,1952,-2070,0,81655
261161,1986,-2050,0,81655
261162,1993,-2024,0,81655
261163,1921,-1908,0,81655
261164,1908,-1895,0,81655
261165,1882,-1892,0,81655
261166,1866,-1923,0,81655
261167,1866,-1944,0,81655
261168,1866,-1973,0,81655
261169,1866,-1989,0,81655
261170,1866,-2019,0,81655
261171,1953,-1881,0,81656
261175,2227,-1891,0,81660
261663,1639,1391,0,81831
261664,1672,1392,0,81832
261665,1677,1365,0,81833
261666,1915,1382,0,81835
261669,1850,1250,0,81837
261670,1850,1417,0,81838
261671,1717,1250,0,81839
261672,1717,1417,0,81840
261673,1846,1333,0,81841
261676,-1132,4312,0,81844
261677,-996,4485,0,81844
261678,-1027,4646,0,81844
261679,-1130,4876,0,81844
261680,-1280,4967,0,81844
261681,-1458,4984,0,81844
261682,-1724,4942,0,81844
261683,-1799,4881,0,81844
261684,-1895,4563,0,81844
261685,-1827,4332,0,81844
261686,-1702,4297,0,81844
261687,-1426,4254,0,81844
261688,-1087,4249,0,81845
261689,-1162,4866,0,81846
262459,-3087,750,0,82032
262460,-2939,764,0,82033
262465,-3018,940,0,82039
262466,-2893,511,0,82038
262467,-2837,500,0,82040
262468,-2707,948,0,82041
264212,-3875,-4601,0,82495
264213,-3799,-4512,0,82496
264218,-3732,-4549,0,82501
264219,-3733,-4555,0,82502
264226,-3800,-4505,0,82509
264227,-3792,-4513,0,82510
264748,-2939,764,0,82725
264750,2230,-1885,0,82727
264751,1846,1333,0,82728
265275,-1062,4204,0,83059
265276,-1037,4224,0,83059
265277,-1024,4247,0,83059
265278,-1029,4262,0,83059
265279,-1047,4280,0,83059
265280,-1072,4287,0,83059
265281,-1090,4285,0,83059
265282,-1110,4277,0,83059
265283,-1125,4267,0,83059
265284,-1117,4244,0,83059
265285,-1102,4222,0,83059
265286,-1090,4207,0,83059
265509,1676,1357,0,83117
265510,1684,1358,0,83117
265511,1687,1371,0,83117
265512,1687,1380,0,83117
265513,1687,1387,0,83117
265514,1683,1400,0,83117
265515,1645,1404,0,83117
265516,1634,1403,0,83117
265517,1629,1394,0,83117
265518,1634,1380,0,83117
265519,1659,1363,0,83117
265520,1667,1359,0,83117
265521,1923,1369,0,83118
265522,1927,1371,0,83118
265523,1929,1377,0,83118
265524,1929,1383,0,83118
265525,1928,1391,0,83118
265526,1923,1395,0,83118
265527,1916,1395,0,83118
265528,1908,1392,0,83118
265529,1907,1388,0,83118
265530,1906,1382,0,83118
265531,1908,1377,0,83118
265532,1915,1370,0,83118
265533,1845,1238,0,83119
265534,1851,1238,0,83119
265535,1860,1238,0,83119
265536,1864,1242,0,83119
265537,1865,1247,0,83119
265538,1863,1255,0,83119
265539,1860,1259,0,83119
265540,1851,1264,0,83119
265541,1843,1263,0,83119
265542,1839,1255,0,83119
265543,1839,1249,0,83119
265544,1839,1243,0,83119
265545,1847,1401,0,83120
265546,1851,1401,0,83120
265547,1856,1405,0,83120
265548,1864,1421,0,83120
265549,1864,1424,0,83120
265550,1859,1429,0,83120
265551,1842,1428,0,83120
