CastOffset[0],CastOffset[1],CastOffset[2],ImpactOffset[0],ImpactOffset[1],ImpactOffset[2],ID,SpellVisualEffectNameID,SoundEntriesID,Attachment,DestinationAttachment,CastPositionerID,ImpactPositionerID,FollowGroundHeight,FollowGroundDropSpeed,FollowGroundApproach,Flags,SpellMissileMotionID,AnimKitID,ClutterLevel,DecayTimeAfterImpact,Field_12_1_5_69594_017,Field_12_1_5_69594_018,Field_12_1_5_69594_019,Field_12_1_5_69594_020,Field_12_1_5_69594_021,SpellVisualMissileSetID
0,0,0,0,0,0,26041,50796,287809,-1,34,0,0,0,300,750,16384,0,0,0,0,0,0,0,0,0,21871
0,0,0,0,0,0,26053,50551,287014,-1,19,0,0,0,300,750,0,4736,0,0,0,0,0,0,0,0,21878
5,0,0,0,0,0,26059,50822,3011,34,19,0,0,0,0,0,0,0,33060,0,0,0,0,0,0,0,21881
0,0,0,0,0,0,26067,50834,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,21848
0,0,0,0,0,-5,26072,50839,287483,-1,19,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,21892
0,0,0,0,0,0,26079,242,0,22,34,0,0,0,300,750,262144,38,0,0,0,0,0,0,0,0,21899
0,0,0,0,0,0,26121,362,288069,-1,34,0,0,0,300,750,2,4623,0,0,0,0,0,0,0,0,21934
0.2,0.3,1,0.2,0.3,0.5,26123,50936,0,19,18,0,0,0,300,750,262148,4897,0,0,0,0,0,0,0,0,21936
0,0,0,0,0,0,26139,503,287275,-1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21946
0,0,0,0,0,0,26145,4654,0,-1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21951
0,0,0,0,0,0,26146,50952,1510,-1,19,0,0,0,300,750,262148,4736,0,0,0,0,0,0,0,0,21952
0,0,0,0,0,0,26148,50951,0,-1,34,0,0,0,300,750,262148,38,0,0,0,0,0,0,0,0,21954
0,0,0,0,0,0,26158,45144,287955,22,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,21963
0,0,0,0,0,0,26163,39701,287994,-1,34,0,0,0,300,750,262148,38,0,0,0,0,0,0,0,0,21968
0,0,0,0,0,0,26179,45,0,22,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,21980
0,0,0,0,0,0,26180,51035,0,22,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,21980
0,0,0,0,0,0,26181,503,287832,-1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21981
0,0,0,0,0,0,26182,503,287832,-1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21982
0,0,0,0,0,0,26191,51095,287275,-1,34,0,0,0,0,0,0,4900,0,0,0,0,0,0,0,0,21989
0,0,0,0,0,0,26219,50095,0,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,21811
0,0,0,0,0,0,26220,50091,0,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,21811
0,0,0,0,0,0,26278,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,0,0,0,0,0,0,22057
0,0,0,0,0,0,26279,50760,0,-1,34,0,0,0,0,0,0,4908,33427,0,0,0,0,0,0,0,22058
0,0,0,0,0,0,26280,3021,0,-1,34,0,0,0,0,0,0,4708,0,0,0,0,0,0,0,0,22058
0,0,0,0,0,0,26283,50760,3013,-1,34,0,0,0,0,0,2,4907,33427,0,0,0,0,0,0,0,22061
0,0,0,0,0,0,26284,50760,3013,-1,34,0,0,0,0,0,0,4907,33427,0,0,0,0,0,0,0,22062
0,0,0,0,0,0,26285,1546,0,-1,34,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,22062
0,0,0,0,0,0,26286,1602,0,-1,34,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,22061
0,0,0,0,0,0,26287,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,0,0,0,0,0,0,22063
0,0,0,0,0,0,26288,528,0,-1,34,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,22063
0,0,0,0,0,0,26289,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,0,0,0,0,0,0,22064
0,0,0,0,0,0,26290,1522,0,-1,34,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,22064
0,0,0,0,0,0,26292,50760,3013,-1,34,0,0,0,0,0,0,4907,33427,0,0,0,0,0,0,0,22066
0,0,0,0,0,0,26293,1524,0,-1,34,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,22066
0,0,0,0,0,0,26294,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,0,0,0,0,0,0,22067
0,0,0,0,0,0,26295,4361,13160,-1,34,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,22067
0,0,0,0,0,0,26296,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,0,0,0,0,0,0,22068
0,0,0,0,0,0,26297,4586,13589,-1,34,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,22068
0,0,0,0,0,0,26298,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,0,0,0,0,0,0,22069
0,0,0,0,0,0,26299,1602,3014,-1,34,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,22069
0,0,0,0,0,0,26300,50760,0,-1,34,0,0,0,0,0,0,4908,33427,0,0,0,0,0,0,0,22070
0,0,0,0,0,0,26301,524,3013,-1,34,0,0,0,300,750,0,4708,0,0,0,0,0,0,0,0,22070
0,0,0,0,0,0,26302,44929,0,-1,34,0,0,0,300,750,0,4708,0,0,0,0,0,0,0,0,22070
0,0,0,0,0,0,26303,50760,0,-1,34,0,0,0,0,0,0,4908,33427,0,0,0,0,0,0,0,22071
0,0,0,0,0,0,26304,523,3013,-1,34,0,0,0,300,750,0,4708,0,0,0,0,0,0,0,0,22071
0,0,0,0,0,0,26305,44928,0,-1,34,0,0,0,300,750,0,4708,0,0,0,0,0,0,0,0,22071
0,0,0,0,0,0,26306,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,0,0,0,0,0,0,22072
0,0,0,0,0,0,26307,525,0,-1,34,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,22072
0,0,0,0,0,0,26309,50760,0,-1,34,0,0,0,0,0,0,4907,33427,0,0,0,0,0,0,0,22074
0,0,0,0,0,0,26310,365,3011,-1,34,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,22074
0,0,0,0,0,0,26312,50760,3013,-1,34,0,0,0,0,0,0,4907,33427,0,0,0,0,0,0,0,22076
0,0,0,0,0,0,26313,528,0,-1,34,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,22076
0,0,0,0,0,0,26314,50760,3013,-1,34,0,0,0,0,0,0,4907,33427,0,0,0,0,0,0,0,22077
0,0,0,0,0,0,26315,4564,0,-1,34,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,22077
0,0,0,0,0,0,26337,46956,3013,-1,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22091
0,0,0,0,0,0,26338,50834,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22091
0,0,0,0,0,0,26339,1602,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22091
0,0,0,0,0,0,26340,46956,0,-1,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22092
0,0,0,0,0,0,26341,50834,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22092
0,0,0,0,0,0,26342,528,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22092
0,0,0,0,0,0,26343,46956,3013,-1,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22093
0,0,0,0,0,0,26344,50834,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22093
0,0,0,0,0,0,26345,1546,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22093
0,0,0,0,0,0,26346,46956,0,-1,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22094
0,0,0,0,0,0,26347,50834,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22094
0,0,0,0,0,0,26348,1522,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22094
0,0,0,0,0,0,26349,46956,3013,-1,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22095
0,0,0,0,0,0,26350,50834,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22095
0,0,0,0,0,0,26351,1524,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22095
0,0,0,0,0,0,26352,46956,13160,-1,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22096
0,0,0,0,0,0,26353,50834,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22096
0,0,0,0,0,0,26354,4361,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22096
0,0,0,0,0,0,26355,46956,13589,-1,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22097
0,0,0,0,0,0,26356,50834,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22097
0,0,0,0,0,0,26357,4586,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22097
0,0,0,0,0,0,26358,46956,3014,-1,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22098
0,0,0,0,0,0,26359,50834,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22098
0,0,0,0,0,0,26360,1602,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22098
0,0,0,0,0,0,26361,46956,3013,-1,34,0,0,0,0,0,0,4708,0,0,0,0,0,0,0,0,22099
0,0,0,0,0,0,26362,50834,0,-1,34,0,0,0,300,750,0,4708,0,0,0,0,0,0,0,0,22099
0,0,0,0,0,0,26363,524,0,-1,34,0,0,0,300,750,0,4708,0,0,0,0,0,0,0,0,22099
0,0,0,0,0,0,26365,46956,3013,-1,34,0,0,0,0,0,0,4708,0,0,0,0,0,0,0,0,22100
0,0,0,0,0,0,26366,50834,0,-1,34,0,0,0,300,750,0,4708,0,0,0,0,0,0,0,0,22100
0,0,0,0,0,0,26367,523,0,-1,34,0,0,0,300,750,0,4708,0,0,0,0,0,0,0,0,22100
0,0,0,0,0,0,26368,365,0,-1,34,0,0,0,300,750,0,4708,0,0,0,0,0,0,0,0,22100
0,0,0,0,0,0,26369,46956,0,-1,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22101
0,0,0,0,0,0,26370,50834,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22101
0,0,0,0,0,0,26371,525,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22101
0,0,0,0,0,0,26372,46956,3011,-1,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22102
0,0,0,0,0,0,26373,50834,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22102
0,0,0,0,0,0,26374,365,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22102
0,0,0,0,0,0,26375,46956,3013,-1,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22103
0,0,0,0,0,0,26376,50834,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22103
0,0,0,0,0,0,26377,528,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22103
0,0,0,0,0,0,26378,46956,3013,-1,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22104
0,0,0,0,0,0,26379,50834,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22104
0,0,0,0,0,0,26380,4564,0,-1,34,0,0,0,300,750,0,13,0,0,0,0,0,0,0,0,22104
0,0,0,0,0,0,26381,51181,0,-1,34,0,0,0,300,750,0,4708,0,0,0,0,0,0,0,0,22099
0,0,0,0,0,0,26463,227,0,-1,19,0,0,0,300,750,4,4525,0,0,0,0,0,0,0,0,22165
0,0,0,0,0,0,26517,4233,0,-1,34,0,0,0,300,750,262148,4659,0,0,0,0,0,0,0,0,22206
0,0,0,0,0,0,26520,51375,346097,19,19,0,0,1000,300,750,262148,0,0,0,0,0,0,0,0,0,22209
0,0,0,0,0,0,26547,51442,3012,21,34,0,0,100,300,750,4,0,0,0,0,0,0,0,0,0,22232
0,0,0,0,0,0,26616,42555,345931,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,22287
0,0,0,0,0,0,26704,503,346453,-1,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22360
0,0,0,0,0,0,26711,51796,0,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,22367
0,0,0,0,0,0,26714,259,0,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,22370
0,0,0,0,0,0,26716,157,0,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,22372
0,0,0,0,0,0,26780,51906,346568,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,22420
0,0,0,0,0,0,26805,233,0,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,22442
0,0,0,0,0,0,26807,51796,0,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,22444
0,0,0,0,0,0,26808,157,0,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,22445
0,0,0,0,0,0,26915,57624,351350,21,34,0,0,0,300,750,262148,4595,0,0,0,0,0,0,0,0,22528
0,0,0,0,0,0,26988,52357,357580,-1,34,0,0,0,300,750,262148,38,0,0,0,0,0,0,0,0,22591
0,0,0,0,0,0,26990,52361,357580,-1,34,0,0,0,300,750,262148,38,0,0,0,0,0,0,0,0,22593
0,0,0,0,0,0,27035,46870,348980,34,34,0,0,0,0,0,0,4709,0,0,0,0,0,0,0,0,22630
0,0,0,0,0,0,27037,675,3134,34,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22632
0,0,0,0,0,0,27040,52433,3134,34,34,0,0,0,0,0,0,4908,0,0,0,0,0,0,0,0,22635
0,0,0,0,0,0,27050,52464,3134,19,19,0,0,0,0,0,16385,4709,0,0,0,0,0,0,0,0,22644
0,0,0,0,0,0,27084,52495,0,-1,34,0,0,0,300,750,262148,4737,0,0,0,0,0,0,0,0,22673
0,0,0,0,0,0,27261,52749,0,21,19,0,0,0,300,750,262148,4659,0,0,0,0,0,0,0,0,22819
0,0,0,0,0,0,27275,52751,0,-1,34,0,0,0,300,750,4,38,0,0,0,0,0,0,0,0,8555
0,0,1.5,0,0,0,27330,0,354015,34,34,0,0,0,300,750,262148,38,0,0,0,0,0,0,0,0,22877
0,0,0,0,0,0,27353,52900,0,-1,34,0,0,0,300,750,262148,4881,0,0,0,0,0,0,0,0,22894
0,0,0,0,0,0,27365,52912,0,-1,34,0,0,0,300,750,262148,38,0,0,0,0,0,0,0,0,22903
0,0,0,0,0,0,27389,5665,3011,-1,21,0,0,0,0,0,2162692,2204,0,0,0,0,0,0,0,0,22924
0,0,0,0,0,0,27484,53177,354683,-1,34,0,0,0,300,750,262148,4519,0,0,0,0,0,0,0,0,23005
0,0,0,0,0,0,27722,52195,354846,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,23181
0,0,0,0,0,0,27726,45592,354786,-1,34,0,0,0,300,750,262148,38,0,0,0,0,0,0,0,0,23184
0,0,0,0,0,0,27732,53630,353960,-1,34,0,0,0,300,750,0,4881,0,0,0,0,0,0,0,0,23190
0,0,0,0,0,0,27733,53634,0,-1,34,0,0,0,300,750,262144,4881,0,0,0,0,0,0,0,0,23190
0,0,0,0,0,0,27852,4564,3012,-1,20,0,0,0,300,750,65554,0,0,0,0,0,0,0,0,0,23281
0,0,0,0,0,0,27901,53977,0,22,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,23322
0,0,0,0,0,0,27947,54051,0,22,34,0,0,0,300,750,278532,4595,0,0,0,0,0,0,0,0,23355
0,0,0,0,0,0,27957,2972,0,22,34,0,0,0,300,750,278532,4708,0,0,0,0,0,0,0,0,23361
0,0,0,0,0,0,27967,54068,0,22,34,0,0,0,300,750,278532,0,0,0,0,0,0,0,0,0,23366
0,0,0,0,0,0,28075,54181,12976,21,34,0,0,100,300,750,4,4659,0,0,0,0,0,0,0,0,23463
0,0,0,0,0,0,28076,54184,290847,-1,34,0,0,0,300,750,262144,4508,0,0,0,0,0,0,0,0,23464
0,0,0,0,0,0,28077,322,290861,-1,34,0,0,0,300,750,262144,0,0,0,0,0,0,0,0,0,23465
0,0,0,0,0,0,28078,54186,3013,-1,34,0,0,0,300,750,262144,0,0,0,0,0,0,0,0,0,23466
0,0,0,0,0,0,28080,52889,3015,21,34,0,0,0,300,750,262148,4709,0,0,0,0,0,0,0,0,23468
0,0,0,0,0,0,28087,54201,353995,21,34,0,0,100,300,750,0,4659,0,0,0,0,0,0,0,0,23475
0,0,0,0,0,0,28144,54332,348629,22,34,0,0,0,300,750,2359316,0,0,0,0,0,0,0,0,0,23529
0,0,0,0,0,0,28148,54333,0,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,23533
0,0,0,0,0,0,28152,854,348773,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,23537
0,0,0.5,0,0,0,28155,2972,348824,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,23540
0,0,0,0,0,0,28165,57420,348821,-1,34,0,0,0,300,750,393220,13,0,0,0,0,0,0,0,0,23548
0,0,0.5,0,0,0,28168,2972,349001,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,23550
0,0,0,0,0,0,28176,54357,348905,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,23556
0,0,0,0,0,0,28179,54364,348946,-1,22,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,23559
0,0,0,0,0,0,28189,50107,0,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,23568
0,0,0,0,0,0,28190,54393,0,-1,21,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,23569
0,0,0,0,0,0,28193,54404,0,21,19,0,0,0,300,750,262148,341,0,0,0,0,0,0,0,0,23572
0,0,0,0,0,0,28210,39700,198159,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,23586
0,0,0,0,0,0,28272,1862,0,-1,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,23634
0,0,0,0,0,0,28445,56727,371177,-1,34,0,0,0,300,750,262144,4708,0,0,0,0,0,0,0,0,23779
0,0,0,0,0,0,28469,54879,353766,1,34,0,0,0,300,750,0,5063,0,0,0,0,0,0,0,0,23798
0,0,0,0,0,0,28472,54887,353766,-1,34,0,0,0,300,750,0,2204,0,0,0,0,0,0,0,0,23801
0,0,0,0,0,0,28485,55522,3013,-1,19,0,0,0,300,750,2,13,0,0,0,0,0,0,0,0,23813
0,0,0,0,0,0,28503,46909,196845,-1,34,0,0,0,300,750,4,0,0,0,0,0,0,0,0,0,23822
0,0,0,0,0,0,28504,54917,0,-1,34,0,0,0,300,750,262148,5065,0,0,0,0,0,0,0,0,23823
0,0,0,0,0,0,28515,45657,0,22,19,0,0,0,300,750,0,4708,0,0,0,0,0,0,0,0,23834
0,0,0,0,0,0,28516,53977,0,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,23835
0,0,0,0,0,0,28595,45439,349002,-1,34,0,0,0,300,750,393220,0,0,0,0,0,0,0,0,0,23901
0,0,0,0,0,0,28596,259,3013,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23902
0,0,0,0,0,0,28600,55560,3011,-1,19,0,0,0,0,0,0,5084,0,0,0,0,0,0,0,0,23906
0,0,0,0,0,0,28630,55375,353291,-1,34,0,0,0,0,0,0,5069,36692,0,0,0,0,0,0,0,23930
0,0,0,0,0,0,28632,52827,362269,-1,19,0,0,0,0,0,0,4708,0,0,0,0,0,0,0,0,23932
0,0,0,0,0,0,28659,618,360318,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,23957
0,0,0,0,0,0,28661,55238,360575,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,23958
0,0,0,0,0,0,28662,3006,345962,-1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23959
0,0,0,0,0,0,28664,55256,361462,22,34,0,0,0,300,750,262144,0,0,0,0,0,0,0,0,0,23960
0,0,0,0,0,0,28665,55262,0,22,34,0,0,0,300,750,262144,0,0,0,0,0,0,0,0,0,23960
0,0,0,0,0,0,28678,55325,274580,22,34,0,0,100,300,750,0,0,0,0,0,0,0,0,0,0,23972
0,0,0,0,0,0,28691,55339,0,-1,34,0,0,0,300,750,262144,0,0,0,0,0,0,0,0,0,23983
0,0,0,0,0,0,28708,55371,0,-1,19,3979,0,0,300,750,262164,0,36818,0,0,0,0,0,0,0,23997
0,0,0,0,0,0,28714,45092,359708,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,24003
0,0,0,0,0,0,28717,55383,359708,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,24005
0,0,0,0,0,0,28720,55386,276886,56,19,0,0,0,300,750,5,0,0,0,0,0,0,0,0,0,24007
0,0,0,0,0,0,28721,55388,0,56,19,0,0,0,300,750,262149,0,0,0,0,0,0,0,0,0,24007
0,0,0,0,0,0,28737,854,0,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,24021
0,0,0,0,0,0,28738,54357,359720,22,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,24022
0,0,0,0,0,0,28742,1843,3318,22,34,0,0,0,0,0,6,5080,0,0,0,0,0,0,0,0,24025
0,0,0,0,0,0,28758,55488,1065,-1,34,0,0,0,0,0,0,5082,0,0,0,0,0,0,0,0,24041
0,0,0,0,0,0,28760,55492,3011,1,34,0,0,15000,0,0,0,4900,0,0,0,0,0,0,0,0,24043
0,0,0,0,0,0,28761,55493,0,1,34,0,0,15000,0,0,0,4900,0,0,0,0,0,0,0,0,24043
0,0,0,0,0,0,28764,55499,315952,1,34,0,0,0,300,750,8196,5063,0,0,0,0,0,0,0,0,24046
0,0,0,0,0,0,28779,55562,3011,-1,19,0,0,0,0,0,0,5084,0,0,0,0,0,0,0,0,23906
0,0,0,0,0,0,28781,52418,355451,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,24057
0,0,0,0,0,0,28790,39551,0,-1,34,0,3867,0,300,750,4,0,0,0,0,0,0,0,0,0,24065
0,0,0,0,0,0,28823,55606,353622,-1,19,0,0,0,300,750,262144,4736,0,0,0,0,0,0,0,0,24078
0,0,0,0,0,0,28848,56756,6518,19,19,0,0,0,300,750,262144,13,0,0,0,0,0,0,0,0,24097
0,0,0,0,0,0,28900,54201,0,-1,34,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24134
0,0,0,0,0,0,28903,55697,0,-1,34,0,0,0,0,0,4,38,0,0,0,0,0,0,0,0,24137
0,0,0,0,0,0,28905,55703,0,34,34,0,0,0,300,750,262148,5091,0,0,0,0,0,0,0,0,24139
0,0,10,0,0,0,28906,55704,0,-1,34,3881,0,0,300,750,786448,0,28888,0,0,0,0,0,0,0,24140
0,0,0,0,0,0,28918,55724,0,22,34,0,0,0,300,750,262149,0,0,0,0,0,0,0,0,0,24150
0,0,0,0,0,0,28919,55750,0,19,19,0,0,0,300,750,262149,0,28699,0,0,0,0,0,0,0,24151
0,0,0,0,0,0,28935,55774,361550,-1,19,0,0,0,300,750,262144,4737,0,0,0,0,0,0,0,0,24159
0,0,0,0,0,0,28978,54121,6518,22,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,24195
0,0,0,0,0,0,28979,54646,0,22,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,24195
0,0,0,0,0,0,28984,55492,0,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,24199
0,0,0,0,0,0,28993,55861,0,-1,34,0,0,0,300,750,262148,5091,0,0,0,0,0,0,0,0,24208
0,0,0,0,0,0,29024,55868,0,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24219
0,0,0,0,0,0,29025,55868,0,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24219
0,0,0,0,0,0,29044,39551,0,-1,34,0,0,0,300,750,262148,4897,0,0,0,0,0,0,0,0,24232
0,0,0,0,0,0,29085,46909,353466,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,24266
0,0,0,0,0,0,29086,363,353478,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,24267
0,0,0,0,0,0,29118,56044,354703,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,24294
0,0,0,0,0,0,29134,56148,0,-1,34,0,0,0,300,750,262148,38,0,0,0,0,0,0,0,0,6099
0,0,0,0,0,0,29202,56240,0,22,34,0,0,0,300,750,262144,0,0,0,0,0,0,0,0,0,24370
0,0,0,0,0,0,29203,56241,0,21,34,0,0,0,300,750,262144,0,0,0,0,0,0,0,0,0,24370
0,0,0,0,0,0,29207,46909,0,34,34,0,0,0,300,750,262144,0,0,0,0,0,0,0,0,0,24373
0,0,0.5,0,0,-0.65,29251,2972,367697,-1,34,0,0,0,300,750,278532,13,0,0,0,0,0,0,0,0,24414
0,0,0,0,0,0,29327,55472,0,-1,34,0,0,0,300,750,262148,4708,0,0,0,0,0,0,0,0,24466
0,0,0,0,0,0,29332,56367,0,-1,34,0,0,0,300,750,393220,13,0,0,0,0,0,0,0,0,24471
0,0,0,0,0,0,29362,56484,0,22,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,24500
0,0,-0.1,0,0,-0.5,29370,56544,0,22,19,0,0,0,1000,100,262149,0,37761,0,0,0,0,0,0,0,24507
0,0,0,0,0,0,29374,56500,0,-1,34,0,0,0,300,750,262148,4737,0,0,0,0,0,0,0,0,24511
0,0,0,0,0,0,29385,0,3318,-1,34,0,0,0,0,0,851970,4881,0,0,0,0,0,0,0,0,24518
0,0,0,0,0,0,29387,56514,0,-1,34,0,0,0,300,750,851970,5135,0,0,0,0,0,0,0,0,24518
0,0,0,0,0,0,29405,56438,0,-1,34,0,0,0,300,750,4,5162,0,0,0,0,0,0,0,0,24525
0,0,0,0,0,0,29436,0,4222,-1,34,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,24553
0,0,0,0,0,0,29439,56438,0,34,34,0,0,0,300,750,4,5139,0,0,0,0,0,0,0,0,24554
0,0,0,0,0,-1,29511,56661,369966,-1,19,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,24614
0,0,0,0,0,0,29514,157,3087,-1,34,0,0,0,0,0,262144,4704,0,0,0,0,0,0,0,0,24616
0,0,0,0,0,0,29615,56937,3013,-1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24699
0,0,0,0,0,0,29617,56544,0,22,19,0,0,0,1000,100,262148,13,37761,0,0,0,0,0,0,0,24701
0,0,0,0,0,0,29640,56999,7140,-1,34,0,0,0,300,750,262148,38,0,0,0,0,0,0,0,0,2193
0,0,0,0,0,0,29651,57038,0,-1,34,0,0,0,300,750,278532,0,0,0,0,0,0,0,0,0,24729
0,0,0,0,0,0,29652,55724,43992,1,34,0,0,0,300,750,2359300,0,0,0,0,0,0,0,0,0,24730
0,0,0,0,0,0,29714,57190,3011,38,34,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,24779
0,0,0,0,0,0,29716,57195,0,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,24781
