ID,DifficultyID,ConeDegrees,MaxTargets,MaxTargetLevel,TargetCreatureType,Targets,Width,SpellID
221796,0,0,0,0,0,16384,0,278578
221797,0,0,0,0,0,64,0,278662
221798,0,60,0,0,0,0,0,278670
221801,0,0,1,0,0,0,0,278579
221802,0,0,1,0,0,0,0,278660
221803,0,0,0,0,0,64,0,278703
221805,0,0,0,0,0,64,0,278705
221806,0,60,0,0,0,0,0,278711
221807,0,0,0,0,0,0,3,278720
221808,0,0,0,0,0,16384,0,278723
221809,0,0,0,0,0,64,0,277410
221812,0,0,0,0,0,64,0,278746
221815,0,0,1,0,0,0,0,278772
221817,0,0,0,0,0,64,0,278783
221818,0,0,0,0,0,64,0,278786
221819,0,0,0,0,0,64,0,278794
221821,0,0,0,0,0,64,0,278802
221822,0,0,0,0,0,64,0,278805
221824,0,0,0,0,0,64,0,278850
221825,0,0,0,0,0,64,0,278848
221826,0,0,0,0,0,64,0,278849
221827,0,0,0,0,0,64,0,278861
221828,0,0,1,0,0,0,0,278884
221829,0,0,0,0,0,64,0,278886
221830,0,0,4,0,0,0,0,278887
221831,0,0,0,0,0,64,0,278890
221832,0,0,0,0,0,64,0,278894
221833,0,0,1,0,0,0,0,278901
221837,0,0,0,0,0,64,0,278933
221839,0,60,0,0,0,0,0,278947
221840,0,0,1,0,0,0,0,278957
221841,0,0,0,0,0,0,4,278967
221843,0,0,0,0,0,64,0,278976
221846,0,0,0,0,0,64,0,278993
221848,0,0,1,0,0,0,0,279010
221849,0,0,0,0,0,64,0,279014
221850,0,0,0,0,0,64,0,279015
221851,0,0,3,0,0,0,0,279016
221854,0,0,0,0,0,64,0,278992
221855,0,0,1,0,0,0,0,279056
221856,0,0,0,0,0,64,0,278994
221857,0,0,0,0,0,64,0,279055
221858,0,0,0,0,0,64,0,279063
221859,0,0,0,0,0,64,0,279064
221860,0,0,0,0,0,64,0,279068
221861,0,0,0,0,0,64,0,279076
221862,0,0,0,0,0,64,0,279077
221863,0,0,0,0,0,64,0,279083
221864,0,0,1,0,0,0,0,279094
221865,0,0,5,0,0,0,0,279097
221866,0,0,0,0,0,64,0,279100
221867,0,0,0,0,0,64,0,279120
221868,0,60,0,0,0,0,0,279136
221869,0,0,0,0,0,64,0,279147
221871,0,0,0,0,0,0,2,279173
221872,0,0,0,0,0,64,0,279175
221873,0,0,0,0,0,16,0,279182
221874,0,0,0,0,0,16,0,279183
221875,0,0,0,0,0,16,0,279184
221876,0,0,0,0,0,64,0,279186
221878,0,0,0,0,0,0,3,279249
221881,0,0,0,0,0,64,0,279363
221882,0,0,0,0,0,64,0,279367
221883,0,0,0,0,0,64,0,279437
221884,0,0,1,0,0,0,0,279438
221885,0,45,0,0,0,0,0,279439
221886,0,0,4,0,0,0,0,279450
221887,0,60,0,0,0,0,0,279451
221888,0,0,1,0,0,0,0,279460
221889,0,0,0,0,0,0,5,279465
221890,0,0,0,0,0,64,0,279478
221891,0,60,0,0,0,0,0,279479
221893,0,0,0,0,0,64,0,278387
221894,0,0,0,0,0,64,0,279484
221895,0,0,1,0,0,0,0,278349
221897,0,0,0,0,0,64,0,279505
221899,0,0,1,0,0,0,0,279512
221900,0,60,1,0,0,0,0,279516
221902,0,0,0,0,0,64,0,279531
221903,0,40,0,0,0,0,0,279538
221904,0,0,0,0,0,64,0,279539
221905,0,0,0,0,0,64,0,279542
221906,0,0,0,0,0,64,0,279543
221907,0,0,4,0,0,64,0,279546
221909,0,0,0,0,0,64,0,279556
221910,0,53,0,0,0,0,0,279565
221911,0,0,8,0,0,64,0,278350
221913,0,0,3,0,0,0,0,279592
221914,0,0,0,0,0,64,0,279616
221916,0,0,0,0,0,16384,0,279640
221918,0,0,1,0,0,0,0,279660
221920,0,0,0,0,0,64,0,279668
221922,0,0,0,0,0,0,3,279696
221923,0,0,0,0,0,0,3,279697
221924,0,0,0,0,0,64,0,279704
221926,0,0,0,0,0,64,0,279717
221927,0,0,0,0,0,64,0,279732
221930,0,0,0,0,0,64,0,279745
221931,0,0,0,0,0,64,0,279746
221932,0,0,0,0,0,64,0,277938
221933,0,0,0,0,0,64,0,279762
221934,0,0,0,0,0,64,0,279763
221943,0,0,1,0,0,0,0,260953
221944,0,0,0,0,0,64,0,279781
221947,0,0,0,0,0,64,0,279785
221949,0,0,1,0,0,0,0,279804
221955,0,0,0,0,0,64,0,205205
221956,0,0,1,0,0,0,0,279825
221957,0,0,0,0,0,64,0,279824
221958,0,0,0,0,0,64,0,279847
221959,0,0,0,0,0,64,0,279848
221960,0,0,0,0,0,64,0,279856
221961,0,0,0,0,0,64,0,279872
221962,0,0,0,0,0,64,0,279873
221964,0,0,1,0,0,0,0,260266
221965,0,0,0,0,0,64,0,279896
221966,0,60,0,0,0,0,0,279401
221967,0,0,0,0,0,16384,0,279904
221968,0,0,0,0,0,64,0,196278
221969,0,0,0,0,0,16384,0,279940
221970,0,60,0,0,0,0,0,279950
221971,0,0,0,0,0,64,0,279959
221972,0,0,0,0,0,16,0,279969
221973,0,0,0,0,0,16,0,279970
221974,0,0,0,0,0,16,0,279971
221976,0,0,0,0,0,16384,0,280003
221977,0,0,0,50,0,0,0,280007
221978,0,0,1,0,0,0,0,280031
221979,0,0,0,0,0,64,0,280033
221980,0,0,0,0,0,64,0,280034
221981,0,0,0,0,0,64,0,280035
221982,0,0,0,0,0,64,0,280036
221983,0,45,0,0,0,0,0,280049
221984,0,0,0,0,0,0,5,280056
221985,0,60,1,0,0,0,0,280058
221986,0,60,1,0,0,0,0,280059
221987,0,0,0,0,0,64,0,280061
221988,0,0,0,0,0,64,0,280062
221989,0,60,1,0,0,0,0,280064
221990,0,60,1,0,0,0,0,280065
221991,0,60,1,0,0,0,0,280070
221992,0,60,1,0,0,0,0,280071
221993,0,60,1,0,0,0,0,280073
221994,0,60,1,0,0,0,0,280074
221997,0,0,0,0,0,64,0,269365
222000,0,60,1,0,0,0,0,280091
222006,0,0,9,0,0,64,0,280110
222007,0,0,0,0,0,64,0,280111
222008,0,90,9,0,0,0,0,280112
222009,0,0,0,0,0,16384,0,280126
222012,0,0,0,0,0,0,3,280142
222016,0,0,1,0,0,0,0,280166
222017,0,0,0,0,16384,0,0,280164
222021,0,0,0,0,0,64,0,280180
222022,0,0,1,0,0,0,0,273517
222024,0,0,0,0,0,64,0,280213
222025,0,0,0,0,0,16,0,280220
222027,0,0,0,0,0,64,0,280225
222029,0,0,0,0,0,64,0,280237
222031,0,0,0,0,0,0,5,280248
222034,0,0,0,0,0,64,0,280263
222035,0,0,0,0,0,64,0,280264
222036,0,0,3,0,0,0,0,280265
222039,0,0,1,0,0,0,0,280293
222040,0,35,0,0,0,0,0,280295
222041,0,60,0,0,0,0,0,280306
222042,0,0,0,0,0,64,0,277004
222043,0,60,0,0,0,0,0,280320
222044,0,0,0,0,0,64,0,190169
222045,0,0,0,0,0,64,0,280327
222046,0,0,0,0,0,64,0,280328
222047,0,0,0,0,0,64,0,280329
222048,0,0,0,0,0,0,3,280330
222049,0,0,0,0,0,64,0,280356
222050,0,0,0,0,0,64,0,276038
222051,0,60,1,0,0,0,0,280361
222052,0,0,0,0,0,64,0,280363
222055,0,0,2,0,0,0,0,280413
222056,0,0,0,0,0,64,0,280418
222058,0,120,0,0,0,0,0,280422
222061,0,0,0,0,0,64,0,280426
222062,0,0,0,0,0,64,0,280437
222063,0,0,0,0,0,64,0,280443
222064,0,0,0,0,0,64,0,280444
222065,0,0,0,0,0,64,0,280445
222066,0,0,0,0,0,64,0,280446
222067,0,0,1,0,0,0,0,280453
222068,0,0,1,0,0,0,0,280454
222069,0,0,1,0,0,0,0,280455
222070,0,60,0,0,0,0,0,280462
222073,0,0,1,0,0,0,0,280478
222074,0,0,1,0,0,0,0,280481
222075,0,0,1,0,0,0,0,280482
222076,0,0,0,0,0,64,0,280477
222077,0,0,0,0,0,64,0,280484
222078,0,0,0,0,0,64,0,280486
222079,0,0,2,0,0,0,0,280483
222080,0,0,0,0,0,0,8,280488
222081,0,0,1,0,0,0,0,280489
222082,0,0,0,0,0,64,0,280492
222083,0,0,0,0,0,64,0,280526
222084,0,0,0,0,0,64,0,269456
222085,0,60,0,0,0,0,0,280570
222087,0,0,1,0,0,0,0,280585
222088,0,0,0,0,0,64,0,280584
222089,0,0,0,0,0,64,0,280029
222091,0,0,0,0,0,64,0,280610
222092,0,0,0,0,0,64,0,280611
222093,0,0,0,0,0,64,0,280612
222094,0,0,0,0,0,64,0,280613
222095,0,60,5,0,0,0,0,280620
222096,0,60,5,0,0,0,0,280621
222097,0,60,5,0,0,0,0,280622
222098,0,0,0,0,0,16384,0,280646
222100,0,0,0,0,0,64,0,280676
222101,0,0,0,0,0,64,0,280677
222102,0,0,0,0,0,64,10,280679
222103,0,0,1,0,0,0,0,280690
222104,0,0,1,0,0,0,0,280691
222105,0,0,1,0,0,0,0,280692
222106,0,0,1,0,0,0,0,280693
222107,0,0,1,0,0,0,0,280694
222108,0,0,1,0,0,0,0,280695
222114,0,0,0,0,0,64,0,280756
222118,0,0,0,0,0,64,0,280802
222119,0,0,0,0,0,64,0,280803
222120,0,0,0,0,0,64,0,280793
222121,0,0,0,0,0,64,0,280801
222122,0,0,0,0,0,64,0,280771
222123,0,0,0,0,0,64,0,280807
222124,0,0,1,0,0,0,0,260002
222129,0,0,0,0,0,64,0,280838
222130,0,0,0,0,0,64,0,280839
222132,0,0,0,0,0,16384,0,280859
222139,0,0,0,0,1,0,0,263762
222140,0,0,0,0,1,0,0,264402
222142,0,0,0,0,0,64,0,276922
222143,0,0,0,0,0,64,0,280933
222144,0,0,0,0,0,64,0,280934
222146,0,60,0,0,0,0,0,280941
222147,0,0,0,0,0,64,0,280663
222150,0,0,0,0,0,64,0,280984
222151,0,0,15,0,0,0,0,280985
222153,0,0,0,0,0,64,0,280994
222155,0,0,0,0,0,64,0,280666
222156,0,0,0,0,0,64,0,280668
222160,0,0,1,0,0,0,0,281035
222161,0,0,0,0,0,64,0,281037
222171,0,0,1,0,0,0,0,281082
222184,0,0,0,0,0,64,0,273549
222185,0,0,0,0,0,64,0,281105
222187,0,0,1,0,0,0,0,277774
222189,0,0,0,0,0,32,0,262783
222193,0,0,0,0,0,64,0,281133
222205,0,0,0,0,0,32,0,263348
222207,0,60,0,0,0,0,0,270364
222210,0,0,1,0,0,0,0,281190
222211,0,0,0,0,0,64,0,281205
222213,0,0,1,0,0,0,0,275905
222217,0,0,1,0,0,0,0,265783
222219,0,0,1,0,0,64,0,271207
222220,0,0,0,0,0,64,0,279107
222221,0,0,0,0,0,16,0,281260
222222,0,0,0,0,0,64,0,279108
222223,0,0,0,0,0,64,0,281286
222224,0,0,0,0,0,64,0,281318
222225,0,0,0,0,0,64,0,281342
222226,0,0,0,0,0,64,0,281353
222228,0,0,0,0,0,0,30,281393
222229,0,0,0,0,0,64,0,280508
222230,0,0,0,0,0,64,0,280509
222235,0,0,0,0,0,16,0,281423
222236,0,0,0,0,0,64,0,281428
222237,0,0,0,0,0,64,0,268593
222239,0,65,0,0,0,0,0,281442
222240,0,0,0,0,0,64,0,281459
222243,0,0,0,0,0,64,0,281483
222244,0,0,0,0,0,64,0,277668
222245,0,0,0,0,0,64,0,277662
222247,0,0,1,0,0,0,0,281502
222248,0,0,1,0,0,0,0,281508
222249,0,0,0,0,0,64,0,281510
222250,0,0,1,0,0,0,1,281534
222251,0,0,0,0,0,64,0,281535
222252,0,0,0,0,0,64,0,281536
222253,0,0,0,0,4,0,0,281541
222256,0,60,0,0,0,0,0,261158
222258,0,0,0,0,0,64,0,263424
222260,0,0,0,0,0,64,0,266168
222261,0,0,0,0,0,64,0,266126
222262,0,0,0,0,0,64,0,266196
222263,0,0,0,0,0,64,0,262981
222264,0,0,0,0,0,64,0,262974
222265,0,0,0,0,0,64,0,262956
222266,0,0,0,0,0,64,0,262170
222267,0,0,0,0,0,64,0,262935
222268,0,0,0,0,0,64,0,279409
222269,0,45,0,0,0,0,0,281579
222270,0,0,0,0,0,16384,0,281581
222273,0,0,0,0,8320,0,0,279092
222280,0,0,0,0,0,64,0,281621
222284,0,0,0,0,0,64,0,281630
222294,0,0,0,0,0,16384,0,276746
222295,0,0,0,0,0,16,0,281648
222296,0,0,0,0,0,64,0,272807
222300,0,0,0,0,0,64,0,281288
222305,0,0,0,0,0,16,0,281708
222306,0,0,0,0,0,16,0,281727
222307,0,0,0,0,0,16,0,281728
222308,0,0,0,0,0,16,0,281729
222309,0,0,0,0,0,16,0,281730
222310,0,0,0,0,0,16,0,281731
222311,0,0,0,0,0,16,0,281732
222312,0,0,0,0,0,16,0,281733
222313,0,0,0,0,0,16,0,281734
222314,0,0,0,0,0,16,0,281737
222315,0,0,0,0,0,16,0,281740
222316,0,0,0,0,0,16,0,281741
222317,0,0,0,0,0,16,0,281742
222318,0,0,0,0,0,16,0,281743
222319,0,0,0,0,0,16,0,281745
222320,0,0,0,0,0,16,0,281746
222321,0,0,0,0,0,16,0,281747
222322,0,0,0,0,0,16,0,281748
222323,0,0,0,0,0,16,0,281749
222324,0,0,0,0,0,16,0,281750
222325,0,0,0,0,0,16,0,281751
222326,0,0,0,0,0,16,0,281752
222327,0,0,0,0,0,16,0,281753
222328,0,0,0,0,0,16,0,281754
222329,0,0,0,0,0,16,0,281755
222330,0,0,0,0,0,16,0,281756
222331,0,0,0,0,0,16,0,281757
222332,0,0,0,0,0,16,0,281758
222333,0,0,0,0,0,16,0,281759
222334,0,0,0,0,0,16,0,281760
222335,0,0,0,0,0,16,0,281761
222336,0,0,0,0,0,16,0,281762
222337,0,0,0,0,0,16,0,281763
222338,0,0,0,0,0,16,0,281764
222339,0,0,0,0,0,16,0,281765
222340,0,0,0,0,0,16,0,281766
222341,0,0,0,0,0,16,0,281767
222342,0,0,0,0,0,16,0,281768
222343,0,0,0,0,0,16,0,281769
222344,0,0,0,0,0,16,0,281770
222345,0,0,0,0,0,16,0,281771
222346,0,0,0,0,0,16,0,281772
222347,0,0,0,0,0,16,0,281773
222348,0,0,0,0,0,16,0,281774
222349,0,0,0,0,0,16,0,281775
222350,0,0,0,0,0,16,0,281776
222351,0,0,0,0,0,16,0,281777
222352,0,0,0,0,0,16,0,281778
222353,0,0,0,0,0,16,0,281779
222354,0,0,0,0,0,64,0,281785
222355,0,0,0,0,0,64,0,281787
222356,0,0,0,0,0,64,0,281788
222363,0,0,0,0,0,64,0,273818
222364,0,0,1,0,0,0,0,281844
222369,0,0,0,0,0,64,0,281859
222370,0,0,0,0,0,64,0,281860
222371,0,0,0,0,0,64,0,281861
222372,0,0,0,0,0,64,0,281862
222373,0,0,0,0,0,64,0,281863
222374,0,0,1,0,0,64,0,281871
222376,0,0,30,0,128,0,0,281875
222377,0,0,30,0,0,0,0,279366
222387,0,60,0,0,0,0,0,281913
222390,0,0,0,0,0,64,0,281922
222391,0,0,0,0,0,64,0,281923
222395,0,0,0,0,0,64,0,281944
222396,0,0,0,0,0,64,0,259619
222398,0,60,0,0,0,0,0,281950
222404,0,0,0,0,0,64,0,281967
222405,0,0,0,0,0,64,0,281972
222409,0,0,0,0,0,32,0,281919
222410,0,0,0,0,0,64,0,282013
222411,0,0,0,0,0,64,0,282014
222413,0,0,0,0,0,64,0,282017
222415,0,0,0,0,0,64,0,282023
222426,0,0,0,0,0,64,0,282091
222429,0,0,1,0,0,0,0,282092
222430,0,0,0,0,0,64,0,282097
222432,0,60,0,0,0,0,0,282071
222433,0,60,0,0,0,0,0,282104
222434,0,60,0,0,0,0,0,282069
222438,0,0,0,0,0,64,0,282108
222439,0,0,0,0,0,64,0,282112
222441,0,0,0,0,0,64,0,282127
222443,0,0,0,0,0,64,0,282140
222454,0,60,0,0,0,0,0,282167
222456,0,0,0,0,0,64,0,282180
222457,0,0,0,0,0,64,0,282181
222464,0,0,0,0,0,16384,0,282184
222465,0,0,1,0,0,0,0,282212
222467,0,60,0,0,0,0,0,282241
222469,0,0,0,0,0,64,0,249057
222470,0,0,0,0,0,64,0,282245
222475,0,60,0,0,0,0,0,282294
222476,0,60,0,0,0,0,0,282299
222477,0,0,1,0,0,0,0,282236
222479,0,0,0,0,0,64,0,282360
222481,0,0,1,0,0,0,0,282363
222482,0,0,0,0,0,64,0,282364
222484,0,0,0,0,0,32,0,264369
222485,0,0,1,0,0,0,0,282377
222486,0,0,1,0,0,0,0,282378
222487,0,0,4,0,0,0,0,282155
222489,0,0,0,0,0,64,0,282398
222490,0,0,0,0,0,64,0,282403
222491,0,60,0,0,0,0,0,282404
222492,0,0,0,0,0,64,0,282405
222493,0,0,2,0,0,0,0,282407
222494,0,0,1,0,0,0,0,282409
222495,0,0,0,0,0,64,0,282413
222496,0,0,0,0,0,64,0,282416
222497,0,0,1,0,0,0,0,282417
222498,0,0,0,0,0,64,0,282418
222499,0,0,0,0,0,64,0,282419
222500,0,0,5,0,0,0,0,282424
222501,0,0,0,0,0,64,0,282425
222504,0,0,0,0,0,64,0,282431
222506,0,0,0,0,0,64,0,282440
222512,0,0,1,0,0,0,0,282468
222513,0,0,0,0,0,32,0,282477
222515,0,60,0,0,0,0,0,282484
222518,0,0,0,0,0,64,0,282488
222519,0,0,0,0,0,64,0,282489
222520,0,0,0,0,0,64,0,282491
222521,0,30,0,0,0,0,0,282493
222522,0,60,0,0,0,0,0,282495
222524,0,0,3,0,0,0,0,282510
222525,0,0,1,0,0,0,0,282523
222528,0,0,0,0,0,64,0,282544
222529,0,0,0,0,0,64,0,282545
222530,0,0,0,0,0,64,0,282553
222533,0,0,0,0,0,64,0,282554
222534,0,60,0,0,0,0,0,282516
222535,0,30,0,0,0,64,0,282589
222537,0,0,0,0,0,64,0,282612
222538,0,0,1,0,0,0,0,282613
222540,0,0,0,0,0,16384,0,282616
222543,0,0,3,0,0,0,0,282617
222544,0,0,0,0,0,64,0,282627
222545,0,0,0,0,0,64,0,282628
222548,0,0,1,0,0,64,0,282635
222549,0,0,0,0,0,64,0,282636
222553,0,0,0,0,0,64,0,281937
222554,0,0,0,0,0,64,0,117631
222555,0,0,0,0,0,64,0,282679
222558,0,0,0,0,0,64,0,282706
222559,0,0,0,0,0,64,0,282730
222567,0,0,1,0,0,0,0,282776
222568,0,0,0,0,0,16384,0,282784
222569,0,60,0,0,0,0,0,255741
222570,0,0,1,0,0,0,0,273496
222571,0,0,0,0,0,64,0,282814
222572,0,0,0,0,0,64,0,282816
222574,0,0,0,0,0,64,0,282825
222581,0,0,0,0,0,64,0,282854
222584,0,0,0,0,0,64,0,282883
222585,0,0,0,0,0,64,0,282890
222586,0,0,0,0,0,64,0,282903
222587,0,0,0,0,0,64,0,282904
222591,0,0,0,0,0,64,0,282933
222593,0,0,0,0,0,64,0,282943
222594,0,0,0,0,0,64,0,282956
222595,0,0,0,0,0,64,0,282958
222596,0,0,0,0,0,64,0,282959
222597,0,0,0,0,0,64,0,282960
222598,0,0,0,0,0,64,0,282961
222599,0,0,0,0,0,32,0,283000
222600,0,0,0,0,0,64,0,283002
222602,0,0,1,0,0,0,0,283004
222603,0,0,0,0,0,32,0,283005
222604,0,0,0,0,0,64,0,283008
222605,0,0,0,0,0,64,0,283009
222606,0,0,0,0,0,64,0,283014
222608,0,0,0,0,257,0,0,283044
222609,0,0,0,0,0,64,0,283053
222611,0,50,0,0,0,0,0,283063
222612,0,40,0,0,0,0,0,283064
222614,0,0,0,0,0,64,0,283070
222616,0,80,0,0,0,0,0,283072
222619,0,60,0,0,0,0,0,283091
222620,0,0,1,0,0,0,0,283076
222621,0,30,0,0,0,0,0,283117
222622,0,0,0,0,0,64,0,283125
222623,0,0,0,0,0,16384,0,283128
222624,0,0,0,0,0,64,0,283138
222626,0,0,0,0,0,32,0,283131
222627,0,0,0,0,0,32,0,283132
222630,0,0,0,0,0,64,0,282248
222631,0,0,6,0,0,0,0,274395
222632,0,53,0,0,0,0,0,283165
222633,0,30,0,0,0,0,0,283166
222636,0,0,0,0,0,64,0,283183
222637,0,60,0,0,0,0,0,283190
222638,0,0,0,0,0,64,0,283192
222639,0,0,2,0,0,0,0,283193
222641,0,0,0,0,0,64,0,283208
222642,0,0,0,0,0,64,0,283258
222646,0,0,0,0,0,16384,0,283310
222650,0,0,0,0,0,0,5,283353
222652,0,0,0,0,0,0,2.5,283377
222655,0,0,0,0,0,64,0,283397
222656,0,0,1,0,0,0,0,283404
222659,0,0,255,0,0,0,0,283412
222660,0,0,1,0,0,0,0,283421
222661,0,0,0,0,0,0,10,283422
222664,0,0,0,0,0,16,0,283435
222665,0,0,0,0,0,16,0,283436
222666,0,0,0,0,0,16,0,283437
222667,0,0,0,0,0,16,0,283438
222669,0,0,0,0,0,16,0,283439
222675,0,0,0,0,0,16,0,283446
222676,0,0,0,0,0,16,0,283447
222677,0,0,0,0,0,16,0,283448
222678,0,0,0,0,0,16,0,283449
222679,0,0,0,0,0,16,0,283450
222681,0,0,0,0,0,16,0,283452
222682,0,0,0,0,0,16,0,283453
222683,0,0,0,0,0,16,0,283454
222684,0,0,0,0,0,64,0,283455
222685,0,0,0,0,0,16,0,283456
222686,0,0,0,0,0,16,0,283457
222692,0,0,0,0,0,16,0,283463
222693,0,0,0,0,0,16,0,283464
222694,0,0,0,0,0,16,0,283465
222695,0,0,0,0,0,16,0,283466
222696,0,0,0,0,0,16,0,283467
222697,0,0,0,0,0,16,0,283468
222698,0,0,0,0,0,16,0,283469
222699,0,0,0,0,0,16,0,283470
222700,0,0,0,0,0,16,0,283471
222701,0,0,0,0,0,16,0,283472
222702,0,0,0,0,0,16,0,283473
222703,0,0,0,0,0,16,0,283474
222704,0,0,0,0,0,16,0,283475
222705,0,0,0,0,0,16,0,283477
222706,0,0,0,0,0,16,0,283478
222707,0,0,0,0,0,16,0,283479
222708,0,0,0,0,0,16,0,283480
222709,0,0,0,0,0,16,0,283481
222710,0,0,0,0,0,16,0,283482
222711,0,0,0,0,0,16,0,283483
222712,0,0,0,0,0,16,0,283484
222713,0,0,0,0,0,16,0,283485
222714,0,0,0,0,0,16,0,283486
222715,0,0,0,0,0,16,0,283487
222716,0,0,0,0,0,16,0,283488
222717,0,0,0,0,0,64,0,283451
222718,0,0,1,0,0,0,0,283500
222719,0,0,0,0,0,64,0,283501
222723,0,0,0,0,0,64,0,282948
222724,0,0,3,0,0,0,0,283543
222725,0,0,0,0,0,32,0,283519
222728,0,120,0,0,0,0,0,283556
222730,0,0,0,0,32639,0,0,283560
222731,0,0,1,0,0,64,0,283565
222734,0,0,0,0,0,32,0,283577
222735,0,60,0,0,0,0,0,283578
222737,0,0,255,0,0,0,0,283585
222738,0,0,255,0,0,32,0,283588
222739,0,0,1,0,0,0,0,283590
222740,0,-60,0,0,0,0,0,283609
222741,0,60,0,0,0,0,0,283610
222742,0,35,0,0,0,0,0,283623
222743,0,35,0,0,0,0,0,283631
222745,0,0,0,0,0,64,0,283638
222746,0,0,0,0,0,64,0,282205
222748,0,0,1,0,0,0,0,283654
222749,0,0,0,0,0,64,0,283657
222750,0,0,0,0,0,64,0,283663
222751,0,0,0,0,0,64,0,283664
222752,0,0,0,0,0,32,0,283209
222753,0,0,5,0,0,0,0,283678
222757,0,0,0,0,0,64,0,283511
222761,0,0,0,0,0,64,0,283697
222762,0,0,0,0,0,64,0,283698
222763,0,0,0,0,0,64,0,278129
222764,0,0,1,0,0,0,0,283769
222765,0,60,0,0,0,0,0,283778
222767,0,0,3,0,0,0,0,283793
222768,0,0,3,0,0,0,0,283794
222769,0,0,0,0,0,64,0,267691
222770,0,0,0,0,0,64,0,267692
222773,0,0,0,0,0,64,0,247275
222774,0,0,0,0,0,64,0,283833
222775,0,0,0,0,0,64,0,283834
222778,0,0,0,0,0,0,5,283840
222780,0,60,0,0,0,0,0,283868
222781,0,35,0,0,0,0,0,283869
222782,0,0,0,0,0,64,0,283870
222783,0,0,0,0,0,0,6,283880
222784,0,60,0,0,0,0,0,283901
222787,0,0,0,0,0,64,0,283910
222788,0,40,0,0,0,0,0,283918
222789,0,0,0,0,0,0,4,283921
222792,0,0,0,0,0,64,0,283957
222793,0,0,0,0,0,64,0,283961
222794,0,0,1,0,0,0,0,283955
222795,0,0,0,0,0,64,0,284049
222796,0,0,0,0,0,0,2,284051
222797,0,45,0,0,0,0,0,284053
222798,0,0,0,0,0,64,0,284059
222799,0,0,0,0,0,64,0,284062
222805,0,0,0,0,0,64,0,284087
222806,0,0,0,0,0,32,0,284092
222809,0,0,0,0,0,32,0,284102
222811,0,0,1,0,0,0,0,284106
222813,0,0,1,0,0,0,0,284109
222819,0,0,0,0,0,64,0,284120
222820,0,60,0,0,0,64,0,284082
222821,0,0,0,0,0,64,0,284121
222829,0,60,1,0,0,0,0,284133
222830,0,60,0,0,0,0,0,284142
222831,0,0,0,0,0,64,0,284146
222832,0,0,0,0,0,64,0,282032
222833,0,0,0,0,0,64,3,284159
222835,0,0,0,0,0,0,3,284165
222836,0,0,0,0,0,64,0,282048
222837,0,0,0,0,0,64,0,284173
222848,0,0,1,0,0,0,0,284219
222849,0,60,0,0,0,0,0,284232
222850,0,0,4,0,0,0,0,284236
222851,0,0,0,0,0,64,0,284241
222853,0,0,0,0,0,64,0,284246
222854,0,0,0,0,0,64,0,284260
222855,0,0,0,0,0,64,0,284269
222856,0,0,0,0,0,0,4,284285
222859,0,0,0,0,0,64,0,284335
222865,0,0,4,0,0,0,0,284360
222867,0,0,0,0,0,64,0,284365
222868,0,0,0,0,0,64,0,284367
222869,0,0,0,0,0,64,0,282038
222870,0,0,0,0,0,64,0,284373
222871,0,0,0,0,0,64,0,284374
222872,0,0,0,0,0,64,0,282039
222873,0,0,0,0,0,64,0,284195
222875,0,0,0,0,0,64,0,284388
222876,0,0,0,0,0,64,0,284389
222877,0,0,0,0,0,64,0,284390
222878,0,0,0,0,0,64,0,284391
222879,0,0,0,0,0,64,0,284392
222880,0,0,0,0,0,64,0,284394
222881,0,0,4,0,0,64,0,284398
222882,0,0,0,0,0,16384,0,284400
222884,0,0,1,0,0,0,0,284404
222885,0,0,0,0,0,64,0,284408
222886,0,0,0,0,0,64,0,282043
222887,0,0,0,0,0,64,0,282046
222888,0,0,0,0,0,64,0,282047
222889,0,0,1,0,0,0,0,284081
222890,0,0,0,0,0,64,0,284411
222891,0,0,0,0,0,64,0,284412
222892,0,0,0,0,0,64,0,284425
222893,0,0,0,0,0,64,0,284426
222894,0,0,0,0,0,64,0,284427
222895,0,0,0,0,0,64,0,284428
222896,0,0,2,0,0,0,0,284470
222899,0,0,0,0,0,64,0,284479
222904,0,0,0,0,0,64,0,284524
222906,0,0,1,0,0,0,0,284528
222908,0,0,1,0,0,0,0,284561
222909,0,0,0,0,0,64,0,284576
222910,0,0,0,0,0,64,0,284577
222911,0,0,1,0,0,0,0,284578
222912,0,0,1,0,0,0,0,284584
222913,0,0,1,0,0,0,0,284588
222914,0,0,1,0,0,0,0,284591
222915,0,0,0,0,0,64,0,284589
222919,0,0,0,0,0,64,0,284668
222920,0,0,0,0,0,64,0,214968
222929,0,0,1,0,0,0,0,284715
222930,0,0,4,0,0,0,0,284717
222931,0,0,0,0,0,64,0,284724
222932,0,0,1,0,0,0,0,284725
222933,0,0,0,0,0,64,0,284726
222934,0,0,0,0,0,64,0,284728
222936,0,0,0,0,0,64,0,284720
222938,0,0,0,0,0,64,0,284750
222939,0,0,0,0,0,64,0,284759
222941,0,0,0,0,0,64,0,284771
222943,0,0,0,0,0,64,0,284777
222944,0,0,0,0,0,64,0,284778
222945,0,0,0,0,0,64,0,284779
222947,0,0,1,0,0,0,0,280935
222949,0,0,0,0,0,64,0,284796
222950,0,0,0,0,0,64,0,284801
222951,0,0,1,0,0,0,0,284820
222952,0,0,0,0,0,64,0,284821
222953,0,0,0,0,0,64,0,284822
222954,0,0,0,0,0,64,0,284823
222955,0,0,0,0,0,64,0,284824
