ID,Name,Pos[0],Pos[1],Pos[2],LookAt[0],LookAt[1],LookAt[2],Up[0],Up[1],Up[2],UiCameraTypeID,AnimID,AnimFrame,AnimVariation,Flags
1778,Transmog-NightElf-Male-Wrist-Alt,3.0263147,-0.36841947,-1.4013171,-0.5980184,0,0,0,0,0,15,0,0,1,0
1779,Transmog-Orc-Female-Wrist-Alt,3.3026304,-0.24999793,-1.2171061,-0.5980184,0,0,0,0,0,15,0,0,1,0
1780,Transmog-Orc-Male-Wrist-Alt,2.6776304,-0.48026094,-1.1776326,-0.5980184,0,0,0,0,0,15,0,0,1,0
1783,Transmog-Tauren-Female-Wrist-Alt,3.1644726,-0.2828945,-1.5197377,-0.5980184,0,0,0,0,0,15,0,0,1,0
1784,Transmog-Tauren-Male-Wrist-Alt,2.2697356,-0.546051,-1.4407903,-0.5980184,0,0,0,0,0,15,0,0,1,0
1785,Transmog-Troll-Female-Wrist-Alt,3.1710515,-0.1578935,-1.3618422,-0.5980184,0,0,0,0,0,15,0,0,1,0
1786,Transmog-Troll-Male-Wrist-Alt,2.7763147,-0.5855246,-1.1447368,-0.19801842,0,0,0,0,0,15,0,0,1,0
1787,Transmog-Undead-Female-Wrist-Alt,3.11842,-0.1973668,-1.0065794,-0.5980184,0,0,0,0,0,15,0,0,1,0
1788,Transmog-Undead-Male-Wrist-Alt,3.4078937,-0.37499887,-0.9013171,0.3442039,0,-0.008889439,0,0,0,15,0,0,1,0
1793,Transmog-Worgen-Female-Wrist-Alt,3.0394723,-0.3289464,-1.361843,-0.26912937,0,0,0,0,0,15,0,0,1,0
1794,Transmog-Worgen-Male-Wrist-Alt,2.5263147,-0.55920917,-1.2960532,-0.5980184,0,0,0,0,0,15,0,0,1,0
1843,HARDCODED Transmog-Weapon-1HMace [Twilight's Hammer],0,0,0,0,0,1,0,1,0,16,0,-1,-1,1
